energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-5.76588294,0.43212458,0.00082349,0.00761218,0.00403598,0.27274987,0.05801287,0.13222826,0.05266584,0.01153177
-5.75987994,0.49491253,0.00093530,0.00881135,0.00457678,0.31229288,0.06675452,0.15078987,0.06024227,0.01346054
-5.75387694,0.56323908,0.00107125,0.01013223,0.00516113,0.35530424,0.07638091,0.17081914,0.06852643,0.01560981
-5.74787394,0.63690632,0.00123193,0.01157440,0.00578525,0.40165578,0.08687803,0.19223233,0.07749375,0.01798366
-5.74187094,0.71559463,0.00141840,0.01313484,0.00644441,0.45114278,0.09821581,0.21491008,0.08710682,0.02058210
-5.73586793,0.79885715,0.00163218,0.01480761,0.00713290,0.50348063,0.11034644,0.23869732,0.09731463,0.02340044
-5.72986493,0.88611859,0.00187522,0.01658370,0.00784406,0.55830425,0.12320326,0.26340454,0.10805234,0.02642878
-5.72386193,0.97667895,0.00214992,0.01845084,0.00857031,0.61517066,0.13670037,0.28881065,0.11924170,0.02965157
-5.71785893,1.06972241,0.00245915,0.02039351,0.00930335,0.67356477,0.15073289,0.31466729,0.13079216,0.03304735
-5.71185593,1.16433166,0.00280630,0.02239298,0.01003427,0.73290861,0.16517811,0.34070466,0.14260258,0.03658867
-5.70585293,1.25950738,0.00319533,0.02442751,0.01075382,0.79257372,0.17989743,0.36663866,0.15456367,0.04024223
-5.69984992,1.35419245,0.00363077,0.02647271,0.01145260,0.85189657,0.19473910,0.39217925,0.16656098,0.04396928
-5.69384692,1.44730036,0.00411784,0.02850194,0.01212141,0.91019654,0.20954174,0.41703952,0.17847833,0.04772617
-5.68784392,1.53774663,0.00466247,0.03048689,0.01275150,0.96679572,0.22413849,0.44094535,0.19020172,0.05146523
-5.68184092,1.62448224,0.00527130,0.03239829,0.01333487,1.02104000,0.23836169,0.46364508,0.20162334,0.05513583
-5.67583792,1.70652761,0.00595172,0.03420658,0.01386455,1.07232036,0.25204790,0.48491877,0.21264569,0.05868567
-5.66983492,1.78300566,0.00671184,0.03588282,0.01433489,1.12009352,0.26504307,0.50458668,0.22318551,0.06206218
-5.66383192,1.85317247,0.00756045,0.03739948,0.01474174,1.16390111,0.27720761,0.52251638,0.23317740,0.06521405
-5.65782891,1.91644397,0.00850690,0.03873127,0.01508263,1.20338618,0.28842120,0.53862826,0.24257686,0.06809284
-5.65182591,1.97241743,0.00956097,0.03985598,0.01535691,1.23830647,0.29858702,0.55289901,0.25136267,0.07065455
-5.64582291,2.02088661,0.01073270,0.04075522,0.01556576,1.26854360,0.30763525,0.56536281,0.25953846,0.07286110
-5.63981991,2.06184965,0.01203213,0.04141498,0.01571217,1.29410776,0.31552569,0.57611026,0.26713323,0.07468170
-5.63381691,2.09550942,0.01346899,0.04182622,0.01580088,1.31513756,0.32224928,0.58528490,0.27420105,0.07609401
-5.62781391,2.12226596,0.01505244,0.04198513,0.01583819,1.33189505,0.32782857,0.59307745,0.28081960,0.07708505
-5.62181091,2.14270168,0.01679064,0.04189335,0.01583179,1.34475612,0.33231695,0.59971819,0.28708790,0.07765176
-5.61580790,2.15755974,0.01869037,0.04155796,0.01579044,1.35419677,0.33579684,0.60546754,0.29312312,0.07780140
-5.60980490,2.16771691,0.02075664,0.04099129,0.01572373,1.36077590,0.33837687,0.61060566,0.29905670,0.07755145
-5.60380190,2.17415211,0.02299226,0.04021060,0.01564175,1.36511563,0.34018818,0.61542120,0.30503003,0.07692931
-5.59779890,2.17791246,0.02539747,0.03923754,0.01555475,1.36787994,0.34138006,0.62020008,0.31118979,0.07597169
-5.59179590,2.18007839,0.02796957,0.03809760,0.01547285,1.36975307,0.34211525,0.62521467,0.31768324,0.07472374
-5.58579290,2.18172972,0.03070262,0.03681934,0.01540576,1.37141843,0.34256501,0.63071403,0.32465378,0.07323797
-5.57978989,2.18391434,0.03358720,0.03543368,0.01536250,1.37353940,0.34290437,0.63691556,0.33223684,0.07157306
-5.57378689,2.18762113,0.03661027,0.03397306,0.01535121,1.37674278,0.34330776,0.64399864,0.34055652,0.06979255
-5.56778389,2.19375826,0.03975512,0.03247068,0.01537898,1.38160574,0.34394515,0.65210042,0.34972294,0.06796353
-5.56178089,2.20313793,0.04300141,0.03095976,0.01545179,1.38864687,0.34497915,0.66131401,0.35983069,0.06615538
-5.55577789,2.21646804,0.04632538,0.02947283,0.01557443,1.39832156,0.34656296,0.67168908,0.37095816,0.06443856
-5.54977489,2.23435109,0.04970007,0.02804118,0.01575053,1.41102195,0.34883937,0.68323487,0.38316810,0.06288359
-5.54377189,2.25728976,0.05309580,0.02669433,0.01598265,1.42708105,0.35194088,0.69592529,0.39650907,0.06156008
-5.53776888,2.28569887,0.05648064,0.02545970,0.01627235,1.44678074,0.35599080,0.70970591,0.41101800,0.06053607
-5.53176588,2.31992249,0.05982103,0.02436232,0.01662033,1.47036297,0.36110530,0.72450234,0.42672345,0.05987737
-5.52576288,2.36025492,0.06308246,0.02342469,0.01702662,1.49804323,0.36739631,0.74022960,0.44364953,0.05964725
-5.51975988,2.40696411,0.06623025,0.02266669,0.01749072,1.53002543,0.37497487,0.75680185,0.46182030,0.05990605
-5.51375688,2.46031580,0.06923029,0.02210567,0.01801178,1.56651700,0.38395494,0.77414205,0.48126419,0.06071110
-5.50775388,2.52059670,0.07204988,0.02175647,0.01858873,1.60774324,0.39445721,0.79219086,0.50201845,0.06211650
-5.50175088,2.58813489,0.07465848,0.02163159,0.01922038,1.65395977,0.40661271,0.81091445,0.52413305,0.06417310
-5.49574787,2.66331613,0.07702849,0.02174131,0.01990555,1.70546205,0.42056585,0.83031057,0.54767395,0.06692829
-5.48974487,2.74659436,0.07913588,0.02209388,0.02064308,1.76259117,0.43647669,0.85041261,0.57272546,0.07042589
-5.48374187,2.83849549,0.08096080,0.02269559,0.02143184,1.82573513,0.45452210,0.87129138,0.59939128,0.07470579
-5.47773887,2.93961358,0.08248800,0.02355093,0.02227066,1.89532514,0.47489555,0.89305428,0.62779416,0.07980359
-5.47173587,3.05059879,0.08370719,0.02466263,0.02315829,1.97182658,0.49780536,0.91584201,0.65807405,0.08575003
-5.46573287,3.17213723,0.08461323,0.02603162,0.02409320,2.05572458,0.52347127,0.93982261,0.69038445,0.09257030
-5.45972986,3.30492279,0.08520609,0.02765705,0.02507346,2.14750456,0.55211918,0.96518325,0.72488711,0.10028324
-5.45372686,3.44962178,0.08549079,0.02953612,0.02609657,2.24762797,0.58397414,0.99211985,0.76174502,0.10890036
-5.44772386,3.60683153,0.08547710,0.03166399,0.02715922,2.35650426,0.61925155,1.02082507,0.80111394,0.11842487
-5.44172086,3.77703436,0.08517912,0.03403357,0.02825711,2.47445985,0.65814692,1.05147508,0.84313248,0.12885054
-5.43571786,3.96054890,0.08461477,0.03663531,0.02938480,2.60170550,0.70082423,1.08421574,0.88791133,0.14016073
-5.42971486,4.15748088,0.08380517,0.03945702,0.03053551,2.73830347,0.74740349,1.11914881,0.93552180,0.15232734
-5.42371186,4.36767584,0.08277394,0.04248368,0.03170104,2.88413602,0.79794784,1.15631889,0.98598434,0.16530997
-5.41770885,4.59067625,0.08154649,0.04569727,0.03287170,3.03887702,0.85245079,1.19570171,1.03925747,0.17905530
-5.41170585,4.82568567,0.08014931,0.04907667,0.03403630,3.20196839,0.91082421,1.23719453,1.09522785,0.19349671
-5.40570285,5.07154251,0.07860924,0.05259769,0.03518224,3.37260294,0.97288778,1.28060930,1.15370192,0.20855420
-5.39969985,5.32670547,0.07695287,0.05623306,0.03629566,3.54971520,1.03836054,1.32566885,1.21440000,0.22413480
-5.39369685,5.58925274,0.07520594,0.05995269,0.03736161,3.73198149,1.10685526,1.37200694,1.27695307,0.24013335
-5.38769385,5.85689634,0.07339288,0.06372390,0.03836439,3.91783021,1.17787614,1.41917197,1.34090297,0.25643370
-5.38169085,6.12701217,0.07153645,0.06751190,0.03928790,4.10546266,1.25082046,1.46663479,1.40570621,0.27291044
-5.37568784,6.39668616,0.06965753,0.07128023,0.04011600,4.29288476,1.32498441,1.51380032,1.47074161,0.28943107
-5.36968484,6.66277534,0.06777494,0.07499148,0.04083303,4.47794882,1.39957331,1.56002267,1.53532175,0.30585845
-5.36368184,6.92198263,0.06590545,0.07860795,0.04142420,4.65840442,1.47371624,1.60462336,1.59870805,0.32205376
-5.35767884,7.17094264,0.06406387,0.08209247,0.04187615,4.83195689,1.54648467,1.64691182,1.66012896,0.33787946
-5.35167584,7.40631557,0.06226315,0.08540920,0.04217735,4.99633105,1.61691471,1.68620746,1.71880077,0.35320255
-5.34567284,7.62488531,0.06051460,0.08852449,0.04231852,5.14933782,1.68403220,1.72186224,1.77395015,0.36789763
-5.33966983,7.82365764,0.05882811,0.09140761,0.04229304,5.28894092,1.74687973,1.75328279,1.82483749,0.38184990
-5.33366683,7.99995420,0.05721240,0.09403152,0.04209719,5.41332049,1.80454453,1.77995105,1.87077998,0.39495780
-5.32766383,8.15149763,0.05567518,0.09637344,0.04173036,5.52093092,1.85618596,1.80144236,1.91117349,0.40713513
-5.32166083,8.27648418,0.05422335,0.09841534,0.04119514,5.61054994,1.90106158,1.81744020,1.94551196,0.41831267
-5.31565783,8.37363982,0.05286311,0.10014421,0.04049732,5.68131662,1.93855039,1.82774683,1.97340365,0.42843910
-5.30965483,8.44225745,0.05160001,0.10155220,0.03964574,5.73275647,1.96817235,1.83228925,1.99458319,0.43748123
-5.30365183,8.48221307,0.05043898,0.10263655,0.03865206,5.76479220,1.98960307,1.83112033,2.00891907,0.44542341
-5.29764882,8.49396041,0.04938422,0.10339930,0.03753042,5.77773994,2.00268320,1.82441490,2.01641606,0.45226634
-5.29164582,8.47850427,0.04843914,0.10384688,0.03629705,5.77229081,2.00742180,1.81246124,2.01721266,0.45802525
-5.28564282,8.43735408,0.04760622,0.10398952,0.03496977,5.74947924,2.00399385,1.79564828,2.01157361,0.46272749
-5.27963982,8.37246035,0.04688687,0.10384057,0.03356746,5.71063952,1.99273183,1.77444937,1.99987820,0.46640989
-5.27363682,8.28613740,0.04628131,0.10341576,0.03210954,5.65735302,1.97411192,1.74940340,1.98260479,0.46911591
-5.26763382,8.18097642,0.04578848,0.10273236,0.03061544,5.59138896,1.94873554,1.72109433,1.96031271,0.47089277
-5.26163082,8.05975347,0.04540602,0.10180847,0.02910408,5.51464157,1.91730715,1.69013019,1.93362241,0.47178891
-5.25562781,7.92533697,0.04513031,0.10066231,0.02759342,5.42906712,1.88060935,1.65712254,1.90319494,0.47185172
-5.24962481,7.78059920,0.04495659,0.09931161,0.02610011,5.33662352,1.83947658,1.62266748,1.86971186,0.47112594
-5.24362181,7.62833570,0.04487918,0.09777317,0.02463915,5.23921546,1.79476849,1.58732893,1.83385654,0.46965259
-5.23761881,7.47119608,0.04489180,0.09606256,0.02322369,5.13864730,1.74734427,1.55162492,1.79629764,0.46746875
-5.23161581,7.31162859,0.04498790,0.09419400,0.02186493,5.03658538,1.69803894,1.51601741,1.75767541,0.46460792
-5.22561281,7.15184001,0.04516111,0.09218035,0.02057208,4.93453077,1.64764247,1.48090567,1.71859116,0.46110116
-5.21960980,6.99377134,0.04540574,0.09003331,0.01935244,4.83380285,1.59688245,1.44662345,1.67960022,0.45697875
-5.21360680,6.83908888,0.04571718,0.08776374,0.01821149,4.73553343,1.54641084,1.41343953,1.64120804,0.45227228
-5.20760380,6.68918925,0.04609239,0.08538199,0.01715311,4.64067033,1.49679487,1.38156140,1.60386936,0.44701698
-5.20160080,6.54521627,0.04653029,0.08289843,0.01617978,4.54998907,1.44851225,1.35114136,1.56798982,0.44125412
-5.19559780,6.40808700,0.04703200,0.08032382,0.01529284,4.46411085,1.40195029,1.32228449,1.53392948,0.43503321
-5.18959480,6.27852398,0.04760104,0.07766979,0.01449274,4.38352465,1.35740875,1.29505775,1.50200747,0.42841389
-5.18359180,6.15709044,0.04824337,0.07494921,0.01377924,4.30861135,1.31510561,1.26949945,1.47250707,0.42146719
-5.17758879,6.04422549,0.04896722,0.07217642,0.01315165,4.23966779,1.27518524,1.24562843,1.44568047,0.41427625
-5.17158579,5.94027656,0.04978281,0.06936739,0.01260896,4.17692880,1.23772824,1.22345237,1.42175270,0.40693612
-5.16558279,5.84552661,0.05070188,0.06653978,0.01214998,4.12058563,1.20276217,1.20297477,1.40092408,0.39955284
-5.15957979,5.76021456,0.05173704,0.06371278,0.01177338,4.07079956,1.17027246,1.18420010,1.38337095,0.39224163
-5.15357679,5.68454770,0.05290102,0.06090688,0.01147773,4.02770994,1.14021287,1.16713718,1.36924440,0.38512444
-5.14757379,5.61870562,0.05420581,0.05814351,0.01126143,3.99143635,1.11251495,1.15180051,1.35866716,0.37832669
-5.14157079,5.56283599,0.05566168,0.05544458,0.01112266,3.96207494,1.08709607,1.13820966,1.35172868,0.37197363
-5.13556778,5.51704290,0.05727620,0.05283196,0.01105929,3.93968976,1.06386567,1.12638714,1.34847879,0.36618638
-5.12956478,5.48136917,0.05905335,0.05032691,0.01106872,3.92429972,1.04272961,1.11635478,1.34892046,0.36107769
-5.12356178,5.45577441,0.06099253,0.04794951,0.01114778,3.91586279,1.02359264,1.10812923,1.35300219,0.35674800
-5.11755878,5.44011090,0.06308786,0.04571808,0.01129261,3.91425850,1.00635894,1.10171693,1.36061066,0.35328152
-5.11155578,5.43409945,0.06532754,0.04364870,0.01149853,3.91927073,0.99093118,1.09710907,1.37156430,0.35074299
-5.10555278,5.43730768,0.06769345,0.04175476,0.01175999,3.93057205,0.97720824,1.09427698,1.38560843,0.34917487
-5.09954977,5.44913268,0.07016098,0.04004656,0.01207056,3.94771142,0.96508202,1.09316842,1.40241255,0.34859539
-5.09354677,5.46879010,0.07269917,0.03853113,0.01242285,3.97010637,0.95443391,1.09370513,1.42157021,0.34899735
-5.08754377,5.49531127,0.07527105,0.03721201,0.01280866,3.99704109,0.94513125,1.09578196,1.44260183,0.35034789
-5.08154077,5.52754950,0.07783434,0.03608925,0.01321901,4.02767105,0.93702426,1.09926781,1.46496073,0.35258908
-5.07553777,5.56419631,0.08034239,0.03515947,0.01364431,4.06103478,0.92994399,1.10400855,1.48804225,0.35563949
-5.06953477,5.60380764,0.08274537,0.03441604,0.01407455,4.09607287,0.92370149,1.10983177,1.51119602,0.35939651
-5.06353177,5.64483988,0.08499165,0.03384931,0.01449951,4.13165406,0.91808862,1.11655353,1.53374092,0.36373950
-5.05752876,5.68569458,0.08702940,0.03344703,0.01490897,4.16660759,0.91288057,1.12398666,1.55498239,0.36853352
-5.05152576,5.72477068,0.08880824,0.03319474,0.01529303,4.19976104,0.90784032,1.13195045,1.57423147,0.37363365
-5.04552276,5.76052231,0.09028094,0.03307624,0.01564232,4.22998220,0.90272486,1.14028139,1.59082481,0.37888964
-5.03951976,5.79151999,0.09140509,0.03307415,0.01594825,4.25622352,0.89729307,1.14884435,1.60414512,0.38415079
-5.03351676,5.81651299,0.09214468,0.03317047,0.01620330,4.27756741,0.89131508,1.15754390,1.61364102,0.38927098
-5.02751376,5.83449013,0.09247152,0.03334716,0.01640119,4.29327054,0.88458258,1.16633519,1.61884571,0.39411358
-5.02151076,5.84473670,0.09236638,0.03358673,0.01653706,4.30280538,0.87691990,1.17523381,1.61939370,0.39855617
-5.01550775,5.84688490,0.09181990,0.03387277,0.01660764,4.30589725,0.86819517,1.18432427,1.61503485,0.40249487
-5.00950475,5.84095565,0.09083316,0.03419053,0.01661134,4.30255518,0.85833116,1.19376658,1.60564541,0.40584833
-5.00350175,5.82738995,0.08941792,0.03452742,0.01654829,4.29309530,0.84731530,1.20380060,1.59123536,0.40856098
-4.99749875,5.80706815,0.08759645,0.03487340,0.01642036,4.27815565,0.83520835,1.21474780,1.57195207,0.41060575
-4.99149575,5.78131606,0.08540107,0.03522138,0.01623112,4.25870149,0.82215125,1.22701034,1.54807997,0.41198590
-4.98549275,5.75189741,0.08287331,0.03556749,0.01598574,4.23602085,0.80836990,1.24106726,1.52003635,0.41273619
-4.97948974,5.72099227,0.08006283,0.03591125,0.01569089,4.21170990,0.79417734,1.25746775,1.48836337,0.41292302
-4.97348674,5.69116194,0.07702599,0.03625562,0.01535460,4.18764855,0.77997330,1.27682177,1.45371668,0.41264381
-4.96748374,5.66530089,0.07382430,0.03660698,0.01498602,4.16596665,0.76624086,1.29978791,1.41685088,0.41202539
-4.96148074,5.64657692,0.07052274,0.03697495,0.01459530,4.14900151,0.75354025,1.32705894,1.37860234,0.41122160
-4.95547774,5.63836087,0.06718789,0.03737212,0.01419327,4.13924770,0.74249974,1.35934528,1.33986991,0.41040994
-4.94947474,5.64414753,0.06388618,0.03781361,0.01379130,4.13930032,0.73380390,1.39735675,1.30159393,0.40978746
-4.94347174,5.66746962,0.06068213,0.03831661,0.01340100,4.15179298,0.72817925,1.44178292,1.26473426,0.40956597
-4.93746873,5.71180687,0.05763666,0.03889976,0.01303405,4.17933186,0.72637781,1.49327268,1.23024760,0.40996658
-4.93146573,5.78049210,0.05480562,0.03958249,0.01270190,4.22442731,0.72915874,1.55241315,1.19906500,0.41121370
-4.92546273,5.87661660,0.05223846,0.04038424,0.01241562,4.28942452,0.73726847,1.61970867,1.17206965,0.41352878
-4.91945973,6.00293684,0.04997716,0.04132376,0.01218567,4.37643476,0.75142001,1.69556019,1.15007574,0.41712370
-4.91345673,6.16178462,0.04805540,0.04241828,0.01202173,4.48726868,0.77227167,1.78024542,1.13380867,0.42219419
-4.90745373,6.35498289,0.04649798,0.04368275,0.01193251,4.62337331,0.80040589,1.87390046,1.12388712,0.42891334
-4.90145073,6.58376909,0.04532050,0.04512916,0.01192566,4.78577415,0.83630872,1.97650309,1.12080729,0.43742541
-4.89544772,6.84872823,0.04452936,0.04676584,0.01200762,4.97502386,0.88035053,2.08785845,1.12492964,0.44784011
-4.88944472,7.14973735,0.04412192,0.04859689,0.01218353,5.19115906,0.93276846,2.20758740,1.13646862,0.46022753
-4.88344172,7.48592339,0.04408697,0.05062179,0.01245716,5.43366647,0.99365131,2.33511813,1.15548532,0.47461392
-4.87743872,7.85563586,0.04440541,0.05283497,0.01283089,5.70145971,1.06292724,2.46968147,1.18188364,0.49097832
-4.87143572,8.25643587,0.04505105,0.05522574,0.01330565,5.99286782,1.14035488,2.61031035,1.21540973,0.50925041
-4.86543272,8.68510248,0.04599164,0.05777814,0.01388092,6.30563649,1.22551823,2.75584366,1.25565506,0.52930944
-4.85942971,9.13765730,0.04718993,0.06047117,0.01455478,6.63694261,1.31782563,2.90493511,1.30206296,0.55098446
-4.85342671,9.60940769,0.04860494,0.06327899,0.01532388,6.98342255,1.41651312,3.05606690,1.35393857,0.57405579
-4.84742371,10.09500851,0.05019314,0.06617137,0.01618352,7.34121432,1.52065218,3.20756872,1.41046194,0.59825784
-4.84142071,10.58854185,0.05190969,0.06911429,0.01712770,7.70601328,1.62916197,3.35764163,1.47070410,0.62328312
-4.83541771,11.08361373,0.05370969,0.07207059,0.01814915,8.07314074,1.74082577,3.50438692,1.53364569,0.64878750
-4.82941471,11.57346612,0.05554926,0.07500078,0.01923943,8.43762435,1.85431148,3.64583921,1.59819760,0.67439656
-4.82341171,12.05110213,0.05738666,0.07786395,0.02038900,8.79428887,1.96819559,3.78000348,1.66322332,0.69971278
-4.81740870,12.50942159,0.05918311,0.08061868,0.02158730,9.13785535,2.08099021,3.90489501,1.72756224,0.72432371
-4.81140570,12.94136411,0.06090364,0.08322404,0.02282286,9.46304652,2.19117251,4.01858130,1.79005348,0.74781056
-4.80540270,13.34005579,0.06251762,0.08564054,0.02408337,9.76469584,2.29721562,4.11922489,1.84955953,0.76975728
-4.79939970,13.69895603,0.06399924,0.08783107,0.02535585,10.03785740,2.39762049,4.20512582,1.90498930,0.78975975
-4.79339670,14.01200023,0.06532772,0.08976183,0.02662677,10.27791374,2.49094756,4.27476225,1.95531983,0.80743492
-4.78739370,14.27373459,0.06648739,0.09140303,0.02788217,10.48067858,2.57584761,4.32682822,1.99961630,0.82242958
-4.78139070,14.47943885,0.06746763,0.09272966,0.02910787,10.64249141,2.65109074,4.36026693,2.03704993,0.83442859
-4.77538769,14.62523341,0.06826258,0.09372196,0.03028968,10.76030130,2.71559278,4.37429855,2.06691323,0.84316226
-4.76938469,14.70816757,0.06887086,0.09436583,0.03141354,10.83173710,2.76843839,4.36844149,2.08863244,0.84841273
-4.76338169,14.72628600,0.06929504,0.09465302,0.03246579,10.85516198,2.80890011,4.34252621,2.10177689,0.85001916
-4.75737869,14.67867140,0.06954112,0.09458121,0.03343340,10.82971055,2.83645292,4.29670113,2.10606517,0.84788147
-4.75137569,14.56546187,0.06961798,0.09415382,0.03430420,10.75530716,2.85078386,4.23143030,2.10136789,0.84196265
-4.74537269,14.38784243,0.06953672,0.09337976,0.03506708,10.63266486,2.85179649,4.14748272,2.08770725,0.83228947
-4.73936968,14.14801086,0.06931003,0.09227297,0.03571224,10.46326497,2.83961008,4.04591386,2.06525340,0.81895162
-4.73336668,13.84911903,0.06895167,0.09085184,0.03623139,10.24931781,2.81455369,3.92803970,2.03431771,0.80209926
-4.72736368,13.49519160,0.06847584,0.08913858,0.03661787,9.99370592,2.77715529,3.79540448,1.99534331,0.78193914
-4.72136068,13.09102484,0.06789671,0.08715846,0.03686684,9.69991165,2.72812649,3.64974291,1.94889311,0.75872931
-4.71535768,12.64206892,0.06722803,0.08493905,0.03697529,9.37193155,2.66834341,3.49293844,1.89563577,0.73277281
-4.70935468,12.15429770,0.06648271,0.08250949,0.03694216,9.01418040,2.59882443,3.32697883,1.83632999,0.70441025
-4.70335168,11.63407032,0.06567268,0.07989975,0.03676826,8.63138821,2.52070564,3.15391052,1.77180771,0.67401195
-4.69734867,11.08798934,0.06480865,0.07713998,0.03645623,8.22849364,2.43521499,2.97579335,1.70295668,0.64196950
-4.69134567,10.52276000,0.06390012,0.07425995,0.03601048,7.81053735,2.34364609,2.79465701,1.63070297,0.60868737
-4.68534267,9.94505518,0.06295547,0.07128862,0.03543697,7.38255895,2.24733254,2.61246056,1.55599404,0.57457466
-4.67933967,9.36139025,0.06198204,0.06825378,0.03474311,6.94950051,2.14762387,2.43105614,1.47978275,0.54003738
-4.67333667,8.77801145,0.06098649,0.06518188,0.03393754,6.51611991,2.04586368,2.25215785,1.40301299,0.50547139
-4.66733367,8.20080087,0.05997509,0.06209796,0.03302991,6.08691606,1.94337094,2.07731649,1.32660707,0.47125633
-4.66133067,7.63520008,0.05895415,0.05902569,0.03203071,5.66606816,1.84142466,1.90790060,1.25145536,0.43775057
-4.65532766,7.08615368,0.05793048,0.05598750,0.03095104,5.25738971,1.74125235,1.74508400,1.17840820,0.40528738
-4.64932466,6.55807323,0.05691189,0.05300479,0.02980243,4.86429803,1.64402233,1.58983974,1.10827023,0.37417228
-4.64332166,6.05482067,0.05590762,0.05009821,0.02859664,4.48979867,1.55083968,1.44294007,1.04179685,0.34468153
