energy_ev,total_up,Au_p_up,Au_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
4.45722861,1.57477295,1.94468623,0.04212942,0.34876209,0.00021265,0.03826759,0.40906981
4.46323162,1.56240113,1.92551205,0.04157256,0.34263411,0.00021084,0.03981943,0.41635073
4.46923462,1.54586456,1.90270361,0.04088960,0.33508936,0.00020866,0.04139997,0.42242994
4.47523762,1.52532343,1.87633812,0.04009130,0.32624178,0.00020611,0.04299441,0.42717930
4.48124062,1.50098672,1.84651813,0.03918998,0.31623304,0.00020317,0.04458704,0.43048139
4.48724362,1.47310651,1.81337118,0.03819915,0.30522842,0.00019983,0.04616140,0.43223316
4.49324662,1.44197167,1.77704898,0.03713320,0.29341205,0.00019608,0.04770048,0.43234938
4.49924962,1.40790149,1.73772624,0.03600705,0.28098194,0.00019192,0.04918686,0.43076592
4.50525263,1.37123931,1.69559941,0.03483585,0.26814474,0.00018735,0.05060283,0.42744256
4.51125563,1.33234657,1.65088523,0.03363469,0.25511067,0.00018239,0.05193057,0.42236532
4.51725863,1.29159737,1.60381931,0.03241835,0.24208860,0.00017705,0.05315231,0.41554811
4.52326163,1.24937372,1.55465486,0.03120113,0.22928168,0.00017137,0.05425050,0.40703359
4.52926463,1.20606151,1.50366134,0.02999662,0.21688341,0.00016537,0.05520800,0.39689317
4.53526763,1.16204704,1.45112322,0.02881767,0.20507428,0.00015909,0.05600840,0.38522611
4.54127064,1.11771423,1.39733873,0.02767624,0.19401918,0.00015257,0.05663620,0.37215780
4.54727364,1.07344223,1.34261841,0.02658341,0.18386531,0.00014587,0.05707720,0.35783717
4.55327664,1.02960326,1.28728345,0.02554930,0.17474078,0.00013904,0.05731882,0.34243328
4.55927964,0.98656052,1.23166370,0.02458314,0.16675367,0.00013214,0.05735051,0.32613146
4.56528264,0.94466613,1.17609519,0.02369320,0.15999159,0.00012521,0.05716407,0.30912879
4.57128564,0.90425868,1.12091719,0.02288683,0.15452162,0.00011834,0.05675410,0.29162947
4.57728864,0.86566062,1.06646873,0.02217043,0.15039038,0.00011156,0.05611832,0.27383994
4.58329165,0.82917517,1.01308461,0.02154947,0.14762449,0.00010495,0.05525788,0.25596419
4.58929465,0.79508295,0.96109105,0.02102841,0.14623096,0.00009856,0.05417761,0.23819927
4.59529765,0.76363834,0.91080099,0.02061067,0.14619776,0.00009243,0.05288623,0.22073124
4.60130065,0.73506569,0.86250942,0.02029858,0.14749445,0.00008663,0.05139633,0.20373167
4.60730365,0.70955556,0.81648873,0.02009328,0.15007277,0.00008119,0.04972441,0.18735482
4.61330665,0.68726125,0.77298457,0.01999468,0.15386747,0.00007615,0.04789068,0.17173549
4.61930965,0.66829581,0.73221221,0.02000136,0.15879713,0.00007155,0.04591877,0.15698763
4.62531266,0.65272978,0.69435391,0.02011053,0.16476526,0.00006740,0.04383538,0.14320374
4.63131566,0.64058987,0.65955730,0.02031804,0.17166159,0.00006373,0.04166979,0.13045492
4.63731866,0.63185871,0.62793494,0.02061831,0.17936370,0.00006055,0.03945326,0.11879160
4.64332166,0.62647587,0.59956535,0.02100444,0.18773896,0.00005787,0.03721843,0.10824481
4.64932466,0.62434017,0.57449513,0.02146825,0.19664682,0.00005568,0.03499865,0.09882793
4.65532766,0.62531321,0.55274257,0.02200042,0.20594147,0.00005399,0.03282732,0.09053873
4.66133067,0.62922410,0.53430211,0.02259066,0.21547479,0.00005279,0.03073718,0.08336173
4.66733367,0.63587513,0.51914975,0.02322791,0.22509951,0.00005206,0.02875972,0.07727062
4.67333667,0.64504822,0.50724889,0.02390057,0.23467259,0.00005181,0.02692459,0.07223067
4.67933967,0.65651180,0.49855630,0.02459678,0.24405851,0.00005200,0.02525911,0.06820108
4.68534267,0.67002777,0.49302778,0.02530466,0.25313250,0.00005262,0.02378778,0.06513718
4.69134567,0.68535816,0.49062312,0.02601259,0.26178350,0.00005366,0.02253200,0.06299229
4.69734867,0.70227130,0.49130987,0.02670948,0.26991669,0.00005510,0.02150976,0.06171930
4.70335168,0.72054686,0.49506567,0.02738497,0.27745540,0.00005693,0.02073545,0.06127192
4.70935468,0.73997985,0.50187884,0.02802965,0.28434248,0.00005911,0.02021973,0.06160550
4.71535768,0.76038301,0.51174687,0.02863517,0.29054081,0.00006164,0.01996946,0.06267742
4.72136068,0.78158773,0.52467302,0.02919440,0.29603307,0.00006450,0.01998769,0.06444715
4.72736368,0.80344328,0.54066080,0.02970143,0.30082071,0.00006766,0.02027364,0.06687585
4.73336668,0.82581450,0.55970675,0.03015161,0.30492208,0.00007111,0.02082272,0.06992572
4.73936968,0.84857809,0.58179158,0.03054144,0.30837005,0.00007483,0.02162661,0.07355898
4.74537269,0.87161761,0.60687037,0.03086853,0.31120884,0.00007878,0.02267330,0.07773668
4.75137569,0.89481771,0.63486210,0.03113146,0.31349064,0.00008295,0.02394714,0.08241734
4.75737869,0.91805780,0.66563935,0.03132957,0.31527184,0.00008730,0.02542898,0.08755557
4.76338169,0.94120562,0.69901860,0.03146289,0.31660929,0.00009179,0.02709623,0.09310071
4.76938469,0.96411121,0.73475197,0.03153186,0.31755660,0.00009638,0.02892306,0.09899563
4.77538769,0.98660157,0.77252090,0.03153721,0.31816079,0.00010103,0.03088059,0.10517573
4.78139070,1.00847658,0.81193245,0.03147980,0.31845941,0.00010569,0.03293715,0.11156834
4.78739370,1.02950639,0.85251852,0.03136050,0.31847819,0.00011029,0.03505863,0.11809243
4.79339670,1.04943062,0.89373857,0.03118004,0.31822949,0.00011479,0.03720889,0.12465884
4.79939970,1.06795965,0.93498573,0.03093901,0.31771140,0.00011910,0.03935026,0.13117100
4.80540270,1.08477792,0.97559655,0.03063776,0.31690778,0.00012318,0.04144419,0.13752615
4.81140570,1.09954933,1.01486410,0.03027646,0.31578896,0.00012694,0.04345185,0.14361705
4.81740870,1.11192475,1.05205398,0.02985514,0.31431328,0.00013033,0.04533496,0.14933418
4.82341171,1.12155105,1.08642298,0.02937371,0.31242925,0.00013327,0.04705652,0.15456822
4.82941471,1.12808175,1.11723936,0.02883215,0.31007829,0.00013571,0.04858170,0.15921300
4.83541771,1.13118852,1.14380429,0.02823055,0.30719789,0.00013758,0.04987864,0.16316840
4.84142071,1.13057324,1.16547339,0.02756931,0.30372504,0.00013883,0.05091926,0.16634347
4.84742371,1.12598004,1.18167750,0.02684922,0.29959977,0.00013943,0.05168001,0.16865934
4.85342671,1.11720676,1.19194186,0.02607166,0.29476862,0.00013934,0.05214252,0.17005196
4.85942971,1.10411526,1.19590283,0.02523869,0.28918797,0.00013855,0.05229410,0.17047439
4.86543272,1.08664019,1.19332139,0.02435314,0.28282694,0.00013705,0.05212814,0.16989867
4.87143572,1.06479564,1.18409291,0.02341875,0.27566983,0.00013485,0.05164429,0.16831707
4.87743872,1.03867949,1.16825268,0.02244015,0.26771801,0.00013196,0.05084848,0.16574269
4.88344172,1.00847507,1.14597716,0.02142297,0.25899112,0.00012843,0.04975274,0.16220938
4.88944472,0.97445023,1.11758075,0.02037375,0.24952759,0.00012430,0.04837485,0.15777096
4.89544772,0.93695356,1.08350831,0.01929992,0.23938445,0.00011964,0.04673780,0.15249982
4.90145073,0.89640828,1.04432402,0.01820977,0.22863645,0.00011450,0.04486910,0.14648486
4.90745373,0.85330373,1.00069678,0.01711227,0.21737456,0.00010899,0.04280000,0.13982907
4.91345673,0.80818505,0.95338309,0.01601701,0.20570396,0.00010317,0.04056452,0.13264654
4.91945973,0.76164145,0.90320813,0.01493404,0.19374150,0.00009715,0.03819857,0.12505944
4.92546273,0.71429354,0.85104573,0.01387369,0.18161293,0.00009102,0.03573890,0.11719473
4.93146573,0.66678026,0.79779808,0.01284646,0.16944985,0.00008488,0.03322224,0.10918093
4.93746873,0.61974592,0.74437604,0.01186285,0.15738666,0.00007882,0.03068430,0.10114513
4.94347174,0.57382777,0.69168047,0.01093319,0.14555752,0.00007295,0.02815904,0.09321014
4.94947474,0.52964456,0.64058535,0.01006757,0.13409347,0.00006735,0.02567796,0.08549211
4.95547774,0.48778625,0.59192280,0.00927563,0.12311979,0.00006211,0.02326950,0.07809842
4.96148074,0.44880526,0.54647054,0.00856653,0.11275374,0.00005730,0.02095870,0.07112621
4.96748374,0.41320905,0.50494149,0.00794880,0.10310261,0.00005301,0.01876686,0.06466119
4.97348674,0.38145433,0.46797570,0.00743029,0.09426220,0.00004928,0.01671148,0.05877704
4.97948974,0.35394255,0.43613422,0.00701806,0.08631563,0.00004619,0.01480626,0.05353510
4.98549275,0.33101650,0.40989476,0.00671833,0.07933261,0.00004378,0.01306122,0.04898450
4.99149575,0.31295792,0.38964854,0.00653639,0.07336896,0.00004207,0.01148297,0.04516254
4.99749875,0.29998568,0.37569821,0.00647651,0.06846646,0.00004111,0.01007504,0.04209527
5.00350175,0.29225443,0.36825631,0.00654185,0.06465287,0.00004091,0.00883823,0.03979819
5.00950475,0.28985339,0.36744409,0.00673436,0.06194218,0.00004147,0.00777105,0.03827710
5.01550775,0.29280519,0.37329034,0.00705470,0.06033490,0.00004280,0.00687013,0.03752882
5.02151076,0.30106470,0.38573042,0.00750205,0.05981852,0.00004488,0.00613063,0.03754201
5.02751376,0.31451782,0.40460524,0.00807405,0.06036787,0.00004769,0.00554663,0.03829780
5.03351676,0.33298039,0.42966064,0.00876668,0.06194568,0.00005120,0.00511146,0.03977040
5.03951976,0.35619746,0.46054726,0.00957413,0.06450299,0.00005536,0.00481802,0.04192758
5.04552276,0.38384307,0.49682141,0.01048875,0.06797975,0.00006012,0.00465895,0.04473116
5.05152576,0.41552106,0.53794734,0.01150099,0.07230538,0.00006542,0.00462687,0.04813729
5.05752876,0.45076712,0.58330143,0.01259944,0.07739949,0.00007117,0.00471442,0.05209690
5.06353177,0.48905241,0.63217854,0.01377084,0.08317273,0.00007730,0.00491439,0.05655604
5.06953477,0.52978924,0.68380112,0.01500024,0.08952781,0.00008371,0.00521966,0.06145634
5.07553777,0.57233870,0.73733101,0.01627119,0.09636071,0.00009032,0.00562322,0.06673555
5.08154077,0.61602064,0.79188423,0.01756597,0.10356215,0.00009701,0.00611810,0.07232818
5.08754377,0.66012577,0.84654846,0.01886596,0.11101924,0.00010370,0.00669730,0.07816635
5.09354677,0.70392974,0.90040278,0.02015199,0.11861744,0.00011027,0.00735370,0.08418063
5.09954977,0.74670893,0.95253940,0.02140480,0.12624260,0.00011664,0.00808000,0.09030118
5.10555278,0.78775726,1.00208633,0.02260550,0.13378318,0.00012271,0.00886867,0.09645881
5.11155578,0.82640374,1.04823027,0.02373605,0.14113258,0.00012841,0.00971187,0.10258626
5.11755878,0.86202967,1.09023867,0.02477976,0.14819137,0.00013365,0.01060144,0.10861934
5.12356178,0.89408506,1.12747993,0.02572172,0.15486955,0.00013839,0.01152893,0.11449814
5.12956478,0.92210329,1.15944082,0.02654921,0.16108850,0.00014259,0.01248558,0.12016808
5.13556778,0.94571347,1.18573999,0.02725207,0.16678273,0.00014622,0.01346239,0.12558081
5.14157079,0.96464962,1.20613704,0.02782291,0.17190129,0.00014927,0.01445019,0.13069493
5.14757379,0.97875655,1.22053655,0.02825729,0.17640873,0.00015174,0.01543972,0.13547639
5.15357679,0.98799171,1.22898664,0.02855375,0.18028567,0.00015367,0.01642172,0.13989875
5.15957979,0.99242322,1.23167233,0.02871380,0.18352889,0.00015508,0.01738703,0.14394303
5.16558279,0.99222399,1.22890382,0.02874170,0.18615100,0.00015602,0.01832667,0.14759736
5.17158579,0.98766231,1.22110035,0.02864423,0.18817964,0.00015655,0.01923194,0.15085645
5.17758879,0.97908941,1.20877051,0.02843034,0.18965650,0.00015672,0.02009455,0.15372073
5.18359180,0.96692455,1.19249007,0.02811078,0.19063590,0.00015660,0.02090660,0.15619547
5.18959480,0.95163863,1.17287841,0.02769763,0.19118338,0.00015624,0.02166073,0.15828983
5.19559780,0.93373693,1.15057501,0.02720384,0.19137418,0.00015571,0.02235017,0.16001585
5.20160080,0.91374211,1.12621706,0.02664280,0.19129181,0.00015504,0.02296874,0.16138757
5.20760380,0.89217814,1.10041943,0.02602794,0.19102677,0.00015429,0.02351098,0.16242035
5.21360680,0.86955595,1.07375792,0.02537232,0.19067554,0.00015348,0.02397213,0.16313026
5.21960980,0.84636149,1.04675659,0.02468837,0.19033985,0.00015264,0.02434827,0.16353382
5.22561281,0.82304656,1.01987960,0.02398767,0.19012632,0.00015177,0.02463629,0.16364798
5.23161581,0.80002272,0.99352776,0.02328079,0.19014630,0.00015089,0.02483405,0.16349024
5.23761881,0.77765826,0.96803949,0.02257726,0.19051607,0.00015000,0.02494039,0.16307918
5.24362181,0.75627807,0.94369608,0.02188559,0.19135714,0.00014908,0.02495524,0.16243492
5.24962481,0.73616612,0.92073014,0.02121338,0.19279659,0.00014813,0.02487966,0.16157991
5.25562781,0.71756987,0.89933663,0.02056741,0.19496727,0.00014714,0.02471594,0.16053956
5.26163082,0.70070617,0.87968531,0.01995387,0.19800773,0.00014611,0.02446761,0.15934288
5.26763382,0.68576776,0.86193346,0.01937854,0.20206164,0.00014504,0.02413947,0.15802296
5.27363682,0.67292971,0.84623774,0.01884693,0.20727662,0.00014394,0.02373758,0.15661718
5.27963982,0.66235511,0.83276421,0.01836448,0.21380224,0.00014282,0.02326919,0.15516711
5.28564282,0.65419928,0.82169547,0.01793663,0.22178716,0.00014172,0.02274268,0.15371811
5.29164582,0.64861216,0.81323438,0.01756889,0.23137526,0.00014068,0.02216735,0.15231851
5.29764882,0.64573832,0.80760371,0.01726682,0.24270094,0.00013973,0.02155331,0.15101839
5.30365183,0.64571459,0.80504170,0.01703595,0.25588339,0.00013893,0.02091120,0.14986806
5.30965483,0.64866520,0.80579350,0.01688160,0.27102030,0.00013834,0.02025191,0.14891630
5.31565783,0.65469477,0.81009899,0.01680870,0.28818092,0.00013803,0.01958637,0.14820826
5.32166083,0.66387944,0.81817750,0.01682151,0.30739900,0.00013803,0.01892514,0.14778340
5.32766383,0.67625665,0.83021041,0.01692330,0.32866581,0.00013842,0.01827819,0.14767339
5.33366683,0.69181447,0.84632263,0.01711605,0.35192369,0.00013923,0.01765455,0.14790009
5.33966983,0.71048094,0.86656407,0.01740013,0.37706054,0.00014050,0.01706207,0.14847385
5.34567284,0.73211444,0.89089237,0.01777401,0.40390559,0.00014223,0.01650721,0.14939215
5.35167584,0.75649581,0.91915813,0.01823400,0.43222697,0.00014443,0.01599481,0.15063861
5.35767884,0.78332290,0.95109355,0.01877411,0.46173126,0.00014707,0.01552801,0.15218263
5.36368184,0.81220824,0.98630566,0.01938590,0.49206540,0.00015011,0.01510819,0.15397951
5.36968484,0.84268030,1.02427479,0.02005852,0.52282104,0.00015350,0.01473499,0.15597118
5.37568784,0.87418861,1.06435868,0.02077881,0.55354144,0.00015714,0.01440635,0.15808750
5.38169085,0.90611285,1.10580260,0.02153146,0.58373079,0.00016095,0.01411873,0.16024812
5.38769385,0.93777577,1.14775526,0.02229938,0.61286572,0.00016481,0.01386725,0.16236475
5.39369685,0.96845970,1.18929012,0.02306408,0.64040880,0.00016860,0.01364595,0.16434386
5.39969985,0.99742599,1.22943140,0.02380617,0.66582337,0.00017220,0.01344810,0.16608968
5.40570285,1.02393666,1.26718377,0.02450592,0.68858930,0.00017547,0.01326649,0.16750731
5.41170585,1.04727751,1.30156456,0.02514386,0.70821902,0.00017829,0.01309378,0.16850587
5.41770885,1.06678162,1.33163708,0.02570141,0.72427306,0.00018054,0.01292276,0.16900163
5.42371186,1.08185218,1.35654358,0.02616151,0.73637462,0.00018213,0.01274672,0.16892080
5.42971486,1.09198374,1.37553637,0.02650917,0.74422230,0.00018295,0.01255970,0.16820215
5.43571786,1.09678072,1.38800570,0.02673202,0.74760059,0.00018296,0.01235671,0.16679905
5.44172086,1.09597251,1.39350294,0.02682079,0.74638757,0.00018210,0.01213395,0.16468111
5.44772386,1.08942430,1.39175818,0.02676955,0.74055941,0.00018035,0.01188894,0.16183518
5.45372686,1.07714312,1.38269116,0.02657606,0.73019159,0.00017772,0.01162059,0.15826583
5.45972986,1.05927882,1.36641520,0.02624174,0.71545668,0.00017424,0.01132924,0.15399512
5.46573287,1.03611994,1.34323373,0.02577172,0.69661879,0.00016996,0.01101660,0.14906190
5.47173587,1.00808454,1.31362965,0.02517461,0.67402505,0.00016497,0.01068570,0.14352047
5.47773887,0.97570644,1.27824798,0.02446221,0.64809435,0.00015935,0.01034072,0.13743880
5.48374187,0.93961748,1.23787250,0.02364909,0.61930394,0.00015322,0.00998681,0.13089637
5.48974487,0.90052656,1.19339750,0.02275213,0.58817453,0.00014670,0.00962990,0.12398169
5.49574787,0.85919625,1.14579587,0.02178984,0.55525438,0.00013992,0.00927642,0.11678965
5.50175088,0.81641820,1.09608483,0.02078182,0.52110314,0.00013300,0.00893313,0.10941882
5.50775388,0.77298806,1.04529097,0.01974806,0.48627607,0.00012609,0.00860681,0.10196879
5.51375688,0.72968120,0.99441577,0.01870831,0.45130914,0.00011929,0.00830406,0.09453769
5.51975988,0.68722997,0.94440336,0.01768145,0.41670571,0.00011273,0.00803113,0.08721992
5.52576288,0.64630340,0.89611149,0.01668493,0.38292494,0.00010651,0.00779370,0.08010434
5.53176588,0.60749009,0.85028689,0.01573428,0.35037250,0.00010070,0.00759681,0.07327276
5.53776888,0.57128480,0.80754600,0.01484269,0.31939362,0.00009539,0.00744480,0.06679899
5.54377189,0.53807909,0.76836142,0.01402075,0.29026859,0.00009061,0.00734130,0.06074833
5.54977489,0.50815619,0.73305457,0.01327623,0.26321076,0.00008640,0.00728929,0.05517755
5.55577789,0.48169020,0.70179462,0.01261398,0.23836676,0.00008276,0.00729124,0.05013542
5.56178089,0.45874928,0.67460329,0.01203602,0.21581891,0.00007970,0.00734932,0.04566360
5.56778389,0.43930272,0.65136526,0.01154161,0.19558944,0.00007719,0.00746559,0.04179791
5.57378689,0.42323130,0.63184334,0.01112754,0.17764621,0.00007520,0.00764235,0.03856995
5.57978989,0.41034034,0.61569768,0.01078837,0.16190964,0.00007367,0.00788240,0.03600889
5.58579290,0.40037501,0.60250793,0.01051686,0.14826046,0.00007255,0.00818940,0.03414341
5.59179590,0.39303695,0.59179741,0.01030436,0.13654793,0.00007179,0.00856822,0.03300358
5.59779890,0.38800166,0.58305805,0.01014127,0.12659829,0.00007131,0.00902516,0.03262270
5.60380190,0.38493584,0.57577518,0.01001749,0.11822297,0.00007106,0.00956830,0.03303889
5.60980490,0.38351405,0.56945107,0.00992290,0.11122647,0.00007098,0.01020762,0.03429638
5.61580790,0.38343396,0.56362633,0.00984774,0.10541365,0.00007102,0.01095513,0.03644633
5.62181091,0.38442977,0.55789835,0.00978308,0.10059617,0.00007114,0.01182481,0.03954719
5.62781391,0.38628315,0.55193633,0.00972106,0.09659806,0.00007130,0.01283254,0.04366446
5.63381691,0.38883141,0.54549222,0.00965525,0.09326024,0.00007149,0.01399576,0.04886976
5.63981991,0.39197272,0.53840754,0.00958083,0.09044403,0.00007169,0.01533304,0.05523931
5.64582291,0.39566806,0.53061599,0.00949470,0.08803351,0.00007191,0.01686357,0.06285170
5.65182591,0.39994011,0.52214186,0.00939556,0.08593693,0.00007217,0.01860639,0.07178496
5.65782891,0.40486911,0.51309477,0.00928390,0.08408701,0.00007249,0.02057959,0.08211310
5.66383192,0.41058587,0.50366098,0.00916188,0.08244040,0.00007291,0.02279937,0.09390215
5.66983492,0.41726249,0.49409202,0.00903317,0.08097620,0.00007348,0.02527901,0.10720578
5.67583792,0.42510111,0.48469121,0.00890277,0.07969388,0.00007426,0.02802791,0.12206073
5.68184092,0.43432118,0.47579875,0.00877672,0.07861052,0.00007530,0.03105050,0.13848222
5.68784392,0.44514605,0.46777618,0.00866184,0.07775759,0.00007666,0.03434535,0.15645949
5.69384692,0.45778925,0.46099092,0.00856538,0.07717751,0.00007840,0.03790429,0.17595184
5.69984992,0.47244126,0.45580136,0.00849471,0.07691988,0.00008060,0.04171176,0.19688519
5.70585293,0.48925724,0.45254331,0.00845702,0.07703785,0.00008331,0.04574440,0.21914953
5.71185593,0.50834633,0.45151799,0.00845901,0.07758448,0.00008659,0.04997077,0.24259748
5.71785893,0.52976289,0.45298214,0.00850661,0.07860942,0.00009048,0.05435156,0.26704398
5.72386193,0.55350014,0.45714026,0.00860475,0.08015587,0.00009504,0.05883990,0.29226740
5.72986493,0.57948635,0.46413919,0.00875717,0.08225810,0.00010031,0.06338216,0.31801202
5.73586793,0.60758373,0.47406485,0.00896627,0.08493940,0.00010631,0.06791896,0.34399198
5.74187094,0.63759004,0.48694117,0.00923304,0.08821074,0.00011308,0.07238654,0.36989656
5.74787394,0.66924271,0.50273081,0.00955700,0.09207000,0.00012062,0.07671830,0.39539671
5.75387694,0.70222539,0.52133754,0.00993626,0.09650191,0.00012895,0.08084660,0.42015263
5.75987994,0.73617635,0.54260975,0.01036752,0.10147863,0.00013805,0.08470466,0.44382211
5.76588294,0.77069861,0.56634504,0.01084628,0.10696092,0.00014792,0.08822852,0.46606932
5.77188594,0.80537104,0.59229525,0.01136690,0.11289992,0.00015854,0.09135897,0.48657380
5.77788894,0.83976013,0.62017186,0.01192283,0.11923937,0.00016988,0.09404337,0.50503917
5.78389195,0.87343185,0.64965152,0.01250684,0.12591820,0.00018187,0.09623725,0.52120121
5.78989495,0.90596314,0.68038135,0.01311118,0.13287339,0.00019448,0.09790570,0.53483516
5.79589795,0.93695259,0.71198420,0.01372786,0.14004293,0.00020762,0.09902438,0.54576164
5.80190095,0.96602992,0.74406356,0.01434885,0.14736878,0.00022122,0.09958021,0.55385124
5.80790395,0.99286399,0.77620835,0.01496630,0.15479962,0.00023516,0.09957167,0.55902743
5.81390695,1.01716918,0.80799760,0.01557270,0.16229336,0.00024933,0.09900860,0.56126776
5.81990995,1.03870994,0.83900520,0.01616108,0.16981920,0.00026361,0.09791181,0.56060335
5.82591296,1.05730353,0.86880474,0.01672512,0.17735914,0.00027783,0.09631208,0.55711672
5.83191596,1.07282104,0.89697483,0.01725928,0.18490894,0.00029186,0.09424909,0.55093812
5.83791896,1.08518685,0.92310465,0.01775880,0.19247840,0.00030550,0.09176994,0.54224055
5.84392196,1.09437652,0.94680019,0.01821981,0.20009098,0.00031860,0.08892754,0.53123370
5.84992496,1.10041372,0.96769092,0.01863928,0.20778278,0.00033097,0.08577894,0.51815723
5.85592796,1.10336605,0.98543687,0.01901499,0.21560089,0.00034242,0.08238352,0.50327351
5.86193097,1.10334030,0.99973611,0.01934550,0.22360132,0.00035277,0.07880133,0.48686023
5.86793397,1.10047730,1.01033221,0.01963005,0.23184636,0.00036188,0.07509146,0.46920324
5.87393697,1.09494655,1.01702156,0.01986849,0.24040180,0.00036957,0.07131066,0.45058964
5.87993997,1.08694093,1.01966006,0.02006117,0.24933389,0.00037572,0.06751203,0.43130164
5.88594297,1.07667158,1.01816897,0.02020887,0.25870629,0.00038022,0.06374409,0.41161101
5.89194597,1.06436305,1.01253940,0.02031268,0.26857711,0.00038300,0.06005002,0.39177455
5.89794897,1.05024885,1.00283514,0.02037396,0.27899615,0.00038401,0.05646715,0.37203045
5.90395198,1.03456737,0.98919355,0.02039421,0.29000234,0.00038325,0.05302673,0.35259549
5.90995498,1.01755824,0.97182434,0.02037509,0.30162160,0.00038073,0.04975393,0.33366325
5.91595798,0.99945899,0.95100591,0.02031830,0.31386499,0.00037653,0.04666799,0.31540308
5.92196098,0.98050207,0.92707956,0.02022562,0.32672726,0.00037075,0.04378256,0.29795974
5.92796398,0.96091213,0.90044142,0.02009884,0.34018571,0.00036352,0.04110621,0.28145367
5.93396698,0.94090348,0.87153249,0.01993983,0.35419941,0.00035500,0.03864295,0.26598173
5.93996998,0.92067775,0.84082719,0.01975046,0.36870868,0.00034537,0.03639283,0.25161820
5.94597299,0.90042169,0.80882071,0.01953266,0.38363488,0.00033483,0.03435259,0.23841608
5.95197599,0.88030513,0.77601591,0.01928843,0.39888034,0.00032361,0.03251626,0.22640842
5.95797899,0.86047905,0.74291019,0.01901981,0.41432865,0.00031192,0.03087571,0.21560978
5.96398199,0.84107398,0.70998299,0.01872892,0.42984514,0.00029998,0.02942119,0.20601760
5.96998499,0.82219864,0.67768446,0.01841796,0.44527770,0.00028801,0.02814173,0.19761352
5.97598799,0.80393896,0.64642583,0.01808915,0.46045793,0.00027620,0.02702555,0.19036466
5.98199100,0.78635766,0.61657185,0.01774477,0.47520282,0.00026476,0.02606028,0.18422485
5.98799400,0.76949433,0.58843557,0.01738714,0.48931686,0.00025383,0.02523325,0.17913580
5.99399700,0.75336632,0.56227572,0.01701856,0.50259489,0.00024356,0.02453155,0.17502826
6.00000000,0.73797024,0.53829655,0.01664132,0.51482550,0.00023409,0.02394218,0.17182333
