energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.87393697,5.07080482,-5.49219242,0.03761725,-0.12344193,0.51620113,-0.43395323,0.31522195,-0.55213383,0.00000000,-0.00000000,1.09799949,-1.07113066,1.01388939,-0.57835013,0.11834213,-0.09613025,1.86769752,-2.44341264
-5.86793397,4.97087044,-5.44776562,0.03628606,-0.11780952,0.50831117,-0.42171383,0.30405408,-0.54483565,0.00000000,-0.00000000,1.06914740,-1.07243821,1.00134247,-0.56598350,0.11985725,-0.09418172,1.82503913,-2.44173261
-5.86193097,4.87875119,-5.41528258,0.03490722,-0.11215602,0.50035090,-0.41027122,0.29379658,-0.53845920,0.00000000,-0.00000000,1.04409118,-1.07565567,0.98840832,-0.55447486,0.12142124,-0.09238496,1.78714665,-2.44575511
-5.85592796,4.79557988,-5.39315600,0.03350011,-0.10654800,0.49256604,-0.39954202,0.28469226,-0.53281067,0.00000000,-0.00000000,1.02334929,-1.08037489,0.97530402,-0.54375757,0.12301613,-0.09074197,1.75429361,-2.45462453
-5.84992496,4.72218534,-5.37949190,0.03208330,-0.10104486,0.48517764,-0.38943995,0.27696560,-0.52767602,0.00000000,-0.00000000,1.00734353,-1.08612148,0.96221468,-0.53373947,0.12461823,-0.08924841,1.72662507,-2.46732190
-5.84392196,4.65908242,-5.37214827,0.03067423,-0.09569769,0.47837687,-0.37987987,0.27081874,-0.52282817,0.00000000,-0.00000000,0.99639255,-1.09237124,0.94928998,-0.52430757,0.12619844,-0.08789367,1.70415967,-2.48269368
-5.83791896,4.60647453,-5.36880663,0.02928881,-0.09054869,0.47232124,-0.37078210,0.26642844,-0.51803499,0.00000000,-0.00000000,0.99070852,-1.09856968,0.93664296,-0.51533384,0.12772289,-0.08666134,1.68679598,-2.49948734
-5.83191596,4.56426884,-5.36705399,0.02794133,-0.08563088,0.46713255,-0.36207682,0.26394400,-0.51306809,0.00000000,-0.00000000,0.99039694,-1.10415393,0.92435123,-0.50668183,0.12915377,-0.08552985,1.67432314,-2.51639231
-5.82591296,4.53210336,-5.36447164,0.02664432,-0.08096828,0.46289637,-0.35370848,0.26348629,-0.50771171,0.00000000,-0.00000000,0.99545965,-1.10857607,0.91246048,-0.49821369,0.13045052,-0.08447355,1.66643534,-2.53208482
-5.81990995,4.50938495,-5.35872697,0.02540863,-0.07657646,0.45966325,-0.34563973,0.26514792,-0.50177135,0.00000000,-0.00000000,1.00580075,-1.11132649,0.90099019,-0.48979739,0.13157119,-0.08346388,1.66274956,-2.54527466
-5.81390695,4.49533624,-5.34766396,0.02424354,-0.07246330,0.45745138,-0.33785476,0.26899437,-0.49508194,0.00000000,-0.00000000,1.02123523,-1.11195650,0.88994103,-0.48131362,0.13247399,-0.08247084,1.66282606,-2.55475191
-5.80790395,4.48904953,-5.32938817,0.02315700,-0.06863009,0.45625056,-0.33036184,0.27506617,-0.48751475,0.00000000,-0.00000000,1.04149994,-1.11009876,0.87930376,-0.47266224,0.13311893,-0.08146451,1.66619051,-2.55943135
-5.80190095,4.48954504,-5.30234208,0.02215590,-0.06507276,0.45602729,-0.32319485,0.28338172,-0.47898314,0.00000000,-0.00000000,1.06626631,-1.10548459,0.86906888,-0.46376771,0.13346947,-0.08041658,1.67235696,-2.55839266
-5.79589795,4.49583075,-5.26536708,0.02124634,-0.06178315,0.45673065,-0.31641362,0.29394070,-0.46944653,0.00000000,-0.00000000,1.09515440,-1.09795727,0.85923671,-0.45458345,0.13349424,-0.07930192,1.68085068,-2.55091439
-5.78989495,4.50696105,-5.21774901,0.02043403,-0.05875038,0.45829867,-0.31010310,0.30672774,-0.45891265,0.00000000,-0.00000000,1.12774767,-1.08748057,0.84982719,-0.44509480,0.13316847,-0.07809993,1.69122974,-2.53650013
-5.78389195,4.52209146,-5.15924511,0.01972450,-0.05596207,0.46066495,-0.30437125,0.32171605,-0.44743776,0.00000000,-0.00000000,1.16360783,-1.07414215,0.84088878,-0.43532052,0.13247538,-0.07679578,1.70310437,-2.51489571
-5.77788894,4.54052655,-5.09009084,0.01912344,-0.05340552,0.46376500,-0.29934577,0.33887077,-0.43512500,0.00000000,-0.00000000,1.20228928,-1.05815148,0.83250604,-0.42531263,0.13140718,-0.07538131,1.71615334,-2.48609639
-5.77188594,4.56175898,-5.01098652,0.01863689,-0.05106860,0.46754224,-0.29516974,0.35815172,-0.42212081,0.00000000,-0.00000000,1.24335237,-1.03983264,0.82480528,-0.41515479,0.12996591,-0.07385572,1.73013632,-2.45034410
-5.76588294,4.58549739,-4.92306433,0.01827139,-0.04894060,0.47195311,-0.29199636,0.37951530,-0.40860975,0.00000000,-0.00000000,1.28637528,-1.01961209,0.81795794,-0.40495917,0.12816378,-0.07222585,1.74490185,-2.40811461
-5.75987994,4.61168177,-4.82783743,0.01803404,-0.04701260,0.47697117,-0.28998304,0.40291530,-0.39480778,0.00000000,-0.00000000,1.33096366,-0.99800219,0.81218123,-0.39486203,0.12602320,-0.07050616,1.76039037,-2.36009552
-5.75387694,4.64048527,-4.72713399,0.01793250,-0.04527782,0.48258990,-0.28928500,0.42830260,-0.38095442,0.00000000,-0.00000000,1.37675805,-0.97558134,0.80773595,-0.38501816,0.12357643,-0.06871839,1.77663209,-2.30715627
-5.74787394,4.67230198,-4.62301929,0.01797482,-0.04373153,0.48882404,-0.29004879,0.45562353,-0.36730409,0.00000000,-0.00000000,1.42343851,-0.95297159,0.80492134,-0.37559460,0.12086479,-0.06689086,1.79373968,-2.25031154
-5.74187094,4.70772097,-4.51770997,0.01816929,-0.04237086,0.49570933,-0.29240594,0.48481704,-0.35411708,0.00000000,-0.00000000,1.47072644,-0.93081497,0.80406690,-0.36676372,0.11793756,-0.06505757,1.81189617,-2.19068020
-5.73586793,4.74748738,-4.41348469,0.01852406,-0.04119434,0.50330055,-0.29646709,0.51581070,-0.34165040,0.00000000,-0.00000000,1.51838350,-0.90974966,0.80552151,-0.35869625,0.11485053,-0.06325702,1.83133839,-2.12944156
-5.72986493,4.79245202,-4.31259562,0.01904682,-0.04020129,0.51166805,-0.30231678,0.54851579,-0.33014899,0.00000000,-0.00000000,1.56620778,-0.89038697,0.80963999,-0.35155432,0.11166423,-0.06153097,1.85233664,-2.06779138
-5.72386193,4.84351160,-4.21718485,0.01974431,-0.03939115,0.52089267,-0.31000928,0.58282175,-0.31983764,0.00000000,-0.00000000,1.61402726,-0.87329049,0.81676763,-0.34548506,0.10844203,-0.05992301,1.87517163,-2.00689941
-5.71785893,4.90154200,-4.12920975,0.02062179,-0.03876266,0.53105934,-0.31956558,0.61859035,-0.31091383,0.00000000,-0.00000000,1.66169116,-0.85895799,0.82722325,-0.34061492,0.10524799,-0.05847722,1.90010961,-1.94787071
-5.71185593,4.96732774,-4.05038045,0.02168253,-0.03831318,0.54224959,-0.33097166,0.65564998,-0.30354188,0.00000000,-0.00000000,1.70905935,-0.84780696,0.84128143,-0.33704495,0.10214470,-0.05723687,1.92737683,-1.89171212
-5.70585293,5.04149079,-3.98211191,0.02292725,-0.03803794,0.55453334,-0.34417818,0.69379051,-0.29784849,0.00000000,-0.00000000,1.75599071,-0.84016435,0.85915461,-0.33484734,0.09919114,-0.05624318,1.95713478,-1.83930545
-5.69984992,5.12442228,-3.92549234,0.02435355,-0.03792950,0.56796029,-0.35910165,0.73275923,-0.29391986,0.00000000,-0.00000000,1.80233082,-0.83626061,0.88097604,-0.33406328,0.09644058,-0.05553434,1.98945723,-1.79138810
-5.69384692,5.21622068,-3.88126849,0.02595545,-0.03797731,0.58255139,-0.37562683,0.77225821,-0.29180038,0.00000000,-0.00000000,1.84789987,-0.83622815,0.90678428,-0.33470216,0.09393870,-0.05514464,2.02431044,-1.74854162
-5.68784392,5.31663973,-3.84984761,0.02772296,-0.03816746,0.59829087,-0.39361054,0.81194352,-0.29149295,0.00000000,-0.00000000,1.89248153,-0.84010405,0.93651017,-0.33674223,0.09172191,-0.05510391,2.06153759,-1.71118826
-5.68184092,5.42504918,-3.83131487,0.02964175,-0.03848271,0.61511926,-0.41288636,0.85142661,-0.29296078,0.00000000,-0.00000000,1.93581356,-0.84783649,0.96996697,-0.34013254,0.08981606,-0.05543713,2.10084841,-1.67959488
-5.67583792,5.54041116,-3.82546419,0.03169298,-0.03890262,0.63292793,-0.43327026,0.89027807,-0.29613047,0.00000000,-0.00000000,1.97758075,-0.85929430,1.00684457,-0.34479603,0.08823542,-0.05616425,2.14181474,-1.65388354
-5.66983492,5.66127390,-3.83183971,0.03385328,-0.03940401,0.65155551,-0.45456668,0.92803372,-0.30089629,0.00000000,-0.00000000,2.01741102,-0.87427896,1.04670810,-0.35063360,0.08698217,-0.05730022,2.18387247,-1.63404745
-5.66383192,5.78578436,-3.84978492,0.03609487,-0.03996153,0.67078656,-0.47657486,0.96420318,-0.30712535,0.00000000,-0.00000000,2.05487504,-0.89253807,1.08900152,-0.35752890,0.08604629,-0.05885517,2.22633006,-1.61997089
-5.65782891,5.91171994,-3.87849566,0.03838595,-0.04054842,0.69035276,-0.49909502,0.99828054,-0.31466333,0.00000000,-0.00000000,2.08948981,-0.91377954,1.13305638,-0.36535354,0.08540589,-0.06083465,2.26838354,-1.61145161
-5.65182591,6.03653898,-3.91707383,0.04069120,-0.04113744,0.70993678,-0.52193413,1.02975693,-0.32334066,0.00000000,-0.00000000,2.12072622,-0.93768551,1.17810565,-0.37397247,0.08502804,-0.06323994,2.30913749,-1.60822390
-5.64582291,6.15744856,-3.96457804,0.04297252,-0.04170176,0.72917876,-0.54491094,1.05813443,-0.33297863,0.00000000,-0.00000000,2.14802071,-0.96392529,1.22330241,-0.38324914,0.08486996,-0.06606834,2.34763131,-1.60998105
-5.63981991,6.27148747,-4.02006864,0.04518997,-0.04221597,0.74768546,-0.56785997,1.08294085,-0.34339546,0.00000000,-0.00000000,2.17079055,-0.99216657,1.26774296,-0.39305035,0.08488068,-0.06931341,2.38286970,-1.61639557
-5.63381691,6.37562105,-4.08264429,0.04730284,-0.04265702,0.76504162,-0.59063443,1.10374477,-0.35441193,0.00000000,-0.00000000,2.18845241,-1.02208454,1.31049353,-0.40325030,0.08500289,-0.07296510,2.41385628,-1.62713624
-5.62781391,6.46684453,-4.15146856,0.04927080,-0.04300505,0.78082326,-0.61310773,1.12017011,-0.36585634,0.00000000,-0.00000000,2.20044336,-1.05336836,1.35061971,-0.41373385,0.08517520,-0.07700972,2.43962868,-1.64188098
-5.62181091,6.54229033,-4.22578556,0.05105526,-0.04324408,0.79461240,-0.63517376,1.13190960,-0.37756893,0.00000000,-0.00000000,2.20624349,-1.08572504,1.38721746,-0.42439876,0.08533445,-0.08142985,2.45929392,-1.66032516
-5.61580790,6.59933509,-4.30492424,0.05262060,-0.04336258,0.80601250,-0.65674577,1.13873668,-0.38940537,0.00000000,-0.00000000,2.20539914,-1.11888084,1.41944458,-0.43515689,0.08541809,-0.08620400,2.47206236,-1.68218524
-5.60980490,6.63570169,-4.38829229,0.05393552,-0.04335375,0.81466409,-0.67775420,1.14051495,-0.40123955,0.00000000,-0.00000000,2.19754564,-1.15258021,1.44655118,-0.44593424,0.08536663,-0.09130620,2.47727886,-1.70719792
-5.60380190,6.64955195,-4.47536075,0.05497423,-0.04321564,0.82025978,-0.69814341,1.13720515,-0.41296556,0.00000000,-0.00000000,2.18242845,-1.18658314,1.46790804,-0.45667006,0.08512584,-0.09670552,2.47444987,-1.73511534
-5.59779890,6.63956597,-4.56564145,0.05571749,-0.04295100,0.82255797,-0.71786781,1.12886894,-0.42449891,0.00000000,-0.00000000,2.15992172,-1.22066101,1.48303153,-0.46731505,0.08464883,-0.10236548,2.46326516,-1.76569729
-5.59179590,6.60500473,-4.65865971,0.05615354,-0.04256696,0.82139465,-0.73688753,1.11566965,-0.43577726,0.00000000,-0.00000000,2.13004323,-1.25459204,1.49160400,-0.47782881,0.08389781,-0.10824357,2.44361361,-1.79870133
-5.58579290,6.54575314,-4.75392499,0.05627872,-0.04207445,0.81669267,-0.75516396,1.09786970,-0.44676051,0.00000000,-0.00000000,2.09296497,-1.28815674,1.49348881,-0.48817688,0.08284546,-0.11429077,2.41559211,-1.83387200
-5.57978989,6.46234188,-4.85090221,0.05609786,-0.04148753,0.80846807,-0.77265562,1.07582493,-0.45743060,0.00000000,-0.00000000,2.04901892,-1.32113410,1.48873913,-0.49832738,0.08147592,-0.12045132,2.37950759,-1.87093042
-5.57378689,6.35594705,-4.94898661,0.05562434,-0.04082252,0.79683310,-0.78931448,1.04997613,-0.46779098,0.00000000,-0.00000000,1.99869739,-1.35329915,1.47760033,-0.50824783,0.07978532,-0.12666264,2.33587197,-1.90956524
-5.56778389,6.22836781,-5.04748434,0.05487987,-0.04009717,0.78199587,-0.80508321,1.02083797,-0.47786591,0.00000000,-0.00000000,1.94264820,-1.38442230,1.46050550,-0.51790203,0.07778188,-0.13285559,2.28539046,-1.94942609
-5.56178089,6.08198297,-5.14560070,0.05389396,-0.03932968,0.76425645,-0.81989329,0.98898591,-0.48769952,0.00000000,-0.00000000,1.88166455,-1.41427069,1.43806455,-0.52724755,0.07548551,-0.13895503,2.22894367,-1.99012015
-5.55577789,5.91968844,-5.24243743,0.05270308,-0.03853785,0.74399977,-0.83366447,0.95504157,-0.49735490,0.00000000,-0.00000000,1.81667026,-1.44261174,1.41104702,-0.53623373,0.07292710,-0.14488082,2.16756440,-2.03121263
-5.54977489,5.74481814,-5.33699963,0.05134960,-0.03773825,0.72168550,-0.84630532,0.91965708,-0.50691286,0.00000000,-0.00000000,1.74870071,-1.46921880,1.38035942,-0.54480059,0.07014734,-0.15054907,2.10240998,-2.07223106
-5.54377189,5.56105150,-5.42821221,0.04988045,-0.03694556,0.69783540,-0.85771505,0.88349897,-0.51647058,0.00000000,-0.00000000,1.67888053,-1.49387847,1.34701794,-0.55287851,0.06719528,-0.15587384,2.03473131,-2.11267357
-5.53776888,5.37231120,-5.51494521,0.04834568,-0.03617201,0.67301860,-0.86778645,0.84723219,-0.52613997,0.00000000,-0.00000000,1.60839868,-1.51639933,1.31211743,-0.56038893,0.06412667,-0.16076912,1.96583966,-2.15202073
-5.53176588,5.18265480,-5.59604650,0.04679689,-0.03542702,0.64783550,-0.87640977,0.81150466,-0.53604556,0.00000000,-0.00000000,1.53848205,-1.53662136,1.27679799,-0.56724580,0.06100215,-0.16515107,1.89707239,-2.18975019
-5.52576288,4.99616425,-5.67038013,0.04528554,-0.03471707,0.62290081,-0.88347739,0.77693283,-0.54632204,0.00000000,-0.00000000,1.47036844,-1.55442531,1.24221019,-0.57335794,0.05788527,-0.16894041,1.82975875,-2.22535342
-5.51975988,4.81683680,-5.73686791,0.04386142,-0.03404567,0.59882653,-0.88888888,0.74408871,-0.55711116,0.00000000,-0.00000000,1.40527988,-1.56974152,1.20948028,-0.57863203,0.05484067,-0.17206492,1.76518678,-2.25835345
-5.51375688,4.64848088,-5.79453180,0.04257103,-0.03341359,0.57620521,-0.89255638,0.71348843,-0.56855797,0.00000000,-0.00000000,1.34439707,-1.58255723,1.17967640,-0.58297611,0.05193215,-0.17446189,1.70457214,-2.28832253
-5.50775388,4.49461991,-5.84253462,0.04145618,-0.03281922,0.55559430,-0.89440976,0.68558285,-0.58080655,0.00000000,-0.00000000,1.28883572,-1.59292193,1.15377707,-0.58630341,0.04922101,-0.17608036,1.64902987,-2.31489857
-5.50175088,4.35840670,-5.88021651,0.04055280,-0.03225903,0.53750191,-0.89440151,0.66075009,-0.59399505,0.00000000,-0.00000000,1.23962524,-1.60095018,1.13264269,-0.58853626,0.04676445,-0.17688320,1.59954960,-2.33779938
-5.49574787,4.24255034,-5.90712513,0.03988983,-0.03172821,0.52237436,-0.89251093,0.63929027,-0.60825026,0.00000000,-0.00000000,1.19769030,-1.60682148,1.11699110,-0.58960991,0.04461426,-0.17684878,1.55697474,-2.35683374
-5.48974487,4.14925729,-5.92303763,0.03948852,-0.03122127,0.51058588,-0.88874744,0.62142223,-0.62368186,0.00000000,-0.00000000,1.16383540,-1.61077709,1.10737768,-0.58947600,0.04281567,-0.17597211,1.52198610,-2.37190867
-5.48374187,4.08018743,-5.92797325,0.03936184,-0.03073269,0.50243052,-0.88315292,0.60728250,-0.64037643,0.00000000,-0.00000000,1.13873255,-1.61311381,1.10418055,-0.58810558,0.04140650,-0.17426561,1.49509008,-2.38303233
-5.47773887,4.03642561,-5.92219574,0.03951432,-0.03025758,0.49811647,-0.87580284,0.59692610,-0.65839167,0.00000000,-0.00000000,1.12291199,-1.61417482,1.10759114,-0.58549136,0.04041651,-0.17175915,1.47661147,-2.39031236
-5.47173587,4.01846852,-5.90620531,0.03994198,-0.02979221,0.49776267,-0.86680609,0.59032920,-0.67775090,0.00000000,-0.00000000,1.11675582,-1.61433807,1.11761026,-0.58164922,0.03986693,-0.16849959,1.46669095,-2.39394980
-5.46573287,4.02622642,-5.88072076,0.04063271,-0.02933450,0.50139777,-0.85630363,0.58739348,-0.69843835,0.00000000,-0.00000000,1.12049417,-1.61400264,1.13404963,-0.57661887,0.03977033,-0.16454968,1.46528693,-2.39422880
-5.45972986,4.05903886,-5.84665233,0.04156674,-0.02888432,0.50896108,-0.84446586,0.58795189,-0.72039526,0.00000000,-0.00000000,1.13420365,-1.61357372,1.15653861,-0.57046343,0.04013050,-0.15998647,1.47218150,-2.39150266
-5.45372686,4.11570304,-5.80506698,0.04271741,-0.02844371,0.52030565,-0.83148882,0.59177559,-0.74351738,0.00000000,-0.00000000,1.15780778,-1.61344692,1.18453591,-0.56326829,0.04094266,-0.15489910,1.48699023,-2.38617706
-5.44772386,4.19451345,-5.75714756,0.04405207,-0.02801688,0.53520290,-0.81758942,0.59858191,-0.76765378,0.00000000,-0.00000000,1.19107891,-1.61399259,1.21734568,-0.55513889,0.04219366,-0.14938631,1.50917505,-2.37869117
-5.44172086,4.29331117,-5.70414795,0.04553318,-0.02761010,0.55334886,-0.80299972,0.60804289,-0.79260742,0.00000000,-0.00000000,1.23364154,-1.61554084,1.25413751,-0.54619788,0.04386243,-0.14355354,1.53806005,-2.36949785
-5.43571786,4.40954094,-5.64734620,0.04711945,-0.02723143,0.57437171,-0.78796062,0.61979432,-0.81813731,0.00000000,-0.00000000,1.28497672,-1.61836799,1.29396967,-0.53658150,0.04592044,-0.13750982,1.57284932,-2.35904364
-5.42971486,4.54031438,-5.58799787,0.04876709,-0.02689028,0.59784027,-0.77271511,0.63344484,-0.84396252,0.00000000,-0.00000000,1.34442736,-1.62268495,1.33581478,-0.52643553,0.04833228,-0.13136462,1.61264644,-2.34774976
-5.42371186,4.68247753,-5.52729151,0.05043108,-0.02659692,0.62327345,-0.75750126,0.64858502,-0.86976775,0.00000000,-0.00000000,1.41120456,-1.62862793,1.37858738,-0.51591091,0.05105634,-0.12522467,1.65647503,-2.33599482
-5.41770885,4.83268100,-5.46630821,0.05206637,-0.02636182,0.65015026,-0.74254537,0.66479603,-0.89521044,0.00000000,-0.00000000,1.48439494,-1.63625206,1.42117235,-0.50515921,0.05404552,-0.11919098,1.70329973,-2.32410015
-5.41170585,4.98745118,-5.40598691,0.05362911,-0.02619505,0.67792036,-0.72805539,0.68165780,-0.91992915,0.00000000,-0.00000000,1.56296916,-1.64552790,1.46245356,-0.49432816,0.05724809,-0.11335606,1.75204721,-2.31231819
-5.40570285,5.14326114,-5.34709663,0.05507770,-0.02610560,0.70601486,-0.71421496,0.69875656,-0.94355285,0.00000000,-0.00000000,1.64579191,-1.65634116,1.50134198,-0.48355754,0.06060850,-0.10780153,1.80162683,-2.30082447
-5.39969985,5.29659989,-5.29021680,0.05637382,-0.02610074,0.73385729,-0.70117834,0.71569154,-0.96571088,0.00000000,-0.00000000,1.73163368,-1.66849553,1.53680246,-0.47297537,0.06406840,-0.10259618,1.85095049,-2.28971344
-5.39369685,5.44403901,-5.23572621,0.05748324,-0.02618548,0.76087453,-0.68906634,0.73208086,-0.98604306,0.00000000,-0.00000000,1.81918461,-1.68171856,1.56787854,-0.46269485,0.06756760,-0.09779447,1.89895155,-2.27899806
-5.38769385,5.58229566,-5.18380091,0.05837649,-0.02636208,0.78650769,-0.67796365,0.74756662,-1.00420977,0.00000000,-0.00000000,1.90707071,-1.69567050,1.59371466,-0.45281196,0.07104518,-0.09343561,1.94460260,-2.26861327
-5.38169085,5.70829131,-5.13442094,0.05902943,-0.02662978,0.81022256,-0.66791755,0.76181920,-1.01990138,0.00000000,-0.00000000,1.99387264,-1.70995575,1.61357531,-0.44340392,0.07444062,-0.08954321,1.98693190,-2.25842286
-5.37568784,5.81920546,-5.08738566,0.05942356,-0.02698459,0.83151965,-0.65893822,0.77454077,-1.03284687,0.00000000,-0.00000000,2.07814728,-1.72413670,1.62686058,-0.43452861,0.07769491,-0.08612544,2.02503863,-2.24822943
-5.36968484,5.91252387,-5.04233678,0.05954617,-0.02741934,0.84994367,-0.65100070,0.78546829,-1.04282132,0.00000000,-0.00000000,2.15845185,-1.73774966,1.63311793,-0.42622486,0.08075178,-0.08317580,2.05810671,-2.23778705
-5.36368184,5.98608076,-4.99878840,0.05939040,-0.02792387,0.86509210,-0.64404848,0.79437588,-1.04965200,0.00000000,-0.00000000,2.23337044,-1.75032231,1.63204986,-0.41851371,0.08355881,-0.08067430,2.08541736,-2.22681592
-5.35767884,6.03809455,-4.95616276,0.05895507,-0.02848542,0.87662285,-0.63799864,0.80107687,-1.05322289,0.00000000,-0.00000000,2.30154249,-1.76139246,1.62351738,-0.41140052,0.08606860,-0.07858917,2.10636023,-2.21501849
-5.35167584,6.06719661,-4.91383039,0.05824442,-0.02908918,0.88426073,-0.63274842,0.80542536,-1.05347768,0.00000000,-0.00000000,2.36169251,-1.77052750,1.60753942,-0.40487789,0.08823974,-0.07687887,2.12044315,-2.20209648
-5.34567284,6.07245264,-4.87115332,0.05726767,-0.02971904,0.88780261,-0.62818302,0.80731761,-1.05042104,0.00000000,-0.00000000,2.41266015,-1.77734402,1.58428814,-0.39892920,0.09003782,-0.07549443,2.12730029,-2.18776809
