energy_ev,total_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.80190095,1.85455443,0.43627201,0.86354242,0.01285829,0.37658664,0.05977105,0.00169207
-5.79589795,1.89804176,0.44425376,0.88506277,0.01336560,0.38620791,0.05920805,0.00172774
-5.78989495,1.93353225,0.45053384,0.90255247,0.01403709,0.39409019,0.05858976,0.00175896
-5.78389195,1.96054119,0.45499163,0.91575762,0.01491195,0.40012739,0.05790420,0.00178560
-5.77788894,1.97883676,0.45755942,0.92454130,0.01603815,0.40426512,0.05714339,0.00180777
-5.77188594,1.98846355,0.45822802,0.92889373,0.01747342,0.40650518,0.05630447,0.00182584
-5.76588294,1.98975621,0.45705012,0.92893761,0.01928629,0.40690791,0.05539050,0.00184047
-5.75987994,1.98334217,0.45414122,0.92492846,0.02155677,0.40559235,0.05441109,0.00185261
-5.75387694,1.97013302,0.44967805,0.91724962,0.02437685,0.40273399,0.05338269,0.00186345
-5.74787394,1.95130440,0.44389430,0.90640198,0.02785072,0.39856028,0.05232864,0.00187448
-5.74187094,1.92826506,0.43707400,0.89298876,0.03209448,0.39334379,0.05127891,0.00188737
-5.73586793,1.90261599,0.42954269,0.87769588,0.03723543,0.38739353,0.05026954,0.00190400
-5.72986493,1.87610123,0.42165669,0.86126863,0.04341084,0.38104452,0.04934192,0.00192638
-5.72386193,1.85055223,0.41379101,0.84448554,0.05076605,0.37464613,0.04854181,0.00195658
-5.71785893,1.82782781,0.40632636,0.82813060,0.05945202,0.36854969,0.04791821,0.00199672
-5.71185593,1.80975241,0.39963584,0.81296496,0.06962218,0.36309570,0.04752225,0.00204882
-5.70585293,1.79805484,0.39407181,0.79969915,0.08142870,0.35860143,0.04740592,0.00211485
-5.69984992,1.79431008,0.38995361,0.78896719,0.09501814,0.35534920,0.04762089,0.00219655
-5.69384692,1.79988659,0.38755658,0.78130352,0.11052662,0.35357593,0.04821746,0.00229547
-5.68784392,1.81590101,0.38710281,0.77712373,0.12807463,0.35346440,0.04924351,0.00241289
-5.68184092,1.84318215,0.38875413,0.77670990,0.14776162,0.35513651,0.05074371,0.00254978
-5.67583792,1.88224562,0.39260742,0.78020124,0.16966052,0.35864896,0.05275885,0.00270678
-5.66983492,1.93327995,0.39869256,0.78759013,0.19381246,0.36399132,0.05532534,0.00288420
-5.66383192,1.99614459,0.40697300,0.79872395,0.22022192,0.37108676,0.05847495,0.00308202
-5.65782891,2.07037976,0.41734889,0.81331248,0.24885250,0.37979528,0.06223455,0.00329987
-5.65182591,2.15522735,0.42966251,0.83094048,0.27962356,0.38991933,0.06662617,0.00353712
-5.64582291,2.24966199,0.44370584,0.85108486,0.31240794,0.40121150,0.07166695,0.00379287
-5.63981991,2.35243042,0.45922973,0.87313576,0.34703098,0.41338412,0.07736926,0.00406599
-5.63381691,2.46209761,0.47595425,0.89642050,0.38327088,0.42612008,0.08374072,0.00435519
-5.62781391,2.57709712,0.49357979,0.92022936,0.42086059,0.43908460,0.09078420,0.00465906
-5.62181091,2.69578358,0.51179826,0.94384210,0.45949108,0.45193742,0.09849767,0.00497610
-5.61580790,2.81648483,0.53030391,0.96655405,0.49881618,0.46434474,0.10687400,0.00530477
-5.60980490,2.93755126,0.54880324,0.98770065,0.53845854,0.47599057,0.11590045,0.00564352
-5.60380190,3.05740048,0.56702363,1.00667947,0.57801684,0.48658690,0.12555812,0.00599080
-5.59779890,3.17455527,0.58472021,1.02296879,0.61707381,0.49588241,0.13582117,0.00634509
-5.59179590,3.28767352,0.60168082,1.03614205,0.65520482,0.50366924,0.14665590,0.00670486
-5.58579290,3.39556919,0.61772884,1.04587775,0.69198678,0.50978768,0.15801979,0.00706856
-5.57978989,3.49722391,0.63272390,1.05196449,0.72700700,0.51412873,0.16986048,0.00743461
-5.57378689,3.59178940,0.64656061,1.05430118,0.75987170,0.51663438,0.18211480,0.00780134
-5.56778389,3.67858143,0.65916544,1.05289269,0.79021393,0.51729582,0.19470798,0.00816694
-5.56178089,3.75706645,0.67049211,1.04784134,0.81770060,0.51614979,0.20755314,0.00852943
-5.55577789,3.82684271,0.68051598,1.03933502,0.84203857,0.51327327,0.22055107,0.00888659
-5.54977489,3.88761747,0.68922776,1.02763257,0.86297947,0.50877710,0.23359053,0.00923594
-5.54377189,3.93918281,0.69662713,1.01304749,0.88032337,0.50279866,0.24654905,0.00957471
-5.53776888,3.98139175,0.70271669,0.99593080,0.89392121,0.49549426,0.25929439,0.00989983
-5.53176588,4.01413703,0.70749680,0.97665406,0.90367604,0.48703167,0.27168659,0.01020792
-5.52576288,4.03733415,0.71096154,0.95559346,0.90954317,0.47758293,0.28358079,0.01049538
-5.51975988,4.05091008,0.71309623,0.93311561,0.91152928,0.46731822,0.29483054,0.01075838
-5.51375688,4.05479861,0.71387661,0.90956577,0.90969078,0.45640061,0.30529188,0.01099300
-5.50775388,4.04894271,0.71326989,0.88525885,0.90413134,0.44498221,0.31482775,0.01119527
-5.50175088,4.03330378,0.71123741,0.86047350,0.89499886,0.43320161,0.32331284,0.01136136
-5.49574787,4.00787705,0.70773897,0.83544923,0.88248203,0.42118278,0.33063861,0.01148768
-5.48974487,3.97271203,0.70273843,0.81038648,0.86680644,0.40903519,0.33671829,0.01157100
-5.48374187,3.92793638,0.69621029,0.78544931,0.84823040,0.39685509,0.34149165,0.01160867
-5.47773887,3.87378126,0.68814674,0.76077019,0.82704059,0.38472771,0.34492935,0.01159866
-5.47173587,3.81060629,0.67856486,0.73645638,0.80354742,0.37273008,0.34703663,0.01153977
-5.46573287,3.73892190,0.66751333,0.71259729,0.77808025,0.36093425,0.34785609,0.01143169
-5.45972986,3.65940706,0.65507831,0.68927216,0.75098248,0.34941054,0.34746941,0.01127510
-5.45372686,3.57292081,0.64138802,0.66655745,0.72260648,0.33823061,0.34599790,0.01107168
-5.44772386,3.48050606,0.62661571,0.64453336,0.69330842,0.32746998,0.34360165,0.01082418
-5.44172086,3.38338469,0.61098066,0.62328905,0.66344297,0.31720998,0.34047732,0.01053634
-5.43571786,3.28294346,0.59474716,0.60292618,0.63335806,0.30753877,0.33685448,0.01021283
-5.42971486,3.18071078,0.57822125,0.58356055,0.60338956,0.29855146,0.33299060,0.00985919
-5.42371186,3.07832481,0.56174538,0.56532171,0.57385617,0.29034920,0.32916482,0.00948166
-5.41770885,2.97749384,0.54569105,0.54835061,0.54505442,0.28303740,0.32567049,0.00908699
-5.41170585,2.87995054,0.53044962,0.53279543,0.51725396,0.27672291,0.32280690,0.00868234
-5.40570285,2.78740159,0.51642169,0.51880583,0.49069332,0.27151059,0.32087035,0.00827497
-5.39969985,2.70147502,0.50400531,0.50652607,0.46557611,0.26749915,0.32014480,0.00787214
-5.39369685,2.62366720,0.49358348,0.49608728,0.44206786,0.26477671,0.32089248,0.00748081
-5.38769385,2.55529182,0.48551138,0.48759947,0.42029361,0.26341605,0.32334484,0.00710749
-5.38169085,2.49743317,0.48010384,0.48114372,0.40033628,0.26347003,0.32769396,0.00675806
-5.37568784,2.45090560,0.47762338,0.47676502,0.38223601,0.26496729,0.33408502,0.00643759
-5.36968484,2.41622111,0.47826944,0.47446618,0.36599041,0.26790839,0.34260987,0.00615020
-5.36368184,2.39356657,0.48216907,0.47420332,0.35155586,0.27226282,0.35330222,0.00589899
-5.35767884,2.38279170,0.48936959,0.47588303,0.33884978,0.27796688,0.36613437,0.00568594
-5.35167584,2.38340851,0.49983339,0.47936169,0.32775398,0.28492260,0.38101597,0.00551189
-5.34567284,2.39460244,0.51343529,0.48444681,0.31811892,0.29299793,0.39779466,0.00537658
-5.33966983,2.41525512,0.52996253,0.49090063,0.30976876,0.30202816,0.41625881,0.00527864
-5.33366683,2.44397783,0.54911752,0.49844573,0.30250727,0.31181861,0.43614215,0.00521569
-5.32766383,2.47915471,0.57052341,0.50677256,0.29612423,0.32214850,0.45713040,0.00518446
-5.32166083,2.51899412,0.59373228,0.51554844,0.29040220,0.33277605,0.47886951,0.00518090
-5.31565783,2.56158623,0.61823595,0.52442792,0.28512352,0.34344449,0.50097535,0.00520031
-5.30965483,2.60496476,0.64347888,0.53306367,0.28007723,0.35388887,0.52304450,0.00523758
-5.30365183,2.64717044,0.66887307,0.54111790,0.27506564,0.36384346,0.54466586,0.00528727
-5.29764882,2.68631383,0.69381421,0.54827329,0.26991046,0.37304942,0.56543247,0.00534386
-5.29164582,2.72063514,0.71769882,0.55424339,0.26445810,0.38126247,0.58495327,0.00540190
-5.28564282,2.74855867,0.73994154,0.55878176,0.25858414,0.38826031,0.60286428,0.00545616
-5.27963982,2.76873997,0.75999219,0.56168951,0.25219662,0.39384945,0.61883880,0.00550181
-5.27363682,2.78010395,0.77735175,0.56282095,0.24523820,0.39787120,0.63259615,0.00553453
-5.26763382,2.78187264,0.79158686,0.56208717,0.23768711,0.40020665,0.64390876,0.00555066
-5.26163082,2.77358189,0.80234214,0.55945728,0.22955677,0.40078033,0.65260715,0.00554724
-5.25562781,2.75508643,0.80934993,0.55495746,0.22089438,0.39956255,0.65858278,0.00552210
-5.24962481,2.72655387,0.81243704,0.54866786,0.21177827,0.39657027,0.66178868,0.00547392
-5.24362181,2.68844783,0.81152834,0.54071759,0.20231447,0.39186648,0.66223773,0.00540216
-5.23761881,2.64150180,0.80664698,0.53127805,0.19263241,0.38555818,0.65999897,0.00530711
-5.23161581,2.58668484,0.79791139,0.52055504,0.18288015,0.37779307,0.65519201,0.00518981
-5.22561281,2.52516111,0.78552911,0.50878008,0.17321924,0.36875503,0.64797986,0.00505200
-5.21960980,2.45824513,0.76978795,0.49620131,0.16381944,0.35865875,0.63856075,0.00489600
-5.21360680,2.38735478,0.75104471,0.48307445,0.15485349,0.34774353,0.62715917,0.00472464
-5.20760380,2.31396407,0.72971220,0.46965429,0.14649210,0.33626665,0.61401666,0.00454111
-5.20160080,2.23955749,0.70624492,0.45618697,0.13889926,0.32449654,0.59938295,0.00434889
-5.19559780,2.16558750,0.68112418,0.44290338,0.13222809,0.31270586,0.58350762,0.00415159
-5.18959480,2.09343661,0.65484326,0.43001389,0.12661707,0.30116483,0.56663282,0.00395282
-5.18359180,2.02438483,0.62789304,0.41770447,0.12218693,0.29013500,0.54898726,0.00375612
-5.17758879,1.95958318,0.60074876,0.40613431,0.11903804,0.27986342,0.53078169,0.00356482
-5.17158579,1.90003343,0.57385825,0.39543467,0.11724831,0.27057761,0.51220595,0.00338197
-5.16558279,1.84657394,0.54763198,0.38570908,0.11687163,0.26248105,0.49342746,0.00321025
-5.15957979,1.79987122,0.52243505,0.37703444,0.11793678,0.25574957,0.47459128,0.00305193
-5.15357679,1.76041666,0.49858133,0.36946289,0.12044670,0.25052836,0.45582131,0.00290879
-5.14757379,1.72852755,0.47632969,0.36302416,0.12437820,0.24692972,0.43722249,0.00278214
-5.14157079,1.70435165,0.45588215,0.35772817,0.12968209,0.24503158,0.41888366,0.00267280
-5.13556778,1.68787464,0.43738394,0.35356759,0.13628361,0.24487653,0.40088084,0.00258105
-5.12956478,1.67892956,0.42092506,0.35052025,0.14408334,0.24647159,0.38328045,0.00250676
-5.12356178,1.67720781,0.40654326,0.34855112,0.15295850,0.24978854,0.36614241,0.00244931
-5.11755878,1.68227122,0.39422805,0.34761400,0.16276472,0.25476482,0.34952268,0.00240772
-5.11155578,1.69356509,0.38392560,0.34765267,0.17333830,0.26130503,0.33347523,0.00238065
-5.10555278,1.71043188,0.37554413,0.34860175,0.18449899,0.26928302,0.31805322,0.00236649
-5.09954977,1.73212579,0.36895981,0.35038721,0.19605335,0.27854459,0.30330938,0.00236340
-5.09354677,1.75782822,0.36402274,0.35292669,0.20779859,0.28891074,0.28929573,0.00236940
-5.08754377,1.78666425,0.36056304,0.35612987,0.21952684,0.30018159,0.27606256,0.00238245
-5.08154077,1.81772027,0.35839689,0.35989891,0.23102997,0.31214080,0.26365692,0.00240045
-5.07553777,1.85006273,0.35733237,0.36412912,0.24210449,0.32456055,0.25212084,0.00242139
-5.06953477,1.88275784,0.35717501,0.36871002,0.25255679,0.33720691,0.24148937,0.00244335
-5.06353177,1.91489203,0.35773311,0.37352679,0.26220823,0.34984550,0.23178860,0.00246458
-5.05752876,1.94559267,0.35882258,0.37846215,0.27090000,0.36224736,0.22303405,0.00248353
-5.05152576,1.97404850,0.36027128,0.38339862,0.27849758,0.37419471,0.21522934,0.00249889
-5.04552276,1.99952892,0.36192285,0.38822109,0.28489453,0.38548650,0.20836532,0.00250963
-5.03951976,2.02140156,0.36363982,0.39281956,0.29001544,0.39594350,0.20241985,0.00251502
-5.03351676,2.03914711,0.36530607,0.39709195,0.29381782,0.40541272,0.19735804,0.00251458
-5.02751376,2.05237071,0.36682840,0.40094673,0.29629294,0.41377091,0.19313314,0.00250818
-5.02151076,2.06080923,0.36813727,0.40430526,0.29746533,0.42092711,0.18968784,0.00249591
-5.01550775,2.06433399,0.36918666,0.40710368,0.29739113,0.42682393,0.18695601,0.00247814
-5.00950475,2.06294846,0.36995299,0.40929418,0.29615516,0.43143764,0.18486470,0.00245546
-5.00350175,2.05678112,0.37043320,0.41084566,0.29386697,0.43477701,0.18333634,0.00242863
-4.99749875,2.04607357,0.37064201,0.41174356,0.29065582,0.43688095,0.18229090,0.00239857
-4.99149575,2.03116443,0.37060852,0.41198905,0.28666507,0.43781502,0.18164804,0.00236626
-4.98549275,2.01246986,0.37037227,0.41159749,0.28204599,0.43766703,0.18132901,0.00233274
-4.97948974,1.99046152,0.36997896,0.41059635,0.27695144,0.43654203,0.18125832,0.00229906
-4.97348674,1.96564312,0.36947602,0.40902266,0.27152964,0.43455670,0.18136503,0.00226619
-4.96748374,1.93852685,0.36890826,0.40692019,0.26591832,0.43183370,0.18158378,0.00223502
-4.96148074,1.90961063,0.36831388,0.40433646,0.26023955,0.42849610,0.18185532,0.00220634
-4.95547774,1.87935761,0.36772093,0.40131994,0.25459555,0.42466214,0.18212687,0.00218077
-4.94947474,1.84817862,0.36714454,0.39791731,0.24906545,0.42044064,0.18235206,0.00215876
-4.94347174,1.81641854,0.36658495,0.39417128,0.24370345,0.41592728,0.18249073,0.00214057
-4.93746873,1.78434713,0.36602651,0.39011876,0.23853817,0.41120177,0.18250852,0.00212632
-4.93146573,1.75215452,0.36543775,0.38578967,0.23357331,0.40632610,0.18237639,0.00211590
-4.92546273,1.71995156,0.36477238,0.38120640,0.22878955,0.40134391,0.18207013,0.00210908
-4.91945973,1.68777463,0.36397126,0.37638382,0.22414757,0.39628090,0.18156989,0.00210547
-4.91345673,1.65559451,0.36296519,0.37132990,0.21959193,0.39114617,0.18085978,0.00210456
-4.90745373,1.62332865,0.36167843,0.36604688,0.21505565,0.38593451,0.17992764,0.00210576
-4.90145073,1.59085599,0.36003262,0.36053277,0.21046527,0.38062923,0.17876489,0.00210844
-4.89544772,1.55803343,0.35795099,0.35478326,0.20574596,0.37520563,0.17736655,0.00211192
-4.88944472,1.52471290,0.35536267,0.34879371,0.20082670,0.36963458,0.17573133,0.00211554
-4.88344172,1.49075824,0.35220671,0.34256125,0.19564492,0.36388631,0.17386191,0.00211871
-4.87743872,1.45606090,0.34843579,0.33608676,0.19015076,0.35793397,0.17176515,0.00212087
-4.87143572,1.42055371,0.34401928,0.32937667,0.18431045,0.35175700,0.16945244,0.00212157
-4.86543272,1.38422221,0.33894562,0.32244451,0.17810885,0.34534389,0.16693990,0.00212050
-4.85942971,1.34711286,0.33322381,0.31531203,0.17155112,0.33869454,0.16424862,0.00211746
-4.85342671,1.30933818,0.32688410,0.30800999,0.16466323,0.33182179,0.16140472,0.00211238
-4.84742371,1.27107844,0.31997760,0.30057845,0.15749173,0.32475240,0.15843932,0.00210537
-4.84142071,1.23258017,0.31257517,0.29306657,0.15010242,0.31752721,0.15538834,0.00209666
-4.83541771,1.19415157,0.30476540,0.28553207,0.14257839,0.31020063,0.15229211,0.00208663
-4.82941471,1.15615530,0.29665193,0.27804021,0.13501734,0.30283949,0.14919491,0.00207581
-4.82341171,1.11899910,0.28835016,0.27066239,0.12752842,0.29552133,0.14614427,0.00206483
-4.81740870,1.08312460,0.27998361,0.26347450,0.12022879,0.28833215,0.14319029,0.00205440
-4.81140570,1.04899519,0.27167997,0.25655502,0.11323996,0.28136384,0.14038477,0.00204536
-4.80540270,1.01708324,0.26356714,0.24998299,0.10668417,0.27471134,0.13778042,0.00203856
-4.79939970,0.98785757,0.25576935,0.24383590,0.10068093,0.26846968,0.13543016,0.00203492
-4.79339670,0.96177144,0.24840356,0.23818765,0.09534380,0.26273101,0.13338639,0.00203534
-4.78739370,0.93925193,0.24157624,0.23310664,0.09077748,0.25758173,0.13170065,0.00204072
-4.78139070,0.92069088,0.23538077,0.22865407,0.08707550,0.25309995,0.13042342,0.00205195
-4.77538769,0.90643804,0.22989537,0.22488261,0.08431816,0.24935320,0.12960427,0.00206984
-4.76938469,0.89679664,0.22518183,0.22183545,0.08257117,0.24639668,0.12929249,0.00209516
-4.76338169,0.89202170,0.22128497,0.21954576,0.08188472,0.24427197,0.12953806,0.00212860
-4.75737869,0.89232113,0.21823288,0.21803678,0.08229296,0.24300634,0.13039316,0.00217081
-4.75137569,0.89785984,0.21603790,0.21732235,0.08381407,0.24261272,0.13191420,0.00222234
-4.74537269,0.90876647,0.21469834,0.21740809,0.08645066,0.24309020,0.13416431,0.00228374
-4.73936968,0.92514284,0.21420085,0.21829302,0.09019051,0.24442517,0.13721624,0.00235549
-4.73336668,0.94707557,0.21452329,0.21997175,0.09500763,0.24659302,0.14115576,0.00243810
-4.72736368,0.97464938,0.21563803,0.22243702,0.10086354,0.24956019,0.14608519,0.00253211
-4.72136068,1.00796155,0.21751556,0.22568252,0.10770872,0.25328672,0.15212721,0.00263811
-4.71535768,1.04713669,0.22012815,0.22970596,0.11548406,0.25772884,0.15942851,0.00275684
-4.70935468,1.09234107,0.22345348,0.23451198,0.12412241,0.26284175,0.16816328,0.00288916
-4.70335168,1.14379544,0.22747801,0.24011505,0.13355002,0.26858227,0.17853619,0.00303614
-4.69734867,1.20178553,0.23219993,0.24654190,0.14368785,0.27491120,0.19078456,0.00319906
-4.69134567,1.26666916,0.23763152,0.25383342,0.15445271,0.28179533,0.20517960,0.00337947
-4.68534267,1.33887905,0.24380078,0.26204589,0.16575818,0.28920885,0.22202625,0.00357918
-4.67933967,1.41892059,0.25075210,0.27125121,0.17751524,0.29713421,0.24166146,0.00380027
-4.67333667,1.50736374,0.25854604,0.28153621,0.18963265,0.30556209,0.26445062,0.00404506
-4.66733367,1.60482880,0.26725797,0.29300082,0.20201708,0.31449076,0.29078194,0.00431612
-4.66133067,1.71196576,0.27697570,0.30575501,0.21457301,0.32392452,0.32105864,0.00461617
-4.65532766,1.82942732,0.28779594,0.31991470,0.22720245,0.33387153,0.35568884,0.00494803
-4.64932466,1.95783609,0.29981993,0.33559645,0.23980453,0.34434089,0.39507326,0.00531450
-4.64332166,2.09774678,0.31314804,0.35291128,0.25227518,0.35533937,0.43959076,0.00571830
-4.63731866,2.24960447,0.32787376,0.37195773,0.26450676,0.36686767,0.48958210,0.00616187
-4.63131566,2.41370047,0.34407720,0.39281429,0.27638799,0.37891664,0.54533227,0.00664728
-4.62531266,2.59012764,0.36181841,0.41553179,0.28780417,0.39146357,0.60705190,0.00717604
-4.61930965,2.77873701,0.38113070,0.44012574,0.29863764,0.40446883,0.67485841,0.00774896
-4.61330665,2.97909804,0.40201443,0.46656928,0.30876890,0.41787304,0.74875778,0.00836602
-4.60730365,3.19046462,0.42443151,0.49478693,0.31807796,0.43159502,0.82862758,0.00902617
-4.60130065,3.41174907,0.44830095,0.52464969,0.32644636,0.44553065,0.91420236,0.00972728
-4.59529765,3.64150609,0.47349568,0.55597157,0.33375952,0.45955283,1.00506224,0.01046600
-4.58929465,3.87792847,0.49984109,0.58850822,0.33990943,0.47351256,1.10062554,0.01123770
-4.58329165,4.11885588,0.52711528,0.62195748,0.34479771,0.48724122,1.20014624,0.01203647
-4.57728864,4.36179749,0.55505124,0.65596241,0.34833863,0.50055400,1.30271703,0.01285515
-4.57128564,4.60396892,0.58334113,0.69011652,0.35046226,0.51325438,1.40727823,0.01368537
-4.56528264,4.84234293,0.61164238,0.72397135,0.35111730,0.52513947,1.51263285,0.01451772
-4.55927964,5.07371300,0.63958570,0.75704621,0.35027359,0.53600617,1.61746779,0.01534187
-4.55327664,5.29476805,0.66678467,0.78883971,0.34792415,0.54565761,1.72038072,0.01614685
-4.54727364,5.50217596,0.69284663,0.81884287,0.34408658,0.55390997,1.81991202,0.01692127
-4.54127064,5.69267318,0.71738445,0.84655320,0.33880367,0.56059903,1.91458079,0.01765362
-4.53526763,5.86315697,0.74002874,0.87148927,0.33214334,0.56558647,2.00292379,0.01833259
-4.52926463,6.01077695,0.76044000,0.89320525,0.32419771,0.56876536,2.08353568,0.01894740
-4.52326163,6.13302196,0.77832025,0.91130474,0.31508146,0.57006485,2.15510928,0.01948811
-4.51725863,6.22779887,0.79342347,0.92545330,0.30492946,0.56945363,2.21647393,0.01994594
-4.51125563,6.29349979,0.80556457,0.93538919,0.29389381,0.56694210,2.26663042,0.02031352
-4.50525263,6.32905474,0.81462628,0.94093186,0.28214043,0.56258313,2.30478102,0.02058514
-4.49924962,6.33396739,0.82056375,0.94198764,0.26984529,0.55647136,2.33035319,0.02075695
-4.49324662,6.30833222,0.82340660,0.93855264,0.25719051,0.54874097,2.34301595,0.02082705
-4.48724362,6.25283224,0.82325825,0.93071248,0.24436035,0.53956221,2.34268826,0.02079554
-4.48124062,6.16871734,0.82029253,0.91863902,0.23153746,0.52913654,2.32953890,0.02066454
-4.47523762,6.05776410,0.81474784,0.90258421,0.21889922,0.51769086,2.30397808,0.02043805
-4.46923462,5.92221902,0.80691891,0.88287131,0.20661452,0.50547082,2.26664117,0.02012184
-4.46323162,5.76472745,0.79714667,0.85988390,0.19484101,0.49273370,2.21836538,0.01972325
-4.45722861,5.58825149,0.78580661,0.83405328,0.18372271,0.47974093,2.16016048,0.01925088
-4.45122561,5.39598041,0.77329622,0.80584466,0.17338829,0.46675072,2.09317507,0.01871435
-4.44522261,5.19123732,0.76002186,0.77574287,0.16394978,0.45401104,2.01865990,0.01812398
-4.43921961,4.97738598,0.74638592,0.74423815,0.15550180,0.44175307,1.93792978,0.01749043
-4.43321661,4.75774139,0.73277445,0.71181260,0.14812131,0.43018558,1.85232589,0.01682445
-4.42721361,4.53548749,0.71954599,0.67892780,0.14186778,0.41949024,1.76317977,0.01613652
-4.42121061,4.31360472,0.70702185,0.64601402,0.13678365,0.40981809,1.67178048,0.01543662
-4.41520760,4.09480963,0.69547825,0.61346139,0.13289516,0.40128710,1.57934595,0.01473398
-4.40920460,3.88150798,0.68514031,0.58161316,0.13021341,0.39398109,1.48699918,0.01403692
-4.40320160,3.67576201,0.67617828,0.55076124,0.12873550,0.38794966,1.39575005,0.01335272
-4.39719860,3.47927185,0.66870568,0.52114392,0.12844578,0.38320925,1.30648262,0.01268751
-4.39119560,3.29337042,0.66277943,0.49294571,0.12931715,0.37974514,1.21994797,0.01204626
-4.38519260,3.11903052,0.65840178,0.46629901,0.13131225,0.37751413,1.13676218,0.01143278
-4.37918959,2.95688256,0.65552366,0.44128740,0.13438458,0.37644787,1.05740889,0.01084979
-4.37318659,2.80724071,0.65404924,0.41795017,0.13847946,0.37645653,0.98224575,0.01029900
-4.36718359,2.67013556,0.65384152,0.39628778,0.14353489,0.37743260,0.91151385,0.00978120
-4.36118059,2.54535112,0.65472838,0.37626786,0.14948220,0.37925483,0.84534947,0.00929642
-4.35517759,2.43246398,0.65650915,0.35783146,0.15624652,0.38179189,0.78379726,0.00884406
-4.34917459,2.33088305,0.65896122,0.34089917,0.16374714,0.38490593,0.72682406,0.00842301
-4.34317159,2.23988816,0.66184661,0.32537705,0.17189779,0.38845574,0.67433279,0.00803181
-4.33716858,2.15866652,0.66491843,0.31116188,0.18060684,0.39229962,0.62617588,0.00766877
-4.33116558,2.08634606,0.66792700,0.29814597,0.18977752,0.39629795,0.58216779,0.00733210
-4.32516258,2.02202523,0.67062571,0.28622112,0.19930825,0.40031536,0.54209633,0.00701998
-4.31915958,1.96479904,0.67277653,0.27528188,0.20909309,0.40422279,0.50573268,0.00673070
-4.31315658,1.91378135,0.67415523,0.26522819,0.21902250,0.40789928,0.47283996,0.00646265
-4.30715358,1.86812373,0.67455620,0.25596722,0.22898428,0.41123375,0.44318038,0.00621446
