energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.43071536,5.56823344,0.34249820,2.06155361,0.01840620,0.63238584,1.18996655,1.40605462,0.10627789,1.49041801
-3.42471236,5.47981613,0.34204214,2.03867535,0.01858465,0.61794031,1.15899997,1.37606876,0.10562630,1.46422935
-3.41870935,5.38630277,0.34111391,2.01296386,0.01875260,0.60337493,1.12772643,1.34454197,0.10469911,1.43732258
-3.41270635,5.28860680,0.33971096,1.98478205,0.01890781,0.58877642,1.09647633,1.31174225,0.10351431,1.40995663
-3.40670335,5.18762771,0.33783602,1.95449295,0.01904832,0.57422113,1.06555953,1.27794807,0.10209284,1.38237374
-3.40070035,5.08423395,0.33549699,1.92244829,0.01917244,0.55977520,1.03525954,1.24344643,0.10045787,1.35479442
-3.39469735,4.97924997,0.33270672,1.88897917,0.01927879,0.54549541,1.00582907,1.20853117,0.09863415,1.32741387
-3.38869435,4.87344781,0.32948281,1.85438922,0.01936624,0.53143044,0.97748710,1.17350155,0.09664742,1.30039983
-3.38269135,4.76754303,0.32584736,1.81895028,0.01943398,0.51762261,0.95041734,1.13866091,0.09452385,1.27389206
-3.37668834,4.66219488,0.32182668,1.78290080,0.01948146,0.50410986,0.92476795,1.10431543,0.09228959,1.24800319
-3.37068534,4.55801002,0.31745097,1.74644661,0.01950843,0.49092790,0.90065262,1.07077285,0.08997053,1.22282084
-3.36468234,4.45554928,0.31275398,1.70976390,0.01951492,0.47811233,0.87815249,1.03834114,0.08759202,1.19841082
-3.35867934,4.35533648,0.30777268,1.67300386,0.01950121,0.46570071,0.85731901,1.00732704,0.08517882,1.17482119
-3.35267634,4.25786845,0.30254684,1.63629856,0.01946781,0.45373430,0.83817747,0.97803446,0.08275501,1.15208667
-3.34667334,4.16362517,0.29711872,1.59976730,0.01941546,0.44225949,0.82073078,0.95076272,0.08034410,1.13023339
-3.34067034,4.07307905,0.29153269,1.56352307,0.01934508,0.43132876,0.80496361,0.92580460,0.07796902,1.10928340
-3.33466733,3.98670247,0.28583490,1.52767826,0.01925776,0.42100114,0.79084640,0.90344409,0.07565222,1.08925883
-3.32866433,3.90497265,0.28007291,1.49234928,0.01915471,0.41134202,0.77833919,0.88395394,0.07341565,1.07018528
-3.32266133,3.82837326,0.27429542,1.45765974,0.01903727,0.40242245,0.76739512,0.86759286,0.07128077,1.05209437
-3.31665833,3.75739241,0.26855195,1.42374167,0.01890683,0.39431773,0.75796337,0.85460232,0.06926841,1.03502529
-3.31065533,3.69251669,0.26289250,1.39073495,0.01876488,0.38710552,0.74999144,0.84520299,0.06739857,1.01902512
-3.30465233,3.63422141,0.25736723,1.35878485,0.01861291,0.38086332,0.74342686,0.83959068,0.06569012,1.00414812
-3.29864932,3.58295738,0.25202611,1.32803785,0.01845248,0.37566564,0.73821802,0.83793186,0.06416045,0.99045388
-3.29264632,3.53913477,0.24691845,1.29863617,0.01828510,0.37158066,0.73431433,0.84035870,0.06282501,0.97800461
-3.28664332,3.50310477,0.24209247,1.27071131,0.01811233,0.36866684,0.73166569,0.84696371,0.06169679,0.96686155
-3.28064032,3.47514012,0.23759470,1.24437728,0.01793565,0.36696935,0.73022131,0.85779415,0.06078587,0.95708096
-3.27463732,3.45541544,0.23346936,1.21972378,0.01775654,0.36651665,0.72992798,0.87284631,0.06009889,0.94870969
-3.26863432,3.44398859,0.22975762,1.19681018,0.01757639,0.36731730,0.73072799,0.89205982,0.05963860,0.94178080
-3.26263132,3.44078404,0.22649681,1.17566039,0.01739652,0.36935719,0.73255679,0.91531242,0.05940356,0.93630940
-3.25662831,3.44557943,0.22371955,1.15625935,0.01721811,0.37259734,0.73534058,0.94241537,0.05938787,0.93228885
-3.25062531,3.45799610,0.22145285,1.13855115,0.01704224,0.37697244,0.73899406,0.97310990,0.05958104,0.92968780
-3.24462231,3.47749444,0.21971725,1.12243900,0.01686978,0.38239019,0.74341839,1.00706502,0.05996813,0.92844792
-3.23861931,3.50337440,0.21852587,1.10778715,0.01670145,0.38873157,0.74849975,1.04387705,0.06052987,0.92848270
-3.23261631,3.53478161,0.21788369,1.09442446,0.01653771,0.39585209,0.75410839,1.08307117,0.06124310,0.92967721
-3.22661331,3.57071896,0.21778677,1.08214958,0.01637881,0.40358398,0.76009854,1.12410518,0.06208126,0.93188900
-3.22061031,3.61006345,0.21822173,1.07073733,0.01622473,0.41173938,0.76630906,1.16637574,0.06301503,0.93494995
-3.21460730,3.65158774,0.21916535,1.05994586,0.01607518,0.42011430,0.77256505,1.20922687,0.06401306,0.93866907
-3.20860430,3.69398570,0.22058435,1.04952432,0.01592963,0.42849337,0.77868023,1.25196099,0.06504281,0.94283610
-3.20260130,3.73590110,0.22243550,1.03922048,0.01578728,0.43665513,0.78446021,1.29385195,0.06607134,0.94722583
-3.19659830,3.77595822,0.22466581,1.02878809,0.01564713,0.44437769,0.78970639,1.33415989,0.06706616,0.95160278
-3.19059530,3.81279350,0.22721307,1.01799350,0.01550795,0.45144456,0.79422050,1.37214753,0.06799600,0.95572631
-3.18459230,3.84508692,0.23000665,1.00662139,0.01536836,0.45765036,0.79780939,1.40709714,0.06883153,0.95935572
-3.17858929,3.87159214,0.23296842,0.99447944,0.01522686,0.46280633,0.80029008,1.43832780,0.06954595,0.96225538
-3.17258629,3.89116426,0.23601401,0.98140179,0.01508186,0.46674525,0.80149467,1.46521217,0.07011553,0.96419960
-3.16658329,3.90278461,0.23905419,0.96725140,0.01493179,0.46932572,0.80127497,1.48719217,0.07051992,0.96497713
-3.16058029,3.90558149,0.24199649,0.95192125,0.01477506,0.47043556,0.79950665,1.50379294,0.07074246,0.96439527
-3.15457729,3.89884685,0.24474692,0.93533461,0.01461019,0.46999436,0.79609264,1.51463462,0.07077023,0.96228338
-3.14857429,3.88204824,0.24721184,0.91744453,0.01443582,0.46795487,0.79096572,1.51944139,0.07059411,0.95849589
-3.14257129,3.85483623,0.24929995,0.89823265,0.01425077,0.46430351,0.78409016,1.51804763,0.07020864,0.95291468
-3.13656828,3.81704726,0.25092427,0.87770769,0.01405407,0.45905983,0.77546233,1.51040086,0.06961187,0.94545094
-3.13056528,3.76870236,0.25200422,0.85590358,0.01384504,0.45227501,0.76511036,1.49656162,0.06880513,0.93604642
-3.12456228,3.71000207,0.25246764,0.83287759,0.01362327,0.44402964,0.75309283,1.47670029,0.06779278,0.92467424
-3.11855928,3.64131815,0.25225275,0.80870841,0.01338867,0.43443077,0.73949662,1.45109122,0.06658190,0.91133914
-3.11255628,3.56318255,0.25130999,0.78349435,0.01314155,0.42360843,0.72443407,1.42010434,0.06518208,0.89607741
-3.10655328,3.47627436,0.24960373,0.75735171,0.01288255,0.41171185,0.70803962,1.38419501,0.06360513,0.87895638
-3.10055028,3.38140527,0.24711374,0.73041315,0.01261274,0.39890543,0.69046608,1.34389223,0.06186486,0.86007356
-3.09454727,3.27950395,0.24383637,0.70282635,0.01233356,0.38536466,0.67188080,1.29978604,0.05997692,0.83955546
-3.08854427,3.17159988,0.23978541,0.67475255,0.01204690,0.37127215,0.65246180,1.25251433,0.05795863,0.81755609
-3.08254127,3.05880697,0.23499263,0.64636519,0.01175502,0.35681380,0.63239419,1.20274975,0.05582886,0.79425520
-3.07653827,2.94230716,0.22950778,0.61784848,0.01146056,0.34217530,0.61186683,1.15118689,0.05360790,0.76985611
-3.07053527,2.82333421,0.22339828,0.58939577,0.01116653,0.32753890,0.59106947,1.09853020,0.05131740,0.74458336
-3.06453227,2.70315772,0.21674830,0.56120787,0.01087622,0.31308059,0.57019032,1.04548277,0.04898023,0.71868000
-3.05852926,2.58306748,0.20965746,0.53349111,0.01059321,0.29896769,0.54941420,0.99273611,0.04662038,0.69240453
-3.05252626,2.46435802,0.20223901,0.50645524,0.01032126,0.28535676,0.52892103,0.94096112,0.04426279,0.66602767
-3.04652326,2.34831346,0.19461757,0.48031114,0.01006422,0.27239197,0.50888488,0.89079998,0.04193320,0.63982879
-3.04052026,2.23619251,0.18692652,0.45526836,0.00982602,0.26020380,0.48947325,0.84285923,0.03965790,0.61409216
-3.03451726,2.12921371,0.17930499,0.43153260,0.00961050,0.24890812,0.47084659,0.79770359,0.03746344,0.58910300
-3.02851426,2.02854085,0.17189465,0.40930299,0.00942137,0.23860550,0.45315795,0.75585073,0.03537634,0.56514343
-3.02251126,1.93526868,0.16483628,0.38876953,0.00926212,0.22938095,0.43655262,0.71776662,0.03342269,0.54248837
-3.01650825,1.85040903,0.15826636,0.37011035,0.00913592,0.22130388,0.42116766,0.68386156,0.03162772,0.52140142
-3.01050525,1.77487740,0.15231353,0.35348921,0.00904558,0.21442826,0.40713126,0.65448662,0.03001539,0.50213094
-3.00450225,1.70948038,0.14709539,0.33905296,0.00899349,0.20879312,0.39456181,0.62993063,0.02860790,0.48490619
-2.99849925,1.65490394,0.14271533,0.32692924,0.00898156,0.20442316,0.38356680,0.61041759,0.02742518,0.46993373
-2.99249625,1.61170293,0.13925987,0.31722423,0.00901123,0.20132960,0.37424135,0.59610457,0.02648443,0.45739425
-2.98649325,1.58029213,0.13679627,0.31002069,0.00908348,0.19951113,0.36666657,0.58708025,0.02579965,0.44743961
-2.98049025,1.56093892,0.13537076,0.30537612,0.00919880,0.19895502,0.36090781,0.58336401,0.02538116,0.44019044
-2.97448724,1.55375806,0.13500723,0.30332112,0.00935730,0.19963816,0.35701278,0.58490586,0.02523526,0.43573411
-2.96848424,1.55870862,0.13570657,0.30385816,0.00955872,0.20152831,0.35500976,0.59158730,0.02536385,0.43412332
-2.96248124,1.57559345,0.13744662,0.30696042,0.00980247,0.20458511,0.35490601,0.60322311,0.02576415,0.43537514
-2.95647824,1.60406122,0.14018282,0.31257113,0.01008777,0.20876118,0.35668650,0.61956441,0.02642859,0.43947059
-2.95047524,1.64361128,0.14384936,0.32060324,0.01041366,0.21400299,0.36031298,0.64030279,0.02734466,0.44635488
-2.94447224,1.69360125,0.14836108,0.33093951,0.01077909,0.22025162,0.36572369,0.66507583,0.02849500,0.45593811
-2.93846923,1.75325746,0.15361583,0.34343308,0.01118296,0.22744339,0.37283358,0.69347375,0.02985752,0.46809656
-2.93246623,1.82168808,0.15949734,0.35790864,0.01162421,0.23551024,0.38153529,0.72504729,0.03140574,0.48267453
-2.92646323,1.89789872,0.16587848,0.37416410,0.01210181,0.24438000,0.39170063,0.75931668,0.03310915,0.49948663
-2.92046023,1.98081025,0.17262483,0.39197292,0.01261476,0.25397648,0.40318290,0.79578137,0.03493377,0.51832056
-2.91445723,2.06927838,0.17959842,0.41108700,0.01316216,0.26421949,0.41581962,0.83393041,0.03684285,0.53894036
-2.90845423,2.16211465,0.18666152,0.43124018,0.01374309,0.27502475,0.42943583,0.87325312,0.03879758,0.56108991
-2.90245123,2.25810815,0.19368036,0.45215222,0.01435663,0.28630381,0.44384779,0.91324972,0.04075798,0.58449678
-2.89644822,2.35604734,0.20052864,0.47353327,0.01500178,0.29796404,0.45886680,0.95344141,0.04268383,0.60887634
-2.89044522,2.45474147,0.20709071,0.49508866,0.01567740,0.30990869,0.47430321,0.99337979,0.04453560,0.63393591
-2.88444222,2.55304081,0.21326429,0.51652389,0.01638211,0.32203714,0.48997028,1.03265499,0.04627544,0.65937899
-2.87843922,2.64985502,0.21896267,0.53754970,0.01711422,0.33424530,0.50568783,1.07090232,0.04786808,0.68490954
-2.87243622,2.74416932,0.22411629,0.55788699,0.01787163,0.34642633,0.52128554,1.10780720,0.04928174,0.71023597
-2.86643322,2.83505774,0.22867361,0.57727158,0.01865179,0.35847152,0.53660571,1.14310803,0.05048887,0.73507514
-2.86043022,2.92169324,0.23260135,0.59545849,0.01945158,0.37027145,0.55150554,1.17659716,0.05146684,0.75915588
-2.85442721,3.00335452,0.23588406,0.61222570,0.02026728,0.38171737,0.56585870,1.20811975,0.05219839,0.78222240
-2.84842421,3.07942941,0.23852296,0.62737730,0.02109456,0.39270277,0.57955632,1.23757082,0.05267196,0.80403713
-2.84242121,3.14941511,0.24053437,0.64074585,0.02192841,0.40312511,0.59250739,1.26489055,0.05288188,0.82438334
-2.83641821,3.21291541,0.24194755,0.65219408,0.02276320,0.41288752,0.60463848,1.29005843,0.05282826,0.84306725
-2.83041521,3.26963553,0.24280228,0.66161574,0.02359272,0.42190066,0.61589311,1.31308638,0.05251681,0.85991975
-2.82441221,3.31937503,0.24314620,0.66893572,0.02441021,0.43008438,0.62623068,1.33401147,0.05195842,0.87479774
-2.81840920,3.36201951,0.24303203,0.67410953,0.02520850,0.43736932,0.63562518,1.35288881,0.05116864,0.88758517
-2.81240620,3.39753186,0.24251501,0.67712221,0.02598012,0.44369829,0.64406379,1.36978484,0.05016697,0.89819370
-2.80640320,3.42594367,0.24165035,0.67798671,0.02671745,0.44902738,0.65154552,1.38477177,0.04897618,0.90656311
-2.80040020,3.44734758,0.24049118,0.67674202,0.02741289,0.45332684,0.65808004,1.39792343,0.04762143,0.91266156
-2.79439720,3.46189119,0.23908682,0.67345101,0.02805909,0.45658156,0.66368681,1.40931281,0.04612951,0.91648568
-2.78839420,3.46977290,0.23748162,0.66819822,0.02864913,0.45879137,0.66839462,1.41901157,0.04452797,0.91806051
-2.78239120,3.47124007,0.23571425,0.66108770,0.02917673,0.45997092,0.67224158,1.42709166,0.04284440,0.91743948
-2.77638819,3.46658961,0.23381767,0.65224095,0.02963653,0.46014933,0.67527566,1.43362876,0.04110575,0.91470428
-2.77038519,3.45617094,0.23181955,0.64179503,0.03002423,0.45936963,0.67755567,1.43870765,0.03933772,0.90996476
-2.76438219,3.44039096,0.22974317,0.62990093,0.03033689,0.45768797,0.67915276,1.44242893,0.03756428,0.90335871
-2.75837919,3.41972060,0.22760880,0.61672211,0.03057302,0.45517268,0.68015216,1.44491680,0.03580736,0.89505164
-2.75237619,3.39470225,0.22543528,0.60243331,0.03073281,0.45190321,0.68065525,1.44632726,0.03408655,0.88523636
-2.74637319,3.36595714,0.22324187,0.58721944,0.03081818,0.44796903,0.68078150,1.44685618,0.03241907,0.87413224
-2.74037019,3.33419184,0.22105004,0.57127455,0.03083291,0.44346840,0.68067027,1.44674650,0.03081969,0.86198423
-2.73436718,3.30020269,0.21888526,0.55480073,0.03078262,0.43850715,0.68048212,1.44629385,0.02930086,0.84906126
-2.72836418,3.26487729,0.21677843,0.53800693,0.03067469,0.43319734,0.68039942,1.44585005,0.02787283,0.83565404
-2.72236118,3.22919190,0.21476705,0.52110746,0.03051820,0.42765595,0.68062594,1.44582379,0.02654387,0.82207213
-2.71635818,3.19420414,0.21289584,0.50432018,0.03032372,0.42200328,0.68138534,1.44667800,0.02532053,0.80864003
-2.71035518,3.16104015,0.21121680,0.48786426,0.03010304,0.41636144,0.68291817,1.44892370,0.02420781,0.79569244
-2.70435218,3.13087608,0.20978865,0.47195742,0.02986889,0.41085245,0.68547757,1.45310997,0.02320947,0.78356842
-2.69834917,3.10491370,0.20867570,0.45681278,0.02963453,0.40559628,0.68932324,1.45981026,0.02232817,0.77260462
-2.69234617,3.08435073,0.20794601,0.44263520,0.02941340,0.40070862,0.69471421,1.46960526,0.02156566,0.76312767
-2.68634317,3.07034640,0.20766906,0.42961720,0.02921859,0.39629850,0.70190013,1.48306273,0.02092287,0.75544581
-2.68034017,3.06398353,0.20791300,0.41793470,0.02906245,0.39246564,0.71111167,1.50071518,0.02040002,0.74984012
-2.67433717,3.06622859,0.20874149,0.40774258,0.02895611,0.38929779,0.72255022,1.52303614,0.01999659,0.74655549
-2.66833417,3.07789137,0.21021048,0.39917036,0.02890906,0.38686798,0.73637748,1.55041628,0.01971132,0.74579196
-2.66233117,3.09958651,0.21236495,0.39231812,0.02892877,0.38523187,0.75270524,1.58314032,0.01954216,0.74769649
-2.65632816,3.13169862,0.21523586,0.38725295,0.02902036,0.38442536,0.77158621,1.62136632,0.01948618,0.75235594
-2.65032516,3.17435334,0.21883748,0.38400611,0.02918639,0.38446243,0.79300616,1.66510818,0.01953950,0.75979135
-2.64432216,3.22739604,0.22316531,0.38257108,0.02942672,0.38533366,0.81687810,1.71422276,0.01969720,0.76995417
-2.63831916,3.29037986,0.22819459,0.38290275,0.02973848,0.38700523,0.84303891,1.76840248,0.01995327,0.78272461
-2.63231616,3.36256434,0.23387973,0.38491772,0.03011611,0.38941875,0.87124873,1.82717412,0.02030061,0.79791239
-2.62631316,3.44292524,0.24015452,0.38849590,0.03055165,0.39249196,0.90119346,1.88990423,0.02073101,0.81525996
-2.62031016,3.53017586,0.24693326,0.39348340,0.03103491,0.39612025,0.93249033,1.95581132,0.02123525,0.83444831
-2.61430715,3.62279933,0.25411269,0.39969659,0.03155395,0.40017916,0.96469652,2.02398457,0.02180321,0.85510511
-2.60830415,3.71909085,0.26157482,0.40692718,0.03209549,0.40452764,0.99732068,2.09340834,0.02242403,0.87681504
-2.60230115,3.81720829,0.26919027,0.41494828,0.03264542,0.40901218,1.02983672,2.16299181,0.02308631,0.89913180
-2.59629815,3.91522912,0.27682222,0.42352104,0.03318935,0.41347146,1.06169955,2.23160230,0.02377839,0.92159148
-2.59029515,4.01121120,0.28433066,0.43240162,0.03371316,0.41774151,1.09236196,2.29810104,0.02448861,0.94372660
-2.58429215,4.10325484,0.29157676,0.44134833,0.03420346,0.42166105,1.12129209,2.36137971,0.02520556,0.96508030
-2.57828914,4.18956350,0.29842715,0.45012847,0.03464817,0.42507691,1.14799052,2.42039638,0.02591842,0.98522010
-2.57228614,4.26850033,0.30475798,0.45852470,0.03503681,0.42784917,1.17200643,2.47420907,0.02661720,1.00375060
-2.56628314,4.33863855,0.31045852,0.46634064,0.03536093,0.42985594,1.19295208,2.52200575,0.02729300,1.02032463
-2.56028014,4.39880338,0.31543419,0.47340553,0.03561429,0.43099747,1.21051506,2.56312953,0.02793821,1.03465247
-2.55427714,4.44810422,0.31960890,0.47957775,0.03579302,0.43119953,1.22446780,2.59709812,0.02854669,1.04650883
-2.54827414,4.48595620,0.32292667,0.48474720,0.03589566,0.43041586,1.23467419,2.62361697,0.02911390,1.05573728
-2.54227114,4.51209051,0.32535248,0.48883644,0.03592311,0.42862973,1.24109296,2.64258598,0.02963692,1.06225236
-2.53626813,4.52655394,0.32687231,0.49180065,0.03587851,0.42585443,1.24377807,2.65409951,0.03011454,1.06603911
-2.53026513,4.52969822,0.32749262,0.49362655,0.03576700,0.42213288,1.24287606,2.65844043,0.03054716,1.06715048
-2.52426213,4.52216014,0.32723907,0.49433039,0.03559547,0.41753630,1.23862077,2.65606844,0.03093676,1.06570277
-2.51825913,4.50483408,0.32615483,0.49395524,0.03537226,0.41216210,1.23132582,2.64760359,0.03128676,1.06186940
-2.51225613,4.47883832,0.32429849,0.49256764,0.03510684,0.40613102,1.22137509,2.63380593,0.03160187,1.05587354
-2.50625313,4.44547690,0.32174169,0.49025397,0.03480945,0.39958377,1.20921190,2.61555194,0.03188796,1.04797989
-2.50025013,4.40619855,0.31856657,0.48711669,0.03449076,0.39267722,1.19532709,2.59380893,0.03215186,1.03848588
-2.49424712,4.36255416,0.31486328,0.48327052,0.03416161,0.38558018,1.18024658,2.56960806,0.03240116,1.02771290
-2.48824412,4.31615415,0.31072738,0.47883877,0.03383265,0.37846912,1.16451856,2.54401666,0.03264401,1.01599751
-2.48224112,4.26862658,0.30625753,0.47395000,0.03351415,0.37152367,1.14870079,2.51811073,0.03288896,1.00368309
-2.47623812,4.22157688,0.30155317,0.46873483,0.03321573,0.36492217,1.13334795,2.49294774,0.03314476,0.99111188
-2.47023512,4.17654979,0.29671253,0.46332326,0.03294621,0.35883721,1.11899949,2.46954047,0.03342015,0.97861774
-2.46423212,4.13499374,0.29183079,0.45784218,0.03271344,0.35343138,1.10616772,2.44883197,0.03372374,0.96651933
-2.45822911,4.09822817,0.28699841,0.45241320,0.03252417,0.34885306,1.09532651,2.43167214,0.03406376,0.95511404
-2.45222611,4.06741367,0.28229974,0.44715081,0.03238402,0.34523261,1.08690047,2.41879604,0.03444799,0.94467245
-2.44622311,4.04352556,0.27781181,0.44216065,0.03229733,0.34267868,1.08125482,2.41080436,0.03488353,0.93543333
-2.44022011,4.02733079,0.27360323,0.43753794,0.03226716,0.34127506,1.07868594,2.40814645,0.03537668,0.92759925
-2.43421711,4.01936888,0.26973334,0.43336610,0.03229527,0.34107781,1.07941286,2.41110622,0.03593280,0.92133272
-2.42821411,4.01993709,0.26625158,0.42971538,0.03238208,0.34211312,1.08357000,2.41979157,0.03655617,0.91675296
-2.42221111,4.02908071,0.26319693,0.42664161,0.03252666,0.34437564,1.09120114,2.43412777,0.03724986,0.91393341
-2.41620810,4.04658867,0.26059769,0.42418505,0.03272680,0.34782766,1.10225535,2.45385530,0.03801564,0.91289992
-2.41020510,4.07199555,0.25847136,0.42236937,0.03297897,0.35239912,1.11658482,2.47853278,0.03885387,0.91363002
-2.40420210,4.10459014,0.25682490,0.42120085,0.03327842,0.35798846,1.13394516,2.50754509,0.03976344,0.91605311
-2.39819910,4.14343113,0.25565515,0.42066780,0.03361926,0.36446455,1.15399831,2.54011720,0.04074173,0.92005184
-2.39219610,4.18737010,0.25494954,0.42074034,0.03399454,0.37166950,1.17631835,2.57533339,0.04178463,0.92546484
-2.38619310,4.23508144,0.25468714,0.42137054,0.03439638,0.37942248,1.20040021,2.61216191,0.04288649,0.93209059
-2.38019010,4.28509902,0.25483992,0.42249297,0.03481612,0.38752445,1.22567123,2.64948423,0.04404028,0.93969275
-2.37418709,4.33585851,0.25537427,0.42402587,0.03524453,0.39576363,1.25150550,2.68612834,0.04523762,0.94800660
-2.36818409,4.38574416,0.25625275,0.42587268,0.03567199,0.40392160,1.27724051,2.72090482,0.04646899,0.95674664
-2.36218109,4.43313855,0.25743595,0.42792417,0.03608875,0.41177977,1.30219556,2.75264455,0.04772385,0.96561500
-2.35617809,4.47647350,0.25888449,0.43006103,0.03648511,0.41912601,1.32569155,2.78023635,0.04899090,0.97431050
-2.35017509,4.51427990,0.26056093,0.43215689,0.03685176,0.42576117,1.34707109,2.80266326,0.05025833,0.98253797
-2.34417209,4.54523467,0.26243172,0.43408166,0.03717994,0.43150520,1.36571838,2.81903569,0.05151408,0.99001742
-2.33816908,4.56820254,0.26446882,0.43570518,0.03746170,0.43620256,1.38107789,2.82861998,0.05274611,0.99649277
-2.33216608,4.58227090,0.26665115,0.43690093,0.03769014,0.43972678,1.39267110,2.83086122,0.05394269,1.00173970
-2.32616308,4.58677601,0.26896558,0.43754969,0.03785952,0.44198386,1.40011056,2.82539904,0.05509270,1.00557228
-2.32016008,4.58131935,0.27140759,0.43754315,0.03796542,0.44291439,1.40311057,2.81207580,0.05618582,1.00784801
-2.31415708,4.56577339,0.27398125,0.43678708,0.03800482,0.44249427,1.40149415,2.79093679,0.05721279,1.00847112
-2.30815408,4.54027637,0.27669883,0.43520412,0.03797610,0.44073412,1.39519593,2.76222251,0.05816554,1.00739387
-2.30215108,4.50521658,0.27957969,0.43273604,0.03787902,0.43767726,1.38426084,2.72635336,0.05903734,1.00461594
-2.29614807,4.46120677,0.28264868,0.42934522,0.03771460,0.43339652,1.36883891,2.68390771,0.05982282,1.00018167
-2.29014507,4.40905014,0.28593405,0.42501549,0.03748502,0.42798996,1.34917618,2.63559446,0.06051799,0.99417564
-2.28414207,4.34969959,0.28946489,0.41975218,0.03719339,0.42157586,1.32560260,2.58222135,0.06112018,0.98671654
-2.27813907,4.28421241,0.29326824,0.41358140,0.03684358,0.41428708,1.29851723,2.52466090,0.06162789,0.97794976
-2.27213607,4.21370251,0.29736602,0.40654859,0.03643993,0.40626529,1.26837172,2.46381536,0.06204067,0.96803920
-2.26613307,4.13929287,0.30177190,0.39871639,0.03598707,0.39765518,1.23565281,2.40058258,0.06235891,0.95715850
-2.26013007,4.06207029,0.30648833,0.39016206,0.03548966,0.38859906,1.20086466,2.33582422,0.06258367,0.94548243
-2.25412706,3.98304478,0.31150383,0.38097441,0.03495221,0.37923202,1.16451187,2.27033782,0.06271643,0.93317862
-2.24812406,3.90311537,0.31679081,0.37125052,0.03437889,0.36967795,1.12708393,2.20483381,0.06275894,0.92040040
-2.24212106,3.82304397,0.32230403,0.36109241,0.03377344,0.36004648,1.08904170,2.13991827,0.06271305,0.90728070
-2.23611806,3.74343812,0.32797978,0.35060374,0.03313908,0.35043094,1.05080639,2.07608209,0.06258060,0.89392781
-2.23011506,3.66474327,0.33373609,0.33988681,0.03247853,0.34090749,1.01275145,2.01369649,0.06236337,0.88042270
-2.22411206,3.58724462,0.33947375,0.32903991,0.03179399,0.33153515,0.97519737,1.95301485,0.06206308,0.86681841
-2.21810905,3.51107770,0.34507845,0.31815521,0.03108730,0.32235686,0.93840958,1.89418032,0.06168143,0.85314128
-2.21210605,3.43624707,0.35042377,0.30731715,0.03036000,0.31340124,0.90259907,1.83723833,0.06122022,0.83939390
-2.20610305,3.36265139,0.35537506,0.29660155,0.02961351,0.30468504,0.86792561,1.78215312,0.06068151,0.82555962
-2.20010005,3.29011326,0.35979402,0.28607520,0.02884927,0.29621585,0.83450293,1.72882708,0.06006775,0.81160828
-2.19409705,3.21841186,0.36354388,0.27579608,0.02806894,0.28799509,0.80240557,1.67712168,0.05938202,0.79750277
-2.18809405,3.14731643,0.36649471,0.26581409,0.02727449,0.28002083,0.77167666,1.62687871,0.05862818,0.78320586
-2.18209105,3.07661847,0.36852896,0.25617208,0.02646835,0.27229046,0.74233618,1.57794078,0.05781103,0.76868710
-2.17608804,3.00616087,0.36954662,0.24690721,0.02565347,0.26480291,0.71438904,1.53016988,0.05693638,0.75392913
-2.17008504,2.93586243,0.36946996,0.23805234,0.02483336,0.25756029,0.68783266,1.48346321,0.05601116,0.73893296
-2.16408204,2.86573640,0.36824747,0.22963744,0.02401210,0.25056897,0.66266342,1.43776567,0.05504337,0.72372219
-2.15807904,2.79590226,0.36585690,0.22169087,0.02319421,0.24383999,0.63888178,1.39307840,0.05404195,0.70834543
-2.15207604,2.72659028,0.36230709,0.21424026,0.02238463,0.23738883,0.61649589,1.34946343,0.05301667,0.69287724
-2.14607304,2.65813887,0.35763861,0.20731320,0.02158849,0.23123461,0.59552352,1.30704431,0.05197787,0.67741711
-2.14007004,2.59098513,0.35192307,0.20093735,0.02081102,0.22539881,0.57599234,1.26600301,0.05093619,0.66208688
-2.13406703,2.52564949,0.34526120,0.19514024,0.02005727,0.21990366,0.55793871,1.22657365,0.04990220,0.64702651
-2.12806403,2.46271548,0.33777968,0.18994856,0.01933202,0.21477034,0.54140523,1.18903356,0.04888612,0.63238855
-2.12206103,2.40280598,0.32962703,0.18538713,0.01863951,0.21001710,0.52643716,1.15369234,0.04789746,0.61833170
-2.11605803,2.34655750,0.32096862,0.18147752,0.01798333,0.20565751,0.51307828,1.12087975,0.04694467,0.60501369
-2.11005503,2.29459401,0.31198106,0.17823652,0.01736627,0.20169896,0.50136633,1.09093301,0.04603493,0.59258401
-2.10405203,2.24750164,0.30284640,0.17567450,0.01679026,0.19814151,0.49132858,1.06418443,0.04517391,0.58117688
-2.09804902,2.20580579,0.29374615,0.17379379,0.01625627,0.19497721,0.48297762,1.04094965,0.04436566,0.57090482
-2.09204602,2.16995157,0.28485568,0.17258723,0.01576436,0.19218990,0.47630794,1.02151729,0.04361252,0.56185321
-2.08604302,2.14028854,0.27633901,0.17203703,0.01531371,0.18975553,0.47129328,1.00614021,0.04291522,0.55407616
-2.08004002,2.11706024,0.26834434,0.17211390,0.01490269,0.18764304,0.46788515,0.99502853,0.04227293,0.54759380
-2.07403702,2.10039873,0.26100049,0.17277674,0.01452903,0.18581561,0.46601233,0.98834472,0.04168348,0.54239123
-2.06803402,2.09032416,0.25441426,0.17397274,0.01418993,0.18423237,0.46558175,0.98620055,0.04114360,0.53841913
