energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-2.89644822,3.91299109,0.48253013,0.67794190,0.00399074,1.10828684,0.11452803,1.72132199,2.44990996,0.39292645
-2.89044522,3.71311495,0.45806515,0.63325262,0.00382428,1.06512010,0.10705403,1.62237091,2.37074445,0.37466756
-2.88444222,3.51752883,0.43343758,0.58918128,0.00367568,1.02517100,0.09967952,1.52340040,2.29494326,0.35727157
-2.87843922,3.32902536,0.40901418,0.54611614,0.00355033,0.98941705,0.09246920,1.42552601,2.22436644,0.34106703
-2.87243622,3.15028647,0.38517758,0.50441802,0.00345345,0.95877066,0.08548311,1.32985341,2.16083990,0.32635924
-2.86643322,2.98383904,0.36232296,0.46441564,0.00339000,0.93405915,0.07877604,1.23746587,2.10611480,0.31342400
-2.86043022,2.83201362,0.34085483,0.42640174,0.00336455,0.91600636,0.07239696,1.14941251,2.06182693,0.30250188
-2.85442721,2.69690720,0.32118375,0.39063008,0.00338123,0.90521621,0.06638858,1.06669740,2.02945747,0.29379336
-2.84842421,2.58035075,0.30372314,0.35731348,0.00344359,0.90215872,0.06078688,0.99026987,2.01029652,0.28745471
-2.84242121,2.48388279,0.28888605,0.32662278,0.00355453,0.90715905,0.05562076,0.92101587,2.00541087,0.28359502
-2.83641821,2.40872960,0.27708189,0.29868689,0.00371619,0.92038996,0.05091180,0.85975079,2.01561760,0.28227420
-2.83041521,2.35579285,0.26871307,0.27359379,0.00392990,0.94186824,0.04667409,0.80721339,2.04146474,0.28350224
-2.82441221,2.32564529,0.26417142,0.25139255,0.00419606,0.97145531,0.04291423,0.76406115,2.08322024,0.28723977
-2.81840920,2.31853442,0.26383427,0.23209631,0.00451409,1.00886246,0.03963145,0.73086664,2.14086997,0.29339986
-2.81240620,2.33439446,0.26806024,0.21568593,0.00488239,1.05366059,0.03681784,0.70811489,2.21412532,0.30185121
-2.80640320,2.37286584,0.27718439,0.20211448,0.00529827,1.10529444,0.03445878,0.69620153,2.30244021,0.31242257
-2.80040020,2.43332172,0.29151299,0.19131208,0.00575798,1.16310101,0.03253344,0.69543148,2.40503712,0.32490831
-2.79439720,2.51490031,0.31131761,0.18319116,0.00625666,1.22633149,0.03101546,0.70601799,2.52094090,0.33907510
-2.78839420,2.61654165,0.33682875,0.17765173,0.00678844,1.29417616,0.02987369,0.72808183,2.64901899,0.35466926
-2.78239120,2.73702728,0.36822906,0.17458662,0.00734647,1.36579090,0.02907305,0.76165054,2.78802587,0.37142477
-2.77638819,2.87502092,0.40564633,0.17388629,0.00792301,1.44032463,0.02857544,0.80665768,2.93664966,0.38907145
-2.77038519,3.02910839,0.44914651,0.17544322,0.00850960,1.51694593,0.02834072,0.86294212,3.09355805,0.40734304
-2.76438219,3.19783492,0.49872703,0.17915549,0.00909720,1.59486794,0.02832765,0.93024748,3.25744129,0.42598489
-2.75837919,3.37973821,0.55431083,0.18492959,0.00967636,1.67337000,0.02849491,1.00822191,3.42704957,0.44476077
-2.75237619,3.57337576,0.61574155,0.19268220,0.01023748,1.75181497,0.02880198,1.09641846,3.60122264,0.46345870
-2.74637319,3.77734545,0.68278007,0.20234100,0.01077097,1.82966130,0.02921003,1.19429637,3.77891001,0.48189530
-2.74037019,3.99029852,0.75510303,0.21384442,0.01126756,1.90646903,0.02968273,1.30122351,3.95918039,0.49991865
-2.73436718,4.21094494,0.83230347,0.22714043,0.01171847,1.98189954,0.03018686,1.41648031,4.14122005,0.51740944
-2.72836418,4.43805111,0.91389388,0.24218437,0.01211567,2.05570885,0.03069293,1.53926537,4.32432011,0.53428043
-2.72236118,4.67043083,0.99931173,0.25893606,0.01245208,2.12773504,0.03117553,1.66870283,4.50785384,0.55047424
-2.71635818,4.90693040,1.08792754,0.27735618,0.01272177,2.19788042,0.03161363,1.80385156,4.69124555,0.56595964
-2.71035518,5.14640940,1.17905519,0.29740235,0.01292005,2.26608963,0.03199066,1.94371607,4.87393325,0.58072670
-2.70435218,5.38771876,1.27196430,0.31902488,0.01304367,2.33232497,0.03229446,2.08725876,5.05532793,0.59478086
-2.69834917,5.62967793,1.36589403,0.34216253,0.01309081,2.39654059,0.03251710,2.23341323,5.23477215,0.60813664
-2.69234617,5.87105290,1.46006789,0.36673846,0.01306113,2.45865714,0.03265453,2.38109813,5.41150129,0.62081098
-2.68634317,6.11053687,1.55370879,0.39265656,0.01295574,2.51853859,0.03270616,2.52923082,5.58461023,0.63281702
-2.68034017,6.34673504,1.64605356,0.41979831,0.01277715,2.57597266,0.03267431,2.67674043,5.75302814,0.64415834
-2.67433717,6.57815470,1.73636646,0.44802029,0.01252912,2.63065635,0.03256361,2.82257957,5.91550366,0.65482424
-2.66833417,6.80320169,1.82395069,0.47715256,0.01221656,2.68218740,0.03238039,2.96573412,6.07060179,0.66478616
-2.66233117,7.02018354,1.90815772,0.50699784,0.01184534,2.73006257,0.03213204,3.10523086,6.21671373,0.67399560
-2.65632816,7.22731972,1.98839380,0.53733155,0.01142207,2.77368291,0.03182639,3.24014243,6.35207931,0.68238344
-2.65032516,7.42275857,2.06412353,0.56790289,0.01095397,2.81236584,0.03147114,3.36958982,6.47482173,0.68986086
-2.64432216,7.60460061,2.13487058,0.59843666,0.01044860,2.84536376,0.03107342,3.49274240,6.58299305,0.69632161
-2.63831916,7.77092752,2.20021579,0.62863606,0.00991369,2.87188801,0.03063940,3.60881600,6.67462853,0.70164565
-2.63231616,7.91983569,2.25979297,0.65818624,0.00935695,2.89113732,0.03017399,3.71706956,6.74780735,0.70570381
-2.62631316,8.04947356,2.31328327,0.68675863,0.00878588,2.90232904,0.02968071,3.81680134,6.80071697,0.70836322
-2.62031016,8.15808146,2.36040865,0.71401595,0.00820764,2.90473187,0.02916163,3.90734530,6.83171810,0.70949337
-2.61430715,8.24403294,2.40092543,0.73961782,0.00762890,2.89769834,0.02861747,3.98806892,6.83940739,0.70897216
-2.60830415,8.30587638,2.43461874,0.76322688,0.00705578,2.88069539,0.02804774,4.05837315,6.82267501,0.70669205
-2.60230115,8.34237588,2.46129857,0.78451537,0.00649373,2.85333189,0.02745102,4.11769534,6.78075456,0.70256569
-2.59629815,8.35255019,2.48079813,0.80317194,0.00594750,2.81538140,0.02682521,4.16551577,6.71326316,0.69653094
-2.59029515,8.33570876,2.49297491,0.81890874,0.00542114,2.76679948,0.02616794,4.20136792,6.62023002,0.68855509
-2.58429215,8.29148363,2.49771462,0.83146839,0.00491796,2.70773463,0.02547689,4.22485257,6.50211249,0.67863805
-2.57828914,8.21985631,2.49493794,0.84063085,0.00444057,2.63853237,0.02475013,4.23565518,6.35979866,0.66681439
-2.57228614,8.12117836,2.48460970,0.84621989,0.00399090,2.55973244,0.02398647,4.23356577,6.19459680,0.65315429
-2.56628314,7.99618464,2.46674985,0.84810888,0.00357027,2.47205918,0.02318566,4.21850020,6.00821187,0.63776326
-2.56028014,7.84599836,2.44144536,0.84622579,0.00317941,2.37640567,0.02234864,4.19052122,5.80271003,0.62078071
-2.55427714,7.67212678,2.40886207,0.84055702,0.00281856,2.27381214,0.02147765,4.14985793,5.58047261,0.60237741
-2.54827414,7.47644700,2.36925527,0.83114988,0.00248747,2.16543987,0.02057624,4.09692171,5.34414109,0.58275199
-2.54227114,7.26118120,2.32297806,0.81811354,0.00218556,2.05254132,0.01964927,4.03231697,5.09655502,0.56212650
-2.53626813,7.02886124,2.27048631,0.80161827,0.00191190,1.93642795,0.01870279,3.95684534,4.84068501,0.54074127
-2.53026513,6.78228267,2.21233943,0.78189279,0.00166531,1.81843681,0.01774385,3.87150194,4.57956304,0.51884915
-2.52426213,6.52444896,2.14919637,0.75921989,0.00144439,1.69989726,0.01678030,3.77746299,4.31621220,0.49670933
-2.51825913,6.25850689,2.08180639,0.73393014,0.00124764,1.58209877,0.01582049,3.67606451,4.05357808,0.47458087
-2.51225613,5.98767491,2.01099486,0.70639404,0.00107340,1.46626117,0.01487297,3.56877230,3.79446386,0.45271624
-2.50625313,5.71516627,1.93764420,0.67701277,0.00092001,1.35350802,0.01394626,3.45714404,3.54147091,0.43135488
-2.50025013,5.44410983,1.86267090,0.64620771,0.00078576,1.24484404,0.01304845,3.34278492,3.29694663,0.41071716
-2.49424712,5.17747085,1.78699945,0.61440944,0.00066894,1.14113702,0.01218700,3.22729862,3.06294077,0.39099879
-2.48824412,4.91797532,1.71153452,0.58204627,0.00056791,1.04310475,0.01136847,3.11223595,2.84117130,0.37236587
-2.48224112,4.66804037,1.63713280,0.54953305,0.00048106,0.95130694,0.01059834,2.99904362,2.63300067,0.35495089
-2.47623812,4.42971415,1.56457590,0.51726054,0.00040685,0.86614231,0.00988081,2.88901572,2.43942269,0.33884965
-2.47023512,4.20462756,1.49454581,0.48558586,0.00034385,0.78785044,0.00921878,2.78325062,2.26106020,0.32411929
-2.46423212,3.99396020,1.42760422,0.45482440,0.00029072,0.71651817,0.00861372,2.68261538,2.09817309,0.31077759
-2.45822911,3.79842214,1.36417687,0.42524341,0.00024619,0.65208995,0.00806574,2.58771992,1.95067627,0.29880350
-2.45222611,3.61825249,1.30454363,0.39705762,0.00020912,0.59438161,0.00757366,2.49890218,1.81816644,0.28813893
-2.44622311,3.45323498,1.24883507,0.37042698,0.00017847,0.54309678,0.00713507,2.41622524,1.69995677,0.27869174
-2.44022011,3.30272990,1.19703538,0.34545649,0.00015329,0.49784534,0.00674652,2.33948665,1.59511783,0.27033996
-2.43421711,3.16572104,1.14899167,0.32219805,0.00013274,0.45816310,0.00640366,2.26823941,1.50252348,0.26293684
-2.42821411,3.04087548,1.10442895,0.30065422,0.00011606,0.42353204,0.00610149,2.20182355,1.42089990,0.25631688
-2.42221111,2.92661359,1.06297004,0.28078353,0.00010259,0.39340036,0.00583454,2.13940660,1.34887616,0.25030222
-2.41620810,2.82118598,1.02415911,0.26250707,0.00009175,0.36720184,0.00559708,2.08003086,1.28503455,0.24470957
-2.41020510,2.72275388,0.98748780,0.24571602,0.00008303,0.34437389,0.00538338,2.02266483,1.22795912,0.23935703
-2.40420210,2.62946953,0.95242237,0.23027955,0.00007601,0.32437386,0.00518785,1.96625634,1.17628095,0.23407070
-2.39819910,2.53955289,0.91843050,0.21605298,0.00007033,0.30669325,0.00500527,1.90978448,1.12871874,0.22869090
-2.39219610,2.45136165,0.88500655,0.20288550,0.00006567,0.29086968,0.00483095,1.85230796,1.08411383,0.22307752
-2.38619310,2.36345160,0.85169395,0.19062744,0.00006181,0.27649631,0.00466080,1.79300746,1.04145864,0.21711450
-2.38019010,2.27462539,0.81810385,0.17913655,0.00005853,0.26322884,0.00449152,1.73122035,0.99991822,0.21071328
-2.37418709,2.18396795,0.78392936,0.16828328,0.00005570,0.25079009,0.00432057,1.66646613,0.95884463,0.20381491
-2.36818409,2.09086803,0.74895480,0.15795476,0.00005320,0.23897217,0.00414629,1.59846213,0.91778415,0.19639109
-2.36218109,1.99502571,0.71306008,0.14805758,0.00005096,0.22763673,0.00396784,1.52712894,0.87647791,0.18844389
-2.35617809,1.89644660,0.67622007,0.13851926,0.00004896,0.21671321,0.00378522,1.45258616,0.83485633,0.18000439
-2.35017509,1.79542394,0.63849965,0.12928859,0.00004719,0.20619568,0.00359919,1.37513922,0.79302831,0.17113030
-2.34417209,1.69251056,0.60004476,0.12033483,0.00004567,0.19613834,0.00341123,1.29525849,0.75126605,0.16190274
-2.33816908,1.58848264,0.56107046,0.11164612,0.00004448,0.18665012,0.00322343,1.21355242,0.70998659,0.15242236
-2.33216608,1.48429784,0.52184676,0.10322712,0.00004369,0.17788859,0.00303844,1.13073639,0.66973089,0.14280508
-2.32616308,1.38105001,0.48268315,0.09509617,0.00004342,0.17005346,0.00285934,1.04759918,0.63114175,0.13317758
-2.32016008,1.27992298,0.44391268,0.08728224,0.00004383,0.16337981,0.00268958,0.96496901,0.59494105,0.12367275
-2.31415708,1.18214542,0.40587656,0.07982169,0.00004510,0.15813121,0.00253284,0.88368072,0.56190730,0.11442537
-2.30815408,1.08894860,0.36890987,0.07275518,0.00004744,0.15459283,0.00239297,0.80454566,0.53285393,0.10556810
-2.30215108,1.00152839,0.33332906,0.06612474,0.00005113,0.15306447,0.00227395,0.72832550,0.50860861,0.09722788
-2.29614807,0.92101251,0.29942161,0.05997124,0.00005648,0.15385364,0.00217972,0.65571082,0.48999383,0.08952291
-2.29014507,0.84843351,0.26743821,0.05433222,0.00006386,0.15726838,0.00211420,0.58730493,0.47780863,0.08256011
-2.28414207,0.78470765,0.23758744,0.04924013,0.00007372,0.16360997,0.00208120,0.52361327,0.47281140,0.07643323
-2.27813907,0.73061935,0.21003301,0.04472113,0.00008657,0.17316527,0.00208437,0.46503807,0.47570349,0.07122145
-2.27213607,0.68681079,0.18489341,0.04079423,0.00010301,0.18619873,0.00212713,0.41187803,0.48711325,0.06698844
-2.26613307,0.65377602,0.16224354,0.03747094,0.00012377,0.20294392,0.00221264,0.36433236,0.50758033,0.06378189
-2.26013007,0.63185857,0.14211817,0.03475526,0.00014965,0.22359474,0.00234374,0.32250842,0.53754014,0.06163336
-2.25412706,0.62125201,0.12451670,0.03264400,0.00018159,0.24829623,0.00252291,0.28643216,0.57730810,0.06055835
-2.24812406,0.62200256,0.10940888,0.03112748,0.00022068,0.27713539,0.00275221,0.25606042,0.62706421,0.06055665
-2.24212106,0.63401329,0.09674103,0.03019035,0.00026812,0.31013207,0.00303322,0.23129436,0.68683784,0.06161274
-2.23611806,0.65704930,0.08644248,0.02981278,0.00032528,0.34723036,0.00336698,0.21199315,0.75649348,0.06369643
-2.23011506,0.69074384,0.07843176,0.02997178,0.00039367,0.38829095,0.00375396,0.19798727,0.83571796,0.06676341
-2.22411206,0.73460523,0.07262239,0.03064274,0.00047494,0.43308482,0.00419398,0.18909090,0.92401008,0.07075608
-2.21810905,0.78802475,0.06892797,0.03180117,0.00057086,0.48128888,0.00468618,0.18511291,1.02067340,0.07560434
-2.21210605,0.85028571,0.06726647,0.03342466,0.00068334,0.53248390,0.00522900,0.18586620,1.12481324,0.08122661
-2.20610305,0.92057417,0.06756355,0.03549504,0.00081433,0.58615532,0.00582010,0.19117526,1.23533874,0.08753097
-2.20010005,0.99799154,0.06975497,0.03800069,0.00096585,0.64169715,0.00645643,0.20088174,1.35097079,0.09441651
-2.19409705,1.08156949,0.07378799,0.04093921,0.00113990,0.69841933,0.00713419,0.21484835,1.47025626,0.10177490
-2.18809405,1.17028737,0.07962192,0.04432011,0.00133843,0.75555854,0.00784886,0.23296089,1.59158916,0.10949222
-2.18209105,1.26309218,0.08722781,0.04816780,0.00156325,0.81229247,0.00859528,0.25512885,1.71323832,0.11745100
-2.17608804,1.35892105,0.09658746,0.05252459,0.00181595,0.86775724,0.00936768,0.28128474,1.83338160,0.12553255
-2.17008504,1.45672591,0.10769189,0.05745381,0.00209784,0.92106754,0.01015981,0.31138231,1.95014566,0.13361939
-2.16408204,1.55549973,0.12053934,0.06304280,0.00240985,0.97133886,0.01096501,0.34539407,2.06165024,0.14159788
-2.15807904,1.65430373,0.13513310,0.06940570,0.00275247,1.01771111,0.01177633,0.38330835,2.16605572,0.14936083
-2.15207604,1.75229455,0.15147914,0.07668592,0.00312565,1.05937267,0.01258668,0.42512599,2.26161197,0.15681014
-2.14607304,1.84875045,0.16958383,0.08505807,0.00352874,1.09558392,0.01338895,0.47085719,2.34670696,0.16385929
-2.14007004,1.94309523,0.18945182,0.09472920,0.00396046,1.12569933,0.01417616,0.52051836,2.41991294,0.17043552
-2.13406703,2.03491895,0.21108418,0.10593906,0.00441886,1.14918710,0.01494155,0.57412934,2.48002844,0.17648175
-2.12806403,2.12399418,0.23447688,0.11895930,0.00490130,1.16564552,0.01567877,0.63171099,2.52611424,0.18195806
-2.12206103,2.21028678,0.25961966,0.13409139,0.00540454,1.17481525,0.01638197,0.69328305,2.55752167,0.18684260
-2.11605803,2.29396037,0.28649527,0.15166295,0.00592472,1.17658708,0.01704590,0.75886238,2.57391216,0.19113202
-2.11005503,2.37537382,0.31507905,0.17202260,0.00645753,1.17100471,0.01766602,0.82846121,2.57526699,0.19484123
-2.10405203,2.45507124,0.34533879,0.19553298,0.00699827,1.15826249,0.01823861,0.90208538,2.56188694,0.19800264
-2.09804902,2.53376435,0.37723464,0.22256210,0.00754207,1.13869820,0.01876077,0.97973216,2.53438176,0.20066466
-2.09204602,2.61230729,0.41071912,0.25347292,0.00808402,1.11278125,0.01923052,1.06138739,2.49364991,0.20288981
-2.08604302,2.69166432,0.44573687,0.28861141,0.00861937,1.08109673,0.01964681,1.14702162,2.44084953,0.20475221
-2.08004002,2.77287092,0.48222402,0.32829315,0.00914376,1.04432624,0.02000953,1.23658488,2.37736171,0.20633471
-2.07403702,2.85698947,0.52010711,0.37278885,0.00965337,1.00322604,0.02031946,1.32999997,2.30474758,0.20772570
-2.06803402,2.94506055,0.55930133,0.42230924,0.01014516,0.95860372,0.02057829,1.42715394,2.22470104,0.20901564
-2.06203102,3.03805144,0.59970801,0.47698964,0.01061694,0.91129418,0.02078850,1.52788792,2.13899870,0.21029360
-2.05602801,3.13680343,0.64121139,0.53687493,0.01106755,0.86213586,0.02095328,1.63198530,2.04944901,0.21164372
-2.05002501,3.24197988,0.68367476,0.60190551,0.01149690,0.81194822,0.02107645,1.73915874,1.95784231,0.21314184
-2.04402201,3.35401690,0.72693598,0.67190487,0.01190593,0.76151106,0.02116224,1.84903642,1.86590336,0.21485238
-2.03801901,3.47307881,0.77080280,0.74656942,0.01229662,0.71154642,0.02121522,1.96114834,1.77524780,0.21682560
-2.03201601,3.59902030,0.81504819,0.82546141,0.01267182,0.66270364,0.02124002,2.07491359,1.68734383,0.21909529
-2.02601301,3.73135730,0.85940605,0.90800535,0.01303507,0.61554764,0.02124123,2.18962951,1.60347996,0.22167696
-2.02001001,3.86924840,0.90356788,0.99348856,0.01339037,0.57055085,0.02122310,2.30446400,1.52473951,0.22456673
-2.01400700,4.01148809,0.94718063,1.08106628,0.01374189,0.52808869,0.02118943,2.41845198,1.45198241,0.22774077
-2.00800400,4.15651328,0.98984638,1.16977149,0.01409367,0.48843841,0.02114334,2.53049698,1.38583430,0.23115557
-2.00200100,4.30242354,1.03112409,1.25852962,0.01444926,0.45178111,0.02108709,2.63937881,1.32668304,0.23474870
-1.99599800,4.44701531,1.07053374,1.34617791,0.01481143,0.41820662,0.02102199,2.74376783,1.27468222,0.23844049
-1.98999500,4.58782977,1.10756304,1.43148913,0.01518187,0.38772070,0.02094829,2.84224608,1.22976139,0.24213619
-1.98399200,4.72221317,1.14167678,1.51319915,0.01556093,0.36025418,0.02086514,2.93333513,1.19164226,0.24572873
-1.97798899,4.84738819,1.17232856,1.59003747,0.01594742,0.33567354,0.02077058,3.01553021,1.15986025,0.24910209
-1.97198599,4.96053384,1.19897470,1.66075988,0.01633852,0.31379240,0.02066166,3.08733948,1.13379050,0.25213493
-1.96598299,5.05887156,1.22108982,1.72418213,0.01672973,0.29438349,0.02053452,3.14732725,1.11267756,0.25470453
-1.95997999,5.13975396,1.23818351,1.77921347,0.01711495,0.27719062,0.02038460,3.19415942,1.09566750,0.25669095
-1.95397699,5.20075313,1.24981726,1.82488875,0.01748661,0.26194030,0.02020684,3.22664913,1.08184175,0.25798100
-1.94797399,5.23974476,1.25562101,1.86039795,0.01783597,0.24835260,0.01999595,3.24380056,1.07025140,0.25847223
-1.94197099,5.25498481,1.25530843,1.88511198,0.01815338,0.23615106,0.01974671,3.24484884,1.05995094,0.25807649
-1.93596798,5.24517521,1.24869009,1.89860361,0.01842871,0.22507133,0.01945423,3.22929388,1.05003054,0.25672312
-1.92996498,5.20951608,1.23568382,1.90066293,0.01865176,0.21486846,0.01911426,3.19692646,1.03964578,0.25436151
-1.92396198,5.14774190,1.21632178,1.89130637,0.01881272,0.20532269,0.01872344,3.14784516,1.02804403,0.25096313
-1.91795898,5.06014025,1.19075359,1.87077922,0.01890262,0.19624376,0.01827956,3.08246286,1.01458672,0.24652269
-1.91195598,4.94755215,1.15924551,1.83955130,0.01891377,0.18747368,0.01778172,3.00150265,0.99876684,0.24105868
-1.90595298,4.81135410,1.12217539,1.79830607,0.01884013,0.17888806,0.01723045,2.90598284,0.98022129,0.23461303
-1.89994997,4.65342248,1.08002379,1.74792349,0.01867761,0.17039613,0.01662781,2.79719184,0.95873775,0.22725011
-1.89394697,4.47608205,1.03336146,1.68945739,0.01842434,0.16193954,0.01597737,2.67665382,0.93425612,0.21905502
-1.88794397,4.28204053,0.98283381,1.62410810,0.01808079,0.15349015,0.01528415,2.54608679,0.90686453,0.21013120
-1.88194097,4.07431229,0.92914310,1.55319137,0.01764982,0.14504694,0.01455450,2.40735477,0.87679033,0.20059763
-1.87593797,3.85613406,0.87302898,1.47810481,0.01713660,0.13663232,0.01379591,2.26241625,0.84438658,0.19058557
-1.86993497,3.63087616,0.81524840,1.40029279,0.01654846,0.12828797,0.01301679,2.11327112,0.81011464,0.18023507
-1.86393197,3.40195268,0.75655563,1.32121119,0.01589468,0.12007037,0.01222625,1.96190813,0.77452369,0.16969131
-1.85792896,3.17273376,0.69768323,1.24229296,0.01518613,0.11204639,0.01143376,1.81025515,0.73822800,0.15910096
-1.85192596,2.94646318,0.63932461,1.16491563,0.01443491,0.10428882,0.01064894,1.66013384,0.70188293,0.14860870
-1.84592296,2.72618366,0.58211898,1.09037157,0.01365394,0.09687230,0.00988122,1.51322042,0.66616043,0.13835392
-1.83991996,2.51467222,0.52663888,1.01984183,0.01285654,0.08986945,0.00913963,1.37101350,0.63172517,0.12846777
-1.83391696,2.31438705,0.47338080,0.95437406,0.01205596,0.08334762,0.00843253,1.23480997,0.59921181,0.11907063
-1.82791396,2.12742693,0.42275897,0.89486500,0.01126503,0.07736606,0.00776744,1.10568895,0.56920445,0.11027008
-1.82191096,1.95550370,0.37510224,0.84204780,0.01049571,0.07197368,0.00715086,0.98450399,0.54221860,0.10215930
-1.81590795,1.79992767,0.33065396,0.79648414,0.00975885,0.06720741,0.00658817,0.87188297,0.51868639,0.09481603
-1.80990495,1.66160550,0.28957461,0.75856126,0.00906383,0.06309116,0.00608359,0.76823496,0.49894516,0.08830208
-1.80390195,1.54104949,0.25194666,0.72849360,0.00841845,0.05963530,0.00564008,0.67376318,0.48322979,0.08266322
-1.79789895,1.43839722,0.21778142,0.70632880,0.00782873,0.05683666,0.00525947,0.58848275,0.47166876,0.07792962
-1.79189595,1.35344003,0.18702726,0.69195777,0.00729890,0.05467904,0.00494242,0.51224229,0.46428390,0.07411661
-1.78589295,1.28565860,0.15957878,0.68512822,0.00683138,0.05313412,0.00468856,0.44474787,0.46099362,0.07122580
-1.77988994,1.23426421,0.13528644,0.68546133,0.00642687,0.05216268,0.00449660,0.38558832,0.46161938,0.06924639
-1.77388694,1.19824379,0.11396626,0.69247075,0.00608446,0.05171616,0.00436447,0.33426079,0.46589501,0.06815673
-1.76788394,1.17640723,0.09540924,0.70558361,0.00580180,0.05173840,0.00428946,0.29019556,0.47347833,0.06792591
-1.76188094,1.16743540,0.07939006,0.72416265,0.00557531,0.05216752,0.00426837,0.25277935,0.48396480,0.06851543
-1.75587794,1.16992736,0.06567509,0.74752895,0.00540039,0.05293791,0.00429768,0.22137664,0.49690227,0.06988072
-1.74987494,1.18244559,0.05402923,0.77498450,0.00527167,0.05398218,0.00437369,0.19534831,0.51180667,0.07197266
-1.74387194,1.20355787,0.04422179,0.80583401,0.00518326,0.05523313,0.00449267,0.17406768,0.52817776,0.07473890
-1.73786893,1.23187511,0.03603114,0.83940521,0.00512893,0.05662555,0.00465096,0.15693350,0.54551449,0.07812492
-1.73186593,1.26608398,0.02924837,0.87506713,0.00510240,0.05809791,0.00484508,0.14338019,0.56332948,0.08207496
-1.72586293,1.30497402,0.02367980,0.91224566,0.00509748,0.05959385,0.00507185,0.13288529,0.58116211,0.08653269
-1.71985993,1.34745850,0.01914866,0.95043608,0.00510827,0.06106337,0.00532838,0.12497437,0.59858982,0.09144158
-1.71385693,1.39258902,0.01549589,0.98921204,0.00512928,0.06246383,0.00561219,0.11922372,0.61523734,0.09674521
-1.70785393,1.43956360,0.01258027,1.02823085,0.00515556,0.06376062,0.00592118,0.11526098,0.63078360,0.10238726
-1.70185093,1.48772855,0.01027798,1.06723490,0.00518273,0.06492756,0.00625363,0.11276424,0.64496628,0.10831146
-1.69584792,1.53657442,0.00848181,1.10604928,0.00520709,0.06594695,0.00660818,0.11145970,0.65758394,0.11446144
-1.68984492,1.58572648,0.00709995,1.14457583,0.00522559,0.06680936,0.00698379,0.11111833,0.66849585,0.12078055
-1.68384192,1.63493052,0.00605469,1.18278382,0.00523582,0.06751322,0.00737971,0.11155179,0.67761970,0.12721167
-1.67783892,1.68403470,0.00528094,1.22069781,0.00523602,0.06806401,0.00779534,0.11260782,0.68492755,0.13369716
-1.67183592,1.73296842,0.00472472,1.25838332,0.00522499,0.06847343,0.00823023,0.11416540,0.69044013,0.14017887
-1.66583292,1.78171909,0.00434175,1.29593076,0.00520204,0.06875827,0.00868392,0.11612978,0.69422014,0.14659825
-1.65982991,1.83030796,0.00409601,1.33343850,0.00516692,0.06893922,0.00915592,0.11842757,0.69636465,0.15289673
-1.65382691,1.87876579,0.00395844,1.37099570,0.00511977,0.06903958,0.00964552,0.12100212,0.69699712,0.15901610
-1.64782391,1.92710957,0.00390580,1.40866569,0.00506101,0.06908402,0.01015180,0.12380911,0.69625942,0.16489908
-1.64182091,1.97532086,0.00391958,1.44647057,0.00499132,0.06909725,0.01067346,0.12681257,0.69430397,0.17049004
-1.63581791,2.02332686,0.00398511,1.48437758,0.00491150,0.06910281,0.01120876,0.12998138,0.69128639,0.17573567
-1.62981491,2.07098458,0.00409074,1.52228800,0.00482249,0.06912196,0.01175543,0.13328615,0.68735886,0.18058572
-1.62381191,2.11806881,0.00422719,1.56002876,0.00472529,0.06917272,0.01231064,0.13669673,0.68266425,0.18499372
-1.61780890,2.16426430,0.00438694,1.59734748,0.00462090,0.06926897,0.01287090,0.14018019,0.67733108,0.18891758
-1.61180590,2.20916228,0.00456384,1.63391085,0.00451030,0.06941984,0.01343206,0.14369928,0.67146957,0.19232004
-1.60580290,2.25226170,0.00475267,1.66930675,0.00439445,0.06962923,0.01398928,0.14721151,0.66516848,0.19516910
-1.59979990,2.29297491,0.00494886,1.70304996,0.00427424,0.06989554,0.01453707,0.15066864,0.65849300,0.19743811
-1.59379690,2.33063782,0.00514829,1.73459151,0.00415048,0.07021162,0.01506928,0.15401673,0.65148358,0.19910587
-1.58779390,2.36452431,0.00534710,1.76333131,0.00402391,0.07056492,0.01557924,0.15719662,0.64415558,0.20015652
-1.58179090,2.39386428,0.00554158,1.78863380,0.00389517,0.07093784,0.01605979,0.16014479,0.63649991,0.20057928
-1.57578789,2.41786509,0.00572811,1.80984611,0.00376484,0.07130828,0.01650346,0.16279466,0.62848448,0.20036820
-1.56978489,2.43573543,0.00590313,1.82631828,0.00363340,0.07165036,0.01690260,0.16507819,0.62005649,0.19952184
-1.56378189,2.44671117,0.00606315,1.83742468,0.00350124,0.07193531,0.01724959,0.16692764,0.61114546,0.19804299
-1.55777889,2.45008198,0.00620477,1.84258601,0.00336869,0.07213245,0.01753702,0.16827768,0.60166711,0.19593843
-1.55177589,2.44521807,0.00632475,1.84129116,0.00323603,0.07221031,0.01775792,0.16906741,0.59152768,0.19321875
-1.54577289,2.43159577,0.00642008,1.83311786,0.00310344,0.07213779,0.01790599,0.16924247,0.58062896,0.18989837
-1.53976988,2.40882112,0.00648804,1.81775151,0.00297111,0.07188533,0.01797582,0.16875712,0.56887356,0.18599555
-1.53376688,2.37665042,0.00652630,1.79500138,0.00283914,0.07142604,0.01796308,0.16757599,0.55617038,0.18153260
