energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.85592796,2.04873099,0.00619921,0.37798134,0.38151690,0.00000000,2.13664289,0.73392181,0.02783638,0.57920011
-5.84992496,2.01035904,0.00587352,0.37038000,0.37305461,0.00000000,2.05780339,0.72378606,0.02906865,0.56401988
-5.84392196,1.96909212,0.00554294,0.36223343,0.36411430,0.00000000,1.97334571,0.71291353,0.03032539,0.54771246
-5.83791896,1.92631266,0.00521047,0.35378428,0.35493444,0.00000000,1.88527364,0.70176550,0.03158520,0.53077191
-5.83191596,1.88340392,0.00487946,0.34527191,0.34575930,0.00000000,1.79562241,0.69079506,0.03282515,0.51370390
-5.82591296,1.84170891,0.00455357,0.33692466,0.33683240,0.00000000,1.70640006,0.68043294,0.03402125,0.49701237
-5.81990995,1.80249395,0.00423657,0.32895295,0.32839101,0.00000000,1.61953256,0.67107525,0.03514903,0.48118737
-5.81390695,1.76691820,0.00393231,0.32154362,0.32066163,0.00000000,1.53681448,0.66307340,0.03618416,0.46669455
-5.80790395,1.73601014,0.00364461,0.31485539,0.31385675,0.00000000,1.45986704,0.65672675,0.03710313,0.45396650
-5.80190095,1.71065155,0.00337716,0.30901585,0.30817287,0.00000000,1.39010475,0.65227796,0.03788403,0.44339637
-5.79589795,1.69156904,0.00313350,0.30411988,0.30378970,0.00000000,1.32871114,0.64991121,0.03850723,0.43533357
-5.78989495,1.67933287,0.00291699,0.30022942,0.30087051,0.00000000,1.27662408,0.64975303,0.03895607,0.43008167
-5.78389195,1.67436220,0.00273074,0.29737456,0.29956328,0.00000000,1.23453031,0.65187554,0.03921750,0.42789819
-5.77788894,1.67693583,0.00257764,0.29555574,0.30000252,0.00000000,1.20286858,0.65630165,0.03928251,0.42899601
-5.77188594,1.68720695,0.00246034,0.29474683,0.30231138,0.00000000,1.18184032,0.66301179,0.03914657,0.43354601
-5.76588294,1.70522064,0.00238124,0.29489889,0.30660378,0.00000000,1.17142670,0.67195165,0.03880972,0.44168048
-5.75987994,1.73093232,0.00234250,0.29594440,0.31298616,0.00000000,1.17141041,0.68304020,0.03827669,0.45349674
-5.75387694,1.76422577,0.00234603,0.29780151,0.32155868,0.00000000,1.18140076,0.69617770,0.03755669,0.46906065
-5.74787394,1.80492925,0.00239343,0.30037837,0.33241545,0.00000000,1.20086034,0.71125287,0.03666309,0.48840934
-5.74187094,1.85282845,0.00248602,0.30357703,0.34564378,0.00000000,1.22913196,0.72814897,0.03561296,0.51155299
-5.73586793,1.90767542,0.00262476,0.30729695,0.36132217,0.00000000,1.26546422,0.74674829,0.03442644,0.53847521
-5.72986493,1.96919264,0.00281019,0.31143789,0.37951708,0.00000000,1.30903492,0.76693486,0.03312603,0.56913191
-5.72386193,2.03707219,0.00304239,0.31590208,0.40027849,0.00000000,1.35897128,0.78859512,0.03173582,0.60344859
-5.71785893,2.11096998,0.00332088,0.32059567,0.42363444,0.00000000,1.41436640,0.81161665,0.03028064,0.64131620
-5.71185593,2.19049551,0.00364455,0.32542950,0.44958475,0.00000000,1.47429195,0.83588498,0.02878530,0.68258562
-5.70585293,2.27519818,0.00401158,0.33031915,0.47809413,0.00000000,1.53780705,0.86127887,0.02727374,0.72706144
-5.69984992,2.36455109,0.00441939,0.33518446,0.50908526,0.00000000,1.60396375,0.88766425,0.02576843,0.77449514
-5.69384692,2.45793394,0.00486455,0.33994861,0.54243210,0.00000000,1.67180984,0.91488751,0.02428965,0.82457853
-5.68784392,2.55461653,0.00534276,0.34453695,0.57795387,0.00000000,1.74038977,0.94276848,0.02285511,0.87693794
-5.68184092,2.65374455,0.00584883,0.34887565,0.61541029,0.00000000,1.80874460,0.97109390,0.02147953,0.93112984
-5.67583792,2.75432921,0.00637672,0.35289050,0.65449839,0.00000000,1.87591211,0.99961183,0.02017443,0.98663843
-5.66983492,2.85524239,0.00691954,0.35650587,0.69485131,0.00000000,1.94092783,1.02802770,0.01894809,1.04287595
-5.66383192,2.95521831,0.00746969,0.35964409,0.73603944,0.00000000,2.00282798,1.05600239,0.01780555,1.09918585
-5.65782891,3.05286284,0.00801895,0.36222521,0.77757407,0.00000000,2.06065500,1.08315286,0.01674882,1.15484946
-5.65182591,3.14667079,0.00855863,0.36416744,0.81891374,0.00000000,2.11346584,1.10905555,0.01577715,1.20909599
-5.64582291,3.23505125,0.00907978,0.36538807,0.85947309,0.00000000,2.16034355,1.13325263,0.01488735,1.26111600
-5.63981991,3.31636056,0.00957338,0.36580501,0.89863438,0.00000000,2.20041162,1.15526105,0.01407425,1.31007796
-5.63381691,3.38894184,0.01003056,0.36533883,0.93576103,0.00000000,2.23285095,1.17458422,0.01333114,1.35514746
-5.62781391,3.45116977,0.01044287,0.36391522,0.97021306,0.00000000,2.25691867,1.19072583,0.01265023,1.39550846
-5.62181091,3.50149875,0.01080247,0.36146774,1.00136378,0.00000000,2.27196782,1.20320521,0.01202313,1.43038575
-5.61580790,3.53851244,0.01110240,0.35794072,1.02861717,0.00000000,2.27746706,1.21157374,0.01144128,1.45906771
-5.60980490,3.56097240,0.01133675,0.35329210,1.05142531,0.00000000,2.27301914,1.21543127,0.01089636,1.48092848
-5.60380190,3.56786353,0.01150086,0.34749607,1.06930507,0.00000000,2.25837705,1.21444202,0.01038063,1.49544844
-5.59779890,3.55843417,0.01159147,0.34054536,1.08185355,0.00000000,2.23345693,1.20834901,0.00988724,1.50223222
-5.59179590,3.53222886,0.01160679,0.33245299,1.08876145,0.00000000,2.19834673,1.19698626,0.00941044,1.50102331
-5.58579290,3.48911207,0.01154656,0.32325334,1.08982395,0.00000000,2.15331000,1.18028834,0.00894575,1.49171458
-5.57978989,3.42928184,0.01141209,0.31300263,1.08494845,0.00000000,2.09878441,1.15829651,0.00849006,1.47435433
-5.57378689,3.35327244,0.01120617,0.30177850,1.07415902,0.00000000,2.03537486,1.13116124,0.00804162,1.44914741
-5.56778389,3.26194592,0.01093300,0.28967888,1.05759722,0.00000000,1.96384125,1.09914108,0.00760010,1.41645144
-5.56178089,3.15647289,0.01059808,0.27682014,1.03551921,0.00000000,1.88508143,1.06259764,0.00716643,1.37676825
-5.55577789,3.03830336,0.01020799,0.26333462,1.00828939,0.00000000,1.80010983,1.02198717,0.00674275,1.33073090
-5.54977489,2.90912886,0.00977026,0.24936750,0.97637068,0.00000000,1.71003279,0.97784895,0.00633226,1.27908682
-5.54377189,2.77083746,0.00929313,0.23507338,0.94031181,0.00000000,1.61602143,0.93079104,0.00593907,1.22267777
-5.53776888,2.62546360,0.00878534,0.22061248,0.90073224,0.00000000,1.51928315,0.88147408,0.00556802,1.16241739
-5.53176588,2.47513471,0.00825589,0.20614682,0.85830509,0.00000000,1.42103300,0.83059373,0.00522448,1.09926734
-5.52576288,2.32201677,0.00771387,0.19183631,0.81373897,0.00000000,1.32246571,0.77886247,0.00491424,1.03421272
-5.51975988,2.16826062,0.00716826,0.17783511,0.76775905,0.00000000,1.22472962,0.72699156,0.00464330,0.96823789
-5.51375688,2.01595108,0.00662771,0.16428820,0.72108840,0.00000000,1.12890319,0.67567363,0.00441767,0.90230328
-5.50775388,1.86706035,0.00610050,0.15132837,0.67442997,0.00000000,1.03597475,0.62556662,0.00424330,0.83732402
-5.50175088,1.72340701,0.00559432,0.13907370,0.62844986,0.00000000,0.94682614,0.57727953,0.00412585,0.77415104
-5.49574787,1.58662162,0.00511627,0.12762552,0.58376250,0.00000000,0.86222040,0.53136022,0.00407058,0.71355492
-5.48974487,1.45811966,0.00467275,0.11706698,0.54091803,0.00000000,0.78279364,0.48828563,0.00408223,0.65621300
-5.48374187,1.33908188,0.00426950,0.10746214,0.50039223,0.00000000,0.70905114,0.44845459,0.00416485,0.60269972
-5.47773887,1.23044232,0.00391155,0.09885564,0.46257919,0.00000000,0.64136737,0.41218301,0.00432168,0.55348040
-5.47173587,1.13288362,0.00360325,0.09127287,0.42778691,0.00000000,0.57998957,0.37970168,0.00455503,0.50890824
-5.46573287,1.04683905,0.00334831,0.08472063,0.39623564,0.00000000,0.52504459,0.35115632,0.00486614,0.46922442
-5.45972986,0.97250073,0.00314982,0.07918817,0.36805894,0.00000000,0.47654824,0.32660973,0.00525509,0.43456090
-5.45372686,0.90983310,0.00301033,0.07464866,0.34330726,0.00000000,0.43441685,0.30604581,0.00572064,0.40494580
-5.44772386,0.85859097,0.00293182,0.07106088,0.32195377,0.00000000,0.39848018,0.28937520,0.00626019,0.38031068
-5.44172086,0.81834101,0.00291575,0.06837116,0.30390198,0.00000000,0.36849537,0.27644220,0.00686968,0.36049968
-5.43571786,0.78848598,0.00296310,0.06651550,0.28899493,0.00000000,0.34416114,0.26703270,0.00754357,0.34527975
-5.42971486,0.76829081,0.00307429,0.06542171,0.27702544,0.00000000,0.32513191,0.26088294,0.00827479,0.33435196
-5.42371186,0.75690970,0.00324924,0.06501165,0.26774701,0.00000000,0.31103130,0.25768878,0.00905482,0.32736324
-5.41770885,0.75341348,0.00348723,0.06520337,0.26088497,0.00000000,0.30146455,0.25711522,0.00987375,0.32391836
-5.41170585,0.75681673,0.00378695,0.06591326,0.25614751,0.00000000,0.29602978,0.25880615,0.01072042,0.32359189
-5.40570285,0.76610393,0.00414635,0.06705796,0.25323618,0.00000000,0.29432750,0.26239383,0.01158258,0.32593980
-5.39969985,0.78025419,0.00456263,0.06855611,0.25185558,0.00000000,0.29596859,0.26750826,0.01244717,0.33051052
-5.39369685,0.79826421,0.00503213,0.07033000,0.25172195,0.00000000,0.30058031,0.27378607,0.01330053,0.33685533
-5.38769385,0.81916898,0.00555032,0.07230679,0.25257051,0.00000000,0.30781064,0.28087881,0.01412881,0.34453776
-5.38169085,0.84206009,0.00611172,0.07441965,0.25416132,0.00000000,0.31733084,0.28846056,0.01491821,0.35314213
-5.37568784,0.86610130,0.00670990,0.07660852,0.25628371,0.00000000,0.32883647,0.29623468,0.01565543,0.36228093
-5.36968484,0.89054141,0.00733750,0.07882063,0.25875917,0.00000000,0.34204704,0.30393961,0.01632797,0.37160106
-5.36368184,0.91472415,0.00798627,0.08101083,0.26144284,0.00000000,0.35670463,0.31135363,0.01692455,0.38078890
-5.35767884,0.93809536,0.00864718,0.08314159,0.26422372,0.00000000,0.37257180,0.31829843,0.01743536,0.38957420
-5.35167584,0.96020733,0.00931051,0.08518290,0.26702372,0.00000000,0.38942903,0.32464153,0.01785238,0.39773280
-5.34567284,0.98072065,0.00996604,0.08711199,0.26979580,0.00000000,0.40707226,0.33029754,0.01816962,0.40508822
-5.33966983,0.99940372,0.01060328,0.08891298,0.27252148,0.00000000,0.42531068,0.33522818,0.01838325,0.41151224
-5.33366683,1.01613018,0.01121164,0.09057643,0.27520793,0.00000000,0.44396526,0.33944113,0.01849172,0.41692453
-5.32766383,1.03087464,0.01178075,0.09209901,0.27788481,0.00000000,0.46286822,0.34298787,0.01849576,0.42129139
-5.32166083,1.04370708,0.01230071,0.09348312,0.28060128,0.00000000,0.48186362,0.34596058,0.01839831,0.42462379
-5.31565783,1.05478613,0.01276236,0.09473674,0.28342319,0.00000000,0.50080928,0.34848812,0.01820445,0.42697481
-5.30965483,1.06435171,0.01315754,0.09587336,0.28643067,0.00000000,0.51957993,0.35073141,0.01792113,0.42843654
-5.30365183,1.07271714,0.01347938,0.09691204,0.28971622,0.00000000,0.53807165,0.35287829,0.01755698,0.42913665
-5.29764882,1.08026102,0.01372245,0.09787765,0.29338336,0.00000000,0.55620715,0.35513798,0.01712200,0.42923453
-5.29164582,1.08741906,0.01388298,0.09880134,0.29754569,0.00000000,0.57394187,0.35773539,0.01662725,0.42891733
-5.28564282,1.09467581,0.01395898,0.09972093,0.30232652,0.00000000,0.59127032,0.36090538,0.01608452,0.42839571
-5.27963982,1.10255639,0.01395028,0.10068151,0.30785865,0.00000000,0.60823219,0.36488708,0.01550603,0.42789941
-5.27363682,1.11161804,0.01385857,0.10173589,0.31428438,0.00000000,0.62491789,0.36991843,0.01490404,0.42767274
-5.26763382,1.12244160,0.01368733,0.10294508,0.32175548,0.00000000,0.64147283,0.37623105,0.01429065,0.42796984
-5.26163082,1.13562254,0.01344172,0.10437845,0.33043285,0.00000000,0.65810008,0.38404541,0.01367744,0.42904982
-5.25562781,1.15176154,0.01312844,0.10611372,0.34048584,0.00000000,0.67506090,0.39356650,0.01307533,0.43117169
-5.24962481,1.17145456,0.01275550,0.10823658,0.35209092,0.00000000,0.69267288,0.40497991,0.01249434,0.43458919
-5.24362181,1.19528223,0.01233198,0.11083990,0.36542973,0.00000000,0.71130543,0.41844841,0.01194346,0.43954550
-5.23761881,1.22379867,0.01186776,0.11402250,0.38068620,0.00000000,0.73137251,0.43410907,0.01143056,0.44626781
-5.23161581,1.25751972,0.01137328,0.11788745,0.39804304,0.00000000,0.75332270,0.45207087,0.01096233,0.45496198
-5.22561281,1.29691086,0.01085921,0.12253988,0.41767727,0.00000000,0.77762676,0.47241274,0.01054422,0.46580731
-5.21960980,1.34237494,0.01033617,0.12808439,0.43975519,0.00000000,0.80476303,0.49518227,0.01018050,0.47895152
-5.21360680,1.39424017,0.00981455,0.13462197,0.46442666,0.00000000,0.83520111,0.52039472,0.00987423,0.49450619
-5.20760380,1.45274856,0.00930421,0.14224669,0.49181904,0.00000000,0.86938439,0.54803266,0.00962734,0.51254277
-5.20160080,1.51804535,0.00881430,0.15104209,0.52203093,0.00000000,0.90771202,0.57804598,0.00944067,0.53308929
-5.19559780,1.59016973,0.00835316,0.16107751,0.55512594,0.00000000,0.95052099,0.61035241,0.00931405,0.55612799
-5.18959480,1.66904733,0.00792812,0.17240438,0.59112669,0.00000000,0.99806899,0.64483835,0.00924637,0.58159404
-5.18359180,1.75448473,0.00754549,0.18505269,0.63000934,0.00000000,1.05051868,0.68136022,0.00923566,0.60937529
-5.17758879,1.84616636,0.00721051,0.19902769,0.67169887,0.00000000,1.10792397,0.71974608,0.00927914,0.63931335
-5.17158579,1.94365405,0.00692733,0.21430707,0.71606526,0.00000000,1.17021893,0.75979762,0.00937330,0.67120586
-5.16558279,2.04638926,0.00669903,0.23083865,0.76292083,0.00000000,1.23720959,0.80129243,0.00951400,0.70480993
-5.15957979,2.15369821,0.00652769,0.24853868,0.81201883,0.00000000,1.30856920,0.84398664,0.00969650,0.73984687
-5.15357679,2.26479981,0.00641445,0.26729102,0.86305352,0.00000000,1.38383704,0.88761777,0.00991555,0.77600784
-5.14757379,2.37881641,0.00635959,0.28694704,0.91566167,0.00000000,1.46242104,0.93190790,0.01016544,0.81296045
-5.14157079,2.49478713,0.00636261,0.30732650,0.96942575,0.00000000,1.54360419,0.97656708,0.01044010,0.85035606
-5.13556778,2.61168361,0.00642234,0.32821934,1.02387868,0.00000000,1.62655468,1.02129708,0.01073316,0.88783766
-5.12956478,2.72842792,0.00653704,0.34938842,1.07851014,0.00000000,1.71033977,1.06579542,0.01103805,0.92504797
-5.12356178,2.84391234,0.00670444,0.37057321,1.13277455,0.00000000,1.79394289,1.10975967,0.01134805,0.96163769
-5.11755878,2.95702060,0.00692189,0.39149430,1.18610045,0.00000000,1.87628390,1.15289206,0.01165643,0.99727361
-5.11155578,3.06665024,0.00718642,0.41185876,1.23790117,0.00000000,1.95624193,1.19490435,0.01195655,1.03164640
-5.10555278,3.17173556,0.00749479,0.43136618,1.28758669,0.00000000,2.03268033,1.23552294,0.01224196,1.06447785
-5.09954977,3.27127073,0.00784359,0.44971519,1.33457641,0.00000000,2.10447316,1.27449410,0.01250651,1.09552750
-5.09354677,3.36433248,0.00822931,0.46661045,1.37831237,0.00000000,2.17053245,1.31158926,0.01274448,1.12459826
-5.08754377,3.45010178,0.00864836,0.48176970,1.41827288,0.00000000,2.22983562,1.34661020,0.01295071,1.15154122
-5.08154077,3.52788385,0.00909716,0.49493087,1.45398579,0.00000000,2.28145209,1.37939398,0.01312071,1.17625912
-5.07553777,3.59712590,0.00957216,0.50585889,1.48504129,0.00000000,2.32456840,1.40981742,0.01325074,1.19870876
-5.06953477,3.65743186,0.01006989,0.51435202,1.51110354,0.00000000,2.35851079,1.43780083,0.01333796,1.21890188
-5.06353177,3.70857353,0.01058700,0.52024742,1.53192080,0.00000000,2.38276453,1.46331096,0.01338046,1.23690467
-5.05752876,3.75049747,0.01112025,0.52342590,1.54733353,0.00000000,2.39698925,1.48636271,0.01337736,1.25283581
-5.05152576,3.78332714,0.01166653,0.52381543,1.55728011,0.00000000,2.40102950,1.50701953,0.01332881,1.26686284
-5.04552276,3.80735994,0.01222286,0.52139351,1.56179979,0.00000000,2.39491997,1.52539228,0.01323606,1.27919702
-5.03951976,3.82305881,0.01278639,0.51618812,1.56103271,0.00000000,2.37888528,1.54163644,0.01310136,1.29008672
-5.03351676,3.83103841,0.01335433,0.50827721,1.55521662,0.00000000,2.35333378,1.55594762,0.01292802,1.29980924
-5.02751376,3.83204606,0.01392394,0.49778687,1.54468068,0.00000000,2.31884593,1.56855532,0.01272025,1.30866144
-5.02151076,3.82693777,0.01449245,0.48488799,1.52983598,0.00000000,2.27615713,1.57971502,0.01248312,1.31694930
-5.01550775,3.81665013,0.01505704,0.46979182,1.51116353,0.00000000,2.22613597,1.58969896,0.01222241,1.32497658
-5.00950475,3.80216884,0.01561473,0.45274433,1.48919973,0.00000000,2.16975844,1.59878561,0.01194448,1.33303318
-5.00350175,3.78449511,0.01616233,0.43401971,1.46452009,0.00000000,2.10807919,1.60724843,0.01165611,1.34138335
-4.99749875,3.76461109,0.01669638,0.41391326,1.43772170,0.00000000,2.04220096,1.61534429,0.01136430,1.35025441
-4.99149575,3.74344590,0.01721309,0.39273393,1.40940525,0.00000000,1.97324336,1.62330202,0.01107615,1.35982633
-4.98549275,3.72184356,0.01770832,0.37079672,1.38015718,0.00000000,1.90231227,1.63131168,0.01079861,1.37022276
-4.97948974,3.70053451,0.01817755,0.34841535,1.35053287,0.00000000,1.83047107,1.63951511,0.01053839,1.38150388
-4.97348674,3.68011189,0.01861589,0.32589533,1.32104141,0.00000000,1.75871480,1.64799837,0.01030169,1.39366163
-4.96748374,3.66101389,0.01901812,0.30352780,1.29213271,0.00000000,1.68794807,1.65678639,0.01009415,1.40661754
-4.96148074,3.64351316,0.01937877,0.28158418,1.26418727,0.00000000,1.61896773,1.66584046,0.00992066,1.42022347
-4.95547774,3.62771385,0.01969221,0.26031197,1.23750919,0.00000000,1.55245053,1.67505878,0.00978526,1.43426538
-4.94947474,3.61355662,0.01995278,0.23993163,1.21232248,0.00000000,1.48894619,1.68428010,0.00969107,1.44847005
-4.94347174,3.60083144,0.02015498,0.22063460,1.18877080,0.00000000,1.42887576,1.69329073,0.00964024,1.46251462
-4.93746873,3.58919783,0.02029361,0.20258267,1.16692047,0.00000000,1.37253514,1.70183447,0.00963389,1.47603863
-4.93146573,3.57821137,0.02036396,0.18590823,1.14676646,0.00000000,1.32010315,1.70962532,0.00967214,1.48865792
-4.92546273,3.56735546,0.02036208,0.17071570,1.12824104,0.00000000,1.27165350,1.71636230,0.00975411,1.49998007
-4.91945973,3.55607658,0.02028487,0.15708372,1.11122439,0.00000000,1.22716993,1.72174589,0.00987798,1.50962036
-4.91345673,3.54382139,0.02013036,0.14506803,1.09555666,0.00000000,1.18656345,1.72549504,0.01004106,1.51721777
-4.90745373,3.53007362,0.01989782,0.13470478,1.08105087,0.00000000,1.14969086,1.72736428,0.01023984,1.52245003
-4.90145073,3.51438898,0.01958791,0.12601412,1.06750576,0.00000000,1.11637345,1.72715965,0.01047012,1.52504713
-4.89544772,3.49642610,0.01920278,0.11900386,1.05471816,0.00000000,1.08641510,1.72475279,0.01072709,1.52480250
-4.88944472,3.47597199,0.01874611,0.11367289,1.04249414,0.00000000,1.05961886,1.72009242,0.01100545,1.52158138
-4.88344172,3.45296051,0.01822315,0.11001434,1.03065857,0.00000000,1.03580138,1.71321242,0.01129950,1.51532601
-4.87743872,3.42748310,0.01764067,0.10801814,1.01906249,0.00000000,1.01480456,1.70423597,0.01160326,1.50605725
-4.87143572,3.39979100,0.01700688,0.10767312,1.00758835,0.00000000,0.99650420,1.69337568,0.01191059,1.49387280
-4.86543272,3.37028907,0.01633137,0.10896822,0.99615268,0.00000000,0.98081523,1.68092930,0.01221524,1.47894210
-4.85942971,3.33952153,0.01562488,0.11189316,0.98470649,0.00000000,0.96769371,1.66727137,0.01251101,1.46149818
-4.85342671,3.30815044,0.01489923,0.11643818,0.97323342,0.00000000,0.95713555,1.65284123,0.01279182,1.44182719
-4.84742371,3.27692835,0.01416707,0.12259329,0.96174593,0.00000000,0.94917237,1.63812772,0.01305178,1.42025600
-4.84142071,3.24666641,0.01344170,0.13034676,0.95027997,0.00000000,0.94386477,1.62365166,0.01328529,1.39713887
-4.83541771,3.21820007,0.01273685,0.13968328,0.93888858,0.00000000,0.94129365,1.60994681,0.01348714,1.37284376
-4.82941471,3.19235404,0.01206653,0.15058167,0.92763485,0.00000000,0.94155009,1.59754038,0.01365257,1.34773916
-4.82341171,3.16990852,0.01144477,0.16301260,0.91658475,0.00000000,0.94472443,1.58693404,0.01377735,1.32218216
-4.81740870,3.15156862,0.01088548,0.17693626,0.90580040,0.00000000,0.95089519,1.57858656,0.01385788,1.29650827
-4.81140570,3.13793836,0.01040220,0.19230033,0.89533409,0.00000000,0.96011845,1.57289871,0.01389123,1.27102357
-4.80540270,3.12950073,0.01000799,0.20903837,0.88522348,0.00000000,0.97241828,1.57020148,0.01387524,1.24599933
-4.79939970,3.12660458,0.00971520,0.22706885,0.87548820,0.00000000,0.98777869,1.57074782,0.01380854,1.22166940
-4.79339670,3.12945886,0.00953529,0.24629490,0.86612804,0.00000000,1.00613758,1.57470854,0.01369060,1.19823004
-4.78739370,3.13813415,0.00947865,0.26660478,0.85712278,0.00000000,1.02738289,1.58217217,0.01352178,1.17584219
-4.78139070,3.15257117,0.00955437,0.28787341,0.84843349,0.00000000,1.05135116,1.59314886,0.01330331,1.15463550
-4.77538769,3.17259519,0.00977007,0.30996454,0.84000536,0.00000000,1.07782859,1.60757773,0.01303728,1.13471385
-4.76938469,3.19793537,0.01013160,0.33273377,0.83177155,0.00000000,1.10655443,1.62533715,0.01272662,1.11616151
-4.76338169,3.22824732,0.01064285,0.35603217,0.82365794,0.00000000,1.13722647,1.64625713,0.01237503,1.09904952
-4.75737869,3.26313737,0.01130549,0.37971033,0.81558832,0.00000000,1.16950841,1.67013295,0.01198688,1.08344149
-4.75137569,3.30218673,0.01211870,0.40362255,0.80748969,0.00000000,1.20303855,1.69673898,0.01156715,1.06939842
-4.74537269,3.34497384,0.01307897,0.42763099,0.79929732,0.00000000,1.23743942,1.72584181,0.01112128,1.05698199
-4.73936968,3.39109349,0.01417989,0.45160946,0.79095909,0.00000000,1.27232770,1.75721168,0.01065504,1.04625604
-4.73336668,3.44017134,0.01541198,0.47544651,0.78243908,0.00000000,1.30732412,1.79063147,0.01017439,1.03728618
-4.72736368,3.49187283,0.01676265,0.49904773,0.77372000,0.00000000,1.34206253,1.82590263,0.00968537,1.03013740
-4.72136068,3.54590624,0.01821614,0.52233685,0.76480433,0.00000000,1.37619797,1.86284753,0.00919391,1.02486996
-4.71535768,3.60201946,0.01975364,0.54525570,0.75571428,0.00000000,1.40941321,1.90130832,0.00870573,1.02153388
-4.70935468,3.65999105,0.02135347,0.56776278,0.74649048,0.00000000,1.44142362,1.94114213,0.00822623,1.02016247
-4.70335168,3.71961636,0.02299143,0.58983068,0.73718954,0.00000000,1.47198007,1.98221319,0.00776037,1.02076544
-4.69734867,3.78068977,0.02464119,0.61144216,0.72788074,0.00000000,1.50087002,2.02438237,0.00731260,1.02332216
-4.69134567,3.84298457,0.02627487,0.63258544,0.71864203,0.00000000,1.52791682,2.06749502,0.00688683,1.02777572
-4.68534267,3.90623213,0.02786368,0.65324872,0.70955565,0.00000000,1.55297745,2.11136814,0.00648636,1.03402828
-4.67933967,3.97010206,0.02937864,0.67341435,0.70070366,0.00000000,1.57593898,2.15577773,0.00611389,1.04193810
-4.67333667,4.03418510,0.03079140,0.69305310,0.69216363,0.00000000,1.59671423,2.20044772,0.00577155,1.05131877
-4.66733367,4.09798021,0.03207502,0.71211886,0.68400480,0.00000000,1.61523690,2.24504121,0.00546089,1.06194065
-4.66133067,4.16088714,0.03320482,0.73054418,0.67628487,0.00000000,1.63145669,2.28915508,0.00518292,1.07353471
-4.65532766,4.22220543,0.03415913,0.74823700,0.66904759,0.00000000,1.64533476,2.33231855,0.00493820,1.08579845
-4.64932466,4.28114019,0.03491998,0.76507896,0.66232122,0.00000000,1.65683986,2.37399618,0.00472687,1.09840387
-4.64332166,4.33681479,0.03547368,0.78092529,0.65611794,0.00000000,1.66594538,2.41359544,0.00454868,1.11100685
