energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.40670335,3.17676974,0.00073263,0.04175381,0.55868109,2.30514818,0.14856405,0.85185980,0.00841355,0.21867586
-3.40070035,3.23823857,0.00074720,0.04248566,0.55266569,2.36995588,0.14917980,0.86922663,0.00872897,0.21131488
-3.39469735,3.30323790,0.00076331,0.04337488,0.54806812,2.43545067,0.15011734,0.88843633,0.00907537,0.20471077
-3.38869435,3.37088021,0.00078120,0.04440764,0.54457627,2.50098455,0.15130969,0.90928414,0.00944667,0.19890312
-3.38269135,3.44031420,0.00080117,0.04556718,0.54188510,2.56596565,0.15268942,0.93156104,0.00983628,0.19391258
-3.37668834,3.51074425,0.00082350,0.04683424,0.53970450,2.62987312,0.15419045,0.95505634,0.01023727,0.18974178
-3.37068534,3.58144652,0.00084845,0.04818747,0.53776621,2.69226916,0.15574974,0.97955956,0.01064246,0.18637674
-3.36468234,3.65178157,0.00087624,0.04960394,0.53582961,2.75280804,0.15730875,1.00486175,0.01104462,0.18378855
-3.35867934,3.72120318,0.00090706,0.05105952,0.53368632,2.81124187,0.15881472,1.03075611,0.01143658,0.18193538
-3.35267634,3.78926314,0.00094098,0.05252942,0.53116361,2.86742300,0.16022174,1.05703813,0.01181133,0.18076467
-3.34667334,3.85561244,0.00097801,0.05398859,0.52812648,2.92130311,0.16149154,1.08350517,0.01216223,0.18021533
-3.34067034,3.91999870,0.00101804,0.05541219,0.52447850,2.97292913,0.16259395,1.10995582,0.01248308,0.18021993
-3.33466733,3.98226040,0.00106086,0.05677600,0.52016149,3.02243630,0.16350716,1.13618886,0.01276825,0.18070682
-3.32866433,4.04231832,0.00110616,0.05805689,0.51515405,3.07003852,0.16421766,1.16200223,0.01301283,0.18160203
-3.32266133,4.10016466,0.00115351,0.05923316,0.50946919,3.11601672,0.16471992,1.18719199,0.01321268,0.18283102
-3.31665833,4.15585031,0.00120238,0.06028495,0.50315105,3.16070522,0.16501582,1.21155143,0.01336455,0.18432011
-3.31065533,4.20947103,0.00125216,0.06119456,0.49627095,3.20447692,0.16511392,1.23487055,0.01346612,0.18599771
-3.30465233,4.26115277,0.00130217,0.06194677,0.48892298,3.24772741,0.16502851,1.25693582,0.01351605,0.18779525
-3.29864932,4.31103685,0.00135168,0.06252905,0.48121921,3.29085849,0.16477858,1.27753060,0.01351403,0.18964784
-3.29264632,4.35926525,0.00139995,0.06293180,0.47328473,3.33426143,0.16438665,1.29643601,0.01346074,0.19149475
-3.28664332,4.40596646,0.00144622,0.06314843,0.46525266,3.37830025,0.16387762,1.31343248,0.01335786,0.19327956
-3.28064032,4.45124217,0.00148977,0.06317545,0.45725926,3.42329530,0.16327758,1.32830194,0.01320799,0.19495028
-3.27463732,4.49515506,0.00152994,0.06301243,0.44943930,3.46950735,0.16261270,1.34083061,0.01301462,0.19645920
-3.26863432,4.53771790,0.00156613,0.06266190,0.44192170,3.51712265,0.16190817,1.35081238,0.01278198,0.19776275
-3.26263132,4.57888429,0.00159784,0.06212920,0.43482567,3.56623907,0.16118728,1.35805276,0.01251496,0.19882126
-3.25662831,4.61854119,0.00162468,0.06142224,0.42825724,3.61685386,0.16047064,1.36237317,0.01221899,0.19959870
-3.25062531,4.65650357,0.00164638,0.06055119,0.42230638,3.66885346,0.15977556,1.36361561,0.01189983,0.20006253
-3.24462231,4.69251142,0.00166279,0.05952818,0.41704473,3.72200584,0.15911568,1.36164740,0.01156350,0.20018353
-3.23861931,4.72622947,0.00167389,0.05836689,0.41252386,3.77595591,0.15850065,1.35636595,0.01121605,0.19993579
-3.23261631,4.75724994,0.00167978,0.05708222,0.40877425,3.83022466,0.15793617,1.34770331,0.01086342,0.19929679
-3.22661331,4.78509848,0.00168069,0.05568987,0.40580492,3.88421258,0.15742410,1.33563025,0.01051129,0.19824758
-3.22061031,4.80924373,0.00167693,0.05420600,0.40360371,3.93720783,0.15696280,1.32015976,0.01016497,0.19677306
-3.21460730,4.82911034,0.00166890,0.05264693,0.40213828,3.98839954,0.15654762,1.30134968,0.00982919,0.19486245
-3.20860430,4.84409570,0.00165708,0.05102883,0.40135774,4.03689646,0.15617145,1.27930434,0.00950807,0.19250963
-3.20260130,4.85358996,0.00164197,0.04936748,0.40119493,4.08175092,0.15582545,1.25417491,0.00920502,0.18971373
-3.19659830,4.85699908,0.00162415,0.04767815,0.40156931,4.12198774,0.15549982,1.22615854,0.00892264,0.18647952
-3.19059530,4.85377024,0.00160417,0.04597548,0.40239037,4.15663741,0.15518445,1.19549600,0.00866274,0.18281785
-3.18459230,4.84341879,0.00158263,0.04427339,0.40356140,4.18477268,0.15486979,1.16246799,0.00842629,0.17874594
-3.17858929,4.82555573,0.00156009,0.04258512,0.40498364,4.20554715,0.15454737,1.12739003,0.00821349,0.17428757
-3.17258629,4.79991445,0.00153712,0.04092324,0.40656057,4.21823436,0.15421046,1.09060615,0.00802376,0.16947300
-3.16658329,4.76637553,0.00151429,0.03929974,0.40820212,4.22226561,0.15385446,1.05248151,0.00785587,0.16433883
-3.16058029,4.72498816,0.00149214,0.03772606,0.40982879,4.21726453,0.15347716,1.01339428,0.00770796,0.15892753
-3.15457729,4.67598686,0.00147123,0.03621324,0.41137530,4.20307663,0.15307888,0.97372701,0.00757771,0.15328682
-3.14857429,4.61980220,0.00145213,0.03477190,0.41279367,4.17979170,0.15266235,0.93385783,0.00746240,0.14746885
-3.14257129,4.55706455,0.00143540,0.03341235,0.41405564,4.14775778,0.15223248,0.89415197,0.00735906,0.14152916
-3.13656828,4.48859992,0.00142167,0.03214457,0.41515406,4.10758500,0.15179596,0.85495366,0.00726458,0.13552559
-3.13056528,4.41541757,0.00141160,0.03097815,0.41610334,4.06013863,0.15136071,0.81657913,0.00717582,0.12951701
-3.12456228,4.33868903,0.00140591,0.02992223,0.41693882,4.00652084,0.15093518,0.77931054,0.00708973,0.12356204
-3.11855928,4.25971906,0.00140536,0.02898537,0.41771493,3.94804130,0.15052768,0.74339137,0.00700346,0.11771778
-3.11255628,4.17990917,0.00141080,0.02817535,0.41850237,3.88617736,0.15014552,0.70902331,0.00691440,0.11203858
-3.10655328,4.10071474,0.00142312,0.02749893,0.41938425,3.82252512,0.14979434,0.67636454,0.00682031,0.10657485
-3.10055028,4.02359747,0.00144330,0.02696165,0.42045140,3.75874330,0.14947727,0.64552966,0.00671933,0.10137214
-3.09454727,3.94997477,0.00147231,0.02656748,0.42179705,3.69649198,0.14919439,0.61659088,0.00661003,0.09647023
-3.08854427,3.88116832,0.00151117,0.02631859,0.42351115,3.63736925,0.14894216,0.58958047,0.00649141,0.09190251
-3.08254127,3.81835411,0.00156086,0.02621507,0.42567455,3.58284824,0.14871308,0.56449421,0.00636292,0.08769555
-3.07653827,3.76251610,0.00162233,0.02625462,0.42835349,3.53421781,0.14849549,0.54129552,0.00622443,0.08386884
-3.07053527,3.71440584,0.00169643,0.02643239,0.43159449,3.49252964,0.14827361,0.51992024,0.00607619,0.08043486
-3.06453227,3.67451021,0.00178385,0.02674085,0.43542016,3.45855434,0.14802777,0.50028145,0.00591880,0.07739920
-3.05852926,3.64302890,0.00188513,0.02716963,0.43982603,3.43274904,0.14773480,0.48227449,0.00575316,0.07476100
-3.05252626,3.61986306,0.00200054,0.02770561,0.44477874,3.41523803,0.14736867,0.46578175,0.00558039,0.07251353
-3.04652326,3.60461613,0.00213009,0.02833299,0.45021559,3.40580771,0.14690130,0.45067717,0.00540179,0.07064489
-3.04052026,3.59660695,0.00227345,0.02903351,0.45604576,3.40391626,0.14630345,0.43683034,0.00521879,0.06913888
-3.03451726,3.59489521,0.00242993,0.02978677,0.46215297,3.40871778,0.14554582,0.42411018,0.00503283,0.06797593
-3.02851426,3.59831804,0.00259846,0.03057068,0.46839961,3.41909995,0.14460015,0.41238813,0.00484539,0.06713407
-3.02251126,3.60553670,0.00277758,0.03136191,0.47463219,3.43373336,0.14344036,0.40154099,0.00465789,0.06658999
-3.01650825,3.61509102,0.00296541,0.03213656,0.48068783,3.45113041,0.14204365,0.39145323,0.00447167,0.06631997
-3.01050525,3.62545956,0.00315969,0.03287078,0.48640146,3.46971087,0.14039158,0.38201907,0.00428798,0.06630090
-3.00450225,3.63512255,0.00335783,0.03354148,0.49161344,3.48787106,0.13847096,0.37314426,0.00410792,0.06651104
-2.99849925,3.64262489,0.00355691,0.03412704,0.49617717,3.50405322,0.13627462,0.36474749,0.00393249,0.06693082
-2.99249625,3.64663625,0.00375378,0.03460801,0.49996628,3.51681199,0.13380200,0.35676173,0.00376255,0.06754334
-2.98649325,3.64600551,0.00394512,0.03496771,0.50288107,3.52487468,0.13105940,0.34913522,0.00359886,0.06833480
-2.98049025,3.63980706,0.00412753,0.03519290,0.50485388,3.52719266,0.12806017,0.34183231,0.00344210,0.06929471
-2.97448724,3.62737697,0.00429763,0.03527415,0.50585295,3.52298172,0.12482443,0.33483399,0.00329288,0.07041580
-2.96848424,3.60833732,0.00445215,0.03520624,0.50588484,3.51174950,0.12137874,0.32813821,0.00315177,0.07169391
-2.96248124,3.58260809,0.00458804,0.03498835,0.50499496,3.49330939,0.11775535,0.32175974,0.00301935,0.07312752
-2.95647824,3.55040596,0.00470255,0.03462411,0.50326651,3.46778036,0.11399143,0.31572986,0.00289623,0.07471719
-2.95047524,3.51223078,0.00479334,0.03412152,0.50081759,3.43557357,0.11012792,0.31009544,0.00278304,0.07646490
-2.94447224,3.46884051,0.00485854,0.03349266,0.49779690,3.39736659,0.10620847,0.30491782,0.00268050,0.07837315
-2.93846923,3.42121617,0.00489682,0.03275330,0.49437806,3.35406735,0.10227810,0.30027108,0.00258940,0.08044419
-2.93246623,3.37051895,0.00490744,0.03192236,0.49075301,3.30676972,0.09838199,0.29624011,0.00251060,0.08267909
-2.92646323,3.31804156,0.00489024,0.03102130,0.48712459,3.25670343,0.09456422,0.29291817,0.00244506,0.08507694
-2.92046023,3.26515628,0.00484570,0.03007338,0.48369899,3.20518081,0.09086659,0.29040423,0.00239377,0.08763408
-2.91445723,3.21326227,0.00477486,0.02910293,0.48067807,3.15354311,0.08732762,0.28880000,0.00235775,0.09034353
-2.90845423,3.16373416,0.00467935,0.02813452,0.47825211,3.10310864,0.08398161,0.28820688,0.00233803,0.09319450
-2.90245123,3.11787420,0.00456128,0.02719222,0.47659316,3.05512507,0.08085799,0.28872266,0.00233561,0.09617217
-2.89644822,3.07686951,0.00442321,0.02629889,0.47584929,3.01072743,0.07798079,0.29043837,0.00235136,0.09925762
-2.89044522,3.04175572,0.00426804,0.02547547,0.47613988,2.97090318,0.07536837,0.29343508,0.00238605,0.10242799
-2.88444222,3.01338788,0.00409896,0.02474043,0.47755196,2.93646518,0.07303331,0.29778085,0.00244025,0.10565684
-2.87843922,2.99241914,0.00391934,0.02410929,0.48013785,2.90803278,0.07098251,0.30352791,0.00251429,0.10891469
-2.87243622,2.97928708,0.00373261,0.02359427,0.48391385,2.88602106,0.06921745,0.31071009,0.00260823,0.11216970
-2.86643322,2.97420765,0.00354224,0.02320406,0.48886007,2.87063772,0.06773457,0.31934060,0.00272183,0.11538853
-2.86043022,2.97717601,0.00335161,0.02294367,0.49492125,2.86188694,0.06652580,0.32941018,0.00285450,0.11853721
-2.85442721,2.98797378,0.00316396,0.02281450,0.50200844,2.85957930,0.06557913,0.34088576,0.00300533,0.12158213
-2.84842421,3.00618181,0.00298232,0.02281438,0.51000144,2.86334693,0.06487924,0.35370959,0.00317305,0.12449103
-2.84242121,3.03119774,0.00280950,0.02293785,0.51875186,2.87266275,0.06440819,0.36779893,0.00335608,0.12723392
-2.83641821,3.06225760,0.00264804,0.02317642,0.52808676,2.88686299,0.06414607,0.38304646,0.00355256,0.12978404
-2.83041521,3.09846070,0.00250021,0.02351896,0.53781263,2.90517209,0.06407166,0.39932117,0.00376042,0.13211866
-2.82441221,3.13879716,0.00236802,0.02395212,0.54771980,2.92672935,0.06416308,0.41647017,0.00397741,0.13421983
-2.81840920,3.18217751,0.00225323,0.02446081,0.55758716,2.95061645,0.06439841,0.43432099,0.00420120,0.13607505
-2.81240620,3.22746364,0.00215738,0.02502865,0.56718705,2.97588553,0.06475620,0.45268471,0.00442947,0.13767771
-2.80640320,3.27350060,0.00208185,0.02563851,0.57629041,3.00158705,0.06521608,0.47135969,0.00466000,0.13902747
-2.80040020,3.31914861,0.00202788,0.02627294,0.58467200,3.02679701,0.06575917,0.49013586,0.00489075,0.14013048
-2.79439720,3.36331436,0.00199666,0.02691469,0.59211570,3.05064291,0.06636854,0.50879955,0.00511995,0.14099946
-2.78839420,3.40498102,0.00198931,0.02754709,0.59841975,3.07232783,0.06702954,0.52713859,0.00534619,0.14165352
-2.78239120,3.44323592,0.00200700,0.02815450,0.60340179,3.09115201,0.06773015,0.54494768,0.00556843,0.14211794
-2.77638819,3.47729498,0.00205091,0.02872258,0.60690356,3.10653111,0.06846113,0.56203368,0.00578608,0.14242366
-2.77038519,3.50652297,0.00212232,0.02923864,0.60879520,3.11801057,0.06921618,0.57822079,0.00599898,0.14260662
-2.76438219,3.53044867,0.00222255,0.02969186,0.60897879,3.12527538,0.06999194,0.59335526,0.00620739,0.14270697
-2.75837919,3.54877420,0.00235299,0.03007342,0.60739114,3.12815459,0.07078795,0.60730957,0.00641195,0.14276794
-2.75237619,3.56137785,0.00251502,0.03037666,0.60400558,3.12662043,0.07160637,0.61998578,0.00661362,0.14283473
-2.74637319,3.56831028,0.00271002,0.03059713,0.59883269,3.12078165,0.07245178,0.63131810,0.00681353,0.14295312
-2.74037019,3.56978393,0.00293922,0.03073256,0.59191993,3.11087133,0.07333068,0.64127428,0.00701296,0.14316802
-2.73436718,3.56615617,0.00320368,0.03078285,0.58334997,3.09722967,0.07425108,0.64985605,0.00721311,0.14352189
-2.72836418,3.55790690,0.00350410,0.03074995,0.57323807,3.08028235,0.07522194,0.65709850,0.00741505,0.14405324
-2.72236118,3.54561177,0.00384078,0.03063776,0.56172828,3.06051576,0.07625258,0.66306833,0.00761957,0.14479508
-2.71635818,3.52991239,0.00421345,0.03045198,0.54898888,3.03845020,0.07735215,0.66786129,0.00782708,0.14577357
-2.71035518,3.51148525,0.00462115,0.03019992,0.53520713,3.01461276,0.07852908,0.67159880,0.00803747,0.14700674
-2.70435218,3.49101107,0.00506216,0.02989034,0.52058359,2.98951124,0.07979066,0.67442400,0.00825013,0.14850365
-2.69834917,3.46914641,0.00553387,0.02953323,0.50532634,2.96361092,0.08114272,0.67649740,0.00846388,0.15026371
-2.69234617,3.44649907,0.00603274,0.02913969,0.48964525,2.93731538,0.08258939,0.67799232,0.00867697,0.15227648
-2.68634317,3.42360891,0.00655425,0.02872168,0.47374673,2.91095265,0.08413312,0.67909044,0.00888717,0.15452187
-2.68034017,3.40093478,0.00709292,0.02829189,0.45782895,2.88476759,0.08577474,0.67997745,0.00909187,0.15697077
-2.67433717,3.37884850,0.00764239,0.02786354,0.44207787,2.85892075,0.08751375,0.68083916,0.00928817,0.15958614
-2.66833417,3.35763577,0.00819545,0.02745026,0.42666421,2.83349379,0.08934869,0.68185793,0.00947309,0.16232451
-2.66233117,3.33750373,0.00874427,0.02706589,0.41174123,2.80850101,0.09127765,0.68320972,0.00964373,0.16513780
-2.65632816,3.31859417,0.00928052,0.02672435,0.39744350,2.78390594,0.09329875,0.68506158,0.00979747,0.16797551
-2.65032516,3.30100124,0.00979565,0.02643945,0.38388655,2.75964183,0.09541074,0.68756957,0.00993218,0.17078693
-2.64432216,3.28479191,0.01028110,0.02622470,0.37116713,2.73563431,0.09761342,0.69087706,0.01004641,0.17352364
-2.63831916,3.27002738,0.01072861,0.02609317,0.35936418,2.71182463,0.09990808,0.69511326,0.01013952,0.17614178
-2.63231616,3.25678362,0.01113052,0.02605720,0.34854013,2.68819166,0.10229770,0.70039178,0.01021186,0.17860425
-2.62631316,3.24516916,0.01148000,0.02612821,0.33874239,2.66477087,0.10478702,0.70680928,0.01026482,0.18088258
-2.62031016,3.23533850,0.01177134,0.02631643,0.33000499,2.64166888,0.10738242,0.71444379,0.01030088,0.18295847
-2.61430715,3.22750000,0.01200021,0.02663062,0.32234998,2.61907240,0.11009150,0.72335296,0.01032359,0.18482477
-2.60830415,3.22191728,0.01216377,0.02707780,0.31578873,2.59725076,0.11292258,0.73357193,0.01033748,0.18648601
-2.60230115,3.21890381,0.01226089,0.02766299,0.31032282,2.57655164,0.11588396,0.74511104,0.01034795,0.18795832
-2.59629815,3.21881086,0.01229214,0.02838891,0.30594468,2.55739023,0.11898301,0.75795332,0.01036108,0.18926875
-2.59029515,3.22200949,0.01225981,0.02925578,0.30263783,2.54023219,0.12222520,0.77205203,0.01038340,0.19045412
-2.58429215,3.22886750,0.01216786,0.03026115,0.30037685,2.52557158,0.12561319,0.78732835,0.01042162,0.19155929
-2.57828914,3.23972294,0.01202174,0.03139973,0.29912710,2.51390487,0.12914576,0.80366948,0.01048239,0.19263507
-2.57228614,3.25485585,0.01182822,0.03266339,0.29884434,2.50570256,0.13281704,0.82092745,0.01057195,0.19373579
-2.56628314,3.27445991,0.01159512,0.03404119,0.29947426,2.50138011,0.13661575,0.83891878,0.01069587,0.19491666
-2.56028014,3.29861607,0.01133098,0.03551952,0.30095207,2.50126983,0.14052470,0.85742528,0.01085878,0.19623102
-2.55427714,3.32726966,0.01104480,0.03708233,0.30320229,2.50559520,0.14452054,0.87619617,0.01106412,0.19772773
-2.54827414,3.36021264,0.01074562,0.03871148,0.30613865,2.51444920,0.14857371,0.89495165,0.01131394,0.19944854
-2.54227114,3.39707213,0.01044222,0.04038722,0.30966444,2.52777774,0.15264872,0.91338781,0.01160873,0.20142588
-2.53626813,3.43730613,0.01014281,0.04208859,0.31367300,2.54536902,0.15670464,0.93118308,0.01194733,0.20368094
-2.53026513,3.48020667,0.00985470,0.04379413,0.31804865,2.56684949,0.16069589,0.94800584,0.01232692,0.20622217
-2.52426213,3.52491070,0.00958409,0.04548237,0.32266798,2.59168656,0.16457310,0.96352308,0.01274300,0.20904431
-2.51825913,3.57041807,0.00933586,0.04713253,0.32740136,2.61919795,0.16828436,0.97740979,0.01318950,0.21212795
-2.51225613,3.61561602,0.00911344,0.04872508,0.33211483,2.64856725,0.17177633,0.98935870,0.01365896,0.21543958
-2.50625313,3.65930905,0.00891876,0.05024232,0.33667220,2.67886508,0.17499566,0.99908995,0.01414268,0.21893223
-2.50025013,3.70025292,0.00875223,0.05166882,0.34093736,2.70907484,0.17789029,1.00636026,0.01463100,0.22254659
-2.49424712,3.73719138,0.00861284,0.05299182,0.34477675,2.73812207,0.18041078,1.01097119,0.01511361,0.22621262
-2.48824412,3.76889395,0.00849826,0.05420150,0.34806191,2.76490628,0.18251161,1.01277610,0.01557980,0.22985146
-2.48224112,3.79419337,0.00840501,0.05529103,0.35067212,2.78833381,0.18415232,1.01168545,0.01601885,0.23337781
-2.47623812,3.81202118,0.00832872,0.05625660,0.35249697,2.80735080,0.18529860,1.00767020,0.01642034,0.23670240
-2.47023512,3.82143998,0.00826432,0.05709724,0.35343888,2.82097474,0.18592318,1.00076304,0.01677446,0.23973467
-2.46423212,3.82167134,0.00820637,0.05781449,0.35341544,2.82832377,0.18600656,0.99105749,0.01707231,0.24238550
-2.45822911,3.81211819,0.00814923,0.05841198,0.35236158,2.82864243,0.18553752,0.97870480,0.01730618,0.24456984
-2.45222611,3.79238110,0.00808743,0.05889494,0.35023137,2.82132333,0.18451348,0.96390877,0.01746977,0.24620919
-2.44622311,3.76226788,0.00801583,0.05926962,0.34699948,2.80592375,0.18294056,0.94691872,0.01755837,0.24723389
-2.44022011,3.72179632,0.00792983,0.05954266,0.34266219,2.78217685,0.18083346,0.92802091,0.01756898,0.24758504
-2.43421711,3.67119019,0.00782560,0.05972054,0.33723785,2.74999718,0.17821511,0.90752870,0.01750040,0.24721605
-2.42821411,3.61086867,0.00770014,0.05980900,0.33076679,2.70948041,0.17511607,0.88577200,0.01735322,0.24609382
-2.42221111,3.54143003,0.00755139,0.05981258,0.32331061,2.66089736,0.17157368,0.86308629,0.01712980,0.24419938
-2.41620810,3.46363017,0.00737828,0.05973425,0.31495082,2.60468284,0.16763111,0.83980186,0.01683417,0.24152813
-2.41020510,3.37835703,0.00718067,0.05957522,0.30578690,2.54141971,0.16333616,0.81623348,0.01647191,0.23808962
-2.40420210,3.28660216,0.00695937,0.05933480,0.29593378,2.47181897,0.15873992,0.79267122,0.01604996,0.23390691
-2.39819910,3.18943041,0.00671596,0.05901052,0.28551880,2.39669669,0.15389542,0.76937255,0.01557643,0.22901552
-2.39219610,3.08794924,0.00645277,0.05859833,0.27467827,2.31694879,0.14885622,0.74655613,0.01506037,0.22346216
-2.38619310,2.98327869,0.00617267,0.05809297,0.26355381,2.23352469,0.14367498,0.72439757,0.01451157,0.21730308
-2.38019010,2.87652335,0.00587894,0.05748844,0.25228845,2.14740080,0.13840219,0.70302727,0.01394025,0.21060238
-2.37418709,2.76874708,0.00557512,0.05677862,0.24102287,2.05955486,0.13308503,0.68253038,0.01335692,0.20343018
-2.36818409,2.66095164,0.00526488,0.05595786,0.22989170,1.97094209,0.12776642,0.66294886,0.01277208,0.19586078
-2.36218109,2.55405960,0.00495180,0.05502170,0.21902024,1.88247381,0.12248433,0.64428554,0.01219606,0.18797090
-2.35617809,2.44890204,0.00463935,0.05396749,0.20852158,1.79499921,0.11727137,0.62650996,0.01163882,0.17983805
-2.35017509,2.34621109,0.00433071,0.05279504,0.19849426,1.70929072,0.11215468,0.60956563,0.01110982,0.17153904
-2.34417209,2.24661735,0.00402870,0.05150717,0.18902062,1.62603314,0.10715611,0.59337842,0.01061785,0.16314877
-2.33816908,2.15065167,0.00373575,0.05011015,0.18016583,1.54581672,0.10229272,0.57786573,0.01017101,0.15473919
-2.33216608,2.05875093,0.00345384,0.04861403,0.17197756,1.46913398,0.09757746,0.56294581,0.00977655,0.14637855
-2.32616308,1.97126713,0.00318451,0.04703284,0.16448640,1.39638009,0.09302012,0.54854711,0.00944091,0.13813086
-2.32016008,1.88847893,0.00292885,0.04538467,0.15770685,1.32785636,0.08862840,0.53461694,0.00916970,0.13005562
-2.31415708,1.81060496,0.00268755,0.04369154,0.15163883,1.26377647,0.08440904,0.52112927,0.00896770,0.12220766
-2.30815408,1.73781806,0.00246095,0.04197922,0.14626969,1.20427493,0.08036900,0.50809120,0.00883893,0.11463725
-2.30215108,1.67025960,0.00224904,0.04027690,0.14157644,1.14941714,0.07651650,0.49554788,0.00878671,0.10739026
-2.29614807,1.60805332,0.00205159,0.03861671,0.13752828,1.09921069,0.07286206,0.48358572,0.00881375,0.10050844
-2.29014507,1.55131802,0.00186815,0.03703323,0.13408905,1.05361732,0.06941919,0.47233369,0.00892227,0.09402972
-2.28414207,1.50017863,0.00169813,0.03556286,0.13121980,1.01256511,0.06620499,0.46196262,0.00911409,0.08798856
-2.27813907,1.45477531,0.00154085,0.03424316,0.12888105,0.97596052,0.06324038,0.45268269,0.00939075,0.08241626
-2.27213607,1.41527040,0.00139560,0.03311218,0.12703493,0.94369998,0.06055010,0.44473902,0.00975364,0.07734118
-2.26613307,1.38185292,0.00126166,0.03220772,0.12564686,0.91568065,0.05816243,0.43840558,0.01020411,0.07278895
-2.26013007,1.35474069,0.00113833,0.03156661,0.12468702,0.89181019,0.05610856,0.43397768,0.01074351,0.06878253
-2.25412706,1.33418000,0.00102498,0.03122394,0.12413126,0.87201519,0.05442178,0.43176321,0.01137329,0.06534224
-2.24812406,1.32044291,0.00092102,0.03121239,0.12396173,0.85624817,0.05313643,0.43207292,0.01209503,0.06248560
-2.24212106,1.31382225,0.00082595,0.03156145,0.12416696,0.84449297,0.05228665,0.43521006,0.01291037,0.06022718
-2.23611806,1.31462447,0.00073934,0.03229672,0.12474167,0.83676817,0.05190505,0.44145976,0.01382101,0.05857824
-2.23011506,1.32316047,0.00066082,0.03343923,0.12568616,0.83312866,0.05202131,0.45107835,0.01482857,0.05754644
-2.22411206,1.33973472,0.00059012,0.03500482,0.12700537,0.83366504,0.05266077,0.46428309,0.01593441,0.05713540
-2.21810905,1.36463282,0.00052700,0.03700346,0.12870772,0.83850094,0.05384310,0.48124263,0.01713944,0.05734426
-2.21210605,1.39810789,0.00047129,0.03943877,0.13080375,0.84778809,0.05558107,0.50206841,0.01844385,0.05816734
-2.20610305,1.44036631,0.00042285,0.04230752,0.13330462,0.86169938,0.05787953,0.52680755,0.01984686,0.05959371
-2.20010005,1.49155298,0.00038160,0.04559929,0.13622053,0.88041994,0.06073461,0.55543730,0.02134633,0.06160695
-2.19409705,1.55173704,0.00034747,0.04929618,0.13955920,0.90413655,0.06413313,0.58786146,0.02293853,0.06418498
-2.18809405,1.62089834,0.00032041,0.05337280,0.14332439,0.93302577,0.06805237,0.62390898,0.02461780,0.06730003
-2.18209105,1.69891541,0.00030041,0.05779628,0.14751457,0.96724107,0.07246016,0.66333476,0.02637627,0.07091875
-2.17608804,1.78555566,0.00028744,0.06252658,0.15212176,1.00689975,0.07731522,0.70582300,0.02820367,0.07500254
-2.17008504,1.88046815,0.00028150,0.06751693,0.15713070,1.05206985,0.08256791,0.75099279,0.03008722,0.07950807
-2.16408204,1.98317978,0.00028256,0.07271455,0.16251821,1.10275805,0.08816119,0.79840612,0.03201151,0.08438791
-2.15807904,2.09309499,0.00029060,0.07806147,0.16825286,1.15889881,0.09403192,0.84757788,0.03395861,0.08959139
-2.15207604,2.20949942,0.00030558,0.08349563,0.17429502,1.22034554,0.10011235,0.89798772,0.03590826,0.09506556
-2.14607304,2.33156752,0.00032742,0.08895210,0.18059717,1.28686407,0.10633177,0.94909325,0.03783809,0.10075631
-2.14007004,2.45837396,0.00035600,0.09436445,0.18710448,1.35812904,0.11261830,1.00034414,0.03972410,0.10660942
-2.13406703,2.58890846,0.00039115,0.09966614,0.19375572,1.43372325,0.11890064,1.05119650,0.04154112,0.11257176
-2.12806403,2.72209358,0.00043265,0.10479204,0.20048431,1.51314010,0.12510991,1.10112698,0.04326342,0.11859231
-2.12206103,2.85680467,0.00048020,0.10967989,0.20721963,1.59578928,0.13118124,1.14964604,0.04486539,0.12462316
-2.11605803,2.99189121,0.00053339,0.11427166,0.21388836,1.68100520,0.13705527,1.19630958,0.04632223,0.13062023
-2.11005503,3.12619855,0.00059175,0.11851480,0.22041594,1.76805808,0.14267942,1.24072870,0.04761068,0.13654392
-2.10405203,3.25858930,0.00065469,0.12236333,0.22672806,1.85616720,0.14800879,1.28257686,0.04870968,0.14235941
-2.09804902,3.38796323,0.00072154,0.12577873,0.23275206,1.94451572,0.15300689,1.32159440,0.04960110,0.14803670
-2.09204602,3.51327525,0.00079149,0.12873047,0.23841829,2.03226660,0.15764587,1.35759002,0.05027018,0.15355046
-2.08604302,3.63355060,0.00086369,0.13119645,0.24366137,2.11857903,0.16190653,1.39043940,0.05070611,0.15887954
-2.08004002,3.74789701,0.00093716,0.13316301,0.24842129,2.20262468,0.16577799,1.42008109,0.05090224,0.16400629
-2.07403702,3.85551366,0.00101090,0.13462477,0.25264442,2.28360350,0.16925706,1.44650987,0.05085636,0.16891575
-2.06803402,3.95569688,0.00108386,0.13558420,0.25628430,2.36075839,0.17234737,1.46976829,0.05057068,0.17359470
-2.06203102,4.04784303,0.00115497,0.13605103,0.25930236,2.43338857,0.17505838,1.48993672,0.05005170,0.17803063
-2.05602801,4.13144878,0.00122320,0.13604141,0.26166844,2.50086126,0.17740417,1.50712270,0.04931000,0.18221085
-2.05002501,4.20610959,0.00128758,0.13557706,0.26336118,2.56262169,0.17940231,1.52145022,0.04835981,0.18612165
-2.04402201,4.27151683,0.00134726,0.13468431,0.26436837,2.61820114,0.18107265,1.53304961,0.04721856,0.18974767
