energy_ev,total_up,B_p_up,B_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.81390695,1.42205921,0.01578464,0.00000000,1.49491063,0.47409312,0.17964369,0.00000000
-5.80790395,1.39038659,0.01582908,0.00000000,1.44517829,0.46268663,0.18270652,0.00000000
-5.80190095,1.35614749,0.01578829,0.00000000,1.39348089,0.45038385,0.18519446,0.00000000
-5.79589795,1.31976632,0.01566819,0.00000000,1.34036291,0.43728177,0.18716739,0.00000000
-5.78989495,1.28169749,0.01547721,0.00000000,1.28634542,0.42347879,0.18871658,0.00000000
-5.78389195,1.24242674,0.01522616,0.00000000,1.23192399,0.40907592,0.18996516,0.00000000
-5.77788894,1.20247146,0.01492803,0.00000000,1.17756753,0.39417775,0.19106759,0.00000000
-5.77188594,1.16237935,0.01459782,0.00000000,1.12371731,0.37889319,0.19220795,0.00000000
-5.76588294,1.12272493,0.01425216,0.00000000,1.07078605,0.36333570,0.19359693,0.00000000
-5.75987994,1.08410362,0.01390907,0.00000000,1.01915648,0.34762299,0.19546766,0.00000000
-5.75387694,1.04712322,0.01358751,0.00000000,0.96917952,0.33187606,0.19807017,0.00000000
-5.74787394,1.01239301,0.01330707,0.00000000,0.92117187,0.31621770,0.20166475,0.00000000
-5.74187094,0.98051062,0.01308753,0.00000000,0.87541325,0.30077042,0.20651430,0.00000000
-5.73586793,0.95204727,0.01294850,0.00000000,0.83214348,0.28565402,0.21287576,0.00000000
-5.72986493,0.92753185,0.01290901,0.00000000,0.79155969,0.27098298,0.22099104,0.00000000
-5.72386193,0.90743480,0.01298715,0.00000000,0.75381402,0.25686374,0.23107755,0.00000000
-5.71785893,0.89215223,0.01319975,0.00000000,0.71901208,0.24339218,0.24331878,0.00000000
-5.71185593,0.88199140,0.01356207,0.00000000,0.68721246,0.23065140,0.25785530,0.00000000
-5.70585293,0.87715808,0.01408754,0.00000000,0.65842755,0.21871000,0.27477645,0.00000000
-5.69984992,0.87774655,0.01478752,0.00000000,0.63262567,0.20762082,0.29411320,0.00000000
-5.69384692,0.88373282,0.01567114,0.00000000,0.60973452,0.19742052,0.31583250,0.00000000
-5.68784392,0.89497148,0.01674512,0.00000000,0.58964594,0.18812959,0.33983348,0.00000000
-5.68184092,0.91119635,0.01801369,0.00000000,0.57222163,0.17975317,0.36594574,0.00000000
-5.67583792,0.93202520,0.01947853,0.00000000,0.55729964,0.17228232,0.39393000,0.00000000
-5.66983492,0.95696831,0.02113866,0.00000000,0.54470121,0.16569578,0.42348111,0.00000000
-5.66383192,0.98544059,0.02299049,0.00000000,0.53423769,0.15996209,0.45423361,0.00000000
-5.65782891,1.01677693,0.02502777,0.00000000,0.52571703,0.15504183,0.48576965,0.00000000
-5.65182591,1.05025016,0.02724159,0.00000000,0.51894959,0.15088994,0.51762897,0.00000000
-5.64582291,1.08509087,0.02962041,0.00000000,0.51375298,0.14745798,0.54932086,0.00000000
-5.63981991,1.12050844,0.03215003,0.00000000,0.50995567,0.14469606,0.58033741,0.00000000
-5.63381691,1.15571229,0.03481365,0.00000000,0.50739922,0.14255458,0.61016776,0.00000000
-5.62781391,1.18993264,0.03759184,0.00000000,0.50593914,0.14098545,0.63831261,0.00000000
-5.62181091,1.22243990,0.04046258,0.00000000,0.50544444,0.13994294,0.66429855,0.00000000
-5.61580790,1.25256195,0.04340126,0.00000000,0.50579591,0.13938408,0.68769147,0.00000000
-5.60980490,1.27969876,0.04638082,0.00000000,0.50688346,0.13926854,0.70810851,0.00000000
-5.60380190,1.30333373,0.04937174,0.00000000,0.50860270,0.13955824,0.72522823,0.00000000
-5.59779890,1.32304158,0.05234232,0.00000000,0.51085114,0.14021654,0.73879827,0.00000000
-5.59179590,1.33849259,0.05525881,0.00000000,0.51352431,0.14120726,0.74864057,0.00000000
-5.58579290,1.34945329,0.05808581,0.00000000,0.51651215,0.14249354,0.75465377,0.00000000
-5.57978989,1.35578385,0.06078665,0.00000000,0.51969599,0.14403667,0.75681295,0.00000000
-5.57378689,1.35743262,0.06332392,0.00000000,0.52294643,0.14579508,0.75516674,0.00000000
-5.56778389,1.35442838,0.06566014,0.00000000,0.52612219,0.14772347,0.74983219,0.00000000
-5.56178089,1.34687095,0.06775848,0.00000000,0.52907042,0.14977224,0.74098776,0.00000000
-5.55577789,1.33492097,0.06958361,0.00000000,0.53162815,0.15188731,0.72886482,0.00000000
-5.54977489,1.31878947,0.07110263,0.00000000,0.53362519,0.15401038,0.71373837,0.00000000
-5.54377189,1.29872800,0.07228595,0.00000000,0.53488830,0.15607963,0.69591733,0.00000000
-5.53776888,1.27501992,0.07310834,0.00000000,0.53524642,0.15803091,0.67573503,0.00000000
-5.53176588,1.24797333,0.07354975,0.00000000,0.53453686,0.15979936,0.65354031,0.00000000
-5.52576288,1.21791592,0.07359621,0.00000000,0.53261206,0.16132146,0.62968968,0.00000000
-5.51975988,1.18519193,0.07324053,0.00000000,0.52934670,0.16253744,0.60454081,0.00000000
-5.51375688,1.15016131,0.07248280,0.00000000,0.52464477,0.16339383,0.57844739,0.00000000
-5.50775388,1.11320068,0.07133078,0.00000000,0.51844628,0.16384627,0.55175574,0.00000000
-5.50175088,1.07470600,0.06980000,0.00000000,0.51073324,0.16386224,0.52480274,0.00000000
-5.49574787,1.03509626,0.06791365,0.00000000,0.50153465,0.16342368,0.49791527,0.00000000
-5.48974487,0.99481791,0.06570218,0.00000000,0.49093023,0.16252936,0.47141072,0.00000000
-5.48374187,0.95434921,0.06320271,0.00000000,0.47905258,0.16119686,0.44559834,0.00000000
-5.47773887,0.91420399,0.06045820,0.00000000,0.46608779,0.15946405,0.42078108,0.00000000
-5.47173587,0.87493424,0.05751645,0.00000000,0.45227422,0.15738989,0.39725764,0.00000000
-5.46573287,0.83713092,0.05442887,0.00000000,0.43789952,0.15505464,0.37532422,0.00000000
-5.45972986,0.80142260,0.05124931,0.00000000,0.42329593,0.15255917,0.35527580,0.00000000
-5.45372686,0.76847146,0.04803263,0.00000000,0.40883382,0.15002359,0.33740645,0.00000000
-5.44772386,0.73896647,0.04483345,0.00000000,0.39491374,0.14758498,0.32200865,0.00000000
-5.44172086,0.71361356,0.04170478,0.00000000,0.38195706,0.14539437,0.30937122,0.00000000
-5.43571786,0.69312278,0.03869689,0.00000000,0.37039543,0.14361288,0.29977591,0.00000000
-5.42971486,0.67819264,0.03585611,0.00000000,0.36065928,0.14240734,0.29349244,0.00000000
-5.42371186,0.66949175,0.03322395,0.00000000,0.35316563,0.14194512,0.29077217,0.00000000
-5.41770885,0.66763840,0.03083629,0.00000000,0.34830556,0.14238869,0.29184050,0.00000000
-5.41170585,0.67317833,0.02872271,0.00000000,0.34643146,0.14388979,0.29688809,0.00000000
-5.40570285,0.68656169,0.02690609,0.00000000,0.34784462,0.14658346,0.30606138,0.00000000
-5.39969985,0.70811969,0.02540228,0.00000000,0.35278332,0.15058218,0.31945257,0.00000000
-5.39369685,0.73804205,0.02422002,0.00000000,0.36141195,0.15597026,0.33708973,0.00000000
-5.38769385,0.77635616,0.02336095,0.00000000,0.37381136,0.16279872,0.35892731,0.00000000
-5.38169085,0.82290904,0.02281980,0.00000000,0.38997099,0.17108091,0.38483774,0.00000000
-5.37568784,0.87735304,0.02258467,0.00000000,0.40978311,0.18078901,0.41460457,0.00000000
-5.36968484,0.93913645,0.02263744,0.00000000,0.43303945,0.19185172,0.44791780,0.00000000
-5.36368184,1.00749994,0.02295433,0.00000000,0.45943070,0.20415316,0.48437181,0.00000000
-5.35767884,1.08147949,0.02350647,0.00000000,0.48854896,0.21753335,0.52346640,0.00000000
-5.35167584,1.15991652,0.02426064,0.00000000,0.51989352,0.23179013,0.56461121,0.00000000
-5.34567284,1.24147549,0.02518003,0.00000000,0.55287980,0.24668268,0.60713376,0.00000000
-5.33966983,1.32466897,0.02622512,0.00000000,0.58685160,0.26193662,0.65029115,0.00000000
-5.33366683,1.40788977,0.02735456,0.00000000,0.62109636,0.27725057,0.69328530,0.00000000
-5.32766383,1.48944950,0.02852616,0.00000000,0.65486304,0.29230398,0.73528131,0.00000000
-5.32166083,1.56762240,0.02969790,0.00000000,0.68738224,0.30676601,0.77542855,0.00000000
-5.31565783,1.64069301,0.03082887,0.00000000,0.71788776,0.32030525,0.81288373,0.00000000
-5.30965483,1.70700594,0.03188029,0.00000000,0.74563906,0.33259972,0.84683506,0.00000000
-5.30365183,1.76501595,0.03281646,0.00000000,0.76994354,0.34334699,0.87652661,0.00000000
-5.29764882,1.81333603,0.03360561,0.00000000,0.79017794,0.35227386,0.90128188,0.00000000
-5.29164582,1.85078165,0.03422068,0.00000000,0.80580791,0.35914526,0.92052549,0.00000000
-5.28564282,1.87640919,0.03463994,0.00000000,0.81640493,0.36377193,0.93380198,0.00000000
-5.27963982,1.88954668,0.03484752,0.00000000,0.82165979,0.36601670,0.94079098,0.00000000
-5.27363682,1.88981562,0.03483369,0.00000000,0.82139218,0.36579881,0.94131795,0.00000000
-5.26763382,1.87714277,0.03459498,0.00000000,0.81555582,0.36309646,0.93535997,0.00000000
-5.26163082,1.85176148,0.03413415,0.00000000,0.80423898,0.35794712,0.92304630,0.00000000
-5.25562781,1.81420244,0.03345990,0.00000000,0.78766049,0.35044594,0.90465388,0.00000000
-5.24962481,1.76527449,0.03258648,0.00000000,0.76616136,0.34074208,0.88059764,0.00000000
-5.24362181,1.70603640,0.03153303,0.00000000,0.74019244,0.32903340,0.85141650,0.00000000
-5.23761881,1.63776097,0.03032292,0.00000000,0.71029892,0.31555963,0.81775547,0.00000000
-5.23161581,1.56189337,0.02898288,0.00000000,0.67710215,0.30059443,0.78034481,0.00000000
-5.22561281,1.48000542,0.02754212,0.00000000,0.64127993,0.28443669,0.73997724,0.00000000
-5.21960980,1.39374815,0.02603142,0.00000000,0.60354593,0.26740156,0.69748415,0.00000000
-5.21360680,1.30480447,0.02448219,0.00000000,0.56462926,0.24981142,0.65371191,0.00000000
-5.20760380,1.21484408,0.02292568,0.00000000,0.52525502,0.23198747,0.60949923,0.00000000
-5.20160080,1.12548212,0.02139217,0.00000000,0.48612646,0.21424187,0.56565637,0.00000000
-5.19559780,1.03824315,0.01991032,0.00000000,0.44790949,0.19687109,0.52294695,0.00000000
-5.18959480,0.95453133,0.01850666,0.00000000,0.41121981,0.18015031,0.48207287,0.00000000
-5.18359180,0.87560751,0.01720523,0.00000000,0.37661304,0.16432924,0.44366262,0.00000000
-5.17758879,0.80257345,0.01602739,0.00000000,0.34457781,0.14962927,0.40826325,0.00000000
-5.17158579,0.73636290,0.01499174,0.00000000,0.31553187,0.13624181,0.37633566,0.00000000
-5.16558279,0.67773921,0.01411424,0.00000000,0.28982076,0.12432796,0.34825330,0.00000000
-5.15957979,0.62729854,0.01340847,0.00000000,0.26771888,0.11401906,0.32430363,0.00000000
-5.15357679,0.58547774,0.01288594,0.00000000,0.24943245,0.10541811,0.30469203,0.00000000
-5.14757379,0.55256583,0.01255662,0.00000000,0.23510379,0.09860175,0.28954758,0.00000000
-5.14157079,0.52871776,0.01242937,0.00000000,0.22481650,0.09362254,0.27893009,0.00000000
-5.13556778,0.51396952,0.01251253,0.00000000,0.21860104,0.09051140,0.27283789,0.00000000
-5.12956478,0.50825338,0.01281443,0.00000000,0.21644023,0.08927995,0.27121578,0.00000000
-5.12356178,0.51141242,0.01334390,0.00000000,0.21827434,0.08992257,0.27396282,0.00000000
-5.11755878,0.52321371,0.01411067,0.00000000,0.22400549,0.09241809,0.28093949,0.00000000
-5.11155578,0.54335949,0.01512569,0.00000000,0.23350119,0.09673107,0.29197396,0.00000000
-5.10555278,0.57149619,0.01640128,0.00000000,0.24659701,0.10281252,0.30686743,0.00000000
-5.09954977,0.60722126,0.01795116,0.00000000,0.26309831,0.11060024,0.32539842,0.00000000
-5.09354677,0.65008775,0.01979024,0.00000000,0.28278127,0.12001869,0.34732598,0.00000000
-5.08754377,0.69960723,0.02193428,0.00000000,0.30539345,0.13097863,0.37239217,0.00000000
-5.08154077,0.75525131,0.02439929,0.00000000,0.33065400,0.14337656,0.40032373,0.00000000
-5.07553777,0.81645231,0.02720078,0.00000000,0.35825397,0.15709412,0.43083343,0.00000000
-5.06953477,0.88260381,0.03035284,0.00000000,0.38785700,0.17199769,0.46362118,0.00000000
-5.06353177,0.95306148,0.03386709,0.00000000,0.41910057,0.18793816,0.49837524,0.00000000
-5.05752876,1.02714491,0.03775151,0.00000000,0.45159829,0.20475124,0.53477376,0.00000000
-5.05152576,1.10414084,0.04200926,0.00000000,0.48494315,0.22225821,0.57248678,0.00000000
-5.04552276,1.18330815,0.04663757,0.00000000,0.51871212,0.24026738,0.61117896,0.00000000
-5.03951976,1.26388484,0.05162661,0.00000000,0.55247194,0.25857612,0.65051295,0.00000000
-5.03351676,1.34509713,0.05695874,0.00000000,0.58578617,0.27697370,0.69015354,0.00000000
-5.02751376,1.42617060,0.06260781,0.00000000,0.61822339,0.29524475,0.72977244,0.00000000
-5.02151076,1.50634308,0.06853895,0.00000000,0.64936614,0.31317333,0.76905358,0.00000000
-5.01550775,1.58487906,0.07470867,0.00000000,0.67882059,0.33054755,0.80769878,0.00000000
-5.00950475,1.66108500,0.08106545,0.00000000,0.70622637,0.34716460,0.84543348,0.00000000
-5.00350175,1.73432521,0.08755079,0.00000000,0.73126632,0.36283601,0.88201228,0.00000000
-4.99749875,1.80403736,0.09410073,0.00000000,0.75367567,0.37739301,0.91722414,0.00000000
-4.99149575,1.86974734,0.10064784,0.00000000,0.77325034,0.39069180,0.95089676,0.00000000
-4.98549275,1.93108257,0.10712362,0.00000000,0.78985396,0.40261852,0.98290008,0.00000000
-4.97948974,1.98778325,0.11346123,0.00000000,0.80342328,0.41309373,1.01314865,0.00000000
-4.97348674,2.03971101,0.11959846,0.00000000,0.81397173,0.42207629,1.04160263,0.00000000
-4.96748374,2.08685460,0.12548075,0.00000000,0.82159096,0.42956635,1.06826749,0.00000000
-4.96148074,2.12933207,0.13106424,0.00000000,0.82645015,0.43560736,1.09319227,0.00000000
-4.95547774,2.16738934,0.13631852,0.00000000,0.82879325,0.44028705,1.11646642,0.00000000
-4.94947474,2.20139513,0.14122913,0.00000000,0.82893394,0.44373706,1.13821539,0.00000000
-4.94347174,2.23183194,0.14579939,0.00000000,0.82724865,0.44613145,1.15859511,0.00000000
-4.93746873,2.25928357,0.15005171,0.00000000,0.82416764,0.44768371,1.17778543,0.00000000
-4.93146573,2.28441911,0.15402803,0.00000000,0.82016455,0.44864256,1.19598287,0.00000000
-4.92546273,2.30797384,0.15778939,0.00000000,0.81574448,0.44928641,1.21339280,0.00000000
-4.91945973,2.33072747,0.16141466,0.00000000,0.81143104,0.44991661,1.23022139,0.00000000
-4.91345673,2.35348013,0.16499824,0.00000000,0.80775267,0.45084960,1.24666741,0.00000000
-4.90745373,2.37702680,0.16864694,0.00000000,0.80522848,0.45240806,1.26291427,0.00000000
-4.90145073,2.40213064,0.17247606,0.00000000,0.80435397,0.45491140,1.27912238,0.00000000
-4.89544772,2.42949606,0.17660475,0.00000000,0.80558708,0.45866569,1.29542207,0.00000000
-4.88944472,2.45974222,0.18115092,0.00000000,0.80933462,0.46395328,1.31190730,0.00000000
-4.88344172,2.49337765,0.18622579,0.00000000,0.81593968,0.47102265,1.32863015,0.00000000
-4.87743872,2.53077698,0.19192834,0.00000000,0.82567016,0.48007844,1.34559650,0.00000000
-4.87143572,2.57216036,0.19833999,0.00000000,0.83870876,0.49127236,1.36276277,0.00000000
-4.86543272,2.61757657,0.20551960,0.00000000,0.85514480,0.50469508,1.38003408,0.00000000
-4.85942971,2.66689050,0.21349909,0.00000000,0.87496805,0.52036957,1.39726380,0.00000000
-4.85342671,2.71977574,0.22227995,0.00000000,0.89806485,0.53824616,1.41425469,0.00000000
-4.84742371,2.77571283,0.23183072,0.00000000,0.92421687,0.55819959,1.43076163,0.00000000
-4.84142071,2.83399376,0.24208572,0.00000000,0.95310259,0.58002833,1.44649614,0.00000000
-4.83541771,2.89373294,0.25294497,0.00000000,0.98430160,0.60345635,1.46113254,0.00000000
-4.82941471,2.95388472,0.26427553,0.00000000,1.01730200,0.62813736,1.47431588,0.00000000
-4.82341171,3.01326752,0.27591412,0.00000000,1.05151064,0.65366164,1.48567141,0.00000000
-4.81740870,3.07059380,0.28767104,0.00000000,1.08626628,0.67956528,1.49481554,0.00000000
-4.81140570,3.12450561,0.29933524,0.00000000,1.12085528,0.70534174,1.50136792,0.00000000
-4.80540270,3.17361441,0.31068035,0.00000000,1.15452961,0.73045526,1.50496448,0.00000000
-4.79939970,3.21654414,0.32147158,0.00000000,1.18652667,0.75435600,1.50527082,0.00000000
-4.79339670,3.25197604,0.33147296,0.00000000,1.21609024,0.77649620,1.50199566,0.00000000
-4.78739370,3.27869345,0.34045505,0.00000000,1.24249208,0.79634682,1.49490368,0.00000000
-4.78139070,3.29562511,0.34820235,0.00000000,1.26505328,0.81341431,1.48382727,0.00000000
-4.77538769,3.30188483,0.35452057,0.00000000,1.28316463,0.82725646,1.46867661,0.00000000
-4.76938469,3.29680606,0.35924305,0.00000000,1.29630522,0.83749711,1.44944752,0.00000000
-4.76338169,3.27996961,0.36223642,0.00000000,1.30405848,0.84383882,1.42622659,0.00000000
-4.75737869,3.25122315,0.36340506,0.00000000,1.30612499,0.84607310,1.39919322,0.00000000
-4.75137569,3.21069153,0.36269420,0.00000000,1.30233154,0.84408781,1.36861828,0.00000000
-4.74537269,3.15877710,0.36009168,0.00000000,1.29263594,0.83787116,1.33485931,0.00000000
-4.73936968,3.09614999,0.35562810,0.00000000,1.27712741,0.82751240,1.29835218,0.00000000
-4.73336668,3.02372835,0.34937560,0.00000000,1.25602244,0.81319898,1.25959950,0.00000000
-4.72736368,2.94264948,0.34144517,0.00000000,1.22965644,0.79521030,1.21915618,0.00000000
-4.72136068,2.85423278,0.33198264,0.00000000,1.19847134,0.77390836,1.17761248,0.00000000
-4.71535768,2.75993619,0.32116370,0.00000000,1.16299979,0.74972565,1.13557546,0.00000000
-4.70935468,2.66130792,0.30918794,0.00000000,1.12384677,0.72315080,1.09364937,0.00000000
-4.70335168,2.55993543,0.29627236,0.00000000,1.08166914,0.69471255,1.05241595,0.00000000
-4.69734867,2.45739397,0.28264454,0.00000000,1.03715431,0.66496281,1.01241537,0.00000000
-4.69134567,2.35519672,0.26853572,0.00000000,0.99099874,0.63445932,0.97412879,0.00000000
-4.68534267,2.25474869,0.25417411,0.00000000,0.94388722,0.60374867,0.93796311,0.00000000
-4.67933967,2.15730603,0.23977873,0.00000000,0.89647367,0.57335037,0.90423874,0.00000000
-4.67333667,2.06394248,0.22555375,0.00000000,0.84936428,0.54374238,0.87318084,0.00000000
-4.66733367,1.97552401,0.21168378,0.00000000,0.80310338,0.51534875,0.84491431,0.00000000
-4.66133067,1.89269228,0.19833007,0.00000000,0.75816248,0.48852957,0.81946278,0.00000000
-4.65532766,1.81585741,0.18562770,0.00000000,0.71493282,0.46357362,0.79675160,0.00000000
-4.64932466,1.74519976,0.17368381,0.00000000,0.67372119,0.44069377,0.77661452,0.00000000
-4.64332166,1.68068024,0.16257688,0.00000000,0.63474925,0.42002511,0.75880369,0.00000000
-4.63731866,1.62205818,0.15235694,0.00000000,0.59815578,0.40162587,0.74300255,0.00000000
-4.63131566,1.56891574,0.14304667,0.00000000,0.56400173,0.38548076,0.72884091,0.00000000
-4.62531266,1.52068720,0.13464325,0.00000000,0.53227740,0.37150652,0.71591139,0.00000000
-4.61930965,1.47669191,0.12712084,0.00000000,0.50291150,0.35955942,0.70378668,0.00000000
-4.61330665,1.43616906,0.12043360,0.00000000,0.47578127,0.34944425,0.69203667,0.00000000
-4.60730365,1.39831292,0.11451900,0.00000000,0.45072338,0.34092442,0.68024485,0.00000000
-4.60130065,1.36230707,0.10930136,0.00000000,0.42754498,0.33373274,0.66802326,0.00000000
-4.59529765,1.32735629,0.10469555,0.00000000,0.40603450,0.32758253,0.65502552,0.00000000
-4.58929465,1.29271516,0.10061050,0.00000000,0.38597179,0.32217861,0.64095744,0.00000000
-4.58329165,1.25771242,0.09695273,0.00000000,0.36713738,0.31722785,0.62558502,0.00000000
-4.57728864,1.22177059,0.09362953,0.00000000,0.34932053,0.31244893,0.60873963,0.00000000
-4.57128564,1.18442047,0.09055185,0.00000000,0.33232592,0.30758104,0.59032034,0.00000000
-4.56528264,1.14531043,0.08763686,0.00000000,0.31597900,0.30239135,0.57029362,0.00000000
-4.55927964,1.10421064,0.08480996,0.00000000,0.30012989,0.29668098,0.54869049,0.00000000
-4.55327664,1.06101247,0.08200651,0.00000000,0.28465584,0.29028943,0.52560163,0.00000000
-4.54727364,1.01572364,0.07917289,0.00000000,0.26946249,0.28309746,0.50117063,0.00000000
-4.54127064,0.96845967,0.07626727,0.00000000,0.25448386,0.27502826,0.47558591,0.00000000
-4.53526763,0.91943224,0.07325982,0.00000000,0.23968138,0.26604720,0.44907188,0.00000000
-4.52926463,0.86893533,0.07013248,0.00000000,0.22504206,0.25616005,0.42187947,0.00000000
-4.52326163,0.81732983,0.06687844,0.00000000,0.21057598,0.24541003,0.39427683,0.00000000
-4.51725863,0.76502735,0.06350120,0.00000000,0.19631338,0.23387376,0.36654030,0.00000000
-4.51125563,0.71247402,0.06001341,0.00000000,0.18230142,0.22165635,0.33894614,0.00000000
-4.50525263,0.66013487,0.05643545,0.00000000,0.16860087,0.20888599,0.31176325,0.00000000
-4.49924962,0.60847937,0.05279398,0.00000000,0.15528292,0.19570816,0.28524706,0.00000000
-4.49324662,0.55796869,0.04912029,0.00000000,0.14242619,0.18227980,0.25963488,0.00000000
-4.48724362,0.50904502,0.04544880,0.00000000,0.13011413,0.16876369,0.23514251,0.00000000
-4.48124062,0.46212312,0.04181552,0.00000000,0.11843294,0.15532318,0.21196245,0.00000000
-4.47523762,0.41758450,0.03825672,0.00000000,0.10746998,0.14211758,0.19026346,0.00000000
-4.46923462,0.37577404,0.03480770,0.00000000,0.09731285,0.12929821,0.17019140,0.00000000
-4.46323162,0.33699910,0.03150185,0.00000000,0.08804904,0.11700534,0.15187131,0.00000000
-4.45722861,0.30153095,0.02836983,0.00000000,0.07976619,0.10536600,0.13541042,0.00000000
-4.45122561,0.26960822,0.02543910,0.00000000,0.07255291,0.09449268,0.12090204,0.00000000
-4.44522261,0.24144204,0.02273363,0.00000000,0.06649999,0.08448287,0.10842987,0.00000000
-4.43921961,0.21722244,0.02027376,0.00000000,0.06170196,0.07541939,0.09807278,0.00000000
-4.43321661,0.19712559,0.01807641,0.00000000,0.05825886,0.06737139,0.08990950,0.00000000
-4.42721361,0.18132122,0.01615527,0.00000000,0.05627794,0.06039580,0.08402317,0.00000000
-4.42121061,0.16997988,0.01452122,0.00000000,0.05587520,0.05453923,0.08050532,0.00000000
-4.41520760,0.16327940,0.01318280,0.00000000,0.05717656,0.04983996,0.07945916,0.00000000
-4.40920460,0.16140993,0.01214667,0.00000000,0.06031843,0.04633003,0.08100185,0.00000000
-4.40320160,0.16457734,0.01141814,0.00000000,0.06544753,0.04403715,0.08526549,0.00000000
-4.39719860,0.17300434,0.01100158,0.00000000,0.07271974,0.04298630,0.09239676,0.00000000
-4.39119560,0.18692913,0.01090080,0.00000000,0.08229793,0.04320099,0.10255501,0.00000000
-4.38519260,0.20660125,0.01111932,0.00000000,0.09434861,0.04470401,0.11590861,0.00000000
-4.37918959,0.23227468,0.01166052,0.00000000,0.10903745,0.04751757,0.13262975,0.00000000
-4.37318659,0.26419815,0.01252766,0.00000000,0.12652359,0.05166295,0.15288759,0.00000000
-4.36718359,0.30260290,0.01372387,0.00000000,0.14695295,0.05715955,0.17683989,0.00000000
-4.36118059,0.34768824,0.01525187,0.00000000,0.17045070,0.06402344,0.20462349,0.00000000
-4.35517759,0.39960554,0.01711381,0.00000000,0.19711313,0.07226553,0.23634386,0.00000000
-4.34917459,0.45844124,0.01931087,0.00000000,0.22699922,0.08188939,0.27206416,0.00000000
-4.34317159,0.52419974,0.02184297,0.00000000,0.26012245,0.09288895,0.31179427,0.00000000
-4.33716858,0.59678710,0.02470837,0.00000000,0.29644307,0.10524621,0.35548048,0.00000000
-4.33116558,0.67599654,0.02790343,0.00000000,0.33586153,0.11892912,0.40299622,0.00000000
-4.32516258,0.76149673,0.03142232,0.00000000,0.37821336,0.13388974,0.45413465,0.00000000
-4.31915958,0.85282368,0.03525692,0.00000000,0.42326604,0.15006298,0.50860354,0.00000000
-4.31315658,0.94937730,0.03939672,0.00000000,0.47071821,0.16736586,0.56602297,0.00000000
-4.30715358,1.05042299,0.04382897,0.00000000,0.52020148,0.18569759,0.62592642,0.00000000
