energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.52076038,0.42297813,0.11527237,0.28628175,0.00044329,0.00059067,0.00037269,0.00490104,0.02784900,0.05590536
-3.51475738,0.42414186,0.11237578,0.28207292,0.00046995,0.00061011,0.00040683,0.00522212,0.02978842,0.06019272
-3.50875438,0.42484146,0.10951937,0.27752044,0.00049576,0.00063934,0.00044199,0.00557238,0.03177847,0.06438976
-3.50275138,0.42534225,0.10689368,0.27290109,0.00052032,0.00068163,0.00047812,0.00595884,0.03382223,0.06843504
-3.49674837,0.42594336,0.10470756,0.26851639,0.00054325,0.00074075,0.00051528,0.00639025,0.03592753,0.07226780
-3.49074537,0.42698007,0.10318763,0.26469193,0.00056417,0.00082106,0.00055360,0.00687737,0.03810823,0.07583007
-3.48474237,0.42882672,0.10257779,0.26177699,0.00058274,0.00092750,0.00059334,0.00743316,0.04038537,0.07906896
-3.47873937,0.43189970,0.10313863,0.26014453,0.00059865,0.00106562,0.00063490,0.00807302,0.04278823,0.08193879
-3.47273637,0.43666025,0.10514662,0.26019115,0.00061165,0.00124158,0.00067882,0.00881486,0.04535523,0.08440319
-3.46673337,0.44361650,0.10889295,0.26233688,0.00062156,0.00146213,0.00072583,0.00967924,0.04813454,0.08643696
-3.46073037,0.45332406,0.11468180,0.26702434,0.00062829,0.00173461,0.00077682,0.01068926,0.05118432,0.08802749
-3.45472736,0.46638483,0.12282778,0.27471709,0.00063181,0.00206682,0.00083286,0.01187039,0.05457258,0.08917593
-3.44872436,0.48344320,0.13365242,0.28589652,0.00063221,0.00246696,0.00089518,0.01325020,0.05837650,0.08989775
-3.44272136,0.50517938,0.14747947,0.30105734,0.00062967,0.00294349,0.00096517,0.01485783,0.06268120,0.09022282
-3.43671836,0.53229937,0.16462892,0.32070107,0.00062445,0.00350494,0.00104434,0.01672338,0.06757798,0.09019496
-3.43071536,0.56552150,0.18540954,0.34532757,0.00061692,0.00415970,0.00113432,0.01887711,0.07316190,0.08987088
-3.42471236,0.60555945,0.21011019,0.37542452,0.00060752,0.00491576,0.00123674,0.02134846,0.07952893,0.08931869
-3.41870935,0.65310217,0.23898972,0.41145496,0.00059676,0.00578042,0.00135328,0.02416494,0.08677252,0.08861588
-3.41270635,0.70879096,0.27226596,0.45384320,0.00058521,0.00675999,0.00148554,0.02735091,0.09497978,0.08784694
-3.40670335,0.77319472,0.31010388,0.50295951,0.00057349,0.00785947,0.00163500,0.03092634,0.10422750,0.08710072
-3.40070035,0.84678413,0.35260352,0.55910415,0.00056223,0.00908216,0.00180298,0.03490543,0.11457792,0.08646759
-3.39469735,0.92990595,0.39978820,0.62249148,0.00055209,0.01042940,0.00199053,0.03929540,0.12607470,0.08603654
-3.38869435,1.02275880,0.45159349,0.69323504,0.00054371,0.01190024,0.00219842,0.04409525,0.13873905,0.08589235
-3.38269135,1.12537167,0.50785783,0.77133434,0.00053771,0.01349121,0.00242704,0.04929483,0.15256644,0.08611294
-3.37668834,1.23758646,0.56831514,0.85666426,0.00053469,0.01519610,0.00267640,0.05487401,0.16752387,0.08676693
-3.37068534,1.35904593,0.63259031,0.94896799,0.00053518,0.01700587,0.00294606,0.06080221,0.18354809,0.08791167
-3.36468234,1.48918796,0.70019802,1.04785400,0.00053967,0.01890862,0.00323511,0.06703828,0.20054471,0.08959156
-3.35867934,1.62724696,0.77054522,1.15279780,0.00054857,0.02088968,0.00354218,0.07353076,0.21838854,0.09183695
-3.35267634,1.77226290,0.84293773,1.26314854,0.00056224,0.02293178,0.00386546,0.08021851,0.23692500,0.09466347
-3.34667334,1.92309803,0.91659078,1.37814075,0.00058094,0.02501536,0.00420269,0.08703184,0.25597282,0.09807182
-3.34067034,2.07846089,0.99064367,1.49691067,0.00060487,0.02711899,0.00455122,0.09389392,0.27532779,0.10204810
-3.33466733,2.23693691,1.06417787,1.61851698,0.00063416,0.02921981,0.00490809,0.10072268,0.29476761,0.10656452
-3.32866433,2.39702437,1.13623825,1.74196482,0.00066886,0.03129413,0.00527004,0.10743285,0.31405749,0.11158045
-3.32266133,2.55717430,1.20585657,1.86623218,0.00070893,0.03331806,0.00563364,0.11393838,0.33295650,0.11704378
-3.31665833,2.71583234,1.27207632,1.99029742,0.00075429,0.03526814,0.00599535,0.12015482,0.35122420,0.12289257
-3.31065533,2.87148084,1.33397790,2.11316656,0.00080477,0.03712200,0.00635160,0.12600183,0.36862737,0.12905676
-3.30465233,3.02267903,1.39070321,2.23389885,0.00086014,0.03885895,0.00669887,0.13140550,0.38494652,0.13546001
-3.29864932,3.16809935,1.44147832,2.35162946,0.00092011,0.04046059,0.00703378,0.13630054,0.39998192,0.14202153
-3.29264632,3.30655815,1.48563356,2.46558784,0.00098431,0.04191122,0.00735317,0.14063209,0.41355877,0.14865793
-3.28664332,3.43703940,1.52261995,2.57511107,0.00105231,0.04319824,0.00765409,0.14435717,0.42553147,0.15528489
-3.28064032,3.55871027,1.55202149,2.67965125,0.00112361,0.04431240,0.00793394,0.14744567,0.43578664,0.16181882
-3.27463732,3.67092801,1.57356267,2.77877672,0.00119765,0.04524788,0.00819043,0.14988081,0.44424486,0.16817834
-3.26863432,3.77323809,1.58711130,2.87216718,0.00127380,0.04600228,0.00842163,0.15165908,0.45086117,0.17428564
-3.26263132,3.86536399,1.59267643,2.95960303,0.00135135,0.04657644,0.00862594,0.15278973,0.45562418,0.18006767
-3.25662831,3.94718964,1.59040186,3.04094977,0.00142953,0.04697421,0.00880213,0.15329372,0.45855409,0.18545731
-3.25062531,4.01873581,1.58055568,3.11613853,0.00150752,0.04720202,0.00894928,0.15320230,0.45969965,0.19039432
-3.24462231,4.08013216,1.56351652,3.18514415,0.00158442,0.04726845,0.00906679,0.15255529,0.45913432,0.19482626
-3.23861931,4.13158690,1.53975734,3.24796215,0.00165930,0.04718376,0.00915430,0.15139912,0.45695188,0.19870930
-3.23261631,4.17335609,1.50982769,3.30458643,0.00173119,0.04695930,0.00921172,0.14978475,0.45326175,0.20200899
-3.22661331,4.20571452,1.47433516,3.35498905,0.00179912,0.04660707,0.00923917,0.14776561,0.44818421,0.20470089
-3.22061031,4.22893017,1.43392709,3.39910365,0.00186208,0.04613922,0.00923696,0.14539563,0.44184594,0.20677114
-3.21460730,4.24324368,1.38927311,3.43681367,0.00191912,0.04556761,0.00920555,0.14272745,0.43437584,0.20821700
-3.20860430,4.24885423,1.34104923,3.46794649,0.00196931,0.04490349,0.00914559,0.13981093,0.42590155,0.20904710
-3.20260130,4.24591248,1.28992393,3.49227381,0.00201180,0.04415724,0.00905786,0.13669193,0.41654663,0.20928166
-3.19659830,4.23452109,1.23654653,3.50951872,0.00204583,0.04333823,0.00894333,0.13341151,0.40642854,0.20895252
-3.19059530,4.21474254,1.18153807,3.51936920,0.00207075,0.04245474,0.00880309,0.13000546,0.39565743,0.20810284
-3.18459230,4.18661367,1.12548458,3.52149734,0.00208606,0.04151402,0.00863845,0.12650420,0.38433568,0.20678662
-3.17858929,4.15016596,1.06893267,3.51558354,0.00209143,0.04052235,0.00845089,0.12293301,0.37255808,0.20506795
-3.17258629,4.10545008,1.01238720,3.50134420,0.00208668,0.03948530,0.00824211,0.11931251,0.36041269,0.20301989
-3.16658329,4.05256307,0.95631063,3.47856146,0.00207187,0.03840790,0.00801402,0.11565944,0.34798200,0.20072309
-3.16058029,3.99167627,0.90112374,3.44711336,0.00204720,0.03729492,0.00776879,0.11198748,0.33534438,0.19826410
-3.15457729,3.92306215,0.84720735,3.40700245,0.00201312,0.03615112,0.00750879,0.10830822,0.32257570,0.19573336
-3.14857429,3.84711808,0.79490456,3.35838129,0.00197026,0.03498153,0.00723665,0.10463211,0.30975076,0.19322302
-3.14257129,3.76438534,0.74452325,3.30157300,0.00191942,0.03379166,0.00695519,0.10096933,0.29694461,0.19082451
-3.13656828,3.67556188,0.69633861,3.23708555,0.00186160,0.03258770,0.00666744,0.09733057,0.28423351,0.18862606
-3.13056528,3.58150769,0.65059524,3.16561852,0.00179792,0.03137659,0.00637658,0.09372762,0.27169550,0.18671014
-3.12456228,3.48324195,0.60750892,3.08806156,0.00172964,0.03016615,0.00608588,0.09017374,0.25941044,0.18515104
-3.11855928,3.38193163,0.56726776,3.00548405,0.00165809,0.02896500,0.00579868,0.08668386,0.24745965,0.18401257
-3.11255628,3.27887172,0.53003278,2.91911607,0.00158466,0.02778252,0.00551827,0.08327453,0.23592498,0.18334611
-3.10655328,3.17545754,0.49593793,2.83032099,0.00151075,0.02662871,0.00524788,0.07996365,0.22488753,0.18318904
-3.10055028,3.07315018,0.46508957,2.74056063,0.00143775,0.02551394,0.00499058,0.07677008,0.21442598,0.18356367
-3.09454727,2.97343642,0.43756556,2.65135409,0.00136698,0.02444873,0.00474917,0.07371301,0.20461466,0.18447679
-3.08854427,2.87778472,0.41341413,2.56423208,0.00129966,0.02344346,0.00452614,0.07081129,0.19552148,0.18591979
-3.08254127,2.78759930,0.39265259,2.48068821,0.00123689,0.02250807,0.00432363,0.06808276,0.18720585,0.18786954
-3.07653827,2.70417417,0.37526608,2.40212962,0.00117959,0.02165175,0.00414327,0.06554341,0.17971670,0.19028994
-3.07053527,2.62864929,0.36120652,2.32982869,0.00112853,0.02088263,0.00398624,0.06320678,0.17309069,0.19313401
-3.06453227,2.56197070,0.35039195,2.26487823,0.00108424,0.02020754,0.00385314,0.06108328,0.16735083,0.19634670
-3.05852926,2.50485652,0.34270629,2.20815183,0.00104706,0.01963175,0.00374404,0.05917973,0.16250542,0.19986805
-3.05252626,2.45777039,0.33799976,2.16027129,0.00101711,0.01915883,0.00365842,0.05749905,0.15854752,0.20363667
-3.04652326,2.42090350,0.33608990,2.12158264,0.00099430,0.01879048,0.00359519,0.05604005,0.15545499,0.20759343
-3.04052026,2.39416620,0.33676343,2.09214169,0.00097829,0.01852651,0.00355275,0.05479742,0.15319093,0.21168504
-3.03451726,2.37718945,0.33977879,2.07171009,0.00096861,0.01836483,0.00352901,0.05376195,0.15170477,0.21586741
-3.02851426,2.36933636,0.34486949,2.05976205,0.00096456,0.01830150,0.00352146,0.05292083,0.15093378,0.22010856
-3.02251126,2.36972322,0.35174822,2.05550155,0.00096532,0.01833087,0.00352725,0.05225811,0.15080496,0.22439093
-3.01650825,2.37724932,0.36011152,2.05788962,0.00096995,0.01844574,0.00354327,0.05175528,0.15123725,0.22871291
-3.01050525,2.39063436,0.36964512,2.06568046,0.00097744,0.01863757,0.00356626,0.05139195,0.15214401,0.23308949
-3.00450225,2.40846200,0.38002965,2.07746523,0.00098671,0.01889673,0.00359292,0.05114648,0.15343555,0.23755197
-2.99849925,2.42922776,0.39094664,2.09172169,0.00099669,0.01921276,0.00361998,0.05099676,0.15502168,0.24214668
-2.99249625,2.45138964,0.40208470,2.10686787,0.00100632,0.01957466,0.00364434,0.05092088,0.15681414,0.24693278
-2.98649325,2.47341925,0.41314554,2.12131763,0.00101461,0.01997109,0.00366312,0.05089775,0.15872883,0.25197928
-2.98049025,2.49385173,0.42384984,2.13353598,0.00102066,0.02039073,0.00367380,0.05090771,0.16068780,0.25736130
-2.97448724,2.51133262,0.43394263,2.14209212,0.00102370,0.02082247,0.00367423,0.05093304,0.16262079,0.26315588
-2.96848424,2.52465998,0.44319816,2.14570816,0.00102310,0.02125560,0.00366273,0.05095832,0.16446654,0.26943748
-2.96248124,2.53282036,0.45142398,2.14330182,0.00101837,0.02168010,0.00363808,0.05097079,0.16617357,0.27627350
-2.95647824,2.53501756,0.45846417,2.13402153,0.00100921,0.02208670,0.00359960,0.05096054,0.16770063,0.28371987
-2.95047524,2.53069331,0.46420161,2.11727286,0.00099550,0.02246713,0.00354707,0.05092066,0.16901682,0.29181719
-2.94447224,2.51953947,0.46855931,2.09273555,0.00097729,0.02281413,0.00348076,0.05084729,0.17010134,0.30058739
-2.93846923,2.50150163,0.47150063,2.06037068,0.00095480,0.02312163,0.00340139,0.05073961,0.17094296,0.31003128
-2.93246623,2.47677436,0.47302857,2.02041813,0.00092839,0.02338477,0.00331007,0.05059982,0.17153936,0.32012691
-2.92646323,2.44578870,0.47318409,1.97338482,0.00089860,0.02359999,0.00320824,0.05043296,0.17189627,0.33082899
-2.92046023,2.40919262,0.47204359,1.92002439,0.00086603,0.02376503,0.00309759,0.05024686,0.17202656,0.34206926
-2.91445723,2.36782565,0.46971568,1.86130961,0.00083143,0.02387898,0.00298000,0.05005194,0.17194928,0.35375790
-2.90845423,2.32268875,0.46633734,1.79839874,0.00079558,0.02394229,0.00285748,0.04986100,0.17168878,0.36578573
-2.90245123,2.27491081,0.46206976,1.73259745,0.00075931,0.02395677,0.00273207,0.04968909,0.17127382,0.37802727
-2.89644822,2.22571312,0.45709384,1.66531781,0.00072348,0.02392555,0.00260577,0.04955320,0.17073682,0.39034433
-2.89044522,2.17637301,0.45160564,1.59803597,0.00068891,0.02385308,0.00248053,0.04947204,0.17011312,0.40259016
-2.88444222,2.12818814,0.44581190,1.53225017,0.00065639,0.02374504,0.00235816,0.04946573,0.16944040,0.41461372
-2.87843922,2.08244223,0.43992581,1.46944030,0.00062668,0.02360830,0.00224029,0.04955547,0.16875812,0.42626418
-2.87243622,2.04037349,0.43416300,1.41103029,0.00060040,0.02345080,0.00212838,0.04976313,0.16810705,0.43739525
-2.86643322,2.00314628,0.42873800,1.35835449,0.00057813,0.02328145,0.00202367,0.05011083,0.16752876,0.44786933
-2.86043022,1.97182667,0.42386110,1.31262845,0.00056030,0.02310997,0.00192722,0.05062046,0.16706525,0.45756131
-2.85442721,1.94736233,0.41973567,1.27492502,0.00054724,0.02294673,0.00183987,0.05131318,0.16675841,0.46636184
-2.84842421,1.93056677,0.41655587,1.24615561,0.00053914,0.02280260,0.00176229,0.05220887,0.16664961,0.47418018
-2.84242121,1.92210809,0.41450483,1.22705705,0.00053606,0.02268870,0.00169502,0.05332553,0.16677920,0.48094636
-2.83641821,1.92250192,0.41375306,1.21818355,0.00053794,0.02261626,0.00163843,0.05467880,0.16718595,0.48661281
-2.83041521,1.93210849,0.41445712,1.21990367,0.00054457,0.02259638,0.00159283,0.05628136,0.16790654,0.49115524
-2.82441221,1.95113320,0.41675846,1.23240172,0.00055564,0.02263985,0.00155845,0.05814249,0.16897500,0.49457299
-2.81840920,1.97963034,0.42078223,1.25568304,0.00057073,0.02275695,0.00153547,0.06026763,0.17042211,0.49688869
-2.81240620,2.01750941,0.42663605,1.28958259,0.00058931,0.02295727,0.00152407,0.06265801,0.17227493,0.49814733
-2.80640320,2.06454356,0.43440875,1.33377613,0.00061077,0.02324958,0.00152441,0.06531046,0.17455620,0.49841478
-2.80040020,2.12037933,0.44416878,1.38779342,0.00063446,0.02364170,0.00153669,0.06821720,0.17728387,0.49777571
-2.79439720,2.18454751,0.45596247,1.45103266,0.00065966,0.02414033,0.00156110,0.07136587,0.18047065,0.49633105
-2.78839420,2.25647430,0.46981215,1.52277574,0.00068565,0.02475102,0.00159784,0.07473955,0.18412359,0.49419504
-2.78239120,2.33549249,0.48571398,1.60220362,0.00071171,0.02547803,0.00164709,0.07831698,0.18824372,0.49149183
-2.77638819,2.42085222,0.50363579,1.68841152,0.00073713,0.02632430,0.00170903,0.08207280,0.19282567,0.48835186
-2.77038519,2.51173107,0.52351482,1.78042337,0.00076128,0.02729135,0.00178376,0.08597793,0.19785745,0.48490798
-2.76438219,2.60724329,0.54525569,1.87720547,0.00078357,0.02837924,0.00187130,0.08999994,0.20332017,0.48129155
-2.75837919,2.70644808,0.56872863,1.97767902,0.00080352,0.02958646,0.00197155,0.09410354,0.20918783,0.47762847
-2.75237619,2.80835710,0.59376813,2.08073160,0.00082076,0.03090990,0.00208423,0.09825104,0.21542720,0.47403541
-2.74637319,2.91194120,0.62017230,2.18522753,0.00083505,0.03234475,0.00220888,0.10240288,0.22199778,0.47061631
-2.74037019,3.01613679,0.64770298,2.29001748,0.00084627,0.03388440,0.00234480,0.10651813,0.22885177,0.46745928
-2.73436718,3.11985217,0.67608685,2.39394736,0.00085446,0.03552039,0.00249104,0.11055501,0.23593424,0.46463395
-2.72836418,3.22197429,0.70501757,2.49586696,0.00085979,0.03724235,0.00264637,0.11447142,0.24318342,0.46218957
-2.72236118,3.32137622,0.73415914,2.59463865,0.00086257,0.03903791,0.00280929,0.11822547,0.25053114,0.46015367
-2.71635818,3.41692603,0.76315043,2.68914654,0.00086327,0.04089273,0.00297800,0.12177603,0.25790348,0.45853155
-2.71035518,3.50749721,0.79161089,2.77830630,0.00086244,0.04279049,0.00315045,0.12508329,0.26522164,0.45730661
-2.70435218,3.59198104,0.81914737,2.86107612,0.00086077,0.04471304,0.00332435,0.12810935,0.27240299,0.45644137
-2.69834917,3.66930103,0.84536186,2.93646879,0.00085901,0.04664048,0.00349721,0.13081883,0.27936240,0.45587932
-2.69234617,3.73842941,0.86986003,3.00356499,0.00085798,0.04855145,0.00366638,0.13317953,0.28601375,0.45554745
-2.68634317,3.79840541,0.89226023,3.06152774,0.00085851,0.05042338,0.00382914,0.13516306,0.29227161,0.45535942
-2.68034017,3.84835511,0.91220272,3.10961760,0.00086144,0.05223292,0.00398275,0.13674552,0.29805305,0.45521918
-2.67433717,3.88751206,0.92935876,3.14720834,0.00086760,0.05395642,0.00412452,0.13790818,0.30327959,0.45502502
-2.66833417,3.91523822,0.94343922,3.17380247,0.00087774,0.05557038,0.00425188,0.13863808,0.30787916,0.45467381
-2.66233117,3.93104417,0.95420248,3.18904588,0.00089251,0.05705214,0.00436247,0.13892857,0.31178793,0.45406535
-2.65632816,3.93460785,0.96146119,3.19274110,0.00091248,0.05838044,0.00445421,0.13877987,0.31495221,0.45310666
-2.65032516,3.92579081,0.96508761,3.18485818,0.00093805,0.05953606,0.00452535,0.13819933,0.31733000,0.45171598
-2.64432216,3.90465121,0.96501751,3.16554268,0.00096948,0.06050251,0.00457452,0.13720171,0.31889245,0.44982657
-2.63831916,3.87145272,0.96125219,3.13512015,0.00100685,0.06126654,0.00460082,0.13580921,0.31962496,0.44738991
-2.63231616,3.82666872,0.95385879,3.09409647,0.00105007,0.06181877,0.00460375,0.13405132,0.31952799,0.44437841
-2.62631316,3.77098135,0.94296878,3.04315394,0.00109886,0.06215406,0.00458334,0.13196453,0.31861758,0.44078741
-2.62031016,3.70527519,0.92877465,2.98314282,0.00115277,0.06227192,0.00454006,0.12959177,0.31692545,0.43663646
-2.61430715,3.63062556,0.91152511,2.91506850,0.00121118,0.06217669,0.00447485,0.12698171,0.31449878,0.43196985
-2.60830415,3.54828155,0.89151875,2.84007442,0.00127331,0.06187761,0.00438907,0.12418792,0.31139975,0.42685632
-2.60230115,3.45964425,0.86909667,2.75942141,0.00133827,0.06138875,0.00428447,0.12126779,0.30770460,0.42138791
-2.59629815,3.36624080,0.84463414,2.67446368,0.00140507,0.06072875,0.00416314,0.11828145,0.30350256,0.41567807
-2.59029515,3.26969472,0.81853175,2.58662248,0.00147264,0.05992045,0.00402745,0.11529048,0.29889447,0.40985898
-2.58429215,3.17169360,0.79120614,2.49735796,0.00153991,0.05899030,0.00387998,0.11235668,0.29399112,0.40407815
-2.57828914,3.07395487,0.76308082,2.40814016,0.00160580,0.05796776,0.00372347,0.10954071,0.28891147,0.39849444
-2.57228614,2.97819044,0.73457718,2.32041974,0.00166929,0.05688442,0.00356072,0.10690084,0.28378062,0.39327349
-2.56628314,2.88607126,0.70610593,2.23559946,0.00172943,0.05577321,0.00339459,0.10449167,0.27872765,0.38858284
-2.56028014,2.79919257,0.67805921,2.15500677,0.00178540,0.05466746,0.00322787,0.10236296,0.27388332,0.38458667
-2.55427714,2.71904060,0.65080354,2.07986844,0.00183652,0.05359994,0.00306328,0.10055854,0.26937761,0.38144057
-2.54827414,2.64696145,0.62467357,2.01128742,0.00188227,0.05260194,0.00290341,0.09911531,0.26533718,0.37928627
-2.54227114,2.58413297,0.59996695,1.95022272,0.00192230,0.05170243,0.00275066,0.09806243,0.26188282,0.37824669
-2.53626813,2.53154002,0.57694014,1.89747236,0.00195645,0.05092721,0.00260727,0.09742059,0.25912681,0.37842135
-2.53026513,2.48995391,0.55580533,1.85365987,0.00198475,0.05029828,0.00247522,0.09720146,0.25717033,0.37988242
-2.52426213,2.45991625,0.53672842,1.81922441,0.00200737,0.04983323,0.00235631,0.09740736,0.25610098,0.38267149
-2.51825913,2.44172790,0.51982806,1.79441481,0.00202464,0.04954489,0.00225207,0.09803105,0.25599050,0.38679721
-2.51225613,2.43544303,0.50517569,1.77928755,0.00203700,0.04944107,0.00216383,0.09905573,0.25689267,0.39223397
-2.50625313,2.44086886,0.49279661,1.77370867,0.00204498,0.04952451,0.00209270,0.10045529,0.25884165,0.39892161
-2.50025013,2.45757092,0.48267197,1.77735973,0.00204917,0.04979298,0.00203957,0.10219472,0.26185063,0.40676625
-2.49424712,2.48488406,0.47474164,1.78974757,0.00205015,0.05023953,0.00200515,0.10423071,0.26591109,0.41564218
-2.48824412,2.52192893,0.46890781,1.81021789,0.00204852,0.05085293,0.00198998,0.10651255,0.27099256,0.42539484
-2.48224112,2.56763365,0.46503942,1.83797214,0.00204481,0.05161814,0.00199442,0.10898316,0.27704295,0.43584477
-2.47623812,2.62076032,0.46297698,1.87208764,0.00203947,0.05251699,0.00201869,0.11158033,0.28398955,0.44679231
-2.47023512,2.67993550,0.46253800,1.91154021,0.00203288,0.05352884,0.00206288,0.11423810,0.29174063,0.45802301
-2.46423212,2.74368406,0.46352259,1.95522891,0.00202527,0.05463129,0.00212694,0.11688835,0.30018751,0.46931352
-2.45822911,2.81046533,0.46571923,2.00200217,0.00201680,0.05580092,0.00221067,0.11946239,0.30920717,0.48043771
-2.45222611,2.87871044,0.46891049,2.05068463,0.00200749,0.05701397,0.00231376,0.12189269,0.31866527,0.49117282
-2.44622311,2.94685986,0.47287850,2.10010375,0.00199726,0.05824701,0.00243574,0.12411455,0.32841929,0.50130547
-2.44022011,3.01339968,0.47741004,2.14911562,0.00198593,0.05947748,0.00257597,0.12606779,0.33832194,0.51063724
-2.43421711,3.07689573,0.48230105,2.19662904,0.00197329,0.06068420,0.00273365,0.12769822,0.34822443,0.51898968
-2.42821411,3.13602433,0.48736051,2.24162720,0.00195902,0.06184774,0.00290777,0.12895910,0.35797967,0.52620862
-2.42221111,3.18959880,0.49241351,2.28318630,0.00194284,0.06295068,0.00309714,0.12981229,0.36744514,0.53216756
-2.41620810,3.23659082,0.49730350,2.32049076,0.00192443,0.06397777,0.00330030,0.13022913,0.37648542,0.53677017
-2.41020510,3.27614645,0.50189365,2.35284450,0.00190351,0.06491604,0.00351558,0.13019116,0.38497430,0.53995174
-2.40420210,3.30759618,0.50606748,2.37967835,0.00187984,0.06575474,0.00374105,0.12969039,0.39279639,0.54167970
-2.39819910,3.33045928,0.50972861,2.40055348,0.00185326,0.06648526,0.00397452,0.12872936,0.39984832,0.54195304
-2.39219610,3.34444260,0.51279997,2.41516112,0.00182367,0.06710103,0.00421360,0.12732083,0.40603944,0.54080105
-2.38619310,3.34943429,0.51522239,2.42331902,0.00179105,0.06759728,0.00445563,0.12548716,0.41129218,0.53828101
-2.38019010,3.34549326,0.51695294,2.42496501,0.00175549,0.06797088,0.00469780,0.12325954,0.41554219,0.53447546
-2.37418709,3.33283499,0.51796292,2.42014837,0.00171714,0.06822015,0.00493715,0.12067683,0.41873816,0.52948871
-2.36818409,3.31181483,0.51823592,2.40901959,0.00167625,0.06834466,0.00517060,0.11778434,0.42084161,0.52344316
-2.36218109,3.28290959,0.51776591,2.39181919,0.00163312,0.06834510,0.00539506,0.11463243,0.42182673,0.51647525
-2.35617809,3.24669834,0.51655558,2.36886615,0.00158813,0.06822312,0.00560745,0.11127508,0.42168010,0.50873136
-2.35017509,3.20384322,0.51461495,2.34054649,0.00154170,0.06798126,0.00580484,0.10776842,0.42040073,0.50036378
-2.34417209,3.15507099,0.51196034,2.30730239,0.00149430,0.06762288,0.00598442,0.10416929,0.41800007,0.49152675
-2.33816908,3.10115566,0.50861371,2.26962207,0.00144639,0.06715215,0.00614367,0.10053394,0.41450222,0.48237283
-2.33216608,3.04290272,0.50460234,2.22803059,0.00139848,0.06657402,0.00628039,0.09691679,0.40994417,0.47304954
-2.32616308,2.98113489,0.49995882,2.18308158,0.00135104,0.06589422,0.00639273,0.09336936,0.40437612,0.46369637
-2.32016008,2.91667954,0.49472114,2.13534970,0.00130454,0.06511932,0.00647930,0.08993944,0.39786171,0.45444221
-2.31415708,2.85035748,0.48893299,2.08542364,0.00125945,0.06425668,0.00653917,0.08667032,0.39047802,0.44540324
-2.30815408,2.78297291,0.48264397,2.03389943,0.00121617,0.06331448,0.00657187,0.08360031,0.38231548,0.43668122
-2.30215108,2.71530430,0.47590968,1.98137376,0.00117510,0.06230170,0.00657747,0.08076234,0.37347726,0.42836217
-2.29614807,2.64809560,0.46879155,1.92843697,0.00113657,0.06122809,0.00655648,0.07818379,0.36407836,0.42051557
-2.29014507,2.58204792,0.46135643,1.87566563,0.00110089,0.06010409,0.00650991,0.07588636,0.35424422,0.41319388
-2.28414207,2.51781110,0.45367575,1.82361447,0.00106831,0.05894074,0.00643916,0.07388615,0.34410876,0.40643245
-2.27813907,2.45597526,0.44582428,1.77280777,0.00103906,0.05774958,0.00634603,0.07219371,0.33381204,0.40024981
-2.27213607,2.39706239,0.43787861,1.72373023,0.00101328,0.05654253,0.00623262,0.07081425,0.32349742,0.39464830
-2.26613307,2.34151808,0.42991519,1.67681757,0.00099112,0.05533175,0.00610126,0.06974779,0.31330836,0.38961503
-2.26013007,2.28970367,0.42200821,1.63244724,0.00097265,0.05412947,0.00595448,0.06898944,0.30338493,0.38512315
-2.25412706,2.24188931,0.41422730,1.59092965,0.00095793,0.05294784,0.00579489,0.06852962,0.29386024,0.38113336
-2.24812406,2.19824831,0.40663523,1.55250040,0.00094699,0.05179881,0.00562515,0.06835433,0.28485679,0.37759583
-2.24212106,2.15885336,0.39928569,1.51731401,0.00093984,0.05069397,0.00544785,0.06844542,0.27648301,0.37445219
-2.23611806,2.12367512,0.39222140,1.48543973,0.00093647,0.04964440,0.00526552,0.06878096,0.26883012,0.37163792
-2.23011506,2.09258356,0.38547256,1.45685980,0.00093688,0.04866061,0.00508053,0.06933555,0.26196937,0.36908479
-2.22411206,2.06535249,0.37905577,1.43147057,0.00094106,0.04775238,0.00489504,0.07008072,0.25594996,0.36672353
-2.21810905,2.04166746,0.37297364,1.40908666,0.00094903,0.04692873,0.00471101,0.07098547,0.25079754,0.36448648
-2.21210605,2.02113708,0.36721494,1.38944834,0.00096084,0.04619786,0.00453016,0.07201678,0.24651355,0.36231038
-2.20610305,2.00330756,0.36175548,1.37223197,0.00097653,0.04556709,0.00435396,0.07314022,0.24307541,0.36013897
-2.20010005,1.98768020,0.35655963,1.35706326,0.00099623,0.04504282,0.00418363,0.07432072,0.24043749,0.35792540
-2.19409705,1.97373120,0.35158245,1.34353300,0.00102007,0.04463056,0.00402016,0.07552326,0.23853296,0.35563451
-2.18809405,1.96093309,0.34677229,1.33121454,0.00104821,0.04433487,0.00386430,0.07671376,0.23727639,0.35324456
-2.18209105,1.94877686,0.34207378,1.31968242,0.00108087,0.04415937,0.00371664,0.07785988,0.23656705,0.35074853
-2.17608804,1.93679386,0.33743109,1.30853136,0.00111825,0.04410668,0.00357759,0.07893184,0.23629275,0.34815493
-2.17008504,1.92457633,0.33279116,1.29739458,0.00116059,0.04417843,0.00344741,0.07990324,0.23633415,0.34548778
-2.16408204,1.91179556,0.32810692,1.28596078,0.00120809,0.04437512,0.00332629,0.08075176,0.23656923,0.34278600
-2.15807904,1.89821678,0.32334011,1.27398882,0.00126094,0.04469610,0.00321434,0.08145972,0.23687791,0.34010204
