energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.47273637,1.28156571,0.24811376,0.85427730,0.00116519,0.06159137,0.00770987,0.26378613,0.20215631,0.19697837
-3.46673337,1.18668521,0.23163976,0.78931476,0.00109509,0.05707411,0.00716822,0.24546965,0.18356841,0.18430305
-3.46073037,1.09270898,0.21496514,0.72530521,0.00102249,0.05259403,0.00662737,0.22711763,0.16570546,0.17141890
-3.45472736,1.00047540,0.19828155,0.66277035,0.00094844,0.04819155,0.00609233,0.20892072,0.14869726,0.15847434
-3.44872436,0.91076059,0.18177192,0.60218896,0.00087395,0.04390425,0.00556785,0.19105969,0.13264756,0.14561349
-3.44272136,0.82426309,0.16560640,0.54398730,0.00079998,0.03976612,0.00505836,0.17370178,0.11763429,0.13297265
-3.43671836,0.74159177,0.14993889,0.48853166,0.00072740,0.03580697,0.00456781,0.15699765,0.10371054,0.12067733
-3.43071536,0.66325725,0.13490433,0.43612315,0.00065698,0.03205205,0.00409962,0.14107918,0.09090616,0.10883977
-3.42471236,0.58966697,0.12061686,0.38699477,0.00058940,0.02852170,0.00365663,0.12605795,0.07922984,0.09755711
-3.41870935,0.52112379,0.10716873,0.34131089,0.00052521,0.02523137,0.00324107,0.11202462,0.06867165,0.08691017
-3.41270635,0.45782802,0.09463001,0.29916872,0.00046485,0.02219161,0.00285454,0.09904909,0.05920575,0.07696301
-3.40670335,0.39988242,0.08304914,0.26060183,0.00040864,0.01940834,0.00249803,0.08718124,0.05079327,0.06776295
-3.40070035,0.34729979,0.07245401,0.22558516,0.00035678,0.01688317,0.00217194,0.07645246,0.04338518,0.05934125
-3.39469735,0.30001255,0.06285361,0.19404143,0.00030938,0.01461389,0.00187614,0.06687751,0.03692505,0.05171426
-3.38869435,0.25788376,0.05424017,0.16584833,0.00026644,0.01259492,0.00161000,0.05845676,0.03135164,0.04488490
-3.38269135,0.22071903,0.04659149,0.14084633,0.00022789,0.01081796,0.00137250,0.05117869,0.02660124,0.03884445
-3.37668834,0.18827868,0.03987344,0.11884670,0.00019357,0.00927247,0.00116227,0.04502234,0.02260969,0.03357442
-3.37068534,0.16028966,0.03404257,0.09963937,0.00016329,0.00794633,0.00097768,0.03995973,0.01931412,0.02904861
-3.36468234,0.13645685,0.02904853,0.08300043,0.00013680,0.00682630,0.00081688,0.03595808,0.01665423,0.02523492
-3.35867934,0.11647323,0.02483638,0.06869904,0.00011381,0.00589855,0.00067793,0.03298166,0.01457334,0.02209723
-3.35267634,0.10002883,0.02134869,0.05650360,0.00009402,0.00514902,0.00055881,0.03099332,0.01301901,0.01959692
-3.34667334,0.08681803,0.01852722,0.04618701,0.00007714,0.00456384,0.00045749,0.02995549,0.01194338,0.01769422
-3.34067034,0.07654547,0.01631445,0.03753108,0.00006285,0.00412950,0.00037198,0.02983077,0.01130322,0.01634924
-3.33466733,0.06893016,0.01465460,0.03032999,0.00005084,0.00383307,0.00030039,0.03058201,0.01105967,0.01552278
-3.32866433,0.06370826,0.01349445,0.02439293,0.00004085,0.00366229,0.00024091,0.03217196,0.01117787,0.01517670
-3.32266133,0.06063434,0.01278376,0.01954589,0.00003259,0.00360562,0.00019188,0.03456252,0.01162628,0.01527423
-3.31665833,0.05948155,0.01247551,0.01563280,0.00002581,0.00365214,0.00015177,0.03771369,0.01237603,0.01577985
-3.31065533,0.06004082,0.01252581,0.01251601,0.00002030,0.00379153,0.00011921,0.04158226,0.01340009,0.01665914
-3.30465233,0.06211933,0.01289372,0.01007637,0.00001586,0.00401392,0.00009299,0.04612045,0.01467246,0.01787840
-3.29864932,0.06553863,0.01354094,0.00821288,0.00001230,0.00430977,0.00007203,0.05127452,0.01616737,0.01940427
-3.29264632,0.07013255,0.01443138,0.00684215,0.00000947,0.00466969,0.00005541,0.05698351,0.01785855,0.02120332
-3.28664332,0.07574514,0.01553081,0.00589768,0.00000724,0.00508437,0.00004233,0.06317822,0.01971867,0.02324162
-3.28064032,0.08222899,0.01680648,0.00532903,0.00000550,0.00554437,0.00003210,0.06978058,0.02171880,0.02548453
-3.27463732,0.08944399,0.01822681,0.00510104,0.00000415,0.00604014,0.00002418,0.07670346,0.02382815,0.02789657
-3.26863432,0.09725664,0.01976129,0.00519309,0.00000311,0.00656191,0.00001809,0.08385095,0.02601400,0.03044143
-3.26263132,0.10554015,0.02138038,0.00559833,0.00000231,0.00709969,0.00001344,0.09111927,0.02824173,0.03308223
-3.25662831,0.11417515,0.02305564,0.00632310,0.00000171,0.00764337,0.00000991,0.09839822,0.03047523,0.03578203
-3.25062531,0.12305110,0.02475995,0.00738631,0.00000126,0.00818278,0.00000726,0.10557317,0.03267732,0.03850437
-3.24462231,0.13206830,0.02646791,0.00881888,0.00000093,0.00870782,0.00000529,0.11252756,0.03481051,0.04121419
-3.23861931,0.14114031,0.02815628,0.01066314,0.00000069,0.00920869,0.00000383,0.11914579,0.03683777,0.04387871
-3.23261631,0.15019663,0.02980451,0.01297214,0.00000052,0.00967604,0.00000277,0.12531640,0.03872352,0.04646846
-3.22661331,0.15918536,0.03139530,0.01580882,0.00000041,0.01010123,0.00000200,0.13093539,0.04043462,0.04895838
-3.22061031,0.16807568,0.03291520,0.01924491,0.00000035,0.01047654,0.00000146,0.13590949,0.04194135,0.05132872
-3.21460730,0.17685981,0.03435499,0.02335962,0.00000032,0.01079541,0.00000109,0.14015928,0.04321844,0.05356601
-3.20860430,0.18555420,0.03571013,0.02823785,0.00000034,0.01105260,0.00000086,0.14362189,0.04424592,0.05566364
-3.20260130,0.19419988,0.03698096,0.03396811,0.00000041,0.01124437,0.00000073,0.14625323,0.04500986,0.05762239
-3.19659830,0.20286152,0.03817271,0.04063990,0.00000052,0.01136860,0.00000070,0.14802953,0.04550294,0.05945046
-3.19059530,0.21162540,0.03929534,0.04834071,0.00000069,0.01142484,0.00000075,0.14894820,0.04572484,0.06116333
-3.18459230,0.22059596,0.04036314,0.05715254,0.00000094,0.01141429,0.00000090,0.14902778,0.04568231,0.06278315
-3.17858929,0.22989118,0.04139410,0.06714807,0.00000129,0.01133975,0.00000114,0.14830711,0.04538913,0.06433784
-3.17258629,0.23963676,0.04240909,0.07838663,0.00000176,0.01120552,0.00000151,0.14684370,0.04486579,0.06585984
-3.16658329,0.24995948,0.04343089,0.09090986,0.00000240,0.01101717,0.00000203,0.14471130,0.04413895,0.06738461
-3.16058029,0.26097981,0.04448302,0.10473760,0.00000326,0.01078133,0.00000274,0.14199690,0.04324080,0.06894892
-3.15457729,0.27280438,0.04558857,0.11986385,0.00000440,0.01050545,0.00000369,0.13879717,0.04220825,0.07058903
-3.14857429,0.28551853,0.04676902,0.13625327,0.00000589,0.01019746,0.00000495,0.13521469,0.04108213,0.07233882
-3.14257129,0.29917943,0.04804309,0.15383835,0.00000784,0.00986549,0.00000661,0.13135392,0.03990625,0.07422812
-3.13656828,0.31381034,0.04942570,0.17251744,0.00001035,0.00951757,0.00000877,0.12731737,0.03872670,0.07628113
-3.13056528,0.32939619,0.05092724,0.19215404,0.00001357,0.00916135,0.00001157,0.12320188,0.03759105,0.07851524
-3.12456228,0.34588111,0.05255295,0.21257727,0.00001767,0.00880383,0.00001515,0.11909548,0.03654787,0.08094020
-3.11855928,0.36316796,0.05430270,0.23358387,0.00002285,0.00845118,0.00001971,0.11507468,0.03564627,0.08355778
-3.11255628,0.38112023,0.05617107,0.25494175,0.00002932,0.00810854,0.00002547,0.11120251,0.03493580,0.08636198
-3.10655328,0.39956617,0.05814777,0.27639499,0.00003736,0.00777995,0.00003270,0.10752729,0.03446639,0.08933971
-3.10055028,0.41830529,0.06021833,0.29767030,0.00004727,0.00746827,0.00004169,0.10408218,0.03428858,0.09247206
-3.09454727,0.43711676,0.06236518,0.31848474,0.00005938,0.00717521,0.00005280,0.10088547,0.03445388,0.09573597
-3.08854427,0.45576956,0.06456888,0.33855442,0.00007406,0.00690139,0.00006643,0.09794159,0.03501522,0.09910632
-3.08254127,0.47403380,0.06680953,0.35760384,0.00009170,0.00664642,0.00008303,0.09524266,0.03602750,0.10255833
-3.07653827,0.49169257,0.06906828,0.37537542,0.00011274,0.00640908,0.00010311,0.09277064,0.03754806,0.10607001
-3.07053527,0.50855386,0.07132881,0.39163891,0.00013762,0.00618748,0.00012719,0.09049968,0.03963711,0.10962467
-3.06453227,0.52446170,0.07357870,0.40620000,0.00016679,0.00597926,0.00015589,0.08839877,0.04235800,0.11321331
-3.05852926,0.53930591,0.07581056,0.41890790,0.00020071,0.00578174,0.00018984,0.08643432,0.04577727,0.11683655
-3.05252626,0.55302992,0.07802291,0.42966125,0.00023980,0.00559217,0.00022970,0.08457270,0.04996431,0.12050627
-3.04652326,0.56563606,0.08022066,0.43841221,0.00028447,0.00540788,0.00027615,0.08278247,0.05499087,0.12424658
-3.04052026,0.57718797,0.08241519,0.44516830,0.00033506,0.00522645,0.00032991,0.08103628,0.06093000,0.12809412
-3.03451726,0.58780989,0.08462401,0.44999192,0.00039186,0.00504578,0.00039166,0.07931227,0.06785476,0.13209766
-3.02851426,0.59768278,0.08686991,0.45299758,0.00045504,0.00486428,0.00046207,0.07759507,0.07583652,0.13631701
-3.02251126,0.60703746,0.08917980,0.45434683,0.00052468,0.00468083,0.00054178,0.07587621,0.08494292,0.14082111
-3.01650825,0.61614495,0.09158316,0.45424118,0.00060070,0.00449489,0.00063134,0.07415405,0.09523562,0.14568560
-3.01050525,0.62530461,0.09411022,0.45291339,0.00068291,0.00430643,0.00073124,0.07243333,0.10676791,0.15098975
-3.00450225,0.63483071,0.09679003,0.45061760,0.00077093,0.00411593,0.00084184,0.07072422,0.11958218,0.15681315
-2.99849925,0.64503799,0.09964842,0.44761870,0.00086420,0.00392434,0.00096340,0.06904121,0.13370759,0.16323200
-2.99249625,0.65622730,0.10270612,0.44418166,0.00096201,0.00373296,0.00109601,0.06740175,0.14915787,0.17031560
-2.98649325,0.66867177,0.10597709,0.44056129,0.00106346,0.00354343,0.00123959,0.06582476,0.16592954,0.17812280
-2.98049025,0.68260462,0.10946715,0.43699302,0.00116750,0.00335759,0.00139390,0.06432928,0.18400061,0.18669901
-2.97448724,0.69820906,0.11317310,0.43368515,0.00127292,0.00317742,0.00155851,0.06293315,0.20332992,0.19607364
-2.96848424,0.71561110,0.11708230,0.43081295,0.00137842,0.00300500,0.00173278,0.06165192,0.22385723,0.20625831
-2.96248124,0.73487548,0.12117294,0.42851498,0.00148257,0.00284243,0.00191591,0.06049803,0.24550418,0.21724588
-2.95647824,0.75600515,0.12541479,0.42689163,0.00158393,0.00269177,0.00210691,0.05948031,0.26817612,0.22901046
-2.95047524,0.77894432,0.12977062,0.42600602,0.00168104,0.00255509,0.00230464,0.05860380,0.29176484,0.24150829
-2.94447224,0.80358497,0.13419816,0.42588704,0.00177247,0.00243440,0.00250784,0.05786995,0.31615232,0.25467972
-2.93846923,0.82977646,0.13865250,0.42653439,0.00185690,0.00233168,0.00271514,0.05727705,0.34121517,0.26845199
-2.93246623,0.85733789,0.14308890,0.42792518,0.00193312,0.00224895,0.00292512,0.05682102,0.36682991,0.28274293
-2.92646323,0.88607243,0.14746580,0.43002164,0.00200012,0.00218825,0.00313637,0.05649640,0.39287883,0.29746523
-2.92046023,0.91578306,0.15174797,0.43277953,0.00205710,0.00215173,0.00334751,0.05629748,0.41925621,0.31253133
-2.91445723,0.94628871,0.15590954,0.43615667,0.00210353,0.00214168,0.00355727,0.05621952,0.44587470,0.32785852
-2.90845423,0.97744017,0.15993687,0.44012101,0.00213911,0.00216058,0.00376451,0.05626000,0.47267169,0.34337412
-2.90245123,1.00913472,0.16383097,0.44465783,0.00216388,0.00221114,0.00396830,0.05641979,0.49961519,0.35902049
-2.89644822,1.04132889,0.16760949,0.44977566,0.00217812,0.00229631,0.00416797,0.05670421,0.52670913,0.37475962
-2.89044522,1.07404841,0.17130792,0.45551035,0.00218243,0.00241932,0.00436312,0.05712392,0.55399760,0.39057698
-2.88444222,1.10739494,0.17498024,0.46192734,0.00217764,0.00258360,0.00455365,0.05769552,0.58156795,0.40648459
-2.87843922,1.14154899,0.17869852,0.46912170,0.00216479,0.00279284,0.00473981,0.05844196,0.60955224,0.42252295
-2.87243622,1.17676882,0.18255189,0.47721606,0.00214514,0.00305084,0.00492214,0.05939266,0.63812703,0.43876171
-2.86643322,1.21338511,0.18664447,0.48635644,0.00212006,0.00336151,0.00510152,0.06058326,0.66751123,0.45529906
-2.86043022,1.25179158,0.19109258,0.49670617,0.00209097,0.00372868,0.00527908,0.06205518,0.69796189,0.47225973
-2.85442721,1.29243163,0.19602116,0.50843821,0.00205936,0.00415606,0.00545620,0.06385490,0.72976799,0.48979155
-2.84842421,1.33578169,0.20155957,0.52172619,0.00202665,0.00464706,0.00563440,0.06603294,0.76324210,0.50806073
-2.84242121,1.38233160,0.20783683,0.53673463,0.00199415,0.00520464,0.00581530,0.06864267,0.79871031,0.52724597
-2.83641821,1.43256292,0.21497657,0.55360887,0.00196304,0.00583118,0.00600053,0.07173896,0.83650036,0.54753146
-2.83041521,1.48692597,0.22309174,0.57246500,0.00193432,0.00652830,0.00619163,0.07537667,0.87692855,0.56909923
-2.82441221,1.54581642,0.23227945,0.59338062,0.00190875,0.00729673,0.00638997,0.07960905,0.92028564,0.59212090
-2.81840920,1.60955251,0.24261595,0.61638648,0.00188683,0.00813619,0.00659664,0.08448611,0.96682229,0.61674923
-2.81240620,1.67835374,0.25415208,0.64145984,0.00186881,0.00904523,0.00681240,0.09005289,1.01673456,0.64310979
-2.80640320,1.75232192,0.26690936,0.66851949,0.00185466,0.01002119,0.00703758,0.09634783,1.07014995,0.67129308
-2.80040020,1.83142532,0.28087683,0.69742299,0.00184412,0.01106013,0.00727204,0.10340114,1.12711459,0.70134738
-2.79439720,1.91548676,0.29600884,0.72796611,0.00183666,0.01215676,0.00751513,0.11123317,1.18758216,0.73327254
-2.78839420,2.00417587,0.31222389,0.75988454,0.00183157,0.01330448,0.00776568,0.11985291,1.25140492,0.76701515
-2.78239120,2.09700604,0.32940454,0.79285785,0.00182797,0.01449541,0.00802199,0.12925662,1.31832739,0.80246507
-2.77638819,2.19333615,0.34739850,0.82651552,0.00182485,0.01572043,0.00828188,0.13942650,1.38798304,0.83945357
-2.77038519,2.29237698,0.36602077,0.86044470,0.00182114,0.01696932,0.00854270,0.15032955,1.45989414,0.87775319
-2.76438219,2.39320208,0.38505692,0.89419946,0.00181574,0.01823086,0.00880144,0.16191662,1.53347506,0.91707918
-2.75837919,2.49476283,0.40426727,0.92731113,0.00180757,0.01949296,0.00905478,0.17412165,1.60803888,0.95709268
-2.75237619,2.59590695,0.42339187,0.95929918,0.00179565,0.02074290,0.00929916,0.18686117,1.68280741,0.99740546
-2.74637319,2.69540012,0.44215621,0.98968238,0.00177908,0.02196742,0.00953093,0.20003414,1.75692424,1.03758603
-2.74037019,2.79194981,0.46027734,1.01798972,0.00175713,0.02315303,0.00974639,0.21352218,1.82947052,1.07716707
-2.73436718,2.88423087,0.47747030,1.04377073,0.00172925,0.02428610,0.00994193,0.22719014,1.89948324,1.11565394
-2.72836418,2.97091190,0.49345464,1.06660494,0.00169507,0.02535316,0.01011409,0.24088725,1.96597522,1.15253404
-2.72236118,3.05068215,0.50796082,1.08611019,0.00165444,0.02634110,0.01025964,0.25444880,2.02795654,1.18728688
-2.71635818,3.12227794,0.52073631,1.10194965,0.00160741,0.02723733,0.01037567,0.26769832,2.08445667,1.21939450
-2.71035518,3.18450839,0.53155130,1.11383751,0.00155423,0.02803005,0.01045965,0.28045039,2.13454671,1.24835220
-2.70435218,3.23627985,0.54020374,1.12154324,0.00149532,0.02870845,0.01050943,0.29251409,2.17736115,1.27367922
-2.69834917,3.27661856,0.54652372,1.12489467,0.00143129,0.02926287,0.01052334,0.30369683,2.21211855,1.29492913
-2.69234617,3.30469131,0.55037709,1.12377970,0.00136286,0.02968502,0.01050015,0.31380877,2.23814053,1.31169989
-2.68634317,3.31982362,0.55166817,1.11814714,0.00129084,0.02996816,0.01043912,0.32266753,2.25486858,1.32364308
-2.68034017,3.32151514,0.55034156,1.10800647,0.00121613,0.03010725,0.01034001,0.33010307,2.26187823,1.33047231
-2.67433717,3.30945211,0.54638315,1.09342693,0.00113967,0.03009908,0.01020303,0.33596268,2.25889009,1.33197045
-2.66833417,3.28351630,0.53982004,1.07453585,0.00106239,0.02994240,0.01002887,0.34011575,2.24577754,1.32799553
-2.66233117,3.24379039,0.53071975,1.05151647,0.00098520,0.02963801,0.00981868,0.34245815,2.22257077,1.31848508
-2.65632816,3.19055950,0.51918850,1.02460517,0.00090896,0.02918879,0.00957405,0.34291611,2.18945704,1.30345879
-2.65032516,3.12430847,0.50536865,0.99408816,0.00083447,0.02859969,0.00929697,0.34144925,2.14677714,1.28301921
-2.64432216,3.04571510,0.48943554,0.96029765,0.00076242,0.02787775,0.00898982,0.33805278,2.09501808,1.25735065
-2.63831916,2.95563901,0.47159353,0.92360740,0.00069344,0.02703194,0.00865536,0.33275852,2.03480234,1.22671603
-2.63231616,2.85510640,0.45207165,0.88442773,0.00062801,0.02607310,0.00829666,0.32563484,1.96687374,1.19145182
-2.62631316,2.74529096,0.43111866,0.84319980,0.00056653,0.02501369,0.00791708,0.31678540,1.89208063,1.15196117
-2.62031016,2.62749120,0.40899789,0.80038935,0.00050930,0.02386765,0.00752023,0.30634676,1.81135665,1.10870543
-2.61430715,2.50310489,0.38598186,0.75647983,0.00045651,0.02265006,0.00710990,0.29448482,1.72569983,1.06219427
-2.60830415,2.37360133,0.36234683,0.71196502,0.00040825,0.02137694,0.00669004,0.28139047,1.63615056,1.01297481
-2.60230115,2.24049208,0.33836752,0.66734134,0.00036456,0.02006487,0.00626469,0.26727433,1.54376927,0.96162003
-2.59629815,2.10530139,0.31431198,0.62310000,0.00032539,0.01873076,0.00583789,0.25236110,1.44961426,0.90871689
-2.59029515,1.96953702,0.29043690,0.57971914,0.00029061,0.01739150,0.00541369,0.23688347,1.35472065,0.85485465
-2.58429215,1.83466256,0.26698347,0.53765639,0.00026009,0.01606370,0.00499601,0.22107611,1.26008090,0.80061368
-2.57828914,1.70207215,0.24417377,0.49734190,0.00023363,0.01476345,0.00458867,0.20516983,1.16662744,0.74655520
-2.57228614,1.57306839,0.22220798,0.45917229,0.00021101,0.01350612,0.00419527,0.18938612,1.07521796,0.69321228
-2.56628314,1.44884415,0.20126227,0.42350552,0.00019198,0.01230616,0.00381919,0.17393242,0.98662369,0.64108231
-2.56028014,1.33046868,0.18148762,0.39065719,0.00017630,0.01117704,0.00346355,0.15899811,0.90152072,0.59062120
-2.55427714,1.21887838,0.16300933,0.36089799,0.00016371,0.01013117,0.00313119,0.14475142,0.82048466,0.54223927
-2.54827414,1.11487231,0.14592738,0.33445282,0.00015392,0.00917989,0.00282466,0.13133735,0.74398838,0.49629902
-2.54227114,1.01911209,0.13031751,0.31150111,0.00014668,0.00833356,0.00254619,0.11887646,0.67240277,0.45311455
-2.53626813,0.93212602,0.11623286,0.29217866,0.00014173,0.00760159,0.00229775,0.10746470,0.60600023,0.41295246
-2.53026513,0.85431674,0.10370616,0.27658057,0.00013878,0.00699257,0.00208102,0.09717401,0.54496034,0.37603419
-2.52426213,0.78597172,0.09275229,0.26476509,0.00013759,0.00651440,0.00189745,0.08805371,0.48937754,0.34253926
-2.51825913,0.72727570,0.08337100,0.25675823,0.00013789,0.00617440,0.00174824,0.08013236,0.43927010,0.31260926
-2.51225613,0.67832434,0.07554972,0.25255864,0.00013943,0.00597943,0.00163439,0.07342018,0.39459001,0.28635225
-2.50625313,0.63913793,0.06926635,0.25214252,0.00014197,0.00593594,0.00155674,0.06791160,0.35523321,0.26384706
-2.50025013,0.60967444,0.06449172,0.25546818,0.00014527,0.00605005,0.00151593,0.06358798,0.32104979,0.24514745
-2.49424712,0.58984110,0.06119178,0.26247995,0.00014911,0.00632751,0.00151247,0.06042017,0.29185366,0.23028553
-2.48824412,0.57950371,0.05932934,0.27311115,0.00015327,0.00677360,0.00154670,0.05837093,0.26743143,0.21927444
-2.48224112,0.57849328,0.05886525,0.28728587,0.00015756,0.00739305,0.00161880,0.05739704,0.24755014,0.21210998
-2.47623812,0.58660957,0.05975911,0.30491951,0.00016180,0.00818978,0.00172877,0.05745093,0.23196369,0.20877107
-2.47023512,0.60362157,0.06196939,0.32591790,0.00016583,0.00916668,0.00187639,0.05848201,0.22041790,0.20921913
-2.46423212,0.62926481,0.06545299,0.35017523,0.00016950,0.01032531,0.00206122,0.06043739,0.21265411,0.21339630
-2.45822911,0.66323602,0.07016437,0.37757076,0.00017271,0.01166553,0.00228253,0.06326231,0.20841144,0.22122265
-2.45222611,0.70518560,0.07605435,0.40796471,0.00017536,0.01318520,0.00253927,0.06690011,0.20742782,0.23259270
-2.44622311,0.75470865,0.08306854,0.44119364,0.00017738,0.01487981,0.00283005,0.07129185,0.20943999,0.24737139
-2.44022011,0.81133540,0.09114573,0.47706573,0.00017874,0.01674216,0.00315310,0.07637584,0.21418272,0.26538993
-2.43421711,0.87452217,0.10021629,0.51535639,0.00017940,0.01876214,0.00350626,0.08208693,0.22138757,0.28644188
-2.42821411,0.94364369,0.11020068,0.55580479,0.00017938,0.02092653,0.00388694,0.08835587,0.23078138,0.31027991
-2.42221111,1.01798792,0.12100835,0.59811168,0.00017868,0.02321891,0.00429219,0.09510875,0.24208499,0.33661356
-2.41620810,1.09675424,0.13253700,0.64193894,0.00017736,0.02561969,0.00471867,0.10226663,0.25501223,0.36510844
-2.41020510,1.17905581,0.14467244,0.68691121,0.00017544,0.02810631,0.00516272,0.10974555,0.26926970,0.39538719
-2.40420210,1.26392656,0.15728910,0.73261977,0.00017300,0.03065348,0.00562044,0.11745677,0.28455724,0.42703242
-2.39819910,1.35033312,0.17025107,0.77862878,0.00017008,0.03323361,0.00608775,0.12530753,0.30056953,0.45959174
-2.39219610,1.43719156,0.18341397,0.82448368,0.00016677,0.03581735,0.00656046,0.13320210,0.31699865,0.49258500
-2.38619310,1.52338870,0.19662729,0.86972159,0.00016311,0.03837423,0.00703442,0.14104327,0.33353769,0.52551348
-2.38019010,1.60780705,0.20973735,0.91388321,0.00015917,0.04087340,0.00750556,0.14873416,0.34988527,0.55787093
-2.37418709,1.68935255,0.22259060,0.95652563,0.00015500,0.04328434,0.00797005,0.15618024,0.36575081,0.58915594
-2.36818409,1.76698367,0.23503723,0.99723547,0.00015065,0.04557771,0.00842435,0.16329149,0.38086027,0.61888526
-2.36218109,1.83974052,0.24693473,1.03564139,0.00014617,0.04772608,0.00886530,0.16998459,0.39496208,0.64660739
-2.35617809,1.90677237,0.25815146,1.07142542,0.00014157,0.04970466,0.00929016,0.17618501,0.40783296,0.67191588
-2.35017509,1.96736203,0.26856983,1.10433227,0.00013689,0.05149193,0.00969668,0.18182885,0.41928319,0.69446157
-2.34417209,2.02094567,0.27808897,1.13417594,0.00013215,0.05307013,0.01008307,0.18686432,0.42916112,0.71396318
-2.33816908,2.06712687,0.28662682,1.16084316,0.00012735,0.05442567,0.01044800,0.19125284,0.43735649,0.73021569
-2.33216608,2.10568400,0.29412145,1.18429348,0.00012252,0.05554931,0.01079054,0.19496952,0.44380243,0.74309598
-2.32616308,2.13657042,0.30053152,1.20455563,0.00011767,0.05643627,0.01111013,0.19800327,0.44847596,0.75256533
-2.32016008,2.15990739,0.30583597,1.22172061,0.00011280,0.05708610,0.01140645,0.20035617,0.45139687,0.75866878
-2.31415708,2.17597008,0.31003287,1.23593166,0.00010794,0.05750246,0.01167937,0.20204247,0.45262504,0.76153117
-2.30815408,2.18516740,0.31313758,1.24737180,0.00010310,0.05769274,0.01192881,0.20308712,0.45225631,0.76135016
-2.30215108,2.18801699,0.31518029,1.25624967,0.00009830,0.05766762,0.01215466,0.20352386,0.45041718,0.75838656
-2.29614807,2.18511666,0.31620323,1.26278472,0.00009358,0.05744053,0.01235671,0.20339321,0.44725850,0.75295246
-2.29014507,2.17711414,0.31625752,1.26719243,0.00008898,0.05702711,0.01253455,0.20274026,0.44294857,0.74539793
-2.28414207,2.16467692,0.31540015,1.26967087,0.00008454,0.05644460,0.01268753,0.20161258,0.43766608,0.73609683
-2.27813907,2.14846387,0.31369103,1.27038936,0.00008030,0.05571136,0.01281475,0.20005820,0.43159312,0.72543266
-2.27213607,2.12910044,0.31119037,1.26947994,0.00007632,0.05484634,0.01291507,0.19812397,0.42490878,0.71378507
-2.26613307,2.10715868,0.30795668,1.26703253,0.00007267,0.05386869,0.01298714,0.19585426,0.41778350,0.70151776
-2.26013007,2.08314311,0.30404523,1.26309377,0.00006939,0.05279747,0.01302949,0.19329008,0.41037459,0.68896829
-2.25412706,2.05748322,0.29950730,1.25767005,0.00006655,0.05165137,0.01304061,0.19046873,0.40282292,0.67644034
-2.24812406,2.03053244,0.29439000,1.25073423,0.00006422,0.05044858,0.01301906,0.18742390,0.39525093,0.66419838
-2.24212106,2.00257355,0.28873687,1.24223590,0.00006244,0.04920675,0.01296363,0.18418619,0.38776199,0.65246521
-2.23611806,1.97382959,0.28258887,1.23211434,0.00006128,0.04794296,0.01287343,0.18078408,0.38044085,0.64142188
-2.23011506,1.94447930,0.27598596,1.22031338,0.00006079,0.04667373,0.01274806,0.17724505,0.37335516,0.63120994
-2.22411206,1.91467542,0.26896883,1.20679720,0.00006100,0.04541512,0.01258768,0.17359700,0.36655769,0.62193553
-2.21810905,1.88456464,0.26158084,1.19156603,0.00006196,0.04418273,0.01239315,0.16986964,0.36008907,0.61367476
-2.21210605,1.85430710,0.25386983,1.17467053,0.00006368,0.04299173,0.01216608,0.16609580,0.35398057,0.60647981
-2.20610305,1.82409422,0.24588971,1.15622407,0.00006619,0.04185683,0.01190883,0.16231254,0.34825690,0.60038521
-2.20010005,1.79416309,0.23770170,1.13641179,0.00006947,0.04079218,0.01162456,0.15856201,0.34293850,0.59541364
-2.19409705,1.76480645,0.22937501,1.11549598,0.00007353,0.03981124,0.01131714,0.15489179,0.33804329,0.59158085
-2.18809405,1.73637726,0.22098698,1.09381709,0.00007833,0.03892655,0.01099107,0.15135494,0.33358767,0.58889925
-2.18209105,1.70928754,0.21262259,1.07179030,0.00008383,0.03814946,0.01065139,0.14800940,0.32958674,0.58737995
-2.17608804,1.68400125,0.20437330,1.04989760,0.00008998,0.03748986,0.01030352,0.14491706,0.32605370,0.58703313
-2.17008504,1.66102170,0.19633532,1.02867569,0.00009670,0.03695580,0.00995304,0.14214226,0.32299861,0.58786689
-2.16408204,1.64087417,0.18860741,1.00870023,0.00010391,0.03655321,0.00960559,0.13975002,0.32042655,0.58988458
-2.15807904,1.62408480,0.18128821,0.99056715,0.00011151,0.03628557,0.00926658,0.13780386,0.31833551,0.59308110
-2.15207604,1.61115695,0.17447334,0.97487184,0.00011938,0.03615365,0.00894109,0.13636348,0.31671416,0.59743852
-2.14607304,1.60254663,0.16825236,0.96218727,0.00012740,0.03615538,0.00863360,0.13548235,0.31553972,0.60292151
-2.14007004,1.59863824,0.16270578,0.95304199,0.00013544,0.03628567,0.00834790,0.13520532,0.31477635,0.60947297
-2.13406703,1.59972230,0.15790220,0.94789897,0.00014337,0.03653651,0.00808694,0.13556638,0.31437400,0.61701054
-2.12806403,1.60597628,0.15389584,0.94713635,0.00015104,0.03689704,0.00785272,0.13658670,0.31426813,0.62542419
-2.12206103,1.61744980,0.15072439,0.95103074,0.00015834,0.03735379,0.00764624,0.13827300,0.31438027,0.63457541
-2.11605803,1.63405479,0.14840748,0.95974390,0.00016514,0.03789100,0.00746750,0.14061640,0.31461948,0.64429813
-2.11005503,1.65556145,0.14694568,0.97331326,0.00017132,0.03849110,0.00731552,0.14359172,0.31488475,0.65440143
