energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.52676338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.52076038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.51475738,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.50875438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.50275138,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.49674837,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.49074537,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.48474237,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.47873937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.47273637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.46673337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.46073037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.45472736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.44872436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.44272136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.43671836,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.43071536,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.42471236,0.00000001,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-3.41870935,0.00000002,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001
-3.41270635,0.00000003,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001
-3.40670335,0.00000005,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002
-3.40070035,0.00000007,0.00000001,0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000003
-3.39469735,0.00000012,0.00000001,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000004
-3.38869435,0.00000019,0.00000002,0.00000010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000006
-3.38269135,0.00000030,0.00000003,0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000010
-3.37668834,0.00000047,0.00000005,0.00000025,0.00000000,0.00000000,0.00000000,0.00000001,0.00000005,0.00000016
-3.37068534,0.00000073,0.00000008,0.00000038,0.00000000,0.00000000,0.00000000,0.00000001,0.00000008,0.00000024
-3.36468234,0.00000114,0.00000013,0.00000060,0.00000000,0.00000000,0.00000000,0.00000001,0.00000012,0.00000037
-3.35867934,0.00000174,0.00000020,0.00000092,0.00000000,0.00000000,0.00000000,0.00000002,0.00000018,0.00000057
-3.35267634,0.00000266,0.00000030,0.00000141,0.00000000,0.00000000,0.00000000,0.00000003,0.00000027,0.00000086
-3.34667334,0.00000402,0.00000046,0.00000213,0.00000000,0.00000000,0.00000000,0.00000004,0.00000041,0.00000130
-3.34067034,0.00000605,0.00000070,0.00000322,0.00000000,0.00000000,0.00000000,0.00000006,0.00000062,0.00000194
-3.33466733,0.00000903,0.00000105,0.00000482,0.00000000,0.00000000,0.00000000,0.00000009,0.00000092,0.00000288
-3.32866433,0.00001338,0.00000157,0.00000716,0.00000000,0.00000000,0.00000000,0.00000014,0.00000135,0.00000425
-3.32266133,0.00001968,0.00000233,0.00001056,0.00000001,0.00000000,0.00000000,0.00000020,0.00000198,0.00000621
-3.31665833,0.00002876,0.00000344,0.00001547,0.00000001,0.00000001,0.00000000,0.00000030,0.00000288,0.00000903
-3.31065533,0.00004171,0.00000504,0.00002249,0.00000001,0.00000001,0.00000000,0.00000043,0.00000415,0.00001302
-3.30465233,0.00006006,0.00000732,0.00003248,0.00000002,0.00000001,0.00000000,0.00000061,0.00000594,0.00001864
-3.29864932,0.00008587,0.00001056,0.00004658,0.00000003,0.00000002,0.00000000,0.00000087,0.00000844,0.00002650
-3.29264632,0.00012191,0.00001513,0.00006631,0.00000004,0.00000003,0.00000000,0.00000123,0.00001192,0.00003740
-3.28664332,0.00017183,0.00002151,0.00009373,0.00000005,0.00000004,0.00000000,0.00000172,0.00001670,0.00005240
-3.28064032,0.00024047,0.00003037,0.00013154,0.00000007,0.00000006,0.00000001,0.00000240,0.00002324,0.00007290
-3.27463732,0.00033414,0.00004258,0.00018329,0.00000010,0.00000009,0.00000001,0.00000332,0.00003210,0.00010068
-3.26863432,0.00046098,0.00005927,0.00025360,0.00000014,0.00000012,0.00000001,0.00000455,0.00004403,0.00013806
-3.26263132,0.00063146,0.00008190,0.00034837,0.00000019,0.00000017,0.00000001,0.00000620,0.00005995,0.00018796
-3.25662831,0.00085884,0.00011238,0.00047516,0.00000026,0.00000023,0.00000002,0.00000839,0.00008104,0.00025405
-3.25062531,0.00115980,0.00015309,0.00064350,0.00000035,0.00000032,0.00000003,0.00001128,0.00010877,0.00034091
-3.24462231,0.00155508,0.00020707,0.00086528,0.00000046,0.00000043,0.00000004,0.00001504,0.00014495,0.00045420
-3.23861931,0.00207030,0.00027810,0.00115525,0.00000061,0.00000059,0.00000005,0.00001992,0.00019177,0.00060080
-3.23261631,0.00273667,0.00037083,0.00153146,0.00000081,0.00000078,0.00000006,0.00002619,0.00025191,0.00078901
-3.22661331,0.00359188,0.00049099,0.00201581,0.00000105,0.00000104,0.00000008,0.00003419,0.00032854,0.00102876
-3.22061031,0.00468098,0.00064548,0.00263458,0.00000137,0.00000138,0.00000011,0.00004432,0.00042542,0.00133175
-3.21460730,0.00605716,0.00084260,0.00341895,0.00000176,0.00000182,0.00000015,0.00005705,0.00054694,0.00171164
-3.20860430,0.00778261,0.00109218,0.00440556,0.00000225,0.00000237,0.00000019,0.00007292,0.00069816,0.00218414
-3.20260130,0.00992907,0.00140578,0.00563690,0.00000285,0.00000308,0.00000025,0.00009256,0.00088486,0.00276714
-3.19659830,0.01257840,0.00179680,0.00716172,0.00000359,0.00000397,0.00000033,0.00011667,0.00111351,0.00348069
-3.19059530,0.01582279,0.00228064,0.00903526,0.00000450,0.00000510,0.00000043,0.00014604,0.00139133,0.00434699
-3.18459230,0.01976467,0.00287479,0.01131926,0.00000558,0.00000651,0.00000055,0.00018155,0.00172616,0.00539016
-3.17858929,0.02451627,0.00359888,0.01408190,0.00000689,0.00000826,0.00000072,0.00022416,0.00212648,0.00663603
-3.17258629,0.03019873,0.00447470,0.01739729,0.00000843,0.00001044,0.00000094,0.00027490,0.00260122,0.00811174
-3.16658329,0.03694076,0.00552614,0.02134491,0.00001025,0.00001312,0.00000122,0.00033487,0.00315969,0.00984518
-3.16058029,0.04487673,0.00677912,0.02600855,0.00001238,0.00001643,0.00000159,0.00040525,0.00381132,0.01186433
-3.15457729,0.05414433,0.00826139,0.03147507,0.00001484,0.00002048,0.00000207,0.00048724,0.00456550,0.01419647
-3.14857429,0.06488173,0.01000241,0.03783289,0.00001767,0.00002544,0.00000269,0.00058209,0.00543128,0.01686722
-3.14257129,0.07722434,0.01203303,0.04517014,0.00002089,0.00003149,0.00000351,0.00069108,0.00641715,0.01989954
-3.13656828,0.09130140,0.01438531,0.05357274,0.00002452,0.00003887,0.00000457,0.00081551,0.00753070,0.02331264
-3.13056528,0.10723235,0.01709232,0.06312238,0.00002859,0.00004785,0.00000596,0.00095669,0.00877839,0.02712083
-3.12456228,0.12512346,0.02018792,0.07389451,0.00003310,0.00005878,0.00000776,0.00111596,0.01016528,0.03133247
-3.11855928,0.14506471,0.02370680,0.08595663,0.00003806,0.00007207,0.00001010,0.00129470,0.01169484,0.03594899
-3.11255628,0.16712747,0.02768452,0.09936681,0.00004347,0.00008822,0.00001313,0.00149434,0.01336880,0.04096403
-3.10655328,0.19136298,0.03215785,0.11417288,0.00004932,0.00010786,0.00001704,0.00171642,0.01518714,0.04636292
-3.10055028,0.21780218,0.03716529,0.13041223,0.00005558,0.00013171,0.00002207,0.00196266,0.01714811,0.05212234
-3.09454727,0.24645697,0.04274795,0.14811259,0.00006223,0.00016067,0.00002849,0.00223500,0.01924847,0.05821042
-3.08854427,0.27732317,0.04895063,0.16729366,0.00006924,0.00019581,0.00003666,0.00253570,0.02148380,0.06458721
-3.08254127,0.31038522,0.05582332,0.18796996,0.00007656,0.00023841,0.00004701,0.00286747,0.02384902,0.07120563
-3.07653827,0.34562278,0.06342288,0.21015461,0.00008413,0.00028997,0.00006004,0.00323356,0.02633893,0.07801283
-3.07053527,0.38301886,0.07181501,0.23386419,0.00009192,0.00035225,0.00007632,0.00363788,0.02894903,0.08495198
-3.06453227,0.42256942,0.08107632,0.25912438,0.00009986,0.00042729,0.00009656,0.00408514,0.03167629,0.09196442
-3.05852926,0.46429383,0.09129642,0.28597615,0.00010791,0.00051743,0.00012155,0.00458095,0.03452004,0.09899217
-3.05252626,0.50824570,0.10257982,0.31448217,0.00011601,0.00062530,0.00015219,0.00513193,0.03748285,0.10598058
-3.04652326,0.55452330,0.11504750,0.34473285,0.00012413,0.00075387,0.00018948,0.00574571,0.04057137,0.11288102
-3.04052026,0.60327870,0.12883786,0.37685170,0.00013224,0.00090640,0.00023454,0.00643103,0.04379700,0.11965356
-3.03451726,0.65472471,0.14410684,0.41099916,0.00014033,0.00108642,0.00028859,0.00719763,0.04717639,0.12626933
-3.02851426,0.70913873,0.16102700,0.44737452,0.00014840,0.00129772,0.00035293,0.00805616,0.05073169,0.13271247
-3.02251126,0.76686252,0.17978528,0.48621526,0.00015646,0.00154422,0.00042893,0.00901798,0.05449044,0.13898156
-3.01650825,0.82829718,0.20057923,0.52779330,0.00016455,0.00182998,0.00051799,0.01009491,0.05848513,0.14509031
-3.01050525,0.89389277,0.22361171,0.57240783,0.00017274,0.00215902,0.00062153,0.01129881,0.06275227,0.15106742
-3.00450225,0.96413211,0.24908387,0.62037449,0.00018108,0.00253521,0.00074091,0.01264118,0.06733113,0.15695559
-2.99849925,1.03950897,0.27718649,0.67201084,0.00018967,0.00296217,0.00087744,0.01413257,0.07226197,0.16280968
-2.99249625,1.12050078,0.30808985,0.72761843,0.00019859,0.00344302,0.00103225,0.01578204,0.07758397,0.16869396
-2.98649325,1.20753687,0.34193246,0.78746192,0.00020795,0.00398028,0.00120630,0.01759644,0.08333276,0.17467859
-2.98049025,1.30096311,0.37880884,0.85174598,0.00021785,0.00457565,0.00140026,0.01957978,0.08953779,0.18083560
-2.97448724,1.40100480,0.41875717,0.92059097,0.00022837,0.00522981,0.00161449,0.02173256,0.09621960,0.18723431
-2.96848424,1.50772945,0.46174705,0.99400865,0.00023958,0.00594226,0.00184894,0.02405114,0.10338707,0.19393671
-2.96248124,1.62101155,0.50766839,1.07187925,0.00025156,0.00671117,0.00210312,0.02652719,0.11103490,0.20099284
-2.95647824,1.74050168,0.55632188,1.15393133,0.00026431,0.00753323,0.00237604,0.02914730,0.11914143,0.20843661
-2.95047524,1.86560210,0.60741189,1.23972594,0.00027784,0.00840354,0.00266616,0.03189267,0.12766695,0.21628217
-2.94447224,1.99545081,0.66054251,1.32864637,0.00029210,0.00931560,0.00297137,0.03473907,0.13655264,0.22452130
-2.93846923,2.12891603,0.71521711,1.41989488,0.00030701,0.01026127,0.00328902,0.03765692,0.14572029,0.23312176
-2.93246623,2.26460235,0.77084209,1.51249698,0.00032242,0.01123089,0.00361585,0.04061171,0.15507287,0.24202705
-2.92646323,2.40086947,0.82673496,1.60531418,0.00033817,0.01221335,0.00394812,0.04356456,0.16449593,0.25115737
-2.92046023,2.53586357,0.88213675,1.69706514,0.00035405,0.01319633,0.00428161,0.04647306,0.17386000,0.26041207
-2.91445723,2.66756095,0.93622875,1.78635495,0.00036979,0.01416654,0.00461169,0.04929230,0.18302370,0.26967331
-2.90845423,2.79382270,0.98815288,1.87171178,0.00038513,0.01511007,0.00493347,0.05197609,0.19183772,0.27881093
-2.90245123,2.91245840,1.03703533,1.95162967,0.00039976,0.01601270,0.00524188,0.05447834,0.20014932,0.28768813
-2.89644822,3.02129648,1.08201236,2.02461578,0.00041336,0.01686037,0.00553179,0.05675447,0.20780728,0.29616797
-2.89044522,3.11825821,1.12225739,2.08924021,0.00042561,0.01763955,0.00579820,0.05876294,0.21466708,0.30411997
-2.88444222,3.20143202,1.15700812,2.14418614,0.00043622,0.01833775,0.00603635,0.06046662,0.22059598,0.31142682
-2.87843922,3.26914474,1.18559249,2.18829807,0.00044490,0.01894384,0.00624187,0.06183419,0.22547797,0.31799058
-2.87243622,3.32002638,1.20745236,2.22062587,0.00045140,0.01944857,0.00641093,0.06284129,0.22921808,0.32373819
-2.86643322,3.35306525,1.22216366,2.24046254,0.00045551,0.01984481,0.00654035,0.06347148,0.23174610,0.32862581
-2.86043022,3.36765085,1.22945213,2.24737398,0.00045708,0.02012791,0.00662773,0.06371695,0.23301933,0.33264195
-2.85442721,3.36360244,1.22920388,2.24121920,0.00045602,0.02029588,0.00667151,0.06357890,0.23302437,0.33580905
-2.84842421,3.34118184,1.22147019,2.22216016,0.00045230,0.02034953,0.00667103,0.06306764,0.23177784,0.33818350
-2.84242121,3.30109012,1.20646641,2.19066085,0.00044596,0.02029251,0.00662656,0.06220236,0.22932588,0.33985408
-2.83641821,3.24444823,1.18456492,2.14747564,0.00043712,0.02013125,0.00653931,0.06101060,0.22574264,0.34093898
-2.83041521,3.17276298,1.15628261,2.09362767,0.00042596,0.01987481,0.00641136,0.05952741,0.22112778,0.34158147
-2.82441221,3.08787988,1.12226339,2.03037848,0.00041273,0.01953467,0.00624563,0.05779430,0.21560304,0.34194461
-2.81840920,2.99192555,1.08325672,1.95919031,0.00039773,0.01912440,0.00604579,0.05585802,0.20930816,0.34220524
-2.81240620,2.88724241,1.04009295,1.88168305,0.00038135,0.01865932,0.00581611,0.05376916,0.20239636,0.34254760
-2.80640320,2.77631890,0.99365693,1.79958792,0.00036397,0.01815607,0.00556139,0.05158075,0.19502949,0.34315697
-2.80040020,2.66171834,0.94486071,1.71469975,0.00034607,0.01763216,0.00528677,0.04934679,0.18737318,0.34421368
-2.79439720,2.54600966,0.89461678,1.62883025,0.00032811,0.01710555,0.00499763,0.04712089,0.17959217,0.34588777
-2.78839420,2.43170269,0.84381281,1.54376381,0.00031060,0.01659417,0.00469941,0.04495499,0.17184601,0.34833459
-2.78239120,2.32119034,0.79328876,1.46121753,0.00029405,0.01611552,0.00439750,0.04289825,0.16428528,0.35169151
-2.77638819,2.21669959,0.74381733,1.38280674,0.00027898,0.01568623,0.00409710,0.04099610,0.15704845,0.35607582
-2.77038519,2.12025235,0.69608805,1.31001672,0.00026590,0.01532175,0.00380311,0.03928956,0.15025946,0.36158380
-2.76438219,2.03363669,0.65069559,1.24418109,0.00025533,0.01503603,0.00352004,0.03781467,0.14402605,0.36829106
-2.75837919,1.95838845,0.60813219,1.18646685,0.00024773,0.01484129,0.00325191,0.03660222,0.13843883,0.37625364
-2.75237619,1.89578236,0.56878422,1.13786567,0.00024358,0.01474781,0.00300223,0.03567759,0.13357101,0.38551001
-2.74637319,1.84683171,0.53293264,1.09919079,0.00024330,0.01476385,0.00277393,0.03506086,0.12947867,0.39608344
-2.74037019,1.81229478,0.50075670,1.07107856,0.00024729,0.01489552,0.00256933,0.03476689,0.12620158,0.40798452
-2.73436718,1.79268667,0.47234059,1.05399363,0.00025590,0.01514679,0.00239020,0.03480562,0.12376432,0.42121356
-2.72836418,1.78829430,0.44768221,1.04823664,0.00026943,0.01551952,0.00223769,0.03518237,0.12217758,0.43576242
-2.72236118,1.79919321,0.42670350,1.05395341,0.00028813,0.01601347,0.00211240,0.03589813,0.12143957,0.45161577
-2.71635818,1.82526437,0.40926169,1.07114453,0.00031218,0.01662640,0.00201441,0.03694984,0.12153743,0.46875134
-2.71035518,1.86620988,0.39516086,1.09967480,0.00034169,0.01735415,0.00194333,0.03833062,0.12244842,0.48713921
-2.70435218,1.92156669,0.38416325,1.13928185,0.00037669,0.01819079,0.00189830,0.04002996,0.12414097,0.50674011
-2.69834917,1.99071776,0.37599994,1.18958360,0.00041712,0.01912866,0.00187810,0.04203373,0.12657554,0.52750274
-2.69234617,2.07290079,0.37038062,1.25008477,0.00046283,0.02015855,0.00188117,0.04432425,0.12970514,0.54936033
-2.68634317,2.16721476,0.36700212,1.32018231,0.00051358,0.02126980,0.00190567,0.04688019,0.13347567,0.57222672
-2.68034017,2.27262504,0.36555574,1.39917048,0.00056900,0.02245043,0.00194951,0.04967651,0.13782617,0.59599219
-2.67433717,2.38796788,0.36573329,1.48624587,0.00062865,0.02368728,0.00201046,0.05268430,0.14268880,0.62051952
-2.66833417,2.51195562,0.36723194,1.58051307,0.00069196,0.02496612,0.00208611,0.05587072,0.14798893,0.64564061
-2.66233117,2.64318346,0.36975802,1.68099166,0.00075827,0.02627188,0.00217401,0.05919902,0.15364525,0.67115403
-2.65632816,2.78013903,0.37302999,1.78662486,0.00082682,0.02758875,0.00227165,0.06262857,0.15957002,0.69682396
-2.65032516,2.92121556,0.37678067,1.89629046,0.00089679,0.02890043,0.00237653,0.06611510,0.16566953,0.72238071
-2.64432216,3.06472922,0.38075908,2.00881413,0.00096727,0.03019036,0.00248620,0.06961111,0.17184490,0.74752317
-2.63831916,3.20894087,0.38473190,2.12298503,0.00103732,0.03144194,0.00259828,0.07306643,0.17799320,0.77192316
-2.63231616,3.35208218,0.38848490,2.23757367,0.00110596,0.03263885,0.00271053,0.07642893,0.18400882,0.79523191
-2.62631316,3.49238543,0.39182422,2.35135140,0.00117220,0.03376534,0.00282082,0.07964555,0.18978536,0.81708834
-2.62031016,3.62811632,0.39457773,2.46311092,0.00123509,0.03480658,0.00292723,0.08266330,0.19521763,0.83712910
-2.61430715,3.75760838,0.39659635,2.57168699,0.00129369,0.03574898,0.00302802,0.08543057,0.20020402,0.85499990
-2.60830415,3.87929781,0.39775547,2.67597652,0.00134716,0.03658055,0.00312165,0.08789839,0.20464895,0.87036775
-2.60230115,3.99175698,0.39795620,2.77495696,0.00139471,0.03729125,0.00320680,0.09002181,0.20846536,0.88293357
-2.59629815,4.09372521,0.39712644,2.86770236,0.00143568,0.03787332,0.00328240,0.09176119,0.21157722,0.89244463
-2.59029515,4.18413535,0.39522173,2.95339627,0.00146952,0.03832154,0.00334756,0.09308347,0.21392169,0.89870616
-2.58429215,4.26213479,0.39222566,3.03134088,0.00149581,0.03863351,0.00340166,0.09396321,0.21545118,0.90159157
-2.57828914,4.32710003,0.38814971,3.10096231,0.00151428,0.03880978,0.00344424,0.09438348,0.21613484,0.90105077
-2.57228614,4.37864414,0.38303265,3.16181183,0.00152478,0.03885403,0.00347508,0.09433654,0.21595963,0.89711597
-2.56628314,4.41661682,0.37693909,3.21356326,0.00152732,0.03877304,0.00349411,0.09382408,0.21493085,0.88990482
-2.56028014,4.44109729,0.36995750,3.25600712,0.00152203,0.03857666,0.00350144,0.09285737,0.21307203,0.87962032
-2.55427714,4.45238032,0.36219751,3.28904202,0.00150916,0.03827761,0.00349731,0.09145688,0.21042424,0.86654761
-2.54827414,4.45095646,0.35378652,3.31266409,0.00148906,0.03789128,0.00348210,0.08965174,0.20704482,0.85104756
-2.54227114,4.43748737,0.34486589,3.32695541,0.00146220,0.03743535,0.00345629,0.08747887,0.20300554,0.83354732
-2.53626813,4.41277752,0.33558654,3.33207220,0.00142910,0.03692935,0.00342045,0.08498182,0.19839032,0.81452810
-2.53026513,4.37774370,0.32610443,3.32823345,0.00139036,0.03639414,0.00337522,0.08220945,0.19329254,0.79451065
-2.52426213,4.33338345,0.31657570,3.31571081,0.00134659,0.03585137,0.00332131,0.07921446,0.18781207,0.77403899
-2.51825913,4.28074396,0.30715199,3.29482013,0.00129846,0.03532279,0.00325947,0.07605183,0.18205218,0.75366290
-2.51225613,4.22089226,0.29797577,3.26591482,0.00124663,0.03482965,0.00319050,0.07277720,0.17611637,0.73391995
-2.50625313,4.15488785,0.28917620,3.22938123,0.00119177,0.03439198,0.00311521,0.06944530,0.17010532,0.71531765
-2.50025013,4.08375838,0.28086524,3.18563583,0.00113452,0.03402799,0.00303444,0.06610853,0.16411393,0.69831659
-2.49424712,4.00847895,0.27313457,3.13512393,0.00107551,0.03375341,0.00294905,0.06281558,0.15822883,0.68331501
-2.48824412,3.92995527,0.26605314,3.07831939,0.00101534,0.03358098,0.00285987,0.05961034,0.15252611,0.67063552
-2.48224112,3.84901095,0.25966546,3.01572506,0.00095458,0.03351992,0.00276776,0.05653092,0.14706957,0.66051458
-2.47623812,3.76637871,0.25399090,2.94787319,0.00089375,0.03357561,0.00267353,0.05360903,0.14190948,0.65309489
-2.47023512,3.68269556,0.24902370,2.87532552,0.00083335,0.03374933,0.00257800,0.05086954,0.13708186,0.64842123
-2.46423212,3.59850164,0.24473401,2.79867258,0.00077382,0.03403813,0.00248192,0.04833029,0.13260830,0.64643982
-2.45822911,3.51424249,0.24106967,2.71853203,0.00071559,0.03443486,0.00238603,0.04600225,0.12849630,0.64700114
-2.45222611,3.43027447,0.23795881,2.63554577,0.00065902,0.03492832,0.00229101,0.04388977,0.12474016,0.64986625
-2.44622311,3.34687299,0.23531314,2.55037601,0.00060447,0.03550361,0.00219749,0.04199118,0.12132226,0.65471620
-2.44022011,3.26424324,0.23303178,2.46370039,0.00055222,0.03614255,0.00210606,0.04029951,0.11821478,0.66116426
-2.43421711,3.18253314,0.23100554,2.37620637,0.00050256,0.03682424,0.00201725,0.03880333,0.11538173,0.66877045
-2.42821411,3.10184796,0.22912149,2.28858536,0.00045571,0.03752579,0.00193156,0.03748783,0.11278123,0.67705778
-2.42221111,3.02226640,0.22726757,2.20152681,0.00041189,0.03822301,0.00184943,0.03633580,0.11036789,0.68552959
-2.41620810,2.94385749,0.22533723,2.11571280,0.00037127,0.03889123,0.00177131,0.03532881,0.10809531,0.69368729
-2.41020510,2.86669797,0.22323371,2.03181337,0.00033399,0.03950619,0.00169761,0.03444829,0.10591846,0.70104782
-2.40420210,2.79088932,0.22087403,1.95048283,0.00030018,0.04004479,0.00162877,0.03367662,0.10379600,0.70716022
-2.39819910,2.71657416,0.21819240,1.87235731,0.00026994,0.04048591,0.00156524,0.03299807,0.10169231,0.71162056
-2.39219610,2.64395107,0.21514294,1.79805343,0.00024334,0.04081113,0.00150751,0.03239975,0.09957932,0.71408487
-2.38619310,2.57328737,0.21170166,1.72816810,0.00022043,0.04100532,0.00145612,0.03187231,0.09743786,0.71427949
-2.38019010,2.50492922,0.20786768,1.66327920,0.00020126,0.04105717,0.00141167,0.03141057,0.09525870,0.71200860
-2.37418709,2.43930841,0.20366352,1.60394678,0.00018584,0.04095951,0.00137485,0.03101388,0.09304315,0.70715869
-2.36818409,2.37694541,0.19913461,1.55071446,0.00017418,0.04070956,0.00134639,0.03068638,0.09080318,0.69969999
-2.36218109,2.31844828,0.19434800,1.50411044,0.00016626,0.04030895,0.00132713,0.03043702,0.08856108,0.68968481
-2.35617809,2.26450726,0.18939039,1.46464777,0.00016206,0.03976365,0.00131795,0.03027939,0.08634878,0.67724313
-2.35017509,2.21588493,0.18436543,1.43282331,0.00016155,0.03908372,0.00131979,0.03023134,0.08420671,0.66257570
-2.34417209,2.17340200,0.17939062,1.40911510,0.00016465,0.03828291,0.00133361,0.03031449,0.08218239,0.64594503
-2.33816908,2.13791910,0.17459377,1.39397769,0.00017129,0.03737824,0.00136038,0.03055350,0.08032871,0.62766472
-2.33216608,2.11031491,0.17010923,1.38783536,0.00018137,0.03638934,0.00140106,0.03097527,0.07870209,0.60808781
-2.32616308,2.09146130,0.16607396,1.39107304,0.00019475,0.03533789,0.00145653,0.03160795,0.07736047,0.58759440
-2.32016008,2.08219625,0.16262362,1.40402521,0.00021127,0.03424690,0.00152762,0.03247999,0.07636134,0.56657932
-2.31415708,2.08329536,0.15988880,1.42696287,0.00023072,0.03314005,0.00161499,0.03361903,0.07575979,0.54544015
-2.30815408,2.09544301,0.15799143,1.46007917,0.00025288,0.03204099,0.00171921,0.03505083,0.07560672,0.52456618
-2.30215108,2.11920425,0.15704148,1.50347422,0.00027745,0.03097272,0.00184062,0.03679828,0.07594720,0.50432843
-2.29614807,2.15499839,0.15713405,1.55713976,0.00030412,0.02995703,0.00197941,0.03888034,0.07681919,0.48507131
-2.29014507,2.20307545,0.15834689,1.62094463,0.00033251,0.02901401,0.00213555,0.04131125,0.07825244,0.46710584
-2.28414207,2.26349656,0.16073834,1.69462177,0.00036221,0.02816158,0.00230878,0.04409968,0.08026782,0.45070467
-2.27813907,2.33611899,0.16434574,1.77775769,0.00039279,0.02741529,0.00249866,0.04724825,0.08287688,0.43609895
-2.27213607,2.42058685,0.16918442,1.86978531,0.00042376,0.02678801,0.00270453,0.05075300,0.08608184,0.42347680
-2.26613307,2.51632778,0.17524706,1.96998069,0.00045463,0.02628990,0.00292557,0.05460324,0.08987581,0.41298350
-2.26013007,2.62255616,0.18250366,2.07746443,0.00048486,0.02592838,0.00316080,0.05878151,0.09424326,0.40472300
-2.25412706,2.73828272,0.19090187,2.19120794,0.00051395,0.02570823,0.00340912,0.06326372,0.09916079,0.39876060
-2.24812406,2.86233050,0.20036786,2.31004486,0.00054140,0.02563176,0.00366938,0.06801956,0.10459796,0.39512655
-2.24212106,2.99335654,0.21080756,2.43268729,0.00056671,0.02569905,0.00394035,0.07301297,0.11051824,0.39382020
-2.23611806,3.12987862,0.22210827,2.55774669,0.00058944,0.02590824,0.00422084,0.07820287,0.11688001,0.39481452
-2.23011506,3.27030598,0.23414069,2.68375864,0.00060920,0.02625585,0.00450966,0.08354395,0.12363746,0.39806062
-2.22411206,3.41297286,0.24676113,2.80921065,0.00062566,0.02673712,0.00480572,0.08898751,0.13074149,0.40349202
-2.21810905,3.55617365,0.25981405,2.93257206,0.00063855,0.02734634,0.00510799,0.09448241,0.13814035,0.41102847
-2.21210605,3.69819813,0.27313474,3.05232488,0.00064771,0.02807715,0.00541556,0.09997604,0.14578021,0.42057920
-2.20610305,3.83736563,0.28655220,3.16699441,0.00065304,0.02892283,0.00572762,0.10541517,0.15360555,0.43204527
-2.20010005,3.97205683,0.29989200,3.27517846,0.00065455,0.02987646,0.00604345,0.11074689,0.16155931,0.44532117
-2.19409705,4.10074223,0.31297928,3.37557435,0.00065233,0.03093113,0.00636242,0.11591934,0.16958300,0.46029554
-2.18809405,4.22200654,0.32564169,3.46700266,0.00064654,0.03207998,0.00668394,0.12088249,0.17761659,0.47685102
-2.18209105,4.33456841,0.33771229,3.54842715,0.00063745,0.03331619,0.00700744,0.12558873,0.18559850,0.49486340
-2.17608804,4.43729550,0.34903242,3.61897052,0.00062539,0.03463294,0.00733230,0.12999341,0.19346548,0.51420018
-2.17008504,4.52921482,0.35945440,3.67792593,0.00061073,0.03602324,0.00765785,0.13405533,0.20115261,0.53471875
-2.16408204,4.60951899,0.36884419,3.72476417,0.00059390,0.03747975,0.00798328,0.13773712,0.20859348,0.55626433
