energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.82591296,7.73992350,5.97389834,1.74213940,0.03471350,2.36781497,2.80216945,0.00000000
-5.81990995,7.67218954,5.93210218,1.72636244,0.03518797,2.36638317,2.76301649,0.00000000
-5.81390695,7.58378407,5.87141270,1.70554375,0.03556434,2.35458112,2.72053155,0.00000000
-5.80790395,7.47570922,5.79242191,1.67997121,0.03583594,2.33249696,2.67520234,0.00000000
-5.80190095,7.34918096,5.69588608,1.64999364,0.03599797,2.30038615,2.62749659,0.00000000
-5.79589795,7.20561466,5.58272050,1.61601345,0.03604794,2.25866472,2.57786187,0.00000000
-5.78989495,7.04660654,5.45399287,1.57847805,0.03598585,2.20789799,2.52672678,0.00000000
-5.78389195,6.87391090,5.31091471,1.53787024,0.03581435,2.14878513,2.47450294,0.00000000
-5.77788894,6.68941321,5.15483033,1.49469796,0.03553876,2.08214028,2.42158698,0.00000000
-5.77188594,6.49509934,4.98720300,1.44948345,0.03516694,2.00887100,2.36836218,0.00000000
-5.76588294,6.29302140,4.80959812,1.40275243,0.03470908,1.92995484,2.31519899,0.00000000
-5.75987994,6.08526106,4.62366344,1.35502343,0.03417730,1.84641504,2.26245429,0.00000000
-5.75387694,5.87389130,4.43110659,1.30679758,0.03358522,1.75929617,2.21046913,0.00000000
-5.74787394,5.66093780,4.23367020,1.25854935,0.03294739,1.66964079,2.15956490,0.00000000
-5.74187094,5.44834136,4.03310553,1.21071826,0.03227875,1.57846770,2.11003841,0.00000000
-5.73586793,5.23792278,3.83114507,1.16370208,0.03159397,1.48675255,2.06215599,0.00000000
-5.72986493,5.03135162,3.62947533,1.11785161,0.03090688,1.39541147,2.01614739,0.00000000
-5.72386193,4.83012036,3.42971056,1.07346712,0.03022990,1.30528780,1.97220010,0.00000000
-5.71785893,4.63552501,3.23336851,1.03079687,0.02957362,1.21714245,1.93045468,0.00000000
-5.71185593,4.44865332,3.04184911,0.99003736,0.02894633,1.13164767,1.89100201,0.00000000
-5.70585293,4.27038122,2.85641697,0.95133569,0.02835386,1.04938428,1.85388287,0.00000000
-5.69984992,4.10137773,2.67818832,0.91479364,0.02779940,0.97084200,1.81909038,0.00000000
-5.69384692,3.94211837,2.50812285,0.88047343,0.02728353,0.89642269,1.78657564,0.00000000
-5.68784392,3.79290626,2.34702068,0.84840494,0.02680432,0.82644576,1.75625644,0.00000000
-5.68184092,3.65390018,2.19552456,0.81859398,0.02635767,0.76115555,1.72802895,0.00000000
-5.67583792,3.52514784,2.05412674,0.79103124,0.02593761,0.70072990,1.70178183,0.00000000
-5.66983492,3.40662276,1.92318028,0.76570152,0.02553676,0.64528941,1.67741200,0.00000000
-5.66383192,3.29826255,1.80291367,0.74259273,0.02514686,0.59490691,1.65484125,0.00000000
-5.65782891,3.20000635,1.69344812,0.72170412,0.02475924,0.54961643,1.63403247,0.00000000
-5.65182591,3.11182907,1.59481614,0.70305330,0.02436541,0.50942145,1.61500440,0.00000000
-5.64582291,3.03377023,1.50698037,0.68668163,0.02395750,0.47430181,1.59784382,0.00000000
-5.63981991,2.96595533,1.42985138,0.67265740,0.02352873,0.44421913,1.58271391,0.00000000
-5.63381691,2.90860811,1.36330349,0.66107681,0.02307372,0.41912044,1.56985814,0.00000000
-5.62781391,2.86205262,1.30718741,0.65206226,0.02258881,0.39893998,1.55959874,0.00000000
-5.62181091,2.82670435,1.26133921,0.64575806,0.02207218,0.38359911,1.55232969,0.00000000
-5.61580790,2.80305064,1.22558491,0.64232365,0.02152394,0.37300461,1.54850395,0.00000000
-5.60980490,2.79162111,1.19974072,0.64192453,0.02094604,0.36704531,1.54861550,0.00000000
-5.60380190,2.79294935,1.18360887,0.64472129,0.02034217,0.36558771,1.55317674,0.00000000
-5.59779890,2.80752816,1.17696972,0.65085736,0.01971750,0.36847071,1.56269243,0.00000000
-5.59179590,2.83576062,1.17957068,0.66044592,0.01907844,0.37550010,1.57763136,0.00000000
-5.58579290,2.87791001,1.19111308,0.67355696,0.01843224,0.38644321,1.59839740,0.00000000
-5.57978989,2.93405168,1.21123813,0.69020498,0.01778671,0.40102421,1.62530146,0.00000000
-5.57378689,3.00402983,1.23951328,0.71033827,0.01714979,0.41892069,1.65853602,0.00000000
-5.56778389,3.08742230,1.27542020,0.73383039,0.01652927,0.43976177,1.69815389,0.00000000
-5.56178089,3.18351575,1.31834565,0.76047442,0.01593244,0.46312824,1.74405224,0.00000000
-5.55577789,3.29129324,1.36757636,0.78998062,0.01536583,0.48855497,1.79596328,0.00000000
-5.54977489,3.40943558,1.42229856,0.82197756,0.01483505,0.51553566,1.85345200,0.00000000
-5.54377189,3.53633672,1.48160281,0.85601709,0.01434458,0.54352999,1.91592134,0.00000000
-5.53776888,3.67013309,1.54449423,0.89158278,0.01389776,0.57197305,1.98262454,0.00000000
-5.53176588,3.80874542,1.60990787,0.92810182,0.01349670,0.60028666,2.05268401,0.00000000
-5.52576288,3.94993126,1.67672871,0.96495955,0.01314238,0.62789227,2.12511585,0.00000000
-5.51975988,4.09134540,1.74381531,1.00151632,0.01283466,0.65422486,2.19885834,0.00000000
-5.51375688,4.23060523,1.81002606,1.03712545,0.01257245,0.67874720,2.27280323,0.00000000
-5.50775388,4.36535747,1.87424647,1.07115185,0.01235379,0.70096385,2.34582767,0.00000000
-5.50175088,4.49334292,1.93541618,1.10299000,0.01217604,0.72043421,2.41682543,0.00000000
-5.49574787,4.61245588,1.99255426,1.13208073,0.01203596,0.73678401,2.48473550,0.00000000
-5.48974487,4.72079528,2.04478128,1.15792575,0.01192988,0.74971453,2.54856689,0.00000000
-5.48374187,4.81670530,2.09133715,1.18009947,0.01185381,0.75900931,2.60741840,0.00000000
-5.47773887,4.89880382,2.13159383,1.19825749,0.01180350,0.76453784,2.66049274,0.00000000
-5.47173587,4.96599788,2.16506228,1.21214155,0.01177455,0.76625610,2.70710478,0.00000000
-5.46573287,5.01748630,2.19139369,1.22158087,0.01176244,0.76420398,2.74668397,0.00000000
-5.45972986,5.05275037,2.21037501,1.22649008,0.01176258,0.75849978,2.77877157,0.00000000
-5.45372686,5.07153409,2.22191947,1.22686395,0.01177031,0.74933203,2.80301366,0.00000000
-5.44772386,5.07381642,2.22605298,1.22276963,0.01178094,0.73694911,2.81915093,0.00000000
-5.44172086,5.05977793,2.22289750,1.21433692,0.01178977,0.72164729,2.82700673,0.00000000
-5.43571786,5.02976470,2.21265263,1.20174735,0.01179212,0.70375782,2.82647467,0.00000000
-5.42971486,4.98425233,2.19557680,1.18522273,0.01178333,0.68363364,2.81750698,0.00000000
-5.42371186,4.92381241,2.17196923,1.16501399,0.01175890,0.66163646,2.80010483,0.00000000
-5.41770885,4.84908372,2.14215390,1.14139090,0.01171446,0.63812477,2.77431142,0.00000000
-5.41170585,4.76074942,2.10646619,1.11463305,0.01164592,0.61344324,2.74020827,0.00000000
-5.40570285,4.65952152,2.06524317,1.08502267,0.01154955,0.58791398,2.69791495,0.00000000
-5.39969985,4.54613232,2.01881747,1.05283930,0.01142209,0.56182984,2.64759193,0.00000000
-5.39369685,4.42133285,1.96751493,1.01835636,0.01126081,0.53544994,2.58944614,0.00000000
-5.38769385,4.28589693,1.91165568,0.98183966,0.01106367,0.50899738,2.52373830,0.00000000
-5.38169085,4.14062956,1.85155804,0.94354730,0.01082937,0.48265894,2.45079115,0.00000000
-5.37568784,3.98637777,1.78754446,0.90373091,0.01055743,0.45658663,2.37099742,0.00000000
-5.36968484,3.82404206,1.71994863,0.86263755,0.01024824,0.43090065,2.28482640,0.00000000
-5.36368184,3.65458661,1.64912282,0.82051206,0.00990304,0.40569346,2.19282832,0.00000000
-5.35767884,3.47904644,1.57544452,0.77759926,0.00952395,0.38103449,2.09563555,0.00000000
-5.35167584,3.29853041,1.49932155,0.73414572,0.00911388,0.35697518,1.99396006,0.00000000
-5.34567284,3.11421892,1.42119509,0.69040082,0.00867650,0.33355385,1.88858704,0.00000000
-5.33966983,2.92735604,1.34154007,0.64661681,0.00821608,0.31080024,1.78036450,0.00000000
-5.33366683,2.73923608,1.26086278,0.60304797,0.00773740,0.28873937,1.67018931,0.00000000
-5.32766383,2.55118511,1.17969584,0.55994861,0.00724559,0.26739460,1.55899017,0.00000000
-5.32166083,2.36453837,1.09859049,0.51757032,0.00674599,0.24678980,1.44770838,0.00000000
-5.31565783,2.18061484,1.01810697,0.47615843,0.00624397,0.22695057,1.33727728,0.00000000
-5.30965483,2.00069038,0.93880330,0.43594808,0.00574480,0.20790467,1.22860147,0.00000000
-5.30365183,1.82597095,0.86122334,0.39716010,0.00525351,0.18968168,1.12253668,0.00000000
-5.29764882,1.65756742,0.78588471,0.35999700,0.00477474,0.17231201,1.01987142,0.00000000
-5.29164582,1.49647329,0.71326727,0.32463950,0.00431267,0.15582559,0.92131114,0.00000000
-5.28564282,1.34354655,0.64380293,0.29124357,0.00387089,0.14025021,0.82746549,0.00000000
-5.27963982,1.19949638,0.57786717,0.25993843,0.00345242,0.12560989,0.73883932,0.00000000
-5.27363682,1.06487535,0.51577274,0.23082559,0.00305961,0.11192326,0.65582751,0.00000000
-5.26763382,0.94007722,0.45776585,0.20397890,0.00269417,0.09920219,0.57871364,0.00000000
-5.26163082,0.82534033,0.40402487,0.17944569,0.00235717,0.08745075,0.50767250,0.00000000
-5.25562781,0.72075602,0.35466153,0.15724901,0.00204912,0.07666449,0.44277582,0.00000000
-5.24962481,0.62628158,0.30972445,0.13739066,0.00176996,0.06683025,0.38400102,0.00000000
-5.24362181,0.54175687,0.26920475,0.11985513,0.00151917,0.05792619,0.33124214,0.00000000
-5.23761881,0.46692349,0.23304328,0.10461390,0.00129584,0.04992238,0.28432254,0.00000000
-5.23161581,0.40144585,0.20113915,0.09163021,0.00109875,0.04278157,0.24300848,0.00000000
-5.22561281,0.34493273,0.17335903,0.08086389,0.00092643,0.03646026,0.20702319,0.00000000
-5.21960980,0.29695866,0.14954681,0.07227599,0.00077727,0.03090999,0.17606067,0.00000000
-5.21360680,0.25708419,0.12953316,0.06583319,0.00064960,0.02607865,0.14979870,0.00000000
-5.20760380,0.22487424,0.11314467,0.06151151,0.00054171,0.02191188,0.12791084,0.00000000
-5.20160080,0.19991399,0.10021214,0.05929939,0.00045200,0.01835440,0.11007684,0.00000000
-5.19559780,0.18182190,0.09057787,0.05919985,0.00037897,0.01535122,0.09599140,0.00000000
-5.18959480,0.17025951,0.08410165,0.06123169,0.00032129,0.01284878,0.08537114,0.00000000
-5.18359180,0.16493796,0.08066544,0.06542962,0.00027786,0.01079586,0.07795962,0.00000000
-5.17758879,0.16562117,0.08017662,0.07184336,0.00024783,0.00914431,0.07353068,0.00000000
-5.17158579,0.17212592,0.08256984,0.08053568,0.00023065,0.00784964,0.07188996,0.00000000
-5.16558279,0.18431904,0.08780755,0.09157947,0.00022606,0.00687135,0.07287496,0.00000000
-5.15957979,0.20211205,0.09587938,0.10505396,0.00023413,0.00617320,0.07635380,0.00000000
-5.15357679,0.22545388,0.10680038,0.12104028,0.00025527,0.00572320,0.08222283,0.00000000
-5.14757379,0.25432194,0.12060854,0.13961647,0.00029023,0.00549365,0.09040349,0.00000000
-5.14157079,0.28871235,0.13736157,0.16085228,0.00034009,0.00546092,0.10083860,0.00000000
-5.13556778,0.32862971,0.15713330,0.18480402,0.00040624,0.00560533,0.11348836,0.00000000
-5.12956478,0.37407725,0.18000985,0.21150962,0.00049040,0.00591091,0.12832635,0.00000000
-5.12356178,0.42504762,0.20608575,0.24098429,0.00059451,0.00636516,0.14533565,0.00000000
-5.11755878,0.48151510,0.23546022,0.27321703,0.00072078,0.00695893,0.16450542,0.00000000
-5.11155578,0.54342947,0.26823370,0.30816815,0.00087155,0.00768618,0.18582796,0.00000000
-5.10555278,0.61071194,0.30450469,0.34576805,0.00104926,0.00854395,0.20929642,0.00000000
-5.09954977,0.68325327,0.34436704,0.38591729,0.00125637,0.00953224,0.23490320,0.00000000
-5.09354677,0.76091406,0.38790746,0.42848810,0.00149524,0.01065403,0.26263901,0.00000000
-5.08754377,0.84352721,0.43520342,0.47332717,0.00176803,0.01191525,0.29249254,0.00000000
-5.08154077,0.93090198,0.48632107,0.52025955,0.00207661,0.01332486,0.32445056,0.00000000
-5.07553777,1.02282944,0.54131319,0.56909356,0.00242237,0.01489482,0.35849839,0.00000000
-5.06953477,1.11908854,0.60021679,0.61962621,0.00280615,0.01664006,0.39462032,0.00000000
-5.06353177,1.21945205,0.66305033,0.67164886,0.00322811,0.01857836,0.43279994,0.00000000
-5.05752876,1.32369179,0.72981011,0.72495265,0.00368758,0.02073012,0.47301995,0.00000000
-5.05152576,1.43158217,0.80046593,0.77933324,0.00418296,0.02311797,0.51526134,0.00000000
-5.04552276,1.54290155,0.87495556,0.83459451,0.00471169,0.02576625,0.55950155,0.00000000
-5.03951976,1.65743063,0.95317831,0.89055073,0.00527012,0.02870019,0.60571168,0.00000000
-5.03351676,1.77494775,1.03498744,0.94702716,0.00585356,0.03194504,0.65385242,0.00000000
-5.02751376,1.89522076,1.12018182,1.00385865,0.00645623,0.03552482,0.70386896,0.00000000
-5.02151076,2.01799575,1.20849695,1.06088654,0.00707137,0.03946102,0.75568479,0.00000000
-5.01550775,2.14298316,1.29959590,1.11795381,0.00769129,0.04377110,0.80919483,0.00000000
-5.00950475,2.26984196,1.39306057,1.17489895,0.00830756,0.04846684,0.86425810,0.00000000
-5.00350175,2.39816306,1.48838404,1.23154898,0.00891115,0.05355272,0.92069053,0.00000000
-4.99749875,2.52745339,1.58496459,1.28771235,0.00949267,0.05902432,0.97825836,0.00000000
-4.99149575,2.65712197,1.68210228,1.34317226,0.01004260,0.06486685,1.03667288,0.00000000
-4.98549275,2.78646978,1.77899857,1.39768139,0.01055156,0.07105389,1.09558695,0.00000000
-4.97948974,2.91468477,1.87475995,1.45095873,0.01101058,0.07754650,1.15459413,0.00000000
-4.97348674,3.04084368,1.96840585,1.50268911,0.01141140,0.08429272,1.21323080,0.00000000
-4.96748374,3.16392155,2.05888135,1.55252621,0.01174667,0.09122758,1.27098173,0.00000000
-4.96148074,3.28280975,2.14507475,1.60009935,0.01201023,0.09827364,1.32728940,0.00000000
-4.95547774,3.39634288,2.22583998,1.64502412,0.01219732,0.10534215,1.38156699,0.00000000
-4.94947474,3.50333399,2.30002338,1.68691689,0.01230468,0.11233483,1.43321502,0.00000000
-4.94347174,3.60261740,2.36649424,1.72541282,0.01233073,0.11914613,1.48164102,0.00000000
-4.93746873,3.69309747,2.42417815,1.76018644,0.01227553,0.12566613,1.52628171,0.00000000
-4.93146573,3.77380123,2.47209187,1.79097410,0.01214088,0.13178373,1.56662664,0.00000000
-4.92546273,3.84393245,2.50937858,1.81759693,0.01193016,0.13739020,1.60224229,0.00000000
-4.91945973,3.90292399,2.53534166,1.83998304,0.01164829,0.14238288,1.63279533,0.00000000
-4.91345673,3.95048550,2.54947573,1.85818735,0.01130150,0.14666881,1.65807372,0.00000000
-4.90745373,3.98664342,2.55149322,1.87240780,0.01089719,0.15016818,1.67800436,0.00000000
-4.90145073,4.01177006,2.54134521,1.88299636,0.01044366,0.15281748,1.69266611,0.00000000
-4.89544772,4.02659964,2.51923516,1.89046375,0.00994990,0.15457204,1.70229699,0.00000000
-4.88944472,4.03222906,2.48562479,1.89547697,0.00942529,0.15540796,1.70729496,0.00000000
-4.88344172,4.03010220,2.44123152,1.89884905,0.00887937,0.15532329,1.70821153,0.00000000
-4.87743872,4.02197766,2.38701715,1.90152086,0.00832159,0.15433833,1.70573836,0.00000000
-4.87143572,4.00988013,2.32416828,1.90453536,0.00776110,0.15249518,1.70068691,0.00000000
-4.86543272,3.99603722,2.25406887,1.90900496,0.00720653,0.14985636,1.69396186,0.00000000
-4.85942971,3.98280390,2.17826616,1.91607319,0.00666587,0.14650273,1.68652939,0.00000000
-4.85342671,3.97257785,2.09843111,1.92687234,0.00614630,0.14253069,1.67938161,0.00000000
-4.84742371,3.96770948,2.01631504,1.94247876,0.00565410,0.13804890,1.67349877,0.00000000
-4.84142071,3.97041064,1.93370410,1.96386808,0.00519463,0.13317461,1.66981111,0.00000000
-4.83541771,3.98266658,1.85237336,1.99187231,0.00477226,0.12802971,1.66916208,0.00000000
-4.82941471,4.00615523,1.77404215,2.02714111,0.00439040,0.12273691,1.67227477,0.00000000
-4.82341171,4.04217773,1.70033230,2.07010900,0.00405154,0.11741586,1.67972323,0.00000000
-4.81740870,4.09160357,1.63273044,2.12097024,0.00375727,0.11217973,1.69191004,0.00000000
-4.81140570,4.15483283,1.57255549,2.17966265,0.00350834,0.10713212,1.70905110,0.00000000
-4.80540270,4.23177715,1.52093205,2.24586116,0.00330478,0.10236449,1.73116840,0.00000000
-4.79939970,4.32185996,1.47877000,2.31898137,0.00314591,0.09795422,1.75809091,0.00000000
-4.79339670,4.42403558,1.44675047,2.39819282,0.00303046,0.09396325,1.78946327,0.00000000
-4.78739370,4.53682584,1.42531785,2.48244142,0.00295663,0.09043737,1.82476180,0.00000000
-4.78139070,4.65837166,1.41467750,2.57047965,0.00292214,0.08740607,1.86331653,0.00000000
-4.77538769,4.78649699,1.41479858,2.66090304,0.00292432,0.08488294,1.90433825,0.00000000
-4.76938469,4.91878125,1.42542122,2.75219120,0.00296013,0.08286651,1.94694867,0.00000000
-4.76338169,5.05263681,1.44606749,2.84275137,0.00302623,0.08134153,1.99021239,0.00000000
-4.75737869,5.18538769,1.47605545,2.93096252,0.00311899,0.08028042,2.03316888,0.00000000
-4.75137569,5.31434604,1.51451579,3.01521817,0.00323457,0.07964502,2.07486303,0.00000000
-4.74537269,5.43688337,1.56041063,3.09396641,0.00336891,0.07938838,2.11437298,0.00000000
-4.73936968,5.55049411,1.61255430,3.16574555,0.00351780,0.07945663,2.15083418,0.00000000
-4.73336668,5.65284986,1.66963583,3.22921471,0.00367688,0.07979081,2.18345912,0.00000000
-4.72736368,5.74184332,1.73024323,3.28317867,0.00384173,0.08032859,2.21155220,0.00000000
-4.72136068,5.81562179,1.79288949,3.32660681,0.00400792,0.08100602,2.23451995,0.00000000
-4.71535768,5.87261074,1.85604039,3.35864631,0.00417101,0.08175901,2.25187674,0.00000000
-4.70935468,5.91152842,1.91814393,3.37863027,0.00432669,0.08252479,2.26324664,0.00000000
-4.70335168,5.93139297,1.97766135,3.38608116,0.00447083,0.08324325,2.26836213,0.00000000
-4.69734867,5.93152375,2.03309931,3.38071071,0.00459953,0.08385812,2.26706061,0.00000000
-4.69134567,5.91153839,2.08304278,3.36241691,0.00470925,0.08431806,2.25927936,0.00000000
-4.68534267,5.87134728,2.12618796,3.33127905,0.00479685,0.08457770,2.24505010,0.00000000
-4.67933967,5.81114664,2.16137426,3.28755139,0.00485970,0.08459850,2.22449347,0.00000000
-4.67333667,5.73141123,2.18761452,3.23165602,0.00489573,0.08434955,2.19781439,0.00000000
-4.66733367,5.63288703,2.20412222,3.16417526,0.00490347,0.08380827,2.16529823,0.00000000
-4.66133067,5.51658416,2.21033472,3.08584358,0.00488215,0.08296094,2.12730829,0.00000000
-4.65532766,5.38376961,2.20593138,2.99753918,0.00483165,0.08180315,2.08428430,0.00000000
-4.64932466,5.23595939,2.19084581,2.90027477,0.00475256,0.08034003,2.03674178,0.00000000
-4.64332166,5.07490906,2.16527143,2.79518744,0.00464617,0.07858629,1.98527195,0.00000000
-4.63731866,4.90260201,2.12966004,2.68352718,0.00451436,0.07656621,1.93054164,0.00000000
-4.63131566,4.72123449,2.08471310,2.56664374,0.00435964,0.07431320,1.87329267,0.00000000
-4.62531266,4.53319659,2.03136604,2.44597164,0.00418501,0.07186939,1.81434033,0.00000000
-4.61930965,4.34104882,1.97076608,2.32301309,0.00399392,0.06928483,1.75457023,0.00000000
-4.61330665,4.14749366,1.90424412,2.19931898,0.00379013,0.06661664,1.69493327,0.00000000
-4.60730365,3.95534222,1.83328192,2.07646786,0.00357764,0.06392789,1.63643826,0.00000000
-4.60130065,3.76747615,1.75947545,1.95604345,0.00336055,0.06128638,1.58014202,0.00000000
-4.59529765,3.58680519,1.68449584,1.83961081,0.00314300,0.05876330,1.52713669,0.00000000
-4.58929465,3.41622092,1.61004905,1.72869181,0.00292901,0.05643178,1.47853429,0.00000000
-4.58329165,3.25854768,1.53783541,1.62474048,0.00272244,0.05436533,1.43544853,0.00000000
-4.57728864,3.11649136,1.46951027,1.52911851,0.00252687,0.05263638,1.39897413,0.00000000
-4.57128564,2.99258715,1.40664663,1.44307185,0.00234555,0.05131464,1.37016374,0.00000000
-4.56528264,2.88914729,1.35070055,1.36770855,0.00218135,0.05046566,1.35000309,0.00000000
-4.55927964,2.80820993,1.30298005,1.30397862,0.00203670,0.05014929,1.33938471,0.00000000
-4.55327664,2.75149019,1.26461786,1.25265612,0.00191355,0.05041828,1.33908095,0.00000000
-4.54727364,2.72033476,1.23654853,1.21432406,0.00181342,0.05131702,1.34971704,0.00000000
-4.54127064,2.71568126,1.21949006,1.18936236,0.00173733,0.05288026,1.37174512,0.00000000
-4.53526763,2.73802374,1.21393015,1.17793936,0.00168584,0.05513212,1.40542016,0.00000000
-4.52926463,2.78738580,1.22011741,1.18000701,0.00165911,0.05808516,1.45077892,0.00000000
-4.52326163,2.86330259,1.23805735,1.19530033,0.00165685,0.06173964,1.50762311,0.00000000
-4.51725863,2.96481340,1.26751344,1.22334121,0.00167844,0.06608306,1.57550777,0.00000000
-4.51125563,3.09046583,1.30801321,1.26344695,0.00172293,0.07108985,1.65373594,0.00000000
-4.50525263,3.23833282,1.35885938,1.31474368,0.00178912,0.07672137,1.74136067,0.00000000
-4.49924962,3.40604327,1.41914611,1.37618482,0.00187561,0.08292615,1.83719489,0.00000000
-4.49324662,3.59082647,1.48778004,1.44657433,0.00198084,0.08964052,1.93982961,0.00000000
-4.48724362,3.78957040,1.56350613,1.52459483,0.00210321,0.09678939,2.04766068,0.00000000
-4.48124062,3.99889272,1.64493771,1.60883980,0.00224109,0.10428752,2.15892349,0.00000000
-4.47523762,4.21522333,1.73059029,1.69784940,0.00239294,0.11204096,2.27173519,0.00000000
-4.46923462,4.43489603,1.81891831,1.79014884,0.00255734,0.11994881,2.38414305,0.00000000
-4.46323162,4.65424661,1.90835402,1.88428821,0.00273310,0.12790523,2.49417750,0.00000000
-4.45722861,4.86971396,1.99734724,1.97888229,0.00291925,0.13580167,2.59990799,0.00000000
-4.45122561,5.07794030,2.08440490,2.07264881,0.00311518,0.14352918,2.69949945,0.00000000
-4.44522261,5.27586663,2.16812902,2.16444364,0.00332062,0.15098084,2.79126713,0.00000000
-4.43921961,5.46081913,2.24725175,2.25329115,0.00353566,0.15805417,2.87372749,0.00000000
-4.43321661,5.63058273,2.32066631,2.33840831,0.00376081,0.16465344,2.94564285,0.00000000
-4.42721361,5.78345838,2.38745247,2.41922117,0.00399695,0.17069185,3.00605791,0.00000000
-4.42121061,5.91830110,2.44689582,2.49537271,0.00424530,0.17609343,3.05432641,0.00000000
-4.41520760,6.03453687,2.49849990,2.56672148,0.00450740,0.18079464,3.09012661,0.00000000
-4.40920460,6.13215750,2.54199072,2.63333073,0.00478495,0.18474563,3.11346518,0.00000000
-4.40320160,6.21169325,2.57731375,2.69544838,0.00507981,0.18791108,3.12466895,0.00000000
-4.39719860,6.27416456,2.60462325,2.75347865,0.00539379,0.19027055,3.12436522,0.00000000
-4.39119560,6.32101507,2.62426471,2.80794644,0.00572859,0.19181846,3.11345148,0.00000000
-4.38519260,6.35402892,2.63675103,2.85945637,0.00608558,0.19256359,3.09305584,0.00000000
-4.37918959,6.37523631,2.64273362,2.90864820,0.00646570,0.19252819,3.06449026,0.00000000
-4.37318659,6.38681178,2.64296956,2.95615101,0.00686932,0.19174671,3.02919835,0.00000000
-4.36718359,6.39096985,2.63828636,3.00253849,0.00729605,0.19026424,2.98870038,0.00000000
-4.36118059,6.38986299,2.62954567,3.04828742,0.00774467,0.18813471,2.94453751,0.00000000
-4.35517759,6.38548626,2.61760744,3.09374173,0.00821304,0.18541893,2.89821778,0.00000000
-4.34917459,6.37959300,2.60329602,3.13908376,0.00869801,0.18218261,2.85116584,0.00000000
-4.34317159,6.37362492,2.58736927,3.18431433,0.00919546,0.17849429,2.80467811,0.00000000
-4.33716858,6.36865919,2.57049203,3.22924248,0.00970028,0.17442344,2.75988519,0.00000000
-4.33116558,6.36537440,2.55321451,3.27348537,0.01020644,0.17003873,2.71772220,0.00000000
-4.32516258,6.36403601,2.53595654,3.31647835,0.01070717,0.16540643,2.67890804,0.00000000
-4.31915958,6.36450105,2.51899779,3.35749439,0.01119504,0.16058918,2.64393362,0.00000000
-4.31315658,6.36624105,2.50247417,3.39567195,0.01166222,0.15564499,2.61305900,0.00000000
-4.30715358,6.36838104,2.48638025,3.43004964,0.01210067,0.15062655,2.58631892,0.00000000
