energy_ev,total_up,Mn_p_up,Mn_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.48474237,1.35271455,0.22487329,0.32350850,0.29815027,0.39062393,0.00020655,0.00536651,0.00665646,0.65015124
-3.47873937,1.42921158,0.25312468,0.34677788,0.30237330,0.39178042,0.00020363,0.00574400,0.00723761,0.70399234
-3.47273637,1.50810362,0.28314110,0.37155670,0.30515363,0.39155313,0.00020320,0.00618258,0.00784806,0.76048868
-3.46673337,1.58848865,0.31468336,0.39754433,0.30644630,0.38989099,0.00020492,0.00667505,0.00848109,0.81905448
-3.46073037,1.66940989,0.34745936,0.42440695,0.30623929,0.38679405,0.00020844,0.00721396,0.00912905,0.87902474
-3.45472736,1.74986198,0.38112755,0.45178014,0.30455225,0.38231212,0.00021344,0.00779162,0.00978336,0.93966058
-3.44872436,1.82880023,0.41530253,0.47927279,0.30143420,0.37654145,0.00021956,0.00840006,0.01043465,1.00015845
-3.44272136,1.90515337,0.44956302,0.50647271,0.29696033,0.36961977,0.00022649,0.00903112,0.01107288,1.05966309
-3.43671836,1.97783973,0.48346180,0.53295371,0.29122813,0.36171978,0.00023390,0.00967650,0.01168757,1.11728416
-3.43071536,2.04578691,0.51653751,0.55828402,0.28435306,0.35304157,0.00024150,0.01032787,0.01226799,1.17211623
-3.42471236,2.10795421,0.54832765,0.58203592,0.27646399,0.34380419,0.00024899,0.01097699,0.01280345,1.22326133
-3.41870935,2.16335731,0.57838242,0.60379616,0.26769864,0.33423686,0.00025611,0.01161586,0.01328356,1.26985349
-3.41270635,2.21109399,0.60627865,0.62317675,0.25819914,0.32457007,0.00026263,0.01223685,0.01369860,1.31108392
-3.40670335,2.25036978,0.63163322,0.63982570,0.24810806,0.31502707,0.00026832,0.01283280,0.01403974,1.34622598
-3.40070035,2.28052217,0.65411524,0.65343711,0.23756483,0.30581591,0.00027300,0.01339722,0.01429937,1.37465858
-3.39469735,2.30104197,0.67345643,0.66376029,0.22670282,0.29712241,0.00027652,0.01392429,0.01447137,1.39588673
-3.38869435,2.31159047,0.68945902,0.67060716,0.21564698,0.28910425,0.00027877,0.01440900,0.01455130,1.40955831
-3.38269135,2.31201136,0.70200079,0.67385781,0.20451214,0.28188632,0.00027967,0.01484717,0.01453660,1.41547600
-3.37668834,2.30233639,0.71103709,0.67346372,0.19340198,0.27555748,0.00027917,0.01523543,0.01442666,1.41360366
-3.37068534,2.28278438,0.71659939,0.66944857,0.18240836,0.27016884,0.00027727,0.01557124,0.01422289,1.40406672
-3.36468234,2.25375331,0.71879086,0.66190646,0.17161133,0.26573337,0.00027399,0.01585281,0.01392866,1.38714662
-3.35867934,2.21580587,0.71777887,0.65099784,0.16107934,0.26222708,0.00026939,0.01607906,0.01354923,1.36326928
-3.35267634,2.16964909,0.71378512,0.63694310,0.15086986,0.25959154,0.00026356,0.01624948,0.01309155,1.33298846
-3.34667334,2.11610921,0.70707378,0.62001439,0.14103007,0.25773759,0.00025661,0.01636408,0.01256408,1.29696462
-3.34067034,2.05610301,0.69793846,0.60052599,0.13159783,0.25655025,0.00024868,0.01642331,0.01197648,1.25594050
-3.33466733,1.99060731,0.68668875,0.57882371,0.12260263,0.25589455,0.00023992,0.01642793,0.01133933,1.21071466
-3.32866433,1.92062814,0.67363697,0.55527395,0.11406652,0.25562213,0.00023050,0.01637903,0.01066382,1.16211430
-3.32266133,1.84717135,0.65908614,0.53025289,0.10600521,0.25557839,0.00022059,0.01627791,0.00996138,1.11096867
-3.31665833,1.77121607,0.64331941,0.50413621,0.09842898,0.25560996,0.00021039,0.01612616,0.00924344,1.05808446
-3.31065533,1.69369227,0.62659197,0.47728999,0.09134364,0.25557231,0.00020006,0.01592563,0.00852106,1.00422410
-3.30465233,1.61546345,0.60912530,0.45006291,0.08475155,0.25533706,0.00018980,0.01567853,0.00780473,0.95008793
-3.29864932,1.53731492,0.59110441,0.42278009,0.07865249,0.25479905,0.00017979,0.01538745,0.00710410,0.89630086
-3.29264632,1.45994794,0.57267769,0.39573868,0.07304461,0.25388255,0.00017022,0.01505553,0.00642787,0.84340383
-3.28664332,1.38397949,0.55395957,0.36920520,0.06792529,0.25254673,0.00016127,0.01468650,0.00578361,0.79185004
-3.28064032,1.30994712,0.53503533,0.34341448,0.06329207,0.25078991,0.00015310,0.01428483,0.00517776,0.74200577
-3.27463732,1.23831796,0.51596783,0.31857023,0.05914337,0.24865250,0.00014591,0.01385578,0.00461555,0.69415529
-3.26863432,1.16950096,0.49680561,0.29484664,0.05547928,0.24621856,0.00013986,0.01340553,0.00410106,0.64850917
-3.26263132,1.10386097,0.47759158,0.27239115,0.05230212,0.24361567,0.00013512,0.01294116,0.00363726,0.60521513
-3.25662831,1.04173348,0.45837189,0.25132764,0.04961687,0.24101322,0.00013187,0.01247069,0.00322612,0.56437064
-3.25062531,0.98343891,0.43920433,0.23176016,0.04743146,0.23861910,0.00013029,0.01200303,0.00286871,0.52603630
-3.24462231,0.92929511,0.42016570,0.21377651,0.04575674,0.23667463,0.00013053,0.01154788,0.00256533,0.49024917
-3.23861931,0.87962735,0.40135771,0.19745179,0.04460626,0.23544817,0.00013277,0.01111563,0.00231559,0.45703528
-3.23261631,0.83477498,0.38291121,0.18285137,0.04399576,0.23522717,0.00013717,0.01071716,0.00211860,0.42642065
-3.22661331,0.79509448,0.36498834,0.17003345,0.04394237,0.23630922,0.00014388,0.01036360,0.00197302,0.39844040
-3.22061031,0.76095846,0.34778273,0.15905086,0.04446355,0.23899209,0.00015303,0.01006612,0.00187717,0.37314558
-3.21460730,0.73275102,0.33151753,0.14995226,0.04557582,0.24356320,0.00016473,0.00983559,0.00182911,0.35060746
-3.20860430,0.71085954,0.31644162,0.14278257,0.04729323,0.25028884,0.00017909,0.00968233,0.00182669,0.33091946
-3.20260130,0.69566350,0.30282405,0.13758284,0.04962582,0.25940341,0.00019614,0.00961574,0.00186755,0.31419658
-3.19659830,0.68752110,0.29094702,0.13438961,0.05257790,0.27109931,0.00021592,0.00964407,0.00194920,0.30057268
-3.19059530,0.68675436,0.28109771,0.13323376,0.05614645,0.28551762,0.00023837,0.00977405,0.00206895,0.29019594
-3.18459230,0.69363365,0.27355930,0.13413915,0.06031966,0.30274026,0.00026341,0.01001070,0.00222394,0.28322258
-3.17858929,0.70836247,0.26860143,0.13712099,0.06507565,0.32278385,0.00029091,0.01035704,0.00241111,0.27980958
-3.17258629,0.73106351,0.26647061,0.14218425,0.07038162,0.34559580,0.00032066,0.01081401,0.00262718,0.28010638
-3.16658329,0.76176660,0.26738068,0.14932207,0.07619332,0.37105298,0.00035237,0.01138031,0.00286860,0.28424628
-3.16058029,0.80039942,0.27150378,0.15851434,0.08245517,0.39896321,0.00038574,0.01205237,0.00313161,0.29233762
-3.15457729,0.84678158,0.27896209,0.16972655,0.08910081,0.42906985,0.00042036,0.01282449,0.00341216,0.30445518
-3.14857429,0.90062242,0.28982051,0.18290885,0.09605444,0.46105956,0.00045579,0.01368889,0.00370600,0.32063220
-3.14257129,0.96152292,0.30408061,0.19799557,0.10323260,0.49457333,0.00049154,0.01463602,0.00400866,0.34085306
-3.13656828,1.02898189,0.32167604,0.21490499,0.11054670,0.52922048,0.00052710,0.01565489,0.00431552,0.36504712
-3.13056528,1.10240619,0.34246958,0.23353956,0.11790598,0.56459550,0.00056193,0.01673350,0.00462189,0.39308369
-3.12456228,1.18112503,0.36625203,0.25378637,0.12522107,0.60029705,0.00059549,0.01785930,0.00492306,0.42476863
-3.11855928,1.26440760,0.39274301,0.27551805,0.13240768,0.63594880,0.00062723,0.01901984,0.00521442,0.45984247
-3.11255628,1.35148375,0.42159388,0.29859390,0.13939066,0.67122102,0.00065668,0.02020335,0.00549156,0.49798032
-3.10655328,1.44156676,0.45239266,0.32286131,0.14610792,0.70585225,0.00068337,0.02139940,0.00575036,0.53879372
-3.10055028,1.53387737,0.48467112,0.34815740,0.15251421,0.73966988,0.00070691,0.02259954,0.00598709,0.58183439
-3.09454727,1.62766814,0.51791376,0.37431085,0.15858453,0.77260871,0.00072701,0.02379794,0.00619852,0.62659995
-3.08854427,1.72224704,0.55156874,0.40114390,0.16431685,0.80472623,0.00074345,0.02499190,0.00638200,0.67254150
-3.08254127,1.81699920,0.58506024,0.42847447,0.16973412,0.83621369,0.00075611,0.02618236,0.00653551,0.71907306
-3.07653827,1.91140572,0.61780223,0.45611842,0.17488527,0.86740191,0.00076499,0.02737414,0.00665771,0.76558253
-3.07053527,2.00505861,0.64921300,0.48389185,0.17984519,0.89876103,0.00077021,0.02857618,0.00674799,0.81144409
-3.06453227,2.09767092,0.67873019,0.51161348,0.18471344,0.93089353,0.00077198,0.02980145,0.00680642,0.85603148
-3.05852926,2.18908137,0.70582563,0.53910711,0.18961181,0.96452020,0.00077062,0.03106672,0.00683378,0.89873210
-3.05252626,2.27925296,0.73001971,0.56620404,0.19468060,1.00045903,0.00076656,0.03239211,0.00683149,0.93896117
-3.04652326,2.36826534,0.75089450,0.59274547,0.20007387,1.03959714,0.00076029,0.03380042,0.00680152,0.97617570
-3.04052026,2.45630100,0.76810529,0.61858487,0.20595357,1.08285658,0.00075238,0.03531620,0.00674636,1.00988779
-3.03451726,2.54362559,0.78139015,0.64359017,0.21248291,1.13115484,0.00074345,0.03696475,0.00666891,1.03967667
-3.02851426,2.63056314,0.79057691,0.66764583,0.21981917,1.18536151,0.00073413,0.03877083,0.00657237,1.06519921
-3.02251126,2.71746713,0.79558763,0.69065465,0.22810625,1.24625273,0.00072508,0.04075736,0.00646016,1.08619841
-3.01650825,2.80468874,0.79644012,0.71253929,0.23746715,1.31446530,0.00071692,0.04294406,0.00633581,1.10250966
-3.01050525,2.89254392,0.79324667,0.73324346,0.24799702,1.39045264,0.00071025,0.04534607,0.00620291,1.11406454
-3.00450225,2.98128087,0.78620996,0.75273281,0.25975682,1.47444487,0.00070561,0.04797267,0.00606500,1.12089197
-2.99849925,3.07105004,0.77561649,0.77099536,0.27276816,1.56641504,0.00070346,0.05082621,0.00592551,1.12311691
-2.99249625,3.16187829,0.76182769,0.78804160,0.28700953,1.66605383,0.00070418,0.05390117,0.00578777,1.12095652
-2.98649325,3.25364917,0.74526921,0.80390430,0.30241421,1.77275442,0.00070806,0.05718357,0.00565493,1.11471406
-2.98049025,3.34609086,0.72641877,0.81863798,0.31887012,1.88560910,0.00071527,0.06065073,0.00553001,1.10477088
-2.97448724,3.43877299,0.70579314,0.83231820,0.33622171,2.00341867,0.00072589,0.06427137,0.00541587,1.09157673
-2.96848424,3.53111315,0.68393458,0.84504064,0.35427392,2.12471502,0.00073988,0.06800615,0.00531530,1.07563882
-2.96248124,3.62239345,0.66139731,0.85692011,0.37279812,2.24779677,0.00075712,0.07180858,0.00523101,1.05751008
-2.95647824,3.71178671,0.63873442,0.86808950,0.39154004,2.37077718,0.00077738,0.07562633,0.00516574,1.03777692
-2.95047524,3.79839156,0.61648550,0.87869860,0.41022912,2.49164271,0.00080036,0.07940287,0.00512230,1.01704686
-2.94447224,3.88127465,0.59516525,0.88891291,0.42858924,2.60832015,0.00082572,0.08307943,0.00510364,0.99593641
-2.93846923,3.95951817,0.57525334,0.89891219,0.44635011,2.71874969,0.00085305,0.08659709,0.00511292,0.97505927
-2.93246623,4.03226993,0.55718559,0.90888878,0.46325901,2.82096059,0.00088194,0.08989901,0.00515358,0.95501522
-2.92646323,4.09879322,0.54134640,0.91904550,0.47909213,2.91314629,0.00091196,0.09293270,0.00522937,0.93637963
-2.92046023,4.15851349,0.52806265,0.92959291,0.49366521,2.99373522,0.00094271,0.09565204,0.00534440,0.91969375
-2.91445723,4.21105877,0.51759877,0.94074582,0.50684259,3.06145405,0.00097383,0.09801925,0.00550314,0.90545578
-2.90845423,4.25629118,0.51015306,0.95271901,0.51854455,3.11538006,0.00100500,0.10000643,0.00571043,0.89411255
-2.90245123,4.29432724,0.50585512,0.96572185,0.52875219,3.15498017,0.00103599,0.10159676,0.00597141,0.88605214
-2.89644822,4.32554535,0.50476439,0.97995205,0.53750984,3.18013437,0.00106662,0.10278516,0.00629152,0.88159705
-2.89044522,4.35057947,0.50686974,0.99558851,0.54492460,3.19114254,0.00109683,0.10357855,0.00667636,0.88099825
-2.88444222,4.37029908,0.51209007,1.01278352,0.55116313,3.18871406,0.00112661,0.10399553,0.00713164,0.88443014
-2.87843922,4.38577616,0.52027611,1.03165458,0.55644569,3.17394077,0.00115605,0.10406562,0.00766301,0.89198648
-2.87243622,4.39824093,0.53121335,1.05227637,0.56103788,3.14825469,0.00118534,0.10382795,0.00827599,0.90367762
-2.86643322,4.40902882,0.54462628,1.07467329,0.56524022,3.11337242,0.00121471,0.10332971,0.00897578,0.91942912
-2.86043022,4.41952164,0.56018401,1.09881322,0.56937627,3.07122936,0.00124448,0.10262423,0.00976713,0.93908216
-2.85442721,4.43108655,0.57750728,1.12460301,0.57377977,3.02390661,0.00127498,0.10176885,0.01065422,0.96239582
-2.84842421,4.44501622,0.59617701,1.15188636,0.57878150,2.97355451,0.00130662,0.10082279,0.01164051,0.98905152
-2.84242121,4.46247386,0.61574421,1.18044442,0.58469643,2.92231618,0.00133978,0.09984504,0.01272863,1.01865966
-2.83641821,4.48444629,0.63574115,1.20999959,0.59181173,2.87225482,0.00137489,0.09889232,0.01392027,1.05076846
-2.83041521,4.51170749,0.65569365,1.24022251,0.60037640,2.82528783,0.00141235,0.09801743,0.01521614,1.08487503
-2.82441221,4.54479475,0.67513400,1.27074231,0.61059266,2.78313052,0.00145253,0.09726776,0.01661585,1.12043809
-2.81840920,4.58399827,0.69361429,1.30115975,0.62260969,2.74725154,0.00149579,0.09668426,0.01811790,1.15689235
-2.81240620,4.62936437,0.71071949,1.33106265,0.63651985,2.71884136,0.00154247,0.09630080,0.01971962,1.19366368
-2.80640320,4.68071147,0.72607981,1.36004303,0.65235741,2.69879438,0.00159284,0.09614390,0.02141717,1.23018469
-2.80040020,4.73765725,0.73938183,1.38771488,0.67009974,2.68770469,0.00164715,0.09623284,0.02320547,1.26590989
-2.79439720,4.79965466,0.75037773,1.41373166,0.68967078,2.68587448,0.00170561,0.09658015,0.02507821,1.30032987
-2.78839420,4.86603391,0.75889232,1.43780228,0.71094655,2.69333380,0.00176838,0.09719229,0.02702776,1.33298369
-2.78239120,4.93604742,0.76482723,1.45970472,0.73376218,2.70986969,0.00183558,0.09807060,0.02904516,1.36346898
-2.77638819,5.00891459,0.76816230,1.47929614,0.75792007,2.73506254,0.00190727,0.09921233,0.03112000,1.39144925
-2.77038519,5.08386342,0.76895378,1.49651887,0.78319879,2.76832712,0.00198349,0.10061173,0.03324041,1.41665818
-2.76438219,5.16016642,0.76732957,1.51140167,0.80936214,2.80895586,0.00206420,0.10226105,0.03539290,1.43890063
-2.75837919,5.23716895,0.76348164,1.52405606,0.83616793,2.85616205,0.00214929,0.10415148,0.03756236,1.45805062
-2.75237619,5.31430850,0.75765606,1.53466780,0.86337617,2.90912072,0.00223862,0.10627393,0.03973197,1.47404653
-2.74637319,5.39112455,0.75014107,1.54348402,0.89075628,2.96700542,0.00233195,0.10861958,0.04188319,1.48688394
-2.74037019,5.46725900,0.74125401,1.55079654,0.91809307,3.02901939,0.00242896,0.11118024,0.04399579,1.49660681
-2.73436718,5.54244827,0.73132756,1.55692254,0.94519139,3.09442014,0.00252925,0.11394851,0.04604799,1.50329768
-2.72836418,5.61650818,0.72069618,1.56218364,0.97187934,3.16253675,0.00263231,0.11691776,0.04801662,1.50706772
-2.72236118,5.68931391,0.70968348,1.56688471,0.99801010,3.23277993,0.00273756,0.12008189,0.04987743,1.50804730
-2.71635818,5.76077677,0.69859097,1.57129376,1.02346244,3.30464476,0.00284433,0.12343512,0.05160547,1.50637788
-2.71035518,5.83082034,0.68768893,1.57562418,1.04814013,3.37770698,0.00295185,0.12697156,0.05317558,1.50220571
-2.70435218,5.89935789,0.67720969,1.58002042,1.07197034,3.45161360,0.00305934,0.13068499,0.05456302,1.49567776
-2.69834917,5.96627321,0.66734353,1.58454811,1.09490143,3.52606882,0.00316593,0.13456849,0.05574408,1.48694014
-2.69234617,6.03140615,0.65823739,1.58918915,1.11690025,3.60081671,0.00327079,0.13861436,0.05669685,1.47613888
-2.68634317,6.09454416,0.64999613,1.59384226,1.13794924,3.67562185,0.00337310,0.14281415,0.05740196,1.46342304
-2.68034017,6.15542024,0.64268617,1.59832885,1.15804351,3.75024927,0.00347211,0.14715876,0.05784336,1.44894955
-2.67433717,6.21371739,0.63634117,1.60240390,1.17718822,3.82444519,0.00356721,0.15163893,0.05800897,1.43288930
-2.66833417,6.26907910,0.63096906,1.60577132,1.19539619,3.89791944,0.00365795,0.15624575,0.05789137,1.41543390
-2.66233117,6.32112491,0.62656003,1.60810267,1.21268609,3.97033101,0.00374409,0.16097138,0.05748829,1.39680210
-2.65632816,6.36946988,0.62309479,1.60905840,1.22908107,4.04127729,0.00382565,0.16580989,0.05680296,1.37724542
-2.65032516,6.41374631,0.62055247,1.60831010,1.24460791,4.11028782,0.00390295,0.17075816,0.05584432,1.35705204
-2.64432216,6.45362616,0.61891763,1.60556261,1.25929666,4.17682304,0.00397663,0.17581674,0.05462699,1.33654848
-2.63831916,6.48884240,0.61818595,1.60057471,1.27318058,4.24027794,0.00404768,0.18099065,0.05317108,1.31609849
-2.63231616,6.51920787,0.61836806,1.59317705,1.28629644,4.29999079,0.00411744,0.18628995,0.05150178,1.29609903
-2.62631316,6.54462996,0.61949143,1.58328654,1.29868479,4.35525647,0.00418757,0.19173016,0.04964874,1.27697303
-2.62031016,6.56512024,0.62160005,1.57091610,1.31039030,4.40534381,0.00426007,0.19733229,0.04764535,1.25915925
-2.61430715,6.58079808,0.62475201,1.55617947,1.32146178,4.44951612,0.00433721,0.20312256,0.04552781,1.24309935
-2.60830415,6.59188787,0.62901509,1.53929064,1.33195196,4.48705404,0.00442144,0.20913169,0.04333414,1.22922290
-2.60230115,6.59870983,0.63446058,1.52055803,1.34191676,4.51727951,0.00451539,0.21539382,0.04110314,1.21793076
-2.59629815,6.60166471,0.64115588,1.50037369,1.35141405,4.53957971,0.00462174,0.22194505,0.03887333,1.20957782
-2.59029515,6.60121317,0.64915611,1.47919813,1.36050191,4.55342987,0.00474313,0.22882163,0.03668191,1.20445577
-2.58429215,6.59785095,0.65849552,1.45754159,1.36923637,4.55841379,0.00488205,0.23605790,0.03456381,1.20277697
-2.57828914,6.59208109,0.66917900,1.43594270,1.37766879,4.55424110,0.00504080,0.24368405,0.03255082,1.20466016
-2.57228614,6.58438491,0.68117446,1.41494572,1.38584298,4.54076037,0.00522132,0.25172388,0.03067088,1.21011895
-2.56628314,6.57519337,0.69440649,1.39507757,1.39379226,4.51796766,0.00542515,0.26019256,0.02894755,1.21905372
-2.56028014,6.56486066,0.70875174,1.37682568,1.40153671,4.48600994,0.00565334,0.26909467,0.02739956,1.23124760
-2.55427714,6.55364155,0.72403655,1.36061802,1.40908089,4.44518353,0.00590641,0.27842257,0.02604066,1.24636681
-2.54827414,6.54167430,0.74003688,1.34680609,1.41641218,4.39592758,0.00618430,0.28815520,0.02487955,1.26396573
-2.54227114,6.52897012,0.75648086,1.33565184,1.42350009,4.33881316,0.00648636,0.29825751,0.02391999,1.28349658
-2.53626813,6.51541037,0.77305386,1.32731919,1.43029660,4.27452854,0.00681140,0.30868050,0.02316111,1.30432348
-2.53026513,6.50075188,0.78940608,1.32187030,1.43673776,4.20386158,0.00715765,0.31936187,0.02259775,1.32574056
-2.52426213,6.48464054,0.80516215,1.31926700,1.44274659,4.12768001,0.00752289,0.33022747,0.02222102,1.34699336
-2.51825913,6.46663274,0.81993270,1.31937705,1.44823709,4.04691074,0.00790452,0.34119324,0.02201881,1.36730281
-2.51225613,6.44622372,0.83332707,1.32198486,1.45311954,3.96251897,0.00829961,0.35216780,0.02197645,1.38589078
-2.50625313,6.42288153,0.84496684,1.32680625,1.45730650,3.87548813,0.00870507,0.36305537,0.02207734,1.40200615
-2.50025013,6.39608492,0.85449946,1.33350611,1.46071954,3.78680115,0.00911770,0.37375905,0.02230359,1.41495039
-2.49424712,6.36536298,0.86161133,1.34171841,1.46329614,3.69742383,0.00953434,0.38418414,0.02263663,1.42410147
-2.48824412,6.33033448,0.86603977,1.35106721,1.46499640,3.60829047,0.00995196,0.39424141,0.02305778,1.42893515
-2.48224112,6.29074458,0.86758334,1.36118779,1.46580924,3.52029200,0.01036773,0.40385013,0.02354882,1.42904266
-2.47623812,6.24649670,0.86610986,1.37174678,1.46575744,3.43426651,0.01077912,0.41294063,0.02409235,1.42414408
-2.47023512,6.19767755,0.86156202,1.38246026,1.46490146,3.35099208,0.01118394,0.42145637,0.02467224,1.41409688
-2.46423212,6.14457373,0.85396006,1.39310910,1.46334141,3.27118131,0.01158033,0.42935530,0.02527390,1.39889919
-2.45822911,6.08767854,0.84340154,1.40355062,1.46121711,3.19547744,0.01196681,0.43661047,0.02588451,1.37868778
-2.45222611,6.02768837,0.83005828,1.41372622,1.45870612,3.12445136,0.01234223,0.44320990,0.02649312,1.35373097
-2.44622311,5.96548838,0.81417039,1.42366452,1.45601952,3.05859914,0.01270575,0.44915568,0.02709075,1.32441673
-2.44022011,5.90212787,0.79603802,1.43347987,1.45339575,2.99833966,0.01305673,0.45446241,0.02767036,1.29123662
-2.43421711,5.83878622,0.77601086,1.44336650,1.45109250,2.94401205,0.01339470,0.45915497,0.02822679,1.25476646
-2.42821411,5.77673075,0.75447618,1.45358828,1.44937708,2.89587273,0.01371927,0.46326593,0.02875660,1.21564448
-2.42221111,5.71726836,0.73184571,1.46446486,1.44851553,2.85409197,0.01403004,0.46683255,0.02925790,1.17454807
-2.41620810,5.66169299,0.70854206,1.47635458,1.44876094,2.81875009,0.01432649,0.46989367,0.02973015,1.13217006
-2.41020510,5.61123135,0.68498520,1.48963511,1.45034153,2.78983359,0.01460797,0.47248662,0.03017385,1.08919568
-2.40420210,5.56698920,0.66157951,1.50468248,1.45344889,2.76723133,0.01487360,0.47464430,0.03059033,1.04628095
-2.39819910,5.52990090,0.63870199,1.52184956,1.45822701,2.75073157,0.01512224,0.47639258,0.03098140,1.00403352
-2.39219610,5.50068428,0.61669185,1.54144485,1.46476253,2.74002002,0.01535244,0.47774816,0.03134907,0.96299646
-2.38619310,5.47980321,0.59584208,1.56371266,1.47307673,2.73467977,0.01556251,0.47871701,0.03169530,0.92363568
-2.38019010,5.46743962,0.57639303,1.58881535,1.48311969,2.73419345,0.01575045,0.47929341,0.03202169,0.88633115
-2.37418709,5.46347648,0.55852828,1.61681877,1.49476692,2.73794829,0.01591409,0.47945967,0.03232925,0.85137221
-2.36818409,5.46749281,0.54237275,1.64768127,1.50781887,2.74524429,0.01605107,0.47918661,0.03261826,0.81895682
-2.36218109,5.47877124,0.52799309,1.68124718,1.52200332,2.75530605,0.01615895,0.47843459,0.03288805,0.78919460
-2.35617809,5.49631831,0.51540029,1.71724493,1.53698087,2.76729824,0.01623531,0.47715528,0.03313698,0.76211335
-2.35017509,5.51889690,0.50455406,1.75529010,1.55235341,2.78034458,0.01627784,0.47529390,0.03336238,0.73766845
-2.34417209,5.54506994,0.49536907,1.79489346,1.56767535,2.79355023,0.01628444,0.47279197,0.03356066,0.71575473
-2.33816908,5.57325370,0.48772243,1.83547369,1.58246745,2.80602691,0.01625335,0.46959038,0.03372738,0.69622006
-2.33216608,5.60177888,0.48146225,1.87637435,1.59623266,2.81692014,0.01618324,0.46563269,0.03385746,0.67888002
-2.32616308,5.62895691,0.47641684,1.91688453,1.60847340,2.82543751,0.01607329,0.46086848,0.03394546,0.66353301
-2.32016008,5.65314881,0.47240415,1.95626222,1.61870988,2.83087703,0.01592334,0.45525666,0.03398585,0.64997500
-2.31415708,5.67283357,0.46924106,1.99375953,1.62649832,2.83265419,0.01573387,0.44876857,0.03397339,0.63801344
-2.30815408,5.68667302,0.46675221,2.02864855,1.63144867,2.83032643,0.01550615,0.44139066,0.03390343,0.62747959
-2.30215108,5.69357006,0.46477794,2.06024676,1.63324074,2.82361378,0.01524219,0.43312676,0.03377235,0.61823885
-2.29614807,5.69271750,0.46318104,2.08794075,1.63163820,2.81241433,0.01494482,0.42399971,0.03357785,0.61019865
-2.29014507,5.68363483,0.46185212,2.11120728,1.62649950,2.79681358,0.01461760,0.41405223,0.03331923,0.60331352
-2.28414207,5.66619109,0.46071330,2.12963054,1.61778541,2.77708666,0.01426486,0.40334716,0.03299772,0.59758721
-2.27813907,5.64061224,0.45972011,2.14291494,1.60556251,2.75369313,0.01389153,0.39196672,0.03261653,0.59307179
-2.27213607,5.60747253,0.45886160,2.15089283,1.59000247,2.72726394,0.01350313,0.38001114,0.03218102,0.58986365
-2.26613307,5.56766984,0.45815861,2.15352685,1.57137715,2.69858104,0.01310559,0.36759636,0.03169862,0.58809675
-2.26013007,5.52238610,0.45766034,2.15090687,1.55004952,2.66854995,0.01270514,0.35485116,0.03117871,0.58793335
-2.25412706,5.47303446,0.45743935,2.14324187,1.52646101,2.63816671,0.01230813,0.34191360,0.03063241,0.58955257
-2.24812406,5.42119563,0.45758529,2.13084730,1.50111571,2.60848021,0.01192087,0.32892711,0.03007227,0.59313751
-2.24212106,5.36854676,0.45819769,2.11412861,1.47456218,2.58055183,0.01154947,0.31603622,0.02951184,0.59886132
-2.23611806,5.31678614,0.45937817,2.09356209,1.44737390,2.55541418,0.01119965,0.30338223,0.02896521,0.60687314
-2.23011506,5.26755776,0.46122235,2.06967406,1.42012917,2.53403091,0.01087659,0.29109897,0.02844655,0.61728442
-2.22411206,5.22237962,0.46381211,2.04301954,1.39339152,2.51725958,0.01058479,0.27930884,0.02796955,0.63015646
-2.21810905,5.18257945,0.46720842,2.01416170,1.36769150,2.50581947,0.01032794,0.26811931,0.02754691,0.64548992
-2.21210605,5.14924122,0.47144522,1.98365305,1.34351083,2.50026588,0.01010884,0.25762010,0.02718986,0.66321667
-2.20610305,5.12316536,0.47652464,1.95201934,1.32126948,2.50097233,0.00992935,0.24788105,0.02690775,0.68319487
-2.20010005,5.10484454,0.48241393,1.91974703,1.30131627,2.50812146,0.00979036,0.23895090,0.02670767,0.70520731
-2.19409705,5.09445633,0.48904418,1.88727458,1.28392338,2.52170507,0.00969180,0.23085694,0.02659417,0.72896352
-2.18809405,5.09187297,0.49631100,1.85498810,1.26928473,2.54153326,0.00963271,0.22360557,0.02656911,0.75410558
-2.18209105,5.09668755,0.50407721,1.82322102,1.25751818,2.56725216,0.00961133,0.21718380,0.02663162,0.78021748
-2.17608804,5.10825503,0.51217736,1.79225778,1.24867124,2.59836915,0.00962521,0.21156141,0.02677809,0.80683785
-2.17008504,5.12574579,0.52042396,1.76234075,1.24272972,2.63428427,0.00967135,0.20669390,0.02700238,0.83347549
-2.16408204,5.14820852,0.52861506,1.73367988,1.23962872,2.67432605,0.00974636,0.20252589,0.02729604,0.85962706
-2.15807904,5.17463903,0.53654297,1.70646409,1.23926517,2.71778987,0.00984667,0.19899484,0.02764864,0.88479625
-2.15207604,5.20405117,0.54400354,1.68087356,1.24151108,2.76397684,0.00996864,0.19603497,0.02804819,0.90851344
-2.14607304,5.23554593,0.55080571,1.65709188,1.24622685,2.81223115,0.01010878,0.19358101,0.02848159,0.93035511
-2.14007004,5.26837498,0.55678068,1.63531718,1.25327369,2.86197405,0.01026388,0.19157187,0.02893511,0.94996194
-2.13406703,5.30199533,0.56179049,1.61577140,1.26252466,2.91273274,0.01043120,0.18995370,0.02939490,0.96705482
-2.12806403,5.33611213,0.56573533,1.59870702,1.27387366,2.96416291,0.01060849,0.18868250,0.02984746,0.98144798
-2.12206103,5.37070750,0.56855944,1.58441058,1.28724211,3.01606382,0.01079418,0.18772605,0.03028014,0.99305845
