energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.80790395,1.80568210,0.00426736,0.28517840,0.62755428,0.26170931,0.82266002,0.00000000,1.25695670,0.37450269
-5.80190095,1.80097670,0.00410586,0.28476885,0.62455571,0.26772336,0.81435551,0.00000000,1.23348133,0.37695232
-5.79589795,1.80874785,0.00397409,0.28644780,0.62581568,0.27540093,0.81140825,0.00000000,1.21835085,0.38264445
-5.78989495,1.82954135,0.00387369,0.29025931,0.63163066,0.28479862,0.81419134,0.00000000,1.21176472,0.39165162
-5.78389195,1.86362768,0.00380551,0.29620812,0.64219275,0.29593827,0.82294051,0.00000000,1.21372714,0.40398857
-5.77788894,1.91099616,0.00376960,0.30425919,0.65758604,0.30880647,0.83775042,0.00000000,1.22404588,0.41961135
-5.77188594,1.97135549,0.00376529,0.31433807,0.67778583,0.32335493,0.85857471,0.00000000,1.24233637,0.43841742
-5.76588294,2.04414054,0.00379116,0.32633202,0.70266025,0.33950136,0.88522935,0.00000000,1.26803110,0.46024679
-5.75987994,2.12852486,0.00384518,0.34009201,0.73197429,0.35713099,0.91739912,0.00000000,1.30039408,0.48488399
-5.75387694,2.22343831,0.00392476,0.35543538,0.76539594,0.37609848,0.95464681,0.00000000,1.33853995,0.51206112
-5.74787394,2.32758920,0.00402684,0.37214912,0.80250412,0.39623018,0.99642464,0.00000000,1.38145711,0.54146156
-5.74187094,2.43949032,0.00414802,0.38999374,0.84279811,0.41732674,1.04208763,0.00000000,1.42803426,0.57272454
-5.73586793,2.55748807,0.00428463,0.40870761,0.88570832,0.43916584,1.09090841,0.00000000,1.47708929,0.60545047
-5.72986493,2.67979416,0.00443285,0.42801161,0.93060796,0.46150528,1.14209311,0.00000000,1.52739974,0.63920687
-5.72386193,2.80451917,0.00458882,0.44761406,0.97682548,0.48408619,1.19479790,0.00000000,1.57773371,0.67353491
-5.71785893,2.92970745,0.00474875,0.46721589,1.02365749,0.50663647,1.24814595,0.00000000,1.62688030,0.70795656
-5.71185593,3.05337265,0.00490894,0.48651575,1.07038196,0.52887453,1.30124448,0.00000000,1.67367848,0.74198209
-5.70585293,3.17353361,0.00506593,0.50521523,1.11627152,0.55051325,1.35320153,0.00000000,1.71704368,0.77511805
-5.69984992,3.28824980,0.00521653,0.52302390,1.16060667,0.57126428,1.40314237,0.00000000,1.75599114,0.80687546
-5.69384692,3.39565601,0.00535785,0.53966423,1.20268865,0.59084254,1.45022521,0.00000000,1.78965557,0.83677822
-5.68784392,3.49399577,0.00548734,0.55487624,1.24185194,0.60897113,1.49365609,0.00000000,1.81730648,0.86437149
-5.68184092,3.58165286,0.00560282,0.56842182,1.27747604,0.62538631,1.53270271,0.00000000,1.83835915,0.88923007
-5.67583792,3.65718053,0.00570248,0.58008871,1.30899648,0.63984274,1.56670699,0.00000000,1.85238088,0.91096636
-5.66983492,3.71932779,0.00578489,0.58969395,1.33591478,0.65211869,1.59509629,0.00000000,1.85909288,0.92923797
-5.66383192,3.76706229,0.00584894,0.59708697,1.35780720,0.66202118,1.61739299,0.00000000,1.85836785,0.94375464
-5.65782891,3.79958923,0.00589390,0.60215191,1.37433209,0.66939084,1.63322232,0.00000000,1.85022384,0.95428434
-5.65182591,3.81636582,0.00591932,0.60480951,1.38523560,0.67410630,1.64231822,0.00000000,1.83481472,0.96065830
-5.64582291,3.81711083,0.00592508,0.60501817,1.39035564,0.67608805,1.64452724,0.00000000,1.81241799,0.96277489
-5.63981991,3.80180889,0.00591132,0.60277444,1.38962387,0.67530138,1.63981005,0.00000000,1.78342050,0.96060212
-5.63381691,3.77070921,0.00587847,0.59811264,1.38306570,0.67175842,1.62824089,0.00000000,1.74830273,0.95417869
-5.62781391,3.72431876,0.00582719,0.59110384,1.37079820,0.66551908,1.61000450,0.00000000,1.70762223,0.94361342
-5.62181091,3.66338976,0.00575838,0.58185402,1.35302584,0.65669084,1.58539086,0.00000000,1.66199686,0.92908319
-5.61580790,3.58890182,0.00567319,0.57050158,1.33003440,0.64542715,1.55478763,0.00000000,1.61208824,0.91082924
-5.60980490,3.50203908,0.00557298,0.55721415,1.30218282,0.63192473,1.51867058,0.00000000,1.55858593,0.88915200
-5.60380190,3.40416285,0.00545934,0.54218484,1.26989360,0.61641963,1.47759208,0.00000000,1.50219261,0.86440453
-5.59779890,3.29678060,0.00533405,0.52562796,1.23364178,0.59918205,1.43216806,0.00000000,1.44361062,0.83698483
-5.59179590,3.18151203,0.00519913,0.50777442,1.19394293,0.58051037,1.38306369,0.00000000,1.38352992,0.80732709
-5.58579290,3.06005328,0.00505672,0.48886684,1.15134060,0.56072425,1.33097822,0.00000000,1.32261761,0.77589229
-5.57978989,2.93414015,0.00490917,0.46915461,1.10639361,0.54015719,1.27662946,0.00000000,1.26150916,0.74315832
-5.57378689,2.80551162,0.00475890,0.44888892,1.05966349,0.51914867,1.22073816,0.00000000,1.20080114,0.70960994
-5.56778389,2.67587442,0.00460846,0.42831804,1.01170278,0.49803626,1.16401296,0.00000000,1.14104558,0.67572891
-5.56178089,2.54686973,0.00446038,0.40768291,0.96304416,0.47714769,1.10713615,0.00000000,1.08274569,0.64198446
-5.55577789,2.42004284,0.00431721,0.38721305,0.91419108,0.45679339,1.05075067,0.00000000,1.02635297,0.60882438
-5.54977489,2.29681636,0.00418137,0.36712315,0.86560985,0.43725941,0.99544871,0.00000000,0.97226546,0.57666704
-5.54377189,2.17846764,0.00405516,0.34761013,0.81772357,0.41880119,0.94176214,0.00000000,0.92082710,0.54589430
-5.53776888,2.06611059,0.00394065,0.32885081,0.77090776,0.40163813,0.89015486,0.00000000,0.87232785,0.51684561
-5.53176588,1.96068232,0.00383963,0.31100031,0.72548782,0.38594911,0.84101736,0.00000000,0.82700469,0.48981329
-5.52576288,1.86293434,0.00375355,0.29419093,0.68173815,0.37186921,0.79466329,0.00000000,0.78504309,0.46503909
-5.51975988,1.77342850,0.00368347,0.27853175,0.63988274,0.35948753,0.75132820,0.00000000,0.74657901,0.44271193
-5.51375688,1.69253726,0.00363001,0.26410863,0.60009709,0.34884617,0.71117022,0.00000000,0.71170123,0.42296687
-5.50775388,1.62044809,0.00359336,0.25098475,0.56251111,0.33994048,0.67427252,0.00000000,0.68045397,0.40588530
-5.50175088,1.55717164,0.00357322,0.23920147,0.52721282,0.33272050,0.64064750,0.00000000,0.65283960,0.39149616
-5.49574787,1.50255319,0.00356884,0.22877957,0.49425248,0.32709352,0.61024232,0.00000000,0.62882163,0.37977822
-5.48974487,1.45628708,0.00357902,0.21972069,0.46364709,0.32292779,0.58294561,0.00000000,0.60832772,0.37066326
-5.48374187,1.41793364,0.00360218,0.21200891,0.43538480,0.32005720,0.55859519,0.00000000,0.59125280,0.36404012
-5.47773887,1.38693811,0.00363639,0.20561251,0.40942926,0.31828685,0.53698643,0.00000000,0.57746237,0.35975949
-5.47173587,1.36265119,0.00367942,0.20048575,0.38572370,0.31739941,0.51788110,0.00000000,0.56679579,0.35763927
-5.46573287,1.34435068,0.00372887,0.19657068,0.36419465,0.31716203,0.50101646,0.00000000,0.55906979,0.35747052
-5.45972986,1.33126377,0.00378222,0.19379889,0.34475526,0.31733363,0.48611439,0.00000000,0.55408196,0.35902372
-5.45372686,1.32258933,0.00383692,0.19209330,0.32730823,0.31767239,0.47289025,0.00000000,0.55161442,0.36205529
-5.44772386,1.31751980,0.00389049,0.19136977,0.31174837,0.31794319,0.46106141,0.00000000,0.55143739,0.36631407
-5.44172086,1.31526201,0.00394062,0.19153869,0.29796472,0.31792468,0.45035514,0.00000000,0.55331273,0.37154780
-5.43571786,1.31505645,0.00398522,0.19250633,0.28584244,0.31741591,0.44051569,0.00000000,0.55699740,0.37750917
-5.42971486,1.31619424,0.00402247,0.19417616,0.27526437,0.31624208,0.43131050,0.00000000,0.56224655,0.38396137
-5.42371186,1.31803165,0.00405094,0.19644994,0.26611238,0.31425941,0.42253530,0.00000000,0.56881638,0.39068295
-5.41770885,1.32000132,0.00406956,0.19922860,0.25826851,0.31135877,0.41401800,0.00000000,0.57646652,0.39747184
-5.41170585,1.32162028,0.00407764,0.20241305,0.25161593,0.30746810,0.40562138,0.00000000,0.58496190,0.40414830
-5.40570285,1.32249429,0.00407491,0.20590469,0.24603987,0.30255342,0.39724448,0.00000000,0.59407413,0.41055685
-5.39969985,1.32231869,0.00406147,0.20960589,0.24142829,0.29661849,0.38882277,0.00000000,0.60358241,0.41656707
-5.39369685,1.32087579,0.00403774,0.21342032,0.23767261,0.28970311,0.38032714,0.00000000,0.61327387,0.42207324
-5.38769385,1.31802923,0.00400444,0.21725315,0.23466829,0.28188027,0.37176177,0.00000000,0.62294367,0.42699310
-5.38169085,1.31371580,0.00396255,0.22101138,0.23231543,0.27325215,0.36316114,0.00000000,0.63239480,0.43126564
-5.37568784,1.30793520,0.00391319,0.22460407,0.23051932,0.26394532,0.35458629,0.00000000,0.64143790,0.43484824
-5.36968484,1.30073866,0.00385760,0.22794276,0.22919103,0.25410526,0.34612050,0.00000000,0.64989111,0.43771350
-5.36368184,1.29221698,0.00379707,0.23094201,0.22824803,0.24389060,0.33786471,0.00000000,0.65758031,0.43984570
-5.35767884,1.28248881,0.00373288,0.23352016,0.22761481,0.23346718,0.32993271,0.00000000,0.66433968,0.44123756
-5.35167584,1.27168989,0.00366626,0.23560024,0.22722358,0.22300232,0.32244644,0.00000000,0.67001290,0.44188724
-5.34567284,1.25996365,0.00359835,0.23711114,0.22701501,0.21265942,0.31553150,0.00000000,0.67445489,0.44179589
-5.33966983,1.24745382,0.00353019,0.23798896,0.22693890,0.20259322,0.30931299,0.00000000,0.67753411,0.44096599
-5.33366683,1.23429906,0.00346268,0.23817842,0.22695495,0.19294572,0.30391171,0.00000000,0.67913534,0.43940047
-5.32766383,1.22062990,0.00339664,0.23763441,0.22703334,0.18384295,0.29944095,0.00000000,0.67916277,0.43710272
-5.32166083,1.20656772,0.00333279,0.23632348,0.22715525,0.17539265,0.29600368,0.00000000,0.67754330,0.43407746
-5.31565783,1.19222558,0.00327178,0.23422511,0.22731320,0.16768283,0.29369031,0.00000000,0.67422955,0.43033224
-5.30965483,1.17771055,0.00321422,0.23133290,0.22751109,0.16078119,0.29257685,0.00000000,0.66920262,0.42587967
-5.30365183,1.16312699,0.00316075,0.22765525,0.22776409,0.15473532,0.29272359,0.00000000,0.66247417,0.42073981
-5.29764882,1.14858046,0.00311204,0.22321573,0.22809802,0.14957358,0.29417411,0.00000000,0.65408755,0.41494292
-5.29164582,1.13418155,0.00306881,0.21805295,0.22854863,0.14530662,0.29695480,0.00000000,0.64411802,0.40853195
-5.28564282,1.12004948,0.00303193,0.21221981,0.22916034,0.14192929,0.30107464,0.00000000,0.63267170,0.40156477
-5.27963982,1.10631486,0.00300233,0.20578240,0.22998487,0.13942289,0.30652546,0.00000000,0.61988343,0.39411590
-5.27363682,1.09312167,0.00298109,0.19881824,0.23107950,0.13775771,0.31328259,0.00000000,0.60591348,0.38627755
-5.26763382,1.08062817,0.00296939,0.19141425,0.23250523,0.13689566,0.32130597,0.00000000,0.59094331,0.37815990
-5.26163082,1.06900684,0.00296851,0.18366424,0.23432483,0.13679294,0.33054168,0.00000000,0.57517059,0.36989054
-5.25562781,1.05844349,0.00297974,0.17566634,0.23660089,0.13740272,0.34092411,0.00000000,0.55880374,0.36161315
-5.24962481,1.04913572,0.00300440,0.16752020,0.23939395,0.13867777,0.35237855,0.00000000,0.54205624,0.35348541
-5.24362181,1.04129093,0.00304374,0.15932432,0.24276083,0.14057288,0.36482434,0.00000000,0.52514114,0.34567622
-5.23761881,1.03512429,0.00309887,0.15117358,0.24675318,0.14304732,0.37817850,0.00000000,0.50826592,0.33836252
-5.23161581,1.03085673,0.00317069,0.14315693,0.25141632,0.14606687,0.39235972,0.00000000,0.49162803,0.33172565
-5.22561281,1.02871319,0.00325984,0.13535561,0.25678843,0.14960589,0.40729272,0.00000000,0.47541122,0.32594756
-5.21960980,1.02892132,0.00336660,0.12784174,0.26290004,0.15364896,0.42291255,0.00000000,0.45978293,0.32120697
-5.21360680,1.03171042,0.00349082,0.12067738,0.26977383,0.15819231,0.43916900,0.00000000,0.44489257,0.31767558
-5.20760380,1.03731083,0.00363188,0.11391420,0.27742472,0.16324487,0.45603054,0.00000000,0.43087078,0.31551450
-5.20160080,1.04595327,0.00378866,0.10759347,0.28586011,0.16882896,0.47348783,0.00000000,0.41782954,0.31487088
-5.19559780,1.05786809,0.00395948,0.10174662,0.29508032,0.17498044,0.49155629,0.00000000,0.40586295,0.31587496
-5.18959480,1.07328414,0.00414213,0.09639608,0.30507906,0.18174842,0.51027782,0.00000000,0.39504845,0.31863732
-5.18359180,1.09242676,0.00433386,0.09155646,0.31584387,0.18919432,0.52972107,0.00000000,0.38544831,0.32324655
-5.17758879,1.11551475,0.00453145,0.08723585,0.32735648,0.19739030,0.54998049,0.00000000,0.37711113,0.32976718
-5.17158579,1.14275604,0.00473122,0.08343729,0.33959299,0.20641710,0.57117366,0.00000000,0.37007309,0.33823793
-5.16558279,1.17434180,0.00492917,0.08016021,0.35252391,0.21636107,0.59343714,0.00000000,0.36435900,0.34867016
-5.15957979,1.21043895,0.00512105,0.07740177,0.36611384,0.22731068,0.61692065,0.00000000,0.35998276,0.36104664
-5.15357679,1.25118120,0.00530246,0.07515814,0.38032102,0.23935226,0.64177976,0.00000000,0.35694739,0.37532045
-5.14757379,1.29665856,0.00546902,0.07342552,0.39509656,0.25256537,0.66816725,0.00000000,0.35524460,0.39141428
-5.14157079,1.34690595,0.00561649,0.07220095,0.41038350,0.26701764,0.69622331,0.00000000,0.35485392,0.40921986
-5.13556778,1.40189105,0.00574086,0.07148290,0.42611562,0.28275937,0.72606496,0.00000000,0.35574162,0.42859781
-5.12956478,1.46150220,0.00583856,0.07127167,0.44221629,0.29981807,0.75777513,0.00000000,0.35785948,0.44937796
-5.12356178,1.52553681,0.00590652,0.07156943,0.45859722,0.31819323,0.79139165,0.00000000,0.36114378,0.47136006
-5.11755878,1.59369128,0.00594229,0.07238027,0.47515731,0.33785137,0.82689693,0.00000000,0.36551454,0.49431517
-5.11155578,1.66555286,0.00594414,0.07370999,0.49178174,0.35872186,0.86420864,0.00000000,0.37087536,0.51798774
-5.10555278,1.74059460,0.00591108,0.07556579,0.50834140,0.38069365,0.90317194,0.00000000,0.37711400,0.54209845
-5.09954977,1.81817380,0.00584295,0.07795601,0.52469276,0.40361320,0.94355401,0.00000000,0.38410381,0.56634787
-5.09354677,1.89753481,0.00574037,0.08088985,0.54067832,0.42728387,0.98504104,0.00000000,0.39170622,0.59042109
-5.08754377,1.97781662,0.00560473,0.08437710,0.55612773,0.45146689,1.02723835,0.00000000,0.39977418,0.61399317
-5.08154077,2.05806547,0.00543816,0.08842808,0.57085970,0.47588420,1.06967386,0.00000000,0.40815663,0.63673546
-5.07553777,2.13725269,0.00524340,0.09305363,0.58468468,0.50022301,1.11180510,0.00000000,0.41670389,0.65832268
-5.06953477,2.21429764,0.00502377,0.09826536,0.59740838,0.52414233,1.15302977,0.00000000,0.42527376,0.67844074
-5.06353177,2.28809523,0.00478300,0.10407598,0.60883615,0.54728108,1.19269991,0.00000000,0.43373819,0.69679486
-5.05752876,2.35754741,0.00452511,0.11049993,0.61877797,0.56926788,1.23013907,0.00000000,0.44199020,0.71311811
-5.05152576,2.42159777,0.00425432,0.11755400,0.62705413,0.58973199,1.26466226,0.00000000,0.44995078,0.72717985
-5.04552276,2.47926789,0.00397488,0.12525830,0.63350123,0.60831519,1.29559793,0.00000000,0.45757545,0.73879390
-5.03951976,2.52969434,0.00369096,0.13363709,0.63797850,0.62468405,1.32231110,0.00000000,0.46486019,0.74782617
-5.03351676,2.57216457,0.00340656,0.14271987,0.64037393,0.63854222,1.34422689,0.00000000,0.47184643,0.75420137
-5.02751376,2.60615043,0.00312536,0.15254229,0.64061013,0.64964205,1.36085324,0.00000000,0.47862482,0.75790854
-5.02151076,2.63133749,0.00285072,0.16314709,0.63864951,0.65779520,1.37180195,0.00000000,0.48533758,0.75900516
-5.01550775,2.64764897,0.00258555,0.17458482,0.63449861,0.66288155,1.37680698,0.00000000,0.49217922,0.75761960
-5.00950475,2.65526276,0.00233231,0.18691446,0.62821118,0.66485619,1.37573910,0.00000000,0.49939558,0.75395168
-5.00350175,2.65462067,0.00209299,0.20020365,0.61988991,0.66375387,1.36861603,0.00000000,0.50728110,0.74827127
-4.99749875,2.64642909,0.00186910,0.21452868,0.60968653,0.65969083,1.35560768,0.00000000,0.51617429,0.74091489
-4.99149575,2.63165058,0.00166169,0.22997401,0.59780038,0.65286380,1.33703581,0.00000000,0.52645153,0.73228022
-4.98549275,2.61148644,0.00147139,0.24663145,0.58447513,0.64354610,1.31336827,0.00000000,0.53851932,0.72281875
-4.97948974,2.58735055,0.00129845,0.26459873,0.56999394,0.63208104,1.28520777,0.00000000,0.55280507,0.71302655
-4.97348674,2.56083517,0.00114278,0.28397763,0.55467308,0.61887278,1.25327564,0.00000000,0.56974662,0.70343346
-4.96748374,2.53366958,0.00100401,0.30487148,0.53885427,0.60437501,1.21839111,0.00000000,0.58978078,0.69459095
-4.96148074,2.50767305,0.00088154,0.32738210,0.52289584,0.58907789,1.18144709,0.00000000,0.61333096,0.68705889
-4.95547774,2.48470344,0.00077463,0.35160612,0.50716326,0.57349380,1.14338319,0.00000000,0.64079432,0.68139160
-4.94947474,2.46660308,0.00068238,0.37763077,0.49201910,0.55814230,1.10515736,0.00000000,0.67252843,0.67812352
-4.94347174,2.45514377,0.00060383,0.40552901,0.47781299,0.54353511,1.06771694,0.00000000,0.70883789,0.67775479
-4.93746873,2.45197245,0.00053799,0.43535424,0.46487181,0.53016139,1.03197047,0.00000000,0.74996104,0.68073719
-4.93146573,2.45855931,0.00048386,0.46713461,0.45349046,0.51847399,0.99876129,0.00000000,0.79605713,0.68746080
-4.92546273,2.47614991,0.00044045,0.50086701,0.44392352,0.50887714,0.96884371,0.00000000,0.84719412,0.69824158
-4.91945973,2.50572268,0.00040683,0.53651107,0.43637809,0.50171579,0.94286267,0.00000000,0.90333761,0.71331038
-4.91345673,2.54795309,0.00038210,0.57398320,0.43100796,0.49726707,0.92133755,0.00000000,0.96434112,0.73280359
-4.90745373,2.60318557,0.00036542,0.61315111,0.42790932,0.49573395,0.90465028,0.00000000,1.02993818,0.75675576
-4.90145073,2.67141393,0.00035602,0.65382902,0.42711811,0.49724122,0.89303827,0.00000000,1.09973670,0.78509435
-4.89544772,2.75227106,0.00035316,0.69577394,0.42860905,0.50183382,0.88659199,0.00000000,1.17321593,0.81763702
-4.88944472,2.84502811,0.00035617,0.73868326,0.43229635,0.50947747,0.88525706,0.00000000,1.24972657,0.85409144
-4.88344172,2.94860351,0.00036440,0.78219412,0.43803602,0.52006140,0.88884058,0.00000000,1.32849439,0.89405783
-4.87743872,3.06158166,0.00037727,0.82588475,0.44562985,0.53340310,0.89702134,0.00000000,1.40862757,0.93703441
-4.87143572,3.18224098,0.00039420,0.86927805,0.45483063,0.54925478,0.90936315,0.00000000,1.48912817,0.98242547
-4.86543272,3.30859090,0.00041462,0.91184762,0.46534882,0.56731133,0.92533098,0.00000000,1.56890767,1.02955229
-4.85942971,3.43841682,0.00043800,0.95302614,0.47686011,0.58721949,0.94430912,0.00000000,1.64680661,1.07766654
-4.85342671,3.56933212,0.00046379,0.99221629,0.48901400,0.60858801,0.96562079,0.00000000,1.72161794,1.12596593
-4.84742371,3.69883597,0.00049146,1.02880373,0.50144288,0.63099844,0.98854847,0.00000000,1.79211378,1.17361185
-4.84142071,3.82437524,0.00052047,1.06217208,0.51377159,0.65401629,1.01235461,0.00000000,1.85707471,1.21974845
-4.83541771,3.94340910,0.00055030,1.09171920,0.52562705,0.67720230,1.03630182,0.00000000,1.91532090,1.26352269
-4.82941471,4.05347413,0.00058039,1.11687435,0.53664778,0.70012354,1.05967232,0.00000000,1.96574395,1.30410482
-4.82341171,4.15224816,0.00061021,1.13711555,0.54649303,0.72236403,1.08178602,0.00000000,2.00733830,1.34070853
-4.81740870,4.23761071,0.00063925,1.15198630,0.55485124,0.74353460,1.10201682,0.00000000,2.03923097,1.37261035
-4.81140570,4.30769810,0.00066697,1.16111109,0.56144770,0.76328177,1.11980691,0.00000000,2.06070845,1.39916746
-4.80540270,4.36095120,0.00069288,1.16420887,0.56605100,0.78129539,1.13467853,0.00000000,2.07123945,1.41983336
-4.79939970,4.39615433,0.00071651,1.16110377,0.56847824,0.79731472,1.14624314,0.00000000,2.07049260,1.43417101
-4.79339670,4.41246375,0.00073741,1.15173278,0.56859887,0.81113296,1.15420774,0.00000000,2.05834813,1.44186275
-4.78739370,4.40942472,0.00075516,1.13614963,0.56633687,0.82259979,1.15837819,0.00000000,2.03490307,1.44271685
-4.78139070,4.38697659,0.00076943,1.11452493,0.56167140,0.83162210,1.15865954,0.00000000,2.00046945,1.43667044
-4.77538769,4.34544566,0.00077989,1.08714239,0.55463583,0.83816270,1.15505336,0.00000000,1.95556572,1.42378866
-4.76938469,4.28552622,0.00078631,1.05439126,0.54531518,0.84223712,1.14765228,0.00000000,1.90090159,1.40426023
-4.76338169,4.20825060,0.00078852,1.01675534,0.53384216,0.84390866,1.13663188,0.00000000,1.83735686,1.37838962
-4.75737869,4.11494938,0.00078640,0.97479904,0.52039184,0.84328183,1.12224024,0.00000000,1.76595533,1.34658607
-4.75137569,4.00720363,0.00077994,0.92915103,0.50517529,0.84049456,1.10478563,0.00000000,1.68783464,1.30935003
-4.74537269,3.88679104,0.00076917,0.88048640,0.48843234,0.83570940,1.08462274,0.00000000,1.60421349,1.26725752
-4.73936968,3.75562815,0.00075422,0.82950778,0.47042373,0.82910439,1.06213799,0.00000000,1.51635757,1.22094304
-4.73336668,3.61571116,0.00073529,0.77692654,0.45142301,0.82086371,1.03773454,0.00000000,1.42554547,1.17108154
-4.72736368,3.46905749,0.00071264,0.72344455,0.43170841,0.81116888,1.01181751,0.00000000,1.33303593,1.11837041
-4.72136068,3.31765039,0.00068661,0.66973729,0.41155502,0.80019077,0.98478016,0.00000000,1.24003771,1.06351168
-4.71535768,3.16338871,0.00065757,0.61643895,0.39122750,0.78808292,0.95699131,0.00000000,1.14768289,1.00719548
-4.70935468,3.00804328,0.00062594,0.56412981,0.37097359,0.77497638,0.92878479,0.00000000,1.05700453,0.95008483
-4.70335168,2.85322148,0.00059220,0.51332636,0.35101866,0.76097653,0.90045104,0.00000000,0.96891921,0.89280252
-4.69734867,2.70034068,0.00055682,0.46447424,0.33156133,0.74616171,0.87223130,0.00000000,0.88421471,0.83592018
-4.69134567,2.55061106,0.00052030,0.41794404,0.31277039,0.73058395,0.84431448,0.00000000,0.80354284,0.77994984
-4.68534267,2.40502776,0.00048311,0.37402982,0.29478296,0.71427150,0.81683674,0.00000000,0.72741729,0.72533801
-4.67933967,2.26437178,0.00044573,0.33295026,0.27770397,0.69723309,0.78988361,0.00000000,0.65621604,0.67246232
-4.67333667,2.12921895,0.00040862,0.29485187,0.26160680,0.67946343,0.76349449,0.00000000,0.59018784,0.62163057
-4.66733367,1.99995565,0.00037218,0.25981418,0.24653500,0.66094972,0.73766906,0.00000000,0.52946198,0.57308195
-4.66133067,1.87679986,0.00033679,0.22785623,0.23250498,0.64167860,0.71237531,0.00000000,0.47406068,0.52699022
-4.65532766,1.75982615,0.00030277,0.19894417,0.21950939,0.62164314,0.68755845,0.00000000,0.42391327,0.48346843
-4.64932466,1.64899279,0.00027039,0.17299932,0.20752107,0.60084940,0.66315035,0.00000000,0.37887136,0.44257496
-4.64332166,1.54416955,0.00023988,0.14990649,0.19649723,0.57932213,0.63907889,0.00000000,0.33872436,0.40432030
