energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-2.92646323,7.46710534,0.05710967,1.20816864,0.48612942,0.18280032,4.16349311,3.45206333,2.11236559
-2.92046023,7.50246541,0.05757603,1.20274955,0.48254529,0.18294939,4.19691711,3.47565264,2.10972030
-2.91445723,7.52804362,0.05793249,1.19603309,0.47909143,0.18255068,4.22448607,3.49557808,2.10442430
-2.90845423,7.54314571,0.05817667,1.18811509,0.47577748,0.18159334,4.24556660,3.51156499,2.09647750
-2.90245123,7.54724811,0.05830757,1.17911900,0.47260308,0.18007487,4.25962324,3.52340351,2.08593147
-2.89644822,7.54001079,0.05832556,1.16919283,0.46955855,0.17800152,4.26623162,3.53095216,2.07288871
-2.89044522,7.52128345,0.05823232,1.15850525,0.46662558,0.17538847,4.26508771,3.53413899,2.05750003
-2.88444222,7.49110517,0.05803076,1.14724086,0.46377804,0.17225967,4.25601313,3.53296068,2.03996010
-2.87843922,7.44969770,0.05772491,1.13559474,0.46098286,0.16864750,4.23895638,3.52747931,2.02050143
-2.87243622,7.39745312,0.05731974,1.12376666,0.45820104,0.16459215,4.21399025,3.51781742,1.99938689
-2.86643322,7.33491651,0.05682104,1.11195495,0.45538877,0.16014080,4.18130584,3.50415141,1.97690124
-2.86043022,7.26276499,0.05623518,1.10035039,0.45249870,0.15534654,4.14120362,3.48670374,1.95334200
-2.85442721,7.18178406,0.05556898,1.08913030,0.44948134,0.15026718,4.09408233,3.46573441,1.92901003
-2.84842421,7.09284280,0.05482951,1.07845308,0.44628660,0.14496400,4.04042638,3.44153207,1.90420026
-2.84242121,6.99686920,0.05402393,1.06845343,0.44286545,0.13950027,3.98079250,3.41440525,1.87919302
-2.83641821,6.89482674,0.05315931,1.05923832,0.43917156,0.13393995,3.91579652,3.38467423,1.85424630
-2.83041521,6.78769361,0.05224258,1.05088406,0.43516301,0.12834628,3.84610072,3.35266374,1.82958932
-2.82441221,6.67644509,0.05128033,1.04343447,0.43080394,0.12278052,3.77240252,3.31869707,1.80541766
-2.81840920,6.56204015,0.05027885,1.03690024,0.42606603,0.11730077,3.69542475,3.28309169,1.78189012
-2.81240620,6.44541227,0.04924399,1.03125965,0.42092984,0.11196100,3.61590782,3.24615659,1.75912751
-2.80640320,6.32746463,0.04818126,1.02646049,0.41538590,0.10681018,3.53460367,3.20819135,1.73721334
-2.80040020,6.20906950,0.04709576,1.02242324,0.40943550,0.10189166,3.45227156,3.16948705,1.71619626
-2.79439720,6.09107110,0.04599230,1.01904542,0.40309118,0.09724274,3.36967511,3.13032866,1.69609432
-2.78839420,5.97429121,0.04487546,1.01620687,0.39637688,0.09289447,3.28758040,3.09099879,1.67690059
-2.78239120,5.85953663,0.04374973,1.01377594,0.38932777,0.08887158,3.20675441,3.05178243,1.65858994
-2.77638819,5.74760720,0.04261958,1.01161616,0.38198977,0.08519264,3.12796334,3.01297220,1.64112663
-2.77038519,5.63930356,0.04148963,1.00959333,0.37441881,0.08187040,3.05197013,2.97487377,1.62447223
-2.76438219,5.53543324,0.04036482,1.00758252,0.36667980,0.07891220,2.97953082,2.93781084,1.60859355
-2.75837919,5.43681436,0.03925048,1.00547493,0.35884549,0.07632055,2.91138929,2.90212918,1.59347003
-2.75237619,5.34427607,0.03815254,1.00318402,0.35099506,0.07409373,2.84827016,2.86819953,1.57910024
-2.74637319,5.25865514,0.03707758,1.00065086,0.34321279,0.07222652,2.79086977,2.83641854,1.56550715
-2.74037019,5.18078849,0.03603294,0.99784823,0.33558646,0.07071083,2.73984537,2.80720789,1.55274175
-2.73436718,5.11150162,0.03502677,0.99478339,0.32820590,0.06953645,2.69580288,2.78101109,1.54088486
-2.72836418,5.05159322,0.03406804,0.99149923,0.32116146,0.06869162,2.65928351,2.75828795,1.53004696
-2.72236118,5.00181648,0.03316645,0.98807375,0.31454246,0.06816370,2.63074997,2.73950684,1.52036595
-2.71635818,4.96285796,0.03233242,0.98461783,0.30843573,0.06793960,2.61057287,2.72513475,1.51200291
-2.71035518,4.93531474,0.03157686,0.98127123,0.30292413,0.06800619,2.59901793,2.71562550,1.50513600
-2.70435218,4.91967111,0.03091102,0.97819711,0.29808504,0.06835062,2.59623485,2.71140637,1.49995269
-2.69834917,4.91627566,0.03034622,0.97557507,0.29398895,0.06896045,2.60224819,2.71286370,1.49664072
-2.69234617,4.92531995,0.02989354,0.97359308,0.29069792,0.06982365,2.61695109,2.72032774,1.49537808
-2.68634317,4.94681963,0.02956348,0.97243858,0.28826414,0.07092855,2.64010188,2.73405746,1.49632249
-2.68034017,4.98059891,0.02936562,0.97228905,0.28672842,0.07226360,2.67132404,2.75422569,1.49960082
-2.67433717,5.02627903,0.02930820,0.97330252,0.28611871,0.07381698,2.71010945,2.78090523,1.50529891
-2.66833417,5.08327118,0.02939774,0.97560826,0.28644866,0.07557625,2.75582480,2.81405628,1.51345222
-2.66233117,5.15077434,0.02963871,0.97929822,0.28771626,0.07752776,2.80772102,2.85351587,1.52403784
-2.65632816,5.22777808,0.03003311,0.98441942,0.28990257,0.07965619,2.86494534,2.89898957,1.53696803
-2.65032516,5.31307039,0.03058025,0.99096770,0.29297074,0.08194391,2.92655546,2.95004601,1.55208583
-2.64432216,5.40525046,0.03127646,0.99888316,0.29686515,0.08437051,2.99153554,3.00611446,1.56916287
-2.63831916,5.50274622,0.03211497,1.00804739,0.30151107,0.08691236,3.05881335,3.06648599,1.58789953
-2.63231616,5.60383638,0.03308579,1.01828289,0.30681456,0.08954222,3.12727829,3.13031824,1.60792773
-2.62631316,5.70667663,0.03417581,1.02935456,0.31266308,0.09222906,3.19579974,3.19664428,1.62881609
-2.62031016,5.80932971,0.03536888,1.04097348,0.31892647,0.09493807,3.26324554,3.26438541,1.65007770
-2.61430715,5.90979885,0.03664608,1.05280286,0.32545868,0.09763080,3.32850013,3.33236814,1.67118009
-2.60830415,6.00606416,0.03798605,1.06446604,0.33210010,0.10026562,3.39048234,3.39934509,1.69155734
-2.60230115,6.09612136,0.03936545,1.07555644,0.33868050,0.10279828,3.44816245,3.46401964,1.71062396
-2.59629815,6.17802218,0.04075949,1.08564901,0.34502262,0.10518283,3.50057856,3.52507384,1.72779015
-2.59029515,6.24991565,0.04214252,1.09431302,0.35094618,0.10737258,3.54685188,3.58119898,1.74247796
-2.58429215,6.31008928,0.04348867,1.10112568,0.35627246,0.10932132,3.58620107,3.63112811,1.75413795
-2.57828914,6.35700915,0.04477254,1.10568608,0.36082894,0.11098465,3.61795510,3.67366943,1.76226561
-2.57228614,6.38935757,0.04596988,1.10762900,0.36445427,0.11232128,3.64156473,3.70773944,1.76641713
-2.56628314,6.40606725,0.04705818,1.10663805,0.36700295,0.11329438,3.65661201,3.73239482,1.76622379
-2.56028014,6.40635037,0.04801734,1.10245758,0.36834983,0.11387291,3.66281780,3.74686147,1.76140455
-2.55427714,6.38972165,0.04883008,1.09490282,0.36839410,0.11403266,3.66004669,3.75055973,1.75177604
-2.54827414,6.35601388,0.04948247,1.08386783,0.36706263,0.11375726,3.64830934,3.74312433,1.73725985
-2.54227114,6.30538527,0.04996411,1.06933086,0.36431237,0.11303882,3.62776161,3.72441825,1.71788644
-2.53626813,6.23831763,0.05026839,1.05135684,0.36013195,0.11187834,3.59870065,3.69453950,1.69379558
-2.53026513,6.15560525,0.05039248,1.03009673,0.35454207,0.11028578,3.56155754,3.65382031,1.66523316
-2.52426213,6.05833435,0.05033727,1.00578391,0.34759492,0.10827984,3.51688678,3.60281866,1.63254450
-2.51825913,5.94785364,0.05010714,0.97872742,0.33937246,0.10588734,3.46535255,3.54230199,1.59616422
-2.51225613,5.82573674,0.04970962,0.94930253,0.32998375,0.10314247,3.40771231,3.47322394,1.55660315
-2.50625313,5.69373789,0.04915502,0.91793886,0.31956134,0.10008557,3.34479801,3.39669463,1.51443269
-2.50025013,5.55374235,0.04845591,0.88510666,0.30825699,0.09676194,3.27749556,3.31394598,1.47026731
-2.49424712,5.40771357,0.04762660,0.85130161,0.29623680,0.09322032,3.20672328,3.22629322,1.42474574
-2.48824412,5.25763901,0.04668260,0.81702909,0.28367608,0.08951139,3.13341000,3.13509435,1.37851184
-2.48224112,5.10547677,0.04564002,0.78278821,0.27075410,0.08568627,3.05847366,3.04170916,1.33219566
-2.47623812,4.95310509,0.04451515,0.74905664,0.25764888,0.08179503,2.98280099,2.94745963,1.28639560
-2.47023512,4.80227656,0.04332388,0.71627652,0.24453246,0.07788538,2.90722912,2.85359311,1.24166232
-2.46423212,4.65457864,0.04208138,0.68484224,0.23156650,0.07400143,2.83252958,2.76124995,1.19848491
-2.45822911,4.51140178,0.04080172,0.65509041,0.21889868,0.07018280,2.75939504,2.67143654,1.15727990
-2.45222611,4.37391584,0.03949764,0.62729239,0.20665968,0.06646382,2.68842921,2.58500478,1.11838331
-2.44622311,4.24305542,0.03818042,0.60164959,0.19496113,0.06287312,2.62013991,2.50263837,1.08204601
-2.44022011,4.11951383,0.03685978,0.57829159,0.18389425,0.05943333,2.55493521,2.42484621,1.04843227
-2.43421711,4.00374538,0.03554388,0.55727696,0.17352935,0.05616113,2.49312256,2.35196257,1.01762143
-2.42821411,3.89597515,0.03423942,0.53859670,0.16391605,0.05306747,2.43491047,2.28415369,0.98961242
-2.42221111,3.79621507,0.03295177,0.52217984,0.15508412,0.05015797,2.38041243,2.22142979,0.96433070
-2.41620810,3.70428519,0.03168509,0.50790098,0.14704490,0.04743349,2.32965263,2.16366180,0.94163714
-2.41020510,3.61983861,0.03044256,0.49558919,0.13979310,0.04489077,2.28257297,2.11060138,0.92133835
-2.40420210,3.54238879,0.02922660,0.48503787,0.13330889,0.04252319,2.23904108,2.06190334,0.90319792
-2.39819910,3.47133803,0.02803899,0.47601514,0.12756017,0.04032153,2.19885888,2.01714900,0.88694807
-2.39219610,3.40600588,0.02688113,0.46827414,0.12250486,0.03827469,2.16177155,1.97586974,0.87230119
-2.38619310,3.34565673,0.02575413,0.46156306,0.11809322,0.03637046,2.12747679,1.93756958,0.85896095
-2.38019010,3.28952593,0.02465897,0.45563444,0.11427002,0.03459613,2.09563413,1.90174605,0.84663252
-2.37418709,3.23684396,0.02359657,0.45025337,0.11097651,0.03293909,2.06587456,1.86790906,0.83503183
-2.36818409,3.18685871,0.02256785,0.44520471,0.10815228,0.03138730,2.03781053,1.83559705,0.82389363
-2.36218109,3.13885570,0.02157377,0.44029883,0.10573682,0.02992968,2.01104631,1.80439069,0.81297833
-2.35617809,3.09217660,0.02061531,0.43537622,0.10367096,0.02855640,1.98518905,1.77392385,0.80207755
-2.35017509,3.04623615,0.01969347,0.43031059,0.10189806,0.02725911,1.95986055,1.74389218,0.79101861
-2.34417209,3.00053788,0.01880928,0.42501097,0.10036502,0.02603101,1.93470974,1.71405954,0.77966788
-2.33816908,2.95468875,0.01796370,0.41942248,0.09902318,0.02486696,1.90942577,1.68426252,0.76793323
-2.33216608,2.90841275,0.01715772,0.41352628,0.09782905,0.02376344,1.88375165,1.65441331,0.75576564
-2.32616308,2.86156343,0.01639224,0.40733851,0.09674497,0.02271850,1.85749793,1.62450125,0.74316002
-2.32016008,2.81413503,0.01566820,0.40090853,0.09573963,0.02173169,1.83055601,1.59459309,0.73015540
-2.31415708,2.76627186,0.01498655,0.39431657,0.09478848,0.02080391,1.80291055,1.56483211,0.71683435
-2.30815408,2.71827521,0.01434833,0.38767073,0.09387406,0.01993730,1.77465025,1.53543593,0.70332179
-2.30215108,2.67060713,0.01375478,0.38110353,0.09298617,0.01913507,1.74597630,1.50669309,0.68978294
-2.29614807,2.62389030,0.01320738,0.37476796,0.09212193,0.01840136,1.71720783,1.47895794,0.67642051
-2.29014507,2.57890330,0.01270797,0.36883317,0.09128566,0.01774103,1.68878360,1.45264384,0.66347090
-2.28414207,2.53657054,0.01225889,0.36347971,0.09048854,0.01715948,1.66125949,1.42821441,0.65119943
-2.27813907,2.49794634,0.01186299,0.35889439,0.08974811,0.01666248,1.63530134,1.40617267,0.63989450
-2.27213607,2.46419310,0.01152378,0.35526486,0.08908754,0.01625593,1.61167286,1.38704797,0.62986067
-2.26613307,2.43655340,0.01124540,0.35277385,0.08853467,0.01594570,1.59121873,1.37138094,0.62141070
-2.26013007,2.41631650,0.01103274,0.35159336,0.08812091,0.01573735,1.57484301,1.35970663,0.61485675
-2.25412706,2.40477995,0.01089129,0.35187863,0.08787988,0.01563595,1.56348356,1.35253617,0.61050075
-2.24812406,2.40320743,0.01082721,0.35376240,0.08784602,0.01564586,1.55808290,1.35033761,0.60862440
-2.24212106,2.41278402,0.01084712,0.35734933,0.08805303,0.01577049,1.55955676,1.35351670,0.60947893
-2.23611806,2.43457065,0.01095806,0.36271095,0.08853232,0.01601216,1.56876122,1.36239815,0.61327516
-2.23011506,2.46945934,0.01116723,0.36988133,0.08931156,0.01637186,1.58645970,1.37720856,0.62017403
-2.22411206,2.51813126,0.01148182,0.37885364,0.09041319,0.01684911,1.61329113,1.39806161,0.63027830
-2.21810905,2.58101918,0.01190882,0.38957784,0.09185325,0.01744190,1.64974056,1.42494644,0.64362556
-2.21210605,2.65827624,0.01245468,0.40195965,0.09364034,0.01814652,1.69611337,1.45771993,0.66018298
-2.20610305,2.74975232,0.01312511,0.41586086,0.09577489,0.01895761,1.75251421,1.49610331,0.67984426
-2.20010005,2.85497926,0.01392483,0.43110116,0.09824868,0.01986811,1.81883149,1.53968343,0.70242865
-2.19409705,2.97316579,0.01485723,0.44746146,0.10104478,0.02086931,1.89472823,1.58791892,0.72768258
-2.18809405,3.10320245,0.01592423,0.46468853,0.10413765,0.02195099,1.97963949,1.64015087,0.75528357
-2.18209105,3.24367652,0.01712597,0.48250106,0.10749371,0.02310153,2.07277663,1.69561779,0.78484650
-2.17608804,3.39289651,0.01846062,0.50059666,0.11107203,0.02430806,2.17313824,1.75347411,0.81593206
-2.17008504,3.54892532,0.01992424,0.51865988,0.11482534,0.02555667,2.27952739,1.81281155,0.84805703
-2.16408204,3.70962086,0.02151065,0.53637066,0.11870118,0.02683265,2.39057447,1.87268233,0.88070598
-2.15807904,3.87268273,0.02321128,0.55341312,0.12264317,0.02812069,2.50476495,1.93212325,0.91334409
-2.15207604,4.03570323,0.02501519,0.56948422,0.12659230,0.02940510,2.62047095,1.99017965,0.94543057
-2.14607304,4.19622096,0.02690902,0.58430207,0.13048828,0.03067011,2.73598580,2.04592829,0.97643205
-2.14007004,4.35177537,0.02887709,0.59761345,0.13427078,0.03190003,2.84956031,2.09849825,1.00583578
-2.13406703,4.49996043,0.03090149,0.60920046,0.13788062,0.03307952,2.95943990,2.14708932,1.03316190
-2.12806403,4.63847609,0.03296225,0.61888583,0.14126084,0.03419376,3.06390143,2.19098713,1.05797456
-2.12206103,4.76517607,0.03503757,0.62653701,0.14435759,0.03522870,3.16128899,2.22957504,1.07989158
-2.11605803,4.87811107,0.03710414,0.63206868,0.14712093,0.03617120,3.25004782,2.26234237,1.09859233
-2.11005503,4.97556657,0.03913743,0.63544378,0.14950549,0.03700925,3.32875568,2.28888944,1.11382378
-2.10405203,5.05609465,0.04111219,0.63667306,0.15147095,0.03773212,3.39615126,2.30892938,1.12540453
-2.09804902,5.11853961,0.04300284,0.63581327,0.15298251,0.03833053,3.45115918,2.32228734,1.13322706
-2.09204602,5.16205736,0.04478400,0.63296402,0.15401122,0.03879684,3.49291127,2.32889753,1.13725792
-2.08604302,5.18612849,0.04643105,0.62826357,0.15453428,0.03912518,3.52076401,2.32879854,1.13753640
-2.08004002,5.19056538,0.04792070,0.62188385,0.15453528,0.03931164,3.53431192,2.32212760,1.13417156
-2.07403702,5.17551357,0.04923153,0.61402466,0.15400444,0.03935441,3.53339671,2.30911408,1.12733797
-2.06803402,5.14144754,0.05034464,0.60490762,0.15293882,0.03925390,3.51811231,2.29007271,1.11727034
-2.06203102,5.08916136,0.05124413,0.59476982,0.15134247,0.03901289,3.48880547,2.26539679,1.10425726
-2.05602801,5.01975433,0.05191764,0.58385760,0.14922663,0.03863662,3.44607192,2.23555136,1.08863428
-2.05002501,4.93461190,0.05235680,0.57242049,0.14660977,0.03813286,3.39074816,2.20106664,1.07077646
-2.04402201,4.83538201,0.05255758,0.56070560,0.14351762,0.03751188,3.32389857,2.16253134,1.05109070
-2.03801901,4.72394706,0.05252054,0.54895253,0.13998309,0.03678649,3.24679810,2.12058600,1.03000779
-2.03201601,4.60239183,0.05225105,0.53738890,0.13604607,0.03597188,3.16091054,2.07591590,1.00797449
-2.02601301,4.47296742,0.05175922,0.52622666,0.13175300,0.03508551,3.06786241,2.02924347,0.98544562
-2.02001001,4.33805176,0.05105989,0.51565906,0.12715643,0.03414683,2.96941296,1.98131999,0.96287636
-2.01400700,4.20010702,0.05017237,0.50585848,0.12231425,0.03317701,2.86742057,1.93291640,0.94071464
-2.00800400,4.06163448,0.04912004,0.49697487,0.11728883,0.03219857,2.76380609,1.88481308,0.91939393
-2.00200100,3.92512765,0.04792995,0.48913502,0.11214597,0.03123490,2.66051387,1.83778876,0.89932620
-1.99599800,3.79302440,0.04663212,0.48244227,0.10695372,0.03030981,2.55947121,1.79260853,0.88089545
-1.98999500,3.66765906,0.04525897,0.47697691,0.10178104,0.02944695,2.46254730,1.75001116,0.86445146
-1.98399200,3.55121547,0.04384448,0.47279692,0.09669639,0.02866926,2.37151243,1.71069607,0.85030418
-1.97798899,3.44568225,0.04242341,0.46993902,0.09176630,0.02799835,2.28799877,1.67531022,0.83871863
-1.97198599,3.35281118,0.04103049,0.46842003,0.08705389,0.02745396,2.21346362,1.64443530,0.82991037
-1.96598299,3.27408003,0.03969953,0.46823827,0.08261746,0.02705333,2.14915638,1.61857573,0.82404174
-1.95997999,3.21066081,0.03846270,0.46937504,0.07850915,0.02681073,2.09608998,1.59814773,0.82121880
-1.95397699,3.16339445,0.03734970,0.47179607,0.07477375,0.02673699,2.05501796,1.58346997,0.82148915
-1.94797399,3.13277279,0.03638709,0.47545287,0.07144766,0.02683914,2.02641777,1.57475611,0.82484069
-1.94197099,3.11892862,0.03559773,0.48028397,0.06855807,0.02712012,2.01048104,1.57210950,0.83120137
-1.93596798,3.12163422,0.03500025,0.48621607,0.06612234,0.02757867,2.00711107,1.57552031,0.84044003
-1.92996498,3.14030883,0.03460867,0.49316506,0.06414772,0.02820927,2.01592802,1.58486524,0.85236842
-1.92396198,3.17403499,0.03443216,0.50103701,0.06263120,0.02900230,2.03628153,1.59990979,0.86674438
-1.91795898,3.22158367,0.03447490,0.50972918,0.06155980,0.02994426,2.06727070,1.62031333,0.88327638
-1.91195598,3.28144776,0.03473605,0.51913109,0.06091100,0.03101818,2.10777089,1.64563660,0.90162915
-1.90595298,3.35188310,0.03520987,0.52912579,0.06065351,0.03220413,2.15646671,1.67535175,0.92143068
-1.89994997,3.43095622,0.03588594,0.53959132,0.06074829,0.03347984,2.21189025,1.70885458,0.94228028
-1.89394697,3.51659753,0.03674947,0.55040255,0.06114974,0.03482141,2.27246342,1.74547875,0.96375771
-1.88794397,3.60665841,0.03778171,0.56143332,0.06180716,0.03620407,2.33654327,1.78451170,0.98543320
-1.88194097,3.69897082,0.03896047,0.57255894,0.06266630,0.03760299,2.40246874,1.82521174,1.00687805
-1.87593797,3.79140734,0.04026062,0.58365911,0.06367105,0.03899407,2.46860756,1.86682619,1.02767564
-1.86993497,3.88194005,0.04165477,0.59462105,0.06476518,0.04035469,2.53340170,1.90860977,1.04743250
-1.86393197,3.96869619,0.04311390,0.60534289,0.06589406,0.04166440,2.59540981,1.94984308,1.06578908
-1.85792896,4.05000883,0.04460804,0.61573717,0.06700638,0.04290553,2.65334560,1.98985051,1.08242984
-1.85192596,4.12446085,0.04610697,0.62573419,0.06805565,0.04406362,2.70611045,2.02801714,1.09709230
-1.84592296,4.19092071,0.04758095,0.63528518,0.06900163,0.04512774,2.75281961,2.06380405,1.10957473
-1.83991996,4.24856877,0.04900143,0.64436498,0.06981153,0.04609069,2.79282098,2.09676187,1.11974204
-1.83391696,4.29691329,0.05034167,0.65297421,0.07046086,0.04694892,2.82570586,2.12654170,1.12752973
-1.82791396,4.33579563,0.05157743,0.66114056,0.07093405,0.04770246,2.85131166,2.15290352,1.13294562
-1.82191096,4.36538451,0.05268757,0.66891923,0.07122476,0.04835452,2.86971648,2.17572147,1.13606925
-1.81590795,4.38615970,0.05365453,0.67639238,0.07133581,0.04891111,2.88122595,2.19498592,1.13704894
-1.80990495,4.39888587,0.05446479,0.68366750,0.07127878,0.04938052,2.88635317,2.21080231,1.13609657
-1.80390195,4.40457785,0.05510924,0.69087478,0.07107334,0.04977268,2.88579244,2.22338664,1.13348028
-1.79789895,4.40445847,0.05558342,0.69816352,0.07074622,0.05009857,2.88038814,2.23305782,1.12951536
-1.79189595,4.39991105,0.05588758,0.70569766,0.07033003,0.05036957,2.87109995,2.24022702,1.12455358
-1.78589295,4.39242812,0.05602677,0.71365065,0.06986182,0.05059689,2.85896579,2.24538444,1.11897145
-1.77988994,4.38355841,0.05601058,0.72219985,0.06938149,0.05079105,2.84506387,2.24908383,1.11315792
-1.77388694,4.37485412,0.05585296,0.73152070,0.06893022,0.05096143,2.83047536,2.25192526,1.10750176
-1.76788394,4.36782023,0.05557170,0.74178083,0.06854879,0.05111596,2.81624868,2.25453668,1.10237930
-1.76188094,4.36386748,0.05518794,0.75313447,0.06827605,0.05126091,2.80336683,2.25755484,1.09814282
-1.75587794,4.36427052,0.05472547,0.76571728,0.06814746,0.05140079,2.79271856,2.26160609,1.09511012
-1.74987494,4.37013240,0.05420997,0.77964185,0.06819384,0.05153839,2.78507403,2.26728773,1.09355541
-1.74387194,4.38235613,0.05366819,0.79499394,0.06844031,0.05167487,2.78106584,2.27515042,1.09370197
-1.73786893,4.40162401,0.05312704,0.81182974,0.06890555,0.05180998,2.78117535,2.28568205,1.09571670
-1.73186593,4.42838485,0.05261274,0.83017397,0.06960126,0.05194233,2.78572470,2.29929376,1.09970663
-1.72586293,4.46284915,0.05214993,0.85001905,0.07053202,0.05206971,2.79487445,2.31630828,1.10571750
-1.71985993,4.50499189,0.05176090,0.87132515,0.07169533,0.05218938,2.80862646,2.33695097,1.11373438
-1.71385693,4.55456253,0.05146487,0.89402116,0.07308204,0.05229843,2.82683191,2.36134392,1.12368419
-1.70785393,4.61110151,0.05127743,0.91800640,0.07467697,0.05239407,2.84920382,2.38950300,1.13544001
-1.70185093,4.67396253,0.05121011,0.94315297,0.07645977,0.05247392,2.87533359,2.42133816,1.14882704
-1.69584792,4.74233966,0.05127015,0.96930868,0.07840597,0.05253623,2.90471096,2.45665683,1.16362983
-1.68984492,4.81529837,0.05146042,0.99630027,0.08048815,0.05258008,2.93674668,2.49517033,1.17960075
-1.68384192,4.89180944,0.05177954,1.02393699,0.08267716,0.05260554,2.97079707,2.53650295,1.19646916
-1.67783892,4.97078460,0.05222216,1.05201424,0.08494343,0.05261373,3.00618988,2.58020362,1.21395117
-1.67183592,5.05111293,0.05277944,1.08031735,0.08725814,0.05260689,3.04225032,2.62575957,1.23175962
-1.66583292,5.13169676,0.05343959,1.10862524,0.08959438,0.05258841,3.07832673,2.67261166,1.24961380
-1.65982991,5.21148594,0.05418859,1.13671400,0.09192807,0.05256274,3.11381479,2.72017073,1.26724885
-1.65382691,5.28950952,0.05501087,1.16436039,0.09423878,0.05253539,3.14817945,2.76783457,1.28442428
-1.64782391,5.36490352,0.05589011,1.19134503,0.09651028,0.05251280,3.18097386,2.81500475,1.30093136
-1.64182091,5.43693403,0.05680996,1.21745544,0.09873079,0.05250222,3.21185450,2.86110285,1.31659914
-1.63581791,5.50501474,0.05775470,1.24248880,0.10089308,0.05251156,3.24059177,2.90558539,1.33129885
-1.62981491,5.56871809,0.05870985,1.26625446,0.10299423,0.05254917,3.26707571,2.94795714,1.34494641
-1.62381191,5.62777983,0.05966255,1.28857605,0.10503513,0.05262366,3.29131647,2.98778206,1.35750300
-1.61780890,5.68209660,0.06060197,1.30929340,0.10701989,0.05274363,3.31343941,3.02469177,1.36897360
-1.61180590,5.73171669,0.06151937,1.32826398,0.10895494,0.05291740,3.33367498,3.05839120,1.37940366
-1.60580290,5.77682446,0.06240818,1.34536406,0.11084813,0.05315275,3.35234383,3.08866122,1.38887379
-1.59979990,5.81771895,0.06326384,1.36048938,0.11270769,0.05345655,3.36983772,3.11535835,1.39749298
-1.59379690,5.85478790,0.06408355,1.37355552,0.11454126,0.05383455,3.38659704,3.13841167,1.40539046
-1.58779390,5.88847822,0.06486594,1.38449782,0.11635493,0.05429103,3.40308608,3.15781709,1.41270667
-1.58179090,5.91926438,0.06561065,1.39327088,0.11815248,0.05482858,3.41976712,3.17362947,1.41958379
-1.57578789,5.94761636,0.06631790,1.39984776,0.11993468,0.05544790,3.43707460,3.18595287,1.42615620
-1.56978489,5.97396856,0.06698803,1.40421878,0.12169893,0.05614758,3.45539067,3.19492969,1.43254156
-1.56378189,5.99869137,0.06762118,1.40639015,0.12343903,0.05692411,3.47502318,3.20072893,1.43883272
-1.55777889,6.02206666,0.06821689,1.40638232,0.12514524,0.05777176,3.49618733,3.20353445,1.44509109
-1.55177589,6.04426851,0.06877389,1.40422824,0.12680460,0.05868276,3.51899175,3.20353354,1.45134173
-1.54577289,6.06534998,0.06928993,1.39997166,0.12840139,0.05964733,3.54342965,3.20090652,1.45757042
-1.53976988,6.08523671,0.06976178,1.39366547,0.12991787,0.06065398,3.56937554,3.19581762,1.46372295
-1.53376688,6.10372750,0.07018525,1.38537023,0.13133510,0.06168975,3.59658757,3.18840782,1.46970662
-1.52776388,6.12050195,0.07055532,1.37515311,0.13263385,0.06274052,3.62471526,3.17878962,1.47539388
-1.52176088,6.13513475,0.07086640,1.36308709,0.13379558,0.06379139,3.65331246,3.16704436,1.48062812
-1.51575788,6.14711598,0.07111257,1.34925078,0.13480336,0.06482703,3.68185463,3.15322191,1.48523105
-1.50975488,6.15587654,0.07128787,1.33372872,0.13564271,0.06583201,3.70975994,3.13734291,1.48901168
-1.50375188,6.16081763,0.07138660,1.31661231,0.13630236,0.06679118,3.73641295,3.11940360,1.49177617
-1.49774887,6.16134302,0.07140362,1.29800124,0.13677484,0.06768995,3.76119025,3.09938291,1.49333841
-1.49174587,6.15689279,0.07133461,1.27800557,0.13705684,0.06851457,3.78348657,3.07725173,1.49353063
-1.48574287,6.14697727,0.07117623,1.25674819,0.13714945,0.06925232,3.80274081,3.05298402,1.49221370
-1.47973987,6.13120969,0.07092632,1.23436761,0.13705812,0.06989174,3.81846065,3.02656922,1.48928666
-1.47373687,6.10933649,0.07058399,1.21102092,0.13679251,0.07042273,3.83024504,2.99802576,1.48469506
-1.46773387,6.08126382,0.07014967,1.18688671,0.13636609,0.07083670,3.83780379,2.96741474,1.47843779
-1.46173087,6.04707945,0.06962510,1.16216770,0.13579563,0.07112669,3.84097350,2.93485352,1.47057206
-1.45572786,6.00706898,0.06901335,1.13709277,0.13510058,0.07128746,3.83972945,2.90052826,1.46121634
-1.44972486,5.96172567,0.06831877,1.11191831,0.13430233,0.07131565,3.83419294,2.86470499,1.45055114
-1.44372186,5.91175332,0.06754691,1.08692845,0.13342345,0.07120987,3.82463385,2.82773824,1.43881749
-1.43771886,5.85806184,0.06670456,1.06243413,0.13248690,0.07097089,3.81146836,2.79007687,1.42631321
-1.43171586,5.80175535,0.06579963,1.03877062,0.13151528,0.07060182,3.79525183,2.75226622,1.41338700
-1.42571286,5.74411292,0.06484124,1.01629376,0.13053006,0.07010830,3.77666686,2.71494627,1.40043049
-1.41970985,5.68656224,0.06383965,0.99537438,0.12955096,0.06949867,3.75650709,2.67884546,1.38786857
-1.41370685,5.63064679,0.06280631,0.97639149,0.12859541,0.06878413,3.73565680,2.64476974,1.37614813
