energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.22661331,3.77479572,0.03045368,0.38591437,0.21507664,0.05150208,2.16577790,1.20984800,0.98766602
-3.22061031,3.44674756,0.02911640,0.35818375,0.20487454,0.04703872,1.96785385,1.11788199,0.90078651
-3.21460730,3.13210835,0.02766093,0.33091871,0.19409874,0.04276903,1.77913870,1.02793201,0.81756663
-3.20860430,2.83236295,0.02610888,0.30429250,0.18285427,0.03870592,1.60045921,0.94059771,0.73839395
-3.20260130,2.54874753,0.02448317,0.27847070,0.17126045,0.03486036,1.43246603,0.85642909,0.66358769
-3.19659830,2.28224289,0.02280737,0.25360806,0.15944655,0.03124115,1.27563458,0.77591806,0.59339739
-3.19059530,2.03357442,0.02110495,0.22984587,0.14754721,0.02785481,1.13027040,0.69949211,0.52800327
-3.18459230,1.80321855,0.01939870,0.20730966,0.13569800,0.02470537,0.99651836,0.62751029,0.46751848
-3.17858929,1.59141507,0.01771007,0.18610759,0.12403120,0.02179437,0.87437532,0.56026152,0.41199272
-3.17258629,1.39818480,0.01605869,0.16632937,0.11267207,0.01912081,0.76370565,0.49796508,0.36141742
-3.16658329,1.22335168,0.01446202,0.14804581,0.10173574,0.01668127,0.66425886,0.44077312,0.31573196
-3.16058029,1.06656819,0.01293499,0.13130897,0.09132479,0.01447000,0.57568861,0.38877502,0.27483076
-3.15457729,0.92734317,0.01148984,0.11615289,0.08152758,0.01247917,0.49757238,0.34200326,0.23857095
-3.14857429,0.80507068,0.01013607,0.10259475,0.07241733,0.01069909,0.42943113,0.30044037,0.20678025
-3.14257129,0.69905899,0.00888046,0.09063648,0.06405190,0.00911854,0.37074807,0.26402667,0.17926489
-3.13656828,0.60855845,0.00772716,0.08026656,0.05647422,0.00772508,0.32098623,0.23266834,0.15581706
-3.13056528,0.53278725,0.00667792,0.07146209,0.04971324,0.00650536,0.27960408,0.20624548,0.13622193
-3.12456228,0.47095440,0.00573232,0.06419076,0.04378525,0.00544550,0.24606881,0.18461962,0.12026372
-3.11855928,0.42227896,0.00488807,0.05841288,0.03869554,0.00453134,0.21986721,0.16764057,0.10773091
-3.11255628,0.38600539,0.00414134,0.05408314,0.03444014,0.00374882,0.20051360,0.15515212,0.09842031
-3.10655328,0.36141435,0.00348703,0.05115213,0.03100761,0.00308413,0.18755507,0.14699648,0.09214000
-3.10055028,0.34782933,0.00291914,0.04956763,0.02838064,0.00252402,0.18057401,0.14301734,0.08871114
-3.09454727,0.34461883,0.00243107,0.04927545,0.02653761,0.00205594,0.17918801,0.14306139,0.08796865
-3.08854427,0.35119489,0.00201586,0.05022007,0.02545373,0.00166815,0.18304760,0.14697852,0.08976095
-3.08254127,0.36700819,0.00166644,0.05234493,0.02510194,0.00134988,0.19183201,0.15462065,0.09394886
-3.07653827,0.39154073,0.00137587,0.05559247,0.02545349,0.00109130,0.20524364,0.16583954,0.10040388
-3.07053527,0.42429678,0.00113747,0.05990412,0.02647814,0.00088361,0.22300156,0.18048386,0.10900603
-3.06453227,0.46479313,0.00094498,0.06522013,0.02814416,0.00071901,0.24483477,0.19839577,0.11964165
-3.05852926,0.51254976,0.00079264,0.07147960,0.03041797,0.00059065,0.27047564,0.21940761,0.13220115
-3.05252626,0.56708178,0.00067527,0.07862055,0.03326370,0.00049263,0.29965424,0.24333894,0.14657731
-3.04652326,0.62789370,0.00058835,0.08658042,0.03664264,0.00041988,0.33209412,0.26999449,0.16266399
-3.04052026,0.69447694,0.00052798,0.09529677,0.04051263,0.00036816,0.36750980,0.29916331,0.18035576
-3.03451726,0.76631110,0.00049098,0.10470857,0.04482760,0.00033391,0.40560667,0.33061969,0.19954839
-3.02851426,0.84286969,0.00047482,0.11475786,0.04953724,0.00031428,0.44608335,0.36412582,0.22014043
-3.02251126,0.92363030,0.00047768,0.12539193,0.05458692,0.00030698,0.48863666,0.39943668,0.24203576
-3.01650825,1.00808932,0.00049843,0.13656585,0.05991786,0.00031029,0.53296939,0.43630703,0.26514714
-3.01050525,1.09578067,0.00053666,0.14824546,0.06546772,0.00032296,0.57880033,0.47450052,0.28940063
-3.00450225,1.18629791,0.00059266,0.16041046,0.07117148,0.00034424,0.62587654,0.51380063,0.31474055
-2.99849925,1.27931878,0.00066748,0.17305769,0.07696267,0.00037378,0.67398709,0.55402321,0.34113475
-2.99249625,1.37463068,0.00076296,0.18620423,0.08277491,0.00041167,0.72297771,0.59503000,0.36857991
-2.98649325,1.47215590,0.00088175,0.19989026,0.08854372,0.00045840,0.77276552,0.63674256,0.39710635
-2.98049025,1.57197471,0.00102737,0.21418136,0.09420849,0.00051488,0.82335292,0.67915596,0.42678191
-2.97448724,1.67434485,0.00120427,0.22917019,0.09971449,0.00058243,0.87483978,0.72235132,0.45771471
-2.96848424,1.77971564,0.00141787,0.24497720,0.10501490,0.00066281,0.92743286,0.76650653,0.49005417
-2.96248124,1.88873529,0.00167460,0.26175042,0.11007265,0.00075818,0.98145180,0.81190425,0.52399013
-2.95647824,2.00225019,0.00198195,0.27966396,0.11486196,0.00087118,1.03733077,0.85893647,0.55974976
-2.95047524,2.12129521,0.00234848,0.29891543,0.11936959,0.00100486,1.09561516,0.90810505,0.59759228
-2.94447224,2.24707451,0.00278385,0.31972202,0.12359554,0.00116268,1.15695316,0.96001753,0.63780134
-2.93846923,2.38093283,0.00329872,0.34231542,0.12755327,0.00134853,1.22208181,1.01537815,0.68067538
-2.93246623,2.52431767,0.00390477,0.36693562,0.13126930,0.00156662,1.29180790,1.07497363,0.72651612
-2.92646323,2.67873326,0.00461454,0.39382374,0.13478223,0.00182150,1.36698393,1.13965397,0.77561576
-2.92046023,2.84568775,0.00544131,0.42321405,0.13814126,0.00211787,1.44847995,1.21030846,0.82824320
-2.91445723,3.02663531,0.00639888,0.45532541,0.14140406,0.00246058,1.53715217,1.28783744,0.88463015
-2.90845423,3.22291536,0.00750135,0.49035242,0.14463433,0.00285441,1.63380943,1.37312052,0.94495757
-2.90245123,3.43569128,0.00876281,0.52845639,0.14789897,0.00330397,1.73917893,1.46698221,1.00934328
-2.89644822,3.66589103,0.01019701,0.56975666,0.15126503,0.00381351,1.85387253,1.57015595,1.07783131
-2.89044522,3.91415230,0.01181694,0.61432221,0.15479659,0.00438669,1.97835524,1.68324798,1.15038357
-2.88444222,4.18077454,0.01363446,0.66216413,0.15855176,0.00502642,2.11291724,1.80670217,1.22687451
-2.87843922,4.46568027,0.01565981,0.71322900,0.16257979,0.00573464,2.25765082,1.94076732,1.30708885
-2.87243622,4.76838750,0.01790120,0.76739340,0.16691857,0.00651207,2.41243364,2.08546838,1.39072300
-2.86643322,5.08799491,0.02036433,0.82446003,0.17159254,0.00735807,2.57691903,2.24058288,1.47738984
-2.86043022,5.42318099,0.02305194,0.88415521,0.17661110,0.00827047,2.75053449,2.40562390,1.56662720
-2.85442721,5.77221785,0.02596345,0.94612838,0.18196764,0.00924539,2.93248854,2.57983076,1.65790945
-2.84842421,6.13299966,0.02909462,1.00995344,0.18763915,0.01027724,3.12178628,2.76216825,1.75066206
-2.84242121,6.50308565,0.03243721,1.07513220,0.19358648,0.01135862,3.31725330,2.95133525,1.84427854
-2.83641821,6.87975639,0.03597884,1.14109999,0.19975518,0.01248044,3.51756752,3.14578287,1.93813919
-2.83041521,7.26008207,0.03970289,1.20723350,0.20607686,0.01363196,3.72129781,3.34374234,2.03163088
-2.82441221,7.64100059,0.04358847,1.27286079,0.21247113,0.01480109,3.92694821,3.54326202,2.12416726
-2.81840920,8.01940310,0.04761052,1.33727347,0.21884787,0.01597458,4.13300608,3.74225290,2.21520859
-2.81240620,8.39222379,0.05174008,1.39974075,0.22510981,0.01713838,4.33799215,3.93854113,2.30428025
-2.80640320,8.75653071,0.05594454,1.45952525,0.23115537,0.01827810,4.54051049,4.12992606,2.39098937
-2.80040020,9.10961402,0.06018813,1.51590009,0.23688152,0.01937938,4.73929589,4.31424161,2.47503873
-2.79439720,9.44906777,0.06443236,1.56816690,0.24218669,0.02042843,4.93325647,4.48941866,2.55623726
-2.78839420,9.77286148,0.06863665,1.61567411,0.24697356,0.02141252,5.12150915,4.65354596,2.63450649
-2.78239120,10.07939804,0.07275894,1.65783495,0.25115165,0.02232040,5.30340585,4.80492672,2.70988255
-2.77638819,10.36755439,0.07675641,1.69414444,0.25463958,0.02314281,5.47854865,4.94212839,2.78251321
-2.77038519,10.63670255,0.08058614,1.72419471,0.25736704,0.02387281,5.64679250,5.06402315,2.85264983
-2.76438219,10.88670892,0.08420593,1.74768784,0.25927640,0.02450608,5.80823468,5.16981701,2.92063415
-2.75837919,11.11791076,0.08757491,1.76444573,0.26032377,0.02504113,5.96319068,5.25906581,2.98688007
-2.75237619,11.33107001,0.09065435,1.77441626,0.26047975,0.02547936,6.11215717,5.33167720,3.05185082
-2.74637319,11.52730560,0.09340827,1.77767553,0.25972969,0.02582504,6.25576310,5.38789822,3.11603214
-2.74037019,11.70800655,0.09580412,1.77442570,0.25807353,0.02608516,6.39471103,5.42828878,3.17990250
-2.73436718,11.87472971,0.09781333,1.76498863,0.25552527,0.02626911,6.52971122,5.45368244,3.24390122
-2.72836418,12.02908655,0.09941187,1.74979527,0.25211211,0.02638835,6.66141181,5.46513606,3.30839609
-2.72236118,12.17262474,0.10058072,1.72937132,0.24787335,0.02645597,6.79032857,5.46387113,3.37365193
-2.71635818,12.30671060,0.10130625,1.70431972,0.24285897,0.02648611,6.91677833,5.45120959,3.43980154
-2.71035518,12.43241904,0.10158052,1.67530066,0.23712818,0.02649350,7.04081985,5.42850766,3.50682107
-2.70435218,12.55043741,0.10140154,1.64301014,0.23074782,0.02649291,7.16220608,5.39709110,3.57451093
-2.69834917,12.66098927,0.10077342,1.60815806,0.22379072,0.02649862,7.28035101,5.35819537,3.64248419
-2.69234617,12.76378338,0.09970638,1.57144671,0.21633417,0.02652403,7.39431397,5.31291390,3.71016323
-2.68634317,12.85799198,0.09821673,1.53355095,0.20845837,0.02658129,7.50280324,5.26215719,3.77678587
-2.68034017,12.94226084,0.09632668,1.49510083,0.20024507,0.02668112,7.60419989,5.20662477,3.84142119
-2.67433717,13.01475228,0.09406412,1.45666737,0.19177629,0.02683265,7.69660176,5.14679151,3.90299505
-2.66833417,13.07321991,0.09146223,1.41875239,0.18313326,0.02704349,7.77788629,5.08290857,3.96032488
-2.66233117,13.11511276,0.08855903,1.38178243,0.17439548,0.02731987,7.84578997,5.01501887,4.01216254
-2.65632816,13.13770409,0.08539678,1.34610719,0.16563992,0.02766690,7.89800091,4.94298573,4.05724374
-2.65032516,13.13823915,0.08202138,1.31200220,0.15694040,0.02808894,7.93226063,4.86653278,4.09434205
-2.64432216,13.11409460,0.07848163,1.27967555,0.14836713,0.02859006,7.94647020,4.78529269,4.12232517
-2.63831916,13.06294163,0.07482843,1.24927797,0.13998624,0.02917441,7.93879550,4.69886162,4.14021087
-2.63231616,12.98290455,0.07111396,1.22091570,0.13185951,0.02984678,7.90776667,4.60685606,4.14721996
-2.62631316,12.87270635,0.06739085,1.19466524,0.12404412,0.03061294,7.85236648,4.50896889,4.14282373
-2.62031016,12.73179367,0.06371129,1.17058905,0.11659239,0.03147999,7.77210319,4.40502124,4.12678341
-2.61430715,12.56043433,0.06012619,1.14875135,0.10955165,0.03245661,7.66706412,4.29500738,4.09917959
-2.60830415,12.35978203,0.05668435,1.12923293,0.10296400,0.03355306,7.53794690,4.17913007,4.06042992
-2.60230115,12.13190442,0.05343170,1.11214438,0.09686615,0.03478115,7.38606678,4.05782460,4.01129411
-2.59629815,11.87977252,0.05041057,1.09763683,0.09128923,0.03615395,7.21333914,3.93177028,3.95286554
-2.59029515,11.60721151,0.04765902,1.08590963,0.08625856,0.03768531,7.02223785,3.80188888,3.88654981
-2.58429215,11.31881457,0.04521032,1.07721470,0.08179352,0.03938931,6.81573120,3.66933018,3.81403073
-2.57828914,11.01982327,0.04309241,1.07185712,0.07790730,0.04127942,6.59719792,3.53544559,3.73722521
-2.57228614,10.71597952,0.04132752,1.07019199,0.07460677,0.04336765,6.37032701,3.40175109,3.65822870
-2.56628314,10.41335523,0.03993189,1.07261762,0.07189230,0.04566358,6.13900563,3.26988152,3.57925337
-2.56028014,10.11816662,0.03891550,1.07956525,0.06975772,0.04817336,5.90719956,3.14153835,3.50256136
-2.55427714,9.83658073,0.03828196,1.09148570,0.06819021,0.05089872,5.67883124,3.01843332,3.43039575
-2.54827414,9.57452161,0.03802846,1.10883337,0.06717036,0.05383609,5.45766019,2.90223060,3.36491174
-2.54227114,9.33748353,0.03814584,1.13204815,0.06667225,0.05697574,5.24717030,2.79448968,3.30811039
-2.53626813,9.13035778,0.03861862,1.16153582,0.06666362,0.06030127,5.05046808,2.69661152,3.26177738
-2.53026513,8.95727920,0.03942530,1.19764763,0.06710614,0.06378912,4.87019546,2.60978985,3.22742844
-2.52426213,8.82149711,0.04053860,1.24065964,0.06795576,0.06740849,4.70845978,2.53496949,3.20626341
-2.51825913,8.72527450,0.04192583,1.29075270,0.06916321,0.07112145,4.56678290,2.47281295,3.19912975
-2.51225613,8.66981809,0.04354938,1.34799345,0.07067452,0.07488342,4.44607069,2.42367645,3.20649670
-2.50625313,8.65524061,0.04536726,1.41231735,0.07243172,0.07864382,4.34660311,2.38759597,3.22844028
-2.50025013,8.68055568,0.04733375,1.48351418,0.07437360,0.08234714,4.26804444,2.36428349,3.26463933
-2.49424712,8.74370450,0.04940015,1.56121670,0.07643658,0.08593418,4.20947256,2.35313355,3.31438240
-2.48824412,8.84161274,0.05151562,1.64489308,0.07855568,0.08934351,4.16942564,2.35323948,3.37658486
-2.48224112,8.97027522,0.05362807,1.73384351,0.08066556,0.09251312,4.14596380,2.36341877,3.44981559
-2.47623812,9.12486528,0.05568516,1.82720160,0.08270161,0.09538214,4.13674345,2.38224655,3.53233233
-2.47023512,9.29986526,0.05763538,1.92394062,0.08460111,0.09789263,4.13910122,2.40809606,3.62212456
-2.46423212,9.48921405,0.05942904,2.02288504,0.08630443,0.09999131,4.15014457,2.43918465,3.71696280
-2.45822911,9.68646742,0.06101945,2.12272714,0.08775612,0.10163119,4.16684610,2.47362396,3.81445298
-2.45222611,9.88496671,0.06236388,2.22204874,0.08890614,0.10277304,4.18613835,2.50947255,3.91209465
-2.44622311,10.07801113,0.06342464,2.31934763,0.08971081,0.10338664,4.20500638,2.54478949,4.00734158
-2.44022011,10.25902926,0.06416990,2.41306807,0.09013382,0.10345172,4.22057530,2.57768700,4.09766331
-2.43421711,10.42174512,0.06457455,2.50163484,0.09014701,0.10295860,4.23019045,2.60638082,4.18060638
-2.42821411,10.56033459,0.06462074,2.58348970,0.08973097,0.10190849,4.23148803,2.62923653,4.25385357
-2.42221111,10.66956816,0.06429831,2.65712937,0.08887545,0.10031346,4.22245452,2.64481058,4.31527995
-2.41620810,10.74493630,0.06360504,2.72114368,0.08757953,0.09819596,4.20147365,2.65188472,4.36300433
-2.41020510,10.78275451,0.06254658,2.77425269,0.08585157,0.09558816,4.16735998,2.64949303,4.39543466
-2.40420210,10.78024522,0.06113624,2.81534147,0.08370883,0.09253091,4.11937874,2.63694068,4.41130653
-2.39819910,10.73559501,0.05939449,2.84349117,0.08117691,0.08907243,4.05725208,2.61381426,4.40971338
-2.39219610,10.64798570,0.05734829,2.85800536,0.07828894,0.08526690,3.98115204,2.57998336,4.39012787
-2.38619310,10.51759910,0.05503021,2.85843041,0.07508454,0.08117284,3.89168142,2.53559403,4.35241371
-2.38019010,10.34559582,0.05247745,2.84456920,0.07160862,0.07685148,3.78984348,2.48105434,4.29682745
-2.37418709,10.13406929,0.04973065,2.81648759,0.06791009,0.07236509,3.67700221,2.41701317,4.22401048
-2.36818409,9.88597691,0.04683278,2.77451329,0.06404042,0.06777542,3.55483486,2.34433312,4.13497106
-2.36218109,9.60505098,0.04382784,2.71922722,0.06005224,0.06314220,3.42527843,2.26405899,4.03105723
-2.35617809,9.29569227,0.04075974,2.65144765,0.05599793,0.05852190,3.29047219,2.17738294,3.91392116
-2.35017509,8.96285003,0.03767118,2.57220782,0.05192834,0.05396656,3.15269787,2.08560805,3.78547608
-2.34417209,8.61189186,0.03460260,2.48272774,0.04789154,0.04952299,3.01431939,1.99011131,3.64784702
-2.33816908,8.24846757,0.03159138,2.38438154,0.04393186,0.04523211,2.87772352,1.89230756,3.50331675
-2.33216608,7.87837062,0.02867109,2.27866141,0.04008900,0.04112854,2.74526285,1.79361533,3.35426855
-2.32616308,7.50740102,0.02587096,2.16713958,0.03639744,0.03724049,2.61920216,1.69542561,3.20312729
-2.32016008,7.14123283,0.02321560,2.05142969,0.03288603,0.03358977,2.50166904,1.59907414,3.05230057
-2.31415708,6.78528947,0.02072474,1.93314889,0.02957778,0.03019205,2.39460933,1.50581774,2.90412132
-2.30815408,6.44462930,0.01841331,1.81388189,0.02648989,0.02705725,2.29974787,1.41681484,2.76079353
-2.30215108,6.12384376,0.01629153,1.69514802,0.02363392,0.02419005,2.21855487,1.33311033,2.62434223
-2.29614807,5.82696968,0.01436523,1.57837210,0.02101617,0.02159047,2.15221813,1.25562446,2.49656910
-2.29014507,5.55741716,0.01263615,1.46485993,0.01863809,0.01925454,2.10162117,1.18514558,2.37901460
-2.28414207,5.31791393,0.01110247,1.35577856,0.01649692,0.01717490,2.06732768,1.12232625,2.27292746
-2.27813907,5.11046692,0.00975922,1.25214182,0.01458622,0.01534151,2.04957218,1.06768239,2.17924219
-2.27213607,4.93634118,0.00859882,1.15480074,0.01289658,0.01374220,2.04825746,1.02159498,2.09856500
-2.26613307,4.79605660,0.00761157,1.06443895,0.01141622,0.01236322,2.06295887,0.98431394,2.03116843
-2.26013007,4.68940204,0.00678613,0.98157258,0.01013163,0.01118978,2.09293577,0.95596390,1.97699471
-2.25412706,4.61546668,0.00610998,0.90655416,0.00902812,0.01020639,2.13715055,0.93655157,1.93566772
-2.24812406,4.57268807,0.00556980,0.83958012,0.00809032,0.00939722,2.19429513,0.92597454,1.90651330
-2.24212106,4.55891595,0.00515183,0.78070117,0.00730267,0.00874641,2.26282517,0.92403142,1.88858736
-2.23611806,4.57149070,0.00484215,0.72983524,0.00664976,0.00823823,2.34100162,0.93043329,1.88071121
-2.23011506,4.60733494,0.00462698,0.68678214,0.00611666,0.00785725,2.42693899,0.94481628,1.88151300
-2.22411206,4.66305614,0.00449283,0.65123974,0.00568918,0.00758847,2.51865968,0.96675538,1.88947450
-2.21810905,4.73505787,0.00442669,0.62282099,0.00535405,0.00741737,2.61415286,0.99577922,1.90298175
-2.21210605,4.81965681,0.00441615,0.60107143,0.00509909,0.00733005,2.71143639,1.03138562,1.92037815
-2.20610305,4.91320194,0.00444953,0.58548681,0.00491331,0.00731322,2.80861971,1.07305765,1.94001850
-2.20010005,5.01219230,0.00451596,0.57553044,0.00478702,0.00735431,2.90396544,1.12027968,1.96032221
-2.19409705,5.11338930,0.00460543,0.57064988,0.00471186,0.00744153,2.99594725,1.17255297,1.97982397
-2.18809405,5.21391921,0.00470888,0.57029265,0.00468087,0.00756393,3.08330131,1.22941001,1.99721998
-2.18209105,5.31136203,0.00481824,0.57392065,0.00468851,0.00771154,3.16506897,1.29042710,2.01140829
-2.17608804,5.40382258,0.00492646,0.58102294,0.00473068,0.00787542,3.24062822,1.35523419,2.02152145
-2.17008504,5.48998078,0.00502759,0.59112649,0.00480474,0.00804775,3.30971220,1.42352156,2.02695034
-2.16408204,5.56911823,0.00511675,0.60380476,0.00490948,0.00822198,3.37241301,1.49504246,2.02735804
-2.15807904,5.64111940,0.00519019,0.61868374,0.00504514,0.00839287,3.42917031,1.56961147,2.02268314
-2.15207604,5.70644681,0.00524526,0.63544536,0.00521336,0.00855654,3.48074429,1.64709817,2.01313227
-2.14607304,5.76609044,0.00528038,0.65382805,0.00541712,0.00871056,3.52817386,1.72741614,1.99916198
-2.14007004,5.82149317,0.00529503,0.67362464,0.00566069,0.00885388,3.57272118,1.81050758,1.98145070
-2.13406703,5.87445496,0.00528968,0.69467750,0.00594954,0.00898685,3.61580478,1.89632400,1.96086181
-2.12806403,5.92701965,0.00526565,0.71687133,0.00629022,0.00911113,3.65892396,1.98480385,1.93839946
-2.12206103,5.98134935,0.00522511,0.74012377,0.00669022,0.00922953,3.70357754,2.07584810,1.91515880
-2.11605803,6.03959178,0.00517087,0.76437451,0.00715788,0.00934589,3.75118087,2.16929507,1.89227289
-2.11005503,6.10374669,0.00510626,0.78957323,0.00770215,0.00946487,3.80298450,2.26489588,1.87085852
-2.10405203,6.17553761,0.00503503,0.81566713,0.00833248,0.00959171,3.85999863,2.36229195,1.85196326
-2.09804902,6.25629487,0.00496116,0.84258870,0.00905861,0.00973199,3.92292680,2.46099613,1.83651611
-2.09204602,6.34685553,0.00488868,0.87024435,0.00989035,0.00989136,3.99211198,2.56037862,1.82528375
-2.08604302,6.44748522,0.00482162,0.89850455,0.01083745,0.01007529,4.06749788,2.65965906,1.81883451
-2.08004002,6.55782561,0.00476375,0.92719617,0.01190937,0.01028876,4.14860741,2.75790553,1.81751124
-2.07403702,6.67687030,0.00471858,0.95609722,0.01311506,0.01053611,4.23453954,2.85404114,1.82141451
-2.06803402,6.80297052,0.00468918,0.98493470,0.01446281,0.01082073,4.32398485,2.94685843,1.83039653
-2.06203102,6.93387053,0.00467812,1.01338538,0.01596005,0.01114494,4.41525945,3.03504135,1.84406600
-2.05602801,7.06677129,0.00468743,1.04107984,0.01761313,0.01150985,4.50635572,3.11719438,1.86180348
-2.05002501,7.19841962,0.00471854,1.06760938,0.01942720,0.01191524,4.59500794,3.19187774,1.88278643
-2.04402201,7.32521890,0.00477230,1.09253577,0.02140594,0.01235952,4.67876986,3.25764747,1.90602256
-2.03801901,7.44335623,0.00484897,1.11540309,0.02355147,0.01283976,4.75510103,3.31309880,1.93038998
-2.03201601,7.54894059,0.00494821,1.13575139,0.02586412,0.01335169,4.82145806,3.35691106,1.95468199
-2.02601301,7.63814552,0.00506921,1.15313130,0.02834232,0.01388982,4.87538696,3.38789231,1.97765473
-2.02001001,7.70735040,0.00521065,1.16711909,0.03098243,0.01444756,4.91461266,3.40502156,1.99807523
-2.01400700,7.75327402,0.00537082,1.17733127,0.03377866,0.01501734,4.93712198,3.40748703,2.01476807
-2.00800400,7.77309483,0.00554766,1.18343824,0.03672298,0.01559083,4.94123660,3.39471847,2.02665838
-2.00200100,7.76455306,0.00573883,1.18517621,0.03980508,0.01615915,4.92567331,3.36641232,2.03280979
-1.99599800,7.72603079,0.00594180,1.18235701,0.04301239,0.01671303,4.88958905,3.32254837,2.03245573
-1.98999500,7.65660706,0.00615387,1.17487523,0.04633015,0.01724311,4.83260950,3.26339731,2.02502311
-1.98399200,7.55608650,0.00637228,1.16271253,0.04974154,0.01774008,4.75484025,3.18951868,2.01014786
-1.97798899,7.42500119,0.00659425,1.14593896,0.05322784,0.01819499,4.65686063,3.10174944,1.98768198
-1.97198599,7.26458656,0.00681703,1.12471122,0.05676869,0.01859942,4.53970109,3.00118337,1.95769248
-1.96598299,7.07673336,0.00703792,1.09926816,0.06034237,0.01894567,4.40480548,2.88914253,1.92045261
-1.95997999,6.86391876,0.00725438,1.06992360,0.06392609,0.01922699,4.25398040,2.76714161,1.87642635
-1.95397699,6.62912029,0.00746400,1.03705699,0.06749634,0.01943770,4.08933419,2.63684697,1.82624735
-1.94797399,6.37571698,0.00766456,1.00110228,0.07102922,0.01957337,3.91320830,2.50003190,1.77069351
-1.94197099,6.10738234,0.00785405,0.96253550,0.07450077,0.01963088,3.72810431,2.35852989,1.71065874
-1.93596798,5.82797406,0.00803069,0.92186162,0.07788721,0.01960853,3.53660957,2.21418793,1.64712323
-1.92996498,5.54142487,0.00819292,0.87960114,0.08116522,0.01950603,3.34132446,2.06882135,1.58112375
-1.92396198,5.25163893,0.00833943,0.83627697,0.08431213,0.01932457,3.14479399,1.92417212,1.51372516
-1.91795898,4.96239754,0.00846916,0.79240208,0.08730598,0.01906670,2.94944618,1.78187176,1.44599425
-1.91195598,4.67727708,0.00858129,0.74846817,0.09012567,0.01873629,2.75753905,1.64341022,1.37897695
-1.90595298,4.39958173,0.00867521,0.70493593,0.09275092,0.01833841,2.57111773,1.51011148,1.31367941
-1.89994997,4.13229226,0.00875055,0.66222691,0.09516234,0.01787918,2.39198252,1.38311629,1.25105347
-1.89394697,3.87803167,0.00880714,0.62071729,0.09734138,0.01736560,2.22166830,1.26337230,1.19198667
-1.88794397,3.63904759,0.00884500,0.58073363,0.09927041,0.01680535,2.06143509,1.15163139,1.13729667
-1.88194097,3.41721034,0.00886434,0.54255052,0.10093283,0.01620659,1.91226916,1.04845367,1.08772977
-1.87593797,3.21402531,0.00886555,0.50639011,0.10231320,0.01557775,1.77489353,0.95421730,1.04396301
-1.86993497,3.03065723,0.00884921,0.47242344,0.10339756,0.01492734,1.64978665,0.86913339,1.00660901
-1.86393197,2.86796400,0.00881608,0.44077315,0.10417387,0.01426372,1.53720736,0.79326465,0.97622283
-1.85792896,2.72653691,0.00876712,0.41151760,0.10463247,0.01359499,1.43722452,0.72654660,0.95330976
-1.85192596,2.60674433,0.00870352,0.38469581,0.10476676,0.01292877,1.34974923,0.66881017,0.93833304
-1.84592296,2.50877567,0.00862673,0.36031318,0.10457388,0.01227214,1.27456788,0.61980439,0.93172058
-1.83991996,2.43268264,0.00853845,0.33834741,0.10405550,0.01163151,1.21137406,0.57921805,0.93386965
-1.83391696,2.37841516,0.00844069,0.31875450,0.10321854,0.01101258,1.15979787,0.54669928,0.94514868
-1.82791396,2.34584963,0.00833576,0.30147438,0.10207589,0.01042033,1.11943105,0.52187237,0.96589567
-1.82191096,2.33480766,0.00822631,0.28643598,0.10064695,0.00985898,1.08984706,0.50435101,0.99641261
-1.81590795,2.34506443,0.00811533,0.27356146,0.09895800,0.00933202,1.07061510,0.49374768,1.03695583
-1.80990495,2.37634593,0.00800608,0.26276948,0.09704238,0.00884229,1.06130789,0.48967909,1.08772242
-1.80390195,2.42831555,0.00790212,0.25397735,0.09494027,0.00839196,1.06150313,0.49176761,1.14883303
-1.79789895,2.50055101,0.00780721,0.24710206,0.09269825,0.00798266,1.07077905,0.49963917,1.22031197
-1.79189595,2.59251329,0.00772522,0.24206018,0.09036847,0.00761549,1.08870479,0.51291798,1.30206535
-1.78589295,2.70350994,0.00766008,0.23876681,0.08800747,0.00729107,1.11482663,0.53121901,1.39385876
-1.77988994,2.83265551,0.00761560,0.23713367,0.08567469,0.00700963,1.14865142,0.55413884,1.49529575
-1.77388694,2.97883218,0.00759536,0.23706656,0.08343072,0.00677102,1.18962879,0.58124589,1.60579860
-1.76788394,3.14065400,0.00760257,0.23846254,0.08133535,0.00657474,1.23713350,0.61207104,1.72459307
-1.76188094,3.31643786,0.00763989,0.24120698,0.07944542,0.00641997,1.29044981,0.64609951,1.85069840
-1.75587794,3.50418424,0.00770933,0.24517090,0.07781272,0.00630558,1.34875921,0.68276484,1.98292390
-1.74987494,3.70157025,0.00781207,0.25020877,0.07648186,0.00623012,1.41113286,0.72144578,2.11987319
-1.74387194,3.90595704,0.00794836,0.25615713,0.07548838,0.00619185,1.47652989,0.76146664,2.25995671
-1.73786893,4.11441269,0.00811743,0.26283413,0.07485705,0.00618870,1.54380222,0.80210138,2.40141274
-1.73186593,4.32375096,0.00831743,0.27004024,0.07460051,0.00621828,1.61170629,0.84258171,2.54233689
-1.72586293,4.53058557,0.00854543,0.27756010,0.07471843,0.00627791,1.67892168,0.88210891,2.68071932
-1.71985993,4.73139834,0.00879738,0.28516561,0.07519700,0.00636459,1.74407597,0.91986915,2.81448877
-1.71385693,4.92261918,0.00906826,0.29262010,0.07600907,0.00647501,1.80577529,0.95505169,2.94156197
