energy_ev,total_up,Bi_p_up,Bi_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.87993997,1.94030037,0.87260690,0.00789830,0.91404216,0.89703841,0.00118969,0.39677281
-5.87393697,1.95549219,0.88004385,0.00791379,0.92066640,0.90354522,0.00118730,0.40085807
-5.86793397,1.95859481,0.88219546,0.00787871,0.92141936,0.90444478,0.00117833,0.40236390
-5.86193097,1.94954659,0.87902365,0.00779254,0.91628451,0.89970515,0.00116254,0.40129868
-5.85592796,1.92857048,0.87061571,0.00765606,0.90538162,0.88942764,0.00113994,0.39772594
-5.84992496,1.89616011,0.85717793,0.00747137,0.88896033,0.87384034,0.00111072,0.39176167
-5.84392196,1.85305683,0.83902507,0.00724173,0.86738944,0.85328753,0.00107527,0.38356979
-5.83791896,1.80021897,0.81656661,0.00697149,0.84114234,0.82821531,0.00103415,0.37335609
-5.83191596,1.73878506,0.79029024,0.00666587,0.81077956,0.79915452,0.00098806,0.36136102
-5.82591296,1.67003292,0.76074364,0.00633083,0.77692919,0.76670158,0.00093783,0.34785162
-5.81990995,1.59533655,0.72851542,0.00597285,0.74026624,0.73149837,0.00088438,0.33311305
-5.81390695,1.51612315,0.69421617,0.00559874,0.70149183,0.69421210,0.00082867,0.31744011
-5.80790395,1.43383188,0.65846037,0.00521550,0.66131326,0.65551594,0.00077170,0.30112915
-5.80190095,1.34987629,0.62185004,0.00483005,0.62042557,0.61607136,0.00071449,0.28447069
-5.79589795,1.26561169,0.58496073,0.00444916,0.57949546,0.57651280,0.00065801,0.26774303
-5.78989495,1.18230850,0.54833011,0.00407929,0.53914800,0.53743501,0.00060320,0.25120699
-5.78389195,1.10113209,0.51244963,0.00372646,0.49995635,0.49938352,0.00055094,0.23510200
-5.77788894,1.02312927,0.47775910,0.00339620,0.46243464,0.46284819,0.00050206,0.21964337
-5.77188594,0.94922108,0.44464416,0.00309351,0.42703390,0.42825971,0.00045727,0.20502091
-5.76588294,0.88020139,0.41343622,0.00282278,0.39414076,0.39598889,0.00041723,0.19139848
-5.75987994,0.81674012,0.38441458,0.00258784,0.36407848,0.36634811,0.00038250,0.17891452
-5.75387694,0.75939018,0.35781007,0.00239196,0.33710979,0.33959461,0.00035358,0.16768325
-5.74787394,0.70859669,0.33380972,0.00223784,0.31344099,0.31593488,0.00033086,0.15779616
-5.74187094,0.66470731,0.31256182,0.00212769,0.29322671,0.29552959,0.00031467,0.14932374
-5.73586793,0.62798239,0.29418091,0.00206318,0.27657476,0.27849857,0.00030529,0.14231715
-5.72986493,0.59860399,0.27875210,0.00204556,0.26355056,0.26492525,0.00030288,0.13680960
-5.72386193,0.57668281,0.26633448,0.00207557,0.25418086,0.25486012,0.00030759,0.13281733
-5.71785893,0.56226260,0.25696321,0.00215353,0.24845630,0.24832311,0.00031945,0.13034014
-5.71185593,0.55532166,0.25065032,0.00227925,0.24633288,0.24530450,0.00033847,0.12936147
-5.70585293,0.55577157,0.24738409,0.00245207,0.24773216,0.24576456,0.00036455,0.12984794
-5.69984992,0.56345336,0.24712725,0.00267078,0.25254048,0.24963190,0.00039753,0.13174868
-5.69384692,0.57813178,0.24981411,0.00293357,0.26060729,0.25680083,0.00043715,0.13499431
-5.68784392,0.59948840,0.25534710,0.00323803,0.27174307,0.26712816,0.00048306,0.13949606
-5.68184092,0.62711451,0.26359303,0.00358106,0.28571723,0.28042971,0.00053482,0.14514490
-5.67583792,0.66050479,0.27437958,0.00395884,0.30225631,0.29647707,0.00059186,0.15181119
-5.66983492,0.69905281,0.28749235,0.00436682,0.32104308,0.31499523,0.00065352,0.15934474
-5.66383192,0.74204933,0.30267315,0.00479968,0.34171692,0.33566125,0.00071901,0.16757575
-5.65782891,0.78868420,0.31961955,0.00525142,0.36387573,0.35810468,0.00078744,0.17631636
-5.65182591,0.83805246,0.33798642,0.00571531,0.38707974,0.38190987,0.00085780,0.18536331
-5.64582291,0.88916514,0.35738928,0.00618408,0.41085732,0.40662044,0.00092900,0.19450134
-5.63981991,0.94096476,0.37740979,0.00664996,0.43471278,0.43174597,0.00099988,0.20350747
-5.63381691,0.99234537,0.39760327,0.00710483,0.45813609,0.45677096,0.00106921,0.21215602
-5.62781391,1.04217667,0.41750806,0.00754045,0.48061417,0.48116570,0.00113575,0.22022414
-5.62181091,1.08933132,0.43665649,0.00794860,0.50164350,0.50439883,0.00119824,0.22749775
-5.61580790,1.13271461,0.45458700,0.00832131,0.52074344,0.52595113,0.00125547,0.23377741
-5.60980490,1.17129503,0.47085697,0.00865109,0.53746978,0.54532989,0.00130630,0.23888420
-5.60380190,1.20413458,0.48505563,0.00893114,0.55142780,0.56208336,0.00134969,0.24266496
-5.59779890,1.23041728,0.49681659,0.00915556,0.56228437,0.57581453,0.00138472,0.24499694
-5.59179590,1.24947468,0.50582928,0.00931954,0.56977841,0.58619356,0.00141063,0.24579146
-5.58579290,1.26080682,0.51184870,0.00941950,0.57372905,0.59296833,0.00142688,0.24499640
-5.57978989,1.26409796,0.51470325,0.00945322,0.57404135,0.59597247,0.00143309,0.24259755
-5.57378689,1.25922584,0.51429985,0.00941988,0.57070896,0.59513057,0.00142913,0.23861854
-5.56778389,1.24626431,0.51062646,0.00932014,0.56381371,0.59046009,0.00141506,0.23311946
-5.56178089,1.22547891,0.50375155,0.00915607,0.55352206,0.58207003,0.00139118,0.22619435
-5.55577789,1.19731573,0.49382080,0.00893106,0.54007859,0.57015630,0.00135799,0.21796739
-5.54977489,1.16238388,0.48105091,0.00864974,0.52379674,0.55499401,0.00131617,0.20858831
-5.54377189,1.12143260,0.46572103,0.00831780,0.50504723,0.53692699,0.00126656,0.19822700
-5.53776888,1.07532384,0.44816212,0.00794180,0.48424479,0.51635510,0.00121016,0.18706770
-5.53176588,1.02500181,0.42874474,0.00752893,0.46183358,0.49371985,0.00114804,0.17530298
-5.52576288,0.97146064,0.40786586,0.00708682,0.43827220,0.46948905,0.00108136,0.16312774
-5.51975988,0.91571180,0.38593524,0.00662329,0.41401873,0.44414107,0.00101131,0.15073363
-5.51375688,0.85875253,0.36336211,0.00614611,0.38951651,0.41814950,0.00093906,0.13830384
-5.50775388,0.80153656,0.34054253,0.00566281,0.36518127,0.39196881,0.00086577,0.12600871
-5.50175088,0.74494837,0.31784810,0.00518049,0.34138999,0.36602154,0.00079251,0.11400212
-5.49574787,0.68978170,0.29561634,0.00470565,0.31847194,0.34068751,0.00072029,0.10241876
-5.48974487,0.63672308,0.27414310,0.00424408,0.29670218,0.31629539,0.00064999,0.09137243
-5.48374187,0.58634075,0.25367722,0.00380075,0.27629758,0.29311688,0.00058237,0.08095516
-5.47773887,0.53907901,0.23441750,0.00337979,0.25741540,0.27136355,0.00051807,0.07123728
-5.47173587,0.49525785,0.21651198,0.00298446,0.24015447,0.25118619,0.00045758,0.06226824
-5.46573287,0.45507760,0.20005938,0.00261714,0.22455848,0.23267679,0.00040128,0.05407814
-5.45972986,0.41862789,0.18511256,0.00227940,0.21062142,0.21587256,0.00034940,0.04667975
-5.45372686,0.38590022,0.17168363,0.00197208,0.19829452,0.20076189,0.00030205,0.04007094
-5.44772386,0.35680348,0.15975037,0.00169531,0.18749459,0.18729170,0.00025926,0.03423741
-5.44172086,0.33118124,0.14926367,0.00144871,0.17811302,0.17537587,0.00022095,0.02915551
-5.43571786,0.30883030,0.14015551,0.00123138,0.17002523,0.16490425,0.00018696,0.02479504
-5.42971486,0.28951924,0.13234718,0.00104210,0.16310017,0.15575175,0.00015706,0.02112204
-5.42371186,0.27300655,0.12575726,0.00087938,0.15720921,0.14778726,0.00013101,0.01810124
-5.41770885,0.25905736,0.12030913,0.00074157,0.15223451,0.14088193,0.00010850,0.01569840
-5.41170585,0.24745827,0.11593764,0.00062697,0.14807609,0.13491654,0.00008921,0.01388220
-5.40570285,0.23802977,0.11259478,0.00053385,0.14465775,0.12978766,0.00007283,0.01262587
-5.39969985,0.23063595,0.11025401,0.00046060,0.14193146,0.12541254,0.00005904,0.01190831
-5.39369685,0.22519115,0.10891320,0.00040569,0.13988010,0.12173249,0.00004751,0.01171493
-5.38769385,0.22166342,0.10859614,0.00036778,0.13851856,0.11871476,0.00003797,0.01203803
-5.38169085,0.22007493,0.10935238,0.00034569,0.13789313,0.11635292,0.00003012,0.01287669
-5.37568784,0.22049920,0.11125563,0.00033844,0.13807930,0.11466575,0.00002373,0.01423642
-5.36968484,0.22305541,0.11440057,0.00034523,0.13917794,0.11369480,0.00001855,0.01612827
-5.36368184,0.22790016,0.11889837,0.00036544,0.14131013,0.11350080,0.00001441,0.01856768
-5.35767884,0.23521676,0.12487083,0.00039858,0.14461076,0.11415895,0.00001111,0.02157295
-5.35167584,0.24520267,0.13244358,0.00044431,0.14922116,0.11575346,0.00000850,0.02516338
-5.34567284,0.25805548,0.14173829,0.00050234,0.15528090,0.11837145,0.00000646,0.02935727
-5.33966983,0.27395787,0.15286447,0.00057243,0.16291924,0.12209658,0.00000488,0.03416962
-5.33366683,0.29306227,0.16591079,0.00065433,0.17224636,0.12700248,0.00000366,0.03960977
-5.32766383,0.31547563,0.18093666,0.00074773,0.18334482,0.13314644,0.00000272,0.04567901
-5.32166083,0.34124511,0.19796402,0.00085222,0.19626148,0.14056350,0.00000202,0.05236827
-5.31565783,0.37034521,0.21697010,0.00096725,0.21100038,0.14926123,0.00000149,0.05965596
-5.30965483,0.40266700,0.23788115,0.00109211,0.22751674,0.15921546,0.00000109,0.06750613
-5.30365183,0.43801013,0.26056783,0.00122587,0.24571254,0.17036714,0.00000081,0.07586699
-5.29764882,0.47607798,0.28484241,0.00136738,0.26543384,0.18262062,0.00000060,0.08467000
-5.29164582,0.51647664,0.31045803,0.00151528,0.28647023,0.19584335,0.00000046,0.09382951
-5.28564282,0.55871783,0.33711039,0.00166796,0.30855641,0.20986735,0.00000038,0.10324311
-5.27963982,0.60222618,0.36444193,0.00182365,0.33137608,0.22449221,0.00000034,0.11279274
-5.27363682,0.64635071,0.39204840,0.00198039,0.35456816,0.23948991,0.00000034,0.12234650
-5.26763382,0.69038050,0.41948804,0.00213613,0.37773514,0.25461119,0.00000038,0.13176127
-5.26163082,0.73356407,0.44629281,0.00228874,0.40045349,0.26959340,0.00000046,0.14088595
-5.25562781,0.77513209,0.47198162,0.00243614,0.42228570,0.28416962,0.00000060,0.14956540
-5.24962481,0.81432252,0.49607502,0.00257635,0.44279362,0.29807875,0.00000080,0.15764472
-5.24362181,0.85040742,0.51811077,0.00270761,0.46155258,0.31107623,0.00000107,0.16497399
-5.23761881,0.88272038,0.53765982,0.00282843,0.47816580,0.32294510,0.00000145,0.17141299
-5.23161581,0.91068341,0.55434190,0.00293773,0.49227842,0.33350677,0.00000195,0.17683596
-5.22561281,0.93383228,0.56784014,0.00303492,0.50359067,0.34263131,0.00000262,0.18113602
-5.21960980,0.95183914,0.57791404,0.00311995,0.51186951,0.35024667,0.00000350,0.18422914
-5.21360680,0.96453134,0.58441021,0.00319343,0.51695831,0.35634647,0.00000464,0.18605741
-5.20760380,0.97190573,0.58727033,0.00325666,0.51878406,0.36099603,0.00000612,0.18659152
-5.20160080,0.97413752,0.58653603,0.00331164,0.51736190,0.36433623,0.00000800,0.18583235
-5.19559780,0.97158336,0.58235028,0.00336115,0.51279662,0.36658506,0.00001041,0.18381145
-5.18959480,0.96477827,0.57495537,0.00340865,0.50528116,0.36803666,0.00001343,0.18059063
-5.18359180,0.95442650,0.56468740,0.00345833,0.49509214,0.36905769,0.00001722,0.17626046
-5.17758879,0.94138640,0.55196754,0.00351496,0.48258263,0.37008122,0.00002193,0.17093786
-5.17158579,0.92664994,0.53729036,0.00358388,0.46817243,0.37159796,0.00002772,0.16476294
-5.16558279,0.91131730,0.52120975,0.00367081,0.45233630,0.37414531,0.00003481,0.15789506
-5.15957979,0.89656755,0.50432290,0.00378177,0.43559061,0.37829415,0.00004340,0.15050855
-5.15357679,0.88362619,0.48725297,0.00392289,0.41847887,0.38463397,0.00005373,0.14278790
-5.14757379,0.87373064,0.47063114,0.00410023,0.40155673,0.39375646,0.00006607,0.13492306
-5.14157079,0.86809468,0.45507858,0.00431960,0.38537700,0.40623810,0.00008066,0.12710456
-5.13556778,0.86787292,0.44118895,0.00458636,0.37047500,0.42262212,0.00009779,0.11951892
-5.12956478,0.87412624,0.42951207,0.00490524,0.35735489,0.44340032,0.00011772,0.11234439
-5.12356178,0.88778925,0.42053910,0.00528010,0.34647714,0.46899529,0.00014073,0.10574704
-5.11755878,0.90964054,0.41468973,0.00571377,0.33824751,0.49974338,0.00016705,0.09987738
-5.11155578,0.94027660,0.41230164,0.00620789,0.33300781,0.53587914,0.00019691,0.09486750
-5.10555278,0.98009008,0.41362246,0.00676274,0.33102844,0.57752153,0.00023047,0.09082875
-5.09954977,1.02925296,0.41880432,0.00737715,0.33250284,0.62466261,0.00026785,0.08784995
-5.09354677,1.08770520,0.42790117,0.00804838,0.33754395,0.67715895,0.00030912,0.08599613
-5.08754377,1.15514921,0.44086870,0.00877214,0.34618254,0.73472645,0.00035422,0.08530776
-5.08154077,1.23105047,0.45756689,0.00954253,0.35836748,0.79693868,0.00040306,0.08580047
-5.07553777,1.31464446,0.47776507,0.01035214,0.37396776,0.86322934,0.00045540,0.08746516
-5.06953477,1.40494988,0.50114923,0.01119216,0.39277637,0.93289875,0.00051092,0.09026861
-5.06353177,1.50078818,0.52733146,0.01205250,0.41451573,1.00512465,0.00056918,0.09415445
-5.05752876,1.60080893,0.55586116,0.01292206,0.43884474,1.07897722,0.00062963,0.09904457
-5.05152576,1.70352075,0.58623785,0.01378891,0.46536726,1.15343804,0.00069161,0.10484098
-5.04552276,1.80732701,0.61792507,0.01464065,0.49364194,1.22742273,0.00075437,0.11142804
-5.03951976,1.91056554,0.65036522,0.01546469,0.52319307,1.29980662,0.00081708,0.11867515
-5.03351676,2.01155126,0.68299467,0.01624863,0.55352250,1.36945288,0.00087884,0.12643988
-5.02751376,2.10862061,0.71525894,0.01698057,0.58412217,1.43524221,0.00093871,0.13457143
-5.02151076,2.20017630,0.74662742,0.01764953,0.61448701,1.49610311,0.00099575,0.14291446
-5.01550775,2.28473108,0.77660711,0.01824573,0.64412796,1.55104185,0.00104903,0.15131318
-5.00950475,2.36094900,0.80475505,0.01876090,0.67258462,1.59917086,0.00109767,0.15961562
-5.00350175,2.42768265,0.83068894,0.01918861,0.69943726,1.63973465,0.00114087,0.16767792
-4.99749875,2.48400503,0.85409566,0.01952441,0.72431768,1.67213223,0.00117796,0.17536851
-4.99149575,2.52923485,0.87473734,0.01976605,0.74691857,1.69593502,0.00120841,0.18257206
-4.98549275,2.56295420,0.89245479,0.01991351,0.76700104,1.71089970,0.00123184,0.18919300
-4.97948974,2.58501789,0.90716814,0.01996906,0.78439999,1.71697529,0.00124809,0.19515843
-4.97348674,2.59555395,0.91887473,0.01993718,0.79902705,1.71430421,0.00125722,0.20042029
-4.96748374,2.59495542,0.92764441,0.01982444,0.81087097,1.70321728,0.00125946,0.20495669
-4.96148074,2.58386344,0.93361230,0.01963928,0.81999541,1.68422276,0.00125531,0.20877228
-4.95547774,2.56314261,0.93696952,0.01939177,0.82653423,1.65798990,0.00124545,0.21189755
-4.94947474,2.53384923,0.93795229,0.01909328,0.83068433,1.62532766,0.00123079,0.21438721
-4.94347174,2.49719406,0.93682971,0.01875612,0.83269645,1.58715937,0.00121239,0.21631745
-4.93746873,2.45450071,0.93389106,0.01839318,0.83286420,1.54449436,0.00119147,0.21778244
-4.93146573,2.40716155,0.92943294,0.01801752,0.83151179,1.49839764,0.00116938,0.21888994
-4.92546273,2.35659265,0.92374688,0.01764195,0.82898094,1.44995879,0.00114754,0.21975639
-4.91945973,2.30418954,0.91710794,0.01727870,0.82561750,1.40026104,0.00112743,0.22050158
-4.91345673,2.25128531,0.90976479,0.01693899,0.82175829,1.35035185,0.00111050,0.22124317
-4.90745373,2.19911254,0.90193148,0.01663275,0.81771863,1.30121571,0.00109819,0.22209121
-4.90145073,2.14877020,0.89378140,0.01636834,0.81378109,1.25375010,0.00109183,0.22314306
-4.89544772,2.10119661,0.88544330,0.01615232,0.81018575,1.20874535,0.00109266,0.22447876
-4.88944472,2.05714894,0.87699969,0.01598927,0.80712241,1.16686864,0.00110173,0.22615712
-4.88344172,2.01718990,0.86848731,0.01588173,0.80472487,1.12865268,0.00111993,0.22821276
-4.87743872,1.98168144,0.85989972,0.01583014,0.80306747,1.09448896,0.00114793,0.23065411
-4.87143572,1.95078550,0.85119153,0.01583290,0.80216397,1.06462569,0.00118618,0.23346250
-4.86543272,1.92447125,0.84228423,0.01588641,0.80196869,1.03917002,0.00123487,0.23659249
-4.85942971,1.90252829,0.83307301,0.01598530,0.80237978,1.01809429,0.00129396,0.23997320
-4.85342671,1.88458495,0.82343437,0.01612260,0.80324445,1.00124586,0.00136316,0.24351077
-4.84742371,1.87013079,0.81323409,0.01628997,0.80436596,0.98835994,0.00144193,0.24709181
-4.84142071,1.85854244,0.80233521,0.01647804,0.80551194,0.97907479,0.00152951,0.25058756
-4.83541771,1.84911157,0.79060567,0.01667671,0.80642391,0.97294891,0.00162494,0.25385883
-4.82941471,1.84107419,0.77792544,0.01687549,0.80682735,0.96947935,0.00172705,0.25676122
-4.82341171,1.83364020,0.76419282,0.01706381,0.80644233,0.96812073,0.00183455,0.25915070
-4.81740870,1.82602242,0.74932977,0.01723142,0.80499393,0.96830446,0.00194599,0.26088910
-4.81140570,1.81746415,0.73328630,0.01736870,0.80222250,0.96945756,0.00205986,0.26184938
-4.80540270,1.80726477,0.71604363,0.01746692,0.79789311,0.97102072,0.00217460,0.26192052
-4.79939970,1.79480274,0.69761643,0.01751860,0.79180413,0.97246535,0.00228864,0.26101169
-4.79339670,1.77955552,0.67805394,0.01751767,0.78379456,0.97330904,0.00240046,0.25905579
-4.78739370,1.76111622,0.65744024,0.01745970,0.77375002,0.97312949,0.00250865,0.25601195
-4.78139070,1.73920668,0.63589362,0.01734205,0.76160719,0.97157659,0.00261192,0.25186718
-4.77538769,1.71368700,0.61356534,0.01716393,0.74735668,0.96838249,0.00270919,0.24663692
-4.76938469,1.68456146,0.59063774,0.01692648,0.73104426,0.96336966,0.00279964,0.24036472
-4.76338169,1.65198096,0.56732200,0.01663272,0.71277053,0.95645682,0.00288273,0.23312080
-4.75737869,1.61624204,0.54385541,0.01628750,0.69268908,0.94766270,0.00295826,0.22499993
-4.75137569,1.57778279,0.52049853,0.01589740,0.67100328,0.93710765,0.00302646,0.21611848
-4.74537269,1.53717567,0.49753195,0.01547056,0.64796184,0.92501299,0.00308797,0.20661084
-4.73936968,1.49511752,0.47525300,0.01501650,0.62385333,0.91169821,0.00314389,0.19662552
-4.73336668,1.45241697,0.45397219,0.01454591,0.59899984,0.89757580,0.00319584,0.18632083
-4.72736368,1.40997916,0.43400937,0.01407036,0.57374995,0.88314385,0.00324593,0.17586056
-4.72136068,1.36878825,0.41568965,0.01360207,0.54847125,0.86897633,0.00329680,0.16540967
-4.71535768,1.32988752,0.39933892,0.01315358,0.52354244,0.85571101,0.00335158,0.15513008
-4.70935468,1.29435734,0.38527898,0.01273750,0.49934541,0.84403508,0.00341387,0.14517689
-4.70335168,1.26329117,0.37382212,0.01236614,0.47625712,0.83466865,0.00348771,0.13569485
-4.69734867,1.23776973,0.36526524,0.01205124,0.45464175,0.82834604,0.00357750,0.12681536
-4.69134567,1.21883374,0.35988340,0.01180366,0.43484288,0.82579540,0.00368791,0.11865393
-4.68534267,1.20745548,0.35792293,0.01163302,0.41717617,0.82771679,0.00382381,0.11130820
-4.67933967,1.20450996,0.35959421,0.01154748,0.40192238,0.83475932,0.00399008,0.10485641
-4.67333667,1.21074607,0.36506416,0.01155343,0.38932094,0.84749792,0.00419157,0.09935645
-4.66733367,1.22675884,0.37444891,0.01165523,0.37956432,0.86641040,0.00443283,0.09484537
-4.66133067,1.25296353,0.38780662,0.01185504,0.37279313,0.89185575,0.00471806,0.09133935
-4.65532766,1.28957280,0.40513112,0.01215260,0.36909226,0.92405435,0.00505086,0.08883414
-4.64932466,1.33657785,0.42634645,0.01254520,0.36848815,0.96307135,0.00543410,0.08730587
-4.64332166,1.39373487,0.45130284,0.01302752,0.37094735,1.00880377,0.00586973,0.08671229
-4.63731866,1.46055763,0.47977443,0.01359174,0.37637655,1.06097246,0.00635864,0.08699432
-4.63131566,1.53631731,0.51145907,0.01422761,0.38462404,1.11911955,0.00690054,0.08807796
-4.62531266,1.62004997,0.54598043,0.01492261,0.39548286,1.18261195,0.00749380,0.08987648
-4.61930965,1.71057238,0.58289266,0.01566223,0.40869555,1.25065124,0.00813540,0.09229289
-4.61330665,1.80650597,0.62168759,0.01643030,0.42396036,1.32229004,0.00882091,0.09522257
-4.60730365,1.90630865,0.66180437,0.01720943,0.44093907,1.39645465,0.00954441,0.09855615
-4.60130065,2.00831386,0.70264154,0.01798143,0.45926589,1.47197325,0.01029861,0.10218240
-4.59529765,2.11077543,0.74357092,0.01872791,0.47855745,1.54760902,0.01107490,0.10599118
-4.58929465,2.21191706,0.78395317,0.01943076,0.49842347,1.62209682,0.01186346,0.10987634
-4.58329165,2.30998423,0.82315422,0.02007277,0.51847764,1.69418216,0.01265352,0.11373843
-4.57728864,2.40329685,0.86056207,0.02063817,0.53834856,1.76266084,0.01343350,0.11748716
-4.57128564,2.49030011,0.89560335,0.02111313,0.55769002,1.82641750,0.01419133,0.12104354
-4.56528264,2.56961172,0.92775878,0.02148623,0.57619056,1.88446161,0.01491471,0.12434158
-4.55927964,2.64006312,0.95657711,0.02174886,0.59358167,1.93595896,0.01559148,0.12732951
-4.55327664,2.70073320,0.98168680,0.02189543,0.60964454,1.98025755,0.01620989,0.12997044
-4.54727364,2.75097278,1.00280516,0.02192364,0.62421503,2.01690649,0.01675896,0.13224245
-4.54127064,2.79041908,1.01974443,0.02183445,0.63718677,2.04566712,0.01722882,0.13413813
-4.53526763,2.81899948,1.03241488,0.02163206,0.64851242,2.06651595,0.01761099,0.13566361
-4.52926463,2.83692474,1.04082468,0.02132369,0.65820306,2.07963930,0.01789866,0.13683707
-4.52326163,2.84467220,1.04507687,0.02091930,0.66632592,2.08542011,0.01808691,0.13768690
-4.51725863,2.84296003,1.04536363,0.02043122,0.67300077,2.08441762,0.01817288,0.13824958
-4.51125563,2.83271408,1.04195836,0.01987364,0.67839511,2.07734113,0.01815590,0.13856741
-4.50525263,2.81502908,1.03520590,0.01926215,0.68271870,2.06501914,0.01803752,0.13868613
-4.49924962,2.79112638,1.02551165,0.01861315,0.68621759,2.04836564,0.01782152,0.13865276
-4.49324662,2.76231020,1.01332999,0.01794335,0.68916815,2.02834513,0.01751380,0.13851353
-4.48724362,2.72992464,0.99915258,0.01726921,0.69187130,2.00593810,0.01712226,0.13831222
-4.48124062,2.69531327,0.98349709,0.01660649,0.69464721,1.98210860,0.01665657,0.13808876
-4.47523762,2.65978294,0.96689656,0.01596980,0.69783056,1.95777524,0.01612794,0.13787833
-4.46923462,2.62457310,0.94988982,0.01537229,0.70176657,1.93378675,0.01554881,0.13771093
-4.46323162,2.59083141,0.93301301,0.01482538,0.70680755,1.91090289,0.01493253,0.13761126
-4.45722861,2.55959591,0.91679224,0.01433859,0.71331004,1.88978107,0.01429302,0.13759911
-4.45122561,2.53178378,0.90173734,0.01391944,0.72163221,1.87096873,0.01364441,0.13768995
-4.44522261,2.50818600,0.88833642,0.01357347,0.73213134,1.85490119,0.01300071,0.13789580
-4.43921961,2.48946707,0.87705104,0.01330429,0.74516092,1.84190420,0.01237547,0.13822622
-4.43321661,2.47616863,0.86831168,0.01311372,0.76106731,1.83220040,0.01178149,0.13868927
-4.42721361,2.46871559,0.86251327,0.01300192,0.78018544,1.82591861,0.01123056,0.13929244
-4.42121061,2.46742342,0.86001039,0.01296760,0.80283336,1.82310466,0.01073323,0.14004334
-4.41520760,2.47250539,0.86111213,0.01300820,0.82930568,1.82373278,0.01029866,0.14095018
-4.40920460,2.48407844,0.86607633,0.01312012,0.85986547,1.82771638,0.00993448,0.14202195
-4.40320160,2.50216704,0.87510330,0.01329883,0.89473509,1.83491737,0.00964671,0.14326820
-4.39719860,2.52670440,0.88832909,0.01353908,0.93408584,1.84515338,0.00943981,0.14469859
-4.39119560,2.55753098,0.90581866,0.01383498,0.97802693,1.85820255,0.00931659,0.14632204
-4.38519260,2.59439038,0.92755906,0.01418009,1.02659409,1.87380579,0.00927840,0.14814573
-4.37918959,2.63692353,0.95345331,0.01456748,1.07973853,1.89166674,0.00932515,0.15017383
-4.37318659,2.68466175,0.98331522,0.01498978,1.13731667,1.91145006,0.00945547,0.15240622
-4.36718359,2.73702004,1.01686585,0.01543914,1.19908149,1.93277857,0.00966684,0.15483717
-4.36118059,2.79329189,1.05373195,0.01590731,1.26467598,1.95523028,0.00995577,0.15745417
-4.35517759,2.85264676,1.09344692,0.01638561,1.33362952,1.97833618,0.01031794,0.16023694
-4.34917459,2.91413155,1.13545460,0.01686494,1.40535753,2.00157971,0.01074833,0.16315679
-4.34317159,2.97667708,1.17911610,0.01733589,1.47916490,2.02439867,0.01124140,0.16617623
-4.33716858,3.03911023,1.22371979,0.01778877,1.55425348,2.04619034,0.01179116,0.16924915
-4.33116558,3.10017206,1.26849437,0.01821377,1.62973363,2.06632003,0.01239130,0.17232129
-4.32516258,3.15854197,1.31262471,0.01860107,1.70463971,2.08413325,0.01303522,0.17533123
-4.31915958,3.21286724,1.35527017,0.01894108,1.77794924,2.09897133,0.01371610,0.17821180
-4.31315658,3.26179709,1.39558471,0.01922465,1.84860509,2.11018983,0.01442688,0.18089178
-4.30715358,3.30401999,1.43273814,0.01944330,1.91554016,2.11717910,0.01516030,0.18329796
