energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
-5.84392196,2.35228790,0.01229310,0.05864193,0.02064433,1.65048559,0.98874959,0.36839463,0.81175917,0.26266055
-5.83791896,2.34515578,0.01319685,0.05887485,0.02126340,1.64562565,0.98759300,0.36539823,0.81790162,0.25858280
-5.83191596,2.34743083,0.01413246,0.05965475,0.02194295,1.64702168,0.98990306,0.36386988,0.82649606,0.25595222
-5.82591296,2.35846507,0.01508547,0.06093720,0.02267412,1.65423273,0.99530861,0.36375516,0.83735652,0.25469051
-5.81990995,2.37731956,0.01604055,0.06267076,0.02344512,1.66661438,1.00332972,0.36495102,0.85019438,0.25468843
-5.81390695,2.40278530,0.01698179,0.06479789,0.02424149,1.68333332,1.01338963,0.36730812,0.86462465,0.25580813
-5.80790395,2.43341493,0.01789308,0.06725611,0.02504644,1.70338949,1.02483063,0.37063511,0.88017629,0.25788639
-5.80190095,2.46756417,0.01875850,0.06997918,0.02584131,1.72564527,1.03693350,0.37470440,0.89630632,0.26073884
-5.79589795,2.50344156,0.01956265,0.07289843,0.02660613,1.74886040,1.04893972,0.37925949,0.91241694,0.26416486
-5.78989495,2.53916453,0.02029105,0.07594418,0.02732026,1.77173155,1.06007550,0.38402335,0.92787524,0.26795318
-5.78389195,2.57281955,0.02093051,0.07904708,0.02796303,1.79293465,1.06957684,0.38870758,0.94203443,0.27188782
-5.77788894,2.60252388,0.02146938,0.08213958,0.02851448,1.81116843,1.07671440,0.39302205,0.95425579,0.27575420
-5.77188594,2.62648626,0.02189790,0.08515716,0.02895606,1.82519725,1.08081727,0.39668442,0.96393043,0.27934520
-5.76588294,2.64306420,0.02220834,0.08803962,0.02927121,1.83389144,1.08129456,0.39942935,0.97049990,0.28246685
-5.75987994,2.65081536,0.02239523,0.09073207,0.02944599,1.83626353,1.07765407,0.40101698,0.97347485,0.28494350
-5.75387694,2.64854111,0.02245541,0.09318586,0.02946956,1.83149894,1.06951712,0.40124027,0.97245099,0.28662228
-5.74787394,2.63532065,0.02238807,0.09535921,0.02933449,1.81897997,1.05662921,0.39993103,0.96712173,0.28737660
-5.74187094,2.61053448,0.02219470,0.09721766,0.02903710,1.79830227,1.03886606,0.39696439,0.95728712,0.28710872
-5.73586793,2.57387667,0.02187902,0.09873432,0.02857745,1.76928330,1.01623492,0.39226164,0.94285879,0.28575122
-5.72986493,2.52535583,0.02144679,0.09988988,0.02795938,1.73196285,0.98887128,0.38579134,0.92386085,0.28326741
-5.72386193,2.46528523,0.02090561,0.10067245,0.02719031,1.68659578,0.95703139,0.37756876,0.90042682,0.27965078
-5.71785893,2.39426292,0.02026472,0.10107725,0.02628095,1.63363759,0.92108084,0.36765376,0.87279297,0.27492345
-5.71185593,2.31314334,0.01953466,0.10110622,0.02524491,1.57372393,0.88148010,0.35614729,0.84128834,0.26913393
-5.70585293,2.22300186,0.01872704,0.10076751,0.02409818,1.50764501,0.83876759,0.34318672,0.80632218,0.26235417
-5.69984992,2.12509425,0.01785419,0.10007501,0.02285866,1.43631634,0.79354118,0.32894021,0.76836924,0.25467623
-5.69384692,2.02081296,0.01692894,0.09904785,0.02154547,1.36074706,0.74643885,0.31360055,0.72795372,0.24620866
-5.68784392,1.91164226,0.01596424,0.09770997,0.02017847,1.28200752,0.69811942,0.29737856,0.68563259,0.23707275
-5.68184092,1.79911402,0.01497297,0.09608974,0.01877761,1.20119710,0.64924400,0.28049653,0.64197883,0.22739895
-5.67583792,1.68476579,0.01396765,0.09421965,0.01736239,1.11941379,0.60045884,0.26318178,0.59756539,0.21732337
-5.66983492,1.57010266,0.01296028,0.09213606,0.01595142,1.03772637,0.55238009,0.24566074,0.55295028,0.20698471
-5.66383192,1.45656396,0.01196210,0.08987905,0.01456194,0.95715010,0.50558082,0.22815363,0.50866332,0.19652149
-5.65782891,1.34549544,0.01098352,0.08749222,0.01320954,0.87862647,0.46058066,0.21086985,0.46519496,0.18606970
-5.65182591,1.23812751,0.01003393,0.08502251,0.01190787,0.80300730,0.41783802,0.19400435,0.42298723,0.17576096
-5.64582291,1.13555949,0.00912172,0.08252001,0.01066851,0.73104339,0.37774486,0.17773484,0.38242711,0.16572092
-5.63981991,1.03874966,0.00825417,0.08003762,0.00950088,0.66337747,0.34062405,0.16221988,0.34384232,0.15606817
-5.63381691,0.94851059,0.00743751,0.07763061,0.00841225,0.60054121,0.30672884,0.14759792,0.30749926,0.14691329
-5.62781391,0.86550926,0.00667689,0.07535605,0.00740780,0.54295582,0.27624424,0.13398702,0.27360314,0.13835824
-5.62181091,0.79027079,0.00597645,0.07327206,0.00649078,0.49093567,0.24928999,0.12148534,0.24229993,0.13049578
-5.61580790,0.72318535,0.00533940,0.07143687,0.00566267,0.44469424,0.22592467,0.11017205,0.21367986,0.12340906
-5.60980490,0.66451704,0.00476806,0.06990778,0.00492342,0.40435183,0.20615061,0.10010878,0.18778211,0.11717115
-5.60380190,0.61441404,0.00426399,0.06873989,0.00427163,0.36994439,0.18991932,0.09134119,0.16460044,0.11184467
-5.59779890,0.57291929,0.00382807,0.06798483,0.00370484,0.34143277,0.17713702,0.08390070,0.14408935,0.10748126
-5.59179590,0.53998111,0.00346056,0.06768939,0.00321974,0.31871212,0.16767021,0.07780628,0.12617045,0.10412120
-5.58579290,0.51546322,0.00316119,0.06789420,0.00281236,0.30162086,0.16135097,0.07306597,0.11073884,0.10179286
-5.57978989,0.49915395,0.00292928,0.06863246,0.00247834,0.28994894,0.15798195,0.06967828,0.09766923,0.10051237
-5.57378689,0.49077445,0.00276371,0.06992883,0.00221302,0.28344534,0.15734103,0.06763327,0.08682156,0.10028325
-5.56778389,0.48998586,0.00266303,0.07179858,0.00201162,0.28182467,0.15918564,0.06691333,0.07804607,0.10109629
-5.56178089,0.49639564,0.00262544,0.07424692,0.00186933,0.28477281,0.16325678,0.06749355,0.07118770,0.10292956
-5.55577789,0.50956316,0.00264882,0.07726876,0.00178140,0.29195184,0.16928294,0.06934187,0.06608975,0.10574879
-5.54977489,0.52900487,0.00273069,0.08084870,0.00174316,0.30300436,0.17698382,0.07241883,0.06259688,0.10950792
-5.54377189,0.55419938,0.00286823,0.08496145,0.00175007,0.31755729,0.18607425,0.07667722,0.06055741,0.11415006
-5.53776888,0.58459273,0.00305822,0.08957259,0.00179769,0.33522564,0.19626809,0.08206145,0.05982506,0.11960875
-5.53176588,0.61960400,0.00329701,0.09463963,0.00188167,0.35561608,0.20728248,0.08850700,0.06026012,0.12580951
-5.52576288,0.65863171,0.00358050,0.10011332,0.00199773,0.37833091,0.21884219,0.09593981,0.06173029,0.13267163
-5.51975988,0.70106094,0.00390412,0.10593924,0.00214164,0.40297219,0.23068429,0.10427587,0.06411120,0.14011026
-5.51375688,0.74627139,0.00426282,0.11205950,0.00230917,0.42914646,0.24256304,0.11342109,0.06728670,0.14803848
-5.50775388,0.79364625,0.00465108,0.11841441,0.00249609,0.45646986,0.25425473,0.12327145,0.07114912,0.15636952
-5.50175088,0.84258183,0.00506297,0.12494426,0.00269813,0.48457375,0.26556263,0.13371357,0.07559944,0.16501887
-5.49574787,0.89249772,0.00549220,0.13159090,0.00291104,0.51311071,0.27632166,0.14462582,0.08054755,0.17390624
-5.48974487,0.94284727,0.00593222,0.13829916,0.00313053,0.54176075,0.28640267,0.15587982,0.08591257,0.18295733
-5.48374187,0.99312795,0.00637635,0.14501800,0.00335241,0.57023755,0.29571613,0.16734244,0.09162331,0.19210524
-5.47773887,1.04289132,0.00681793,0.15170148,0.00357254,0.59829455,0.30421505,0.17887832,0.09761879,0.20129155
-5.47173587,1.09175219,0.00725049,0.15830928,0.00378698,0.62573047,0.31189689,0.19035262,0.10384881,0.21046700
-5.46573287,1.13939648,0.00766795,0.16480710,0.00399203,0.65239409,0.31880429,0.20163419,0.11027461,0.21959184
-5.45972986,1.18558758,0.00806479,0.17116663,0.00418429,0.67818792,0.32502458,0.21259875,0.11686942,0.22863569
-5.45372686,1.23017058,0.00843624,0.17736542,0.00436082,0.70307056,0.33068780,0.22313217,0.12361889,0.23757721
-5.44772386,1.27307443,0.00877844,0.18338652,0.00451914,0.72705735,0.33596340,0.23313354,0.13052134,0.24640339
-5.44172086,1.31431137,0.00908862,0.18921801,0.00465736,0.75021927,0.34105540,0.24251790,0.13758770,0.25510871
-5.43571786,1.35397394,0.00936516,0.19485254,0.00477421,0.77267986,0.34619626,0.25121857,0.14484105,0.26369419
-5.42971486,1.39222909,0.00960768,0.20028685,0.00486905,0.79461002,0.35163946,0.25918880,0.15231578,0.27216635
-5.42371186,1.42930980,0.00981703,0.20552144,0.00494195,0.81622097,0.35765102,0.26640270,0.16005617,0.28053625
-5.41770885,1.46550406,0.00999525,0.21056027,0.00499362,0.83775514,0.36450022,0.27285543,0.16811452,0.28881862
-5.41170585,1.50114175,0.01014547,0.21541069,0.00502539,0.85947555,0.37244970,0.27856250,0.17654874,0.29703108
-5.40570285,1.53657956,0.01027172,0.22008342,0.00503914,0.88165368,0.38174537,0.28355824,0.18541947,0.30519358
-5.39969985,1.57218459,0.01037877,0.22459272,0.00503719,0.90455656,0.39260638,0.28789352,0.19478680,0.31332790
-5.39369685,1.60831704,0.01047181,0.22895658,0.00502224,0.92843325,0.40521561,0.29163274,0.20470669,0.32145728
-5.38769385,1.64531273,0.01055623,0.23319688,0.00499717,0.95350147,0.41971095,0.29485037,0.21522719,0.32960616
-5.38169085,1.68346599,0.01063728,0.23733953,0.00496497,0.97993486,0.43617782,0.29762696,0.22638470,0.33779990
-5.37568784,1.72301363,0.01071977,0.24141441,0.00492855,1.00785146,0.45464316,0.30004507,0.23820032,0.34606436
-5.36968484,1.76412063,0.01080784,0.24545511,0.00489064,1.03730393,0.47507130,0.30218516,0.25067661,0.35442551
-5.36368184,1.80686815,0.01090461,0.24949835,0.00485363,1.06827204,0.49736179,0.30412169,0.26379481,0.36290864
-5.35767884,1.85124434,0.01101207,0.25358305,0.00481949,1.10065788,0.52134945,0.30591958,0.27751278,0.37153754
-5.35167584,1.89713837,0.01113086,0.25774908,0.00478967,1.13428394,0.54680666,0.30763125,0.29176369,0.38033325
-5.34567284,1.94433795,0.01126020,0.26203562,0.00476504,1.16889439,0.57344785,0.30929433,0.30645571,0.38931262
-5.33966983,1.99253049,0.01139789,0.26647914,0.00474588,1.20415939,0.60093611,0.31093017,0.32147261,0.39848660
-5.33366683,2.04130780,0.01154037,0.27111129,0.00473184,1.23968245,0.62889157,0.31254308,0.33667536,0.40785837
-5.32766383,2.09017423,0.01168282,0.27595642,0.00472204,1.27501053,0.65690147,0.31412053,0.35190472,0.41742133
-5.32166083,2.13855788,0.01181939,0.28102923,0.00471506,1.30964629,0.68453127,0.31563402,0.36698463,0.42715711
-5.31565783,2.18582444,0.01194345,0.28633247,0.00470905,1.34306222,0.71133659,0.31704070,0.38172637,0.43703369
-5.30965483,2.23129319,0.01204787,0.29185486,0.00470186,1.37471584,0.73687535,0.31828565,0.39593332,0.44700385
-5.30365183,2.27425443,0.01212537,0.29756947,0.00469113,1.40406551,0.76071978,0.31930448,0.40940597,0.45700393
-5.29764882,2.31398787,0.01216882,0.30343262,0.00467439,1.43058599,0.78246761,0.32002645,0.42194723,0.46695320
-5.29164582,2.34978131,0.01217161,0.30938346,0.00464927,1.45378336,0.80175240,0.32037757,0.43336762,0.47675394
-5.28564282,2.38094894,0.01212796,0.31534433,0.00461350,1.47320863,0.81825222,0.32028385,0.44349020,0.48629219
-5.27963982,2.40684897,0.01203314,0.32122191,0.00456514,1.48846963,0.83169680,0.31967445,0.45215513,0.49543943
-5.27363682,2.42689992,0.01188375,0.32690926,0.00450258,1.49924084,0.84187277,0.31848449,0.45922362,0.50405506
-5.26763382,2.44059545,0.01167788,0.33228867,0.00442464,1.50527101,0.84862691,0.31665770,0.46458125,0.51198978
-5.26163082,2.44751730,0.01141517,0.33723523,0.00433066,1.50638845,0.85186767,0.31414860,0.46814055,0.51908968
-5.25562781,2.44734632,0.01109688,0.34162104,0.00422044,1.50250404,0.85156475,0.31092431,0.46984280,0.52520102
-5.24962481,2.43987142,0.01072582,0.34531986,0.00409434,1.49361217,0.84774722,0.30696586,0.46965917,0.53017556
-5.24362181,2.42499643,0.01030630,0.34821207,0.00395318,1.47978965,0.84050030,0.30226917,0.46759111,0.53387602
-5.23761881,2.40274489,0.00984393,0.35018959,0.00379825,1.46119321,0.82996108,0.29684552,0.46367016,0.53618178
-5.23161581,2.37326264,0.00934544,0.35116070,0.00363122,1.43805547,0.81631354,0.29072164,0.45795729,0.53699428
-5.22561281,2.33681849,0.00881846,0.35105435,0.00345412,1.41068000,0.79978313,0.28393956,0.45054170,0.53624194
-5.21960980,2.29380271,0.00827127,0.34982392,0.00326921,1.37943561,0.78063115,0.27655595,0.44153936,0.53388449
-5.21360680,2.24472347,0.00771252,0.34745003,0.00307895,1.34475010,0.75914916,0.26864138,0.43109127,0.52991623
-5.20760380,2.19020128,0.00715101,0.34394247,0.00288590,1.30710364,0.73565361,0.26027918,0.41936143,0.52436824
-5.20160080,2.13096127,0.00659543,0.33934094,0.00269264,1.26702196,0.71048074,0.25156418,0.40653473,0.51730936
-5.19559780,2.06782344,0.00605418,0.33371468,0.00250173,1.22506935,0.68398180,0.24260121,0.39281454,0.50884570
-5.18959480,2.00169090,0.00553513,0.32716090,0.00231564,1.18184147,0.65651875,0.23350348,0.37842026,0.49911890
-5.18359180,1.93353620,0.00504554,0.31980216,0.00213670,1.13795812,0.62846007,0.22439077,0.36358453,0.48830295
-5.17758879,1.86438577,0.00459193,0.31178266,0.00196706,1.09405567,0.60017704,0.21538750,0.34855040,0.47659987
-5.17158579,1.79530290,0.00417996,0.30326375,0.00180871,1.05077931,0.57203997,0.20662073,0.33356808,0.46423424
-5.16558279,1.72736928,0.00381447,0.29441877,0.00166341,1.00877511,0.54441474,0.19821804,0.31889160,0.45144693
-5.15957979,1.66166567,0.00349938,0.28542743,0.00153271,0.96868170,0.51765919,0.19030534,0.30477513,0.43848814
-5.15357679,1.59925189,0.00323777,0.27646998,0.00141798,0.93112176,0.49211966,0.18300470,0.29146913,0.42561019
-5.14757379,1.54114678,0.00303187,0.26772140,0.00132037,0.89669338,0.46812736,0.17643210,0.27921630,0.41306015
-5.14157079,1.48830846,0.00288311,0.25934589,0.00124086,0.86596128,0.44599489,0.17069531,0.26824741,0.40107272
-5.13556778,1.44161552,0.00279215,0.25149175,0.00118026,0.83944819,0.42601269,0.16589178,0.25877717,0.38986357
-5.12956478,1.40184959,0.00275893,0.24428693,0.00113921,0.81762644,0.40844570,0.16210670,0.25100006,0.37962342
-5.12356178,1.36967977,0.00278273,0.23783543,0.00111821,0.80091008,0.39353017,0.15941119,0.24508654,0.37051298
-5.11755878,1.34564950,0.00286218,0.23221452,0.00111765,0.78964768,0.38147092,0.15786076,0.24117951,0.36265898
-5.11155578,1.33016614,0.00299530,0.22747297,0.00113778,0.78411619,0.37243897,0.15749396,0.23939129,0.35615143
-5.10555278,1.32349376,0.00317957,0.22363033,0.00117871,0.78451587,0.36656980,0.15833147,0.23980125,0.35104211
-5.09954977,1.32574932,0.00341190,0.22067716,0.00124048,0.79096684,0.36396235,0.16037539,0.24245424,0.34734432
-5.09354677,1.33690248,0.00368871,0.21857625,0.00132302,0.80350712,0.36467871,0.16360905,0.24735977,0.34503394
-5.08754377,1.35677913,0.00400595,0.21726475,0.00142614,0.82209264,0.36874473,0.16799717,0.25449230,0.34405168
-5.08154077,1.38506863,0.00435916,0.21665703,0.00154959,0.84659911,0.37615149,0.17348652,0.26379238,0.34430639
-5.07553777,1.42133458,0.00474353,0.21664828,0.00169305,0.87682587,0.38685756,0.18000696,0.27516885,0.34567936
-5.06953477,1.46502891,0.00515395,0.21711855,0.00185614,0.91250170,0.40079211,0.18747301,0.28850196,0.34802936
-5.06353177,1.51550882,0.00558516,0.21793724,0.00203845,0.95329251,0.41785861,0.19578577,0.30364736,0.35119832
-5.05752876,1.57205616,0.00603181,0.21896770,0.00223959,0.99881054,0.43793909,0.20483528,0.32044078,0.35501734
-5.05152576,1.63389846,0.00648859,0.22007200,0.00245920,1.04862495,0.46089865,0.21450313,0.33870322,0.35931283
-5.04552276,1.70023091,0.00695039,0.22111545,0.00269700,1.10227322,0.48659005,0.22466543,0.35824648,0.36391257
-5.03951976,1.77023844,0.00741240,0.22197092,0.00295281,1.15927302,0.51485803,0.23519578,0.37887864,0.36865149
-5.03351676,1.84311701,0.00787026,0.22252278,0.00322663,1.21913386,0.54554319,0.24596842,0.40040938,0.37337685
-5.02751376,1.91809306,0.00832016,0.22267025,0.00351863,1.28136810,0.57848494,0.25686120,0.42265470,0.37795270
-5.02151076,1.99444041,0.00875894,0.22233018,0.00382920,1.34550058,0.61352353,0.26775837,0.44544085,0.38226347
-5.01550775,2.07149357,0.00918418,0.22143907,0.00415895,1.41107634,0.65050068,0.27855309,0.46860727,0.38621648
-5.00950475,2.14865700,0.00959421,0.21995440,0.00450872,1.47766612,0.68925885,0.28914941,0.49200825,0.38974331
-5.00350175,2.22540965,0.00998813,0.21785518,0.00487954,1.54486900,0.72963890,0.29946379,0.51551321,0.39280009
-4.99749875,2.30130464,0.01036573,0.21514171,0.00527258,1.61231233,0.77147637,0.30942599,0.53900567,0.39536656
-4.99149575,2.37596413,0.01072742,0.21183466,0.00568910,1.67964859,0.81459634,0.31897933,0.56238083,0.39744408
-4.98549275,2.44906968,0.01107409,0.20797346,0.00613035,1.74654966,0.85880730,0.32808030,0.58554196,0.39905272
-4.97948974,2.52034876,0.01140696,0.20361420,0.00659743,1.81269880,0.90389422,0.33669757,0.60839583,0.40022758
-4.97348674,2.58955836,0.01172736,0.19882698,0.00709120,1.87778100,0.94961157,0.34481054,0.63084758,0.40101448
-4.96748374,2.65646699,0.01203655,0.19369303,0.00761208,1.94147249,0.99567663,0.35240742,0.65279531,0.40146546
-4.96148074,2.72083628,0.01233549,0.18830153,0.00815993,2.00343042,1.04176378,0.35948308,0.67412487,0.40163412
-4.95547774,2.78240381,0.01262467,0.18274648,0.00873389,2.06328368,1.08750058,0.36603688,0.69470544,0.40157131
-4.94947474,2.84086857,0.01290388,0.17712355,0.00933225,2.12062589,1.13246589,0.37207049,0.71438609,0.40132116
-4.94347174,2.89588052,0.01317213,0.17152717,0.00995230,2.17501154,1.17619091,0.37758607,0.73299394,0.40091797
-4.93746873,2.94703528,0.01342753,0.16604790,0.01059028,2.22595611,1.21816331,0.38258483,0.75033416,0.40038385
-4.93146573,2.99387490,0.01366726,0.16077019,0.01124132,2.27294059,1.25783468,0.38706613,0.76619191,0.39972749
-4.92546273,3.03589515,0.01388760,0.15577060,0.01189945,2.31542080,1.29463146,0.39102727,0.78033651,0.39894400
-4.91945973,3.07255927,0.01408403,0.15111642,0.01255766,2.35284137,1.32796893,0.39446393,0.79252751,0.39801577
-4.91345673,3.10331771,0.01425136,0.14686489,0.01320799,2.38465393,1.35726797,0.39737120,0.80252264,0.39691441
-4.90745373,3.12763297,0.01438393,0.14306275,0.01384172,2.41033872,1.38197391,0.39974534,0.81008721,0.39560354
-4.90145073,3.14500800,0.01447589,0.13974634,0.01444959,2.42942853,1.40157652,0.40158583,0.81500447,0.39404226
-4.89544772,3.15501657,0.01452143,0.13694192,0.01502205,2.44153353,1.41563032,0.40289783,0.81708628,0.39218899
-4.88944472,3.15733359,0.01451510,0.13466636,0.01554955,2.44636561,1.42377401,0.40369466,0.81618374,0.39000556
-4.88344172,3.15176329,0.01445209,0.13292795,0.01602289,2.44376037,1.42574794,0.40400017,0.81219672,0.38746110
-4.87743872,3.13826331,0.01432848,0.13172734,0.01643347,2.43369550,1.42140869,0.40385072,0.80508211,0.38453554
-4.87143572,3.11696277,0.01414149,0.13105846,0.01677365,2.41630399,1.41073973,0.40329671,0.79485988,0.38122250
-4.86543272,3.08817305,0.01388965,0.13090939,0.01703703,2.39188105,1.39385749,0.40240327,0.78161685,0.37753132
-4.85942971,3.05239000,0.01357299,0.13126311,0.01721863,2.36088409,1.37101244,0.40125019,0.76550760,0.37348804
-4.85342671,3.01028725,0.01319301,0.13209804,0.01731515,2.32392532,1.34258483,0.39993093,0.74675258,0.36913545
-4.84742371,2.96270062,0.01275278,0.13338850,0.01732503,2.28175717,1.30907532,0.39855074,0.72563342,0.36453196
-4.84142071,2.91060434,0.01225681,0.13510490,0.01724853,2.23525096,1.27109079,0.39722392,0.70248557,0.35974959
-4.83541771,2.85508017,0.01171095,0.13721390,0.01708772,2.18537003,1.22932608,0.39607040,0.67768875,0.35487104
-4.82941471,2.79728111,0.01112221,0.13967845,0.01684635,2.13313839,1.18454245,0.39521174,0.65165559,0.34998620
-4.82341171,2.73839174,0.01049856,0.14245776,0.01652974,2.07960667,1.13754381,0.39476688,0.62481913,0.34518819
-4.81740870,2.67958718,0.00984865,0.14550746,0.01614455,2.02581715,1.08915194,0.39484766,0.59761973,0.34056931
-4.81140570,2.62199307,0.00918155,0.14877977,0.01569857,1.97276945,1.04018180,0.39555466,0.57049202,0.33621710
-4.80540270,2.56664851,0.00850652,0.15222394,0.01520038,1.92138881,0.99141801,0.39697321,0.54385264,0.33221078
-4.79939970,2.51447406,0.00783271,0.15578685,0.01465914,1.87249834,0.94359368,0.39917014,0.51808913,0.32861822
-4.79339670,2.46624598,0.00716896,0.15941393,0.01408425,1.82679651,0.89737222,0.40219114,0.49355055,0.32549374
-4.78739370,2.42257806,0.00652358,0.16305032,0.01348511,1.78484082,0.85333291,0.40605905,0.47054010,0.32287671
-4.78139070,2.38391142,0.00590418,0.16664225,0.01287085,1.74703802,0.81196064,0.41077294,0.44930993,0.32079104
-4.77538769,2.35051242,0.00531757,0.17013855,0.01225018,1.71364117,0.77363980,0.41630820,0.43005830,0.31924556
-4.76938469,2.32247809,0.00476967,0.17349235,0.01163114,1.68475301,0.73865245,0.42261742,0.41292886,0.31823513
-4.76338169,2.29974840,0.00426546,0.17666259,0.01102106,1.66033530,0.70718036,0.42963204,0.39801201,0.31774244
-4.75737869,2.28212392,0.00380901,0.17961558,0.01042643,1.64022296,0.67931043,0.43726464,0.38534794,0.31774020
-4.75137569,2.26928762,0.00340350,0.18232620,0.00985286,1.62414209,0.65504291,0.44541175,0.37493119,0.31819364
-4.74537269,2.26082903,0.00305124,0.18477873,0.00930514,1.61173058,0.63430179,0.45395692,0.36671605,0.31906299
-4.73936968,2.25626926,0.00275383,0.18696731,0.00878718,1.60256006,0.61694646,0.46277402,0.36062266,0.32030578
-4.73336668,2.25508543,0.00251218,0.18889580,0.00830212,1.59615800,0.60278411,0.47173047,0.35654331,0.32187892
-4.72736368,2.25673310,0.00232660,0.19057713,0.00785236,1.59202888,0.59158206,0.48069046,0.35434853,0.32374011
-4.72136068,2.26066563,0.00219694,0.19203203,0.00743963,1.58967345,0.58307952,0.48951785,0.35389274,0.32584883
-4.71535768,2.26634992,0.00212258,0.19328733,0.00706507,1.58860545,0.57699829,0.49807879,0.35501926,0.32816666
-4.70935468,2.27327796,0.00210255,0.19437377,0.00672926,1.58836529,0.57305199,0.50624398,0.35756437,0.33065697
-4.70335168,2.28097412,0.00213555,0.19532348,0.00643227,1.58853026,0.57095376,0.51389053,0.36136052,0.33328417
-4.69734867,2.28899850,0.00221996,0.19616730,0.00617374,1.58872151,0.57042218,0.52090347,0.36623858,0.33601246
-4.69134567,2.29694673,0.00235384,0.19693211,0.00595285,1.58860765,0.57118553,0.52717682,0.37202922,0.33880435
-4.68534267,2.30444689,0.00253491,0.19763826,0.00576839,1.58790543,0.57298452,0.53261439,0.37856356,0.34161905
-4.67933967,2.31115437,0.00276054,0.19829740,0.00561877,1.58637787,0.57557362,0.53713024,0.38567321,0.34441100
-4.67333667,2.31674554,0.00302769,0.19891071,0.00550200,1.58383025,0.57872133,0.54064896,0.39319002,0.34712850
-4.66733367,2.32091103,0.00333287,0.19946778,0.00541578,1.58010468,0.58220967,0.54310565,0.40094555,0.34971288
-4.66133067,2.32334942,0.00367211,0.19994623,0.00535746,1.57507360,0.58583307,0.54444592,0.40877068,0.35209805
-4.65532766,2.32376204,0.00404092,0.20031201,0.00532415,1.56863289,0.58939709,0.54462560,0.41649537,0.35421072
-4.64932466,2.32184947,0.00443430,0.20052047,0.00531269,1.56069497,0.59271721,0.54361058,0.42394887,0.35597123
-4.64332166,2.31730988,0.00484670,0.20051819,0.00531980,1.55118240,0.59561776,0.54137649,0.43096037,0.35729490
