energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,P_s_up,P_s_down,P_p_up,P_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.71185593,0.17236804,-0.17236804,0.09119246,-0.09119246,0.04727718,-0.04727718,0.00178225,-0.00178225,0.06208935,-0.06208935,0.03543522,-0.03543522,0.00000000,-0.00000000
-5.70585293,0.16282831,-0.16282831,0.09206900,-0.09206900,0.04278650,-0.04278650,0.00140132,-0.00140132,0.05649224,-0.05649224,0.03681979,-0.03681979,0.00000000,-0.00000000
-5.69984992,0.15789892,-0.15789892,0.09545362,-0.09545362,0.03952714,-0.03952714,0.00109457,-0.00109457,0.05221437,-0.05221437,0.03956568,-0.03956568,0.00000000,-0.00000000
-5.69384692,0.15750004,-0.15750004,0.10137221,-0.10137221,0.03745654,-0.03745654,0.00084951,-0.00084951,0.04921842,-0.04921842,0.04367466,-0.04367466,0.00000000,-0.00000000
-5.68784392,0.16157898,-0.16157898,0.10985534,-0.10985534,0.03654244,-0.03654244,0.00065531,-0.00065531,0.04746836,-0.04746836,0.04916282,-0.04916282,0.00000000,-0.00000000
-5.68184092,0.17010770,-0.17010770,0.12093483,-0.12093483,0.03676286,-0.03676286,0.00050272,-0.00050272,0.04692974,-0.04692974,0.05605848,-0.05605848,0.00000000,-0.00000000
-5.67583792,0.18307897,-0.18307897,0.13463961,-0.13463961,0.03810569,-0.03810569,0.00038391,-0.00038391,0.04756956,-0.04756956,0.06439948,-0.06439948,0.00000000,-0.00000000
-5.66983492,0.20050107,-0.20050107,0.15099093,-0.15099093,0.04056790,-0.04056790,0.00029234,-0.00029234,0.04935609,-0.04935609,0.07422997,-0.07422997,0.00000000,-0.00000000
-5.66383192,0.22239136,-0.22239136,0.16999720,-0.16999720,0.04415434,-0.04415434,0.00022261,-0.00022261,0.05225821,-0.05225821,0.08559678,-0.08559678,0.00000000,-0.00000000
-5.65782891,0.24876871,-0.24876871,0.19164846,-0.19164846,0.04887619,-0.04887619,0.00017037,-0.00017037,0.05624466,-0.05624466,0.09854540,-0.09854540,0.00000000,-0.00000000
-5.65182591,0.27964508,-0.27964508,0.21591087,-0.21591087,0.05474907,-0.05474907,0.00013212,-0.00013212,0.06128301,-0.06128301,0.11311581,-0.11311581,0.00000000,-0.00000000
-5.64582291,0.31501641,-0.31501641,0.24272120,-0.24272120,0.06179076,-0.06179076,0.00010513,-0.00010513,0.06733843,-0.06733843,0.12933804,-0.12933804,0.00000000,-0.00000000
-5.63981991,0.35485306,-0.35485306,0.27198177,-0.27198177,0.07001871,-0.07001871,0.00008738,-0.00008738,0.07437239,-0.07437239,0.14722781,-0.14722781,0.00000000,-0.00000000
-5.63381691,0.39909010,-0.39909010,0.30355585,-0.30355585,0.07944725,-0.07944725,0.00007741,-0.00007741,0.08234123,-0.08234123,0.16678213,-0.16678213,0.00000000,-0.00000000
-5.62781391,0.44761780,-0.44761780,0.33726392,-0.33726392,0.09008470,-0.09008470,0.00007431,-0.00007431,0.09119478,-0.09119478,0.18797521,-0.18797521,0.00000000,-0.00000000
-5.62181091,0.50027258,-0.50027258,0.37288091,-0.37288091,0.10193028,-0.10193028,0.00007766,-0.00007766,0.10087500,-0.10087500,0.21075463,-0.21075463,0.00000000,-0.00000000
-5.61580790,0.55682893,-0.55682893,0.41013466,-0.41013466,0.11497120,-0.11497120,0.00008753,-0.00008753,0.11131475,-0.11131475,0.23503805,-0.23503805,0.00000000,-0.00000000
-5.60980490,0.61699257,-0.61699257,0.44870577,-0.44870577,0.12917974,-0.12917974,0.00010446,-0.00010446,0.12243684,-0.12243684,0.26071058,-0.26071058,0.00000000,-0.00000000
-5.60380190,0.68039531,-0.68039531,0.48822898,-0.48822898,0.14451066,-0.14451066,0.00012948,-0.00012948,0.13415330,-0.13415330,0.28762288,-0.28762288,0.00000000,-0.00000000
-5.59779890,0.74659199,-0.74659199,0.52829625,-0.52829625,0.16089904,-0.16089904,0.00016417,-0.00016417,0.14636504,-0.14636504,0.31559024,-0.31559024,0.00000000,-0.00000000
-5.59179590,0.81505992,-0.81505992,0.56846147,-0.56846147,0.17825861,-0.17825861,0.00021072,-0.00021072,0.15896189,-0.15896189,0.34439276,-0.34439276,0.00000000,-0.00000000
-5.58579290,0.88520096,-0.88520096,0.60824688,-0.60824689,0.19648078,-0.19648078,0.00027199,-0.00027199,0.17182321,-0.17182321,0.37377667,-0.37377667,0.00000000,-0.00000000
-5.57978989,0.95634673,-0.95634673,0.64715122,-0.64715122,0.21543455,-0.21543455,0.00035161,-0.00035161,0.18481889,-0.18481889,0.40345696,-0.40345696,0.00000000,-0.00000000
-5.57378689,1.02776691,-1.02776691,0.68465919,-0.68465919,0.23496724,-0.23496724,0.00045411,-0.00045411,0.19781094,-0.19781094,0.43312128,-0.43312128,0.00000000,-0.00000000
-5.56778389,1.09868077,-1.09868077,0.72025241,-0.72025241,0.25490634,-0.25490634,0.00058502,-0.00058502,0.21065566,-0.21065566,0.46243518,-0.46243518,0.00000000,-0.00000000
-5.56178089,1.16827181,-1.16827181,0.75342130,-0.75342130,0.27506232,-0.27506232,0.00075098,-0.00075098,0.22320629,-0.22320629,0.49104859,-0.49104859,0.00000000,-0.00000000
-5.55577789,1.23570530,-1.23570530,0.78367773,-0.78367773,0.29523253,-0.29523253,0.00095990,-0.00095990,0.23531609,-0.23531609,0.51860345,-0.51860345,0.00000000,-0.00000000
-5.54977489,1.30014838,-1.30014838,0.81056793,-0.81056793,0.31520616,-0.31520616,0.00122104,-0.00122104,0.24684202,-0.24684202,0.54474225,-0.54474225,0.00000000,-0.00000000
-5.54377189,1.36079203,-1.36079203,0.83368543,-0.83368543,0.33476998,-0.33476998,0.00154515,-0.00154515,0.25764850,-0.25764850,0.56911736,-0.56911736,0.00000000,-0.00000000
-5.53776888,1.41687448,-1.41687448,0.85268333,-0.85268333,0.35371492,-0.35371492,0.00194448,-0.00194448,0.26761164,-0.26761164,0.59140066,-0.59140066,0.00000000,-0.00000000
-5.53176588,1.46770499,-1.46770499,0.86728567,-0.86728567,0.37184311,-0.37184311,0.00243285,-0.00243285,0.27662335,-0.27662335,0.61129341,-0.61129341,0.00000000,-0.00000000
-5.52576288,1.51268732,-1.51268732,0.87729726,-0.87729726,0.38897517,-0.38897517,0.00302561,-0.00302561,0.28459548,-0.28459548,0.62853566,-0.62853566,0.00000000,-0.00000000
-5.51975988,1.55134167,-1.55134167,0.88261168,-0.88261168,0.40495744,-0.40495744,0.00373958,-0.00373958,0.29146370,-0.29146370,0.64291509,-0.64291509,0.00000000,-0.00000000
-5.51375688,1.58332429,-1.58332429,0.88321689,-0.88321689,0.41966881,-0.41966881,0.00459282,-0.00459282,0.29719090,-0.29719090,0.65427466,-0.65427466,0.00000000,-0.00000000
-5.50775388,1.60844366,-1.60844366,0.87919839,-0.87919839,0.43302680,-0.43302680,0.00560442,-0.00560442,0.30177003,-0.30177003,0.66251882,-0.66251882,0.00000000,-0.00000000
-5.50175088,1.62667224,-1.62667224,0.87073940,-0.87073940,0.44499244,-0.44499244,0.00679414,-0.00679414,0.30522610,-0.30522610,0.66761793,-0.66761793,0.00000000,-0.00000000
-5.49574787,1.63815314,-1.63815314,0.85811815,-0.85811815,0.45557381,-0.45557381,0.00818192,-0.00818192,0.30761732,-0.30761732,0.66961053,-0.66961053,0.00000000,-0.00000000
-5.48974487,1.64320103,-1.64320103,0.84170215,-0.84170215,0.46482778,-0.46482778,0.00978733,-0.00978733,0.30903502,-0.30903502,0.66860336,-0.66860336,0.00000000,-0.00000000
-5.48374187,1.64229675,-1.64229674,0.82193957,-0.82193957,0.47285980,-0.47285980,0.01162886,-0.01162886,0.30960250,-0.30960250,0.66476892,-0.66476892,0.00000000,-0.00000000
-5.47773887,1.63607564,-1.63607564,0.79934788,-0.79934788,0.47982156,-0.47982156,0.01372319,-0.01372319,0.30947261,-0.30947261,0.65834068,-0.65834068,0.00000000,-0.00000000
-5.47173587,1.62530964,-1.62530964,0.77450023,-0.77450023,0.48590650,-0.48590650,0.01608432,-0.01608432,0.30882403,-0.30882403,0.64960594,-0.64960594,0.00000000,-0.00000000
-5.46573287,1.61088349,-1.61088349,0.74800976,-0.74800976,0.49134320,-0.49134320,0.01872266,-0.01872266,0.30785637,-0.30785637,0.63889665,-0.63889665,0.00000000,-0.00000000
-5.45972986,1.59376591,-1.59376591,0.72051257,-0.72051257,0.49638681,-0.49638681,0.02164410,-0.02164410,0.30678419,-0.30678419,0.62657845,-0.62657845,0.00000000,-0.00000000
-5.45372686,1.57497649,-1.57497649,0.69264981,-0.69264981,0.50130876,-0.50130876,0.02484915,-0.02484915,0.30583002,-0.30583002,0.61303838,-0.61303838,0.00000000,-0.00000000
-5.44772386,1.55554981,-1.55554981,0.66504951,-0.66504951,0.50638523,-0.50638523,0.02833201,-0.02833201,0.30521670,-0.30521670,0.59867174,-0.59867174,0.00000000,-0.00000000
-5.44172086,1.53649787,-1.53649787,0.63830889,-0.63830889,0.51188464,-0.51188464,0.03207990,-0.03207990,0.30515921,-0.30515921,0.58386868,-0.58386868,0.00000000,-0.00000000
-5.43571786,1.51877265,-1.51877265,0.61297769,-0.61297768,0.51805498,-0.51805498,0.03607241,-0.03607241,0.30585637,-0.30585637,0.56900095,-0.56900095,0.00000000,-0.00000000
-5.42971486,1.50323016,-1.50323016,0.58954306,-0.58954306,0.52511128,-0.52511128,0.04028115,-0.04028115,0.30748272,-0.30748272,0.55440962,-0.55440962,0.00000000,-0.00000000
-5.42371186,1.49059782,-1.49059782,0.56841684,-0.56841684,0.53322405,-0.53322405,0.04466959,-0.04466959,0.31018094,-0.31018094,0.54039405,-0.54039405,0.00000000,-0.00000000
-5.41770885,1.48144643,-1.48144643,0.54992525,-0.54992525,0.54250918,-0.54250918,0.04919321,-0.04919321,0.31405512,-0.31405512,0.52720276,-0.52720276,0.00000000,-0.00000000
-5.41170585,1.47616828,-1.47616828,0.53430185,-0.53430185,0.55301984,-0.55301984,0.05379992,-0.05379992,0.31916536,-0.31916536,0.51502651,-0.51502651,0.00000000,-0.00000000
-5.40570285,1.47496241,-1.47496241,0.52168360,-0.52168360,0.56474102,-0.56474102,0.05843083,-0.05843083,0.32552384,-0.32552384,0.50399394,-0.50399394,0.00000000,-0.00000000
-5.39969985,1.47782784,-1.47782784,0.51211046,-0.51211046,0.57758688,-0.57758688,0.06302134,-0.06302134,0.33309274,-0.33309274,0.49416990,-0.49416989,0.00000000,-0.00000000
-5.39369685,1.48456533,-1.48456533,0.50552836,-0.50552836,0.59140141,-0.59140141,0.06750251,-0.06750251,0.34178414,-0.34178414,0.48555647,-0.48555647,0.00000000,-0.00000000
-5.38769385,1.49478770,-1.49478770,0.50179559,-0.50179559,0.60596227,-0.60596227,0.07180271,-0.07180271,0.35146207,-0.35146207,0.47809683,-0.47809683,0.00000000,-0.00000000
-5.38169085,1.50793841,-1.50793841,0.50069214,-0.50069214,0.62098801,-0.62098801,0.07584948,-0.07584948,0.36194665,-0.36194665,0.47168140,-0.47168140,0.00000000,-0.00000000
-5.37568784,1.52331788,-1.52331788,0.50193194,-0.50193194,0.63614827,-0.63614827,0.07957152,-0.07957152,0.37302037,-0.37302037,0.46615622,-0.46615622,0.00000000,-0.00000000
-5.36968484,1.54011628,-1.54011628,0.50517718,-0.50517718,0.65107679,-0.65107679,0.08290079,-0.08290079,0.38443619,-0.38443619,0.46133315,-0.46133315,0.00000000,-0.00000000
-5.36368184,1.55745169,-1.55745169,0.51005455,-0.51005455,0.66538648,-0.66538648,0.08577462,-0.08577462,0.39592731,-0.39592731,0.45700114,-0.45700114,0.00000000,-0.00000000
-5.35767884,1.57441181,-1.57441181,0.51617242,-0.51617242,0.67868618,-0.67868618,0.08813761,-0.08813761,0.40721816,-0.40721816,0.45293832,-0.45293832,0.00000000,-0.00000000
-5.35167584,1.59009745,-1.59009745,0.52313850,-0.52313850,0.69059820,-0.69059820,0.08994349,-0.08994349,0.41803624,-0.41803624,0.44892421,-0.44892421,0.00000000,-0.00000000
-5.34567284,1.60366600,-1.60366600,0.53057726,-0.53057726,0.70077593,-0.70077593,0.09115662,-0.09115662,0.42812423,-0.42812423,0.44475147,-0.44475147,0.00000000,-0.00000000
-5.33966983,1.61437272,-1.61437272,0.53814628,-0.53814628,0.70892067,-0.70892067,0.09175317,-0.09175317,0.43725195,-0.43725195,0.44023669,-0.44023669,0.00000000,-0.00000000
-5.33366683,1.62160819,-1.62160819,0.54555107,-0.54555107,0.71479692,-0.71479692,0.09172199,-0.09172199,0.44522753,-0.44522753,0.43522972,-0.43522972,0.00000000,-0.00000000
-5.32766383,1.62492998,-1.62492998,0.55255755,-0.55255755,0.71824537,-0.71824537,0.09106491,-0.09106491,0.45190727,-0.45190727,0.42962123,-0.42962123,0.00000000,-0.00000000
-5.32166083,1.62408733,-1.62408733,0.55900173,-0.55900173,0.71919294,-0.71919294,0.08979674,-0.08979674,0.45720373,-0.45720373,0.42334804,-0.42334804,0.00000000,-0.00000000
-5.31565783,1.61903741,-1.61903741,0.56479627,-0.56479627,0.71765937,-0.71765937,0.08794476,-0.08794476,0.46109164,-0.46109164,0.41639614,-0.41639614,0.00000000,-0.00000000
-5.30965483,1.60995262,-1.60995262,0.56993339,-0.56993339,0.71376001,-0.71376001,0.08554778,-0.08554778,0.46361126,-0.46361126,0.40880132,-0.40880132,0.00000000,-0.00000000
-5.30365183,1.59721831,-1.59721831,0.57448423,-0.57448423,0.70770459,-0.70770459,0.08265490,-0.08265490,0.46486897,-0.46486897,0.40064736,-0.40064736,0.00000000,-0.00000000
-5.29764882,1.58142122,-1.58142122,0.57859448,-0.57859448,0.69979194,-0.69979194,0.07932391,-0.07932391,0.46503497,-0.46503497,0.39206203,-0.39206203,0.00000000,-0.00000000
-5.29164582,1.56332886,-1.56332886,0.58247648,-0.58247648,0.69040097,-0.69040097,0.07561947,-0.07561947,0.46433823,-0.46433823,0.38321103,-0.38321103,0.00000000,-0.00000000
-5.28564282,1.54386087,-1.54386087,0.58639821,-0.58639821,0.67997806,-0.67997806,0.07161113,-0.07161113,0.46305860,-0.46305860,0.37429038,-0.37429038,0.00000000,-0.00000000
-5.27963982,1.52405352,-1.52405352,0.59066940,-0.59066940,0.66902161,-0.66902161,0.06737134,-0.06737134,0.46151668,-0.46151668,0.36551743,-0.36551743,0.00000000,-0.00000000
-5.27363682,1.50501885,-1.50501885,0.59562564,-0.59562564,0.65806416,-0.65806416,0.06297340,-0.06297340,0.46006153,-0.46006153,0.35712115,-0.35712115,0.00000000,-0.00000000
-5.26763382,1.48790027,-1.48790027,0.60161087,-0.60161087,0.64765301,-0.64765301,0.05848954,-0.05848954,0.45905688,-0.45905688,0.34933207,-0.34933207,0.00000000,-0.00000000
-5.26163082,1.47382652,-1.47382652,0.60895929,-0.60895929,0.63833006,-0.63833006,0.05398921,-0.05398921,0.45886645,-0.45886645,0.34237241,-0.34237241,0.00000000,-0.00000000
-5.25562781,1.46386589,-1.46386589,0.61797726,-0.61797726,0.63061177,-0.63061177,0.04953755,-0.04953755,0.45983879,-0.45983879,0.33644675,-0.33644675,0.00000000,-0.00000000
-5.24962481,1.45898282,-1.45898282,0.62892623,-0.62892623,0.62497009,-0.62497009,0.04519415,-0.04519415,0.46229244,-0.46229244,0.33173386,-0.33173386,0.00000000,-0.00000000
-5.24362181,1.45999858,-1.45999858,0.64200730,-0.64200730,0.62181508,-0.62181508,0.04101208,-0.04101208,0.46650202,-0.46650202,0.32837982,-0.32837982,0.00000000,-0.00000000
-5.23761881,1.46755782,-1.46755782,0.65734821,-0.65734821,0.62148011,-0.62148011,0.03703731,-0.03703731,0.47268585,-0.47268585,0.32649300,-0.32649300,0.00000000,-0.00000000
-5.23161581,1.48210242,-1.48210242,0.67499348,-0.67499348,0.62421013,-0.62421013,0.03330835,-0.03330835,0.48099555,-0.48099555,0.32614076,-0.32614076,0.00000000,-0.00000000
-5.22561281,1.50385371,-1.50385371,0.69489801,-0.69489801,0.63015349,-0.63015349,0.02985620,-0.02985620,0.49150825,-0.49150825,0.32734837,-0.32734837,0.00000000,-0.00000000
-5.21960980,1.53280390,-1.53280390,0.71692472,-0.71692472,0.63935787,-0.63935787,0.02670458,-0.02670458,0.50422174,-0.50422174,0.33009982,-0.33009982,0.00000000,-0.00000000
-5.21360680,1.56871710,-1.56871710,0.74084627,-0.74084627,0.65177012,-0.65177012,0.02387038,-0.02387038,0.51905272,-0.51905272,0.33434065,-0.33434065,0.00000000,-0.00000000
-5.20760380,1.61113985,-1.61113985,0.76635097,-0.76635097,0.66724040,-0.66724040,0.02136427,-0.02136427,0.53583839,-0.53583839,0.33998257,-0.33998257,0.00000000,-0.00000000
-5.20160080,1.65942090,-1.65942090,0.79305265,-0.79305265,0.68553014,-0.68553014,0.01919141,-0.01919141,0.55434142,-0.55434142,0.34690955,-0.34690956,0.00000000,-0.00000000
-5.19559780,1.71273921,-1.71273921,0.82050428,-0.82050428,0.70632367,-0.70632367,0.01735229,-0.01735229,0.57425799,-0.57425799,0.35498517,-0.35498517,0.00000000,-0.00000000
-5.18959480,1.77013915,-1.77013915,0.84821465,-0.84821465,0.72924293,-0.72924293,0.01584354,-0.01584354,0.59522879,-0.59522879,0.36406067,-0.36406067,0.00000000,-0.00000000
-5.18359180,1.83057136,-1.83057136,0.87566775,-0.87566775,0.75386458,-0.75386458,0.01465878,-0.01465878,0.61685256,-0.61685256,0.37398343,-0.37398343,0.00000000,-0.00000000
-5.17758879,1.89293751,-1.89293751,0.90234371,-0.90234371,0.77973886,-0.77973886,0.01378933,-0.01378933,0.63870153,-0.63870153,0.38460540,-0.38460540,0.00000000,-0.00000000
-5.17158579,1.95613693,-1.95613693,0.92774084,-0.92774084,0.80640929,-0.80640929,0.01322493,-0.01322493,0.66033831,-0.66033831,0.39579093,-0.39579093,0.00000000,-0.00000000
-5.16558279,2.01911324,-2.01911324,0.95139753,-0.95139753,0.83343236,-0.83343236,0.01295424,-0.01295424,0.68133344,-0.68133344,0.40742376,-0.40742376,0.00000000,-0.00000000
