energy_ev,total_up,Ge_p_up,Ge_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.45972986,4.60686906,1.05373916,0.00000000,2.91567353,3.63503448,0.01451536,0.18602073
-5.45372686,4.42534390,1.01198117,0.00000000,2.75238224,3.50233926,0.01396218,0.17451516
-5.44772386,4.24826053,0.97051484,0.00000000,2.59151961,3.37330377,0.01338887,0.16335713
-5.44172086,4.07767510,0.92988065,0.00000000,2.43495151,3.24940307,0.01279960,0.15270492
-5.43571786,3.91534155,0.89054782,0.00000000,2.28432358,3.13188222,0.01219858,0.14269820
-5.42971486,3.76269463,0.85290797,0.00000000,2.14103563,3.02174656,0.01159008,0.13345542
-5.42371186,3.62084435,0.81727195,0.00000000,2.00622594,2.91976022,0.01097845,0.12507197
-5.41770885,3.49058028,0.78386965,0.00000000,1.88076505,2.82645175,0.01036812,0.11761904
-5.41170585,3.37238422,0.75285233,0.00000000,1.76525783,2.74212552,0.00976359,0.11114331
-5.40570285,3.26644929,0.72429712,0.00000000,1.66005297,2.66687746,0.00916939,0.10566714
-5.39969985,3.17270390,0.69821325,0.00000000,1.56525842,2.60061380,0.00859007,0.10118947
-5.39369685,3.09083863,0.67454941,0.00000000,1.48076163,2.54307161,0.00803010,0.09768721
-5.38769385,3.02033502,0.65320190,0.00000000,1.40625325,2.49384001,0.00749387,0.09511702
-5.38169085,2.96049480,0.63402318,0.00000000,1.34125331,2.45238134,0.00698553,0.09341757
-5.37568784,2.91046891,0.61683044,0.00000000,1.28513883,2.41805166,0.00650897,0.09251201
-5.36968484,2.86928577,0.60141398,0.00000000,1.23717203,2.39012038,0.00606770,0.09231073
-5.36368184,2.83587856,0.58754521,0.00000000,1.19652865,2.36778885,0.00566474,0.09271432
-5.35767884,2.80911148,0.57498404,0.00000000,1.16232568,2.35020807,0.00530260,0.09361661
-5.35167584,2.78780517,0.56348583,0.00000000,1.13364823,2.33649580,0.00498315,0.09490780
-5.34567284,2.77076140,0.55280757,0.00000000,1.10957516,2.32575322,0.00470759,0.09647763
-5.33966983,2.75678740,0.54271356,0.00000000,1.08920316,2.31708162,0.00447640,0.09821841
-5.33366683,2.74471983,0.53298047,0.00000000,1.07166910,2.30959915,0.00428936,0.10002796
-5.32766383,2.73344855,0.52340181,0.00000000,1.05617011,2.30245795,0.00414552,0.10181240
-5.32166083,2.72193991,0.51379190,0.00000000,1.04198142,2.29486146,0.00404325,0.10348855
-5.31565783,2.70925945,0.50398922,0.00000000,1.02847129,2.28608188,0.00398028,0.10498608
-5.30965483,2.69459330,0.49385926,0.00000000,1.01511296,2.27547730,0.00395379,0.10624918
-5.30365183,2.67726786,0.48329680,0.00000000,1.00149309,2.26250807,0.00396046,0.10723778
-5.29764882,2.65676681,0.47222747,0.00000000,0.98731655,2.24675177,0.00399664,0.10792823
-5.29164582,2.63274472,0.46060870,0.00000000,0.97240734,2.22791597,0.00405837,0.10831338
-5.28564282,2.60503649,0.44842993,0.00000000,0.95670544,2.20584820,0.00414159,0.10840216
-5.27963982,2.57366162,0.43571202,0.00000000,0.94025974,2.18054217,0.00424215,0.10821846
-5.27363682,2.53882302,0.42250579,0.00000000,0.92321717,2.15213975,0.00435602,0.10779962
-5.26763382,2.50089956,0.40888989,0.00000000,0.90580833,2.12092811,0.00447928,0.10719426
-5.26163082,2.46043245,0.39496769,0.00000000,0.88833017,2.08733174,0.00460829,0.10645980
-5.25562781,2.41810532,0.38086352,0.00000000,0.87112637,2.05189920,0.00473970,0.10565966
-5.24962481,2.37471867,0.36671822,0.00000000,0.85456603,2.01528474,0.00487051,0.10486013
-5.24362181,2.33115905,0.35268414,0.00000000,0.83902179,1.97822534,0.00499808,0.10412729
-5.23761881,2.28836430,0.33891972,0.00000000,0.82484804,1.94151371,0.00512017,0.10352386
-5.23161581,2.24728600,0.32558387,0.00000000,0.81236034,1.90596827,0.00523487,0.10310626
-5.22561281,2.20885053,0.31283034,0.00000000,0.80181680,1.87240131,0.00534062,0.10292198
-5.21960980,2.17392044,0.30080222,0.00000000,0.79340243,1.84158643,0.00543614,0.10300727
-5.21360680,2.14325787,0.28962682,0.00000000,0.78721693,1.81422694,0.00552039,0.10338541
-5.20760380,2.11749144,0.27941117,0.00000000,0.78326673,1.79092634,0.00559254,0.10406552
-5.20160080,2.09708834,0.27023821,0.00000000,0.78146140,1.77216244,0.00565185,0.10504197
-5.19559780,2.08233285,0.26216387,0.00000000,0.78161478,1.75826627,0.00569773,0.10629444
-5.18959480,2.07331239,0.25521514,0.00000000,0.78345064,1.74940677,0.00572961,0.10778867
-5.18359180,2.06991178,0.24938920,0.00000000,0.78661263,1.74558219,0.00574697,0.10947772
-5.17758879,2.07181607,0.24465363,0.00000000,0.79067806,1.74661853,0.00574935,0.11130383
-5.17158579,2.07852205,0.24094766,0.00000000,0.79517486,1.75217535,0.00573631,0.11320075
-5.16558279,2.08935784,0.23818442,0.00000000,0.79960082,1.76175870,0.00570749,0.11509640
-5.15957979,2.10350991,0.23625408,0.00000000,0.80344434,1.77474075,0.00566263,0.11691573
-5.15357679,2.12005639,0.23502773,0.00000000,0.80620566,1.79038538,0.00560165,0.11858383
-5.14757379,2.13800533,0.23436193,0.00000000,0.80741764,1.80787865,0.00552467,0.12002884
-5.14157079,2.15633621,0.23410358,0.00000000,0.80666510,1.82636291,0.00543205,0.12118493
-5.13556778,2.17404315,0.23409511,0.00000000,0.80360200,1.84497320,0.00532451,0.12199485
-5.12956478,2.19017794,0.23417974,0.00000000,0.79796567,1.86287442,0.00520309,0.12241228
-5.12356178,2.20389109,0.23420656,0.00000000,0.78958762,1.87929771,0.00506924,0.12240364
-5.11755878,2.21446933,0.23403536,0.00000000,0.77840056,1.89357454,0.00492482,0.12194954
-5.11155578,2.22136807,0.23354104,0.00000000,0.76444134,1.90516721,0.00477205,0.12104555
-5.10555278,2.22423732,0.23261742,0.00000000,0.74785011,1.91369430,0.00461357,0.11970259
-5.09954977,2.22294031,0.23118044,0.00000000,0.72886558,1.91895019,0.00445230,0.11794669
-5.09354677,2.21756386,0.22917051,0.00000000,0.70781697,1.92091772,0.00429143,0.11581828
-5.08754377,2.20842014,0.22655423,0.00000000,0.68511304,1.91977341,0.00413432,0.11337106
-5.08154077,2.19603976,0.22332507,0.00000000,0.66122880,1.91588498,0.00398441,0.11067039
-5.07553777,2.18115630,0.21950344,0.00000000,0.63669052,1.90980122,0.00384508,0.10779147
-5.06953477,2.16468300,0.21513579,0.00000000,0.61205969,1.90223445,0.00371957,0.10481720
-5.06353177,2.14768231,0.21029302,0.00000000,0.58791669,1.89403625,0.00361083,0.10183585
-5.05752876,2.13132942,0.20506819,0.00000000,0.56484458,1.88616727,0.00352142,0.09893874
-5.05152576,2.11687123,0.19957359,0.00000000,0.54341375,1.87966235,0.00345344,0.09621782
-5.04552276,2.10558218,0.19393726,0.00000000,0.52416777,1.87559214,0.00340839,0.09376337
-5.03951976,2.09871860,0.18829912,0.00000000,0.50761086,1.87502284,0.00338711,0.09166174
-5.03351676,2.09747338,0.18280679,0.00000000,0.49419727,1.87897555,0.00338977,0.08999339
-5.02751376,2.10293256,0.17761115,0.00000000,0.48432263,1.88838686,0.00341582,0.08883105
-5.02151076,2.11603556,0.17286195,0.00000000,0.47831757,1.90407224,0.00346398,0.08823819
-5.01550775,2.13754067,0.16870334,0.00000000,0.47644341,1.92669378,0.00353231,0.08826777
-5.00950475,2.16799683,0.16526968,0.00000000,0.47888989,1.95673348,0.00361824,0.08896129
-5.00350175,2.20772308,0.16268160,0.00000000,0.48577490,1.99447315,0.00371865,0.09034819
-4.99749875,2.25679621,0.16104244,0.00000000,0.49714597,2.03998183,0.00382998,0.09244550
-4.99149575,2.31504706,0.16043523,0.00000000,0.51298319,2.09311104,0.00394836,0.09525787
-4.98549275,2.38206561,0.16092021,0.00000000,0.53320348,2.15349806,0.00406973,0.09877785
-4.97948974,2.45721433,0.16253305,0.00000000,0.55766583,2.22057703,0.00418998,0.10298645
-4.97348674,2.53964932,0.16528371,0.00000000,0.58617723,2.29359722,0.00430512,0.10785391
-4.96748374,2.62834811,0.16915609,0.00000000,0.61849907,2.37164766,0.00441137,0.11334074
-4.96148074,2.72214285,0.17410837,0.00000000,0.65435359,2.45368697,0.00450533,0.11939876
-4.95547774,2.81975747,0.18007418,0.00000000,0.69343036,2.53857707,0.00458409,0.12597246
-4.94947474,2.91984717,0.18696433,0.00000000,0.73539232,2.62511921,0.00464531,0.13300020
-4.94347174,3.02103856,0.19466934,0.00000000,0.77988137,2.71209085,0.00468729,0.14041555
-4.93746873,3.12196877,0.20306242,0.00000000,0.82652327,2.79828185,0.00470904,0.14814853
-4.93146573,3.22132216,0.21200299,0.00000000,0.87493185,2.88252846,0.00471023,0.15612683
-4.92546273,3.31786298,0.22134052,0.00000000,0.92471249,2.96374388,0.00469127,0.16427678
-4.91945973,3.41046317,0.23091860,0.00000000,0.97546486,3.04094421,0.00465318,0.17252438
-4.91345673,3.49812419,0.24057908,0.00000000,1.02678515,3.11326909,0.00459757,0.18079594
-4.90745373,3.57999252,0.25016616,0.00000000,1.07826782,3.17999635,0.00452653,0.18901881
-4.90145073,3.65536859,0.25953025,0.00000000,1.12950723,3.24055042,0.00444252,0.19712176
-4.89544772,3.72370916,0.26853145,0.00000000,1.18009914,3.29450474,0.00434827,0.20503533
-4.88944472,3.78462379,0.27704262,0.00000000,1.22964266,3.34157818,0.00424664,0.21269213
-4.88344172,3.83786588,0.28495182,0.00000000,1.27774252,3.38162649,0.00414049,0.22002696
-4.87743872,3.88331939,0.29216410,0.00000000,1.32401201,3.41462919,0.00403256,0.22697704
-4.87143572,3.92098231,0.29860261,0.00000000,1.36807681,3.44067333,0.00392536,0.23348219
-4.86543272,3.95094802,0.30420901,0.00000000,1.40957943,3.45993491,0.00382109,0.23948505
-4.85942971,3.97338596,0.30894317,0.00000000,1.44818454,3.47265943,0.00372155,0.24493151
-4.85342671,3.98852274,0.31278231,0.00000000,1.48358483,3.47914263,0.00362807,0.24977109
-4.84742371,3.99662489,0.31571951,0.00000000,1.51550724,3.47971266,0.00354154,0.25395754
-4.84142071,3.99798433,0.31776188,0.00000000,1.54371923,3.47471462,0.00346233,0.25744949
-4.83541771,3.99290718,0.31892842,0.00000000,1.56803463,3.46449843,0.00339034,0.26021123
-4.82941471,3.98170666,0.31924768,0.00000000,1.58831881,3.44941062,0.00332506,0.26221349
-4.82341171,3.96470027,0.31875542,0.00000000,1.60449262,3.42979031,0.00326559,0.26343421
-4.81740870,3.94221115,0.31749237,0.00000000,1.61653477,3.40596965,0.00321069,0.26385936
-4.81140570,3.91457343,0.31550224,0.00000000,1.62448234,3.37827830,0.00315892,0.26348352
-4.80540270,3.88214087,0.31282990,0.00000000,1.62842925,3.34705157,0.00310868,0.26231040
-4.79939970,3.84529792,0.30952009,0.00000000,1.62852249,3.31264140,0.00305830,0.26035310
-4.79339670,3.80447223,0.30561635,0.00000000,1.62495636,3.27542918,0.00300612,0.25763417
-4.78739370,3.76014727,0.30116046,0.00000000,1.61796467,3.23583917,0.00295060,0.25418536
-4.78139070,3.71287381,0.29619217,0.00000000,1.60781142,3.19435137,0.00289035,0.25004712
-4.77538769,3.66327915,0.29074922,0.00000000,1.59478043,3.15151236,0.00282421,0.24526779
-4.76938469,3.61207258,0.28486773,0.00000000,1.57916424,3.10794296,0.00275127,0.23990262
-4.76338169,3.56004635,0.27858257,0.00000000,1.56125314,3.06434163,0.00267094,0.23401252
-4.75737869,3.50807125,0.27192800,0.00000000,1.54132475,3.02148256,0.00258295,0.22766263
-4.75137569,3.45708628,0.26493821,0.00000000,1.51963485,2.98020798,0.00248731,0.22092090
-4.74537269,3.40808233,0.25764787,0.00000000,1.49640992,2.94141440,0.00238438,0.21385650
-4.73936968,3.36208017,0.25009253,0.00000000,1.47184175,2.90603287,0.00227479,0.20653840
-4.73336668,3.32010328,0.24230890,0.00000000,1.44608458,2.87500374,0.00215943,0.19903393
-4.72736368,3.28314656,0.23433497,0.00000000,1.41925462,2.84924697,0.00203940,0.19140760
-4.72136068,3.25214232,0.22620998,0.00000000,1.39143227,2.82962905,0.00191598,0.18372004
-4.71535768,3.22792502,0.21797420,0.00000000,1.36266659,2.81692827,0.00179061,0.17602720
-4.70935468,3.21119670,0.20966866,0.00000000,1.33298183,2.81179996,0.00166480,0.16837980
-4.70335168,3.20249481,0.20133470,0.00000000,1.30238569,2.81474367,0.00154010,0.16082306
-4.69734867,3.20216447,0.19301361,0.00000000,1.27087863,2.82607427,0.00141810,0.15339663
-4.69134567,3.21033682,0.18474615,0.00000000,1.23846385,2.84589863,0.00130036,0.14613478
-4.68534267,3.22691497,0.17657218,0.00000000,1.20515727,2.87409964,0.00118840,0.13906679
-4.67933967,3.25156888,0.16853036,0.00000000,1.17099706,2.91032887,0.00108369,0.13221745
-4.67333667,3.28373972,0.16065793,0.00000000,1.13605212,2.95400869,0.00098761,0.12560777
-4.66733367,3.32265430,0.15299059,0.00000000,1.10042906,3.00434435,0.00090149,0.11925564
-4.66133067,3.36734908,0.14556249,0.00000000,1.06427745,3.06034594,0.00082658,0.11317658
-4.65532766,3.41670324,0.13840632,0.00000000,1.02779295,3.12085955,0.00076406,0.10738448
-4.64932466,3.46947933,0.13155341,0.00000000,0.99121811,3.18460657,0.00071506,0.10189223
-4.64332166,3.52436998,0.12503394,0.00000000,0.95484093,3.25022932,0.00068065,0.09671228
-4.63731866,3.58004829,0.11887705,0.00000000,0.91899101,3.31634116,0.00066189,0.09185702
-4.63131566,3.63521969,0.11311094,0.00000000,0.88403346,3.38157851,0.00065977,0.08733912
-4.62531266,3.68867255,0.10776287,0.00000000,0.85036080,3.44465239,0.00067527,0.08317156
-4.61930965,3.73932494,0.10285903,0.00000000,0.81838296,3.50439671,0.00070935,0.07936759
-4.61330665,3.78626513,0.09842427,0.00000000,0.78851579,3.55981092,0.00076288,0.07594048
-4.60730365,3.82878348,0.09448166,0.00000000,0.76116842,3.61009469,0.00083669,0.07290310
-4.60130065,3.86639411,0.09105184,0.00000000,0.73672979,3.65467270,0.00093150,0.07026739
-4.59529765,3.89884494,0.08815230,0.00000000,0.71555498,3.69320832,0.00104788,0.06804365
-4.58929465,3.92611555,0.08579648,0.00000000,0.69795159,3.72560520,0.00118624,0.06623981
-4.58329165,3.94840302,0.08399281,0.00000000,0.68416688,3.75199689,0.00134673,0.06486060
-4.57728864,3.96609624,0.08274373,0.00000000,0.67437603,3.77272492,0.00152923,0.06390677
-4.57128564,3.97974049,0.08204473,0.00000000,0.66867221,3.78830664,0.00173326,0.06337428
-4.56528264,3.98999409,0.08188355,0.00000000,0.66705871,3.79939477,0.00195794,0.06325365
-4.55927964,3.99757967,0.08223949,0.00000000,0.66944374,3.80673084,0.00220195,0.06352943
-4.55327664,4.00323307,0.08308303,0.00000000,0.67563830,3.81109542,0.00246351,0.06417984
-4.54727364,4.00765274,0.08437569,0.00000000,0.68535718,3.81325791,0.00274030,0.06517665
-4.54127064,4.01145267,0.08607030,0.00000000,0.69822347,3.81392893,0.00302951,0.06648529
-4.53526763,4.01512174,0.08811160,0.00000000,0.71377647,3.81371788,0.00332784,0.06806526
-4.52926463,4.01899171,0.09043720,0.00000000,0.73148290,3.81309830,0.00363152,0.06987077
-4.52326163,4.02321577,0.09297894,0.00000000,0.75075109,3.81238272,0.00393639,0.07185170
-4.51725863,4.02775878,0.09566456,0.00000000,0.77094776,3.81170841,0.00423796,0.07395470
-4.51125563,4.03239959,0.09841964,0.00000000,0.79141663,3.81103454,0.00453154,0.07612459
-4.50525263,4.03674517,0.10116966,0.00000000,0.81149843,3.81015069,0.00481234,0.07830579
-4.49924962,4.04025535,0.10384226,0.00000000,0.83055116,3.80869577,0.00507562,0.08044393
-4.49324662,4.04227655,0.10636941,0.00000000,0.84797004,3.80618604,0.00531683,0.08248736
-4.48724362,4.04208225,0.10868950,0.00000000,0.86320605,3.80205012,0.00553178,0.08438865
-4.48124062,4.03891760,0.11074918,0.00000000,0.87578247,3.79566872,0.00571681,0.08610594
-4.47523762,4.03204538,0.11250498,0.00000000,0.88530853,3.78641662,0.00586888,0.08760404
-4.46923462,4.02079073,0.11392441,0.00000000,0.89148963,3.77370422,0.00598579,0.08885532
-4.46323162,4.00458191,0.11498676,0.00000000,0.89413382,3.75701640,0.00606622,0.08984022
-4.45722861,3.98298520,0.11568334,0.00000000,0.89315417,3.73594652,0.00610988,0.09054752
-4.45122561,3.95573198,0.11601730,0.00000000,0.88856717,3.71022397,0.00611756,0.09097420
-4.44522261,3.92273719,0.11600296,0.00000000,0.88048727,3.67973403,0.00609115,0.09112503
-4.43921961,3.88410843,0.11566477,0.00000000,0.86911802,3.64452952,0.00603368,0.09101182
-4.43321661,3.84014599,0.11503589,0.00000000,0.85474040,3.60483416,0.00594924,0.09065252
-4.42721361,3.79133438,0.11415652,0.00000000,0.83769896,3.56103806,0.00584297,0.09007007
-4.42121061,3.73832640,0.11307215,0.00000000,0.81838663,3.51368619,0.00572092,0.08929122
-4.41520760,3.68192131,0.11183159,0.00000000,0.79722894,3.46346104,0.00558998,0.08834521
-4.40920460,3.62303847,0.11048517,0.00000000,0.77466854,3.41116081,0.00545768,0.08726264
-4.40320160,3.56268831,0.10908295,0.00000000,0.75115058,3.35767454,0.00533209,0.08607430
-4.39719860,3.50194204,0.10767322,0.00000000,0.72710965,3.30395550,0.00522157,0.08481025
-4.39119560,3.44190150,0.10630111,0.00000000,0.70295881,3.25099432,0.00513465,0.08349907
-4.38519260,3.38367033,0.10500758,0.00000000,0.67908074,3.19979248,0.00507977,0.08216726
-4.37918959,3.32832718,0.10382864,0.00000000,0.65582148,3.15133735,0.00506512,0.08083897
-4.37318659,3.27690150,0.10279483,0.00000000,0.63348638,3.10657892,0.00509844,0.07953578
-4.36718359,3.23035200,0.10193099,0.00000000,0.61233837,3.06640875,0.00518679,0.07827680
-4.36118059,3.18954795,0.10125618,0.00000000,0.59259796,3.03164094,0.00533640,0.07707879
-4.35517759,3.15525286,0.10078383,0.00000000,0.57444481,3.00299531,0.00555245,0.07595638
-4.34917459,3.12811041,0.10052192,0.00000000,0.55802032,2.98108227,0.00583894,0.07492238
-4.34317159,3.10863220,0.10047327,0.00000000,0.54343079,2.96638954,0.00619849,0.07398805
-4.33716858,3.09718722,0.10063584,0.00000000,0.53075078,2.95927039,0.00663225,0.07316325
-4.33116558,3.09399283,0.10100298,0.00000000,0.52002636,2.95993350,0.00713976,0.07245665
-4.32516258,3.09910726,0.10156369,0.00000000,0.51127787,2.96843453,0.00771885,0.07187573
-4.31915958,3.11242404,0.10230276,0.00000000,0.50450212,2.98466968,0.00836560,0.07142673
-4.31315658,3.13366861,0.10320099,0.00000000,0.49967403,3.00837175,0.00907435,0.07111455
-4.30715358,3.16239762,0.10423530,0.00000000,0.49674759,3.03910908,0.00983766,0.07094252
