energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.12456228,0.60004708,-0.60015039,0.02494171,-0.02494704,0.45666537,-0.45674796,0.00006069,-0.00006072,0.00207026,-0.00207087,0.00072246,-0.00072274,0.03643451,-0.03644230,0.03578289,-0.03579738,0.06574531,-0.06575336
-3.11855928,0.63987154,-0.63998379,0.02687760,-0.02688336,0.48906293,-0.48915235,0.00007187,-0.00007190,0.00226945,-0.00227017,0.00082704,-0.00082736,0.03971634,-0.03972513,0.04100596,-0.04102224,0.06818706,-0.06819564
-3.11255628,0.68304783,-0.68316902,0.02896545,-0.02897164,0.52404591,-0.52414213,0.00008471,-0.00008475,0.00250338,-0.00250420,0.00094466,-0.00094501,0.04338795,-0.04339769,0.04683946,-0.04685758,0.07080254,-0.07081166
-3.10655328,0.72953830,-0.72966827,0.03119886,-0.03120546,0.56157630,-0.56167916,0.00009939,-0.00009943,0.00276885,-0.00276975,0.00107612,-0.00107651,0.04743771,-0.04744837,0.05329755,-0.05331759,0.07358782,-0.07359747
-3.10055028,0.77923924,-0.77937763,0.03356907,-0.03357605,0.60156254,-0.60167171,0.00011603,-0.00011609,0.00306310,-0.00306409,0.00122216,-0.00122260,0.05185333,-0.05186488,0.06038682,-0.06040879,0.07653323,-0.07654338
-3.09454727,0.83197578,-0.83212204,0.03606483,-0.03607216,0.64385638,-0.64397139,0.00013479,-0.00013485,0.00338372,-0.00338479,0.00138347,-0.00138395,0.05662090,-0.05663329,0.06810441,-0.06812833,0.07962316,-0.07963376
-3.08854427,0.88749922,-0.88765260,0.03867235,-0.03867998,0.68825150,-0.68837170,0.00015578,-0.00015584,0.00372846,-0.00372960,0.00156060,-0.00156113,0.06172415,-0.06173733,0.07643647,-0.07646231,0.08283620,-0.08284719
-3.08254127,0.94548676,-0.94564630,0.04137536,-0.04138325,0.73448378,-0.73460839,0.00017908,-0.00017916,0.00409520,-0.00409641,0.00175398,-0.00175455,0.06714386,-0.06715778,0.08535666,-0.08538435,0.08614550,-0.08615681
-3.07653827,1.00554354,-1.00570809,0.04415525,-0.04416336,0.78223340,-0.78236148,0.00020477,-0.00020485,0.00448190,-0.00448317,0.00196383,-0.00196446,0.07285746,-0.07287205,0.09482507,-0.09485451,0.08951945,-0.08953098
-3.07053527,1.06720709,-1.06737534,0.04699132,-0.04699957,0.83112846,-0.83125895,0.00023285,-0.00023294,0.00488655,-0.00488788,0.00219022,-0.00219089,0.07883875,-0.07885394,0.10478751,-0.10481857,0.09292247,-0.09293413
-3.06453227,1.12995377,-1.13012424,0.04986106,-0.04986940,0.88075022,-0.88088193,0.00026329,-0.00026339,0.00530720,-0.00530857,0.00243296,-0.00243368,0.08505779,-0.08507348,0.11517527,-0.11520776,0.09631606,-0.09632774
-3.05852926,1.19320725,-1.19337834,0.05274056,-0.05274892,0.93063957,-0.93077123,0.00029601,-0.00029611,0.00574199,-0.00574341,0.00269162,-0.00269239,0.09148095,-0.09149705,0.12590543,-0.12593913,0.09965983,-0.09967141
-3.05252626,1.25634874,-1.25651875,0.05560496,-0.05561327,0.98030492,-0.98043518,0.00033085,-0.00033096,0.00618924,-0.00619070,0.00296555,-0.00296636,0.09807108,-0.09808749,0.13688180,-0.13691647,0.10291270,-0.10292407
-3.04652326,1.31872866,-1.31889583,0.05842895,-0.05843713,1.02923102,-1.02935848,0.00036761,-0.00036773,0.00664751,-0.00664901,0.00325382,-0.00325467,0.10478786,-0.10480447,0.14799649,-0.14803183,0.10603403,-0.10604507
-3.04052026,1.37967972,-1.37984227,0.06118730,-0.06119528,1.07688875,-1.07701199,0.00040599,-0.00040612,0.00711571,-0.00711724,0.00355528,-0.00355617,0.11158828,-0.11160497,0.15913211,-0.15916781,0.10898472,-0.10899533
-3.03451726,1.43853096,-1.43868709,0.06385547,-0.06386318,1.12274568,-1.12286328,0.00044565,-0.00044578,0.00759322,-0.00759477,0.00386859,-0.00386951,0.11842724,-0.11844389,0.17016457,-0.17020030,0.11172827,-0.11173836
-3.02851426,1.49462253,-1.49477051,0.06641021,-0.06641760,1.16627714,-1.16638772,0.00048617,-0.00048631,0.00808001,-0.00808159,0.00419218,-0.00419313,0.12525830,-0.12527479,0.18096650,-0.18100192,0.11423171,-0.11424117
-3.02251126,1.54732101,-1.54745920,0.06883018,-0.06883718,1.20697764,-1.20707990,0.00052707,-0.00052721,0.00857677,-0.00857838,0.00452441,-0.00452538,0.13203459,-0.13205079,0.19141099,-0.19144577,0.11646636,-0.11647512
-3.01650825,1.59603474,-1.59616162,0.07109655,-0.07110310,1.24437250,-1.24446522,0.00056781,-0.00056794,0.00908502,-0.00908666,0.00486353,-0.00486452,0.13870975,-0.13872555,0.20137574,-0.20140955,0.11840856,-0.11841655
-3.01050525,1.64022892,-1.64034316,0.07319357,-0.07319962,1.27802924,-1.27811134,0.00060781,-0.00060794,0.00960719,-0.00960887,0.00520781,-0.00520880,0.14523903,-0.14525432,0.21074727,-0.21077981,0.12004012,-0.12004729
-3.00450225,1.67943995,-1.67954039,0.07510911,-0.07511464,1.30756856,-1.30763912,0.00064645,-0.00064658,0.01014670,-0.01014843,0.00555555,-0.00555655,0.15158041,-0.15159509,0.21942502,-0.21945603,0.12134877,-0.12135509
-2.99849925,1.71328848,-1.71337424,0.07683512,-0.07684010,1.33267458,-1.33273283,0.00068312,-0.00068324,0.01070795,-0.01070973,0.00590521,-0.00590621,0.15769568,-0.15770965,0.22732529,-0.22735455,0.12232833,-0.12233378
-2.99249625,1.74149085,-1.74156127,0.07836796,-0.07837238,1.35310380,-1.35314920,0.00071717,-0.00071729,0.01129631,-0.01129816,0.00625544,-0.00625643,0.16355154,-0.16356473,0.23438450,-0.23441185,0.12297881,-0.12298339
-2.98649325,1.76386804,-1.76392279,0.07970864,-0.07971250,1.36869261,-1.36872485,0.00074801,-0.00074812,0.01191800,-0.01191995,0.00660512,-0.00660611,0.16912055,-0.16913290,0.24056192,-0.24058724,0.12330636,-0.12331008
-2.98049025,1.78035199,-1.78039102,0.08086290,-0.08086622,1.37936284,-1.37938180,0.00077506,-0.00077516,0.01257997,-0.01258203,0.00695345,-0.00695442,0.17438188,-0.17439335,0.24584132,-0.24586458,0.12332302,-0.12332593
-2.97448724,1.79098851,-1.79101208,0.08184109,-0.08184390,1.38512493,-1.38513076,0.00079780,-0.00079789,0.01328964,-0.01329182,0.00729991,-0.00730087,0.17932187,-0.17933244,0.25023176,-0.25025298,0.12304644,-0.12304856
-2.96848424,1.79593661,-1.79594526,0.08265791,-0.08266024,1.38607856,-1.38607165,0.00081579,-0.00081587,0.01405461,-0.01405694,0.00764431,-0.00764526,0.18393428,-0.18394395,0.25376711,-0.25378638,0.12249930,-0.12250071
-2.96248124,1.79546388,-1.79545845,0.08333192,-0.08333382,1.38241045,-1.38239138,0.00082867,-0.00082873,0.01488230,-0.01488480,0.00798674,-0.00798767,0.18822019,-0.18822897,0.25650448,-0.25652194,0.12170874,-0.12170951
-2.95647824,1.78993795,-1.78991952,0.08388489,-0.08388643,1.37438916,-1.37435876,0.00083618,-0.00083623,0.01577958,-0.01578226,0.00832750,-0.00832841,0.19218751,-0.19219546,0.25852146,-0.25853731,0.12070561,-0.12070581
-2.95047524,1.77981409,-1.77978396,0.08434096,-0.08434220,1.36235712,-1.36231638,0.00083818,-0.00083821,0.01675227,-0.01675515,0.00866707,-0.00866797,0.19585023,-0.19585739,0.25991236,-0.25992682,0.11952354,-0.11952327
-2.94447224,1.76561939,-1.76557902,0.08472570,-0.08472671,1.34671985,-1.34666993,0.00083463,-0.00083464,0.01780469,-0.01780778,0.00900597,-0.00900686,0.19922718,-0.19923361,0.26078353,-0.26079686,0.11819799,-0.11819734
-2.93846923,1.74793394,-1.74788494,0.08506504,-0.08506588,1.32793296,-1.32787512,0.00082562,-0.00082562,0.01893924,-0.01894254,0.00934466,-0.00934554,0.20234059,-0.20234637,0.26124804,-0.26126050,0.11676524,-0.11676431
-2.93246623,1.72737008,-1.72731408,0.08538411,-0.08538486,1.30648731,-1.30642289,0.00081134,-0.00081132,0.02015593,-0.02015944,0.00968341,-0.00968428,0.20521442,-0.20521962,0.26141998,-0.26143183,0.11526127,-0.11526015
-2.92646323,1.70455029,-1.70448895,0.08570622,-0.08570695,1.28289299,-1.28282337,0.00079209,-0.00079206,0.02145202,-0.02145573,0.01002220,-0.01002306,0.20787253,-0.20787724,0.26140866,-0.26142013,0.11372070,-0.11371949
-2.92046023,1.68008528,-1.68002019,0.08605181,-0.08605258,1.25766296,-1.25758951,0.00076828,-0.00076824,0.02282175,-0.02282565,0.01036055,-0.01036140,0.21033689,-0.21034117,0.26131302,-0.26132431,0.11217582,-0.11217459
-2.91445723,1.65455296,-1.65448561,0.08643758,-0.08643843,1.23129715,-1.23122118,0.00074040,-0.00074034,0.02425617,-0.02426023,0.01069745,-0.01069828,0.21262589,-0.21262980,0.26121665,-0.26122791,0.11065565,-0.11065449
-2.90845423,1.62847990,-1.62841160,0.08687583,-0.08687680,1.20426775,-1.20419047,0.00070898,-0.00070891,0.02574307,-0.02574725,0.01103128,-0.01103210,0.21475291,-0.21475649,0.26118359,-0.26119492,0.10918526,-0.10918423
-2.90245123,1.60232591,-1.60225780,0.08737407,-0.08737517,1.17700661,-1.17692913,0.00067465,-0.00067457,0.02726714,-0.02727140,0.01135976,-0.01136057,0.21672527,-0.21672855,0.26125524,-0.26126667,0.10778522,-0.10778437
-2.89644822,1.57647301,-1.57640599,0.08793489,-0.08793615,1.14989533,-1.14981861,0.00063802,-0.00063793,0.02881017,-0.02881447,0.01167997,-0.01168074,0.21854369,-0.21854668,0.26144856,-0.26146005,0.10647133,-0.10647070
-2.89044522,1.55121914,-1.55115391,0.08855622,-0.08855764,1.12325864,-1.12318348,0.00059975,-0.00059966,0.03035155,-0.03035581,0.01198833,-0.01198907,0.22020228,-0.22020497,0.26175560,-0.26176705,0.10525466,-0.10525429
-2.88444222,1.52677717,-1.52671419,0.08923183,-0.08923340,1.09736130,-1.09728834,0.00056048,-0.00056038,0.03186876,-0.03187294,0.01228077,-0.01228146,0.22168907,-0.22169144,0.26214454,-0.26215578,0.10414183,-0.10414172
-2.87843922,1.50327910,-1.50321863,0.08995216,-0.08995386,1.07240868,-1.07233840,0.00052083,-0.00052073,0.03333814,-0.03334217,0.01255280,-0.01255344,0.22298724,-0.22298925,0.26256205,-0.26257287,0.10313554,-0.10313570
-2.87243622,1.48078521,-1.48072734,0.09070544,-0.09070727,1.04855087,-1.04848362,0.00048139,-0.00048129,0.03473566,-0.03473948,0.01279971,-0.01280028,0.22407675,-0.22407837,0.26293686,-0.26294700,0.10223542,-0.10223586
-2.86643322,1.45929748,-1.45924214,0.09147896,-0.09148088,1.02588985,-1.02582587,0.00044268,-0.00044259,0.03603779,-0.03604134,0.01301675,-0.01301725,0.22493652,-0.22493770,0.26318444,-0.26319361,0.10143902,-0.10143974
-2.86043022,1.43877620,-1.43872327,0.09226041,-0.09226242,1.00448929,-1.00442873,0.00040520,-0.00040511,0.03722241,-0.03722564,0.01319939,-0.01319980,0.22554678,-0.22554750,0.26321235,-0.26322026,0.10074293,-0.10074391
-2.85442721,1.41915883,-1.41910814,0.09303935,-0.09304143,0.98438600,-0.98432894,0.00036935,-0.00036926,0.03826970,-0.03827256,0.01334351,-0.01334382,0.22589170,-0.22589191,0.26292606,-0.26293243,0.10014392,-0.10014516
-2.84842421,1.40037947,-1.40033086,0.09380847,-0.09381061,0.96560227,-0.96554878,0.00033547,-0.00033538,0.03916295,-0.03916539,0.01344564,-0.01344584,0.22596176,-0.22596147,0.26223493,-0.26223949,0.09964013,-0.09964164
-2.84242121,1.38238770,-1.38234109,0.09456476,-0.09456698,0.94815813,-0.94810829,0.00030383,-0.00030375,0.03988924,-0.03989125,0.01350318,-0.01350327,0.22575608,-0.22575530,0.26105776,-0.26106030,0.09923203,-0.09923382
-2.83641821,1.36516543,-1.36512084,0.09531033,-0.09531264,0.93208254,-0.93203646,0.00027465,-0.00027458,0.04044006,-0.04044161,0.01351456,-0.01351455,0.22528409,-0.22528287,0.25932798,-0.25932832,0.09892322,-0.09892532
-2.83041521,1.34874036,-1.34869796,0.09605296,-0.09605541,0.91742271,-0.91738057,0.00024805,-0.00024799,0.04081165,-0.04081273,0.01347939,-0.01347926,0.22456677,-0.22456518,0.25699780,-0.25699585,0.09872094,-0.09872336
-2.82441221,1.33319531,-1.33315543,0.09680623,-0.09680886,0.90425086,-0.90421291,0.00022412,-0.00022406,0.04100517,-0.04100579,0.01339849,-0.01339825,0.22363706,-0.22363519,0.25404134,-0.25403706,0.09863619,-0.09863898
-2.81840920,1.31867253,-1.31863564,0.09758916,-0.09759203,0.89266787,-0.89263444,0.00020287,-0.00020282,0.04102671,-0.04102689,0.01327396,-0.01327363,0.22253945,-0.22253744,0.25045651,-0.25044994,0.09868358,-0.09868679
-2.81240620,1.30537275,-1.30533949,0.09842553,-0.09842871,0.88280361,-0.88277509,0.00018427,-0.00018423,0.04088696,-0.04088674,0.01310913,-0.01310871,0.22132881,-0.22132679,0.24626549,-0.24625675,0.09888071,-0.09888439
-2.80640320,1.29354913,-1.29352027,0.09934275,-0.09934631,0.87481395,-0.87479081,0.00016826,-0.00016822,0.04060083,-0.04060025,0.01290844,-0.01290793,0.22006836,-0.22006650,0.24151397,-0.24150325,0.09924726,-0.09925147
-2.80040020,1.28349646,-1.28347287,0.10037044,-0.10037446,0.86887473,-0.86885748,0.00015472,-0.00015469,0.04018677,-0.04018587,0.01267726,-0.01267669,0.21882700,-0.21882546,0.23626910,-0.23625664,0.09980378,-0.09980860
-2.79439720,1.27553656,-1.27551914,0.10153878,-0.10154333,0.86517321,-0.86516237,0.00014351,-0.00014349,0.03966599,-0.03966484,0.01242178,-0.01242116,0.21767609,-0.21767505,0.23061636,-0.23060245,0.10057029,-0.10057576
-2.78839420,1.27000089,-1.26999053,0.10287669,-0.10288183,0.86389773,-0.86389380,0.00013448,-0.00013447,0.03906162,-0.03906027,0.01214865,-0.01214800,0.21668593,-0.21668553,0.22465563,-0.22464063,0.10156473,-0.10157089
-2.78239120,1.26721181,-1.26720939,0.10441011,-0.10441589,0.86522643,-0.86522987,0.00012746,-0.00012745,0.03839774,-0.03839625,0.01186483,-0.01186416,0.21592207,-0.21592245,0.21849667,-0.21848093,0.10280144,-0.10280834
-2.77638819,1.26746399,-1.26747024,0.10616031,-0.10616676,0.86931604,-0.86932725,0.00012226,-0.00012225,0.03769849,-0.03769693,0.01157725,-0.01157659,0.21544192,-0.21544317,0.21225432,-0.21223822,0.10428981,-0.10429747
-2.77038519,1.27100725,-1.27102278,0.10814252,-0.10814965,0.87629161,-0.87631087,0.00011868,-0.00011867,0.03698719,-0.03698560,0.01129261,-0.01129197,0.21529159,-0.21529380,0.20604371,-0.20602762,0.10603311,-0.10604152
-2.76438219,1.27803237,-1.27805761,0.11036487,-0.11037268,0.88623815,-0.88626563,0.00011652,-0.00011653,0.03628555,-0.03628399,0.01101712,-0.01101650,0.21550355,-0.21550672,0.19997589,-0.19996016,0.10802772,-0.10803686
-2.75837919,1.28866096,-1.28869614,0.11282784,-0.11283630,0.89919487,-0.89923063,0.00011560,-0.00011561,0.03561307,-0.03561158,0.01075629,-0.01075572,0.21609494,-0.21609906,0.19415392,-0.19413887,0.11026277,-0.11027262
-2.75237619,1.30294010,-1.30298525,0.11552417,-0.11553322,0.91515260,-0.91519655,0.00011572,-0.00011573,0.03498656,-0.03498518,0.01051481,-0.01051430,0.21706695,-0.21707197,0.18866984,-0.18865577,0.11272032,-0.11273080
-2.74637319,1.32084239,-1.32089734,0.11843925,-0.11844883,0.93405454,-0.93410646,0.00011669,-0.00011670,0.03441986,-0.03441862,0.01029643,-0.01029598,0.21840524,-0.21841105,0.18360256,-0.18358972,0.11537597,-0.11538701
-2.74037019,1.34227130,-1.34233572,0.12155212,-0.12156215,0.95580054,-0.95586013,0.00011833,-0.00011834,0.03392376,-0.03392269,0.01010391,-0.01010352,0.22008129,-0.22008776,0.17901673,-0.17900535,0.11820005,-0.11821157
-2.73436718,1.36707149,-1.36714490,0.12483686,-0.12484723,0.98025446,-0.98032132,0.00012047,-0.00012048,0.03350610,-0.03350521,0.00993900,-0.00993869,0.22205484,-0.22206181,0.17496270,-0.17495292,0.12115920,-0.12117110
-2.72836418,1.39504332,-1.39512517,0.12826429,-0.12827491,1.00725405,-1.00732775,0.00012296,-0.00012297,0.03317204,-0.03317134,0.00980254,-0.00980230,0.22427706,-0.22428437,0.17147731,-0.17146927,0.12421835,-0.12423054
-2.72236118,1.42596035,-1.42605005,0.13180406,-0.13181483,1.03662271,-1.03670280,0.00012565,-0.00012566,0.03292445,-0.03292395,0.00969453,-0.00969436,0.22669443,-0.22670190,0.16858562,-0.16857942,0.12734288,-0.12735527
-2.71635818,1.45958853,-1.45968550,0.13542669,-0.13543752,1.06818194,-1.06826799,0.00012841,-0.00012843,0.03276445,-0.03276414,0.00961423,-0.00961413,0.22925288,-0.22926035,0.16630318,-0.16629890,0.13050087,-0.13051339
-2.71035518,1.49570529,-1.49580905,0.13910566,-0.13911649,1.10176358,-1.10185520,0.00013114,-0.00013116,0.03269190,-0.03269179,0.00956035,-0.00956031,0.23190215,-0.23190949,0.16463875,-0.16463644,0.13366538,-0.13367797
-2.70435218,1.53411722,-1.53422738,0.14281929,-0.14283005,1.13722063,-1.13731754,0.00013374,-0.00013375,0.03270606,-0.03270614,0.00953117,-0.00953119,0.23459986,-0.23460697,0.16359711,-0.16359681,0.13681633,-0.13682895
-2.69834917,1.57467443,-1.57479075,0.14655219,-0.14656286,1.17443575,-1.17453774,0.00013613,-0.00013614,0.03280602,-0.03280631,0.00952471,-0.00952478,0.23731514,-0.23732195,0.16318181,-0.16318357,0.13994213,-0.13995478
-2.69234617,1.61728052,-1.61740295,0.15029637,-0.15030692,1.21332636,-1.21343333,0.00013825,-0.00013826,0.03299125,-0.03299174,0.00953887,-0.00953899,0.24003143,-0.24003793,0.16339757,-0.16340143,0.14304072,-0.14305343
-2.68634317,1.66189694,-1.66202558,0.15405165,-0.15406212,1.25384592,-1.25395789,0.00014006,-0.00014007,0.03326187,-0.03326257,0.00957154,-0.00957171,0.24274844,-0.24275467,0.16425202,-0.16425805,0.14612000,-0.14613282
-2.68034017,1.70854112,-1.70867623,0.15782558,-0.15783599,1.29598086,-1.29609791,0.00014154,-0.00014155,0.03361888,-0.03361980,0.00962068,-0.00962089,0.24548281,-0.24548887,0.16575685,-0.16576511,0.14919756,-0.14921057
-2.67433717,1.75727817,-1.75742012,0.16163259,-0.16164301,1.33974311,-1.33986538,0.00014267,-0.00014268,0.03406419,-0.03406535,0.00968440,-0.00968465,0.24826774,-0.24827377,0.16792794,-0.16793851,0.15229967,-0.15231299
-2.66833417,1.80820642,-1.80835563,0.16549262,-0.16550312,1.38515867,-1.38528632,0.00014346,-0.00014347,0.03460052,-0.03460194,0.00976094,-0.00976122,0.25115119,-0.25115737,0.17078471,-0.17079768,0.15545962,-0.15547336
-2.66233117,1.86143749,-1.86159441,0.16942919,-0.16943985,1.43225271,-1.43238586,0.00014392,-0.00014393,0.03523110,-0.03523278,0.00984868,-0.00984899,0.25419312,-0.25419966,0.17434846,-0.17436391,0.15871537,-0.15872967
-2.65632816,1.91707227,-1.91723725,0.17346702,-0.17347792,1.48103221,-1.48117088,0.00014407,-0.00014408,0.03595927,-0.03596124,0.00994608,-0.00994642,0.25746152,-0.25746864,0.17864000,-0.17865801,0.16210670,-0.16212170
-2.65032516,1.97517415,-1.97534736,0.17762939,-0.17764061,1.53146733,-1.53161141,0.00014394,-0.00014394,0.03678796,-0.03679024,0.01005164,-0.01005200,0.26102777,-0.26103571,0.18367650,-0.18369713,0.16567208,-0.16568790
-2.64432216,2.03574148,-2.03592287,0.18193544,-0.18194703,1.58347286,-1.58362205,0.00014355,-0.00014355,0.03771912,-0.03772170,0.01016377,-0.01016416,0.26496146,-0.26497042,0.18946794,-0.18949123,0.16944524,-0.16946198
-2.63831916,2.09868140,-2.09887059,0.18639748,-0.18640946,1.63689130,-1.63704502,0.00014293,-0.00014293,0.03875305,-0.03875594,0.01028076,-0.01028117,0.26932487,-0.26933503,0.19601330,-0.19603924,0.17345184,-0.17346958
-2.63231616,2.16378681,-2.16398303,0.19101862,-0.19103100,1.69147886,-1.69163629,0.00014211,-0.00014211,0.03988785,-0.03989105,0.01040065,-0.01040107,0.27416768,-0.27417918,0.20329675,-0.20332528,0.17770638,-0.17772516
-2.62631316,2.23071867,-2.23092075,0.19579085,-0.19580360,1.74689593,-1.74705592,0.00014111,-0.00014111,0.04111884,-0.04112234,0.01052118,-0.01052161,0.27952207,-0.27953498,0.21128419,-0.21131521,0.18220953,-0.18222933
-2.62031016,2.29899530,-2.29920160,0.20069375,-0.20070679,1.80270303,-1.80286413,0.00013993,-0.00013993,0.04243818,-0.04244194,0.01063975,-0.01064017,0.28539856,-0.28541287,0.21992038,-0.21995369,0.18694607,-0.18696682
-2.61430715,2.36798994,-2.36819839,0.20569388,-0.20570710,1.85836320,-1.85852370,0.00013860,-0.00013860,0.04383450,-0.04383849,0.01075337,-0.01075378,0.29178288,-0.29179852,0.22912686,-0.22916221,0.19188362,-0.19190521
-2.60830415,2.43693761,-2.43714574,0.21074510,-0.21075834,1.91325134,-1.91340924,0.00013711,-0.00013711,0.04529287,-0.04529704,0.01085869,-0.01085909,0.29863417,-0.29865098,0.23880095,-0.23883799,0.19697228,-0.19699452
-2.60230115,2.50495163,-2.50515661,0.21578966,-0.21580274,1.96667054,-1.96682367,0.00013545,-0.00013545,0.04679484,-0.04679914,0.01095206,-0.01095243,0.30588449,-0.30590222,0.24881597,-0.24885430,0.20214515,-0.20216781
-2.59629815,2.57104954,-2.57124829,0.22076025,-0.22077297,2.01787525,-2.01802132,0.00013361,-0.00013360,0.04831875,-0.04832311,0.01102956,-0.01102989,0.31343996,-0.31345830,0.25902275,-0.25906189,0.20731992,-0.20734272
-2.59029515,2.63418785,-2.63437715,0.22558280,-0.22559493,2.06610047,-2.06623717,0.00013157,-0.00013157,0.04984023,-0.04984457,0.01108715,-0.01108743,0.32118334,-0.32120191,0.26925244,-0.26929185,0.21240126,-0.21242388
-2.58429215,2.69330417,-2.69348079,0.23017997,-0.23019127,2.11059585,-2.11072095,0.00012932,-0.00012932,0.05133290,-0.05133713,0.01112077,-0.01112098,0.32897806,-0.32899643,0.27932065,-0.27935975,0.21728415,-0.21730625
-2.57828914,2.74736498,-2.74752582,0.23447525,-0.23448549,2.15066329,-2.15077475,0.00012683,-0.00012683,0.05276921,-0.05277325,0.01112650,-0.01112664,0.33667361,-0.33669132,0.28903268,-0.28907085,0.22185781,-0.22187903
-2.57228614,2.79541690,-2.79555917,0.23839733,-0.23840632,2.18569618,-2.18579228,0.00012409,-0.00012409,0.05412148,-0.05412525,0.01110072,-0.01110076,0.34411186,-0.34412843,0.29818971,-0.29822632,0.22601018,-0.22603015
-2.56628314,2.83663889,-2.83676023,0.24188473,-0.24189230,2.21521845,-2.21529790,0.00012108,-0.00012108,0.05536296,-0.05536637,0.01104024,-0.01104018,0.35113425,-0.35114920,0.30659564,-0.30663009,0.22963268,-0.22965105
-2.56028014,2.87039265,-2.87049129,0.24489020,-0.24489622,2.23892125,-2.23898328,0.00011779,-0.00011779,0.05646895,-0.05647194,0.01094248,-0.01094233,0.35758933,-0.35760225,0.31406439,-0.31409608,0.23262502,-0.23264146
-2.55427714,2.89626866,-2.89634356,0.24738488,-0.24738929,2.25669528,-2.25673975,0.00011423,-0.00011422,0.05741793,-0.05742043,0.01080561,-0.01080534,0.36334044,-0.36335094,0.32042703,-0.32045545,0.23489982,-0.23491407
-2.54827414,2.91412499,-2.91417594,0.24936183,-0.24936464,2.26865672,-2.26868417,0.00011038,-0.00011037,0.05819260,-0.05819457,0.01062859,-0.01062820,0.36827293,-0.36828070,0.32553878,-0.32556346,0.23638688,-0.23639871
-2.54227114,2.92411669,-2.92414436,0.25083881,-0.25084009,2.27516504,-2.27517674,0.00010628,-0.00010627,0.05878078,-0.05878217,0.01041132,-0.01041082,0.37230075,-0.37230560,0.32928515,-0.32930573,0.23703678,-0.23704602
-2.53626813,2.92671346,-2.92671947,0.25186002,-0.25185993,2.27683118,-2.27682914,0.00010195,-0.00010194,0.05917611,-0.05917692,0.01015465,-0.01015404,0.37537198,-0.37537379,0.33158714,-0.33160335,0.23682362,-0.23683018
-2.53026513,2.92270428,-2.92269119,0.25249671,-0.25249550,2.27451499,-2.27450194,0.00009742,-0.00009741,0.05937864,-0.05937886,0.00986037,-0.00985965,0.37747285,-0.37747164,0.33240505,-0.33241675,0.23574691,-0.23575081
-2.52426213,2.91318772,-2.91315897,0.25284658,-0.25284456,2.26931127,-2.26929060,0.00009273,-0.00009272,0.05939501,-0.05939467,0.00953120,-0.00953038,0.37863027,-0.37862616,0.33174083,-0.33174801,0.23383237,-0.23383365
-2.51825913,2.89954761,-2.89950744,0.25303178,-0.25302933,2.26252420,-2.26249987,0.00008794,-0.00008793,0.05923846,-0.05923760,0.00917070,-0.00916979,0.37891239,-0.37890565,0.32963867,-0.32964143,0.23113151,-0.23113034
-2.51225613,2.88341442,-2.88336775,0.25319568,-0.25319323,2.25563058,-2.25560702,0.00008310,-0.00008309,0.05892851,-0.05892719,0.00878316,-0.00878217,0.37842734,-0.37841834,0.32618385,-0.32618241,0.22772028,-0.22771689
-2.50625313,2.86661313,-2.86656537,0.25349836,-0.25349639,2.25023266,-2.25021460,0.00007827,-0.00007826,0.05849035,-0.05848865,0.00837349,-0.00837244,0.37731997,-0.37730916,0.32149982,-0.32149450,0.22369652,-0.22369119
-2.50025013,2.85109930,-2.85105618,0.25411100,-0.25411002,2.24800200,-2.24799428,0.00007351,-0.00007349,0.05795400,-0.05795201,0.00794706,-0.00794596,0.37576674,-0.37575468,0.31574366,-0.31573490,0.21917651,-0.21916959
-2.49424712,2.83888553,-2.83885286,0.25520932,-0.25520983,2.25061625,-2.25062369,0.00006888,-0.00006886,0.05735317,-0.05735098,0.00750951,-0.00750837,0.37396900,-0.37395630,0.30910009,-0.30908840,0.21429073,-0.21428259
-2.48824412,2.83196112,-2.83194454,0.25696634,-0.25696884,2.25969115,-2.25971829,0.00006443,-0.00006442,0.05672400,-0.05672172,0.00706659,-0.00706544,0.37214478,-0.37213208,0.30177431,-0.30176024,0.20917893,-0.20917001
-2.48224112,2.83220802,-2.83221277,0.25954473,-0.25954966,2.27671038,-2.27676128,0.00006024,-0.00006023,0.05610360,-0.05610133,0.00662399,-0.00662284,0.37051959,-0.37050754,0.29398390,-0.29396806,0.20398489,-0.20397559
-2.47623812,2.84131669,-2.84134738,0.26308902,-0.26309677,2.30295609,-2.30303419,0.00005633,-0.00005632,0.05552853,-0.05552638,0.00618715,-0.00618602,0.36931651,-0.36930575,0.28595035,-0.28593333,0.19885087,-0.19884162
-2.47023512,2.86070551,-2.86076587,0.26771813,-0.26772900,2.33944336,-2.33955122,0.00005274,-0.00005274,0.05503329,-0.05503135,0.00576115,-0.00576004,0.36874611,-0.36873719,0.27789037,-0.27787276,0.19391223,-0.19390343
-2.46423212,2.89144739,-2.89154006,0.27351840,-0.27353259,2.38686126,-2.38700045,0.00004952,-0.00004951,0.05464884,-0.05464718,0.00535051,-0.00534944,0.36899651,-0.36898994,0.27000756,-0.26998991,0.18929229,-0.18928428
