energy_ev,total_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.90395198,5.78557786,0.98532963,0.31073863,2.36067307,1.07505693,0.00964568,1.47115760,0.10325174,2.10574994
-5.89794897,5.69848564,0.97738738,0.30642859,2.33125985,1.05729042,0.00947461,1.45104431,0.10168885,2.07572976
-5.89194597,5.61993772,0.97100738,0.30244709,2.30937841,1.04157009,0.00929119,1.43460261,0.10013609,2.04767555
-5.88594297,5.55084281,0.96652036,0.29883783,2.29511333,1.02797601,0.00909614,1.42188299,0.09861226,2.02210371
-5.87993997,5.49192585,0.96418286,0.29563422,2.28848184,1.01656989,0.00889020,1.41290888,0.09713373,1.99943816
-5.87393697,5.44369522,0.96416538,0.29285744,2.28943189,1.00739357,0.00867416,1.40767594,0.09571375,1.97999093
-5.86793397,5.40641805,0.96654427,0.29051520,2.29784040,1.00046765,0.00844883,1.40615093,0.09436205,1.96394808
-5.86193097,5.38010520,0.97129781,0.28860115,2.31351239,0.99579052,0.00821502,1.40827049,0.09308459,1.95136199
-5.85592796,5.36450744,0.97830671,0.28709507,2.33618144,0.99333783,0.00797357,1.41394021,0.09188368,1.94215037
-5.84992496,5.35912354,0.98735913,0.28596387,2.36551216,0.99306278,0.00772536,1.42303429,0.09075823,1.93610225
-5.84392196,5.36322053,0.99815999,0.28516329,2.40110500,0.99489718,0.00747130,1.43539621,0.08970436,1.93289065
-5.83791896,5.37586551,1.01034432,0.28464040,2.44250365,0.99875339,0.00721235,1.45084053,0.08871616,1.93209129
-5.83191596,5.39596788,1.02349380,0.28433653,2.48920514,1.00452715,0.00694952,1.46915603,0.08778661,1.93320662
-5.82591296,5.42233006,1.03715602,0.28419078,2.54067227,1.01210116,0.00668392,1.49011012,0.08690866,1.93569376
-5.81990995,5.45370434,1.05086526,0.28414370,2.59634810,1.02134915,0.00641669,1.51345443,0.08607637,1.93899519
-5.81390695,5.48885306,1.06416403,0.28414112,2.65567163,1.03214031,0.00614907,1.53893124,0.08528602,1.94257049
-5.80790395,5.52660894,1.07662422,0.28413783,2.71809399,1.04434368,0.00588234,1.56628039,0.08453722,1.94592762
-5.80190095,5.56593242,1.08786686,0.28410101,2.78309401,1.05783213,0.00561784,1.59524620,0.08383390,1.94865224
-5.79589795,5.60596285,1.09757956,0.28401314,2.85019225,1.07248574,0.00535694,1.62558393,0.08318506,1.95043346
-5.78989495,5.64606078,1.10553087,0.28387434,2.91896247,1.08819406,0.00510102,1.65706510,0.08260540,1.95108490
-5.78389195,5.68583877,1.11158076,0.28370392,2.98903963,1.10485724,0.00485147,1.68948148,0.08211564,1.95055982
-5.77788894,5.72517910,1.11568696,0.28354108,3.06012392,1.12238569,0.00460966,1.72264715,0.08174253,1.94895977
-5.77188594,5.76423711,1.11790662,0.28344475,3.13198017,1.14069831,0.00437692,1.75639854,0.08151865,1.94653599
-5.76588294,5.80342973,1.11839362,0.28349242,3.20443272,1.15971933,0.00415452,1.79059233,0.08148178,1.94368376
-5.75987994,5.84340982,1.11739135,0.28377822,3.27735580,1.17937398,0.00394366,1.82510128,0.08167402,1.94092954
-5.75387694,5.88502711,1.11522161,0.28440996,3.35066004,1.19958318,0.00374547,1.85980831,0.08214064,1.93891172
-5.74787394,5.92927780,1.11227001,0.28550560,3.42427574,1.22025772,0.00356096,1.89459912,0.08292860,1.93835547
-5.74187094,5.97724508,1.10896870,0.28718902,3.49813405,1.24129235,0.00339105,1.92935403,0.08408495,1.94004291
-5.73586793,6.03003328,1.10577708,0.28958531,3.57214701,1.26256013,0.00323655,1.96393950,0.08565493,1.94477968
-5.72986493,6.08869887,1.10316146,0.29281580,3.64618781,1.28390771,0.00309813,1.99819996,0.08768006,1.95335935
-5.72386193,6.15418138,1.10157445,0.29699293,3.72007247,1.30515177,0.00297633,2.03195072,0.09019615,1.96652703
-5.71785893,6.22723746,1.10143499,0.30221524,3.79354395,1.32607705,0.00287154,2.06497231,0.09323135,1.98494359
-5.71185593,6.30838089,1.10310972,0.30856255,3.86625973,1.34643624,0.00278401,2.09700685,0.09680426,2.00915204
-5.70585293,6.39783144,1.10689650,0.31609167,3.93778366,1.36595180,0.00271382,2.12775669,0.10092231,2.03954729
-5.69984992,6.49547455,1.11301052,0.32483264,4.00758245,1.38431979,0.00266086,2.15688558,0.10558030,2.07635049
-5.69384692,6.60083380,1.12157367,0.33478577,4.07502722,1.40121553,0.00262484,2.18402228,0.11075934,2.11958917
-5.68784392,6.71305715,1.13260733,0.34591962,4.13939998,1.41630089,0.00260528,2.20876659,0.11642619,2.16908376
-5.68184092,6.83091795,1.14602887,0.35816991,4.19990484,1.42923291,0.00260150,2.23069747,0.12253298,2.22444137
-5.67583792,6.95283048,1.16165202,0.37143954,4.25568352,1.43967324,0.00261264,2.24938292,0.12901749,2.28505709
-5.66983492,7.07687989,1.17919089,0.38559978,4.30583458,1.44729808,0.00263761,2.26439113,0.13580392,2.35012291
-5.66383192,7.20086546,1.19826765,0.40049250,4.34943557,1.45180807,0.00267517,2.27530250,0.14280416,2.41864422
-5.65782891,7.32235584,1.21842345,0.41593352,4.38556734,1.45293778,0.00272390,2.28172191,0.14991953,2.48946332
-5.65182591,7.43875452,1.23913234,0.43171699,4.41333972,1.45046420,0.00278224,2.28329090,0.15704309,2.56128945
-5.64582291,7.54737333,1.25981761,0.44762059,4.43191763,1.44421418,0.00284854,2.27969913,0.16406216,2.63273412
-5.63981991,7.64551148,1.27987003,0.46341153,4.44054691,1.43407025,0.00292106,2.27069496,0.17086134,2.70235088
-5.63381691,7.73053756,1.29866740,0.47885299,4.43857887,1.41997487,0.00299802,2.25609459,0.17732559,2.76867782
-5.62781391,7.79997149,1.31559464,0.49371090,4.42549309,1.40193290,0.00307769,2.23578966,0.18334346,2.83028159
-5.62181091,7.85156362,1.33006386,0.50776077,4.40091744,1.38001227,0.00315837,2.20975298,0.18881035,2.88580104
-5.61580790,7.88336791,1.34153353,0.52079427,4.36464488,1.35434298,0.00323848,2.17804241,0.19363150,2.93398893
-5.60980490,7.89380659,1.34952613,0.53262535,4.31664627,1.32511438,0.00331659,2.14080257,0.19772478,2.97375013
-5.60380190,7.88172357,1.35364359,0.54309557,4.25707877,1.29257118,0.00339146,2.09826450,0.20102304,3.00417460
-5.59779890,7.84642450,1.35357989,0.55207847,4.18628936,1.25700797,0.00346209,2.05074322,0.20347601,3.02456407
-5.59179590,7.78770166,1.34913042,0.55948283,4.10481300,1.21876287,0.00352771,1.99863317,0.20505158,3.03445110
-5.58579290,7.70584276,1.34019762,0.56525450,4.01336557,1.17821024,0.00358781,1.94240162,0.20573649,3.03360995
-5.57978989,7.60162278,1.32679274,0.56937691,3.91283118,1.13575277,0.00364215,1.88258023,0.20553636,3.02205867
-5.57378689,7.47627949,1.30903364,0.57187017,3.80424445,1.09181322,0.00369076,1.81975489,0.20447507,3.00005271
-5.56778389,7.33147330,1.28713890,0.57278870,3.68876783,1.04682589,0.00373389,1.75455401,0.20259358,2.96807008
-5.56178089,7.16923329,1.26141825,0.57221772,3.56766485,1.00122816,0.00377201,1.68763574,0.19994819,2.92678917
-5.55577789,6.99189163,1.23226012,0.57026865,3.44227004,0.95545227,0.00380577,1.61967428,0.19660832,2.87706020
-5.54977489,6.80200941,1.20011669,0.56707358,3.31395656,0.90991739,0.00383595,1.55134583,0.19265405,2.81987171
-5.54377189,6.60229692,1.16548725,0.56277933,3.18410283,0.86502242,0.00386344,1.48331453,0.18817333,2.75631379
-5.53776888,6.39553213,1.12890056,0.55754115,3.05405935,0.82113941,0.00388913,1.41621897,0.18325919,2.68753977
-5.53176588,6.18448066,1.09089723,0.55151653,2.92511711,0.77860800,0.00391393,1.35065965,0.17800693,2.61472804
-5.52576288,5.97182067,1.05201266,0.54485939,2.79847876,0.73773076,0.00393869,1.28718785,0.17251150,2.53904577
-5.51975988,5.76007578,1.01276140,0.53771482,2.67523381,0.69876978,0.00396418,1.22629629,0.16686503,2.46161599
-5.51375688,5.55155825,0.97362356,0.53021480,2.55633862,0.66194429,0.00399104,1.16841200,0.16115483,2.38348921
-5.50775388,5.34832451,0.93503372,0.52247485,2.44260202,0.62742961,0.00401974,1.11389134,0.15546158,2.30562061
-5.50175088,5.15214384,0.89737266,0.51459187,2.33467685,0.59535717,0.00405062,1.06301752,0.14985811,2.22885330
-5.49574787,4.96448081,0.86096207,0.50664317,2.23305747,0.56581569,0.00408383,1.01600051,0.14440845,2.15390785
-5.48974487,4.78649085,0.82606224,0.49868657,2.13808302,0.53885328,0.00411936,0.97297904,0.13916733,2.08137796
-5.48374187,4.61902779,0.79287253,0.49076163,2.04994587,0.51448041,0.00415701,0.93402464,0.13418005,2.01173182
-5.47773887,4.46266192,0.76153429,0.48289167,1.96870443,0.49267356,0.00419648,0.89914727,0.12948263,1.94531832
-5.47173587,4.31770618,0.73213578,0.47508654,1.89429928,0.47337930,0.00423732,0.86830209,0.12510219,1.88237727
-5.46573287,4.18424829,0.70471867,0.46734583,1.82657175,0.45651862,0.00427897,0.84139702,0.12105757,1.82305245
-5.45972986,4.06218626,0.67928543,0.45966233,1.76528345,0.44199141,0.00432081,0.81830060,0.11735998,1.76740643
-5.45372686,3.95126501,0.65580714,0.45202539,1.71013605,0.42968073,0.00436216,0.79884975,0.11401380,1.71543607
-5.44772386,3.85111193,0.63423129,0.44442420,1.66079005,0.41945688,0.00440232,0.78285712,0.11101729,1.66708765
-5.44172086,3.76126959,0.61448896,0.43685054,1.61688196,0.41118114,0.00444055,0.77011774,0.10836334,1.62227087
-5.43571786,3.68122444,0.59650116,0.42930106,1.57803916,0.40470903,0.00447613,0.76041472,0.10604012,1.58087105
-5.42971486,3.61043050,0.58018400,0.42177894,1.54389224,0.39989307,0.00450835,0.75352415,0.10403169,1.54275914
-5.42371186,3.54832792,0.56545269,0.41429482,1.51408463,0.39658514,0.00453652,0.74921896,0.10231848,1.50779928
-5.41770885,3.49435645,0.55222417,0.40686711,1.48827963,0.39463837,0.00455996,0.74727203,0.10087780,1.47585408
-5.41170585,3.44796436,0.54041864,0.39952171,1.46616527,0.39390869,0.00457803,0.74745861,0.09968422,1.44678770
-5.40570285,3.40861378,0.52995994,0.39229113,1.44745725,0.39425605,0.00459011,0.74955835,0.09870999,1.42046706
-5.39969985,3.37578322,0.52077524,0.38521325,1.43190057,0.39554555,0.00459558,0.75335705,0.09792542,1.39676178
-5.39369685,3.34896868,0.51279409,0.37832980,1.41927036,0.39764829,0.00459387,0.75864842,0.09729932,1.37554318
-5.38769385,3.32768403,0.50594724,0.37168460,1.40937237,0.40044232,0.00458444,0.76523597,0.09679948,1.35668289
-5.38169085,3.31146188,0.50016542,0.36532190,1.40204353,0.40381349,0.00456676,0.77293519,0.09639315,1.34005155
-5.37568784,3.29985536,0.49537828,0.35928467,1.39715280,0.40765640,0.00454036,0.78157601,0.09604765,1.32551786
-5.36968484,3.29244131,0.49151373,0.35361315,1.39460251,0.41187528,0.00450483,0.79100557,0.09573099,1.31294843
-5.36368184,3.28882507,0.48849777,0.34834364,1.39433006,0.41638498,0.00445981,0.80109116,0.09541250,1.30220828
-5.35767884,3.28864652,0.48625482,0.34350753,1.39630998,0.42111184,0.00440506,0.81172322,0.09506351,1.29316235
-5.35167584,3.29158714,0.48470853,0.33913073,1.40055577,0.42599446,0.00434044,0.82281809,0.09465800,1.28567763
-5.34567284,3.29737739,0.48378309,0.33523334,1.40712148,0.43098433,0.00426593,0.83432043,0.09417318,1.27962596
-5.33966983,3.30580367,0.48340484,0.33182968,1.41610234,0.43604615,0.00418166,0.84620487,0.09359002,1.27488709
-5.33366683,3.31671411,0.48350395,0.32892847,1.42763420,0.44115792,0.00408796,0.85847682,0.09289368,1.27135185
-5.32766383,3.33002243,0.48401622,0.32653333,1.44189121,0.44631058,0.00398529,0.87117217,0.09207379,1.26892497
-5.32166083,3.34570914,0.48488460,0.32464337,1.45908174,0.45150728,0.00387431,0.88435564,0.09112454,1.26752741
-5.31565783,3.36381964,0.48606041,0.32325390,1.47944202,0.45676220,0.00375587,0.89811791,0.09004471,1.26709790
-5.30965483,3.38445887,0.48750407,0.32235711,1.50322774,0.46209901,0.00363099,0.91257126,0.08883743,1.26759344
-5.30365183,3.40778240,0.48918527,0.32194284,1.53070359,0.46754883,0.00350082,0.92784403,0.08750986,1.26898871
-5.29764882,3.43398406,0.49108250,0.32199922,1.56213096,0.47314797,0.00336669,0.94407386,0.08607265,1.27127442
-5.29164582,3.46328056,0.49318199,0.32251324,1.59775437,0.47893530,0.00323001,0.96140003,0.08453936,1.27445442
-5.28564282,3.49589361,0.49547602,0.32347121,1.63778686,0.48494948,0.00309227,0.97995520,0.08292572,1.27854197
-5.27963982,3.53203029,0.49796080,0.32485905,1.68239524,0.49122611,0.00295501,0.99985674,0.08124883,1.28355510
-5.27363682,3.57186248,0.50063392,0.32666248,1.73168551,0.49779480,0.00281978,1.02119819,0.07952638,1.28951146
-5.26763382,3.61550644,0.50349158,0.32886701,1.78568939,0.50467649,0.00268806,1.04404101,0.07777586,1.29642289
-5.26163082,3.66300338,0.50652584,0.33145790,1.84435240,0.51188087,0.00256131,1.06840721,0.07601378,1.30428994
-5.25562781,3.71430204,0.50972190,0.33441989,1.90752413,0.51940422,0.00244085,1.09427300,0.07425501,1.31309678
-5.24962481,3.76924423,0.51305571,0.33773697,1.97495119,0.52722756,0.00232787,1.12156388,0.07251223,1.32280663
-5.24362181,3.82755407,0.51649205,0.34139197,2.04627324,0.53531538,0.00222342,1.15015143,0.07079549,1.33335809
-5.23761881,3.88883158,0.51998317,0.34536633,2.12102235,0.54361489,0.00212838,1.17985185,0.06911194,1.34466261
-5.23161581,3.95255115,0.52346811,0.34963970,2.19862577,0.55205587,0.00204343,1.21042662,0.06746573,1.35660312
-5.22561281,4.01806515,0.52687281,0.35418982,2.27841230,0.56055122,0.00196909,1.24158511,0.06585801,1.36903414
-5.21960980,4.08461264,0.53011096,0.35899235,2.35962184,0.56899810,0.00190569,1.27298916,0.06428718,1.38178333
-5.21360680,4.15133321,0.53308560,0.36402096,2.44141815,0.57727973,0.00185340,1.30425965,0.06274922,1.39465435
-5.20760380,4.21728541,0.53569151,0.36924755,2.52290417,0.58526779,0.00181225,1.33498464,0.06123814,1.40743122
-5.20160080,4.28146908,0.53781813,0.37464265,2.60313964,0.59282542,0.00178215,1.36472902,0.05974652,1.41988369
-5.19559780,4.34285106,0.53935298,0.38017598,2.68116027,0.59981057,0.00176290,1.39304524,0.05826619,1.43177370
-5.18959480,4.40039296,0.54018546,0.38581724,2.75599799,0.60607974,0.00175425,1.41948474,0.05678881,1.44286238
-5.18359180,4.45308011,0.54021079,0.39153692,2.82670144,0.61149198,0.00175590,1.44360971,0.05530658,1.45291759
-5.17758879,4.49995053,0.53933387,0.39730724,2.89235614,0.61591290,0.00176755,1.46500466,0.05381279,1.46172133
-5.17158579,4.54012249,0.53747305,0.40310315,2.95210367,0.61921856,0.00178889,1.48328751,0.05230237,1.46907692
-5.16558279,4.57281993,0.53456341,0.40890323,3.00515922,0.62129923,0.00181966,1.49811956,0.05077233,1.47481558
-5.15957979,4.59739429,0.53055959,0.41469055,3.05082693,0.62206264,0.00185966,1.50921428,0.04922209,1.47880200
-5.15357679,4.61334223,0.52543795,0.42045333,3.08851273,0.62143680,0.00190872,1.51634424,0.04765364,1.48093874
-5.14757379,4.62031845,0.51919793,0.42618545,3.11773424,0.61937211,0.00196675,1.51934635,0.04607157,1.48116940
-5.14157079,4.61814326,0.51186269,0.43188679,3.13812763,0.61584286,0.00203373,1.51812490,0.04448304,1.47948014
-5.13556778,4.60680490,0.50347888,0.43756322,3.14945133,0.61084787,0.00210967,1.51265268,0.04289747,1.47589994
-5.12956478,4.58645665,0.49411562,0.44322653,3.15158689,0.60441043,0.00219462,1.50297002,0.04132627,1.47049932
-5.12356178,4.55740935,0.48386279,0.44889411,3.14453698,0.59657753,0.00228867,1.48918203,0.03978237,1.46338792
-5.11755878,4.52011986,0.47282866,0.45458854,3.12842099,0.58741841,0.00239190,1.47145419,0.03827977,1.45471103
-5.11155578,4.47517650,0.46113706,0.46033711,3.10346871,0.57702249,0.00250436,1.45000666,0.03683296,1.44464532
-5.10555278,4.42328217,0.44892416,0.46617139,3.07001234,0.56549700,0.00262608,1.42510756,0.03545644,1.43339418
-5.09954977,4.36523630,0.43633504,0.47212688,3.02847749,0.55296414,0.00275701,1.39706567,0.03416417,1.42118290
-5.09354677,4.30191657,0.42352020,0.47824282,2.97937344,0.53955813,0.00289704,1.36622268,0.03296914,1.40825388
-5.08754377,4.23426101,0.41063215,0.48456219,2.92328306,0.52542224,0.00304596,1.33294560,0.03188297,1.39486230
-5.08154077,4.16325130,0.39782221,0.49113192,2.86085263,0.51070577,0.00320347,1.29761922,0.03091560,1.38127221
-5.07553777,4.08989756,0.38523753,0.49800334,2.79278188,0.49556130,0.00336920,1.26063905,0.03007510,1.36775329
-5.06953477,4.01522475,0.37301858,0.50523269,2.71981401,0.48014208,0.00354266,1.22240482,0.02936755,1.35457819
-5.06353177,3.94026077,0.36129691,0.51288176,2.64272602,0.46459964,0.00372330,1.18331442,0.02879704,1.34202041
-5.05752876,3.86602582,0.35019343,0.52101846,2.56231900,0.44908176,0.00391049,1.14375850,0.02836575,1.33035262
-5.05152576,3.79352263,0.33981702,0.52971714,2.47940847,0.43373060,0.00410355,1.10411550,0.02807407,1.31984506
-5.04552276,3.72372714,0.33026359,0.53905863,2.39481443,0.41868111,0.00430178,1.06474712,0.02792078,1.31076407
-5.03951976,3.65757906,0.32161545,0.54912969,2.30935131,0.40405965,0.00450443,1.02599416,0.02790333,1.30337017
-5.03351676,3.59597179,0.31394100,0.56002187,2.22381750,0.38998273,0.00471075,0.98817260,0.02801799,1.29791582
-5.02751376,3.53974161,0.30729469,0.57182964,2.13898485,0.37655594,0.00491999,0.95157004,0.02826014,1.29464240
-5.02151076,3.48965578,0.30171724,0.58464767,2.05558806,0.36387304,0.00513138,0.91644233,0.02862438,1.29377658
-5.01550775,3.44640003,0.29723614,0.59856732,1.97431451,0.35201511,0.00534414,0.88301067,0.02910472,1.29552593
-5.00950475,3.41056549,0.29386628,0.61367248,1.89579472,0.34104998,0.00555747,0.85145922,0.02969462,1.30007403
-5.00350175,3.38263611,0.29161093,0.63003472,1.82059405,0.33103179,0.00577051,0.82193335,0.03038706,1.30757512
-4.99749875,3.36297709,0.29046293,0.64770820,1.74920614,0.32200084,0.00598236,0.79453885,0.03117448,1.31814892
-4.99149575,3.35182558,0.29040619,0.66672439,1.68204856,0.31398378,0.00619201,0.76934214,0.03204873,1.33187569
-4.98549275,3.34928457,0.29141746,0.68708713,1.61946110,0.30699419,0.00639835,0.74637188,0.03300093,1.34879227
-4.97948974,3.35532105,0.29346847,0.70876818,1.56170710,0.30103353,0.00660016,0.72562180,0.03402140,1.36888932
-4.97348674,3.36976921,0.29652835,0.73170383,1.50897792,0.29609264,0.00679605,0.70705510,0.03509951,1.39211039
-4.96748374,3.39233944,0.30056635,0.75579268,1.46140054,0.29215359,0.00698453,0.69061025,0.03622362,1.41835304
-4.96148074,3.42263327,0.30555480,0.78089508,1.41904812,0.28919200,0.00716396,0.67620798,0.03738100,1.44747225
-4.95547774,3.46016408,0.31147215,0.80683423,1.38195294,0.28717977,0.00733260,0.66375941,0.03855787,1.47928632
-4.94947474,3.50438325,0.31830613,0.83339922,1.35012116,0.28608793,0.00748867,0.65317479,0.03973949,1.51358499
-4.94347174,3.55471044,0.32605672,0.86034993,1.32354854,0.28588969,0.00763034,0.64437251,0.04091031,1.55013976
-4.93746873,3.61056681,0.33473881,0.88742362,1.30223609,0.28656346,0.00775587,0.63728796,0.04205422,1.58871565
-4.93146573,3.67140942,0.34438444,0.91434305,1.28620474,0.28809557,0.00786361,0.63188157,0.04315487,1.62908416
-4.92546273,3.73676467,0.35504435,0.94082576,1.27550786,0.29048262,0.00795211,0.62814563,0.04419604,1.67103634
-4.91945973,3.80625893,0.36678867,0.96659401,1.27024080,0.29373330,0.00802022,0.62610937,0.04516207,1.71439540
-4.91345673,3.87964412,0.37970666,0.99138489,1.27054644,0.29786940,0.00806710,0.62584190,0.04603833,1.75902785
-4.90745373,3.95681634,0.39390531,1.01496013,1.27661645,0.30292600,0.00809235,0.62745273,0.04681160,1.80485243
-4.90145073,4.03782606,0.40950675,1.03711491,1.28868748,0.30895073,0.00809601,0.63108964,0.04747058,1.85184599
-4.89544772,4.12287854,0.42664449,1.05768534,1.30703259,0.31600204,0.00807863,0.63693387,0.04800616,1.90004573
-4.88944472,4.21232390,0.44545847,1.07655399,1.33194786,0.32414656,0.00804124,0.64519283,0.04841179,1.94954744
-4.88344172,4.30663675,0.46608909,1.09365329,1.36373487,0.33345551,0.00798539,0.65609042,0.04868365,2.00049942
-4.87743872,4.40638585,0.48867035,1.10896642,1.40267970,0.34400044,0.00791306,0.66985551,0.04882072,2.05309223
-4.87143572,4.51219504,0.51332237,1.12252580,1.44902963,0.35584836,0.00782665,0.68670906,0.04882482,2.10754461
-4.86543272,4.62469701,0.54014359,1.13440906,1.50296863,0.36905650,0.00772889,0.70685029,0.04870042,2.16408600
-4.85942971,4.74448229,0.56920289,1.14473280,1.56459297,0.38366696,0.00762273,0.73044288,0.04845441,2.22293665
-4.85342671,4.87204579,0.60053211,1.15364457,1.63388835,0.39970152,0.00751124,0.75760156,0.04809577,2.28428622
-4.84742371,5.00773385,0.63411927,1.16131324,1.71070984,0.41715681,0.00739752,0.78837993,0.04763517,2.34827199
-4.84142071,5.15169459,0.66990280,1.16791868,1.79476584,0.43600016,0.00728456,0.82276007,0.04708445,2.41495797
-4.83541771,5.30383434,0.70776722,1.17364096,1.88560712,0.45616634,0.00717515,0.86064448,0.04645615,2.48431605
-4.82941471,5.46378280,0.74754046,1.17864993,1.98262164,0.47755534,0.00707176,0.90185074,0.04576300,2.55621044
-4.82341171,5.63086901,0.78899305,1.18309565,2.08503587,0.50003138,0.00697646,0.94610935,0.04501743,2.63038630
-4.81740870,5.80410988,0.83183948,1.18710014,2.19192259,0.52342334,0.00689089,0.99306469,0.04423112,2.70646353
-4.81140570,5.98221245,0.87574154,1.19075102,2.30221527,0.54752646,0.00681616,1.04227936,0.04341468,2.78393620
-4.80540270,6.16359022,0.92031383,1.19409727,2.41472848,0.57210545,0.00675287,1.09324164,0.04257732,2.86217805
-4.79939970,6.34639333,0.96513125,1.19714727,2.52818372,0.59689893,0.00670108,1.14537593,0.04172673,2.94045394
-4.79339670,6.52855186,1.00973830,1.19986936,2.64123961,0.62162496,0.00666040,1.19805570,0.04086898,3.01793705
-4.78739370,6.70783033,1.05365978,1.20219464,2.75252534,0.64598762,0.00662997,1.25061852,0.04000860,3.09373124
-4.78139070,6.88189162,1.09641270,1.20402202,2.86067599,0.66968434,0.00660855,1.30238263,0.03914870,3.16689757
-4.77538769,7.04836756,1.13751882,1.20522505,2.96436831,0.69241367,0.00659463,1.35266439,0.03829125,3.23648413
-4.76938469,7.20493314,1.17651747,1.20566026,3.06235547,0.71388331,0.00658648,1.40079592,0.03743744,3.30155770
-4.76338169,7.34938147,1.21297806,1.20517652,3.15349946,0.73381805,0.00658228,1.44614232,0.03658799,3.36123596
-4.75737869,7.47969599,1.24651187,1.20362484,3.23679963,0.75196726,0.00658019,1.48811775,0.03574369,3.41471888
-4.75137569,7.59411712,1.27678257,1.20086823,3.31141654,0.76811175,0.00657847,1.52619985,0.03490579,3.46131778
-4.74537269,7.69120038,1.30351515,1.19679106,3.37668993,0.78206965,0.00657552,1.55994190,0.03407647,3.50048096
-4.73936968,7.76986355,1.32650284,1.19130746,3.43215033,0.79370106,0.00657001,1.58898234,0.03325926,3.53181464
-4.73336668,7.82942104,1.34561168,1.18436836,3.47752388,0.80291149,0.00656091,1.61305129,0.03245940,3.55509833
-4.72736368,7.86960410,1.36078278,1.17596692,3.51273042,0.80965362,0.00654749,1.63197398,0.03168415,3.57029409
-4.72136068,7.89056616,1.37203195,1.16614214,3.53787498,0.81392769,0.00652943,1.64567094,0.03094295,3.57754920
-4.71535768,7.89287339,1.37944693,1.15498034,3.55323336,0.81578030,0.00650673,1.65415521,0.03024758,3.57719223
-4.70935468,7.87748104,1.38318229,1.14261481,3.55923253,0.81530168,0.00647977,1.65752659,0.02961209,3.56972277
-4.70335168,7.84569690,1.38345224,1.12922332,3.55642688,0.81262179,0.00644922,1.65596349,0.02905273,3.55579526
-4.69734867,7.79913359,1.38052173,1.11502400,3.54547160,0.80790511,0.00641605,1.64971279,0.02858766,3.53619764
-4.69134567,7.73965188,1.37469626,1.10026943,3.52709436,0.80134469,0.00638142,1.63907816,0.02823662,3.51182585
-4.68534267,7.66929756,1.36631081,1.08523956,3.50206658,0.79315541,0.00634666,1.62440751,0.02802049,3.48365511
-4.67933967,7.59023450,1.35571831,1.07023340,3.47117570,0.78356701,0.00631316,1.60608015,0.02796067,3.45270914
-4.67333667,7.50467641,1.34327831,1.05556015,3.43519945,0.77281693,0.00628234,1.58449425,0.02807852,3.42002851
-4.66733367,7.41482010,1.32934612,1.04152973,3.39488313,0.76114345,0.00625553,1.56005505,0.02839457,3.38663933
-4.66133067,7.32278224,1.31426285,1.02844337,3.35092081,0.74877919,0.00623395,1.53316435,0.02892786,3.35352306
-4.65532766,7.23054193,1.29834677,1.01658424,3.30394081,0.73594532,0.00621859,1.50421163,0.02969508,3.32158869
-4.64932466,7.13989049,1.28188618,1.00620861,3.25449588,0.72284660,0.00621020,1.47356692,0.03070986,3.29164791
-4.64332166,7.05238976,1.26513394,0.99753774,3.20305804,0.70966731,0.00620924,1.44157569,0.03198194,3.26439388
