energy_ev,total_up,Ge_p_up,Ge_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.44772386,9.93407199,3.43900929,0.00000000,3.17744296,5.74494506,0.09537879,2.64626952
-5.44172086,9.80036805,3.43256096,0.00000000,3.13902156,5.69368075,0.09412549,2.57680976
-5.43571786,9.65028700,3.42200213,0.00000000,3.09319811,5.63421591,0.09290174,2.50142825
-5.42971486,9.48622614,3.40740467,0.00000000,3.04082780,5.56737660,0.09174385,2.42137692
-5.42371186,9.31068919,3.38879670,0.00000000,2.98280166,5.49401436,0.09068708,2.33799932
-5.41770885,9.12622629,3.36616446,0.00000000,2.92001853,5.41498853,0.08976457,2.25269839
-5.41170585,8.93537299,3.33945641,0.00000000,2.85335922,5.33114826,0.08900624,2.16690186
-5.40570285,8.74059055,3.30858951,0.00000000,2.78366414,5.24331492,0.08843789,2.08202636
-5.39969985,8.54420990,3.27345736,0.00000000,2.71171548,5.15226555,0.08808038,1.99944176
-5.39369685,8.34838157,3.23394009,0.00000000,2.63822449,5.05871812,0.08794900,1.92043708
-5.38769385,8.15503363,3.18991552,0.00000000,2.56382438,4.96331931,0.08805314,1.84618927
-5.38169085,7.96583930,3.14127151,0.00000000,2.48906866,4.86663538,0.08839618,1.77773599
-5.37568784,7.78219542,3.08791876,0.00000000,2.41443485,4.76914663,0.08897568,1.71595346
-5.36968484,7.60521228,3.02980384,0.00000000,2.34033247,4.67124582,0.08978380,1.66154008
-5.36368184,7.43571491,2.96692180,0.00000000,2.26711470,4.57324050,0.09080804,1.61500621
-5.35767884,7.27425518,2.89932780,0.00000000,2.19509231,4.47535918,0.09203207,1.57667049
-5.35167584,7.12113352,2.82714715,0.00000000,2.12454858,4.37776096,0.09343686,1.54666238
-5.34567284,6.97642874,2.75058320,0.00000000,2.05575391,4.28054806,0.09500174,1.52493069
-5.33966983,6.84003394,2.66992255,0.00000000,1.98897893,4.18378044,0.09670564,1.51125749
-5.33366683,6.71169643,2.58553721,0.00000000,1.92450481,4.08749181,0.09852819,1.50527659
-5.32766383,6.59105937,2.49788333,0.00000000,1.86263018,3.99170605,0.10045071,1.50649556
-5.32166083,6.47770306,2.40749640,0.00000000,1.80367395,3.89645320,0.10245712,1.51432043
-5.31565783,6.37118389,2.31498304,0.00000000,1.74797379,3.80178417,0.10453452,1.52808181
-5.30965483,6.27106923,2.22100952,0.00000000,1.69588054,3.70778354,0.10667364,1.54706144
-5.30365183,6.17696709,2.12628751,0.00000000,1.64774883,3.61457975,0.10886893,1.57051807
-5.29764882,6.08854943,2.03155770,0.00000000,1.60392478,3.52235240,0.11111848,1.59771182
-5.29164582,6.00556876,1.93757189,0.00000000,1.56473159,3.43133631,0.11342365,1.62792615
-5.28564282,5.92786790,1.84507456,0.00000000,1.53045423,3.34182233,0.11578846,1.66048673
-5.27963982,5.85538305,1.75478457,0.00000000,1.50132430,3.25415495,0.11821894,1.69477685
-5.27363682,5.78814072,1.66737809,0.00000000,1.47750636,3.16872692,0.12072222,1.73024893
-5.26763382,5.72624937,1.58347331,0.00000000,1.45908651,3.08597116,0.12330570,1.76643196
-5.26163082,5.66988643,1.50361780,0.00000000,1.44606438,3.00635045,0.12597613,1.80293507
-5.25562781,5.61928194,1.42827882,0.00000000,1.43834892,2.93034516,0.12873884,1.83944715
-5.24962481,5.57469949,1.35783709,0.00000000,1.43575855,2.85843970,0.13159703,1.87573298
-5.24362181,5.53641563,1.29258403,0.00000000,1.43802548,2.79110797,0.13455122,1.91162630
-5.23761881,5.50469835,1.23272230,0.00000000,1.44480420,2.72879836,0.13759886,1.94702011
-5.23161581,5.47978551,1.17836948,0.00000000,1.45568341,2.67191869,0.14073418,1.98185495
-5.22561281,5.46186363,1.12956434,0.00000000,1.47020078,2.62082155,0.14394806,2.01610571
-5.21960980,5.45104764,1.08627507,0.00000000,1.48785941,2.57579029,0.14722821,2.04976738
-5.21360680,5.44736176,1.04840877,0.00000000,1.50814505,2.53702617,0.15055936,2.08284062
-5.20760380,5.45072199,1.01582152,0.00000000,1.53054287,2.50463674,0.15392353,2.11531748
-5.20160080,5.46092025,0.98832817,0.00000000,1.55455280,2.47862607,0.15730034,2.14716788
-5.19559780,5.47761063,0.96571135,0.00000000,1.57970229,2.45888679,0.16066733,2.17832746
-5.18959480,5.50029784,0.94772899,0.00000000,1.60555594,2.44519444,0.16400020,2.20868710
-5.18359180,5.52832849,0.93412000,0.00000000,1.63172133,2.43720428,0.16727299,2.23808465
-5.17758879,5.56088545,0.92460797,0.00000000,1.65785086,2.43445084,0.17045817,2.26629919
-5.17158579,5.59698599,0.91890269,0.00000000,1.68363958,2.43635049,0.17352673,2.29304813
-5.16558279,5.63548429,0.91669979,0.00000000,1.70881958,2.44220703,0.17644810,2.31798736
-5.15957979,5.67507899,0.91767874,0.00000000,1.73315135,2.45122074,0.17919014,2.34071474
-5.15357679,5.71432642,0.92149984,0.00000000,1.75641325,2.46250071,0.18171915,2.36077685
-5.14757379,5.75166004,0.92780058,0.00000000,1.77838993,2.47508054,0.18399992,2.37767914
-5.14157079,5.78541658,0.93619229,0.00000000,1.79886112,2.48793735,0.18599593,2.39089919
-5.13556778,5.81386884,0.94625757,0.00000000,1.81759172,2.50001370,0.18766975,2.39990295
-5.12956478,5.83526521,0.95754928,0.00000000,1.83432452,2.51024224,0.18898363,2.40416355
-5.12356178,5.84787519,0.96959162,0.00000000,1.84877636,2.51757241,0.18990034,2.40318207
-5.11755878,5.85004007,0.98188361,0.00000000,1.86063850,2.52099860,0.19038421,2.39650967
-5.11155578,5.84022747,0.99390534,0.00000000,1.86958161,2.51958897,0.19040251,2.38377038
-5.10555278,5.81708791,1.00512706,0.00000000,1.87526536,2.51251406,0.18992689,2.36468352
-5.09954977,5.77951138,1.01502067,0.00000000,1.87735250,2.49907412,0.18893499,2.33908492
-5.09354677,5.72668167,1.02307366,0.00000000,1.87552664,2.47872427,0.18741216,2.30694596
-5.08754377,5.65812580,1.02880447,0.00000000,1.86951283,2.45109630,0.18535305,2.26838946
-5.08154077,5.57375622,1.03177893,0.00000000,1.85909978,2.41601636,0.18276312,2.22370150
-5.07553777,5.47390332,1.03162670,0.00000000,1.84416228,2.37351749,0.17965987,2.17333844
-5.06953477,5.35933612,1.02805697,0.00000000,1.82468231,2.32384632,0.17607374,2.11792845
-5.06353177,5.23126928,1.02087242,0.00000000,1.80076747,2.26746358,0.17204864,2.05826713
-5.05752876,5.09135544,1.00998071,0.00000000,1.77266510,2.20503789,0.16764189,1.99530700
-5.05152576,4.94166197,0.99540273,0.00000000,1.74077124,2.13743299,0.16292370,1.93014078
-5.04552276,4.78463230,0.97727704,0.00000000,1.70563303,2.06568857,0.15797611,1.86397896
-5.03951976,4.62303246,0.95586024,0.00000000,1.66794444,1.99099525,0.15289134,1.79812183
-5.03351676,4.45988432,0.93152287,0.00000000,1.62853460,1.91466438,0.14776967,1.73392712
-5.02751376,4.29838742,0.90474129,0.00000000,1.58834934,1.83809378,0.14271690,1.67277389
-5.02151076,4.14183209,0.87608543,0.00000000,1.54842608,1.76273040,0.13784143,1.61602410
-5.01550775,3.99350689,0.84620316,0.00000000,1.50986331,1.69003133,0.13325117,1.56498299
-5.00950475,3.85660366,0.81580182,0.00000000,1.47378566,1.62142450,0.12905025,1.52085975
-5.00350175,3.73412383,0.78562768,0.00000000,1.44130610,1.55827038,0.12533585,1.48472991
-4.99749875,3.62878946,0.75644414,0.00000000,1.41348700,1.50182606,0.12219512,1.45750092
-4.99149575,3.54296247,0.72900957,0.00000000,1.39130164,1.45321301,0.11970240,1.43988220
-4.98549275,3.47857516,0.70405570,0.00000000,1.37559800,1.41338948,0.11791681,1.43236096
-4.97948974,3.43707478,0.68226715,0.00000000,1.36706649,1.38312852,0.11688043,1.43518480
-4.97348674,3.41938419,0.66426300,0.00000000,1.36621299,1.36300223,0.11661692,1.44835199
-4.96748374,3.42588025,0.65058085,0.00000000,1.37333855,1.35337262,0.11713085,1.47160989
-4.96148074,3.45639060,0.64166377,0.00000000,1.38852664,1.35438933,0.11840770,1.50446188
-4.95547774,3.51020908,0.63785054,0.00000000,1.41163853,1.36599390,0.12041442,1.54618262
-4.94947474,3.58612894,0.63936917,0.00000000,1.44231706,1.38793037,0.12310073,1.59584144
-4.94347174,3.68249253,0.64633380,0.00000000,1.47999872,1.41976152,0.12640088,1.65233289
-4.93746873,3.79725555,0.65874478,0.00000000,1.52393341,1.46088997,0.13023599,1.71441370
-4.93146573,3.92806303,0.67649179,0.00000000,1.57321126,1.51058317,0.13451672,1.78074472
-4.92546273,4.07233431,0.69935965,0.00000000,1.62679518,1.56800124,0.13914625,1.84993629
-4.91945973,4.22735345,0.72703641,0.00000000,1.68355801,1.63222652,0.14402344,1.92059557
-4.91345673,4.39036188,0.75912345,0.00000000,1.74232264,1.70229376,0.14904596,1.99137389
-4.90745373,4.55864949,0.79514711,0.00000000,1.80190347,1.77721974,0.15411340,2.06101242
-4.90145073,4.72964122,0.83457149,0.00000000,1.86114768,1.85603154,0.15913016,2.12838452
-4.89544772,4.90097594,0.87681192,0.00000000,1.91897463,1.93779243,0.16400798,2.19253317
-4.88944472,5.07057507,0.92124896,0.00000000,1.97441193,2.02162475,0.16866820,2.25270220
-4.88344172,5.23669904,0.96724235,0.00000000,2.02662694,2.10672935,0.17304339,2.30836019
-4.87743872,5.39798996,1.01414477,0.00000000,2.07495249,2.19240115,0.17707867,2.35921651
-4.87143572,5.55349985,1.06131511,0.00000000,2.11890611,2.27804073,0.18073236,2.40522879
-4.86543272,5.70270407,1.10813101,0.00000000,2.15820215,2.36316203,0.18397618,2.44660219
-4.85942971,5.84550034,1.15400042,0.00000000,2.19275664,2.44739630,0.18679502,2.48378037
-4.85342671,5.98219431,1.19837210,0.00000000,2.22268478,2.53049260,0.18918614,2.51742901
-4.84742371,6.11347267,1.24074493,0.00000000,2.24829146,2.61231518,0.19115809,2.54841253
-4.84142071,6.24036559,1.28067574,0.00000000,2.27005540,2.69283812,0.19272933,2.57776512
-4.83541771,6.36419995,1.31778582,0.00000000,2.28860741,2.77213766,0.19392656,2.60665700
-4.82941471,6.48654518,1.35176586,0.00000000,2.30470407,2.85038242,0.19478292,2.63635731
-4.82341171,6.60915340,1.38237927,0.00000000,2.31919740,2.92782187,0.19533617,2.66819446
-4.81740870,6.73389530,1.40946403,0.00000000,2.33300188,3.00477311,0.19562683,2.70351511
-4.81140570,6.86269323,1.43293274,0.00000000,2.34705991,3.08160614,0.19569638,2.74364287
-4.80540270,6.99745272,1.45277127,0.00000000,2.36230657,3.15872751,0.19558561,2.78983721
-4.79939970,7.13999338,1.46903561,0.00000000,2.37963507,3.23656250,0.19533311,2.84325370
-4.79339670,7.29198020,1.48184735,0.00000000,2.39986350,3.31553566,0.19497394,2.90490582
-4.78739370,7.45485628,1.49138760,0.00000000,2.42370412,3.39604986,0.19453855,2.97562928
-4.78139070,7.62977776,1.49788958,0.00000000,2.45173575,3.47846400,0.19405182,3.05604902
-4.77538769,7.81755229,1.50162995,0.00000000,2.48438013,3.56306965,0.19353242,3.14654977
-4.76938469,8.01858228,1.50291909,0.00000000,2.52188272,3.65006712,0.19299232,3.24725049
-4.76338169,8.23281451,1.50209056,0.00000000,2.56429861,3.73954167,0.19243655,3.35798357
-4.75737869,8.45969783,1.49948986,0.00000000,2.61148378,3.83144072,0.19186308,3.47827936
-4.75137569,8.69815118,1.49546290,0.00000000,2.66309214,3.92555314,0.19126303,3.60735690
-4.74537269,8.94654377,1.49034445,0.00000000,2.71857840,4.02149188,0.19062091,3.74412171
-4.73936968,9.20268970,1.48444685,0.00000000,2.77720689,4.11868107,0.18991519,3.88717125
-4.73336668,9.46385894,1.47804937,0.00000000,2.83806612,4.21634897,0.18911895,4.03480901
-4.72736368,9.72680619,1.47138865,0.00000000,2.90008901,4.31352783,0.18820074,4.18506743
-4.72136068,9.98781867,1.46465035,0.00000000,2.96207813,4.40906163,0.18712558,4.33574026
-4.71535768,10.24278333,1.45796259,0.00000000,3.02273552,4.50162223,0.18585616,4.48442400
-4.70935468,10.48727279,1.45139125,0.00000000,3.08069633,4.58973431,0.18435405,4.62856810
-4.70335168,10.71664873,1.44493747,0.00000000,3.13456523,4.67180871,0.18258117,4.76553313
-4.69734867,10.92618021,1.43853747,0.00000000,3.18295476,4.74618365,0.18050110,4.89265531
-4.69134567,11.11117371,1.43206473,0.00000000,3.22452420,4.81117254,0.17808064,5.00731597
-4.68534267,11.26711044,1.42533455,0.00000000,3.25801801,4.86511680,0.17529113,5.10701350
-4.67933967,11.38978626,1.41811095,0.00000000,3.28230237,4.90644172,0.17210981,5.18943552
-4.67333667,11.47544862,1.41011554,0.00000000,3.29639863,4.93371306,0.16852098,5.25252849
-4.66733367,11.52092510,1.40103831,0.00000000,3.29951267,4.94569188,0.16451696,5.29456215
-4.66133067,11.52373786,1.39054973,0.00000000,3.29105891,4.94138518,0.16009884,5.31418597
-4.65532766,11.48219904,1.37831397,0.00000000,3.27067829,4.92008988,0.15527692,5.31047525
-4.64932466,11.39548246,1.36400261,0.00000000,3.23824955,4.88142801,0.15007084,5.28296477
-4.64332166,11.26366838,1.34730837,0.00000000,3.19389335,4.82537132,0.14450937,5.23166825
-4.63731866,11.08775851,1.32795835,0.00000000,3.13796923,4.75225389,0.13862995,5.15708269
-4.63131566,10.86966057,1.30572632,0.00000000,3.07106541,4.66277200,0.13247777,5.06017702
-4.62531266,10.61214235,1.28044345,0.00000000,2.99398200,4.55797109,0.12610476,4.94236549
-4.61930965,10.31875696,1.25200722,0.00000000,2.90770816,4.43922010,0.11956816,4.80546649
-4.61330665,9.99374212,1.22038802,0.00000000,2.81339407,4.30817418,0.11292904,4.65164869
-4.60730365,9.64189751,1.18563322,0.00000000,2.71231883,4.16672738,0.10625065,4.48336625
-4.60130065,9.26844511,1.14786858,0.00000000,2.60585543,4.01695713,0.09959676,4.30328606
-4.59529765,8.87887802,1.10729687,0.00000000,2.49543393,3.86106294,0.09302992,4.11420959
-4.58929465,8.47880403,1.06419381,0.00000000,2.38250429,3.70130176,0.08661000,3.91899271
-4.58329165,8.07378979,1.01890144,0.00000000,2.26849990,3.53992267,0.08039270,3.72046647
-4.57728864,7.66921183,0.97181924,0.00000000,2.15480318,3.37910359,0.07442841,3.52136188
-4.57128564,7.27011963,0.92339330,0.00000000,2.04271411,3.22089235,0.06876122,3.32424154
-4.56528264,6.88111593,0.87410407,0.00000000,1.93342271,3.06715449,0.06342834,3.13144044
-4.55927964,6.50625796,0.82445303,0.00000000,1.82798625,2.91952953,0.05845972,2.94501785
-4.55327664,6.14898262,0.77494893,0.00000000,1.72731153,2.77939725,0.05387800,2.76672174
-4.54727364,5.81205744,0.72609412,0.00000000,1.63214282,2.64785483,0.04969883,2.59796642
-4.54127064,5.49755793,0.67837140,0.00000000,1.54305531,2.52570548,0.04593137,2.43982373
-4.53526763,5.20687084,0.63223194,0.00000000,1.46045428,2.41345831,0.04257906,2.29302714
-4.52926463,4.94072178,0.58808470,0.00000000,1.38457941,2.31133912,0.03964060,2.15798804
-4.52326163,4.69922464,0.54628757,0.00000000,1.31551403,2.21931095,0.03711104,2.03482265
-4.51725863,4.48194971,0.50714065,0.00000000,1.25319860,2.13710323,0.03498294,1.92338782
-4.51125563,4.28800633,0.47088170,0.00000000,1.19744771,2.06424781,0.03324757,1.82332358
-4.50525263,4.11613613,0.43768380,0.00000000,1.14796985,2.00011999,0.03189606,1.73410019
-4.49924962,3.96481205,0.40765529,0.00000000,1.10438908,1.94398267,0.03092041,1.65506739
-4.49324662,3.83233903,0.38084177,0.00000000,1.06626769,1.89503165,0.03031437,1.58550359
-4.48724362,3.71695184,0.35722991,0.00000000,1.03312910,1.85244011,0.03007415,1.52466277
-4.48124062,3.61690645,0.33675294,0.00000000,1.00448004,1.81540045,0.03019882,1.47181735
-4.47523762,3.53056143,0.31929736,0.00000000,0.97983145,1.78316209,0.03069052,1.42629535
-4.46923462,3.45644673,0.30471058,0.00000000,0.95871732,1.75506372,0.03155434,1.38751057
-4.46323162,3.39331792,0.29280916,0.00000000,0.94071093,1.73055915,0.03279800,1.35498508
-4.45722861,3.34019429,0.28338724,0.00000000,0.92543814,1.70923592,0.03443118,1.32836334
-4.45122561,3.29638066,0.27622483,0.00000000,0.91258735,1.69082635,0.03646471,1.30741810
-4.44522261,3.26147248,0.27109566,0.00000000,0.90191598,1.67521092,0.03890952,1.29204812
-4.43921961,3.23534535,0.26777437,0.00000000,0.89325338,1.66241415,0.04177547,1.28226848
-4.43321661,3.21812996,0.26604274,0.00000000,0.88650020,1.65259346,0.04507005,1.27819422
-4.42721361,3.21017419,0.26569481,0.00000000,0.88162441,1.64602162,0.04879712,1.28001845
-4.42121061,3.21199446,0.26654087,0.00000000,0.87865420,1.64306371,0.05295567,1.28798603
-4.41520760,3.22421871,0.26841006,0.00000000,0.87766800,1.64414953,0.05753863,1.30236428
-4.40920460,3.24752334,0.27115184,0.00000000,0.87878222,1.64974258,0.06253190,1.32341197
-4.40320160,3.28256694,0.27463615,0.00000000,0.88213700,1.66030689,0.06791357,1.35134795
-4.39719860,3.32992332,0.27875251,0.00000000,0.88788060,1.67627287,0.07365339,1.38632080
-4.39119560,3.39001643,0.28340801,0.00000000,0.89615301,1.69800344,0.07971253,1.42838057
-4.38519260,3.46305985,0.28852465,0.00000000,0.90706943,1.72576191,0.08604359,1.47745392
-4.37918959,3.54900304,0.29403591,0.00000000,0.92070421,1.75968265,0.09259103,1.53332341
-4.37318659,3.64748659,0.29988296,0.00000000,0.93707603,1.79974587,0.09929174,1.59561201
-4.36718359,3.75780853,0.30601070,0.00000000,0.95613478,1.84575766,0.10607604,1.66377322
-4.36118059,3.87890313,0.31236379,0.00000000,0.97775098,1.89733616,0.11286872,1.73708755
-4.35517759,4.00933357,0.31888301,0.00000000,1.00170820,1.95390478,0.11959050,1.81466553
-4.34917459,4.14729947,0.32550205,0.00000000,1.02769884,2.01469308,0.12615944,1.89545731
-4.34317159,4.29065946,0.33214491,0.00000000,1.05532394,2.07874562,0.13249256,1.97826899
-4.33716858,4.43696898,0.33872421,0.00000000,1.08409687,2.14493898,0.13850747,2.06178516
-4.33116558,4.58353251,0.34514031,0.00000000,1.11345135,2.21200666,0.14412399,2.14459734
-4.32516258,4.72746917,0.35128147,0.00000000,1.14275342,2.27857142,0.14926575,2.22523766
-4.31915958,4.86579012,0.35702507,0.00000000,1.17131731,2.34318418,0.15386171,2.30221675
-4.31315658,4.99548525,0.36223972,0.00000000,1.19842458,2.40436834,0.15784757,2.37406512
-4.30715358,5.11361686,0.36678844,0.00000000,1.22334611,2.46066808,0.16116703,2.43937652
