energy_ev,total_up,Ge_p_up,Ge_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.84392196,9.00266794,2.59330924,0.00000000,4.03956503,6.43475246,1.40496807,0.00000000
-5.83791896,9.34217383,2.70349782,0.00000000,4.10591178,6.72572226,1.41711395,0.00000000
-5.83191596,9.71994038,2.82808547,0.00000000,4.19719591,7.04291806,1.43319986,0.00000000
-5.82591296,10.13493432,2.96645176,0.00000000,4.31401999,7.38481714,1.45363500,0.00000000
-5.81990995,10.58487061,3.11753403,0.00000000,4.45638555,7.74899613,1.47866613,0.00000000
-5.81390695,11.06616727,3.27982396,0.00000000,4.62363840,8.13211667,1.50836302,0.00000000
-5.80790395,11.57395073,3.45138104,0.00000000,4.81443537,8.52994830,1.54261095,0.00000000
-5.80190095,12.10211339,3.62986301,0.00000000,5.02673426,8.93742937,1.58111010,0.00000000
-5.79589795,12.64342272,3.81257252,0.00000000,5.25780800,9.34876501,1.62338217,0.00000000
-5.78989495,13.18967862,3.99651855,0.00000000,5.50428312,9.75755899,1.66878358,0.00000000
-5.78389195,13.73191347,4.17849051,0.00000000,5.76220149,10.15697494,1.71652471,0.00000000
-5.77788894,14.26062744,4.35514221,0.00000000,6.02710360,10.53992075,1.76569434,0.00000000
-5.77188594,14.76604951,4.52308257,0.00000000,6.29413060,10.89924861,1.81528799,0.00000000
-5.76588294,15.23841399,4.67896960,0.00000000,6.55814195,11.22796255,1.86423925,0.00000000
-5.75987994,15.66824132,4.81960395,0.00000000,6.81384445,11.51942477,1.91145251,0.00000000
-5.75387694,16.04661179,4.94201860,0.00000000,7.05592857,11.76755230,1.95583604,0.00000000
-5.74787394,16.36542176,5.04356124,0.00000000,7.27920735,11.96699595,1.99633414,0.00000000
-5.74187094,16.61761247,5.12196633,0.00000000,7.47875318,12.11329449,2.03195724,0.00000000
-5.73586793,16.79736326,5.17541439,0.00000000,7.65002795,12.20299821,2.06180911,0.00000000
-5.72986493,16.90024295,5.20257677,0.00000000,7.78900232,12.23375793,2.08511029,0.00000000
-5.72386193,16.92331489,5.20264431,0.00000000,7.89226012,12.20437666,2.10121745,0.00000000
-5.71785893,16.86519371,5.17533986,0.00000000,7.95708467,12.11482357,2.10963808,0.00000000
-5.71185593,16.72605375,5.12091438,0.00000000,7.98152449,11.96621112,2.11004057,0.00000000
-5.70585293,16.50759119,5.04012777,0.00000000,7.96443640,11.76073809,2.10225971,0.00000000
-5.69984992,16.21294379,4.93421551,0.00000000,7.90550507,11.50160249,2.08629767,0.00000000
-5.69384692,15.84657345,4.80484329,0.00000000,7.80523890,11.19288940,2.06232095,0.00000000
-5.68784392,15.41411799,4.65405147,0.00000000,7.66494271,10.83943940,2.03065352,0.00000000
-5.68184092,14.92221917,4.48419213,0.00000000,7.48666895,10.44670372,1.99176676,0.00000000
-5.67583792,14.37833422,4.29786102,0.00000000,7.27314930,10.02059222,1.94626654,0.00000000
-5.66983492,13.79053812,4.09782707,0.00000000,7.02770966,9.56731985,1.89487800,0.00000000
-5.66383192,13.16732347,3.88696183,0.00000000,6.75417177,9.09325690,1.83842837,0.00000000
-5.65782891,12.51740395,3.66817107,0.00000000,6.45674498,8.60478749,1.77782843,0.00000000
-5.65182591,11.84952685,3.44433046,0.00000000,6.13991220,8.10817980,1.71405288,0.00000000
-5.64582291,11.17229894,3.21822698,0.00000000,5.80831389,7.60947080,1.64812006,0.00000000
-5.63981991,10.49402893,2.99250725,0.00000000,5.46663378,7.11436706,1.58107137,0.00000000
-5.63381691,9.82258905,2.76963385,0.00000000,5.11949016,6.62816265,1.51395076,0.00000000
-5.62781391,9.16529722,2.55184993,0.00000000,4.77133565,6.15567404,1.44778451,0.00000000
-5.62181091,8.52882032,2.34115255,0.00000000,4.42636844,5.70119171,1.38356185,0.00000000
-5.61580790,7.91909870,2.13927453,0.00000000,4.08845690,5.26844717,1.32221647,0.00000000
-5.60980490,7.34129128,1.94767448,0.00000000,3.76107929,4.86059432,1.26460950,0.00000000
-5.60380190,6.79974027,1.76753437,0.00000000,3.44727919,4.48020339,1.21151401,0.00000000
-5.59779890,6.29795411,1.59976404,0.00000000,3.14963712,4.12926598,1.16360157,0.00000000
-5.59179590,5.83860724,1.44501150,0.00000000,2.87025751,3.80920949,1.12143092,0.00000000
-5.58579290,5.42355483,1.30367822,0.00000000,2.61077044,3.52091944,1.08543917,0.00000000
-5.57978989,5.05386098,1.17593836,0.00000000,2.37234622,3.26476835,1.05593553,0.00000000
-5.57378689,4.72983848,1.06176076,0.00000000,2.15572124,3.04064987,1.03309790,0.00000000
-5.56778389,4.45109841,0.96093292,0.00000000,1.96123273,2.84801710,1.01697226,0.00000000
-5.56178089,4.21660812,0.87308576,0.00000000,1.78886022,2.68592421,1.00747486,0.00000000
-5.55577789,4.02475562,0.79771854,0.00000000,1.63827135,2.55307056,1.00439733,0.00000000
-5.54977489,3.87341924,0.73422311,0.00000000,1.50886971,2.44784661,1.00741436,0.00000000
-5.54377189,3.76004081,0.68190679,0.00000000,1.39984290,2.36838104,1.01609392,0.00000000
-5.53776888,3.68170113,0.64001361,0.00000000,1.31020875,2.31258854,1.02990971,0.00000000
-5.53176588,3.63519648,0.60774338,0.00000000,1.23885851,2.27821780,1.04825556,0.00000000
-5.52576288,3.61711490,0.58426861,0.00000000,1.18459594,2.26289908,1.07046145,0.00000000
-5.51975988,3.62391137,0.56874897,0.00000000,1.14617156,2.26419111,1.09581075,0.00000000
-5.51375688,3.65198070,0.56034369,0.00000000,1.12231193,2.27962668,1.12355827,0.00000000
-5.50775388,3.69772750,0.55822170,0.00000000,1.11174391,2.30675652,1.15294881,0.00000000
-5.50175088,3.75763242,0.56157010,0.00000000,1.11321443,2.34319110,1.18323569,0.00000000
-5.49574787,3.82831395,0.56960104,0.00000000,1.12550625,2.38663985,1.21369888,0.00000000
-5.48974487,3.90658537,0.58155745,0.00000000,1.14745051,2.43494742,1.24366240,0.00000000
-5.48374187,3.98950626,0.59671788,0.00000000,1.17793680,2.48612662,1.27251063,0.00000000
-5.47773887,4.07442823,0.61440085,0.00000000,1.21592161,2.53838765,1.29970311,0.00000000
-5.47173587,4.15903434,0.63396890,0.00000000,1.26043580,2.59016332,1.32478754,0.00000000
-5.46573287,4.24137200,0.65483252,0.00000000,1.31059155,2.64012991,1.34741085,0.00000000
-5.45972986,4.31987880,0.67645412,0.00000000,1.36558909,2.68722345,1.36732791,0.00000000
-5.45372686,4.39340095,0.69835211,0.00000000,1.42472335,2.73065099,1.38440767,0.00000000
-5.44772386,4.46120377,0.72010478,0.00000000,1.48739021,2.76989674,1.39863677,0.00000000
-5.44172086,4.52297394,0.74135416,0.00000000,1.55309200,2.80472276,1.41012008,0.00000000
-5.43571786,4.57881287,0.76180935,0.00000000,1.62144159,2.83516396,1.41907845,0.00000000
-5.42971486,4.62922082,0.78124918,0.00000000,1.69216439,2.86151725,1.42584326,0.00000000
-5.42371186,4.67507150,0.79952380,0.00000000,1.76509732,2.88432467,1.43084787,0.00000000
-5.41770885,4.71757679,0.81655498,0.00000000,1.84018417,2.90435058,1.43461600,0.00000000
-5.41170585,4.75824175,0.83233467,0.00000000,1.91746645,2.92255280,1.43774709,0.00000000
-5.40570285,4.79881013,0.84692175,0.00000000,1.99706950,2.94004818,1.44089878,0.00000000
-5.39969985,4.84120104,0.86043663,0.00000000,2.07918354,2.95807288,1.44476691,0.00000000
-5.39369685,4.88743789,0.87305379,0.00000000,2.16403985,2.97793807,1.45006333,0.00000000
-5.38769385,4.93957112,0.88499222,0.00000000,2.25188268,3.00098204,1.45749209,0.00000000
-5.38169085,4.99959662,0.89650404,0.00000000,2.34293777,3.02851977,1.46772465,0.00000000
-5.37568784,5.06937247,0.90786146,0.00000000,2.43737878,3.06179143,1.48137497,0.00000000
-5.36968484,5.15053656,0.91934273,0.00000000,2.53529322,3.10191146,1.49897517,0.00000000
-5.36368184,5.24442834,0.93121741,0.00000000,2.63664972,3.14981985,1.52095290,0.00000000
-5.35767884,5.35201795,0.94373171,0.00000000,2.74126866,3.20623770,1.54761131,0.00000000
-5.35167584,5.47384582,0.95709449,0.00000000,2.84879790,3.27162866,1.57911255,0.00000000
-5.34567284,5.60997588,0.97146454,0.00000000,2.95869568,3.34616822,1.61546573,0.00000000
-5.33966983,5.75996499,0.98693983,0.00000000,3.07022192,3.42972225,1.65652017,0.00000000
-5.33366683,5.92285062,1.00354924,0.00000000,3.18243932,3.52183606,1.70196433,0.00000000
-5.32766383,6.09715811,1.02124714,0.00000000,3.29422465,3.62173488,1.75133095,0.00000000
-5.32166083,6.28092797,1.03991122,0.00000000,3.40429044,3.72833606,1.80400830,0.00000000
-5.31565783,6.47176282,1.05934366,0.00000000,3.51121645,3.84027286,1.85925746,0.00000000
-5.30965483,6.66689230,1.07927559,0.00000000,3.61348979,3.95592917,1.91623489,0.00000000
-5.30365183,6.86325393,1.09937472,0.00000000,3.70955197,4.07348394,1.97401957,0.00000000
-5.29764882,7.05758633,1.11925568,0.00000000,3.79785090,4.19096365,2.03164366,0.00000000
-5.29164582,7.24653128,1.13849279,0.00000000,3.87689510,4.30630078,2.08812517,0.00000000
-5.28564282,7.42674014,1.15663439,0.00000000,3.94530770,4.41739587,2.14250144,0.00000000
-5.27963982,7.59498005,1.17321840,0.00000000,4.00187751,4.52218076,2.19386174,0.00000000
-5.27363682,7.74823562,1.18778815,0.00000000,4.04560458,4.61868040,2.24137769,0.00000000
-5.26763382,7.88380155,1.19990795,0.00000000,4.07573800,4.70507081,2.28432997,0.00000000
-5.26163082,7.99936287,1.20917769,0.00000000,4.09180438,4.77973106,2.32213042,0.00000000
-5.25562781,8.09305938,1.21524593,0.00000000,4.09362537,4.84128730,2.35433832,0.00000000
-5.24962481,8.16353242,1.21782102,0.00000000,4.08132400,4.88864758,2.38067059,0.00000000
-5.24362181,8.20995268,1.21667982,0.00000000,4.05531940,4.92102630,2.40100545,0.00000000
-5.23761881,8.23202864,1.21167391,0.00000000,4.01631078,4.93795814,2.41537966,0.00000000
-5.23161581,8.22999644,1.20273307,0.00000000,3.96525161,4.93930119,2.42397988,0.00000000
-5.22561281,8.20459268,1.18986619,0.00000000,3.90331557,4.92523008,2.42712861,0.00000000
-5.21960980,8.15701214,1.17315965,0.00000000,3.83185626,4.89621987,2.42526587,0.00000000
-5.21360680,8.08885334,1.15277347,0.00000000,3.75236264,4.85302198,2.41892752,0.00000000
-5.20760380,8.00205484,1.12893549,0.00000000,3.66641254,4.79663367,2.40872143,0.00000000
-5.20160080,7.89882560,1.10193403,0.00000000,3.57562614,4.72826258,2.39530281,0.00000000
-5.19559780,7.78157249,1.07210934,0.00000000,3.48162164,4.64928811,2.37934958,0.00000000
-5.18959480,7.65282800,1.03984429,0.00000000,3.38597454,4.56122121,2.36153916,0.00000000
-5.18359180,7.51518101,1.00555466,0.00000000,3.29018210,4.46566412,2.34252728,0.00000000
-5.17758879,7.37121275,0.96967940,0.00000000,3.19563384,4.36427152,2.32292971,0.00000000
-5.17158579,7.22344000,0.93267115,0.00000000,3.10358878,4.25871414,2.30330740,0.00000000
-5.16558279,7.07426695,0.89498735,0.00000000,3.01515956,4.15064606,2.28415532,0.00000000
-5.15957979,6.92594657,0.85708204,0.00000000,2.93130341,4.04167621,2.26589525,0.00000000
-5.15357679,6.78055201,0.81939854,0.00000000,2.85281955,3.93334473,2.24887239,0.00000000
-5.14757379,6.63995813,0.78236309,0.00000000,2.78035232,3.82710450,2.23335563,0.00000000
-5.14157079,6.50583264,0.74637954,0.00000000,2.71439921,3.72430777,2.21954119,0.00000000
-5.13556778,6.37963618,0.71182490,0.00000000,2.65532283,3.62619792,2.20755917,0.00000000
-5.12956478,6.26263025,0.67904587,0.00000000,2.60336567,3.53390580,2.19748236,0.00000000
-5.12356178,6.15589153,0.64835612,0.00000000,2.55866665,3.44845015,2.18933694,0.00000000
-5.11755878,6.06033112,0.62003426,0.00000000,2.52127828,3.37074148,2.18311407,0.00000000
-5.11155578,5.97671672,0.59432232,0.00000000,2.49118339,3.30158829,2.17878197,0.00000000
-5.10555278,5.90569601,0.57142460,0.00000000,2.46831055,3.24170484,2.17629756,0.00000000
-5.09954977,5.84781920,0.55150677,0.00000000,2.45254732,3.19171933,2.17561712,0.00000000
-5.09354677,5.80355889,0.53469509,0.00000000,2.44375067,3.15218143,2.17670526,0.00000000
-5.08754377,5.77332574,0.52107562,0.00000000,2.44175414,3.12356821,2.17954173,0.00000000
-5.08154077,5.75747826,0.51069344,0.00000000,2.44637155,3.10628751,2.18412567,0.00000000
-5.07553777,5.75632613,0.50355180,0.00000000,2.45739724,3.10067819,2.19047696,0.00000000
-5.06953477,5.77012630,0.49961127,0.00000000,2.47460308,3.10700686,2.19863480,0.00000000
-5.06353177,5.79907209,0.49878900,0.00000000,2.49773300,3.12546091,2.20865353,0.00000000
-5.05752876,5.84327609,0.50095821,0.00000000,2.52649544,3.15613820,2.22059608,0.00000000
-5.05152576,5.90274794,0.50594806,0.00000000,2.56055509,3.19903404,2.23452566,0.00000000
-5.04552276,5.97736900,0.51354414,0.00000000,2.59952468,3.25402635,2.25049637,0.00000000
-5.03951976,6.06686608,0.52348981,0.00000000,2.64295813,3.32086029,2.26854348,0.00000000
-5.03351676,6.17078667,0.53548852,0.00000000,2.69034613,3.39913368,2.28867443,0.00000000
-5.02751376,6.28847824,0.54920732,0.00000000,2.74111513,3.48828483,2.31086119,0.00000000
-5.02151076,6.41907390,0.56428170,0.00000000,2.79463054,3.58758416,2.33503488,0.00000000
-5.01550775,6.56148656,0.58032178,0.00000000,2.85020450,3.69613091,2.36108317,0.00000000
-5.00950475,6.71441275,0.59691978,0.00000000,2.90710839,3.81285597,2.38885075,0.00000000
-5.00350175,6.87634695,0.61365866,0.00000000,2.96458975,3.93653130,2.41814305,0.00000000
-4.99749875,7.04560622,0.63012182,0.00000000,3.02189282,4.06578636,2.44873285,0.00000000
-4.99149575,7.22036395,0.64590322,0.00000000,3.07828162,4.19913077,2.48036926,0.00000000
-4.98549275,7.39869109,0.66061797,0.00000000,3.13306408,4.33498266,2.51278838,0.00000000
-4.97948974,7.57860213,0.67391247,0.00000000,3.18561560,4.47170120,2.54572447,0.00000000
-4.97348674,7.75810288,0.68547404,0.00000000,3.23540030,4.60762161,2.57892074,0.00000000
-4.96748374,7.93523681,0.69503920,0.00000000,3.28198815,4.74109078,2.61213842,0.00000000
-4.96148074,8.10812667,0.70240048,0.00000000,3.32506655,4.87050150,2.64516332,0.00000000
-4.95547774,8.27500852,0.70741115,0.00000000,3.36444518,4.99432335,2.67780893,0.00000000
-4.94947474,8.43425592,0.70998766,0.00000000,3.40005330,5.11112860,2.70991548,0.00000000
-4.94347174,8.58439284,0.71010975,0.00000000,3.43192938,5.21961192,2.74134503,0.00000000
-4.93746873,8.72409482,0.70781799,0.00000000,3.46020329,5.31860303,2.77197257,0.00000000
-4.93146573,8.85217896,0.70320910,0.00000000,3.48507219,5.40707229,2.80167383,0.00000000
-4.92546273,8.96758434,0.69642904,0.00000000,3.50677134,5.48412945,2.83031082,0.00000000
-4.91945973,9.06934543,0.68766450,0.00000000,3.52554186,5.54901663,2.85771633,0.00000000
-4.91345673,9.15656168,0.67713304,0.00000000,3.54159758,5.60109694,2.88367876,0.00000000
-4.90745373,9.22836676,0.66507249,0.00000000,3.55509327,5.63984047,2.90792896,0.00000000
-4.90145073,9.28390137,0.65173022,0.00000000,3.56609649,5.66480957,2.93013032,0.00000000
-4.89544772,9.32229298,0.63735267,0.00000000,3.57456531,5.67564541,2.94987358,0.00000000
-4.88944472,9.34264532,0.62217588,0.00000000,3.58033332,5.67205743,2.96667719,0.00000000
-4.88344172,9.34403994,0.60641722,0.00000000,3.58310352,5.65381728,2.97999377,0.00000000
-4.87743872,9.32555073,0.59026893,0.00000000,3.58245136,5.62075798,2.98922292,0.00000000
-4.87143572,9.28627145,0.57389345,0.00000000,3.57783734,5.57277884,2.99372974,0.00000000
-4.86543272,9.22535495,0.55742087,0.00000000,3.56862816,5.50985584,2.99286854,0.00000000
-4.85942971,9.14206199,0.54094835,0.00000000,3.55412568,5.43205680,2.98601023,0.00000000
-4.85342671,9.03581629,0.52454145,0.00000000,3.53360154,5.33955998,2.97257195,0.00000000
-4.84742371,8.90626221,0.50823715,0.00000000,3.50633586,5.23267446,2.95204715,0.00000000
-4.84142071,8.75332073,0.49204825,0.00000000,3.47165734,5.11186055,2.92403431,0.00000000
-4.83541771,8.57723976,0.47596874,0.00000000,3.42898270,4.97774795,2.88826245,0.00000000
-4.82941471,8.37863483,0.45997982,0.00000000,3.37785314,4.83115010,2.84461190,0.00000000
-4.82341171,8.15851692,0.44405614,0.00000000,3.31796565,4.67307286,2.79312914,0.00000000
-4.81740870,7.91830511,0.42817190,0.00000000,3.24919773,4.50471627,2.73403459,0.00000000
-4.81140570,7.65982267,0.41230643,0.00000000,3.17162415,4.32746872,2.66772316,0.00000000
-4.80540270,7.38527616,0.39644907,0.00000000,3.08552504,4.14289314,2.59475744,0.00000000
-4.79939970,7.09721851,0.38060299,0.00000000,2.99138516,3.95270557,2.51585405,0.00000000
-4.79339670,6.79849774,0.36478798,0.00000000,2.88988455,3.75874685,2.43186390,0.00000000
-4.78739370,6.49219399,0.34904203,0.00000000,2.78188141,3.56294880,2.34374777,0.00000000
-4.78139070,6.18154803,0.33342173,0.00000000,2.66838819,3.36729623,2.25254830,0.00000000
-4.77538769,5.86988491,0.31800161,0.00000000,2.55054248,3.17378685,2.15936015,0.00000000
-4.76938469,5.56053634,0.30287245,0.00000000,2.42957404,2.98439066,2.06529966,0.00000000
-4.76338169,5.25676545,0.28813874,0.00000000,2.30676979,2.80101088,1.97147557,0.00000000
-4.75737869,4.96169699,0.27391556,0.00000000,2.18343835,2.62544787,1.87896187,0.00000000
-4.75137569,4.67825573,0.26032488,0.00000000,2.06087552,2.45936763,1.78877385,0.00000000
-4.74537269,4.40911484,0.24749168,0.00000000,1.94033216,2.30427568,1.70184807,0.00000000
-4.73936968,4.15665573,0.23553989,0.00000000,1.82298541,2.16149727,1.61902656,0.00000000
-4.73336668,3.92293963,0.22458849,0.00000000,1.70991418,2.03216406,1.54104544,0.00000000
-4.72736368,3.70969108,0.21474769,0.00000000,1.60207932,1.91720740,1.46852775,0.00000000
-4.72136068,3.51829233,0.20611559,0.00000000,1.50030887,1.81735765,1.40198025,0.00000000
-4.71535768,3.34978780,0.19877520,0.00000000,1.40528836,1.73314920,1.34179359,0.00000000
-4.70935468,3.20489701,0.19279195,0.00000000,1.31755595,1.66493030,1.28824536,0.00000000
-4.70335168,3.08403437,0.18821181,0.00000000,1.23750230,1.61287672,1.24150542,0.00000000
-4.69734867,2.98733436,0.18506000,0.00000000,1.16537440,1.57700847,1.20164290,0.00000000
-4.69134567,2.91468028,0.18334025,0.00000000,1.10128318,1.55720848,1.16863446,0.00000000
-4.68534267,2.86573521,0.18303473,0.00000000,1.04521414,1.55324229,1.14237331,0.00000000
-4.67933967,2.83997393,0.18410451,0.00000000,0.99704051,1.56477798,1.12267873,0.00000000
-4.67333667,2.83671446,0.18649056,0.00000000,0.95653826,1.59140531,1.10930588,0.00000000
-4.66733367,2.85514847,0.19011528,0.00000000,0.92340265,1.63265353,1.10195575,0.00000000
-4.66133067,2.89436948,0.19488440,0.00000000,0.89726544,1.68800702,1.10028507,0.00000000
-4.65532766,2.95339839,0.20068932,0.00000000,0.87771255,1.75691813,1.10391633,0.00000000
-4.64932466,3.03120544,0.20740963,0.00000000,0.86430150,1.83881684,1.11244759,0.00000000
-4.64332166,3.12672830,0.21491589,0.00000000,0.85657819,1.93311662,1.12546215,0.00000000
-4.63731866,3.23888561,0.22307247,0.00000000,0.85409260,2.03921630,1.14253795,0.00000000
-4.63131566,3.36658577,0.23174041,0.00000000,0.85641287,2.15649774,1.16325643,0.00000000
-4.62531266,3.50873068,0.24078015,0.00000000,0.86313759,2.28431927,1.18721077,0.00000000
-4.61930965,3.66421445,0.25005414,0.00000000,0.87390558,2.42200526,1.21401312,0.00000000
-4.61330665,3.83191723,0.25942917,0.00000000,0.88840330,2.56883219,1.24330077,0.00000000
-4.60730365,4.01069471,0.26877835,0.00000000,0.90636926,2.72401200,1.27474088,0.00000000
-4.60130065,4.19936398,0.27798288,0.00000000,0.92759561,2.88667387,1.30803361,0.00000000
-4.59529765,4.39668700,0.28693327,0.00000000,0.95192671,3.05584560,1.34291362,0.00000000
-4.58929465,4.60135293,0.29553035,0.00000000,0.97925484,3.23043603,1.37914977,0.00000000
-4.58329165,4.81196092,0.30368581,0.00000000,1.00951319,3.40922036,1.41654312,0.00000000
-4.57728864,5.02700526,0.31132247,0.00000000,1.04266653,3.59082976,1.45492338,0.00000000
-4.57128564,5.24486458,0.31837420,0.00000000,1.07869986,3.77374708,1.49414395,0.00000000
-4.56528264,5.46379672,0.32478571,0.00000000,1.11760559,3.95631001,1.53407584,0.00000000
-4.55927964,5.68194092,0.33051202,0.00000000,1.15936979,4.13672273,1.57460090,0.00000000
-4.55327664,5.89732824,0.33551785,0.00000000,1.20395813,4.31307679,1.61560455,0.00000000
-4.54727364,6.10790093,0.33977697,0.00000000,1.25130200,4.48338146,1.65696847,0.00000000
-4.54127064,6.31154079,0.34327143,0.00000000,1.30128559,4.64560294,1.69856356,0.00000000
-4.53526763,6.50610593,0.34599078,0.00000000,1.35373431,4.79771162,1.74024349,0.00000000
-4.52926463,6.68947484,0.34793133,0.00000000,1.40840512,4.93773574,1.78183900,0.00000000
-4.52326163,6.85959601,0.34909538,0.00000000,1.46497922,5.06381927,1.82315343,0.00000000
-4.51725863,7.01454106,0.34949057,0.00000000,1.52305743,5.17428164,1.86395920,0.00000000
-4.51125563,7.15255874,0.34912910,0.00000000,1.58215854,5.26767648,1.90399586,0.00000000
-4.50525263,7.27212730,0.34802718,0.00000000,1.64172074,5.34284643,1.94296935,0.00000000
-4.49924962,7.37200255,0.34620432,0.00000000,1.70110630,5.39897135,1.98055281,0.00000000
-4.49324662,7.45125920,0.34368281,0.00000000,1.75960939,5.43560715,2.01638879,0.00000000
-4.48724362,7.50932333,0.34048718,0.00000000,1.81646700,5.45271339,2.05009301,0.00000000
-4.48124062,7.54599451,0.33664371,0.00000000,1.87087272,5.45066767,2.08125957,0.00000000
-4.47523762,7.56145637,0.33218008,0.00000000,1.92199310,5.43026621,2.10946757,0.00000000
-4.46923462,7.55627542,0.32712501,0.00000000,1.96898620,5.39271005,2.13428928,0.00000000
-4.46323162,7.53138811,0.32150819,0.00000000,2.01102189,5.33957761,2.15529950,0.00000000
-4.45722861,7.48807708,0.31536013,0.00000000,2.04730328,5.27278444,2.17208622,0.00000000
-4.45122561,7.42793789,0.30871232,0.00000000,2.07708884,5.19453215,2.18426226,0.00000000
-4.44522261,7.35283779,0.30159745,0.00000000,2.09971424,5.10724846,2.19147771,0.00000000
-4.43921961,7.26486852,0.29404975,0.00000000,2.11461350,5.01352106,2.19343272,0.00000000
-4.43321661,7.16629513,0.28610553,0.00000000,2.12133847,4.91602786,2.18989035,0.00000000
-4.42721361,7.05950275,0.27780367,0.00000000,2.11957602,4.81746631,2.18068892,0.00000000
-4.42121061,6.94694315,0.26918623,0.00000000,2.10916216,4.72048442,2.16575334,0.00000000
-4.41520760,6.83108268,0.26029906,0.00000000,2.09009250,4.62761557,2.14510484,0.00000000
-4.40920460,6.71435264,0.25119226,0.00000000,2.06252847,4.54121931,2.11886860,0.00000000
-4.40320160,6.59910326,0.24192063,0.00000000,2.02679887,4.46342929,2.08727859,0.00000000
-4.39719860,6.48756155,0.23254379,0.00000000,1.98339652,4.39610963,2.05067937,0.00000000
-4.39119560,6.38179347,0.22312623,0.00000000,1.93296989,4.34082005,2.00952424,0.00000000
-4.38519260,6.28367037,0.21373698,0.00000000,1.87630982,4.29879012,1.96436971,0.00000000
-4.37918959,6.19483954,0.20444904,0.00000000,1.81433168,4.27090229,1.91586608,0.00000000
-4.37318659,6.11669877,0.19533847,0.00000000,1.74805335,4.25768321,1.86474428,0.00000000
-4.36718359,6.05037460,0.18648324,0.00000000,1.67856980,4.25930287,1.81179926,0.00000000
-4.36118059,5.99670425,0.17796172,0.00000000,1.60702498,4.27558055,1.75787030,0.00000000
-4.35517759,5.95622126,0.16985101,0.00000000,1.53458204,4.30599703,1.70381899,0.00000000
-4.34917459,5.92914508,0.16222504,0.00000000,1.46239281,4.34971233,1.65050550,0.00000000
-4.34317159,5.91537498,0.15515254,0.00000000,1.39156762,4.40558821,1.59876417,0.00000000
-4.33716858,5.91448883,0.14869506,0.00000000,1.32314651,4.47221519,1.54937917,0.00000000
-4.33116558,5.92574753,0.14290496,0.00000000,1.25807280,4.54794349,1.50306144,0.00000000
-4.32516258,5.94810567,0.13782354,0.00000000,1.19716995,4.63091777,1.46042765,0.00000000
-4.31915958,5.98022922,0.13347948,0.00000000,1.14112253,4.71911537,1.42198222,0.00000000
-4.31315658,6.02052073,0.12988757,0.00000000,1.09046182,4.81038782,1.38810321,0.00000000
-4.30715358,6.06715246,0.12704780,0.00000000,1.04555665,4.90250535,1.35903261,0.00000000
