energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.86193097,4.70839996,0.07047239,0.62337705,0.33496967,2.29526804,0.00000000,1.46735733,1.29054653
-5.85592796,4.90711666,0.07426458,0.61999477,0.35463941,2.44184586,0.00000000,1.51676896,1.31302270
-5.84992496,5.11736527,0.07811189,0.61765974,0.37442205,2.59467533,0.00000000,1.57151075,1.33663289
-5.84392196,5.33684613,0.08197194,0.61647634,0.39403006,2.75196012,0.00000000,1.63088401,1.36126112
-5.83791896,5.56293183,0.08579728,0.61652711,0.41316544,2.91170435,0.00000000,1.69405265,1.38675357
-5.83191596,5.79271864,0.08953616,0.61787148,0.43152770,3.07175091,0.00000000,1.76006257,1.41292070
-5.82591296,6.02308833,0.09313354,0.62054509,0.44882233,3.22982643,0.00000000,1.82786503,1.43954079
-5.81990995,6.25077846,0.09653224,0.62455958,0.46476935,3.38359167,0.00000000,1.89634309,1.46636474
-5.81390695,6.47245862,0.09967435,0.62990281,0.47911161,3.53069591,0.00000000,1.96434020,1.49312163
-5.80790395,6.68480986,0.10250271,0.63653926,0.49162244,3.66883350,0.00000000,2.03068978,1.51952474
-5.80190095,6.88460448,0.10496242,0.64441053,0.50211223,3.79580078,0.00000000,2.09424486,1.54527758
-5.79589795,7.06878303,0.10700249,0.65343575,0.51043384,3.90955142,0.00000000,2.15390638,1.57007952
-5.78989495,7.23452602,0.10857729,0.66351196,0.51648637,4.00824823,0.00000000,2.20864947,1.59363077
-5.78389195,7.37931769,0.10964804,0.67451429,0.52021733,4.09030968,0.00000000,2.25754657,1.61563634
-5.77788894,7.50099993,0.11018403,0.68629610,0.52162304,4.15444959,0.00000000,2.29978693,1.63580912
-5.77188594,7.59781489,0.11016367,0.69868922,0.52074729,4.19970848,0.00000000,2.33469173,1.65387183
-5.76588294,7.66843546,0.10957521,0.71150432,0.51767845,4.22547591,0.00000000,2.36172484,1.66955829
-5.75987994,7.71198339,0.10841728,0.72453180,0.51254515,4.23150286,0.00000000,2.38049909,1.68261413
-5.75387694,7.72803547,0.10669896,0.73754340,0.50551072,4.21790423,0.00000000,2.39077817,1.69279742
-5.74787394,7.71661869,0.10443965,0.75029465,0.49676690,4.18515146,0.00000000,2.39247480,1.69987966
-5.74187094,7.67819566,0.10166852,0.76252857,0.48652690,4.13405591,0.00000000,2.38564546,1.70364758
-5.73586793,7.61364200,0.09842375,0.77398063,0.47501836,4.06574381,0.00000000,2.37048254,1.70390613
-5.72986493,7.52421736,0.09475142,0.78438506,0.46247639,3.98162398,0.00000000,2.34730443,1.70048295
-5.72386193,7.41153180,0.09070421,0.79348250,0.44913700,3.88334958,0.00000000,2.31654432,1.69323462
-5.71785893,7.27750924,0.08633999,0.80102880,0.43523125,3.77277545,0.00000000,2.27873832,1.68205448
-5.71185593,7.12434911,0.08172020,0.80680466,0.42098019,3.65191233,0.00000000,2.23451328,1.66688196
-5.70585293,6.95448733,0.07690826,0.81062579,0.40659076,3.52287962,0.00000000,2.18457476,1.64771294
-5.69984992,6.77055723,0.07196796,0.81235299,0.39225272,3.38785799,0.00000000,2.12969540,1.62461068
-5.69384692,6.57535063,0.06696191,0.81190170,0.37813648,3.24904295,0.00000000,2.07070361,1.59771649
-5.68784392,6.37177901,0.06195017,0.80925032,0.36439193,3.10860062,0.00000000,2.00847261,1.56725930
-5.68184092,6.16283461,0.05698898,0.80444680,0.35114799,2.96862654,0.00000000,1.94390964,1.53356353
-5.67583792,5.95155085,0.05212970,0.79761299,0.33851290,2.83110805,0.00000000,1.87794512,1.49705406
-5.66983492,5.74096172,0.04741802,0.78894613,0.32657491,2.69789102,0.00000000,1.81152144,1.45825782
-5.66383192,5.53405977,0.04289333,0.77871738,0.31540342,2.57065110,0.00000000,1.74558131,1.41780135
-5.65782891,5.33375249,0.03858842,0.76726707,0.30505020,2.45086972,0.00000000,1.68105536,1.37640377
-5.65182591,5.14281710,0.03452927,0.75499671,0.29555078,2.33981507,0.00000000,1.61884899,1.33486513
-5.64582291,4.96385429,0.03073519,0.74235788,0.28692577,2.23852798,0.00000000,1.55982856,1.29405012
-5.63981991,4.79924143,0.02721904,0.72983838,0.27918218,2.14781267,0.00000000,1.50480700,1.25486742
-5.63381691,4.65108643,0.02398770,0.71794608,0.27231449,2.06823236,0.00000000,1.45452919,1.21824530
-5.62781391,4.52118346,0.02104253,0.70719109,0.26630577,2.00010946,0.00000000,1.40965743,1.18510422
-5.62181091,4.41097202,0.01838006,0.69806691,0.26112859,1.94353033,0.00000000,1.37075755,1.15632736
-5.61580790,4.32150087,0.01599266,0.69103141,0.25674591,1.89835417,0.00000000,1.33828598,1.13273021
-5.60980490,4.25339848,0.01386923,0.68648834,0.25311196,1.86422592,0.00000000,1.31257845,1.11503044
-5.60380190,4.20685129,0.01199594,0.68477015,0.25017308,1.84059273,0.00000000,1.29384066,1.10381917
-5.59779890,4.18159112,0.01035686,0.68612299,0.24786867,1.82672355,0.00000000,1.28214146,1.09953497
-5.59179590,4.17689272,0.00893467,0.69069425,0.24613209,1.82173141,0.00000000,1.27740874,1.10244169
-5.58579290,4.19158194,0.00771115,0.69852353,0.24489172,1.82459776,0.00000000,1.27942837,1.11261111
-5.57978989,4.22405497,0.00666777,0.70953714,0.24407202,1.83419838,0.00000000,1.28784628,1.12991131
-5.57378689,4.27230841,0.00578606,0.72354660,0.24359458,1.84933015,0.00000000,1.30217382,1.15400148
-5.56778389,4.33397981,0.00504798,0.74025123,0.24337924,1.86873810,0.00000000,1.32179619,1.18433349
-5.56178089,4.40639783,0.00443624,0.75924473,0.24334516,1.89114208,0.00000000,1.34598397,1.22016057
-5.55577789,4.48664091,0.00393447,0.78002559,0.24341182,1.91526268,0.00000000,1.37390739,1.26055289
-5.54977489,4.57160319,0.00352739,0.80201113,0.24349997,1.93984577,0.00000000,1.40465324,1.30441988
-5.54377189,4.65806607,0.00320091,0.82455449,0.24353251,1.96368528,0.00000000,1.43724393,1.35053855
-5.53776888,4.74277376,0.00294221,0.84696418,0.24343535,1.98564413,0.00000000,1.47065853,1.39758706
-5.53176588,4.82251097,0.00273973,0.86852548,0.24313812,2.00467299,0.00000000,1.50385516,1.44418242
-5.52576288,4.89418092,0.00258315,0.88852280,0.24257498,2.01982676,0.00000000,1.53579462,1.48892116
-5.51975988,4.95488169,0.00246343,0.90626246,0.24168532,2.03027899,0.00000000,1.56546450,1.53042148
-5.51375688,5.00197908,0.00237270,0.92109491,0.24041463,2.03533401,0.00000000,1.59190350,1.56736539
-5.50775388,5.03317406,0.00230425,0.93243553,0.23871529,2.03443708,0.00000000,1.61422526,1.59853944
-5.50175088,5.04656303,0.00225247,0.93978357,0.23654753,2.02718253,0.00000000,1.63164139,1.62287234
-5.49574787,5.04068933,0.00221279,0.94273813,0.23388041,2.01332000,0.00000000,1.64348281,1.63946825
-5.48974487,5.01458435,0.00218167,0.94101102,0.23069286,1.99275873,0.00000000,1.64921917,1.64763446
-5.48374187,4.96779721,0.00215650,0.93443575,0.22697472,1.96556999,0.00000000,1.64847540,1.64690242
-5.47773887,4.90041183,0.00213559,0.92297264,0.22272773,1.93198748,0.00000000,1.64104519,1.63704137
-5.47173587,4.81305101,0.00211812,0.90670966,0.21796641,1.89240553,0.00000000,1.62690069,1.61806426
-5.46573287,4.70686698,0.00210410,0.88585927,0.21271875,1.84737512,0.00000000,1.60619802,1.59022570
-5.45972986,4.58351878,0.00209434,0.86075135,0.20702660,1.79759734,0.00000000,1.57927835,1.55401235
-5.45372686,4.44513695,0.00209043,0.83182268,0.20094572,1.74391431,0.00000000,1.54666439,1.51012611
-5.44772386,4.29427647,0.00209465,0.79960329,0.19454546,1.68729740,0.00000000,1.50905207,1.45946117
-5.44172086,4.13385933,0.00210996,0.76470056,0.18790797,1.62883264,0.00000000,1.46729773,1.40307576
-5.43571786,3.96710839,0.00213998,0.72778149,0.18112690,1.56970351,0.00000000,1.42240095,1.34216010
-5.42971486,3.79747452,0.00218889,0.68955394,0.17430572,1.51117118,0.00000000,1.37548352,1.27800166
-5.42371186,3.62855907,0.00226138,0.65074768,0.16755557,1.45455246,0.00000000,1.32776503,1.21194933
-5.41770885,3.46403400,0.00236259,0.61209571,0.16099273,1.40119585,0.00000000,1.28053584,1.14537771
-5.41170585,3.30756174,0.00249803,0.57431662,0.15473584,1.35245612,0.00000000,1.23512814,1.07965293
-5.40570285,3.16271714,0.00267347,0.53809854,0.14890293,1.30966796,0.00000000,1.19288595,1.01610093
-5.39969985,3.03291316,0.00289482,0.50408500,0.14360839,1.27411922,0.00000000,1.15513482,0.95597921
-5.39369685,2.92133228,0.00316804,0.47286306,0.13895994,1.24702439,0.00000000,1.12315216,0.90045274
-5.38769385,2.83086481,0.00349894,0.44495403,0.13505587,1.22949886,0.00000000,1.09813892,0.85057441
-5.38169085,2.76405529,0.00389309,0.42080662,0.13198242,1.22253450,0.00000000,1.08119337,0.80727021
-5.37568784,2.72305773,0.00435556,0.40079273,0.12981162,1.22697712,0.00000000,1.07328753,0.77132920
-5.36968484,2.70959994,0.00489078,0.38520567,0.12859950,1.24350618,0.00000000,1.07524687,0.74339796
-5.36368184,2.72495731,0.00550234,0.37426060,0.12838482,1.27261713,0.00000000,1.08773371,0.72397926
-5.35767884,2.76993575,0.00619275,0.36809709,0.12918823,1.31460674,0.00000000,1.11123448,0.71343429
-5.35167584,2.84486357,0.00696322,0.36678341,0.13101200,1.36956157,0.00000000,1.14605127,0.71198811
-5.34567284,2.94959183,0.00781350,0.37032227,0.13384016,1.43734989,0.00000000,1.19229756,0.71973748
-5.33966983,3.08350275,0.00874165,0.37865791,0.13763906,1.51761702,0.00000000,1.24989833,0.73666074
-5.33366683,3.24552551,0.00974388,0.39168395,0.14235833,1.60978436,0.00000000,1.31859433,0.76262886
-5.32766383,3.43415905,0.01081444,0.40925204,0.14793212,1.71305225,0.00000000,1.39795048,0.79741737
-5.32166083,3.64750132,0.01194550,0.43118072,0.15428055,1.82640653,0.00000000,1.48736811,0.84071868
-5.31565783,3.88328449,0.01312713,0.45726455,0.16131134,1.94862921,0.00000000,1.58610077,0.89215422
-5.30965483,4.13891570,0.01434735,0.48728294,0.16892152,2.07831305,0.00000000,1.69327326,0.95128629
-5.30365183,4.41152288,0.01559223,0.52100867,0.17699925,2.21388033,0.00000000,1.80790343,1.01762919
-5.29764882,4.69800506,0.01684605,0.55821560,0.18542559,2.35360562,0.00000000,1.92892619,1.09065945
-5.29164582,4.99508662,0.01809159,0.59868549,0.19407631,2.49564265,0.00000000,2.05521919,1.16982496
-5.28564282,5.29937470,0.01931045,0.64221356,0.20282366,2.63805497,0.00000000,2.18562955,1.25455281
-5.27963982,5.60741880,0.02048346,0.68861253,0.21153814,2.77885018,0.00000000,2.31900070,1.34425576
-5.27363682,5.91577160,0.02159113,0.73771493,0.22009032,2.91601727,0.00000000,2.45419872,1.43833709
-5.26763382,6.22104954,0.02261417,0.78937344,0.22835256,3.04756626,0.00000000,2.59013730,1.53619381
-5.26163082,6.51999177,0.02353404,0.84345915,0.23620085,3.17156957,0.00000000,2.72580030,1.63721814
-5.25562781,6.80951588,0.02433346,0.89985765,0.24351664,3.28620385,0.00000000,2.86026133,1.74079727
-5.24962481,7.08676868,0.02499698,0.95846296,0.25018866,3.38979124,0.00000000,2.99269927,1.84631129
-5.24362181,7.34917043,0.02551142,1.01916945,0.25611475,3.48083866,0.00000000,3.12240930,1.95312966
-5.23761881,7.59445086,0.02586636,1.08186201,0.26120366,3.55807379,0.00000000,3.24880872,2.06060624
-5.23161581,7.82067585,0.02605447,1.14640489,0.26537673,3.62047627,0.00000000,3.37143723,2.16807332
-5.22561281,8.02626344,0.02607175,1.21262959,0.26856940,3.66730288,0.00000000,3.48995162,2.27483511
-5.21960980,8.20998890,0.02591772,1.28032270,0.27073255,3.69810533,0.00000000,3.60411485,2.38016125
-5.21360680,8.37097843,0.02559542,1.34921406,0.27183349,3.71273983,0.00000000,3.71378000,2.48328096
-5.20760380,8.50869209,0.02511137,1.41896630,0.27185657,3.71136763,0.00000000,3.81886976,2.58337872
-5.20160080,8.62289685,0.02447531,1.48916639,0.27080345,3.69444627,0.00000000,3.91935223,2.67959198
-5.19559780,8.71363113,0.02369991,1.55931998,0.26869278,3.66271149,0.00000000,4.01521440,2.77101190
-5.18959480,8.78116291,0.02280042,1.62884922,0.26555954,3.61715041,0.00000000,4.10643445,2.85668757
-5.18359180,8.82594356,0.02179412,1.69709450,0.26145378,3.55896670,0.00000000,4.19295441,2.93563426
-5.17758879,8.84855984,0.02069981,1.76332063,0.25643897,3.48953924,0.00000000,4.27465466,3.00684597
-5.17158579,8.84968687,0.01953727,1.82672733,0.25059003,3.41037563,0.00000000,4.35133174,3.06931242
-5.16558279,8.83004423,0.01832665,1.88646415,0.24399097,3.32306259,0.00000000,4.42268080,3.12203999
-5.15957979,8.79035776,0.01708797,1.94164933,0.23673239,3.22921532,0.00000000,4.48828379,3.16407635
-5.15357679,8.73132869,0.01584055,1.99139194,0.22890893,3.13042767,0.00000000,4.54760446,3.19453770
-5.14757379,8.65361165,0.01460258,2.03481660,0.22061673,3.02822548,0.00000000,4.59999047,3.21263763
-5.14157079,8.55780220,0.01339073,2.07108965,0.21195109,2.92402468,0.00000000,4.64468301,3.21771624
-5.13556778,8.44443422,0.01221987,2.09944565,0.20300437,2.81909603,0.00000000,4.68083365,3.20926811
-5.12956478,8.31398653,0.01110287,2.11921302,0.19386428,2.71453752,0.00000000,4.70752791,3.18696746
-5.12356178,8.16689800,0.01005044,2.12983764,0.18461255,2.61125550,0.00000000,4.72381461,3.15068935
-5.11755878,8.00358937,0.00907117,2.13090320,0.17532408,2.50995490,0.00000000,4.72873977,3.10052514
-5.11155578,7.82449012,0.00817159,2.12214750,0.16606654,2.41113841,0.00000000,4.72138369,3.03679169
-5.10555278,7.63006826,0.00735627,2.10347367,0.15690035,2.31511441,0.00000000,4.70089945,2.96003298
-5.09954977,7.42086072,0.00662807,2.07495616,0.14787909,2.22201250,0.00000000,4.66655121,2.87101423
-5.09354677,7.19750237,0.00598839,2.03684081,0.13905016,2.13180560,0.00000000,4.61775060,2.77070819
-5.08754377,6.96075158,0.00543741,1.98953947,0.13045566,2.04433713,0.00000000,4.55408949,2.66027431
-5.08154077,6.71151065,0.00497446,1.93361914,0.12213345,1.95935166,0.00000000,4.47536772,2.54103133
-5.07553777,6.45083976,0.00459825,1.86978641,0.11411810,1.87652722,0.00000000,4.38161460,2.41442464
-5.06953477,6.17996365,0.00430722,1.79886784,0.10644189,1.79550773,0.00000000,4.27310307,2.28198976
-5.06353177,5.90027036,0.00409972,1.72178720,0.09913558,1.71593384,0.00000000,4.15035604,2.14531349
-5.05752876,5.61330228,0.00397429,1.63954073,0.09222903,1.63747088,0.00000000,4.01414440,2.00599434
-5.05152576,5.32073955,0.00392976,1.55317119,0.08575152,1.55983264,0.00000000,3.86547698,1.86560408
-5.04552276,5.02437694,0.00396537,1.46374203,0.07973182,1.48280026,0.00000000,3.70558263,1.72565163
-5.03951976,4.72609491,0.00408082,1.37231238,0.07419794,1.40623554,0.00000000,3.53588522,1.58755082
-5.03351676,4.42782627,0.00427622,1.27991386,0.06917667,1.33008849,0.00000000,3.35797244,1.45259299
-5.02751376,4.13151990,0.00455198,1.18752977,0.06469285,1.25439918,0.00000000,3.17355969,1.32192526
-5.02151076,3.83910283,0.00490870,1.09607725,0.06076847,1.17929438,0.00000000,2.98445038,1.19653474
-5.01550775,3.55244232,0.00534692,1.00639280,0.05742160,1.10497932,0.00000000,2.79249402,1.07723898
-5.00950475,3.27330932,0.00586688,0.91922119,0.05466531,1.03172566,0.00000000,2.59954389,0.96468235
-5.00350175,3.00334455,0.00646826,0.83520791,0.05250656,0.95985653,0.00000000,2.40741542,0.85933806
-4.99749875,2.74402846,0.00714987,0.75489494,0.05094515,0.88972949,0.00000000,2.21784710,0.76151497
-4.99149575,2.49665603,0.00790936,0.67871973,0.04997278,0.82171877,0.00000000,2.03246494,0.67136856
-4.98549275,2.26231706,0.00874295,0.60701694,0.04957232,0.75619752,0.00000000,1.85275171,0.58891524
-4.97948974,2.04188261,0.00964520,0.54002261,0.04971734,0.69352112,0.00000000,1.68002179,0.51404887
-4.97348674,1.83599784,0.01060881,0.47788044,0.05037180,0.63401238,0.00000000,1.51540234,0.44655882
-4.96748374,1.64508123,0.01162453,0.42064955,0.05149022,0.57794915,0.00000000,1.35982104,0.38614864
-4.96148074,1.46933023,0.01268108,0.36831355,0.05301804,0.52555491,0.00000000,1.21400057,0.33245473
-4.95547774,1.30873267,0.01376528,0.32079032,0.05489235,0.47699260,0.00000000,1.07845961,0.28506419
-4.94947474,1.16308366,0.01486213,0.27794228,0.05704302,0.43236175,0.00000000,0.95351995,0.24353162
-4.94347174,1.03200711,0.01595509,0.23958675,0.05939401,0.39169888,0.00000000,0.83931907,0.20739435
-4.93746873,0.91498101,0.01702644,0.20550612,0.06186509,0.35498086,0.00000000,0.73582745,0.17618598
-4.93146573,0.81136559,0.01805770,0.17545771,0.06437370,0.32213102,0.00000000,0.64286951,0.14944800
-4.92546273,0.72043335,0.01903010,0.14918292,0.06683700,0.29302739,0.00000000,0.56014743,0.12673957
-4.91945973,0.64139986,0.01992517,0.12641577,0.06917404,0.26751263,0.00000000,0.48726651,0.10764546
-4.91345673,0.57345441,0.02072529,0.10689047,0.07130792,0.24540505,0.00000000,0.42376134,0.09178220
-4.90745373,0.51578941,0.02141428,0.09034813,0.07316792,0.22651012,0.00000000,0.36912148,0.07880271
-4.90145073,0.46762772,0.02197794,0.07654248,0.07469147,0.21063191,0.00000000,0.32281603,0.06839938
-4.89544772,0.42824700,0.02240458,0.06524450,0.07582586,0.19758391,0.00000000,0.28431605,0.06030592
-4.88944472,0.39700053,0.02268545,0.05624609,0.07652972,0.18719880,0.00000000,0.25311438,0.05429803
-4.88344172,0.37333360,0.02281506,0.04936269,0.07677405,0.17933662,0.00000000,0.22874206,0.05019301
-4.87743872,0.35679540,0.02279141,0.04443491,0.07654296,0.17389115,0.00000000,0.21078114,0.04784857
-4.87143572,0.34704584,0.02261609,0.04132910,0.07583380,0.17079417,0.00000000,0.19887362,0.04716074
-4.86543272,0.34385722,0.02229429,0.03993712,0.07465706,0.17001745,0.00000000,0.19272618,0.04806113
-4.85942971,0.34711083,0.02183457,0.04017516,0.07303561,0.17157243,0.00000000,0.19211092,0.05051355
-4.85342671,0.35678852,0.02124863,0.04198168,0.07100368,0.17550759,0.00000000,0.19686219,0.05451004
-4.84742371,0.37295967,0.02055092,0.04531478,0.06860548,0.18190359,0.00000000,0.20686961,0.06006641
-4.84142071,0.39576396,0.01975816,0.05014871,0.06589342,0.19086653,0.00000000,0.22206786,0.06721740
-4.83541771,0.42539062,0.01888878,0.05647007,0.06292622,0.20251934,0.00000000,0.24242348,0.07601144
-4.82941471,0.46205484,0.01796237,0.06427337,0.05976688,0.21699196,0.00000000,0.26791944,0.08650520
-4.82341171,0.50597235,0.01699904,0.07355651,0.05648053,0.23441046,0.00000000,0.29853801,0.09875810
-4.81740870,0.55733304,0.01601885,0.08431597,0.05313243,0.25488575,0.00000000,0.33424267,0.11282677
-4.81140570,0.61627486,0.01504126,0.09654222,0.04978604,0.27850225,0.00000000,0.37495993,0.12875979
-4.80540270,0.68285894,0.01408460,0.11021525,0.04650124,0.30530717,0.00000000,0.42056186,0.14659270
-4.79939970,0.75704723,0.01316566,0.12530052,0.04333292,0.33530077,0.00000000,0.47085015,0.16634365
-4.79339670,0.83868364,0.01229934,0.14174563,0.04032975,0.36842821,0.00000000,0.52554263,0.18800977
-4.78739370,0.92747969,0.01149841,0.15947763,0.03753332,0.40457342,0.00000000,0.58426302,0.21156433
-4.78139070,1.02300561,0.01077331,0.17840130,0.03497757,0.44355530,0.00000000,0.64653447,0.23695500
-4.77538769,1.12468727,0.01013214,0.19839852,0.03268861,0.48512665,0.00000000,0.71177773,0.26410312
-4.76938469,1.23180956,0.00958064,0.21932863,0.03068475,0.52897580,0.00000000,0.77931409,0.29290420
-4.76338169,1.34352612,0.00912229,0.24103001,0.02897682,0.57473123,0.00000000,0.84837340,0.32322939
-4.75737869,1.45887522,0.00875848,0.26332271,0.02756872,0.62196882,0.00000000,0.91810708,0.35492810
-4.75137569,1.57680120,0.00848874,0.28601207,0.02645812,0.67022157,0.00000000,0.98760588,0.38783144
-4.74537269,1.69618053,0.00831093,0.30889324,0.02563730,0.71899149,0.00000000,1.05592169,0.42175638
-4.73936968,1.81585145,0.00822152,0.33175632,0.02509403,0.76776291,0.00000000,1.12209282,0.45651037
-4.73336668,1.93464565,0.00821586,0.35439194,0.02481244,0.81601682,0.00000000,1.18517160,0.49189617
-4.72736368,2.05142067,0.00828841,0.37659707,0.02477395,0.86324546,0.00000000,1.24425323,0.52771661
-4.72136068,2.16509138,0.00843297,0.39818065,0.02495803,0.90896645,0.00000000,1.29850456,0.56377910
-4.71535768,2.27465915,0.00864289,0.41896904,0.02534293,0.95273583,0.00000000,1.34719169,0.59989965
-4.70935468,2.37923736,0.00891121,0.43881083,0.02590632,0.99415944,0.00000000,1.38970496,0.63590621
-4.70335168,2.47807234,0.00923082,0.45758097,0.02662575,1.03290204,0.00000000,1.42558035,0.67164135
-4.69734867,2.57055889,0.00959454,0.47518406,0.02747904,1.06869397,0.00000000,1.45451632,0.70696425
-4.69134567,2.65625013,0.00999516,0.49155681,0.02844454,1.10133499,0.00000000,1.47638539,0.74175215
-4.68534267,2.73486179,0.01042555,0.50666960,0.02950131,1.13069542,0.00000000,1.49124002,0.77590127
-4.67933967,2.80627118,0.01087862,0.52052718,0.03062922,1.15671472,0.00000000,1.49931268,0.80932764
-4.67333667,2.87051175,0.01134737,0.53316881,0.03180900,1.17939768,0.00000000,1.50101026,0.84196787
-4.66733367,2.92776407,0.01182493,0.54466776,0.03302226,1.19880886,0.00000000,1.49690309,0.87378035
-4.66133067,2.97834432,0.01230453,0.55513039,0.03425150,1.21506563,0.00000000,1.48770948,0.90474676
-4.65532766,3.02269141,0.01277959,0.56469508,0.03548011,1.22833040,0.00000000,1.47427620,0.93487426
-4.64932466,3.06135371,0.01324376,0.57353087,0.03669246,1.23880264,0.00000000,1.45755607,0.96419837
-4.64332166,3.09497613,0.01369102,0.58183602,0.03787394,1.24671112,0.00000000,1.43858344,0.99278619
-4.63731866,3.12428797,0.01411575,0.58983646,0.03901105,1.25230672,0.00000000,1.41844837,1.02073997
-4.63131566,3.15009190,0.01451287,0.59778391,0.04009160,1.25585624,0.00000000,1.39827049,1.04820057
-4.62531266,3.17325359,0.01487798,0.60595360,0.04110477,1.25763718,0.00000000,1.37917296,1.07535011
-4.61930965,3.19469169,0.01520747,0.61464135,0.04204131,1.25793355,0.00000000,1.36225722,1.10241356
-4.61330665,3.21536726,0.01549871,0.62415974,0.04289370,1.25703270,0.00000000,1.34857878,1.12965835
-4.60730365,3.23627183,0.01575014,0.63483307,0.04365617,1.25522273,0.00000000,1.33912435,1.15739152
-4.60130065,3.25841304,0.01596136,0.64699091,0.04432483,1.25279051,0.00000000,1.33479038,1.18595391
-4.59529765,3.28279718,0.01613330,0.66096004,0.04489762,1.25001970,0.00000000,1.33636301,1.21571099
-4.58929465,3.31040792,0.01626817,0.67705480,0.04537421,1.24718871,0.00000000,1.34449970,1.24704018
-4.58329165,3.34218113,0.01636955,0.69556574,0.04575585,1.24456833,0.00000000,1.35971238,1.28031475
-4.57728864,3.37897597,0.01644231,0.71674699,0.04604514,1.24241882,0.00000000,1.38235245,1.31588472
-4.57128564,3.42154307,0.01649258,0.74080263,0.04624570,1.24098656,0.00000000,1.41259789,1.35405551
-4.56528264,3.47049102,0.01652759,0.76787260,0.04636185,1.24050017,0.00000000,1.45044291,1.39506509
-4.55927964,3.52625284,0.01655555,0.79801892,0.04639820,1.24116647,0.00000000,1.49569052,1.43906116
-4.55327664,3.58905451,0.01658547,0.83121300,0.04635930,1.24316634,0.00000000,1.54794894,1.48607948
-4.54727364,3.65888793,0.01662689,0.86732494,0.04624923,1.24665102,0.00000000,1.60663220,1.53602504
-4.54127064,3.73549041,0.01668973,0.90611561,0.04607138,1.25173896,0.00000000,1.67096569,1.58865737
-4.53526763,3.81833295,0.01678395,0.94723253,0.04582812,1.25851374,0.00000000,1.73999733,1.64358153
-4.52926463,3.90661918,0.01691935,0.99021007,0.04552070,1.26702313,0.00000000,1.81261450,1.70024583
-4.52326163,3.99929613,0.01710532,1.03447460,0.04514922,1.27727970,0.00000000,1.88756708,1.75794709
-4.51725863,4.09507746,0.01735056,1.07935485,0.04471263,1.28926276,0.00000000,1.96349639,1.81584400
-4.51125563,4.19247917,0.01766286,1.12409744,0.04420897,1.30292186,0.00000000,2.03896950,1.87297839
-4.50525263,4.28986660,0.01804889,1.16788732,0.04363553,1.31818144,0.00000000,2.11251820,1.92830391
-4.49924962,4.38551127,0.01851403,1.20987242,0.04298928,1.33494649,0.00000000,2.18268130,1.98072121
-4.49324662,4.47765487,0.01906216,1.24919174,0.04226713,1.35310873,0.00000000,2.24804895,2.02911804
