energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.87393697,0.67364533,-0.49665666,0.00107270,-0.00473747,0.13153138,-0.13557224,0.12472917,-0.11689690,0.26293102,-0.10547549,0.02759275,-0.01743950,0.13117298,-0.10753664
-5.86793397,0.70803352,-0.48936648,0.00116599,-0.00501659,0.14010685,-0.13467158,0.13734376,-0.11729159,0.27516524,-0.10557571,0.02842579,-0.01749344,0.13664367,-0.10466191
-5.86193097,0.74430823,-0.48907140,0.00129502,-0.00537291,0.14947144,-0.13578429,0.15153031,-0.11969282,0.28791296,-0.10704476,0.02925394,-0.01776152,0.14216334,-0.10319489
-5.85592796,0.78252356,-0.49533845,0.00146028,-0.00580268,0.15963647,-0.13879005,0.16730280,-0.12398216,0.30121625,-0.10980317,0.03007978,-0.01823221,0.14774100,-0.10304337
-5.84992496,0.82276474,-0.50766079,0.00166234,-0.00630086,0.17061363,-0.14354547,0.18466074,-0.13001561,0.31513551,-0.11375552,0.03090926,-0.01889153,0.15339520,-0.10410238
-5.84392196,0.86513263,-0.52546486,0.00190179,-0.00686114,0.18241120,-0.14988594,0.20358438,-0.13762536,0.32974347,-0.11879146,0.03175122,-0.01972322,0.15915148,-0.10625586
-5.83791896,0.90972584,-0.54811697,0.00217916,-0.00747595,0.19503009,-0.15762737,0.22403014,-0.14662151,0.34511802,-0.12478663,0.03261671,-0.02070878,0.16503939,-0.10937819
-5.83191596,0.95662135,-0.57492977,0.00249477,-0.00813649,0.20845971,-0.16656798,0.24592629,-0.15679408,0.36133426,-0.13160365,0.03351813,-0.02182765,0.17108905,-0.11333558
-5.82591296,1.00585472,-0.60516885,0.00284866,-0.00883281,0.22267399,-0.17649033,0.26916940,-0.16791526,0.37845600,-0.13909330,0.03446833,-0.02305731,0.17732752,-0.11798727
-5.81990995,1.05740089,-0.63806024,0.00324046,-0.00955393,0.23762773,-0.18716353,0.29362170,-0.17974204,0.39652726,-0.14709596,0.03547966,-0.02437346,0.18377513,-0.12318694
-5.81390695,1.11115679,-0.67279886,0.00366932,-0.01028798,0.25325363,-0.19834602,0.31910956,-0.19201935,0.41556424,-0.15544338,0.03656296,-0.02575028,0.19044202,-0.12878415
-5.80790395,1.16692678,-0.70855859,0.00413381,-0.01102238,0.26946000,-0.20978867,0.34542336,-0.20448379,0.43554812,-0.16396085,0.03772661,-0.02716072,0.19732502,-0.13462595
-5.80190095,1.22441195,-0.74450372,0.00463184,-0.01174409,0.28612961,-0.22123850,0.37231883,-0.21686779,0.45641918,-0.17246984,0.03897570,-0.02857693,0.20440520,-0.14055886
-5.79589795,1.28320398,-0.77980210,0.00516062,-0.01243986,0.30311953,-0.23244285,0.39951987,-0.22890434,0.47807262,-0.18079099,0.04031132,-0.02997064,0.21164603,-0.14643096
-5.78989495,1.34278422,-0.81363960,0.00571667,-0.01309654,0.32026226,-0.24315398,0.42672293,-0.24033218,0.50035634,-0.18874748,0.04172996,-0.03131377,0.21899255,-0.15209432
-5.78389195,1.40252824,-0.84523572,0.00629574,-0.01370135,0.33736800,-0.25313404,0.45360270,-0.25090119,0.52307083,-0.19616872,0.04322323,-0.03257893,0.22637134,-0.15740763
-5.77788894,1.46171577,-0.87385960,0.00689292,-0.01424227,0.35422816,-0.26216009,0.47981910,-0.26037794,0.54597146,-0.20289410,0.04477772,-0.03374008,0.23369156,-0.16223884
-5.77188594,1.51954595,-0.89884621,0.00750262,-0.01470829,0.37061984,-0.27002922,0.50502516,-0.26855118,0.56877280,-0.20877680,0.04637513,-0.03477314,0.24084692,-0.16646794
-5.76588294,1.57515711,-0.91961174,0.00811869,-0.01508975,0.38631121,-0.27656338,0.52887554,-0.27523703,0.59115519,-0.21368742,0.04799259,-0.03565654,0.24771847,-0.16998958
-5.75987994,1.62765033,-0.93566761,0.00873452,-0.01537860,0.40106758,-0.28161375,0.55103533,-0.28028360,0.61277299,-0.21751735,0.04960332,-0.03637187,0.25417820,-0.17271546
-5.75387694,1.67611571,-0.94663253,0.00934310,-0.01556863,0.41465782,-0.28506453,0.57118882,-0.28357498,0.63326441,-0.22018153,0.05117733,-0.03690427,0.26009321,-0.17457642
-5.74787394,1.71966027,-0.95224188,0.00993724,-0.01565567,0.42686091,-0.28683584,0.58904767,-0.28503425,0.65226229,-0.22162079,0.05268238,-0.03724288,0.26533023,-0.17552407
-5.74187094,1.75743603,-0.95235403,0.01050964,-0.01563766,0.43747227,-0.28688567,0.60435838,-0.28462549,0.66940548,-0.22180327,0.05408505,-0.03738112,0.26976030,-0.17553190
-5.73586793,1.78866717,-0.94695322,0.01105308,-0.01551475,0.44630973,-0.28521081,0.61690858,-0.28235458,0.68435031,-0.22072522,0.05535186,-0.03731682,0.27326350,-0.17459580
-5.72986493,1.81267501,-0.93614881,0.01156059,-0.01528923,0.45321872,-0.28184660,0.62653194,-0.27826889,0.69678158,-0.21841081,0.05645038,-0.03705224,0.27573327,-0.17273394
-5.72386193,1.82889974,-0.92017112,0.01202554,-0.01496548,0.45807660,-0.27686557,0.63311159,-0.27245569,0.70642269,-0.21491126,0.05735041,-0.03659398,0.27708035,-0.16998614
-5.71785893,1.83691802,-0.89936373,0.01244184,-0.01454982,0.46079592,-0.27037510,0.63658192,-0.26503953,0.71304445,-0.21030309,0.05802495,-0.03595272,0.27723605,-0.16641251
-5.71185593,1.83645596,-0.87417294,0.01280405,-0.01405024,0.46132654,-0.26251405,0.63692868,-0.25617858,0.71647236,-0.20468575,0.05845114,-0.03514288,0.27615478,-0.16209174
-5.70585293,1.82739685,-0.84513469,0.01310752,-0.01347620,0.45965651,-0.25344873,0.63418769,-0.24606011,0.71659190,-0.19817864,0.05861101,-0.03418217,0.27381569,-0.15711886
-5.69984992,1.80978379,-0.81285962,0.01334846,-0.01283829,0.45581192,-0.24336816,0.62844209,-0.23489543,0.71335196,-0.19091770,0.05849203,-0.03309103,0.27022344,-0.15160274
-5.69384692,1.78381724,-0.77801690,0.01352405,-0.01214791,0.44985548,-0.23247902,0.61981843,-0.22291431,0.70676619,-0.18305181,0.05808749,-0.03189212,0.26540804,-0.14566334
-5.68784392,1.74984785,-0.74131763,0.01363251,-0.01141694,0.44188430,-0.22100045,0.60848194,-0.21035930,0.69691236,-0.17473897,0.05739660,-0.03060969,0.25942391,-0.13942896
-5.68184092,1.70836524,-0.70349823,0.01367316,-0.01065738,0.43202679,-0.20915883,0.59463109,-0.19748007,0.68393000,-0.16614260,0.05642451,-0.02926899,0.25234815,-0.13303344
-5.67583792,1.65998332,-0.66530470,0.01364640,-0.00988107,0.42043895,-0.19718280,0.57849182,-0.18452792,0.66801632,-0.15742794,0.05518200,-0.02789570,0.24427813,-0.12661346
-5.66983492,1.60542308,-0.62747791,0.01355378,-0.00909935,0.40730024,-0.18529871,0.56031174,-0.17175080,0.64942086,-0.14875884,0.05368505,-0.02651543,0.23532864,-0.12030612
-5.66383192,1.54549361,-0.59074056,0.01339797,-0.00832283,0.39280920,-0.17372649,0.54035441,-0.15938883,0.62843903,-0.14029477,0.05195430,-0.02515319,0.22562864,-0.11424665
-5.65782891,1.48107206,-0.55578581,0.01318272,-0.00756118,0.37717900,-0.16267614,0.51889394,-0.14767039,0.60540491,-0.13218838,0.05001432,-0.02383302,0.21531782,-0.10856644
-5.65182591,1.41308363,-0.52326768,0.01291282,-0.00682295,0.36063301,-0.15234481,0.49621007,-0.13680901,0.58068356,-0.12458335,0.04789286,-0.02257763,0.20454307,-0.10339131
-5.64582291,1.34248177,-0.49379325,0.01259404,-0.00611545,0.34340063,-0.14291438,0.47258378,-0.12700076,0.55466319,-0.11761278,0.04562004,-0.02140811,0.19345507,-0.09884001
-5.63981991,1.27022961,-0.46791634,0.01223306,-0.00544471,0.32571336,-0.13454975,0.44829347,-0.11842242,0.52774723,-0.11139780,0.04322747,-0.02034368,0.18220497,-0.09502284
-5.63381691,1.19728263,-0.44613243,0.01183733,-0.00481548,0.30780119,-0.12739735,0.42361165,-0.11123003,0.50034679,-0.10604659,0.04074746,-0.01940152,0.17094145,-0.09204051
-5.62781391,1.12457312,-0.42887456,0.01141499,-0.00423122,0.28988934,-0.12158418,0.39880217,-0.10555803,0.47287334,-0.10165358,0.03821223,-0.01859661,0.15980795,-0.08998294
-5.62181091,1.05299639,-0.41650980,0.01097471,-0.00369419,0.27219542,-0.11721703,0.37411791,-0.10151855,0.44573191,-0.09829877,0.03565320,-0.01794161,0.14894046,-0.08892816
-5.61580790,0.98339881,-0.40933598,0.01052553,-0.00320560,0.25492681,-0.11438181,0.34979874,-0.09920107,0.41931485,-0.09604722,0.03310035,-0.01744671,0.13846549,-0.08894110
-5.60980490,0.91656776,-0.40757852,0.01007670,-0.00276568,0.23827848,-0.11314300,0.32606982,-0.09867205,0.39399610,-0.09494846,0.03058170,-0.01711954,0.12849857,-0.09007238
-5.60380190,0.85322310,-0.41138716,0.00963753,-0.00237385,0.22243097,-0.11354306,0.30314005,-0.09997467,0.37012598,-0.09503596,0.02812285,-0.01696506,0.11914303,-0.09235697
-5.59779890,0.79401028,-0.42083248,0.00921714,-0.00202892,0.20754866,-0.11560180,0.28120068,-0.10312842,0.34802661,-0.09632658,0.02574665,-0.01698544,0.11048911,-0.09581282
-5.59179590,0.73949478,-0.43590243,0.00882433,-0.00172919,0.19377827,-0.11931575,0.26042402,-0.10812878,0.32798778,-0.09881998,0.02347297,-0.01717996,0.10261338,-0.10043956
-5.58579290,0.69015772,-0.45649908,0.00846735,-0.00147266,0.18124742,-0.12465754,0.24096222,-0.11494674,0.31026329,-0.10249811,0.02131856,-0.01754490,0.09557843,-0.10621717
-5.57978989,0.64639259,-0.48243573,0.00815371,-0.00125718,0.17006356,-0.13157529,0.22294619,-0.12352843,0.29506782,-0.10732482,0.01929698,-0.01807353,0.08943270,-0.11310489
-5.57378689,0.60850301,-0.51343507,0.00789005,-0.00108057,0.16031287,-0.13999234,0.20648461,-0.13379480,0.28257427,-0.11324565,0.01741867,-0.01875601,0.08421059,-0.12104049
-5.56778389,0.57670133,-0.54912865,0.00768190,-0.00094077,0.15205948,-0.14980713,0.19166320,-0.14564160,0.27291155,-0.12018789,0.01569100,-0.01957946,0.07993268,-0.12993982
-5.56178089,0.55110829,-0.58905824,0.00753362,-0.00083594,0.14534490,-0.16089364,0.17854412,-0.15893963,0.26616295,-0.12806107,0.01411844,-0.02052809,0.07660608,-0.13969704
-5.55577789,0.53175360,-0.63267944,0.00744823,-0.00076455,0.14018760,-0.17310231,0.16716580,-0.17353558,0.26236501,-0.13675793,0.01270276,-0.02158334,0.07422499,-0.15018539
-5.54977489,0.51857757,-0.67936812,0.00742736,-0.00072546,0.13658299,-0.18626174,0.15754303,-0.18925341,0.26150709,-0.14615588,0.01144328,-0.02272418,0.07277132,-0.16125875
-5.54377189,0.51143387,-0.72842963,0.00747116,-0.00071795,0.13450363,-0.20018103,0.14966755,-0.20589649,0.26353152,-0.15611915,0.01033710,-0.02392752,0.07221553,-0.17275396
-5.53776888,0.51009353,-0.77911119,0.00757833,-0.00074175,0.13389981,-0.21465300,0.14350899,-0.22325045,0.26833452,-0.16650139,0.00937938,-0.02516864,0.07251757,-0.18449391
-5.53176588,0.51425013,-0.83061715,0.00774609,-0.00079704,0.13470056,-0.22945819,0.13901638,-0.24108692,0.27576798,-0.17714902,0.00856365,-0.02642184,0.07362807,-0.19629138
-5.52576288,0.52352648,-0.88212697,0.00797030,-0.00088443,0.13681494,-0.24436956,0.13612011,-0.25916791,0.28564190,-0.18790491,0.00788209,-0.02766106,0.07548960,-0.20795359
-5.51975988,0.53748254,-0.93281537,0.00824552,-0.00100494,0.14013382,-0.25915781,0.13473427,-0.27725095,0.29772780,-0.19861251,0.00732580,-0.02886061,0.07803823,-0.21928717
-5.51375688,0.55562476,-0.98187405,0.00856512,-0.00115991,0.14453202,-0.27359721,0.13475951,-0.29509472,0.31176294,-0.20912028,0.00688509,-0.02999594,0.08120525,-0.23010362
-5.50775388,0.57741663,-1.02853411,0.00892152,-0.00135094,0.14987080,-0.28747161,0.13608628,-0.31246494,0.32745525,-0.21928603,0.00654978,-0.03104441,0.08491899,-0.24022477
-5.50175088,0.60229050,-1.07208828,0.00930631,-0.00157977,0.15600070,-0.30058044,0.13859827,-0.32914044,0.34448913,-0.22898128,0.00630942,-0.03198604,0.08910695,-0.24948828
-5.49574787,0.62966033,-1.11191204,0.00971049,-0.00184821,0.16276466,-0.31274454,0.14217618,-0.34491902,0.36253185,-0.23809518,0.00615354,-0.03280419,0.09369796,-0.25775272
-5.48974487,0.65893525,-1.14748253,0.01012472,-0.00215798,0.17000141,-0.32381139,0.14670165,-0.35962289,0.38124048,-0.24653795,0.00607194,-0.03348619,0.09862450,-0.26490211
-5.48374187,0.68953369,-1.17839446,0.01053953,-0.00251063,0.17754897,-0.33365958,0.15206115,-0.37310335,0.40026927,-0.25424359,0.00605484,-0.03402378,0.10382504,-0.27084969
-5.47773887,0.72089772,-1.20437217,0.01094559,-0.00290735,0.18524827,-0.34220227,0.15814992,-0.38524463,0.41927727,-0.26117177,0.00609317,-0.03441353,0.10924649,-0.27554069
-5.47173587,0.75250738,-1.22527724,0.01133395,-0.00334888,0.19294684,-0.34938955,0.16487574,-0.39596656,0.43793607,-0.26730873,0.00617870,-0.03465692,0.11484643,-0.27895402
-5.46573287,0.78389456,-1.24111124,0.01169627,-0.00383538,0.20050232,-0.35520939,0.17216246,-0.40522595,0.45593743,-0.27266722,0.00630429,-0.03476047,0.12059543,-0.28110272
-5.45972986,0.81465617,-1.25201349,0.01202504,-0.00436634,0.20778597,-0.35968730,0.17995321,-0.41301668,0.47300062,-0.27728536,0.00646403,-0.03473548,0.12647898,-0.28203322
-5.45372686,0.84446618,-1.25825383,0.01231377,-0.00494044,0.21468580,-0.36288467,0.18821316,-0.41936841,0.48887933,-0.28122463,0.00665343,-0.03459776,0.13249935,-0.28182344
-5.44772386,0.87308619,-1.26022085,0.01255718,-0.00555554,0.22110949,-0.36489574,0.19693182,-0.42434411,0.50336795,-0.28456692,0.00686955,-0.03436714,0.13867700,-0.28057969
-5.44172086,0.90037424,-1.25840607,0.01275133,-0.00620861,0.22698687,-0.36584355,0.20612463,-0.42803631,0.51630694,-0.28741088,0.00711116,-0.03406680,0.14505162,-0.27843272
-5.43571786,0.92629142,-1.25338472,0.01289372,-0.00689575,0.23227192,-0.36587484,0.21583394,-0.43056259,0.52758734,-0.28986769,0.00737884,-0.03372258,0.15168278,-0.27553295
-5.42971486,0.95090609,-1.24579411,0.01298338,-0.00761216,0.23694420,-0.36515430,0.22612916,-0.43206021,0.53715399,-0.29205655,0.00767507,-0.03336210,0.15864994,-0.27204516
-5.42371186,0.97439531,-1.23631053,0.01302090,-0.00835227,0.24100972,-0.36385828,0.23710612,-0.43268040,0.54500757,-0.29409986,0.00800427,-0.03301389,0.16605195,-0.26814287
-5.41770885,0.99704337,-1.22562547,0.01300842,-0.00910979,0.24450107,-0.36216840,0.24888541,-0.43258245,0.55120523,-0.29611855,0.00837281,-0.03270646,0.17400594,-0.26400266
-5.41170585,1.01923709,-1.21442238,0.01294960,-0.00987784,0.24747681,-0.36026506,0.26160983,-0.43192790,0.55585963,-0.29822752,0.00878902,-0.03246734,0.18264549,-0.25979855
-5.40570285,1.04145782,-1.20335450,0.01284949,-0.01064909,0.25002014,-0.35832137,0.27544082,-0.43087503,0.55913657,-0.30053152,0.00926300,-0.03232226,0.19211810,-0.25569690
-5.39969985,1.06427006,-1.19302484,0.01271448,-0.01141593,0.25223672,-0.35649744,0.29055391,-0.42957400,0.56125091,-0.30312142,0.00980656,-0.03229419,0.20258206,-0.25185168
-5.39369685,1.08830675,-1.18396862,0.01255209,-0.01217065,0.25425176,-0.35493543,0.30713309,-0.42816257,0.56246099,-0.30607110,0.01043294,-0.03240268,0.21420250,-0.24840050
-5.38769385,1.11425129,-1.17663879,0.01237081,-0.01290560,0.25620627,-0.35375530,0.32536435,-0.42676270,0.56306154,-0.30943501,0.01115649,-0.03266310,0.22714685,-0.24546145
-5.38169085,1.14281658,-1.17139489,0.01217985,-0.01361339,0.25825263,-0.35305151,0.34542832,-0.42547806,0.56337512,-0.31324629,0.01199235,-0.03308612,0.24157971,-0.24313071
-5.37568784,1.17472148,-1.16849539,0.01198894,-0.01428699,0.26054955,-0.35289057,0.36749223,-0.42439239,0.56374242,-0.31751562,0.01295595,-0.03367726,0.25765718,-0.24148109
-5.36968484,1.21066511,-1.16809351,0.01180802,-0.01491995,0.26325646,-0.35330958,0.39170138,-0.42356878,0.56451152,-0.32223075,0.01406252,-0.03443657,0.27552077,-0.24056143
-5.36368184,1.25129972,-1.17023656,0.01164699,-0.01550642,0.26652757,-0.35431571,0.41817031,-0.42304975,0.56602635,-0.32735660,0.01532649,-0.03535852,0.29529110,-0.24039686
-5.35767884,1.29720290,-1.17486852,0.01151539,-0.01604133,0.27050573,-0.35588656,0.44697402,-0.42285814,0.56861485,-0.33283603,0.01676091,-0.03643198,0.31706151,-0.24098986
-5.35167584,1.34885002,-1.18183581,0.01142216,-0.01652036,0.27531632,-0.35797141,0.47813952,-0.42299865,0.57257711,-0.33859115,0.01837678,-0.03764039,0.34089177,-0.24232204
-5.34567284,1.40658797,-1.19089591,0.01137533,-0.01694006,0.28106136,-0.36049327,0.51163810,-0.42346002,0.57817381,-0.34452521,0.02018241,-0.03896208,0.36680221,-0.24435664
-5.33966983,1.47061115,-1.20172864,0.01138176,-0.01729776,0.28781418,-0.36335172,0.54737870,-0.42421769,0.58561563,-0.35052502,0.02218283,-0.04037078,0.39476841,-0.24704158
-5.33366683,1.54094096,-1.21394981,0.01144688,-0.01759167,0.29561478,-0.36642645,0.58520269,-0.42523705,0.59505387,-0.35646392,0.02437922,-0.04183627,0.42471675,-0.25031302
-5.32766383,1.61740975,-1.22712698,0.01157456,-0.01782076,0.30446617,-0.36958140,0.62488059,-0.42647692,0.60657280,-0.36220519,0.02676845,-0.04332516,0.45652111,-0.25409941
-5.32166083,1.69965024,-1.24079696,0.01176687,-0.01798481,0.31433201,-0.37266955,0.66611089,-0.42789351,0.62018406,-0.36760594,0.02934269,-0.04480188,0.49000088,-0.25832579
-5.31565783,1.78709125,-1.25448469,0.01202398,-0.01808432,0.32513547,-0.37553804,0.70852132,-0.42944462,0.63582359,-0.37252142,0.03208923,-0.04622968,0.52492054,-0.26291839
-5.30965483,1.87896040,-1.26772316,0.01234415,-0.01812057,0.33675976,-0.37803377,0.75167276,-0.43109405,0.65335109,-0.37680964,0.03499040,-0.04757185,0.56099093,-0.26780929
-5.30365183,1.97429411,-1.28007371,0.01272366,-0.01809555,0.34905016,-0.38000919,0.79506591,-0.43281623,0.67255239,-0.38033622,0.03802370,-0.04879286,0.59787237,-0.27294112
-5.29764882,2.07195514,-1.29114636,0.01315693,-0.01801201,0.36181768,-0.38132814,0.83815058,-0.43460074,0.69314462,-0.38297935,0.04116213,-0.04985963,0.63517957,-0.27827157
-5.29164582,2.17065719,-1.30061937,0.01363656,-0.01787347,0.37484427,-0.38187162,0.88033761,-0.43645699,0.71478415,-0.38463472,0.04437464,-0.05074274,0.67248844,-0.28377771
-5.28564282,2.26899628,-1.30825754,0.01415359,-0.01768427,0.38788932,-0.38154330,0.92101304,-0.43841849,0.73707704,-0.38522017,0.04762688,-0.05141758,0.70934454,-0.28945973
-5.27963982,2.36548785,-1.31392830,0.01469764,-0.01744961,0.40069747,-0.38027448,0.95955413,-0.44054686,0.75959172,-0.38467996,0.05088198,-0.05186537,0.74527309,-0.29534412
-5.27363682,2.45860848,-1.31761521,0.01525724,-0.01717556,0.41300717,-0.37802847,0.99534680,-0.44293526,0.78187337,-0.38298844,0.05410155,-0.05207406,0.77979017,-0.30148616
-5.26763382,2.54684071,-1.31942787,0.01582010,-0.01686918,0.42455989,-0.37480398,1.02780386,-0.44571108,0.80345958,-0.38015289,0.05724677,-0.05203904,0.81241487,-0.30797131
-5.26163082,2.62871944,-1.31960787,0.01637345,-0.01653844,0.43510941,-0.37063753,1.05638326,-0.44903762,0.82389651,-0.37621535,0.06027951,-0.05176356,0.84268198,-0.31491566
-5.25562781,2.70287800,-1.31853017,0.01690440,-0.01619227,0.44443100,-0.36560465,1.08060591,-0.45311475,0.84275507,-0.37125343,0.06316346,-0.05125896,0.87015479,-0.32246516
-5.24962481,2.76809232,-1.31669960,0.01740026,-0.01584051,0.45232982,-0.35981976,1.10007209,-0.45817811,0.85964636,-0.36537979,0.06586526,-0.05054461,0.89443750,-0.33079351
-5.24362181,2.82332116,-1.31474222,0.01784891,-0.01549382,0.45864852,-0.35343466,1.11447603,-0.46449692,0.87423569,-0.35874047,0.06835552,-0.04964754,0.91518699,-0.34009878
-5.23761881,2.86774111,-1.31339164,0.01823911,-0.01516352,0.46327330,-0.34663569,1.12361800,-0.47237019,0.88625476,-0.35151184,0.07060967,-0.04860184,0.93212333,-0.35059870
-5.23161581,2.90077480,-1.31347042,0.01856081,-0.01486144,0.46613853,-0.33963954,1.12741333,-0.48212123,0.89551130,-0.34389649,0.07260870,-0.04744775,0.94503885,-0.36252462
-5.22561281,2.92211120,-1.31586690,0.01880537,-0.01459967,0.46722946,-0.33268782,1.12589831,-0.49409060,0.90189587,-0.33611797,0.07433967,-0.04623055,0.95380526,-0.37611430
-5.21960980,2.93171748,-1.32150826,0.01896585,-0.01439031,0.46658303,-0.32604058,1.11923235,-0.50862730,0.90538565,-0.32841462,0.07579595,-0.04499923,0.95837884,-0.39160364
-5.21360680,2.92984182,-1.33133029,0.01903708,-0.01424509,0.46428670,-0.31996891,1.10769678,-0.52607860,0.90604482,-0.32103281,0.07697729,-0.04380503,0.95880333,-0.40921761
-5.20760380,2.91700728,-1.34624501,0.01901585,-0.01417513,0.46047544,-0.31474692,1.09169012,-0.54677851,0.90402186,-0.31421963,0.07788960,-0.04269982,0.95521051,-0.42916050
-5.20160080,2.89399717,-1.36710707,0.01890095,-0.01419050,0.45532695,-0.31064330,1.07172012,-0.57103519,0.89954373,-0.30821552,0.07854452,-0.04173445,0.94781858,-0.45160597
-5.19559780,2.86183261,-1.39468007,0.01869315,-0.01429990,0.44905535,-0.30791276,1.04839304,-0.59911774,0.89290727,-0.30324687,0.07895878,-0.04095714,0.93692823,-0.47668706
-5.18959480,2.82174324,-1.42960399,0.01839517,-0.01451033,0.44190375,-0.30678767,1.02240047,-0.63124265,0.88446825,-0.29951914,0.07915342,-0.04041185,0.92291677,-0.50448663
-5.18359180,2.77513245,-1.47236497,0.01801160,-0.01482680,0.43413587,-0.30747009,0.99450436,-0.66756037,0.87462853,-0.29721044,0.07915284,-0.04013679,0.90623038,-0.53502857
-5.17758879,2.72353851,-1.52326846,0.01754873,-0.01525201,0.42602721,-0.31012455,0.96552067,-0.70814270,0.86382200,-0.29646607,0.07898380,-0.04016312,0.88737475,-0.56827023
-5.17158579,2.66859310,-1.58241704,0.01701441,-0.01578623,0.41785617,-0.31487173,0.93630230,-0.75297135,0.85249967,-0.29739404,0.07867437,-0.04051379,0.86690454,-0.60409638
-5.16558279,2.61197869,-1.64969381,0.01641781,-0.01642711,0.40989533,-0.32178344,0.90772173,-0.80192832,0.84111487,-0.30006171,0.07825295,-0.04120267,0.84541167,-0.64231514
