energy_ev,total_up,Au_p_up,Au_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.71785893,5.81940204,0.51784522,5.53622359,0.01707896,0.14401134,0.17652539,0.00271165
-5.71185593,5.68038855,0.49278733,5.41860293,0.01608204,0.13312561,0.16825127,0.00262191
-5.70585293,5.54375361,0.47021855,5.30135951,0.01522847,0.12324354,0.16078104,0.00253300
-5.69984992,5.40974699,0.45036106,5.18460736,0.01452620,0.11442132,0.15417281,0.00244521
-5.69384692,5.27869406,0.43340917,5.06856159,0.01398242,0.10670158,0.14847393,0.00235884
-5.68784392,5.15102116,0.41952747,4.95356377,0.01360365,0.10011388,0.14372120,0.00227424
-5.68184092,5.02727374,0.40884886,4.84010007,0.01339569,0.09467540,0.13994106,0.00219182
-5.67583792,4.90812637,0.40147253,4.72881101,0.01336360,0.09039160,0.13714964,0.00211199
-5.66983492,4.79438380,0.39746185,4.62049242,0.01351169,0.08725697,0.13535280,0.00203522
-5.66383192,4.68697306,0.39684216,4.51608739,0.01384344,0.08525568,0.13454593,0.00196201
-5.65782891,4.58692685,0.39959852,4.41666967,0.01436143,0.08436219,0.13471377,0.00189285
-5.65182591,4.49535931,0.40567377,4.32341920,0.01506727,0.08454179,0.13583012,0.00182824
-5.64582291,4.41343505,0.41496678,4.23759105,0.01596148,0.08575101,0.13785761,0.00176864
-5.63981991,4.34233312,0.42733134,4.16047900,0.01704344,0.08793804,0.14074745,0.00171450
-5.63381691,4.28320749,0.44257586,4.09337542,0.01831128,0.09104307,0.14443947,0.00166620
-5.62781391,4.23714568,0.46046390,4.03752895,0.01976182,0.09499861,0.14886222,0.00162406
-5.62181091,4.20512731,0.48071594,3.99410168,0.02139048,0.09972985,0.15393349,0.00158830
-5.61580790,4.18798400,0.50301232,3.96412725,0.02319124,0.10515512,0.15956105,0.00155906
-5.60980490,4.18636216,0.52699745,3.94847124,0.02515657,0.11118637,0.16564376,0.00153638
-5.60380190,4.20068976,0.55228521,3.94779517,0.02727737,0.11772980,0.17207300,0.00152019
-5.59779890,4.23114796,0.57846556,3.96252484,0.02954294,0.12468665,0.17873445,0.00151032
-5.59179590,4.27764850,0.60511192,3.99282407,0.03194087,0.13195402,0.18551004,0.00150651
-5.58579290,4.33981711,0.63178934,4.03857421,0.03445702,0.13942594,0.19228015,0.00150837
-5.57978989,4.41698338,0.65806301,4.09935997,0.03707538,0.14699445,0.19892589,0.00151547
-5.57378689,4.50817722,0.68350682,4.17446177,0.03977808,0.15455082,0.20533135,0.00152727
-5.56778389,4.61213178,0.70771163,4.26285481,0.04254521,0.16198685,0.21138577,0.00154318
-5.56178089,4.72729303,0.73029296,4.36321492,0.04535483,0.16919615,0.21698560,0.00156257
-5.55577789,4.85183560,0.75089783,4.47393115,0.04818290,0.17607550,0.22203614,0.00158476
-5.54977489,4.98368498,0.76921051,4.59312514,0.05100328,0.18252610,0.22645304,0.00160905
-5.54377189,5.12054572,0.78495695,4.71867705,0.05378778,0.18845486,0.23016336,0.00163472
-5.53776888,5.25993558,0.79790799,4.84825792,0.05650634,0.19377557,0.23310621,0.00166107
-5.53176588,5.39922516,0.80788118,4.97936817,0.05912722,0.19840996,0.23523320,0.00168738
-5.52576288,5.53568280,0.81474130,5.10938178,0.06161734,0.20228872,0.23650835,0.00171294
-5.51975988,5.66652408,0.81839984,5.23559559,0.06394276,0.20535236,0.23690791,0.00173709
-5.51375688,5.78896531,0.81881339,5.35528293,0.06606924,0.20755197,0.23641984,0.00175917
-5.50775388,5.90028003,0.81598135,5.46575055,0.06796291,0.20884983,0.23504317,0.00177854
-5.50175088,5.99785724,0.80994307,5.56439760,0.06959106,0.20921993,0.23278727,0.00179461
-5.49574787,6.07926019,0.80077465,5.64877514,0.07092299,0.20864831,0.22967108,0.00180683
-5.48974487,6.14228379,0.78858557,5.71664455,0.07193092,0.20713329,0.22572229,0.00181468
-5.48374187,6.18500907,0.77351536,5.76603290,0.07259086,0.20468549,0.22097665,0.00181770
-5.47773887,6.20585254,0.75573029,5.79528334,0.07288351,0.20132774,0.21547730,0.00181550
-5.47173587,6.20360869,0.73542031,5.80309869,0.07279504,0.19709477,0.20927408,0.00180772
-5.46573287,6.17748365,0.71279610,5.78857619,0.07231773,0.19203274,0.20242302,0.00179411
-5.45972986,6.12711841,0.68808630,5.75123202,0.07145049,0.18619851,0.19498574,0.00177450
-5.45372686,6.05260029,0.66153481,5.69101418,0.07019917,0.17965877,0.18702888,0.00174878
-5.44772386,5.95446175,0.63339818,5.60830292,0.06857661,0.17248895,0.17862350,0.00171696
-5.44172086,5.83366618,0.60394283,5.50389839,0.06660250,0.16477189,0.16984438,0.00167915
-5.43571786,5.69158092,0.57344228,5.37899580,0.06430300,0.15659640,0.16076927,0.00163556
-5.42971486,5.52993824,0.54217413,5.23514877,0.06171010,0.14805564,0.15147797,0.00158648
-5.42371186,5.35078573,0.51041695,5.07422238,0.05886083,0.13924541,0.14205136,0.00153233
-5.41770885,5.15642806,0.47844690,4.89833765,0.05579621,0.13026240,0.13257033,0.00147359
-5.41170585,4.94936238,0.44653437,4.70980990,0.05256019,0.12120237,0.12311461,0.00141084
-5.40570285,4.73221004,0.41494056,4.51108341,0.04919843,0.11215847,0.11376158,0.00134471
-5.39969985,4.50764763,0.38391413,4.30466522,0.04575707,0.10321958,0.10458512,0.00127589
-5.39369685,4.27833988,0.35368816,4.09306076,0.04228152,0.09446893,0.09565450,0.00120509
-5.38769385,4.04687749,0.32447744,3.87871389,0.03881535,0.08598283,0.08703335,0.00113305
-5.38169085,3.81572198,0.29647629,3.66395371,0.03539928,0.07782971,0.07877885,0.00106051
-5.37568784,3.58715970,0.26985701,3.45094996,0.03207028,0.07006945,0.07094108,0.00098817
-5.36968484,3.36326641,0.24476904,3.24167841,0.02886094,0.06275304,0.06356258,0.00091671
-5.36368184,3.14588326,0.22133897,3.03789706,0.02579896,0.05592249,0.05667822,0.00084675
-5.35767884,2.93660439,0.19967120,2.84113342,0.02290683,0.04961112,0.05031520,0.00077886
-5.35167584,2.73677585,0.17984952,2.65268239,0.02020178,0.04384408,0.04449344,0.00071353
-5.34567284,2.54750477,0.16193928,2.47361399,0.01769585,0.03863919,0.03922604,0.00065118
-5.33966983,2.36967740,0.14599012,2.30478947,0.01539612,0.03400787,0.03452003,0.00059214
-5.33366683,2.20398425,0.13203920,2.14688418,0.01330511,0.02995635,0.03037720,0.00053669
-5.32766383,2.05095016,0.12011452,2.00041511,0.01142126,0.02648687,0.02679502,0.00048500
-5.32166083,1.91096711,0.11023841,1.86577122,0.00973950,0.02359895,0.02376761,0.00043719
-5.31565783,1.78432755,0.10243072,1.74324419,0.00825183,0.02129064,0.02128669,0.00039332
-5.30965483,1.67125613,0.09671168,1.63305781,0.00694797,0.01955964,0.01934242,0.00035340
-5.30365183,1.57193785,0.09310415,1.53539423,0.00581593,0.01840428,0.01792417,0.00031736
-5.29764882,1.48654119,0.09163512,1.45041537,0.00484261,0.01782432,0.01702109,0.00028514
-5.29164582,1.41523478,0.09233629,1.37827867,0.00401432,0.01782146,0.01662250,0.00025663
-5.28564282,1.35819702,0.09524366,1.31914615,0.00331721,0.01839962,0.01671804,0.00023169
-5.27963982,1.31561812,0.10039615,1.27318671,0.00273768,0.01956492,0.01729767,0.00021018
-5.27363682,1.28769476,0.10783310,1.24057157,0.00226272,0.02132535,0.01835140,0.00019197
-5.26763382,1.27461776,0.11759088,1.22146340,0.00188010,0.02369013,0.01986881,0.00017690
-5.26163082,1.27655368,0.12969860,1.21600005,0.00157858,0.02666888,0.02183850,0.00016482
-5.25562781,1.29362167,0.14417326,1.22427377,0.00134804,0.03027046,0.02424729,0.00015559
-5.24962481,1.32586673,0.16101434,1.24630760,0.00117950,0.03450173,0.02707948,0.00014906
-5.24362181,1.37323142,0.18019835,1.28203010,0.00106518,0.03936607,0.03031598,0.00014511
-5.23761881,1.43552745,0.20167347,1.33125027,0.00099844,0.04486198,0.03393359,0.00014359
-5.23161581,1.51240914,0.22535467,1.39363418,0.00097379,0.05098162,0.03790434,0.00014437
-5.22561281,1.60335040,0.25111961,1.46868479,0.00098684,0.05770953,0.04219501,0.00014732
-5.21960980,1.70762686,0.27880568,1.55572653,0.00103418,0.06502147,0.04676691,0.00015229
-5.21360680,1.82430438,0.30820842,1.65389559,0.00111340,0.07288369,0.05157590,0.00015913
-5.20760380,1.95223531,0.33908153,1.76213712,0.00122299,0.08125239,0.05657276,0.00016769
-5.20160080,2.09006294,0.37113873,1.87920971,0.00136236,0.09007377,0.06170389,0.00017780
-5.19559780,2.23623469,0.40405743,2.00369765,0.00153175,0.09928441,0.06691231,0.00018929
-5.18959480,2.38902391,0.43748429,2.13403061,0.00173227,0.10881222,0.07213897,0.00020197
-5.18359180,2.54655985,0.47104253,2.26851059,0.00196591,0.11857787,0.07732442,0.00021566
-5.17758879,2.70686480,0.50434078,2.40534498,0.00223554,0.12849661,0.08241056,0.00023014
-5.17158579,2.86789720,0.53698319,2.54268481,0.00254495,0.13848056,0.08734264,0.00024522
-5.16558279,3.02759904,0.56858033,2.67866666,0.00289886,0.14844123,0.09207123,0.00026071
-5.15957979,3.18394566,0.59876051,2.81145655,0.00330298,0.15829227,0.09655422,0.00027640
-5.15357679,3.33499578,0.62718101,2.93929402,0.00376398,0.16795222,0.10075860,0.00029212
-5.14757379,3.47893974,0.65353854,3.06053462,0.00428950,0.17734717,0.10466199,0.00030769
-5.14157079,3.61414366,0.67757867,3.17368881,0.00488809,0.18641324,0.10825382,0.00032296
-5.13556778,3.73918757,0.69910343,3.27745576,0.00556913,0.19509852,0.11153611,0.00033780
-5.12956478,3.85289579,0.71797701,3.37075054,0.00634268,0.20336457,0.11452365,0.00035212
-5.12356178,3.95435810,0.73412887,3.45272338,0.00721931,0.21118723,0.11724368,0.00036583
-5.11755878,4.04294069,0.74755437,3.52277041,0.00820982,0.21855670,0.11973503,0.00037889
-5.11155578,4.11828660,0.75831263,3.58053542,0.00932494,0.22547684,0.12204660,0.00039128
-5.10555278,4.18030542,0.76652179,3.62590254,0.01057499,0.23196369,0.12423539,0.00040302
-5.09954977,4.22915311,0.77235177,3.65898064,0.01196941,0.23804329,0.12636404,0.00041413
-5.09354677,4.26520286,0.77601498,3.68008006,0.01351634,0.24374882,0.12849802,0.00042466
-5.08754377,4.28900862,0.77775532,3.68968312,0.01522209,0.24911733,0.13070251,0.00043468
-5.08154077,4.30126327,0.77783599,3.68840996,0.01709072,0.25418605,0.13303928,0.00044426
-5.07553777,4.30275358,0.77652685,3.67698143,0.01912346,0.25898869,0.13556343,0.00045347
-5.06953477,4.29431423,0.77409174,3.65618103,0.02131832,0.26355180,0.13832046,0.00046238
-5.06353177,4.27678351,0.77077653,3.62681766,0.02366970,0.26789140,0.14134354,0.00047105
-5.05752876,4.25096256,0.76679841,3.58969117,0.02616803,0.27201029,0.14465126,0.00047950
-5.05152576,4.21758056,0.76233700,3.54556201,0.02879961,0.27589589,0.14824595,0.00048775
-5.04552276,4.17726709,0.75752753,3.49512662,0.03154648,0.27951915,0.15211266,0.00049578
-5.03951976,4.13053316,0.75245659,3.43899922,0.03438651,0.28283427,0.15621879,0.00050355
-5.03351676,4.07776143,0.74716041,3.37770072,0.03729356,0.28577953,0.16051450,0.00051099
-5.02751376,4.01920571,0.74162582,3.31165477,0.04023782,0.28827913,0.16493391,0.00051797
-5.02151076,3.95499948,0.73579370,3.24119067,0.04318631,0.29024591,0.16939685,0.00052439
-5.01550775,3.88517234,0.72956465,3.16655260,0.04610349,0.29158496,0.17381140,0.00053008
-5.00950475,3.80967317,0.72280663,3.08791392,0.04895197,0.29219780,0.17807678,0.00053487
-5.00350175,3.72839827,0.71536397,3.00539550,0.05169336,0.29198704,0.18208680,0.00053859
-4.99749875,3.64122255,0.70706731,2.91908660,0.05428914,0.29086116,0.18573338,0.00054106
-4.99149575,3.54803178,0.69774405,2.82906677,0.05670158,0.28873930,0.18891035,0.00054210
-4.98549275,3.44875386,0.68722848,2.73542730,0.05889467,0.28555561,0.19151700,0.00054156
-4.97948974,3.34338731,0.67537146,2.63829101,0.06083502,0.28126316,0.19346157,0.00053929
-4.97348674,3.23202534,0.66204884,2.53782900,0.06249263,0.27583701,0.19466427,0.00053518
-4.96748374,3.11487417,0.64716855,2.43427360,0.06384170,0.26927637,0.19505991,0.00052916
-4.96148074,2.99226486,0.63067593,2.32792690,0.06486122,0.26160579,0.19459988,0.00052118
-4.95547774,2.86465803,0.61255713,2.21916441,0.06553541,0.25287519,0.19325361,0.00051123
-4.94947474,2.73264164,0.59284060,2.10843405,0.06585416,0.24315888,0.19100926,0.00049935
-4.94347174,2.59692202,0.57159671,1.99625064,0.06581312,0.23255360,0.18787381,0.00048562
-4.93746873,2.45830905,0.54893551,1.88318639,0.06541379,0.22117562,0.18387250,0.00047014
-4.93146573,2.31769647,0.52500308,1.76985824,0.06466338,0.20915711,0.17904769,0.00045306
-4.92546273,2.17603856,0.49997648,1.65691285,0.06357458,0.19664210,0.17345719,0.00043456
-4.91945973,2.03432455,0.47405787,1.54501015,0.06216516,0.18378192,0.16717225,0.00041482
-4.91345673,1.89355216,0.44746790,1.43480644,0.06045746,0.17073075,0.16027519,0.00039406
-4.90745373,1.75470155,0.42043897,1.32693789,0.05847786,0.15764105,0.15285684,0.00037252
-4.90145073,1.61871098,0.39320841,1.22200531,0.05625608,0.14465951,0.14501392,0.00035043
-4.89544772,1.48645505,0.36601203,1.12056071,0.05382451,0.13192325,0.13684643,0.00032801
-4.88944472,1.35872646,0.33907828,1.02309624,0.05121746,0.11955675,0.12845514,0.00030551
-4.88344172,1.23622167,0.31262313,0.93003586,0.04847044,0.10766939,0.11993929,0.00028313
-4.87743872,1.11953094,0.28684583,0.84172972,0.04561945,0.09635375,0.11139452,0.00026109
-4.87143572,1.00913268,0.26192573,0.75845157,0.04270026,0.08568463,0.10291114,0.00023957
-4.86543272,0.90539193,0.23801997,0.68039865,0.03974779,0.07571880,0.09457272,0.00021875
-4.85942971,0.80856290,0.21526235,0.60769428,0.03679555,0.06649541,0.08645502,0.00019878
-4.85342671,0.71879477,0.19376298,0.54039240,0.03387509,0.05803698,0.07862531,0.00017978
-4.84742371,0.63614051,0.17360894,0.47848402,0.03101566,0.05035087,0.07114201,0.00016187
-4.84142071,0.56056801,0.15486562,0.42190504,0.02824382,0.04343115,0.06405472,0.00014514
-4.83541771,0.49197295,0.13757879,0.37054506,0.02558331,0.03726070,0.05740449,0.00012967
-4.82941471,0.43019276,0.12177721,0.32425685,0.02305487,0.03181347,0.05122440,0.00011552
-4.82341171,0.37502134,0.10747563,0.28286617,0.02067627,0.02705687,0.04554039,0.00010273
-4.81740870,0.32622376,0.09467814,0.24618149,0.01846243,0.02295401,0.04037223,0.00009136
-4.81140570,0.28355076,0.08338168,0.21400359,0.01642554,0.01946592,0.03573473,0.00008145
-4.80540270,0.24675256,0.07357964,0.18613458,0.01457539,0.01655357,0.03163897,0.00007302
-4.79939970,0.21559166,0.06526538,0.16238631,0.01291967,0.01417966,0.02809360,0.00006614
-4.79339670,0.18985435,0.05843563,0.14258787,0.01146435,0.01231018,0.02510620,0.00006084
-4.78739370,0.16936072,0.05309361,0.12659219,0.01021409,0.01091565,0.02268452,0.00005720
-4.78139070,0.15397286,0.04925167,0.11428139,0.00917267,0.00997215,0.02083767,0.00005529
-4.77538769,0.14360111,0.04693357,0.10557087,0.00834338,0.00946194,0.01957708,0.00005521
-4.76938469,0.13820806,0.04617601,0.10041200,0.00772939,0.00937388,0.01891738,0.00005707
-4.76338169,0.13781018,0.04702943,0.09879317,0.00733404,0.00970349,0.01887684,0.00006100
-4.75737869,0.14247681,0.04955808,0.10073914,0.00716108,0.01045271,0.01947769,0.00006716
-4.75137569,0.15232640,0.05383894,0.10630862,0.00721481,0.01162941,0.02074593,0.00007571
-4.74537269,0.16751984,0.05995983,0.11558983,0.00750005,0.01324656,0.02271086,0.00008683
-4.73936968,0.18825086,0.06801631,0.12869415,0.00802206,0.01532120,0.02540415,0.00010072
-4.73336668,0.21473347,0.07810755,0.14574779,0.00878632,0.01787303,0.02885855,0.00011756
-4.72736368,0.24718659,0.09033116,0.16688159,0.00979810,0.02092290,0.03310610,0.00013753
-4.72136068,0.28581621,0.10477704,0.19221910,0.01106202,0.02449101,0.03817609,0.00016082
-4.71535768,0.33079531,0.12152043,0.22186322,0.01258145,0.02859494,0.04409264,0.00018756
-4.70935468,0.38224239,0.14061435,0.25588181,0.01435779,0.03324765,0.05087203,0.00021785
-4.70335168,0.44019904,0.16208168,0.29429275,0.01638979,0.03845534,0.05851988,0.00025176
-4.69734867,0.50460768,0.18590724,0.33704900,0.01867275,0.04421544,0.06702839,0.00028927
-4.69134567,0.57529033,0.21203025,0.38402437,0.02119780,0.05051459,0.07637358,0.00033030
-4.68534267,0.65192967,0.24033753,0.43500083,0.02395124,0.05732701,0.08651288,0.00037470
-4.67933967,0.73405331,0.27065795,0.48965793,0.02691392,0.06461301,0.09738311,0.00042219
-4.67333667,0.82102275,0.30275848,0.54756531,0.03006091,0.07231805,0.10889905,0.00047243
-4.66733367,0.91202767,0.33634226,0.60817884,0.03336119,0.08037223,0.12095270,0.00052496
-4.66133067,1.00608688,0.37104903,0.67084115,0.03677775,0.08869037,0.13341343,0.00057922
-4.65532766,1.10205620,0.40645819,0.73478674,0.04026778,0.09717273,0.14612904,0.00063456
-4.64932466,1.19864391,0.44209458,0.79915229,0.04378327,0.10570642,0.15892778,0.00069023
-4.64332166,1.29443370,0.47743705,0.86299180,0.04727179,0.11416742,0.17162141,0.00074542
-4.63731866,1.38791475,0.51192960,0.92529658,0.05067754,0.12242327,0.18400914,0.00079928
-4.63131566,1.47751814,0.54499493,0.98501952,0.05394273,0.13033635,0.19588248,0.00085088
-4.62531266,1.56165854,0.57604991,1.04110273,0.05700896,0.13776754,0.20703071,0.00089933
-4.61930965,1.63877959,0.60452241,1.09250784,0.05981899,0.14458031,0.21724688,0.00094371
-4.61330665,1.70740122,0.62986883,1.13824739,0.06231831,0.15064490,0.22633407,0.00098319
-4.60730365,1.76616686,0.65159166,1.17741638,0.06445692,0.15584254,0.23411161,0.00101696
-4.60130065,1.81388857,0.66925623,1.20922221,0.06619096,0.16006944,0.24042099,0.00104435
-4.59529765,1.84958787,0.68250592,1.23301192,0.06748412,0.16324050,0.24513130,0.00106478
-4.58929465,1.87253045,0.69107509,1.24829532,0.06830891,0.16529235,0.24814373,0.00107782
-4.58329165,1.88225310,0.69479914,1.25476284,0.06864765,0.16618578,0.24939516,0.00108320
-4.57728864,1.87858142,0.69362122,1.25229737,0.06849304,0.16590740,0.24886039,0.00108080
-4.57128564,1.86163760,0.68759522,1.24097941,0.06784847,0.16447029,0.24655319,0.00107068
-4.56528264,1.83183779,0.67688490,1.22108527,0.06672786,0.16191386,0.24252591,0.00105306
-4.55927964,1.78987923,0.66175926,1.19307849,0.06515522,0.15830271,0.23686771,0.00102832
-4.55327664,1.73671779,0.64258430,1.15759485,0.06316374,0.15372469,0.22970160,0.00099700
-4.54727364,1.67353700,0.61981156,1.11542169,0.06079474,0.14828817,0.22118029,0.00095975
-4.54127064,1.60171017,0.59396407,1.06747268,0.05809621,0.14211865,0.21148122,0.00091733
-4.53526763,1.52275722,0.56562025,1.01475900,0.05512128,0.13535496,0.20080086,0.00087060
-4.52926463,1.43829836,0.53539653,0.95835851,0.05192651,0.12814510,0.18934861,0.00082045
-4.52326163,1.35000667,0.50392942,0.89938414,0.04857020,0.12064193,0.17734065,0.00076782
-4.51725863,1.25956145,0.47185772,0.83895278,0.04511073,0.11299898,0.16499384,0.00071365
-4.51125563,1.16860433,0.43980566,0.77815611,0.04160498,0.10536636,0.15252010,0.00065884
-4.50525263,1.07869967,0.40836735,0.71803422,0.03810695,0.09788709,0.14012134,0.00060427
-4.49924962,0.99130052,0.37809323,0.65955299,0.03466660,0.09069388,0.12798518,0.00055075
-4.49324662,0.90772118,0.34947876,0.60358585,0.03132892,0.08390638,0.11628161,0.00049902
-4.48724362,0.82911663,0.32295555,0.55090019,0.02813328,0.07762913,0.10516053,0.00044974
-4.48124062,0.75646935,0.29888510,0.50214862,0.02511301,0.07195001,0.09475032,0.00040346
-4.47523762,0.69058296,0.27755505,0.45786483,0.02229532,0.06693943,0.08515730,0.00036064
-4.46923462,0.63208249,0.25917789,0.41846389,0.01970136,0.06264996,0.07646609,0.00032168
-4.46323162,0.58142034,0.24389185,0.38424630,0.01734654,0.05911660,0.06874067,0.00028686
-4.45722861,0.53888714,0.23176374,0.35540531,0.01524098,0.05635745,0.06202606,0.00025639
-4.45122561,0.50462638,0.22279344,0.33203672,0.01339016,0.05437479,0.05635044,0.00023042
-4.44522261,0.47865178,0.21691972,0.31415056,0.01179552,0.05315651,0.05172755,0.00020902
-4.43921961,0.46086640,0.21402707,0.30168377,0.01045520,0.05267773,0.04815926,0.00019224
-4.43321661,0.45108237,0.21395327,0.29451340,0.00936475,0.05290260,0.04563805,0.00018006
-4.42721361,0.44904044,0.21649734,0.29246955,0.00851782,0.05378624,0.04414948,0.00017244
-4.42121061,0.45442860,0.22142776,0.29534766,0.00790673,0.05527665,0.04367427,0.00016932
-4.41520760,0.46689903,0.22849062,0.30291968,0.00752307,0.05731671,0.04419020,0.00017063
-4.40920460,0.48608303,0.23741763,0.31494380,0.00735812,0.05984601,0.04567356,0.00017626
-4.40320160,0.51160360,0.24793366,0.33117252,0.00740325,0.06280270,0.04810018,0.00018613
-4.39719860,0.54308533,0.25976392,0.35135896,0.00765018,0.06612511,0.05144618,0.00020013
-4.39119560,0.58016177,0.27264048,0.37526136,0.00809123,0.06975331,0.05568821,0.00021812
-4.38519260,0.62248017,0.28630802,0.40264579,0.00871947,0.07363047,0.06080342,0.00023999
-4.37918959,0.66970385,0.30052896,0.43328721,0.00952883,0.07770397,0.06676916,0.00026558
-4.37318659,0.72151237,0.31508762,0.46696910,0.01051422,0.08192642,0.07356241,0.00029475
-4.36718359,0.77759987,0.32979351,0.50348176,0.01167163,0.08625641,0.08115911,0.00032729
-4.36118059,0.83767193,0.34448380,0.54261969,0.01299818,0.09065901,0.08953340,0.00036301
-4.35517759,0.90144138,0.35902478,0.58417820,0.01449231,0.09510617,0.09865689,0.00040167
-4.34917459,0.96862345,0.37331243,0.62794970,0.01615388,0.09957681,0.10849800,0.00044300
-4.34317159,1.03893072,0.38727220,0.67371983,0.01798435,0.10405674,0.11902140,0.00048671
-4.33716858,1.11206822,0.40085787,0.72126393,0.01998696,0.10853847,0.13018768,0.00053247
-4.33116558,1.18772917,0.41404982,0.77034388,0.02216689,0.11302071,0.14195324,0.00057993
-4.32516258,1.26559156,0.42685257,0.82070582,0.02453144,0.11750790,0.15427034,0.00062869
-4.31915958,1.34531582,0.43929185,0.87207867,0.02709008,0.12200942,0.16708748,0.00067836
-4.31315658,1.42654379,0.45141126,0.92417388,0.02985450,0.12653883,0.18034991,0.00072851
-4.30715358,1.50889896,0.46326865,0.97668620,0.03283845,0.13111294,0.19400030,0.00077871
