energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.56778389,1.18980441,0.00310543,0.12240618,0.23341436,0.47230605,0.33782736,0.65327629,0.00000000
-5.56178089,1.19350498,0.00329907,0.12174855,0.22949419,0.48194571,0.33509402,0.65657958,0.00000000
-5.55577789,1.20659044,0.00353513,0.12207746,0.22742881,0.49473745,0.33544086,0.66464987,0.00000000
-5.54977489,1.22874782,0.00381662,0.12337345,0.22714631,0.51050340,0.33883737,0.67728041,0.00000000
-5.54377189,1.25952327,0.00414639,0.12560191,0.22854724,0.52901594,0.34521122,0.69418539,0.00000000
-5.53776888,1.29834348,0.00452702,0.12871538,0.23151191,0.55000716,0.35445339,0.71501162,0.00000000
-5.53176588,1.34453892,0.00496077,0.13265606,0.23590779,0.57317932,0.36642354,0.73935164,0.00000000
-5.52576288,1.39736772,0.00544952,0.13735846,0.24159686,0.59821582,0.38095533,0.76675738,0.00000000
-5.51975988,1.45603905,0.00599471,0.14275182,0.24844244,0.62479210,0.39786152,0.79675396,0.00000000
-5.51375688,1.51973497,0.00659719,0.14876256,0.25631522,0.65258611,0.41693840,0.82885291,0.00000000
-5.50775388,1.58762993,0.00725717,0.15531625,0.26509830,0.68128770,0.43796960,0.86256431,0.00000000
-5.50175088,1.65890718,0.00797407,0.16233939,0.27469083,0.71060667,0.46072910,0.89740753,0.00000000
-5.49574787,1.73277176,0.00874641,0.16976066,0.28501040,0.74027914,0.48498343,0.93292006,0.00000000
-5.48974487,1.80845987,0.00957172,0.17751180,0.29599379,0.77007195,0.51049324,0.96866439,0.00000000
-5.48374187,1.88524457,0.01044643,0.18552804,0.30759623,0.79978506,0.53701422,1.00423286,0.00000000
-5.47773887,1.96243827,0.01136575,0.19374809,0.31978929,0.82925184,0.56429773,1.03925044,0.00000000
-5.47173587,2.03939234,0.01232367,0.20211380,0.33255731,0.85833745,0.59209120,1.07337569,0.00000000
-5.46573287,2.11549454,0.01331291,0.21056948,0.34589284,0.88693536,0.62013878,1.10630010,0.00000000
-5.45972986,2.19016499,0.01432496,0.21906101,0.35979110,0.91496249,0.64818225,1.13774613,0.00000000
-5.45372686,2.26285142,0.01535009,0.22753482,0.37424402,0.94235299,0.67596256,1.16746435,0.00000000
-5.44772386,2.33302449,0.01637752,0.23593681,0.38923392,0.96905141,0.70322216,1.19522999,0.00000000
-5.44172086,2.40017385,0.01739555,0.24421130,0.40472742,0.99500538,0.72970820,1.22083932,0.00000000
-5.43571786,2.46380561,0.01839177,0.25230019,0.42066989,1.02015840,0.75517660,1.24410612,0.00000000
-5.42971486,2.52344153,0.01935332,0.26014225,0.43698065,1.04444309,0.77939705,1.26485870,0.00000000
-5.42371186,2.57862037,0.02026713,0.26767272,0.45354942,1.06777526,0.80215871,1.28293753,0.00000000
-5.41770885,2.62890148,0.02112030,0.27482327,0.47023418,1.09004925,0.82327640,1.29819372,0.00000000
-5.41170585,2.67387040,0.02190034,0.28152232,0.48686069,1.11113471,0.84259707,1.31048850,0.00000000
-5.40570285,2.71314659,0.02259558,0.28769571,0.50322369,1.13087512,0.86000608,1.31969370,0.00000000
-5.39969985,2.74639245,0.02319540,0.29326779,0.51908997,1.14908813,0.87543307,1.32569314,0.00000000
-5.39369685,2.77332360,0.02369059,0.29816285,0.53420315,1.16556782,0.88885684,1.32838497,0.00000000
-5.38769385,2.79371940,0.02407357,0.30230692,0.54829009,1.18008881,0.90030905,1.32768471,0.00000000
-5.38169085,2.80743342,0.02433860,0.30562975,0.56106858,1.19241215,0.90987621,1.32352891,0.00000000
-5.37568784,2.81440290,0.02448197,0.30806701,0.57225621,1.20229261,0.91769988,1.31587906,0.00000000
-5.36968484,2.81465673,0.02450205,0.30956268,0.58157982,1.20948731,0.92397466,1.30472573,0.00000000
-5.36368184,2.80832119,0.02439936,0.31007129,0.58878529,1.21376512,0.92894395,1.29009247,0.00000000
-5.35767884,2.79562309,0.02417652,0.30956017,0.59364706,1.21491645,0.93289358,1.27203940,0.00000000
-5.35167584,2.77688966,0.02383816,0.30801148,0.59597715,1.21276302,0.93614312,1.25066611,0.00000000
-5.34567284,2.75254507,0.02339076,0.30542390,0.59563296,1.20716705,0.93903547,1.22611363,0.00000000
-5.33966983,2.72310338,0.02284247,0.30181393,0.59252372,1.19803938,0.94192466,1.19856543,0.00000000
-5.33366683,2.68915793,0.02220282,0.29721674,0.58661509,1.18534621,0.94516262,1.16824704,0.00000000
-5.32766383,2.65136739,0.02148249,0.29168641,0.57793181,1.16911389,0.94908521,1.13542439,0.00000000
-5.32166083,2.61043893,0.02069297,0.28529563,0.56655815,1.14943159,0.95399810,1.10040066,0.00000000
-5.31565783,2.56710886,0.01984629,0.27813481,0.55263610,1.12645164,0.96016326,1.06351175,0.00000000
-5.30965483,2.52212180,0.01895466,0.27031049,0.53636156,1.10038748,0.96778650,1.02512041,0.00000000
-5.30365183,2.47620886,0.01803024,0.26194338,0.51797846,1.07150926,0.97700667,0.98560923,0.00000000
-5.29764882,2.43006597,0.01708479,0.25316572,0.49777124,1.04013726,0.98788723,0.94537265,0.00000000
-5.29164582,2.38433333,0.01612948,0.24411842,0.47605605,1.00663354,1.00041047,0.90480837,0.00000000
-5.28564282,2.33957685,0.01517465,0.23494778,0.45317091,0.97139210,1.01447482,0.86430841,0.00000000
-5.27963982,2.29627244,0.01422967,0.22580214,0.42946553,0.93482806,1.02989551,0.82425023,0.00000000
-5.27363682,2.25479418,0.01330278,0.21682851,0.40529096,0.89736650,1.04640863,0.78498834,0.00000000
-5.26763382,2.21540654,0.01240102,0.20816922,0.38098979,0.85943131,1.06367847,0.74684657,0.00000000
-5.26163082,2.17826153,0.01153022,0.19995889,0.35688703,0.82143467,1.08130808,0.71011154,0.00000000
-5.25562781,2.14340047,0.01069495,0.19232173,0.33328226,0.78376758,1.09885244,0.67502747,0.00000000
-5.24962481,2.11076063,0.00989863,0.18536923,0.31044305,0.74679187,1.11583389,0.64179251,0.00000000
-5.24362181,2.08018615,0.00914355,0.17919838,0.28860013,0.71083383,1.13175914,0.61055679,0.00000000
-5.23761881,2.05144273,0.00843097,0.17389046,0.26794409,0.67617977,1.14613706,0.58142207,0.00000000
-5.23161581,2.02423531,0.00776128,0.16951033,0.24862389,0.64307342,1.15849666,0.55444308,0.00000000
-5.22561281,1.99822777,0.00713411,0.16610634,0.23074685,0.61171521,1.16840433,0.52963024,0.00000000
-5.21960980,1.97306358,0.00654846,0.16371068,0.21438019,0.58226318,1.17547963,0.50695367,0.00000000
-5.21360680,1.94838643,0.00600284,0.16234024,0.19955376,0.55483530,1.17940907,0.48634818,0.00000000
-5.20760380,1.92385968,0.00549543,0.16199783,0.18626375,0.52951293,1.17995717,0.46771885,0.00000000
-5.20160080,1.89918384,0.00502418,0.16267369,0.17447716,0.50634496,1.17697448,0.45094703,0.00000000
-5.19559780,1.87411113,0.00458691,0.16434717,0.16413671,0.48535244,1.17040227,0.43589642,0.00000000
-5.18959480,1.84845673,0.00418143,0.16698853,0.15516593,0.46653328,1.16027366,0.42241888,0.00000000
-5.18359180,1.82210610,0.00380559,0.17056076,0.14747417,0.44986667,1.14671152,0.41035982,0.00000000
-5.17758879,1.79501838,0.00345738,0.17502117,0.14096146,0.43531712,1.12992294,0.39956302,0.00000000
-5.17158579,1.76722589,0.00313490,0.18032299,0.13552282,0.42283774,1.11019106,0.38987465,0.00000000
-5.16558279,1.73882983,0.00283644,0.18641649,0.13105209,0.41237283,1.08786433,0.38114656,0.00000000
-5.15957979,1.70999286,0.00256046,0.19324994,0.12744520,0.40385957,1.06334395,0.37323872,0.00000000
-5.15357679,1.68092885,0.00230560,0.20077008,0.12460266,0.39722889,1.03707001,0.36602102,0.00000000
-5.14757379,1.65189060,0.00207066,0.20892229,0.12243150,0.39240557,1.00950690,0.35937423,0.00000000
-5.14157079,1.62315608,0.00185457,0.21765035,0.12084656,0.38930760,0.98112863,0.35319057,0.00000000
-5.13556778,1.59501404,0.00165639,0.22689577,0.11977113,0.38784512,0.95240444,0.34737372,0.00000000
-5.12956478,1.56774945,0.00147526,0.23659688,0.11913719,0.38791886,0.92378544,0.34183852,0.00000000
-5.12356178,1.54162953,0.00131038,0.24668766,0.11888512,0.38941846,0.89569238,0.33651043,0.00000000
-5.11755878,1.51689084,0.00116102,0.25709639,0.11896306,0.39222078,0.86850508,0.33132496,0.00000000
-5.11155578,1.49372784,0.00102644,0.26774423,0.11932604,0.39618833,0.84255360,0.32622691,0.00000000
-5.10555278,1.47228335,0.00090591,0.27854400,0.11993485,0.40116815,0.81811139,0.32116968,0.00000000
-5.09954977,1.45264114,0.00079871,0.28939902,0.12075476,0.40699110,0.79539045,0.31611467,0.00000000
-5.09354677,1.43482091,0.00070408,0.30020238,0.12175424,0.41347186,0.77453845,0.31103067,0.00000000
-5.08754377,1.41877562,0.00062128,0.31083671,0.12290359,0.42040960,0.75563787,0.30589336,0.00000000
-5.08154077,1.40439148,0.00054952,0.32117445,0.12417369,0.42758960,0.73870700,0.30068488,0.00000000
-5.07553777,1.39149033,0.00048801,0.33107882,0.12553485,0.43478555,0.72370263,0.29539353,0.00000000
-5.06953477,1.37983456,0.00043596,0.34040555,0.12695577,0.44176284,0.71052448,0.29001342,0.00000000
-5.06353177,1.36913432,0.00039255,0.34900524,0.12840280,0.44828258,0.69902098,0.28454432,0.00000000
-5.05752876,1.35905688,0.00035702,0.35672653,0.12983940,0.45410631,0.68899640,0.27899151,0.00000000
-5.05152576,1.34923788,0.00032860,0.36341975,0.13122587,0.45900129,0.68021900,0.27336572,0.00000000
-5.04552276,1.33929418,0.00030654,0.36894118,0.13251948,0.46274619,0.67243013,0.26768315,0.00000000
-5.03951976,1.32883783,0.00029016,0.37315757,0.13367481,0.46513689,0.66535391,0.26196554,0.00000000
-5.03351676,1.31749081,0.00027882,0.37595078,0.13464454,0.46599231,0.65870730,0.25624029,0.00000000
-5.02751376,1.30489993,0.00027193,0.37722238,0.13538038,0.46515982,0.65221027,0.25054064,0.00000000
-5.02151076,1.29075134,0.00026899,0.37689782,0.13583443,0.46252019,0.64559575,0.24490582,0.00000000
-5.01550775,1.27478409,0.00026955,0.37493016,0.13596062,0.45799168,0.63861899,0.23938118,0.00000000
-5.00950475,1.25680211,0.00027328,0.37130294,0.13571633,0.45153315,0.63106618,0.23401822,0.00000000
-5.00350175,1.23668396,0.00027991,0.36603214,0.13506406,0.44314599,0.62276175,0.22887444,0.00000000
-4.99749875,1.21439004,0.00028929,0.35916706,0.13397305,0.43287473,0.61357431,0.22401303,0.00000000
-4.99149575,1.18996667,0.00030137,0.35078997,0.13242080,0.42080638,0.60342087,0.21950228,0.00000000
-4.98549275,1.16354686,0.00031623,0.34101466,0.13039429,0.40706832,0.59226911,0.21541466,0.00000000
-4.97948974,1.13534767,0.00033407,0.32998372,0.12789103,0.39182502,0.58013775,0.21182566,0.00000000
-4.97348674,1.10566408,0.00035525,0.31786489,0.12491963,0.37527360,0.56709486,0.20881228,0.00000000
-4.96748374,1.07485989,0.00038026,0.30484636,0.12150002,0.35763842,0.55325425,0.20645123,0.00000000
-4.96148074,1.04335570,0.00040982,0.29113148,0.11766325,0.33916506,0.53877013,0.20481703,0.00000000
-4.95547774,1.01161497,0.00044482,0.27693296,0.11345089,0.32011386,0.52383027,0.20397994,0.00000000
-4.94947474,0.98012847,0.00048644,0.26246684,0.10891395,0.30075328,0.50864807,0.20400400,0.00000000
-4.94347174,0.94939827,0.00053610,0.24794655,0.10411158,0.28135354,0.49345384,0.20494520,0.00000000
-4.93746873,0.91992185,0.00059561,0.23357724,0.09910944,0.26218059,0.47848595,0.20685006,0.00000000
-4.93146573,0.89217742,0.00066712,0.21955068,0.09397788,0.24349086,0.46398201,0.20975475,0.00000000
-4.92546273,0.86661101,0.00075327,0.20604088,0.08879005,0.22552681,0.45017086,0.21368473,0.00000000
-4.91945973,0.84362609,0.00085720,0.19320057,0.08362003,0.20851354,0.43726547,0.21865534,0.00000000
-4.91345673,0.82357631,0.00098267,0.18115875,0.07854100,0.19265647,0.42545728,0.22467305,0.00000000
-4.90745373,0.80676144,0.00113406,0.17001910,0.07362363,0.17814012,0.41491214,0.23173758,0.00000000
-4.90145073,0.79342677,0.00131650,0.15985962,0.06893469,0.16512791,0.40576796,0.23984488,0.00000000
-4.89544772,0.78376570,0.00153589,0.15073300,0.06453594,0.15376295,0.39813411,0.24899058,0.00000000
-4.88944472,0.77792523,0.00179894,0.14266803,0.06048329,0.14416947,0.39209242,0.25917405,0.00000000
-4.88344172,0.77601364,0.00211320,0.13567156,0.05682631,0.13645493,0.38769968,0.27040252,0.00000000
-4.87743872,0.77810974,0.00248700,0.12973103,0.05360800,0.13071237,0.38499113,0.28269519,0.00000000
-4.87143572,0.78427266,0.00292945,0.12481745,0.05086480,0.12702283,0.38398477,0.29608680,0.00000000
-4.86543272,0.79455154,0.00345029,0.12088834,0.04862680,0.12545767,0.38468599,0.31063053,0.00000000
-4.85942971,0.80899384,0.00405975,0.11789089,0.04691813,0.12608044,0.38709204,0.32639969,0.00000000
-4.85342671,0.82765187,0.00476833,0.11576477,0.04575732,0.12894818,0.39119606,0.34348806,0.00000000
-4.84742371,0.85058652,0.00558651,0.11444480,0.04515781,0.13411208,0.39699025,0.36200865,0.00000000
-4.84142071,0.87786798,0.00652444,0.11386313,0.04512828,0.14161723,0.40446799,0.38209069,0.00000000
-4.83541771,0.90957302,0.00759152,0.11395110,0.04567300,0.15150162,0.41362461,0.40387487,0.00000000
-4.82941471,0.94577909,0.00879596,0.11464058,0.04679195,0.16379433,0.42445695,0.42750691,0.00000000
-4.82341171,0.98655532,0.01014431,0.11586494,0.04848092,0.17851299,0.43696166,0.45312975,0.00000000
-4.81740870,1.03195124,0.01164097,0.11755966,0.05073137,0.19566080,0.45113247,0.48087459,0.00000000
-4.81140570,1.08198384,0.01328763,0.11966263,0.05353019,0.21522313,0.46695676,0.51085129,0.00000000
-4.80540270,1.13662408,0.01508289,0.12211425,0.05685946,0.23716414,0.48441170,0.54313869,0.00000000
-4.79939970,1.19578395,0.01702173,0.12485752,0.06069598,0.26142360,0.50346050,0.57777536,0.00000000
-4.79339670,1.25930518,0.01909526,0.12783802,0.06501101,0.28791412,0.52404920,0.61475153,0.00000000
-4.78739370,1.32695076,0.02129041,0.13100409,0.06976996,0.31651929,0.54610431,0.65400258,0.00000000
-4.78139070,1.39840030,0.02358983,0.13430716,0.07493218,0.34709271,0.56953185,0.69540486,0.00000000
-4.77538769,1.47324984,0.02597196,0.13770225,0.08045105,0.37945827,0.59421802,0.73877414,0.00000000
-4.76938469,1.55101692,0.02841123,0.14114873,0.08627416,0.41341172,0.62003160,0.78386696,0.00000000
-4.76338169,1.63115080,0.03087840,0.14461135,0.09234381,0.44872365,0.64682834,0.83038521,0.00000000
-4.75737869,1.71304790,0.03334119,0.14806136,0.09859783,0.48514374,0.67445708,0.87798364,0.00000000
-4.75137569,1.79607180,0.03576495,0.15147783,0.10497056,0.52240622,0.70276746,0.92628029,0.00000000
-4.74537269,1.87957710,0.03811355,0.15484895,0.11139416,0.56023631,0.73161890,0.97486925,0.00000000
-4.73936968,1.96293572,0.04035037,0.15817323,0.11780016,0.59835726,0.76089025,1.02333530,0.00000000
-4.73336668,2.04556453,0.04243935,0.16146059,0.12412110,0.63649775,0.79048970,1.07126955,0.00000000
-4.72736368,2.12695241,0.04434612,0.16473306,0.13029232,0.67439911,0.82036415,1.11828533,0.00000000
-4.72136068,2.20668540,0.04603903,0.16802517,0.13625372,0.71182205,0.85050754,1.16403341,0.00000000
-4.71535768,2.28446800,0.04749023,0.17138378,0.14195152,0.74855243,0.88096734,1.20821568,0.00000000
-4.70935468,2.36013941,0.04867652,0.17486743,0.14733974,0.78440562,0.91184870,1.25059639,0.00000000
-4.70335168,2.43368320,0.04958016,0.17854514,0.15238157,0.81922937,0.94331580,1.29101028,0.00000000
-4.69734867,2.50522963,0.05018936,0.18249457,0.15705031,0.85290471,0.97558986,1.32936699,0.00000000
-4.69134567,2.57505002,0.05049863,0.18679971,0.16132993,0.88534500,1.00894385,1.36565150,0.00000000
-4.68534267,2.64354295,0.05050888,0.19154809,0.16521530,0.91649306,1.04369356,1.39992033,0.00000000
-4.67933967,2.71121276,0.05022725,0.19682757,0.16871182,0.94631647,1.08018546,1.43229367,0.00000000
-4.67333667,2.77864101,0.04966671,0.20272288,0.17183466,0.97480152,1.11878142,1.46294385,0.00000000
-4.66733367,2.84645206,0.04884547,0.20931198,0.17460760,1.00194596,1.15984106,1.49208072,0.00000000
-4.66133067,2.91527449,0.04778618,0.21666245,0.17706139,1.02775114,1.20370209,1.51993461,0.00000000
-4.65532766,2.98569989,0.04651504,0.22482788,0.17923188,1.05221402,1.25065966,1.54673800,0.00000000
-4.64932466,3.05824119,0.04506075,0.23384462,0.18115781,1.07531955,1.30094553,1.57270664,0.00000000
-4.64332166,3.13329259,0.04345351,0.24372883,0.18287859,1.09703398,1.35470791,1.59802151,0.00000000
-4.63731866,3.21109293,0.04172397,0.25447399,0.18443193,1.11729950,1.41199305,1.62281226,0.00000000
-4.63131566,3.29169458,0.03990226,0.26604896,0.18585164,1.13603060,1.47272937,1.64714342,0.00000000
-4.62531266,3.37493933,0.03801713,0.27839674,0.18716556,1.15311238,1.53671507,1.67100383,0.00000000
-4.61930965,3.46044273,0.03609526,0.29143381,0.18839386,1.16840101,1.60360992,1.69430012,0.00000000
-4.61330665,3.54758769,0.03416063,0.30505030,0.18954760,1.18172626,1.67293176,1.71685454,0.00000000
-4.60730365,3.63552802,0.03223421,0.31911082,0.19062787,1.19289602,1.74405826,1.73840726,0.00000000
-4.60130065,3.72320192,0.03033369,0.33345606,0.19162530,1.20170260,1.81623402,1.75862304,0.00000000
-4.59529765,3.80935510,0.02847346,0.34790516,0.19252016,1.20793034,1.88858319,1.77710210,0.00000000
-4.58929465,3.89257293,0.02666471,0.36225877,0.19328295,1.21136431,1.96012723,1.79339447,0.00000000
-4.58329165,3.97132036,0.02491566,0.37630278,0.19387542,1.21179949,2.02980761,1.80701738,0.00000000
-4.57728864,4.04398831,0.02323191,0.38981263,0.19425213,1.20905007,2.09651268,1.81747473,0.00000000
-4.57128564,4.10894495,0.02161678,0.40255825,0.19436226,1.20295838,2.15910799,1.82427786,0.00000000
-4.56528264,4.16458977,0.02007179,0.41430941,0.19415180,1.19340305,2.21646915,1.82696665,0.00000000
-4.55927964,4.20940882,0.01859706,0.42484135,0.19356585,1.18030606,2.26751597,1.82513020,0.00000000
-4.55327664,4.24202880,0.01719174,0.43394074,0.19255105,1.16363848,2.31124686,1.81842606,0.00000000
-4.54727364,4.26126815,0.01585437,0.44141158,0.19105799,1.14342460,2.34677206,1.80659732,0.00000000
-4.54127064,4.26618318,0.01458317,0.44708108,0.18904347,1.11974442,2.37334456,1.78948691,0.00000000
-4.53526763,4.25610750,0.01337633,0.45080516,0.18647253,1.09273449,2.39038737,1.76704856,0.00000000
-4.52926463,4.23068304,0.01223213,0.45247351,0.18332026,1.06258707,2.39751592,1.73935391,0.00000000
-4.52326163,4.18988160,0.01114912,0.45201390,0.17957314,1.02954773,2.39455472,1.70659569,0.00000000
-4.51725863,4.13401565,0.01012608,0.44939570,0.17522998,0.99391156,2.38154730,1.66908661,0.00000000
-4.51125563,4.06373805,0.00916207,0.44463226,0.17030247,0.95601811,2.35875890,1.62725424,0.00000000
-4.50525263,3.98003018,0.00825639,0.43778211,0.16481512,0.91624519,2.32667155,1.58163180,0.00000000
-4.49924962,3.88417893,0.00740846,0.42894895,0.15880490,0.87500190,2.28597154,1.53284537,0.00000000
-4.49324662,3.77774309,0.00661775,0.41828013,0.15232023,0.83272084,2.23752961,1.48159785,0.00000000
