energy_ev,total_up,Au_p_up,Au_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-5.82591296,4.54280749,0.59539068,3.85609365,0.54495034,0.01238226,0.02606116,0.16960801
-5.81990995,4.56135866,0.59888748,3.87381086,0.54880261,0.01240527,0.02625280,0.16834645
-5.81390695,4.56945947,0.60086911,3.88234467,0.55153508,0.01240445,0.02639887,0.16685283
-5.80790395,4.56747196,0.60143439,3.88198449,0.55316069,0.01238058,0.02650107,0.16515809
-5.80190095,4.55598801,0.60071848,3.87321698,0.55371897,0.01233491,0.02656235,0.16330017
-5.79589795,4.53581482,0.59888996,3.85671363,0.55327618,0.01226909,0.02658680,0.16132301
-5.78989495,4.50795387,0.59614686,3.83331292,0.55192457,0.01218515,0.02657966,0.15927540
-5.78389195,4.47357401,0.59271185,3.80399745,0.54978068,0.01208545,0.02654719,0.15720952
-5.77788894,4.43397911,0.58882650,3.76986652,0.54698273,0.01197263,0.02649654,0.15517942
-5.77188594,4.39057105,0.58474477,3.73210493,0.54368712,0.01184953,0.02643557,0.15323935
-5.76588294,4.34480912,0.58072596,3.69194869,0.54006398,0.01171913,0.02637266,0.15144200
-5.75987994,4.29816687,0.57702721,3.65064881,0.53629211,0.01158445,0.02631642,0.14983682
-5.75387694,4.25208788,0.57389572,3.60943412,0.53255324,0.01144848,0.02627548,0.14846825
-5.74787394,4.20794183,0.57156100,3.56947462,0.52902595,0.01131404,0.02625816,0.14737423
-5.74187094,4.16698239,0.57022733,3.53184627,0.52587943,0.01118377,0.02627221,0.14658475
-5.73586793,4.13030867,0.57006669,3.49749902,0.52326728,0.01105996,0.02632452,0.14612071
-5.72986493,4.09883151,0.57121245,3.46722883,0.52132168,0.01094453,0.02642081,0.14599305
-5.72386193,4.07324618,0.57375392,3.44165525,0.52014816,0.01083894,0.02656545,0.14620222
-5.71785893,4.05401271,0.57773225,3.42120531,0.51982118,0.01074414,0.02676123,0.14673798
-5.71185593,4.04134451,0.58313754,3.40610453,0.52038069,0.01066056,0.02700916,0.14757963
-5.70585293,4.03520627,0.58990763,3.39637545,0.52182999,0.01058808,0.02730844,0.14869659
-5.69984992,4.03532089,0.59792844,3.39184391,0.52413479,0.01052604,0.02765634,0.15004935
-5.69384692,4.04118560,0.60703596,3.39215275,0.52722373,0.01047329,0.02804830,0.15159073
-5.68784392,4.05209634,0.61701994,3.39678238,0.53099022,0.01042823,0.02847794,0.15326748
-5.68184092,4.06717961,0.62762914,3.40507735,0.53529558,0.01038888,0.02893725,0.15502209
-5.67583792,4.08543010,0.63857792,3.41627769,0.53997335,0.01035298,0.02941678,0.15679469
-5.66983492,4.10575280,0.64955412,3.42955348,0.54483467,0.01031806,0.02990590,0.15852508
-5.66383192,4.12700727,0.66022779,3.44404124,0.54967440,0.01028160,0.03039310,0.16015481
-5.65782891,4.14805246,0.67026065,3.45888024,0.55427772,0.01024108,0.03086628,0.16162900
-5.65182591,4.16778981,0.67931578,3.47324716,0.55842716,0.01019413,0.03131316,0.16289820
-5.64582291,4.18520283,0.68706734,3.48638751,0.56190941,0.01013859,0.03172154,0.16391985
-5.63981991,4.19939151,0.69320987,3.49764236,0.56452204,0.01007263,0.03207972,0.16465951
-5.63381691,4.20960009,0.69746699,3.50646928,0.56607958,0.00999483,0.03237679,0.16509178
-5.62781391,4.21523716,0.69959897,3.51245672,0.56641887,0.00990419,0.03260290,0.16520083
-5.62181091,4.21588748,0.69940924,3.51533131,0.56540352,0.00980019,0.03274956,0.16498053
-5.61580790,4.21131530,0.69674935,3.51495798,0.56292725,0.00968282,0.03280981,0.16443422
-5.60980490,4.20145954,0.69152236,3.51133335,0.55891612,0.00955252,0.03277839,0.16357423
-5.60380190,4.18642123,0.68368469,3.50457290,0.55332962,0.00941020,0.03265184,0.16242090
-5.59779890,4.16644456,0.67324619,3.49489294,0.54616055,0.00925715,0.03242852,0.16100153
-5.59179590,4.14189251,0.66026871,3.48258856,0.53743388,0.00909501,0.03210863,0.15934901
-5.58579290,4.11321885,0.64486314,3.46800896,0.52720463,0.00892565,0.03169415,0.15750030
-5.57978989,4.08093799,0.62718514,3.45153159,0.51555490,0.00875113,0.03118868,0.15549495
-5.57378689,4.04559438,0.60742973,3.43353653,0.50259031,0.00857357,0.03059737,0.15337344
-5.56778389,4.00773308,0.58582510,3.41438256,0.48843595,0.00839509,0.02992666,0.15117571
-5.56178089,3.96787286,0.56262567,3.39438600,0.47323207,0.00821772,0.02918414,0.14893975
-5.55577789,3.92648320,0.53810492,3.37380348,0.45712964,0.00804330,0.02837831,0.14670031
-5.54977489,3.88396591,0.51254802,3.35281922,0.44028608,0.00787344,0.02751836,0.14448786
-5.54377189,3.84064217,0.48624472,3.33153736,0.42286114,0.00770948,0.02661393,0.14232777
-5.53776888,3.79674520,0.45948251,3.30997944,0.40501320,0.00755241,0.02567493,0.14023973
-5.53176588,3.75241853,0.43254045,3.28808687,0.38689604,0.00740292,0.02471131,0.13823740
-5.52576288,3.70771954,0.40568362,3.26572804,0.36865606,0.00726132,0.02373292,0.13632839
-5.51975988,3.66262773,0.37915848,3.24270932,0.35043017,0.00712762,0.02274928,0.13451437
-5.51375688,3.61705680,0.35318912,3.21878920,0.33234412,0.00700152,0.02176954,0.13279156
-5.50775388,3.57086977,0.32797441,3.19369470,0.31451155,0.00688249,0.02080231,0.13115125
-5.50175088,3.52389595,0.30368619,3.16713891,0.29703337,0.00676976,0.01985560,0.12958063
-5.49574787,3.47594888,0.28046824,3.13883895,0.27999769,0.00666244,0.01893675,0.12806366
-5.48974487,3.42684417,0.25843622,3.10853312,0.26348016,0.00655954,0.01805243,0.12658207
-5.48374187,3.37641641,0.23767827,3.07599686,0.24754452,0.00646004,0.01720861,0.12511639
-5.47773887,3.32453444,0.21825632,3.04105647,0.23224346,0.00636295,0.01641056,0.12364702
-5.47173587,3.27111435,0.20020791,3.00360043,0.21761963,0.00626735,0.01566293,0.12215524
-5.46573287,3.21612986,0.18354850,2.96358794,0.20370671,0.00617246,0.01496974,0.12062414
-5.45972986,3.15961994,0.16827394,2.92105448,0.19053054,0.00607766,0.01433450,0.11903954
-5.45372686,3.10169354,0.15436332,2.87611457,0.17811023,0.00598249,0.01376022,0.11739064
-5.44772386,3.04253160,0.14178177,2.82896184,0.16645923,0.00588673,0.01324956,0.11567068
-5.44172086,2.98238656,0.13048327,2.77986666,0.15558628,0.00579035,0.01280491,0.11387730
-5.43571786,2.92157964,0.12041342,2.72917176,0.14549629,0.00569353,0.01242845,0.11201284
-5.42971486,2.86049628,0.11151199,2.67728616,0.13619115,0.00559665,0.01212234,0.11008436
-5.42371186,2.79958004,0.10371527,2.62467772,0.12767031,0.00550028,0.01188872,0.10810360
-5.41770885,2.73932535,0.09695821,2.57186485,0.11993139,0.00540514,0.01172995,0.10608670
-5.41170585,2.68026929,0.09117616,2.51940738,0.11297060,0.00531207,0.01164859,0.10405380
-5.40570285,2.62298283,0.08630644,2.46789711,0.10678307,0.00522203,0.01164760,0.10202851
-5.39969985,2.56806142,0.08228951,2.41794792,0.10136315,0.00513604,0.01173039,0.10003731
-5.39369685,2.51611534,0.07906994,2.37018581,0.09670456,0.00505516,0.01190093,0.09810884
-5.38769385,2.46775962,0.07659701,2.32523866,0.09280054,0.00498043,0.01216379,0.09627312
-5.38169085,2.42360376,0.07482515,2.28372586,0.08964393,0.00491288,0.01252423,0.09456082
-5.37568784,2.38424110,0.07371411,2.24624787,0.08722716,0.00485347,0.01298826,0.09300247
-5.36968484,2.35023804,0.07322893,2.21337549,0.08554230,0.00480308,0.01356259,0.09162772
-5.36368184,2.32212307,0.07333983,2.18563920,0.08458098,0.00476245,0.01425474,0.09046465
-5.35767884,2.30037568,0.07402192,2.16351833,0.08433435,0.00473218,0.01507291,0.08953910
-5.35167584,2.28541554,0.07525481,2.14743059,0.08479302,0.00471270,0.01602598,0.08887419
-5.34567284,2.27759190,0.07702224,2.13772182,0.08594695,0.00470428,0.01712343,0.08848980
-5.33966983,2.27717373,0.07931159,2.13465656,0.08778539,0.00470694,0.01837520,0.08840221
-5.33366683,2.28434090,0.08211339,2.13840964,0.09029671,0.00472052,0.01979153,0.08862382
-5.32766383,2.29917672,0.08542085,2.14905920,0.09346835,0.00474463,0.02138277,0.08916301
-5.32166083,2.32166231,0.08922935,2.16658163,0.09728663,0.00477865,0.02315913,0.09002403
-5.31565783,2.35167324,0.09353586,2.19084871,0.10173655,0.00482175,0.02513036,0.09120698
-5.30965483,2.38897857,0.09833848,2.22162741,0.10680167,0.00487291,0.02730546,0.09270797
-5.30365183,2.43324284,0.10363575,2.25858250,0.11246379,0.00493090,0.02969224,0.09451920
-5.29764882,2.48403089,0.10942611,2.30128230,0.11870267,0.00499435,0.03229694,0.09662923
-5.29164582,2.54081573,0.11570711,2.34920733,0.12549573,0.00506175,0.03512372,0.09902321
-5.28564282,2.60298922,0.12247468,2.40176211,0.13281759,0.00513152,0.03817424,0.10168324
-5.27963982,2.66987544,0.12972228,2.45828939,0.14063965,0.00520202,0.04144714,0.10458865
-5.27363682,2.74074612,0.13743999,2.51808682,0.14892960,0.00527162,0.04493758,0.10771636
-5.26763382,2.81483795,0.14561355,2.58042513,0.15765094,0.00533874,0.04863681,0.11104127
-5.26163082,2.89137072,0.15422336,2.64456738,0.16676244,0.00540190,0.05253179,0.11453657
-5.25562781,2.96956598,0.16324358,2.70978840,0.17621771,0.00545975,0.05660495,0.11817411
-5.24962481,3.04866521,0.17264120,2.77539360,0.18596480,0.00551116,0.06083398,0.12192474
-5.24362181,3.12794687,0.18237532,2.84073649,0.19594596,0.00555519,0.06519179,0.12575861
-5.23761881,3.20674170,0.19239658,2.90523394,0.20609754,0.00559117,0.06964669,0.12964548
-5.23161581,3.28444556,0.20264687,2.96837874,0.21635010,0.00561870,0.07416267,0.13355501
-5.22561281,3.36052936,0.21305932,3.02974877,0.22662876,0.00563765,0.07869985,0.13745702
-5.21960980,3.43454586,0.22355866,3.08901249,0.23685383,0.00564818,0.08321518,0.14132180
-5.21360680,3.50613296,0.23406201,3.14593061,0.24694171,0.00565071,0.08766328,0.14512034
-5.20760380,3.57501370,0.24447997,3.20035385,0.25680610,0.00564590,0.09199737,0.14882463
-5.20160080,3.64099291,0.25471820,3.25221712,0.26635941,0.00563464,0.09617040,0.15240789
-5.19559780,3.70395114,0.26467929,3.30153046,0.27551448,0.00561798,0.10013623,0.15584494
-5.18959480,3.76383599,0.27426497,3.34836736,0.28418637,0.00559712,0.10385086,0.15911238
-5.18359180,3.82065172,0.28337850,3.39285115,0.29229430,0.00557331,0.10727358,0.16218897
-5.17758879,3.87444763,0.29192717,3.43514023,0.29976361,0.00554789,0.11036817,0.16505590
-5.17158579,3.92530598,0.29982490,3.47541304,0.30652757,0.00552213,0.11310393,0.16769704
-5.16558279,3.97333020,0.30699461,3.51385361,0.31252914,0.00549730,0.11545652,0.17009922
-5.15957979,4.01863394,0.31337041,3.55063851,0.31772231,0.00547453,0.11740869,0.17225248
-5.15357679,4.06133171,0.31889954,3.58592584,0.32207325,0.00545485,0.11895076,0.17415023
-5.14757379,4.10153160,0.32354378,3.61984700,0.32556098,0.00543914,0.12008084,0.17578940
-5.14157079,4.13933033,0.32728041,3.65250152,0.32817764,0.00542810,0.12080484,0.17717051
-5.13556778,4.17481105,0.33010269,3.68395529,0.32992828,0.00542227,0.12113625,0.17829770
-5.12956478,4.20804374,0.33201976,3.71424210,0.33083027,0.00542202,0.12109571,0.17917861
-5.12356178,4.23908829,0.33305600,3.74336843,0.33091222,0.00542755,0.12071037,0.17982431
-5.11755878,4.26799980,0.33324998,3.77132106,0.33021262,0.00543896,0.12001313,0.18024904
-5.11155578,4.29483577,0.33265291,3.79807684,0.32877821,0.00545620,0.11904170,0.18046993
-5.10555278,4.31966455,0.33132690,3.82361406,0.32666212,0.00547917,0.11783769,0.18050667
-5.09954977,4.34257421,0.32934288,3.84792441,0.32392200,0.00550771,0.11644553,0.18038112
-5.09354677,4.36368141,0.32677845,3.87102473,0.32061809,0.00554165,0.11491147,0.18011681
-5.08754377,4.38313897,0.32371576,3.89296751,0.31681147,0.00558083,0.11328256,0.17973852
-5.08154077,4.40114183,0.32023938,3.91384940,0.31256244,0.00562516,0.11160569,0.17927173
-5.07553777,4.41793034,0.31643438,3.93381675,0.30792920,0.00567459,0.10992664,0.17874211
-5.06953477,4.43379044,0.31238463,3.95306766,0.30296684,0.00572915,0.10828926,0.17817496
-5.06353177,4.44905028,0.30817126,3.97185002,0.29772654,0.00578896,0.10673464,0.17759473
-5.05752876,4.46407303,0.30387146,3.99045529,0.29225527,0.00585422,0.10530039,0.17702446
-5.05152576,4.47924585,0.29955752,4.00920818,0.28659560,0.00592519,0.10402000,0.17648528
-5.04552276,4.49496539,0.29529600,4.02845234,0.28078595,0.00600218,0.10292222,0.17599602
-5.03951976,4.51162022,0.29114724,4.04853276,0.27486088,0.00608550,0.10203050,0.17557274
-5.03351676,4.52957096,0.28716492,4.06977568,0.26885166,0.00617543,0.10136257,0.17522842
-5.02751376,4.54912920,0.28339577,4.09246698,0.26278690,0.00627219,0.10093007,0.17497273
-5.02151076,4.57053614,0.27987938,4.11683025,0.25669313,0.00637589,0.10073822,0.17481186
-5.01550775,4.59394245,0.27664806,4.14300591,0.25059544,0.00648648,0.10078567,0.17474850
-5.00950475,4.61939039,0.27372673,4.17103255,0.24451800,0.00660371,0.10106450,0.17478193
-5.00350175,4.64679963,0.27113290,4.20083187,0.23848451,0.00672708,0.10156034,0.17490830
-4.99749875,4.67595792,0.26887668,4.23219837,0.23251843,0.00685587,0.10225266,0.17512103
-4.99149575,4.70651734,0.26696091,4.26479460,0.22664319,0.00698904,0.10311529,0.17541139
-4.98549275,4.73799716,0.26538134,4.29815286,0.22088223,0.00712532,0.10411712,0.17576922
-4.97948974,4.76979339,0.26412704,4.33168352,0.21525885,0.00726314,0.10522300,0.17618380
-4.97348674,4.80119518,0.26318095,4.36469008,0.20979608,0.00740069,0.10639484,0.17664481
-4.96748374,4.83140760,0.26252058,4.39639053,0.20451646,0.00753598,0.10759283,0.17714340
-4.96148074,4.85958013,0.26211898,4.42594439,0.19944171,0.00766683,0.10877686,0.17767324
-4.95547774,4.88483961,0.26194583,4.45248415,0.19459247,0.00779101,0.10990792,0.17823156
-4.94947474,4.90632627,0.26196874,4.47514994,0.18998805,0.00790623,0.11094957,0.17882017
-4.94347174,4.92323108,0.26215462,4.49312566,0.18564611,0.00801027,0.11186941,0.17944617
-4.93746873,4.93483275,0.26247110,4.50567484,0.18158249,0.00810106,0.11264034,0.18012261
-4.93146573,4.94053214,0.26288797,4.51217457,0.17781095,0.00817671,0.11324171,0.18086881
-4.92546273,4.93988261,0.26337842,4.51214540,0.17434305,0.00823560,0.11366025,0.18171034
-4.91945973,4.93261434,0.26392020,4.50527603,0.17118795,0.00827649,0.11389066,0.18267871
-4.91345673,4.91865138,0.26449641,4.49144100,0.16835225,0.00829848,0.11393597,0.18381066
-4.90745373,4.89812019,0.26509609,4.47071066,0.16583983,0.00830112,0.11380741,0.18514712
-4.90145073,4.87134933,0.26571429,4.44335260,0.16365170,0.00828438,0.11352410,0.18673179
-4.89544772,4.83885978,0.26635190,4.40982435,0.16178579,0.00824870,0.11311228,0.18860948
-4.88944472,4.80134646,0.26701505,4.37075765,0.16023678,0.00819491,0.11260431,0.19082423
-4.88344172,4.75965170,0.26771412,4.32693488,0.15899592,0.00812427,0.11203728,0.19341720
-4.87743872,4.71473174,0.26846256,4.27925883,0.15805089,0.00803836,0.11145156,0.19642465
-4.87143572,4.66761804,0.26927540,4.22871707,0.15738567,0.00793906,0.11088906,0.19987581
-4.86543272,4.61937507,0.27016773,4.17634283,0.15698053,0.00782847,0.11039150,0.20379104
-4.85942971,4.57105671,0.27115310,4.12317400,0.15681209,0.00770882,0.10999863,0.20818010
-4.85342671,4.52366320,0.27224199,4.07021241,0.15685345,0.00758241,0.10974647,0.21304087
-4.84742371,4.47810080,0.27344053,4.01838500,0.15707455,0.00745154,0.10966577,0.21835836
-4.84142071,4.43514582,0.27474934,3.96850892,0.15744250,0.00731840,0.10978061,0.22410426
-4.83541771,4.39541468,0.27616280,3.92126176,0.15792224,0.00718504,0.11010721,0.23023691
-4.82941471,4.35934125,0.27766854,3.87715842,0.15847711,0.00705329,0.11065308,0.23670180
-4.82341171,4.32716220,0.27924740,3.83653525,0.15906967,0.00692470,0.11141646,0.24343252
-4.81740870,4.29891092,0.28087360,3.79954205,0.15966254,0.00680056,0.11238610,0.25035219
-4.81140570,4.27441992,0.28251536,3.76614199,0.16021920,0.00668181,0.11354136,0.25737516
-4.80540270,4.25333135,0.28413565,3.73611922,0.16070490,0.00656908,0.11485270,0.26440921
-4.79939970,4.23511493,0.28569321,3.70909342,0.16108748,0.00646265,0.11628243,0.27135778
-4.79339670,4.21909215,0.28714368,3.68454049,0.16133801,0.00636251,0.11778581,0.27812246
-4.78739370,4.20446557,0.28844081,3.66181822,0.16143150,0.00626836,0.11931238,0.28460553
-4.78139070,4.19035176,0.28953761,3.64019554,0.16134728,0.00617964,0.12080754,0.29071233
-4.77538769,4.17581636,0.29038755,3.61888415,0.16106935,0.00609559,0.12221428,0.29635369
-4.76938469,4.15990976,0.29094554,3.59707092,0.16058646,0.00601527,0.12347503,0.30144797
-4.76338169,4.14170201,0.29116891,3.57394987,0.15989206,0.00593762,0.12453357,0.30592295
-4.75737869,4.12031568,0.29101815,3.54875246,0.15898407,0.00586151,0.12533686,0.30971738
-4.75137569,4.09495543,0.29045759,3.52077506,0.15786453,0.00578577,0.12583688,0.31278211
-4.74537269,4.06493352,0.28945593,3.48940281,0.15653904,0.00570926,0.12599221,0.31508094
-4.73936968,4.02969051,0.28798666,3.45412908,0.15501616,0.00563089,0.12576948,0.31659101
-4.73336668,3.98881066,0.28602840,3.41457028,0.15330676,0.00554967,0.12514443,0.31730283
-4.72736368,3.94203193,0.28356520,3.37047553,0.15142324,0.00546474,0.12410276,0.31721998
-4.72136068,3.88925051,0.28058678,3.32173149,0.14937888,0.00537540,0.12264050,0.31635847
-4.71535768,3.83052009,0.27708877,3.26836228,0.14718711,0.00528110,0.12076410,0.31474578
-4.70935468,3.76604633,0.27307290,3.21052502,0.14486092,0.00518151,0.11849004,0.31241972
-4.70335168,3.69617699,0.26854725,3.14850130,0.14241231,0.00507648,0.11584411,0.30942705
-4.69734867,3.62138835,0.26352633,3.08268537,0.13985190,0.00496606,0.11286037,0.30582200
-4.69134567,3.54226866,0.25803133,3.01356952,0.13718867,0.00485050,0.10957975,0.30166472
-4.68534267,3.45949930,0.25209009,2.94172737,0.13442975,0.00473023,0.10604850,0.29701965
-4.67933967,3.37383441,0.24573710,2.86779581,0.13158052,0.00460586,0.10231640,0.29195400
-4.67333667,3.28607970,0.23901339,2.79245614,0.12864467,0.00447815,0.09843501,0.28653620
-4.66733367,3.19707101,0.23196620,2.71641508,0.12562450,0.00434798,0.09445581,0.28083457
-4.66133067,3.10765336,0.22464854,2.64038619,0.12252129,0.00421636,0.09042852,0.27491599
-4.65532766,3.01866083,0.21711853,2.56507207,0.11933574,0.00408435,0.08639954,0.26884484
-4.64932466,2.93089788,0.20943865,2.49114787,0.11606850,0.00395306,0.08241072,0.26268200
-4.64332166,2.84512230,0.20167464,2.41924636,0.11272066,0.00382362,0.07849824,0.25648408
-4.63731866,2.76203016,0.19389444,2.34994483,0.10929429,0.00369715,0.07469203,0.25030279
-4.63131566,2.68224304,0.18616685,2.28375398,0.10579289,0.00357471,0.07101530,0.24418445
-4.62531266,2.60629758,0.17856013,2.22110906,0.10222178,0.00345728,0.06748461,0.23816967
-4.61930965,2.53463757,0.17114062,2.16236323,0.09858842,0.00334576,0.06411009,0.23229313
-4.61330665,2.46760872,0.16397129,2.10778341,0.09490251,0.00324090,0.06089602,0.22658352
-4.60730365,2.40545610,0.15711038,2.05754843,0.09117611,0.00314333,0.05784160,0.22106358
-4.60130065,2.34832436,0.15061022,2.01174983,0.08742350,0.00305353,0.05494194,0.21575029
-4.59529765,2.29626069,0.14451614,1.97039500,0.08366095,0.00297182,0.05218907,0.21065512
-4.58929465,2.24922067,0.13886571,1.93341285,0.07990643,0.00289837,0.04957311,0.20578448
-4.58329165,2.20707678,0.13368824,1.90066191,0.07617915,0.00283317,0.04708330,0.20114023
-4.57728864,2.16962950,0.12900455,1.87194056,0.07249911,0.00277611,0.04470910,0.19672037
-4.57128564,2.13662091,0.12482712,1.84699948,0.06888655,0.00272694,0.04244107,0.19251985
-4.56528264,2.10775035,0.12116061,1.82555582,0.06536145,0.00268533,0.04027167,0.18853150
-4.55927964,2.08269193,0.11800263,1.80730876,0.06194306,0.00265085,0.03819588,0.18474709
-4.55327664,2.06111328,0.11534484,1.79195620,0.05864946,0.00262306,0.03621164,0.18115847
-4.54727364,2.04269498,0.11317433,1.77921177,0.05549727,0.00260150,0.03432012,0.17775879
-4.54127064,2.02715004,0.11147517,1.76882181,0.05250137,0.00258572,0.03252585,0.17454376
-4.53526763,2.01424268,0.11023004,1.76058146,0.04967478,0.00257536,0.03083664,0.17151287
-4.52926463,2.00380549,0.10942194,1.75434925,0.04702872,0.00257010,0.02926349,0.16867049
-4.52326163,1.99575433,0.10903586,1.75005954,0.04457262,0.00256975,0.02782023,0.16602691
-4.51725863,1.99009998,0.10906027,1.74773194,0.04231436,0.00257426,0.02652330,0.16359910
-4.51125563,1.98695596,0.10948842,1.74747725,0.04026051,0.00258369,0.02539127,0.16141122
-4.50525263,1.98654178,0.11031934,1.74949941,0.03841660,0.00259826,0.02444448,0.15949484
-4.49924962,1.98918121,0.11155849,1.75409285,0.03678749,0.00261834,0.02370462,0.15788872
-4.49324662,1.99529519,0.11321799,1.76163537,0.03537758,0.00264441,0.02319426,0.15663830
-4.48724362,2.00538944,0.11531642,1.77257614,0.03419116,0.00267708,0.02293648,0.15579468
-4.48124062,2.02003676,0.11787821,1.78741936,0.03323249,0.00271703,0.02295441,0.15541328
-4.47523762,2.03985453,0.12093253,1.80670365,0.03250600,0.00276500,0.02327083,0.15555211
-4.46923462,2.06547813,0.12451187,1.83097805,0.03201621,0.00282174,0.02390775,0.15626969
-4.46323162,2.09753092,0.12865022,1.86077525,0.03176766,0.00288797,0.02488598,0.15762283
-4.45722861,2.13659217,0.13338096,1.89658310,0.03176471,0.00296434,0.02622464,0.15966410
-4.45122561,2.18316389,0.13873463,1.93881554,0.03201116,0.00305137,0.02794068,0.16243937
-4.44522261,2.23763813,0.14473653,1.98778402,0.03250991,0.00314941,0.03004838,0.16598532
-4.43921961,2.30026600,0.15140435,2.04367084,0.03326242,0.00325863,0.03255872,0.17032712
-4.43321661,2.37112978,0.15874594,2.10650541,0.03426826,0.00337894,0.03547882,0.17547635
-4.42721361,2.45011953,0.16675721,2.17614469,0.03552450,0.00350998,0.03881128,0.18142929
-4.42121061,2.53691523,0.17542035,2.25225880,0.03702519,0.00365113,0.04255353,0.18816558
-4.41520760,2.63097546,0.18470246,2.33432259,0.03876091,0.00380145,0.04669716,0.19564743
-4.40920460,2.73153324,0.19455453,2.42161377,0.04071828,0.00395971,0.05122734,0.20381935
-4.40320160,2.83759968,0.20491101,2.51321789,0.04287968,0.00412440,0.05612221,0.21260838
-4.39719860,2.94797523,0.21568976,2.60804043,0.04522298,0.00429373,0.06135245,0.22192497
-4.39119560,3.06126868,0.22679266,2.70482543,0.04772155,0.00446569,0.06688088,0.23166429
-4.38519260,3.17592319,0.23810664,2.80218054,0.05034425,0.00463805,0.07266235,0.24170812
-4.37918959,3.29024875,0.24950527,2.89860747,0.05305576,0.00480844,0.07864369,0.25192707
-4.37318659,3.40245986,0.26085078,2.99253695,0.05581696,0.00497437,0.08476404,0.26218329
-4.36718359,3.51071752,0.27199648,3.08236711,0.05858552,0.00513331,0.09095528,0.27233330
-4.36118059,3.61317379,0.28278961,3.16650384,0.06131665,0.00528271,0.09714288,0.28223113
-4.35517759,3.70801778,0.29307436,3.24340185,0.06396398,0.00542012,0.10324692,0.29173144
-4.34917459,3.79352134,0.30269514,3.31160504,0.06648056,0.00554318,0.10918349,0.30069277
-4.34317159,3.86808313,0.31150003,3.36978472,0.06881994,0.00564972,0.11486623,0.30898055
-4.33716858,3.93026953,0.31934411,3.41677454,0.07093732,0.00573780,0.12020820,0.31647006
-4.33116558,3.97885119,0.32609292,3.45160084,0.07279071,0.00580575,0.12512388,0.32304914
-4.32516258,4.01283402,0.33162559,3.47350759,0.07434208,0.00585222,0.12953131,0.32862050
-4.31915958,4.03148385,0.33583789,3.48197510,0.07555839,0.00587621,0.13335425,0.33310384
-4.31315658,4.03434393,0.33864487,3.47673196,0.07641261,0.00587710,0.13652436,0.33643741
-4.30715358,4.02124484,0.33998313,3.45776001,0.07688450,0.00585467,0.13898322,0.33857932
