energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.06453227,0.11347903,0.00001209,0.00936958,0.02224251,0.01715449,0.00022695,0.03317565,0.02320963,0.06362912
-3.05852926,0.11306023,0.00000988,0.00840762,0.01916862,0.01894753,0.00018505,0.03296246,0.02103421,0.06418720
-3.05252626,0.11580619,0.00000803,0.00771820,0.01674440,0.02120220,0.00014986,0.03370669,0.01953125,0.06648761
-3.04652326,0.12158893,0.00000651,0.00727915,0.01490697,0.02392320,0.00012056,0.03537831,0.01864854,0.07046269
-3.04052026,0.13027311,0.00000528,0.00706931,0.01359672,0.02711122,0.00009639,0.03794726,0.01833603,0.07603780
-3.03451726,0.14171383,0.00000431,0.00706867,0.01275808,0.03076193,0.00007663,0.04138304,0.01854622,0.08312973
-3.02851426,0.15575372,0.00000357,0.00725845,0.01233999,0.03486487,0.00006066,0.04565403,0.01923425,0.09164469
-3.02251126,0.17221960,0.00000305,0.00762106,0.01229606,0.03940245,0.00004793,0.05072655,0.02035777,0.10147624
-3.01650825,0.19091909,0.00000273,0.00813996,0.01258451,0.04434903,0.00003794,0.05656394,0.02187675,0.11250328
-3.01050525,0.21163758,0.00000262,0.00879950,0.01316800,0.04967021,0.00003029,0.06312547,0.02375302,0.12458836
-3.00450225,0.23413604,0.00000272,0.00958472,0.01401329,0.05532235,0.00002466,0.07036549,0.02594999,0.13757671
-2.99849925,0.25814989,0.00000305,0.01048115,0.01509087,0.06125248,0.00002080,0.07823264,0.02843224,0.15129600
-2.99249625,0.28338932,0.00000365,0.01147463,0.01637460,0.06739850,0.00001854,0.08666933,0.03116528,0.16555713
-2.98649325,0.30954126,0.00000457,0.01255117,0.01784133,0.07368985,0.00001777,0.09561150,0.03411538,0.18015618
-2.98049025,0.33627300,0.00000587,0.01369676,0.01947065,0.08004858,0.00001847,0.10498872,0.03724964,0.19487753
-2.97448724,0.36323766,0.00000764,0.01489737,0.02124463,0.08639082,0.00002071,0.11472458,0.04053608,0.20949819
-2.96848424,0.39008125,0.00001001,0.01613890,0.02314772,0.09262864,0.00002462,0.12473738,0.04394399,0.22379323
-2.96248124,0.41645120,0.00001310,0.01740718,0.02516664,0.09867222,0.00003043,0.13494115,0.04744446,0.23754225
-2.95647824,0.44200598,0.00001708,0.01868803,0.02729047,0.10443228,0.00003844,0.14524687,0.05101091,0.25053648
-2.95047524,0.46642552,0.00002218,0.01996738,0.02951070,0.10982264,0.00004906,0.15556384,0.05461986,0.26258651
-2.94447224,0.48942185,0.00002861,0.02123136,0.03182138,0.11476284,0.00006281,0.16580123,0.05825163,0.27353000
-2.93846923,0.51074954,0.00003668,0.02246642,0.03421927,0.11918070,0.00008029,0.17586961,0.06189119,0.28323928
-2.93246623,0.53021539,0.00004671,0.02365953,0.03670404,0.12301465,0.00010224,0.18568243,0.06552880,0.29162829
-2.92646323,0.54768685,0.00005906,0.02479826,0.03927836,0.12621575,0.00012950,0.19515754,0.06916073,0.29865853
-2.92046023,0.56309872,0.00007416,0.02587093,0.04194801,0.12874942,0.00016302,0.20421842,0.07278968,0.30434372
-2.91445723,0.57645766,0.00009246,0.02686675,0.04472190,0.13059651,0.00020388,0.21279531,0.07642516,0.30875265
-2.90845423,0.58784426,0.00011446,0.02777588,0.04761192,0.13175402,0.00025325,0.22082620,0.08008352,0.31201031
-2.90245123,0.59741241,0.00014068,0.02858958,0.05063275,0.13223505,0.00031241,0.22825751,0.08378779,0.31429669
-2.89644822,0.60538576,0.00017169,0.02930021,0.05380148,0.13206835,0.00038271,0.23504460,0.08756717,0.31584354
-2.89044522,0.61205151,0.00020803,0.02990136,0.05713706,0.13129719,0.00046554,0.24115211,0.09145628,0.31692875
-2.88444222,0.61775131,0.00025029,0.03038783,0.06065959,0.12997775,0.00056233,0.24655409,0.09549404,0.31786873
-2.87843922,0.62286984,0.00029898,0.03075570,0.06438947,0.12817705,0.00067445,0.25123393,0.09972224,0.31900864
-2.87243622,0.62782121,0.00035460,0.03100235,0.06834631,0.12597061,0.00080324,0.25518413,0.10418388,0.32071108
-2.86643322,0.63303359,0.00041758,0.03112650,0.07254783,0.12343971,0.00094988,0.25840600,0.10892117,0.32334330
-2.86043022,0.63893278,0.00048825,0.03112816,0.07700843,0.12066861,0.00111539,0.26090907,0.11397338,0.32726355
-2.85442721,0.64592502,0.00056682,0.03100869,0.08173793,0.11774174,0.00130051,0.26271046,0.11937451,0.33280686
-2.84842421,0.65437989,0.00065336,0.03077080,0.08674005,0.11474091,0.00150567,0.26383408,0.12515090,0.34027095
-2.84242121,0.66461370,0.00074777,0.03041845,0.09201103,0.11174270,0.00173094,0.26430966,0.13131885,0.34990271
-2.83641821,0.67687425,0.00084973,0.02995689,0.09753836,0.10881619,0.00197590,0.26417162,0.13788234,0.36188570
-2.83041521,0.69132735,0.00095874,0.02939255,0.10329958,0.10602096,0.00223965,0.26345790,0.14483099,0.37632939
-2.82441221,0.70804575,0.00107405,0.02873293,0.10926138,0.10340550,0.00252075,0.26220857,0.15213839,0.39326052
-2.81840920,0.72700111,0.00119469,0.02798652,0.11537904,0.10100612,0.00281717,0.26046442,0.15976073,0.41261690
-2.81240620,0.74805925,0.00131946,0.02716262,0.12159619,0.09884626,0.00312631,0.25826552,0.16763620,0.43424431
-2.80640320,0.77097911,0.00144690,0.02627117,0.12784503,0.09693630,0.00344498,0.25564978,0.17568482,0.45789635
-2.80040020,0.79541567,0.00157541,0.02532256,0.13404713,0.09527388,0.00376944,0.25265165,0.18380911,0.48323781
-2.79439720,0.82092675,0.00170315,0.02432739,0.14011458,0.09384457,0.00409548,0.24930091,0.19189544,0.50985120
-2.78839420,0.84698379,0.00182821,0.02329629,0.14595181,0.09262304,0.00441844,0.24562183,0.19981622,0.53724668
-2.78239120,0.87298622,0.00194853,0.02223966,0.15145774,0.09157452,0.00473337,0.24163253,0.20743271,0.56487481
-2.77638819,0.89827905,0.00206204,0.02116747,0.15652855,0.09065654,0.00503513,0.23734473,0.21459863,0.59214204
-2.77038519,0.92217315,0.00216671,0.02008909,0.16106055,0.08982098,0.00531850,0.23276399,0.22116422,0.61842820
-2.76438219,0.94396749,0.00226056,0.01901312,0.16495353,0.08901614,0.00557838,0.22789022,0.22698082,0.64310552
-2.75837919,0.96297244,0.00234177,0.01794725,0.16811401,0.08818897,0.00580987,0.22271871,0.23190562,0.66555839
-2.75237619,0.97853334,0.00240872,0.01689821,0.17045858,0.08728723,0.00600848,0.21724149,0.23580652,0.68520313
-2.74637319,0.99005337,0.00246005,0.01587169,0.17191704,0.08626164,0.00617028,0.21144891,0.23856680,0.70150701
-2.74037019,0.99701465,0.00249468,0.01487237,0.17243513,0.08506772,0.00629198,0.20533154,0.24008945,0.71400568
-2.73436718,0.99899688,0.00251190,0.01390396,0.17197692,0.08366756,0.00637108,0.19888206,0.24030089,0.72231836
-2.72836418,0.99569252,0.00251134,0.01296925,0.17052655,0.08203116,0.00640594,0.19209718,0.23915397,0.72616010
-2.72236118,0.98691803,0.00249303,0.01207025,0.16808933,0.08013758,0.00639586,0.18497940,0.23663005,0.72535072
-2.71635818,0.97262070,0.00245735,0.01120827,0.16469216,0.07797561,0.00634108,0.17753854,0.23274013,0.71981993
-2.71035518,0.95288066,0.00240505,0.01038411,0.16038322,0.07554415,0.00624279,0.16979291,0.22752481,0.70960858
-2.70435218,0.92790833,0.00233724,0.00959816,0.15523098,0.07285224,0.00610308,0.16177006,0.22105335,0.69486601
-2.69834917,0.89803722,0.00225528,0.00885055,0.14932258,0.06991870,0.00592489,0.15350714,0.21342160,0.67584367
-2.69234617,0.86371280,0.00216083,0.00814129,0.14276169,0.06677155,0.00571188,0.14505073,0.20474909,0.65288539
-2.68634317,0.82547781,0.00205572,0.00747038,0.13566595,0.06344712,0.00546837,0.13645626,0.19517536,0.62641486
-2.68034017,0.78395498,0.00194191,0.00683789,0.12816419,0.05998904,0.00519913,0.12778706,0.18485573,0.59692082
-2.67433717,0.73982782,0.00182146,0.00624408,0.12039346,0.05644709,0.00490929,0.11911305,0.17395667,0.56494083
-2.66833417,0.69382063,0.00169643,0.00568944,0.11249616,0.05287596,0.00460419,0.11050923,0.16265103,0.53104421
-2.66233117,0.64667849,0.00156884,0.00517477,0.10461732,0.04933413,0.00428920,0.10205406,0.15111340,0.49581507
-2.65632816,0.59914813,0.00144062,0.00470117,0.09690215,0.04588272,0.00396960,0.09382779,0.13951562,0.45983593
-2.65032516,0.55196045,0.00131357,0.00427013,0.08949396,0.04258454,0.00365048,0.08591090,0.12802276,0.42367279
-2.64432216,0.50581531,0.00118931,0.00388350,0.08253257,0.03950319,0.00333660,0.07838266,0.11678976,0.38786193
-2.63831916,0.46136901,0.00106923,0.00354357,0.07615304,0.03670247,0.00303232,0.07132000,0.10595858,0.35289898
-2.63231616,0.41922469,0.00095454,0.00325301,0.07048498,0.03424579,0.00274153,0.06479658,0.09565621,0.31923053
-2.62631316,0.37992575,0.00084619,0.00301496,0.06565207,0.03219584,0.00246760,0.05888219,0.08599334,0.28724820
-2.62031016,0.34395217,0.00074491,0.00283301,0.06177202,0.03061432,0.00221339,0.05364245,0.07706376,0.25728535
-2.61430715,0.31171934,0.00065121,0.00271117,0.05895653,0.02956171,0.00198121,0.04913868,0.06894442,0.22961603
-2.60830415,0.28357911,0.00056537,0.00265394,0.05731143,0.02909705,0.00177287,0.04542805,0.06169595,0.20445617
-2.60230115,0.25982241,0.00048750,0.00266621,0.05693658,0.02927766,0.00158967,0.04256378,0.05536375,0.18196635
-2.59629815,0.24068292,0.00041753,0.00275327,0.05792564,0.03015873,0.00143248,0.04059533,0.04997918,0.16225595
-2.59029515,0.22634116,0.00035525,0.00292075,0.06036540,0.03179267,0.00130173,0.03956861,0.04556109,0.14538823
-2.58429215,0.21692847,0.00030033,0.00317444,0.06433465,0.03422824,0.00119751,0.03952588,0.04211727,0.13138578
-2.57828914,0.21253030,0.00025235,0.00352027,0.06990254,0.03750947,0.00111957,0.04050551,0.03964581,0.12023606
-2.57228614,0.21318847,0.00021084,0.00396401,0.07712635,0.04167415,0.00106738,0.04254132,0.03813634,0.11189661
-2.56628314,0.21890207,0.00017525,0.00451115,0.08604880,0.04675218,0.00104015,0.04566166,0.03757096,0.10629972
-2.56028014,0.22962693,0.00014505,0.00516657,0.09669481,0.05276361,0.00103688,0.04988798,0.03792485,0.10335631
-2.55427714,0.24527364,0.00011969,0.00593425,0.10906802,0.05971653,0.00105636,0.05523312,0.03916664,0.10295879
-2.54827414,0.26570434,0.00009861,0.00681700,0.12314711,0.06760491,0.00109718,0.06169929,0.04125837,0.10498321
-2.54227114,0.29072857,0.00008132,0.00781603,0.13888225,0.07640641,0.00115774,0.06927574,0.04415530,0.10929030
-2.53626813,0.32009866,0.00006733,0.00893067,0.15619186,0.08608046,0.00123627,0.07793641,0.04780548,0.11572594
-2.53026513,0.35350523,0.00005619,0.01015799,0.17495996,0.09656663,0.00133082,0.08763754,0.05214921,0.12412096
-2.52426213,0.39057335,0.00004750,0.01149255,0.19503440,0.10778346,0.00143925,0.09831555,0.05711851,0.13429071
-2.51825913,0.43086011,0.00004090,0.01292609,0.21622626,0.11962792,0.00155924,0.10988521,0.06263671,0.14603451
-2.51225613,0.47385401,0.00003609,0.01444740,0.23831059,0.13197565,0.00168833,0.12223840,0.06861824,0.15913534
-2.50625313,0.51897693,0.00003280,0.01604222,0.26102869,0.14468206,0.00182391,0.13524359,0.07496875,0.17335998
-2.50025013,0.56558893,0.00003080,0.01769329,0.28409202,0.15758427,0.00196323,0.14874615,0.08158559,0.18845983
-2.49424712,0.61299623,0.00002991,0.01938044,0.30718780,0.17050409,0.00210348,0.16256963,0.08835877,0.20417264
-2.48824412,0.66046248,0.00002998,0.02108095,0.32998625,0.18325188,0.00224182,0.17651806,0.09517240,0.22022518
-2.48224112,0.70722311,0.00003089,0.02276988,0.35214920,0.19563124,0.00237540,0.19037933,0.10190663,0.23633688
-2.47623812,0.75250264,0.00003256,0.02442064,0.37333998,0.20744442,0.00250149,0.20392947,0.10844004,0.25222456
-2.47023512,0.79553424,0.00003493,0.02600566,0.39323420,0.21849828,0.00261748,0.21693795,0.11465247,0.26760795
-2.46423212,0.83558106,0.00003797,0.02749708,0.41153099,0.22861053,0.00272100,0.22917359,0.12042812,0.28221591
-2.45822911,0.87195838,0.00004165,0.02886757,0.42796434,0.23761617,0.00280998,0.24041107,0.12565892,0.29579313
-2.45222611,0.90405576,0.00004598,0.03009120,0.44231409,0.24537361,0.00288271,0.25043764,0.13024793,0.30810698
-2.44622311,0.93135820,0.00005099,0.03114427,0.45441606,0.25177046,0.00293793,0.25905987,0.13411270,0.31895419
-2.44022011,0.95346540,0.00005670,0.03200611,0.46417097,0.25672867,0.00297484,0.26611001,0.13718839,0.32816713
-2.43421711,0.97010823,0.00006316,0.03265985,0.47155182,0.26020873,0.00299321,0.27145179,0.13943061,0.33561918
-2.42821411,0.98116171,0.00007042,0.03309303,0.47660935,0.26221287,0.00299337,0.27498532,0.14081770,0.34122925
-2.42221111,0.98665394,0.00007856,0.03329812,0.47947555,0.26278709,0.00297623,0.27665088,0.14135252,0.34496484
-2.41620810,0.98677054,0.00008765,0.03327285,0.48036499,0.26202194,0.00294333,0.27643134,0.14106348,0.34684380
-2.41020510,0.98185448,0.00009778,0.03302039,0.47957406,0.26005215,0.00289675,0.27435324,0.14000493,0.34693455
-2.40420210,0.97240144,0.00010907,0.03254931,0.47747822,0.25705497,0.00283915,0.27048634,0.13825677,0.34535476
-2.39819910,0.95905082,0.00012163,0.03187343,0.47452741,0.25324750,0.00277369,0.26494174,0.13592338,0.34226867
-2.39219610,0.94257301,0.00013560,0.03101138,0.47123987,0.24888311,0.00270401,0.25786859,0.13313181,0.33788301
-2.38619310,0.92385332,0.00015116,0.02998612,0.46819451,0.24424701,0.00263412,0.24944965,0.13002936,0.33244195
-2.38019010,0.90387338,0.00016849,0.02882423,0.46602225,0.23965121,0.00256837,0.23989579,0.12678061,0.32622101
-2.37418709,0.88369065,0.00018782,0.02755518,0.46539641,0.23542912,0.00251131,0.22943978,0.12356397,0.31952053
-2.36818409,0.86441661,0.00020943,0.02621047,0.46702227,0.23192976,0.00246767,0.21832960,0.12056788,0.31265864
-2.36218109,0.84719442,0.00023362,0.02482274,0.47162608,0.22951180,0.00244219,0.20682145,0.11798669,0.30596415
-2.35617809,0.83317634,0.00026075,0.02342489,0.47994333,0.22853752,0.00243959,0.19517297,0.11601643,0.29976952
-2.35017509,0.82350147,0.00029123,0.02204920,0.49270642,0.22936665,0.00246442,0.18363663,0.11485033,0.29440404
-2.34417209,0.81927390,0.00032551,0.02072656,0.51063152,0.23235021,0.00252098,0.17245370,0.11467445,0.29018733
-2.33816908,0.82154142,0.00036409,0.01948570,0.53440456,0.23782417,0.00261320,0.16184888,0.11566324,0.28742330
-2.33216608,0.83127493,0.00040754,0.01835256,0.56466627,0.24610303,0.00274456,0.15202573,0.11797517,0.28639448
-2.32616308,0.84934831,0.00045643,0.01734977,0.60199609,0.25747320,0.00291797,0.14316294,0.12174856,0.28735676
-2.32016008,0.87651890,0.00051136,0.01649621,0.64689520,0.27218611,0.00313567,0.13541151,0.12709753,0.29053453
-2.31415708,0.91340843,0.00057296,0.01580669,0.69976846,0.29045120,0.00339916,0.12889277,0.13410823,0.29611613
-2.30815408,0.96048456,0.00064182,0.01529179,0.76090597,0.31242864,0.00370909,0.12369727,0.14283541,0.30424961
-2.30215108,1.01804330,0.00071851,0.01495777,0.83046431,0.33822204,0.00406521,0.11988433,0.15329938,0.31503882
-2.29614807,1.08619248,0.00080351,0.01480657,0.90844834,0.36787131,0.00446629,0.11748239,0.16548350,0.32853988
-2.29014507,1.16483703,0.00089722,0.01483595,0.99469427,0.40134583,0.00491012,0.11648977,0.17933230,0.34475803
-2.28414207,1.25366664,0.00099991,0.01503968,1.08885491,0.43853833,0.00539347,0.11687608,0.19475036,0.36364514
-2.27813907,1.35214673,0.00111169,0.01540787,1.19038814,0.47925986,0.00591208,0.11858397,0.21160204,0.38509795
-2.27213607,1.45951347,0.00123247,0.01592728,1.29854965,0.52323622,0.00646078,0.12153127,0.22971227,0.40895731
-2.26613307,1.57477409,0.00136195,0.01658179,1.41239098,0.57010620,0.00703350,0.12561345,0.24886837,0.43500860
-2.26013007,1.69671310,0.00149959,0.01735289,1.53076375,0.61942224,0.00762342,0.13070633,0.26882311,0.46298354
-2.25412706,1.82390524,0.00164456,0.01822024,1.65233074,0.67065358,0.00822309,0.13666913,0.28929887,0.49256367
-2.24812406,1.95473583,0.00179581,0.01916224,1.77558442,0.72319237,0.00882465,0.14334765,0.30999308,0.52338547
-2.24212106,2.08742848,0.00195197,0.02015670,1.89887279,0.77636282,0.00942001,0.15057773,0.33058476,0.55504732
-2.23611806,2.22008021,0.00211146,0.02118145,2.02043250,0.82943335,0.01000109,0.15818892,0.35074196,0.58711816
-2.23011506,2.35070334,0.00227244,0.02221503,2.13842844,0.88163172,0.01056007,0.16600818,0.37013008,0.61914772
-2.22411206,2.47727318,0.00243285,0.02323733,2.25099879,0.93216262,0.01108960,0.17386376,0.38842061,0.65067811
-2.21810905,2.59778008,0.00259049,0.02423020,2.35630397,0.98022752,0.01158312,0.18158906,0.40530023,0.68125632
-2.21210605,2.71028419,0.00274305,0.02517806,2.45257789,1.02504587,0.01203500,0.18902638,0.42047971,0.71044725
-2.20610305,2.81297077,0.00288816,0.02606834,2.53817938,1.06587714,0.01244080,0.19603048,0.43370233,0.73784664
-2.20010005,2.90420385,0.00302346,0.02689192,2.61164161,1.10204261,0.01279739,0.20247189,0.44475159,0.76309346
-2.19409705,2.98257601,0.00314668,0.02764344,2.67171751,1.13294631,0.01310307,0.20823971,0.45345768,0.78588107
-2.18809405,3.04695184,0.00325568,0.02832143,2.71741896,1.15809386,0.01335763,0.21324397,0.45970249,0.80596660
-2.18209105,3.09650327,0.00334855,0.02892833,2.74804800,1.17710864,0.01356231,0.21741726,0.46342301,0.82317814
-2.17608804,3.13073484,0.00342364,0.02947043,2.76321857,1.18974440,0.01371978,0.22071576,0.46461282,0.83741923
-2.17008504,3.14949769,0.00347964,0.02995752,2.76286767,1.19589370,0.01383393,0.22311942,0.46332160,0.84867050
-2.16408204,3.15299156,0.00351558,0.03040253,2.74725546,1.19559177,0.01390977,0.22463142,0.45965283,0.85698826
-2.15807904,3.14175442,0.00353091,0.03082101,2.71695415,1.18901549,0.01395312,0.22527680,0.45375957,0.86250010
-2.15207604,3.11664036,0.00352547,0.03123045,2.67282638,1.17647764,0.01397036,0.22510052,0.44583860,0.86539773
-2.14607304,3.07878653,0.00349951,0.03164957,2.61599394,1.15841647,0.01396816,0.22416476,0.43612329,0.86592736
-2.14007004,3.02957078,0.00345368,0.03209756,2.54779845,1.13538110,0.01395311,0.22254582,0.42487530,0.86437815
-2.13406703,2.97056187,0.00338901,0.03259331,2.46975578,1.10801344,0.01393147,0.22033067,0.41237571,0.86106930
-2.12806403,2.90346451,0.00330684,0.03315457,2.38350633,1.07702729,0.01390886,0.21761330,0.39891584,0.85633643
-2.12206103,2.83006186,0.00320881,0.03379732,2.29076341,1.04318562,0.01389005,0.21449102,0.38478821,0.85051791
-2.11605803,2.75215773,0.00309679,0.03453507,2.19326193,1.00727695,0.01387871,0.21106104,0.37027793,0.84394179
-2.11005503,2.67152129,0.00297280,0.03537834,2.09270949,0.97009178,0.01387730,0.20741716,0.35565504,0.83691408
-2.10405203,2.58983607,0.00283898,0.03633426,1.99074174,0.93240005,0.01388702,0.20364705,0.34116780,0.82970862
-2.09804902,2.50865556,0.00269750,0.03740633,1.88888353,0.89493035,0.01390775,0.19983000,0.32703739,0.82255921
-2.09204602,2.42936644,0.00255053,0.03859424,1.78851708,0.85835179,0.01393814,0.19603518,0.31345400,0.81565410
-2.08604302,2.35316079,0.00240013,0.03989397,1.69085770,0.82325880,0.01397571,0.19232065,0.30057433,0.80913303
-2.08004002,2.28101741,0.00224828,0.04129791,1.59693745,0.79015950,0.01401706,0.18873285,0.28852062,0.80308672
-2.07403702,2.21369249,0.00209678,0.04279514,1.50759666,0.75946763,0.01405801,0.18530668,0.27738093,0.79755868
-2.06803402,2.15171898,0.00194725,0.04437181,1.42348261,0.73149819,0.01409394,0.18206612,0.26721061,0.79254908
-2.06203102,2.09541391,0.00180109,0.04601158,1.34505476,0.70646651,0.01411995,0.17902513,0.25803480,0.78802029
-2.05602801,2.04489248,0.00165951,0.04769616,1.27259529,0.68449058,0.01413120,0.17618895,0.24985157,0.78390357
-2.05002501,2.00008758,0.00152345,0.04940576,1.20622402,0.66559618,0.01412314,0.17355545,0.24263563,0.78010667
-2.04402201,1.96077332,0.00139369,0.05111965,1.14591630,0.64972435,0.01409171,0.17111665,0.23634233,0.77652169
-2.03801901,1.92659116,0.00127077,0.05281667,1.09152282,0.63674064,0.01403358,0.16886019,0.23091164,0.77303293
-2.03201601,1.89707732,0.00115504,0.05447566,1.04279023,0.62644581,0.01394627,0.16677067,0.22627212,0.76952432
-2.02601301,1.87169027,0.00104672,0.05607590,0.99938161,0.61858722,0.01382826,0.16483086,0.22234453,0.76588620
-2.02001001,1.84983740,0.00094585,0.05759751,0.96089617,0.61287067,0.01367908,0.16302276,0.21904519,0.76202133
-2.01400700,1.83090007,0.00085236,0.05902175,0.92688759,0.60897224,0.01349930,0.16132845,0.21628878,0.75784984
-2.00800400,1.81425660,0.00076611,0.06033137,0.89688057,0.60654980,0.01329052,0.15973074,0.21399089,0.75331338
-2.00200100,1.79930291,0.00068685,0.06151083,0.87038573,0.60525391,0.01305527,0.15821380,0.21206999,0.74837829
-1.99599800,1.78547062,0.00061430,0.06254655,0.84691247,0.60473799,0.01279698,0.15676350,0.21044914,0.74303792
-1.98999500,1.77224266,0.00054813,0.06342720,0.82598020,0.60466765,0.01251980,0.15536789,0.20905728,0.73731431
-1.98399200,1.75916656,0.00048802,0.06414388,0.80712795,0.60472893,0.01222847,0.15401751,0.20783037,0.73125920
-1.97798899,1.74586537,0.00043360,0.06469034,0.78992260,0.60463564,0.01192821,0.15270574,0.20671219,0.72495444
-1.97198599,1.73204640,0.00038453,0.06506321,0.77396578,0.60413551,0.01162455,0.15142926,0.20565509,0.71851206
-1.96598299,1.71750781,0.00034048,0.06526216,0.75889985,0.60301533,0.01132318,0.15018838,0.20462053,0.71207367
-1.95997999,1.70214302,0.00030113,0.06529011,0.74441265,0.60110483,0.01102980,0.14898748,0.20357950,0.70580944
-1.95397699,1.68594284,0.00026616,0.06515327,0.73024138,0.59827952,0.01074999,0.14783540,0.20251280,0.69991643
-1.94797399,1.66899522,0.00023529,0.06486124,0.71617538,0.59446212,0.01048910,0.14674571,0.20141119,0.69461622
-1.94197099,1.65148236,0.00020826,0.06442694,0.70205774,0.58962287,0.01025208,0.14573695,0.20027525,0.69015172
-1.93596798,1.63367514,0.00018481,0.06386648,0.68778570,0.58377847,0.01004340,0.14483256,0.19911504,0.68678307
-1.92996498,1.61592472,0.00016472,0.06319888,0.67330964,0.57698971,0.00986694,0.14406074,0.19794951,0.68478252
-1.92396198,1.59865122,0.00014778,0.06244573,0.65863071,0.56935784,0.00972586,0.14345397,0.19680549,0.68442840
-1.91795898,1.58232974,0.00013378,0.06163067,0.64379691,0.56101976,0.00962252,0.14304825,0.19571646,0.68599807
-1.91195598,1.56747392,0.00012254,0.06077878,0.62889777,0.55214211,0.00955839,0.14288215,0.19472093,0.68976013
-1.90595298,1.55461740,0.00011388,0.05991591,0.61405778,0.54291446,0.00953398,0.14299550,0.19386056,0.69596597
-1.89994997,1.54429395,0.00010765,0.05906789,0.59942862,0.53354180,0.00954878,0.14342799,0.19317810,0.70484107
-1.89394697,1.53701678,0.00010368,0.05825975,0.58518065,0.52423673,0.00960120,0.14421755,0.19271514,0.71657628
-1.88794397,1.53325809,0.00010184,0.05751491,0.57149390,0.51521138,0.00968858,0.14539871,0.19250987,0.73131956
-1.88194097,1.53342952,0.00010197,0.05685444,0.55854891,0.50666977,0.00980719,0.14700095,0.19259490,0.74916847
-1.87593797,1.53786461,0.00010394,0.05629640,0.54651798,0.49880053,0.00995229,0.14904724,0.19299535,0.77016393
-1.86993497,1.54680392,0.00010761,0.05585525,0.53555708,0.49177057,0.01011823,0.15155267,0.19372718,0.79428549
-1.86393197,1.56038358,0.00011286,0.05554147,0.52579884,0.48571987,0.01029853,0.15452351,0.19479598,0.82144842
-1.85792896,1.57862786,0.00011954,0.05536131,0.51734696,0.48075754,0.01048608,0.15795643,0.19619627,0.85150288
-1.85192596,1.60144601,0.00012752,0.05531670,0.51027222,0.47695935,0.01067336,0.16183828,0.19791136,0.88423520
-1.84592296,1.62863354,0.00013667,0.05540541,0.50461025,0.47436682,0.01085260,0.16614616,0.19991369,0.91937119
-1.83991996,1.65987782,0.00014684,0.05562131,0.50036106,0.47298773,0.01101611,0.17084789,0.20216588,0.95658158
-1.83391696,1.69476759,0.00015788,0.05595483,0.49749031,0.47279807,0.01115649,0.17590292,0.20462208,0.99548903
-1.82791396,1.73280590,0.00016965,0.05639349,0.49593218,0.47374516,0.01126693,0.18126339,0.20722990,1.03567673
-1.82191096,1.77342569,0.00018198,0.05692262,0.49559344,0.47575176,0.01134144,0.18687559,0.20993253,1.07669798
-1.81590795,1.81600732,0.00019472,0.05752603,0.49635872,0.47872089,0.01137511,0.19268149,0.21267111,1.11808638
-1.80990495,1.85989693,0.00020769,0.05818673,0.49809626,0.48254099,0.01136429,0.19862028,0.21538713,1.15936628
-1.80390195,1.90442507,0.00022072,0.05888766,0.50066412,0.48709121,0.01130675,0.20463004,0.21802470,1.20006300
-1.79789895,1.94892444,0.00023364,0.05961233,0.50391626,0.49224647,0.01120178,0.21064915,0.22053264,1.23971242
-1.79189595,1.99274620,0.00024626,0.06034531,0.50770828,0.49788201,0.01105023,0.21661763,0.22286625,1.27786966
-1.78589295,2.03527415,0.00025841,0.06107274,0.51190243,0.50387726,0.01085449,0.22247817,0.22498863,1.31411663
-1.77988994,2.07593636,0.00026992,0.06178254,0.51637173,0.51011887,0.01061841,0.22817699,0.22687153,1.34806810
-1.77388694,2.11421387,0.00028063,0.06246464,0.52100297,0.51650269,0.01034714,0.23366434,0.22849569,1.37937648
-1.76788394,2.14964643,0.00029038,0.06311093,0.52569853,0.52293481,0.01004693,0.23889472,0.22985068,1.40773499
-1.76188094,2.18183523,0.00029903,0.06371521,0.53037691,0.52933156,0.00972492,0.24382689,0.23093419,1.43287947
-1.75587794,2.21044288,0.00030647,0.06427290,0.53497208,0.53561863,0.00938881,0.24842357,0.23175096,1.45458882
-1.74987494,2.23519084,0.00031261,0.06478075,0.53943173,0.54172942,0.00904659,0.25265099,0.23231126,1.47268437
-1.74387194,2.25585482,0.00031738,0.06523644,0.54371459,0.54760274,0.00870622,0.25647836,0.23262919,1.48702817
-1.73786893,2.27225852,0.00032074,0.06563813,0.54778693,0.55318014,0.00837534,0.25987713,0.23272076,1.49752055
-1.73186593,2.28426635,0.00032269,0.06598407,0.55161870,0.55840308,0.00806095,0.26282038,0.23260188,1.50409714
-1.72586293,2.29177555,0.00032327,0.06627209,0.55517937,0.56321013,0.00776919,0.26528218,0.23228654,1.50672548
-1.71985993,2.29470840,0.00032256,0.06649930,0.55843382,0.56753443,0.00750511,0.26723703,0.23178495,1.50540161
-1.71385693,2.29300490,0.00032069,0.06666171,0.56133865,0.57130167,0.00727250,0.26865956,0.23110218,1.50014663
-1.70785393,2.28661652,0.00031781,0.06675405,0.56383902,0.57442869,0.00707377,0.26952430,0.23023694,1.49100349
-1.70185093,2.27550128,0.00031416,0.06676961,0.56586641,0.57682291,0.00690991,0.26980572,0.22918088,1.47803420
