energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.73586793,8.87169251,0.58736654,0.00000000,0.01617276,0.87392216,8.95207312,3.95565678,0.06817952,2.84532261
-5.72986493,8.53508199,0.56971655,0.00000000,0.01496622,0.83182637,8.74862870,3.78140192,0.06417394,2.75406125
-5.72386193,8.17783495,0.54972237,0.00000000,0.01378229,0.78992122,8.50881908,3.60080291,0.06014955,2.65302361
-5.71785893,7.80447522,0.52770080,0.00000000,0.01263046,0.74858542,8.23711426,3.41582771,0.05614150,2.54373658
-5.71185593,7.42003586,0.50402661,0.00000000,0.01151903,0.70822412,7.93887445,3.22860192,0.05218452,2.42794096
-5.70585293,7.02995712,0.47912160,0.00000000,0.01045502,0.66926564,7.62021186,3.04137245,0.04831242,2.30754814
-5.69984992,6.63997012,0.45344264,0.00000000,0.00944418,0.63215659,7.28782708,2.85646628,0.04455760,2.18459207
-5.69384692,6.25596994,0.42746919,0.00000000,0.00849099,0.59735521,6.94882636,2.67624573,0.04095056,2.06117808
-5.68784392,5.88388277,0.40169066,0.00000000,0.00759878,0.56532332,6.61052672,2.50306155,0.03751948,1.93943056
-5.68184092,5.52953133,0.37659412,0.00000000,0.00676974,0.53651694,6.28025595,2.33920549,0.03428985,1.82144120
-5.67583792,5.19850285,0.35265278,0.00000000,0.00600505,0.51137609,5.96515455,2.18686366,0.03128414,1.70921949
-5.66983492,4.89602378,0.33031544,0.00000000,0.00530496,0.49031391,5.67198617,2.04807210,0.02852162,1.60464696
-5.66383192,4.62684446,0.30999737,0.00000000,0.00466895,0.47370559,5.40696257,1.92467574,0.02601816,1.50943644
-5.65782891,4.39513686,0.29207240,0.00000000,0.00409585,0.46187748,5.17558801,1.81829173,0.02378621,1.42509713
-5.65182591,4.20440740,0.27686671,0.00000000,0.00358392,0.45509665,4.98252702,1.73027778,0.02183475,1.35290633
-5.64582291,4.05742666,0.26465396,0.00000000,0.00313102,0.45356136,4.83149870,1.66170622,0.02016944,1.29388800
-5.63981991,3.95617666,0.25565189,0.00000000,0.00273472,0.45739266,4.72519909,1.61334390,0.01879270,1.24879827
-5.63381691,3.90181639,0.25002017,0.00000000,0.00239242,0.46662757,4.66525271,1.58563825,0.01770396,1.21811784
-5.62781391,3.89466540,0.24785940,0.00000000,0.00210145,0.48121387,4.65219313,1.57870944,0.01689987,1.20205076
-5.62181091,3.93420509,0.24921113,0.00000000,0.00185921,0.50100703,4.68547177,1.59234858,0.01637460,1.20052933
-5.61580790,4.01909722,0.25405865,0.00000000,0.00166322,0.52576926,4.76349338,1.62602204,0.01612013,1.21322437
-5.60980490,4.14721867,0.26232854,0.00000000,0.00151126,0.55517088,4.88367630,1.67888149,0.01612653,1.23956043
-5.60380190,4.31571175,0.27389285,0.00000000,0.00140140,0.58879428,5.04253515,1.74977979,0.01638232,1.27873523
-5.59779890,4.52104890,0.28857178,0.00000000,0.00133212,0.62614024,5.23578302,1.83729253,0.01687470,1.32974278
-5.59179590,4.75911079,0.30613694,0.00000000,0.00130233,0.66663689,5.45845045,1.93974504,0.01758988,1.39139956
-5.58579290,5.02527653,0.32631509,0.00000000,0.00131143,0.70965105,5.70501779,2.05524467,0.01851329,1.46237335
-5.57978989,5.31452461,0.34879247,0.00000000,0.00135933,0.75450182,5.96955780,2.18171820,0.01962985,1.54121392
-5.57378689,5.62154288,0.37321973,0.00000000,0.00144649,0.80047615,6.24588487,2.31695379,0.02092415,1.62638540
-5.56778389,5.94084566,0.39921742,0.00000000,0.00157389,0.84684612,6.52770737,2.45864707,0.02238059,1.71629946
-5.56178089,6.26689565,0.42638216,0.00000000,0.00174300,0.89288732,6.80877942,2.60445048,0.02398359,1.80934894
-5.55577789,6.59422805,0.45429348,0.00000000,0.00195575,0.93789796,7.08304838,2.75202496,0.02571764,1.90394130
-5.54977489,6.91757383,0.48252108,0.00000000,0.00221447,0.98121796,7.34479446,2.89909282,0.02756737,1.99853114
-5.54377189,7.23197904,0.51063281,0.00000000,0.00252176,1.02224753,7.58875890,3.04349020,0.02951768,2.09165132
-5.53776888,7.53291655,0.53820275,0.00000000,0.00288041,1.06046429,7.81025744,3.18321781,0.03155366,2.18194166
-5.53176588,7.81638676,0.56481960,0.00000000,0.00329322,1.09543849,8.00527603,3.31648799,0.03366067,2.26817485
-5.52576288,8.07900375,0.59009495,0.00000000,0.00376287,1.12684553,8.17054631,3.44176650,0.03582428,2.34927854
-5.51975988,8.31806366,0.61367117,0.00000000,0.00429169,1.15447514,8.30359894,3.55780722,0.03803023,2.42435316
-5.51375688,8.53159240,0.63522873,0.00000000,0.00488149,1.17823680,8.40279319,3.66367826,0.04026434,2.49268474
-5.50775388,8.71837049,0.65449261,0.00000000,0.00553337,1.19816105,8.46732253,3.75877800,0.04251248,2.55375232
-5.50175088,8.87793345,0.67123754,0.00000000,0.00624743,1.21439630,8.49719607,3.84284018,0.04476044,2.60722958
-5.49574787,9.01054715,0.68529181,0.00000000,0.00702264,1.22720137,8.49319704,3.91592725,0.04699386,2.65298064
-5.48974487,9.11715846,0.69653964,0.00000000,0.00785664,1.23693362,8.45681999,3.97841183,0.04919809,2.69104992
-5.48374187,9.19932257,0.70492165,0.00000000,0.00874552,1.24403333,8.39018916,4.03094681,0.05135817,2.72164646
-5.47773887,9.25910948,0.71043386,0.00000000,0.00968378,1.24900457,8.29596138,4.07442473,0.05345868,2.74512322
-5.47173587,9.29899297,0.71312475,0.00000000,0.01066417,1.25239356,8.17721692,4.10992804,0.05548378,2.76195202
-5.46573287,9.32172643,0.71309100,0.00000000,0.01167775,1.25476513,8.03734270,4.13867204,0.05741710,2.77269506
-5.45972986,9.33021058,0.71047171,0.00000000,0.01271387,1.25667841,7.87991198,4.16194293,0.05924185,2.77797428
-5.45372686,9.32735845,0.70544164,0.00000000,0.01376034,1.25866275,7.70856501,4.18103345,0.06094084,2.77843952
-5.44772386,9.31596362,0.69820361,0.00000000,0.01480355,1.26119486,7.52689500,4.19717909,0.06249665,2.77473717
-5.44172086,9.29857720,0.68898061,0.00000000,0.01582879,1.26467827,7.33834318,4.21149770,0.06389180,2.76748033
-5.43571786,9.27739920,0.67800781,0.00000000,0.01682055,1.26942592,7.14610673,4.22493526,0.06510902,2.75722201
-5.42971486,9.25418902,0.66552491,0.00000000,0.01776287,1.27564688,6.95306216,4.23822048,0.06613156,2.74443239
-5.42371186,9.23019906,0.65176926,0.00000000,0.01863978,1.28343752,6.76170657,4.25183028,0.06694356,2.72948134
-5.41770885,9.20613439,0.63696979,0.00000000,0.01943577,1.29277782,6.57411796,4.26596791,0.06753047,2.71262677
-5.41170585,9.18214021,0.62134229,0.00000000,0.02013621,1.30353279,6.39193503,4.28055486,0.06787950,2.69400948
-5.40570285,9.15781726,0.60508585,0.00000000,0.02072782,1.31545902,6.21635622,4.29523676,0.06798007,2.67365457
-5.39969985,9.13226440,0.58838072,0.00000000,0.02119910,1.32821599,6.04815657,4.30940325,0.06782429,2.65147934
-5.39369685,9.10414570,0.57138753,0.00000000,0.02154073,1.34138157,5.88772059,4.32222058,0.06740735,2.62730712
-5.38769385,9.07177867,0.55424764,0.00000000,0.02174583,1.35447105,5.73508831,4.33267557,0.06672796,2.60088628
-5.38169085,9.03323896,0.53708453,0.00000000,0.02181025,1.36695864,5.59001164,4.33962856,0.06578862,2.57191342
-5.37568784,8.98647604,0.52000597,0.00000000,0.02173271,1.37830046,5.45201743,4.34187284,0.06459581,2.54005937
-5.36968484,8.92943423,0.50310664,0.00000000,0.02151486,1.38795803,5.32047376,4.33819765,0.06316018,2.50499665
-5.36368184,8.86017302,0.48647097,0.00000000,0.02116122,1.39542097,5.19465609,4.32745176,0.06149644,2.46642702
-5.35767884,8.77698077,0.47017594,0.00000000,0.02067909,1.40022802,5.07380981,4.30860448,0.05962328,2.42410758
-5.35167584,8.67847671,0.45429340,0.00000000,0.02007829,1.40198542,4.95720663,4.28080152,0.05756303,2.37787414
-5.34567284,8.56369661,0.43889204,0.00000000,0.01937089,1.40038187,4.84419244,4.24341310,0.05534134,2.32766089
-5.33966983,8.43215867,0.42403855,0.00000000,0.01857084,1.39519945,4.73422498,4.19607238,0.05298658,2.27351524
-5.33366683,8.28390731,0.40979809,0.00000000,0.01769358,1.38632032,4.62690053,4.13870285,0.05052926,2.21560744
-5.32766383,8.11953383,0.39623398,0.00000000,0.01675560,1.37372883,4.52196934,4.07153376,0.04800137,2.15423474
-5.32166083,7.94017411,0.38340678,0.00000000,0.01577402,1.35750938,4.41934034,3.99510362,0.04543562,2.08981993
-5.31565783,7.74748472,0.37137282,0.00000000,0.01476614,1.33784028,4.31907621,3.91025206,0.04286469,2.02290487
-5.30965483,7.54359993,0.36018234,0.00000000,0.01374905,1.31498410,4.22138036,3.81810110,0.04032054,1.95413946
-5.30365183,7.33107281,0.34987753,0.00000000,0.01273927,1.28927521,4.12657769,3.72002741,0.03783368,1.88426693
-5.29764882,7.11280423,0.34049069,0.00000000,0.01175242,1.26110532,4.03509143,3.61762716,0.03543258,1.81410648
-5.29164582,6.89196391,0.33204262,0.00000000,0.01080297,1.23090772,3.94741788,3.51267567,0.03314315,1.74453409
-5.28564282,6.67190762,0.32454154,0.00000000,0.00990405,1.19914126,3.86410132,3.40708372,0.03098826,1.67646289
-5.27963982,6.45609450,0.31798262,0.00000000,0.00906730,1.16627461,3.78571054,3.30285277,0.02898752,1.61082366
-5.27363682,6.24800778,0.31234825,0.00000000,0.00830279,1.13277164,3.71281854,3.20203071,0.02715705,1.54854661
-5.26763382,6.05108188,0.30760903,0.00000000,0.00761900,1.09907846,3.64598614,3.10666978,0.02550941,1.49054491
-5.26163082,5.86863767,0.30372545,0.00000000,0.00702283,1.06561250,3.58574980,3.01878784,0.02405366,1.43770046
-5.25562781,5.70382730,0.30065024,0.00000000,0.00651968,1.03275387,3.53261382,2.94033376,0.02279552,1.39085227
-5.24962481,5.55958890,0.29833112,0.00000000,0.00611354,1.00083915,3.48704612,2.87315736,0.02173757,1.35078720
-5.24362181,5.43861083,0.29671392,0.00000000,0.00580707,0.97015748,3.44947686,2.81898398,0.02087958,1.31823328
-5.23761881,5.34330466,0.29574573,0.00000000,0.00560179,0.94094879,3.42029893,2.77939336,0.02021879,1.29385492
-5.23161581,5.27578557,0.29537795,0.00000000,0.00549817,0.91340387,3.39986888,2.75580235,0.01975035,1.27824996
-5.22561281,5.23785855,0.29556913,0.00000000,0.00549580,0.88766597,3.38850746,2.74945084,0.01946760,1.27194783
-5.21960980,5.23100906,0.29628720,0.00000000,0.00559353,0.86383337,3.38649855,2.76139034,0.01936252,1.27540855
-5.21360680,5.25639650,0.29751131,0.00000000,0.00578965,0.84196285,3.39408592,2.79247435,0.01942603,1.28902206
-5.20760380,5.31484972,0.29923289,0.00000000,0.00608201,0.82207332,3.41146743,2.84335028,0.01964834,1.31310757
-5.20160080,5.40686362,0.30145612,0.00000000,0.00646818,0.80414977,3.43878673,2.91445249,0.02001923,1.34791280
-5.19559780,5.53259683,0.30419780,0.00000000,0.00694564,0.78814689,3.47612281,3.00599647,0.02052835,1.39361289
-5.18959480,5.69187073,0.30748663,0.00000000,0.00751190,0.77399269,3.52347827,3.11797420,0.02116544,1.45030916
-5.18359180,5.88417044,0.31136206,0.00000000,0.00816470,0.76159168,3.58076734,3.25015119,0.02192061,1.51802776
-5.17758879,6.10864870,0.31587293,0.00000000,0.00890217,0.75082807,3.64780473,3.40206570,0.02278450,1.59671857
-5.17158579,6.36413404,0.32107585,0.00000000,0.00972304,0.74156871,3.72429684,3.57303068,0.02374857,1.68625444
-5.16558279,6.64914399,0.32703360,0.00000000,0.01062677,0.73366618,3.80983636,3.76213927,0.02480525,1.78643135
-5.15957979,6.96190455,0.33381363,0.00000000,0.01161376,0.72696206,3.90390117,3.96827412,0.02594821,1.89696948
-5.15357679,7.30037640,0.34148671,0.00000000,0.01268549,0.72129052,4.00585845,4.19012123,0.02717254,2.01751554
-5.14757379,7.66228782,0.35012567,0.00000000,0.01384468,0.71648226,4.11497406,4.42618814,0.02847498,2.14764636
-5.14157079,8.04517394,0.35980444,0.00000000,0.01509534,0.71236892,4.23042704,4.67482651,0.02985408,2.28687370
-5.13556778,8.44642109,0.37059710,0.00000000,0.01644288,0.70878776,4.35132862,4.93425845,0.03131042,2.43465010
-5.12956478,8.86331445,0.38257691,0.00000000,0.01789401,0.70558656,4.47674468,5.20260576,0.03284668,2.59037533
-5.12356178,9.29308682,0.39581528,0.00000000,0.01945675,0.70262854,4.60571999,5.47792099,0.03446772,2.75340306
-5.11755878,9.73296570,0.41038041,0.00000000,0.02114017,0.69979686,4.73730289,5.75821876,0.03618056,2.92304714
-5.11155578,10.18021584,0.42633555,0.00000000,0.02295413,0.69699869,4.87056817,6.04150591,0.03799424,3.09858690
-5.10555278,10.63217450,0.44373667,0.00000000,0.02490894,0.69416826,5.00463668,6.32580888,0.03991959,3.27927078
-5.09954977,11.08627663,0.46262963,0.00000000,0.02701485,0.69126873,5.13868979,6.60919668,0.04196888,3.46431793
-5.09354677,11.54006820,0.48304656,0.00000000,0.02928151,0.68829263,5.27197760,6.88979837,0.04415533,3.65291717
-5.08754377,11.99120602,0.50500177,0.00000000,0.03171729,0.68526067,5.40381977,7.16581387,0.04649247,3.84422328
-5.08154077,12.43744390,0.52848710,0.00000000,0.03432859,0.68221887,5.53359893,7.43551776,0.04899342,4.03735051
-5.07553777,12.87660551,0.55346691,0.00000000,0.03711906,0.67923406,5.66074664,7.69725598,0.05167006,4.23136357
-5.06953477,13.30654579,0.57987303,0.00000000,0.04008888,0.67638781,5.78472294,7.94943601,0.05453211,4.42526677
-5.06353177,13.72510339,0.60759989,0.00000000,0.04323400,0.67376930,5.90499073,8.19051165,0.05758618,4.61799199
-5.05752876,14.13004794,0.63650017,0.00000000,0.04654547,0.67146715,6.02098696,8.41896397,0.06083485,4.80838658
-5.05152576,14.51902635,0.66638136,0.00000000,0.05000888,0.66956093,6.13209281,8.63328048,0.06427573,4.99520247
-5.04552276,14.88951285,0.69700347,0.00000000,0.05360394,0.66811278,6.23760527,8.83193480,0.06790070,5.17708772
-5.03951976,15.23876797,0.72807842,0.00000000,0.05730428,0.66715954,6.33671264,9.01336938,0.07169520,5.35258197
-5.03351676,15.56381083,0.75927105,0.00000000,0.06107734,0.66670603,6.42847623,9.17598357,0.07563775,5.52011711
-5.02751376,15.86140926,0.79020228,0.00000000,0.06488468,0.66671985,6.51182042,9.31812926,0.07969970,5.67802419
-5.02151076,16.12809098,0.82045426,0.00000000,0.06868236,0.66712807,6.58553255,9.43811599,0.08384524,5.82454753
-5.01550775,16.36017787,0.84957763,0.00000000,0.07242172,0.66781610,6.64827363,9.53422659,0.08803158,5.95786649
-5.00950475,16.55384445,0.87710070,0.00000000,0.07605027,0.66862887,6.69860036,9.60474405,0.09220962,6.07612492
-5.00350175,16.70519962,0.90254038,0.00000000,0.07951293,0.66937430,6.73499795,9.64798933,0.09632467,6.17746804
-4.99749875,16.81038950,0.92541443,0.00000000,0.08275335,0.66982892,6.75592275,9.66236912,0.10031759,6.26008568
-4.99149575,16.86571769,0.94525467,0.00000000,0.08571547,0.66974552,6.75985286,9.64643179,0.10412613,6.32226064
-4.98549275,16.86777789,0.96162058,0.00000000,0.08834504,0.66886220,6.74534463,9.59892894,0.10768645,6.36242038
-4.97948974,16.81359274,0.97411282,0.00000000,0.09059135,0.66691264,6.71109210,9.51887968,0.11093477,6.37918992
-4.97348674,16.70075211,0.98238597,0.00000000,0.09240870,0.66363689,6.65598657,9.40563400,0.11380918,6.37144359
-4.96748374,16.52754382,0.98616009,0.00000000,0.09375797,0.65879222,6.57917317,9.25893183,0.11625137,6.33835329
-4.96148074,16.29306966,0.98523047,0.00000000,0.09460789,0.65216346,6.48010147,9.07895404,0.11820842,6.27943066
-4.95547774,15.99734030,0.97947520,0.00000000,0.09493613,0.64357231,6.35856733,8.86636225,0.11963441,6.19456119
-4.94947474,15.64134357,0.96886013,0.00000000,0.09473014,0.63288528,6.21474391,8.62232460,0.12049193,6.08402819
-4.94347174,15.22708194,0.95344116,0.00000000,0.09398766,0.62001971,6.04919987,8.34852545,0.12075323,5.94852524
-4.93746873,14.75757637,0.93336360,0.00000000,0.09271688,0.60494780,5.86290391,8.04715769,0.12040130,5.78915612
-4.93146573,14.23683557,0.90885865,0.00000000,0.09093634,0.58769847,5.65721517,7.72089729,0.11943044,5.60742191
-4.92546273,13.66979150,0.88023731,0.00000000,0.08867444,0.56835691,5.43385984,7.37286084,0.11784662,5.40519555
-4.91945973,13.06220338,0.84788177,0.00000000,0.08596871,0.54706208,5.19489502,7.00654738,0.11566750,5.18468461
-4.91345673,12.42053430,0.81223489,0.00000000,0.08286475,0.52400226,4.94266152,6.62576688,0.11292200,4.94838376
-4.90745373,11.75180563,0.77378798,0.00000000,0.07941503,0.49940889,4.67972755,6.23455846,0.10964972,4.69901872
-4.90145073,11.06343526,0.73306769,0.00000000,0.07567748,0.47354910,4.40882593,5.83710156,0.10589990,4.43948403
-4.89544772,10.36306659,0.69062216,0.00000000,0.07171402,0.44671738,4.13278745,5.43762384,0.10173025,4.17277689
-4.88944472,9.65839499,0.64700735,0.00000000,0.06758897,0.41922657,3.85447308,5.04030961,0.09720548,3.90192983
-4.88344172,8.95699842,0.60277374,0.00000000,0.06336761,0.39139880,3.57670768,4.64921208,0.09239578,3.62994445
-4.87743872,8.26617832,0.55845406,0.00000000,0.05911465,0.36355664,3.30221774,4.26817283,0.08737508,3.35972872
-4.87143572,7.59281599,0.51455224,0.00000000,0.05489295,0.33601475,3.03357507,3.90075090,0.08221936,3.09403986
-4.86543272,6.94324844,0.47153408,0.00000000,0.05076230,0.30907237,2.77314824,3.55016345,0.07700493,2.83543430
-4.85942971,6.32316668,0.42981961,0.00000000,0.04677841,0.28300690,2.52306296,3.21923938,0.07180679,2.58622613
-4.85342671,5.73753807,0.38977751,0.00000000,0.04299208,0.25806851,2.28517200,2.91038611,0.06669704,2.34845477
-4.84742371,5.19055285,0.35172133,0.00000000,0.03944855,0.23447610,2.06103501,2.62556959,0.06174350,2.12386205
-4.84142071,4.68559430,0.31590774,0.00000000,0.03618705,0.21241445,1.85190797,2.36630641,0.05700847,1.91387880
-4.83541771,4.22523055,0.28253636,0.00000000,0.03324052,0.19203251,1.65874166,2.13366703,0.05254765,1.71962024
-4.82941471,3.81122562,0.25175134,0.00000000,0.03063547,0.17344288,1.48218821,1.92828807,0.04840932,1.54188951
-4.82341171,3.44456665,0.22364411,0.00000000,0.02839197,0.15672217,1.32261467,1.75039220,0.04463362,1.38118822
-4.81740870,3.12550416,0.19825732,0.00000000,0.02652380,0.14191223,1.18012223,1.59981331,0.04125217,1.23773282
-4.81140570,2.85360198,0.17558952,0.00000000,0.02503857,0.12902201,1.05456980,1.47602557,0.03828774,1.11147565
-4.80540270,2.62779392,0.15560051,0.00000000,0.02393806,0.11802993,0.94560060,1.37817439,0.03575425,1.00212916
-4.79939970,2.44644459,0.13821686,0.00000000,0.02321846,0.10888663,0.85267064,1.30510833,0.03365675,0.90919249
-4.79339670,2.30741213,0.12333763,0.00000000,0.02287072,0.10151793,0.77507775,1.25541093,0.03199178,0.83197903
-4.78739370,2.20811141,0.11083998,0.00000000,0.02288093,0.09582799,0.71199056,1.22743182,0.03074768,0.76964437
-4.78139070,2.14557664,0.10058446,0.00000000,0.02323070,0.09170242,0.66247640,1.21931723,0.02990512,0.72121366
-4.77538769,2.11652295,0.09242003,0.00000000,0.02389756,0.08901146,0.62552766,1.22903972,0.02943774,0.68560821
-4.76938469,2.11740685,0.08618854,0.00000000,0.02485541,0.08761314,0.60008632,1.25442783,0.02931289,0.66167070
-4.76338169,2.14448587,0.08172871,0.00000000,0.02607497,0.08735626,0.58506620,1.29319592,0.02949245,0.64818896
-4.75737869,2.19387769,0.07887958,0.00000000,0.02752428,0.08808347,0.57937296,1.34297494,0.02993372,0.64391822
-4.75137569,2.26161930,0.07748339,0.00000000,0.02916923,0.08963409,0.58192174,1.40134451,0.03059049,0.64760179
-4.74537269,2.34372627,0.07738792,0.00000000,0.03097417,0.09184703,0.59165255,1.46586671,0.03141398,0.65799020
-4.73936968,2.43625242,0.07844830,0.00000000,0.03290246,0.09456344,0.60754330,1.53412158,0.03235405,0.67385892
-4.73336668,2.53534931,0.08052831,0.00000000,0.03491709,0.09762943,0.62862070,1.60374428,0.03336024,0.69402452
-4.72736368,2.63732516,0.08350129,0.00000000,0.03698138,0.10089852,0.65396910,1.67246318,0.03438295,0.71735939
-4.72136068,2.73870202,0.08725061,0.00000000,0.03905951,0.10423405,0.68273720,1.73813827,0.03537454,0.74280483
-4.71535768,2.83626994,0.09166979,0.00000000,0.04111719,0.10751130,0.71414289,1.79879872,0.03629039,0.76938248
-4.70935468,2.92713669,0.09666236,0.00000000,0.04312218,0.11061943,0.74747621,1.85267836,0.03708991,0.79620389
-4.70335168,3.00877121,0.10214149,0.00000000,0.04504477,0.11346313,0.78210064,1.89824765,0.03773741,0.82247812
-4.69734867,3.07903948,0.10802944,0.00000000,0.04685818,0.11596389,0.81745283,1.93424083,0.03820284,0.84751715
-4.69134567,3.13623117,0.11425698,0.00000000,0.04853885,0.11806097,0.85304113,1.95967706,0.03846242,0.87073922
-4.68534267,3.17907610,0.12076282,0.00000000,0.05006664,0.11971199,0.88844307,1.97387430,0.03849903,0.89166975
-4.67933967,3.20674979,0.12749306,0.00000000,0.05142487,0.12089305,0.92330236,1.97645533,0.03830242,0.90994033
-4.67333667,3.21886809,0.13440092,0.00000000,0.05260031,0.12159858,0.95732578,1.96734550,0.03786924,0.92528553
-4.66733367,3.21547103,0.14144662,0.00000000,0.05358305,0.12184072,0.99028032,1.94676219,0.03720284,0.93753815
-4.66133067,3.19699711,0.14859769,0.00000000,0.05436629,0.12164851,1.02199136,1.91519640,0.03631293,0.94662308
-4.65532766,3.16424921,0.15582958,0.00000000,0.05494606,0.12106671,1.05234206,1.87338731,0.03521501,0.95255031
-4.64932466,3.11835414,0.16312670,0.00000000,0.05532094,0.12015447,1.08127458,1.82229111,0.03392967,0.95540750
-4.64332166,3.06071785,0.17048390,0.00000000,0.05549176,0.11898391,1.10879325,1.76304532,0.03248182,0.95535266
