energy_ev,total_up,Cu_p_up,Cu_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-4.30115058,4.33378276,0.48400610,3.75515853,0.11520882,0.00484258,0.16514427,0.00000000
-4.29514757,4.27414144,0.49362167,3.68929822,0.11799576,0.00483822,0.16626513,0.00000000
-4.28914457,4.22165774,0.50300938,3.63095201,0.12077418,0.00483169,0.16703911,0.00000000
-4.28314157,4.17550431,0.51205554,3.57932381,0.12353619,0.00482307,0.16746763,0.00000000
-4.27713857,4.13488079,0.52066940,3.53362632,0.12627997,0.00481253,0.16755822,0.00000000
-4.27113557,4.09904007,0.52878823,3.49310548,0.12901059,0.00480035,0.16732451,0.00000000
-4.26513257,4.06730914,0.53638122,3.45706031,0.13174048,0.00478684,0.16678601,0.00000000
-4.25912956,4.03910334,0.54345173,3.42485735,0.13448955,0.00477239,0.16596779,0.00000000
-4.25312656,4.01393391,0.55003766,3.39593939,0.13728484,0.00475740,0.16489987,0.00000000
-4.24712356,3.99140833,0.55620998,3.36982829,0.14015973,0.00474230,0.16361641,0.00000000
-4.24112056,3.97122405,0.56206929,3.34612216,0.14315272,0.00472747,0.16215477,0.00000000
-4.23511756,3.95315607,0.56774045,3.32448749,0.14630578,0.00471325,0.16055434,0.00000000
-4.22911456,3.93703958,0.57336569,3.30464704,0.14966243,0.00469993,0.15885525,0.00000000
-4.22311156,3.92274888,0.57909629,3.28636467,0.15326544,0.00468770,0.15709699,0.00000000
-4.21710855,3.91017421,0.58508338,3.26942824,0.15715452,0.00467664,0.15531705,0.00000000
-4.21110555,3.89919808,0.59146835,3.25363209,0.16136383,0.00466673,0.15354956,0.00000000
-4.20510255,3.88967293,0.59837337,3.23876037,0.16591970,0.00465782,0.15182405,0.00000000
-4.19909955,3.88140161,0.60589251,3.22457248,0.17083847,0.00464964,0.15016441,0.00000000
-4.19309655,3.87412228,0.61408418,3.21079188,0.17612469,0.00464178,0.14858818,0.00000000
-4.18709355,3.86749873,0.62296523,3.19709903,0.18176977,0.00463373,0.14710601,0.00000000
-4.18109055,3.86111713,0.63250721,3.18312922,0.18775117,0.00462490,0.14572165,0.00000000
-4.17508754,3.85448956,0.64263509,3.16847553,0.19403216,0.00461461,0.14443220,0.00000000
-4.16908454,3.84706440,0.65322867,3.15269686,0.20056229,0.00460215,0.14322885,0.00000000
-4.16308154,3.83824320,0.66412671,3.13533082,0.20727848,0.00458677,0.14209792,0.00000000
-4.15707854,3.82740327,0.67513368,3.11591072,0.21410677,0.00456780,0.14102235,0.00000000
-4.15107554,3.81392490,0.68602896,3.09398581,0.22096468,0.00454457,0.13998335,0.00000000
-4.14507254,3.79722183,0.69657800,3.06914363,0.22776416,0.00451654,0.13896235,0.00000000
-4.13906953,3.77677335,0.70654513,3.04103327,0.23441486,0.00448331,0.13794308,0.00000000
-4.13306653,3.75215647,0.71570719,3.00938824,0.24082781,0.00444463,0.13691354,0.00000000
-4.12706353,3.72307624,0.72386762,2.97404759,0.24691925,0.00440046,0.13586808,0.00000000
-4.12106053,3.68939287,0.73087003,2.93497417,0.25261443,0.00435098,0.13480908,0.00000000
-4.11505753,3.65114378,0.73661071,2.89226878,0.25785133,0.00429659,0.13374846,0.00000000
-4.10905453,3.60855955,0.74104946,2.84617949,0.26258400,0.00423797,0.13270879,0.00000000
-4.10305153,3.56207263,0.74421797,2.79710529,0.26678553,0.00417604,0.13172382,0.00000000
-4.09704852,3.51231797,0.74622541,2.74559364,0.27045027,0.00411195,0.13083867,0.00000000
-4.09104552,3.46012530,0.74726071,2.69233184,0.27359543,0.00404710,0.13010922,0.00000000
-4.08504252,3.40650281,0.74759143,2.63813218,0.27626177,0.00398307,0.12960115,0.00000000
-4.07903952,3.35261260,0.74755882,2.58391129,0.27851335,0.00392163,0.12938822,0.00000000
-4.07303652,3.29973855,0.74756950,2.53066417,0.28043633,0.00386465,0.12955010,0.00000000
-4.06703352,3.24924730,0.74808356,2.47943387,0.28213677,0.00381409,0.13016971,0.00000000
-4.06103052,3.20254383,0.74959972,2.43127762,0.28373746,0.00377193,0.13133014,0.00000000
-4.05502751,3.16102296,0.75263783,2.38723077,0.28537386,0.00374010,0.13311125,0.00000000
-4.04902451,3.12601846,0.75771942,2.34826966,0.28718929,0.00372042,0.13558614,0.00000000
-4.04302151,3.09875176,0.76534693,2.31527498,0.28932946,0.00371455,0.13881757,0.00000000
-4.03701851,3.08028203,0.77598253,2.28899686,0.29193653,0.00372391,0.14285438,0.00000000
-4.03101551,3.07145983,0.79002709,2.27002325,0.29514301,0.00374964,0.14772835,0.00000000
-4.02501251,3.07288621,0.80780059,2.25875285,0.29906562,0.00379253,0.15345128,0.00000000
-4.01900950,3.08487910,0.82952434,2.25537386,0.30379940,0.00385298,0.16001270,0.00000000
-4.01300650,3.10744876,0.85530624,2.25984958,0.30941244,0.00393101,0.16737830,0.00000000
-4.00700350,3.14028351,0.88512962,2.27191176,0.31594131,0.00402620,0.17548907,0.00000000
-4.00100050,3.18274700,0.91884626,2.29106217,0.32338755,0.00413770,0.18426141,0.00000000
-3.99499750,3.23388747,0.95617428,2.31658272,0.33171545,0.00426427,0.19358808,0.00000000
-3.98899450,3.29245918,0.99670105,2.34755398,0.34085116,0.00440430,0.20334025,0.00000000
-3.98299150,3.35695571,1.03989130,2.38288174,0.35068339,0.00455583,0.21337037,0.00000000
-3.97698849,3.42565417,1.08510043,2.42133072,0.36106561,0.00471670,0.22351598,0.00000000
-3.97098549,3.49666895,1.13159254,2.46156429,0.37181991,0.00488453,0.23360430,0.00000000
-3.96498249,3.56801311,1.17856290,2.50218885,0.38274221,0.00505687,0.24345745,0.00000000
-3.95897949,3.63766516,1.22516371,2.54180106,0.39360882,0.00523130,0.25289809,0.00000000
-3.95297649,3.70363853,1.27053267,2.57903615,0.40418406,0.00540549,0.26175533,0.00000000
-3.94697349,3.76405101,1.31382280,2.61261526,0.41422864,0.00557734,0.26987059,0.00000000
-3.94097049,3.81719122,1.35423257,2.64138981,0.42350841,0.00574502,0.27710323,0.00000000
-3.93496748,3.86157919,1.39103494,2.66438115,0.43180325,0.00590712,0.28333570,0.00000000
-3.92896448,3.89601853,1.42360403,2.68081363,0.43891551,0.00606266,0.28847791,0.00000000
-3.92296148,3.91963787,1.45143821,2.69013971,0.44467781,0.00621117,0.29247068,0.00000000
-3.91695848,3.93191963,1.47417861,2.69205606,0.44895969,0.00635269,0.29528807,0.00000000
-3.91095548,3.93271500,1.49162203,2.68650997,0.45167293,0.00648782,0.29693844,0.00000000
-3.90495248,3.92224449,1.50372789,2.67369580,0.45277523,0.00661766,0.29746429,0.00000000
-3.89894947,3.90108407,1.51061861,2.65404175,0.45227216,0.00674378,0.29694068,0.00000000
-3.89294647,3.87013770,1.51257375,2.62818770,0.45021716,0.00686819,0.29547250,0.00000000
-3.88694347,3.83059770,1.51001804,2.59695517,0.44670990,0.00699321,0.29319056,0.00000000
-3.88094047,3.78389491,1.50350398,2.56131094,0.44189281,0.00712142,0.29024675,0.00000000
-3.87493747,3.73164122,1.49369012,2.52232613,0.43594624,0.00725556,0.28680850,0.00000000
-3.86893447,3.67556711,1.48131588,2.48113266,0.42908236,0.00739840,0.28305272,0.00000000
-3.86293147,3.61745744,1.46717452,2.43887916,0.42153819,0.00755268,0.27915963,0.00000000
-3.85692846,3.55908829,1.45208541,2.39668848,0.41356825,0.00772097,0.27530664,0.00000000
-3.85092546,3.50216780,1.43686704,2.35561847,0.40543691,0.00790564,0.27166263,0.00000000
-3.84492246,3.44828357,1.42231215,2.31662793,0.39741107,0.00810876,0.26838285,0.00000000
-3.83891946,3.39885867,1.40916581,2.28054885,0.38975338,0.00833208,0.26560466,0.00000000
-3.83291646,3.35511780,1.39810764,2.24806608,0.38271621,0.00857698,0.26344424,0.00000000
-3.82691346,3.31806435,1.38973835,2.21970475,0.37653661,0.00884450,0.26199444,0.00000000
-3.82091046,3.28846886,1.38457117,2.19582561,0.37143236,0.00913530,0.26132365,0.00000000
-3.81490745,3.26686802,1.38302784,2.17662792,0.36759908,0.00944972,0.26147585,0.00000000
-3.80890445,3.25357343,1.38543891,2.16215894,0.36520837,0.00978781,0.26247158,0.00000000
-3.80290145,3.24868841,1.39204752,2.15232908,0.36440683,0.01014934,0.26430980,0.00000000
-3.79689845,3.25213084,1.40301596,2.14693126,0.36531573,0.01053386,0.26697038,0.00000000
-3.79089545,3.26365983,1.41843382,2.14566286,0.36803119,0.01094068,0.27041701,0.00000000
-3.78489245,3.28290401,1.43832673,2.14814879,0.37262449,0.01136895,0.27460035,0.00000000
-3.77888944,3.30938903,1.46266469,2.15396410,0.37914244,0.01181758,0.27946116,0.00000000
-3.77288644,3.34256247,1.49136890,2.16265472,0.38760746,0.01228529,0.28493312,0.00000000
-3.76688344,3.38181457,1.52431660,2.17375528,0.39801731,0.01277050,0.29094536,0.00000000
-3.76088044,3.42649364,1.56134327,2.18680310,0.41034446,0.01327133,0.29742434,0.00000000
-3.75487744,3.47591568,1.60224197,2.20134797,0.42453492,0.01378552,0.30429517,0.00000000
-3.74887444,3.52936823,1.64676021,2.21695758,0.44050673,0.01431034,0.31148225,0.00000000
-3.74287144,3.58610907,1.69459443,2.23321880,0.45814833,0.01484254,0.31890933,0.00000000
-3.73686843,3.64536093,1.74538301,2.24973556,0.47731684,0.01537831,0.32649901,0.00000000
-3.73086543,3.70630355,1.79869874,2.26612396,0.49783665,0.01591321,0.33417182,0.00000000
-3.72486243,3.76806497,1.85404157,2.28200580,0.51949857,0.01644217,0.34184519,0.00000000
-3.71885943,3.82971377,1.91083305,2.29700152,0.54205983,0.01695950,0.34943221,0.00000000
-3.71285643,3.89025403,1.96841321,2.31072370,0.56524506,0.01745898,0.35684067,0.00000000
-3.70685343,3.94862462,2.02604117,2.32277211,0.58874872,0.01793391,0.36397241,0.00000000
-3.70085043,4.00370397,2.08289980,2.33273123,0.61223873,0.01837729,0.37072312,0.00000000
-3.69484742,4.05432107,2.13810532,2.34017065,0.63536174,0.01878195,0.37698280,0.00000000
-3.68884442,4.09927292,2.19072162,2.34464892,0.65774963,0.01914079,0.38263692,0.00000000
-3.68284142,4.13734835,2.23977935,2.34572061,0.67902732,0.01944697,0.38756821,0.00000000
-3.67683842,4.16735700,2.28429906,2.34294661,0.69882156,0.01969414,0.39165923,0.00000000
-3.67083542,4.18816272,2.32331765,2.33590689,0.71677033,0.01987671,0.39479548,0.00000000
-3.66483242,4.19871934,2.35591707,2.32421520,0.73253259,0.01999005,0.39686894,0.00000000
-3.65882941,4.19810725,2.38125378,2.30753470,0.74579788,0.02003068,0.39778189,0.00000000
-3.65282641,4.18556882,2.39858783,2.28559368,0.75629532,0.01999645,0.39745086,0.00000000
-3.64682341,4.16054071,2.40731005,2.25820036,0.76380177,0.01988669,0.39581039,0.00000000
-3.64082041,4.12268136,2.40696602,2.22525592,0.76814861,0.01970224,0.39281645,0.00000000
-3.63481741,4.07189235,2.39727568,2.18676502,0.76922698,0.01944555,0.38844936,0.00000000
-3.62881441,4.00833245,2.37814776,2.14284324,0.76699126,0.01912062,0.38271596,0.00000000
-3.62281141,3.93242374,2.34968825,2.09372101,0.76146059,0.01873295,0.37565102,0.00000000
-3.61680840,3.84484964,2.31220257,2.03974392,0.75271854,0.01828946,0.36731770,0.00000000
-3.61080540,3.74654495,2.26619157,1.98136939,0.74091092,0.01779832,0.35780706,0.00000000
-3.60480240,3.63867853,2.21234133,1.91915993,0.72624187,0.01726880,0.34723668,0.00000000
-3.59879940,3.52262934,2.15150755,1.85377325,0.70896845,0.01671107,0.33574843,0.00000000
-3.59279640,3.39995705,2.08469489,1.78594974,0.68939402,0.01613602,0.32350535,0.00000000
-3.58679340,3.27236816,2.01303249,1.71649778,0.66786062,0.01555503,0.31068805,0.00000000
-3.58079040,3.14167891,1.93774617,1.64627727,0.64474063,0.01497974,0.29749040,0.00000000
-3.57478739,3.00977610,1.86012859,1.57618201,0.62042805,0.01442188,0.28411498,0.00000000
-3.56878439,2.87857677,1.78150811,1.50712128,0.59532958,0.01389304,0.27076829,0.00000000
-3.56278139,2.74998767,1.70321719,1.44000098,0.56985568,0.01340448,0.25765579,0.00000000
-3.55677839,2.62586527,1.62656127,1.37570463,0.54441193,0.01296690,0.24497713,0.00000000
-3.55077539,2.50797690,1.55278856,1.31507463,0.51939067,0.01259033,0.23292142,0.00000000
-3.54477239,2.39796352,1.48306157,1.25889389,0.49516312,0.01228387,0.22166288,0.00000000
-3.53876938,2.29730468,1.41843077,1.20786811,0.47207210,0.01205554,0.21135680,0.00000000
-3.53276638,2.20728607,1.35981074,1.16260901,0.45042541,0.01191213,0.20213593,0.00000000
-3.52676338,2.12897011,1.30795946,1.12361879,0.43048983,0.01185901,0.19410745,0.00000000
-3.52076038,2.06317032,1.26346094,1.09127618,0.41248610,0.01189998,0.18735042,0.00000000
-3.51475738,2.01042990,1.22671158,1.06582446,0.39658467,0.01203714,0.18191394,0.00000000
-3.50875438,1.97100539,1.19791080,1.04736197,0.38290252,0.01227077,0.17781594,0.00000000
-3.50275138,1.94485614,1.17705604,1.03583551,0.37150105,0.01259924,0.17504273,0.00000000
-3.49674837,1.93164031,1.16394277,1.03103723,0.36238519,0.01301896,0.17354931,0.00000000
-3.49074537,1.93071813,1.15816945,1.03260531,0.35550384,0.01352435,0.17326046,0.00000000
-3.48474237,1.94116298,1.15914788,1.04002897,0.35075165,0.01410792,0.17407270,0.00000000
-3.47873937,1.96178068,1.16611880,1.05265781,0.34797223,0.01476032,0.17585703,0.00000000
-3.47273637,1.99113698,1.17817268,1.06971584,0.34696277,0.01547050,0.17846243,0.00000000
-3.46673337,2.02759292,1.19427536,1.09031975,0.34748005,0.01622592,0.18172015,0.00000000
-3.46073037,2.06934762,1.21329786,1.11350142,0.34924769,0.01701280,0.18544857,0.00000000
-3.45472736,2.11448716,1.23404985,1.13823372,0.35196439,0.01781644,0.18945856,0.00000000
-3.44872436,2.16103827,1.25531542,1.16345917,0.35531314,0.01862154,0.19355921,0.00000000
-3.44272136,2.20702504,1.27589023,1.18812021,0.35897085,0.01941262,0.19756369,0.00000000
-3.43671836,2.25052655,1.29461868,1.21119012,0.36261821,0.02017436,0.20129502,0.00000000
-3.43071536,2.28973327,1.31042960,1.23170332,0.36594948,0.02089202,0.20459157,0.00000000
-3.42471236,2.32299999,1.32236909,1.24878384,0.36868164,0.02155180,0.20731207,0.00000000
-3.41870935,2.34889311,1.32962928,1.26167076,0.37056272,0.02214123,0.20933979,0.00000000
-3.41270635,2.36623030,1.33157168,1.26973954,0.37137896,0.02264940,0.21058591,0.00000000
-3.40670335,2.37411097,1.32774427,1.27251842,0.37096045,0.02306730,0.21099173,0.00000000
-3.40070035,2.37193634,1.31789158,1.26969911,0.36918507,0.02338791,0.21052974,0.00000000
-3.39469735,2.35941827,1.30195746,1.26114151,0.36598071,0.02360641,0.20920342,0.00000000
-3.38869435,2.33657693,1.28008046,1.24687227,0.36132559,0.02372016,0.20704588,0.00000000
-3.38269135,2.30372744,1.25258228,1.22707753,0.35524672,0.02372871,0.20411724,0.00000000
-3.37668834,2.26145657,1.21994988,1.20209013,0.34781681,0.02363370,0.20050111,0.00000000
-3.37068534,2.21059075,1.18281227,1.17237226,0.33914961,0.02343868,0.19630010,0.00000000
-3.36468234,2.15215719,1.14191322,1.13849435,0.32939414,0.02314897,0.19163084,0.00000000
-3.35867934,2.08734019,1.09808115,1.10111130,0.31872793,0.02277134,0.18661852,0.00000000
-3.35267634,2.01743458,1.05219780,1.06093730,0.30734982,0.02231381,0.18139145,0.00000000
-3.34667334,1.94379876,1.00516702,1.01872029,0.29547250,0.02178533,0.17607570,0.00000000
-3.34067034,1.86780920,0.95788506,0.97521731,0.28331515,0.02119551,0.17079026,0.00000000
-3.33466733,1.79081832,0.91121354,0.93117152,0.27109658,0.02055433,0.16564281,0.00000000
-3.32866433,1.71411735,0.86595612,0.88729206,0.25902899,0.01987192,0.16072642,0.00000000
-3.32266133,1.63890522,0.82283954,0.84423694,0.24731258,0.01915831,0.15611710,0.00000000
-3.31665833,1.56626444,0.78249941,0.80259980,0.23613122,0.01842325,0.15187257,0.00000000
-3.31065533,1.49714406,0.74547102,0.76290036,0.22564912,0.01767602,0.14803202,0.00000000
-3.30465233,1.43234979,0.71218480,0.72557875,0.21600855,0.01692539,0.14461690,0.00000000
-3.29864932,1.37254074,0.68296633,0.69099340,0.20732858,0.01617948,0.14163274,0.00000000
-3.29264632,1.31823210,0.65804001,0.65942204,0.19970471,0.01544575,0.13907161,0.00000000
-3.28664332,1.26980263,0.63753587,0.63106540,0.19320920,0.01473097,0.13691536,0.00000000
-3.28064032,1.22750590,0.62149867,0.60605295,0.18789202,0.01404126,0.13513915,0.00000000
-3.27463732,1.19148407,0.60989837,0.58445005,0.18378221,0.01338210,0.13371522,0.00000000
-3.26863432,1.16178293,0.60264131,0.56626589,0.18088944,0.01275844,0.13261657,0.00000000
-3.26263132,1.13836719,0.59958128,0.55146172,0.17920574,0.01217465,0.13182042,0.00000000
-3.25662831,1.12113512,0.60052998,0.53995882,0.17870722,0.01163468,0.13131128,0.00000000
-3.25062531,1.10993167,0.60526642,0.53164581,0.17935562,0.01114205,0.13108335,0.00000000
-3.24462231,1.10455968,0.61354502,0.52638513,0.18109989,0.01069991,0.13114227,0.00000000
-3.23861931,1.10478895,0.62510228,0.52401846,0.18387745,0.01031103,0.13150609,0.00000000
-3.23261631,1.11036295,0.63966209,0.52437105,0.18761552,0.00997786,0.13220545,0.00000000
-3.22661331,1.12100355,0.65693992,0.52725504,0.19223228,0.00970247,0.13328294,0.00000000
-3.22061031,1.13641401,0.67664609,0.53247196,0.19763808,0.00948655,0.13479180,0.00000000
-3.21460730,1.15628052,0.69848838,0.53981445,0.20373682,0.00933135,0.13679390,0.00000000
-3.20860430,1.18027309,0.72217460,0.54906762,0.21042734,0.00923763,0.13935730,0.00000000
-3.20260130,1.20804599,0.74741501,0.56001013,0.21760520,0.00920558,0.14255339,0.00000000
-3.19659830,1.23923841,0.77392528,0.57241526,0.22516463,0.00923477,0.14645379,0.00000000
-3.19059530,1.27347568,0.80142987,0.58605217,0.23300073,0.00932407,0.15112727,0.00000000
-3.18459230,1.31037135,0.82966600,0.60068746,0.24101200,0.00947159,0.15663665,0.00000000
-3.17858929,1.34953030,0.85838825,0.61608706,0.24910294,0.00967463,0.16303608,0.00000000
-3.17258629,1.39055289,0.88737359,0.63201860,0.25718678,0.00992966,0.17036854,0.00000000
-3.16658329,1.43304015,0.91642661,0.64825404,0.26518822,0.01023229,0.17866392,0.00000000
-3.16058029,1.47659973,0.94538464,0.66457269,0.27304588,0.01057733,0.18793753,0.00000000
-3.15457729,1.52085235,0.97412257,0.68076430,0.28071453,0.01095878,0.19818931,0.00000000
-3.14857429,1.56543841,1.00255670,0.69663223,0.28816672,0.01136997,0.20940348,0.00000000
-3.14257129,1.61002433,1.03064756,0.71199647,0.29539394,0.01180362,0.22154888,0.00000000
-3.13656828,1.65430827,1.05840116,0.72669631,0.30240687,0.01225201,0.23457977,0.00000000
-3.13056528,1.69802476,1.08586849,0.74059268,0.30923488,0.01270714,0.24843705,0.00000000
-3.12456228,1.74094802,1.11314305,0.75356986,0.31592470,0.01316087,0.26304983,0.00000000
-3.11855928,1.78289366,1.14035634,0.76553654,0.32253804,0.01360520,0.27833725,0.00000000
-3.11255628,1.82371855,1.16767129,0.77642624,0.32914853,0.01403241,0.29421034,0.00000000
-3.10655328,1.86331887,1.19527384,0.78619696,0.33583779,0.01443528,0.31057391,0.00000000
-3.10055028,1.90162631,1.22336284,0.79483012,0.34269089,0.01480733,0.32732831,0.00000000
-3.09454727,1.93860267,1.25213867,0.80232892,0.34979139,0.01514296,0.34437092,0.00000000
-3.08854427,1.97423299,1.28179104,0.80871606,0.35721610,0.01543764,0.36159739,0.00000000
-3.08254127,2.00851770,1.31248649,0.81403110,0.36502984,0.01568803,0.37890261,0.00000000
-3.07653827,2.04146415,1.34435618,0.81832742,0.37328046,0.01589210,0.39618123,0.00000000
-3.07053527,2.07307803,1.37748462,0.82166916,0.38199434,0.01604917,0.41332802,0.00000000
-3.06453227,2.10335527,1.41189983,0.82412801,0.39117261,0.01615994,0.43023793,0.00000000
-3.05852926,2.13227487,1.44756566,0.82578029,0.40078831,0.01622647,0.44680601,0.00000000
-3.05252626,2.15979325,1.48437666,0.82670427,0.41078477,0.01625212,0.46292738,0.00000000
-3.04652326,2.18584038,1.52215587,0.82697790,0.42107513,0.01624144,0.47849720,0.00000000
-3.04052026,2.21031825,1.56065584,0.82667706,0.43154333,0.01620003,0.49341092,0.00000000
-3.03451726,2.23310162,1.59956297,0.82587435,0.44204636,0.01613440,0.50756472,0.00000000
-3.02851426,2.25404121,1.63850494,0.82463839,0.45241792,0.01605178,0.52085645,0.00000000
-3.02251126,2.27296910,1.67706113,0.82303363,0.46247316,0.01595986,0.53318686,0.00000000
-3.01650825,2.28970600,1.71477545,0.82112059,0.47201449,0.01586663,0.54446121,0.00000000
-3.01050525,2.30406994,1.75117092,0.81895621,0.48083815,0.01578013,0.55459125,0.00000000
-3.00450225,2.31588567,1.78576537,0.81659450,0.48874114,0.01570820,0.56349734,0.00000000
-2.99849925,2.32499408,1.81808727,0.81408685,0.49552841,0.01565826,0.57111067,0.00000000
-2.99249625,2.33126084,1.84769089,0.81148226,0.50101977,0.01563709,0.57737542,0.00000000
-2.98649325,2.33458360,1.87416989,0.80882700,0.50505624,0.01565061,0.58225053,0.00000000
-2.98049025,2.33489700,1.89716857,0.80616373,0.50750565,0.01570371,0.58571115,0.00000000
-2.97448724,2.33217508,1.91639023,0.80353001,0.50826698,0.01580002,0.58774939,0.00000000
-2.96848424,2.32643069,1.93160206,0.80095620,0.50727352,0.01594180,0.58837442,0.00000000
-2.96248124,2.31771204,1.94263650,0.79846271,0.50449448,0.01612980,0.58761177,0.00000000
-2.95647824,2.30609636,1.94938905,0.79605699,0.49993516,0.01636322,0.58550188,0.00000000
-2.95047524,2.29168138,1.95181294,0.79373035,0.49363560,0.01663957,0.58209789,0.00000000
-2.94447224,2.27457511,1.94991104,0.79145483,0.48566794,0.01695480,0.57746294,0.00000000
-2.93846923,2.25488503,1.94372600,0.78918070,0.47613259,0.01730324,0.57166699,0.00000000
-2.93246623,2.23270738,1.93332926,0.78683462,0.46515346,0.01767782,0.56478352,0.00000000
-2.92646323,2.20811791,1.91881005,0.78431907,0.45287266,0.01807014,0.55688620,0.00000000
-2.92046023,2.18116465,1.90026534,0.78151306,0.43944483,0.01847079,0.54804603,0.00000000
-2.91445723,2.15186389,1.87779147,0.77827450,0.42503152,0.01886957,0.53832882,0.00000000
-2.90845423,2.12019960,1.85147827,0.77444412,0.40979583,0.01925583,0.52779358,0.00000000
-2.90245123,2.08612678,1.82140618,0.76985112,0.39389775,0.01961886,0.51649162,0.00000000
-2.89644822,2.04957867,1.78764647,0.76432011,0.37749008,0.01994823,0.50446665,0.00000000
-2.89044522,2.01047735,1.75026466,0.75767923,0.36071542,0.02023420,0.49175577,0.00000000
-2.88444222,1.96874719,1.70932675,0.74976900,0.34370400,0.02046814,0.47839124,0.00000000
-2.87843922,1.92433006,1.66490761,0.74045131,0.32657263,0.02064281,0.46440297,0.00000000
-2.87243622,1.87720131,1.61710098,0.72961811,0.30942437,0.02075271,0.44982142,0.00000000
-2.86643322,1.82738513,1.56602990,0.71719917,0.29234914,0.02079431,0.43468072,0.00000000
-2.86043022,1.77496814,1.51185688,0.70316847,0.27542485,0.02076620,0.41902167,0.00000000
-2.85442721,1.72011001,1.45479268,0.68754855,0.25871902,0.02066916,0.40289453,0.00000000
-2.84842421,1.66305017,1.39510298,0.67041280,0.24229063,0.02050611,0.38636106,0.00000000
-2.84242121,1.60410992,1.33311225,0.65188508,0.22619198,0.02028202,0.36949598,0.00000000
-2.83641821,1.54368953,1.26920429,0.63213696,0.21047053,0.02000364,0.35238744,0.00000000
-2.83041521,1.48226041,1.20381945,0.61138242,0.19517042,0.01967923,0.33513651,0.00000000
-2.82441221,1.42035264,1.13744831,0.58987045,0.18033372,0.01931815,0.31785582,0.00000000
-2.81840920,1.35853854,1.07062244,0.56787577,0.16600120,0.01893046,0.30066729,0.00000000
-2.81240620,1.29741338,1.00390251,0.54568837,0.15221280,0.01852646,0.28369916,0.00000000
-2.80640320,1.23757421,0.93786469,0.52360230,0.13900770,0.01811619,0.26708249,0.00000000
-2.80040020,1.17959836,0.87308602,0.50190447,0.12642400,0.01770908,0.25094748,0.00000000
-2.79439720,1.12402273,0.81012970,0.48086402,0.11449827,0.01731345,0.23541962,0.00000000
-2.78839420,1.07132528,0.74953113,0.46072277,0.10326492,0.01693628,0.22061621,0.00000000
-2.78239120,1.02190975,0.69178558,0.44168749,0.09275548,0.01658289,0.20664318,0.00000000
-2.77638819,0.97609447,0.63733792,0.42392410,0.08299803,0.01625682,0.19359264,0.00000000
-2.77038519,0.93410597,0.58657518,0.40755419,0.07401664,0.01595977,0.18154112,0.00000000
-2.76438219,0.89607740,0.53982199,0.39265398,0.06583108,0.01569164,0.17054861,0.00000000
-2.75837919,0.86205194,0.49733901,0.37925555,0.05845673,0.01545066,0.16065854,0.00000000
-2.75237619,0.83199063,0.45932436,0.36735031,0.05190474,0.01523362,0.15189840,0.00000000
-2.74637319,0.80578403,0.42591750,0.35689418,0.04618241,0.01503615,0.14428112,0.00000000
-2.74037019,0.78326679,0.39720535,0.34781429,0.04129378,0.01485303,0.13780703,0.00000000
-2.73436718,0.76423410,0.37322979,0.34001649,0.03724040,0.01467859,0.13246605,0.00000000
-2.72836418,0.74845881,0.35399627,0.33339334,0.03402218,0.01450702,0.12824022,0.00000000
-2.72236118,0.73570826,0.33948243,0.32783192,0.03163829,0.01433277,0.12510603,0.00000000
-2.71635818,0.72575959,0.32964659,0.32322111,0.03008803,0.01415081,0.12303673,0.00000000
-2.71035518,0.71841277,0.32443514,0.31945783,0.02937160,0.01395693,0.12200419,0.00000000
-2.70435218,0.71350060,0.32378864,0.31645193,0.02949074,0.01374788,0.12198032,0.00000000
-2.69834917,0.71089522,0.32764627,0.31412964,0.03044910,0.01352155,0.12293798,0.00000000
-2.69234617,0.71051091,0.33594828,0.31243527,0.03225248,0.01327697,0.12485136,0.00000000
-2.68634317,0.71230336,0.34863666,0.31133144,0.03490868,0.01301433,0.12769573,0.00000000
-2.68034017,0.71626550,0.36565391,0.31079779,0.03842719,0.01273486,0.13144688,0.00000000
-2.67433717,0.72242066,0.38694017,0.31082838,0.04281853,0.01244069,0.13608003,0.00000000
-2.66833417,0.73081354,0.41242918,0.31142828,0.04809343,0.01213472,0.14156864,0.00000000
-2.66233117,0.74149989,0.44204324,0.31260949,0.05426173,0.01182034,0.14788298,0.00000000
-2.65632816,0.75453569,0.47568777,0.31438662,0.06133118,0.01150129,0.15498886,0.00000000
-2.65032516,0.76996670,0.51324584,0.31677272,0.06930607,0.01118139,0.16284652,0.00000000
-2.64432216,0.78781912,0.55457316,0.31977565,0.07818590,0.01086443,0.17140974,0.00000000
-2.63831916,0.80809202,0.59949390,0.32339502,0.08796397,0.01055394,0.18062549,0.00000000
-2.63231616,0.83075204,0.64779772,0.32762028,0.09862616,0.01025317,0.19043392,0.00000000
-2.62631316,0.85573066,0.69923813,0.33242970,0.11014980,0.00996494,0.20076891,0.00000000
-2.62031016,0.88292415,0.75353257,0.33779059,0.12250272,0.00969172,0.21155910,0.00000000
-2.61430715,0.91219627,0.81036405,0.34366053,0.13564263,0.00943561,0.22272929,0.00000000
-2.60830415,0.94338332,0.86938445,0.34998958,0.14951673,0.00919843,0.23420226,0.00000000
-2.60230115,0.97630125,0.93021930,0.35672330,0.16406169,0.00898188,0.24590085,0.00000000
