energy_ev,total_up,P_s_up,P_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,5.87280281,0.01972164,0.60235758,2.21838003,2.77258771,0.14513385,2.74733270
-4.29514757,5.93882897,0.02019818,0.61255646,2.26971862,2.79557366,0.14768544,2.77867533
-4.28914457,5.99094608,0.02065265,0.62135536,2.31684621,2.81120996,0.14985063,2.80328693
-4.28314157,6.02729737,0.02107677,0.62847784,2.35865574,2.81879439,0.15159039,2.82028789
-4.27713857,6.04640939,0.02146299,0.63368658,2.39414051,2.81782786,0.15287474,2.82898130
-4.27113557,6.04724010,0.02180470,0.63679076,2.42242423,2.80803253,0.15368366,2.82887613
-4.26513257,6.02921125,0.02209642,0.63765181,2.44278658,2.78936166,0.15400767,2.81970302
-4.25912956,5.99222386,0.02233393,0.63618720,2.45468318,2.76200099,0.15384795,2.80142211
-4.25312656,5.93665637,0.02251440,0.63237228,2.45775921,2.72636152,0.15321618,2.77422249
-4.24712356,5.86334579,0.02263641,0.62623997,2.45185641,2.68306422,0.15213390,2.73851355
-4.24112056,5.77355275,0.02270002,0.61787845,2.43701311,2.63291741,0.15063158,2.69490840
-4.23511756,5.66891228,0.02270666,0.60742692,2.41345756,2.57688784,0.14874738,2.64420041
-4.22911456,5.55137265,0.02265907,0.59506971,2.38159497,2.51606683,0.14652563,2.58733382
-4.22311156,5.42312486,0.02256113,0.58102897,2.34198912,2.45163301,0.14401515,2.52536966
-4.21710855,5.28652608,0.02241772,0.56555631,2.29533920,2.38481309,0.14126747,2.45944868
-4.21110555,5.14402005,0.02223445,0.54892378,2.24245336,2.31684238,0.13833503,2.39075262
-4.20510255,4.99805778,0.02201744,0.53141456,2.18421987,2.24892653,0.13526937,2.32046563
-4.19909955,4.85102164,0.02177306,0.51331381,2.12157742,2.18220586,0.13211958,2.24973727
-4.19309655,4.70515557,0.02150768,0.49489991,2.05548558,2.11772354,0.12893079,2.17964846
-4.18709355,4.56250387,0.02122738,0.47643661,1.98689688,2.05639849,0.12574310,2.11118177
-4.18109055,4.42486057,0.02093780,0.45816626,1.91673133,1.99900386,0.12259067,2.04519688
-4.17508754,4.29373075,0.02064385,0.44030430,1.84585440,1.94615152,0.11950121,1.98241205
-4.16908454,4.17030473,0.02034963,0.42303530,1.77505915,1.89828275,0.11649582,1.92339200
-4.16308154,4.05544557,0.02005828,0.40651049,1.70505295,1.85566522,0.11358919,1.86854243
-4.15707854,3.94968954,0.01977198,0.39084683,1.63644896,1.81839594,0.11079009,1.81811098
-4.15107554,3.85325910,0.01949188,0.37612762,1.56976257,1.78640998,0.10810216,1.77219443
-4.14507254,3.76608710,0.01921824,0.36240444,1.50541229,1.75949414,0.10552498,1.73075133
-4.13906953,3.68785096,0.01895048,0.34970022,1.44372491,1.73730519,0.10305527,1.69361945
-4.13306653,3.61801486,0.01868740,0.33801341,1.38494421,1.71939169,0.10068824,1.66053708
-4.12706353,3.55587805,0.01842733,0.32732272,1.32924247,1.70521874,0.09841896,1.63116698
-4.12106053,3.50062705,0.01816834,0.31759237,1.27673399,1.69419449,0.09624372,1.60512207
-4.11505753,3.45138955,0.01790854,0.30877746,1.22748975,1.68569779,0.09416124,1.58199146
-4.10905453,3.40728768,0.01764625,0.30082931,1.18155218,1.67910574,0.09217377,1.56136587
-4.10305153,3.36748839,0.01738023,0.29370030,1.13894930,1.67382032,0.09028788,1.54286122
-4.09704852,3.33124895,0.01710990,0.28734826,1.09970740,1.66929306,0.08851503,1.52613947
-4.09104552,3.29795567,0.01683544,0.28173993,1.06386145,1.66504695,0.08687178,1.51092572
-4.08504252,3.26715415,0.01655795,0.27685363,1.03146290,1.66069466,0.08537971,1.49702111
-4.07903952,3.23856991,0.01627942,0.27268079,1.00258432,1.65595240,0.08406496,1.48431068
-4.07303652,3.21211854,0.01600278,0.26922649,0.97732067,1.65064881,0.08295744,1.47276628
-4.06703352,3.18790493,0.01573180,0.26650895,0.95578738,1.64472855,0.08208976,1.46244415
-4.06103052,3.16621171,0.01547095,0.26455794,0.93811522,1.63825028,0.08149591,1.45347763
-4.05502751,3.14747754,0.01522519,0.26341249,0.92444240,1.63137924,0.08120969,1.44606520
-4.04902451,3.13226630,0.01499982,0.26311773,0.91490448,1.62437451,0.08126309,1.44045478
-4.04302151,3.12122869,0.01480012,0.26372131,0.90962267,1.61757175,0.08168453,1.43692485
-4.03701851,3.11505837,0.01463118,0.26526947,0.90869125,1.61136197,0.08249717,1.43576368
-4.03101551,3.11444467,0.01449754,0.26780305,0.91216502,1.60616745,0.08371734,1.43724759
-4.02501251,3.12002451,0.01440302,0.27135360,0.92004751,1.60241602,0.08535315,1.44161960
-4.01900950,3.13233603,0.01435040,0.27593994,0.93228068,1.60051484,0.08740336,1.44906949
-4.01300650,3.15177632,0.01434132,0.28156508,0.94873689,1.60082514,0.08985659,1.45971654
-4.00700350,3.17856574,0.01437610,0.28821403,0.96921365,1.60363920,0.09269095,1.47359576
-4.00100050,3.21272049,0.01445370,0.29585221,0.99343150,1.60916073,0.09587402,1.49064856
-3.99499750,3.25403530,0.01457171,0.30442480,1.02103534,1.61748971,0.09936332,1.51071821
-3.98899450,3.30207684,0.01472642,0.31385698,1.05159917,1.62861262,0.10310722,1.53355054
-3.98299150,3.35618852,0.01491297,0.32405489,1.08463404,1.64239827,0.10704620,1.55879969
-3.97698849,3.41550625,0.01512553,0.33490738,1.11959890,1.65859988,0.11111451,1.58603874
-3.97098549,3.47898448,0.01535758,0.34628843,1.15591391,1.67686285,0.11524211,1.61477445
-3.96498249,3.54543092,0.01560216,0.35805999,1.19297531,1.69673808,0.11935685,1.64446547
-3.95897949,3.61354824,0.01585223,0.37007518,1.23017151,1.71769996,0.12338672,1.67454284
-3.95297649,3.68198052,0.01610097,0.38218163,1.26689926,1.73916814,0.12726215,1.70443173
-3.94697349,3.74936202,0.01634211,0.39422493,1.30257935,1.76053178,0.13091830,1.73357326
-3.94097049,3.81436573,0.01657026,0.40605180,1.33667119,1.78117513,0.13429704,1.76144510
-3.93496748,3.87574946,0.01678112,0.41751321,1.36868543,1.80050308,0.13734882,1.78758000
-3.92896448,3.93239720,0.01697177,0.42846706,1.39819437,1.81796535,0.14003411,1.81158112
-3.92296148,3.98335397,0.01714080,0.43878050,1.42483972,1.83307821,0.14232451,1.83313365
-3.91695848,4.02785269,0.01728840,0.44833192,1.44833759,1.84544271,0.14420339,1.85201210
-3.91095548,4.06533229,0.01741641,0.45701244,1.46848059,1.85475869,0.14566614,1.86808319
-3.90495248,4.09544651,0.01752825,0.46472712,1.48513737,1.86083391,0.14671995,1.88130438
-3.89894947,4.11806356,0.01762879,0.47139574,1.49824970,1.86358823,0.14738316,1.89171818
-3.89294647,4.13325712,0.01772420,0.47695338,1.50782750,1.86305270,0.14768427,1.89944306
-3.88694347,4.14128966,0.01782165,0.48135063,1.51394234,1.85936391,0.14766060,1.90466131
-3.88094047,4.14258931,0.01792902,0.48455368,1.51671971,1.85275396,0.14735671,1.90760486
-3.87493747,4.13772160,0.01805453,0.48654418,1.51633066,1.84353686,0.14682257,1.90853979
-3.86893447,4.12735783,0.01820639,0.48731896,1.51298322,1.83209196,0.14611172,1.90775039
-3.86293147,4.11224144,0.01839237,0.48688954,1.50691383,1.81884539,0.14527926,1.90552366
-3.85692846,4.09315400,0.01861941,0.48528159,1.49837933,1.80425038,0.14437997,1.90213479
-3.85092546,4.07088227,0.01889323,0.48253408,1.48764953,1.78876730,0.14346640,1.89783444
-3.84492246,4.04618735,0.01921801,0.47869837,1.47500063,1.77284427,0.14258723,1.89283813
-3.83891946,4.01977720,0.01959604,0.47383708,1.46070949,1.75689920,0.14178568,1.88731808
-3.83291646,3.99228313,0.02002750,0.46802272,1.44504880,1.74130369,0.14109826,1.88139778
-3.82691346,3.96424097,0.02051030,0.46133625,1.42828318,1.72636961,0.14055374,1.87514922
-3.82091046,3.93607729,0.02103998,0.45386535,1.41066605,1.71233851,0.14017236,1.86859283
-3.81490745,3.90810081,0.02160972,0.44570270,1.39243718,1.69937440,0.13996542,1.86169980
-3.80890445,3.88049912,0.02221045,0.43694411,1.37382104,1.68755983,0.13993513,1.85439671
-3.80290145,3.85334062,0.02283106,0.42768666,1.35502556,1.67689554,0.14007480,1.84657203
-3.79689845,3.82658126,0.02345866,0.41802688,1.33624160,1.66730343,0.14036936,1.83808422
-3.79089545,3.80007602,0.02407899,0.40805912,1.31764276,1.65863282,0.14079613,1.82877108
-3.78489245,3.77359432,0.02467686,0.39787402,1.29938574,1.65066965,0.14132592,1.81845978
-3.77888944,3.74683912,0.02523665,0.38755730,1.28161111,1.64314832,0.14192437,1.80697752
-3.77288644,3.71946874,0.02574285,0.37718885,1.26444452,1.63576562,0.14255350,1.79416210
-3.76688344,3.69112090,0.02618063,0.36684209,1.24799828,1.62819644,0.14317344,1.77987229
-3.76088044,3.66143786,0.02653634,0.35658372,1.23237333,1.62011045,0.14374422,1.76399745
-3.75487744,3.63009199,0.02679810,0.34647382,1.21766144,1.61118922,0.14422766,1.74646622
-3.74887444,3.59681045,0.02695619,0.33656613,1.20394760,1.60114314,0.14458915,1.72725389
-3.74287144,3.56139827,0.02700344,0.32690877,1.19131254,1.58972741,0.14479939,1.70638819
-3.73686843,3.52375852,0.02693555,0.31754494,1.17983500,1.57675629,0.14483589,1.68395317
-3.73086543,3.48390873,0.02675123,0.30851386,1.16959384,1.56211522,0.14468423,1.66009116
-3.72486243,3.44199250,0.02645226,0.29985172,1.16066957,1.54576990,0.14433895,1.63500246
-3.71885943,3.39828564,0.02604347,0.29159253,1.15314527,1.52777201,0.14380412,1.60894275
-3.71285643,3.35319614,0.02553252,0.28376888,1.14710658,1.50826115,0.14309340,1.58221821
-3.70685343,3.30725761,0.02492964,0.27641244,1.14264072,1.48746264,0.14222974,1.55517843
-3.70085043,3.26111611,0.02424728,0.26955426,1.13983433,1.46568127,0.14124455,1.52820710
-3.69484742,3.21551053,0.02349960,0.26322472,1.13877022,1.44329090,0.14017653,1.50171100
-3.68884442,3.17124715,0.02270200,0.25745321,1.13952289,1.42072049,0.13907004,1.47610722
-3.68284142,3.12916905,0.02187058,0.25226745,1.14215308,1.39843675,0.13797320,1.45180941
-3.67683842,3.09012170,0.02102157,0.24769255,1.14670154,1.37692443,0.13693577,1.42921316
-3.67083542,3.05491611,0.02017084,0.24374984,1.15318215,1.35666477,0.13600681,1.40868140
-3.66483242,3.02429107,0.01933333,0.24045555,1.16157502,1.33811339,0.13523241,1.39053004
-3.65882941,2.99887640,0.01852269,0.23781936,1.17181977,1.32167844,0.13465344,1.37501480
-3.65282641,2.97915904,0.01775085,0.23584305,1.18380952,1.30770022,0.13430346,1.36231955
-3.64682341,2.96545362,0.01702779,0.23451918,1.19738613,1.29643328,0.13420701,1.35254684
-3.64082041,2.95787937,0.01636130,0.23383010,1.21233707,1.28803196,0.13437816,1.34571119
-3.63481741,2.95634455,0.01575691,0.23374716,1.22839435,1.28254021,0.13481959,1.34173536
-3.62881441,2.96053974,0.01521787,0.23423042,1.24523576,1.27988627,0.13552211,1.34045010
-3.62281141,2.96994030,0.01474527,0.23522878,1.26248872,1.27988264,0.13646471,1.34159735
-3.61680840,2.98381857,0.01433816,0.23668053,1.27973674,1.28223138,0.13761516,1.34483700
-3.61080540,3.00126521,0.01399381,0.23851453,1.29652843,1.28653467,0.13893102,1.34975697
-3.60480240,3.02121915,0.01370799,0.24065176,1.31238875,1.29231011,0.14036114,1.35588628
-3.59879940,3.04250468,0.01347529,0.24300730,1.32683223,1.29901008,0.14184754,1.36271071
-3.59279640,3.06387428,0.01328947,0.24549272,1.33937755,1.30604430,0.14332753,1.36969021
-3.58679340,3.08405500,0.01314381,0.24801865,1.34956289,1.31280438,0.14473599,1.37627762
-3.58079040,3.10179655,0.01303149,0.25049745,1.35696135,1.31868930,0.14600780,1.38193767
-3.57478739,3.11591846,0.01294582,0.25284600,1.36119582,1.32313050,0.14708017,1.38616557
-3.56878439,3.12535457,0.01288066,0.25498820,1.36195237,1.32561534,0.14789486,1.38850433
-3.56278139,3.12919236,0.01283055,0.25685731,1.35899179,1.32570787,0.14840017,1.38856021
-3.55677839,3.12670574,0.01279097,0.25839793,1.35215857,1.32306593,0.14855269,1.38601538
-3.55077539,3.11737958,0.01275847,0.25956747,1.34138691,1.31745380,0.14831858,1.38063767
-3.54477239,3.10092520,0.01273073,0.26033713,1.32670358,1.30874984,0.14767459,1.37228663
-3.53876938,3.07728627,0.01270660,0.26069231,1.30822739,1.29694896,0.14660855,1.36091619
-3.53276638,3.04663501,0.01268608,0.26063246,1.28616547,1.28215988,0.14511953,1.34657345
-3.52676338,3.00935926,0.01267020,0.26017030,1.26080642,1.26459747,0.14321754,1.32939410
-3.52076038,2.96604121,0.01266093,0.25933066,1.23251088,1.24457067,0.14092293,1.30959467
-3.51475738,2.91742912,0.01266098,0.25814871,1.20169968,1.22246672,0.13826538,1.28746205
-3.50875438,2.86440348,0.01267360,0.25666796,1.16884049,1.19873268,0.13528271,1.26334080
-3.50275138,2.80793937,0.01270241,0.25493793,1.13443325,1.17385502,0.13201944,1.23761902
-3.49674837,2.74906690,0.01275111,0.25301171,1.09899514,1.14833851,0.12852517,1.21071326
-3.49074537,2.68883160,0.01282330,0.25094341,1.06304575,1.12268540,0.12485300,1.18305335
-3.48474237,2.62825642,0.01292222,0.24878582,1.02709283,1.09737580,0.12105775,1.15506760
-3.47873937,2.56830721,0.01305062,0.24658814,0.99161941,1.07285023,0.11719440,1.12716916
-3.47273637,2.50986289,0.01321052,0.24439409,0.95707242,1.04949515,0.11331648,1.09974396
-3.46673337,2.45369167,0.01340317,0.24224033,0.92385347,1.02763193,0.10947469,1.07314078
-3.46073037,2.40043407,0.01362888,0.24015543,0.89231177,1.00750977,0.10571566,1.04766372
-3.45472736,2.35059339,0.01388706,0.23815926,0.86273957,0.98930279,0.10208093,1.02356737
-3.44872436,2.30453370,0.01417623,0.23626300,0.83537003,0.97311129,0.09860619,1.00105474
-3.44272136,2.26248545,0.01449407,0.23446966,0.81037759,0.95896700,0.09532075,0.98027806
-3.43671836,2.22455791,0.01483758,0.23277517,0.78788065,0.94684197,0.09224727,0.96134213
-3.43071536,2.19075799,0.01520322,0.23116993,0.76794634,0.93666054,0.08940184,0.94431024
-3.42471236,2.16101409,0.01558716,0.22964086,0.75059710,0.92831382,0.08679422,0.92921204
-3.41870935,2.13520390,0.01598547,0.22817368,0.73581874,0.92167576,0.08442841,0.91605314
-3.41270635,2.11318437,0.01639443,0.22675550,0.72356944,0.91662002,0.08230336,0.90482571
-3.40670335,2.09482256,0.01681072,0.22537743,0.71378928,0.91303672,0.08041394,0.89551961
-3.40070035,2.08002525,0.01723168,0.22403717,0.70640987,0.91084812,0.07875199,0.88813338
-3.39469735,2.06876600,0.01765555,0.22274137,0.70136336,0.91002241,0.07730750,0.88268442
-3.38869435,2.06110774,0.01808159,0.22150755,0.69859055,0.91058472,0.07606976,0.87921769
-3.38269135,2.05721965,0.01851019,0.22036564,0.69804749,0.91262472,0.07502860,0.87781251
-3.37668834,2.05738708,0.01894296,0.21935874,0.69971027,0.91630026,0.07417537,0.87858679
-3.37068534,2.06201359,0.01938263,0.21854321,0.70357761,0.92183673,0.07350397,0.88169838
-3.36468234,2.07161478,0.01983302,0.21798801,0.70967116,0.92952192,0.07301151,0.88734336
-3.35867934,2.08680367,0.02029878,0.21777315,0.71803332,0.93969658,0.07269885,0.89575111
-3.35267634,2.10826818,0.02078521,0.21798739,0.72872284,0.95274087,0.07257084,0.90717625
-3.34667334,2.13674136,0.02129791,0.21872521,0.74180815,0.96905733,0.07263626,0.92188782
-3.34067034,2.17296579,0.02184246,0.22008319,0.75735904,0.98905104,0.07290747,0.94015601
-3.33466733,2.21765360,0.02242403,0.22215589,0.77543700,1.01310785,0.07339980,0.96223703
-3.32866433,2.27144406,0.02304701,0.22503152,0.79608476,1.04157181,0.07413069,0.98835699
-3.32266133,2.33486079,0.02371463,0.22878747,0.81931584,1.07472270,0.07511855,1.01869525
-3.31665833,2.40827076,0.02442865,0.23348604,0.84510451,1.11275499,0.07638160,1.05336848
-3.31065533,2.49184719,0.02518910,0.23917050,0.87337707,1.15575914,0.07793641,1.09241589
-3.30465233,2.58553843,0.02599404,0.24586171,0.90400478,1.20370639,0.07979661,1.13578668
-3.29864932,2.68904435,0.02683949,0.25355549,0.93679918,1.25643767,0.08197146,1.18333030
-3.29264632,2.80180186,0.02771939,0.26222088,0.97151003,1.31365749,0.08446468,1.23479018
-3.28664332,2.92298047,0.02862572,0.27179939,1.00782616,1.37493305,0.08727328,1.28980125
-3.28064032,3.05148821,0.02954861,0.28220527,1.04537929,1.43969887,0.09038680,1.34789168
-3.27463732,3.18598826,0.03047670,0.29332685,1.08375075,1.50726673,0.09378667,1.40848877
-3.26863432,3.32492548,0.03139743,0.30502895,1.12248087,1.57684070,0.09744600,1.47092896
-3.26263132,3.46656215,0.03229749,0.31715612,1.16108057,1.64753654,0.10132965,1.53447164
-3.25662831,3.60902137,0.03316326,0.32953675,1.19904477,1.71840481,0.10539463,1.59831637
-3.25062531,3.75033673,0.03398131,0.34198782,1.23586691,1.78845675,0.10959093,1.66162279
-3.24462231,3.88850607,0.03473889,0.35432008,1.27105409,1.85669178,0.11386257,1.72353275
-3.23861931,4.02154753,0.03542437,0.36634354,1.30414207,1.92212569,0.11814901,1.78319374
-3.23261631,4.14755573,0.03602773,0.37787296,1.33470958,1.98381836,0.12238676,1.83978277
-3.22661331,4.26475604,0.03654087,0.38873328,1.36239140,2.04090001,0.12651120,1.89253019
-3.22061031,4.37155525,0.03695796,0.39876471,1.38688976,2.09259506,0.13045852,1.94074232
-3.21460730,4.46658680,0.03727566,0.40782730,1.40798363,2.13824283,0.13416767,1.98382236
-3.20860430,4.54874924,0.03749324,0.41580492,1.42553571,2.17731450,0.13758238,2.02128893
-3.20260130,4.61723698,0.03761269,0.42260857,1.43949690,2.20942587,0.14065296,2.05279147
-3.19659830,4.67156221,0.03763863,0.42817879,1.44990833,2.23434568,0.14333804,2.07812227
-3.19059530,4.71156779,0.03757825,0.43248720,1.45690076,2.25199940,0.14560599,2.09722444
-3.18459230,4.73743078,0.03744108,0.43553729,1.46069165,2.26246859,0.14743608,2.11019579
-3.17858929,4.74965651,0.03723878,0.43736408,1.46157985,2.26598611,0.14881928,2.11728814
-3.17258629,4.74906370,0.03698479,0.43803315,1.45993826,2.26292730,0.14975865,2.11890228
-3.16658329,4.73676089,0.03669397,0.43763862,1.45620444,2.25379774,0.15026933,2.11557830
-3.16058029,4.71411492,0.03638219,0.43630048,1.45086953,2.23921796,0.15037810,2.10798156
-3.15457729,4.68271226,0.03606589,0.43416113,1.44446550,2.21990554,0.15012247,2.09688463
-3.14857429,4.64431400,0.03576163,0.43138132,1.43755116,2.19665517,0.14954941,2.08314533
-3.14257129,4.60080583,0.03548555,0.42813557,1.43069687,2.17031713,0.14871373,2.06768160
-3.13656828,4.55414397,0.03525295,0.42460707,1.42446845,2.14177478,0.14767603,2.05144370
-3.13056528,4.50629852,0.03507777,0.42098238,1.41941053,2.11192142,0.14650054,2.03538453
-3.12456228,4.45919573,0.03497211,0.41744591,1.41602957,2.08163722,0.14525270,2.02042889
-3.11855928,4.41466064,0.03494583,0.41417435,1.41477719,2.05176653,0.14399670,2.00744275
-3.11255628,4.37436189,0.03500613,0.41133130,1.41603412,2.02309634,0.14279305,1.99720338
-3.10655328,4.33976024,0.03515720,0.40906207,1.42009540,1.99633610,0.14169620,1.99037165
-3.10055028,4.31206268,0.03539999,0.40748909,1.42715740,1.97209966,0.14075247,1.98746729
-3.09454727,4.29218352,0.03573201,0.40670779,1.43730722,1.95088975,0.13999817,1.98884833
-3.08854427,4.28071415,0.03614726,0.40678335,1.45051510,1.93308538,0.13945822,1.99469554
-3.08254127,4.27790261,0.03663627,0.40774822,1.46663025,1.91893273,0.13914507,2.00500259
-3.07653827,4.28364396,0.03718623,0.40960076,1.48538064,1.90853970,0.13905828,2.01957260
-3.07053527,4.29748212,0.03778130,0.41230486,1.50637689,1.90187450,0.13918442,2.03802128
-3.06453227,4.31862333,0.03840300,0.41579069,1.52912052,1.89876833,0.13949765,2.05978672
-3.05852926,4.34596104,0.03903067,0.41995655,1.55301628,1.89892226,0.13996069,2.08414579
-3.05252626,4.37811157,0.03964212,0.42467172,1.57738853,1.90191801,0.14052629,2.11023635
-3.04652326,4.41345940,0.04021431,0.42978036,1.60150098,1.90723258,0.14113906,2.13708482
-3.04052026,4.45021063,0.04072407,0.43510612,1.62457918,1.91425616,0.14173764,2.16363791
-3.03451726,4.48645279,0.04114885,0.44045752,1.64583511,1.92231295,0.14225710,2.18879746
-3.02851426,4.52021896,0.04146750,0.44563377,1.66449268,1.93068409,0.14263141,2.21145708
-3.02251126,4.54955398,0.04166102,0.45043090,1.67981344,1.93863230,0.14279602,2.23053919
-3.01650825,4.57258052,0.04171317,0.45464794,1.69112125,1.94542726,0.14269029,2.24503122
-3.01050525,4.58756287,0.04161110,0.45809304,1.69782521,1.95037107,0.14225978,2.25401955
-3.00450225,4.59296638,0.04134578,0.46058925,1.69943987,1.95282317,0.14145834,2.25672021
-2.99849925,4.58751088,0.04091236,0.46197981,1.69560199,1.95222391,0.14024979,2.25250518
-2.99249625,4.57021643,0.04031036,0.46213292,1.68608348,1.94811620,0.13860933,2.24092363
-2.98649325,4.54044040,0.03954375,0.46094568,1.67080001,1.94016467,0.13652450,2.22171757
-2.98049025,4.49790498,0.03862081,0.45834726,1.64981523,1.92817191,0.13399575,2.19483152
-2.97448724,4.44271467,0.03755398,0.45430124,1.62334061,1.91209132,0.13103654,2.16041615
-2.96848424,4.37536355,0.03635947,0.44880699,1.59173112,1.89203630,0.12767316,2.11882611
-2.96248124,4.29673250,0.03505688,0.44190018,1.55547709,1.86828555,0.12394403,2.07061225
-2.95647824,4.20807655,0.03366863,0.43365246,1.51519267,1.84128420,0.11989882,2.01650878
-2.95047524,4.11100308,0.03221942,0.42417019,1.47160145,1.81164071,0.11559716,1.95741584
-2.94447224,4.00744117,0.03073562,0.41359241,1.42551968,1.78011951,0.11110719,1.89437829
-2.93846923,3.89960308,0.02924462,0.40208810,1.37783770,1.74762914,0.10650392,1.82856125
-2.93246623,3.78993846,0.02777425,0.38985267,1.32950009,1.71520624,0.10186744,1.76122310
-2.92646323,3.68108220,0.02635210,0.37710385,1.28148490,1.68399515,0.09728103,1.69368677
-2.92046023,3.57579665,0.02500504,0.36407703,1.23478249,1.65522358,0.09282928,1.62730972
-2.91445723,3.47690925,0.02375857,0.35102018,1.19037419,1.63017438,0.08859615,1.56345342
-2.90845423,3.38724661,0.02263643,0.33818828,1.14921130,1.61015400,0.08466314,1.50345288
-2.90245123,3.30956597,0.02166003,0.32583763,1.11219442,1.59645808,0.08110746,1.44858665
-2.89644822,3.24648552,0.02084816,0.31421985,1.08015373,1.59033468,0.07800034,1.40004800
-2.89044522,3.20041483,0.02021652,0.30357598,1.05383019,1.59294635,0.07540544,1.35891762
-2.88444222,3.17348704,0.01977748,0.29413058,1.03385819,1.60533150,0.07337746,1.32613847
-2.87843922,3.16749441,0.01953977,0.28608622,1.02074984,1.62836665,0.07196085,1.30249325
-2.87243622,3.18382919,0.01950826,0.27961820,1.01488134,1.66273036,0.07118880,1.28858488
-2.86643322,3.22343159,0.01968381,0.27486999,1.01648180,1.70887052,0.07108238,1.28482062
-2.86043022,3.28674686,0.02006317,0.27194924,1.02562486,1.76697590,0.07165000,1.29140023
-2.85442721,3.37369314,0.02063888,0.27092476,1.04222357,1.83695366,0.07288704,1.30830852
-2.84842421,3.48364199,0.02139938,0.27182431,1.06602889,1.91841374,0.07477583,1.33531276
-2.84242121,3.61541275,0.02232908,0.27463351,1.09663197,2.01066125,0.07728590,1.37196507
-2.83641821,3.76728193,0.02340859,0.27929591,1.13347056,2.11269782,0.08037454,1.41761010
-2.83041521,3.93700811,0.02461499,0.28571403,1.17583957,2.22323225,0.08398758,1.47139785
-2.82441221,4.12187253,0.02592228,0.29375172,1.22290565,2.34070079,0.08806057,1.53230159
-2.81840920,4.31873460,0.02730188,0.30323744,1.27372563,2.46329687,0.09252010,1.59914055
-2.81240620,4.52410157,0.02872318,0.31396858,1.32726842,2.58900973,0.09728545,1.67060683
-2.80640320,4.73421017,0.03015430,0.32571670,1.38243980,2.71567088,0.10227038,1.74529596
-2.80040020,4.94511833,0.03156280,0.33823338,1.43810937,2.84100728,0.10738506,1.82174024
-2.79439720,5.15280392,0.03291648,0.35125662,1.49313892,2.96269933,0.11253810,1.89844392
-2.78839420,5.35326753,0.03418421,0.36451764,1.54641129,3.07844193,0.11763861,1.97391930
-2.78239120,5.54263571,0.03533676,0.37774763,1.59685869,3.18600635,0.12259822,2.04672239
-2.77638819,5.71726129,0.03634756,0.39068456,1.64348968,3.28330081,0.12733299,2.11548737
-2.77038519,5.87381719,0.03719344,0.40307953,1.68541379,3.36842745,0.13176512,2.17895844
-2.76438219,6.00938053,0.03785520,0.41470271,1.72186300,3.43973372,0.13582458,2.23601837
-2.75837919,6.12150419,0.03831815,0.42534849,1.75220942,3.49585612,0.13945028,2.28571258
-2.75237619,6.20827329,0.03857245,0.43483996,1.77597852,3.53575497,0.14259112,2.32726832
-2.74637319,6.26834490,0.03861329,0.44303228,1.79285769,3.55873874,0.14520668,2.36010822
-2.74037019,6.30096993,0.03844091,0.44981514,1.80269991,3.56447738,0.14726749,2.38385802
-2.73436718,6.30599665,0.03806047,0.45511422,1.80552246,3.55300422,0.14875515,2.39834834
-2.72836418,6.28385636,0.03748175,0.45889151,1.80150101,3.52470663,0.14966204,2.40361062
-2.72236118,6.23553210,0.03671867,0.46114473,1.79095945,3.48030618,0.14999079,2.39986760
-2.71635818,6.16251228,0.03578878,0.46190580,1.77435580,3.42082908,0.14975354,2.38751880
-2.71035518,6.06673110,0.03471252,0.46123845,1.75226518,3.34756858,0.14897103,2.36712178
-2.70435218,5.95049873,0.03351256,0.45923518,1.72536015,3.26204070,0.14767152,2.33936989
-2.69834917,5.81642391,0.03221298,0.45601363,1.69438959,3.16593539,0.14588963,2.30506742
-2.69234617,5.66733209,0.03083855,0.45171251,1.66015655,3.06106490,0.14366518,2.26510328
-2.68634317,5.50618213,0.02941397,0.44648722,1.62349610,2.94931134,0.14104202,2.22042379
-2.68034017,5.33598457,0.02796320,0.44050538,1.58525375,2.83257531,0.13806687,2.17200595
-2.67433717,5.15972404,0.02650891,0.43394226,1.54626513,2.71272739,0.13478825,2.12083170
-2.66833417,4.98028824,0.02507193,0.42697641,1.50733751,2.59156381,0.13125556,2.06786413
-2.66233117,4.80040539,0.02367095,0.41978542,1.46923352,2.47076770,0.12751819,2.01402622
-2.65632816,4.62259167,0.02232221,0.41254200,1.43265753,2.35187674,0.12362475,1.96018270
-2.65032516,4.44910956,0.02103937,0.40541046,1.39824475,2.23625786,0.11962253,1.90712514
-2.64432216,4.28193757,0.01983353,0.39854360,1.36655319,2.12508927,0.11555688,1.85556086
-2.63831916,4.12275137,0.01871323,0.39208006,1.33805847,2.01934979,0.11147088,1.80610528
-2.63231616,3.97291583,0.01768467,0.38614218,1.31315122,1.91981528,0.10740501,1.75927780
-2.62631316,3.83348707,0.01675193,0.38083429,1.29213686,1.82706143,0.10339686,1.71550099
-2.62031016,3.70522336,0.01591719,0.37624160,1.27523742,1.74147242,0.09948101,1.67510247
-2.61430715,3.58860336,0.01518111,0.37242943,1.26259500,1.66325439,0.09568888,1.63831923
-2.60830415,3.48385012,0.01454306,0.36944301,1.25427637,1.59245271,0.09204866,1.60530372
-2.60230115,3.39095905,0.01400149,0.36730755,1.25027835,1.52897214,0.08858521,1.57613110
