energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.62181091,6.85023556,1.15067967,4.15703436,0.01883642,0.19774493,0.05746190,1.42677170,0.73803213,0.52423466
-5.61580790,6.74125996,1.11323882,4.10347667,0.01819011,0.20281518,0.05448399,1.38440605,0.71900572,0.52725784
-5.60980490,6.63796473,1.07663640,4.05291241,0.01758339,0.20819903,0.05165542,1.34347848,0.70051252,0.53100841
-5.60380190,6.54085194,1.04110597,4.00552498,0.01701915,0.21388890,0.04899006,1.30418275,0.68266753,0.53550238
-5.59779890,6.45015359,1.00683488,3.96132438,0.01649928,0.21987552,0.04649779,1.26665757,0.66556348,0.54074419
-5.59179590,6.36583415,0.97396461,3.92014890,0.01602475,0.22614756,0.04418459,1.23098775,0.64927113,0.54672617
-5.58579290,6.28760527,0.94259300,3.88167534,0.01559564,0.23269110,0.04205281,1.19720760,0.63384051,0.55342812
-5.57978989,6.21495209,0.91277822,3.84543772,0.01521129,0.23948911,0.04010148,1.16530638,0.61930283,0.56081706
-5.57378689,6.14716996,0.88454422,3.81085342,0.01487050,0.24652071,0.03832682,1.13523543,0.60567314,0.56884714
-5.56778389,6.08340995,0.85788737,3.77725593,0.01457165,0.25376054,0.03672282,1.10691673,0.59295338,0.57745976
-5.56178089,6.02273121,0.83278398,3.74393252,0.01431297,0.26117806,0.03528185,1.08025247,0.58113582,0.58658388
-5.55577789,5.96415763,0.80919829,3.71016512,0.01409276,0.26873700,0.03399529,1.05513522,0.57020669,0.59613664
-5.54977489,5.90673645,0.78709055,3.67527263,0.01390957,0.27639485,0.03285428,1.03145817,0.56014974,0.60602421
-5.54377189,5.84959594,0.76642489,3.63865250,0.01376245,0.28410272,0.03185026,1.00912501,0.55094973,0.61614303
-5.53776888,5.79199987,0.74717651,3.59981964,0.01365110,0.29180530,0.03097561,0.98805912,0.54259561,0.62638137
-5.53176588,5.73339604,0.72933786,3.55844097,0.01357602,0.29944130,0.03022416,0.96821143,0.53508325,0.63662137
-5.52576288,5.67345696,0.71292363,3.51436377,0.01353864,0.30694417,0.02959154,0.94956676,0.52841766,0.64674134
-5.51975988,5.61211084,0.69797417,3.46763666,0.01354132,0.31424321,0.02907554,0.93214835,0.52261462,0.65661863
-5.51375688,5.54956153,0.68455728,3.41852215,0.01358739,0.32126516,0.02867622,0.91602018,0.51770161,0.66613269
-5.50775388,5.48629664,0.67276816,3.36750026,0.01368107,0.32793605,0.02839598,0.90128717,0.51371797,0.67516854
-5.50175088,5.42308345,0.66272762,3.31526297,0.01382736,0.33418343,0.02823941,0.88809308,0.51071437,0.68362033
-5.49574787,5.36095295,0.65457852,3.26269984,0.01403182,0.33993887,0.02821312,0.87661610,0.50875149,0.69139509
-5.48974487,5.30117253,0.64848061,3.21087536,0.01430043,0.34514050,0.02832535,0.86706255,0.50789803,0.69841623
-5.48374187,5.24520861,0.64460392,3.16099921,0.01463922,0.34973570,0.02858553,0.85965851,0.50822795,0.70462692
-5.47773887,5.19468068,0.64312114,3.11439047,0.01505405,0.35368355,0.02900377,0.85464015,0.50981725,0.70999294
-5.47173587,5.15130860,0.64419913,3.07243757,0.01555027,0.35695712,0.02959022,0.85224275,0.51274016,0.71450490
-5.46573287,5.11685532,0.64799004,3.03655542,0.01613237,0.35954526,0.03035451,0.85268913,0.51706504,0.71817964
-5.45972986,5.09306707,0.65462239,3.00814157,0.01680370,0.36145396,0.03130503,0.85617782,0.52285008,0.72106074
-5.45372686,5.08161346,0.66419264,2.98853311,0.01756615,0.36270697,0.03244835,0.86287157,0.53013887,0.72321781
-5.44772386,5.08402952,0.67675740,2.97896570,0.01841991,0.36334573,0.03378864,0.87288660,0.53895626,0.72474480
-5.44172086,5.10166184,0.69232691,2.98053642,0.01936326,0.36342858,0.03532708,0.88628317,0.54930440,0.72575703
-5.43571786,5.13562062,0.71085991,2.99417147,0.02039241,0.36302910,0.03706150,0.90305780,0.56115945,0.72638719
-5.42971486,5.18673916,0.73226026,3.02059959,0.02150146,0.36223379,0.03898598,0.92313762,0.57446883,0.72678044
-5.42371186,5.25554211,0.75637544,3.06033204,0.02268236,0.36113909,0.04109063,0.94637703,0.58914948,0.72708858
-5.41770885,5.34222316,0.78299702,3.11364918,0.02392499,0.35984786,0.04336153,0.97255693,0.60508697,0.72746389
-5.41170585,5.44663291,0.81186315,3.18059389,0.02521736,0.35846553,0.04578072,1.00138657,0.62213581,0.72805258
-5.40570285,5.56827673,0.84266293,3.26097147,0.02654579,0.35709608,0.04832642,1.03250808,0.64012082,0.72898837
-5.39969985,5.70632257,0.87504247,3.35435554,0.02789523,0.35583802,0.05097329,1.06550339,0.65883971,0.73038658
-5.39369685,5.85961790,0.90861258,3.46009923,0.02924961,0.35478065,0.05369287,1.09990345,0.67806677,0.73233881
-5.38769385,6.02671501,0.94295745,3.57735094,0.03059222,0.35400076,0.05645414,1.13519935,0.69755749,0.73490877
-5.38169085,6.20590338,0.97764431,3.70507355,0.03190614,0.35355989,0.05922410,1.17085494,0.71705421,0.73812934
-5.37568784,6.39524785,1.01223348,3.84206635,0.03317471,0.35350241,0.06196852,1.20632044,0.73629234,0.74200107
-5.36968484,6.59263106,1.04628847,3.98698871,0.03438187,0.35385436,0.06465269,1.24104653,0.75500708,0.74649234
-5.36368184,6.79579867,1.07938574,4.13838458,0.03551266,0.35462329,0.06724219,1.27449850,0.77294038,0.75154094
-5.35767884,7.00240591,1.11112378,4.29470731,0.03655353,0.35579892,0.06970369,1.30616969,0.78984783,0.75705727
-5.35167584,7.21006404,1.14113118,4.45434409,0.03749265,0.35735460,0.07200569,1.33559398,0.80550523,0.76292886
-5.34567284,7.41638542,1.16907340,4.61563970,0.03832022,0.35924964,0.07411929,1.36235671,0.81971456,0.76902592
-5.33966983,7.61902626,1.19465808,4.77691936,0.03902860,0.36143204,0.07601877,1.38610380,0.83230920,0.77520774
-5.33366683,7.81572610,1.21763882,4.93651065,0.03961245,0.36384179,0.07768224,1.40654867,0.84315804,0.78132956
-5.32766383,8.00434349,1.23781724,5.09276449,0.04006876,0.36641428,0.07909202,1.42347681,0.85216847,0.78724944
-5.32166083,8.18288741,1.25504348,5.24407548,0.04039681,0.36908374,0.08023503,1.43674805,0.85928802,0.79283485
-5.31565783,8.34954428,1.26921521,5.38890164,0.04059807,0.37178649,0.08110303,1.44629634,0.86450477,0.79796863
-5.30965483,8.50270059,1.28027528,5.52578390,0.04067605,0.37446385,0.08169268,1.45212733,0.86784628,0.80255394
-5.30365183,8.64096110,1.28820824,5.65336536,0.04063607,0.37706441,0.08200556,1.45431389,0.86937736,0.80651797
-5.29764882,8.76316291,1.29303595,5.77041030,0.04048502,0.37954580,0.08204801,1.45298982,0.86919663,0.80981423
-5.29164582,8.86838553,1.29481261,5.87582292,0.04023109,0.38187564,0.08183092,1.44834212,0.86743207,0.81242333
-5.28564282,8.95595704,1.29361943,5.96866535,0.03988346,0.38403177,0.08136934,1.44060221,0.86423581,0.81435226
-5.27963982,9.02545652,1.28955917,6.04817456,0.03945204,0.38600185,0.08068211,1.43003635,0.85977828,0.81563215
-5.27363682,9.07671270,1.28275088,6.11377736,0.03894718,0.38778214,0.07979134,1.41693576,0.85424205,0.81631480
-5.26763382,9.10979875,1.27332504,6.16510277,0.03837938,0.38937594,0.07872184,1.40160679,0.84781548,0.81646807
-5.26163082,9.12502310,1.26141922,6.20199091,0.03775910,0.39079143,0.07750059,1.38436134,0.84068659,0.81617054
-5.25562781,9.12291615,1.24717441,6.22449744,0.03709651,0.39203941,0.07615605,1.36550796,0.83303717,0.81550568
-5.24962481,9.10421265,1.23073211,6.23289273,0.03640134,0.39313086,0.07471763,1.34534379,0.82503744,0.81455588
-5.24362181,9.06982986,1.21223234,6.22765525,0.03568276,0.39407463,0.07321497,1.32414756,0.81684139,0.81339671
-5.23761881,9.02084145,1.19181223,6.20945852,0.03494924,0.39487536,0.07167739,1.30217375,0.80858297,0.81209174
-5.23161581,8.95844757,1.16960561,6.17915174,0.03420853,0.39553179,0.07013331,1.27964804,0.80037312,0.81068812
-5.22561281,8.88394163,1.14574309,6.13773423,0.03346762,0.39603557,0.06860967,1.25676414,0.79229789,0.80921339
-5.21960980,8.79867458,1.12035286,6.08632432,0.03273273,0.39637070,0.06713147,1.23368189,0.78441747,0.80767342
-5.21360680,8.70401793,1.09356185,6.02612379,0.03200932,0.39651353,0.06572131,1.21052680,0.77676632,0.80605182
-5.20760380,8.60132676,1.06549736,5.95837919,0.03130218,0.39643349,0.06439903,1.18739075,0.76935425,0.80431078
-5.20160080,8.49190430,1.03628882,5.88434172,0.03061547,0.39609443,0.06318143,1.16433406,0.76216843,0.80239335
-5.19559780,8.37696975,1.00606972,5.80522753,0.02995281,0.39545652,0.06208203,1.14138850,0.75517635,0.80022698
-5.18959480,8.25763087,0.97497953,5.72218046,0.02931732,0.39447865,0.06111102,1.11856151,0.74832938,0.79772835
-5.18359180,8.13486293,0.94316549,5.63623892,0.02871178,0.39312122,0.06027519,1.09584105,0.74156711,0.79480900
-5.17758879,8.00949510,0.91078423,5.54830890,0.02813866,0.39134913,0.05957803,1.07320130,0.73482213,0.79138173
-5.17158579,7.88220532,0.87800311,5.45914429,0.02760023,0.38913487,0.05901991,1.05060879,0.72802508,0.78736734
-5.16558279,7.75352386,0.84500119,5.36933566,0.02709863,0.38646157,0.05859834,1.02802875,0.72110996,0.78270140
-5.15957979,7.62384561,0.81196980,5.27930793,0.02663594,0.38332578,0.05830834,1.00543163,0.71401930,0.77734067
-5.15357679,7.49345032,0.77911265,5.18932700,0.02621420,0.37973985,0.05814281,0.98279929,0.70670913,0.77126900
-5.14757379,7.36252969,0.74664547,5.09951468,0.02583549,0.37573386,0.05809305,0.96013086,0.69915355,0.76450215
-5.14157079,7.23121958,0.71479510,5.00987091,0.02550190,0.37135686,0.05814922,0.93744783,0.69134859,0.75709143
-5.13556778,7.09963539,0.68379807,4.92030182,0.02521555,0.36667740,0.05830083,0.91479835,0.68331537,0.74912595
-5.12956478,6.96790827,0.65389871,4.83065159,0.02497852,0.36178326,0.05853728,0.89226030,0.67510219,0.74073320
-5.12356178,6.83621990,0.62534669,4.74073631,0.02479284,0.35678038,0.05884825,0.86994330,0.66678567,0.73207798
-5.11755878,6.70483351,0.59839428,4.65037754,0.02466039,0.35179098,0.05922412,0.84798924,0.65847063,0.72335962
-5.11155578,6.57411913,0.57329312,4.55943353,0.02458280,0.34695097,0.05965625,0.82657153,0.65028885,0.71480763
-5.10555278,6.44457137,0.55029085,4.46782633,0.02456135,0.34240660,0.06013722,0.80589300,0.64239662,0.70667582
-5.09954977,6.31681863,0.52962754,4.37556330,0.02459683,0.33831066,0.06066091,0.78618253,0.63497125,0.69923531
-5.09354677,6.19162297,0.51153211,4.28275174,0.02468947,0.33481817,0.06122254,0.76769049,0.62820651,0.69276644
-5.08754377,6.06987082,0.49621888,4.18960627,0.02483873,0.33208194,0.06181849,0.75068339,0.62230736,0.68755028
-5.08154077,5.95255487,0.48388428,4.09644864,0.02504325,0.33024798,0.06244621,0.73543765,0.61748400,0.68385970
-5.07553777,5.84074835,0.47470394,4.00370045,0.02530074,0.32945103,0.06310384,0.72223305,0.61394561,0.68195079
-5.06953477,5.73557323,0.46883016,3.91186944,0.02560788,0.32981046,0.06378995,0.71134579,0.61189394,0.68205464
-5.06353177,5.63816400,0.46638978,3.82153063,0.02596032,0.33142654,0.06450316,0.70304170,0.61151699,0.68437008
-5.05752876,5.54962927,0.46748263,3.73330354,0.02635262,0.33437738,0.06524174,0.69756955,0.61298313,0.68905746
-5.05152576,5.47101298,0.47218028,3.64782721,0.02677837,0.33871654,0.06600329,0.69515483,0.61643572,0.69623388
-5.04552276,5.40325729,0.48052526,3.56573435,0.02723018,0.34447149,0.06678442,0.69599395,0.62198851,0.70596988
-5.03951976,5.34716886,0.49253061,3.48762633,0.02769985,0.35164279,0.06758053,0.70024912,0.62972191,0.71828769
-5.03351676,5.30338982,0.50817951,3.41405027,0.02817857,0.36020421,0.06838562,0.70804382,0.63968023,0.73316101
-5.02751376,5.27237449,0.52742514,3.34547926,0.02865703,0.37010352,0.06919222,0.71945892,0.65186984,0.75051624
-5.02151076,5.25437261,0.55019042,3.28229669,0.02912574,0.38126410,0.06999148,0.73452945,0.66625841,0.77023498
-5.01550775,5.24941906,0.57636770,3.22478500,0.02957524,0.39358701,0.07077321,0.75324192,0.68277497,0.79215754
-5.00950475,5.25733025,0.60581834,3.17311938,0.02999634,0.40695357,0.07152613,0.77553228,0.70131087,0.81608722
-5.00350175,5.27770667,0.63837215,3.12736600,0.03038041,0.42122833,0.07223814,0.80128440,0.72172146,0.84179507
-4.99749875,5.30994100,0.67382676,3.08748488,0.03071958,0.43626203,0.07289662,0.83032923,0.74382836,0.86902496
-4.99149575,5.35323120,0.71194707,3.05333658,0.03100701,0.45189481,0.07348882,0.86244456,0.76742230,0.89749845
-4.98549275,5.40659771,0.75246497,3.02469229,0.03123701,0.46795908,0.07400215,0.89735563,0.79226640,0.92691961
-4.97948974,5.46890422,0.79507951,3.00124659,0.03140521,0.48428243,0.07442461,0.93473662,0.81809973,0.95697934
-4.97348674,5.53888108,0.83945779,2.98263207,0.03150862,0.50069005,0.07474500,0.97421327,0.84464132,0.98735927
-4.96748374,5.61515107,0.88523681,2.96843521,0.03154572,0.51700700,0.07495327,1.01536673,0.87159431,1.01773519
-4.96148074,5.69625688,0.93202656,2.95821266,0.03151639,0.53306006,0.07504070,1.05773888,0.89865047,1.04777999
-4.95547774,5.78068987,0.97941446,2.95150738,0.03142191,0.54867933,0.07500002,1.10083905,0.92549502,1.07716630
-4.94947474,5.86691979,1.02697132,2.94786404,0.03126483,0.56369951,0.07482555,1.14415245,0.95181162,1.10556895
-4.94347174,5.95342510,1.07425876,2.94684312,0.03104886,0.57796107,0.07451323,1.18715006,0.97728775,1.13266734
-4.93746873,6.03872326,1.12083810,2.94803333,0.03077874,0.59131122,0.07406064,1.22929987,1.00162025,1.15814792
-4.93146573,6.12140064,1.16628034,2.95106187,0.03046005,0.60360496,0.07346692,1.27007930,1.02452109,1.18170703
-4.92546273,6.20014131,1.21017699,2.95560240,0.03009910,0.61470608,0.07273279,1.30898832,1.04572314,1.20305403
-4.91945973,6.27375399,1.25215134,2.96138023,0.02970269,0.62448831,0.07186046,1.34556291,1.06498593,1.22191492
-4.91345673,6.34119622,1.29186950,2.96817491,0.02927805,0.63283662,0.07085360,1.37938817,1.08210121,1.23803647
-4.90745373,6.40159509,1.32905071,2.97581981,0.02883266,0.63964870,0.06971727,1.41011062,1.09689800,1.25119067
-4.90145073,6.45426339,1.36347633,2.98419906,0.02837412,0.64483662,0.06845794,1.43744900,1.10924703,1.26117958
-4.89544772,6.49871063,1.39499699,2.99324178,0.02791007,0.64832855,0.06708342,1.46120300,1.11906435,1.26784022
-4.88944472,6.53464824,1.42353724,3.00291412,0.02744811,0.65007058,0.06560291,1.48125946,1.12631388,1.27104946
-4.88344172,6.56198865,1.44909761,3.01320936,0.02699571,0.65002858,0.06402694,1.49759554,1.13100870,1.27072845
-4.87743872,6.58083819,1.47175357,3.02413676,0.02656014,0.64818984,0.06236744,1.51027879,1.13321109,1.26684664
-4.87143572,6.59148410,1.49165160,3.03570982,0.02614843,0.64456455,0.06063768,1.51946386,1.13303118,1.25942479
-4.86543272,6.59437645,1.50900231,3.04793470,0.02576731,0.63918694,0.05885223,1.52538617,1.13062425,1.24853710
-4.85942971,6.59010581,1.52407104,3.06079965,0.02542313,0.63211602,0.05702697,1.52835261,1.12618680,1.23431202
-4.85342671,6.57937811,1.53716645,3.07426617,0.02512185,0.62343584,0.05517896,1.52872994,1.11995164,1.21693179
-4.84742371,6.56298809,1.54862756,3.08826272,0.02486897,0.61325520,0.05332634,1.52693143,1.11218199,1.19663067
-4.84142071,6.54179298,1.55881011,3.10268159,0.02466948,0.60170686,0.05148821,1.52340231,1.10316524,1.17369178
-4.83541771,6.51668791,1.56807285,3.11737926,0.02452781,0.58894614,0.04968447,1.51860508,1.09320634,1.14844284
-4.82941471,6.48858445,1.57676460,3.13218056,0.02444782,0.57514917,0.04793562,1.51300505,1.08262132,1.12125082
-4.82341171,6.45839342,1.58521262,3.14688647,0.02443275,0.56051057,0.04626254,1.50705715,1.07173116,1.09251583
-4.81740870,6.42701267,1.59371295,3.16128524,0.02448523,0.54524093,0.04468631,1.50119434,1.06085636,1.06266449
-4.81140570,6.39532009,1.60252301,3.17516627,0.02460729,0.52956406,0.04322797,1.49581817,1.05031223,1.03214303
-4.80540270,6.36417165,1.61185678,3.18833570,0.02480036,0.51371412,0.04190826,1.49129178,1.04040519,1.00141048
-4.79939970,6.33440394,1.62188249,3.20063278,0.02506531,0.49793280,0.04074739,1.48793527,1.03143003,0.97093212
-4.79339670,6.30683982,1.63272271,3.21194580,0.02540249,0.48246667,0.03976481,1.48602351,1.02366811,0.94117355
-4.78739370,6.28229606,1.64445654,3.22222615,0.02581180,0.46756475,0.03897890,1.48578592,1.01738639,0.91259531
-4.78139070,6.26159110,1.65712339,3.23149959,0.02629269,0.45347633,0.03840673,1.48740797,1.01283714,0.88564856
-4.77538769,6.24555125,1.67072777,3.23987329,0.02684424,0.44044920,0.03806375,1.49103369,1.01025802,0.86077142
-4.76938469,6.23501383,1.68524458,3.24753808,0.02746513,0.42872819,0.03796347,1.49676878,1.00987240,0.83838633
-4.76338169,6.23082559,1.70062430,3.25476523,0.02815370,0.41855404,0.03811714,1.50468365,1.01188961,0.81889811
-4.75737869,6.23383554,1.71679742,3.26189744,0.02890788,0.41016252,0.03853333,1.51481591,1.01650496,0.80269271
-4.75137569,6.24488149,1.73367795,3.26933444,0.02972513,0.40378373,0.03921763,1.52717188,1.02389919,0.79013640
-4.74537269,6.26477037,1.75116542,3.27751357,0.03060242,0.39964148,0.04017222,1.54172695,1.03423748,0.78157524
-4.73936968,6.29425267,1.76914559,3.28688638,0.03153607,0.39795262,0.04139547,1.55842452,1.04766771,0.77733449
-4.73336668,6.33399228,1.78748965,3.29789239,0.03252164,0.39892613,0.04288166,1.57717377,1.06431810,0.77771789
-4.72736368,6.38453306,1.80605237,3.31093159,0.03355383,0.40276194,0.04462060,1.59784650,1.08429436,0.78300641
-4.72136068,6.44626428,1.82466933,3.32633720,0.03462635,0.40964925,0.04659746,1.62027329,1.10767628,0.79345631
-4.71535768,6.51938696,1.84315401,3.34435047,0.03573178,0.41976430,0.04879259,1.64423977,1.13451413,0.80929645
-4.70935468,6.60388345,1.86129506,3.36509900,0.03686151,0.43326743,0.05118153,1.66948341,1.16482493,0.83072450
-4.70335168,6.69949239,1.87885437,3.38858005,0.03800572,0.45029946,0.05373515,1.69569150,1.19858886,0.85790224
-4.69734867,6.80569112,1.89556655,3.41465007,0.03915334,0.47097729,0.05641991,1.72250103,1.23574600,0.89094970
-4.69134567,6.92168692,1.91114022,3.44302114,0.04029217,0.49538882,0.05919836,1.74950075,1.27619351,0.92993838
-4.68534267,7.04641828,1.92526137,3.47326479,0.04140897,0.52358716,0.06202974,1.77623600,1.31978338,0.97488357
-4.67933967,7.17856662,1.93759899,3.50482318,0.04248969,0.55558442,0.06487081,1.80221630,1.36632099,1.02573606
-4.67333667,7.31657830,1.94781301,3.53702712,0.04351971,0.59134508,0.06767677,1.82692581,1.41556429,1.08237347
-4.66733367,7.45869609,1.95556411,3.56912023,0.04448419,0.63077938,0.07040233,1.84983626,1.46722370,1.14459154
-4.66133067,7.60299888,1.96052523,3.60028773,0.04536842,0.67373684,0.07300287,1.87042205,1.52096286,1.21209586
-4.65532766,7.74744761,1.96239404,3.62968862,0.04615824,0.72000044,0.07543562,1.88817667,1.57639984,1.28449443
-4.64932466,7.88993540,1.96090569,3.65648946,0.04684040,0.76928160,0.07766081,1.90262984,1.63310906,1.36129168
-4.64332166,8.02833943,1.95584522,3.67989787,0.04740306,0.82121664,0.07964284,1.91336434,1.69062379,1.44188424
