energy_ev,total_up,Ag_p_up,Ag_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.87993997,11.18147404,1.41176557,4.74521719,0.56432855,3.95964881,0.08689403,0.15131319,0.08886151,1.18524139
-5.87393697,11.09655190,1.40696625,4.70753222,0.57583575,3.91575019,0.08741853,0.15049040,0.08990375,1.17529996
-5.86793397,11.02872104,1.40085284,4.68423359,0.58794423,3.87336295,0.08796933,0.14943685,0.09095757,1.16624518
-5.86193097,10.97985264,1.39383548,4.67632988,0.60058123,3.83298810,0.08854978,0.14814036,0.09200125,1.15830646
-5.85592796,10.95141222,1.38634787,4.68443665,0.61368295,3.79510571,0.08916269,0.14659552,0.09301095,1.15170791
-5.84992496,10.94438955,1.37883260,4.70874162,0.62719300,3.76015609,0.08980980,0.14480392,0.09396138,1.14666020
-5.84392196,10.95923865,1.37172515,4.74898080,0.64106042,3.72852113,0.09049135,0.14277420,0.09482661,1.14335203
-5.83791896,10.99582990,1.36543745,4.80442689,0.65523732,3.70050654,0.09120557,0.14052195,0.09558090,1.14194147
-5.83191596,11.05341684,1.36034144,4.87389055,0.66967624,3.67632547,0.09194838,0.13806936,0.09619951,1.14254767
-5.82591296,11.13061930,1.35675341,4.95573523,0.68432732,3.65608420,0.09271306,0.13544483,0.09665953,1.14524298
-5.81990995,11.22542459,1.35491987,5.04790557,0.69913539,3.63977049,0.09349004,0.13268223,0.09694064,1.15004614
-5.81390695,11.33520764,1.35500555,5.14796922,0.71403710,3.62724515,0.09426692,0.12982013,0.09702572,1.15691666
-5.80790395,11.45677063,1.35708407,5.25317114,0.72895822,3.61823722,0.09502849,0.12690077,0.09690137,1.16575082
-5.80190095,11.58640192,1.36113186,5.36049941,0.74381122,3.61234324,0.09575706,0.12396897,0.09655828,1.17637948
-5.79589795,11.71995337,1.36702557,5.46676087,0.75849331,3.60903093,0.09643282,0.12107084,0.09599139,1.18856798
-5.78989495,11.85293464,1.37454333,5.56866451,0.77288505,3.60764721,0.09703440,0.11825248,0.09519993,1.20201824
-5.78389195,11.98062191,1.38336967,5.66291029,0.78684969,3.60743083,0.09753958,0.11555861,0.09418723,1.21637312
-5.77788894,12.09817839,1.39310422,5.74628065,0.80023324,3.60752926,0.09792609,0.11303118,0.09296045,1.23122298
-5.77188594,12.20078290,1.40327378,5.81573177,0.81286564,3.60701945,0.09817251,0.11070803,0.09153014,1.24611436
-5.76588294,12.28376256,1.41334735,5.86848168,0.82456267,3.60493211,0.09825922,0.10862170,0.08990969,1.26056061
-5.75987994,12.34272538,1.42275361,5.90209199,0.83512909,3.60027869,0.09816938,0.10679829,0.08811474,1.27405404
-5.75387694,12.37368809,1.43090019,5.91454063,0.84436260,3.59208015,0.09788985,0.10525657,0.08616259,1.28607932
-5.74787394,12.37319499,1.43719398,5.90428287,0.85205878,3.57939676,0.09741211,0.10400738,0.08407151,1.29612771
-5.74187094,12.33842346,1.44106166,5.87029847,0.85801677,3.56135764,0.09673298,0.10305319,0.08186024,1.30371152
-5.73586793,12.26727238,1.44196984,5.81212332,0.86204562,3.53718916,0.09585526,0.10238805,0.07954744,1.30837851
-5.72986493,12.15843034,1.43944382,5.72986446,0.86397096,3.50624091,0.09478815,0.10199789,0.07715126,1.30972543
-5.72386193,12.01142116,1.43308445,5.62419811,0.86364183,3.46800837,0.09354738,0.10186104,0.07468900,1.30741052
-5.71785893,11.82662515,1.42258236,5.49635084,0.86093735,3.42215128,0.09215519,0.10194916,0.07217696,1.30116428
-5.71185593,11.60527543,1.40772912,5.34806494,0.85577292,3.36850696,0.09063992,0.10222846,0.06963024,1.29079832
-5.70585293,11.34942966,1.38842488,5.18154930,0.84810564,3.30709802,0.08903543,0.10266110,0.06706277,1.27621177
-5.69984992,11.06191831,1.36468237,4.99941789,0.83793868,3.23813411,0.08738010,0.10320683,0.06448735,1.25739520
-5.69384692,10.74627144,1.33662701,4.80461821,0.82532440,3.16200760,0.08571573,0.10382473,0.06191580,1.23443186
-5.68784392,10.40662679,1.30449335,4.60035238,0.81036582,3.07928329,0.08408610,0.10447502,0.05935910,1.20749615
-5.68184092,10.04762224,1.26861790,4.38999360,0.79321653,2.99068264,0.08253539,0.10512077,0.05682756,1.17684944
-5.67583792,9.67427645,1.22942876,4.17700076,0.77407880,2.89706298,0.08110653,0.10572952,0.05433104,1.14283341
-5.66983492,9.29186127,1.18743244,3.96483383,0.75319987,2.79939248,0.07983939,0.10627462,0.05187909,1.10586107
-5.66383192,8.90576996,1.14319842,3.75687234,0.73086659,2.69872197,0.07876912,0.10673637,0.04948107,1.06640580
-5.65782891,8.52138473,1.09734198,3.55633904,0.70739840,2.59615432,0.07792447,0.10710269,0.04714621,1.02498880
-5.65182591,8.14394728,1.05050592,3.36623030,0.68313906,2.49281286,0.07732642,0.10736945,0.04488364,0.98216525
-5.64582291,7.77843538,1.00334183,3.18925457,0.65844718,2.38980951,0.07698693,0.10754033,0.04270234,0.93850971
-5.63981991,7.42944829,0.95649151,3.02777966,0.63368601,2.28821398,0.07690810,0.10762626,0.04061103,0.89460111
-5.63381691,7.10110353,0.91056908,2.88378939,0.60921287,2.18902501,0.07708168,0.10764443,0.03861802,0.85100781
-5.62781391,6.79694685,0.86614439,2.75884976,0.58536856,2.09314433,0.07748895,0.10761693,0.03673101,0.80827314
-5.62181091,6.51987720,0.82372815,2.65408473,0.56246712,2.00135438,0.07810108,0.10756910,0.03495688,0.76690182
-5.61580790,6.27208794,0.78375923,2.57016127,0.54078644,1.91430032,0.07887987,0.10752761,0.03330144,0.72734764
-5.60980490,6.05502534,0.74659441,2.50728359,0.52056002,1.83247669,0.07977893,0.10751855,0.03176922,0.69000279
-5.60380190,5.86936512,0.71250085,2.46519618,0.50197020,1.75621929,0.08074521,0.10756534,0.03036323,0.65518901
-5.59779890,5.71500758,0.68165151,2.44319548,0.48514321,1.68570215,0.08172085,0.10768692,0.02908482,0.62315095
-5.59179590,5.59109145,0.65412348,2.44014987,0.47014616,1.62093978,0.08264521,0.10789610,0.02793355,0.59405187
-5.58579290,5.49602642,0.62989920,2.45452783,0.45698620,1.56179441,0.08345712,0.10819822,0.02690714,0.56797175
-5.57978989,5.42754406,0.60887064,2.48443405,0.44561183,1.50798791,0.08409714,0.10859026,0.02600151,0.54490799
-5.57378689,5.38276614,0.59084608,2.52765311,0.43591631,1.45911787,0.08450976,0.10906044,0.02521084,0.52477853
-5.56778389,5.35828922,0.57555928,2.58170052,0.42774321,1.41467732,0.08464546,0.10958832,0.02452782,0.50742747
-5.56178089,5.35028376,0.56268076,2.64388030,0.42089365,1.37407731,0.08446258,0.11014542,0.02394385,0.49263280
-5.55577789,5.35460549,0.55183071,2.71134852,0.41513512,1.33667144,0.08392882,0.11069640,0.02344945,0.48011624
-5.54977489,5.36691623,0.54259319,2.78118150,0.41021154,1.30178169,0.08302239,0.11120065,0.02303463,0.46955460
-5.54377189,5.38281098,0.53453102,2.85044746,0.40585403,1.26872447,0.08173276,0.11161432,0.02268935,0.46059243
-5.53776888,5.39794746,0.52720091,2.91627980,0.40179210,1.23683599,0.08006094,0.11189255,0.02240406,0.45285556
-5.53176588,5.40817430,0.52016831,2.97595009,0.39776472,1.20549612,0.07801938,0.11199199,0.02217016,0.44596481
-5.52576288,5.40965357,0.51302144,3.02693877,0.39353091,1.17414994,0.07563137,0.11187329,0.02198055,0.43954969
-5.51975988,5.39897362,0.50538414,3.06700101,0.38887932,1.14232618,0.07293009,0.11150349,0.02183009,0.43326139
-5.51375688,5.37324823,0.49692692,3.09422580,0.38363660,1.10965199,0.06995740,0.11085832,0.02171605,0.42678458
-5.50775388,5.33019867,0.48737608,3.10708595,0.37767402,1.07586359,0.06676222,0.10992401,0.02163847,0.41984784
-5.50175088,5.26821564,0.47652052,3.10447714,0.37091233,1.04081254,0.06339886,0.10869879,0.02160045,0.41223206
-5.49574787,5.18639894,0.46421609,3.08574457,0.36332459,1.00446748,0.05992517,0.10719390,0.02160833,0.40377681
-5.48974487,5.08457378,0.45038747,3.05069623,0.35493684,0.96691142,0.05640064,0.10543395,0.02167178,0.39438440
-5.48374187,4.96328326,0.43502760,2.99960218,0.34582687,0.92833490,0.05288457,0.10345682,0.02180376,0.38402154
-5.47773887,4.82375803,0.41819478,2.93318014,0.33612092,0.88902532,0.04943433,0.10131292,0.02202035,0.37271876
-5.47173587,4.66786469,0.40000779,2.85256809,0.32598879,0.84935316,0.04610380,0.09906394,0.02234053,0.36056763
-5.46573287,4.49803567,0.38063922,2.75928521,0.31563742,0.80975559,0.04294192,0.09678117,0.02278580,0.34771607
-5.45972986,4.31718413,0.36030751,2.65518304,0.30530334,0.77071832,0.03999158,0.09454334,0.02337972,0.33436206
-5.45372686,4.12860767,0.33926802,2.54238921,0.29524439,0.73275653,0.03728872,0.09243431,0.02414747,0.32074609
-5.44772386,3.93588547,0.31780365,2.42324611,0.28573100,0.69639558,0.03486162,0.09054039,0.02511523,0.30714269
-5.44172086,3.74277297,0.29621533,2.30024745,0.27703742,0.66215230,0.03273057,0.08894780,0.02630967,0.29385157
-5.43571786,3.55309878,0.27481285,2.17597507,0.26943330,0.63051766,0.03090768,0.08773995,0.02775733,0.28118858
-5.42971486,3.37066739,0.25390635,2.05303874,0.26317580,0.60194131,0.02939694,0.08699504,0.02948411,0.26947699
-5.42371186,3.19917125,0.23379859,1.93402090,0.25850257,0.57681854,0.02819457,0.08678378,0.03151472,0.25903918
-5.41770885,3.04211464,0.21477847,1.82142811,0.25562581,0.55548004,0.02728943,0.08716742,0.03387225,0.25018915
-5.41170585,2.90275105,0.19711562,1.71765037,0.25472735,0.53818451,0.02666368,0.08819616,0.03657772,0.24322583
-5.40570285,2.78403491,0.18105617,1.62492881,0.25595500,0.52511441,0.02629355,0.08990789,0.03964978,0.23842729
-5.39969985,2.68858733,0.16681979,1.54533182,0.25942001,0.51637450,0.02615023,0.09232735,0.04310432,0.23604593
-5.39369685,2.61867496,0.15459764,1.48073895,0.26519563,0.51199309,0.02620083,0.09546561,0.04695424,0.23630436
-5.38769385,2.57620007,0.14455122,1.43283147,0.27331654,0.51192560,0.02640940,0.09931995,0.05120921,0.23939204
-5.38169085,2.56269962,0.13681189,1.40308813,0.28377913,0.51605996,0.02673802,0.10387400,0.05587531,0.24546243
-5.37568784,2.57935037,0.13148081,1.39278438,0.29654231,0.52422338,0.02714784,0.10909816,0.06095484,0.25463045
-5.36968484,2.62697743,0.12862909,1.40299297,0.31152878,0.53619007,0.02760019,0.11495016,0.06644587,0.26697022
-5.36368184,2.70606315,0.12829804,1.43458434,0.32862646,0.55168912,0.02805757,0.12137588,0.07234189,0.28251277
-5.35767884,2.81675407,0.13049925,1.48822479,0.34769014,0.57041240,0.02848462,0.12831015,0.07863129,0.30124378
-5.35167584,2.95886384,0.13521451,1.56437131,0.36854303,0.59202180,0.02884897,0.13567769,0.08529679,0.32310136
-5.34567284,3.13187079,0.14239548,1.66326189,0.39097831,0.61615570,0.02912202,0.14339411,0.09231482,0.34797372
-5.33966983,3.33490962,0.15196304,1.78490115,0.41476073,0.64243427,0.02927954,0.15136687,0.09965484,0.37569709
-5.33366683,3.56675754,0.16380666,1.92904118,0.43962810,0.67046370,0.02930214,0.15949638,0.10727870,0.40605393
-5.32766383,3.82581603,0.17778352,2.09515857,0.46529303,0.69983927,0.02917561,0.16767707,0.11514003,0.43877174
-5.32166083,4.11009014,0.19371798,2.28242890,0.49144488,0.73014749,0.02889100,0.17579863,0.12318372,0.47352263
-5.31565783,4.41716804,0.21140125,2.48970058,0.51775217,0.76096746,0.02844464,0.18374728,0.13134563,0.50992414
-5.30965483,4.74420378,0.23059168,2.71547031,0.54386559,0.79187190,0.02783792,0.19140726,0.13955254,0.54754144
-5.30365183,5.08790685,0.25101581,2.95786275,0.56942175,0.82242811,0.02707697,0.19866244,0.14772239,0.58589112
-5.29764882,5.44454186,0.27237038,3.21461703,0.59404776,0.85219933,0.02617214,0.20539816,0.15576494,0.62444698
-5.29164582,5.80994145,0.29432537,3.48308281,0.61736681,0.88074678,0.02513746,0.21150321,0.16358278,0.66264767
-5.28564282,6.17953541,0.31652837,3.76022813,0.63900460,0.90763277,0.02398996,0.21687201,0.17107287,0.69990637
-5.27963982,6.54839759,0.33861003,4.04266098,0.65859672,0.93242504,0.02274895,0.22140694,0.17812842,0.73562225
-5.27363682,6.91131209,0.36019081,4.32666609,0.67579666,0.95470253,0.02143531,0.22502072,0.18464127,0.76919362
-5.26763382,7.26285829,0.38088870,4.60825723,0.69028441,0.97406250,0.02007075,0.22763880,0.19050452,0.80003232
-5.26163082,7.59751381,0.40032781,4.88324499,0.70177521,0.99012889,0.01867715,0.22920171,0.19561556,0.82757896
-5.25562781,7.90977296,0.41814760,5.14731884,0.71002824,1.00256176,0.01727594,0.22966715,0.19987915,0.85131842
-5.24962481,8.19427715,0.43401234,5.39614140,0.71485482,1.01106730,0.01588761,0.22901188,0.20321058,0.87079507
-5.24362181,8.44595298,0.44762048,5.62545211,0.71612569,1.01540803,0.01453121,0.22723321,0.20553880,0.88562702
-5.23761881,8.66015266,0.45871349,5.83117678,0.71377716,1.01541266,0.01322412,0.22434996,0.20680918,0.89551889
-5.23161581,8.83279116,0.46708395,6.00953886,0.70781560,1.01098512,0.01198179,0.22040301,0.20698603,0.90027233
-5.22561281,8.96047427,0.47258226,6.15716798,0.69832015,1.00211200,0.01081765,0.21545512,0.20605452,0.89979400
-5.21960980,9.04061159,0.47512188,6.27120121,0.68544334,0.98886823,0.00974311,0.20959023,0.20402206,0.89410046
-5.21360680,9.07150936,0.47468270,6.34937269,0.66940952,0.97142024,0.00876763,0.20291208,0.20091890,0.88331976
-5.20760380,9.05243839,0.47131237,6.39008733,0.65051113,0.95002644,0.00789887,0.19554228,0.19679811,0.86768953
-5.20160080,8.98367354,0.46512557,6.39247543,0.62910281,0.92503482,0.00714288,0.18761781,0.19173464,0.84755165
-5.19559780,8.86650243,0.45630107,6.35642539,0.60559349,0.89687751,0.00650430,0.17928803,0.18582381,0.82334366
-5.18959480,8.70320228,0.44507677,6.28259283,0.58043685,0.86606238,0.00598660,0.17071138,0.17917893,0.79558715
-5.18359180,8.49698530,0.43174290,6.17238563,0.55412025,0.83316197,0.00559229,0.16205171,0.17192846,0.76487361
-5.17758879,8.25191446,0.41663354,6.02792526,0.52715264,0.79879996,0.00532308,0.15347452,0.16421256,0.73184826
-5.17158579,7.97279264,0.40011689,5.85198597,0.50005186,0.76363558,0.00518007,0.14514311,0.15617931,0.69719246
-5.16558279,7.66502956,0.38258461,5.64791448,0.47333161,0.72834669,0.00516378,0.13721476,0.14798069,0.66160525
-5.15957979,7.33449140,0.36444059,5.41953352,0.44748870,0.69361183,0.00527426,0.12983711,0.13976848,0.62578483
-5.15357679,6.98733924,0.34608973,5.17103327,0.42299072,0.66009199,0.00551097,0.12314480,0.13169018,0.59041051
-5.14757379,6.62986230,0.32792691,4.90685527,0.40026480,0.62841275,0.00587281,0.11725636,0.12388516,0.55612568
-5.14157079,6.26831241,0.31032674,4.63157350,0.37968753,0.59914727,0.00635791,0.11227160,0.11648114,0.52352250
-5.13556778,5.90874572,0.29363434,4.34977725,0.36157644,0.57280081,0.00696351,0.10826939,0.10959106,0.49312854
-5.12956478,5.55687720,0.27815743,4.06596026,0.34618326,0.54979722,0.00768578,0.10530601,0.10331052,0.46539588
-5.12356178,5.21795300,0.26415999,3.78441990,0.33368910,0.53046788,0.00851960,0.10341398,0.09771577,0.44069296
-5.11755878,4.89664430,0.25185772,3.50916979,0.32420165,0.51504340,0.00945840,0.10260156,0.09286231,0.41929912
-5.11155578,4.59696583,0.24141519,3.24386808,0.31775459,0.50364850,0.01049402,0.10285274,0.08878425,0.40140215
-5.10555278,4.32222073,0.23294496,2.99176303,0.31430897,0.49630001,0.01161662,0.10412792,0.08549417,0.38709869
-5.09954977,4.07497214,0.22650843,2.75565660,0.31375678,0.49290825,0.01281461,0.10636520,0.08298372,0.37639732
-5.09354677,3.85704125,0.22211832,2.53788549,0.31592645,0.49328180,0.01407472,0.10948218,0.08122477,0.36922420
-5.08754377,3.66952981,0.21974276,2.34031883,0.32059007,0.49713522,0.01538214,0.11337844,0.08017118,0.36543103
-5.08154077,3.51286459,0.21931049,2.16437047,0.32747232,0.50409987,0.01672075,0.11793841,0.07976089,0.36480486
-5.07553777,3.38686033,0.22071723,2.01102348,0.33626055,0.51373720,0.01807340,0.12303484,0.07991859,0.36707945
-5.06953477,3.29079687,0.22383260,1.88086412,0.34661596,0.52555411,0.01942240,0.12853247,0.08055857,0.37194768
-5.06353177,3.22350611,0.22850746,1.77412205,0.35818530,0.53901998,0.02074992,0.13429208,0.08158785,0.37907466
-5.05752876,3.18346372,0.23458135,1.69071376,0.37061274,0.55358452,0.02203857,0.14017460,0.08290937,0.38811083
-5.05152576,3.16888114,0.24188950,1.63028623,0.38355153,0.56869602,0.02327196,0.14604523,0.08442526,0.39870478
-5.04552276,3.17779315,0.25026931,1.59225806,0.39667486,0.58381914,0.02443528,0.15177736,0.08603992,0.41051520
-5.03951976,3.20813692,0.25956593,1.57585586,0.40968562,0.59845161,0.02551586,0.15725616,0.08766297,0.42322139
-5.03351676,3.25781935,0.26963665,1.58014419,0.42232452,0.61213914,0.02650364,0.16238172,0.08921185,0.43653223
-5.02751376,3.32476990,0.28035402,1.60404807,0.43437633,0.62448800,0.02739162,0.16707147,0.09061407,0.45019298
-5.02151076,3.40697759,0.29160745,1.64636756,0.44567379,0.63517473,0.02817617,0.17126195,0.09180897,0.46398978
-5.01550775,3.50251130,0.30330343,1.70578496,0.45609926,0.64395257,0.02885716,0.17490968,0.09274897,0.47775177
-5.00950475,3.60952426,0.31536417,1.78086531,0.46558377,0.65065453,0.02943806,0.17799114,0.09340032,0.49135068
-5.00350175,3.72624397,0.32772508,1.87005202,0.47410371,0.65519278,0.02992579,0.18050191,0.09374320,0.50469815
-4.99749875,3.85095020,0.34033102,1.97165949,0.48167530,0.65755481,0.03033042,0.18245494,0.09377135,0.51774082
-4.99149575,3.98194433,0.35313171,2.08386490,0.48834715,0.65779640,0.03066482,0.18387803,0.09349113,0.53045365
-4.98549275,4.11751377,0.36607672,2.20470195,0.49419133,0.65603194,0.03094406,0.18481078,0.09292016,0.54283193
-4.97948974,4.25589571,0.37911023,2.33205853,0.49929352,0.65242267,0.03118480,0.18530104,0.09208557,0.55488233
-4.97348674,4.39524424,0.39216605,2.46368085,0.50374273,0.64716365,0.03140451,0.18540110,0.09102193,0.56661376
-4.96748374,4.53360492,0.40516326,2.59718557,0.50762138,0.64046992,0.03162078,0.18516392,0.08976905,0.57802849
-4.96148074,4.66890007,0.41800284,2.73008134,0.51099605,0.63256296,0.03185048,0.18463949,0.08836969,0.58911407
-4.95547774,4.79892746,0.43056550,2.85980018,0.51390982,0.62365793,0.03210901,0.18387163,0.08686726,0.59983662
-4.94947474,4.92137409,0.44271103,2.98373877,0.51637634,0.61395246,0.03240965,0.18289533,0.08530374,0.61013598
-4.94347174,5.03384557,0.45427920,3.09930850,0.51837620,0.60361753,0.03276292,0.18173484,0.08371778,0.61992275
-4.93746873,5.13391053,0.46509229,3.20399299,0.51985577,0.59279083,0.03317612,0.18040257,0.08214314,0.62907777
-4.93146573,5.21915840,0.47495921,3.29541060,0.52072849,0.58157284,0.03365296,0.17889886,0.08060743,0.63745377
-4.92546273,5.28726771,0.48368087,3.37137932,0.52087861,0.57002571,0.03419336,0.17721261,0.07913137,0.64487921
-4.91945973,5.33608149,0.49105676,3.42998092,0.52016721,0.55817484,0.03479342,0.17532272,0.07772834,0.65116413
-4.91345673,5.36368554,0.49689218,3.46962122,0.51843987,0.54601289,0.03544549,0.17320022,0.07640443,0.65610749
-4.90745373,5.36848510,0.50100591,3.48908323,0.51553584,0.53350584,0.03613843,0.17081095,0.07515882,0.65950573
-4.90145073,5.34927551,0.50323779,3.48757029,0.51129785,0.52060055,0.03685800,0.16811863,0.07398451,0.66116193
-4.89544772,5.30530261,0.50345584,3.46473691,0.50558224,0.50723345,0.03758736,0.16508805,0.07286931,0.66089510
-4.88944472,5.23630944,0.50156259,3.42070535,0.49826858,0.49333949,0.03830764,0.16168835,0.07179710,0.65854911
-4.88344172,5.14256631,0.49750020,3.35606699,0.48926845,0.47886110,0.03899862,0.15789600,0.07074914,0.65400070
-4.87743872,5.02488263,0.49125421,3.27186819,0.47853270,0.46375642,0.03963943,0.15369748,0.06970554,0.64716628
-4.87143572,4.88459962,0.48285569,3.16958122,0.46605702,0.44800645,0.04020936,0.14909140,0.06864668,0.63800717
-4.86543272,4.72356442,0.47238174,3.05106145,0.45188543,0.43162085,0.04068854,0.14409010,0.06755463,0.62653302
-4.85942971,4.54408692,0.45995443,2.91849309,0.43611167,0.41464203,0.04105868,0.13872052,0.06641436,0.61280341
-4.85342671,4.34888162,0.44573809,2.77432556,0.41887838,0.39714758,0.04130382,0.13302446,0.06521492,0.59692765
-4.84742371,4.14099754,0.42993540,2.62120386,0.40037437,0.37925092,0.04141092,0.12705813,0.06395039,0.57906273
-4.84142071,3.92373967,0.41278228,2.46189554,0.38083013,0.36110034,0.04137046,0.12089118,0.06262056,0.55940986
-4.83541771,3.70058554,0.39454201,2.29921771,0.36051193,0.34287658,0.04117688,0.11460518,0.06123147,0.53820965
-4.82941471,3.47510068,0.37549882,2.13596669,0.33971479,0.32478921,0.04082899,0.10829175,0.05979572,0.51573630
-4.82341171,3.25085626,0.35595119,1.97485282,0.31875501,0.30707207,0.04033023,0.10205035,0.05833248,0.49229109
-4.81740870,3.03135194,0.33620524,1.81844263,0.29796225,0.28997802,0.03968878,0.09598596,0.05686731,0.46819554
-4.81140570,2.81994615,0.31656835,1.66910966,0.27767188,0.27377326,0.03891762,0.09020667,0.05543180,0.44378432
-4.80540270,2.61979554,0.29734320,1.52899491,0.25821774,0.25873152,0.03803439,0.08482131,0.05406293,0.41939836
-4.79939970,2.43380447,0.27882241,1.39997719,0.23992552,0.24512823,0.03706116,0.07993716,0.05280228,0.39537825
-4.79339670,2.26458479,0.26128382,1.28365323,0.22310705,0.23323478,0.03602404,0.07565794,0.05169505,0.37205801
-4.78739370,2.11442562,0.24498638,1.18132676,0.20805547,0.22331310,0.03495272,0.07208181,0.05078886,0.34975940
-4.78139070,1.98527220,0.23016675,1.09400561,0.19504126,0.21561049,0.03387981,0.06929974,0.05013252,0.32878679
-4.77538769,1.87871267,0.21703644,1.02240558,0.18430919,0.21035467,0.03284018,0.06739400,0.04977455,0.30942259
-4.76938469,1.79597159,0.20577943,0.96695978,0.17607593,0.20774924,0.03187015,0.06643691,0.04976169,0.29192313
-4.76338169,1.73790857,0.19655024,0.92783210,0.17052821,0.20796928,0.03100660,0.06648967,0.05013733,0.27651515
-4.75737869,1.70502110,0.18947232,0.90493354,0.16782141,0.21115723,0.03028611,0.06760139,0.05093989,0.26339266
-4.75137569,1.69745048,0.18463669,0.89794061,0.16807835,0.21741904,0.02974398,0.06980831,0.05220127,0.25271426
-4.74537269,1.71499010,0.18210082,0.90631490,0.17138817,0.22682056,0.02941329,0.07313300,0.05394533,0.24460083
-4.73936968,1.75709610,0.18188771,0.92932337,0.17780529,0.23938426,0.02932403,0.07758386,0.05618652,0.23913366
-4.73336668,1.82290009,0.18398519,0.96605930,0.18734822,0.25508641,0.02950217,0.08315463,0.05892866,0.23635299
-4.72736368,1.91122468,0.18834556,1.01546371,0.19999844,0.27385481,0.02996892,0.08982411,0.06216403,0.23625709
-4.72136068,2.02060211,0.19488553,1.07634758,0.21569935,0.29556725,0.03074001,0.09755616,0.06587264,0.23880180
-4.71535768,2.14929685,0.20348670,1.14741504,0.23435529,0.32005087,0.03182513,0.10629985,0.07002196,0.24390077
-4.70935468,2.29533286,0.21399659,1.22728784,0.25583105,0.34708259,0.03322749,0.11598998,0.07456691,0.25142641
-4.70335168,2.45652593,0.22623036,1.31453120,0.27995183,0.37639073,0.03494361,0.12654792,0.07945038,0.26121161
-4.69734867,2.63052143,0.23997337,1.40768108,0.30650391,0.40765807,0.03696318,0.13788279,0.08460405,0.27305230
-4.69134567,2.81483743,0.25498448,1.50527261,0.33523629,0.44052617,0.03926919,0.14989310,0.08994978,0.28671095
-4.68534267,3.00691250,0.27100036,1.60586929,0.36586328,0.47460125,0.04183826,0.16246862,0.09540125,0.30192089
-4.67933967,3.20415730,0.28774053,1.70809209,0.39806829,0.50946130,0.04464102,0.17549270,0.10086606,0.31839147
-4.67333667,3.40400842,0.30491328,1.81064773,0.43150868,0.54466450,0.04764288,0.18884480,0.10624812,0.33581408
-4.66733367,3.60398257,0.32222208,1.91235465,0.46582177,0.57975846,0.05080475,0.20240319,0.11145023,0.35386862
-4.66133067,3.80172905,0.33937263,2.01216580,0.50063169,0.61429029,0.05408404,0.21604772,0.11637686,0.37223059
-4.65532766,3.99507802,0.35607990,2.10918671,0.53555703,0.64781682,0.05743568,0.22966251,0.12093691,0.39057827
-4.64932466,4.18208237,0.37207529,2.20268781,0.57021887,0.67991489,0.06081322,0.24313848,0.12504646,0.40859997
-4.64332166,4.36105092,0.38711337,2.29210999,0.60424888,0.71019102,0.06417000,0.25637548,0.12863125,0.42600106
