energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-5.84992496,2.20045189,0.00277623,0.05906325,0.14593645,0.38961680,0.75413048,0.85689511,0.00474529,1.13580848
-5.84392196,2.30495920,0.00293543,0.06444303,0.15885099,0.41211608,0.80605691,0.87551238,0.00523247,1.18682373
-5.83791896,2.41048017,0.00310903,0.07012434,0.17254616,0.43496576,0.85943562,0.89282185,0.00574416,1.23829286
-5.83191596,2.51691625,0.00329333,0.07608168,0.18693701,0.45805840,0.91401155,0.90909681,0.00627794,1.29024349
-5.82591296,2.62416219,0.00348487,0.08228288,0.20192542,0.48128613,0.96950826,0.92463781,0.00683095,1.34269865
-5.81990995,2.73207792,0.00368045,0.08868841,0.21739872,0.50453772,1.02562377,0.93975572,0.00739986,1.39566053
-5.81390695,2.84046027,0.00387712,0.09525092,0.23322864,0.52769531,1.08202653,0.95475413,0.00798089,1.44909440
-5.80790395,2.94901611,0.00407216,0.10191500,0.24927087,0.55063131,1.13835216,0.96991201,0.00856981,1.50291336
-5.80190095,3.05733884,0.00426310,0.10861721,0.26536509,0.57320549,1.19420114,0.98546745,0.00916199,1.55696511
-5.79589795,3.16488981,0.00444768,0.11528645,0.28133583,0.59526267,1.24913808,1.00160333,0.00975239,1.61102151
-5.78989495,3.27098610,0.00462385,0.12184468,0.29699410,0.61663119,1.30269267,1.01843566,0.01033566,1.66477173
-5.78389195,3.37479606,0.00478979,0.12820801,0.31213983,0.63712236,1.35436281,1.03600501,0.01090618,1.71781959
-5.77788894,3.47534325,0.00494384,0.13428824,0.32656514,0.65653120,1.40361994,1.05427181,0.01145815,1.76968552
-5.77188594,3.57151932,0.00508458,0.13999462,0.34005844,0.67463833,1.44991674,1.07311532,0.01198568,1.81981340
-5.76588294,3.66210569,0.00521075,0.14523609,0.35240918,0.69121334,1.49269697,1.09233673,0.01248294,1.86758195
-5.75987994,3.74580352,0.00532130,0.14992361,0.36341318,0.70601944,1.53140743,1.11166594,0.01294425,1.91232068
-5.75387694,3.82127082,0.00541537,0.15397272,0.37287822,0.71881920,1.56551155,1.13077193,0.01336421,1.95332951
-5.74787394,3.88716535,0.00549233,0.15730619,0.38062994,0.72938140,1.59450411,1.14927602,0.01373790,1.98990149
-5.74187094,3.94219144,0.00555177,0.15985654,0.38651742,0.73748846,1.61792659,1.16676762,0.01406095,2.02134754
-5.73586793,3.98514848,0.00559356,0.16156842,0.39041852,0.74294434,1.63538247,1.18282152,0.01432974,2.04702210
-5.72986493,4.01497903,0.00561780,0.16240073,0.39224456,0.74558233,1.64655171,1.19701604,0.01454150,2.06634858
-5.72386193,4.03081409,0.00562489,0.16232827,0.39194405,0.74527245,1.65120377,1.20895132,0.01469441,2.07884341
-5.71785893,4.03201334,0.00561555,0.16134300,0.38950543,0.74192808,1.64920858,1.21826661,0.01478771,2.08413747
-5.71185593,4.01819845,0.00559079,0.15945465,0.38495846,0.73551137,1.64054468,1.22465623,0.01482176,2.08199405
-5.70585293,3.98927763,0.00555193,0.15669081,0.37837437,0.72603721,1.62530434,1.22788319,0.01479804,2.07232236
-5.69984992,3.94546037,0.00550059,0.15309633,0.36986448,0.71357542,1.60369511,1.22779002,0.01471915,2.05518593
-5.69384692,3.88726134,0.00543867,0.14873222,0.35957759,0.69825113,1.57603775,1.22430639,0.01458876,2.03080565
-5.68784392,3.81549336,0.00536832,0.14367387,0.34769597,0.68024313,1.54276059,1.21745326,0.01441151,1.99955705
-5.68184092,3.73124960,0.00529184,0.13800893,0.33443031,0.65978038,1.50439031,1.20734332,0.01419292,1.96196216
-5.67583792,3.63587579,0.00521169,0.13183469,0.32001374,0.63713673,1.46153973,1.19417785,0.01393915,1.91867608
-5.66983492,3.53093351,0.00513037,0.12525526,0.30469519,0.61262403,1.41489280,1.17824018,0.01365691,1.87046900
-5.66383192,3.41815630,0.00505033,0.11837857,0.28873239,0.58658401,1.36518754,1.15988593,0.01335316,1.81820428
-5.65782891,3.29940028,0.00497393,0.11131336,0.27238469,0.55937923,1.31319756,1.13953074,0.01303495,1.76281365
-5.65182591,3.17659134,0.00490327,0.10416626,0.25590626,0.53138344,1.25971271,1.11763569,0.01270917,1.70527032
-5.64582291,3.05167117,0.00484018,0.09703906,0.23953952,0.50297181,1.20551982,1.09469137,0.01238233,1.64656134
-5.63981991,2.92654399,0.00478612,0.09002636,0.22350944,0.47451141,1.15138387,1.07120101,0.01206039,1.58765996
-5.63381691,2.80302622,0.00474207,0.08321351,0.20801867,0.44635224,1.09803062,1.04766353,0.01174853,1.52949932
-5.62781391,2.68280074,0.00470855,0.07667507,0.19324364,0.41881919,1.04613088,1.02455703,0.01145106,1.47294817
-5.62181091,2.56737738,0.00468555,0.07047370,0.17933186,0.39220519,0.99628720,1.00232354,0.01117127,1.41878961
-5.61580790,2.45806070,0.00467255,0.06465952,0.16640033,0.36676575,0.94902313,0.98135551,0.01091141,1.36770342
-5.60980490,2.35592623,0.00466853,0.05926996,0.15453508,0.34271498,0.90477544,0.96198446,0.01067266,1.32025257
-5.60380190,2.26180534,0.00467203,0.05433007,0.14379179,0.32022320,0.86388934,0.94447240,0.01045517,1.27687412
-5.59779890,2.17627907,0.00468125,0.04985310,0.13419737,0.29941615,0.82661683,0.92900605,0.01025814,1.23787487
-5.59179590,2.09968078,0.00469413,0.04584155,0.12575238,0.28037566,0.79311800,0.91569421,0.01007993,1.20343148
-5.58579290,2.03210683,0.00470848,0.04228833,0.11843411,0.26314174,0.76346518,0.90456813,0.00991824,1.17359504
-5.57978989,1.97343477,0.00472211,0.03917823,0.11220019,0.24771584,0.73764962,0.89558495,0.00977030,1.14829967
-5.57378689,1.92334787,0.00473303,0.03648938,0.10699250,0.23406516,0.71559050,0.88863382,0.00963303,1.12737467
-5.56778389,1.88136481,0.00473955,0.03419485,0.10274131,0.22212777,0.69714574,0.88354450,0.00950333,1.11055969
-5.56178089,1.84687328,0.00474047,0.03226419,0.09936931,0.21181827,0.68212426,0.88009801,0.00937824,1.09752214
-5.55577789,1.81916613,0.00473523,0.03066486,0.09679566,0.20303384,0.67029934,0.87803878,0.00925517,1.08787639
-5.54977489,1.79747862,0.00472402,0.02936365,0.09493968,0.19566034,0.66142240,0.87708790,0.00913207,1.08120369
-5.54377189,1.78102569,0.00470792,0.02832781,0.09372416,0.18957841,0.65523710,0.87695688,0.00900763,1.07707245
-5.53776888,1.76903772,0.00468898,0.02752617,0.09307839,0.18466926,0.65149295,0.87736132,0.00888138,1.07505798
-5.53176588,1.76079407,0.00467026,0.02692993,0.09294051,0.18082001,0.64995830,0.87803417,0.00875379,1.07476119
-5.52576288,1.75565302,0.00465587,0.02651336,0.09325948,0.17792854,0.65043225,0.87873793,0.00862633,1.07582558
-5.51975988,1.75307778,0.00465095,0.02625429,0.09399642,0.17590754,0.65275503,0.87927542,0.00850149,1.07795221
-5.51375688,1.75265744,0.00466160,0.02613437,0.09512549,0.17468792,0.65681680,0.87949892,0.00838273,1.08091208
-5.50775388,1.75412285,0.00469480,0.02613925,0.09663414,0.17422128,0.66256428,0.87931710,0.00827440,1.08455571
-5.50175088,1.75735670,0.00475827,0.02625855,0.09852291,0.17448153,0.67000534,0.87869992,0.00818168,1.08881968
-5.49574787,1.76239785,0.00486027,0.02648572,0.10080475,0.17546555,0.67921110,0.87768099,0.00811039,1.09372996
-5.48974487,1.76943977,0.00500942,0.02681776,0.10350386,0.17719295,0.69031564,0.87635760,0.00806683,1.09940193
-5.48374187,1.77882308,0.00521441,0.02725489,0.10665409,0.17970483,0.70351306,0.87488825,0.00805757,1.10603715
-5.47773887,1.79102247,0.00548375,0.02780008,0.11029705,0.18306160,0.71905210,0.87348787,0.00808926,1.11391683
-5.47173587,1.80662808,0.00582545,0.02845858,0.11447982,0.18733992,0.73722814,0.87242071,0.00816836,1.12339222
-5.46573287,1.82632199,0.00624671,0.02923737,0.11925240,0.19262876,0.75837288,0.87199119,0.00830092,1.13487208
-5.45972986,1.85085005,0.00675358,0.03014454,0.12466502,0.19902469,0.78284183,0.87253288,0.00849228,1.14880738
-5.45372686,1.88098992,0.00735062,0.03118873,0.13076515,0.20662644,0.81099979,0.87439584,0.00874691,1.16567376
-5.44772386,1.91751592,0.00804060,0.03237853,0.13759460,0.21552899,0.84320483,0.87793281,0.00906810,1.18595191
-5.44172086,1.96116177,0.00882421,0.03372182,0.14518652,0.22581725,0.87979103,0.88348443,0.00945776,1.21010665
-5.43571786,2.01258211,0.00969980,0.03522524,0.15356254,0.23755951,0.92105064,0.89136403,0.00991624,1.23856499
-5.42971486,2.07231423,0.01066317,0.03689364,0.16273010,0.25080104,0.96721611,0.90184255,0.01044217,1.27169406
-5.42371186,2.14074116,0.01170746,0.03872954,0.17268008,0.26555795,1.01844269,0.91513387,0.01103235,1.30977951
-5.41770885,2.21805762,0.01282306,0.04073271,0.18338483,0.28181159,1.07479230,0.93138139,0.01168163,1.35300523
-5.41170585,2.30424021,0.01399769,0.04289979,0.19479667,0.29950388,1.13621931,0.95064617,0.01238299,1.40143511
-5.40570285,2.39902337,0.01521647,0.04522399,0.20684705,0.31853374,1.20255886,0.97289734,0.01312751,1.45499784
-5.39969985,2.50188231,0.01646220,0.04769489,0.21944628,0.33875488,1.27351852,0.99800519,0.01390454,1.51347526
-5.39369685,2.61202406,0.01771568,0.05029834,0.23248405,0.35997521,1.34867360,1.02573744,0.01470185,1.57649516
-5.38769385,2.72838768,0.01895610,0.05301644,0.24583060,0.38195794,1.42746665,1.05575897,0.01550592,1.64352900
-5.38169085,2.84965406,0.02016159,0.05582769,0.25933870,0.40442458,1.50921151,1.08763537,0.01630220,1.71389494
-5.37568784,2.97426547,0.02130979,0.05870715,0.27284625,0.42705969,1.59310171,1.12084023,0.01707552,1.78676640
-5.36968484,3.10045484,0.02237849,0.06162680,0.28617958,0.44951745,1.67822348,1.15476621,0.01781047,1.86118614
-5.36368184,3.22628386,0.02334629,0.06455589,0.29915721,0.47142977,1.76357276,1.18873958,0.01849183,1.93608548
-5.35767884,3.34968891,0.02419323,0.06746149,0.31159398,0.49241574,1.84807598,1.22203785,0.01910505,2.01030828
-5.35167584,3.46853333,0.02490150,0.07030900,0.32330555,0.51209210,1.93061377,1.25390982,0.01963662,2.08263883
-5.34567284,3.58066411,0.02545595,0.07306279,0.33411282,0.53008425,2.01004688,1.28359746,0.02007453,2.15183276
-5.33966983,3.68397086,0.02584463,0.07568680,0.34384639,0.54603745,2.08524339,1.31035860,0.02040865,2.21664978
-5.33366683,3.77644495,0.02605921,0.07814527,0.35235071,0.55962773,2.15510628,1.33348971,0.02063099,2.27588718
-5.32766383,3.85623637,0.02609521,0.08040335,0.35948792,0.57057201,2.21860033,1.35234775,0.02073600,2.32841265
-5.32166083,3.92170613,0.02595217,0.08242784,0.36514107,0.57863699,2.27477745,1.36637012,0.02072070,2.37319536
-5.31565783,3.97147224,0.02563367,0.08418775,0.36921679,0.58364652,2.32279956,1.37509207,0.02058475,2.40933397
-5.30965483,4.00444754,0.02514718,0.08565500,0.37164728,0.58548706,2.36195834,1.37816068,0.02033046,2.43608075
-5.30365183,4.01986797,0.02450377,0.08680493,0.37239159,0.58411100,2.39169125,1.37534501,0.01996266,2.45286081
-5.29764882,4.01731059,0.02371779,0.08761687,0.37143612,0.57953784,2.41159343,1.36654192,0.01948856,2.45928594
-5.29164582,3.99670078,0.02280631,0.08807456,0.36879450,0.57185305,2.42142527,1.35177756,0.01891748,2.45516269
-5.28564282,3.95830892,0.02178865,0.08816659,0.36450679,0.56120495,2.42111560,1.33120448,0.01826055,2.44049467
-5.27963982,3.90273687,0.02068571,0.08788670,0.35863818,0.54779948,2.41076071,1.30509460,0.01753039,2.41547904
-5.27363682,3.83089548,0.01951941,0.08723403,0.35127711,0.53189349,2.39061934,1.27382862,0.01674074,2.38049785
-5.26763382,3.74397418,0.01831204,0.08621328,0.34253308,0.51378660,2.36110423,1.23788229,0.01590609,2.33610449
-5.26163082,3.64340441,0.01708576,0.08483479,0.33253419,0.49381222,2.32277048,1.19781031,0.01504133,2.28300633
-5.25562781,3.53081836,0.01586200,0.08311448,0.32142444,0.47232799,2.27630141,1.15422861,0.01416145,2.22204396
-5.24962481,3.40800485,0.01466111,0.08107370,0.30936087,0.44970614,2.22249243,1.10779579,0.01328119,2.15416832
-5.24362181,3.27686412,0.01350195,0.07873902,0.29651079,0.42632409,2.16223339,1.05919452,0.01241480,2.08041630
-5.23761881,3.13936285,0.01240168,0.07614179,0.28304886,0.40255564,2.09649001,1.00911349,0.01157588,2.00188576
-5.23161581,2.99749102,0.01137555,0.07331771,0.26915435,0.37876300,2.02628479,0.95823067,0.01077714,1.91971082
-5.22561281,2.85322162,0.01043688,0.07030624,0.25500838,0.35528994,1.95267789,0.90719824,0.01003034,1.83503800
-5.21960980,2.70847417,0.00959700,0.06714986,0.24079140,0.33245602,1.87674831,0.85662968,0.00934621,1.74900386
-5.21360680,2.56508268,0.00886533,0.06389338,0.22668064,0.31055221,1.79957573,0.80708916,0.00873437,1.66271456
-5.20760380,2.42476838,0.00824950,0.06058303,0.21284785,0.28983765,1.72222333,0.75908342,0.00820333,1.57722782
-5.20160080,2.28911763,0.00775545,0.05726558,0.19945713,0.27053765,1.64572179,0.71305615,0.00776049,1.49353738
-5.19559780,2.15956470,0.00738761,0.05398746,0.18666288,0.25284274,1.57105482,0.66938468,0.00741215,1.41256017
-5.18959480,2.03737951,0.00714900,0.05079381,0.17460802,0.23690866,1.49914637,0.62837894,0.00716350,1.33512640
-5.18359180,1.92366001,0.00704138,0.04772761,0.16342234,0.22285717,1.43084965,0.59028239,0.00701859,1.26197231
-5.17758879,1.81932881,0.00706533,0.04482882,0.15322109,0.21077737,1.36693832,0.55527460,0.00698039,1.19373578
-5.17158579,1.72513366,0.00722029,0.04213361,0.14410377,0.20072758,1.30809973,0.52347538,0.00705069,1.13095448
-5.16558279,1.64165146,0.00750461,0.03967373,0.13615319,0.19273741,1.25493048,0.49494998,0.00723008,1.07406656
-5.15957979,1.56929522,0.00791553,0.03747591,0.12943475,0.18681012,1.20793414,0.46971514,0.00751793,1.02341342
-5.15357679,1.50832353,0.00844911,0.03556144,0.12399607,0.18292497,1.16752118,0.44774577,0.00791231,0.97924459
-5.14757379,1.45885200,0.00910022,0.03394591,0.11986682,0.18103956,1.13401079,0.42898193,0.00840995,0.94172405
-5.14157079,1.42086632,0.00986244,0.03263906,0.11705888,0.18109212,1.10763444,0.41333584,0.00900622,0.91093791
-5.13556778,1.39423604,0.01072801,0.03164478,0.11556676,0.18300376,1.08854077,0.40069882,0.00969508,0.88690276
-5.12956478,1.37872893,0.01168779,0.03096128,0.11536832,0.18668047,1.07680136,0.39094771,0.01046914,0.86957452
-5.12356178,1.37402498,0.01273127,0.03058134,0.11642573,0.19201509,1.07241680,0.38395081,0.01131965,0.85885696
-5.11755878,1.37972961,0.01384658,0.03049280,0.11868659,0.19888915,1.07532275,0.37957293,0.01223664,0.85460975
-5.11155578,1.39538564,0.01502060,0.03067897,0.12208536,0.20717449,1.08539515,0.37767955,0.01320904,0.85665531
-5.10555278,1.42048329,0.01623910,0.03111935,0.12654483,0.21673484,1.10245437,0.37813985,0.01422486,0.86478430
-5.09954977,1.45446798,0.01748695,0.03179021,0.13197769,0.22742723,1.12626771,0.38082851,0.01527138,0.87875919
-5.09354677,1.49674567,0.01874836,0.03266535,0.13828823,0.23910330,1.15655017,0.38562625,0.01633548,0.89831597
-5.08754377,1.54668545,0.02000721,0.03371680,0.14537396,0.25161043,1.19296324,0.39241921,0.01740387,0.92316366
-5.08154077,1.60361971,0.02124738,0.03491557,0.15312723,0.26479283,1.23511189,0.40109696,0.01846341,0.95298199
-5.07553777,1.66684189,0.02245312,0.03623231,0.16143673,0.27849242,1.28254011,0.41154969,0.01950146,0.98741732
-5.06953477,1.73560251,0.02360941,0.03763796,0.17018889,0.29254973,1.33472545,0.42366431,0.02050611,1.02607731
-5.06353177,1.80910409,0.02470234,0.03910429,0.17926916,0.30680464,1.39107318,0.43732024,0.02146656,1.06852487
-5.05752876,1.88649570,0.02571943,0.04060439,0.18856314,0.32109709,1.45091114,0.45238475,0.02237327,1.11427216
-5.05152576,1.96686829,0.02664994,0.04211306,0.19795749,0.33526793,1.51348588,0.46870854,0.02321825,1.16277526
-5.04552276,2.04925155,0.02748506,0.04360703,0.20734082,0.34915964,1.57796127,0.48612180,0.02399512,1.21343051
-5.03951976,2.13261359,0.02821815,0.04506521,0.21660442,0.36261732,1.64342031,0.50443115,0.02469924,1.26557303
-5.03351676,2.21586394,0.02884476,0.04646872,0.22564289,0.37548981,1.70887099,0.52341776,0.02532775,1.31847835
-5.02751376,2.29786094,0.02936270,0.04780089,0.23435478,0.38763095,1.77325659,0.54283705,0.02587945,1.37136743
-5.02151076,2.37742371,0.02977196,0.04904721,0.24264319,0.39890116,1.83547092,0.56241999,0.02635473,1.42341553
-5.01550775,2.45334887,0.03007458,0.05019517,0.25041643,0.40916915,1.89437822,0.58187627,0.02675544,1.47376499
-5.00950475,2.52443197,0.03027443,0.05123410,0.25758868,0.41831396,1.94883746,0.60089920,0.02708462,1.52154165
-5.00350175,2.58949278,0.03037703,0.05215500,0.26408078,0.42622701,1.99773043,0.61917223,0.02734630,1.56587455
-4.99749875,2.64740376,0.03038918,0.05295034,0.26982102,0.43281433,2.03999234,0.63637691,0.02754524,1.60591812
-4.99149575,2.69712041,0.03031872,0.05361391,0.27474601,0.43799870,2.07464386,0.65220182,0.02768664,1.64087595
-4.98549275,2.73771193,0.03017413,0.05414064,0.27880157,0.44172167,2.10082308,0.66635206,0.02777589,1.67002507
-4.97948974,2.76839084,0.02996425,0.05452654,0.28194354,0.44394525,2.11781568,0.67855891,0.02781835,1.69273939
-4.97348674,2.78853959,0.02969797,0.05476855,0.28413857,0.44465322,2.12508181,0.68858897,0.02781905,1.70851131
-4.96748374,2.79773295,0.02938388,0.05486458,0.28536474,0.44385185,2.12227824,0.69625231,0.02778256,1.71697000
-4.96148074,2.79575440,0.02903006,0.05481344,0.28561197,0.44157003,2.10927432,0.70140933,0.02771281,1.71789552
-4.95547774,2.78260569,0.02864381,0.05461489,0.28488221,0.43785864,2.08616078,0.70397559,0.02761294,1.71122784
-4.94947474,2.75850868,0.02823151,0.05426966,0.28318938,0.43278919,2.05325077,0.70392462,0.02748526,1.69707014
-4.94347174,2.72389908,0.02779843,0.05377948,0.28055891,0.42645175,2.01107278,0.70128842,0.02733115,1.67568604
-4.93746873,2.67941231,0.02734869,0.05314711,0.27702703,0.41895218,1.96035551,0.69615552,0.02715110,1.64749091
-4.93146573,2.62586185,0.02688518,0.05237637,0.27263982,0.41040885,1.90200538,0.68866675,0.02694471,1.61303747
-4.92546273,2.56421124,0.02640958,0.05147212,0.26745189,0.40094891,1.83707756,0.67900905,0.02671077,1.57299630
-4.91945973,2.49554085,0.02592240,0.05044027,0.26152494,0.39070436,1.76674162,0.66740737,0.02644733,1.52813230
-4.91345673,2.42101107,0.02542309,0.04928768,0.25492613,0.37980804,1.69224360,0.65411533,0.02615185,1.47927803
-4.90745373,2.34182371,0.02491017,0.04802213,0.24772647,0.36838980,1.61486583,0.63940505,0.02582134,1.42730520
-4.90145073,2.25918326,0.02438141,0.04665221,0.23999908,0.35657300,1.53588652,0.62355650,0.02545253,1.37309574
-4.89544772,2.17425989,0.02383398,0.04518721,0.23181771,0.34447152,1.45654066,0.60684720,0.02504202,1.31751351
-4.88944472,2.08815576,0.02326476,0.04363698,0.22325529,0.33218738,1.37798386,0.58954240,0.02458655,1.26137808
-4.88344172,2.00187597,0.02267047,0.04201184,0.21438275,0.31980915,1.30126063,0.57188654,0.02408311,1.20544147
-4.87743872,1.91630520,0.02204800,0.04032242,0.20526803,0.30741100,1.22727814,0.55409597,0.02352923,1.15036883
-4.87143572,1.83219082,0.02139459,0.03857959,0.19597544,0.29505266,1.15678634,0.53635352,0.02292307,1.09672366
-4.86543272,1.75013281,0.02070805,0.03679426,0.18656519,0.28277998,1.09036505,0.51880493,0.02226367,1.04495798
-4.85942971,1.67058035,0.01998698,0.03497739,0.17709318,0.27062617,1.02841804,0.50155712,0.02155105,0.99540749
-4.85342671,1.59383495,0.01923091,0.03313980,0.16761105,0.25861347,0.97117415,0.48467850,0.02078632,0.94829179
-4.84742371,1.52005934,0.01844043,0.03129216,0.15816632,0.24675523,0.91869487,0.46820092,0.01997177,0.90371914
-4.84142071,1.44929119,0.01761725,0.02944486,0.14880270,0.23505818,0.87088767,0.45212320,0.01911085,0.86169533
-4.83541771,1.38146087,0.01676422,0.02760801,0.13956038,0.22352474,0.82752433,0.43641596,0.01820819,0.82213597
-4.82941471,1.31641174,0.01588531,0.02579128,0.13047644,0.21215521,0.78826296,0.42102734,0.01726951,0.78488133
-4.82341171,1.25392219,0.01498556,0.02400393,0.12158513,0.20094980,0.75267275,0.40588934,0.01630149,0.74971301
-4.81740870,1.19372795,0.01407091,0.02225466,0.11291816,0.18991030,0.72026006,0.39092444,0.01531163,0.71637143
-4.81140570,1.13554382,0.01314808,0.02055163,0.10450485,0.17904141,0.69049487,0.37605211,0.01430804,0.68457341
-4.80540270,1.07908390,0.01222439,0.01890229,0.09637219,0.16835166,0.66283626,0.36119491,0.01329922,0.65402901
-4.79939970,1.02407934,0.01130753,0.01731341,0.08854491,0.15785387,0.63675609,0.34628400,0.01229386,0.62445695
-4.79339670,0.97029337,0.01040541,0.01579094,0.08104532,0.14756528,0.61175996,0.33126373,0.01130054,0.59559809
-4.78739370,0.91753295,0.00952594,0.01433998,0.07389319,0.13750731,0.58740487,0.31609523,0.01032757,0.56722649
-4.78139070,0.86565696,0.00867684,0.01296477,0.06710562,0.12770499,0.56331299,0.30075890,0.00938271,0.53915784
-4.77538769,0.81458104,0.00786553,0.01166858,0.06069682,0.11818626,0.53918149,0.28525577,0.00847302,0.51125510
-4.76938469,0.76427898,0.00709899,0.01045375,0.05467799,0.10898105,0.51478823,0.26960770,0.00760467,0.48343140
-4.76338169,0.71478125,0.00638366,0.00932166,0.04905722,0.10012033,0.48999351,0.25385662,0.00678288,0.45565025
-4.75737869,0.66617085,0.00572549,0.00827276,0.04383946,0.09163513,0.46473821,0.23806275,0.00601176,0.42792344
-4.75137569,0.61857717,0.00512986,0.00730659,0.03902660,0.08355572,0.43903880,0.22230224,0.00529434,0.40030690
-4.74537269,0.57216817,0.00460169,0.00642186,0.03461755,0.07591076,0.41297964,0.20666403,0.00463256,0.37289492
-4.73936968,0.52714170,0.00414548,0.00561649,0.03060853,0.06872668,0.38670340,0.19124651,0.00402730,0.34581325
-4.73336668,0.48371628,0.00376544,0.00488775,0.02699332,0.06202725,0.36040008,0.17615391,0.00347846,0.31921145
-4.72736368,0.44212191,0.00346563,0.00423228,0.02376368,0.05583323,0.33429534,0.16149275,0.00298508,0.29325493
-4.72136068,0.40259149,0.00325005,0.00364627,0.02090969,0.05016232,0.30863878,0.14736838,0.00254543,0.26811725
-4.71535768,0.36535288,0.00312279,0.00312551,0.01842022,0.04502911,0.28369264,0.13388197,0.00215718,0.24397276
-4.70935468,0.33062225,0.00308816,0.00266554,0.01628339,0.04044533,0.25972139,0.12112783,0.00181755,0.22099020
-4.70335168,0.29859860,0.00315073,0.00226173,0.01448690,0.03642008,0.23698256,0.10919128,0.00152342,0.19932715
-4.69734867,0.26945968,0.00331543,0.00190939,0.01301850,0.03296023,0.21571903,0.09814710,0.00127152,0.17912571
-4.69134567,0.24335927,0.00358754,0.00160386,0.01186622,0.03007074,0.19615286,0.08805849,0.00105851,0.16050929
-4.68534267,0.22042566,0.00397265,0.00134058,0.01101868,0.02775519,0.17848067,0.07897660,0.00088116,0.14358065
-4.67933967,0.20076133,0.00447663,0.00111517,0.01046520,0.02601605,0.16287056,0.07094056,0.00073646,0.12842098
-4.67333667,0.18444348,0.00510542,0.00092350,0.01019589,0.02485511,0.14946028,0.06397787,0.00062167,0.11508985
-4.66733367,0.17152523,0.00586496,0.00076169,0.01020166,0.02427376,0.13835653,0.05810517,0.00053446,0.10362609
-4.66133067,0.16203736,0.00676091,0.00062621,0.01047412,0.02427319,0.12963516,0.05332921,0.00047298,0.09404908
-4.65532766,0.15599026,0.00779847,0.00051387,0.01100545,0.02485454,0.12334193,0.04964799,0.00043589,0.08636055
-4.64932466,0.15337589,0.00898214,0.00042183,0.01178817,0.02601899,0.11949367,0.04705189,0.00042245,0.08054647
-4.64332166,0.15416976,0.01031547,0.00034766,0.01281496,0.02776773,0.11807968,0.04552485,0.00043256,0.07657900
