energy_ev,total_up,Ag_p_up,Ag_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.93846923,4.18074538,0.97537447,0.81196203,0.34636871,2.60390899,0.00705339,0.03949089,0.03119948,0.28921816
-2.93246623,4.00771854,0.94685845,0.78595123,0.33859779,2.47986560,0.00682948,0.03868050,0.03023966,0.28062770
-2.92646323,3.84378032,0.91547613,0.75950735,0.33160695,2.36533642,0.00667076,0.03802892,0.02928914,0.27176389
-2.92046023,3.68992463,0.88177348,0.73295225,0.32561699,2.26062360,0.00657511,0.03756560,0.02836955,0.26278973
-2.91445723,3.54705161,0.84632859,0.70660870,0.32085312,2.16592742,0.00654057,0.03731970,0.02750319,0.25387613
-2.90845423,3.41594975,0.80973642,0.68079299,0.31753942,2.08134532,0.00656532,0.03731942,0.02671241,0.24519749
-2.90245123,3.29727836,0.77259352,0.65580789,0.31589251,2.00687139,0.00664763,0.03759129,0.02601890,0.23692691
-2.89644822,3.19155087,0.73548293,0.63193588,0.31611475,1.94239639,0.00678583,0.03815943,0.02544306,0.22923126
-2.89044522,3.09911977,0.69895980,0.60943296,0.31838712,1.88770859,0.00697817,0.03904479,0.02500325,0.22226637
-2.88444222,3.02016345,0.66353822,0.58852308,0.32286200,1.84249535,0.00722271,0.04026430,0.02471518,0.21617239
-2.87843922,2.95467576,0.62967943,0.56939327,0.32965615,1.80634587,0.00751721,0.04183017,0.02459126,0.21106944
-2.87243622,2.90245845,0.59778194,0.55218955,0.33884421,1.77875491,0.00785901,0.04374911,0.02464006,0.20705388
-2.86643322,2.86311724,0.56817355,0.53701374,0.35045290,1.75912779,0.00824488,0.04602167,0.02486585,0.20419520
-2.86043022,2.83606181,0.54110576,0.52392111,0.36445640,1.74678688,0.00867094,0.04864175,0.02526830,0.20253364
-2.85442721,2.82051012,0.51675044,0.51291914,0.38077300,1.74097942,0.00913259,0.05159614,0.02584223,0.20207880
-2.84842421,2.81549744,0.49519892,0.50396723,0.39926347,1.74088714,0.00962444,0.05486436,0.02657758,0.20280909
-2.84242121,2.81989040,0.47646348,0.49697756,0.41973114,1.74563749,0.01014035,0.05841864,0.02745955,0.20467232
-2.83641821,2.83240602,0.46048115,0.49181720,0.44192400,1.75431670,0.01067344,0.06222415,0.02846880,0.20758716
-2.83041521,2.85163587,0.44711963,0.48831126,0.46553876,1.76598451,0.01121619,0.06623946,0.02958195,0.21144574
-2.82441221,2.87607496,0.43618515,0.48624740,0.49022689,1.77969055,0.01176058,0.07041731,0.03077219,0.21611705
-2.81840920,2.90415492,0.42743193,0.48538138,0.51560254,1.79449199,0.01229830,0.07470553,0.03200994,0.22145122
-2.81240620,2.93428067,0.42057298,0.48544385,0.54125199,1.80947215,0.01282094,0.07904822,0.03326382,0.22728448
-2.80640320,2.96486954,0.41529179,0.48614789,0.56674447,1.82375952,0.01332030,0.08338713,0.03450151,0.23344460
-2.80040020,2.99439161,0.41125454,0.48719751,0.59164385,1.83654662,0.01378863,0.08766311,0.03569081,0.23975663
-2.79439720,3.02140967,0.40812235,0.48829649,0.61552073,1.84710779,0.01421899,0.09181762,0.03680064,0.24604875
-2.78839420,3.04461738,0.40556321,0.48915753,0.63796457,1.85481537,0.01460551,0.09579435,0.03780209,0.25215793
-2.78239120,3.06287377,0.40326308,0.48951125,0.65859511,1.85915333,0.01494373,0.09954062,0.03866930,0.25793529
-2.77638819,3.07523267,0.40093578,0.48911470,0.67707284,1.85972763,0.01523080,0.10300879,0.03938034,0.26325073
-2.77038519,3.08096552,0.39833142,0.48775902,0.69310792,1.85627277,0.01546574,0.10615736,0.03991789,0.26799691
-2.76438219,3.07957646,0.39524297,0.48527593,0.70646717,1.84865402,0.01564959,0.10895192,0.04026981,0.27209221
-2.75837919,3.07080894,0.39151078,0.48154276,0.71697902,1.83686511,0.01578547,0.11136581,0.04042941,0.27548260
-2.75237619,3.05464338,0.38702510,0.47648579,0.72453606,1.82102138,0.01587859,0.11338045,0.04039567,0.27814240
-2.74637319,3.03128615,0.38172639,0.47008161,0.72909527,1.80134864,0.01593615,0.11498540,0.04017312,0.28007394
-2.74037019,3.00115027,0.37560356,0.46235674,0.73067609,1.77816834,0.01596718,0.11617815,0.03977161,0.28130601
-2.73436718,2.96482913,0.36869044,0.45338517,0.72935641,1.75187964,0.01598221,0.11696368,0.03920586,0.28189143
-2.72836418,2.92306438,0.36106060,0.44328428,0.72526685,1.72293947,0.01599298,0.11735378,0.03849490,0.28190362
-2.72236118,2.87671006,0.35282093,0.43220915,0.71858386,1.69184152,0.01601196,0.11736624,0.03766135,0.28143264
-2.71635818,2.82669467,0.34410431,0.42034571,0.70952188,1.65909530,0.01605184,0.11702403,0.03673066,0.28058071
-2.71035518,2.77398332,0.33506189,0.40790298,0.69832512,1.62520646,0.01612508,0.11635434,0.03573027,0.27945748
-2.70435218,2.71954193,0.32585529,0.39510491,0.68525953,1.59065910,0.01624325,0.11538776,0.03468888,0.27817541
-2.69834917,2.66430516,0.31664915,0.38218216,0.67060508,1.55590126,0.01641659,0.11415748,0.03363559,0.27684533
-2.69234617,2.60914955,0.30760445,0.36936430,0.65464902,1.52133383,0.01665341,0.11269867,0.03259931,0.27557248
-2.68634317,2.55487301,0.29887281,0.35687272,0.63768002,1.48730361,0.01695970,0.11104798,0.03160815,0.27445321
-2.68034017,2.50218108,0.29059206,0.34491464,0.61998363,1.45410021,0.01733872,0.10924313,0.03068899,0.27357240
-2.67433717,2.45168035,0.28288320,0.33367834,0.60183883,1.42195705,0.01779071,0.10732275,0.02986712,0.27300171
-2.66833417,2.40387853,0.27584876,0.32332988,0.58351576,1.39105559,0.01831276,0.10532623,0.02916613,0.27279876
-2.66233117,2.35919045,0.26957258,0.31401129,0.56527439,1.36153253,0.01889877,0.10329369,0.02860776,0.27300707
-2.65632816,2.31794901,0.26412078,0.30584017,0.54736398,1.33348894,0.01953950,0.10126598,0.02821197,0.27365686
-2.65032516,2.28041954,0.25954385,0.29891055,0.53002291,1.30700052,0.02022289,0.09928467,0.02799707,0.27476647
-2.64432216,2.24681630,0.25587951,0.29329488,0.51347877,1.28212821,0.02093436,0.09739194,0.02797981,0.27634425
-2.63831916,2.21731933,0.25315598,0.28904684,0.49794837,1.25892802,0.02165729,0.09563036,0.02817560,0.27839085
-2.63231616,2.19209038,0.25139555,0.28620457,0.48363734,1.23745960,0.02237362,0.09404266,0.02859861,0.28090166
-2.62631316,2.17128643,0.25061789,0.28479418,0.47073932,1.21779274,0.02306451,0.09267113,0.02926185,0.28386916
-2.62031016,2.15506990,0.25084304,0.28483303,0.45943447,1.20001146,0.02371096,0.09155710,0.03017723,0.28728511
-2.61430715,2.14361456,0.25209356,0.28633268,0.44988734,1.18421542,0.02429462,0.09074007,0.03135545,0.29114238
-2.60830415,2.13710699,0.25439598,0.28930110,0.44224418,1.17051863,0.02479839,0.09025686,0.03280579,0.29543621
-2.60230115,2.13574322,0.25778111,0.29374402,0.43662963,1.15904561,0.02520711,0.09014061,0.03453589,0.30016496
-2.59629815,2.13972105,0.26228333,0.29966539,0.43314323,1.14992546,0.02550811,0.09041978,0.03655129,0.30533014
-2.59029515,2.14922848,0.26793883,0.30706679,0.43185573,1.14328410,0.02569167,0.09111709,0.03885505,0.31093590
-2.58429215,2.16442918,0.27478296,0.31594589,0.43280557,1.13923547,0.02575137,0.09224868,0.04144716,0.31698777
-2.57828914,2.18544594,0.28284671,0.32629413,0.43599575,1.13787223,0.02568429,0.09382322,0.04432409,0.32349098
-2.57228614,2.21234339,0.29215265,0.33809367,0.44139135,1.13925666,0.02549104,0.09584135,0.04747822,0.33044832
-2.56628314,2.24511111,0.30271059,0.35131407,0.44891788,1.14341230,0.02517574,0.09829525,0.05089744,0.33785774
-2.56028014,2.28364826,0.31451321,0.36590866,0.45846070,1.15031702,0.02474575,0.10116849,0.05456478,0.34570984
-2.55427714,2.32775105,0.32753188,0.38181122,0.46986550,1.15989782,0.02421137,0.10443617,0.05845819,0.35398548
-2.54827414,2.37710374,0.34171314,0.39893299,0.48294011,1.17202786,0.02358539,0.10806530,0.06255054,0.36265364
-2.54227114,2.43127402,0.35697586,0.41716043,0.49745742,1.18652577,0.02288255,0.11201548,0.06680974,0.37166967
-2.53626813,2.48971332,0.37320955,0.43635387,0.51315953,1.20315747,0.02211906,0.11623979,0.07119911,0.38097421
-2.53026513,2.55176202,0.39027368,0.45634732,0.52976286,1.22164023,0.02131191,0.12068597,0.07567802,0.39049276
-2.52426213,2.61665989,0.40799844,0.47694937,0.54696430,1.24164904,0.02047839,0.12529772,0.08020259,0.40013599
-2.51825913,2.68356099,0.42618666,0.49794541,0.56444789,1.26282467,0.01963546,0.13001614,0.08472676,0.40980098
-2.51225613,2.75155287,0.44461705,0.51910106,0.58189217,1.28478337,0.01879931,0.13478127,0.08920338,0.41937317
-2.50625313,2.81967897,0.46304862,0.54016660,0.59897764,1.30712745,0.01798489,0.13953369,0.09358551,0.42872905
-2.50025013,2.88696356,0.48122599,0.56088240,0.61539439,1.32945654,0.01720557,0.14421602,0.09782771,0.43773954
-2.49424712,2.95243786,0.49888556,0.58098498,0.63084941,1.35137879,0.01647289,0.14877448,0.10188744,0.44627385
-2.48824412,3.01516666,0.51576220,0.60021357,0.64507363,1.37252175,0.01579636,0.15316021,0.10572631,0.45420362
-2.48224112,3.07427389,0.53159609,0.61831672,0.65782826,1.39254234,0.01518339,0.15733053,0.10931135,0.46140730
-2.47623812,3.12896648,0.54613964,0.63505887,0.66891041,1.41113565,0.01463927,0.16125006,0.11261603,0.46777431
-2.47023512,3.17855546,0.55916403,0.65022640,0.67815784,1.42804223,0.01416722,0.16489150,0.11562108,0.47320915
-2.46423212,3.22247344,0.57046526,0.66363309,0.68545263,1.44305362,0.01376856,0.16823638,0.11831517,0.47763486
-2.45822911,3.26028809,0.57986935,0.67512466,0.69072379,1.45601606,0.01344280,0.17127543,0.12069518,0.48099599
-2.45222611,3.29171103,0.58723664,0.68458229,0.69394871,1.46683229,0.01318793,0.17400878,0.12276625,0.48326089
-2.44622311,3.31660202,0.59246498,0.69192494,0.69515336,1.47546150,0.01300059,0.17644596,0.12454155,0.48442303
-2.44022011,3.33496850,0.59549177,0.69711058,0.69441139,1.48191742,0.01287637,0.17860555,0.12604168,0.48450154
-2.43421711,3.34696048,0.59629483,0.70013611,0.69184190,1.48626488,0.01281002,0.18051471,0.12729390,0.48354087
-2.42821411,3.35286120,0.59489197,0.70103619,0.68760610,1.48861491,0.01279572,0.18220834,0.12833104,0.48160951
-2.42221111,3.35307399,0.59133963,0.69988105,0.68190287,1.48911857,0.01282736,0.18372816,0.12919023,0.47879792
-2.41620810,3.34810577,0.58573029,0.69677334,0.67496321,1.48795984,0.01289870,0.18512140,0.12991150,0.47521574
-2.41020510,3.33854778,0.57818911,0.69184420,0.66704379,1.48534774,0.01300368,0.18643936,0.13053623,0.47098834
-2.40420210,3.32505426,0.56886972,0.68524879,0.65841959,1.48150796,0.01313653,0.18773579,0.13110559,0.46625290
-2.39819910,3.30831948,0.55794945,0.67716125,0.64937597,1.47667417,0.01329202,0.18906500,0.13165895,0.46115407
-2.39219610,3.28905402,0.54562411,0.66776956,0.64020013,1.47107924,0.01346555,0.19047991,0.13223235,0.45583945
-2.38619310,3.26796078,0.53210246,0.65727012,0.63117233,1.46494667,0.01365327,0.19202995,0.13285710,0.45045499
-2.38019010,3.24571143,0.51760058,0.64586248,0.62255712,1.45848232,0.01385216,0.19375894,0.13355848,0.44514038
-2.37418709,3.22292388,0.50233636,0.63374419,0.61459466,1.45186675,0.01406005,0.19570299,0.13435467,0.44002473
-2.36818409,3.20014159,0.48652410,0.62110594,0.60749278,1.44524829,0.01427562,0.19788852,0.13525587,0.43522257
-2.36218109,3.17781517,0.47036958,0.60812716,0.60141968,1.43873718,0.01449830,0.20033042,0.13626370,0.43083027
-2.35617809,3.15628705,0.45406547,0.59497211,0.59649795,1.43240087,0.01472821,0.20303059,0.13737088,0.42692316
-2.35017509,3.13577983,0.43778749,0.58178653,0.59279997,1.42626085,0.01496596,0.20597679,0.13856114,0.42355322
-2.34417209,3.11638877,0.42169123,0.56869510,0.59034507,1.42029101,0.01521250,0.20914202,0.13980951,0.42074770
-2.33816908,3.09807904,0.40590966,0.55579952,0.58909863,1.41441790,0.01546887,0.21248443,0.14108285,0.41850852
-2.33216608,3.08068802,0.39055165,0.54317748,0.58897338,1.40852286,0.01573596,0.21594782,0.14234068,0.41681267
-2.32616308,3.06393289,0.37570124,0.53088249,0.58983276,1.40244623,0.01601428,0.21946291,0.14353631,0.41561350
-2.32016008,3.04742345,0.36141781,0.51894445,0.59149656,1.39599346,0.01630372,0.22294913,0.14461819,0.41484300
-2.31415708,3.03068008,0.34773711,0.50737123,0.59374856,1.38894318,0.01660329,0.22631715,0.14553149,0.41441494
-2.30815408,3.01315623,0.33467309,0.49615085,0.59634597,1.38105687,0.01691100,0.22947192,0.14621984,0.41422882
-2.30215108,2.99426481,0.32222038,0.48525451,0.59903032,1.37208999,0.01722369,0.23231623,0.14662714,0.41417449
-2.29614807,2.97340754,0.31035740,0.47464016,0.60153935,1.36180399,0.01753696,0.23475455,0.14669955,0.41413729
-2.29014507,2.95000585,0.29904983,0.46425656,0.60361941,1.34997880,0.01784521,0.23669709,0.14638731,0.41400342
-2.28414207,2.92353227,0.28825444,0.45404754,0.60503777,1.33642523,0.01814170,0.23806380,0.14564657,0.41366543
-2.27813907,2.89354051,0.27792299,0.44395647,0.60559414,1.32099664,0.01841868,0.23878820,0.14444108,0.41302751
-2.27213607,2.85969293,0.26800598,0.43393054,0.60513103,1.30359929,0.01866766,0.23882073,0.14274360,0.41201025
-2.26613307,2.82178380,0.25845631,0.42392476,0.60354213,1.28420069,0.01887968,0.23813156,0.14053711,0.41055477
-2.26013007,2.77975704,0.24923237,0.41390542,0.60077837,1.26283561,0.01904565,0.23671263,0.13781559,0.40862590
-2.25412706,2.73371727,0.24030069,0.40385288,0.59685132,1.23960910,0.01915673,0.23457873,0.13458458,0.40621419
-2.24812406,2.68393350,0.23163794,0.39376347,0.59183350,1.21469636,0.01920469,0.23176767,0.13086121,0.40333675
-2.24212106,2.63083482,0.22323217,0.38365051,0.58585574,1.18833928,0.01918230,0.22833938,0.12667391,0.40003663
-2.23611806,2.57499820,0.21508328,0.37354427,0.57910146,1.16083967,0.01908369,0.22437402,0.12206177,0.39638097
-2.23011506,2.51712866,0.20720283,0.36349088,0.57179824,1.13254941,0.01890465,0.21996914,0.11707344,0.39245782
-2.22411206,2.45803280,0.19961299,0.35355036,0.56420692,1.10385786,0.01864285,0.21523604,0.11176583,0.38837180
-2.21810905,2.39858661,0.19234504,0.34379370,0.55660890,1.07517720,0.01829806,0.21029547,0.10620249,0.38423888
-2.21210605,2.33969946,0.18543712,0.33429926,0.54929218,1.04692611,0.01787221,0.20527289,0.10045181,0.38018048
-2.20610305,2.28227560,0.17893183,0.32514866,0.54253685,1.01951292,0.01736940,0.20029351,0.09458513,0.37631717
-2.20010005,2.22717554,0.17287339,0.31642233,0.53660077,0.99331873,0.01679584,0.19547740,0.08867483,0.37276237
-2.19409705,2.17517896,0.16730482,0.30819504,0.53170627,0.96868153,0.01615971,0.19093484,0.08279237,0.36961637
-2.18809405,2.12695121,0.16226522,0.30053161,0.52802837,0.94588211,0.01547091,0.18676217,0.07700659,0.36696101
-2.18209105,2.08301512,0.15778718,0.29348308,0.52568538,0.92513237,0.01474087,0.18303836,0.07138206,0.36485523
-2.17608804,2.04372948,0.15389470,0.28708349,0.52473217,0.90656675,0.01398216,0.17982250,0.06597773,0.36333188
-2.17008504,2.00927553,0.15060146,0.28134750,0.52515661,0.89023715,0.01320824,0.17715217,0.06084583,0.36239587
-2.16408204,1.97965178,0.14790974,0.27626903,0.52687930,0.87611166,0.01243309,0.17504297,0.05603107,0.36202378
-2.15807904,1.95467779,0.14580996,0.27182085,0.52975656,0.86407710,0.01167092,0.17348905,0.05157018,0.36216503
-2.15207604,1.93400630,0.14428076,0.26795532,0.53358668,0.85394525,0.01093583,0.17246465,0.04749164,0.36274445
-2.14607304,1.91714331,0.14328985,0.26460612,0.53811897,0.84546255,0.01024158,0.17192656,0.04381586,0.36366612
-2.14007004,1.90347482,0.14279524,0.26169094,0.54306512,0.83832257,0.00960130,0.17181734,0.04055547,0.36481840
-2.13406703,1.89229884,0.14274712,0.25911494,0.54811245,0.83218085,0.00902735,0.17206908,0.03771587,0.36607965
-2.12806403,1.88286099,0.14308995,0.25677486,0.55293818,0.82667116,0.00853111,0.17260753,0.03529599,0.36732455
-2.12206103,1.87439181,0.14376489,0.25456349,0.55722412,0.82142253,0.00812284,0.17335640,0.03328910,0.36843050
-2.11605803,1.86614380,0.14471228,0.25237428,0.56067092,0.81607609,0.00781162,0.17424147,0.03168373,0.36928383
-2.11005503,1.85742644,0.14587406,0.25010594,0.56301141,0.81030104,0.00760524,0.17519444,0.03046459,0.36978554
-2.10405203,1.84763736,0.14719608,0.24766664,0.56402204,0.80380888,0.00751016,0.17615625,0.02961346,0.36985611
-2.09804902,1.83628826,0.14862997,0.24497774,0.56353225,0.79636539,0.00753142,0.17707976,0.02911003,0.36943929
-2.09204602,1.82302444,0.15013473,0.24197682,0.56143112,0.78779974,0.00767265,0.17793152,0.02893263,0.36850468
-2.08604302,1.80763718,0.15167778,0.23861987,0.55767116,0.77801053,0.00793601,0.17869284,0.02905885,0.36704881
-2.08004002,1.79006852,0.15323545,0.23488254,0.55226906,0.76696846,0.00832218,0.17935982,0.02946603,0.36509496
-2.07403702,1.77040868,0.15479299,0.23076051,0.54530365,0.75471570,0.00883029,0.17994262,0.03013163,0.36269158
-2.06803402,1.74888643,0.15634410,0.22626888,0.53691101,0.74136213,0.00945799,0.18046392,0.03103344,0.35990953
-2.06203102,1.72585321,0.15788991,0.22144068,0.52727731,0.72707876,0.01020139,0.18095668,0.03214972,0.35683825
-2.05602801,1.70176225,0.15943773,0.21632469,0.51662975,0.71208877,0.01105511,0.18146142,0.03345923,0.35358124
-2.05002501,1.67714391,0.16099951,0.21098262,0.50522609,0.69665676,0.01201239,0.18202316,0.03494115,0.35025095
-2.04402201,1.65257865,0.16259020,0.20548584,0.49334347,0.68107673,0.01306509,0.18268818,0.03657506,0.34696355
-2.03801901,1.62866924,0.16422614,0.19991189,0.48126692,0.66565954,0.01420394,0.18350080,0.03834077,0.34383376
-2.03201601,1.60601369,0.16592361,0.19434094,0.46927836,0.65072031,0.01541862,0.18450040,0.04021826,0.34097001
-2.02601301,1.58518005,0.16769766,0.18885233,0.45764639,0.63656655,0.01669806,0.18571875,0.04218759,0.33847027
-2.02001001,1.56668446,0.16956128,0.18352143,0.44661742,0.62348729,0.01803067,0.18717787,0.04422888,0.33641867
-2.01400700,1.55097314,0.17152508,0.17841687,0.43640847,0.61174378,0.01940463,0.18888845,0.04632234,0.33488301
-2.00800400,1.53840911,0.17359736,0.17359844,0.42720174,0.60156206,0.02080822,0.19084896,0.04844835,0.33391335
-2.00200100,1.52926382,0.17578465,0.16911538,0.41914130,0.59312745,0.02223015,0.19304540,0.05058763,0.33354159
-1.99599800,1.52371376,0.17809273,0.16500554,0.41233167,0.58658113,0.02365989,0.19545171,0.05272144,0.33378202
-1.98999500,1.52184193,0.18052791,0.16129500,0.40683827,0.58201885,0.02508797,0.19803085,0.05483182,0.33463282
-1.98399200,1.52364344,0.18309862,0.15799840,0.40268964,0.57949140,0.02650626,0.20073634,0.05690189,0.33607824
-1.97798899,1.52903488,0.18581705,0.15511976,0.39988102,0.57900687,0.02790820,0.20351431,0.05891615,0.33809135
-1.97198599,1.53786643,0.18870085,0.15265381,0.39837910,0.58053423,0.02928896,0.20630585,0.06086075,0.34063726
-1.96598299,1.54993596,0.19177457,0.15058758,0.39812752,0.58400806,0.03064557,0.20904959,0.06272377,0.34367643
-1.95997999,1.56500419,0.19507091,0.14890236,0.39905286,0.58933408,0.03197695,0.21168429,0.06449545,0.34716803
-1.95397699,1.58281016,0.19863149,0.14757563,0.40107072,0.59639502,0.03328383,0.21415148,0.06616836,0.35107308
-1.94797399,1.60308600,0.20250716,0.14658310,0.40409156,0.60505680,0.03456870,0.21639787,0.06773746,0.35535733
-1.94197099,1.62557055,0.20675773,0.14590063,0.40802614,0.61517440,0.03583562,0.21837747,0.06920021,0.35999364
-1.93596798,1.65002114,0.21145116,0.14550588,0.41279021,0.62659754,0.03708998,0.22005347,0.07055640,0.36496378
-1.92996498,1.67622314,0.21666209,0.14537976,0.41830837,0.63917573,0.03833827,0.22139961,0.07180814,0.37025972
-1.92396198,1.70399700,0.22246987,0.14550757,0.42451696,0.65276265,0.03958775,0.22240110,0.07295953,0.37588420
-1.91795898,1.73320262,0.22895612,0.14587961,0.43136586,0.66721971,0.04084616,0.22305515,0.07401647,0.38185075
-1.91195598,1.76374097,0.23620185,0.14649161,0.43881938,0.68241881,0.04212138,0.22337088,0.07498629,0.38818299
-1.90595298,1.79555311,0.24428433,0.14734460,0.44685600,0.69824418,0.04342114,0.22336889,0.07587735,0.39491348
-1.89994997,1.82861666,0.25327374,0.14844448,0.45546735,0.71459323,0.04475263,0.22308036,0.07669864,0.40208198
-1.89394697,1.86293996,0.26322980,0.14980124,0.46465622,0.73137667,0.04612226,0.22254573,0.07745936,0.40973322
-1.88794397,1.89855424,0.27419844,0.15142785,0.47443407,0.74851764,0.04753531,0.22181312,0.07816844,0.41791438
-1.88194097,1.93550405,0.28620866,0.15333898,0.48481785,0.76595004,0.04899568,0.22093649,0.07883418,0.42667211
-1.87593797,1.97383628,0.29926964,0.15554948,0.49582659,0.78361620,0.05050554,0.21997358,0.07946375,0.43604944
-1.86993497,2.01358817,0.31336825,0.15807276,0.50747763,0.80146376,0.05206510,0.21898384,0.08006291,0.44608245
-1.86393197,2.05477482,0.32846699,0.16091917,0.51978289,0.81944214,0.05367236,0.21802627,0.08063564,0.45679684
-1.85792896,2.09737638,0.34450244,0.16409435,0.53274516,0.83749846,0.05532279,0.21715730,0.08118388,0.46820459
-1.85192596,2.14132574,0.36138434,0.16759778,0.54635459,0.85557333,0.05700917,0.21642891,0.08170735,0.48030066
-1.84592296,2.18649686,0.37899527,0.17142132,0.56058552,0.87359650,0.05872138,0.21588680,0.08220336,0.49305995
-1.83991996,2.23269459,0.39719100,0.17554815,0.57539369,0.89148269,0.06044624,0.21556886,0.08266685,0.50643463
-1.83391696,2.27964632,0.41580157,0.17995183,0.59071405,0.90912786,0.06216746,0.21550397,0.08309032,0.52035190
-1.82791396,2.32699605,0.43463320,0.18459576,0.60645913,0.92640611,0.06386567,0.21571104,0.08346401,0.53471240
-1.82191096,2.37430153,0.45347082,0.18943291,0.62251814,0.94316749,0.06551853,0.21619849,0.08377603,0.54938936
-1.81590795,2.42103469,0.47208156,0.19440594,0.63875685,0.95923704,0.06710097,0.21696406,0.08401268,0.56422864
-1.80990495,2.46658606,0.49021886,0.19944776,0.65501831,0.97441516,0.06858563,0.21799508,0.08415877,0.57904968
-1.80390195,2.51027318,0.50762747,0.20448231,0.67112448,0.98847957,0.06994332,0.21926910,0.08419805,0.59364767
-1.79789895,2.55135336,0.52404902,0.20942591,0.68687885,1.00118894,0.07114375,0.22075494,0.08411367,0.60779664
-1.79189595,2.58904059,0.53922825,0.21418884,0.70206999,1.01228826,0.07215628,0.22241418,0.08388876,0.62125387
-1.78589295,2.62252636,0.55291970,0.21867727,0.71647611,1.02151580,0.07295082,0.22420299,0.08350695,0.63376527
-1.77988994,2.65100402,0.56489468,0.22279550,0.72987050,1.02861154,0.07349883,0.22607428,0.08295298,0.64507174
-1.77388694,2.67369583,0.57494839,0.22644844,0.74202782,1.03332687,0.07377428,0.22798021,0.08221333,0.65491642
-1.76788394,2.68988182,0.58290684,0.22954419,0.75273113,1.03543503,0.07375464,0.22987482,0.08127678,0.66305246
-1.76188094,2.69892942,0.58863346,0.23199674,0.76177933,1.03474202,0.07342185,0.23171686,0.08013494,0.66925122
-1.75587794,2.70032241,0.59203497,0.23372871,0.76899491,1.03109728,0.07276309,0.23347252,0.07878281,0.67331035
-1.74987494,2.69368801,0.59306633,0.23467384,0.77423157,1.02440370,0.07177148,0.23511818,0.07721913,0.67506171
-1.74387194,2.67882057,0.59173453,0.23477945,0.77738147,1.01462636,0.07044655,0.23664278,0.07544674,0.67437851
-1.73786893,2.65570053,0.58810078,0.23400843,0.77838169,1.00179938,0.06879450,0.23804983,0.07347277,0.67118141
-1.73186593,2.62450752,0.58228122,0.23234093,0.77721949,0.98603049,0.06682819,0.23935888,0.07130877,0.66544331
-1.72586293,2.58562634,0.57444564,0.22977552,0.77393605,0.96750285,0.06456695,0.24060626,0.06897059,0.65719249
-1.71985993,2.53964538,0.56481444,0.22632977,0.76862837,0.94647379,0.06203610,0.24184509,0.06647826,0.64651383
-1.71385693,2.48734678,0.55365363,0.22204024,0.76144898,0.92327049,0.05926624,0.24314426,0.06385559,0.63354814
-1.70785393,2.42968851,0.54126807,0.21696181,0.75260342,0.89828250,0.05629242,0.24458666,0.06112980,0.61848926
-1.70185093,2.36777858,0.52799305,0.21116642,0.74234529,0.87195123,0.05315307,0.24626626,0.05833084,0.60157932
-1.69584792,2.30284234,0.51418448,0.20474108,0.73096906,0.84475696,0.04988894,0.24828445,0.05549081,0.58310201
-1.68984492,2.23618378,0.50020804,0.19778550,0.71880066,0.81720367,0.04654186,0.25074552,0.05264309,0.56337425
-1.68384192,2.16914264,0.48642763,0.19040909,0.70618637,0.78980241,0.04315366,0.25375150,0.04982163,0.54273655
-1.67783892,2.10304877,0.47319361,0.18272769,0.69348024,0.76305391,0.03976499,0.25739664,0.04706002,0.52154242
-1.67183592,2.03917591,0.46083125,0.17486008,0.68103072,0.73743115,0.03641432,0.26176164,0.04439068,0.50014728
-1.66583292,1.97869672,0.44962983,0.16692433,0.66916697,0.71336274,0.03313708,0.26690805,0.04184402,0.47889732
-1.65982991,1.92264127,0.43983288,0.15903431,0.65818565,0.69121780,0.02996491,0.27287300,0.03944773,0.45811886
-1.65382691,1.87186054,0.43163000,0.15129630,0.64833866,0.67129307,0.02692515,0.27966478,0.03722603,0.43810843
-1.64782391,1.82699692,0.42515042,0.14380603,0.63982258,0.65380280,0.02404045,0.28725919,0.03519912,0.41912426
-1.64182091,1.78846270,0.42045891,0.13664613,0.63277022,0.63887189,0.02132863,0.29559727,0.03338275,0.40137926
-1.63581791,1.75642768,0.41755383,0.12988414,0.62724486,0.62653254,0.01880265,0.30458437,0.03178785,0.38503593
-1.62981491,1.73081639,0.41636769,0.12357116,0.62323738,0.61672458,0.01647082,0.31409076,0.03042037,0.37020319
-1.62381191,1.71131489,0.41677014,0.11774113,0.62066642,0.60929934,0.01433707,0.32395381,0.02928125,0.35693539
-1.61780890,1.69738687,0.41857313,0.11241086,0.61938169,0.60402698,0.01240134,0.33398171,0.02836652,0.34523327
-1.61180590,1.68829816,0.42153828,0.10758058,0.61917018,0.60060672,0.01066012,0.34395868,0.02766751,0.33504693
-1.60580290,1.68314857,0.42538584,0.10323521,0.61976497,0.59867969,0.00910696,0.35365133,0.02717129,0.32628054
-1.59979990,1.68090950,0.42980525,0.09934607,0.62085630,0.59784362,0.00773302,0.36281613,0.02686110,0.31879845
-1.59379690,1.68046570,0.43446651,0.09587304,0.62210426,0.59766879,0.00652768,0.37120743,0.02671698,0.31243251
-1.58779390,1.68065935,0.43903219,0.09276700,0.62315259,0.59771462,0.00547904,0.37858597,0.02671645,0.30699025
-1.58179090,1.68033454,0.44316949,0.08997255,0.62364298,0.59754599,0.00457449,0.38472725,0.02683522,0.30226342
-1.57578789,1.67838058,0.44656186,0.08743068,0.62322911,0.59674898,0.00380115,0.38942955,0.02704803,0.29803671
