energy_ev,total_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.28064032,3.44388194,1.41518201,2.59650516,0.44523000,0.20530933,0.00150885,0.03890410,0.00817372,0.10732970
-3.27463732,3.44288126,1.37701511,2.61661117,0.43658228,0.20727412,0.00157303,0.03820896,0.00807572,0.10527839
-3.26863432,3.44105444,1.33609701,2.63724917,0.42705485,0.20942503,0.00163703,0.03740523,0.00795250,0.10311453
-3.26263132,3.43940678,1.29312173,2.65897914,0.41682767,0.21184313,0.00170036,0.03650610,0.00780618,0.10088635
-3.25662831,3.43873676,1.24872727,2.68218737,0.40606799,0.21459710,0.00176245,0.03552477,0.00763895,0.09863619
-3.25062531,3.43961127,1.20348287,2.70707078,0.39492723,0.21774044,0.00182266,0.03447431,0.00745303,0.09639960
-3.24462231,3.44235222,1.15788090,2.73363006,0.38353886,0.22130924,0.00188025,0.03336755,0.00725066,0.09420480
-3.23861931,3.44703462,1.11233328,2.76167175,0.37201745,0.22532062,0.00193442,0.03221695,0.00703404,0.09207249
-3.23261631,3.45349583,1.06717213,2.79081879,0.36045887,0.22977190,0.00198436,0.03103459,0.00680535,0.09001610
-3.22661331,3.46135512,1.02265420,2.82052910,0.34894127,0.23464051,0.00202919,0.02983217,0.00656672,0.08804226
-3.22061031,3.47004222,0.97896844,2.85012096,0.33752699,0.23988471,0.00206809,0.02862103,0.00632026,0.08615166
-3.21460730,3.47883338,0.93624580,2.87880411,0.32626495,0.24544512,0.00210022,0.02741216,0.00606803,0.08433997
-3.20860430,3.48689302,0.89457066,2.90571507,0.31519350,0.25124702,0.00212487,0.02621628,0.00581203,0.08259907
-3.20260130,3.49331896,0.85399285,2.92995501,0.30434341,0.25720331,0.00214139,0.02504385,0.00555427,0.08091823
-3.19659830,3.49718940,0.81453968,2.95062877,0.29374086,0.26321816,0.00214928,0.02390510,0.00529671,0.07928537
-3.19059530,3.49760929,0.77622717,2.96688318,0.28341028,0.26919109,0.00214820,0.02281003,0.00504129,0.07768822
-3.18459230,3.49375459,0.73907000,2.97794339,0.27337680,0.27502138,0.00213800,0.02176841,0.00478995,0.07611545
-3.17858929,3.48491231,0.70308970,2.98314561,0.26366826,0.28061266,0.00211873,0.02078974,0.00454458,0.07455752
-3.17258629,3.47051502,0.66832086,2.98196512,0.25431673,0.28587741,0.00209066,0.01988316,0.00430704,0.07300750
-3.16658329,3.45016853,0.63481519,2.97403855,0.24535931,0.29074129,0.00205429,0.01905741,0.00407918,0.07146152
-3.16058029,3.42367167,0.60264343,2.95917963,0.23683839,0.29514683,0.00201031,0.01832066,0.00386276,0.06991914
-3.15457729,3.39102767,0.57189520,2.93738787,0.22880126,0.29905665,0.00195962,0.01768043,0.00365947,0.06838336
-3.14857429,3.35244674,0.54267708,2.90884999,0.22129911,0.30245562,0.00190329,0.01714341,0.00347090,0.06686052
-3.14257129,3.30833992,0.51510907,2.87393417,0.21438552,0.30535216,0.00184256,0.01671528,0.00329848,0.06535992
-3.13656828,3.25930462,0.48931990,2.83317732,0.20811446,0.30777840,0.00177874,0.01640057,0.00314352,0.06389335
-3.13056528,3.20610254,0.46544137,2.78726627,0.20253796,0.30978914,0.00171323,0.01620248,0.00300709,0.06247436
-3.12456228,3.14963105,0.44360233,2.73701337,0.19770352,0.31145970,0.00164744,0.01612266,0.00289004,0.06111757
-3.11855928,3.09088926,0.42392234,2.68332795,0.19365144,0.31288277,0.00158274,0.01616111,0.00279294,0.05983780
-3.11255628,3.03094045,0.40650569,2.62718464,0.19041214,0.31416425,0.00152044,0.01631598,0.00271607,0.05864923
-3.10655328,2.97087242,0.39143576,2.56958998,0.18800363,0.31541844,0.00146172,0.01658348,0.00265939,0.05756461
-3.10055028,2.91175759,0.37877020,2.51154888,0.18642933,0.31676271,0.00140759,0.01695777,0.00262249,0.05659450
-3.09454727,2.85461461,0.36853705,2.45403218,0.18567627,0.31831207,0.00135888,0.01743098,0.00260461,0.05574660
-3.08854427,2.80037325,0.36073192,2.39794671,0.18571386,0.32017372,0.00131620,0.01799316,0.00260464,0.05502528
-3.08254127,2.74984393,0.35531643,2.34410914,0.18649329,0.32244207,0.00127990,0.01863241,0.00262107,0.05443125
-3.07653827,2.70369327,0.35221784,2.29322447,0.18794764,0.32519442,0.00125012,0.01933501,0.00265210,0.05396135
-3.07053527,2.66242657,0.35132993,2.24586997,0.18999278,0.32848754,0.00122672,0.02008564,0.00269558,0.05360862
-3.06453227,2.62637777,0.35251504,2.20248499,0.19252899,0.33235529,0.00120936,0.02086769,0.00274912,0.05336254
-3.05852926,2.59570704,0.35560709,2.16336672,0.19544335,0.33680746,0.00119748,0.02166359,0.00281009,0.05320939
-3.05252626,2.57040569,0.36041553,2.12867177,0.19861270,0.34182982,0.00119034,0.02245527,0.00287573,0.05313285
-3.04652326,2.55030789,0.36672989,2.09842298,0.20190727,0.34738529,0.00118706,0.02322458,0.00294317,0.05311471
-3.04052026,2.53510810,0.37432479,2.07252083,0.20519465,0.35341625,0.00118665,0.02395387,0.00300955,0.05313565
-3.03451726,2.52438293,0.38296512,2.05075841,0.20834397,0.35984765,0.00118806,0.02462641,0.00307208,0.05317609
-3.02851426,2.51761610,0.39241119,2.03283890,0.21123022,0.36659083,0.00119023,0.02522702,0.00312812,0.05321710
-3.02251126,2.51422496,0.40242361,2.01839455,0.21373838,0.37354769,0.00119213,0.02574247,0.00317523,0.05324123
-3.01650825,2.51358697,0.41276768,2.00700588,0.21576722,0.38061502,0.00119278,0.02616198,0.00321128,0.05323330
-3.01050525,2.51506489,0.42321724,1.99822029,0.21723265,0.38768865,0.00119133,0.02647757,0.00323447,0.05318104
-3.00450225,2.51802953,0.43355775,1.99156918,0.21807032,0.39466731,0.00118705,0.02668436,0.00324340,0.05307567
-2.99849925,2.52187906,0.44358870,1.98658292,0.21823754,0.40145585,0.00117938,0.02678074,0.00323706,0.05291226
-2.99249625,2.52605445,0.45312518,1.98280341,0.21771434,0.40796781,0.00116794,0.02676845,0.00321491,0.05268989
-2.98649325,2.53005067,0.46199898,1.97979389,0.21650352,0.41412724,0.00115253,0.02665256,0.00317682,0.05241170
-2.98049025,2.53342386,0.47005897,1.97714630,0.21463000,0.41986972,0.00113315,0.02644125,0.00312309,0.05208469
-2.97448724,2.53579474,0.47717121,1.97448624,0.21213922,0.42514267,0.00110995,0.02614556,0.00305438,0.05171936
-2.96848424,2.53684883,0.48321882,1.97147604,0.20909484,0.42990501,0.00108328,0.02577900,0.00297173,0.05132926
-2.96248124,2.53633426,0.48810179,1.96781638,0.20557590,0.43412638,0.00105362,0.02535710,0.00287646,0.05093032
-2.95647824,2.53405786,0.49173695,1.96324698,0.20167339,0.43778593,0.00102157,0.02489683,0.00277012,0.05054014
-2.95047524,2.52988042,0.49405810,1.95754681,0.19748671,0.44087102,0.00098780,0.02441602,0.00265446,0.05017723
-2.94447224,2.52371167,0.49501651,1.95053420,0.19311988,0.44337581,0.00095306,0.02393278,0.00253131,0.04986016
-2.93846923,2.51550560,0.49458179,1.94206716,0.18867784,0.44529999,0.00091811,0.02346487,0.00240257,0.04960679
-2.93246623,2.50525659,0.49274307,1.93204405,0.18426300,0.44664773,0.00088370,0.02302911,0.00227015,0.04943352
-2.92646323,2.49299634,0.48951039,1.92040463,0.17997203,0.44742674,0.00085054,0.02264089,0.00213588,0.04935453
-2.92046023,2.47879195,0.48491631,1.90713141,0.17589320,0.44764780,0.00081928,0.02231364,0.00200152,0.04938127
-2.91445723,2.46274476,0.47901746,1.89225114,0.17210412,0.44732439,0.00079047,0.02205855,0.00186869,0.04952195
-2.90845423,2.44499004,0.47189596,1.87583617,0.16867016,0.44647260,0.00076454,0.02188420,0.00173888,0.04978120
-2.90245123,2.42569701,0.46366040,1.85800560,0.16564338,0.44511119,0.00074182,0.02179647,0.00161341,0.05015991
-2.89644822,2.40506923,0.45444648,1.83892586,0.16306208,0.44326171,0.00072251,0.02179846,0.00149345,0.05065523
-2.89044522,2.38334489,0.44441683,1.81881068,0.16095088,0.44094871,0.00070665,0.02189058,0.00138001,0.05126071
-2.88444222,2.36079707,0.43376030,1.79792039,0.15932136,0.43819982,0.00069419,0.02207071,0.00127397,0.05196664
-2.87843922,2.33773375,0.42269036,1.77656049,0.15817314,0.43504586,0.00068495,0.02233452,0.00117609,0.05276054
-2.87243622,2.31449763,0.41144279,1.75507965,0.15749534,0.43152074,0.00067866,0.02267582,0.00108701,0.05362776
-2.86643322,2.29146585,0.40027278,1.73386729,0.15726832,0.42766143,0.00067496,0.02308707,0.00100730,0.05455231
-2.86043022,2.26904964,0.38945123,1.71335074,0.15746579,0.42350771,0.00067343,0.02355985,0.00093749,0.05551765
-2.85442721,2.24769395,0.37926078,1.69399234,0.15805687,0.41910207,0.00067363,0.02408545,0.00087806,0.05650769
-2.84842421,2.22787719,0.36999134,1.67628635,0.15900840,0.41448943,0.00067511,0.02465544,0.00082949,0.05750768
-2.84242121,2.21011081,0.36193547,1.66075577,0.16028714,0.40971716,0.00067742,0.02526222,0.00079226,0.05850526
-2.83641821,2.19493873,0.35538368,1.64794902,0.16186188,0.40483496,0.00068019,0.02589953,0.00076687,0.05949124
-2.83041521,2.18293606,0.35061971,1.63843599,0.16370535,0.39989505,0.00068308,0.02656295,0.00075383,0.06046048
-2.82441221,2.17470689,0.34791584,1.63280345,0.16579590,0.39495230,0.00068587,0.02725017,0.00075370,0.06141249
-2.81840920,2.17088037,0.34752834,1.63164917,0.16811883,0.39006450,0.00068841,0.02796131,0.00076704,0.06235183
-2.81240620,2.17210464,0.34969296,1.63557433,0.17066726,0.38529263,0.00069070,0.02869902,0.00079445,0.06328837
-2.80640320,2.17903786,0.35462049,1.64517379,0.17344259,0.38070102,0.00069284,0.02946839,0.00083649,0.06423715
-2.80040020,2.19233595,0.36249230,1.66102379,0.17645442,0.37635735,0.00069507,0.03027681,0.00089371,0.06521809
-2.79439720,2.21263658,0.37345579,1.68366686,0.17971994,0.37233239,0.00069775,0.03113363,0.00096661,0.06625528
-2.78839420,2.24053927,0.38761982,1.71359379,0.18326280,0.36869938,0.00070135,0.03204963,0.00105559,0.06737607
-2.78239120,2.27658172,0.40504997,1.75122293,0.18711144,0.36553301,0.00070643,0.03303640,0.00116093,0.06860987
-2.77638819,2.32121302,0.42576375,1.79687712,0.19129699,0.36290785,0.00071364,0.03410567,0.00128275,0.06998676
-2.77038519,2.37476423,0.44972591,1.85075917,0.19585077,0.36089646,0.00072370,0.03526842,0.00142097,0.07153589
-2.76438219,2.43741792,0.47684387,1.91292679,0.20080152,0.35956692,0.00073732,0.03653412,0.00157524,0.07328382
-2.75837919,2.50917780,0.50696365,1.98326821,0.20617247,0.35898007,0.00075524,0.03790985,0.00174498,0.07525282
-2.75237619,2.58984054,0.53986648,2.06148011,0.21197846,0.35918658,0.00077815,0.03939955,0.00192926,0.07745929
-2.74637319,2.67897133,0.57526650,2.14704926,0.21822319,0.36022388,0.00080667,0.04100328,0.00212684,0.07991227
-2.74037019,2.77588544,0.61280980,2.23923969,0.22489680,0.36211330,0.00084135,0.04271675,0.00233611,0.08261223
-2.73436718,2.87963749,0.65207527,2.33708656,0.23197396,0.36485748,0.00088258,0.04453088,0.00255514,0.08555014
-2.72836418,2.98902006,0.69257751,2.43939845,0.23941265,0.36843844,0.00093061,0.04643171,0.00278164,0.08870698
-2.72236118,3.10257301,0.73377203,2.54476864,0.24715367,0.37281634,0.00098552,0.04840043,0.00301300,0.09205362
-2.71635818,3.21860423,0.77506299,2.65159628,0.25512099,0.37792915,0.00104718,0.05041369,0.00324633,0.09555122
-2.71035518,3.33522208,0.81581344,2.75811730,0.26322310,0.38369344,0.00111528,0.05244419,0.00347852,0.09915201
-2.70435218,3.45037907,0.85535803,2.86244473,0.27135518,0.39000618,0.00118931,0.05446144,0.00370631,0.10280061
-2.69834917,3.56192579,0.89301793,2.96261735,0.27940218,0.39674768,0.00126854,0.05643273,0.00392634,0.10643572
-2.69234617,3.66767316,0.92811758,3.05665508,0.28724267,0.40378552,0.00135208,0.05832425,0.00413528,0.10999211
-2.68634317,3.76546084,0.96000267,3.14261925,0.29475319,0.41097929,0.00143886,0.06010234,0.00432988,0.11340298
-2.68034017,3.85322890,0.98805885,3.21867501,0.30181310,0.41818601,0.00152770,0.06173473,0.00450712,0.11660233
-2.67433717,3.92908950,1.01173028,3.28315350,0.30830954,0.42526581,0.00161731,0.06319181,0.00466425,0.11952752
-2.66833417,3.99139541,1.03053729,3.33461074,0.31414229,0.43208769,0.00170632,0.06444780,0.00479893,0.12212166
-2.66233117,4.03880187,1.04409238,3.37188060,0.31922825,0.43853491,0.00179337,0.06548176,0.00490928,0.12433583
-2.65632816,4.07031880,1.05211371,3.39411919,0.32350537,0.44450982,0.00187711,0.06627841,0.00499394,0.12613105
-2.65032516,4.08535062,1.05443552,3.40083841,0.32693567,0.44993763,0.00195626,0.06682876,0.00505215,0.12747982
-2.64432216,4.08372155,1.05101488,3.39192716,0.32950728,0.45476912,0.00202966,0.06713039,0.00508375,0.12836715
-2.63831916,4.06568511,1.04193433,3.36765876,0.33123528,0.45898185,0.00209627,0.06718747,0.00508921,0.12879120
-2.63231616,4.03191715,1.02740040,3.32868451,0.33216137,0.46258003,0.00215525,0.06701058,0.00506960,0.12876320
-2.62631316,3.98349273,1.00773786,3.27601333,0.33235226,0.46559290,0.00220596,0.06661614,0.00502656,0.12830701
-2.62031016,3.92184816,0.98338003,3.21097880,0.33189693,0.46807177,0.00224795,0.06602566,0.00496223,0.12745804
-2.61430715,3.84872981,0.95485556,3.13519486,0.33090292,0.47008594,0.00228099,0.06526487,0.00487921,0.12626177
-2.60830415,3.76613263,0.92277226,3.05050266,0.32949180,0.47171770,0.00230509,0.06436261,0.00478047,0.12477195
-2.60230115,3.67623124,0.88779872,2.95891081,0.32779409,0.47305689,0.00232042,0.06334972,0.00466921,0.12304846
-2.59629815,3.58130705,0.85064452,2.86253211,0.32594396,0.47419520,0.00232735,0.06225790,0.00454884,0.12115506
-2.59029515,3.48367484,0.81203994,2.76351932,0.32407392,0.47522073,0.00232641,0.06111861,0.00442282,0.11915706
-2.58429215,3.38561226,0.77271591,2.66400306,0.32230989,0.47621316,0.00231821,0.05996213,0.00429461,0.11711910
-2.57828914,3.28929507,0.73338512,2.56603400,0.32076688,0.47723968,0.00230347,0.05881673,0.00416754,0.11510308
-2.57228614,3.19674077,0.69472485,2.47153181,0.31954541,0.47835215,0.00228295,0.05770800,0.00404481,0.11316629
-2.56628314,3.10976241,0.65736212,2.38224207,0.31872903,0.47958547,0.00225742,0.05665842,0.00392935,0.11135994
-2.56028014,3.02993380,0.62186158,2.29970255,0.31838281,0.48095726,0.00222762,0.05568716,0.00382385,0.10972796
-2.55427714,2.95856631,0.58871633,2.22521901,0.31855292,0.48246879,0.00219425,0.05480999,0.00373068,0.10830625
-2.54827414,2.89669726,0.55834160,2.15985051,0.31926732,0.48410710,0.00215793,0.05403940,0.00365189,0.10712223
-2.54227114,2.84508853,0.53107147,2.10440355,0.32053719,0.48584790,0.00211922,0.05338488,0.00358924,0.10619478
-2.53626813,2.80423417,0.50715802,2.05943402,0.32235916,0.48765911,0.00207857,0.05285323,0.00354415,0.10553442
-2.53026513,2.77437501,0.48677291,2.02525550,0.32471796,0.48950471,0.00203634,0.05244896,0.00351776,0.10514380
-2.52426213,2.75551822,0.47001071,2.00195240,0.32758925,0.49134844,0.00199283,0.05217463,0.00351091,0.10501830
-2.51825913,2.74745972,0.45689366,1.98939644,0.33094242,0.49315714,0.00194824,0.05203127,0.00352420,0.10514678
-2.51225613,2.74980753,0.44737738,1.98726494,0.33474304,0.49490347,0.00190272,0.05201855,0.00355795,0.10551241
-2.50625313,2.76200452,0.44135719,1.99505966,0.33895483,0.49656764,0.00185640,0.05213504,0.00361225,0.10609342
-2.50025013,2.78334918,0.43867452,2.01212529,0.34354100,0.49813829,0.00180936,0.05237821,0.00368696,0.10686395
-2.49424712,2.81301384,0.43912337,2.03766694,0.34846476,0.49961220,0.00176168,0.05274445,0.00378168,0.10779476
-2.48824412,2.85006015,0.44245646,2.07076637,0.35368919,0.50099309,0.00171346,0.05322887,0.00389576,0.10885387
-2.48224112,2.89345188,0.44839112,2.11039714,0.35917635,0.50228959,0.00166482,0.05382518,0.00402830,0.11000724
-2.47623812,2.94206601,0.45661480,2.15543893,0.36488589,0.50351254,0.00161589,0.05452540,0.00417811,0.11121929
-2.47023512,2.99470283,0.46679040,2.20469183,0.37077331,0.50467195,0.00156686,0.05531965,0.00434370,0.11245351
-2.46423212,3.05009640,0.47856140,2.25689112,0.37678809,0.50577391,0.00151793,0.05619591,0.00452327,0.11367303
-2.45822911,3.10692636,0.49155702,2.31072342,0.38287189,0.50681768,0.00146936,0.05713994,0.00471474,0.11484120
-2.45222611,3.16383236,0.50539753,2.36484480,0.38895726,0.50779331,0.00142143,0.05813517,0.00491567,0.11592228
-2.44622311,3.21943176,0.51969986,2.41790122,0.39496682,0.50867995,0.00137445,0.05916287,0.00512338,0.11688211
-2.44022011,3.27234113,0.53408340,2.46855168,0.40081326,0.50944507,0.00132874,0.06020233,0.00533491,0.11768892
-2.43421711,3.32120161,0.54817630,2.51549371,0.40640027,0.51004468,0.00128466,0.06123121,0.00554709,0.11831410
-2.42821411,3.36470776,0.56162197,2.55749093,0.41162434,0.51042447,0.00124258,0.06222608,0.00575657,0.11873303
-2.42221111,3.40163893,0.57408579,2.59340178,0.41637753,0.51052202,0.00120286,0.06316299,0.00595997,0.11892588
-2.41620810,3.43089205,0.58526176,2.62220844,0.42055096,0.51026967,0.00116590,0.06401817,0.00615386,0.11887831
-2.41020510,3.45151425,0.59487894,2.64304461,0.42403895,0.50959807,0.00113210,0.06476879,0.00633493,0.11858209
-2.40420210,3.46273355,0.60270737,2.65522079,0.42674350,0.50844015,0.00110189,0.06539366,0.00650006,0.11803551
-2.39819910,3.46398590,0.60856320,2.65824568,0.42857887,0.50673510,0.00107574,0.06587401,0.00664639,0.11724363
-2.39219610,3.45493677,0.61231271,2.65184238,0.42947587,0.50443232,0.00105412,0.06619412,0.00677143,0.11621826
-2.38619310,3.43549588,0.61387508,2.63595819,0.42938570,0.50149490,0.00103756,0.06634184,0.00687316,0.11497765
-2.38019010,3.40582374,0.61322359,2.61076728,0.42828292,0.49790257,0.00102665,0.06630905,0.00695005,0.11354596
-2.37418709,3.36632935,0.61038520,2.57666562,0.42616741,0.49365376,0.00102200,0.06609190,0.00700112,0.11195246
-2.36818409,3.31765870,0.60543840,2.53425815,0.42306511,0.48876689,0.00102427,0.06569093,0.00702601,0.11023046
-2.36218109,3.26067415,0.59850943,2.48433836,0.41902749,0.48328058,0.00103418,0.06511100,0.00702490,0.10841608
-2.35617809,3.19642557,0.58976690,2.42786106,0.41412964,0.47725295,0.00105245,0.06436109,0.00699858,0.10654685
-2.35017509,3.12611421,0.57941501,2.36590935,0.40846722,0.47075996,0.00107985,0.06345393,0.00694835,0.10466030
-2.34417209,3.05105082,0.56768571,2.29965709,0.40215221,0.46389292,0.00111710,0.06240554,0.00687599,0.10279248
-2.33816908,2.97260996,0.55483004,2.23032857,0.39530795,0.45675530,0.00116491,0.06123466,0.00678368,0.10097655
-2.33216608,2.89218231,0.54110895,2.15915684,0.38806344,0.44945903,0.00122391,0.05996217,0.00667388,0.09924158
-2.32616308,2.81112722,0.52678420,2.08734282,0.38054746,0.44212039,0.00129463,0.05861041,0.00654928,0.09761140
-2.32016008,2.73072752,0.51210941,2.01601649,0.37288277,0.43485583,0.00137746,0.05720257,0.00641267,0.09610386
-2.31415708,2.65214846,0.49732192,1.94620212,0.36518061,0.42777780,0.00147259,0.05576206,0.00626682,0.09473027
-2.30815408,2.57640248,0.48263553,1.87878861,0.35753597,0.42099079,0.00158000,0.05431200,0.00611442,0.09349514
-2.30215108,2.50432124,0.46823459,1.81450627,0.35002376,0.41458788,0.00169943,0.05287474,0.00595794,0.09239630
-2.29614807,2.43653594,0.45426954,1.75391070,0.34269613,0.40864772,0.00183029,0.05147144,0.00579961,0.09142528
-2.29014507,2.37346641,0.44085405,1.69737428,0.33558111,0.40323228,0.00197171,0.05012182,0.00564131,0.09056795
-2.28414207,2.31531940,0.42806390,1.64508534,0.32868248,0.39838536,0.00212249,0.04884394,0.00548457,0.08980545
-2.27813907,2.26209561,0.41593745,1.59705485,0.32198106,0.39413187,0.00228111,0.04765404,0.00533053,0.08911524
-2.27213607,2.21360510,0.40447773,1.55312996,0.31543716,0.39047797,0.00244570,0.04656654,0.00517991,0.08847239
-2.26613307,2.16948985,0.39365594,1.51301367,0.30899408,0.38741197,0.00261412,0.04559402,0.00503310,0.08785082
-2.26013007,2.12925257,0.38341613,1.47628947,0.30258249,0.38490595,0.00278397,0.04474723,0.00489011,0.08722464
-2.25412706,2.09228995,0.37368081,1.44244983,0.29612534,0.38291807,0.00295264,0.04403518,0.00475070,0.08656941
-2.24812406,2.05792897,0.36435720,1.41092702,0.28954315,0.38139525,0.00311735,0.04346518,0.00461437,0.08586326
-2.24212106,2.02546448,0.35534378,1.38112506,0.28275928,0.38027627,0.00327529,0.04304284,0.00448050,0.08508793
-2.23611806,1.99419640,0.34653687,1.35245130,0.27570496,0.37949501,0.00342362,0.04277212,0.00434836,0.08422949
-2.23011506,1.96346495,0.33783685,1.32434632,0.26832386,0.37898368,0.00355961,0.04265525,0.00421724,0.08327898
-2.22411206,1.93268250,0.32915390,1.29631107,0.26057590,0.37867589,0.00368075,0.04269263,0.00408648,0.08223269
-2.21810905,1.90136080,0.32041287,1.26793027,0.25244022,0.37850941,0.00378478,0.04288273,0.00395555,0.08109227
-2.21210605,1.86913270,0.31155719,1.23889113,0.24391718,0.37842848,0.00386982,0.04322190,0.00382412,0.07986457
-2.20610305,1.83576772,0.30255165,1.20899710,0.23502931,0.37838562,0.00393446,0.04370418,0.00369207,0.07856132
-2.20010005,1.80118111,0.29338411,1.17817617,0.22582127,0.37834283,0.00397779,0.04432110,0.00355954,0.07719853
-2.19409705,1.76543645,0.28406594,1.14648370,0.21635877,0.37827230,0.00399949,0.04506151,0.00342695,0.07579592
-2.18809405,1.72874199,0.27463138,1.11410008,0.20672667,0.37815646,0.00399984,0.04591145,0.00329497,0.07437606
-2.18209105,1.69144136,0.26513592,1.08132334,0.19702636,0.37798764,0.00397976,0.04685413,0.00316452,0.07296361
-2.17608804,1.65399929,0.25565380,1.04855760,0.18737252,0.37776732,0.00394078,0.04786991,0.00303677,0.07158451
-2.17008504,1.61698321,0.24627476,1.01629757,0.17788950,0.37750503,0.00388506,0.04893648,0.00291307,0.07026515
-2.16408204,1.58104182,0.23710033,0.98511035,0.16870744,0.37721720,0.00381528,0.05002914,0.00279489,0.06903171
-2.15807904,1.54688147,0.22823976,0.95561486,0.15995835,0.37692589,0.00373463,0.05112126,0.00268382,0.06790951
-2.15207604,1.51524130,0.21980581,0.92845996,0.15177226,0.37665752,0.00364668,0.05218475,0.00258147,0.06692250
-2.14607304,1.48686823,0.21191060,0.90430199,0.14427358,0.37644179,0.00355532,0.05319079,0.00248942,0.06609289
-2.14007004,1.46249227,0.20466155,0.88378239,0.13757772,0.37631068,0.00346462,0.05411061,0.00240917,0.06544090
-2.13406703,1.44280310,0.19815773,0.86750597,0.13178817,0.37629764,0.00337871,0.05491630,0.00234210,0.06498451
-2.12806403,1.42842828,0.19248643,0.85602069,0.12699394,0.37643686,0.00330167,0.05558169,0.00228939,0.06473948
-2.12206103,1.41991356,0.18772040,0.84979909,0.12326744,0.37676265,0.00323738,0.05608325,0.00225198,0.06471926
-2.11605803,1.41770563,0.18391539,0.84922209,0.12066291,0.37730884,0.00318937,0.05640092,0.00223055,0.06493501
-2.11005503,1.42213761,0.18110832,0.85456541,0.11921520,0.37810812,0.00316078,0.05651877,0.00222550,0.06539568
-2.10405203,1.43341738,0.17931599,0.86598892,0.11893907,0.37919124,0.00315417,0.05642568,0.00223687,0.06610801
-2.09804902,1.45161912,0.17853427,0.88352935,0.11982891,0.38058604,0.00317145,0.05611569,0.00226440,0.06707654
-2.09204602,1.47667811,0.17873785,0.90709637,0.12185887,0.38231634,0.00321382,0.05558831,0.00230749,0.06830360
-2.08604302,1.50838906,0.17988055,0.93647250,0.12498342,0.38440063,0.00328171,0.05484849,0.00236520,0.06978927
-2.08004002,1.54640826,0.18189609,0.97131674,0.12913835,0.38685061,0.00337471,0.05390648,0.00243629,0.07153132
-2.07403702,1.59025951,0.18469941,1.01117223,0.13424215,0.38966973,0.00349163,0.05277743,0.00251923,0.07352518
-2.06803402,1.63934426,0.18818845,1.05547769,0.14019787,0.39285181,0.00363043,0.05148085,0.00261224,0.07576384
-2.06203102,1.69295568,0.19224648,1.10358267,0.14689525,0.39637983,0.00378835,0.05003993,0.00271334,0.07823787
-2.05602801,1.75029689,0.19674485,1.15476619,0.15421344,0.40022514,0.00396192,0.04848066,0.00282040,0.08093549
-2.05002501,1.81050279,0.20154609,1.20825840,0.16202387,0.40434704,0.00414708,0.04683101,0.00293119,0.08384268
-2.04402201,1.87266529,0.20650750,1.26326465,0.17019355,0.40869309,0.00433929,0.04511999,0.00304346,0.08694340
-2.03801901,1.93586102,0.21148489,1.31899111,0.17858857,0.41320002,0.00453364,0.04337676,0.00315499,0.09021993
-2.03201601,1.99918083,0.21633656,1.37467109,0.18707764,0.41779533,0.00472505,0.04162976,0.00326367,0.09365323
-2.02601301,2.06175975,0.22092734,1.42959092,0.19553576,0.42239962,0.00490836,0.03990602,0.00336755,0.09722345
-2.02001001,2.12280632,0.22513248,1.48311428,0.20384766,0.42692946,0.00507857,0.03823046,0.00346493,0.10091046
-2.01400700,2.18162972,0.22884137,1.53470388,0.21191098,0.43130079,0.00523091,0.03662541,0.00355437,0.10469436
-2.00800400,2.23766344,0.23196086,1.58393912,0.21963903,0.43543256,0.00536106,0.03511023,0.00363474,0.10855599
-2.00200100,2.29048403,0.23441797,1.63052907,0.22696293,0.43925040,0.00546527,0.03370109,0.00370530,0.11247740
-1.99599800,2.33982375,0.23616205,1.67431952,0.23383308,0.44269022,0.00554044,0.03241083,0.00376562,0.11644213
-1.98999500,2.38557620,0.23716603,1.71529392,0.24021977,0.44570129,0.00558427,0.03124900,0.00381566,0.12043542
-1.98399200,2.42779421,0.23742686,1.75356752,0.24611296,0.44824873,0.00559530,0.03022191,0.00385573,0.12444417
-1.97798899,2.46667993,0.23696507,1.78937506,0.25152109,0.45031521,0.00557294,0.02933285,0.00388643,0.12845674
-1.97198599,2.50256717,0.23582336,1.82305229,0.25646913,0.45190163,0.00551748,0.02858228,0.00390863,0.13246258
-1.96598299,2.53589667,0.23406435,1.85501209,0.26099570,0.45302677,0.00543006,0.02796804,0.00392341,0.13645158
-1.95997999,2.56718564,0.23176759,1.88571639,0.26514967,0.45372593,0.00531265,0.02748569,0.00393200,0.14041333
-1.95397699,2.59699271,0.22902586,1.91564510,0.26898611,0.45404855,0.00516788,0.02712870,0.00393569,0.14433632
-1.94797399,2.62588050,0.22594107,1.94526398,0.27256213,0.45405495,0.00499903,0.02688872,0.00393577,0.14820695
-1.94197099,2.65437758,0.22261977,1.97499283,0.27593255,0.45381242,0.00480985,0.02675579,0.00393347,0.15200872
-1.93596798,2.68294215,0.21916872,2.00517611,0.27914577,0.45339089,0.00460442,0.02671862,0.00392987,0.15572141
-1.92996498,2.71192950,0.21569040,2.03605743,0.28224016,0.45285843,0.00438702,0.02676471,0.00392589,0.15932046
-1.92396198,2.74156524,0.21227899,2.06775973,0.28524101,0.45227685,0.00416200,0.02688063,0.00392222,0.16277660
-1.91795898,2.77192605,0.20901681,2.10027210,0.28815835,0.45169775,0.00393360,0.02705218,0.00391930,0.16605581
