energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.51375688,8.14913727,0.02115197,2.83343929,0.04500372,2.35471877,5.16979200,3.09011933
-5.50775388,7.97792740,0.02061189,2.74718629,0.04474189,2.33661649,5.02516895,3.01711683
-5.50175088,7.79260506,0.01997969,2.65777782,0.04434654,2.31225691,4.87308253,2.93873663
-5.49574787,7.59667359,0.01926569,2.56679516,0.04382653,2.28223622,4.71662580,2.85626335
-5.48974487,7.39375629,0.01848181,2.47579681,0.04319375,2.24726118,4.55893976,2.77101530
-5.48374187,7.18750053,0.01764122,2.38628286,0.04246258,2.20812430,4.40313303,2.68431180
-5.47773887,6.98148580,0.01675795,2.29966275,0.04164938,2.16567789,4.25220505,2.59744222
-5.47173587,6.77913815,0.01584645,2.21722711,0.04077189,2.12080778,4.10897499,2.51163766
-5.46573287,6.58365374,0.01492128,2.14012425,0.03984879,2.07440785,3.97601834,2.42804593
-5.45972986,6.39793305,0.01399668,2.06934170,0.03889916,2.02735619,3.85561272,2.34771048
-5.45372686,6.22452746,0.01308624,2.00569291,0.03794204,1.98049370,3.74969419,2.27155368
-5.44772386,6.06559886,0.01220261,1.94980908,0.03699611,1.93460556,3.65982460,2.20036451
-5.44172086,5.92289256,0.01135725,1.90213601,0.03607934,1.89040617,3.58717043,2.13479093
-5.43571786,5.79772344,0.01056019,1.86293556,0.03520876,1.84852761,3.53249294,2.07533657
-5.42971486,5.69097443,0.00981993,1.83229126,0.03440033,1.80951171,3.49614896,2.02236146
-5.42371186,5.60310619,0.00914333,1.81011752,0.03366880,1.77380559,3.47810159,1.97608650
-5.41770885,5.53417667,0.00853552,1.79617183,0.03302767,1.74176029,3.47793958,1.93660089
-5.41170585,5.48386862,0.00799999,1.79006929,0.03248921,1.71363225,3.49490394,1.90387200
-5.40570285,5.45152335,0.00753854,1.79129872,0.03206446,1.68958693,3.52792040,1.87775709
-5.39969985,5.43617893,0.00715143,1.79923985,0.03176322,1.66970431,3.57563616,1.85801602
-5.39369685,5.43661088,0.00683748,1.81318101,0.03159414,1.65398548,3.63645941,1.84432453
-5.38769385,5.45137391,0.00659415,1.83233668,0.03156472,1.64236001,3.70860039,1.83628742
-5.38169085,5.47884332,0.00641776,1.85586468,0.03168127,1.63469360,3.79011269,1.83345121
-5.37568784,5.51725490,0.00630363,1.88288268,0.03194889,1.63079567,3.87893386,1.83531600
-5.36968484,5.56474267,0.00624623,1.91248371,0.03237141,1.63042659,3.97292468,1.84134620
-5.36368184,5.61937397,0.00623937,1.94375074,0.03295129,1.63330445,4.06990658,1.85098016
-5.35767884,5.67918178,0.00627639,1.97577033,0.03368946,1.63911129,4.16769695,1.86363870
-5.35167584,5.74219433,0.00635029,2.00764527,0.03458519,1.64749881,4.26414232,1.87873263
-5.34567284,5.80646242,0.00645392,2.03850652,0.03563594,1.65809368,4.35714950,1.89566948
-5.33966983,5.87008474,0.00658018,2.06752446,0.03683718,1.67050253,4.44471492,1.91385975
-5.33366683,5.93123177,0.00672207,2.09391964,0.03818229,1.68431696,4.52495236,1.93272279
-5.32766383,5.98816861,0.00687294,2.11697309,0.03966237,1.69911852,4.59611922,1.95169276
-5.32166083,6.03927723,0.00702655,2.13603628,0.04126627,1.71448401,4.65664160,1.97022463
-5.31565783,6.08307807,0.00717723,2.15054068,0.04298048,1.72999118,4.70513795,1.98780065
-5.30965483,6.11825130,0.00731994,2.16000671,0.04478923,1.74522475,4.74044133,2.00393696
-5.30365183,6.14365715,0.00745042,2.16405211,0.04667458,1.75978297,4.76161965,2.01819066
-5.29764882,6.15835520,0.00756521,2.16239918,0.04861662,1.77328451,4.76799365,2.03016698
-5.29164582,6.16162170,0.00766171,2.15488080,0.05059369,1.78537557,4.75915174,2.03952633
-5.28564282,6.15296448,0.00773823,2.14144468,0.05258273,1.79573710,4.73496095,2.04599111
-5.27963982,6.13213427,0.00779400,2.12215560,0.05455963,1.80409177,4.69557334,2.04935173
-5.27363682,6.09913190,0.00782912,2.09719521,0.05649971,1.81021059,4.64142688,2.04947166
-5.26763382,6.05421048,0.00784456,2.06685910,0.05837817,1.81391887,4.57324034,2.04629108
-5.26163082,5.99787199,0.00784212,2.03155106,0.06017060,1.81510120,4.49200154,2.03982891
-5.25562781,5.93085795,0.00782429,1.99177430,0.06185349,1.81370537,4.39894884,2.03018287
-5.24962481,5.85413390,0.00779422,1.94811973,0.06340480,1.80974497,4.29554585,2.01752759
-5.24362181,5.76886808,0.00775557,1.90125164,0.06480443,1.80330052,4.18344969,2.00211056
-5.23761881,5.67640451,0.00771243,1.85189085,0.06603470,1.79451913,4.06447345,1.98424600
-5.23161581,5.57823138,0.00766914,1.80079612,0.06708083,1.78361261,3.94054398,1.96430693
-5.22561281,5.47594547,0.00763018,1.74874415,0.06793131,1.77085406,3.81365592,1.94271540
-5.21960980,5.37121392,0.00760006,1.69650899,0.06857817,1.75657298,3.68582369,1.91993143
-5.21360680,5.26573440,0.00758315,1.64484148,0.06901728,1.74114905,3.55903284,1.89644087
-5.20760380,5.16119497,0.00758357,1.59444953,0.06924843,1.72500460,3.43519237,1.87274258
-5.20160080,5.05923477,0.00760508,1.54597989,0.06927538,1.70859604,3.31608963,1.84933535
-5.19559780,4.96140682,0.00765093,1.50000199,0.06910580,1.69240421,3.20334924,1.82670493
-5.18959480,4.86914370,0.00772384,1.45699454,0.06875108,1.67692400,3.09839732,1.80531154
-5.18359180,4.78372705,0.00782586,1.41733511,0.06822604,1.66265318,3.00243206,1.78557814
-5.17758879,4.70626140,0.00795834,1.38129314,0.06754853,1.65008089,2.91640139,1.76787984
-5.17158579,4.63765288,0.00812186,1.34902646,0.06673894,1.63967568,2.84098823,1.75253458
-5.16558279,4.57859292,0.00831623,1.32058127,0.06581962,1.63187349,2.77660347,1.73979537
-5.15957979,4.52954702,0.00854044,1.29589562,0.06481426,1.62706579,2.72338658,1.72984417
-5.15357679,4.49074873,0.00879270,1.27480587,0.06374718,1.62558808,2.68121339,1.72278751
-5.14757379,4.46219832,0.00907046,1.25705606,0.06264262,1.62770899,2.64971047,1.71865395
-5.14157079,4.44366628,0.00937043,1.24230951,0.06152405,1.63362040,2.62827525,1.71739330
-5.13556778,4.43470106,0.00968865,1.23016232,0.06041345,1.64342884,2.61610096,1.71887777
-5.12956478,4.43464084,0.01002056,1.22015818,0.05933072,1.65714835,2.61220534,1.72290471
-5.12356178,4.44262901,0.01036107,1.21180387,0.05829308,1.67469535,2.61546207,1.72920110
-5.11755878,4.45763283,0.01070471,1.20458505,0.05731465,1.69588556,2.62463384,1.73742949
-5.11155578,4.47846503,0.01104565,1.19798172,0.05640605,1.72043333,2.63840601,1.74719537
-5.10555278,4.50380793,0.01137793,1.19148296,0.05557422,1.74795351,2.65541999,1.75805560
-5.09954977,4.53223952,0.01169550,1.18460043,0.05482229,1.77796592,2.67430543,1.76952789
-5.09354677,4.56226131,0.01199236,1.17688045,0.05414960,1.80990257,2.69371062,1.78110097
-5.08754377,4.59232728,0.01226274,1.16791429,0.05355191,1.84311742,2.71233041,1.79224521
-5.08154077,4.62087368,0.01250119,1.15734642,0.05302161,1.87689866,2.72893126,1.80242359
-5.07553777,4.64634909,0.01270269,1.14488087,0.05254814,1.91048315,2.74237315,1.81110261
-5.06953477,4.66724441,0.01286277,1.13028535,0.05211843,1.94307294,2.75162820,1.81776310
-5.06353177,4.68212226,0.01297763,1.11339350,0.05171744,1.97385322,2.75579584,1.82191061
-5.05752876,4.68964537,0.01304418,1.09410515,0.05132875,2.00201156,2.75411471,1.82308536
-5.05152576,4.68860366,0.01306013,1.07238493,0.05093510,2.02675776,2.74597137,1.82087144
-5.04552276,4.67793944,0.01302402,1.04825937,0.05051909,2.04734392,2.73090603,1.81490537
-5.03951976,4.65677048,0.01293525,1.02181283,0.05006369,2.06308421,2.70861546,1.80488370
-5.03351676,4.62441050,0.01279405,0.99318241,0.04955285,2.07337377,2.67895352,1.79056980
-5.02751376,4.58038673,0.01260153,0.96255226,0.04897200,2.07770626,2.64192931,1.77179955
-5.02151076,4.52445425,0.01235956,0.93014748,0.04830851,2.07568957,2.59770337,1.74848607
-5.01550775,4.45660659,0.01207079,0.89622781,0.04755212,2.06705913,2.54658202,1.72062322
-5.00950475,4.37708240,0.01173851,0.86108146,0.04669519,2.05168856,2.48901010,1.68828796
-5.00350175,4.28636783,0.01136664,0.82501910,0.04573301,2.02959705,2.42556212,1.65164132
-4.99749875,4.18519433,0.01095960,0.78836820,0.04466392,2.00095344,2.35693199,1.61092801
-4.99149575,4.07453169,0.01052224,0.75146787,0.04348939,1.96607653,2.28392146,1.56647448
-4.98549275,3.95557608,0.01005972,0.71466409,0.04221403,1.92543164,2.20742714,1.51868546
-4.97948974,3.82973331,0.00957743,0.67830547,0.04084546,1.87962338,2.12842641,1.46803878
-4.97348674,3.69859718,0.00908090,0.64273947,0.03939417,1.82938473,2.04796209,1.41507869
-4.96748374,3.56392326,0.00857569,0.60830899,0.03787327,1.77556257,1.96712605,1.36040744
-4.96148074,3.42759865,0.00806733,0.57534931,0.03629820,1.71910020,1.88704193,1.30467553
-4.95547774,3.29160806,0.00756120,0.54418533,0.03468633,1.66101704,1.80884717,1.24857054
-4.94947474,3.15799716,0.00706251,0.51512894,0.03305662,1.60238633,1.73367452,1.19280491
-4.94347174,3.02883394,0.00657620,0.48847663,0.03142910,1.54431130,1.66263339,1.13810305
-4.93746873,2.90616909,0.00610691,0.46450711,0.02982449,1.48790050,1.59679136,1.08518783
-4.93146573,2.79199643,0.00565889,0.44347897,0.02826369,1.43424325,1.53715618,1.03476723
-4.92546273,2.68821444,0.00523602,0.42562847,0.02676734,1.38438561,1.48465875,0.98752117
-4.91945973,2.59658992,0.00484174,0.41116727,0.02535538,1.33930784,1.44013728,0.94408919
-4.91345673,2.51872480,0.00447905,0.40028029,0.02404665,1.29990387,1.40432324,0.90505912
-4.90745373,2.45602683,0.00415047,0.39312358,0.02285852,1.26696339,1.37782923,0.87095730
-4.90145073,2.40968500,0.00385806,0.38982244,0.02180656,1.24115694,1.36113913,0.84224030
-4.89544772,2.38065011,0.00360342,0.39046964,0.02090430,1.22302445,1.35460092,0.81928867
-4.88944472,2.36962094,0.00338764,0.39512394,0.02016302,1.21296725,1.35842200,0.80240243
-4.88344172,2.37703608,0.00321140,0.40380893,0.01959157,1.21124376,1.37266756,0.79179874
-4.87743872,2.40307144,0.00307488,0.41651229,0.01919633,1.21796875,1.39726153,0.78761121
-4.87143572,2.44764321,0.00297784,0.43318546,0.01898114,1.23311585,1.43199048,0.78989121
-4.86543272,2.51041587,0.00291959,0.45374383,0.01894729,1.25652328,1.47651004,0.79861049
-4.85942971,2.59081484,0.00289906,0.47806744,0.01909360,1.28790210,1.53035383,0.81366531
-4.85342671,2.68804299,0.00291475,0.50600231,0.01941647,1.32684686,1.59294440,0.83488147
-4.84742371,2.80110057,0.00296480,0.53736217,0.01991001,1.37284796,1.66360615,0.86202011
-4.84142071,2.92880756,0.00304696,0.57193084,0.02056616,1.42530532,1.74157949,0.89478407
-4.83541771,3.06982798,0.00315866,0.60946499,0.02137483,1.48354295,1.82603621,0.93282440
-4.82941471,3.22269528,0.00329702,0.64969728,0.02232405,1.54682380,1.91609517,0.97574691
-4.82341171,3.38583814,0.00345886,0.69233981,0.02340018,1.61436475,2.01083830,1.02311854
-4.81740870,3.55760617,0.00364076,0.73708773,0.02458802,1.68535112,2.10932606,1.07447348
-4.81140570,3.73629488,0.00383908,0.78362285,0.02587110,1.75895060,2.21061229,1.12931889
-4.80540270,3.92016955,0.00405004,0.83161724,0.02723180,1.83432641,2.31375777,1.18714025
-4.79939970,4.10748768,0.00426973,0.88073661,0.02865163,1.91064936,2.41784242,1.24740638
-4.79339670,4.29651981,0.00449422,0.93064337,0.03011149,1.98710900,2.52197584,1.30957414
-4.78739370,4.48556867,0.00471960,0.98099944,0.03159190,2.06292365,2.62530596,1.37309298
-4.78139070,4.67298667,0.00494209,1.03146856,0.03307336,2.13734956,2.72702610,1.43740948
-4.77538769,4.85719198,0.00515805,1.08171835,0.03453665,2.20968909,2.82638016,1.50197194
-4.76938469,5.03668339,0.00536416,1.13142197,0.03596319,2.27929828,2.92266650,1.56623528
-4.76338169,5.21005421,0.00555743,1.18025960,0.03733545,2.34559385,3.01524061,1.62966631
-4.75737869,5.37600573,0.00573529,1.22791973,0.03863734,2.40805976,3.10351695,1.69174954
-4.75137569,5.53336045,0.00589569,1.27410057,0.03985459,2.46625357,3.18697057,1.75199350
-4.74537269,5.68107528,0.00603716,1.31851154,0.04097523,2.51981263,3.26513855,1.80993777
-4.73936968,5.81825509,0.00615885,1.36087507,0.04198993,2.56846010,3.33762203,1.86516046
-4.73336668,5.94416648,0.00626055,1.40092880,0.04289238,2.61201093,3.40408873,1.91728620
-4.72736368,6.05825162,0.00634277,1.43842827,0.04367962,2.65037746,3.46427643,1.96599438
-4.72136068,6.16014189,0.00640671,1.47315006,0.04435231,2.68357463,3.51799719,2.01102740
-4.71535768,6.24967078,0.00645424,1.50489535,0.04491487,2.71172442,3.56514230,2.05219858
-4.70935468,6.32688514,0.00648789,1.53349385,0.04537561,2.73505915,3.60568756,2.08939943
-4.70335168,6.39205424,0.00651080,1.55880782,0.04574670,2.75392333,3.63969855,2.12260578
-4.69734867,6.44567523,0.00652663,1.58073607,0.04604402,2.76877346,3.66733509,2.15188241
-4.69134567,6.48847436,0.00653952,1.59921758,0.04628694,2.78017550,3.68885451,2.17738574
-4.68534267,6.52140279,0.00655394,1.61423452,0.04649790,2.78879957,3.70461275,2.19936422
-4.67933967,6.54562613,0.00657463,1.62581432,0.04670198,2.79541143,3.71506284,2.21815612
-4.67333667,6.56250724,0.00660644,1.63403064,0.04692626,2.80086079,3.72075004,2.23418445
-4.66733367,6.57358180,0.00665426,1.63900294,0.04719913,2.80606610,3.72230341,2.24794903
-4.66133067,6.58052674,0.00672285,1.64089445,0.04754954,2.81199614,3.72042332,2.26001559
-4.65532766,6.58512193,0.00681674,1.63990874,0.04800619,2.81964857,3.71586527,2.27100222
-4.64932466,6.58920589,0.00694009,1.63628451,0.04859663,2.83002588,3.70941996,2.28156340
-4.64332166,6.59462681,0.00709662,1.63028921,0.04934647,2.84410949,3.70189042,2.29237207
-4.63731866,6.60319024,0.00728945,1.62221126,0.05027852,2.86283257,3.69406691,2.30410032
-4.63131566,6.61660548,0.00752106,1.61235148,0.05141203,2.88705273,3.68670052,2.31739933
-4.62531266,6.63643249,0.00779318,1.60101397,0.05276200,2.91752522,3.68047668,2.33287930
-4.61930965,6.66403148,0.00810675,1.58849686,0.05433855,2.95487792,3.67598984,2.35109012
-4.61330665,6.70051713,0.00846184,1.57508331,0.05614654,2.99958890,3.67372043,2.37250340
-4.60730365,6.74671948,0.00885768,1.56103326,0.05818512,3.05196742,3.67401539,2.39749670
-4.60130065,6.80315293,0.00929257,1.54657622,0.06044762,3.11213926,3.67707318,2.42634036
-4.59529765,6.86999483,0.00976397,1.53190546,0.06292148,3.18003680,3.68293413,2.45918759
-4.58929465,6.94707436,0.01026846,1.51717376,0.06558835,3.25539445,3.69147663,2.49606805
-4.58329165,7.03387232,0.01080183,1.50249100,0.06842434,3.33774947,3.70241946,2.53688514
-4.57728864,7.12953170,0.01135913,1.48792349,0.07140044,3.42644829,3.71533014,2.58141707
-4.57128564,7.23287858,0.01193470,1.47349509,0.07448299,3.52065814,3.72963898,2.62932171
-4.56528264,7.34245259,0.01252234,1.45919000,0.07763435,3.61938354,3.74465820,2.68014481
-4.55927964,7.45654562,0.01311538,1.44495690,0.08081360,3.72148726,3.75960529,2.73333139
-4.55327664,7.57324739,0.01370678,1.43071431,0.08397734,3.82571496,3.77362955,2.78823993
-4.54727364,7.69049624,0.01428932,1.41635674,0.08708057,3.93072289,3.78584066,2.84415865
-4.54127064,7.80613340,0.01485568,1.40176142,0.09007755,4.03510785,3.79533824,2.90032358
-4.53526763,7.91795892,0.01539863,1.38679519,0.09292276,4.13743856,3.80124100,2.95593767
-4.52926463,8.02378770,0.01591117,1.37132123,0.09557181,4.23628759,3.80271471,3.01019049
-4.52326163,8.12150390,0.01638667,1.35520548,0.09798232,4.33026323,3.79899774,3.06227787
-4.51725863,8.20911240,0.01681903,1.33832237,0.10011485,4.41804035,3.78942368,3.11142100
-4.51125563,8.28478597,0.01720280,1.32055980,0.10193366,4.49838963,3.77344022,3.15688456
-4.50525263,8.34690723,0.01753334,1.30182318,0.10340748,4.57020456,3.75062400,3.19799329
-4.49924962,8.39410443,0.01780689,1.28203854,0.10451021,4.63252549,3.72069127,3.23414668
-4.49324662,8.42528048,0.01802067,1.26115463,0.10522140,4.68456028,3.68350426,3.26483148
-4.48724362,8.43963477,0.01817296,1.23914414,0.10552677,4.72570108,3.63907342,3.28963170
-4.48124062,8.43667748,0.01826312,1.21600408,0.10541847,4.75553677,3.58755581,3.30823589
-4.47523762,8.41623635,0.01829158,1.19175538,0.10489525,4.77386090,3.52925005,3.32044159
-4.46923462,8.37845586,0.01825989,1.16644189,0.10396253,4.78067476,3.46458823,3.32615685
-4.46323162,8.32378921,0.01817059,1.14012898,0.10263220,4.77618564,3.39412520,3.32539893
-4.45722861,8.25298332,0.01802718,1.11290163,0.10092241,4.76080022,3.31852593,3.31829022
-4.45122561,8.16705758,0.01783401,1.08486241,0.09885706,4.73511335,3.23855128,3.30505165
-4.44522261,8.06727688,0.01759618,1.05612924,0.09646533,4.69989253,3.15504273,3.28599389
-4.43921961,7.95511994,0.01731935,1.02683302,0.09378093,4.65605861,3.06890656,3.26150663
-4.43321661,7.83224382,0.01700969,0.99711538,0.09084134,4.60466332,2.98109790,3.23204662
-4.42721361,7.70044576,0.01667363,0.96712626,0.08768696,4.54686443,2.89260500,3.19812475
-4.42121061,7.56162358,0.01631778,0.93702166,0.08436018,4.48389942,2.80443418,3.16029282
-4.41520760,7.41773574,0.01594877,0.90696131,0.08090448,4.41705850,2.71759558,3.11913053
-4.40920460,7.27076240,0.01557310,0.87710645,0.07736344,4.34765807,2.63309015,3.07523327
-4.40320160,7.12266858,0.01519703,0.84761752,0.07377990,4.27701543,2.55189791,3.02920100
-4.39719860,6.97537051,0.01482648,0.81865200,0.07019512,4.20642558,2.47496768,2.98162875
-4.39119560,6.83070591,0.01446694,0.79036212,0.06664800,4.13714085,2.40320830,2.93309891
-4.38519260,6.69040901,0.01412337,0.76289267,0.06317443,4.07035383,2.33748134,2.88417552
-4.37918959,6.55609063,0.01380020,0.73637886,0.05980679,4.00718393,2.27859516,2.83540043
-4.37318659,6.42922346,0.01350122,0.71094421,0.05657351,3.94866766,2.22730020,2.78729131
-4.36718359,6.31113242,0.01322962,0.68669860,0.05349879,3.89575249,2.18428528,2.74034114
-4.36118059,6.20298960,0.01298792,0.66373649,0.05060245,3.84929384,2.15017453,2.69501889
-4.35517759,6.10581330,0.01277799,0.64213537,0.04789989,3.81005476,2.12552482,2.65177084
-4.34917459,6.02047015,0.01260105,0.62195452,0.04540216,3.77870746,2.11082311,2.61102210
-4.34317159,5.94767939,0.01245764,0.60323413,0.04311611,3.75583594,2.10648365,2.57317775
-4.33716858,5.88801841,0.01234767,0.58599483,0.04104467,3.74193880,2.11284447,2.53862316
-4.33116558,5.84192821,0.01227044,0.57023768,0.03918713,3.73743148,2.13016314,2.50772301
-4.32516258,5.80971819,0.01222460,0.55594460,0.03753949,3.74264707,2.15861145,2.48081878
-4.31915958,5.79156915,0.01220822,0.54307932,0.03609487,3.75783513,2.19826903,2.45822439
-4.31315658,5.78753409,0.01221884,0.53158875,0.03484388,3.78315819,2.24911594,2.44022008
-4.30715358,5.79753644,0.01225346,0.52140479,0.03377503,3.81868566,2.31102437,2.42704452
