energy_ev,total_up,Ga_p_up,Ga_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.70585293,0.84609692,0.03842201,0.00000000,1.03714820,0.24493648,0.00189568,0.37656896
-5.69984992,0.84376329,0.03966221,0.00000000,1.05443715,0.24057361,0.00204013,0.37453191
-5.69384692,0.84990913,0.04098707,0.00000000,1.08090455,0.23885880,0.00220435,0.37551570
-5.68784392,0.86355652,0.04235474,0.00000000,1.11539568,0.23951650,0.00238675,0.37910690
-5.68184092,0.88366537,0.04372294,0.00000000,1.15667801,0.24225091,0.00258545,0.38486914
-5.67583792,0.90915218,0.04505007,0.00000000,1.20346135,0.24675198,0.00279826,0.39235323
-5.66983492,0.93890745,0.04629631,0.00000000,1.25441687,0.25270089,0.00302265,0.40110667
-5.66383192,0.97181161,0.04742459,0.00000000,1.30819504,0.25977513,0.00325583,0.41068233
-5.65782891,1.00674973,0.04840147,0.00000000,1.36344276,0.26765305,0.00349471,0.42064619
-5.65182591,1.04262521,0.04919785,0.00000000,1.41881984,0.27601812,0.00373592,0.43058411
-5.64582291,1.07837266,0.04978953,0.00000000,1.47301517,0.28456277,0.00397590,0.44010780
-5.63981991,1.11297015,0.05015759,0.00000000,1.52476283,0.29299200,0.00421089,0.44885966
-5.63381691,1.14545109,0.05028860,0.00000000,1.57285804,0.30102680,0.00443704,0.45651695
-5.62781391,1.17491575,0.05017466,0.00000000,1.61617333,0.30840735,0.00465046,0.46279507
-5.62181091,1.20054252,0.04981325,0.00000000,1.65367459,0.31489611,0.00484729,0.46745004
-5.61580790,1.22159868,0.04920702,0.00000000,1.68443687,0.32028075,0.00502384,0.47028042
-5.60980490,1.23745072,0.04836336,0.00000000,1.70765963,0.32437682,0.00517662,0.47112851
-5.60380190,1.24757370,0.04729394,0.00000000,1.72268090,0.32703026,0.00530251,0.46988095
-5.59779890,1.25155949,0.04601412,0.00000000,1.72898985,0.32811947,0.00539877,0.46646873
-5.59179590,1.24912333,0.04454240,0.00000000,1.72623718,0.32755702,0.00546320,0.46086665
-5.58579290,1.24010841,0.04289971,0.00000000,1.71424267,0.32529073,0.00549416,0.45309212
-5.57978989,1.22448809,0.04110886,0.00000000,1.69299927,0.32130422,0.00549067,0.44320336
-5.57378689,1.20236525,0.03919388,0.00000000,1.66267341,0.31561664,0.00545241,0.43129700
-5.56778389,1.17396878,0.03717942,0.00000000,1.62360097,0.30828161,0.00537976,0.41750501
-5.56178089,1.13964685,0.03509027,0.00000000,1.57627887,0.29938540,0.00527378,0.40199102
-5.55577789,1.09985711,0.03295080,0.00000000,1.52135224,0.28904423,0.00513622,0.38494606
-5.54977489,1.05515396,0.03078458,0.00000000,1.45959742,0.27740082,0.00496939,0.36658375
-5.54377189,1.00617325,0.02861401,0.00000000,1.39190133,0.26462023,0.00477619,0.34713506
-5.53776888,0.95361474,0.02645997,0.00000000,1.31923764,0.25088517,0.00455994,0.32684280
-5.53176588,0.89822312,0.02434160,0.00000000,1.24264089,0.23639086,0.00432432,0.30595583
-5.52576288,0.84076809,0.02227612,0.00000000,1.16317920,0.22133971,0.00407325,0.28472337
-5.51975988,0.78202432,0.02027866,0.00000000,1.08192680,0.20593593,0.00381078,0.26338940
-5.51375688,0.72275200,0.01836219,0.00000000,0.99993728,0.19038029,0.00354096,0.24218739
-5.50775388,0.66367865,0.01653748,0.00000000,0.91821862,0.17486525,0.00326776,0.22133558
-5.50175088,0.60548294,0.01481311,0.00000000,0.83771082,0.15957064,0.00299494,0.20103282
-5.49574787,0.54878085,0.01319551,0.00000000,0.75926693,0.14465987,0.00272599,0.18145524
-5.48974487,0.49411474,0.01168902,0.00000000,0.68363794,0.13027707,0.00246404,0.16275373
-5.48374187,0.44194546,0.01029607,0.00000000,0.61146194,0.11654489,0.00221182,0.14505231
-5.47773887,0.39264768,0.00901726,0.00000000,0.54325768,0.10356326,0.00197161,0.12844740
-5.47173587,0.34650826,0.00785154,0.00000000,0.47942232,0.09140889,0.00174523,0.11300792
-5.46573287,0.30372759,0.00679642,0.00000000,0.42023333,0.08013564,0.00153404,0.09877630
-5.45972986,0.26442347,0.00584816,0.00000000,0.36585388,0.06977549,0.00133896,0.08577002
-5.45372686,0.22863721,0.00500196,0.00000000,0.31634126,0.06034015,0.00116048,0.07398387
-5.44772386,0.19634149,0.00425220,0.00000000,0.27165778,0.05182313,0.00099872,0.06339261
-5.44172086,0.16744938,0.00359260,0.00000000,0.23168324,0.04420210,0.00085344,0.05395386
-5.43571786,0.14182415,0.00301646,0.00000000,0.19622854,0.03744153,0.00072415,0.04561129
-5.42971486,0.11928938,0.00251681,0.00000000,0.16504965,0.03149529,0.00061011,0.03829770
-5.42371186,0.09963889,0.00208662,0.00000000,0.13786132,0.02630933,0.00051038,0.03193811
-5.41770885,0.08264618,0.00171889,0.00000000,0.11435022,0.02182416,0.00042393,0.02645263
-5.41170585,0.06807307,0.00140683,0.00000000,0.09418684,0.01797717,0.00034963,0.02175901
-5.40570285,0.05567744,0.00114394,0.00000000,0.07703617,0.01470462,0.00028630,0.01777497
-5.39969985,0.04521970,0.00092408,0.00000000,0.06256675,0.01194341,0.00023277,0.01442006
-5.39369685,0.03646820,0.00074155,0.00000000,0.05045808,0.00963250,0.00018791,0.01161728
-5.38769385,0.02920340,0.00059112,0.00000000,0.04040641,0.00771401,0.00015061,0.00929420
-5.38169085,0.02322094,0.00046806,0.00000000,0.03212898,0.00613404,0.00011986,0.00738382
-5.37568784,0.01833363,0.00036812,0.00000000,0.02536681,0.00484321,0.00009470,0.00582511
-5.36968484,0.01437258,0.00028757,0.00000000,0.01988624,0.00379697,0.00007429,0.00456325
-5.36368184,0.01118755,0.00022311,0.00000000,0.01547937,0.00295565,0.00005786,0.00354965
-5.35767884,0.00864660,0.00017193,0.00000000,0.01196366,0.00228442,0.00004475,0.00274177
-5.35167584,0.00663533,0.00013157,0.00000000,0.00918081,0.00175310,0.00003436,0.00210284
-5.34567284,0.00505572,0.00010000,0.00000000,0.00699522,0.00133579,0.00002619,0.00160142
-5.33966983,0.00382476,0.00007548,0.00000000,0.00529204,0.00101058,0.00001982,0.00121094
-5.33366683,0.00287291,0.00005658,0.00000000,0.00397504,0.00075910,0.00001490,0.00090919
-5.32766383,0.00214258,0.00004211,0.00000000,0.00296453,0.00056614,0.00001111,0.00067780
-5.32166083,0.00158652,0.00003113,0.00000000,0.00219515,0.00041922,0.00000823,0.00050171
-5.31565783,0.00116639,0.00002285,0.00000000,0.00161385,0.00030821,0.00000605,0.00036873
-5.30965483,0.00085140,0.00001665,0.00000000,0.00117802,0.00022498,0.00000442,0.00026907
-5.30365183,0.00061703,0.00001205,0.00000000,0.00085375,0.00016305,0.00000320,0.00019495
-5.29764882,0.00044399,0.00000866,0.00000000,0.00061432,0.00011733,0.00000231,0.00014024
-5.29164582,0.00031719,0.00000618,0.00000000,0.00043887,0.00008382,0.00000165,0.00010017
-5.28564282,0.00022498,0.00000438,0.00000000,0.00031129,0.00005945,0.00000117,0.00007104
-5.27963982,0.00015844,0.00000308,0.00000000,0.00021922,0.00004187,0.00000082,0.00005002
-5.27363682,0.00011078,0.00000215,0.00000000,0.00015328,0.00002927,0.00000058,0.00003496
-5.26763382,0.00007690,0.00000149,0.00000000,0.00010640,0.00002032,0.00000040,0.00002427
-5.26163082,0.00005300,0.00000103,0.00000000,0.00007333,0.00001401,0.00000028,0.00001672
-5.25562781,0.00003627,0.00000070,0.00000000,0.00005018,0.00000958,0.00000019,0.00001144
-5.24962481,0.00002464,0.00000048,0.00000000,0.00003409,0.00000651,0.00000013,0.00000777
-5.24362181,0.00001662,0.00000032,0.00000000,0.00002300,0.00000439,0.00000009,0.00000524
-5.23761881,0.00001113,0.00000022,0.00000000,0.00001540,0.00000294,0.00000006,0.00000351
-5.23161581,0.00000740,0.00000014,0.00000000,0.00001024,0.00000196,0.00000004,0.00000233
-5.22561281,0.00000488,0.00000009,0.00000000,0.00000676,0.00000129,0.00000003,0.00000154
-5.21960980,0.00000320,0.00000006,0.00000000,0.00000443,0.00000085,0.00000002,0.00000101
-5.21360680,0.00000208,0.00000004,0.00000000,0.00000288,0.00000055,0.00000001,0.00000066
-5.20760380,0.00000135,0.00000003,0.00000000,0.00000186,0.00000036,0.00000001,0.00000042
-5.20160080,0.00000086,0.00000002,0.00000000,0.00000119,0.00000023,0.00000000,0.00000027
-5.19559780,0.00000055,0.00000001,0.00000000,0.00000076,0.00000015,0.00000000,0.00000017
-5.18959480,0.00000035,0.00000001,0.00000000,0.00000048,0.00000009,0.00000000,0.00000011
-5.18359180,0.00000022,0.00000001,0.00000000,0.00000030,0.00000006,0.00000000,0.00000007
-5.17758879,0.00000014,0.00000000,0.00000000,0.00000019,0.00000004,0.00000000,0.00000004
-5.17158579,0.00000009,0.00000000,0.00000000,0.00000012,0.00000003,0.00000000,0.00000003
-5.16558279,0.00000007,0.00000000,0.00000000,0.00000008,0.00000002,0.00000000,0.00000002
-5.15957979,0.00000005,0.00000001,0.00000000,0.00000005,0.00000003,0.00000000,0.00000001
-5.15357679,0.00000006,0.00000001,0.00000000,0.00000004,0.00000003,0.00000000,0.00000001
-5.14757379,0.00000007,0.00000002,0.00000000,0.00000004,0.00000005,0.00000000,0.00000000
-5.14157079,0.00000010,0.00000003,0.00000000,0.00000005,0.00000008,0.00000000,0.00000000
-5.13556778,0.00000016,0.00000004,0.00000000,0.00000006,0.00000012,0.00000000,0.00000000
-5.12956478,0.00000024,0.00000007,0.00000000,0.00000009,0.00000019,0.00000000,0.00000000
-5.12356178,0.00000037,0.00000010,0.00000000,0.00000014,0.00000029,0.00000000,0.00000000
-5.11755878,0.00000058,0.00000016,0.00000000,0.00000022,0.00000045,0.00000000,0.00000001
-5.11155578,0.00000088,0.00000024,0.00000000,0.00000034,0.00000068,0.00000000,0.00000001
-5.10555278,0.00000135,0.00000037,0.00000000,0.00000051,0.00000104,0.00000000,0.00000001
-5.09954977,0.00000204,0.00000056,0.00000000,0.00000078,0.00000158,0.00000000,0.00000002
-5.09354677,0.00000306,0.00000085,0.00000000,0.00000116,0.00000237,0.00000000,0.00000003
-5.08754377,0.00000457,0.00000126,0.00000000,0.00000174,0.00000354,0.00000000,0.00000004
-5.08154077,0.00000677,0.00000187,0.00000000,0.00000257,0.00000525,0.00000000,0.00000006
-5.07553777,0.00000996,0.00000275,0.00000000,0.00000378,0.00000772,0.00000000,0.00000008
-5.06953477,0.00001456,0.00000401,0.00000000,0.00000552,0.00001129,0.00000000,0.00000012
-5.06353177,0.00002112,0.00000582,0.00000000,0.00000800,0.00001638,0.00000000,0.00000018
-5.05752876,0.00003042,0.00000838,0.00000000,0.00001152,0.00002359,0.00000000,0.00000026
-5.05152576,0.00004352,0.00001198,0.00000000,0.00001646,0.00003376,0.00000000,0.00000037
-5.04552276,0.00006182,0.00001700,0.00000000,0.00002336,0.00004796,0.00000000,0.00000052
-5.03951976,0.00008720,0.00002395,0.00000000,0.00003291,0.00006768,0.00000000,0.00000074
-5.03351676,0.00012215,0.00003352,0.00000000,0.00004604,0.00009483,0.00000000,0.00000104
-5.02751376,0.00016993,0.00004658,0.00000000,0.00006396,0.00013195,0.00000000,0.00000145
-5.02151076,0.00023475,0.00006427,0.00000000,0.00008823,0.00018234,0.00000001,0.00000201
-5.01550775,0.00032208,0.00008806,0.00000000,0.00012085,0.00025026,0.00000001,0.00000277
-5.00950475,0.00043886,0.00011982,0.00000000,0.00016438,0.00034113,0.00000001,0.00000379
-5.00350175,0.00059390,0.00016190,0.00000000,0.00022202,0.00046184,0.00000002,0.00000516
-4.99749875,0.00079826,0.00021723,0.00000000,0.00029779,0.00062104,0.00000003,0.00000696
-4.99149575,0.00106570,0.00028947,0.00000000,0.00039664,0.00082951,0.00000004,0.00000934
-4.98549275,0.00141318,0.00038306,0.00000000,0.00052465,0.00110057,0.00000005,0.00001245
-4.97948974,0.00186145,0.00050345,0.00000000,0.00068920,0.00145053,0.00000008,0.00001649
-4.97348674,0.00243567,0.00065715,0.00000000,0.00089914,0.00189920,0.00000011,0.00002171
-4.96748374,0.00316606,0.00085195,0.00000000,0.00116503,0.00247043,0.00000015,0.00002841
-4.96148074,0.00408860,0.00109702,0.00000000,0.00149929,0.00319268,0.00000021,0.00003696
-4.95547774,0.00524577,0.00140309,0.00000000,0.00191642,0.00409963,0.00000029,0.00004778
-4.94947474,0.00668729,0.00178257,0.00000000,0.00243317,0.00523081,0.00000040,0.00006141
-4.94347174,0.00847079,0.00224965,0.00000000,0.00306867,0.00663220,0.00000055,0.00007848
-4.93746873,0.01066253,0.00282040,0.00000000,0.00384454,0.00835683,0.00000076,0.00009971
-4.93146573,0.01333797,0.00351284,0.00000000,0.00478498,0.01046536,0.00000103,0.00012597
-4.92546273,0.01658233,0.00434691,0.00000000,0.00591675,0.01302655,0.00000140,0.00015826
-4.91945973,0.02049094,0.00534445,0.00000000,0.00726912,0.01611772,0.00000188,0.00019775
-4.91345673,0.02516952,0.00652910,0.00000000,0.00887375,0.01982506,0.00000251,0.00024577
-4.90745373,0.03073422,0.00792612,0.00000000,0.01076446,0.02424382,0.00000333,0.00030382
-4.90145073,0.03731150,0.00956215,0.00000000,0.01297697,0.02947839,0.00000440,0.00037363
-4.89544772,0.04503776,0.01146492,0.00000000,0.01554857,0.03564217,0.00000577,0.00045712
-4.88944472,0.05405874,0.01366285,0.00000000,0.01851764,0.04285725,0.00000752,0.00055641
-4.88344172,0.06452863,0.01618462,0.00000000,0.02192325,0.05125395,0.00000975,0.00067388
-4.87743872,0.07660890,0.01905867,0.00000000,0.02580462,0.06097004,0.00001256,0.00081211
-4.87143572,0.09046692,0.02231265,0.00000000,0.03020067,0.07214979,0.00001608,0.00097389
-4.86543272,0.10627413,0.02597283,0.00000000,0.03514945,0.08494272,0.00002045,0.00116220
-4.85942971,0.12420404,0.03006345,0.00000000,0.04068779,0.09950208,0.00002585,0.00138023
-4.85342671,0.14442987,0.03460616,0.00000000,0.04685084,0.11598305,0.00003247,0.00163129
-4.84742371,0.16712184,0.03961934,0.00000000,0.05367187,0.13454067,0.00004053,0.00191877
-4.84142071,0.19244425,0.04511752,0.00000000,0.06118204,0.15532736,0.00005027,0.00224614
-4.83541771,0.22055218,0.05111083,0.00000000,0.06941043,0.17849026,0.00006197,0.00261679
-4.82941471,0.25158795,0.05760440,0.00000000,0.07838412,0.20416821,0.00007592,0.00303403
-4.82341171,0.28567736,0.06459795,0.00000000,0.08812852,0.23248848,0.00009244,0.00350091
-4.81740870,0.32292574,0.07208534,0.00000000,0.09866771,0.26356327,0.00011186,0.00402020
-4.81140570,0.36341390,0.08005425,0.00000000,0.11002504,0.29748610,0.00013454,0.00459417
-4.80540270,0.40719409,0.08848587,0.00000000,0.12222375,0.33432807,0.00016084,0.00522454
-4.79939970,0.45428604,0.09735477,0.00000000,0.13528766,0.37413427,0.00019115,0.00591231
-4.79339670,0.50467340,0.10662877,0.00000000,0.14924199,0.41692033,0.00022582,0.00665763
-4.78739370,0.55830058,0.11626900,0.00000000,0.16411405,0.46266941,0.00026523,0.00745970
-4.78139070,0.61507027,0.12622999,0.00000000,0.17993395,0.51132976,0.00030974,0.00831665
-4.77538769,0.67484198,0.13646000,0.00000000,0.19673524,0.56281301,0.00035968,0.00922545
-4.76938469,0.73743163,0.14690138,0.00000000,0.21455539,0.61699357,0.00041536,0.01018186
-4.76338169,0.80261257,0.15749119,0.00000000,0.23343611,0.67370910,0.00047706,0.01118042
-4.75737869,0.87011810,0.16816195,0.00000000,0.25342355,0.73276247,0.00054500,0.01221443
-4.75137569,0.93964577,0.17884260,0.00000000,0.27456823,0.79392514,0.00061938,0.01327605
-4.74537269,1.01086340,0.18945963,0.00000000,0.29692486,0.85694215,0.00070032,0.01435639
-4.73936968,1.08341700,0.19993848,0.00000000,0.32055195,0.92153870,0.00078791,0.01544571
-4.73336668,1.15694036,0.21020503,0.00000000,0.34551127,0.98742833,0.00088216,0.01653357
-4.72736368,1.23106621,0.22018739,0.00000000,0.37186718,1.05432239,0.00098303,0.01760913
-4.72136068,1.30543882,0.22981768,0.00000000,0.39968598,1.12194076,0.00109041,0.01866144
-4.71535768,1.37972746,0.23903406,0.00000000,0.42903511,1.19002347,0.00120413,0.01967975
-4.70935468,1.45364049,0.24778272,0.00000000,0.45998257,1.25834277,0.00132397,0.02065389
-4.70335168,1.52693958,0.25601983,0.00000000,0.49259637,1.32671534,0.00144961,0.02157460
-4.69734867,1.59945342,0.26371349,0.00000000,0.52694418,1.39501419,0.00158072,0.02243392
-4.69134567,1.67109055,0.27084548,0.00000000,0.56309330,1.46317968,0.00171686,0.02322554
-4.68534267,1.74185065,0.27741272,0.00000000,0.60111086,1.53122934,0.00185757,0.02394511
-4.67933967,1.81183385,0.28342848,0.00000000,0.64106440,1.59926597,0.00200231,0.02459056
-4.67333667,1.88124759,0.28892327,0.00000000,0.68302275,1.66748354,0.00215049,0.02516230
-4.66733367,1.95041052,0.29394515,0.00000000,0.72705726,1.73617072,0.00230149,0.02566346
-4.66133067,2.01975331,0.29855972,0.00000000,0.77324320,1.80571156,0.00245461,0.02609998
-4.65532766,2.08981591,0.30284954,0.00000000,0.82166133,1.87658314,0.00260912,0.02648069
-4.64932466,2.16124123,0.30691306,0.00000000,0.87239943,1.94935010,0.00276427,0.02681725
-4.64332166,2.23476499,0.31086302,0.00000000,0.92555366,2.02465573,0.00291923,0.02712408
-4.63731866,2.31120199,0.31482440,0.00000000,0.98122946,2.10320983,0.00307321,0.02741814
-4.63131566,2.39142860,0.31893185,0.00000000,1.03954188,2.18577326,0.00322535,0.02771871
-4.62531266,2.47636183,0.32332675,0.00000000,1.10061498,2.27313926,0.00337482,0.02804702
-4.61930965,2.56693526,0.32815386,0.00000000,1.16458019,2.36611192,0.00352078,0.02842581
-4.61330665,2.66407212,0.33355774,0.00000000,1.23157344,2.46548199,0.00366243,0.02887885
-4.60730365,2.76865609,0.33967885,0.00000000,1.30173092,2.57200055,0.00379900,0.02943038
-4.60130065,2.88150043,0.34664956,0.00000000,1.37518335,2.68635104,0.00392978,0.03010448
-4.59529765,3.00331626,0.35459010,0.00000000,1.45204902,2.80912047,0.00405412,0.03092441
-4.58929465,3.13468072,0.36360456,0.00000000,1.53242545,2.94077046,0.00417146,0.03191189
-4.58329165,3.27600612,0.37377699,0.00000000,1.61638018,3.08160925,0.00428133,0.03308641
-4.57728864,3.42751117,0.38516781,0.00000000,1.70394077,3.23176547,0.00438339,0.03446453
-4.57128564,3.58919531,0.39781057,0.00000000,1.79508460,3.39116497,0.00447737,0.03605915
-4.56528264,3.76081731,0.41170919,0.00000000,1.88972889,3.55951163,0.00456318,0.03787894
-4.55927964,3.94187932,0.42683582,0.00000000,1.98772131,3.73627323,0.00464082,0.03992775
-4.55327664,4.13161724,0.44312938,0.00000000,2.08883188,3.92067333,0.00471041,0.04220420
-4.54727364,4.32899811,0.46049487,0.00000000,2.19274645,4.11168979,0.00477222,0.04470132
-4.54127064,4.53272534,0.47880363,0.00000000,2.29906224,4.30806057,0.00482660,0.04740644
-4.53526763,4.74125172,0.49789444,0.00000000,2.40728571,4.50829685,0.00487402,0.05030116
-4.52926463,4.95280036,0.51757561,0.00000000,2.51683298,4.71070340,0.00491505,0.05336154
-4.52326163,5.16539292,0.53762792,0.00000000,2.62703287,4.91340586,0.00495029,0.05655848
-4.51725863,5.37688463,0.55780860,0.00000000,2.73713245,5.11438395,0.00498043,0.05985830
-4.51125563,5.58500468,0.57785591,0.00000000,2.84630507,5.31150960,0.00500617,0.06322344
-4.50525263,5.78740086,0.59749456,0.00000000,2.95366036,5.50258877,0.00502820,0.06661334
-4.49924962,5.98168683,0.61644160,0.00000000,3.05825620,5.68540533,0.00504721,0.06998547
-4.49324662,6.16549029,0.63441263,0.00000000,3.15911193,5.85776543,0.00506384,0.07329641
-4.48724362,6.33650057,0.65112821,0.00000000,3.25522265,6.01754097,0.00507865,0.07650296
-4.48124062,6.49251383,0.66632022,0.00000000,3.34557413,6.16271056,0.00509210,0.07956332
-4.47523762,6.63147472,0.67973794,0.00000000,3.42915799,6.29139678,0.00510454,0.08243815
-4.46923462,6.75151318,0.69115368,0.00000000,3.50498694,6.40189880,0.00511619,0.08509155
-4.46323162,6.85097570,0.70036776,0.00000000,3.57210977,6.49271961,0.00512710,0.08749195
-4.45722861,6.92845041,0.70721273,0.00000000,3.62962602,6.56258756,0.00513718,0.08961277
-4.45122561,6.98278591,0.71155668,0.00000000,3.67670022,6.61047223,0.00514613,0.09143290
-4.44522261,7.01310399,0.71330552,0.00000000,3.71257562,6.63559468,0.00515353,0.09293698
-4.43921961,7.01880658,0.71240427,0.00000000,3.73658738,6.63743285,0.00515877,0.09411543
-4.43321661,6.99957762,0.70883734,0.00000000,3.74817515,6.61572249,0.00516107,0.09496428
-4.42721361,6.95538041,0.70262776,0.00000000,3.74689500,6.57045447,0.00515956,0.09548479
-4.42121061,6.88645131,0.69383557,0.00000000,3.73243034,6.50186915,0.00515323,0.09568293
-4.41520760,6.79329043,0.68255539,0.00000000,3.70460193,6.41044839,0.00514100,0.09556865
-4.40920460,6.67664987,0.66891330,0.00000000,3.66337634,6.29690580,0.00512174,0.09515513
-4.40320160,6.53752010,0.65306314,0.00000000,3.60887273,6.16217552,0.00509432,0.09445797
-4.39719860,6.37711466,0.63518257,0.00000000,3.54136746,6.00739966,0.00505764,0.09349433
-4.39119560,6.19685334,0.61546872,0.00000000,3.46129611,5.83391442,0.00501067,0.09228218
-4.38519260,5.99834391,0.59413386,0.00000000,3.36925249,5.64323482,0.00495248,0.09083962
-4.37918959,5.78336230,0.57140111,0.00000000,3.26598441,5.43703767,0.00488232,0.08918430
-4.37318659,5.55383104,0.54750025,0.00000000,3.15238584,5.21714268,0.00479959,0.08733297
-4.36718359,5.31179591,0.52266383,0.00000000,3.02948550,4.98549133,0.00470393,0.08530128
-4.36118059,5.05940074,0.49712367,0.00000000,2.89843178,4.74412352,0.00459519,0.08310363
-4.35517759,4.79886043,0.47110768,0.00000000,2.76047436,4.49515199,0.00447348,0.08075324
-4.34917459,4.53243243,0.44483719,0.00000000,2.61694293,4.24073465,0.00433918,0.07826236
-4.34317159,4.26238708,0.41852471,0.00000000,2.46922342,3.98304532,0.00419290,0.07564256
-4.33716858,3.99097733,0.39237228,0.00000000,2.31873278,3.72424343,0.00403554,0.07290514
-4.33116558,3.72040869,0.36657015,0.00000000,2.16689281,3.46644354,0.00386820,0.07006155
-4.32516258,3.45281007,0.34129608,0.00000000,2.01510414,3.21168545,0.00369224,0.06712386
-4.31915958,3.19020661,0.31671498,0.00000000,1.86472127,2.96190604,0.00350920,0.06410518
-4.31315658,2.93449518,0.29297902,0.00000000,1.71702945,2.71891368,0.00332076,0.06102009
-4.30715358,2.68742365,0.27022810,0.00000000,1.57322428,2.48436628,0.00312879,0.05788485
