energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
-5.85592796,2.50573418,0.02978548,0.28383623,1.24387697,0.00000000,0.68065341,0.35517110,1.16374058,0.68436874
-5.84992496,2.48145079,0.02827081,0.28357692,1.23799537,0.00000000,0.67297491,0.35127016,1.14668283,0.67796976
-5.84392196,2.45768090,0.02674120,0.28383596,1.23212012,0.00000000,0.66567660,0.34694504,1.13242244,0.67146444
-5.83791896,2.43407929,0.02522623,0.28448153,1.22597314,0.00000000,0.65862479,0.34221896,1.12059420,0.66475199
-5.83191596,2.41019352,0.02375489,0.28536370,1.21923301,0.00000000,0.65165849,0.33710564,1.11075882,0.65770377
-5.82591296,2.38549482,0.02235511,0.28632105,1.21155369,0.00000000,0.64460114,0.33161022,1.10242583,0.65017138
-5.81990995,2.35941333,0.02105330,0.28718785,1.20258476,0.00000000,0.63727307,0.32573092,1.09507845,0.64199590
-5.81390695,2.33137582,0.01987395,0.28780139,1.19199239,0.00000000,0.62950409,0.31946122,1.08819932,0.63301783
-5.80790395,2.30084391,0.01883937,0.28800914,1.17947978,0.00000000,0.62114545,0.31279259,1.08129608,0.62308717
-5.80190095,2.26735071,0.01796944,0.28767543,1.16480607,0.00000000,0.61208064,0.30571733,1.07392554,0.61207318
-5.79589795,2.23053415,0.01728135,0.28668738,1.14780276,0.00000000,0.60223443,0.29823165,1.06571563,0.59987327
-5.78989495,2.19016498,0.01678952,0.28495972,1.12838677,0.00000000,0.59157969,0.29033850,1.05638376,0.58642051
-5.78389195,2.14616810,0.01650537,0.28243849,1.10656941,0.00000000,0.58014172,0.28205011,1.04575117,0.57168953
-5.77788894,2.09863619,0.01643724,0.27910319,1.08246088,0.00000000,0.56799985,0.27339012,1.03375227,0.55570030
-5.77188594,2.04783490,0.01659026,0.27496761,1.05627014,0.00000000,0.55528631,0.26439504,1.02043886,0.53851985
-5.76588294,1.99419946,0.01696616,0.27007911,1.02830008,0.00000000,0.54218250,0.25511517,1.00597888,0.52026173
-5.75987994,1.93832322,0.01756320,0.26451649,0.99893847,0.00000000,0.52891294,0.24561471,0.99064990,0.50108334
-5.75387694,1.88093864,0.01837600,0.25838672,0.96864512,0.00000000,0.51573721,0.23597125,0.97482774,0.48118134
-5.74787394,1.82289217,0.01939540,0.25182045,0.93793608,0.00000000,0.50294049,0.22627467,0.95897085,0.46078548
-5.74187094,1.76511442,0.02060841,0.24496688,0.90736569,0.00000000,0.49082312,0.21662546,0.94360109,0.44015107
-5.73586793,1.70858728,0.02199817,0.23798803,0.87750752,0.00000000,0.47968980,0.20713264,0.92928218,0.41955077
-5.72986493,1.65430992,0.02354393,0.23105275,0.84893510,0.00000000,0.46983912,0.19791144,0.91659662,0.39926589
-5.72386193,1.60326535,0.02522123,0.22433086,0.82220349,0.00000000,0.46155365,0.18908075,0.90612232,0.37957783
-5.71785893,1.55638922,0.02700213,0.21798761,0.79783244,0.00000000,0.45509142,0.18076065,0.89840996,0.36075996
-5.71185593,1.51454240,0.02885552,0.21217872,0.77629196,0.00000000,0.45067880,0.17306993,0.89396214,0.34307044
-5.70585293,1.47848828,0.03074769,0.20704620,0.75799072,0.00000000,0.44850534,0.16612381,0.89321506,0.32674606
-5.69984992,1.44887570,0.03264288,0.20271511,0.74326770,0.00000000,0.44872035,0.16003198,0.89652363,0.31199749
-5.69384692,1.42622793,0.03450410,0.19929131,0.73238719,0.00000000,0.45143161,0.15489679,0.90415025,0.29900591
-5.68784392,1.41093758,0.03629397,0.19686033,0.72553702,0.00000000,0.45670574,0.15081179,0.91625775,0.28792117
-5.68184092,1.40326723,0.03797565,0.19548713,0.72282986,0.00000000,0.46457018,0.14786060,0.93290638,0.27886124
-5.67583792,1.40335509,0.03951386,0.19521686,0.72430703,0.00000000,0.47501652,0.14611587,0.95405480,0.27191302
-5.66983492,1.41122480,0.04087590,0.19607643,0.72994446,0.00000000,0.48800462,0.14563864,0.97956468,0.26713416
-5.66383192,1.42679834,0.04203258,0.19807661,0.73966003,0.00000000,0.50346737,0.14647767,1.00920837,0.26455566
-5.65782891,1.44991089,0.04295917,0.20121465,0.75332186,0.00000000,0.52131546,0.14866909,1.04267915,0.26418522
-5.65182591,1.48032656,0.04363613,0.20547710,0.77075679,0.00000000,0.54144203,0.15223592,1.07960314,0.26601073
-5.64582291,1.51775395,0.04404976,0.21084265,0.79175855,0.00000000,0.56372665,0.15718786,1.11955249,0.27000398
-5.63981991,1.56186050,0.04419260,0.21728484,0.81609529,0.00000000,0.58803862,0.16352099,1.16205886,0.27612428
-5.63381691,1.61228514,0.04406362,0.22477441,0.84351597,0.00000000,0.61423919,0.17121760,1.20662667,0.28432170
-5.62781391,1.66864853,0.04366826,0.23328122,0.87375550,0.00000000,0.64218291,0.18024609,1.25274568,0.29453997
-5.62181091,1.73056070,0.04301810,0.24277559,0.90653864,0.00000000,0.67171792,0.19056099,1.29990226,0.30671891
-5.61580790,1.79762611,0.04213047,0.25322902,0.94158251,0.00000000,0.70268541,0.20210307,1.34758928,0.32079620
-5.60980490,1.86944615,0.04102774,0.26461425,0.97859810,0.00000000,0.73491843,0.21479971,1.39531420,0.33670873
-5.60380190,1.94561952,0.03973650,0.27690469,1.01729085,0.00000000,0.76824021,0.22856541,1.44260558,0.35439335
-5.59779890,2.02574085,0.03828664,0.29007323,1.05736068,0.00000000,0.80246245,0.24330255,1.48901788,0.37378709
-5.59179590,2.10939808,0.03671028,0.30409058,1.09850175,0.00000000,0.83738360,0.25890238,1.53413478,0.39482705
-5.58579290,2.19616910,0.03504076,0.31892317,1.14040225,0.00000000,0.87278759,0.27524624,1.57757123,0.41744979
-5.57978989,2.28561818,0.03331153,0.33453078,1.18274443,0.00000000,0.90844318,0.29220697,1.61897455,0.44159043
-5.57378689,2.37729257,0.03155518,0.35086398,1.22520521,0.00000000,0.94410399,0.30965045,1.65802467,0.46718158
-5.56778389,2.47071959,0.02980254,0.36786170,1.26745728,0.00000000,0.97950944,0.32743728,1.69443403,0.49415187
-5.56178089,2.56540451,0.02808186,0.38544874,1.30917094,0.00000000,1.01438657,0.34542447,1.72794709,0.52242445
-5.55577789,2.66082923,0.02641822,0.40353381,1.35001640,0.00000000,1.04845261,0.36346712,1.75833980,0.55191526
-5.54977489,2.75645197,0.02483301,0.42200777,1.38966678,0.00000000,1.08141827,0.38141999,1.78541906,0.58253127
-5.54377189,2.85170773,0.02334361,0.44074261,1.42780126,0.00000000,1.11299167,0.39913897,1.80902235,0.61416857
-5.53776888,2.94600963,0.02196325,0.45959094,1.46410851,0.00000000,1.14288246,0.41648232,1.82901733,0.64671057
-5.53176588,3.03875099,0.02070098,0.47838634,1.49829012,0.00000000,1.17080620,0.43331179,1.84530162,0.68002617
-5.52576288,3.12930798,0.01956180,0.49694439,1.53006373,0.00000000,1.19648860,0.44949344,1.85780257,0.71396815
-5.51975988,3.21704295,0.01854693,0.51506463,1.55916596,0.00000000,1.21966964,0.46489843,1.86647700,0.74837179
-5.51375688,3.30130836,0.01765409,0.53253327,1.58535490,0.00000000,1.24010720,0.47940354,1.87131084,0.78305383
-5.50775388,3.38145127,0.01687797,0.54912675,1.60841206,0.00000000,1.25758032,0.49289174,1.87231865,0.81781196
-5.50175088,3.45681864,0.01621064,0.56461596,1.62814406,0.00000000,1.27189196,0.50525260,1.86954286,0.85242480
-5.49574787,3.52676329,0.01564206,0.57877116,1.64438377,0.00000000,1.28287126,0.51638290,1.86305290,0.88665266
-5.48974487,3.59065087,0.01516059,0.59136730,1.65699131,0.00000000,1.29037538,0.52618720,1.85294404,0.92023896
-5.48374187,3.64786751,0.01475346,0.60218966,1.66585476,0.00000000,1.29429093,0.53457862,1.83933604,0.95291255
-5.47773887,3.69782850,0.01440725,0.61103969,1.67089082,0.00000000,1.29453518,0.54147974,1.82237154,0.98439068
-5.47173587,3.73998753,0.01410836,0.61774064,1.67204542,0.00000000,1.29105694,0.54682367,1.80221428,1.01438288
-5.46573287,3.77384654,0.01384338,0.62214289,1.66929433,0.00000000,1.28383737,0.55055520,1.77904709,1.04259540
-5.45972986,3.79896562,0.01359950,0.62412879,1.66264377,0.00000000,1.27289060,0.55263206,1.75306964,1.06873619
-5.45372686,3.81497280,0.01336479,0.62361664,1.65213091,0.00000000,1.25826421,0.55302611,1.72449591,1.09252027
-5.44772386,3.82157298,0.01312849,0.62056378,1.63782417,0.00000000,1.24003946,0.55172452,1.69355142,1.11367524
-5.44172086,3.81855583,0.01288120,0.61496851,1.61982320,0.00000000,1.21833134,0.54873060,1.66047008,1.13194671
-5.43571786,3.80580181,0.01261507,0.60687082,1.59825837,0.00000000,1.19328814,0.54406456,1.62549074,1.14710349
-5.42971486,3.78328619,0.01232386,0.59635176,1.57328964,0.00000000,1.16509060,0.53776367,1.58885337,1.15894227
-5.42371186,3.75108059,0.01200303,0.58353161,1.54510461,0.00000000,1.13395044,0.52988216,1.55079499,1.16729169
-5.41770885,3.70935188,0.01164972,0.56856673,1.51391583,0.00000000,1.10010822,0.52049056,1.51154537,1.17201555
-5.41170585,3.65835848,0.01126270,0.55164536,1.47995722,0.00000000,1.06383047,0.50967462,1.47132267,1.17301526
-5.40570285,3.59844410,0.01084226,0.53298239,1.44347980,0.00000000,1.02540612,0.49753373,1.43032917,1.17023132
-5.39969985,3.53002939,0.01039009,0.51281348,1.40474671,0.00000000,0.98514220,0.48417901,1.38874738,1.16364389
-5.39369685,3.45360181,0.00990912,0.49138871,1.36402790,0.00000000,0.94335897,0.46973101,1.34673666,1.15327260
-5.38769385,3.36970450,0.00940327,0.46896592,1.32159466,0.00000000,0.90038462,0.45431731,1.30443069,1.13917567
-5.38169085,3.27892464,0.00887731,0.44580424,1.27771435,0.00000000,0.85654973,0.43806996,1.26193598,1.12144831
-5.37568784,3.18188200,0.00833656,0.42215786,1.23264550,0.00000000,0.81218159,0.42112300,1.21933163,1.10022085
-5.36968484,3.07921841,0.00778671,0.39827041,1.18663383,0.00000000,0.76759879,0.40361007,1.17667047,1.07565647
-5.36368184,2.97158855,0.00723361,0.37437007,1.13990917,0.00000000,0.72310617,0.38566237,1.13398155,1.04794874
-5.35767884,2.85965251,0.00668300,0.35066559,1.09268363,0.00000000,0.67899030,0.36740686,1.09127412,1.01731916
-5.35167584,2.74407033,0.00614040,0.32734333,1.04515103,0.00000000,0.63551577,0.34896489,1.04854275,0.98401467
-5.34567284,2.62549859,0.00561092,0.30456530,0.99748766,0.00000000,0.59292230,0.33045124,1.00577350,0.94830514
-5.33966983,2.50458892,0.00509911,0.28246825,0.94985423,0.00000000,0.55142278,0.31197353,0.96295072,0.91048100
-5.33366683,2.38198803,0.00460892,0.26116369,0.90239880,0.00000000,0.51120222,0.29363204,0.92006420,0.87085082
-5.32766383,2.25833907,0.00414358,0.24073873,0.85526056,0.00000000,0.47241759,0.27551980,0.87711615,0.82973886
-5.32166083,2.13428352,0.00370562,0.22125766,0.80857398,0.00000000,0.43519853,0.25772300,0.83412771,0.78748259
-5.31565783,2.01046333,0.00329685,0.20276402,0.76247314,0.00000000,0.39964861,0.24032150,0.79114443,0.74442997
-5.30965483,1.88752267,0.00291837,0.18528305,0.71709587,0.00000000,0.36584726,0.22338943,0.74824056,0.70093666
-5.30365183,1.76610881,0.00257063,0.16882435,0.67258730,0.00000000,0.33385200,0.20699587,0.70552167,0.65736291
-5.29764882,1.64687184,0.00225352,0.15338451,0.62910271,0.00000000,0.30370092,0.19120540,0.66312563,0.61407030
-5.29164582,1.53046291,0.00196639,0.13894974,0.58680935,0.00000000,0.27541523,0.17607853,0.62122177,0.57141824
-5.28564282,1.41753098,0.00170818,0.12549825,0.54588719,0.00000000,0.24900183,0.16167211,0.58000825,0.52976039
-5.27963982,1.30871804,0.00147751,0.11300235,0.50652845,0.00000000,0.22445559,0.14803937,0.53970783,0.48944093
-5.27363682,1.20465298,0.00127272,0.10143019,0.46893615,0.00000000,0.20176160,0.13523002,0.50056229,0.45079092
-5.26763382,1.10594447,0.00109197,0.09074726,0.43332147,0.00000000,0.18089697,0.12329000,0.46282568,0.41412476
-5.26163082,1.01317305,0.00093335,0.08091748,0.39990036,0.00000000,0.16183251,0.11226119,0.42675694,0.37973691
-5.25562781,0.92688289,0.00079487,0.07190397,0.36888938,0.00000000,0.14453398,0.10218105,0.39261202,0.34789889
-5.24962481,0.84757362,0.00067458,0.06366960,0.34050119,0.00000000,0.12896321,0.09308207,0.36063610,0.31885670
-5.24362181,0.77569260,0.00057058,0.05617732,0.31493963,0.00000000,0.11507889,0.08499128,0.33105605,0.29282868
-5.23761881,0.71162782,0.00048107,0.04939034,0.29239486,0.00000000,0.10283721,0.07792974,0.30407356,0.27000387
-5.23161581,0.65570187,0.00040435,0.04327220,0.27303857,0.00000000,0.09219233,0.07191197,0.27985913,0.25054078
-5.22561281,0.60816701,0.00033886,0.03778679,0.25701955,0.00000000,0.08309676,0.06694555,0.25854705,0.23456671
-5.21960980,0.56920150,0.00028318,0.03289841,0.24445957,0.00000000,0.07550161,0.06303065,0.24023163,0.22217736
-5.21360680,0.53890716,0.00023603,0.02857181,0.23544986,0.00000000,0.06935679,0.06015970,0.22496462,0.21343691
-5.20760380,0.51730827,0.00019629,0.02477231,0.23004814,0.00000000,0.06461119,0.05831717,0.21275384,0.20837824
-5.20160080,0.50435160,0.00016296,0.02146603,0.22827628,0.00000000,0.06121286,0.05747934,0.20356311,0.20700353
-5.19559780,0.49990756,0.00013518,0.01862012,0.23011859,0.00000000,0.05910909,0.05761428,0.19731322,0.20928487
-5.18959480,0.50377249,0.00011222,0.01620312,0.23552092,0.00000000,0.05824664,0.05868190,0.19388411,0.21516516
-5.18359180,0.51567184,0.00009348,0.01418541,0.24439039,0.00000000,0.05857185,0.06063408,0.19311793,0.22455895
-5.17758879,0.53526435,0.00007846,0.01253968,0.25659593,0.00000000,0.06003088,0.06341504,0.19482301,0.23735352
-5.17158579,0.56214712,0.00006677,0.01124148,0.27196963,0.00000000,0.06257000,0.06696179,0.19877869,0.25340996
-5.16558279,0.59586158,0.00005816,0.01026981,0.29030894,0.00000000,0.06613589,0.07120476,0.20474074,0.27256449
-5.15957979,0.63590044,0.00005246,0.00960774,0.31137969,0.00000000,0.07067613,0.07606867,0.21244740,0.29462986
-5.15357679,0.68171545,0.00004963,0.00924302,0.33492007,0.00000000,0.07613973,0.08147350,0.22162594,0.31939702
-5.14757379,0.73272612,0.00004973,0.00916879,0.36064542,0.00000000,0.08247784,0.08733577,0.23199943,0.34663700
-5.14157079,0.78832925,0.00005298,0.00938417,0.38825394,0.00000000,0.08964459,0.09356988,0.24329388,0.37610310
-5.13556778,0.84790927,0.00005972,0.00989492,0.41743307,0.00000000,0.09759809,0.10008971,0.25524533,0.40753331
-5.12956478,0.91084908,0.00007043,0.01071408,0.44786663,0.00000000,0.10630160,0.10681034,0.26760686,0.44065309
-5.12356178,0.97654142,0.00008578,0.01186248,0.47924239,0.00000000,0.11572475,0.11364977,0.28015528,0.47517839
-5.11755878,1.04440033,0.00010662,0.01336926,0.51125990,0.00000000,0.12584494,0.12053084,0.29269735,0.51081889
-5.11155578,1.11387245,0.00013399,0.01527232,0.54363841,0.00000000,0.13664871,0.12738297,0.30507527,0.54728146
-5.10555278,1.18444796,0.00016917,0.01761849,0.57612447,0.00000000,0.14813314,0.13414393,0.31717128,0.58427377
-5.09954977,1.25567045,0.00021367,0.02046375,0.60849902,0.00000000,0.16030712,0.14076134,0.32891106,0.62150794
-5.09354677,1.32714578,0.00026923,0.02387301,0.64058356,0.00000000,0.17319240,0.14719407,0.34026602,0.65870422
-5.08754377,1.39854924,0.00033789,0.02791983,0.67224520,0.00000000,0.18682443,0.15341318,0.35125401,0.69559454
-5.08154077,1.46963072,0.00042190,0.03268564,0.70340023,0.00000000,0.20125269,0.15940266,0.36193856,0.73192601
-5.07553777,1.54021783,0.00052379,0.03825876,0.73401600,0.00000000,0.21654067,0.16515966,0.37242662,0.76746416
-5.06953477,1.61021643,0.00064634,0.04473289,0.76411098,0.00000000,0.23276511,0.17069433,0.38286461,0.80199586
-5.06353177,1.67960859,0.00079249,0.05220524,0.79375284,0.00000000,0.25001473,0.17602917,0.39343307,0.83533202
-5.05752876,1.74844792,0.00096538,0.06077417,0.82305454,0.00000000,0.26838814,0.18119801,0.40433987,0.86730976
-5.05152576,1.81685221,0.00116823,0.07053636,0.85216848,0.00000000,0.28799104,0.18624443,0.41581231,0.89779423
-5.04552276,1.88499356,0.00140428,0.08158361,0.88127887,0.00000000,0.30893266,0.19121994,0.42808812,0.92667983
-5.03951976,1.95308616,0.00167669,0.09399919,0.91059250,0.00000000,0.33132154,0.19618165,0.44140596,0.95389091
-5.03351676,2.02137213,0.00198844,0.10785395,0.94032832,0.00000000,0.35526057,0.20118983,0.45599545,0.97938182
-5.02751376,2.09010571,0.00234218,0.12320226,0.97070601,0.00000000,0.38084168,0.20630517,0.47206724,1.00313628
-5.02151076,2.15953634,0.00274011,0.14007786,1.00193413,0.00000000,0.40814001,0.21158600,0.48980346,1.02516608
-5.01550775,2.22989130,0.00318381,0.15848990,1.03419822,0.00000000,0.43720808,0.21708550,0.50934889,1.04550906
-5.00950475,2.30135836,0.00367413,0.17841934,1.06764939,0.00000000,0.46806990,0.22284902,0.53080325,1.06422637
-5.00350175,2.37406930,0.00421099,0.19981580,1.10239372,0.00000000,0.50071550,0.22891160,0.55421487,1.08139917
-4.99749875,2.44808493,0.00479325,0.22259526,1.13848317,0.00000000,0.53509603,0.23529585,0.57957612,1.09712475
-4.99149575,2.52338234,0.00541864,0.24663862,1.17590825,0.00000000,0.57111972,0.24201016,0.60682077,1.11151219
-4.98549275,2.59984502,0.00608360,0.27179145,1.21459278,0.00000000,0.60864894,0.24904747,0.63582348,1.12467785
-4.97948974,2.67725654,0.00678328,0.29786494,1.25439123,0.00000000,0.64749860,0.25638454,0.66640148,1.13674074
-4.97348674,2.75529817,0.00751146,0.32463822,1.29508862,0.00000000,0.68743611,0.26398183,0.69831851,1.14781813
-4.96748374,2.83355094,0.00826066,0.35186202,1.33640317,0.00000000,0.72818299,0.27178398,0.73129080,1.15802142
-4.96148074,2.91150219,0.00902213,0.37926374,1.37799175,0.00000000,0.76941811,0.27972097,0.76499509,1.16745274
-4.95547774,2.98855664,0.00978607,0.40655360,1.41945787,0.00000000,0.81078278,0.28770978,0.79907821,1.17620228
-4.94947474,3.06405176,0.01054177,0.43343193,1.46036205,0.00000000,0.85188732,0.29565665,0.83316802,1.18434662
-4.94347174,3.13727697,0.01127784,0.45959717,1.50023419,0.00000000,0.89231916,0.30345982,0.86688521,1.19194809
-4.93746873,3.20749593,0.01198255,0.48475433,1.53858755,0.00000000,0.93165209,0.31101257,0.89985549,1.19905522
-4.93146573,3.27397114,0.01264410,0.50862358,1.57493373,0.00000000,0.96945645,0.31820659,0.93172164,1.20570435
-4.92546273,3.33598975,0.01325097,0.53094851,1.60879816,0.00000000,1.00530979,0.32493545,0.96215490,1.21192211
-4.91945973,3.39288950,0.01379230,0.55150377,1.63973544,0.00000000,1.03880773,0.33109801,0.99086531,1.21772879
-4.91345673,3.44408353,0.01425821,0.57010166,1.66734397,0.00000000,1.06957448,0.33660178,1.01761035,1.22314217
-4.90745373,3.48908305,0.01464014,0.58659736,1.69127923,0.00000000,1.09727276,0.34136596,1.04220170,1.22818178
-4.90145073,3.52751658,0.01493115,0.60089255,1.71126527,0.00000000,1.12161254,0.34532404,1.06450973,1.23287301
-4.89544772,3.55914499,0.01512615,0.61293728,1.72710385,0.00000000,1.14235849,0.34842598,1.08446562,1.23725094
-4.88944472,3.58387159,0.01522214,0.62272992,1.73868100,0.00000000,1.15933567,0.35063979,1.10206098,1.24136361
-4.88344172,3.60174664,0.01521823,0.63031523,1.74597064,0.00000000,1.17243339,0.35195244,1.11734513,1.24527422
-4.87743872,3.61296620,0.01511578,0.63578080,1.74903524,0.00000000,1.18160700,0.35237019,1.13042017,1.24906238
-4.87143572,3.61786535,0.01491830,0.63925179,1.74802343,0.00000000,1.18687771,0.35191821,1.14143424,1.25282398
-4.86543272,3.61690600,0.01463135,0.64088461,1.74316476,0.00000000,1.18833033,0.35063958,1.15057316,1.25666972
-4.85942971,3.61065997,0.01426234,0.64085954,1.73476181,0.00000000,1.18610923,0.34859375,1.15805115,1.26072234
-4.85342671,3.59978813,0.01382030,0.63937303,1.72317992,0.00000000,1.18041257,0.34585447,1.16410088,1.26511254
-4.84742371,3.58501651,0.01331555,0.63662977,1.70883512,0.00000000,1.17148521,0.34250732,1.16896351,1.26997378
-4.84142071,3.56711046,0.01275938,0.63283527,1.69218045,0.00000000,1.15961044,0.33864697,1.17287906,1.27543629
-4.83541771,3.54684803,0.01216365,0.62818900,1.67369148,0.00000000,1.14510106,0.33437416,1.17607764,1.28162043
-4.82941471,3.52499372,0.01154042,0.62287863,1.65385134,0.00000000,1.12829005,0.32979269,1.17877181,1.28862977
-4.82341171,3.50227359,0.01090161,0.61707553,1.63313591,0.00000000,1.10952118,0.32500638,1.18115041,1.29654438
-4.81740870,3.47935280,0.01025861,0.61093168,1.61199957,0.00000000,1.08913999,0.32011618,1.18337398,1.30541446
-4.81140570,3.45681640,0.00962201,0.60457809,1.59086220,0.00000000,1.06748540,0.31521743,1.18557192,1.31525486
-4.80540270,3.43515401,0.00900129,0.59812463,1.57009753,0.00000000,1.04488220,0.31039755,1.18784138,1.32604071
-4.79939970,3.41474887,0.00840466,0.59166122,1.55002357,0.00000000,1.02163472,0.30573400,1.19024771,1.33770449
-4.79339670,3.39587163,0.00783888,0.58526014,1.53089519,0.00000000,0.99802178,0.30129264,1.19282642,1.35013472
-4.78739370,3.37867882,0.00730916,0.57897921,1.51289910,0.00000000,0.97429307,0.29712665,1.19558644,1.36317644
-4.78139070,3.36321593,0.00681916,0.57286549,1.49615144,0.00000000,0.95066703,0.29327581,1.19851424,1.37663368
-4.77538769,3.34942487,0.00637101,0.56695929,1.48069795,0.00000000,0.92733010,0.28976633,1.20157874,1.39027359
-4.76938469,3.33715513,0.00596541,0.56129801,1.46651667,0.00000000,0.90443740,0.28661108,1.20473658,1.40383257
-4.76338169,3.32617818,0.00560170,0.55591964,1.45352309,0.00000000,0.88211459,0.28381026,1.20793745,1.41702384
-4.75737869,3.31620436,0.00527809,0.55086557,1.44157731,0.00000000,0.86046079,0.28135247,1.21112924,1.42954639
-4.75137569,3.30690121,0.00499181,0.54618254,1.43049317,0.00000000,0.83955229,0.27921605,1.21426274,1.44109487
-4.74537269,3.29791269,0.00473936,0.54192360,1.42004869,0.00000000,0.81944669,0.27737070,1.21729557,1.45137014
-4.73936968,3.28887806,0.00451665,0.53814793,1.40999747,0.00000000,0.80018747,0.27577926,1.22019532,1.46008990
-4.73336668,3.27944983,0.00431930,0.53491969,1.40008056,0.00000000,0.78180829,0.27439956,1.22294164,1.46699898
-4.72736368,3.26930975,0.00414277,0.53230580,1.39003835,0.00000000,0.76433712,0.27318627,1.22552725,1.47187888
-4.72136068,3.25818231,0.00398259,0.53037297,1.37962176,0.00000000,0.74779971,0.27209275,1.22795788,1.47455600
-4.71535768,3.24584518,0.00383451,0.52918404,1.36860255,0.00000000,0.73222227,0.27107262,1.23025109,1.47490828
-4.70935468,3.23213602,0.00369463,0.52879401,1.35678215,0.00000000,0.71763326,0.27008131,1.23243423,1.47286981
-4.70335168,3.21695575,0.00355953,0.52924597,1.34399873,0.00000000,0.70406404,0.26907720,1.23454150,1.46843316
-4.69734867,3.20026795,0.00342630,0.53056724,1.33013228,0.00000000,0.69154852,0.26802260,1.23661049,1.46164937
-4.69134567,3.18209485,0.00329264,0.53276592,1.31510754,0.00000000,0.68012176,0.26688438,1.23867825,1.45262546
-4.68534267,3.16251005,0.00315684,0.53582824,1.29889482,0.00000000,0.66981767,0.26563435,1.24077727,1.44151962
-4.67933967,3.14162853,0.00301779,0.53971678,1.28150860,0.00000000,0.66066592,0.26424936,1.24293157,1.42853410
-4.67333667,3.11959471,0.00287494,0.54436970,1.26300438,0.00000000,0.65268841,0.26271116,1.24515310,1.41390634
-4.66733367,3.09656902,0.00272824,0.54970116,1.24347371,0.00000000,0.64589540,0.26100607,1.24743865,1.39789853
-4.66133067,3.07271393,0.00257808,0.55560274,1.22303790,0.00000000,0.64028169,0.25912450,1.24976753,1.38078613
-4.65532766,3.04818012,0.00242521,0.56194598,1.20184080,0.00000000,0.63582308,0.25706033,1.25209995,1.36284583
-4.64932466,3.02309345,0.00227069,0.56858575,1.18004089,0.00000000,0.63247334,0.25481028,1.25437630,1.34434356
-4.64332166,2.99754338,0.00211573,0.57536424,1.15780317,0.00000000,0.63016199,0.25237320,1.25651721,1.32552300
