energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-5.77788894,1.96330390,0.16853408,0.56157246,0.00440416,0.09331890,0.45046301,0.69830251,0.00817710,0.65896714
-5.77188594,2.05231664,0.17616324,0.58813228,0.00493442,0.09724019,0.47145283,0.72596733,0.00882789,0.68673467
-5.76588294,2.14227196,0.18384201,0.61461129,0.00549644,0.10114130,0.49240959,0.75459991,0.00951076,0.71470183
-5.75987994,2.23331649,0.19154292,0.64096404,0.00608654,0.10501669,0.51333654,0.78447165,0.01022107,0.74297469
-5.75387694,2.32562266,0.19924370,0.66715718,0.00670023,0.10886307,0.53424769,0.81586027,0.01095369,0.77167150
-5.74787394,2.41936025,0.20692492,0.69316299,0.00733229,0.11267798,0.55516189,0.84903599,0.01170299,0.80091230
-5.74187094,2.51466646,0.21456744,0.71895273,0.00797689,0.11645826,0.57609641,0.88424672,0.01246288,0.83080778
-5.73586793,2.61161614,0.22215002,0.74448994,0.00862777,0.12019848,0.59706053,0.92170273,0.01322689,0.86144795
-5.72986493,2.71019390,0.22964709,0.76972443,0.00927843,0.12388962,0.61804955,0.96156159,0.01398832,0.89289123
-5.72386193,2.81026953,0.23702694,0.79458714,0.00992239,0.12751783,0.63903940,1.00391384,0.01474034,0.92515443
-5.71785893,2.91157829,0.24425033,0.81898638,0.01055345,0.13106363,0.65998236,1.04877032,0.01547626,0.95820429
-5.71185593,3.01370738,0.25126980,0.84280567,0.01116597,0.13450132,0.68080415,1.09605155,0.01618971,0.99195094
-5.70585293,3.11608938,0.25802956,0.86590332,0.01175516,0.13779893,0.70140241,1.14557996,0.01687490,1.02624384
-5.69984992,3.21800343,0.26446614,0.88811389,0.01231733,0.14091856,0.72164694,1.19707541,0.01752684,1.06087036
-5.69384692,3.31858424,0.27050964,0.90925140,0.01285015,0.14381708,0.74138146,1.25015449,0.01814162,1.09555717
-5.68784392,3.41683867,0.27608562,0.92911424,0.01335284,0.14644736,0.76042700,1.30433375,0.01871660,1.12997459
-5.68184092,3.51166938,0.28111753,0.94749132,0.01382630,0.14875971,0.77858660,1.35903703,0.01925056,1.16374356
-5.67583792,3.60190434,0.28552944,0.96416922,0.01427317,0.15070370,0.79565120,1.41360678,0.01974383,1.19644523
-5.66983492,3.68633100,0.28924902,0.97893993,0.01469781,0.15223007,0.81140626,1.46731911,0.02019833,1.22763249
-5.66383192,3.76373349,0.29221058,0.99160861,0.01510617,0.15329277,0.82563890,1.51940208,0.02061754,1.25684319
-5.65782891,3.83293098,0.29435789,1.00200097,0.01550561,0.15385096,0.83814507,1.56905649,0.02100638,1.28361430
-5.65182591,3.89281550,0.29564674,1.00996991,0.01590462,0.15387079,0.84873651,1.61547858,0.02137098,1.30749649
-5.64582291,3.94238748,0.29604700,1.01540082,0.01631236,0.15332706,0.85724693,1.65788355,0.02171842,1.32806835
-5.63981991,3.98078712,0.29554414,1.01821553,0.01673832,0.15220445,0.86353744,1.69552895,0.02205637,1.34494981
-5.63381691,4.00732055,0.29413996,1.01837451,0.01719175,0.15049844,0.86750068,1.72773704,0.02239266,1.35781392
-5.62781391,4.02147936,0.29185269,1.01587728,0.01768116,0.14821568,0.86906369,1.75391505,0.02273484,1.36639677
-5.62181091,4.02295293,0.28871631,1.01076114,0.01821377,0.14537409,0.86818931,1.77357254,0.02308969,1.37050492
-5.61580790,4.01163334,0.28477923,1.00309826,0.01879500,0.14200233,0.86487627,1.78633508,0.02346275,1.37002027
-5.60980490,3.98761265,0.28010230,0.99299144,0.01942800,0.13813900,0.85915787,1.79195382,0.02385791,1.36490206
-5.60380190,3.95117339,0.27475642,0.98056879,0.02011327,0.13383138,0.85109952,1.79031048,0.02427702,1.35518629
-5.59779890,3.90277289,0.26881977,0.96597783,0.02084835,0.12913397,0.84079537,1.78141778,0.02471960,1.34098238
-5.59179590,3.84302270,0.26237490,0.94937921,0.02162763,0.12410676,0.82836418,1.76541544,0.02518265,1.32246778
-5.58579290,3.77266448,0.25550584,0.93094065,0.02244237,0.11881343,0.81394485,1.74256213,0.02566057,1.29988058
-5.57978989,3.69254387,0.24829534,0.91083142,0.02328072,0.11331948,0.79769189,1.71322395,0.02614525,1.27351082
-5.57378689,3.60358396,0.24082250,0.88921760,0.02412803,0.10769051,0.77977097,1.67786018,0.02662624,1.24369104
-5.56778389,3.50675970,0.23316083,0.86625854,0.02496721,0.10199051,0.76035512,1.63700718,0.02709108,1.21078650
-5.56178089,3.40307486,0.22537688,0.84210457,0.02577928,0.09628051,0.73962145,1.59126137,0.02752574,1.17518576
-5.55577789,3.29354238,0.21752949,0.81689609,0.02654396,0.09061742,0.71774888,1.54126210,0.02791516,1.13729202
-5.54977489,3.17916913,0.20966969,0.79076408,0.02724039,0.08505314,0.69491676,1.48767536,0.02824388,1.09751570
-5.54377189,3.06094551,0.20184122,0.76383180,0.02784792,0.07963407,0.67130455,1.43117910,0.02849668,1.05626847
-5.53776888,2.93983998,0.19408158,0.73621763,0.02834683,0.07440085,0.64709242,1.37245054,0.02865932,1.01395896
-5.53176588,2.81679833,0.18642368,0.70803867,0.02871916,0.06938847,0.62246274,1.31215608,0.02871916,0.97099034
-5.52576288,2.69274721,0.17889766,0.67941491,0.02894935,0.06462656,0.59760227,1.25094397,0.02866581,0.92775939
-5.51975988,2.56860095,0.17153312,0.65047347,0.02902490,0.06014000,0.57270482,1.18943961,0.02849169,0.88465718
-5.51375688,2.44527080,0.16436130,0.62135278,0.02893682,0.05594957,0.54797408,1.12824345,0.02819245,0.84207090
-5.50775388,2.32367530,0.15741720,0.59220617,0.02868007,0.05207282,0.52362641,1.06793111,0.02776731,0.80038651
-5.50175088,2.20475061,0.15074156,0.56320472,0.02825369,0.04852490,0.49989327,1.00905515,0.02721924,0.75999177
-5.49574787,2.08945950,0.14438233,0.53453900,0.02766089,0.04531942,0.47702298,0.95214809,0.02655499,0.72127920
-5.48974487,1.97879800,0.13839585,0.50641962,0.02690889,0.04246921,0.45528162,0.89772589,0.02578498,0.68464852
-5.48374187,1.87379861,0.13284731,0.47907648,0.02600872,0.03998697,0.43495274,0.84629144,0.02492308,0.65050814
-5.47773887,1.77552933,0.12781072,0.45275660,0.02497472,0.03788578,0.41633587,0.79833741,0.02398615,0.61927534
-5.47173587,1.68508801,0.12336818,0.42772059,0.02382412,0.03617934,0.39974360,0.75434786,0.02299365,0.59137478
-5.46573287,1.60359179,0.11960853,0.40423798,0.02257634,0.03488212,0.38549718,0.71479848,0.02196701,0.56723529
-5.45972986,1.53216149,0.11662536,0.38258142,0.02125239,0.03400916,0.37392078,0.68015477,0.02092899,0.54728463
-5.45372686,1.47190142,0.11451458,0.36302002,0.01987415,0.03357572,0.36533436,0.65086840,0.01990304,0.53194235
-5.44772386,1.42387489,0.11337136,0.34581210,0.01846369,0.03359675,0.36004544,0.62737147,0.01891259,0.52161092
-5.44172086,1.38907643,0.11328689,0.33119764,0.01704264,0.03408608,0.35833987,0.61006878,0.01798042,0.51666517
-5.43571786,1.36840134,0.11434473,0.31939061,0.01563158,0.03505555,0.36047198,0.59932849,0.01712799,0.51744046
-5.42971486,1.36261394,0.11661718,0.31057154,0.01424957,0.03651397,0.36665435,0.59547139,0.01637488,0.52422005
-5.42371186,1.37231544,0.12016160,0.30488067,0.01291367,0.03846607,0.37704768,0.59875912,0.01573833,0.53722199
-5.41770885,1.39791292,0.12501690,0.30241170,0.01163872,0.04091137,0.39175099,0.60938206,0.01523275,0.55658615
-5.41170585,1.43959053,0.13120038,0.30320672,0.01043707,0.04384312,0.41079278,0.62744721,0.01486946,0.58236203
-5.40570285,1.49728433,0.13870496,0.30725212,0.00931853,0.04724736,0.43412334,0.65296674,0.01465640,0.61449769
-5.39969985,1.57066182,0.14749698,0.31447606,0.00829035,0.05110210,0.46160877,0.68584776,0.01459802,0.65283072
-5.39369685,1.65910749,0.15751472,0.32474724,0.00735734,0.05537669,0.49302702,0.72588388,0.01469520,0.69708146
-5.38769385,1.76171520,0.16866764,0.33787538,0.00652202,0.06003147,0.52806631,0.77274901,0.01494530,0.74684917
-5.38169085,1.87728826,0.18083647,0.35361327,0.00578488,0.06501766,0.56632609,0.82599401,0.01534231,0.80161149
-5.37568784,2.00434775,0.19387424,0.37166040,0.00514463,0.07027761,0.60732087,0.88504632,0.01587697,0.86072745
-5.36968484,2.14114938,0.20760815,0.39166827,0.00459857,0.07574537,0.65048688,0.94921314,0.01653713,0.92344428
-5.36368184,2.28570898,0.22184241,0.41324712,0.00414285,0.08134754,0.69519154,1.01768800,0.01730801,0.98890800
-5.35767884,2.43583610,0.23636185,0.43597398,0.00377287,0.08700449,0.74074569,1.08956111,0.01817261,1.05617770
-5.35167584,2.58917536,0.25093642,0.45940191,0.00348360,0.09263190,0.78641819,1.16383302,0.01911217,1.12424319
-5.34567284,2.74325439,0.26532624,0.48307015,0.00326990,0.09814249,0.83145264,1.23943168,0.02010662,1.19204569
-5.33966983,2.89553721,0.27928726,0.50651489,0.00312682,0.10344802,0.87508556,1.31523230,0.02113511,1.25850091
-5.33366683,3.04348154,0.29257725,0.52928037,0.00304989,0.10846139,0.91656571,1.39007966,0.02217652,1.32252383
-5.32766383,3.18459821,0.30496194,0.55092995,0.00303535,0.11309888,0.95517361,1.46281220,0.02321000,1.38305448
-5.32166083,3.31651095,0.31622117,0.57105692,0.00308035,0.11728228,0.99024090,1.53228720,0.02421552,1.43908376
-5.31565783,3.43701448,0.32615475,0.58929449,0.00318317,0.12094108,1.02116852,1.59740638,0.02517441,1.48967855
-5.30965483,3.54412906,0.33458795,0.60532484,0.00334331,0.12401435,1.04744336,1.65714100,0.02606977,1.53400511
-5.30365183,3.63614953,0.34137626,0.61888684,0.00356157,0.12645251,1.06865252,1.71055579,0.02688700,1.57135009
-5.29764882,3.71168737,0.34640938,0.62978216,0.00384010,0.12821873,1.08449479,1.75683092,0.02761411,1.60113839
-5.29164582,3.76970408,0.34961429,0.63787959,0.00418239,0.12928999,1.09478889,1.79528126,0.02824206,1.62294723
-5.28564282,3.80953502,0.35095713,0.64311743,0.00459319,0.12965774,1.09947817,1.82537238,0.02876497,1.63651601
-5.27963982,3.83090281,0.35044404,0.64550385,0.00507839,0.12932819,1.09863165,1.84673279,0.02918022,1.64175172
-5.27363682,3.83391994,0.34812077,0.64511521,0.00564479,0.12832203,1.09244139,1.85916200,0.02948850,1.63872974
-5.26763382,3.81908059,0.34407109,0.64209240,0.00629992,0.12667390,1.08121628,1.86263422,0.02969364,1.62769008
-5.26163082,3.78724213,0.33841415,0.63663537,0.00705169,0.12443130,1.06537267,1.85729758,0.02980250,1.60902930
-5.25562781,3.73959702,0.33130075,0.62899600,0.00790804,0.12165325,1.04542205,1.84346898,0.02982457,1.58328856
-5.24962481,3.67763616,0.32290880,0.61946959,0.00887657,0.11840853,1.02195642,1.82162476,0.02977159,1.55113807
-5.24362181,3.60310511,0.31343797,0.60838524,0.00996408,0.11477375,0.99563186,1.79238753,0.02965706,1.51335884
-5.23761881,3.51795468,0.30310387,0.59609550,0.01117615,0.11083116,0.96715083,1.75650958,0.02949568,1.47082208
-5.23161581,3.42428762,0.29213188,0.58296561,0.01251665,0.10666640,0.93724396,1.71485348,0.02930272,1.42446715
-5.22561281,3.32430309,0.28075080,0.56936271,0.01398737,0.10236614,0.90665183,1.66837043,0.02909338,1.37527866
-5.21960980,3.22024076,0.26918666,0.55564540,0.01558758,0.09801583,0.87610730,1.61807706,0.02888217,1.32426338
-5.21360680,3.11432614,0.25765677,0.54215388,0.01731373,0.09369748,0.84631896,1.56503126,0.02868230,1.27242764
-5.20760380,3.00871875,0.24636425,0.52920122,0.01915921,0.08948763,0.81795614,1.51030791,0.02850510,1.22075577
-5.20160080,2.90546449,0.23549317,0.51706578,0.02111416,0.08545555,0.79163571,1.45497493,0.02835956,1.17019004
-5.19559780,2.80645342,0.22520448,0.50598512,0.02316549,0.08166168,0.76791111,1.40007040,0.02825193,1.12161254
-5.18959480,2.71338395,0.21563285,0.49615161,0.02529694,0.07815642,0.74726370,1.34658128,0.02818548,1.07582941
-5.18359180,2.62773392,0.20688438,0.48770969,0.02748934,0.07497918,0.73009642,1.29542412,0.02816032,1.03355745
-5.17758879,2.55073930,0.19903538,0.48075500,0.02972091,0.07215787,0.71672998,1.24742819,0.02817345,0.99541354
-5.17158579,2.48338036,0.19213210,0.47533509,0.03196778,0.06970863,0.70740129,1.20332131,0.02821886,0.96190673
-5.16558279,2.42637542,0.18619141,0.47145193,0.03420454,0.06763601,0.70226408,1.16371859,0.02828783,0.93343316
-5.15957979,2.38018176,0.18120242,0.46906563,0.03640492,0.06593341,0.70139153,1.12911413,0.02836932,0.91027367
-5.15357679,2.34500308,0.17712889,0.46809962,0.03854247,0.06458387,0.70478059,1.09987572,0.02845048,0.89259402
-5.14757379,2.32080295,0.17391230,0.46844651,0.04059130,0.06356107,0.71235778,1.07624254,0.02851725,0.88044761
-5.14157079,2.30732322,0.17147554,0.46997483,0.04252683,0.06283065,0.72398610,1.05832565,0.02855499,0.87378041
-5.13556778,2.30410650,0.16972688,0.47253586,0.04432646,0.06235162,0.73947278,1.04611118,0.02854918,0.87243794
-5.12956478,2.31052170,0.16856432,0.47597064,0.04597012,0.06207799,0.75857749,1.03946594,0.02848609,0.87617398
-5.12356178,2.32579161,0.16787989,0.48011651,0.04744087,0.06196042,0.78102077,1.03814527,0.02835340,0.88466072
-5.11755878,2.34902150,0.16756392,0.48481320,0.04872518,0.06194794,0.80649232,1.04180284,0.02814084,0.89750014
-5.11155578,2.37922779,0.16750902,0.48990799,0.04981324,0.06198963,0.83465891,1.05000213,0.02784060,0.91423608
-5.10555278,2.41536609,0.16761371,0.49525997,0.05069905,0.06203620,0.86517171,1.06222940,0.02744781,0.93436697
-5.09954977,2.45635776,0.16778558,0.50074312,0.05138033,0.06204148,0.89767271,1.07790769,0.02696071,0.95735859
-5.09354677,2.50111447,0.16794374,0.50624830,0.05185843,0.06196375,0.93180033,1.09641186,0.02638085,0.98265686
-5.08754377,2.54856045,0.16802075,0.51168407,0.05213799,0.06176683,0.96719392,1.11708411,0.02571305,1.00970007
-5.08154077,2.59765204,0.16796382,0.51697652,0.05222659,0.06142095,1.00349723,1.13924988,0.02496529,1.03793052
-5.07553777,2.64739444,0.16773529,0.52206813,0.05213432,0.06090342,1.04036088,1.16223379,0.02414844,1.06680528
-5.06953477,2.69685567,0.16731248,0.52691593,0.05187333,0.06019895,1.07744385,1.18537533,0.02327591,1.09580575
-5.06353177,2.74517789,0.16668698,0.53148915,0.05145734,0.05929980,1.11441429,1.20804388,0.02236328,1.12444606
-5.05752876,2.79158609,0.16586337,0.53576657,0.05090123,0.05820563,1.15094958,1.22965296,0.02142772,1.15228004
-5.05152576,2.83539451,0.16485754,0.53973372,0.05022057,0.05692314,1.18673612,1.24967312,0.02048757,1.17890684
-5.04552276,2.87601092,0.16369472,0.54338033,0.04943135,0.05546544,1.22146889,1.26764337,0.01956177,1.20397504
-5.03951976,2.91293902,0.16240728,0.54669796,0.04854963,0.05385139,1.25485100,1.28318055,0.01866936,1.22718535
-5.03351676,2.94577912,0.16103254,0.54967813,0.04759136,0.05210460,1.28659366,1.29598669,0.01782900,1.24829187
-5.02751376,2.97422735,0.15961046,0.55231095,0.04657222,0.05025251,1.31641637,1.30585376,0.01705857,1.26710210
-5.02151076,2.99807327,0.15818166,0.55458434,0.04550754,0.04832530,1.34404782,1.31266578,0.01637478,1.28347567
-5.01550775,3.01719625,0.15678548,0.55648377,0.04441220,0.04635479,1.36922737,1.31639818,0.01579287,1.29732192
-5.00950475,3.03156030,0.15545837,0.55799255,0.04330064,0.04437341,1.39170709,1.31711422,0.01532636,1.30859655
-5.00350175,3.04120767,0.15423259,0.55909246,0.04218684,0.04241314,1.41125449,1.31495860,0.01498686,1.31729730
-4.99749875,3.04625085,0.15313518,0.55976477,0.04108426,0.04050458,1.42765564,1.31014844,0.01478396,1.32345893
-4.99149575,3.04686332,0.15218728,0.55999126,0.04000579,0.03867612,1.44071852,1.30296182,0.01472510,1.32714755
-4.98549275,3.04326876,0.15140367,0.55975540,0.03896372,0.03695320,1.45027658,1.29372429,0.01481552,1.32845450
-4.97948974,3.03572912,0.15079262,0.55904329,0.03796952,0.03535767,1.45619206,1.28279383,0.01505823,1.32748989
-4.97348674,3.02453158,0.15035588,0.55784438,0.03703379,0.03390739,1.45835896,1.27054477,0.01545398,1.32437599
-4.96748374,3.00997471,0.15008881,0.55615187,0.03616599,0.03261585,1.45670542,1.25735134,0.01600121,1.31924065
-4.96148074,2.99235434,0.14998073,0.55396274,0.03537428,0.03149202,1.45119545,1.24357148,0.01669606,1.31221091
-4.95547774,2.97194957,0.15001516,0.55127740,0.03466526,0.03054023,1.44182967,1.22953163,0.01753236,1.30340709
-4.94947474,2.94900951,0.15017031,0.54809894,0.03404381,0.02976029,1.42864525,1.21551308,0.01850158,1.29293745
-4.94347174,2.92374145,0.15041941,0.54443223,0.03351289,0.02914762,1.41171492,1.20174053,0.01959293,1.28089373
-4.93746873,2.89630114,0.15073123,0.54028279,0.03307344,0.02869352,1.39114517,1.18837341,0.02079331,1.26734777
-4.93146573,2.86678572,0.15107050,0.53565571,0.03272430,0.02838558,1.36707381,1.17550031,0.02208746,1.25234928
-4.92546273,2.83523008,0.15139853,0.53055469,0.03246231,0.02820805,1.33966702,1.16313676,0.02345808,1.23592502
-4.91945973,2.80160684,0.15167378,0.52498142,0.03228241,0.02814241,1.30911608,1.15122666,0.02488601,1.21807950
-4.91345673,2.76583051,0.15185263,0.51893536,0.03217789,0.02816790,1.27563414,1.13964710,0.02635053,1.19879704
-4.90745373,2.72776565,0.15189021,0.51241409,0.03214080,0.02826212,1.23945296,1.12821646,0.02782973,1.17804540
-4.90145073,2.68723916,0.15174138,0.50541429,0.03216236,0.02840169,1.20082013,1.11670550,0.02930090,1.15578069
-4.89544772,2.64405602,0.15136188,0.49793335,0.03223354,0.02856284,1.15999649,1.10485080,0.03074110,1.13195336
-4.88944472,2.59801809,0.15070953,0.48997157,0.03234573,0.02872212,1.11725426,1.09237005,0.03212774,1.10651521
-4.88344172,2.54894500,0.14974554,0.48153491,0.03249132,0.02885698,1.07287545,1.07897836,0.03343916,1.07942676
-4.87743872,2.49669611,0.14843592,0.47263807,0.03266449,0.02894638,1.02715082,1.06440495,0.03465538,1.05066492
-4.87143572,2.44119248,0.14675279,0.46330781,0.03286181,0.02897131,0.98037911,1.04840932,0.03575872,1.02023035
-4.86543272,2.38243750,0.14467566,0.45358615,0.03308286,0.02891529,0.93286646,1.03079628,0.03673445,0.98815429
-4.85942971,2.32053502,0.14219257,0.44353337,0.03333076,0.02876479,0.88492584,1.01142892,0.03757139,0.95450420
-4.85342671,2.25570394,0.13930098,0.43323041,0.03361252,0.02850946,0.83687629,0.99023915,0.03826239,0.91938825
-4.84742371,2.18828801,0.13600841,0.42278048,0.03393927,0.02814244,0.78904184,0.96723513,0.03880473,0.88295803
-4.84142071,2.11876025,0.13233272,0.41230970,0.03432623,0.02766038,0.74174995,0.94250537,0.03920031,0.84540948
-4.83541771,2.04772141,0.12830208,0.40196653,0.03479254,0.02706346,0.69532940,0.91621918,0.03945572,0.80698196
-4.82941471,1.97589207,0.12395446,0.39191992,0.03536078,0.02635527,0.65010751,0.88862357,0.03958210,0.76795527
-4.82341171,1.90409860,0.11933683,0.38235611,0.03605632,0.02554260,0.60640675,0.86003667,0.03959484,0.72864487
-4.81740870,1.83325324,0.11450391,0.37347409,0.03690642,0.02463510,0.56454079,0.83083793,0.03951303,0.68939549
-4.81140570,1.76432898,0.10951666,0.36547984,0.03793908,0.02364491,0.52481003,0.80145564,0.03935881,0.65057324
-4.80540270,1.69833022,0.10444047,0.35857955,0.03918185,0.02258620,0.48749685,0.77235216,0.03915648,0.61255669
-4.79939970,1.63626035,0.09934318,0.35297204,0.04066035,0.02147466,0.45286058,0.74400766,0.03893161,0.57572714
-4.79339670,1.57908758,0.09429296,0.34884063,0.04239685,0.02032697,0.42113262,0.71690293,0.03870992,0.54045869
-4.78739370,1.52771048,0.08935623,0.34634502,0.04440881,0.01916030,0.39251159,0.69150207,0.03851622,0.50710817
-4.78139070,1.48292478,0.08459563,0.34561331,0.04670743,0.01799177,0.36715904,0.66823574,0.03837338,0.47600568
-4.77538769,1.44539289,0.08006811,0.34673478,0.04929641,0.01683798,0.34519561,0.64748568,0.03830123,0.44744573
-4.76938469,1.41561743,0.07582335,0.34975371,0.05217092,0.01571459,0.32669790,0.62957114,0.03831576,0.42167955
-4.76338169,1.39392019,0.07190239,0.35466464,0.05531678,0.01463595,0.31169625,0.61473768,0.03842829,0.39890870
-4.75737869,1.38042742,0.06833672,0.36140944,0.05871007,0.01361484,0.30017342,0.60314891,0.03864497,0.37928012
-4.75137569,1.37506217,0.06514765,0.36987628,0.06231706,0.01266223,0.29206420,0.59488136,0.03896643,0.36288284
-4.74537269,1.37754425,0.06234620,0.37990091,0.06609461,0.01178720,0.28725619,0.58992271,0.03938772,0.34974639
-4.73936968,1.38739789,0.05993328,0.39127007,0.06999098,0.01099686,0.28559150,0.58817340,0.03989849,0.33984086
-4.73336668,1.40396684,0.05790031,0.40372714,0.07394710,0.01029646,0.28686953,0.58945158,0.04048342,0.33307860
-4.72736368,1.42643652,0.05623021,0.41697978,0.07789818,0.00968944,0.29085067,0.59350100,0.04112287,0.32931753
-4.72136068,1.45386219,0.05489856,0.43070940,0.08177572,0.00917764,0.29726097,0.60000168,0.04179379,0.32836575
-4.71535768,1.48520212,0.05387512,0.44458193,0.08550977,0.00876152,0.30579756,0.60858276,0.04247071,0.32998751
-4.70935468,1.51935438,0.05312540,0.45825963,0.08903138,0.00844040,0.31613474,0.61883698,0.04312692,0.33391009
-4.70335168,1.55519563,0.05261232,0.47141321,0.09227507,0.00821274,0.32793069,0.63033621,0.04373570,0.33983162
-4.69734867,1.59162030,0.05229793,0.48373393,0.09518133,0.00807642,0.34083453,0.64264734,0.04427148,0.34742937
-4.69134567,1.62757849,0.05214494,0.49494490,0.09769889,0.00802897,0.35449360,0.65534786,0.04471100,0.35636848
-4.68534267,1.66211078,0.05211821,0.50481115,0.09978673,0.00806783,0.36856081,0.66804045,0.04503439,0.36631066
-4.67933967,1.69437866,0.05218594,0.51314788,0.10141570,0.00819054,0.38270178,0.68036599,0.04522596,0.37692272
-4.67333667,1.72368894,0.05232066,0.51982663,0.10256963,0.00839485,0.39660163,0.69201446,0.04527485,0.38788471
-4.66733367,1.74951141,0.05249991,0.52477881,0.10324594,0.00867880,0.40997119,0.70273328,0.04517546,0.39889729
-4.66133067,1.77148868,0.05270660,0.52799654,0.10345561,0.00904075,0.42255241,0.71233268,0.04492756,0.40968817
-4.65532766,1.78943804,0.05292903,0.52953081,0.10322259,0.00947933,0.43412283,0.72068812,0.04453613,0.42001749
-4.64932466,1.80334525,0.05316067,0.52948684,0.10258260,0.00999331,0.44449887,0.72773948,0.04401101,0.42968182
-4.64332166,1.81335071,0.05339958,0.52801700,0.10158142,0.01058143,0.45353795,0.73348724,0.04336625,0.43851679
