energy_ev,total_up,Ag_p_up,Ag_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-4.30115058,2.40039128,0.22406507,2.05611083,0.09235710,0.00153119,0.05286879,0.17201786
-4.29514757,2.31385078,0.22925029,1.96148000,0.09615023,0.00148116,0.05488136,0.16971427
-4.28914457,2.24189295,0.23424605,1.88092906,0.09998132,0.00144254,0.05695445,0.16771527
-4.28314157,2.18449303,0.23895536,1.81456853,0.10380300,0.00141500,0.05906158,0.16600451
-4.27713857,2.14139675,0.24329036,1.76228844,0.10756682,0.00139802,0.06117595,0.16456076
-4.27113557,2.11213516,0.24717474,1.72377013,0.11122396,0.00139093,0.06327109,0.16335943
-4.26513257,2.09604241,0.25054576,1.69850089,0.11472585,0.00139287,0.06532148,0.16237406
-4.25912956,2.09227624,0.25335582,1.68579100,0.11802487,0.00140287,0.06730321,0.16157783
-4.25312656,2.09984037,0.25557353,1.68479286,0.12107498,0.00141985,0.06919448,0.16094507
-4.24712356,2.11760855,0.25718426,1.69452161,0.12383247,0.00144262,0.07097619,0.16045257
-4.24112056,2.14434979,0.25819011,1.71387716,0.12625659,0.00146998,0.07263231,0.16008070
-4.23511756,2.17875425,0.25860945,1.74166702,0.12831028,0.00150069,0.07415029,0.15981430
-4.22911456,2.21945943,0.25847597,1.77662978,0.12996082,0.00153351,0.07552126,0.15964322
-4.22311156,2.26507628,0.25783723,1.81745883,0.13118051,0.00156729,0.07674022,0.15956265
-4.21710855,2.31421462,0.25675292,1.86282591,0.13194726,0.00160091,0.07780598,0.15957297
-4.21110555,2.36550766,0.25529278,1.91140427,0.13224520,0.00163339,0.07872107,0.15967943
-4.20510255,2.41763498,0.25353425,1.96189097,0.13206510,0.00166386,0.07949149,0.15989144
-4.19909955,2.46934364,0.25155994,2.01302797,0.13140472,0.00169158,0.08012627,0.16022162
-4.19309655,2.51946696,0.24945497,2.06362158,0.13026907,0.00171599,0.08063704,0.16068464
-4.18709355,2.56694062,0.24730435,2.11255998,0.12867042,0.00173667,0.08103733,0.16129590
-4.18109055,2.61081574,0.24519027,2.15882838,0.12662817,0.00175336,0.08134194,0.16207011
-4.17508754,2.65026874,0.24318960,2.20152165,0.12416851,0.00176597,0.08156618,0.16301987
-4.16908454,2.68460783,0.24137154,2.23985394,0.12132394,0.00177452,0.08172509,0.16415424
-4.16308154,2.71327608,0.23979551,2.27316548,0.11813250,0.00177918,0.08183271,0.16547756
-4.15707854,2.73585128,0.23850938,2.30092621,0.11463698,0.00178019,0.08190139,0.16698833
-4.15107554,2.75204264,0.23754814,2.32273645,0.11088385,0.00177791,0.08194120,0.16867845
-4.14507254,2.76168478,0.23693296,2.33832468,0.10692222,0.00177272,0.08195944,0.17053271
-4.13906953,2.76472947,0.23667075,2.34754273,0.10280268,0.00176504,0.08196030,0.17252865
-4.13306653,2.76123542,0.23675424,2.35035860,0.09857618,0.00175531,0.08194475,0.17463679
-4.12706353,2.75135682,0.23716263,2.34684746,0.09429294,0.00174393,0.08191054,0.17682113
-4.12106053,2.73533106,0.23786262,2.33718103,0.09000145,0.00173128,0.08185241,0.17904015
-4.11505753,2.71346620,0.23881007,2.32161597,0.08574760,0.00171770,0.08176244,0.18124791
-4.10905453,2.68612848,0.23995189,2.30048162,0.08157397,0.00170346,0.08163060,0.18339558
-4.10305153,2.65373046,0.24122840,2.27416743,0.07751933,0.00168876,0.08144538,0.18543299
-4.09704852,2.61671984,0.24257585,2.24311063,0.07361822,0.00167373,0.08119449,0.18731037
-4.09104552,2.57556930,0.24392904,2.20778410,0.06990084,0.00165844,0.08086565,0.18898004
-4.08504252,2.53076730,0.24522396,2.16868500,0.06639298,0.00164289,0.08044732,0.19039810
-4.07903952,2.48280997,0.24640036,2.12632404,0.06311617,0.00162703,0.07992944,0.19152581
-4.07303652,2.43219382,0.24740397,2.08121568,0.06008787,0.00161075,0.07930403,0.19233095
-4.06703352,2.37940937,0.24818852,2.03386914,0.05732179,0.00159392,0.07856579,0.19278872
-4.06103052,2.32493536,0.24871723,1.98478027,0.05482820,0.00157636,0.07771244,0.19288239
-4.05502751,2.26923349,0.24896391,1.93442440,0.05261423,0.00155791,0.07674498,0.19260360
-4.04902451,2.21274354,0.24891348,1.88324984,0.05068424,0.00153838,0.07566787,0.19195230
-4.04302151,2.15587880,0.24856200,1.83167231,0.04903998,0.00151760,0.07448892,0.19093639
-4.03701851,2.09902173,0.24791617,1.78007018,0.04768086,0.00149541,0.07321920,0.18957098
-4.03101551,2.04252004,0.24699239,1.72878037,0.04660400,0.00147167,0.07187276,0.18787752
-4.02501251,1.98668299,0.24581538,1.67809529,0.04580431,0.00144628,0.07046630,0.18588266
-4.01900950,1.93177831,0.24441650,1.62826052,0.04527447,0.00141915,0.06901883,0.18361702
-4.01300650,1.87802976,0.24283188,1.57947354,0.04500490,0.00139026,0.06755120,0.18111391
-4.00700350,1.82561548,0.24110037,1.53188345,0.04498362,0.00135958,0.06608575,0.17840809
-4.00100050,1.77466738,0.23926150,1.48559169,0.04519624,0.00132716,0.06464588,0.17553460
-3.99499750,1.72527165,0.23735359,1.44065403,0.04562591,0.00129305,0.06325574,0.17252767
-3.98899450,1.67747042,0.23541197,1.39708344,0.04625326,0.00125734,0.06193986,0.16941997
-3.98299150,1.63126477,0.23346753,1.35485416,0.04705655,0.00122016,0.06072291,0.16624187
-3.97698849,1.58661893,0.23154556,1.31390672,0.04801179,0.00118166,0.05962942,0.16302107
-3.97098549,1.54346554,0.22966506,1.27415371,0.04909300,0.00114202,0.05868358,0.15978244
-3.96498249,1.50171206,0.22783837,1.23548632,0.05027261,0.00110142,0.05790896,0.15654799
-3.95897949,1.46124777,0.22607130,1.19778125,0.05152188,0.00106008,0.05732833,0.15333716
-3.95297649,1.42195143,0.22436362,1.16090794,0.05281151,0.00101823,0.05696336,0.15016715
-3.94697349,1.38369910,0.22270994,1.12473572,0.05411228,0.00097611,0.05683431,0.14705350
-3.94097049,1.34637194,0.22110096,1.08914073,0.05539573,0.00093396,0.05695972,0.14401070
-3.93496748,1.30986368,0.21952492,1.05401240,0.05663497,0.00089205,0.05735598,0.14105278
-3.92896448,1.27408739,0.21796927,1.01925918,0.05780541,0.00085062,0.05803690,0.13819404
-3.92296148,1.23898144,0.21642246,0.98481342,0.05888551,0.00080994,0.05901324,0.13544965
-3.91695848,1.20451435,0.21487572,0.95063520,0.05985751,0.00077026,0.06029226,0.13283613
-3.91095548,1.17068835,0.21332478,0.91671511,0.06070806,0.00073182,0.06187718,0.13037185
-3.90495248,1.13754157,0.21177144,0.88307573,0.06142873,0.00069487,0.06376681,0.12807726
-3.89894947,1.10514872,0.21022485,0.84977193,0.06201642,0.00065964,0.06595513,0.12597503
-3.89294647,1.07362027,0.20870249,0.81688996,0.06247356,0.00062634,0.06843102,0.12408996
-3.88694347,1.04310010,0.20723077,0.78454533,0.06280821,0.00059516,0.07117809,0.12244876
-3.88094047,1.01376171,0.20584515,0.75287961,0.06303390,0.00056629,0.07417465,0.12107954
-3.87493747,0.98580298,0.20458978,0.72205616,0.06316927,0.00053989,0.07739378,0.12001121
-3.86893447,0.95943972,0.20351662,0.69225499,0.06323755,0.00051609,0.08080364,0.11927261
-3.86293147,0.93489810,0.20268413,0.66366691,0.06326582,0.00049502,0.08436782,0.11889157
-3.85692846,0.91240615,0.20215537,0.63648698,0.06328411,0.00047677,0.08804589,0.11889369
-3.85092546,0.89218465,0.20199581,0.61090764,0.06332428,0.00046141,0.09179409,0.11930121
-3.84492246,0.87443762,0.20227062,0.58711162,0.06341891,0.00044899,0.09556604,0.12013169
-3.83891946,0.85934277,0.20304192,0.56526485,0.06359995,0.00043953,0.09931358,0.12139670
-3.83291646,0.84704225,0.20436570,0.54550969,0.06389749,0.00043304,0.10298763,0.12310070
-3.82691346,0.83763417,0.20628892,0.52795862,0.06433848,0.00042947,0.10653905,0.12523987
-3.82091046,0.83116514,0.20884663,0.51268882,0.06494550,0.00042878,0.10991951,0.12780126
-3.81490745,0.82762444,0.21205954,0.49973774,0.06573574,0.00043089,0.11308231,0.13076220
-3.80890445,0.82693997,0.21593195,0.48909994,0.06672013,0.00043570,0.11598312,0.13409000
-3.80290145,0.82897659,0.22045035,0.48072558,0.06790269,0.00044307,0.11858076,0.13774206
-3.79689845,0.83353686,0.22558281,0.47452042,0.06928024,0.00045284,0.12083778,0.14166639
-3.79089545,0.84036465,0.23127908,0.47034779,0.07084229,0.00046484,0.12272105,0.14580264
-3.78489245,0.84915142,0.23747171,0.46803231,0.07257139,0.00047885,0.12420229,0.15008358
-3.77888944,0.85954535,0.24407808,0.46736546,0.07444372,0.00049467,0.12525853,0.15443696
-3.77288644,0.87116303,0.25100323,0.46811281,0.07643000,0.00051203,0.12587251,0.15878790
-3.76688344,0.88360334,0.25814360,0.47002273,0.07849673,0.00053071,0.12603301,0.16306154
-3.76088044,0.89646317,0.26539144,0.47283632,0.08060764,0.00055043,0.12573523,0.16718596
-3.75487744,0.90935423,0.27263971,0.47629797,0.08272527,0.00057094,0.12498100,0.17109530
-3.74887444,0.92192041,0.27978731,0.48016640,0.08481278,0.00059200,0.12377901,0.17473281
-3.74287144,0.93385470,0.28674434,0.48422541,0.08683566,0.00061337,0.12214496,0.17805388
-3.73686843,0.94491500,0.29343719,0.48829400,0.08876347,0.00063484,0.12010164,0.18102870
-3.73086543,0.95493797,0.29981312,0.49223521,0.09057142,0.00065625,0.11767885,0.18364460
-3.72486243,0.96384996,0.30584409,0.49596329,0.09224176,0.00067747,0.11491329,0.18590776
-3.71885943,0.97167454,0.31152960,0.49944868,0.09376483,0.00069840,0.11184823,0.18784429
-3.71285643,0.97853597,0.31689832,0.50272052,0.09513985,0.00071903,0.10853309,0.18950055
-3.70685343,0.98465801,0.32200828,0.50586638,0.09637521,0.00073937,0.10502283,0.19094259
-3.70085043,0.99035820,0.32694566,0.50902911,0.09748848,0.00075951,0.10137716,0.19225469
-3.69484742,0.99603726,0.33182197,0.51240078,0.09850586,0.00077958,0.09765966,0.19353714
-3.68884442,1.00216406,0.33676980,0.51621395,0.09946129,0.00079978,0.09393666,0.19490302
-3.68284142,1.00925651,0.34193716,0.52073043,0.10039515,0.00082032,0.09027608,0.19647436
-3.67683842,1.01785903,0.34748066,0.52622801,0.10135263,0.00084146,0.08674618,0.19837764
-3.67083542,1.02851757,0.35355775,0.53298569,0.10238186,0.00086347,0.08341420,0.20073877
-3.66483242,1.04175308,0.36031845,0.54126804,0.10353182,0.00088663,0.08034509,0.20367789
-3.65882941,1.05803467,0.36789674,0.55130931,0.10485018,0.00091119,0.07760019,0.20730398
-3.65282641,1.07775369,0.37640232,0.56329812,0.10638117,0.00093736,0.07523612,0.21170979
-3.64682341,1.10119987,0.38591282,0.57736338,0.10816357,0.00096531,0.07330368,0.21696702
-3.64082041,1.12854083,0.39646719,0.59356218,0.11022885,0.00099513,0.07184703,0.22312224
-3.63481741,1.15980600,0.40806041,0.61187031,0.11259975,0.00102684,0.07090302,0.23019358
-3.62881441,1.19487581,0.42064004,0.63217587,0.11528910,0.00106035,0.07050079,0.23816847
-3.62281141,1.23347695,0.43410465,0.65427648,0.11829918,0.00109548,0.07066159,0.24700253
-3.61680840,1.27518403,0.44830458,0.67788022,0.12162150,0.00113194,0.07139885,0.25661972
-3.61080540,1.31942793,0.46304479,0.70261057,0.12523707,0.00116935,0.07271843,0.26691381
-3.60480240,1.36551046,0.47808997,0.72801509,0.12911718,0.00120723,0.07461915,0.27775112
-3.59879940,1.41262508,0.49317169,0.75357769,0.13322453,0.00124503,0.07709340,0.28897441
-3.59279640,1.45988269,0.50799731,0.77873397,0.13751476,0.00128211,0.08012793,0.30040792
-3.58679340,1.50634160,0.52226021,0.80288911,0.14193825,0.00131783,0.08370463,0.31186320
-3.58079040,1.55104031,0.53565110,0.82543758,0.14644206,0.00135152,0.08780140,0.32314565
-3.57478739,1.59303178,0.54786970,0.84578379,0.15097197,0.00138252,0.09239296,0.33406134
-3.56878439,1.63141761,0.55863643,0.86336294,0.15547442,0.00141020,0.09745152,0.34442391
-3.56278139,1.66538058,0.56770338,0.87766103,0.15989833,0.00143402,0.10294745,0.35406133
-3.55677839,1.69421432,0.57486430,0.88823331,0.16419662,0.00145350,0.10884967,0.36282195
-3.55077539,1.71734859,0.57996296,0.89472034,0.16832751,0.00146829,0.11512600,0.37057998
-3.54477239,1.73436923,0.58289959,0.89686100,0.17225530,0.00147816,0.12174323,0.37723976
-3.53876938,1.74503197,0.58363516,0.89450189,0.17595086,0.00148300,0.12866719,0.38273895
-3.53276638,1.74926959,0.58219319,0.88760281,0.17939169,0.00148288,0.13586256,0.38705041
-3.52676338,1.74719225,0.57865924,0.87623814,0.18256164,0.00147796,0.14329266,0.39018265
-3.52076038,1.73908116,0.57317796,0.86059413,0.18545025,0.00146859,0.15091918,0.39217898
-3.51475738,1.72537607,0.56594804,0.84096227,0.18805195,0.00145520,0.15870193,0.39311536
-3.50875438,1.70665721,0.55721516,0.81772905,0.19036506,0.00143836,0.16659859,0.39309707
-3.50275138,1.68362268,0.54726338,0.79136280,0.19239074,0.00141870,0.17456458,0.39225440
-3.49674837,1.65706235,0.53640537,0.76239797,0.19413198,0.00139695,0.18255300,0.39073752
-3.49074537,1.62782939,0.52497188,0.73141766,0.19559264,0.00137384,0.19051473,0.38871079
-3.48474237,1.59681066,0.51330075,0.69903517,0.19677679,0.00135015,0.19839869,0.38634670
-3.47873937,1.56489701,0.50172615,0.66587509,0.19768810,0.00132663,0.20615214,0.38381965
-3.47273637,1.53295471,0.49056817,0.63255489,0.19832957,0.00130402,0.21372118,0.38129990
-3.46673337,1.50179871,0.48012314,0.59966736,0.19870348,0.00128298,0.22105128,0.37894770
-3.46073037,1.47216861,0.47065508,0.56776470,0.19881145,0.00126412,0.22808788,0.37690787
-3.45472736,1.44470802,0.46238833,0.53734455,0.19865475,0.00124793,0.23477699,0.37530506
-3.44872436,1.41994756,0.45550165,0.50883829,0.19823467,0.00123482,0.24106574,0.37423954
-3.44272136,1.39829189,0.45012375,0.48260198,0.19755288,0.00122507,0.24690289,0.37378396
-3.43671836,1.38001096,0.44633040,0.45891000,0.19661182,0.00121885,0.25223927,0.37398078
-3.43071536,1.36523535,0.44414308,0.43795136,0.19541498,0.00121620,0.25702810,0.37484078
-3.42471236,1.35395579,0.44352923,0.41982872,0.19396702,0.00121704,0.26122524,0.37634235
-3.41870935,1.34602664,0.44440377,0.40455999,0.19227375,0.00122114,0.26478940,0.37843184
-3.41270635,1.34117307,0.44663226,0.39208224,0.19034199,0.00122820,0.26768227,0.38102480
-3.40670335,1.33900178,0.45003510,0.38225773,0.18817920,0.00123777,0.26986864,0.38400819
-3.40070035,1.33901495,0.45439312,0.37488186,0.18579306,0.00124932,0.27131666,0.38724348
-3.39469735,1.34062690,0.45945398,0.36969258,0.18319097,0.00126224,0.27199806,0.39057060
-3.38869435,1.34318325,0.46493966,0.36638099,0.18037949,0.00127584,0.27188854,0.39381263
-3.38269135,1.34598193,0.47055450,0.36460290,0.17736395,0.00128940,0.27096828,0.39678117
-3.37668834,1.34829559,0.47599379,0.36399078,0.17414804,0.00130215,0.26922262,0.39928224
-3.37068534,1.34939475,0.48095263,0.36416591,0.17073365,0.00131333,0.26664275,0.40112245
-3.36468234,1.34857100,0.48513482,0.36475038,0.16712091,0.00132218,0.26322665,0.40211536
-3.35867934,1.34515962,0.48826148,0.36537841,0.16330841,0.00132797,0.25897990,0.40208776
-3.35267634,1.33856074,0.49007919,0.36570692,0.15929369,0.00133005,0.25391660,0.40088563
-3.34667334,1.32825844,0.49036735,0.36542490,0.15507392,0.00132782,0.24806012,0.39837957
-3.34067034,1.31383703,0.48894449,0.36426133,0.15064666,0.00132079,0.24144364,0.39446944
-3.33466733,1.29499395,0.48567331,0.36199149,0.14601092,0.00130859,0.23411055,0.38908804
-3.32866433,1.27154873,0.48046433,0.35844152,0.14116800,0.00129095,0.22611446,0.38220372
-3.32266133,1.24344773,0.47327788,0.35349109,0.13612254,0.00126776,0.21751883,0.37382164
-3.31665833,1.21076452,0.46412451,0.34707414,0.13088328,0.00123904,0.20839633,0.36398385
-3.31065533,1.17369576,0.45306369,0.33917788,0.12546376,0.00120492,0.19882770,0.35276796
-3.30465233,1.13255310,0.44020102,0.32984000,0.11988274,0.00116572,0.18890032,0.34028462
-3.29864932,1.08775114,0.42568389,0.31914437,0.11416437,0.00112183,0.17870646,0.32667387
-3.29264632,1.03979234,0.40969596,0.30721547,0.10833809,0.00107379,0.16834126,0.31210056
-3.28664332,0.98924940,0.39245068,0.29421181,0.10243822,0.00102222,0.15790065,0.29674899
-3.28064032,0.93674599,0.37418405,0.28031862,0.09650330,0.00096782,0.14747906,0.28081711
-3.27463732,0.88293661,0.35514704,0.26574019,0.09057521,0.00091135,0.13716735,0.26451047
-3.26863432,0.82848650,0.33559790,0.25069213,0.08469808,0.00085360,0.12705072,0.24803618
-3.26263132,0.77405235,0.31579475,0.23539389,0.07891706,0.00079537,0.11720700,0.23159718
-3.25662831,0.72026453,0.29598860,0.22006177,0.07327714,0.00073746,0.10770513,0.21538696
-3.25062531,0.66771143,0.27641716,0.20490259,0.06782177,0.00068062,0.09860405,0.19958494
-3.24462231,0.61692631,0.25729950,0.19010834,0.06259175,0.00062557,0.08995198,0.18435268
-3.23861931,0.56837701,0.23883173,0.17585178,0.05762410,0.00057294,0.08178608,0.16983085
-3.23261631,0.52245859,0.22118380,0.16228303,0.05295109,0.00052331,0.07413250,0.15613727
-3.22661331,0.47948886,0.20449734,0.14952732,0.04859955,0.00047713,0.06700682,0.14336562
-3.22061031,0.43970667,0.18888456,0.13768367,0.04459025,0.00043479,0.06041472,0.13158516
-3.21460730,0.40327268,0.17442807,0.12682453,0.04093760,0.00039656,0.05435297,0.12084109
-3.20860430,0.37027231,0.16118157,0.11699618,0.03764949,0.00036262,0.04881056,0.11115553
-3.20260130,0.34072035,0.14917122,0.10821995,0.03472733,0.00033303,0.04376995,0.10252913
-3.19659830,0.31456707,0.13839759,0.10049380,0.03216633,0.00030778,0.03920836,0.09494292
-3.19059530,0.29170517,0.12883799,0.09379452,0.02995583,0.00028676,0.03509905,0.08836051
-3.18459230,0.27197742,0.12044915,0.08808012,0.02807982,0.00026977,0.03141253,0.08273051
-3.17858929,0.25518462,0.11317002,0.08329239,0.02651758,0.00025655,0.02811765,0.07798891
-3.17258629,0.24109359,0.10692470,0.07935970,0.02524432,0.00024680,0.02518261,0.07406157
-3.16658329,0.22944510,0.10162538,0.07619966,0.02423195,0.00024014,0.02257576,0.07086665
-3.16058029,0.21996151,0.09717520,0.07372187,0.02344987,0.00023616,0.02026626,0.06831688
-3.15457729,0.21235408,0.09347110,0.07183055,0.02286571,0.00023444,0.01822465,0.06632190
-3.14857429,0.20632993,0.09040652,0.07042714,0.02244618,0.00023453,0.01642319,0.06479032
-3.14257129,0.20159853,0.08787402,0.06941265,0.02215783,0.00023600,0.01483619,0.06363173
-3.13656828,0.19787784,0.08576773,0.06869003,0.02196779,0.00023840,0.01344017,0.06275867
-3.13056528,0.19489991,0.08398573,0.06816625,0.02184452,0.00024131,0.01221394,0.06208835
-3.12456228,0.19241614,0.08243218,0.06775434,0.02175845,0.00024435,0.01113875,0.06154432
-3.11855928,0.19020191,0.08101933,0.06737512,0.02168260,0.00024715,0.01019823,0.06105798
-3.11255628,0.18806077,0.07966933,0.06695875,0.02159313,0.00024941,0.00937845,0.06056996
-3.10655328,0.18582798,0.07831577,0.06644611,0.02146977,0.00025084,0.00866793,0.06003128
-3.10055028,0.18337341,0.07690499,0.06578980,0.02129618,0.00025124,0.00805766,0.05940431
-3.09454727,0.18060370,0.07539704,0.06495493,0.02106024,0.00025043,0.00754109,0.05866361
-3.08854427,0.17746362,0.07376637,0.06391957,0.02075412,0.00024830,0.00711423,0.05779633
-3.08254127,0.17393664,0.07200213,0.06267484,0.02037441,0.00024480,0.00677560,0.05680255
-3.07653827,0.17004458,0.07010813,0.06122477,0.01992194,0.00023993,0.00652633,0.05569521
-3.07053527,0.16584640,0.06810240,0.05958574,0.01940169,0.00023371,0.00637016,0.05449975
-3.06453227,0.16143617,0.06601644,0.05778564,0.01882242,0.00022624,0.00631340,0.05325357
-3.05852926,0.15694017,0.06389406,0.05586277,0.01819630,0.00021764,0.00636498,0.05200509
-3.05252626,0.15251320,0.06178992,0.05386449,0.01753846,0.00020807,0.00653627,0.05081260
-3.04652326,0.14833426,0.05976787,0.05184560,0.01686646,0.00019770,0.00684105,0.04974285
-3.04052026,0.14460162,0.05789890,0.04986666,0.01619968,0.00018673,0.00729519,0.04886944
-3.03451726,0.14152732,0.05625902,0.04799209,0.01555870,0.00017537,0.00791647,0.04827094
-3.02851426,0.13933140,0.05492695,0.04628827,0.01496469,0.00016383,0.00872416,0.04802896
-3.02251126,0.13823574,0.05398171,0.04482161,0.01443879,0.00015232,0.00973857,0.04822596
-3.01650825,0.13845781,0.05350022,0.04365664,0.01400143,0.00014104,0.01098052,0.04894304
-3.01050525,0.14020432,0.05355484,0.04285419,0.01367185,0.00013016,0.01247069,0.05025768
-3.00450225,0.14366506,0.05421105,0.04246966,0.01346748,0.00011987,0.01422891,0.05224138
-2.99849925,0.14900678,0.05552526,0.04255143,0.01340351,0.00011030,0.01627342,0.05495741
-2.99249625,0.15636760,0.05754273,0.04313955,0.01349249,0.00010158,0.01861996,0.05845857
-2.98649325,0.16585179,0.06029577,0.04426447,0.01374399,0.00009380,0.02128102,0.06278514
-2.98049025,0.17752524,0.06380230,0.04594624,0.01416441,0.00008705,0.02426494,0.06796298
-2.97448724,0.19141179,0.06806467,0.04819379,0.01475682,0.00008137,0.02757514,0.07400190
-2.96848424,0.20749051,0.07306900,0.05100465,0.01552099,0.00007680,0.03120939,0.08089439
-2.96248124,0.22569418,0.07878491,0.05436497,0.01645346,0.00007334,0.03515922,0.08861474
-2.95647824,0.24590907,0.08516588,0.05824991,0.01754783,0.00007098,0.03940947,0.09711860
-2.95047524,0.26797617,0.09215013,0.06262439,0.01879510,0.00006971,0.04393803,0.10634316
-2.94447224,0.29169402,0.09966211,0.06744423,0.02018420,0.00006949,0.04871580,0.11620779
-2.93846923,0.31682313,0.10761464,0.07265771,0.02170260,0.00007027,0.05370691,0.12661545
-2.93246623,0.34309191,0.11591156,0.07820748,0.02333705,0.00007202,0.05886910,0.13745454
-2.92646323,0.37020420,0.12445099,0.08403271,0.02507446,0.00007469,0.06415452,0.14860151
-2.92046023,0.39784801,0.13312903,0.09007165,0.02690278,0.00007823,0.06951054,0.15992391
-2.91445723,0.42570537,0.14184371,0.09626423,0.02881199,0.00008262,0.07488100,0.17128393
-2.90845423,0.45346288,0.15049927,0.10255482,0.03079501,0.00008782,0.08020745,0.18254231
-2.90245123,0.48082247,0.15901030,0.10889493,0.03284863,0.00009383,0.08543063,0.19356246
-2.89644822,0.50751214,0.16730578,0.11524570,0.03497429,0.00010063,0.09049195,0.20421458
-2.89044522,0.53329580,0.17533270,0.12158014,0.03717871,0.00010824,0.09533511,0.21437975
-2.88444222,0.55798215,0.18305905,0.12788484,0.03947434,0.00011669,0.09990746,0.22395363
-2.87843922,0.58143169,0.19047598,0.13416112,0.04187945,0.00012601,0.10416150,0.23284977
-2.87243622,0.60356174,0.19759906,0.14042548,0.04441802,0.00013626,0.10805604,0.24100226
-2.86643322,0.62434894,0.20446826,0.14670925,0.04711917,0.00014751,0.11155722,0.24836763
-2.86043022,0.64382907,0.21114682,0.15305735,0.05001631,0.00015982,0.11463935,0.25492593
-2.85442721,0.66209410,0.21771887,0.15952625,0.05314590,0.00017326,0.11728537,0.26068088
-2.84842421,0.67928643,0.22428569,0.16618102,0.05654578,0.00018791,0.11948715,0.26565915
-2.84242121,0.69559060,0.23096101,0.17309172,0.06025335,0.00020382,0.12124547,0.26990873
-2.83641821,0.71122278,0.23786525,0.18032910,0.06430333,0.00022105,0.12256979,0.27349658
-2.83041521,0.72641850,0.24511901,0.18795996,0.06872548,0.00023960,0.12347777,0.27650554
-2.82441221,0.74141925,0.25283621,0.19604222,0.07354222,0.00025950,0.12399460,0.27903077
-2.81840920,0.75645866,0.26111703,0.20462011,0.07876632,0.00028069,0.12415226,0.28117588
-2.81240620,0.77174891,0.27004110,0.21371964,0.08439875,0.00030311,0.12398856,0.28304890
-2.80640320,0.78746819,0.27966135,0.22334469,0.09042685,0.00032664,0.12354623,0.28475831
-2.80040020,0.80374988,0.28999867,0.23347392,0.09682301,0.00035113,0.12287191,0.28640934
-2.79439720,0.82067408,0.30103805,0.24405881,0.10354380,0.00037637,0.12201519,0.28810066
-2.78839420,0.83826213,0.31272603,0.25502300,0.11052983,0.00040212,0.12102765,0.28992167
-2.78239120,0.85647424,0.32497009,0.26626295,0.11770624,0.00042811,0.11996200,0.29195042
-2.77638819,0.87521068,0.33763976,0.27765022,0.12498407,0.00045401,0.11887119,0.29425224
-2.77038519,0.89431646,0.35056967,0.28903506,0.13226221,0.00047949,0.11780770,0.29687913
-2.76438219,0.91358926,0.36356447,0.30025147,0.13943020,0.00050420,0.11682274,0.29986983
-2.75837919,0.93279024,0.37640527,0.31112341,0.14637153,0.00052778,0.11596563,0.30325058
-2.75237619,0.95165735,0.38885758,0.32147196,0.15296753,0.00054988,0.11528313,0.30703638
-2.74637319,0.96992015,0.40068029,0.33112308,0.15910156,0.00057018,0.11481879,0.31123263
-2.74037019,0.98731564,0.41163518,0.33991563,0.16466333,0.00058840,0.11461240,0.31583707
-2.73436718,1.00360401,0.42149679,0.34770929,0.16955329,0.00060430,0.11469927,0.32084179
-2.72836418,1.01858358,0.43006188,0.35439188,0.17368667,0.00061769,0.11510971,0.32623514
-2.72236118,1.03210392,0.43715824,0.35988573,0.17699715,0.00062848,0.11586836,0.33200343
-2.71635818,1.04407652,0.44265223,0.36415283,0.17943987,0.00063662,0.11699358,0.33813233
-2.71035518,1.05448229,0.44645484,0.36719827,0.18099367,0.00064216,0.11849688,0.34460773
-2.70435218,1.06337538,0.44852584,0.36907188,0.18166241,0.00064522,0.12038241,0.35141613
-2.69834917,1.07088309,0.44887584,0.36986787,0.18147526,0.00064601,0.12264645,0.35854452
-2.69234617,1.07720175,0.44756611,0.36972241,0.18048599,0.00064479,0.12527710,0.36597968
-2.68634317,1.08258862,0.44470625,0.36880925,0.17877124,0.00064191,0.12825401,0.37370699
-2.68034017,1.08735038,0.44044973,0.36733345,0.17642775,0.00063773,0.13154838,0.38170893
-2.67433717,1.09182842,0.43498743,0.36552350,0.17356885,0.00063268,0.13512302,0.38996323
-2.66833417,1.09638194,0.42853975,0.36362230,0.17032013,0.00062720,0.13893274,0.39844092
-2.66233117,1.10136946,0.42134735,0.36187705,0.16681470,0.00062172,0.14292489,0.40710438
-2.65632816,1.10712976,0.41366117,0.36052894,0.16318807,0.00061666,0.14704015,0.41590557
-2.65032516,1.11396322,0.40573209,0.35980270,0.15957300,0.00061241,0.15121352,0.42478458
-2.64432216,1.12211440,0.39780079,0.35989680,0.15609444,0.00060932,0.15537556,0.43366856
-2.63831916,1.13175682,0.39008817,0.36097452,0.15286490,0.00060765,0.15945376,0.44247135
-2.63231616,1.14298074,0.38278687,0.36315648,0.14998034,0.00060761,0.16337407,0.45109357
-2.62631316,1.15578447,0.37605415,0.36651487,0.14751682,0.00060932,0.16706252,0.45942353
-2.62031016,1.17006981,0.37000652,0.37106964,0.14552804,0.00061281,0.17044692,0.46733884
-2.61430715,1.18564177,0.36471630,0.37678698,0.14404380,0.00061804,0.17345851,0.47470859
-2.60830415,1.20221270,0.36021013,0.38357989,0.14306951,0.00062486,0.17603357,0.48139630
-2.60230115,1.21941070,0.35646964,0.39131112,0.14258674,0.00063305,0.17811492,0.48726331
