energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-6.00000000,6.80792706,0.72365735,4.11491233,0.00647454,0.11118569,0.68360915,0.61462182,0.10145236,1.35719047
-5.99399700,6.52891113,0.68605519,3.95549456,0.00606217,0.11074102,0.65870145,0.59551758,0.09619082,1.28508591
-5.98799400,6.28195090,0.64937860,3.81942891,0.00568159,0.11058329,0.63752564,0.57864293,0.09135961,1.21778589
-5.98199100,6.07015805,0.61416727,3.70824924,0.00533802,0.11077878,0.62044221,0.56430553,0.08701030,1.15602564
-5.97598799,5.89564663,0.58088318,3.62285222,0.00503591,0.11138589,0.60768214,0.55273386,0.08317586,1.10034798
-5.96998499,5.75951765,0.54990174,3.56349355,0.00477900,0.11245402,0.59934614,0.54407652,0.07987107,1.05109821
-5.96398199,5.66187861,0.52150673,3.52980545,0.00457034,0.11402291,0.59540840,0.53840427,0.07709350,1.00842633
-5.95797899,5.60189532,0.49588882,3.52083386,0.00441246,0.11612223,0.59572459,0.53571453,0.07482500,0.97229623
-5.95197599,5.57787165,0.47314759,3.53509255,0.00430741,0.11877142,0.60004339,0.53593800,0.07303368,0.94250087
-5.94597299,5.58735269,0.45329661,3.57063136,0.00425691,0.12197997,0.60802137,0.53894680,0.07167625,0.91868253
-5.93996998,5.62724551,0.43627120,3.62511499,0.00426242,0.12574774,0.61924018,0.54456371,0.07070054,0.90035704
-5.93396698,5.69395181,0.42193824,3.69590889,0.00432524,0.13006567,0.63322563,0.55257200,0.07004817,0.88694054
-5.92796398,5.78350656,0.41010764,3.78016851,0.00444656,0.13491653,0.64946771,0.56272534,0.06965716,0.87777783
-5.92196098,5.89171683,0.40054466,3.87492845,0.00462749,0.14027583,0.66744087,0.57475726,0.06946452,0.87217070
-5.91595798,6.01429564,0.39298271,3.97718821,0.00486907,0.14611273,0.68662384,0.58838992,0.06940859,0.86940548
-5.90995498,6.14698598,0.38713598,4.08399174,0.00517220,0.15239100,0.70651812,0.60334175,0.06943107,0.86877849
-5.90395198,6.28567126,0.38271146,4.19249823,0.00553761,0.15906996,0.72666465,0.61933370,0.06947883,0.86961870
-5.89794897,6.42646913,0.37941996,4.30004232,0.00596575,0.16610523,0.74665800,0.63609407,0.06950521,0.87130685
-5.89194597,6.56580648,0.37698574,4.40418247,0.00645661,0.17344948,0.76615762,0.65336184,0.06947099,0.87329070
-5.88594297,6.70047486,0.37515461,4.50273673,0.00700966,0.18105300,0.78489581,0.67088852,0.06934497,0.87509591
-5.87993997,6.82766589,0.37370028,4.59380592,0.00762363,0.18886411,0.80268228,0.68843869,0.06910410,0.87633279
-5.87393697,6.94498784,0.37242894,4.67578457,0.00829636,0.19682945,0.81940504,0.70578947,0.06873331,0.87669884
-5.86793397,7.05046473,0.37118201,4.74736083,0.00902466,0.20489415,0.83502792,0.72272917,0.06822499,0.87597751
-5.86193097,7.14252063,0.36983729,4.80750657,0.00980418,0.21300188,0.84958483,0.73905544,0.06757822,0.87403356
-5.85592796,7.21995170,0.36830843,4.85545976,0.01062927,0.22109482,0.86317113,0.75457326,0.06679778,0.87080568
-5.84992496,7.28188948,0.36654316,4.89070080,0.01149298,0.22911366,0.87593255,0.76909311,0.06589308,0.86629689
-5.84392196,7.32775860,0.36452023,4.91292532,0.01238698,0.23699751,0.88805231,0.78242961,0.06487698,0.86056344
-5.83791896,7.35723239,0.36224551,4.92201520,0.01330164,0.24468402,0.89973697,0.79440083,0.06376462,0.85370299
-5.83191596,7.37018928,0.35974738,4.91801008,0.01422613,0.25210947,0.91120171,0.80482861,0.06257231,0.84584247
-5.82591296,7.36667292,0.35707165,4.90108093,0.01514858,0.25920910,0.92265575,0.81353986,0.06131654,0.83712650
-5.81990995,7.34685801,0.35427634,4.87150712,0.01605629,0.26591756,0.93428845,0.82036890,0.06001313,0.82770661
-5.81390695,7.31102335,0.35142639,4.82965794,0.01693603,0.27216960,0.94625682,0.82516084,0.05867656,0.81773181
-5.80790395,7.25953312,0.34858867,4.77597919,0.01777436,0.27790090,0.95867486,0.82777579,0.05731947,0.80734082
-5.80190095,7.19282634,0.34582734,4.71098479,0.01855800,0.28304917,0.97160515,0.82809380,0.05595239,0.79665602
-5.79589795,7.11141406,0.34319981,4.63525314,0.01927422,0.28755534,0.98505310,0.82602004,0.05458365,0.78577931
-5.78989495,7.01588324,0.34075337,4.54942736,0.01991122,0.29136492,0.99896394,0.82149015,0.05321946,0.77478979
-5.78389195,6.90690560,0.33852263,4.45421852,0.02045856,0.29442946,1.01322262,0.81447529,0.05186410,0.76374325
-5.77788894,6.78524975,0.33652783,4.35041028,0.02090745,0.29670797,1.02765648,0.80498656,0.05052032,0.75267318
-5.77188594,6.65179427,0.33477418,4.23886379,0.02125115,0.29816844,1.04204069,0.79307854,0.04918976,0.74159311
-5.76588294,6.50753995,0.33325204,4.12052128,0.02148516,0.29878915,1.05610600,0.77885168,0.04787339,0.73050016
-5.75987994,6.35361914,0.33193822,3.99640709,0.02160746,0.29855990,1.06954872,0.76245330,0.04657204,0.71937934
-5.75387694,6.19130065,0.33079810,3.86762512,0.02161858,0.29748306,1.08204229,0.74407719,0.04528689,0.70820849
-5.74787394,6.02198901,0.32978875,3.73535183,0.02152164,0.29557434,1.09325017,0.72396168,0.04401990,0.69696357
-5.74187094,5.84721749,0.32886284,3.60082455,0.02132227,0.29286333,1.10283947,0.70238628,0.04277418,0.68562408
-5.73586793,5.66863463,0.32797325,3.46532494,0.02102846,0.28939373,1.11049492,0.67966714,0.04155432,0.67417850
-5.72986493,5.48798489,0.32707825,3.33015825,0.02065034,0.28522323,1.11593253,0.65615130,0.04036660,0.66262948
-5.72386193,5.30708405,0.32614715,3.19662894,0.02019983,0.28042320,1.11891270,0.63221033,0.03921908,0.65099876
-5.71785893,5.12779097,0.32516616,3.06601401,0.01969033,0.27507790,1.11925210,0.60823340,0.03812174,0.63933178
-5.71185593,4.95197714,0.32414431,2.93953535,0.01913630,0.26928357,1.11683410,0.58462020,0.03708631,0.62770178
-5.70585293,4.78149597,0.32311931,2.81833267,0.01855285,0.26314715,1.11161732,0.56177417,0.03612627,0.61621349
-5.69984992,4.61815361,0.32216293,2.70343859,0.01795530,0.25678473,1.10364204,0.54009604,0.03525660,0.60500623
-5.69384692,4.46368303,0.32138594,2.59575749,0.01735880,0.25031990,1.09303425,0.51997821,0.03449361,0.59425659
-5.68784392,4.31972295,0.32094226,2.49604944,0.01677790,0.24388176,1.08000721,0.50180002,0.03385460,0.58418036
-5.68184092,4.18780266,0.32103218,2.40492025,0.01622630,0.23760284,1.06486039,0.48592391,0.03335764,0.57503394
-5.67583792,4.06933349,0.32190446,2.32281856,0.01571649,0.23161693,1.04797595,0.47269275,0.03302118,0.56711492
-5.66983492,3.96560722,0.32385713,2.25004009,0.01525958,0.22605672,1.02981264,0.46242802,0.03286378,0.56076188
-5.66383192,3.87780093,0.32723691,2.18673921,0.01486513,0.22105143,1.01089736,0.45542885,0.03290369,0.55635323
-5.65782891,3.80698766,0.33243709,2.13294709,0.01454108,0.21672439,0.99181469,0.45197169,0.03315854,0.55430497
-5.65182591,3.75415153,0.33989377,2.08859573,0.01429371,0.21319069,0.97319449,0.45231031,0.03364497,0.55506727
-5.64582291,3.72020565,0.35008045,2.05354635,0.01412766,0.21055482,0.95569794,0.45667601,0.03437823,0.55911969
-5.63981991,3.70601105,0.36350083,2.02762081,0.01404602,0.20890843,0.94000254,0.46527753,0.03537183,0.56696494
-5.63381691,3.71239442,0.38067998,2.01063408,0.01405041,0.20832831,0.92678618,0.47830061,0.03663714,0.57912113
-5.62781391,3.74016272,0.40215375,2.00242605,0.01414112,0.20887453,0.91671095,0.49590688,0.03818303,0.59611236
-5.62181091,3.79011263,0.42845663,2.00289057,0.01431726,0.21058889,0.91040694,0.51823183,0.04001546,0.61845775
-5.61580790,3.86303318,0.46010805,2.01200015,0.01457685,0.21349369,0.90845652,0.54538196,0.04213714,0.64665889
-5.60980490,3.95970020,0.49759746,2.02982451,0.01491696,0.21759088,0.91137954,0.57743083,0.04454717,0.68118582
-5.60380190,4.08086159,0.54136830,2.05654174,0.01533384,0.22286169,0.91961965,0.61441431,0.04724074,0.72246182
-5.59779890,4.22721318,0.59180121,2.09244091,0.01582296,0.22926669,0.93353230,0.65632493,0.05020885,0.77084724
-5.59179590,4.39936515,0.64919685,2.13791569,0.01637913,0.23674637,0.95337461,0.70310580,0.05343811,0.82662275
-5.58579290,4.59779988,0.71375882,2.19344861,0.01699647,0.24522229,0.97929734,0.75464417,0.05691060,0.88997246
-5.57978989,4.82282256,0.78557710,2.25958631,0.01766850,0.25459866,1.01133921,0.81076520,0.06060379,0.96096749
-5.57378689,5.07450636,0.86461267,2.33690645,0.01838811,0.26476451,1.04942374,0.87122615,0.06449062,1.03955053
-5.56778389,5.35263453,0.95068388,2.42597741,0.01914759,0.27559628,1.09335865,0.93571155,0.06853961,1.12552209
-5.56178089,5.65664233,1.04345530,2.52731249,0.01993866,0.28696088,1.14283792,1.00382973,0.07271516,1.21852909
-5.55577789,5.98556175,1.14242962,2.64132021,0.02075247,0.29871903,1.19744643,1.07511118,0.07697790,1.31805645
-5.54977489,6.33797233,1.24694330,2.76825331,0.02157969,0.31072900,1.25666723,1.14900909,0.08128521,1.42342248
-5.54377189,6.71196157,1.35616660,2.90815860,0.02241058,0.32285050,1.31989123,1.22490242,0.08559180,1.53377842
-5.53776888,7.10509806,1.46910842,3.06083041,0.02323513,0.33494866,1.38642931,1.30210175,0.08985052,1.64811288
-5.53176588,7.51442044,1.58462633,3.22577005,0.02404319,0.34689816,1.45552647,1.37985818,0.09401313,1.76526144
-5.52576288,7.93644479,1.70144213,3.40215403,0.02482474,0.35858720,1.52637794,1.45737517,0.09803128,1.88392165
-5.51975988,8.36719253,1.81816275,3.58881310,0.02557007,0.36992145,1.59814703,1.53382338,0.10185755,2.00267344
-5.51375688,8.80224001,1.93330648,3.78422417,0.02627011,0.38082764,1.66998412,1.60835831,0.10544648,2.12000480
-5.50775388,9.23679041,2.04533395,3.98651661,0.02691670,0.39125703,1.74104683,1.68014027,0.10875575,2.23434233
-5.50175088,9.66576713,2.15268324,4.19349392,0.02750294,0.40118832,1.81052052,1.74835637,0.11174732,2.34408586
-5.49574787,10.08392707,2.25380812,4.40267082,0.02802350,0.41063022,1.87763896,1.81224379,0.11438852,2.44764652
-5.48974487,10.48599101,2.34721834,4.61132557,0.02847493,0.41962332,1.94170443,1.87111345,0.11665319,2.54348687
-5.48374187,10.86678708,2.43152059,4.81656611,0.02885596,0.42824141,2.00210677,1.92437355,0.11852260,2.63016200
-5.47773887,11.22140229,2.50545859,5.01540801,0.02916771,0.43659187,2.05834067,1.97155159,0.11998638,2.70636014
-5.47173587,11.54533634,2.56795093,5.20486144,0.02941390,0.44481522,2.11002048,2.01231417,0.12104314,2.77094120
-5.46573287,11.83465114,2.61812491,5.38202395,0.02960094,0.45308364,2.15689200,2.04648347,0.12170095,2.82297176
-5.45972986,12.08610915,2.65534503,5.54417476,0.02973792,0.46159830,2.19884047,2.07404932,0.12197760,2.86175507
-5.45372686,12.29729346,2.67923477,5.68886673,0.02983658,0.47058549,2.23589424,2.09517624,0.12190042,2.88685459
-5.44772386,12.46670329,2.68969057,5.81401125,0.02991108,0.48029136,2.26822354,2.11020442,0.12150593,2.89811005
-5.44172086,12.59381879,2.68688714,5.91795203,0.02997772,0.49097543,2.29613413,2.11964445,0.12083907,2.89564498
-5.43571786,12.67913055,2.67127375,5.99952378,0.03005453,0.50290271,2.32005556,2.12416536,0.11995206,2.87986538
-5.42971486,12.72413054,2.64356137,6.05809244,0.03016079,0.51633469,2.34052416,2.12457601,0.11890302,2.85144901
-5.42371186,12.73126318,2.60470091,6.09357460,0.03031640,0.53151931,2.35816115,2.12180037,0.11775418,2.81132582
-5.41770885,12.70383679,2.55585355,6.10643454,0.03054129,0.54868017,2.37364636,2.11684726,0.11656989,2.76064986
-5.41170585,12.64589845,2.49835392,6.09765860,0.03085467,0.56800549,2.38768857,2.11077558,0.11541441,2.70076381
-5.40570285,12.56207668,2.43366788,6.06870789,0.03127431,0.58963703,2.40099360,2.10465641,0.11434961,2.63315734
-5.39969985,12.45739869,2.36334644,6.02145118,0.03181586,0.61365981,2.41423151,2.09953362,0.11343261,2.55942099
-5.39369685,12.33709048,2.28897769,5.95808143,0.03249213,0.64009285,2.42800451,2.09638446,0.11271357,2.48119737
-5.38769385,12.20636919,2.21213884,5.88101998,0.03331253,0.66888181,2.44281729,2.09608232,0.11223356,2.40013157
-5.38169085,12.07023791,2.13435021,5.79281327,0.03428252,0.69989397,2.45905127,2.09936314,0.11202283,2.31782294
-5.37568784,11.93329327,2.05703304,5.69602753,0.03540323,0.73291600,2.47694465,2.10679750,0.11209939,2.23577993
-5.36968484,11.79955571,1.98147285,5.59314677,0.03667127,0.76765512,2.49657930,2.11876954,0.11246812,2.15538002
-5.36368184,11.67233117,1.90878966,5.48647944,0.03807860,0.80374372,2.51787583,2.13546423,0.11312037,2.07783600
-5.35767884,11.55411140,1.83991604,5.37807858,0.03961267,0.84074772,2.54059736,2.15686356,0.11403412,2.00416998
-5.35167584,11.44651809,1.77558372,5.26967925,0.04125667,0.87817847,2.56436225,2.18275203,0.11517477,1.93519593
-5.34567284,11.35029330,1.71631885,5.16265642,0.04299001,0.91550794,2.58866552,2.21273136,0.11649645,1.87151098
-5.33966983,11.26533647,1.66244574,5.05800484,0.04478886,0.95218671,2.61290801,2.24624369,0.11794385,1.81349571
-5.33366683,11.19078523,1.61409842,4.95634145,0.04662693,0.98766393,2.63643193,2.28260209,0.11945446,1.76132273
-5.32766383,11.12513496,1.57123901,4.85792939,0.04847626,1.02140859,2.65856103,2.32102691,0.12096118,1.71497294
-5.32166083,11.06638962,1.53368163,4.76272151,0.05030811,1.05293077,2.67864311,2.36068595,0.12239508,1.67425808
-5.31565783,11.01223476,1.50112022,4.67042008,0.05209389,1.08180210,2.69609237,2.40073635,0.12368830,1.63884828
-5.30965483,10.96022224,1.47315885,4.58054865,0.05380602,1.10767407,2.71042906,2.44036581,0.12477679,1.60830293
-5.30365183,10.90795552,1.44934244,4.49253129,0.05541879,1.13029330,2.72131388,2.47883093,0.12560291,1.58210311
-5.29764882,10.85326470,1.42918666,4.40577421,0.05690911,1.14951265,2.72857477,2.51549057,0.12611770,1.55968399
-5.29164582,10.79436082,1.41220517,4.31974456,0.05825708,1.16529764,2.73222412,2.54983219,0.12628267,1.54046547
-5.28564282,10.72996075,1.39793305,4.23404186,0.05944652,1.17772749,2.73246505,2.58148996,0.12607107,1.52387965
-5.27963982,10.65937539,1.38594548,4.14845755,0.06046524,1.18699055,2.72968580,2.61025338,0.12546863,1.50939404
-5.27363682,10.58255659,1.37587091,4.06301954,0.06130514,1.19337433,2.72444225,2.63606629,0.12447364,1.49652949
-5.26763382,10.50010043,1.36739843,3.97801902,0.06196221,1.19725029,2.71742906,2.65901604,0.12309651,1.48487253
-5.26163082,10.41320744,1.36027949,3.89401837,0.06243627,1.19905428,2.70944090,2.67931397,0.12135867,1.47408175
-5.25562781,10.32360251,1.35432434,3.81183977,0.06273063,1.19926345,2.70132567,2.69726809,0.11929116,1.46388858
-5.24962481,10.23342008,1.34939386,3.73253532,0.06285162,1.19837078,2.69393236,2.71324991,0.11693270,1.45409295
-5.24362181,10.14506174,1.34538791,3.65734063,0.06280798,1.19685862,2.68805640,2.72765740,0.11432757,1.44455463
-5.23761881,10.06103515,1.34223127,3.58761450,0.06261029,1.19517263,2.68438579,2.74087644,0.11152335,1.43518129
-5.23161581,9.98378400,1.33985851,3.52476805,0.06227030,1.19369742,2.68345126,2.75324308,0.10856863,1.42591454
-5.22561281,9.91551924,1.33819904,3.47018733,0.06180026,1.19273530,2.68558345,2.76500910,0.10551084,1.41671499
-5.21960980,9.85806145,1.33716361,3.42515345,0.06121239,1.19248928,2.69087986,2.77631283,0.10239434,1.40754783
-5.21360680,9.81270333,1.33663339,3.39076462,0.06051835,1.19305122,2.69918389,2.78715732,0.09925882,1.39836981
-5.20760380,9.78010033,1.33645240,3.36786388,0.05972879,1.19439576,2.71007728,2.79739698,0.09613802,1.38911877
-5.20160080,9.76019527,1.33642403,3.35697659,0.05885308,1.19638045,2.72288693,2.80673384,0.09305903,1.37970630
-5.19559780,9.75218120,1.33631185,3.35826051,0.05789905,1.19875204,2.73670587,2.81472363,0.09004193,1.37001412
-5.18959480,9.75450424,1.33584475,3.37147128,0.05687300,1.20115856,2.75042763,2.82079147,0.08709992,1.35989439
-5.18359180,9.76490624,1.33472608,3.39594493,0.05577966,1.20316661,2.76279224,2.82425641,0.08423991,1.34917372
-5.17758879,9.78050464,1.33264620,3.43059839,0.05462239,1.20428293,2.77244155,2.82436349,0.08146336,1.33766063
-5.17158579,9.79790533,1.32929757,3.47394823,0.05340334,1.20397917,2.77798112,2.82032165,0.07876752,1.32515588
-5.16558279,9.81334240,1.32439132,3.52414690,0.05212383,1.20171840,2.77804514,2.81134536,0.07614679,1.31146479
-5.15957979,9.82283750,1.31767431,3.57903494,0.05078464,1.19698231,2.77136135,2.79669785,0.07359422,1.29641068
-5.15357679,9.82237078,1.30894534,3.63620724,0.04938639,1.18929738,2.75681223,2.77573352,0.07110298,1.27984851
-5.14757379,9.80805491,1.29806948,3.69309031,0.04792994,1.17825906,2.73348950,2.74793731,0.06866780,1.26167760
-5.14157079,9.77630372,1.28498959,3.74702758,0.04641674,1.16355251,2.70073915,2.71295897,0.06628619,1.24185268
-5.13556778,9.72398753,1.26973402,3.79536913,0.04484913,1.14496916,2.65819466,2.67064043,0.06395949,1.22039239
-5.12956478,9.64856819,1.25242015,3.83556207,0.04323064,1.12241832,2.60579716,2.62103480,0.06169357,1.19738459
-5.12356178,9.54820773,1.23325324,3.86523797,0.04156617,1.09593324,2.54380144,2.56441615,0.05949923,1.17298817
-5.11755878,9.42184644,1.21252069,3.88229362,0.03986214,1.06567176,2.47276802,2.50127951,0.05739235,1.14743107
-5.11155578,9.26924731,1.19058188,3.88496200,0.03812647,1.03191139,2.39354189,2.43233111,0.05539356,1.12100464
-5.10555278,9.09100567,1.16785422,3.87187050,0.03636865,0.99503942,2.30721933,2.35846947,0.05352774,1.09405451
-5.09954977,8.88852457,1.14479587,3.84208425,0.03459949,0.95553850,2.21510476,2.28075811,0.05182316,1.06696854
-5.09354677,8.66395779,1.12188642,3.79513289,0.03283102,0.91396872,2.11866003,2.20039139,0.05031043,1.04016235
-5.08754377,8.42012397,1.09960619,3.73102000,0.03107618,0.87094695,2.01944879,2.11865494,0.04902127,1.01406327
-5.08154077,8.16039645,1.07841545,3.65021511,0.02934853,0.82712451,1.91907867,2.03688264,0.04798716,0.98909352
-5.07553777,7.88857432,1.05873449,3.55362894,0.02766187,0.78316437,1.81914408,1.95641192,0.04723798,0.96565329
-5.06953477,7.60874070,1.04092566,3.44257340,0.02602988,0.73971866,1.72117214,1.87853946,0.04680057,0.94410486
-5.06353177,7.32511481,1.02527804,3.31870830,0.02446572,0.69740761,1.62657385,1.80447898,0.04669749,0.92475811
-5.05752876,7.04190408,1.01199567,3.18397744,0.02298169,0.65680066,1.53660257,1.73532284,0.04694584,0.90785839
-5.05152576,6.76316247,1.00118956,3.04053703,0.02158884,0.61840046,1.45232085,1.67200895,0.04755622,0.89357699
-5.04552276,6.49266039,0.99287394,2.89067974,0.02029672,0.58263010,1.37457664,1.61529388,0.04853200,0.88200477
-5.03951976,6.23377106,0.98696670,2.73675756,0.01911309,0.54982408,1.30398921,1.56573322,0.04986875,0.87314895
-5.03351676,5.98937697,0.98329381,2.58110673,0.01804373,0.52022298,1.24094446,1.52366945,0.05155396,0.86693321
-5.02751376,5.76179918,0.98159742,2.42597775,0.01709237,0.49397177,1.18559924,1.48922751,0.05356703,0.86320087
-5.02151076,5.55275095,0.98154702,2.27347283,0.01626057,0.47112172,1.13789369,1.46231790,0.05587951,0.86172096
-5.01550775,5.36331615,0.98275311,2.12549315,0.01554782,0.45163529,1.09757033,1.44264666,0.05845562,0.86219680
-5.00950475,5.19395192,0.98478252,1.98369709,0.01495161,0.43539388,1.06419871,1.42973179,0.06125297,0.86427654
-5.00350175,5.04451386,0.98717483,1.84947065,0.01446757,0.42220759,1.03720404,1.42292490,0.06422353,0.86756530
-4.99749875,4.91430145,0.98945887,1.72391012,0.01408972,0.41182675,1.01589832,1.42143725,0.06731471,0.87163829
-4.99149575,4.80212066,0.99116889,1.60781686,0.01381069,0.40395437,0.99951267,1.42436903,0.07047063,0.87605434
-4.98549275,4.70636021,0.99185961,1.50170339,0.01362202,0.39825922,0.98722959,1.43074059,0.07363347,0.88036951
-4.97948974,4.62507783,0.99111974,1.40580940,0.01351448,0.39438885,0.97821386,1.43952480,0.07674481,0.88415014
-4.97348674,4.55609255,0.98858352,1.32012643,0.01347835,0.39198214,0.97164136,1.44967909,0.07974709,0.88698505
-4.96748374,4.49707937,0.98394015,1.24442917,0.01350373,0.39068104,0.96672500,1.46017654,0.08258486,0.88849660
-4.96148074,4.44566277,0.97694079,1.17831161,0.01358082,0.39014116,0.96273712,1.47003498,0.08520613,0.88835022
-4.95547774,4.39950588,0.96740335,1.12122616,0.01370015,0.39004097,0.95902827,1.47834340,0.08756347,0.88626234
-4.94947474,4.35639259,0.95521488,1.07252384,0.01385280,0.39008952,0.95504191,1.48428517,0.08961497,0.88200662
-4.94347174,4.31430052,0.94033191,1.03149398,0.01403056,0.39003251,0.95032526,1.48715758,0.09132513,0.87541831
-4.93746873,4.27146289,0.92277889,0.99740178,0.01422602,0.38965684,0.94453622,1.48638743,0.09266542,0.86639681
-4.93146573,4.22641857,0.90264486,0.96952270,0.01443266,0.38879356,0.93744664,1.48154254,0.09361477,0.85490650
-4.92546273,4.17804926,0.88007880,0.94717260,0.01464483,0.38731945,0.92894216,1.47233931,0.09415973,0.84097585
-4.91945973,4.12560399,0.85528371,0.92973293,0.01485775,0.38515727,0.91901895,1.45864623,0.09429457,0.82469492
-4.91345673,4.06871106,0.82850983,0.91667052,0.01506741,0.38227490,0.90777769,1.44048375,0.09402109,0.80621150
-4.90745373,4.00737811,0.80004712,0.90755178,0.01527046,0.37868357,0.89541511,1.41802087,0.09334837,0.78572589
-4.90145073,3.94198120,0.77021727,0.90205118,0.01546409,0.37443527,0.88221356,1.39156874,0.09229224,0.76348462
-4.89544772,3.87324416,0.73936536,0.89995420,0.01564589,0.36961968,0.86852881,1.36157184,0.09087482,0.73977331
-4.88944472,3.80220949,0.70785151,0.90115506,0.01581371,0.36436059,0.85477671,1.32859727,0.08912380,0.71490879
-4.88344172,3.73020228,0.67604235,0.90564956,0.01596548,0.35881221,0.84141882,1.29332260,0.08707177,0.68923081
-4.87743872,3.65878860,0.64430290,0.91352351,0.01609913,0.35315521,0.82894763,1.25652291,0.08475546,0.66309358
-4.87143572,3.58973008,0.61298859,0.92493741,0.01621243,0.34759294,0.81787159,1.21905751,0.08221500,0.63685727
-4.86543272,3.52493602,0.58243785,0.94010798,0.01630300,0.34234763,0.80870054,1.18185679,0.07949318,0.61087983
-4.85942971,3.46641466,0.55296529,0.95928728,0.01636819,0.33765688,0.80193173,1.14590964,0.07663468,0.58550937
-4.85342671,3.41622514,0.52485562,0.98274015,0.01640512,0.33377029,0.79803698,1.11225182,0.07368541,0.56107721
-4.84742371,3.37643132,0.49835858,1.01072101,0.01641074,0.33094652,0.79745132,1.08195542,0.07069180,0.53789189
-4.84142071,3.34905897,0.47368475,1.04345060,0.01638187,0.32945052,0.80056346,1.05611978,0.06770023,0.51623422
-4.83541771,3.33605725,0.45100271,1.08109399,0.01631531,0.32955120,0.80770836,1.03586361,0.06475639,0.49635368
-4.82941471,3.33926568,0.43043739,1.12374046,0.01620801,0.33151934,0.81916222,1.02231861,0.06190476,0.47846594
-4.82341171,3.36038713,0.41206975,1.17138634,0.01605719,0.33562581,0.83513992,1.01662407,0.05918809,0.46275184
-4.81740870,3.40096755,0.39593789,1.22392173,0.01586053,0.34213999,0.85579513,1.01992237,0.05664690,0.44935762
-4.81140570,3.46238247,0.38203951,1.28112165,0.01561628,0.35132844,0.88122286,1.03335500,0.05431904,0.43839637
-4.80540270,3.54583039,0.37033567,1.34264252,0.01532350,0.36345352,0.91146429,1.05805850,0.05223927,0.42995057
-4.79939970,3.65233243,0.36075576,1.40802401,0.01498210,0.37877208,0.94651366,1.09515994,0.05043885,0.42407559
-4.79339670,3.78273756,0.35320345,1.47669686,0.01459298,0.39753390,0.98632653,1.14577128,0.04894513,0.42080379
-4.78739370,3.93773230,0.34756341,1.54799613,0.01415813,0.41997994,1.03082899,1.21098211,0.04778130,0.42014914
-4.78139070,4.11785338,0.34370861,1.62117982,0.01368058,0.44634003,1.07992717,1.29185026,0.04696600,0.42211197
-4.77538769,4.32350182,0.34150775,1.69545197,0.01316446,0.47683011,1.13351612,1.38938972,0.04651310,0.42668349
-4.76938469,4.55495648,0.34083253,1.76998928,0.01261487,0.51164868,1.19148758,1.50455573,0.04643154,0.43385003
-4.76338169,4.81238549,0.34156452,1.84397019,0.01203784,0.55097260,1.25373575,1.63822667,0.04672512,0.44359648
-4.75737869,5.09585361,0.34360110,1.91660478,0.01144014,0.59495203,1.32016052,1.79118298,0.04739247,0.45590884
-4.75137569,5.40532428,0.34686036,1.98716425,0.01082914,0.64370462,1.39066784,1.96408325,0.04842705,0.47077564
-4.74537269,5.74065516,0.35128452,2.05500824,0.01021259,0.69730909,1.46516672,2.15743805,0.04981723,0.48818814
-4.73936968,6.10158679,0.35684182,2.11960875,0.00959845,0.75579829,1.54356318,2.37158232,0.05154645,0.50813925
-4.73336668,6.48772434,0.36352665,2.18056916,0.00899465,0.81915210,1.62575109,2.60664742,0.05359349,0.53062119
-4.72736368,6.89851336,0.37135796,2.23763764,0.00840886,0.88729046,1.71160070,2.86253399,0.05593281,0.55562202
-4.72136068,7.33321110,0.38037599,2.29071394,0.00784838,0.96006691,1.80094541,3.13888731,0.05853497,0.58312121
-4.71535768,7.79085537,0.39063748,2.33984947,0.00731984,1.03726321,1.89356800,3.43507664,0.06136713,0.61308465
-4.70935468,8.27023401,0.40220961,2.38524072,0.00682920,1.11858544,1.98918727,3.75018030,0.06439368,0.64545920
-4.70335168,8.76985778,0.41516307,2.42721644,0.00638149,1.20366207,2.08744656,4.08297798,0.06757685,0.68016743
-4.69734867,9.28794027,0.42956455,2.46621953,0.00598086,1.29204443,2.18790527,4.43195194,0.07087742,0.71710280
-4.69134567,9.82238795,0.44546925,2.50278473,0.00563044,1.38321009,2.29003460,4.79529803,0.07425555,0.75612572
-4.68534267,10.37080334,0.46291367,2.53751359,0.00533241,1.47656912,2.39321852,5.17094751,0.07767152,0.79706096
-4.67933967,10.93050358,0.48190937,2.57104807,0.00508796,1.57147369,2.49676070,5.55659991,0.08108663,0.83969662
-4.67333667,11.49855601,0.50243794,2.60404452,0.00489740,1.66723062,2.59989767,5.94976662,0.08446398,0.88378505
-4.66733367,12.07183088,0.52444756,2.63714922,0.00476023,1.76311689,2.70181826,6.34782442,0.08776936,0.92904573
-4.66133067,12.64707058,0.54785153,2.67097693,0.00467521,1.85839753,2.80168873,6.74807737,0.09097206,0.97517026
-4.65532766,13.22097319,0.57252871,2.70609330,0.00464052,1.95234533,2.89868272,7.14782492,0.09404560,1.02182937
-4.64932466,13.79028680,0.59832612,2.74300164,0.00465386,2.04426151,2.99201454,7.54443359,0.09696844,1.06868153
-4.64332166,14.35191028,0.62506340,2.78213457,0.00471258,2.13349653,3.08097419,7.93540895,0.09972455,1.11538306
-4.63731866,14.90299471,0.65253904,2.82385001,0.00481382,2.21946988,3.16496197,8.31846465,0.10230390,1.16159901
