energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Zn_p_up,Zn_d_up
-5.87993997,1.64993516,0.15628899,0.39927230,0.21487519,0.00045448,0.67571766,0.22665070
-5.87393697,1.61523018,0.15779032,0.38945953,0.20990179,0.00044373,0.64460880,0.22328619
-5.86793397,1.57864191,0.15861994,0.37995882,0.20495531,0.00043221,0.61523639,0.21935911
-5.86193097,1.54080488,0.15880736,0.37089766,0.20012743,0.00042012,0.58793422,0.21495101
-5.85592796,1.50231844,0.15839104,0.36237490,0.19550296,0.00040763,0.56295715,0.21014578
-5.84992496,1.46372942,0.15741606,0.35445895,0.19115750,0.00039493,0.54047923,0.20502678
-5.84392196,1.42551676,0.15593169,0.34718695,0.18715529,0.00038219,0.52059411,0.19967401
-5.83791896,1.38807886,0.15398899,0.34056480,0.18354758,0.00036955,0.50331764,0.19416153
-5.83191596,1.35172437,0.15163870,0.33456828,0.18037125,0.00035714,0.48859262,0.18855530
-5.82591296,1.31666694,0.14892932,0.32914505,0.17764812,0.00034506,0.47629554,0.18291145
-5.81990995,1.28302436,0.14590573,0.32421783,0.17538483,0.00033341,0.46624497,0.17727519
-5.81390695,1.25082224,0.14260823,0.31968837,0.17357336,0.00032221,0.45821162,0.17168033
-5.80790395,1.22000222,0.13907213,0.31544244,0.17219223,0.00031152,0.45192961,0.16614947
-5.80190095,1.19043441,0.13532783,0.31135546,0.17120841,0.00030131,0.44710879,0.16069477
-5.79589795,1.16193359,0.13140138,0.30729880,0.17057969,0.00029157,0.44344768,0.15531938
-5.78989495,1.13427832,0.12731544,0.30314639,0.17025766,0.00028225,0.44064672,0.15001927
-5.78389195,1.10723222,0.12309056,0.29878153,0.17019098,0.00027330,0.43842148,0.14478551
-5.77788894,1.08056635,0.11874659,0.29410359,0.17032882,0.00026466,0.43651539,0.13960675
-5.77188594,1.05408151,0.11430425,0.28903439,0.17062437,0.00025625,0.43471162,0.13447179
-5.76588294,1.02762966,0.10978656,0.28352400,0.17103809,0.00024801,0.43284380,0.12937216
-5.75987994,1.00113315,0.10522019,0.27755581,0.17154063,0.00023989,0.43080519,0.12430441
-5.75387694,0.97460114,0.10063648,0.27115059,0.17211526,0.00023184,0.42855606,0.11927223
-5.74787394,0.94814241,0.09607222,0.26436950,0.17275950,0.00022384,0.42612909,0.11428811
-5.74187094,0.92197402,0.09156997,0.25731596,0.17348614,0.00021589,0.42363268,0.10937452
-5.73586793,0.89642559,0.08717809,0.25013623,0.17432327,0.00020801,0.42125200,0.10456463
-5.72986493,0.87193912,0.08295024,0.24301883,0.17531360,0.00020027,0.41924794,0.09990245
-5.72386193,0.84906446,0.07894467,0.23619276,0.17651292,0.00019275,0.41795397,0.09544257
-5.71785893,0.82845074,0.07522306,0.22992461,0.17798789,0.00018554,0.41777099,0.09124928
-5.71185593,0.81083410,0.07184920,0.22451467,0.17981324,0.00017880,0.41916052,0.08739540
-5.70585293,0.79702240,0.06888738,0.22029203,0.18206854,0.00017268,0.42263619,0.08396067
-5.69984992,0.78787732,0.06640071,0.21760894,0.18483483,0.00016736,0.42875397,0.08102987
-5.69384692,0.78429442,0.06444940,0.21683434,0.18819108,0.00016303,0.43810109,0.07869074
-5.68784392,0.78718176,0.06308895,0.21834672,0.19221086,0.00015991,0.45128400,0.07703172
-5.68184092,0.79743741,0.06236851,0.22252637,0.19695930,0.00015820,0.46891542,0.07613956
-5.67583792,0.81592631,0.06232930,0.22974704,0.20249041,0.00015811,0.49160045,0.07609696
-5.66983492,0.84345679,0.06300316,0.24036705,0.20884497,0.00015985,0.51992204,0.07698014
-5.66383192,0.88075694,0.06441130,0.25471990,0.21604889,0.00016360,0.55442564,0.07885644
-5.65782891,0.92845099,0.06656326,0.27310450,0.22411220,0.00016953,0.59560316,0.08178202
-5.65182591,0.98703612,0.06945606,0.29577498,0.23302846,0.00017778,0.64387638,0.08579961
-5.64582291,1.05685964,0.07307359,0.32293041,0.24277464,0.00018847,0.69957976,0.09093639
-5.63981991,1.13809710,0.07738627,0.35470442,0.25331137,0.00020165,0.76294313,0.09720205
-5.63381691,1.23073161,0.08235088,0.39115515,0.26458334,0.00021737,0.83407425,0.10458699
-5.62781391,1.33453498,0.08791078,0.43225568,0.27651988,0.00023559,0.91294200,0.11306086
-5.62181091,1.44905130,0.09399627,0.47788549,0.28903554,0.00025623,0.99936062,0.12257127
-5.61580790,1.57358385,0.10052534,0.52782324,0.30203064,0.00027917,1.09297559,0.13304309
-5.60980490,1.70718622,0.10740463,0.58174139,0.31539176,0.00030422,1.19325227,0.14437796
-5.60380190,1.84865861,0.11453073,0.63920313,0.32899218,0.00033112,1.29946779,0.15645453
-5.59779890,1.99655021,0.12179181,0.69966204,0.34269230,0.00035958,1.41070740,0.16912922
-5.59179590,2.14916878,0.12906939,0.76246497,0.35634015,0.00038923,1.52586601,0.18223757
-5.58579290,2.30459785,0.13624057,0.82685828,0.36977210,0.00041967,1.64365554,0.19559644
-5.57978989,2.46072229,0.14318030,0.89199786,0.38281383,0.00045045,1.76261903,0.20900677
-5.57378689,2.61526229,0.14976396,0.95696281,0.39528187,0.00048108,1.88115140,0.22225714
-5.56778389,2.76581554,0.15587002,1.02077274,0.40698557,0.00051105,1.99752729,0.23512793
-5.56178089,2.90990697,0.16138272,1.08240840,0.41772983,0.00053984,2.10993542,0.24739607
-5.55577789,3.04504496,0.16619480,1.14083508,0.42731842,0.00056693,2.21651890,0.25884020
-5.54977489,3.16878241,0.17021007,1.19502819,0.43555808,0.00059180,2.31542046,0.26924616
-5.54377189,3.27878073,0.17334577,1.24400013,0.44226310,0.00061397,2.40483107,0.27841259
-5.53776888,3.37287459,0.17553470,1.28682757,0.44726046,0.00063300,2.48304042,0.28615638
-5.53176588,3.44913472,0.17672693,1.32267796,0.45039520,0.00064849,2.54848722,0.29231791
-5.52576288,3.50592635,0.17689109,1.35083438,0.45153580,0.00066011,2.59980723,0.29676566
-5.51975988,3.54196068,0.17601518,1.37071754,0.45057940,0.00066761,2.63587703,0.29940017
-5.51375688,3.55633700,0.17410680,1.38190399,0.44745642,0.00067082,2.65585150,0.30015713
-5.50775388,3.54857356,0.17119290,1.38413975,0.44213446,0.00066965,2.65919322,0.29900931
-5.50175088,3.51862547,0.16731893,1.37734874,0.43462111,0.00066410,2.64569237,0.29596750
-5.49574787,3.46688888,0.16254746,1.36163549,0.42496559,0.00065427,2.61547615,0.29108014
-5.48974487,3.39419089,0.15695638,1.33728209,0.41325898,0.00064034,2.56900706,0.28443180
-5.48374187,3.30176568,0.15063666,1.30473941,0.39963303,0.00062257,2.50707021,0.27614059
-5.47773887,3.19121770,0.14368981,1.26461304,0.38425762,0.00060129,2.43074999,0.26635444
-5.47173587,3.06447366,0.13622507,1.21764449,0.36733680,0.00057690,2.34139732,0.25524663
-5.46573287,2.92372532,0.12835661,1.16468852,0.34910382,0.00054983,2.24058873,0.24301055
-5.45972986,2.77136558,0.12020055,1.10668759,0.32981518,0.00052059,2.13007938,0.22985410
-5.45372686,2.60992075,0.11187223,1.04464452,0.30974409,0.00048965,2.01175184,0.21599384
-5.44772386,2.44198164,0.10348356,0.97959452,0.28917362,0.00045756,1.88756300,0.20164911
-5.44172086,2.27013648,0.09514073,0.91257767,0.26838990,0.00042481,1.75949136,0.18703649
-5.43571786,2.09690806,0.08694221,0.84461296,0.24767554,0.00039190,1.62948665,0.17236465
-5.42971486,1.92469753,0.07897712,0.77667484,0.22730375,0.00035930,1.49942386,0.15782982
-5.42371186,1.75573647,0.07132412,0.70967290,0.20753324,0.00032746,1.37106310,0.14361207
-5.41770885,1.59204868,0.06405063,0.64443541,0.18860406,0.00029677,1.24601656,0.12987235
-5.41170585,1.43542226,0.05721251,0.58169697,0.17073457,0.00026758,1.12572331,0.11675048
-5.40570285,1.28739239,0.05085415,0.52209041,0.15411953,0.00024019,1.01143223,0.10436404
-5.39969985,1.14923413,0.04500887,0.46614281,0.13892923,0.00021486,0.90419299,0.09280801
-5.39369685,1.02196480,0.03969965,0.41427546,0.12530959,0.00019181,0.80485461,0.08215529
-5.38769385,0.90635437,0.03494007,0.36680722,0.11338305,0.00017120,0.71407074,0.07245783
-5.38169085,0.80294262,0.03073541,0.32396076,0.10325018,0.00015316,0.63231064,0.06374823
-5.37568784,0.71206124,0.02708389,0.28587104,0.09499150,0.00013778,0.55987450,0.05604187
-5.36968484,0.63385915,0.02397785,0.25259534,0.08866966,0.00012513,0.49691191,0.04933915
-5.36368184,0.56832929,0.02140497,0.22412412,0.08433138,0.00011526,0.44344199,0.04362791
-5.35767884,0.51533520,0.01934936,0.20039213,0.08200926,0.00010818,0.39937400,0.03888583
-5.35167584,0.47463610,0.01779257,0.18128911,0.08172307,0.00010391,0.36452720,0.03508264
-5.34567284,0.44590909,0.01671434,0.16666964,0.08348049,0.00010245,0.33864901,0.03218219
-5.33966983,0.42876772,0.01609328,0.15636173,0.08727721,0.00010379,0.32143080,0.03014414
-5.33366683,0.42277640,0.01590727,0.15017391,0.09309637,0.00010792,0.31252061,0.02892537
-5.32766383,0.42746022,0.01613370,0.14790063,0.10090733,0.00011483,0.31153277,0.02848099
-5.32166083,0.44231051,0.01674956,0.14932602,0.11066396,0.00012449,0.31805421,0.02876501
-5.31565783,0.46678625,0.01773133,0.15422599,0.12230244,0.00013687,0.33164771,0.02973072
-5.30965483,0.50031211,0.01905475,0.16236893,0.13573891,0.00015192,0.35185252,0.03133068
-5.30365183,0.54227375,0.02069459,0.17351524,0.15086705,0.00016960,0.37818283,0.03351659
-5.29764882,0.59201146,0.02262422,0.18741592,0.16755585,0.00018982,0.41012469,0.03623887
-5.29164582,0.64881302,0.02481531,0.20381065,0.18564790,0.00021248,0.44713224,0.03944625
-5.28564282,0.71190682,0.02723751,0.22242569,0.20495821,0.00023746,0.48862378,0.04308524
-5.27963982,0.78045632,0.02985816,0.24297194,0.22527398,0.00026459,0.53397862,0.04709968
-5.27363682,0.85355665,0.03264217,0.26514343,0.24635535,0.00029368,0.58253507,0.05143042
-5.26763382,0.93023407,0.03555199,0.28861660,0.26793723,0.00032448,0.63359046,0.05601509
-5.26163082,1.00944905,0.03854776,0.31305061,0.28973238,0.00035673,0.68640330,0.06078810
-5.25562781,1.09010315,0.04158754,0.33808873,0.31143555,0.00039010,0.74019807,0.06568093
-5.24962481,1.17105004,0.04462782,0.36336103,0.33272883,0.00042424,0.79417270,0.07062258
-5.24362181,1.25111041,0.04762406,0.38848837,0.35328787,0.00045875,0.84750873,0.07554034
-5.23761881,1.32909072,0.05053147,0.41308752,0.37278895,0.00049321,0.89938390,0.08036075
-5.23161581,1.40380501,0.05330584,0.43677751,0.39091649,0.00052717,0.94898691,0.08501084
-5.22561281,1.47409932,0.05590445,0.45918677,0.40737092,0.00056018,0.99553386,0.08941947
-5.21960980,1.53887781,0.05828710,0.47996108,0.42187646,0.00059175,1.03828578,0.09351888
-5.21360680,1.59712956,0.06041705,0.49877184,0.43418858,0.00062143,1.07656665,0.09724623
-5.20760380,1.64795507,0.06226202,0.51532443,0.44410082,0.00064877,1.10978118,0.10054524
-5.20160080,1.69059146,0.06379503,0.52936641,0.45145073,0.00067336,1.13743165,0.10336767
-5.19559780,1.72443522,0.06499522,0.54069505,0.45612464,0.00069481,1.15913309,0.10567473
-5.18959480,1.74906167,0.06584845,0.54916403,0.45806115,0.00071281,1.17462625,0.10743834
-5.18359180,1.76424010,0.06634772,0.55468894,0.45725313,0.00072709,1.18378763,0.10864204
-5.17758879,1.76994405,0.06649346,0.55725131,0.45374824,0.00073748,1.18663623,0.10928171
-5.17158579,1.76635607,0.06629351,0.55690096,0.44764783,0.00074387,1.18333658,0.10936584
-5.16558279,1.75386654,0.06576296,0.55375653,0.43910451,0.00074623,1.17419772,0.10891555
-5.15957979,1.73306665,0.06492367,0.54800407,0.42831820,0.00074464,1.15966830,0.10796414
-5.15357679,1.70473535,0.06380367,0.53989364,0.41553107,0.00073926,1.14032741,0.10655628
-5.14757379,1.66982068,0.06243629,0.52973393,0.40102146,0.00073032,1.11687176,0.10474689
-5.14157079,1.62941606,0.06085917,0.51788509,0.38509694,0.00071815,1.09009909,0.10259956
-5.13556778,1.58473208,0.05911312,0.50474978,0.36808692,0.00070314,1.06088855,0.10018484
-5.12956478,1.53706474,0.05724085,0.49076279,0.35033492,0.00068574,1.03017829,0.09757816
-5.12356178,1.48776108,0.05528572,0.47637947,0.33219077,0.00066645,0.99894115,0.09485764
-5.11755878,1.43818334,0.05329042,0.46206316,0.31400303,0.00064579,0.96815885,0.09210178
-5.11155578,1.38967273,0.05129572,0.44827224,0.29611178,0.00062431,0.93879561,0.08938718
-5.10555278,1.34351402,0.04933930,0.43544688,0.27884193,0.00060257,0.91177189,0.08678628
-5.09954977,1.30090203,0.04745472,0.42399615,0.26249736,0.00058111,0.88793893,0.08436523
-5.09354677,1.26291118,0.04567053,0.41428570,0.24735573,0.00056044,0.86805509,0.08218204
-5.08754377,1.23046892,0.04400957,0.40662654,0.23366433,0.00054105,0.85276438,0.08028498
-5.08154077,1.20433404,0.04248854,0.40126522,0.22163682,0.00052337,0.84257820,0.07871131
-5.07553777,1.18508035,0.04111775,0.39837578,0.21145092,0.00050778,0.83786055,0.07748643
-5.06953477,1.17308629,0.03990107,0.39805380,0.20324702,0.00049462,0.83881748,0.07662343
-5.06353177,1.16853065,0.03883622,0.40031272,0.19712774,0.00048415,0.84549097,0.07612309
-5.05752876,1.17139447,0.03791516,0.40508272,0.19315824,0.00047658,0.85775761,0.07597423
-5.05152576,1.18146882,0.03712472,0.41221210,0.19136728,0.00047205,0.87533209,0.07615461
-5.04552276,1.19836813,0.03644741,0.42147133,0.19174886,0.00047067,0.89777553,0.07663203
-5.03951976,1.22154833,0.03586228,0.43255962,0.19426441,0.00047248,0.92450835,0.07736583
-5.03351676,1.25032905,0.03534597,0.44511380,0.19884530,0.00047750,0.95482734,0.07830865
-5.02751376,1.28391890,0.03487370,0.45871933,0.20539563,0.00048571,0.98792645,0.07940832
-5.02151076,1.32144276,0.03442033,0.47292301,0.21379511,0.00049705,1.02292050,0.08060984
-5.01550775,1.36196989,0.03396134,0.48724704,0.22390200,0.00051145,1.05887113,0.08185739
-5.00950475,1.40454190,0.03347376,0.50120384,0.23555594,0.00052883,1.09481402,0.08309625
-5.00350175,1.44819924,0.03293696,0.51431121,0.24858063,0.00054908,1.12978647,0.08427458
-4.99749875,1.49200554,0.03233333,0.52610719,0.26278632,0.00057209,1.16285439,0.08534494
-4.99149575,1.53506868,0.03164883,0.53616408,0.27797197,0.00059772,1.19313767,0.08626558
-4.98549275,1.57655820,0.03087326,0.54410121,0.29392730,0.00062581,1.21983323,0.08700137
-4.97948974,1.61571842,0.03000052,0.54959576,0.31043449,0.00065620,1.24223470,0.08752442
-4.97348674,1.65187738,0.02902860,0.55239149,0.32726981,0.00068866,1.25974848,0.08781430
-4.96748374,1.68445140,0.02795943,0.55230492,0.34420507,0.00072295,1.27190539,0.08785800
-4.96148074,1.71294586,0.02679862,0.54922887,0.36100916,0.00075878,1.27836789,0.08764951
-4.95547774,1.73695251,0.02555509,0.54313319,0.37744963,0.00079581,1.27893272,0.08718918
-4.94947474,1.75614421,0.02424056,0.53406292,0.39329449,0.00083362,1.27352919,0.08648286
-4.94347174,1.77026788,0.02286904,0.52213382,0.40831431,0.00087177,1.26221341,0.08554088
-4.93746873,1.77913645,0.02145621,0.50752583,0.42228475,0.00090975,1.24515902,0.08437701
-4.93146573,1.78262087,0.02001893,0.49047460,0.43498940,0.00094698,1.22264506,0.08300737
-4.92546273,1.78064283,0.01857457,0.47126163,0.44622320,0.00098285,1.19504162,0.08144941
-4.91945973,1.77316901,0.01714055,0.45020353,0.45579617,0.00101672,1.16279422,0.07972105
-4.91345673,1.76020717,0.01573388,0.42764083,0.46353752,0.00104793,1.12640749,0.07783994
-4.90745373,1.74180455,0.01437070,0.40392686,0.46929995,0.00107582,1.08642896,0.07582293
-4.90145073,1.71804848,0.01306604,0.37941713,0.47296408,0.00109974,1.04343364,0.07368575
-4.89544772,1.68906905,0.01183351,0.35445959,0.47444263,0.00111910,0.99800977,0.07144292
-4.88944472,1.65504349,0.01068520,0.32938609,0.47368436,0.00113337,0.95074623,0.06910780
-4.88344172,1.61620152,0.00963158,0.30450521,0.47067735,0.00114210,0.90222183,0.06669287
-4.87743872,1.57283115,0.00868147,0.28009676,0.46545155,0.00114495,0.85299656,0.06421011
-4.87143572,1.52528402,0.00784210,0.25640772,0.45808028,0.00114171,0.80360476,0.06167140
-4.86543272,1.47397952,0.00711921,0.23364990,0.44868061,0.00113231,0.75455013,0.05908905
-4.85942971,1.41940702,0.00651712,0.21199895,0.43741238,0.00111680,0.70630228,0.05647621
-4.85342671,1.36212557,0.00603890,0.19159474,0.42447601,0.00109542,0.65929459,0.05384730
-4.84742371,1.30276054,0.00568647,0.17254285,0.41010881,0.00106854,0.61392307,0.05121823
-4.84142071,1.24199719,0.00546073,0.15491688,0.39458016,0.00103665,0.57054590,0.04860659
-4.83541771,1.18057093,0.00536166,0.13876147,0.37818543,0.00100041,0.52948332,0.04603161
-4.82941471,1.11925452,0.00538837,0.12409574,0.36123902,0.00096057,0.49101777,0.04351400
-4.82341171,1.05884277,0.00553917,0.11091697,0.34406663,0.00091797,0.45539400,0.04107559
-4.81740870,1.00013505,0.00581155,0.09920427,0.32699716,0.00087353,0.42281900,0.03873892
-4.81140570,0.94391668,0.00620219,0.08892224,0.31035439,0.00082821,0.39346194,0.03652662
-4.80540270,0.89093968,0.00670691,0.08002440,0.29444889,0.00078299,0.36745390,0.03446077
-4.79939970,0.84190412,0.00732062,0.07245630,0.27957033,0.00073884,0.34488771,0.03256224
-4.79339670,0.79744059,0.00803730,0.06615848,0.26598062,0.00069670,0.32581787,0.03084997
-4.78739370,0.75809491,0.00884996,0.06106898,0.25390797,0.00065745,0.31026092,0.02934033
-4.78139070,0.72431570,0.00975060,0.05712568,0.24354220,0.00062191,0.29819633,0.02804658
-4.77538769,0.69644536,0.01073033,0.05426837,0.23503149,0.00059079,0.28956816,0.02697841
-4.76938469,0.67471500,0.01177939,0.05244062,0.22848046,0.00056471,0.28428772,0.02614164
-4.76338169,0.65924366,0.01288738,0.05159155,0.22395000,0.00054418,0.28223728,0.02553805
-4.75737869,0.65004174,0.01404342,0.05167748,0.22145850,0.00052959,0.28327499,0.02516543
-4.75137569,0.64701866,0.01523654,0.05266348,0.22098462,0.00052121,0.28724105,0.02501773
-4.74537269,0.64999447,0.01645598,0.05452490,0.22247155,0.00051919,0.29396500,0.02508549
-4.73936968,0.65871494,0.01769174,0.05724883,0.22583232,0.00052360,0.30327399,0.02535626
-4.73336668,0.67286935,0.01893501,0.06083537,0.23095635,0.00053438,0.31500188,0.02581529
-4.72736368,0.69211045,0.02017877,0.06529881,0.23771661,0.00055138,0.32899871,0.02644622
-4.72136068,0.71607548,0.02141835,0.07066848,0.24597738,0.00057441,0.34514021,0.02723191
-4.71535768,0.74440734,0.02265201,0.07698925,0.25560211,0.00060318,0.36333677,0.02815520
-4.70935468,0.77677476,0.02388144,0.08432152,0.26646120,0.00063736,0.38354147,0.02919972
-4.70335168,0.81289057,0.02511226,0.09274058,0.27843910,0.00067660,0.40575634,0.03035062
-4.69734867,0.85252679,0.02635434,0.10233528,0.29144062,0.00072051,0.43003659,0.03159516
-4.69134567,0.89552574,0.02762203,0.11320582,0.30539594,0.00076870,0.45649201,0.03292325
-4.68534267,0.94180621,0.02893418,0.12546055,0.32026402,0.00082078,0.48528514,0.03432768
-4.67933967,0.99136416,0.03031400,0.13921197,0.33603419,0.00087634,0.51662598,0.03580429
-4.67333667,1.04426733,0.03178866,0.15457159,0.35272562,0.00093501,0.55076282,0.03735186
-4.66733367,1.10064379,0.03338867,0.17164398,0.37038460,0.00099640,0.58796938,0.03897177
-4.66133067,1.16066456,0.03514698,0.19052007,0.38907965,0.00106015,0.62852825,0.04066751
-4.65532766,1.22452067,0.03709787,0.21126980,0.40889443,0.00112589,0.67271126,0.04244394
-4.64932466,1.29239570,0.03927563,0.23393445,0.42991879,0.00119324,0.72075721,0.04430645
-4.64332166,1.36443489,0.04171302,0.25851902,0.45223818,0.00126183,0.77284799,0.04625995
-4.63731866,1.44071224,0.04443960,0.28498484,0.47592202,0.00133122,0.82908411,0.04830781
-4.63131566,1.52119748,0.04747994,0.31324303,0.50101148,0.00140099,0.88946086,0.05045082
-4.62531266,1.60572456,0.05085192,0.34314901,0.52750736,0.00147063,0.95384641,0.05268615
-4.61930965,1.69396385,0.05456494,0.37449864,0.55535881,0.00153960,1.02196330,0.05500649
-4.61330665,1.78539975,0.05861841,0.40702624,0.58445351,0.00160729,1.09337450,0.05739926
-4.60730365,1.87931560,0.06300045,0.44040482,0.61461018,0.00167303,1.16747538,0.05984615
-4.60130065,1.97478725,0.06768683,0.47424884,0.64557375,0.00173610,1.24349246,0.06232291
-4.59529765,2.07068655,0.07264046,0.50811954,0.67701408,0.00179570,1.32048969,0.06479936
-4.58929465,2.16569518,0.07781118,0.54153282,0.70852819,0.00185100,1.39738255,0.06723984
-4.58329165,2.25832909,0.08313622,0.57396968,0.73964647,0.00190115,1.47296003,0.06960388
-4.57728864,2.34697300,0.08854113,0.60488880,0.76984267,0.00194527,1.54591383,0.07184720
-4.57128564,2.42992385,0.09394120,0.63374101,0.79854747,0.00198251,1.61487401,0.07392299
-4.56528264,2.50544167,0.09924352,0.65998500,0.82516510,0.00201204,1.67844981,0.07578338
-4.55927964,2.57180570,0.10434938,0.68310374,0.84909242,0.00203311,1.73527381,0.07738107
-4.55327664,2.62737331,0.10915715,0.70262095,0.86973958,0.00204508,1.78404774,0.07867100
-4.54727364,2.67063912,0.11356537,0.71811682,0.88655131,0.00204739,1.82358780,0.07961208
-4.54127064,2.70029126,0.11747601,0.72924237,0.89902781,0.00203967,1.85286726,0.08016876
-4.53526763,2.71526231,0.12079776,0.73573164,0.90674422,0.00202168,1.87105453,0.08031249
-4.52926463,2.71477223,0.12344915,0.73741137,0.90936777,0.00199340,1.87754464,0.08002286
-4.52326163,2.69836120,0.12536140,0.73420740,0.90667155,0.00195496,1.87198275,0.07928857
-4.51725863,2.66591073,0.12648093,0.72614777,0.89854448,0.00190671,1.85427845,0.07810794
-4.51125563,2.61765205,0.12677122,0.71336212,0.88499674,0.00184917,1.82461023,0.07648915
-4.50525263,2.55416133,0.12621419,0.69607763,0.86616056,0.00178306,1.78341995,0.07444999
-4.49924962,2.47634210,0.12481078,0.67461150,0.84228632,0.00170925,1.73139754,0.07201738
-4.49324662,2.38539580,0.12258094,0.64936053,0.81373415,0.00162872,1.66945702,0.06922648
-4.48724362,2.28278194,0.11956281,0.62078808,0.78096156,0.00154261,1.59870471,0.06611952
-4.48124062,2.17016995,0.11581137,0.58940926,0.74450777,0.00145209,1.52040157,0.06274443
-4.47523762,2.04938506,0.11139641,0.55577477,0.70497539,0.00135840,1.43592130,0.05915327
-4.46923462,1.92235069,0.10640008,0.52045441,0.66301063,0.00126278,1.34670627,0.05540065
-4.46323162,1.79103015,0.10091407,0.48402062,0.61928265,0.00116646,1.25422324,0.05154204
-4.45722861,1.65736994,0.09503655,0.44703305,0.57446324,0.00107060,1.15992072,0.04763221
-4.45122561,1.52324719,0.08886906,0.41002450,0.52920758,0.00097629,1.06518977,0.04372375
-4.44522261,1.39042301,0.08251344,0.37348885,0.48413685,0.00088452,0.97132957,0.03986581
-4.43921961,1.26050334,0.07606892,0.33787126,0.43982326,0.00079617,0.87951885,0.03610300
-4.43321661,1.13490847,0.06962953,0.30356093,0.39677803,0.00071196,0.79079401,0.03247459
-4.42721361,1.01485156,0.06328189,0.27088646,0.35544246,0.00063250,0.70603406,0.02901393
-4.42121061,0.90132644,0.05710336,0.24011377,0.31618230,0.00055825,0.62595258,0.02574813
-4.41520760,0.79510424,0.05116081,0.21144644,0.27928526,0.00048951,0.55109622,0.02269802
-4.40920460,0.69673807,0.04550973,0.18502820,0.24496143,0.00042649,0.48184909,0.01987830
-4.40320160,0.60657477,0.04019391,0.16094733,0.21334633,0.00036925,0.41844230,0.01729789
-4.39719860,0.52477241,0.03524549,0.13924235,0.18450616,0.00031776,0.36096756,0.01496046
-4.39119560,0.45132213,0.03068548,0.11990894,0.15844465,0.00027189,0.30939391,0.01286507
-4.38519260,0.38607295,0.02652448,0.10290739,0.13511121,0.00023143,0.26358632,0.01100684
-4.37918959,0.32875805,0.02276379,0.08817030,0.11440978,0.00019614,0.22332530,0.00937777
-4.37318659,0.27902141,0.01939657,0.07561020,0.09620783,0.00016569,0.18832656,0.00796742
-4.36718359,0.23644340,0.01640920,0.06512676,0.08034538,0.00013978,0.15825975,0.00676367
-4.36118059,0.20056461,0.01378260,0.05661321,0.06664346,0.00011807,0.13276593,0.00575342
-4.35517759,0.17090705,0.01149359,0.04996198,0.05491180,0.00010020,0.11147292,0.00492310
-4.34917459,0.14699219,0.00951613,0.04506920,0.04495568,0.00008586,0.09400848,0.00425924
-4.34317159,0.12835557,0.00782249,0.04183811,0.03658171,0.00007472,0.08001095,0.00374886
-4.33716858,0.11455771,0.00638424,0.04018124,0.02960256,0.00006650,0.06913741,0.00337974
-4.33116558,0.10519154,0.00517313,0.04002151,0.02384053,0.00006094,0.06106931,0.00314061
-4.32516258,0.09988630,0.00416176,0.04129210,0.01913028,0.00005779,0.05551585,0.00302128
-4.31915958,0.09830841,0.00332416,0.04393540,0.01532047,0.00005684,0.05221523,0.00301261
-4.31315658,0.10015952,0.00263614,0.04790097,0.01227474,0.00005792,0.05093417,0.00310644
-4.30715358,0.10517233,0.00207559,0.05314285,0.00987189,0.00006084,0.05146586,0.00329544
