energy_ev,total_up,Hf_p_up,Hf_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.85592796,0.82767555,0.61389921,0.27348306,0.43315333,0.00413165,0.00038795,0.18362656
-5.84992496,0.78529967,0.58145646,0.25863559,0.41574344,0.00393046,0.00038181,0.16772889
-5.84392196,0.74259888,0.54863761,0.24395973,0.39744611,0.00372908,0.00037714,0.15262252
-5.83791896,0.70035843,0.51600682,0.22970771,0.37873343,0.00353134,0.00037451,0.13840169
-5.83191596,0.65935348,0.48411913,0.21612556,0.36008435,0.00334101,0.00037448,0.12514297
-5.82591296,0.62033180,0.45350795,0.20344807,0.34197190,0.00316175,0.00037761,0.11290641
-5.81990995,0.58399706,0.42467336,0.19189415,0.32485076,0.00299697,0.00038442,0.10173668
-5.81390695,0.55099334,0.39807129,0.18166222,0.30914558,0.00284979,0.00039539,0.09166439
-5.80790395,0.52189115,0.37410417,0.17292623,0.29524037,0.00272297,0.00041092,0.08270751
-5.80190095,0.49717546,0.35311305,0.16583203,0.28346923,0.00261881,0.00043136,0.07487278
-5.79589795,0.47723599,0.33537165,0.16049441,0.27410863,0.00253913,0.00045692,0.06815711
-5.78989495,0.46236005,0.32108231,0.15699487,0.26737142,0.00248520,0.00048774,0.06254903
-5.78389195,0.45272809,0.31037401,0.15538018,0.26340274,0.00245774,0.00052381,0.05803017
-5.77788894,0.44841205,0.30330251,0.15566176,0.26227775,0.00245689,0.00056498,0.05457666
-5.77188594,0.44937677,0.29985257,0.15781598,0.26400145,0.00248226,0.00061098,0.05216064
-5.76588294,0.45548421,0.29994223,0.16178550,0.26851031,0.00253288,0.00066137,0.05075180
-5.75987994,0.46650076,0.30342908,0.16748149,0.27567596,0.00260730,0.00071559,0.05031893
-5.75387694,0.48210730,0.31011833,0.17478695,0.28531068,0.00270365,0.00077292,0.05083153
-5.74787394,0.50191204,0.31977251,0.18356087,0.29717465,0.00281967,0.00083255,0.05226158
-5.74187094,0.52546578,0.33212268,0.19364350,0.31098488,0.00295283,0.00089352,0.05458520
-5.73586793,0.55227938,0.34688070,0.20486225,0.32642555,0.00310045,0.00095483,0.05778444
-5.72986493,0.58184298,0.36375233,0.21703842,0.34315960,0.00325976,0.00101540,0.06184907
-5.72386193,0.61364644,0.38245077,0.22999440,0.36084119,0.00342805,0.00107412,0.06677821
-5.71785893,0.64720037,0.40271009,0.24356114,0.37912883,0.00360276,0.00112990,0.07258188
-5.71185593,0.68205711,0.42429823,0.25758569,0.39769863,0.00378162,0.00118169,0.07928234
-5.70585293,0.71783076,0.44702884,0.27193845,0.41625729,0.00396273,0.00122851,0.08691497
-5.69984992,0.75421543,0.47077152,0.28651977,0.43455436,0.00414467,0.00126950,0.09552888
-5.69384692,0.79100083,0.49545990,0.30126562,0.45239325,0.00432653,0.00130393,0.10518675
-5.68784392,0.82808443,0.52109706,0.31615202,0.46964040,0.00450802,0.00133127,0.11596420
-5.68184092,0.86547913,0.54775775,0.33119777,0.48623232,0.00468944,0.00135116,0.12794818
-5.67583792,0.90331612,0.57558722,0.34646541,0.50217984,0.00487167,0.00136343,0.14123471
-5.66983492,0.94184209,0.60479620,0.36205999,0.51756942,0.00505619,0.00136815,0.15592553
-5.66383192,0.98141068,0.63565223,0.37812573,0.53256115,0.00524494,0.00136561,0.17212402
-5.65782891,1.02246799,0.66846714,0.39484038,0.54738336,0.00544026,0.00135627,0.18993017
-5.65182591,1.06553254,0.70358122,0.41240743,0.56232387,0.00564475,0.00134080,0.20943482
-5.64582291,1.11116988,0.74134431,0.43104639,0.57771801,0.00586113,0.00132003,0.23071333
-5.63981991,1.15996299,0.78209467,0.45098129,0.59393383,0.00609207,0.00129493,0.25381881
-5.63381691,1.21247918,0.82613624,0.47242804,0.61135482,0.00634001,0.00126655,0.27877524
-5.62781391,1.26923505,0.87371534,0.49558089,0.63036090,0.00660699,0.00123600,0.30557075
-5.62181091,1.33066076,0.92499778,0.52059874,0.65130838,0.00689451,0.00120442,0.33415134
-5.61580790,1.39706525,0.98004754,0.54759182,0.67450953,0.00720332,0.00117291,0.36441549
-5.60980490,1.46860408,1.03880791,0.57660936,0.70021292,0.00753333,0.00114250,0.39620988
-5.60380190,1.54525144,1.10108630,0.60762893,0.72858514,0.00788349,0.00111413,0.42932655
-5.59779890,1.62677776,1.16654353,0.64054804,0.75969492,0.00825177,0.00108861,0.46350184
-5.59179590,1.71273442,1.23468836,0.67517835,0.79350037,0.00863507,0.00106657,0.49841726
-5.58579290,1.80244636,1.30487775,0.71124310,0.82984011,0.00902930,0.00104846,0.53370249
-5.57978989,1.89501360,1.37632336,0.74837801,0.86842879,0.00942939,0.00103457,0.56894044
-5.57378689,1.98932193,1.44810411,0.78613563,0.90885743,0.00982947,0.00102495,0.60367446
-5.56778389,2.08406277,1.51918472,0.82399342,0.95059877,0.01022294,0.00101947,0.63741755
-5.56178089,2.17776194,1.58843987,0.86136517,0.99301770,0.01060269,0.00101784,0.66966323
-5.55577789,2.26881646,1.65468293,0.89761561,1.03538648,0.01096134,0.00101957,0.69989783
-5.54977489,2.35553826,1.71669869,0.93207760,1.07690436,0.01129139,0.00102405,0.72761382
-5.54377189,2.43620335,1.77327868,0.96407153,1.11672104,0.01158555,0.00103054,0.75232361
-5.53776888,2.50910461,1.82325793,0.99292601,1.15396299,0.01183691,0.00103823,0.77357343
-5.53176588,2.57260639,1.86555169,1.01799925,1.18776192,0.01203924,0.00104626,0.79095670
-5.52576288,2.62519864,1.89919081,1.03870022,1.21728404,0.01218716,0.00105374,0.80412635
-5.51975988,2.66554858,1.92335442,1.05450878,1.24175924,0.01227636,0.00105983,0.81280572
-5.51375688,2.69254787,1.93739845,1.06499406,1.26050881,0.01230376,0.00106371,0.81679740
-5.50775388,2.70535328,1.94087913,1.06983016,1.27297067,0.01226766,0.00106469,0.81598988
-5.50175088,2.70341924,1.93357024,1.06880874,1.27872104,0.01216777,0.00106214,0.81036153
-5.49574787,2.68652102,1.91547372,1.06184783,1.27749166,0.01200532,0.00105560,0.79998190
-5.48974487,2.65476741,1.88682301,1.04899660,1.26918178,0.01178298,0.00104474,0.78501020
-5.48374187,2.60860251,1.84807901,1.03043576,1.25386451,0.01150487,0.00102941,0.76569101
-5.47773887,2.54879653,1.79991893,1.00647372,1.23178704,0.01117643,0.00100958,0.74234749
-5.47173587,2.47642579,1.74321841,0.97753856,1.20336504,0.01080430,0.00098542,0.71537226
-5.46573287,2.39284306,1.67902751,0.94416615,1.16917110,0.01039614,0.00095723,0.68521632
-5.45972986,2.29963901,1.60854165,0.90698491,1.12991801,0.00996045,0.00092547,0.65237652
-5.45372686,2.19859661,1.53306852,0.86669780,1.08643728,0.00950631,0.00089069,0.61738202
-5.44772386,2.09163999,1.45399209,0.82406219,1.03965401,0.00904320,0.00085356,0.58078022
-5.44172086,1.98077981,1.37273514,0.77986848,0.99055884,0.00858071,0.00081481,0.54312269
-5.43571786,1.86805707,1.29072148,0.73491804,0.94017825,0.00812831,0.00077524,0.50495164
-5.42971486,1.75548728,1.20933918,0.69000147,0.88954422,0.00769513,0.00073565,0.46678728
-5.42371186,1.64500688,1.12990584,0.64587775,0.83966429,0.00728969,0.00069684,0.42911652
-5.41770885,1.53842367,1.05363707,0.60325494,0.79149310,0.00691972,0.00065958,0.39238337
-5.41170585,1.43737256,0.98161891,0.56277313,0.74590633,0.00659196,0.00062458,0.35698115
-5.40570285,1.34327799,0.91478485,0.52498992,0.70367775,0.00631199,0.00059246,0.32324669
-5.39969985,1.25732377,0.85389809,0.49036891,0.66546009,0.00608412,0.00056376,0.29145670
-5.39369685,1.18043111,0.79953904,0.45927130,0.63177021,0.00591126,0.00053891,0.26182603
-5.38769385,1.11324503,0.75209854,0.43195090,0.60297878,0.00579487,0.00051820,0.23450798
-5.38169085,1.05612921,0.71177636,0.40855228,0.57930484,0.00573492,0.00050180,0.20959631
-5.37568784,1.00916913,0.67858516,0.38911222,0.56081498,0.00572991,0.00048976,0.18712878
-5.36968484,0.97218304,0.65235922,0.37356414,0.54742726,0.00577693,0.00048198,0.16709200
-5.36368184,0.94474008,0.63276780,0.36174526,0.53891942,0.00587171,0.00047825,0.14942730
-5.35767884,0.92618496,0.61933250,0.35340626,0.53494120,0.00600875,0.00047825,0.13403734
-5.35167584,0.91566808,0.61144796,0.34822300,0.53503015,0.00618149,0.00048153,0.12079315
-5.34567284,0.91218030,0.60840544,0.34580997,0.53863047,0.00638250,0.00048759,0.10954143
-5.33966983,0.91459111,0.60941837,0.34573496,0.54511434,0.00660365,0.00049583,0.10011179
-5.33366683,0.92168917,0.61364932,0.34753463,0.55380489,0.00683640,0.00050563,0.09232379
-5.32766383,0.93222400,0.62023757,0.35073046,0.56400031,0.00707200,0.00051632,0.08599352
-5.32166083,0.94494753,0.62832648,0.35484456,0.57499812,0.00730179,0.00052724,0.08093973
-5.31565783,0.95865443,0.63708992,0.35941497,0.58611914,0.00751742,0.00053771,0.07698916
-5.30965483,0.97221988,0.64575703,0.36401002,0.59673002,0.00771111,0.00054712,0.07398126
-5.30365183,0.98463372,0.65363451,0.36824123,0.60626395,0.00787590,0.00055490,0.07177201
-5.29764882,0.99502999,0.66012583,0.37177438,0.61423863,0.00800584,0.00056053,0.07023690
-5.29164582,1.00271069,0.66474679,0.37433854,0.62027093,0.00809614,0.00056359,0.06927305
-5.28564282,1.00716332,0.66713684,0.37573261,0.62408783,0.00814335,0.00056374,0.06880048
-5.27963982,1.00807135,0.66706594,0.37582921,0.62553308,0.00814539,0.00056075,0.06876245
-5.27363682,1.00531749,0.66443661,0.37457594,0.62456947,0.00810164,0.00055447,0.06912502
-5.26763382,0.99897953,0.65928132,0.37199378,0.62127650,0.00801289,0.00054488,0.06987578
-5.26163082,0.98931902,0.65175515,0.36817284,0.61584369,0.00788129,0.00053203,0.07102186
-5.25562781,0.97676326,0.64212413,0.36326562,0.60855967,0.00771023,0.00051608,0.07258723
-5.24962481,0.96188126,0.63074979,0.35747802,0.59979744,0.00750419,0.00049727,0.07460947
-5.24362181,0.94535472,0.61807047,0.35105846,0.58999659,0.00726857,0.00047589,0.07713604
-5.23761881,0.92794513,0.60458016,0.34428563,0.57964300,0.00700944,0.00045231,0.08022017
-5.23161581,0.91045836,0.59080584,0.33745524,0.56924687,0.00673335,0.00042693,0.08391660
-5.22561281,0.89370820,0.57728406,0.33086641,0.55932015,0.00644703,0.00040019,0.08827718
-5.21960980,0.87848031,0.56453794,0.32480822,0.55035403,0.00615723,0.00037251,0.09334666
-5.21360680,0.86549802,0.55305532,0.31954691,0.54279768,0.00587044,0.00034435,0.09915864
-5.20760380,0.85539148,0.54326910,0.31531437,0.53703893,0.00559268,0.00031613,0.10573211
-5.20160080,0.84867124,0.53554036,0.31229818,0.53338774,0.00532939,0.00028824,0.11306843
-5.19559780,0.84570752,0.53014517,0.31063387,0.53206321,0.00508523,0.00026105,0.12114920
-5.18959480,0.84671575,0.52726526,0.31039939,0.53318451,0.00486399,0.00023488,0.12993490
-5.18359180,0.85174916,0.52698317,0.31161223,0.53676622,0.00466857,0.00021001,0.13936462
-5.17758879,0.86069839,0.52928171,0.31422918,0.54271819,0.00450091,0.00018666,0.14935667
-5.17158579,0.87329830,0.53404785,0.31814868,0.55084979,0.00436207,0.00016503,0.15981035
-5.16558279,0.88914131,0.54108067,0.32321565,0.56087857,0.00425223,0.00014523,0.17060861
-5.15957979,0.90769679,0.55010284,0.32922854,0.57244260,0.00417085,0.00012736,0.18162165
-5.15357679,0.92833544,0.56077519,0.33594834,0.58511617,0.00411671,0.00011145,0.19271125
-5.14757379,0.95035742,0.57271336,0.34310891,0.59842795,0.00408808,0.00009754,0.20373563
-5.14157079,0.97302300,0.58550593,0.35042837,0.61188081,0.00408289,0.00008558,0.21455462
-5.13556778,0.99558408,0.59873293,0.35762086,0.62497244,0.00409879,0.00007555,0.22503488
-5.12956478,1.01731530,0.61198388,0.36440825,0.63721577,0.00413336,0.00006737,0.23505483
-5.12356178,1.03754298,0.62487455,0.37053108,0.64815817,0.00418421,0.00006096,0.24450917
-5.11755878,1.05567087,0.63706149,0.37575850,0.65739882,0.00424907,0.00005624,0.25331244
-5.11155578,1.07120127,0.64825383,0.37989652,0.66460317,0.00432586,0.00005309,0.26140176
-5.10555278,1.08375071,0.65822165,0.38279438,0.66951412,0.00441279,0.00005142,0.26873823
-5.09954977,1.09305958,0.66680086,0.38434877,0.67195937,0.00450833,0.00005112,0.27530715
-5.09354677,1.09899542,0.67389414,0.38450572,0.67185479,0.00461122,0.00005207,0.28111683
-5.08754377,1.10154989,0.67946844,0.38326023,0.66920360,0.00472046,0.00005416,0.28619620
-5.08154077,1.10082988,0.68354898,0.38065374,0.66409188,0.00483524,0.00005728,0.29059122
-5.07553777,1.09704346,0.68621057,0.37676963,0.65668047,0.00495489,0.00006129,0.29436036
-5.06953477,1.09048166,0.68756668,0.37172710,0.64719405,0.00507876,0.00006609,0.29756949
-5.06353177,1.08149741,0.68775717,0.36567395,0.63590802,0.00520619,0.00007153,0.30028627
-5.05752876,1.07048282,0.68693557,0.35877845,0.62313403,0.00533639,0.00007750,0.30257471
-5.05152576,1.05784631,0.68525655,0.35122112,0.60920497,0.00546838,0.00008386,0.30448994
-5.04552276,1.04399096,0.68286464,0.34318661,0.59446026,0.00560096,0.00009047,0.30607377
-5.03951976,1.02929532,0.67988477,0.33485628,0.57923225,0.00573263,0.00009718,0.30735117
-5.03351676,1.01409756,0.67641520,0.32640176,0.56383443,0.00586164,0.00010386,0.30832797
-5.02751376,0.99868401,0.67252334,0.31797988,0.54855188,0.00598594,0.00011037,0.30898995
-5.02151076,0.98328230,0.66824442,0.30972900,0.53363440,0.00610329,0.00011656,0.30930336
-5.01550775,0.96805927,0.66358318,0.30176697,0.51929245,0.00621127,0.00012230,0.30921680
-5.00950475,0.95312359,0.65851827,0.29419062,0.50569587,0.00630742,0.00012746,0.30866444
-5.00350175,0.93853231,0.65300880,0.28707653,0.49297511,0.00638930,0.00013193,0.30757028
-4.99749875,0.92430081,0.64700267,0.28048310,0.48122470,0.00645463,0.00013562,0.30585321
-4.99149575,0.91041494,0.64044573,0.27445337,0.47050837,0.00650140,0.00013842,0.30343259
-4.98549275,0.89684438,0.63329120,0.26901834,0.46086513,0.00652796,0.00014029,0.30023388
-4.97948974,0.88355599,0.62550848,0.26420052,0.45231594,0.00653316,0.00014118,0.29619409
-4.97348674,0.87052605,0.61709072,0.26001718,0.44487003,0.00651635,0.00014106,0.29126666
-4.96748374,0.85775039,0.60806039,0.25648309,0.43853051,0.00647751,0.00013994,0.28542543
-4.96148074,0.84525160,0.59847256,0.25361248,0.43329870,0.00641721,0.00013784,0.27866750
-4.95547774,0.83308279,0.58841554,0.25142003,0.42917684,0.00633665,0.00013481,0.27101491
-4.94947474,0.82132757,0.57800871,0.24992081,0.42616897,0.00623756,0.00013091,0.26251488
-4.94347174,0.81009635,0.56739782,0.24912911,0.42427998,0.00612219,0.00012624,0.25323872
-4.93746873,0.79951920,0.55674791,0.24905638,0.42351293,0.00599317,0.00012088,0.24327957
-4.93146573,0.78973589,0.54623439,0.24970838,0.42386491,0.00585342,0.00011496,0.23274900
-4.92546273,0.78088393,0.53603292,0.25108181,0.42532191,0.00570601,0.00010860,0.22177274
-4.91945973,0.77308547,0.52630870,0.25316078,0.42785312,0.00555405,0.00010193,0.21048584
-4.91345673,0.76643428,0.51720598,0.25591339,0.43140529,0.00540051,0.00009511,0.19902756
-4.90745373,0.76098363,0.50883849,0.25928885,0.43589768,0.00524815,0.00008825,0.18753615
-4.90145073,0.75673629,0.50128140,0.26321536,0.44121822,0.00509940,0.00008152,0.17614401
-4.89544772,0.75363737,0.49456552,0.26759914,0.44722126,0.00495628,0.00007507,0.16497328
-4.88944472,0.75157078,0.48867400,0.27232472,0.45372737,0.00482035,0.00006903,0.15413218
-4.88344172,0.75035960,0.48354194,0.27725669,0.46052537,0.00469269,0.00006357,0.14371221
-4.87743872,0.74977071,0.47905881,0.28224290,0.46737673,0.00457390,0.00005886,0.13378632
-4.87143572,0.74952344,0.47507384,0.28711906,0.47402220,0.00446418,0.00005505,0.12440800
-4.86543272,0.74930192,0.47140377,0.29171459,0.48019053,0.00436336,0.00005233,0.11561142
-4.85942971,0.74877054,0.46784291,0.29585946,0.48560877,0.00427102,0.00005092,0.10741233
-4.85342671,0.74759167,0.46417456,0.29939167,0.49001379,0.00418657,0.00005103,0.09980978
-4.84742371,0.74544465,0.46018353,0.30216507,0.49316429,0.00410943,0.00005294,0.09278840
-4.84142071,0.74204508,0.45566872,0.30405704,0.49485284,0.00403912,0.00005695,0.08632112
-4.83541771,0.73716324,0.45045537,0.30497567,0.49491704,0.00397540,0.00006339,0.08037210
-4.82941471,0.73064065,0.44440608,0.30486596,0.49324944,0.00391835,0.00007266,0.07489972
-4.82341171,0.72240379,0.43743015,0.30371480,0.48980540,0.00386855,0.00008522,0.06985952
-4.81740870,0.71247427,0.42949071,0.30155431,0.48460862,0.00382708,0.00010156,0.06520683
-4.81140570,0.70097468,0.42060926,0.29846346,0.47775384,0.00379559,0.00012226,0.06089913
-4.80540270,0.68812994,0.41086747,0.29456757,0.46940660,0.00377633,0.00014795,0.05689790
-4.79939970,0.67426386,0.40040603,0.29003602,0.45979996,0.00377212,0.00017931,0.05317006
-4.79339670,0.65979106,0.38942086,0.28507787,0.44922822,0.00378631,0.00021708,0.04968894
-4.78739370,0.64520449,0.37815662,0.27993573,0.43803797,0.00382267,0.00026204,0.04643468
-4.78139070,0.63105925,0.36689812,0.27487804,0.42661683,0.00388527,0.00031501,0.04339432
-4.77538769,0.61795314,0.35595985,0.27019009,0.41538018,0.00397838,0.00037684,0.04056146
-4.76938469,0.60650500,0.34567431,0.26616409,0.40475671,0.00410624,0.00044836,0.03793561
-4.76338169,0.59733172,0.33637955,0.26308871,0.39517316,0.00427291,0.00053042,0.03552138
-4.75737869,0.59102475,0.32840664,0.26123851,0.38703900,0.00448208,0.00062383,0.03332747
-4.75137569,0.58812733,0.32206754,0.26086370,0.38073168,0.00473683,0.00072938,0.03136567
-4.74537269,0.58911334,0.31764398,0.26218066,0.37658301,0.00503951,0.00084779,0.02964982
-4.73936968,0.59436852,0.31537772,0.26536354,0.37486728,0.00539149,0.00097972,0.02819493
-4.73336668,0.60417519,0.31546285,0.27053739,0.37579161,0.00579310,0.00112579,0.02701636
-4.72736368,0.61870078,0.31804010,0.27777311,0.37948880,0.00624345,0.00128653,0.02612920
-4.72136068,0.63799104,0.32319379,0.28708435,0.38601317,0.00674039,0.00146243,0.02554784
-4.71535768,0.66196795,0.33095123,0.29842669,0.39533942,0.00728049,0.00165394,0.02528571
-4.70935468,0.69043280,0.34128477,0.31169900,0.40736457,0.00785907,0.00186148,0.02535525
-4.70335168,0.72307401,0.35411623,0.32674711,0.42191304,0.00847030,0.00208551,0.02576798
-4.69734867,0.75947981,0.36932376,0.34336957,0.43874443,0.00910732,0.00232650,0.02653473
-4.69134567,0.79915490,0.38675043,0.36132533,0.45756394,0.00976244,0.00258503,0.02766600
-4.68534267,0.84154070,0.40621451,0.38034307,0.47803479,0.01042742,0.00286178,0.02917228
-4.67933967,0.88603813,0.42752063,0.40013174,0.49979226,0.01109369,0.00315761,0.03106443
-4.67333667,0.93203193,0.45047141,0.42039187,0.52245854,0.01175271,0.00347353,0.03335400
-4.66733367,0.97891549,0.47487882,0.44082717,0.54565796,0.01239630,0.00381074,0.03605341
-4.66133067,1.02611471,0.50057481,0.46115585,0.56903163,0.01301690,0.00417063,0.03917601
-4.65532766,1.07311008,0.52742031,0.48112111,0.59225103,0.01360796,0.00455474,0.04273598
-4.64932466,1.11945541,0.55531226,0.50050030,0.61502966,0.01416414,0.00496473,0.04674797
-4.64332166,1.16479245,0.58418803,0.51911225,0.63713237,0.01468157,0.00540229,0.05122655
-4.63731866,1.20886057,0.61402693,0.53682234,0.65838172,0.01515804,0.00586905,0.05618544
-4.63131566,1.25150059,0.64484838,0.55354513,0.67866108,0.01559302,0.00636642,0.06163648
-4.62531266,1.29265289,0.67670693,0.56924426,0.69791432,0.01598772,0.00689550,0.06758847
-4.61930965,1.33234944,0.70968399,0.58392967,0.71614206,0.01634497,0.00745689,0.07404579
-4.61330665,1.37070025,0.74387667,0.59765221,0.73339469,0.01666911,0.00805048,0.08100699
-4.60730365,1.40787493,0.77938416,0.61049600,0.74976242,0.01696566,0.00867534,0.08846328
-4.60130065,1.44408026,0.81629243,0.62256887,0.76536316,0.01724108,0.00932952,0.09639713
-4.59529765,1.47953505,0.85465780,0.63399139,0.78032860,0.01750236,0.01000991,0.10478093
-4.58929465,1.51444374,0.89449060,0.64488520,0.79478955,0.01775658,0.01071213,0.11357595
-4.58329165,1.54897016,0.93573960,0.65536125,0.80886121,0.01801054,0.01143050,0.12273147
-4.57728864,1.58321326,0.97827844,0.66550859,0.82262945,0.01827027,0.01215797,0.13218442
-4.57128564,1.61718608,1.02189482,0.67538449,0.83613869,0.01854068,0.01288620,0.14185938
-4.56528264,1.65079940,1.06628344,0.68500641,0.84938234,0.01882517,0.01360567,0.15166912
-4.55927964,1.68385132,1.11104323,0.69434629,0.86229636,0.01912534,0.01430585,0.16151570
-4.55327664,1.71602329,1.15567950,0.70332771,0.87475629,0.01944084,0.01497542,0.17129210
-4.54727364,1.74688337,1.19961112,0.71182585,0.88657819,0.01976922,0.01560261,0.18088440
-4.54127064,1.77589649,1.24218276,0.71967063,0.89752331,0.02010594,0.01617548,0.19017453
-4.53526763,1.80244155,1.28268192,0.72665263,0.90730650,0.02044451,0.01668233,0.19904339
-4.52926463,1.82583449,1.32036003,0.73253174,0.91560776,0.02077667,0.01711209,0.20737438
-4.52326163,1.84535635,1.35445702,0.73704788,0.92208655,0.02109273,0.01745468,0.21505715
-4.51725863,1.86028493,1.38422805,0.73993349,0.92639795,0.02138195,0.01770139,0.22199149
-4.51125563,1.86992837,1.40897142,0.74092694,0.92820991,0.02163299,0.01784524,0.22809108
-4.50525263,1.87365908,1.42805620,0.73978629,0.92722066,0.02183441,0.01788119,0.23328705
-4.49924962,1.87094619,1.44094837,0.73630263,0.92317538,0.02197518,0.01780642,0.23753119
-4.49324662,1.86138490,1.44723409,0.73031234,0.91588124,0.02204519,0.01762042,0.24079851
-4.48724362,1.84472127,1.44663895,0.72170766,0.90521999,0.02203571,0.01732504,0.24308909
-4.48124062,1.82087104,1.43904226,0.71044504,0.89115757,0.02193980,0.01692446,0.24442917
-4.47523762,1.78993169,1.42448560,0.69655084,0.87375014,0.02175266,0.01642505,0.24487116
-4.46923462,1.75218713,1.40317510,0.68012421,0.85314634,0.02147186,0.01583520,0.24449274
-4.46323162,1.70810468,1.37547741,0.66133692,0.82958564,0.02109749,0.01516499,0.24339491
-4.45722861,1.65832469,1.34190949,0.64043032,0.80339292,0.02063222,0.01442590,0.24169904
-4.45122561,1.60364323,1.30312255,0.61770950,0.77496962,0.02008120,0.01363045,0.23954305
-4.44522261,1.54498886,1.25988120,0.59353513,0.74478189,0.01945190,0.01279178,0.23707677
-4.43921961,1.48339447,1.21303847,0.56831322,0.71334635,0.01875387,0.01192331,0.23445676
-4.43321661,1.41996576,1.16350809,0.54248351,0.68121419,0.01799843,0.01103832,0.23184068
-4.42721361,1.35584779,1.11223535,0.51650694,0.64895442,0.01719823,0.01014961,0.22938157
-4.42121061,1.29219108,1.06016765,0.49085277,0.61713691,0.01636693,0.00926922,0.22722215
-4.41520760,1.23011895,1.00822640,0.46598605,0.58631611,0.01551869,0.00840815,0.22548961
-4.40920460,1.17069734,0.95728118,0.44235583,0.55701609,0.01466786,0.00757617,0.22429081
-4.40320160,1.11490855,0.90812742,0.42038466,0.52971746,0.01382853,0.00678172,0.22370848
-4.39719860,1.06362965,0.86146841,0.40045977,0.50484672,0.01301425,0.00603179,0.22379833
-4.39119560,1.01761657,0.81790222,0.38292616,0.48276827,0.01223778,0.00533197,0.22458730
-4.38519260,0.97749408,0.77791395,0.36808180,0.46377950,0.01151088,0.00468644,0.22607311
-4.37918959,0.94375192,0.74187328,0.35617507,0.44810868,0.01084420,0.00409812,0.22822497
-4.37318659,0.91674690,0.71003732,0.34740427,0.43591596,0.01024727,0.00356876,0.23098559
-4.36718359,0.89671037,0.68255808,0.34191918,0.42729692,0.00972853,0.00309915,0.23427433
-4.36118059,0.88376066,0.65949409,0.33982438,0.42228863,0.00929543,0.00268924,0.23799122
-4.35517759,0.87791929,0.64082534,0.34118401,0.42087759,0.00895456,0.00233839,0.24202192
-4.34917459,0.87913004,0.62647052,0.34602767,0.42300926,0.00871183,0.00204554,0.24624314
-4.34317159,0.88727975,0.61630563,0.35435697,0.42859849,0.00857267,0.00180936,0.25052838
-4.33716858,0.90221949,0.61018287,0.36615233,0.43754044,0.00854223,0.00162844,0.25475372
-4.33116558,0.92378509,0.60794893,0.38137960,0.44972123,0.00862549,0.00150145,0.25880340
-4.32516258,0.95181568,0.60946157,0.39999609,0.46502804,0.00882740,0.00142718,0.26257483
-4.31915958,0.98616922,0.61460393,0.42195551,0.48335788,0.00915299,0.00140469,0.26598303
-4.31315658,1.02673427,0.62329564,0.44721157,0.50462475,0.00960725,0.00143329,0.26896406
-4.30715358,1.07343706,0.63550051,0.47571993,0.52876473,0.01019517,0.00151257,0.27147746
