energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.77638819,1.35485853,-1.35485649,0.00001869,-0.00001869,0.02966020,-0.02966013,0.06741686,-0.06741688,0.86364967,-0.86364956,0.47167282,-0.47167058,0.26676316,-0.26676185,0.00218592,-0.00218592,0.02752734,-0.02752726
-2.77038519,1.37437833,-1.37437593,0.00001933,-0.00001933,0.03097013,-0.03097006,0.06526475,-0.06526476,0.85614228,-0.85614207,0.50733121,-0.50732868,0.28520328,-0.28520180,0.00219713,-0.00219712,0.02899406,-0.02899398
-2.76438219,1.40128315,-1.40128035,0.00002022,-0.00002022,0.03237948,-0.03237941,0.06338565,-0.06338565,0.85168840,-0.85168807,0.54770949,-0.54770666,0.30655364,-0.30655197,0.00222733,-0.00222733,0.03057357,-0.03057348
-2.75837919,1.43642897,-1.43642575,0.00002138,-0.00002138,0.03388625,-0.03388617,0.06184601,-0.06184599,0.85087246,-0.85087200,0.59298988,-0.59298674,0.33100288,-0.33100101,0.00227915,-0.00227915,0.03226513,-0.03226503
-2.75237619,1.48048411,-1.48048047,0.00002285,-0.00002285,0.03548590,-0.03548582,0.06070278,-0.06070274,0.85418342,-0.85418282,0.64325080,-0.64324734,0.35868478,-0.35868272,0.00235479,-0.00235478,0.03406540,-0.03406530
-2.74637319,1.53390573,-1.53390165,0.00002464,-0.00002464,0.03717144,-0.03717135,0.06000189,-0.06000184,0.86200489,-0.86200416,0.69845330,-0.69844954,0.38966854,-0.38966627,0.00245595,-0.00245594,0.03596846,-0.03596836
-2.74037019,1.59692170,-1.59691720,0.00002677,-0.00002677,0.03893348,-0.03893339,0.05977721,-0.05977714,0.87460885,-0.87460798,0.75842986,-0.75842580,0.42394992,-0.42394745,0.00258377,-0.00258376,0.03796592,-0.03796581
-2.73436718,1.66951853,-1.66951363,0.00002926,-0.00002926,0.04076043,-0.04076034,0.06004976,-0.06004967,0.89215261,-0.89215162,0.82287603,-0.82287168,0.46144385,-0.46144118,0.00273877,-0.00273876,0.04004702,-0.04004691
-2.72836418,1.75143531,-1.75143003,0.00003211,-0.00003211,0.04263877,-0.04263867,0.06082740,-0.06082729,0.91467907,-0.91467796,0.89134572,-0.89134111,0.50197868,-0.50197582,0.00292081,-0.00292080,0.04219890,-0.04219879
-2.72236118,1.84216395,-1.84215834,0.00003533,-0.00003533,0.04455327,-0.04455318,0.06210484,-0.06210471,0.94211966,-0.94211845,0.96325055,-0.96324571,0.54529255,-0.54528952,0.00312907,-0.00312905,0.04440684,-0.04440673
-2.71635818,1.94095580,-1.94094991,0.00003889,-0.00003889,0.04648740,-0.04648731,0.06386402,-0.06386388,0.97429980,-0.97429851,1.03786382,-1.03785879,0.59103231,-0.59102914,0.00336200,-0.00336199,0.04665458,-0.04665447
-2.71035518,2.04683454,-2.04682844,0.00004279,-0.00004279,0.04842358,-0.04842348,0.06607483,-0.06607468,1.01094643,-1.01094508,1.11432934,-1.11432419,0.63875524,-0.63875195,0.00361742,-0.00361740,0.04892463,-0.04892452
-2.70435218,2.15861515,-2.15860891,0.00004700,-0.00004700,0.05034354,-0.05034345,0.06869616,-0.06869600,1.05169712,-1.05169573,1.19167550,-1.19167027,0.68793378,-0.68793041,0.00389246,-0.00389244,0.05119863,-0.05119853
-2.69834917,2.27492877,-2.27492248,0.00005150,-0.00005150,0.05222866,-0.05222858,0.07167717,-0.07167700,1.09611057,-1.09610917,1.26883431,-1.26882908,0.73796356,-0.73796013,0.00418367,-0.00418366,0.05345774,-0.05345764
-2.69234617,2.39425302,-2.39424676,0.00005623,-0.00005623,0.05406027,-0.05406019,0.07495886,-0.07495869,1.14367802,-1.14367663,1.34466549,-1.34466031,0.78817461,-0.78817119,0.00448709,-0.00448708,0.05568297,-0.05568288
-2.68634317,2.51494717,-2.51494105,0.00006116,-0.00006116,0.05581993,-0.05581986,0.07847585,-0.07847567,1.19383529,-1.19383395,1.41798491,-1.41797986,0.83784585,-0.83784246,0.00479831,-0.00479830,0.05785556,-0.05785547
-2.68034017,2.63529156,-2.63528566,0.00006626,-0.00006626,0.05748970,-0.05748963,0.08215823,-0.08215806,1.24597534,-1.24597407,1.48759688,-1.48759203,0.88622232,-0.88621902,0.00511261,-0.00511259,0.05995734,-0.05995726
-2.67433717,2.75353022,-2.75352465,0.00007147,-0.00007147,0.05905241,-0.05905235,0.08593367,-0.08593350,1.29946088,-1.29945971,1.55232927,-1.55232470,0.93253505,-0.93253189,0.00542504,-0.00542503,0.06197111,-0.06197104
-2.66833417,2.86791585,-2.86791070,0.00007676,-0.00007676,0.06049187,-0.06049182,0.08972945,-0.08972929,1.35363708,-1.35363604,1.61107032,-1.61106610,0.97602280,-0.97601983,0.00573062,-0.00573061,0.06388098,-0.06388092
-2.66233117,2.97675574,-2.97675108,0.00008210,-0.00008210,0.06179310,-0.06179306,0.09347454,-0.09347439,1.40784407,-1.40784318,1.66280598,-1.66280216,1.01595506,-1.01595231,0.00602441,-0.00602440,0.06567271,-0.06567266
-2.65632816,3.07845746,-3.07845339,0.00008747,-0.00008747,0.06294251,-0.06294248,0.09710172,-0.09710159,1.46142909,-1.46142836,1.70665620,-1.70665284,1.05165546,-1.05165298,0.00630169,-0.00630168,0.06733407,-0.06733402
-2.65032516,3.17157294,-3.17156952,0.00009286,-0.00009286,0.06392810,-0.06392808,0.10054945,-0.10054933,1.51375818,-1.51375763,1.74190885,-1.74190601,1.08252476,-1.08252259,0.00655807,-0.00655806,0.06885515,-0.06885512
-2.64432216,3.25483936,-3.25483664,0.00009829,-0.00009829,0.06473961,-0.06473961,0.10376369,-0.10376358,1.56422731,-1.56422697,1.76804986,-1.76804756,1.10806247,-1.10806064,0.00678964,-0.00678963,0.07022873,-0.07022871
-2.63831916,3.32721570,-3.32721372,0.00010379,-0.00010379,0.06536871,-0.06536872,0.10669948,-0.10669939,1.61227274,-1.61227260,1.78478805,-1.78478632,1.12788618,-1.12788472,0.00699306,-0.00699306,0.07145055,-0.07145054
-2.63231616,3.38791352,-3.38791230,0.00010944,-0.00010944,0.06580914,-0.06580916,0.10932226,-0.10932220,1.65738053,-1.65738060,1.79207376,-1.79207261,1.14174774,-1.14174666,0.00716569,-0.00716568,0.07251963,-0.07251963
-2.62631316,3.43642105,-3.43642059,0.00011534,-0.00011534,0.06605681,-0.06605684,0.11160896,-0.11160892,1.69909513,-1.69909541,1.79011011,-1.79010952,1.14954564,-1.14954493,0.00730560,-0.00730560,0.07343856,-0.07343857
-2.62031016,3.47251957,-3.47251986,0.00012161,-0.00012161,0.06610996,-0.06611000,0.11354864,-0.11354862,1.73702696,-1.73702745,1.77935634,-1.77935630,1.15133280,-1.15133248,0.00741169,-0.00741169,0.07421377,-0.07421379
-2.61430715,3.49629167,-3.49629268,0.00012842,-0.00012842,0.06596923,-0.06596928,0.11514296,-0.11514295,1.77085886,-1.77085955,1.76052294,-1.76052341,1.14731964,-1.14731969,0.00748369,-0.00748369,0.07485572,-0.07485574
-2.60830415,3.50812103,-3.50812270,0.00013600,-0.00013600,0.06563774,-0.06563781,0.11640619,-0.11640620,1.80035141,-1.80035229,1.73455840,-1.73455933,1.13787188,-1.13787226,0.00752213,-0.00752213,0.07537910,-0.07537913
-2.60230115,3.50868374,-3.50868600,0.00014459,-0.00014459,0.06512115,-0.06512123,0.11736490,-0.11736493,1.82534705,-1.82534809,1.70262809,-1.70262942,1.12350330,-1.12350400,0.00752834,-0.00752834,0.07580297,-0.07580301
-2.59629815,3.49893159,-3.49893437,0.00015447,-0.00015447,0.06442767,-0.06442776,0.11805736,-0.11805739,1.84577292,-1.84577411,1.66608579,-1.66608744,1.10486368,-1.10486465,0.00750439,-0.00750439,0.07615079,-0.07615083
-2.59029515,3.48006783,-3.48007102,0.00016597,-0.00016597,0.06356804,-0.06356813,0.11853251,-0.11853255,1.86164258,-1.86164389,1.62643881,-1.62644069,1.08272208,-1.08272328,0.00745301,-0.00745302,0.07645039,-0.07645043
-2.58429215,3.45351623,-3.45351972,0.00017945,-0.00017945,0.06255547,-0.06255557,0.11884880,-0.11884884,1.87305624,-1.87305763,1.58530786,-1.58530990,1.05794637,-1.05794773,0.00737751,-0.00737752,0.07673382,-0.07673386
-2.57828914,3.42088447,-3.42088816,0.00019529,-0.00019529,0.06140556,-0.06140566,0.11907257,-0.11907262,1.88019973,-1.88020118,1.54438298,-1.54438507,1.03147942,-1.03148090,0.00728166,-0.00728167,0.07703709,-0.07703712
-2.57228614,3.38392294,-3.38392669,0.00021388,-0.00021388,0.06013616,-0.06013626,0.11927640,-0.11927644,1.88334204,-1.88334352,1.50537685,-1.50537890,1.00431300,-1.00431454,0.00716956,-0.00716957,0.07739972,-0.07739974
-2.56628314,3.34447997,-3.34448367,0.00023563,-0.00023563,0.05876711,-0.05876721,0.11953707,-0.11953710,1.88283130,-1.88283278,1.46997700,-1.46997893,0.97746009,-0.97746162,0.00704553,-0.00704553,0.07786418,-0.07786420
-2.56028014,3.30445489,-3.30445842,0.00026094,-0.00026094,0.05732007,-0.05732017,0.11993354,-0.11993356,1.87908920,-1.87909064,1.43979838,-1.43980009,0.95192659,-0.95192805,0.00691398,-0.00691398,0.07847513,-0.07847513
-2.55427714,3.26574975,-3.26575300,0.00029019,-0.00029019,0.05581815,-0.05581824,0.12054466,-0.12054466,1.87260359,-1.87260496,1.41633746,-1.41633887,0.92868326,-0.92868460,0.00677928,-0.00677929,0.07927842,-0.07927841
-2.54827414,3.23022095,-3.23022381,0.00032373,-0.00032373,0.05428551,-0.05428560,0.12144692,-0.12144690,1.86391942,-1.86392069,1.40092930,-1.40093035,0.90863870,-0.90863987,0.00664566,-0.00664567,0.08032000,-0.08031997
-2.54227114,3.19963167,-3.19963404,0.00036186,-0.00036186,0.05274697,-0.05274706,0.12271210,-0.12271206,1.85362775,-1.85362888,1.39470866,-1.39470928,0.89261414,-0.89261509,0.00651707,-0.00651708,0.08164457,-0.08164451
-2.53626813,3.17560601,-3.17560782,0.00040481,-0.00040481,0.05122748,-0.05122755,0.12440495,-0.12440488,1.84235293,-1.84235389,1.39857597,-1.39857611,0.88132062,-0.88132132,0.00639709,-0.00639709,0.08329409,-0.08329401
-2.53026513,3.15958581,-3.15958698,0.00045273,-0.00045273,0.04975154,-0.04975161,0.12658094,-0.12658084,1.83073803,-1.83073880,1.41316916,-1.41316880,0.87533923,-0.87533963,0.00628885,-0.00628885,0.08530621,-0.08530611
-2.52426213,3.15279083,-3.15279131,0.00050568,-0.00050567,0.04834267,-0.04834273,0.12928412,-0.12928399,1.81942869,-1.81942925,1.43884194,-1.43884106,0.87510469,-0.87510478,0.00619496,-0.00619497,0.08771256,-0.08771243
-2.51825913,3.15618318,-3.15618295,0.00056357,-0.00056357,0.04702270,-0.04702275,0.13254515,-0.13254500,1.80905567,-1.80905600,1.47564897,-1.47564757,0.88089276,-0.88089252,0.00611747,-0.00611747,0.09053701,-0.09053686
-2.51225613,3.17043685,-3.17043589,0.00062623,-0.00062623,0.04581123,-0.04581127,0.13637957,-0.13637938,1.80021646,-1.80021654,1.52333841,-1.52333652,0.89281168,-0.89281111,0.00605776,-0.00605776,0.09379409,-0.09379391
-2.50625313,3.19591308,-3.19591140,0.00069334,-0.00069333,0.04472495,-0.04472497,0.14078635,-0.14078613,1.79345657,-1.79345640,1.58135204,-1.58134967,0.91079778,-0.91079690,0.00601663,-0.00601663,0.09748736,-0.09748716
-2.50025013,3.23264242,-3.23264005,0.00076440,-0.00076440,0.04377710,-0.04377711,0.14574685,-0.14574661,1.78925102,-1.78925060,1.64883302,-1.64883024,0.93461541,-0.93461422,0.00599419,-0.00599418,0.10160816,-0.10160794
-2.49424712,3.28031427,-3.28031125,0.00083882,-0.00083882,0.04297696,-0.04297696,0.15122418,-0.15122391,1.78798676,-1.78798610,1.72464145,-1.72463832,0.96386109,-0.96385962,0.00598992,-0.00598991,0.10613455,-0.10613430
-2.48824412,3.33827460,-3.33827101,0.00091583,-0.00091583,0.04232943,-0.04232942,0.15716301,-0.15716272,1.78994682,-1.78994592,1.80737723,-1.80737383,0.99797200,-0.99797028,0.00600268,-0.00600267,0.11103064,-0.11103038
-2.48224112,3.40553252,-3.40552843,0.00099454,-0.00099453,0.04183477,-0.04183475,0.16349003,-0.16348972,1.79529687,-1.79529576,1.89541029,-1.89540670,1.03623851,-1.03623658,0.00603076,-0.00603075,0.11624641,-0.11624613
-2.47623812,3.48077600,-3.48077152,0.00107392,-0.00107392,0.04148841,-0.04148838,0.17011484,-0.17011452,1.80407503,-1.80407373,1.98691731,-1.98691363,1.07782055,-1.07781847,0.00607192,-0.00607192,0.12171796,-0.12171767
-2.47023512,3.56239710,-3.56239234,0.00115285,-0.00115285,0.04128099,-0.04128095,0.17693153,-0.17693121,1.81618547,-1.81618401,2.07992446,-2.07992078,1.12176764,-1.12176545,0.00612346,-0.00612345,0.12736837,-0.12736807
-2.46423212,3.64852647,-3.64852155,0.00123014,-0.00123014,0.04119854,-0.04119850,0.18382081,-0.18382049,1.83139644,-1.83139484,2.17235515,-2.17235160,1.16704200,-1.16703976,0.00618227,-0.00618226,0.13310903,-0.13310873
-2.45822911,3.73707677,-3.73707182,0.00130452,-0.00130452,0.04122285,-0.04122280,0.19065269,-0.19065238,1.84934295,-1.84934127,2.26208171,-2.26207838,1.21254431,-1.21254209,0.00624497,-0.00624496,0.13884155,-0.13884125
-2.45222611,3.82579403,-3.82578919,0.00137472,-0.00137471,0.04133194,-0.04133189,0.19728960,-0.19728930,1.86953444,-1.86953271,2.34697954,-2.34697653,1.25714155,-1.25713939,0.00630794,-0.00630793,0.14446014,-0.14445985
-2.44622311,3.91231594,-3.91231135,0.00143947,-0.00143946,0.04150079,-0.04150074,0.20359003,-0.20358976,1.89136718,-1.89136546,2.42498239,-2.42497980,1.29969610,-1.29969408,0.00636747,-0.00636747,0.14985441,-0.14985414
-2.44022011,3.99423524,-3.99423102,0.00149755,-0.00149755,0.04170209,-0.04170204,0.20941236,-0.20941211,1.91414126,-1.91413958,2.49413707,-2.49413499,1.33909543,-1.33909359,0.00641984,-0.00641983,0.15491251,-0.15491226
-2.43421711,4.06916639,-4.06916267,0.00154786,-0.00154785,0.04190719,-0.04190714,0.21461891,-0.21461870,1.93708146,-1.93707988,2.55265572,-2.55265423,1.37428139,-1.37427979,0.00646140,-0.00646140,0.15952440,-0.15952417
-2.42821411,4.13481329,-4.13481018,0.00158936,-0.00158936,0.04208702,-0.04208698,0.21907999,-0.21907982,1.95936150,-1.95936006,2.59896410,-2.59896328,1.40427831,-1.40427700,0.00648873,-0.00648873,0.16358528,-0.16358508
-2.42221111,4.18903558,-4.18903319,0.00162121,-0.00162121,0.04221312,-0.04221307,0.22267784,-0.22267771,1.98013049,-1.98012924,2.63174406,-2.63174395,1.42821894,-1.42821796,0.00649868,-0.00649868,0.16699892,-0.16699876
-2.41620810,4.22991122,-4.22990964,0.00164274,-0.00164274,0.04225854,-0.04225851,0.22531025,-0.22531016,1.99854068,-1.99853966,2.64996866,-2.64996929,1.44536734,-1.44536672,0.00648848,-0.00648848,0.16968072,-0.16968060
-2.41020510,4.25579281,-4.25579209,0.00165347,-0.00165347,0.04219883,-0.04219881,0.22689376,-0.22689373,2.01377537,-2.01377461,2.65292867,-2.65293007,1.45513806,-1.45513782,0.00645583,-0.00645582,0.17156051,-0.17156043
-2.40420210,4.26535548,-4.26535569,0.00165315,-0.00165315,0.04201280,-0.04201278,0.22736628,-0.22736630,2.02507571,-2.02507525,2.64024940,-2.64025157,1.45711073,-1.45711089,0.00639894,-0.00639894,0.17258479,-0.17258475
-2.39819910,4.25763460,-4.25763575,0.00164174,-0.00164174,0.04168319,-0.04168318,0.22668903,-0.22668911,2.03176549,-2.03176534,2.61189720,-2.61190013,1.45103970,-1.45104027,0.00631661,-0.00631661,0.17271844,-0.17271845
-2.39219610,4.23205162,-4.23205372,0.00161946,-0.00161946,0.04119721,-0.04119722,0.22484771,-0.22484784,2.03327269,-2.03327287,2.56817538,-2.56817903,1.43685840,-1.43685937,0.00620823,-0.00620823,0.17194582,-0.17194588
-2.38619310,4.18842730,-4.18843034,0.00158672,-0.00158672,0.04054688,-0.04054689,0.22185285,-0.22185303,2.02914713,-2.02914764,2.50970977,-2.50971410,1.41467811,-1.41467947,0.00607383,-0.00607383,0.17027106,-0.17027117
-2.38019010,4.12698182,-4.12698576,0.00154415,-0.00154415,0.03972914,-0.03972917,0.21773935,-0.21773958,2.01907345,-2.01907430,2.43742462,-2.43742957,1.38478151,-1.38478324,0.00591403,-0.00591404,0.16771781,-0.16771795
-2.37418709,4.04832198,-4.04832675,0.00149256,-0.00149257,0.03874586,-0.03874590,0.21256524,-0.21256552,2.00287916,-2.00288034,2.35250967,-2.35251517,1.34761108,-1.34761316,0.00573008,-0.00573009,0.16432816,-0.16432835
-2.36818409,3.95341634,-3.95342189,0.00143294,-0.00143294,0.03760358,-0.03760363,0.20640968,-0.20641000,1.98053745,-1.98053894,2.25638009,-2.25638606,1.30375307,-1.30375545,0.00552376,-0.00552376,0.16016109,-0.16016131
-2.36218109,3.84355956,-3.84356579,0.00136638,-0.00136638,0.03631314,-0.03631320,0.19937032,-0.19937067,1.95216495,-1.95216673,2.15063071,-2.15063706,1.25391757,-1.25392022,0.00529735,-0.00529736,0.15529027,-0.15529053
-2.35617809,3.72032769,-3.72033450,0.00129408,-0.00129408,0.03488916,-0.03488922,0.19156022,-0.19156061,1.91801484,-1.91801688,2.03698659,-2.03699324,1.19891568,-1.19891856,0.00505357,-0.00505358,0.14980156,-0.14980185
-2.35017509,3.58552656,-3.58553385,0.00121730,-0.00121730,0.03334940,-0.03334947,0.18310431,-0.18310472,1.87846568,-1.87846795,1.91725189,-1.91725873,1.13963462,-1.13963768,0.00479550,-0.00479551,0.14379009,-0.14379040
-2.34417209,3.44113563,-3.44114328,0.00113731,-0.00113732,0.03171405,-0.03171412,0.17413570,-0.17413613,1.83400685,-1.83400932,1.79325895,-1.79326590,1.07701183,-1.07701501,0.00452646,-0.00452647,0.13735727,-0.13735759
-2.33816908,3.28924963,-3.28925753,0.00105539,-0.00105540,0.03000496,-0.03000504,0.16479189,-0.16479233,1.78522135,-1.78522397,1.66681958,-1.66682655,1.01200905,-1.01201232,0.00424996,-0.00424997,0.13060775,-0.13060809
-2.33216608,3.13202050,-3.13202854,0.00097276,-0.00097277,0.02824494,-0.02824502,0.15521109,-0.15521153,1.73276680,-1.73276953,1.53968016,-1.53968706,0.94558737,-0.94559067,0.00396957,-0.00396958,0.12364649,-0.12364684
-2.32616308,2.97160179,-2.97160985,0.00089058,-0.00089058,0.02645694,-0.02645702,0.14552875,-0.14552920,1.67735566,-1.67735846,1.41348202,-1.41348878,0.87868398,-0.87868726,0.00368887,-0.00368888,0.11657598,-0.11657634
-2.32016008,2.81009735,-2.81010534,0.00080989,-0.00080989,0.02466344,-0.02466353,0.13587447,-0.13587491,1.61973542,-1.61973825,1.28972819,-1.28973473,0.81219148,-0.81219471,0.00341131,-0.00341132,0.10949390,-0.10949425
-2.31415708,2.64951615,-2.64952396,0.00073164,-0.00073164,0.02288583,-0.02288592,0.12636926,-0.12636968,1.56066948,-1.56067231,1.16975722,-1.16976349,0.74694030,-0.74694344,0.00314020,-0.00314021,0.10249100,-0.10249134
-2.30815408,2.49173400,-2.49174155,0.00065665,-0.00065665,0.02114387,-0.02114396,0.11712337,-0.11712378,1.50091948,-1.50092227,1.05472456,-1.05473052,0.68368449,-0.68368750,0.00287857,-0.00287858,0.09564955,-0.09564988
-2.30215108,2.33846326,-2.33847048,0.00058560,-0.00058561,0.01945534,-0.01945542,0.10823460,-0.10823499,1.44122938,-1.44123209,0.94559135,-0.94559694,0.62309119,-0.62309404,0.00262915,-0.00262916,0.08904217,-0.08904249
-2.29614807,2.19123043,-2.19123725,0.00051904,-0.00051905,0.01783570,-0.01783578,0.09978719,-0.09978756,1.38231171,-1.38231431,0.84312042,-0.84312562,0.56573377,-0.56573644,0.00239435,-0.00239436,0.08273111,-0.08273141
-2.29014507,2.05136169,-2.05136805,0.00045740,-0.00045740,0.01629794,-0.01629801,0.09185112,-0.09185146,1.32483608,-1.32483855,0.74787882,-0.74788361,0.51208854,-0.51209100,0.00217617,-0.00217618,0.07676796,-0.07676825
-2.28414207,1.91997579,-1.91998165,0.00040095,-0.00040095,0.01485251,-0.01485257,0.08448202,-0.08448233,1.26942004,-1.26942236,0.66024615,-0.66025052,0.46253456,-0.46253680,0.00197621,-0.00197622,0.07119375,-0.07119402
-2.27813907,1.79798345,-1.79798879,0.00034989,-0.00034990,0.01350729,-0.01350736,0.07772136,-0.07772165,1.21662202,-1.21662417,0.58042756,-0.58043150,0.41735644,-0.41735845,0.00179569,-0.00179570,0.06603935,-0.06603959
-2.27213607,1.68609234,-1.68609713,0.00030432,-0.00030432,0.01226777,-0.01226782,0.07159711,-0.07159736,1.16693638,-1.16693834,0.50847045,-0.50847398,0.37674939,-0.37675117,0.00163541,-0.00163541,0.06132612,-0.06132634
-2.26613307,1.58481654,-1.58482078,0.00026423,-0.00026423,0.01113710,-0.01113715,0.06612452,-0.06612474,1.12079014,-1.12079190,0.44428373,-0.44428685,0.34082616,-0.34082771,0.00149579,-0.00149579,0.05706676,-0.05706696
-2.26013007,1.49448935,-1.49449304,0.00022957,-0.00022957,0.01011641,-0.01011646,0.06130724,-0.06130744,1.07854128,-1.07854284,0.38765854,-0.38766127,0.30962531,-0.30962662,0.00137689,-0.00137689,0.05326629,-0.05326646
-2.25412706,1.41527841,-1.41528156,0.00020027,-0.00020027,0.00920498,-0.00920502,0.05713849,-0.05713866,1.04047838,-1.04047974,0.33828947,-0.33829183,0.28312024,-0.28312132,0.00127845,-0.00127845,0.04992302,-0.04992317
-2.24812406,1.34720236,-1.34720497,0.00017619,-0.00017619,0.00840052,-0.00840056,0.05360228,-0.05360241,1.00682135,-1.00682251,0.29579542,-0.29579744,0.26122864,-0.26122949,0.00119990,-0.00119991,0.04702959,-0.04702972
-2.24212106,1.29014805,-1.29015015,0.00015723,-0.00015723,0.00769945,-0.00769948,0.05067466,-0.05067477,0.97772325,-0.97772420,0.25973940,-0.25974110,0.24382187,-0.24382250,0.00114046,-0.00114047,0.04457393,-0.04457404
-2.23611806,1.24388810,-1.24388971,0.00014327,-0.00014327,0.00709713,-0.00709715,0.04832499,-0.04832508,0.95327300,-0.95327375,0.22964665,-0.22964805,0.23073404,-0.23073447,0.00109912,-0.00109912,0.04254018,-0.04254026
-2.23011506,1.20809817,-1.20809931,0.00013423,-0.00013423,0.00658814,-0.00658816,0.04651709,-0.04651716,0.93349923,-0.93349979,0.20502078,-0.20502192,0.22177050,-0.22177073,0.00107473,-0.00107473,0.04090942,-0.04090949
-2.22411206,1.18237393,-1.18237463,0.00013005,-0.00013005,0.00616649,-0.00616650,0.04521035,-0.04521039,0.91837505,-0.91837543,0.18535776,-0.18535866,0.21671562,-0.21671567,0.00106603,-0.00106603,0.03966049,-0.03966054
-2.21810905,1.16624768,-1.16624797,0.00013073,-0.00013073,0.00582584,-0.00582585,0.04436078,-0.04436080,0.90782397,-0.90782418,0.17015753,-0.17015823,0.21533981,-0.21533969,0.00107172,-0.00107172,0.03877048,-0.03877051
-2.21210605,1.15920461,-1.15920452,0.00013631,-0.00013631,0.00555970,-0.00555971,0.04392198,-0.04392199,0.90172704,-0.90172708,0.15893344,-0.15893395,0.21740570,-0.21740541,0.00109050,-0.00109050,0.03821534,-0.03821536
-2.20610305,1.16069888,-1.16069844,0.00014690,-0.00014690,0.00536161,-0.00536162,0.04384610,-0.04384609,0.89993105,-0.89993094,0.15121957,-0.15121991,0.22267359,-0.22267316,0.00112110,-0.00112110,0.03797030,-0.03797031
-2.20010005,1.17016943,-1.17016867,0.00016262,-0.00016262,0.00522528,-0.00522528,0.04408466,-0.04408463,0.90225800,-0.90225774,0.14657620,-0.14657641,0.23090620,-0.23090563,0.00116236,-0.00116236,0.03801029,-0.03801028
-2.19409705,1.18705582,-1.18705477,0.00018368,-0.00018368,0.00514477,-0.00514477,0.04458941,-0.04458937,0.90851548,-0.90851509,0.14459370,-0.14459379,0.24187270,-0.24187200,0.00121323,-0.00121323,0.03831026,-0.03831025
-2.18809405,1.21081362,-1.21081230,0.00021030,-0.00021030,0.00511463,-0.00511463,0.04531316,-0.04531312,0.91850784,-0.91850733,0.14489495,-0.14489494,0.25535225,-0.25535144,0.00127286,-0.00127286,0.03884558,-0.03884555
-2.18209105,1.24092954,-1.24092798,0.00024274,-0.00024274,0.00513003,-0.00513003,0.04621051,-0.04621046,0.93204781,-0.93204719,0.14713683,-0.14713674,0.27113695,-0.27113603,0.00134058,-0.00134058,0.03959229,-0.03959226
-2.17608804,1.27693570,-1.27693391,0.00028127,-0.00028127,0.00518692,-0.00518692,0.04723863,-0.04723857,0.94896808,-0.94896735,0.15101073,-0.15101058,0.28903426,-0.28903324,0.00141596,-0.00141596,0.04052748,-0.04052744
-2.17008504,1.31842264,-1.31842066,0.00032616,-0.00032616,0.00528211,-0.00528211,0.04835789,-0.04835783,0.96913241,-0.96913159,0.15624251,-0.15624231,0.30886890,-0.30886779,0.00149883,-0.00149883,0.04162954,-0.04162950
-2.16408204,1.36505070,-1.36504853,0.00037766,-0.00037765,0.00541344,-0.00541344,0.04953258,-0.04953251,0.99244572,-0.99244480,0.16259183,-0.16259159,0.33048423,-0.33048303,0.00158928,-0.00158927,0.04287845,-0.04287840
-2.15807904,1.41655895,-1.41655661,0.00043596,-0.00043596,0.00557987,-0.00557986,0.05073135,-0.05073128,1.01886246,-1.01886145,0.16985127,-0.16985100,0.35374292,-0.35374164,0.00168766,-0.00168765,0.04425603,-0.04425598
-2.15207604,1.47277119,-1.47276869,0.00050121,-0.00050121,0.00578155,-0.00578155,0.05192772,-0.05192766,1.04839288,-1.04839178,0.17784498,-0.17784469,0.37852703,-0.37852568,0.00179460,-0.00179460,0.04574615,-0.04574610
-2.14607304,1.53359856,-1.53359591,0.00057347,-0.00057347,0.00601996,-0.00601995,0.05310040,-0.05310034,1.08110656,-1.08110538,0.18642719,-0.18642689,0.40473727,-0.40473586,0.00191100,-0.00191099,0.04733487,-0.04733482
-2.14007004,1.59903806,-1.59903526,0.00065270,-0.00065270,0.00629785,-0.00629784,0.05423340,-0.05423334,1.11713289,-1.11713161,0.19548033,-0.19548002,0.43229154,-0.43229006,0.00203796,-0.00203795,0.04901053,-0.04901048
-2.13406703,1.66916690,-1.66916395,0.00073873,-0.00073873,0.00661931,-0.00661931,0.05531609,-0.05531603,1.15665803,-1.15665666,0.20491297,-0.20491266,0.46112256,-0.46112102,0.00217679,-0.00217678,0.05076375,-0.05076369
-2.12806403,1.74413242,-1.74412932,0.00083125,-0.00083125,0.00698972,-0.00698971,0.05634301,-0.05634295,1.19991844,-1.19991698,0.21465746,-0.21465715,0.49117480,-0.49117319,0.00232897,-0.00232896,0.05258733,-0.05258728
-2.12206103,1.82413760,-1.82413435,0.00092980,-0.00092980,0.00741560,-0.00741559,0.05731356,-0.05731350,1.24719073,-1.24718917,0.22466722,-0.22466691,0.52240063,-0.52239897,0.00249608,-0.00249607,0.05447611,-0.05447605
-2.11605803,1.90942257,-1.90941917,0.00103377,-0.00103376,0.00790451,-0.00790450,0.05823149,-0.05823144,1.29877812,-1.29877646,0.23491376,-0.23491345,0.55475589,-0.55475417,0.00267973,-0.00267972,0.05642666,-0.05642660
