energy_ev,total_up,Ge_p_up,Ge_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.62181091,3.19293588,0.80554484,0.00000000,1.90377600,1.76249155,0.92060953,0.00000000
-5.61580790,3.07570799,0.79273191,0.00000000,1.81881391,1.72601494,0.86681121,0.00000000
-5.60980490,2.97131960,0.78405871,0.00000000,1.74056887,1.69667593,0.81691013,0.00000000
-5.60380190,2.88083246,0.77959556,0.00000000,1.66993154,1.67480931,0.77141251,0.00000000
-5.59779890,2.80499592,0.77930282,0.00000000,1.60767752,1.66055606,0.73074352,0.00000000
-5.59179590,2.74425212,0.78303699,0.00000000,1.55447016,1.65386733,0.69524612,0.00000000
-5.58579290,2.69874932,0.79056007,0.00000000,1.51086607,1.65451411,0.66518162,0.00000000
-5.57978989,2.66836227,0.80155177,0.00000000,1.47732243,1.66210199,0.64073152,0.00000000
-5.57378689,2.65271854,0.81562410,0.00000000,1.45420557,1.67609064,0.62200035,0.00000000
-5.56778389,2.65122952,0.83233779,0.00000000,1.44180009,1.69581704,0.60901940,0.00000000
-5.56178089,2.66312473,0.85121990,0.00000000,1.44031785,1.72052176,0.60175076,0.00000000
-5.55577789,2.68748821,0.87178188,0.00000000,1.44990655,1.74937735,0.60009191,0.00000000
-5.54977489,2.72329560,0.89353748,0.00000000,1.47065728,1.78151761,0.60388039,0.00000000
-5.54377189,2.76945077,0.91601987,0.00000000,1.50261095,1.81606698,0.61289865,0.00000000
-5.53776888,2.82482071,0.93879721,0.00000000,1.54576324,1.85216874,0.62687899,0.00000000
-5.53176588,2.88826788,0.96148614,0.00000000,1.60006819,1.88901117,0.64550863,0.00000000
-5.52576288,2.95867891,0.98376280,0.00000000,1.66544015,1.92585079,0.66843485,0.00000000
-5.51975988,3.03498915,1.00537085,0.00000000,1.74175430,1.96203183,0.69527037,0.00000000
-5.51375688,3.11620257,1.02612638,0.00000000,1.82884584,1.99700144,0.72559889,0.00000000
-5.50775388,3.20140653,1.04591948,0.00000000,1.92650783,2.03032017,0.75898084,0.00000000
-5.50175088,3.28978156,1.06471268,0.00000000,2.03448787,2.06166758,0.79495944,0.00000000
-5.49574787,3.38060612,1.08253621,0.00000000,2.15248386,2.09084307,0.83306685,0.00000000
-5.48974487,3.47325655,1.09948062,0.00000000,2.28013880,2.11776211,0.87283051,0.00000000
-5.48374187,3.56720285,1.11568708,0.00000000,2.41703487,2.14244827,0.91377942,0.00000000
-5.47773887,3.66200056,1.13133592,0.00000000,2.56268692,2.16502184,0.95545038,0.00000000
-5.47173587,3.75727969,1.14663401,0.00000000,2.71653563,2.18568558,0.99739384,0.00000000
-5.46573287,3.85273131,1.16180166,0.00000000,2.87794041,2.20470858,1.03917932,0.00000000
-5.45972986,3.94809271,1.17705970,0.00000000,3.04617247,2.22240908,1.08040021,0.00000000
-5.45372686,4.04313197,1.19261742,0.00000000,3.22040840,2.23913718,1.12067779,0.00000000
-5.44772386,4.13763297,1.20866195,0.00000000,3.39972471,2.25525832,1.15966431,0.00000000
-5.44172086,4.23138169,1.22534971,0.00000000,3.58309397,2.27113849,1.19704527,0.00000000
-5.43571786,4.32415473,1.24280031,0.00000000,3.76938316,2.28713171,1.23254064,0.00000000
-5.42971486,4.41571104,1.26109338,0.00000000,3.95735504,2.30357074,1.26590538,0.00000000
-5.42371186,4.50578750,1.28026848,0.00000000,4.14567329,2.32076121,1.29692914,0.00000000
-5.41770885,4.59409923,1.30032823,0.00000000,4.33291216,2.33897979,1.32543556,0.00000000
-5.41170585,4.68034493,1.32124465,0.00000000,4.51757145,2.35847633,1.35128128,0.00000000
-5.40570285,4.76421772,1.34296848,0.00000000,4.69809710,2.37948014,1.37435493,0.00000000
-5.39969985,4.84542136,1.36544108,0.00000000,4.87290788,2.40220994,1.39457632,0.00000000
-5.39369685,4.92369163,1.38860855,0.00000000,5.04042803,2.42688713,1.41189621,0.00000000
-5.38769385,4.99882209,1.41243733,0.00000000,5.19912552,2.45375169,1.42629650,0.00000000
-5.38169085,5.07069327,1.43693044,0.00000000,5.34755498,2.48307962,1.43779129,0.00000000
-5.37568784,5.13930380,1.46214370,0.00000000,5.48440416,2.51520095,1.44642845,0.00000000
-5.36968484,5.20480167,1.48820067,0.00000000,5.60854210,2.55051697,1.45229187,0.00000000
-5.36368184,5.26751364,1.51530567,0.00000000,5.71906704,2.58951527,1.45550398,0.00000000
-5.35767884,5.32797045,1.54375349,0.00000000,5.81535163,2.63278119,1.45622832,0.00000000
-5.35167584,5.38692556,1.57393528,0.00000000,5.89708290,2.68100414,1.45467176,0.00000000
-5.34567284,5.44536508,1.60633937,0.00000000,5.96429437,2.73497764,1.45108603,0.00000000
-5.33966983,5.50450690,1.64154671,0.00000000,6.01738779,2.79559182,1.44576799,0.00000000
-5.33366683,5.56578723,1.68022019,0.00000000,6.05714236,2.86381764,1.43905843,0.00000000
-5.32766383,5.63083357,1.72308790,0.00000000,6.08470956,2.94068239,1.43133891,0.00000000
-5.32166083,5.70142349,1.77092024,0.00000000,6.10159241,3.02723648,1.42302651,0.00000000
-5.31565783,5.77942951,1.82450139,0.00000000,6.10960875,3.12451210,1.41456632,0.00000000
-5.30965483,5.86675140,1.88459598,0.00000000,6.11083883,3.23347481,1.40642182,0.00000000
-5.30365183,5.96523771,1.95191194,0.00000000,6.10755841,3.35496964,1.39906317,0.00000000
-5.29764882,6.07659950,2.02706109,0.00000000,6.10215934,3.48966397,1.39295393,0.00000000
-5.29164582,6.20231979,2.11051897,0.00000000,6.09706067,3.63798960,1.38853662,0.00000000
-5.28564282,6.34356294,2.20258595,0.00000000,6.09461355,3.80008706,1.38621779,0.00000000
-5.27963982,6.50108848,2.30335148,0.00000000,6.09700420,3.97575513,1.38635325,0.00000000
-5.27363682,6.67517419,2.41266349,0.00000000,6.10615932,4.16440879,1.38923424,0.00000000
-5.26763382,6.86555304,2.53010484,0.00000000,6.12365842,4.36504855,1.39507532,0.00000000
-5.26163082,7.07136824,2.65497858,0.00000000,6.15065765,4.57624388,1.40400472,0.00000000
-5.25562781,7.29115009,2.78630333,0.00000000,6.18782905,4.79613276,1.41605765,0.00000000
-5.24962481,7.52281741,2.92281983,0.00000000,6.23531874,5.02243911,1.43117322,0.00000000
-5.24362181,7.76370513,3.06300925,0.00000000,6.29272684,5.25250859,1.44919524,0.00000000
-5.23761881,8.01061869,3.20512309,0.00000000,6.35911051,5.48336269,1.46987700,0.00000000
-5.23161581,8.25991412,3.34722442,0.00000000,6.43301106,5.71177017,1.49289005,0.00000000
-5.22561281,8.50760187,3.48723896,0.00000000,6.51250416,5.93433357,1.51783660,0.00000000
-5.21960980,8.74947067,3.62301476,0.00000000,6.59527169,6.14758828,1.54426524,0.00000000
-5.21360680,8.98122710,3.75238805,0.00000000,6.67869219,6.34811026,1.57168912,0.00000000
-5.20760380,9.19864497,3.87325296,0.00000000,6.75994614,6.53262847,1.59960601,0.00000000
-5.20160080,9.39771870,3.98363229,0.00000000,6.83613145,6.69813728,1.62751928,0.00000000
-5.19559780,9.57481381,4.08174649,0.00000000,6.90438395,6.84200424,1.65495873,0.00000000
-5.18959480,9.72680818,4.16607777,0.00000000,6.96199754,6.96206842,1.68150062,0.00000000
-5.18359180,9.85121760,4.23542685,0.00000000,7.00653835,7.05672503,1.70678564,0.00000000
-5.17758879,9.94630000,4.28895962,0.00000000,7.03594792,7.12499241,1.73053433,0.00000000
-5.17158579,10.01113358,4.32624171,0.00000000,7.04863066,7.16655835,1.75255904,0.00000000
-5.16558279,10.04566519,4.34725936,0.00000000,7.04352181,7.18180325,1.77277195,0.00000000
-5.15957979,10.05072654,4.35242548,0.00000000,7.02013288,7.17179910,1.79118892,0.00000000
-5.15357679,10.02801740,4.34257063,0.00000000,6.97857303,7.13828381,1.80792881,0.00000000
-5.14757379,9.98005614,4.31891886,0.00000000,6.91954550,7.08361172,1.82320849,0.00000000
-5.14157079,9.91009966,4.28304962,0.00000000,6.84431983,7.01068213,1.83733369,0.00000000
-5.13556778,9.82203566,4.23684677,0.00000000,6.75468150,6.92284840,1.85068607,0.00000000
-5.12956478,9.72025171,4.18243686,0.00000000,6.65286154,6.82381112,1.86370704,0.00000000
-5.12356178,9.60948610,4.12211900,0.00000000,6.54144969,6.71749935,1.87687909,0.00000000
-5.11755878,9.49466636,4.05828885,0.00000000,6.42329520,6.60794438,1.89070521,0.00000000
-5.11155578,9.38074162,3.99335973,0.00000000,6.30139967,6.49915066,1.90568727,0.00000000
-5.10555278,9.27251509,3.92968376,0.00000000,6.17880668,6.39496859,1.92230418,0.00000000
-5.09954977,9.17448273,3.86947580,0.00000000,6.05849274,6.29897371,1.94099056,0.00000000
-5.09354677,9.09068399,3.81474316,0.00000000,5.94326388,6.21435636,1.96211675,0.00000000
-5.08754377,9.02456966,3.76722331,0.00000000,5.83566183,6.14382570,1.98597067,0.00000000
-5.08154077,8.97889120,3.72833181,0.00000000,5.73788291,6.08953095,2.01274240,0.00000000
-5.07553777,8.95561511,3.69912221,0.00000000,5.65171235,6.05300233,2.04251178,0.00000000
-5.06953477,8.95586475,3.68025893,0.00000000,5.57847572,6.03511332,2.07523943,0.00000000
-5.06353177,8.97989089,3.67200394,0.00000000,5.51900856,6.03606488,2.11076171,0.00000000
-5.05752876,9.02707158,3.67421735,0.00000000,5.47364447,6.05539181,2.14878951,0.00000000
-5.05152576,9.09594046,3.68637145,0.00000000,5.44222112,6.09199022,2.18891106,0.00000000
-5.04552276,9.18424183,3.70757735,0.00000000,5.42410311,6.14416476,2.23059882,0.00000000
-5.03951976,9.28901007,3.73662297,0.00000000,5.41821997,6.20969332,2.27322001,0.00000000
-5.03351676,9.40666991,3.77202042,0.00000000,5.42311724,6.28590650,2.31605072,0.00000000
-5.02751376,9.53315380,3.81206109,0.00000000,5.43701811,6.36977864,2.35829315,0.00000000
-5.02151076,9.66403182,3.85487589,0.00000000,5.45789303,6.45802705,2.39909546,0.00000000
-5.01550775,9.79464957,3.89849849,0.00000000,5.48353439,6.54721571,2.43757366,0.00000000
-5.00950475,9.92026919,3.94092914,0.00000000,5.51163368,6.63385987,2.47283498,0.00000000
-5.00350175,10.03620884,3.98019682,0.00000000,5.53985827,6.71452802,2.50400196,0.00000000
-4.99749875,10.13797606,4.01441758,0.00000000,5.56592541,6.78593794,2.53023649,0.00000000
-4.99149575,10.22139101,4.04184726,0.00000000,5.58767119,6.84504399,2.55076321,0.00000000
-4.98549275,10.28269597,4.06092708,0.00000000,5.60311243,6.88911322,2.56489139,0.00000000
-4.97948974,10.31864817,4.07032090,0.00000000,5.61050001,6.91578833,2.57203467,0.00000000
-4.97348674,10.32659371,4.06894345,0.00000000,5.60836223,6.92313632,2.57172802,0.00000000
-4.96748374,10.30452123,4.05597912,0.00000000,5.59553763,6.90968203,2.56364144,0.00000000
-4.96148074,10.25109455,4.03089134,0.00000000,5.57119649,6.87442647,2.54758986,0.00000000
-4.95547774,10.16566445,3.99342303,0.00000000,5.53485126,6.81685058,2.52353907,0.00000000
-4.94947474,10.04826053,3.94358871,0.00000000,5.48635601,6.73690511,2.49160746,0.00000000
-4.94347174,9.89956454,3.88165928,0.00000000,5.42589570,6.63498828,2.45206351,0.00000000
-4.93746873,9.72086724,3.80814067,0.00000000,5.35396612,6.51191283,2.40531932,0.00000000
-4.93146573,9.51401142,3.72374762,0.00000000,5.27134568,6.36886439,2.35192034,0.00000000
-4.92546273,9.28132371,3.62937387,0.00000000,5.17906054,6.20735339,2.29253171,0.00000000
-4.91945973,9.02553826,3.52606022,0.00000000,5.07834448,6.02916258,2.22792182,0.00000000
-4.91345673,8.74971536,3.41496164,0.00000000,4.97059513,5.83629224,2.15894362,0.00000000
-4.90745373,8.45715772,3.29731467,0.00000000,4.85732830,5.63090505,2.08651432,0.00000000
-4.90145073,8.15132746,3.17440602,0.00000000,4.74013171,5.41527226,2.01159423,0.00000000
-4.89544772,7.83576600,3.04754336,0.00000000,4.62061985,5.19172287,1.93516542,0.00000000
-4.88944472,7.51401907,2.91802881,0.00000000,4.50039117,4.96259663,1.85821073,0.00000000
-4.88344172,7.18956853,2.78713572,0.00000000,4.38098875,4.73020215,1.78169390,0.00000000
-4.87743872,6.86577214,2.65608885,0.00000000,4.26386546,4.49678030,1.70654118,0.00000000
-4.87143572,6.54581220,2.52604823,0.00000000,4.15035428,4.26447350,1.63362495,0.00000000
-4.86543272,6.23265331,2.39809643,0.00000000,4.04164419,4.03530058,1.56374956,0.00000000
-4.85942971,5.92900926,2.27322919,0.00000000,3.93876213,3.81113729,1.49763974,0.00000000
-4.85342671,5.63731878,2.15234904,0.00000000,3.84256069,3.59370175,1.43593150,0.00000000
-4.84742371,5.35972927,2.03626149,0.00000000,3.75371174,3.38454454,1.37916571,0.00000000
-4.84142071,5.09808800,1.92567341,0.00000000,3.67270526,3.18504255,1.32778418,0.00000000
-4.83541771,4.85393948,1.82119313,0.00000000,3.59985322,2.99639607,1.28212811,0.00000000
-4.82941471,4.62852818,1.72333181,0.00000000,3.53529755,2.81962843,1.24243872,0.00000000
-4.82341171,4.42280552,1.63250567,0.00000000,3.47902179,2.65558753,1.20885985,0.00000000
-4.81740870,4.23744017,1.54903876,0.00000000,3.43086535,2.50494873,1.18144220,0.00000000
-4.81140570,4.07283087,1.47316590,0.00000000,3.39053995,2.36821880,1.16014908,0.00000000
-4.80540270,3.92912111,1.40503573,0.00000000,3.35764725,2.24574052,1.14486330,0.00000000
-4.79939970,3.80621511,1.34471361,0.00000000,3.33169706,2.13769787,1.13539504,0.00000000
-4.79339670,3.70379491,1.29218445,0.00000000,3.31212561,2.04412176,1.13149049,0.00000000
-4.78739370,3.62133825,1.24735547,0.00000000,3.29831333,1.96489638,1.13284109,0.00000000
-4.78139070,3.55813743,1.21005899,0.00000000,3.28960173,1.89976645,1.13909316,0.00000000
-4.77538769,3.51331909,1.18005555,0.00000000,3.28530919,1.84834539,1.14985787,0.00000000
-4.76938469,3.48586514,1.15703739,0.00000000,3.28474556,1.81012494,1.16472137,0.00000000
-4.76338169,3.47463502,1.14063270,0.00000000,3.28722544,1.78448624,1.18325499,0.00000000
-4.75737869,3.47838942,1.13041079,0.00000000,3.29208033,1.77071273,1.20502535,0.00000000
-4.75137569,3.49581551,1.12588829,0.00000000,3.29866980,1.76800481,1.22960436,0.00000000
-4.74537269,3.52555363,1.12653674,0.00000000,3.30639170,1.77549634,1.25657873,0.00000000
-4.73936968,3.56622516,1.13179134,0.00000000,3.31469188,1.79227289,1.28555909,0.00000000
-4.73336668,3.61646123,1.14106116,0.00000000,3.32307329,1.81739125,1.31618830,0.00000000
-4.72736368,3.67493162,1.15374040,0.00000000,3.33110481,1.84989996,1.34814882,0.00000000
-4.72136068,3.74037316,1.16922074,0.00000000,3.33842962,1.88886014,1.38116892,0.00000000
-4.71535768,3.81161654,1.18690423,0.00000000,3.34477312,1.93336609,1.41502733,0.00000000
-4.70935468,3.88761071,1.20621654,0.00000000,3.34995019,1.98256471,1.44955633,0.00000000
-4.70335168,3.96744366,1.22661988,0.00000000,3.35387134,2.03567307,1.48464280,0.00000000
-4.69734867,4.05035848,1.24762526,0.00000000,3.35654745,2.09199335,1.52022723,0.00000000
-4.69134567,4.13576386,1.26880339,0.00000000,3.35809242,2.15092432,1.55630048,0.00000000
-4.68534267,4.22323793,1.28979379,0.00000000,3.35872328,2.21196881,1.59289823,0.00000000
-4.67933967,4.31252517,1.31031157,0.00000000,3.35875724,2.27473668,1.63009321,0.00000000
-4.67333667,4.40352572,1.33015146,0.00000000,3.35860496,2.33894299,1.66798527,0.00000000
-4.66733367,4.49627742,1.34918882,0.00000000,3.35876001,2.40440134,1.70668967,0.00000000
-4.66133067,4.59093070,1.36737739,0.00000000,3.35978397,2.47101257,1.74632385,0.00000000
-4.65532766,4.68771739,1.38474385,0.00000000,3.36228748,2.53874920,1.78699308,0.00000000
-4.64932466,4.78691430,1.40137918,0.00000000,3.36690725,2.60763638,1.82877582,0.00000000
-4.64332166,4.88880339,1.41742723,0.00000000,3.37427981,2.67773003,1.87170915,0.00000000
-4.63731866,4.99362997,1.43307092,0.00000000,3.38501251,2.74909345,1.91577512,0.00000000
-4.63131566,5.10156128,1.44851657,0.00000000,3.39965314,2.82177341,1.96088866,0.00000000
-4.62531266,5.21264713,1.46397714,0.00000000,3.41865910,2.89577693,2.00688783,0.00000000
-4.61930965,5.32678502,1.47965512,0.00000000,3.44236779,2.97105005,2.05352693,0.00000000
-4.61330665,5.44369146,1.49572580,0.00000000,3.47096958,3.04745967,2.10047312,0.00000000
-4.60730365,5.56288129,1.51232180,0.00000000,3.50448482,3.12477950,2.14730694,0.00000000
-4.60130065,5.68365639,1.52951959,0.00000000,3.54274640,3.20268084,2.19352685,0.00000000
-4.59529765,5.80510469,1.54732862,0.00000000,3.58538896,3.28072886,2.23855817,0.00000000
-4.58929465,5.92610996,1.56568365,0.00000000,3.63184585,3.35838470,2.28176586,0.00000000
-4.58329165,6.04537226,1.58444064,0.00000000,3.68135431,3.43501319,2.32247120,0.00000000
-4.57728864,6.16143856,1.60337653,0.00000000,3.73296927,3.50989616,2.35997155,0.00000000
-4.57128564,6.27274229,1.62219278,0.00000000,3.78558555,3.58225064,2.39356253,0.00000000
-4.56528264,6.37765020,1.64052275,0.00000000,3.83796789,3.65125107,2.42256187,0.00000000
-4.55927964,6.47451472,1.65794249,0.00000000,3.88878777,3.71605473,2.44633367,0.00000000
-4.55327664,6.56172933,1.67398443,0.00000000,3.93666567,3.77582901,2.46431226,0.00000000
-4.54727364,6.63778458,1.68815358,0.00000000,3.98021718,3.82977938,2.47602445,0.00000000
-4.54127064,6.70132234,1.69994528,0.00000000,4.01810086,3.87717684,2.48110916,0.00000000
-4.53526763,6.75118566,1.70886398,0.00000000,4.04906588,3.91738352,2.47933352,0.00000000
-4.52926463,6.78646218,1.71444199,0.00000000,4.07199739,3.94987538,2.47060460,0.00000000
-4.52326163,6.80651908,1.71625762,0.00000000,4.08595744,3.97426107,2.45497630,0.00000000
-4.51725863,6.81102809,1.71395182,0.00000000,4.09021967,3.99029611,2.43265089,0.00000000
-4.51125563,6.79997945,1.70724263,0.00000000,4.08429621,3.99789188,2.40397515,0.00000000
-4.50525263,6.77368433,1.69593690,0.00000000,4.06795539,3.99711909,2.36943126,0.00000000
-4.49924962,6.73276561,1.67993880,0.00000000,4.04122961,3.98820577,2.32962277,0.00000000
-4.49324662,6.67813761,1.65925473,0.00000000,4.00441288,3.97152977,2.28525623,0.00000000
-4.48724362,6.61097562,1.63399459,0.00000000,3.95804822,3.94760630,2.23711938,0.00000000
-4.48124062,6.53267667,1.60436929,0.00000000,3.90290545,3.91707107,2.18605660,0.00000000
-4.47523762,6.44481322,1.57068465,0.00000000,3.83995047,3.88065966,2.13294297,0.00000000
-4.46923462,6.34908169,1.53333212,0.00000000,3.77030750,3.83918406,2.07865761,0.00000000
-4.46323162,6.24724799,1.49277650,0.00000000,3.69521585,3.79350724,2.02405782,0.00000000
-4.45722861,6.14109213,1.44954139,0.00000000,3.61598348,3.74451671,1.96995457,0.00000000
-4.45122561,6.03235398,1.40419292,0.00000000,3.53393924,3.69309789,1.91709055,0.00000000
-4.44522261,5.92268221,1.35732232,0.00000000,3.45038594,3.64010830,1.86612140,0.00000000
-4.43921961,5.81358802,1.30952813,0.00000000,3.36655648,3.58635335,1.81760069,0.00000000
-4.43321661,5.70640520,1.26139876,0.00000000,3.28357454,3.53256430,1.77196905,0.00000000
-4.42721361,5.60225768,1.21349582,0.00000000,3.20242173,3.47937920,1.72954766,0.00000000
-4.42121061,5.50203527,1.16633914,0.00000000,3.12391224,3.42732713,1.69053608,0.00000000
-4.41520760,5.40637814,1.12039365,0.00000000,3.04867575,3.37681619,1.65501423,0.00000000
-4.40920460,5.31567016,1.07605877,0.00000000,2.97714912,3.32812543,1.62294822,0.00000000
-4.40320160,5.23004091,1.03366052,0.00000000,2.90957673,3.28140090,1.59419957,0.00000000
-4.39719860,5.14937591,0.99344644,0.00000000,2.84601892,3.23665585,1.56853720,0.00000000
-4.39119560,5.07333433,0.95558360,0.00000000,2.78636787,3.19377498,1.54565170,0.00000000
-4.38519260,5.00137347,0.92015936,0.00000000,2.73036954,3.15252262,1.52517114,0.00000000
-4.37918959,4.93277889,0.88718497,0.00000000,2.67765051,3.11255458,1.50667788,0.00000000
-4.37318659,4.86669909,0.85660161,0.00000000,2.62774803,3.07343343,1.48972564,0.00000000
-4.36718359,4.80218368,0.82828853,0.00000000,2.58014175,3.03464680,1.47385649,0.00000000
-4.36118059,4.73822378,0.80207294,0.00000000,2.53428562,2.99562812,1.45861707,0.00000000
-4.35517759,4.67379365,0.77774127,0.00000000,2.48963847,2.95577961,1.44357384,0.00000000
-4.34917459,4.60789216,0.75505110,0.00000000,2.44569204,2.91449651,1.42832690,0.00000000
-4.34317159,4.53958330,0.73374355,0.00000000,2.40199548,2.87119231,1.41252222,0.00000000
-4.33716858,4.46803452,0.71355555,0.00000000,2.35817551,2.82532393,1.39586210,0.00000000
-4.33116558,4.39255197,0.69423154,0.00000000,2.31395192,2.77641632,1.37811380,0.00000000
-4.32516258,4.31261180,0.67553427,0.00000000,2.26914799,2.72408568,1.35911629,0.00000000
-4.31915958,4.22788661,0.65725435,0.00000000,2.22369624,2.66806032,1.33878503,0.00000000
-4.31315658,4.13826648,0.63921826,0.00000000,2.17763953,2.60819867,1.31711499,0.00000000
-4.30715358,4.04387371,0.62129466,0.00000000,2.13112815,2.54450355,1.29418175,0.00000000
