energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-5.62781391,2.27831062,0.01323013,0.30797109,0.01859809,1.11232711,0.46450445,0.10619822,1.56056229,0.21062996
-5.62181091,2.30297629,0.01360089,0.31578009,0.01854294,1.11842363,0.46605719,0.10562576,1.58185016,0.21920285
-5.61580790,2.32529274,0.01417413,0.32301593,0.01858496,1.12352264,0.46801659,0.10482731,1.59716076,0.22836667
-5.60980490,2.34496841,0.01494970,0.32967962,0.01871859,1.12742771,0.47025836,0.10377807,1.60629748,0.23819149
-5.60380190,2.36204868,0.01592758,0.33580968,0.01894109,1.13011720,0.47271786,0.10247373,1.60927667,0.24877553
-5.59779890,2.37690589,0.01710753,0.34147891,0.01925258,1.13174258,0.47538965,0.10093060,1.60632262,0.26024161
-5.59179590,2.39021873,0.01848876,0.34678981,0.01965609,1.13262128,0.47832494,0.09918516,1.59785575,0.27273245
-5.58579290,2.40294223,0.02006949,0.35186900,0.02015745,1.13322468,0.48162693,0.09729304,1.58447479,0.28640547
-5.57978989,2.41627018,0.02184657,0.35686091,0.02076520,1.13416209,0.48544448,0.09532771,1.56693405,0.30142694
-5.57378689,2.43159184,0.02381508,0.36192095,0.02149040,1.13616140,0.48996457,0.09337857,1.54611687,0.31796595
-5.56778389,2.45044509,0.02596794,0.36720862,0.02234647,1.14004746,0.49540365,0.09154895,1.52300648,0.33618834
-5.56178089,2.47446777,0.02829567,0.37288073,0.02334900,1.14671902,0.50199859,0.08995380,1.49865569,0.35625085
-5.55577789,2.50534912,0.03078619,0.37908508,0.02451555,1.15712487,0.50999734,0.08871724,1.47415626,0.37829566
-5.54977489,2.54478273,0.03342475,0.38595495,0.02586542,1.17224005,0.51964967,0.08797007,1.45060930,0.40244554
-5.54377189,2.59442203,0.03619396,0.39360428,0.02741949,1.19304232,0.53119824,0.08784719,1.42909724,0.42879957
-5.53776888,2.65583904,0.03907393,0.40212401,0.02919995,1.22048940,0.54487017,0.08848501,1.41065808,0.45742965
-5.53176588,2.73048655,0.04204258,0.41157933,0.03123006,1.25549692,0.56086920,0.09001883,1.39626229,0.48837760
-5.52576288,2.81966377,0.04507594,0.42200801,0.03353377,1.29891721,0.57936856,0.09258021,1.38679234,0.52165295
-5.51975988,2.92448483,0.04814866,0.43341960,0.03613535,1.35151866,0.60050451,0.09629420,1.38302511,0.55723117
-5.51375688,3.04584991,0.05123441,0.44579544,0.03905886,1.41396556,0.62437063,0.10127659,1.38561683,0.59505229
-5.50775388,3.18441811,0.05430645,0.45908929,0.04232748,1.48679828,0.65101287,0.10763095,1.39509041,0.63501979
-5.50175088,3.34058184,0.05733805,0.47322849,0.04596276,1.57041372,0.68042529,0.11544564,1.41182503,0.67699956
-5.49574787,3.51444242,0.06030298,0.48811537,0.04998364,1.66504615,0.71254675,0.12479066,1.43604790,0.72081899
-5.48974487,3.70578699,0.06317587,0.50362894,0.05440539,1.77074868,0.74725838,0.13571450,1.46782804,0.76626604
-5.48374187,3.91406732,0.06593249,0.51962659,0.05923840,1.88737597,0.78438226,0.14824093,1.50707230,0.81308842
-5.47773887,4.13838135,0.06854997,0.53594595,0.06448686,2.01456882,0.82368114,0.16236602,1.55352385,0.86099296
-5.47173587,4.37745900,0.07100691,0.55240676,0.07014743,2.15174162,0.86485974,0.17805530,1.60676341,0.90964541
-5.46573287,4.62965366,0.07328338,0.56881288,0.07620792,2.29807366,0.90756751,0.19524148,1.66621365,0.95867078
-5.45972986,4.89294140,0.07536088,0.58495443,0.08264601,2.45250556,0.95140313,0.21382270,1.73114728,1.00765466
-5.45372686,5.16492971,0.07722229,0.60061037,0.08942821,2.61374174,0.99592090,0.23366156,1.80069898,1.05614570
-5.44772386,5.44287745,0.07885169,0.61555126,0.09650902,2.78026022,1.04063888,0.25458523,1.87388162,1.10365958
-5.44172086,5.72372751,0.08023432,0.62954275,0.10383047,2.95033021,1.08504890,0.27638660,1.94960672,1.14968458
-5.43571786,6.00415286,0.08135651,0.64234941,0.11132207,3.12203817,1.12862815,0.29882673,2.02670909,1.19368910
-5.42971486,6.28061630,0.08220566,0.65373921,0.11890121,3.29332230,1.17085205,0.32163864,2.10397501,1.23513091
-5.42371186,6.54944325,0.08277038,0.66348858,0.12647414,3.46201513,1.21120807,0.34453239,2.18017354,1.27346826
-5.41770885,6.80690614,0.08304063,0.67138772,0.13393751,3.62589319,1.24921004,0.36720146,2.25408973,1.30817249
-5.41170585,7.04931801,0.08300803,0.67724636,0.14118035,3.78273260,1.28441225,0.38933020,2.32455879,1.33874189
-5.40570285,7.27313250,0.08266618,0.68089941,0.14808673,3.93036871,1.31642291,0.41060224,2.39049963,1.36471623
-5.39969985,7.47504635,0.08201113,0.68221246,0.15453872,4.06675758,1.34491638,0.43070944,2.45094667,1.38569149
-5.39369685,7.65210060,0.08104181,0.68108684,0.16041977,4.19003719,1.36964353,0.44936123,2.50507826,1.40133413
-5.38769385,7.80177608,0.07976050,0.67746384,0.16561834,4.29858567,1.39043989,0.46629375,2.55224060,1.41139420
-5.38169085,7.92207910,0.07817326,0.67132794,0.17003153,4.39107434,1.40723123,0.48127860,2.59196606,1.41571669
-5.37568784,8.01161362,0.07629030,0.66270885,0.17356873,4.46651314,1.42003632,0.49413072,2.62398504,1.41425054
-5.36968484,8.06963652,0.07412621,0.65168211,0.17615504,4.52428669,1.42896697,0.50471506,2.64823105,1.40705484
-5.36368184,8.09609356,0.07170012,0.63836822,0.17773423,4.56417941,1.43422528,0.51295169,2.66483866,1.39430175
-5.35767884,8.09163450,0.06903564,0.62293028,0.17827126,4.58638861,1.43609854,0.51881930,2.67413496,1.37627614
-5.35167584,8.05760669,0.06616070,0.60557022,0.17775413,4.59152526,1.43495196,0.52235662,2.67662475,1.35337169
-5.34567284,7.99602754,0.06310715,0.58652373,0.17619496,4.58060238,1.43121990,0.52366203,2.67297061,1.32608374
-5.33966983,7.90953723,0.05991028,0.56605419,0.17363033,4.55501171,1.42539587,0.52289108,2.66396893,1.29499904
-5.33366683,7.80133361,0.05660815,0.54444575,0.17012072,4.51648974,1.41802191,0.52025226,2.65052297,1.26078284
-5.32766383,7.67509211,0.05324082,0.52199595,0.16574920,4.46707434,1.40967781,0.51600098,2.63361453,1.22416388
-5.32166083,7.53487359,0.04984952,0.49900813,0.16061932,4.40905383,1.40097034,0.51043227,2.61427506,1.18591765
-5.31565783,7.38502350,0.04647575,0.47578404,0.15485238,4.34491005,1.39252291,0.50387211,2.59355762,1.14684867
-5.30965483,7.23006558,0.04316039,0.45261673,0.14858404,4.27725729,1.38496565,0.49666816,2.57251034,1.10777227
-5.30365183,7.07459307,0.03994277,0.42978419,0.14196055,4.20877870,1.37892585,0.48917975,2.55215211,1.06949639
-5.29764882,6.92316020,0.03685993,0.40754378,0.13513468,4.14216171,1.37501864,0.48176782,2.53345067,1.03280382
-5.29164582,6.78017620,0.03394583,0.38612760,0.12826144,4.08003377,1.37383771,0.47478482,2.51730345,0.99843538
-5.28564282,6.64980376,0.03123070,0.36573886,0.12149392,4.02489951,1.37594561,0.46856506,2.50452082,0.96707416
-5.27963982,6.53586330,0.02874055,0.34654932,0.11497908,3.97908022,1.38186347,0.46341557,2.49581151,0.93933118
-5.27363682,6.44174433,0.02649674,0.32869769,0.10885398,3.94465648,1.39205989,0.45960771,2.49176986,0.91573256
-5.26763382,6.37032458,0.02451569,0.31228893,0.10324223,3.92341462,1.40693872,0.45736974,2.49286449,0.89670834
-5.26163082,6.32389814,0.02280873,0.29739434,0.09825095,3.91679776,1.42682594,0.45688041,2.49942802,0.88258303
-5.25562781,6.30411313,0.02138201,0.28405237,0.09396829,3.92586216,1.45195563,0.45826370,2.51164771,0.87356793
-5.24962481,6.31192022,0.02023657,0.27226987,0.09046138,3.95123991,1.48245558,0.46158483,2.52955691,0.86975551
-5.24362181,6.34753316,0.01936844,0.26202394,0.08777505,3.99310882,1.51833305,0.46684755,2.55302766,0.87111566
-5.23761881,6.41040290,0.01876885,0.25326397,0.08593099,4.05117097,1.55946143,0.47399286,2.58176466,0.87749438
-5.23161581,6.49920690,0.01842452,0.24591405,0.08492763,4.12464100,1.60556886,0.48289921,2.61530145,0.88861469
-5.22561281,6.61185542,0.01831796,0.23987553,0.08474060,4.21224560,1.65622957,0.49338421,2.65299932,0.90408031
-5.21960980,6.74551664,0.01842793,0.23502981,0.08532369,4.31223549,1.71085919,0.50520791,2.69404990,0.92338201
-5.21360680,6.89666170,0.01872982,0.23124130,0.08661051,4.42241075,1.76871478,0.51807776,2.73748230,0.94590698
-5.20760380,7.06113090,0.01919622,0.22836052,0.08851647,4.54016043,1.82890046,0.53165504,2.78217532,0.97095119
-5.20160080,7.23422117,0.01979741,0.22622739,0.09094137,4.66251650,1.89037921,0.54556288,2.82687547,0.99773470
-5.19559780,7.41079410,0.02050201,0.22467472,0.09377231,4.78622179,1.95199098,0.55939572,2.87022085,1.02541985
-5.18959480,7.58540295,0.02127760,0.22353180,0.09688695,4.90781079,2.01247724,0.57272991,2.91077096,1.05313188
-5.18359180,7.75243578,0.02209138,0.22262817,0.10015702,5.02370157,2.07051131,0.58513530,2.94704179,1.07998167
-5.17758879,7.90627083,0.02291090,0.22179740,0.10345196,5.13029614,2.12473374,0.59618748,2.97754556,1.10508987
-5.17158579,8.04143936,0.02370473,0.22088095,0.10664267,5.22408608,2.17379156,0.60548030,3.00083353,1.12761173
-5.16558279,8.15278997,0.02444318,0.21973178,0.10960513,5.30175969,2.21637987,0.61263813,3.01554071,1.14676169
-5.15957979,8.23564847,0.02509897,0.21821796,0.11222392,5.36030645,2.25128412,0.61732757,3.02043031,1.16183686
-5.15357679,8.28596646,0.02564786,0.21622573,0.11439540,5.39711447,2.27742114,0.61926800,3.01443622,1.17223845
-5.14757379,8.30045234,0.02606918,0.21366223,0.11603052,5.41005681,2.29387708,0.61824064,2.99670145,1.17749013
-5.14157079,8.27667894,0.02634632,0.21045766,0.11705716,5.39756261,2.29994047,0.61409559,2.96661068,1.17725252
-5.13556778,8.21316244,0.02646706,0.20656667,0.11742188,5.35866977,2.29512870,0.60675668,2.92381520,1.17133326
-5.12956478,8.10940907,0.02642385,0.20196910,0.11709096,5.29305669,2.27920662,0.59622380,2.86824905,1.15969182
-5.12356178,7.96592691,0.02621386,0.19666986,0.11605089,5.20105126,2.25219623,0.58257255,2.80013531,1.14243918
-5.11755878,7.78420215,0.02583896,0.19069804,0.11430810,5.08361674,2.21437703,0.56595142,2.71998218,1.11983196
-5.11155578,7.56664070,0.02530556,0.18410518,0.11188799,4.94231504,2.16627679,0.54657628,2.62856887,1.09226148
-5.10555278,7.31647773,0.02462427,0.17696291,0.10883343,4.77924898,2.10865317,0.52472284,2.52692200,1.06023808
-5.09954977,7.03765920,0.02380952,0.16935991,0.10520264,4.59698624,2.04246705,0.50071705,2.41628343,1.02437139
-5.09354677,6.73470092,0.02287900,0.16139835,0.10106666,4.39846849,1.96884885,0.47492410,2.29807104,0.98534752
-5.08754377,6.41253130,0.02185306,0.15319009,0.09650650,4.18690982,1.88905921,0.44773647,2.17383428,0.94390402
-5.08154077,6.07632500,0.02075409,0.14485258,0.09161004,3.96568899,1.80444603,0.41956147,2.04520643,0.90080383
-5.07553777,5.73133460,0.01960581,0.13650483,0.08646892,3.73824028,1.71639971,0.39080893,1.91385564,0.85680930
-5.06953477,5.38272737,0.01843255,0.12826349,0.08117545,3.50794748,1.62630853,0.36187942,1.78143690,0.81265732
-5.06353177,5.03543374,0.01725865,0.12023923,0.07581974,3.27804530,1.53551612,0.33315347,1.64954683,0.76903665
-5.05752876,4.69401301,0.01610778,0.11253354,0.07048704,3.05153187,1.44528274,0.30498232,1.51968286,0.72656822
-5.05152576,4.36254102,0.01500236,0.10523608,0.06525557,2.83109542,1.35675178,0.27768016,1.39320844,0.68578910
-5.04552276,4.04452297,0.01396309,0.09842256,0.06019464,2.61905716,1.27092266,0.25151838,1.27132506,0.64714064
-5.03951976,3.74283329,0.01300849,0.09215332,0.05536341,2.41733171,1.18863090,0.22672170,1.15505188,0.61096103
-5.03351676,3.45968305,0.01215458,0.08647247,0.05080995,2.22740542,1.11053586,0.20346626,1.04521305,0.57748235
-5.02751376,3.19661417,0.01141459,0.08140771,0.04657092,2.05033202,1.03711598,0.18187950,0.94243271,0.54683184
-5.02151076,2.95451832,0.01079877,0.07697068,0.04267164,1.88674438,0.96867129,0.16204172,0.84713711,0.51903716
-5.01550775,2.73367770,0.01031429,0.07315779,0.03912652,1.73688045,0.90533264,0.14398905,0.75956313,0.49403507
-5.00950475,2.53382381,0.00996523,0.06995146,0.03593987,1.60062103,0.84707646,0.12771751,0.67977210,0.47168284
-5.00350175,2.35421014,0.00975250,0.06732174,0.03310692,1.47753649,0.79374412,0.11318796,0.60766802,0.45177183
-4.99749875,2.19369428,0.00967401,0.06522805,0.03061510,1.36693978,0.74506466,0.10033159,0.54301874,0.43404224
-4.99149575,2.05082507,0.00972475,0.06362110,0.02844537,1.26794271,0.70067946,0.08905563,0.48547916,0.41819858
-4.98549275,1.92393063,0.00989694,0.06244494,0.02657358,1.17951280,0.66016764,0.07924908,0.43461504,0.40392486
-4.97948974,1.81120345,0.01018026,0.06163879,0.02497189,1.10052828,0.62307104,0.07078821,0.38992671,0.39089909
-4.97348674,1.71077942,0.01056210,0.06113902,0.02361007,1.02982913,0.58891765,0.06354169,0.35087148,0.37880635
-4.96748374,1.62080833,0.01102786,0.06088078,0.02245668,0.96626261,0.55724258,0.05737515,0.31688438,0.36735015
-4.96148074,1.53951391,0.01156123,0.06079966,0.02148014,0.90872183,0.52760611,0.05215511,0.28739644,0.35626175
-4.95547774,1.46524239,0.01214459,0.06083304,0.02064964,0.85617695,0.49960801,0.04775229,0.26185027,0.34530720
-4.94947474,1.39649922,0.01275939,0.06092128,0.01993590,0.80769856,0.47289829,0.04404421,0.23971285,0.33429208
-4.94347174,1.33197407,0.01338656,0.06100880,0.01931173,0.76247332,0.44718404,0.04091714,0.22048538,0.32306413
-4.93746873,1.27055485,0.01400697,0.06104489,0.01875244,0.71981247,0.42223281,0.03826742,0.20371038,0.31151368
-4.93146573,1.21133186,0.01460185,0.06098440,0.01823618,0.67915388,0.39787259,0.03600234,0.18897624,0.29957244
-4.92546273,1.15359360,0.01515329,0.06078825,0.01774403,0.64005859,0.37398907,0.03404043,0.17591956,0.28721066
-4.91945973,1.09681568,0.01564461,0.06042385,0.01726011,0.60220287,0.35052062,0.03231145,0.16422547,0.27443316
-4.91345673,1.04064452,0.01606083,0.05986531,0.01677152,0.56536698,0.32745150,0.03075607,0.15362643,0.26127458
-4.90745373,0.98487764,0.01638903,0.05909359,0.01626823,0.52942172,0.30480407,0.02932526,0.14389984,0.24779404
-4.90145073,0.92944180,0.01661864,0.05809653,0.01574292,0.49431374,0.28263035,0.02797960,0.13486472,0.23406976
-4.89544772,0.87437053,0.01674170,0.05686871,0.01519079,0.46005063,0.26100365,0.02668850,0.12637785,0.22019365
-4.88944472,0.81978219,0.01675304,0.05541124,0.01460933,0.42668645,0.24001054,0.02542923,0.11832956,0.20626631
-4.88344172,0.76585941,0.01665036,0.05373148,0.01399806,0.39430850,0.21974356,0.02418617,0.11063949,0.19239256
-4.87743872,0.71283067,0.01643420,0.05184259,0.01335828,0.36302565,0.20029507,0.02294987,0.10325244,0.17867754
-4.87143572,0.66095450,0.01610783,0.04976302,0.01269281,0.33295865,0.18175214,0.02171631,0.09613441,0.16522361
-4.86543272,0.61050664,0.01567712,0.04751599,0.01200575,0.30423255,0.16419284,0.02048616,0.08926908,0.15212798
-4.85942971,0.56177022,0.01515021,0.04512878,0.01130219,0.27697135,0.14768377,0.01926416,0.08265462,0.13948115
-4.85342671,0.51502908,0.01453721,0.04263213,0.01058799,0.25129481,0.13227888,0.01805860,0.07630101,0.12736600
-4.84742371,0.47056406,0.01384981,0.04005958,0.00986955,0.22731736,0.11801941,0.01688087,0.07022790,0.11585775
-4.84142071,0.42865222,0.01310084,0.03744678,0.00915361,0.20514896,0.10493486,0.01574522,0.06446286,0.10502438
-4.83541771,0.38956873,0.01230388,0.03483099,0.00844704,0.18489761,0.09304485,0.01466854,0.05904028,0.09492776
-4.82941471,0.35359124,0.01147277,0.03225056,0.00775669,0.16667354,0.08236167,0.01367033,0.05400068,0.08562526
-4.82341171,0.32100654,0.01062125,0.02974460,0.00708926,0.15059463,0.07289348,0.01277282,0.04939051,0.07717177
-4.81740870,0.29211923,0.00976251,0.02735281,0.00645117,0.13679299,0.06464780,0.01200115,0.04526250,0.06962215
-4.81140570,0.26726214,0.00890892,0.02511543,0.00584853,0.12542241,0.05763540,0.01138376,0.04167636,0.06303397
-4.80540270,0.24680822,0.00807173,0.02307347,0.00528705,0.11666648,0.05187432,0.01095282,0.03869990,0.05747047
-4.79939970,0.23118346,0.00726084,0.02126902,0.00477207,0.11074711,0.04739384,0.01074479,0.03641053,0.05300379
-4.79339670,0.22088052,0.00648466,0.01974586,0.00430856,0.10793315,0.04423855,0.01080107,0.03489700,0.04971814
-4.78739370,0.21647253,0.00575005,0.01855015,0.00390116,0.10854883,0.04247212,0.01116866,0.03426134,0.04771307
-4.78139070,0.21862637,0.00506227,0.01773132,0.00355428,0.11298166,0.04218084,0.01190083,0.03462092,0.04710656
-4.77538769,0.22811489,0.00442505,0.01734299,0.00327214,0.12168932,0.04347676,0.01305774,0.03611048,0.04803790
-4.76938469,0.24582707,0.00384063,0.01744396,0.00305887,0.13520523,0.04650036,0.01470699,0.03888397,0.05067007
-4.76338169,0.27277550,0.00330995,0.01809915,0.00291861,0.15414206,0.05142249,0.01692391,0.04311609,0.05519162
-4.75737869,0.31009998,0.00283272,0.01938043,0.00285558,0.17919304,0.05844560,0.01979180,0.04900337,0.06181774
-4.75137569,0.35906652,0.00240769,0.02136728,0.00287411,0.21113008,0.06780401,0.02340164,0.05676453,0.07079035
-4.74537269,0.42106062,0.00203276,0.02414711,0.00297874,0.25079869,0.07976312,0.02785169,0.06664010,0.08237708
-4.73936968,0.49757418,0.00170520,0.02781526,0.00317413,0.29910878,0.09461733,0.03324649,0.07889096,0.09686887
-4.73336668,0.59018514,0.00142181,0.03247454,0.00346511,0.35702140,0.11268672,0.03969551,0.09379574,0.11457613
-4.72736368,0.70052958,0.00117912,0.03823423,0.00385653,0.42553086,0.13431226,0.04731132,0.11164707,0.13582323
-4.72136068,0.83026592,0.00097348,0.04520851,0.00435319,0.50564237,0.15984943,0.05620718,0.13274632,0.16094138
-4.71535768,0.98103150,0.00080128,0.05351427,0.00495964,0.59834532,0.18966054,0.06649429,0.15739713,0.19025987
-4.70935468,1.15439202,0.00065897,0.06326834,0.00567998,0.70458245,0.22410543,0.07827850,0.18589757,0.22409571
-4.70335168,1.35178492,0.00054322,0.07458401,0.00651764,0.82521572,0.26353098,0.09165668,0.21853114,0.26274192
-4.69734867,1.57445802,0.00045096,0.08756718,0.00747510,0.96098964,0.30825950,0.10671289,0.25555668,0.30645478
-4.69134567,1.82340554,0.00037942,0.10231186,0.00855365,1.11249329,0.35857624,0.12351433,0.29719767,0.35544031
-4.68534267,2.09930355,0.00032621,0.11889559,0.00975308,1.28012222,0.41471647,0.14210735,0.34363108,0.40984064
-4.67933967,2.40244767,0.00028932,0.13737454,0.01107145,1.46404202,0.47685248,0.16251361,0.39497624,0.46972067
-4.67333667,2.73269573,0.00026712,0.15777888,0.01250487,1.66415489,0.54508094,0.18472663,0.45128428,0.53505572
-4.66733367,3.08941847,0.00025841,0.18010839,0.01404730,1.88007110,0.61941112,0.20870889,0.51252856,0.60572092
-4.66133067,3.47146107,0.00026237,0.20432871,0.01569051,2.11108681,0.69975445,0.23438955,0.57859658,0.68148279
-4.65532766,3.87711822,0.00027862,0.23036851,0.01742396,2.35616977,0.78591585,0.26166318,0.64928404,0.76199393
-4.64932466,4.30412504,0.00030716,0.25811783,0.01923493,2.61395407,0.87758738,0.29038933,0.72429130,0.84679119
-4.64332166,4.74966557,0.00034841,0.28742776,0.02110863,2.88274478,0.97434432,0.32039334,0.80322288,0.93529785
