energy_ev,total_up,Al_p_up,Al_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-4.91345673,0.49342599,0.00492945,0.00000000,0.11839336,0.12095509,0.00966842,0.26632969
-4.90745373,0.50190238,0.00430178,0.00000000,0.12099233,0.12481002,0.00975548,0.26640381
-4.90145073,0.51020459,0.00378726,0.00000000,0.12384471,0.12865968,0.00980250,0.26568583
-4.89544772,0.51791874,0.00336532,0.00000000,0.12684491,0.13240192,0.00980401,0.26399832
-4.88944472,0.52469426,0.00301808,0.00000000,0.12990274,0.13594683,0.00975602,0.26120402
-4.88344172,0.53024878,0.00273029,0.00000000,0.13294414,0.13921800,0.00965613,0.25720905
-4.87743872,0.53437042,0.00248915,0.00000000,0.13591131,0.14215317,0.00950358,0.25196421
-4.87143572,0.53691755,0.00228420,0.00000000,0.13876229,0.14470459,0.00929915,0.24546453
-4.86543272,0.53781618,0.00210704,0.00000000,0.14146982,0.14683878,0.00904516,0.23774711
-4.85942971,0.53705511,0.00195119,0.00000000,0.14401984,0.14853592,0.00874524,0.22888753
-4.85342671,0.53467929,0.00181184,0.00000000,0.14640945,0.14978886,0.00840421,0.21899497
-4.84742371,0.53078162,0.00168562,0.00000000,0.14864456,0.15060177,0.00802783,0.20820636
-4.84142071,0.52549365,0.00157045,0.00000000,0.15073731,0.15098854,0.00762256,0.19667996
-4.83541771,0.51897557,0.00146533,0.00000000,0.15270332,0.15097096,0.00719532,0.18458848
-4.82941471,0.51140605,0.00137020,0.00000000,0.15455896,0.15057683,0.00675320,0.17211234
-4.82341171,0.50297219,0.00128578,0.00000000,0.15631874,0.14983792,0.00630330,0.15943307
-4.81740870,0.49386011,0.00121354,0.00000000,0.15799293,0.14878810,0.00585241,0.14672729
-4.81140570,0.48424653,0.00115552,0.00000000,0.15958553,0.14746157,0.00540689,0.13416144
-4.80540270,0.47429164,0.00111435,0.00000000,0.16109269,0.14589117,0.00497248,0.12188739
-4.79939970,0.46413345,0.00109319,0.00000000,0.16250166,0.14410715,0.00455420,0.11003898
-4.79339670,0.45388388,0.00109569,0.00000000,0.16379035,0.14213607,0.00415624,0.09872970
-4.78739370,0.44362657,0.00112602,0.00000000,0.16492743,0.14000012,0.00378196,0.08805124
-4.78139070,0.43341644,0.00118884,0.00000000,0.16587311,0.13771685,0.00343386,0.07807316
-4.77538769,0.42328091,0.00128931,0.00000000,0.16658046,0.13529914,0.00311362,0.06884327
-4.76938469,0.41322265,0.00143309,0.00000000,0.16699726,0.13275557,0.00282220,0.06038888
-4.76338169,0.40322344,0.00162630,0.00000000,0.16706822,0.13009112,0.00255987,0.05271851
-4.75737869,0.39324919,0.00187555,0.00000000,0.16673756,0.12730805,0.00232635,0.04582418
-4.75137569,0.38325537,0.00218780,0.00000000,0.16595174,0.12440697,0.00212096,0.03968382
-4.74537269,0.37319292,0.00257035,0.00000000,0.16466219,0.12138798,0.00194268,0.03426397
-4.73936968,0.36301398,0.00303069,0.00000000,0.16282796,0.11825195,0.00179036,0.02952237
-4.73336668,0.35267727,0.00357638,0.00000000,0.16041808,0.11500152,0.00166277,0.02541051
-4.72736368,0.34215283,0.00421487,0.00000000,0.15741355,0.11164219,0.00155875,0.02187594
-4.72136068,0.33142577,0.00495331,0.00000000,0.15380885,0.10818302,0.00147735,0.01886435
-4.71535768,0.32049901,0.00579833,0.00000000,0.14961289,0.10463719,0.00141784,0.01632133
-4.70935468,0.30939474,0.00675582,0.00000000,0.14484927,0.10102222,0.00137986,0.01419381
-4.70335168,0.29815473,0.00783068,0.00000000,0.13955604,0.09735994,0.00136344,0.01243115
-4.69734867,0.28683937,0.00902660,0.00000000,0.13378474,0.09367606,0.00136902,0.01098598
-4.69134567,0.27552567,0.01034589,0.00000000,0.12759896,0.08999962,0.00139750,0.00981468
-4.68534267,0.26430434,0.01178926,0.00000000,0.12107244,0.08636208,0.00145021,0.00887766
-4.67933967,0.25327620,0.01335573,0.00000000,0.11428671,0.08279634,0.00152889,0.00813946
-4.67333667,0.24254805,0.01504258,0.00000000,0.10732860,0.07933562,0.00163564,0.00756861
-4.66733367,0.23222843,0.01684534,0.00000000,0.10028755,0.07601228,0.00177286,0.00713744
-4.66133067,0.22242343,0.01875788,0.00000000,0.09325298,0.07285677,0.00194316,0.00682181
-4.65532766,0.21323268,0.02077260,0.00000000,0.08631171,0.06989663,0.00214924,0.00660074
-4.64932466,0.20474600,0.02288063,0.00000000,0.07954570,0.06715564,0.00239377,0.00645610
-4.64332166,0.19704056,0.02507217,0.00000000,0.07303004,0.06465327,0.00267930,0.00637226
-4.63731866,0.19017882,0.02733683,0.00000000,0.06683133,0.06240426,0.00300802,0.00633580
-4.63131566,0.18420728,0.02966403,0.00000000,0.06100648,0.06041850,0.00338171,0.00633523
-4.62531266,0.17915601,0.03204342,0.00000000,0.05560194,0.05870117,0.00380147,0.00636080
-4.61930965,0.17503888,0.03446526,0.00000000,0.05065332,0.05725301,0.00426765,0.00640430
-4.61330665,0.17185438,0.03692079,0.00000000,0.04618544,0.05607086,0.00477967,0.00645889
-4.60730365,0.16958700,0.03940249,0.00000000,0.04221268,0.05514823,0.00533585,0.00651908
-4.60130065,0.16820889,0.04190432,0.00000000,0.03873965,0.05447598,0.00593338,0.00658054
-4.59529765,0.16768167,0.04442174,0.00000000,0.03576202,0.05404305,0.00656814,0.00664013
-4.58929465,0.16795830,0.04695171,0.00000000,0.03326756,0.05383701,0.00723474,0.00669573
-4.58329165,0.16898478,0.04949246,0.00000000,0.03123723,0.05384467,0.00792648,0.00674625
-4.57728864,0.17070167,0.05204321,0.00000000,0.02964630,0.05405248,0.00863541,0.00679147
-4.57128564,0.17304525,0.05460364,0.00000000,0.02846546,0.05444672,0.00935243,0.00683198
-4.56528264,0.17594834,0.05717338,0.00000000,0.02766181,0.05501365,0.01006743,0.00686901
-4.55927964,0.17934078,0.05975132,0.00000000,0.02719987,0.05573939,0.01076953,0.00690430
-4.55327664,0.18314958,0.06233489,0.00000000,0.02704232,0.05660966,0.01144728,0.00693992
-4.54727364,0.18729883,0.06491941,0.00000000,0.02715079,0.05760947,0.01208901,0.00697808
-4.54127064,0.19170941,0.06749734,0.00000000,0.02748643,0.05872272,0.01268309,0.00702095
-4.53526763,0.19629870,0.07005771,0.00000000,0.02801038,0.05993167,0.01321830,0.00707047
-4.52926463,0.20098027,0.07258570,0.00000000,0.02868423,0.06121660,0.01368418,0.00712815
-4.52326163,0.20566386,0.07506229,0.00000000,0.02947035,0.06255548,0.01407134,0.00719494
-4.51725863,0.21025550,0.07746420,0.00000000,0.03033219,0.06392370,0.01437177,0.00727110
-4.51125563,0.21465808,0.07976403,0.00000000,0.03123460,0.06529410,0.01457912,0.00735610
-4.50525263,0.21877230,0.08193067,0.00000000,0.03214406,0.06663710,0.01468890,0.00744858
-4.49924962,0.22249806,0.08392986,0.00000000,0.03302902,0.06792115,0.01469864,0.00754635
-4.49324662,0.22573632,0.08572515,0.00000000,0.03386017,0.06911326,0.01460799,0.00764643
-4.48724362,0.22839127,0.08727884,0.00000000,0.03461081,0.07017991,0.01441871,0.00774517
-4.48124062,0.23037299,0.08855332,0.00000000,0.03525718,0.07108804,0.01413460,0.00783835
-4.47523762,0.23160018,0.08951231,0.00000000,0.03577886,0.07180624,0.01376140,0.00792136
-4.46923462,0.23200316,0.09012227,0.00000000,0.03615912,0.07230605,0.01330656,0.00798942
-4.46323162,0.23152677,0.09035381,0.00000000,0.03638529,0.07256329,0.01277901,0.00803776
-4.45722861,0.23013318,0.09018294,0.00000000,0.03644916,0.07255946,0.01218887,0.00806189
-4.45122561,0.22780444,0.08959223,0.00000000,0.03634724,0.07228297,0.01154710,0.00805776
-4.44522261,0.22454463,0.08857181,0.00000000,0.03608102,0.07173036,0.01086521,0.00802200
-4.43921961,0.22038147,0.08712002,0.00000000,0.03565718,0.07090728,0.01015489,0.00795209
-4.43321661,0.21536745,0.08524390,0.00000000,0.03508770,0.06982929,0.00942774,0.00784652
-4.42721361,0.20958022,0.08295928,0.00000000,0.03438984,0.06852239,0.00869495,0.00770491
-4.42121061,0.20312240,0.08029063,0.00000000,0.03358603,0.06702331,0.00796706,0.00752806
-4.41520760,0.19612064,0.07727054,0.00000000,0.03270376,0.06537944,0.00725378,0.00731803
-4.40920460,0.18872416,0.07393905,0.00000000,0.03177517,0.06364856,0.00656383,0.00707812
-4.40320160,0.18110257,0.07034259,0.00000000,0.03083673,0.06189823,0.00590488,0.00681287
-4.39719860,0.17344332,0.06653290,0.00000000,0.02992868,0.06020490,0.00528346,0.00652798
-4.39119560,0.16594861,0.06256569,0.00000000,0.02909449,0.05865281,0.00470506,0.00623024
-4.38519260,0.15883204,0.05849937,0.00000000,0.02838013,0.05733263,0.00417412,0.00592749
-4.37918959,0.15231502,0.05439371,0.00000000,0.02783336,0.05633994,0.00369420,0.00562851
-4.37318659,0.14662302,0.05030860,0.00000000,0.02750288,0.05577350,0.00326809,0.00534295
-4.36718359,0.14198178,0.04630292,0.00000000,0.02743749,0.05573343,0.00289798,0.00508124
-4.36118059,0.13861354,0.04243364,0.00000000,0.02768516,0.05631922,0.00258566,0.00485458
-4.35517759,0.13673339,0.03875502,0.00000000,0.02829210,0.05762778,0.00233268,0.00467490
-4.34917459,0.13654568,0.03531815,0.00000000,0.02930177,0.05975129,0.00214058,0.00455477
-4.34317159,0.13824077,0.03217065,0.00000000,0.03075398,0.06277519,0.00201101,0.00450750
-4.33716858,0.14199179,0.02935656,0.00000000,0.03268387,0.06677611,0.00194594,0.00454702
-4.33116558,0.14795188,0.02691650,0.00000000,0.03512106,0.07181991,0.00194776,0.00468794
-4.32516258,0.15625152,0.02488793,0.00000000,0.03808882,0.07795979,0.00201935,0.00494549
-4.31915958,0.16699631,0.02330551,0.00000000,0.04160328,0.08523466,0.00216422,0.00533544
-4.31315658,0.18026497,0.02220157,0.00000000,0.04567283,0.09366764,0.00238645,0.00587405
-4.30715358,0.19610782,0.02160655,0.00000000,0.05029768,0.10326488,0.00269068,0.00657788
