energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-5.92196098,1.67490694,-1.67490693,0.01603976,-0.01603976,0.03734423,-0.03734423,0.56192173,-0.56192173,0.24261050,-0.24261050,0.00982897,-0.00982897,1.01048516,-1.01048515,0.58310181,-0.58310181,0.08444829,-0.08444829
-5.91595798,1.71249844,-1.71249842,0.01477491,-0.01477491,0.03948536,-0.03948536,0.58778182,-0.58778181,0.24948681,-0.24948681,0.00957139,-0.00957139,1.03250820,-1.03250819,0.59376288,-0.59376288,0.08570856,-0.08570856
-5.90995498,1.75527818,-1.75527817,0.01359221,-0.01359221,0.04182030,-0.04182030,0.61598352,-0.61598351,0.25689393,-0.25689393,0.00936521,-0.00936521,1.05763714,-1.05763713,0.60618391,-0.60618390,0.08736472,-0.08736472
-5.90395198,1.80320598,-1.80320597,0.01250147,-0.01250147,0.04433793,-0.04433793,0.64644687,-0.64644686,0.26480877,-0.26480877,0.00920926,-0.00920926,1.08586145,-1.08586144,0.62037395,-0.62037395,0.08942779,-0.08942779
-5.89794897,1.85604280,-1.85604278,0.01151062,-0.01151062,0.04702107,-0.04702107,0.67901383,-0.67901382,0.27318172,-0.27318172,0.00910129,-0.00910129,1.11705092,-1.11705091,0.63627117,-0.63627116,0.09189770,-0.09189770
-5.89194597,1.91335076,-1.91335074,0.01062575,-0.01062575,0.04984654,-0.04984654,0.71344774,-0.71344773,0.28193685,-0.28193684,0.00903808,-0.00903808,1.15095548,-1.15095547,0.65374287,-0.65374287,0.09476308,-0.09476307
-5.88594297,1.97450115,-1.97450113,0.00985120,-0.00985120,0.05278534,-0.05278534,0.74943557,-0.74943556,0.29097339,-0.29097339,0.00901558,-0.00901558,1.18720984,-1.18720982,0.67258845,-0.67258844,0.09800140,-0.09800140
-5.87993997,2.03869014,-2.03869012,0.00918967,-0.00918967,0.05580307,-0.05580307,0.78659304,-0.78659303,0.30016838,-0.30016838,0.00902912,-0.00902912,1.22534273,-1.22534271,0.69254487,-0.69254486,0.10157950,-0.10157950
-5.87393697,2.10496156,-2.10496153,0.00864240,-0.00864240,0.05886050,-0.05886050,0.82447237,-0.82447236,0.30938037,-0.30938037,0.00907362,-0.00907362,1.26479048,-1.26479047,0.71329474,-0.71329473,0.10545446,-0.10545445
-5.86793397,2.17223589,-2.17223587,0.00820930,-0.00820930,0.06191443,-0.06191442,0.86257248,-0.86257246,0.31845403,-0.31845403,0.00914378,-0.00914378,1.30491426,-1.30491425,0.73447637,-0.73447636,0.10957476,-0.10957476
-5.86193097,2.23934414,-2.23934412,0.00788910,-0.00788910,0.06491861,-0.06491861,0.90035123,-0.90035122,0.32722545,-0.32722545,0.00923431,-0.00923431,1.34502028,-1.34502026,0.75569555,-0.75569554,0.11388184,-0.11388184
-5.85592796,2.30506512,-2.30506509,0.00767953,-0.00767953,0.06782489,-0.06782489,0.93723933,-0.93723932,0.33552794,-0.33552794,0.00934020,-0.00934020,1.38438206,-1.38438204,0.77653845,-0.77653844,0.11831174,-0.11831174
-5.84992496,2.36816467,-2.36816464,0.00757752,-0.00757752,0.07058443,-0.07058442,0.97265527,-0.97265526,0.34319794,-0.34319794,0.00945683,-0.00945683,1.42226389,-1.42226388,0.79658513,-0.79658513,0.12279702,-0.12279702
-5.84392196,2.42743518,-2.42743515,0.00757930,-0.00757930,0.07314896,-0.07314896,1.00602090,-1.00602089,0.35008090,-0.35008090,0.00958027,-0.00958027,1.45794444,-1.45794443,0.81542313,-0.81542312,0.12726875,-0.12726875
-5.83791896,2.48173376,-2.48173374,0.00768058,-0.00768057,0.07547218,-0.07547218,1.03677705,-1.03677704,0.35603685,-0.35603684,0.00970736,-0.00970736,1.49073955,-1.49073953,0.83266041,-0.83266040,0.13165856,-0.13165856
-5.83191596,2.53001772,-2.53001770,0.00787671,-0.00787671,0.07751107,-0.07751107,1.06439854,-1.06439853,0.36094527,-0.36094526,0.00983588,-0.00983588,1.52002342,-1.52002341,0.84793746,-0.84793745,0.13590061,-0.13590061
-5.82591296,2.57137591,-2.57137589,0.00816283,-0.00816283,0.07922713,-0.07922713,1.08840828,-1.08840827,0.36470935,-0.36470935,0.00996464,-0.00996464,1.54524737,-1.54524736,0.86093782,-0.86093781,0.13993356,-0.13993356
-5.81990995,2.60505507,-2.60505506,0.00853397,-0.00853397,0.08058762,-0.08058762,1.10838980,-1.10838980,0.36725920,-0.36725920,0.01009357,-0.01009357,1.56595551,-1.56595550,0.87139686,-0.87139685,0.14370224,-0.14370224
-5.81390695,2.63048024,-2.63048022,0.00898521,-0.00898521,0.08156663,-0.08156663,1.12399799,-1.12399798,0.36855408,-0.36855408,0.01022371,-0.01022371,1.58179687,-1.58179686,0.87910848,-0.87910847,0.14715925,-0.14715925
-5.80790395,2.64726868,-2.64726867,0.00951176,-0.00951176,0.08214593,-0.08214593,1.13496758,-1.13496758,0.36858352,-0.36858352,0.01035722,-0.01035722,1.59253370,-1.59253370,0.88392960,-0.88392959,0.15026619,-0.15026619
-5.80190095,2.65523731,-2.65523730,0.01010913,-0.01010913,0.08231576,-0.08231576,1.14111935,-1.14111935,0.36736737,-0.36736737,0.01049732,-0.01049732,1.59804581,-1.59804580,0.88578237,-0.88578237,0.15299460,-0.15299460
-5.79589795,2.65440337,-2.65440336,0.01077316,-0.01077316,0.08207529,-0.08207529,1.14236366,-1.14236367,0.36495482,-0.36495482,0.01064819,-0.01064819,1.59833087,-1.59833086,0.88465419,-0.88465419,0.15532664,-0.15532664
-5.78989495,2.64497891,-2.64497890,0.01150016,-0.01150016,0.08143292,-0.08143292,1.13870159,-1.13870159,0.36142248,-0.36142248,0.01081487,-0.01081486,1.59350105,-1.59350105,0.88059557,-0.88059557,0.15725527,-0.15725527
-5.78389195,2.62735935,-2.62735935,0.01228691,-0.01228691,0.08040633,-0.08040633,1.13022338,-1.13022338,0.35687166,-0.35687166,0.01100306,-0.01100306,1.58377609,-1.58377609,0.87371616,-0.87371616,0.15878423,-0.15878423
-5.77788894,2.60210699,-2.60210699,0.01313075,-0.01313075,0.07902224,-0.07902224,1.11710463,-1.11710464,0.35142498,-0.35142498,0.01121896,-0.01121896,1.56947335,-1.56947335,0.86417913,-0.86417913,0.15992750,-0.15992750
-5.77188594,2.56993009,-2.56993009,0.01402954,-0.01402954,0.07731602,-0.07731602,1.09960022,-1.09960023,0.34522253,-0.34522254,0.01146906,-0.01146906,1.55099528,-1.55099528,0.85219423,-0.85219423,0.16070857,-0.16070857
-5.76588294,2.53165856,-2.53165857,0.01498164,-0.01498164,0.07533103,-0.07533103,1.07803630,-1.07803631,0.33841770,-0.33841771,0.01175985,-0.01175985,1.52881489,-1.52881489,0.83800984,-0.83800984,0.16115925,-0.16115925
-5.75987994,2.48821712,-2.48821713,0.01598582,-0.01598581,0.07311775,-0.07311775,1.05280067,-1.05280069,0.33117288,-0.33117288,0.01209758,-0.01209758,1.50345972,-1.50345972,0.82190440,-0.82190440,0.16131833,-0.16131833
-5.75387694,2.44059690,-2.44059691,0.01704111,-0.01704111,0.07073274,-0.07073274,1.02433191,-1.02433192,0.32365519,-0.32365519,0.01248799,-0.01248799,1.47549499,-1.47549499,0.80417749,-0.80417749,0.16122992,-0.16122992
-5.74787394,2.38982640,-2.38982642,0.01814666,-0.01814666,0.06823743,-0.06823743,0.99310754,-0.99310755,0.31603235,-0.31603236,0.01293604,-0.01293604,1.44550641,-1.44550642,0.78514090,-0.78514091,0.16094165,-0.16094165
-5.74187094,2.33694274,-2.33694275,0.01930149,-0.01930149,0.06569683,-0.06569683,0.95963174,-0.95963175,0.30846885,-0.30846886,0.01344557,-0.01344557,1.41408328,-1.41408329,0.76511002,-0.76511002,0.16050277,-0.16050277
-5.73586793,2.28296387,-2.28296388,0.02050424,-0.02050424,0.06317809,-0.06317809,0.92442290,-0.92442292,0.30112240,-0.30112240,0.01401910,-0.01401910,1.38180223,-1.38180224,0.74439566,-0.74439567,0.15996219,-0.15996219
-5.72986493,2.22886268,-2.22886270,0.02175284,-0.02175283,0.06074903,-0.06074903,0.88800145,-0.88800146,0.29414084,-0.29414085,0.01465752,-0.01465752,1.34921223,-1.34921224,0.72329672,-0.72329672,0.15936653,-0.15936653
-5.72386193,2.17554342,-2.17554344,0.02304423,-0.02304423,0.05847666,-0.05847666,0.85087819,-0.85087821,0.28765949,-0.28765950,0.01535989,-0.01535989,1.31682109,-1.31682110,0.70209364,-0.70209364,0.15875832,-0.15875832
-5.71785893,2.12382106,-2.12382108,0.02437407,-0.02437407,0.05642563,-0.05642563,0.81354366,-0.81354368,0.28179883,-0.28179884,0.01612327,-0.01612327,1.28508382,-1.28508383,0.68104292,-0.68104293,0.15817433,-0.15817433
-5.71185593,2.07440401,-2.07440403,0.02573637,-0.02573637,0.05465682,-0.05465682,0.77645849,-0.77645850,0.27666271,-0.27666272,0.01694258,-0.01694258,1.25439313,-1.25439314,0.66037272,-0.66037273,0.15764407,-0.15764407
-5.70585293,2.02788039,-2.02788042,0.02712330,-0.02712330,0.05322590,-0.05322590,0.74004521,-0.74004522,0.27233685,-0.27233685,0.01781052,-0.01781052,1.22507215,-1.22507217,0.64027953,-0.64027954,0.15718872,-0.15718872
-5.69984992,1.98470820,-1.98470822,0.02852498,-0.02852498,0.05218202,-0.05218202,0.70468154,-0.70468155,0.26888774,-0.26888774,0.01871761,-0.01871761,1.19736956,-1.19736957,0.62092595,-0.62092595,0.15682021,-0.15682021
-5.69384692,1.94520931,-1.94520933,0.02992935,-0.02992935,0.05156661,-0.05156661,0.67069523,-0.67069524,0.26636180,-0.26636181,0.01965224,-0.01965224,1.17145701,-1.17145702,0.60243955,-0.60243955,0.15654080,-0.15654080
-5.68784392,1.90956736,-1.90956738,0.03132216,-0.03132216,0.05141234,-0.05141234,0.63836052,-0.63836053,0.26478490,-0.26478491,0.02060086,-0.02060086,1.14742900,-1.14742901,0.58491272,-0.58491273,0.15634296,-0.15634296
-5.68184092,1.87782945,-1.87782948,0.03268706,-0.03268706,0.05174216,-0.05174216,0.60789620,-0.60789621,0.26416201,-0.26416201,0.02154824,-0.02154824,1.12530493,-1.12530495,0.56840342,-0.56840343,0.15620964,-0.15620964
-5.67583792,1.84991139,-1.84991141,0.03400585,-0.03400585,0.05256862,-0.05256862,0.57946514,-0.57946515,0.26447720,-0.26447720,0.02247776,-0.02247776,1.10503322,-1.10503323,0.55293670,-0.55293670,0.15611498,-0.15611498
-5.66983492,1.82560621,-1.82560624,0.03525875,-0.03525875,0.05389338,-0.05389339,0.55317519,-0.55317520,0.26569390,-0.26569391,0.02337185,-0.02337185,1.08649725,-1.08649726,0.53850693,-0.53850694,0.15602527,-0.15602527
-5.66383192,1.80459576,-1.80459578,0.03642487,-0.03642487,0.05570691,-0.05570691,0.52908139,-0.52908140,0.26775542,-0.26775542,0.02421245,-0.02421245,1.06952300,-1.06952301,0.52508063,-0.52508063,0.15590028,-0.15590028
-5.65782891,1.78646479,-1.78646481,0.03748279,-0.03748279,0.05798848,-0.05798848,0.50718908,-0.50718909,0.27058579,-0.27058579,0.02498147,-0.02498147,1.05388786,-1.05388787,0.51259966,-0.51259966,0.15569489,-0.15569489
-5.65182591,1.77071727,-1.77071729,0.03841112,-0.03841112,0.06070646,-0.06070647,0.48745809,-0.48745810,0.27409105,-0.27409106,0.02566141,-0.02566141,1.03933051,-1.03933052,0.50098483,-0.50098483,0.15536077,-0.15536077
-5.64582291,1.75679442,-1.75679444,0.03918924,-0.03918924,0.06381894,-0.06381894,0.46980744,-0.46980745,0.27816095,-0.27816096,0.02623581,-0.02623581,1.02556146,-1.02556147,0.49013963,-0.49013964,0.15484838,-0.15484838
-5.63981991,1.74409394,-1.74409397,0.03979798,-0.03979798,0.06727458,-0.06727458,0.45412066,-0.45412067,0.28267112,-0.28267113,0.02668983,-0.02668983,1.01227384,-1.01227385,0.47995420,-0.47995420,0.15410887,-0.15410887
-5.63381691,1.73199005,-1.73199008,0.04022031,-0.04022031,0.07101394,-0.07101394,0.44025143,-0.44025144,0.28748584,-0.28748584,0.02701073,-0.02701073,0.99915433,-0.99915434,0.47030917,-0.47030918,0.15309605,-0.15309606
-5.62781391,1.71985380,-1.71985382,0.04044202,-0.04044202,0.07497103,-0.07497103,0.42802945,-0.42802946,0.29246133,-0.29246133,0.02718827,-0.02718827,0.98589370,-0.98589371,0.46107963,-0.46107963,0.15176821,-0.15176821
-5.62181091,1.70707320,-1.70707322,0.04045228,-0.04045228,0.07907530,-0.07907530,0.41726634,-0.41726635,0.29744964,-0.29744965,0.02721509,-0.02721509,0.97219685,-0.97219686,0.45213879,-0.45213880,0.15008981,-0.15008981
-5.61580790,1.69307278,-1.69307280,0.04024415,-0.04024415,0.08325383,-0.08325383,0.40776159,-0.40776160,0.30230309,-0.30230310,0.02708694,-0.02708694,0.95779209,-0.95779209,0.44336168,-0.44336168,0.14803295,-0.14803295
-5.60980490,1.67733211,-1.67733213,0.03981486,-0.03981486,0.08743388,-0.08743388,0.39930836,-0.39930836,0.30687907,-0.30687908,0.02680282,-0.02680283,0.94243934,-0.94243935,0.43462843,-0.43462843,0.14557856,-0.14557856
-5.60380190,1.65940289,-1.65940291,0.03916608,-0.03916608,0.09154557,-0.09154557,0.39169907,-0.39169907,0.31104537,-0.31104538,0.02636507,-0.02636507,0.92593739,-0.92593740,0.42582750,-0.42582750,0.14271727,-0.14271727
-5.59779890,1.63892436,-1.63892438,0.03830393,-0.03830393,0.09552479,-0.09552479,0.38473087,-0.38473088,0.31468556,-0.31468557,0.02577920,-0.02577920,0.90812976,-0.90812977,0.41685850,-0.41685850,0.13945004,-0.13945005
-5.59179590,1.61563663,-1.61563665,0.03723883,-0.03723883,0.09931604,-0.09931604,0.37821071,-0.37821071,0.31770451,-0.31770452,0.02505377,-0.02505378,0.88890944,-0.88890945,0.40763480,-0.40763480,0.13578834,-0.13578834
-5.58579290,1.58939166,-1.58939168,0.03598527,-0.03598527,0.10287529,-0.10287529,0.37196010,-0.37196010,0.32003366,-0.32003367,0.02420011,-0.02420011,0.86822225,-0.86822226,0.39808584,-0.39808584,0.13175410,-0.13175410
-5.57978989,1.56016179,-1.56016181,0.03456135,-0.03456135,0.10617264,-0.10617265,0.36581953,-0.36581954,0.32163594,-0.32163595,0.02323190,-0.02323190,0.84606900,-0.84606901,0.38815912,-0.38815912,0.12737933,-0.12737933
-5.57378689,1.52804540,-1.52804542,0.03298826,-0.03298826,0.10919467,-0.10919467,0.35965243,-0.35965244,0.32250997,-0.32250998,0.02216476,-0.02216476,0.82250640,-0.82250641,0.37782185,-0.37782186,0.12270549,-0.12270549
-5.56778389,1.49326986,-1.49326988,0.03128961,-0.03128962,0.11194633,-0.11194634,0.35334859,-0.35334859,0.32269342,-0.32269342,0.02101577,-0.02101577,0.79764685,-0.79764686,0.36706235,-0.36706236,0.11778262,-0.11778263
-5.56178089,1.45619133,-1.45619135,0.02949076,-0.02949076,0.11445240,-0.11445240,0.34682707,-0.34682707,0.32226521,-0.32226521,0.01980293,-0.01980293,0.77165718,-0.77165719,0.35589100,-0.35589101,0.11266832,-0.11266832
-5.55577789,1.41729159,-1.41729161,0.02761803,-0.02761804,0.11675814,-0.11675814,0.34003844,-0.34003844,0.32134640,-0.32134641,0.01854468,-0.01854468,0.74475641,-0.74475642,0.34434092,-0.34434093,0.10742653,-0.10742653
-5.54977489,1.37717182,-1.37717184,0.02569801,-0.02569801,0.11892935,-0.11892935,0.33296632,-0.33296632,0.32009962,-0.32009962,0.01725937,-0.01725937,0.71721259,-0.71721260,0.33246824,-0.33246824,0.10212635,-0.10212636
-5.54377189,1.33654326,-1.33654327,0.02375677,-0.02375678,0.12105152,-0.12105152,0.32562813,-0.32562813,0.31872682,-0.31872682,0.01596481,-0.01596481,0.68933894,-0.68933895,0.32035194,-0.32035194,0.09684075,-0.09684075
-5.53776888,1.29621503,-1.29621505,0.02181930,-0.02181930,0.12322824,-0.12322824,0.31807505,-0.31807506,0.31746552,-0.31746553,0.01467786,-0.01467786,0.66148915,-0.66148916,0.30809335,-0.30809335,0.09164526,-0.09164526
-5.53176588,1.25707913,-1.25707915,0.01990882,-0.01990882,0.12557869,-0.12557869,0.31039105,-0.31039105,0.31658333,-0.31658334,0.01341405,-0.01341405,0.63405214,-0.63405215,0.29581513,-0.29581514,0.08661678,-0.08661678
-5.52576288,1.22009288,-1.22009290,0.01804639,-0.01804639,0.12823438,-0.12823439,0.30269104,-0.30269104,0.31637098,-0.31637098,0.01218736,-0.01218736,0.60744612,-0.60744613,0.28365987,-0.28365987,0.08183241,-0.08183241
-5.51975988,1.18625912,-1.18625914,0.01625047,-0.01625047,0.13133518,-0.13133518,0.29511815,-0.29511815,0.31713402,-0.31713403,0.01100996,-0.01100996,0.58211222,-0.58211223,0.27178813,-0.27178813,0.07736838,-0.07736838
-5.51375688,1.15660458,-1.15660460,0.01453671,-0.01453671,0.13502467,-0.13502467,0.28784015,-0.28784015,0.31918339,-0.31918340,0.00989210,-0.00989210,0.55850759,-0.55850760,0.26037615,-0.26037615,0.07329902,-0.07329902
-5.50775388,1.13215685,-1.13215687,0.01291776,-0.01291776,0.13944514,-0.13944514,0.28104508,-0.28104508,0.32282518,-0.32282518,0.00884208,-0.00884208,0.53709809,-0.53709810,0.24961299,-0.24961300,0.06969591,-0.06969592
-5.50175088,1.11392043,-1.11392045,0.01140330,-0.01140330,0.14473221,-0.14473221,0.27493618,-0.27493619,0.32834993,-0.32834994,0.00786625,-0.00786625,0.51835068,-0.51835069,0.23969732,-0.23969732,0.06662706,-0.06662706
-5.49574787,1.10285259,-1.10285261,0.01000007,-0.01000007,0.15100942,-0.15100942,0.26972635,-0.26972636,0.33602194,-0.33602194,0.00696908,-0.00696909,0.50272552,-0.50272553,0.23083375,-0.23083375,0.06415612,-0.06415612
-5.48974487,1.09983961,-1.09983963,0.00871202,-0.00871202,0.15838292,-0.15838292,0.26563212,-0.26563212,0.34606888,-0.34606889,0.00615330,-0.00615330,0.49066797,-0.49066798,0.22322890,-0.22322890,0.06234178,-0.06234178
-5.48374187,1.10567406,-1.10567408,0.00754060,-0.00754060,0.16693660,-0.16693660,0.26286749,-0.26286749,0.35867234,-0.35867235,0.00542004,-0.00542004,0.48260048,-0.48260049,0.21708713,-0.21708714,0.06123709,-0.06123709
-5.47773887,1.12103387,-1.12103389,0.00648497,-0.00648497,0.17672773,-0.17672773,0.26163778,-0.26163779,0.37395949,-0.37395950,0.00476902,-0.00476902,0.47891467,-0.47891467,0.21260610,-0.21260610,0.06088889,-0.06088889
-5.47173587,1.14646380,-1.14646382,0.00554240,-0.00554240,0.18778346,-0.18778346,0.26213364,-0.26213364,0.39199654,-0.39199655,0.00419878,-0.00419878,0.47996353,-0.47996354,0.20997218,-0.20997218,0.06133727,-0.06133727
-5.46573287,1.18235999,-1.18236001,0.00470856,-0.00470856,0.20009826,-0.20009826,0.26452543,-0.26452543,0.41278406,-0.41278406,0.00370684,-0.00370684,0.48605414,-0.48605414,0.20935594,-0.20935595,0.06261503,-0.06261503
-5.45972986,1.22895801,-1.22895803,0.00397791,-0.00397791,0.21363253,-0.21363253,0.26895821,-0.26895821,0.43625458,-0.43625459,0.00328994,-0.00328994,0.49744077,-0.49744077,0.21090763,-0.21090764,0.06474715,-0.06474715
-5.45372686,1.28632487,-1.28632489,0.00334402,-0.00334402,0.22831242,-0.22831243,0.27554744,-0.27554745,0.46227265,-0.46227266,0.00294422,-0.00294422,0.51431873,-0.51431873,0.21475290,-0.21475290,0.06775032,-0.06775032
-5.44772386,1.35435523,-1.35435525,0.00279993,-0.00279993,0.24403092,-0.24403092,0.28437551,-0.28437551,0.49063728,-0.49063729,0.00266539,-0.00266539,0.53681899,-0.53681900,0.22098878,-0.22098878,0.07163248,-0.07163248
-5.44172086,1.43277180,-1.43277182,0.00233840,-0.00233840,0.26065022,-0.26065022,0.29548913,-0.29548913,0.52108686,-0.52108688,0.00244886,-0.00244886,0.56500365,-0.56500365,0.22968013,-0.22968013,0.07639240,-0.07639240
-5.43571786,1.52112998,-1.52112999,0.00195224,-0.00195224,0.27800525,-0.27800525,0.30889776,-0.30889776,0.55330627,-0.55330628,0.00228992,-0.00228992,0.59886238,-0.59886238,0.24085653,-0.24085653,0.08201926,-0.08201926
-5.42971486,1.61882621,-1.61882623,0.00163445,-0.00163445,0.29590826,-0.29590826,0.32457288,-0.32457289,0.58693591,-0.58693592,0.00218380,-0.00218380,0.63830986,-0.63830986,0.25450968,-0.25450968,0.08849241,-0.08849241
-5.42371186,1.72510977,-1.72510978,0.00137852,-0.00137852,0.31415423,-0.31415424,0.34244821,-0.34244821,0.62158229,-0.62158230,0.00212575,-0.00212575,0.68318424,-0.68318424,0.27059154,-0.27059154,0.09578105,-0.09578105
-5.41770885,1.83909721,-1.83909722,0.00117844,-0.00117844,0.33252689,-0.33252690,0.36242064,-0.36242064,0.65682962,-0.65682963,0.00211113,-0.00211113,0.73324656,-0.73324656,0.28901312,-0.28901312,0.10384411,-0.10384410
-5.41170585,1.95978881,-1.95978882,0.00102894,-0.00102894,0.35080505,-0.35080505,0.38435192,-0.38435193,0.69225190,-0.69225191,0.00213543,-0.00213543,0.78818117,-0.78818117,0.30964400,-0.30964400,0.11263014,-0.11263013
-5.40570285,2.08608616,-2.08608617,0.00092544,-0.00092544,0.36876890,-0.36876890,0.40807082,-0.40807082,0.72742484,-0.72742484,0.00219426,-0.00219426,0.84759703,-0.84759702,0.33231260,-0.33231260,0.12207738,-0.12207738
-5.39969985,2.21681012,-2.21681012,0.00086418,-0.00086418,0.38620609,-0.38620609,0.43337567,-0.43337567,0.76193715,-0.76193716,0.00228343,-0.00228343,0.91102991,-0.91102990,0.35680731,-0.35680731,0.13211389,-0.13211389
-5.39369685,2.35071833,-2.35071833,0.00084216,-0.00084216,0.40291714,-0.40291714,0.46003721,-0.46003721,0.79540058,-0.79540058,0.00239889,-0.00239889,0.97794543,-0.97794542,0.38287831,-0.38287831,0.14265782,-0.14265782
-5.38769385,2.48652171,-2.48652170,0.00085712,-0.00085712,0.41872005,-0.41872005,0.48780154,-0.48780154,0.82745817,-0.82745818,0.00253672,-0.00253672,1.04774284,-1.04774283,0.41024027,-0.41024027,0.15361781,-0.15361781
-5.38169085,2.62289939,-2.62289938,0.00090752,-0.00090752,0.43345387,-0.43345387,0.51639308,-0.51639308,0.85779056,-0.85779057,0.00269318,-0.00269318,1.11975971,-1.11975970,0.43857575,-0.43857574,0.16489355,-0.16489355
-5.37568784,2.75851187,-2.75851186,0.00099241,-0.00099241,0.44698102,-0.44698102,0.54551758,-0.54551758,0.88611991,-0.88611992,0.00286462,-0.00286462,1.19327746,-1.19327745,0.46753939,-0.46753939,0.17637648,-0.17637648
-5.36968484,2.89201239,-2.89201237,0.00111138,-0.00111138,0.45918845,-0.45918845,0.57486509,-0.57486509,0.91221152,-0.91221152,0.00304753,-0.00304753,1.26752781,-1.26752780,0.49676285,-0.49676285,0.18795071,-0.18795071
-5.36368184,3.02205669,-3.02205667,0.00126443,-0.00126443,0.46998750,-0.46998750,0.60411287,-0.60411287,0.93587312,-0.93587312,0.00323852,-0.00323852,1.34170037,-1.34170036,0.52586034,-0.52586033,0.19949404,-0.19949404
-5.35767884,3.14731164,-3.14731162,0.00145182,-0.00145182,0.47931266,-0.47931266,0.63292850,-0.63292850,0.95695223,-0.95695223,0.00343431,-0.00343431,1.41495138,-1.41495137,0.55443486,-0.55443486,0.21087928,-0.21087928
-5.35167584,3.26646340,-3.26646338,0.00167396,-0.00167396,0.48711935,-0.48711935,0.66097307,-0.66097307,0.97533177,-0.97533176,0.00363176,-0.00363176,1.48641383,-1.48641381,0.58208500,-0.58208500,0.22197576,-0.22197576
-5.34567284,3.37822578,-3.37822576,0.00193125,-0.00193125,0.49338102,-0.49338101,0.68790466,-0.68790466,0.99092456,-0.99092456,0.00382786,-0.00382786,1.55520899,-1.55520898,0.60841219,-0.60841218,0.23265104,-0.23265104
