energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.47773887,2.68662961,0.04145602,0.01829414,0.90527575,0.93136560,1.67545249,0.00000000,0.88693300,0.20915216
-5.47173587,2.68560186,0.04210897,0.01918639,0.90067709,0.94046753,1.67160592,0.00000000,0.87905728,0.20920457
-5.46573287,2.67830278,0.04276452,0.02011687,0.89376737,0.94759300,1.66370318,0.00000000,0.86886790,0.20879577
-5.45972986,2.66583536,0.04342693,0.02109029,0.88495952,0.95301683,1.65246996,0.00000000,0.85675342,0.20801572
-5.45372686,2.64935361,0.04409672,0.02211138,0.87468236,0.95703444,1.63866622,0.00000000,0.84310286,0.20696022
-5.44772386,2.63001848,0.04477034,0.02318456,0.86336436,0.95994935,1.62305770,0.00000000,0.82829163,0.20572715
-5.44172086,2.60895530,0.04544004,0.02431356,0.85141810,0.96206075,1.60638841,0.00000000,0.81266909,0.20441279
-5.43571786,2.58721462,0.04609404,0.02550104,0.83922609,0.96365173,1.58935517,0.00000000,0.79654820,0.20310837
-5.42971486,2.56573760,0.04671691,0.02674828,0.82712856,0.96497852,1.57258518,0.00000000,0.78019763,0.20189680
-5.42371186,2.54532732,0.04729015,0.02805480,0.81541351,0.96626110,1.55661728,0.00000000,0.76383653,0.20084988
-5.41770885,2.52662674,0.04779296,0.02941811,0.80430949,0.96767562,1.54188754,0.00000000,0.74763215,0.20002599
-5.41170585,2.51010382,0.04820319,0.03083343,0.79398120,0.96934870,1.52871937,0.00000000,0.73170009,0.19946829
-5.40570285,2.49604402,0.04849841,0.03229356,0.78452790,0.97135382,1.51731846,0.00000000,0.71610701,0.19920356
-5.39969985,2.48455007,0.04865692,0.03378879,0.77598464,0.97370979,1.50777229,0.00000000,0.70087549,0.19924166
-5.39369685,2.47554847,0.04865895,0.03530687,0.76832610,0.97638136,1.50005411,0.00000000,0.68599069,0.19957552
-5.38769385,2.46880218,0.04848757,0.03683315,0.76147254,0.97928175,1.49403075,0.00000000,0.67140808,0.20018182
-5.38169085,2.46392869,0.04812972,0.03835077,0.75529779,0.98227695,1.48947398,0.00000000,0.65706209,0.20102215
-5.37568784,2.46042228,0.04757691,0.03984100,0.74963855,0.98519169,1.48607450,0.00000000,0.64287485,0.20204462
-5.36968484,2.45767966,0.04682581,0.04128362,0.74430466,0.98781661,1.48345816,0.00000000,0.62876479,0.20318599
-5.36368184,2.45502774,0.04587867,0.04265743,0.73908989,0.98991653,1.48120346,0.00000000,0.61465448,0.20437396
-5.35767884,2.45175256,0.04474342,0.04394084,0.73378273,0.99123944,1.47885977,0.00000000,0.60047756,0.20552988
-5.35167584,2.44712820,0.04343362,0.04511249,0.72817675,0.99152595,1.47596561,0.00000000,0.58618436,0.20657142
-5.34567284,2.44044495,0.04196817,0.04615195,0.72208018,0.99051884,1.47206631,0.00000000,0.57174618,0.20741549
-5.33966983,2.43103570,0.04037086,0.04704039,0.71532444,0.98797255,1.46673059,0.00000000,0.55715793,0.20798089
-5.33366683,2.41829991,0.03866968,0.04776123,0.70777123,0.98366216,1.45956559,0.00000000,0.54243948,0.20819104
-5.32766383,2.40172454,0.03689607,0.04830078,0.69931813,0.97739184,1.45022994,0.00000000,0.52763543,0.20797640
-5.32166083,2.38090139,0.03508408,0.04864878,0.68990246,0.96900230,1.43844459,0.00000000,0.51281377,0.20727655
-5.31565783,2.35554059,0.03326937,0.04879883,0.67950351,0.95837725,1.42400126,0.00000000,0.49806331,0.20604209
-5.30965483,2.32547978,0.03148832,0.04874870,0.66814289,0.94544852,1.40676814,0.00000000,0.48349037,0.20423598
-5.30365183,2.29068908,0.02977707,0.04850050,0.65588334,0.93019981,1.38669315,0.00000000,0.46921468,0.20183452
-5.29764882,2.25127154,0.02817060,0.04806070,0.64282585,0.91266893,1.36380432,0.00000000,0.45536495,0.19882791
-5.29164582,2.20745942,0.02670191,0.04743994,0.62910542,0.89294840,1.33820775,0.00000000,0.44207403,0.19522028
-5.28564282,2.15960625,0.02540127,0.04665274,0.61488548,0.87118444,1.31008305,0.00000000,0.42947413,0.19102933
-5.27963982,2.10817512,0.02429554,0.04571701,0.60035135,0.84757434,1.27967648,0.00000000,0.41769201,0.18628552
-5.27363682,2.05372343,0.02340759,0.04465344,0.58570288,0.82236221,1.24729213,0.00000000,0.40684448,0.18103084
-5.26763382,1.99688487,0.02275589,0.04348479,0.57114652,0.79583332,1.21328142,0.00000000,0.39703409,0.17531735
-5.26163082,1.93834884,0.02235412,0.04223508,0.55688720,0.76830706,1.17803111,0.00000000,0.38834535,0.16920536
-5.25562781,1.87883840,0.02221092,0.04092877,0.54312027,0.74012875,1.14195059,0.00000000,0.38084139,0.16276145
-5.24962481,1.81908710,0.02232976,0.03958988,0.53002366,0.71166062,1.10545839,0.00000000,0.37456120,0.15605641
-5.24362181,1.75981577,0.02270884,0.03824120,0.51775088,0.68327199,1.06896882,0.00000000,0.36951753,0.14916304
-5.23761881,1.70170988,0.02334123,0.03690354,0.50642474,0.65532930,1.03287895,0.00000000,0.36569546,0.14215416
-5.23161581,1.64539840,0.02421489,0.03559505,0.49613234,0.62818589,0.99755633,0.00000000,0.36305178,0.13510056
-5.22561281,1.59143472,0.02531299,0.03433074,0.48692136,0.60217225,0.96332818,0.00000000,0.36151520,0.12806928
-5.21960980,1.54028064,0.02661422,0.03312207,0.47879794,0.57758673,0.93047204,0.00000000,0.36098734,0.12112204
-5.21360680,1.49229361,0.02809316,0.03197679,0.47172609,0.55468730,0.89920857,0.00000000,0.36134473,0.11431400
-5.20760380,1.44771810,0.02972087,0.03089885,0.46562892,0.53368446,0.86969648,0.00000000,0.36244158,0.10769283
-5.20160080,1.40668106,0.03146543,0.02988859,0.46039135,0.51473562,0.84202997,0.00000000,0.36411350,0.10129810
-5.19559780,1.36919192,0.03329264,0.02894297,0.45586447,0.49794124,0.81623858,0.00000000,0.36618196,0.09516104
-5.18959480,1.33514685,0.03516682,0.02805599,0.45187126,0.48334274,0.79228955,0.00000000,0.36845945,0.08930455
-5.18359180,1.30433730,0.03705155,0.02721924,0.44821343,0.47092245,0.77009253,0.00000000,0.37075518,0.08374361
-5.17758879,1.27646235,0.03891060,0.02642251,0.44467921,0.46060545,0.74950643,0.00000000,0.37288116,0.07848583
-5.17158579,1.25114430,0.04070879,0.02565441,0.44105156,0.45226344,0.73034799,0.00000000,0.37465839,0.07353232
-5.16558279,1.22794695,0.04241286,0.02490304,0.43711674,0.44572034,0.71240191,0.00000000,0.37592302,0.06887866
-5.15957979,1.20639571,0.04399236,0.02415668,0.43267258,0.44075958,0.69543190,0.00000000,0.37653211,0.06451599
-5.15357679,1.18599874,0.04542041,0.02340435,0.42753640,0.43713266,0.67919225,0.00000000,0.37636885,0.06043215
-5.14757379,1.16626820,0.04667441,0.02263636,0.42155197,0.43456877,0.66343943,0.00000000,0.37534693,0.05661285
-5.14157079,1.14674081,0.04773666,0.02184471,0.41459549,0.43278511,0.64794323,0.00000000,0.37341389,0.05304275
-5.13556778,1.12699672,0.04859479,0.02102346,0.40658018,0.43149734,0.63249703,0.00000000,0.37055330,0.04970644
-5.12956478,1.10667622,0.04924208,0.02016889,0.39745945,0.43042990,0.61692665,0.00000000,0.36678554,0.04658939
-5.12356178,1.08549328,0.04967755,0.01927962,0.38722841,0.42932574,0.60109765,0.00000000,0.36216726,0.04367859
-5.11755878,1.06324582,0.04990588,0.01835656,0.37592396,0.42795498,0.58492066,0.00000000,0.35678950,0.04096320
-5.11155578,1.03982209,0.04993722,0.01740280,0.36362320,0.42612230,0.56835472,0.00000000,0.35077440,0.03843488
-5.10555278,1.01520314,0.04978672,0.01642338,0.35044057,0.42367263,0.55140842,0.00000000,0.34427083,0.03608804
-5.09954977,0.98946143,0.04947393,0.01542501,0.33652374,0.42049504,0.53413901,0.00000000,0.33744899,0.03391991
-5.09354677,0.96275573,0.04902211,0.01441574,0.32204854,0.41652464,0.51664958,0.00000000,0.33049426,0.03193046
-5.08754377,0.93532272,0.04845734,0.01340458,0.30721315,0.41174256,0.49908442,0.00000000,0.32360052,0.03012215
-5.08154077,0.90746582,0.04780762,0.01240113,0.29223184,0.40617402,0.48162300,0.00000000,0.31696329,0.02849973
-5.07553777,0.87954177,0.04710188,0.01141525,0.27732862,0.39988462,0.46447280,0.00000000,0.31077294,0.02706978
-5.06953477,0.85194577,0.04636899,0.01045669,0.26273091,0.39297528,0.44786134,0.00000000,0.30520821,0.02584035
-5.06353177,0.82509586,0.04563684,0.00953483,0.24866359,0.38557593,0.43202789,0.00000000,0.30043033,0.02482051
-5.05752876,0.79941721,0.04493139,0.00865845,0.23534357,0.37783850,0.41721514,0.00000000,0.29657797,0.02401996
-5.05152576,0.77532715,0.04427590,0.00783554,0.22297515,0.36992938,0.40366123,0.00000000,0.29376310,0.02344858
-5.04552276,0.75322141,0.04369026,0.00707320,0.21174618,0.36202207,0.39159243,0.00000000,0.29206804,0.02311610
-5.03951976,0.73346224,0.04319042,0.00637758,0.20182510,0.35429000,0.38121680,0.00000000,0.29154355,0.02303182
-5.03351676,0.71636874,0.04278798,0.00575392,0.19335904,0.34690021,0.37271900,0.00000000,0.29220821,0.02320431
-5.02751376,0.70220973,0.04249002,0.00520654,0.18647281,0.34000790,0.36625633,0.00000000,0.29404886,0.02364128
-5.02151076,0.69119934,0.04229898,0.00473903,0.18126878,0.33375219,0.36195627,0.00000000,0.29702211,0.02434949
-5.01550775,0.68349532,0.04221274,0.00435429,0.17782763,0.32825328,0.35991535,0.00000000,0.30105683,0.02533463
-5.00950475,0.67919996,0.04222487,0.00405475,0.17620977,0.32361084,0.36019942,0.00000000,0.30605739,0.02660143
-5.00350175,0.67836349,0.04232498,0.00384252,0.17645739,0.31990391,0.36284516,0.00000000,0.31190762,0.02815369
-4.99749875,0.68098949,0.04249914,0.00371950,0.17859688,0.31719195,0.36786272,0.00000000,0.31847515,0.02999440
-4.99149575,0.68704216,0.04273048,0.00368759,0.18264159,0.31551706,0.37523930,0.00000000,0.32561614,0.03212589
-4.98549275,0.69645476,0.04299977,0.00374876,0.18859466,0.31490714,0.38494342,0.00000000,0.33318008,0.03454997
-4.97948974,0.70913890,0.04328610,0.00390520,0.19645176,0.31537964,0.39692957,0.00000000,0.34101459,0.03726812
-4.97348674,0.72499408,0.04356756,0.00415931,0.20620363,0.31694588,0.41114315,0.00000000,0.34897003,0.04028158
-4.96748374,0.74391706,0.04382190,0.00451375,0.21783819,0.31961540,0.42752515,0.00000000,0.35690380,0.04359148
-4.96148074,0.76581045,0.04402725,0.00497140,0.23134208,0.32340033,0.44601661,0.00000000,0.36468420,0.04719882
-4.95547774,0.79059023,0.04416273,0.00553524,0.24670152,0.32831939,0.46656229,0.00000000,0.37219377,0.05110446
-4.94947474,0.81819164,0.04420903,0.00620826,0.26390236,0.33440136,0.48911358,0.00000000,0.37933191,0.05530895
-4.94347174,0.84857330,0.04414900,0.00699323,0.28292922,0.34168783,0.51363023,0.00000000,0.38601690,0.05981228
-4.93746873,0.88171910,0.04396805,0.00789255,0.30376380,0.35023516,0.54008096,0.00000000,0.39218708,0.06461354
-4.93146573,0.91763799,0.04365456,0.00890788,0.32638216,0.36011536,0.56844265,0.00000000,0.39780120,0.06971040
-4.92546273,0.95636135,0.04320014,0.01003998,0.35075132,0.37141612,0.59869835,0.00000000,0.40283803,0.07509859
-4.91945973,0.99793827,0.04259986,0.01128836,0.37682509,0.38423973,0.63083383,0.00000000,0.40729505,0.08077122
-4.91345673,1.04242878,0.04185227,0.01265099,0.40453939,0.39870104,0.66483320,0.00000000,0.41118646,0.08671809
-4.90745373,1.08989542,0.04095941,0.01412406,0.43380742,0.41492451,0.70067350,0.00000000,0.41454045,0.09292498
-4.90145073,1.14039352,0.03992668,0.01570174,0.46451480,0.43304049,0.73831877,0.00000000,0.41739586,0.09937298
-4.89544772,1.19396076,0.03876260,0.01737597,0.49651517,0.45318075,0.77771378,0.00000000,0.41979853,0.10603790
-4.88944472,1.25060645,0.03747849,0.01913640,0.52962655,0.47547352,0.81877802,0.00000000,0.42179721,0.11288981
-4.88344172,1.31030129,0.03608806,0.02097029,0.56362881,0.50003824,0.86140019,0.00000000,0.42343957,0.11989278
-4.87743872,1.37296801,0.03460694,0.02286261,0.59826265,0.52697995,0.90543375,0.00000000,0.42476831,0.12700491
-4.87143572,1.43847371,0.03305219,0.02479612,0.63323031,0.55638388,0.95069376,0.00000000,0.42581766,0.13417849
-4.86543272,1.50662404,0.03144171,0.02675169,0.66819825,0.58830998,0.99695553,0.00000000,0.42661050,0.14136066
-4.85942971,1.57715996,0.02979373,0.02870855,0.70280190,0.62278793,1.04395512,0.00000000,0.42715629,0.14849419
-4.85342671,1.64975700,0.02812628,0.03064479,0.73665253,0.65981241,1.09139188,0.00000000,0.42744989,0.15551865
-4.84742371,1.72402734,0.02645665,0.03253777,0.76934599,0.69933904,1.13893302,0.00000000,0.42747153,0.16237186
-4.84142071,1.79952445,0.02480100,0.03436474,0.80047321,0.74128092,1.18622009,0.00000000,0.42718778,0.16899143
-4.83541771,1.87575024,0.02317397,0.03610334,0.82963188,0.78550585,1.23287704,0.00000000,0.42655357,0.17531656
-4.82941471,1.95216410,0.02158841,0.03773229,0.85643903,0.83183439,1.27851949,0.00000000,0.42551529,0.18128986
-4.82341171,2.02819362,0.02005516,0.03923185,0.88054373,0.88003873,1.32276471,0.00000000,0.42401452,0.18685903
-4.81740870,2.10324620,0.01858295,0.04058444,0.90163939,0.92984253,1.36524186,0.00000000,0.42199238,0.19197858
-4.81140570,2.17672108,0.01717844,0.04177505,0.91947498,0.98092163,1.40560184,0.00000000,0.41939423,0.19661118
-4.80540270,2.24802115,0.01584622,0.04279163,0.93386455,1.03290585,1.44352624,0.00000000,0.41617427,0.20072872
-4.79939970,2.31656417,0.01458897,0.04362539,0.94469452,1.08538191,1.47873498,0.00000000,0.41229988,0.20431310
-4.79339670,2.38179276,0.01340772,0.04427091,0.95192831,1.13789740,1.51099220,0.00000000,0.40775536,0.20735646
-4.78739370,2.44318319,0.01230201,0.04472621,0.95560797,1.18996614,1.54011023,0.00000000,0.40254480,0.20986109
-4.78139070,2.50025258,0.01127022,0.04499267,0.95585283,1.24107462,1.56595151,0.00000000,0.39669396,0.21183890
-4.77538769,2.55256478,0.01030984,0.04507482,0.95285507,1.29068988,1.58842855,0.00000000,0.39025098,0.21331047
-4.76938469,2.59973489,0.00941773,0.04498012,0.94687254,1.33826855,1.60750214,0.00000000,0.38328584,0.21430389
-4.76338169,2.64143294,0.00859044,0.04471855,0.93821929,1.38326717,1.62317815,0.00000000,0.37588876,0.21485330
-4.75737869,2.67738691,0.00782438,0.04430225,0.92725423,1.42515345,1.63550336,0.00000000,0.36816749,0.21499737
-4.75137569,2.70738558,0.00711612,0.04374509,0.91436874,1.46341848,1.64456087,0.00000000,0.36024385,0.21477775
-4.74537269,2.73128160,0.00646247,0.04306221,0.89997379,1.49758943,1.65046548,0.00000000,0.35224961,0.21423765
-4.73936968,2.74899504,0.00586072,0.04226970,0.88448744,1.52724244,1.65335971,0.00000000,0.34432213,0.21342065
-4.73336668,2.76051756,0.00530866,0.04138416,0.86832335,1.55201536,1.65341072,0.00000000,0.33660009,0.21236976
-4.72736368,2.76591743,0.00480473,0.04042249,0.85188089,1.57161969,1.65080840,0.00000000,0.32921939,0.21112689
-4.72136068,2.76534511,0.00434802,0.03940158,0.83553741,1.58585144,1.64576502,0.00000000,0.32230983,0.20973262
-4.71535768,2.75903914,0.00393834,0.03833823,0.81964290,1.59460020,1.63851613,0.00000000,0.31599245,0.20822643
-4.70935468,2.74733202,0.00357622,0.03724904,0.80451728,1.59785614,1.62932272,0.00000000,0.31037794,0.20664722
-4.70335168,2.73065534,0.00326292,0.03615038,0.79045020,1.59571438,1.61847437,0.00000000,0.30556602,0.20503412
-4.69734867,2.70954363,0.00300047,0.03505844,0.77770313,1.58837651,1.60629271,0.00000000,0.30164592,0.20342748
-4.69134567,2.68463619,0.00279162,0.03398929,0.76651342,1.57614895,1.59313499,0.00000000,0.29869771,0.20186990
-4.68534267,2.65667624,0.00263989,0.03295890,0.75709972,1.55943817,1.57939680,0.00000000,0.29679443,0.20040725
-4.67933967,2.62650673,0.00254954,0.03198327,0.74966814,1.53874267,1.56551363,0.00000000,0.29600471,0.19908941
-4.67333667,2.59506235,0.00252557,0.03107840,0.74441850,1.51464208,1.55196052,0.00000000,0.29639559,0.19797081
-4.66733367,2.56335743,0.00257372,0.03026026,0.74154998,1.48778351,1.53924942,0.00000000,0.29803532,0.19711051
-4.66133067,2.53246960,0.00270038,0.02954475,0.74126547,1.45886573,1.52792382,0.00000000,0.30099562,0.19657173
-4.65532766,2.50351919,0.00291255,0.02894747,0.74377413,1.42862165,1.51855049,0.00000000,0.30535330,0.19642095
-4.64932466,2.47764493,0.00321775,0.02848351,0.74929161,1.39779964,1.51170832,0.00000000,0.31119086,0.19672639
-4.64332166,2.45597625,0.00362387,0.02816714,0.75803780,1.36714445,1.50797436,0.00000000,0.31859592,0.19755596
