energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.39469735,2.58516137,1.36809899,1.04545554,0.00121976,0.02820941,0.25294003,0.86375895,0.00637005,0.29142233
-3.38869435,2.68186334,1.43441395,1.09167660,0.00122522,0.02894811,0.26379831,0.88771044,0.00664608,0.29217963
-3.38269135,2.77420044,1.49820263,1.13595124,0.00123102,0.02965859,0.27412178,0.91069487,0.00693852,0.29183508
-3.37668834,2.86061780,1.55845460,1.17752141,0.00123640,0.03034439,0.28372178,0.93231338,0.00724285,0.29041693
-3.37068534,2.93961380,1.61417893,1.21565106,0.00124065,0.03100942,0.29241981,0.95218295,0.00755439,0.28796893
-3.36468234,3.00977815,1.66443119,1.24964745,0.00124305,0.03165758,0.30005193,0.96994299,0.00786841,0.28454782
-3.35867934,3.06982854,1.70833967,1.27888166,0.00124298,0.03229242,0.30647279,0.98526197,0.00818021,0.28022069
-3.35267634,3.11864480,1.74512985,1.30280753,0.00123988,0.03291676,0.31155923,0.99784386,0.00848521,0.27506245
-3.34667334,3.15529906,1.77414604,1.32097827,0.00123328,0.03353233,0.31521325,1.00743423,0.00877903,0.26915350
-3.34067034,3.17908095,1.79486950,1.33306008,0.00122283,0.03413949,0.31736429,1.01382574,0.00905748,0.26257754
-3.33466733,3.18951684,1.80693217,1.33884226,0.00120828,0.03473690,0.31797067,1.01686299,0.00931669,0.25541990
-3.32866433,3.18638235,1.81012571,1.33824343,0.00118953,0.03532145,0.31702019,1.01644635,0.00955306,0.24776606
-3.32266133,3.16970782,1.80440543,1.33131365,0.00116660,0.03588810,0.31452998,1.01253473,0.00976337,0.23970062
-3.31665833,3.13977654,1.78988926,1.31823238,0.00113963,0.03642998,0.31054540,1.00514718,0.00994471,0.23130662
-3.31065533,3.09711593,1.76685175,1.29930253,0.00110888,0.03693846,0.30513826,0.99436314,0.01009461,0.22266506
-3.30465233,3.04248212,1.73571364,1.27494076,0.00107474,0.03740349,0.29840443,0.98032134,0.01021095,0.21385477
-3.29864932,2.97683862,1.69702750,1.24566458,0.00103767,0.03781392,0.29046078,0.96321747,0.01029208,0.20495235
-3.29264632,2.90133002,1.65146022,1.21207678,0.00099825,0.03815800,0.28144189,0.94330054,0.01033681,0.19603223
-3.28664332,2.81725170,1.59977295,1.17484784,0.00095710,0.03842391,0.27149630,0.92086809,0.01034443,0.18716678
-3.28064032,2.72601678,1.54279956,1.13469697,0.00091489,0.03860041,0.26078279,0.89626036,0.01031479,0.17842630
-3.27463732,2.62912131,1.48142426,1.09237257,0.00087233,0.03867745,0.24946660,0.86985369,0.01024829,0.16987898
-3.26863432,2.52810902,1.41655927,1.04863268,0.00083012,0.03864683,0.23771574,0.84205313,0.01014594,0.16159071
-3.26263132,2.42453657,1.34912322,1.00422613,0.00078895,0.03850279,0.22569762,0.81328458,0.01000941,0.15362475
-3.25662831,2.31994029,1.28002091,0.95987496,0.00074948,0.03824256,0.21357584,0.78398665,0.00984097,0.14604121
-3.25062531,2.21580525,1.21012493,0.91625862,0.00071232,0.03786683,0.20150748,0.75460235,0.00964360,0.13889643
-3.24462231,2.11353737,1.14025960,0.87400024,0.00067800,0.03738000,0.18964070,0.72557081,0.00942087,0.13224221
-3.23861931,2.01443904,1.07118738,0.83365546,0.00064699,0.03679039,0.17811272,0.69731923,0.00917697,0.12612495
-3.23261631,1.91968874,1.00359804,0.79570388,0.00061966,0.03611023,0.16704828,0.67025519,0.00891663,0.12058480
-3.22661331,1.83032484,0.93810061,0.76054331,0.00059628,0.03535549,0.15655842,0.64475943,0.00864504,0.11565474
-3.22061031,1.74723379,0.87521806,0.72848679,0.00057702,0.03454553,0.14673966,0.62117937,0.00836776,0.11135980
-3.21460730,1.67114266,0.81538462,0.69976240,0.00056194,0.03370257,0.13767349,0.59982333,0.00809055,0.10771630
-3.20860430,1.60261606,0.75894559,0.67451566,0.00055101,0.03285111,0.12942618,0.58095573,0.00781929,0.10473136
-3.20260130,1.54205711,0.70615944,0.65281433,0.00054409,0.03201706,0.12204881,0.56479319,0.00755980,0.10240247
-3.19659830,1.48971241,0.65720188,0.63465529,0.00054096,0.03122696,0.11557762,0.55150190,0.00731768,0.10071746
-3.19059530,1.44568050,0.61217168,0.61997328,0.00054131,0.03050704,0.11003450,0.54119599,0.00709818,0.09965456
-3.18459230,1.40992350,0.57109788,0.60865097,0.00054477,0.02988232,0.10542766,0.53393717,0.00690601,0.09918288
-3.17858929,1.38228138,0.53394811,0.60053003,0.00055090,0.02937566,0.10175256,0.52973564,0.00674526,0.09926304
-3.17258629,1.36248835,0.50063762,0.59542275,0.00055923,0.02900699,0.09899283,0.52855208,0.00661925,0.09984818
-3.16658329,1.35019071,0.47103872,0.59312371,0.00056925,0.02879257,0.09712145,0.53030079,0.00653047,0.10088508
-3.16058029,1.34496556,0.44499030,0.59342102,0.00058044,0.02874435,0.09610194,0.53485385,0.00648047,0.10231556
-3.15457729,1.34633964,0.42230710,0.59610674,0.00059229,0.02886959,0.09588967,0.54204613,0.00646988,0.10407805
-3.14857429,1.35380756,0.40278836,0.60098601,0.00060429,0.02917057,0.09643320,0.55168091,0.00649838,0.10610919
-3.14257129,1.36684892,0.38622573,0.60788454,0.00061597,0.02964451,0.09767562,0.56353603,0.00656475,0.10834551
-3.13656828,1.38494358,0.37241006,0.61665417,0.00062689,0.03028367,0.09955590,0.57737024,0.00666692,0.11072510
-3.13056528,1.40758455,0.36113704,0.62717632,0.00063664,0.03107565,0.10201017,0.59292951,0.00680204,0.11318911
-3.12456228,1.43428819,0.35221142,0.63936309,0.00064490,0.03200384,0.10497296,0.60995320,0.00696660,0.11568325
-3.11855928,1.46460135,0.34544991,0.65315623,0.00065137,0.03304801,0.10837822,0.62817964,0.00715657,0.11815888
-3.11255628,1.49810535,0.34068260,0.66852384,0.00065583,0.03418502,0.11216029,0.64735122,0.00736747,0.12057407
-3.10655328,1.53441682,0.33775323,0.68545516,0.00065812,0.03538960,0.11625465,0.66721855,0.00759458,0.12289416
-3.10055028,1.57318566,0.33651806,0.70395376,0.00065814,0.03663524,0.12059852,0.68754392,0.00783304,0.12509221
-3.09454727,1.61409042,0.33684398,0.72402940,0.00065584,0.03789502,0.12513116,0.70810367,0.00807794,0.12714897
-3.08854427,1.65683166,0.33860570,0.74568925,0.00065123,0.03914247,0.12979414,0.72868983,0.00832452,0.12905270
-3.08254127,1.70112383,0.34168249,0.76892875,0.00064436,0.04035238,0.13453129,0.74911083,0.00856818,0.13079860
-3.07653827,1.74668657,0.34595476,0.79372287,0.00063535,0.04150151,0.13928856,0.76919161,0.00880465,0.13238808
-3.07053527,1.79323601,0.35130066,0.82001814,0.00062433,0.04256924,0.14401382,0.78877318,0.00903001,0.13382784
-3.06453227,1.84047694,0.35759300,0.84772609,0.00061148,0.04353806,0.14865650,0.80771191,0.00924073,0.13512879
-3.05852926,1.88809657,0.36469683,0.87671843,0.00059702,0.04439397,0.15316732,0.82587868,0.00943374,0.13630496
-3.05252626,1.93576050,0.37246774,0.90682442,0.00058118,0.04512672,0.15749801,0.84315822,0.00960645,0.13737241
-3.04652326,1.98311135,0.38075120,0.93783060,0.00056420,0.04572996,0.16160112,0.85944869,0.00975671,0.13834822
-3.04052026,2.02977049,0.38938282,0.96948305,0.00054637,0.04620117,0.16543007,0.87466179,0.00988286,0.13924959
-3.03451726,2.07534284,0.39818979,1.00149209,0.00052798,0.04654162,0.16893929,0.88872341,0.00998367,0.14009313
-3.02851426,2.11942470,0.40699324,1.03353930,0.00050931,0.04675607,0.17208465,0.90157483,0.01005837,0.14089431
-3.02251126,2.16161426,0.41561160,1.06528650,0.00049066,0.04685253,0.17482403,0.91317453,0.01010661,0.14166723
-3.01650825,2.20152424,0.42386462,1.09638628,0.00047236,0.04684179,0.17711816,0.92350036,0.01012843,0.14242446
-3.01050525,2.23879588,0.43157793,1.12649354,0.00045470,0.04673708,0.17893167,0.93255206,0.01012426,0.14317714
-3.00450225,2.27311346,0.43858786,1.15527732,0.00043799,0.04655352,0.18023412,0.94035365,0.01009490,0.14393524
-2.99849925,2.30421826,0.44474624,1.18243249,0.00042253,0.04630764,0.18100129,0.94695570,0.01004149,0.14470787
-2.99249625,2.33192123,0.44992480,1.20769037,0.00040860,0.04601687,0.18121629,0.95243700,0.00996549,0.14550370
-2.98649325,2.35611310,0.45401909,1.23082792,0.00039648,0.04569905,0.18087067,0.95690536,0.00986865,0.14633129
-2.98049025,2.37677152,0.45695153,1.25167481,0.00038643,0.04537189,0.17996534,0.96049748,0.00975299,0.14719944
-2.97448724,2.39396422,0.45867340,1.27011819,0.00037870,0.04505253,0.17851119,0.96337749,0.00962074,0.14811735
-2.96848424,2.40784827,0.45916578,1.28610464,0.00037348,0.04475707,0.17652950,0.96573428,0.00947434,0.14909472
-2.96248124,2.41866497,0.45843920,1.29963956,0.00037099,0.04450015,0.17405184,0.96777743,0.00931634,0.15014159
-2.95647824,2.42673081,0.45653224,1.31078386,0.00037137,0.04429464,0.17111976,0.96973199,0.00914935,0.15126805
-2.95047524,2.43242501,0.45350894,1.31964842,0.00037477,0.04415128,0.16778391,0.97183225,0.00897602,0.15248385
-2.94447224,2.43617413,0.44945535,1.32638656,0.00038129,0.04407848,0.16410297,0.97431474,0.00879893,0.15379778
-2.93846923,2.43843499,0.44447540,1.33118535,0.00039102,0.04408214,0.16014214,0.97741084,0.00862054,0.15521708
-2.93246623,2.43967671,0.43868625,1.33425600,0.00040402,0.04416556,0.15597138,0.98133938,0.00844314,0.15674671
-2.92646323,2.44036296,0.43221356,1.33582431,0.00042032,0.04432944,0.15166358,0.98629950,0.00826880,0.15838875
-2.92046023,2.44093553,0.42518673,1.33612158,0.00043994,0.04457196,0.14729247,0.99246428,0.00809933,0.16014183
-2.91445723,2.44179994,0.41773458,1.33537651,0.00046289,0.04488892,0.14293067,0.99997519,0.00793626,0.16200065
-2.90845423,2.44331387,0.40998153,1.33380860,0.00048915,0.04527398,0.13864778,1.00893786,0.00778080,0.16395576
-2.90245123,2.44577870,0.40204441,1.33162321,0.00051871,0.04571895,0.13450856,1.01941892,0.00763391,0.16599343
-2.89644822,2.44943438,0.39403021,1.32900839,0.00055156,0.04621410,0.13057145,1.03144430,0.00749626,0.16809574
-2.89044522,2.45445738,0.38603448,1.32613340,0.00058767,0.04674856,0.12688729,1.04499860,0.00736830,0.17024088
-2.88444222,2.46096141,0.37814064,1.32314869,0.00062701,0.04731062,0.12349837,1.06002551,0.00725031,0.17240357
-2.87843922,2.46900023,0.37041991,1.32018707,0.00066956,0.04788815,0.12043777,1.07642913,0.00714243,0.17455556
-2.87243622,2.47857193,0.36293186,1.31736552,0.00071528,0.04846890,0.11772904,1.09407576,0.00704474,0.17666624
-2.86643322,2.48962385,0.35572526,1.31478724,0.00076412,0.04904076,0.11538615,1.11279615,0.00695729,0.17870332
-2.86043022,2.50205745,0.34883927,1.31254356,0.00081602,0.04959197,0.11341371,1.13238776,0.00688019,0.18063335
-2.85442721,2.51573263,0.34230458,1.31071526,0.00087086,0.05011130,0.11180742,1.15261722,0.00681357,0.18242233
-2.84842421,2.53047104,0.33614455,1.30937305,0.00092853,0.05058810,0.11055467,1.17322256,0.00675765,0.18403618
-2.84242121,2.54605815,0.33037602,1.30857716,0.00098884,0.05101232,0.10963533,1.19391554,0.00671274,0.18544112
-2.83641821,2.56224438,0.32500998,1.30837591,0.00105156,0.05137450,0.10902260,1.21438400,0.00667918,0.18660401
-2.83041521,2.57874534,0.32005182,1.30880358,0.00111637,0.05166565,0.10868399,1.23429448,0.00665738,0.18749255
-2.82441221,2.59524190,0.31550136,1.30987780,0.00118290,0.05187724,0.10858232,1.25329527,0.00664768,0.18807560
-2.81840920,2.61138056,0.31135264,1.31159678,0.00125069,0.05200105,0.10867675,1.27102024,0.00665036,0.18832333
-2.81240620,2.62677500,0.30759359,1.31393707,0.00131923,0.05202916,0.10892382,1.28709345,0.00666556,0.18820754
-2.80640320,2.64100924,0.30420573,1.31685206,0.00138789,0.05195395,0.10927856,1.30113486,0.00669318,0.18770202
-2.80040020,2.65364328,0.30116395,1.32027181,0.00145602,0.05176813,0.10969551,1.31276718,0.00673289,0.18678299
-2.79439720,2.66422135,0.29843655,1.32410453,0.00152287,0.05146487,0.11012980,1.32162374,0.00678399,0.18542968
-2.78839420,2.67228308,0.29598569,1.32823991,0.00158769,0.05103800,0.11053816,1.32735729,0.00684547,0.18362500
-2.78239120,2.67737741,0.29376816,1.33255447,0.00164969,0.05048228,0.11087994,1.32964953,0.00691593,0.18135628
-2.77638819,2.67907900,0.29173670,1.33691873,0.00170809,0.04979364,0.11111807,1.32822086,0.00699360,0.17861613
-2.77038519,2.67700624,0.28984179,1.34120607,0.00176216,0.04896958,0.11121990,1.32283996,0.00707642,0.17540319
-2.76438219,2.67084035,0.28803375,1.34530285,0.00181121,0.04800948,0.11115806,1.31333281,0.00716203,0.17172293
-2.75837919,2.66034432,0.28626530,1.34911917,0.00185468,0.04691491,0.11091114,1.29959042,0.00724788,0.16758825
-2.75237619,2.64538064,0.28449425,1.35259985,0.00189210,0.04568991,0.11046421,1.28157510,0.00733134,0.16301990
-2.74637319,2.62592684,0.28268627,1.35573472,0.00192318,0.04434122,0.10980930,1.25932451,0.00740978,0.15804674
-2.74037019,2.60208769,0.28081763,1.35856781,0.00194779,0.04287833,0.10894561,1.23295351,0.00748066,0.15270560
-2.73436718,2.57410325,0.27887755,1.36120450,0.00196603,0.04131352,0.10787964,1.20265340,0.00754172,0.14704093
-2.72836418,2.54235209,0.27687031,1.36381629,0.00197819,0.03966172,0.10662504,1.16868867,0.00759101,0.14110405
-2.72236118,2.50734919,0.27481665,1.36664267,0.00198481,0.03794030,0.10520237,1.13139121,0.00762703,0.13495219
-2.71635818,2.46973845,0.27275461,1.36998967,0.00198666,0.03616865,0.10363865,1.09115235,0.00764879,0.12864720
-2.71035518,2.43027979,0.27073955,1.37422507,0.00198473,0.03436777,0.10196676,1.04841296,0.00765589,0.12225403
-2.70435218,2.38983134,0.26884339,1.37977018,0.00198024,0.03255970,0.10022465,1.00365220,0.00764849,0.11583909
-2.69834917,2.34932710,0.26715302,1.38708830,0.00197461,0.03076694,0.09845450,0.95737523,0.00762739,0.10946850
-2.69234617,2.30975112,0.26576794,1.39667031,0.00196945,0.02901178,0.09670170,0.91010057,0.00759392,0.10320638
-2.68634317,2.27210883,0.26479719,1.40901769,0.00196650,0.02731567,0.09501380,0.86234750,0.00754995,0.09711312
-2.68034017,2.23739677,0.26435564,1.42462359,0.00196762,0.02569863,0.09343936,0.81462406,0.00749777,0.09124393
-2.67433717,2.20657160,0.26455979,1.44395267,0.00197475,0.02417863,0.09202678,0.76741598,0.00743998,0.08564745
-2.66833417,2.18051962,0.26552326,1.46742031,0.00198983,0.02277118,0.09082315,0.72117703,0.00737940,0.08036474
-2.66233117,2.16002763,0.26735211,1.49537211,0.00201478,0.02148888,0.08987305,0.67632074,0.00731892,0.07542847
-2.65632816,2.14575635,0.27014016,1.52806429,0.00205144,0.02034112,0.08921742,0.63321398,0.00726134,0.07086249
-2.65032516,2.13821695,0.27396450,1.56564596,0.00210151,0.01933398,0.08889254,0.59217221,0.00720928,0.06668167
-2.64432216,2.13775171,0.27888145,1.60814377,0.00216649,0.01847013,0.08892898,0.55345643,0.00716503,0.06289203
-2.63831916,2.14451931,0.28492291,1.65544978,0.00224763,0.01774889,0.08935077,0.51727188,0.00713044,0.05949121
-2.63231616,2.15848509,0.29209356,1.70731307,0.00234589,0.01716642,0.09017465,0.48376808,0.00710683,0.05646908
-2.62631316,2.17941693,0.30036874,1.76333545,0.00246187,0.01671598,0.09140943,0.45304030,0.00709491,0.05380865
-2.62031016,2.20688650,0.30969325,1.82297174,0.00259575,0.01638828,0.09305565,0.42513212,0.00709477,0.05148701
-2.61430715,2.24027622,0.31998117,1.88553468,0.00274731,0.01617187,0.09510524,0.40003883,0.00710586,0.04947649
-2.60830415,2.27879155,0.33111657,1.95020465,0.00291584,0.01605362,0.09754156,0.37771162,0.00712698,0.04774574
-2.60230115,2.32147845,0.34295525,2.01604380,0.00310014,0.01601913,0.10033949,0.35806223,0.00715636,0.04626095
-2.59629815,2.36724545,0.35532741,2.08201455,0.00329853,0.01605330,0.10346583,0.34096794,0.00719171,0.04498689
-2.59029515,2.41488973,0.36804113,2.14700193,0.00350883,0.01614071,0.10687982,0.32627673,0.00723033,0.04388798
-2.58429215,2.46312660,0.38088662,2.20983900,0.00372840,0.01626613,0.11053390,0.31381257,0.00726919,0.04292921
-2.57828914,2.51062149,0.39364113,2.26933491,0.00395416,0.01641488,0.11437458,0.30338054,0.00730507,0.04207701
-2.57228614,2.55602349,0.40607428,2.32430453,0.00418264,0.01657321,0.11834347,0.29477192,0.00733469,0.04129988
-2.56628314,2.59799973,0.41795372,2.37359896,0.00441008,0.01672861,0.12237847,0.28776897,0.00735483,0.04056899
-2.56028014,2.63526937,0.42905094,2.41613586,0.00463245,0.01687006,0.12641496,0.28214956,0.00736242,0.03985860
-2.55427714,2.66663659,0.43914708,2.45092879,0.00484561,0.01698820,0.13038710,0.27769137,0.00735471,0.03914637
-2.54827414,2.69102137,0.44803856,2.47711467,0.00504537,0.01707551,0.13422912,0.27417591,0.00732929,0.03841358
-2.54227114,2.70748754,0.45554235,2.49397841,0.00522760,0.01712638,0.13787665,0.27139207,0.00728424,0.03764517
-2.53626813,2.71526725,0.46150089,2.50097418,0.00538840,0.01713715,0.14126797,0.26913941,0.00721812,0.03682978
-2.53026513,2.71378136,0.46578631,2.49774267,0.00552413,0.01710616,0.14434520,0.26723107,0.00713005,0.03595967
-2.52426213,2.70265521,0.46830415,2.48412373,0.00563159,0.01703368,0.14705549,0.26549638,0.00701970,0.03503061
-2.51825913,2.68172967,0.46899623,2.46016427,0.00570809,0.01692194,0.14935205,0.26378307,0.00688729,0.03404166
-2.51225613,2.65106708,0.46784283,2.42612124,0.00575153,0.01677499,0.15119510,0.26195923,0.00673358,0.03299500
-2.50625313,2.61095231,0.46486411,2.38245948,0.00576049,0.01659872,0.15255277,0.25991496,0.00655979,0.03189564
-2.50025013,2.56188881,0.46012059,2.32984487,0.00573425,0.01640071,0.15340177,0.25756360,0.00636759,0.03075120
-2.49424712,2.50459008,0.45371299,2.26913286,0.00567284,0.01619019,0.15372805,0.25484282,0.00615900,0.02957160
-2.48824412,2.43996676,0.44578122,2.20135272,0.00557701,0.01597796,0.15352724,0.25171523,0.00593638,0.02836878
-2.48224112,2.36910967,0.43650254,2.12768819,0.00544824,0.01577626,0.15280498,0.24816874,0.00570227,0.02715638
-2.47623812,2.29326941,0.42608912,2.04945475,0.00528866,0.01559867,0.15157705,0.24421652,0.00545943,0.02594944
-2.47023512,2.21383267,0.41478480,1.96807438,0.00510100,0.01545998,0.14986937,0.23989660,0.00521070,0.02476407
-2.46423212,2.13229602,0.40286117,1.88504811,0.00488849,0.01537602,0.14771770,0.23527099,0.00495896,0.02361714
-2.45822911,2.05023739,0.39061307,1.80192719,0.00465477,0.01536345,0.14516720,0.23042435,0.00470709,0.02252593
-2.45222611,1.96928583,0.37835342,1.72028315,0.00440376,0.01543957,0.14227174,0.22546223,0.00445791,0.02150782
-2.44622311,1.89108988,0.36640752,1.64167760,0.00413957,0.01562196,0.13909293,0.22050870,0.00421417,0.02057993
-2.44022011,1.81728513,0.35510681,1.56763193,0.00386636,0.01592819,0.13569896,0.21570350,0.00397848,0.01975881
-2.43421711,1.74946123,0.34478215,1.49959766,0.00358823,0.01637542,0.13216312,0.21119869,0.00375331,0.01906014
-2.42821411,1.68912894,0.33575676,1.43892764,0.00330914,0.01697992,0.12856218,0.20715477,0.00354096,0.01849843
-2.42221111,1.63768758,0.32833883,1.38684865,0.00303280,0.01775661,0.12497454,0.20373640,0.00334357,0.01808671
-2.41620810,1.59639361,0.32281397,1.34443573,0.00276261,0.01871852,0.12147824,0.20110777,0.00316305,0.01783632
-2.41020510,1.56633068,0.31943769,1.31258877,0.00250158,0.01987623,0.11814890,0.19942773,0.00300113,0.01775671
-2.40420210,1.54838201,0.31842799,1.29201161,0.00225231,0.02123729,0.11505760,0.19884486,0.00285928,0.01785522
-2.39819910,1.54320572,0.31995837,1.28319434,0.00201699,0.02280570,0.11226882,0.19949253,0.00273878,0.01813705
-2.39219610,1.55121395,0.32415144,1.28639912,0.00179734,0.02458141,0.10983852,0.20148434,0.00264062,0.01860513
-2.38619310,1.57255648,0.33107337,1.30165011,0.00159468,0.02655982,0.10781244,0.20490993,0.00256557,0.01926016
-2.38019010,1.60710988,0.34072954,1.32872812,0.00140994,0.02873151,0.10622458,0.20983143,0.00251409,0.02010068
-2.37418709,1.65447275,0.35306152,1.36717029,0.00124369,0.03108196,0.10509619,0.21628084,0.00248640,0.02112320
-2.36818409,1.71396787,0.36794567,1.41627542,0.00109622,0.03359148,0.10443502,0.22425836,0.00248242,0.02232241
-2.36218109,1.78465182,0.38519364,1.47511527,0.00096758,0.03623534,0.10423507,0.23373185,0.00250179,0.02369148
-2.35617809,1.86533238,0.40455475,1.54255198,0.00085762,0.03898397,0.10447685,0.24463763,0.00254388,0.02522233
-2.35017509,1.95459378,0.42572054,1.61726161,0.00076610,0.04180349,0.10512807,0.25688253,0.00260778,0.02690607
-2.34417209,2.05082965,0.44833128,1.69776377,0.00069276,0.04465635,0.10614478,0.27034718,0.00269233,0.02873338
-2.33816908,2.15228291,0.47198456,1.78245659,0.00063731,0.04750212,0.10747296,0.28489059,0.00279617,0.03069500
-2.33216608,2.25709196,0.49624557,1.86965651,0.00059959,0.05029857,0.10905050,0.30035569,0.00291771,0.03278214
-2.32616308,2.36334147,0.52065888,1.95764173,0.00057956,0.05300275,0.11080938,0.31657577,0.00305519,0.03498697
-2.32016008,2.46911649,0.54476139,2.04469805,0.00057737,0.05557225,0.11267812,0.33338143,0.00320675,0.03730300
-2.31415708,2.57255776,0.56809581,2.12916557,0.00059340,0.05796644,0.11458431,0.35060775,0.00337043,0.03972547
-2.30815408,2.67191613,0.59022439,2.20948463,0.00062829,0.06014780,0.11645711,0.36810140,0.00354422,0.04225166
-2.30215108,2.76560396,0.61074210,2.28423915,0.00068300,0.06208308,0.11822965,0.38572720,0.00372610,0.04488108
-2.29614807,2.85224130,0.62928891,2.35219566,0.00075876,0.06374442,0.11984123,0.40337383,0.00391413,0.04761560
-2.29014507,2.93069480,0.64556050,2.41233646,0.00085711,0.06511032,0.12123916,0.42095837,0.00410639,0.05045943
-2.28414207,3.00010756,0.65931703,2.46388529,0.00097991,0.06616628,0.12238027,0.43842929,0.00430113,0.05341905
-2.27813907,3.05991865,0.67038954,2.50632464,0.00112927,0.06690535,0.12323200,0.45576784,0.00449671,0.05650290
-2.27213607,3.10987130,0.67868363,2.53940370,0.00130753,0.06732825,0.12377295,0.47298749,0.00469165,0.05972107
-2.26613307,3.15000932,0.68418052,2.56313674,0.00151722,0.06744331,0.12399305,0.49013156,0.00488468,0.06308483
-2.26013007,3.18066215,0.68693515,2.57779200,0.00176096,0.06726604,0.12389318,0.50726903,0.00507473,0.06660605
-2.25412706,3.20241896,0.68707175,2.58387170,0.00204142,0.06681849,0.12348444,0.52448861,0.00526093,0.07029652
-2.24812406,3.21609341,0.68477694,2.58208402,0.00236115,0.06612831,0.12278700,0.54189153,0.00544263,0.07416731
-2.24212106,3.22268046,0.68029082,2.57330851,0.00272251,0.06522767,0.12182868,0.55958316,0.00561939,0.07822795
-2.23611806,3.22330746,0.67389646,2.55855647,0.00312754,0.06415191,0.12064327,0.57766404,0.00579098,0.08248566
-2.23011506,3.21918172,0.66590832,2.53892810,0.00357779,0.06293828,0.11926875,0.59622070,0.00595736,0.08694463
-2.22411206,3.21153700,0.65666016,2.51556829,0.00407423,0.06162446,0.11774548,0.61531669,0.00611867,0.09160517
-2.21810905,3.20158109,0.64649292,2.48962297,0.00461704,0.06024725,0.11611436,0.63498446,0.00627521,0.09646313
-2.21210605,3.19044694,0.63574308,2.46219761,0.00520552,0.05884126,0.11441516,0.65521827,0.00642741,0.10150914
-2.20610305,3.17914893,0.62473197,2.43431950,0.00583798,0.05743785,0.11268500,0.67596885,0.00657580,0.10672815
-2.20010005,3.16854624,0.61375636,2.40690513,0.00651157,0.05606411,0.11095704,0.69713974,0.00672096,0.11209896
-2.19409705,3.15931419,0.60308067,2.38073353,0.00722227,0.05474221,0.10925944,0.71858593,0.00686348,0.11759389
-2.18809405,3.15192457,0.59293079,2.35642626,0.00796484,0.05348892,0.10761464,0.74011464,0.00700393,0.12317864
-2.18209105,3.14663529,0.58348991,2.33443450,0.00873276,0.05231536,0.10603880,0.76148840,0.00714277,0.12881229
-2.17608804,3.14348919,0.57489606,2.31503310,0.00951836,0.05122707,0.10454168,0.78243039,0.00728033,0.13444750
-2.17008504,3.14232181,0.56724147,2.29832160,0.01031286,0.05022425,0.10312667,0.80263172,0.00741675,0.14003090
-2.16408204,3.14277737,0.56057359,2.28423161,0.01110651,0.04930225,0.10179109,0.82176062,0.00755192,0.14550372
-2.15807904,3.14433196,0.55489760,2.27254004,0.01188881,0.04845220,0.10052674,0.83947286,0.00768547,0.15080267
-2.15207604,3.14632292,0.55018020,2.26288751,0.01264874,0.04766185,0.09932058,0.85542341,0.00781669,0.15586099
-2.14607304,3.14798310,0.54635445,2.25480092,0.01337501,0.04691640,0.09815562,0.86927847,0.00794458,0.16060983
-2.14007004,3.14847868,0.54332555,2.24771962,0.01405638,0.04619951,0.09701184,0.88072774,0.00806783,0.16497977
-2.13406703,3.14694914,0.54097720,2.24102387,0.01468198,0.04549422,0.09586732,0.88949618,0.00818484,0.16890255
-2.12806403,3.14254791,0.53917845,2.23406501,0.01524163,0.04478394,0.09469928,0.89535494,0.00829379,0.17231299
-2.12206103,3.13448251,0.53779069,2.22619613,0.01572615,0.04405329,0.09348530,0.89813101,0.00839270,0.17515096
-2.11605803,3.12205256,0.53667474,2.21680237,0.01612766,0.04328893,0.09220435,0.89771508,0.00847954,0.17736342
-2.11005503,3.10468462,0.53569765,2.20532991,0.01643983,0.04248025,0.09083792,0.89406747,0.00855232,0.17890638
-2.10405203,3.08196248,0.53473915,2.19131261,0.01665808,0.04161990,0.08937104,0.88722168,0.00860923,0.17974680
-2.09804902,3.05365194,0.53369739,2.17439556,0.01677975,0.04070420,0.08779312,0.87728562,0.00864879,0.17986427
-2.09204602,3.01971912,0.53249397,2.15435446,0.01680412,0.03973341,0.08609876,0.86444028,0.00866993,0.17925235
-2.08604302,2.98034163,0.53107785,2.13111031,0.01673249,0.03871184,0.08428832,0.84893602,0.00867215,0.17791962
-2.08004002,2.93591194,0.52942804,2.10473859,0.01656809,0.03764773,0.08236836,0.83108650,0.00865564,0.17589030
-2.07403702,2.88703293,0.52755507,2.07547261,0.01631592,0.03655314,0.08035181,0.81126067,0.00862134,0.17320435
-2.06803402,2.83450550,0.52550089,2.04370072,0.01598262,0.03544352,0.07825798,0.78987295,0.00857100,0.16991714
-2.06203102,2.77930864,0.52333731,2.00995728,0.01557617,0.03433730,0.07611233,0.76737209,0.00850722,0.16609862
-2.05602801,2.72257269,0.52116303,1.97490781,0.01510567,0.03325533,0.07394601,0.74422918,0.00843341,0.16183191
-2.05002501,2.66554663,0.51909918,1.93932859,0.01458098,0.03222022,0.07179522,0.72092521,0.00835375,0.15721158
-2.04402201,2.60956073,0.51728365,1.90408169,0.01401245,0.03125562,0.06970039,0.69793869,0.00827311,0.15234146
-2.03801901,2.55598600,0.51586451,1.87008622,0.01341058,0.03038551,0.06770519,0.67573387,0.00819688,0.14733219
-2.03201601,2.50619199,0.51499255,1.83828710,0.01278576,0.02963345,0.06585546,0.65474981,0.00813084,0.14229857
