energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.90395198,1.01668301,0.00996339,0.07054650,0.58556008,0.29014182,0.18262379,0.09958991,0.61059566,0.00000000
-5.89794897,1.10207133,0.00983173,0.07696683,0.63486361,0.31713431,0.19895941,0.10869943,0.65951103,0.00000000
-5.89194597,1.18889428,0.00973791,0.08357748,0.68513328,0.34473108,0.21562049,0.11795705,0.70881674,0.00000000
-5.88594297,1.27630434,0.00968040,0.09035221,0.73599041,0.37269911,0.23244974,0.12726809,0.75795453,0.00000000
-5.87993997,1.36340920,0.00965700,0.09726728,0.78705283,0.40079089,0.24927940,0.13653108,0.80634100,0.00000000
-5.87393697,1.44929295,0.00966512,0.10430255,0.83794630,0.42874977,0.26593474,0.14563978,0.85338171,0.00000000
-5.86793397,1.53303838,0.00970198,0.11144232,0.88831535,0.45631569,0.28223795,0.15448544,0.89848599,0.00000000
-5.86193097,1.61374956,0.00976485,0.11867583,0.93783313,0.48323101,0.29801216,0.16295920,0.94108205,0.00000000
-5.85592796,1.69057380,0.00985125,0.12599749,0.98620940,0.50924634,0.31308553,0.17095466,0.98063165,0.00000000
-5.84992496,1.76272183,0.00995904,0.13340652,1.03319626,0.53412590,0.32729517,0.17837036,1.01664376,0.00000000
-5.84392196,1.82948551,0.01008649,0.14090619,1.07859121,0.55765241,0.34049077,0.18511222,1.04868667,0.00000000
-5.83791896,1.89025226,0.01023235,0.14850256,1.12223719,0.57963107,0.35253779,0.19109578,1.07639810,0.00000000
-5.83191596,1.94451554,0.01039575,0.15620274,1.16401955,0.59989259,0.36332006,0.19624816,1.09949284,0.00000000
-5.82591296,1.99188114,0.01057613,0.16401276,1.20386016,0.61829511,0.37274172,0.20050972,1.11776764,0.00000000
-5.81990995,2.03206896,0.01077309,0.17193515,1.24170876,0.63472499,0.38072847,0.20383523,1.13110335,0.00000000
-5.81390695,2.06491050,0.01098621,0.17996630,1.27753229,0.64909640,0.38722801,0.20619474,1.13946407,0.00000000
-5.80790395,2.09034234,0.01121489,0.18809387,1.31130275,0.66134988,0.39220979,0.20757381,1.14289368,0.00000000
-5.80190095,2.10839622,0.01145808,0.19629430,1.34298448,0.67145002,0.39566405,0.20797346,1.14150992,0.00000000
-5.79589795,2.11918639,0.01171416,0.20453072,1.37252169,0.67938239,0.39760035,0.20740951,1.13549633,0.00000000
-5.78989495,2.12289521,0.01198078,0.21275128,1.39982732,0.68515005,0.39804554,0.20591167,1.12509274,0.00000000
-5.78389195,2.11975792,0.01225471,0.22088828,1.42477404,0.68876994,0.39704150,0.20352219,1.11058463,0.00000000
-5.77788894,2.11004775,0.01253178,0.22885799,1.44718820,0.69026933,0.39464271,0.20029425,1.09229209,0.00000000
-5.77188594,2.09406209,0.01280696,0.23656151,1.46684752,0.68968275,0.39091381,0.19629028,1.07055889,0.00000000
-5.76588294,2.07211082,0.01307432,0.24388648,1.48348289,0.68704956,0.38592735,0.19158001,1.04574218,0.00000000
-5.75987994,2.04450747,0.01332725,0.25070980,1.49678447,0.68241243,0.37976182,0.18623865,1.01820338,0.00000000
-5.75387694,2.01156361,0.01355864,0.25690125,1.50641215,0.67581682,0.37250011,0.18034511,0.98830056,0.00000000
-5.74787394,1.97358685,0.01376110,0.26232790,1.51200994,0.66731149,0.36422847,0.17398034,0.95638258,0.00000000
-5.74187094,1.93088248,0.01392730,0.26685908,1.51322380,0.65695020,0.35503595,0.16722593,0.92278522,0.00000000
-5.73586793,1.88375840,0.01405029,0.27037183,1.50972190,0.64479425,0.34501439,0.16016293,0.88782925,0.00000000
-5.72986493,1.83253297,0.01412381,0.27275641,1.50121663,0.63091592,0.33425891,0.15287095,0.85182031,0.00000000
-5.72386193,1.77754515,0.01414263,0.27392183,1.48748681,0.61540245,0.32286880,0.14542760,0.81505057,0.00000000
-5.71785893,1.71916597,0.01410288,0.27380091,1.46839932,0.59836031,0.31094864,0.13790814,0.77780160,0.00000000
-5.71185593,1.65781061,0.01400230,0.27235476,1.44392873,0.57991949,0.29860971,0.13038546,0.74034834,0.00000000
-5.70585293,1.59395001,0.01384046,0.26957648,1.41417390,0.56023749,0.28597132,0.12293021,0.70296361,0.00000000
-5.69984992,1.52812119,0.01361890,0.26549376,1.37937073,0.53950264,0.27316211,0.11561114,0.66592277,0.00000000
-5.69384692,1.46093542,0.01334123,0.26017036,1.33990026,0.51793659,0.26032098,0.10849553,0.62950814,0.00000000
-5.68784392,1.39308355,0.01301315,0.25370638,1.29629166,0.49579574,0.24759777,0.10164970,0.59401272,0.00000000
-5.68184092,1.32533796,0.01264234,0.24623730,1.24921996,0.47337130,0.23515330,0.09513948,0.55974303,0.00000000
-5.67583792,1.25855086,0.01223834,0.23793179,1.19949851,0.45098812,0.22315897,0.08903064,0.52702062,0.00000000
-5.66983492,1.19364858,0.01181236,0.22898842,1.14806644,0.42900208,0.21179554,0.08338914,0.49618213,0.00000000
-5.66383192,1.13162207,0.01137698,0.21963144,1.09597173,0.40779605,0.20125140,0.07828136,0.46757786,0.00000000
-5.65782891,1.07351371,0.01094584,0.21010572,1.04435038,0.38777471,0.19172009,0.07377394,0.44156868,0.00000000
-5.65182591,1.02040060,0.01053331,0.20067109,0.99440257,0.36935804,0.18339709,0.06993353,0.41852130,0.00000000
-5.64582291,0.97337502,0.01015409,0.19159625,0.94736647,0.35297394,0.17647615,0.06682627,0.39880219,0.00000000
-5.63981991,0.93352227,0.00982281,0.18315248,0.90449071,0.33904996,0.17114493,0.06451695,0.38276999,0.00000000
-5.63381691,0.90189659,0.00955368,0.17560721,0.86700600,0.32800431,0.16758033,0.06306798,0.37076687,0.00000000
-5.62781391,0.87949572,0.00936001,0.16921784,0.83609682,0.32023659,0.16594336,0.06253809,0.36310890,0.00000000
-5.62181091,0.86723457,0.00925393,0.16422559,0.81287360,0.31611805,0.16637392,0.06298086,0.36007588,0.00000000
-5.61580790,0.86591883,0.00924598,0.16084985,0.79834595,0.31598191,0.16898547,0.06444296,0.36190067,0.00000000
-5.60980490,0.87621881,0.00934480,0.15928283,0.79339740,0.32011376,0.17385981,0.06696237,0.36875868,0.00000000
-5.60380190,0.89864455,0.00955685,0.15968476,0.79876185,0.32874227,0.18104221,0.07056646,0.38075765,0.00000000
-5.59779890,0.93352246,0.00988618,0.16217956,0.81500214,0.34203042,0.19053701,0.07527006,0.39792816,0.00000000
-5.59179590,0.98097452,0.01033423,0.16685114,0.84249104,0.36006746,0.20230389,0.08107361,0.42021534,0.00000000
-5.58579290,1.04090062,0.01089967,0.17374027,0.88139492,0.38286191,0.21625510,0.08796147,0.44747214,0.00000000
-5.57978989,1.11296475,0.01157838,0.18284220,0.93166059,0.41033572,0.23225378,0.09590047,0.47945454,0.00000000
-5.57378689,1.19658601,0.01236340,0.19410503,0.99300555,0.44232004,0.25011356,0.10483878,0.51581915,0.00000000
-5.56778389,1.29093495,0.01324503,0.20742886,1.06491241,0.47855268,0.26959966,0.11470529,0.55612347,0.00000000
-5.56178089,1.39493614,0.01421094,0.22266598,1.14662777,0.51867768,0.29043147,0.12540941,0.59982919,0.00000000
-5.55577789,1.50727743,0.01524640,0.23962202,1.23716630,0.56224719,0.31228692,0.13684156,0.64630856,0.00000000
-5.54977489,1.62642626,0.01633460,0.25805826,1.33532038,0.60872580,0.33480836,0.14887424,0.69485414,0.00000000
-5.54377189,1.75065345,0.01745701,0.27769510,1.43967592,0.65749758,0.35761010,0.16136386,0.74469167,0.00000000
-5.53776888,1.87806418,0.01859380,0.29821685,1.54863443,0.70787571,0.38028741,0.17415318,0.79499601,0.00000000
-5.53176588,2.00663586,0.01972440,0.31927769,1.66044163,0.75911489,0.40242665,0.18707447,0.84490980,0.00000000
-5.52576288,2.13426234,0.02082801,0.34050888,1.77322229,0.81042613,0.42361647,0.19995323,0.89356427,0.00000000
-5.51975988,2.25880315,0.02188420,0.36152705,1.88502083,0.86099377,0.44345942,0.21261247,0.94010171,0.00000000
-5.51375688,2.37813672,0.02287352,0.38194348,1.99384699,0.90999436,0.46158383,0.22487734,0.98369876,0.00000000
-5.50775388,2.49021577,0.02377808,0.40137400,2.09772530,0.95661672,0.47765529,0.23657994,1.02358969,0.00000000
-5.50175088,2.59312296,0.02458214,0.41944933,2.19474695,1.00008272,0.49138741,0.24756434,1.05908888,0.00000000
-5.49574787,2.68512496,0.02527260,0.43582555,2.28312243,1.03966803,0.50255134,0.25769125,1.08961144,0.00000000
-5.48974487,2.76472268,0.02583945,0.45019413,2.36123292,1.07472202,0.51098355,0.26684254,1.11469127,0.00000000
-5.48374187,2.83069568,0.02627611,0.46229136,2.42767839,1.10468613,0.51659173,0.27492511,1.13399562,0.00000000
-5.47773887,2.88213883,0.02657966,0.47190656,2.48132057,1.12910997,0.51935815,0.28187413,1.14733554,0.00000000
-5.47173587,2.91848960,0.02675095,0.47888886,2.52131853,1.14766434,0.51934070,0.28765529,1.15467173,0.00000000
-5.46573287,2.93954447,0.02679455,0.48315209,2.54715543,1.16015078,0.51667114,0.29226613,1.15611540,0.00000000
-5.45972986,2.94546382,0.02671864,0.48467760,2.55865483,1.16650701,0.51155080,0.29573621,1.15192396,0.00000000
-5.45372686,2.93676449,0.02653465,0.48351476,2.55598565,1.16680799,0.50424383,0.29812613,1.14249182,0.00000000
-5.44772386,2.91430031,0.02625686,0.47977908,2.53965514,1.16126259,0.49506813,0.29952532,1.12833624,0.00000000
-5.44172086,2.87923105,0.02590188,0.47364801,2.51049000,1.15020567,0.48438441,0.30004878,1.11007917,0.00000000
-5.43571786,2.83298088,0.02548800,0.46535441,2.46960606,1.13408611,0.47258371,0.29983268,1.08842530,0.00000000
-5.42971486,2.77718775,0.02503455,0.45517812,2.41836765,1.11345097,0.46007393,0.29902915,1.06413747,0.00000000
-5.42371186,2.71364573,0.02456110,0.44343578,2.35833829,1.08892641,0.44726576,0.29780030,1.03801018,0.00000000
-5.41770885,2.64424252,0.02408677,0.43046942,2.29122450,1.06119622,0.43455872,0.29631179,1.01084233,0.00000000
-5.41170585,2.57089444,0.02362951,0.41663427,2.21881538,1.03097867,0.42232767,0.29472612,0.98341011,0.00000000
-5.40570285,2.49548169,0.02320538,0.40228626,2.14292018,0.99900258,0.41091039,0.29319601,0.95644117,0.00000000
-5.39969985,2.41978622,0.02282801,0.38776981,2.06530666,0.96598365,0.40059666,0.29185813,0.93059100,0.00000000
-5.39369685,2.34543485,0.02250807,0.37340635,1.98764285,0.93260194,0.39161932,0.29082739,0.90642241,0.00000000
-5.38769385,2.27384986,0.02225288,0.35948411,1.91144458,0.89948134,0.38414742,0.29019216,0.88438888,0.00000000
-5.38169085,2.20620883,0.02206620,0.34624957,1.83803091,0.86717191,0.37828202,0.29001062,0.86482248,0.00000000
-5.37568784,2.14341554,0.02194811,0.33390088,1.76848931,0.83613575,0.37405453,0.29030844,0.84792662,0.00000000
-5.36968484,2.08608275,0.02189508,0.32258360,1.70365179,0.80673682,0.37142773,0.29107788,0.83377407,0.00000000
-5.36368184,2.03452759,0.02190013,0.31238871,1.64408277,0.77923525,0.37029945,0.29227853,0.82231016,0.00000000
-5.35767884,1.98877952,0.02195324,0.30335315,1.59007892,0.75378606,0.37050871,0.29383952,0.81336111,0.00000000
-5.35167584,1.94860027,0.02204171,0.29546261,1.54168062,0.73044246,0.37184411,0.29566331,0.80664698,0.00000000
-5.34567284,1.91351485,0.02215084,0.28865649,1.49869420,0.70916325,0.37405416,0.29763083,0.80179884,0.00000000
-5.33966983,1.88285204,0.02226449,0.28283470,1.46072351,0.68982414,0.37685901,0.29960769,0.79837931,0.00000000
-5.33366683,1.85579242,0.02236579,0.27786608,1.42720926,0.67223217,0.37996340,0.30145146,0.79590567,0.00000000
-5.32766383,1.83142174,0.02243792,0.27359776,1.39747399,0.65614262,0.38306999,0.30301933,0.79387456,0.00000000
-5.32166083,1.80878726,0.02246474,0.26986534,1.37077038,0.64127759,0.38589285,0.30417612,0.79178721,0.00000000
-5.31565783,1.78695434,0.02243154,0.26650310,1.34633078,0.62734529,0.38817038,0.30480208,0.78917422,0.00000000
-5.30965483,1.76506103,0.02232560,0.26335408,1.32341546,0.61405923,0.38967724,0.30480020,0.78561871,0.00000000
-5.30365183,1.74236802,0.02213674,0.26027941,1.30135759,0.60115634,0.39023485,0.30410264,0.78077712,0.00000000
-5.29764882,1.71830213,0.02185773,0.25716648,1.27960295,0.58841342,0.38972001,0.30267599,0.77439661,0.00000000
-5.29164582,1.69249136,0.02148458,0.25393585,1.25774280,0.57566096,0.38807141,0.30052513,0.76632850,0.00000000
-5.28564282,1.66479023,0.02101674,0.25054638,1.23553865,0.56279403,0.38529363,0.29769545,0.75653731,0.00000000
-5.27963982,1.63529471,0.02045708,0.24699857,1.21293819,0.54977977,0.38145881,0.29427343,0.74510496,0.00000000
-5.27363682,1.60434609,0.01981185,0.24333604,1.19008195,0.53666120,0.37670557,0.29038544,0.73223021,0.00000000
-5.26763382,1.57252421,0.01909045,0.23964504,1.16730062,0.52355739,0.37123568,0.28619500,0.71822338,0.00000000
-5.26163082,1.54063048,0.01830514,0.23605211,1.14510374,0.51066016,0.36530831,0.28189837,0.70349681,0.00000000
-5.25562781,1.50966177,0.01747060,0.23272015,1.12416023,0.49822744,0.35923237,0.27771899,0.68855133,0.00000000
-5.24962481,1.48077652,0.01660356,0.22984291,1.10527207,0.48657389,0.35335709,0.27390077,0.67395965,0.00000000
-5.24362181,1.45525459,0.01572223,0.22763831,1.08934238,0.47605907,0.34806128,0.27070069,0.66034727,0.00000000
-5.23761881,1.43445271,0.01484582,0.22634072,1.07733925,0.46707394,0.34374175,0.26838088,0.64837160,0.00000000
-5.23161581,1.41975723,0.01399402,0.22619274,1.07025704,0.46002617,0.34080110,0.26720062,0.63870033,0.00000000
-5.22561281,1.41253604,0.01318649,0.22743644,1.06907655,0.45532486,0.33963546,0.26740842,0.63198962,0.00000000
-5.21960980,1.41409125,0.01244242,0.23030472,1.07472565,0.45336532,0.34062245,0.26923457,0.62886293,0.00000000
-5.21360680,1.42561422,0.01178006,0.23501277,1.08804175,0.45451438,0.34410974,0.27288421,0.62989108,0.00000000
-5.20760380,1.44814411,0.01121639,0.24175005,1.10973726,0.45909672,0.35040445,0.27853126,0.63557411,0.00000000
-5.20160080,1.48253115,0.01076675,0.25067298,1.14036931,0.46738255,0.35976371,0.28631322,0.64632536,0.00000000
-5.19559780,1.52940538,0.01044459,0.26189855,1.18031443,0.47957707,0.37238642,0.29632690,0.66245798,0.00000000
-5.18959480,1.58915138,0.01026121,0.27549889,1.22974901,0.49581175,0.38840655,0.30862524,0.68417428,0.00000000
-5.18359180,1.66188947,0.01022560,0.29149716,1.28863583,0.51613767,0.40788794,0.32321497,0.71155783,0.00000000
-5.17758879,1.74746353,0.01034429,0.30986456,1.35671727,0.54052106,0.43082063,0.34005540,0.74456846,0.00000000
-5.17158579,1.84543542,0.01062119,0.33051886,1.43351483,0.56884093,0.45711898,0.35905799,0.78304015,0.00000000
-5.16558279,1.95508597,0.01105757,0.35332410,1.51833530,0.60088880,0.48662127,0.38008683,0.82668172,0.00000000
-5.15957979,2.07542237,0.01165193,0.37809180,1.61028301,0.63637059,0.51909105,0.40295991,0.87508018,0.00000000
-5.15357679,2.20519166,0.01240001,0.40458343,1.70827780,0.67491039,0.55422005,0.42745122,0.92770673,0.00000000
-5.14757379,2.34290008,0.01329476,0.43251421,1.81107824,0.71605622,0.59163265,0.45329352,0.98392523,0.00000000
-5.14157079,2.48683783,0.01432635,0.46155804,1.91730915,0.75928746,0.63089184,0.48018188,1.04300299,0.00000000
-5.13556778,2.63510897,0.01548226,0.49135358,2.02549280,0.80402398,0.67150663,0.50777801,1.10412374,0.00000000
-5.12956478,2.78566574,0.01674736,0.52151119,2.13408270,0.84963668,0.71294071,0.53571519,1.16640255,0.00000000
-5.12356178,2.93634697,0.01810406,0.55162068,2.24149905,0.89545944,0.75462231,0.56360408,1.22890256,0.00000000
-5.11755878,3.08491982,0.01953252,0.58125965,2.34616468,0.94080203,0.79595502,0.59103909,1.29065317,0.00000000
-5.11155578,3.22912402,0.02101092,0.61000219,2.44654057,0.98496407,0.83632945,0.61760557,1.35066941,0.00000000
-5.10555278,3.36671796,0.02251580,0.63742770,2.54115972,1.02724944,0.87513538,0.64288746,1.40797217,0.00000000
-5.09954977,3.49552538,0.02402248,0.66312973,2.62865862,1.06698118,0.91177430,0.66647555,1.46160876,0.00000000
-5.09354677,3.61348196,0.02550549,0.68672442,2.70780518,1.10351629,0.94567185,0.68797600,1.51067344,0.00000000
-5.08754377,3.71868048,0.02693915,0.70785853,2.77752261,1.13626030,0.97629012,0.70701910,1.55432746,0.00000000
-5.08154077,3.80941339,0.02829810,0.72621671,2.83690866,1.16468114,1.00313923,0.72326793,1.59181785,0.00000000
-5.07553777,3.88421195,0.02955793,0.74152791,2.88524972,1.18832195,1.02578806,0.73642668,1.62249479,0.00000000
-5.06953477,3.94188047,0.03069585,0.75357070,2.92202983,1.20681254,1.04387383,0.74624853,1.64582680,0.00000000
-5.06353177,3.98152498,0.03169125,0.76217755,2.94693450,1.21987918,1.05711012,0.75254245,1.66141337,0.00000000
-5.05752876,4.00257531,0.03252634,0.76723770,2.95984959,1.22735226,1.06529333,0.75517911,1.66899467,0.00000000
-5.05152576,4.00479986,0.03318671,0.76869889,2.96085578,1.22917175,1.06830713,0.75409522,1.66845802,0.00000000
-5.04552276,3.98831262,0.03366180,0.76656770,2.95021888,1.22539020,1.06612499,0.74929639,1.65984087,0.00000000
-5.03951976,3.95357222,0.03394528,0.76090860,2.92837696,1.21617307,1.05881054,0.74085818,1.64333022,0.00000000
-5.03351676,3.90137271,0.03403536,0.75184174,2.89592462,1.20179641,1.04651587,0.72892534,1.61925849,0.00000000
-5.02751376,3.83282660,0.03393489,0.73953962,2.85359527,1.18264186,1.02947766,0.71370906,1.58809593,0.00000000
-5.02151076,3.74934025,0.03365142,0.72422262,2.80224190,1.15918917,1.00801141,0.69548251,1.55043990,0.00000000
-5.01550775,3.65258255,0.03319705,0.70615359,2.74281709,1.13200618,0.98250378,0.67457446,1.50700123,0.00000000
-5.00950475,3.54444747,0.03258811,0.68563166,2.67635243,1.10173679,0.95340332,0.65136152,1.45858816,0.00000000
-5.00350175,3.42701172,0.03184481,0.66298530,2.60393801,1.06908703,0.92120984,0.62625889,1.40608833,0.00000000
-4.99749875,3.30248850,0.03099063,0.63856494,2.52670213,1.03480971,0.88646269,0.59971022,1.35044933,0.00000000
-4.99149575,3.17317873,0.03005167,0.61273524,2.44579133,0.99968799,0.84972829,0.57217667,1.29265836,0.00000000
-4.98549275,3.04142094,0.02905591,0.58586720,2.36235112,0.96451843,0.81158722,0.54412575,1.23372166,0.00000000
-4.97948974,2.90954133,0.02803238,0.55833029,2.27750731,0.93009385,0.77262133,0.51602011,1.17464404,0.00000000
-4.97348674,2.77980515,0.02701028,0.53048485,2.19234810,0.89718660,0.73340106,0.48830674,1.11640927,0.00000000
-4.96748374,2.65437071,0.02601810,0.50267482,2.10790714,0.86653258,0.69447342,0.46140694,1.05996154,0.00000000
-4.96148074,2.53524719,0.02508278,0.47522116,2.02514758,0.83881657,0.65635099,0.43570731,1.00618865,0.00000000
-4.95547774,2.42425727,0.02422889,0.44841591,1.94494749,0.81465903,0.61950205,0.41155198,0.95590696,0.00000000
-4.94947474,2.32300528,0.02347788,0.42251721,1.86808671,0.79460494,0.58434231,0.38923636,0.90984858,0.00000000
-4.94347174,2.23285172,0.02284744,0.39774539,1.79523564,0.77911466,0.55122824,0.36900253,0.86865085,0.00000000
-4.93746873,2.15489442,0.02235100,0.37428011,1.72694618,0.76855718,0.52045224,0.35103622,0.83284817,0.00000000
-4.93146573,2.08995650,0.02199733,0.35225873,1.66364508,0.76320567,0.49223971,0.33546553,0.80286625,0.00000000
-4.92546273,2.03858131,0.02179032,0.33177593,1.60563023,0.76323539,0.46674798,0.32236128,0.77901867,0.00000000
-4.91945973,2.00103384,0.02172889,0.31288445,1.55306974,0.76872380,0.44406711,0.31173881,0.76150560,0.00000000
-4.91345673,1.97730832,0.02180711,0.29559708,1.50600435,0.77965272,0.42422237,0.30356116,0.75041459,0.00000000
-4.90745373,1.96714122,0.02201442,0.27988962,1.46435277,0.79591228,0.40717832,0.29774335,0.74572309,0.00000000
-4.90145073,1.97002903,0.02233605,0.26570480,1.42792015,0.81730626,0.39284414,0.29415761,0.74730259,0.00000000
-4.89544772,1.98524974,0.02275354,0.25295689,1.39640915,0.84355868,0.38108011,0.29263919,0.75492407,0.00000000
-4.88944472,2.01188720,0.02324537,0.24153694,1.36943339,0.87432102,0.37170483,0.29299269,0.76826454,0.00000000
-4.88344172,2.04885734,0.02378773,0.23131828,1.34653266,0.90918002,0.36450291,0.29499848,0.78691448,0.00000000
-4.87743872,2.09493533,0.02435529,0.22216219,1.32718934,0.94766548,0.35923300,0.29841911,0.81038589,0.00000000
-4.87143572,2.14878285,0.02492209,0.21392342,1.31084530,0.98925797,0.35563555,0.30300547,0.83812099,0.00000000
-4.86543272,2.20897474,0.02546232,0.20645550,1.29691878,1.03339623,0.35344050,0.30850260,0.86950126,0.00000000
-4.85942971,2.27402446,0.02595121,0.19961548,1.28482046,1.07948408,0.35237418,0.31465487,0.90385685,0.00000000
-4.85342671,2.34240799,0.02636575,0.19326810,1.27396831,1.12689688,0.35216578,0.32121069,0.94047627,0.00000000
-4.84742371,2.41258595,0.02668539,0.18728921,1.26380068,1.17498753,0.35255279,0.32792651,0.97861637,0.00000000
-4.84142071,2.48302386,0.02689264,0.18156839,1.25378737,1.22309220,0.35328568,0.33457014,1.01751266,0.00000000
-4.83541771,2.55221071,0.02697349,0.17601071,1.24343853,1.27053587,0.35413162,0.34092357,1.05638983,0.00000000
-4.82941471,2.61867598,0.02691774,0.17053771,1.23231125,1.31663806,0.35487733,0.34678510,1.09447268,0.00000000
-4.82341171,2.68100557,0.02671920,0.16508757,1.22001413,1.36071882,0.35533110,0.35197102,1.13099730,0.00000000
-4.81740870,2.73785676,0.02637567,0.15961463,1.20620981,1.40210533,0.35532403,0.35631697,1.16522248,0.00000000
-4.81140570,2.78797276,0.02588886,0.15408829,1.19061594,1.44013924,0.35471074,0.35967882,1.19644136,0.00000000
-4.80540270,2.83019697,0.02526413,0.14849149,1.17300486,1.47418499,0.35336944,0.36193344,1.22399306,0.00000000
-4.79939970,2.86348713,0.02451014,0.14281889,1.15320233,1.50363895,0.35120172,0.36297923,1.24727418,0.00000000
-4.79339670,2.88692946,0.02363838,0.13707484,1.13108573,1.52793959,0.34813202,0.36273651,1.26574995,0.00000000
-4.78739370,2.89975263,0.02266270,0.13127133,1.10658187,1.54657827,0.34410696,0.36114787,1.27896472,0.00000000
-4.78139070,2.90134124,0.02159868,0.12542600,1.07966486,1.55911061,0.33909451,0.35817839,1.28655151,0.00000000
-4.77538769,2.89124851,0.02046312,0.11956033,1.05035399,1.56516790,0.33308323,0.35381571,1.28824025,0.00000000
-4.76938469,2.86920751,0.01927342,0.11369805,1.01871176,1.56446811,0.32608143,0.34807007,1.28386448,0.00000000
-4.76338169,2.83514047,0.01804704,0.10786384,0.98484210,1.55682614,0.31811636,0.34097406,1.27336612,0.00000000
-4.75737869,2.78916531,0.01680104,0.10208237,0.94888859,1.54216261,0.30923340,0.33258224,1.25679804,0.00000000
-4.75137569,2.73159901,0.01555160,0.09637759,0.91103255,1.52051075,0.29949525,0.32297038,1.23432433,0.00000000
-4.74537269,2.66295703,0.01431368,0.09077239,0.87149098,1.49202086,0.28898098,0.31223443,1.20621799,0.00000000
-4.73936968,2.58394852,0.01310075,0.08528844,0.83051398,1.45696203,0.27778502,0.30048912,1.17285607,0.00000000
-4.73336668,2.49546694,0.01192456,0.07994624,0.78838164,1.41572077,0.26601599,0.28786621,1.13471236,0.00000000
-4.72736368,2.39857615,0.01079504,0.07476540,0.74540029,1.36879643,0.25379531,0.27451226,1.09234764,0.00000000
-4.72136068,2.29449201,0.00972027,0.06976487,0.70189793,1.31679339,0.24125566,0.26058619,1.04639779,0.00000000
-4.71535768,2.18455986,0.00870645,0.06496337,0.65821905,1.26041026,0.22853907,0.24625641,0.99756019,0.00000000
-4.70935468,2.07022866,0.00775803,0.06037965,0.61471871,1.20042636,0.21579497,0.23169777,0.94657850,0.00000000
-4.70335168,1.95302220,0.00687781,0.05603283,0.57175619,1.13768584,0.20317786,0.21708834,0.89422667,0.00000000
-4.69734867,1.83450861,0.00606706,0.05194258,0.52968822,1.07308026,0.19084486,0.20260609,0.84129222,0.00000000
-4.69134567,1.71626895,0.00532577,0.04812920,0.48886223,1.00752993,0.17895315,0.18842562,0.78855960,0.00000000
-4.68534267,1.59986588,0.00465279,0.04461367,0.44960965,0.94196497,0.16765724,0.17471496,0.73679392,0.00000000
-4.67933967,1.48681354,0.00404603,0.04141747,0.41223963,0.87730660,0.15710628,0.16163263,0.68672554,0.00000000
-4.67333667,1.37854937,0.00350266,0.03856241,0.37703343,0.81444938,0.14744133,0.14932493,0.63903588,0.00000000
-4.66733367,1.27640878,0.00301929,0.03607032,0.34423951,0.75424488,0.13879274,0.13792361,0.59434480,0.00000000
-4.66133067,1.18160318,0.00259213,0.03396270,0.31406980,0.69748741,0.13127765,0.12754393,0.55319977,0.00000000
-4.65532766,1.09520205,0.00221716,0.03226030,0.28669689,0.64490191,0.12499773,0.11828311,0.51606712,0.00000000
-4.64932466,1.01811904,0.00189020,0.03098277,0.26225250,0.59713450,0.12003709,0.11021925,0.48332538,0.00000000
-4.64332166,0.95110247,0.00160709,0.03014820,0.24082707,0.55474552,0.11646051,0.10341069,0.45526077,0.00000000
