energy_ev,total_up,Ru_p_up,Ru_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.77788894,4.66793115,2.14426343,1.85085698,0.48719739,0.00051341,2.41150642,0.00000000
-5.77188594,4.43878512,1.99961211,1.78302651,0.47451443,0.00050171,2.27970004,0.00000000
-5.76588294,4.21952026,1.85822980,1.71885910,0.46509784,0.00049178,2.15036547,0.00000000
-5.75987994,4.01314240,1.72209849,1.65927400,0.45921879,0.00048399,2.02511198,0.00000000
-5.75387694,3.82233036,1.59298559,1.60510262,0.45711274,0.00047870,1.90537351,0.00000000
-5.74787394,3.64939053,1.47241429,1.55707493,0.45897220,0.00047621,1.79238680,0.00000000
-5.74187094,3.49622125,1.36164325,1.51580724,0.46493950,0.00047677,1.68717602,0.00000000
-5.73586793,3.36428705,1.26165562,1.48179152,0.47509989,0.00048058,1.59054399,0.00000000
-5.72986493,3.25460240,1.17315651,1.45538628,0.48947522,0.00048777,1.50306923,0.00000000
-5.72386193,3.16772471,1.09657824,1.43680919,0.50801841,0.00049841,1.42510856,0.00000000
-5.71785893,3.10375607,1.03209230,1.42613160,0.53060908,0.00051246,1.35680438,0.00000000
-5.71185593,3.06235323,0.97962666,1.42327530,0.55705074,0.00052984,1.29809617,0.00000000
-5.70585293,3.04274558,0.93888746,1.42801176,0.58706966,0.00055037,1.24873536,0.00000000
-5.69984992,3.04376046,0.90938374,1.43996411,0.62031582,0.00057381,1.20830316,0.00000000
-5.69384692,3.06385565,0.89045418,1.45861235,0.65636614,0.00059983,1.17623062,0.00000000
-5.68784392,3.10115843,0.88129499,1.48330172,0.69472993,0.00062805,1.15182054,0.00000000
-5.68184092,3.15351085,0.88098807,1.51325475,0.73485695,0.00065801,1.13427071,0.00000000
-5.67583792,3.21852061,0.88852879,1.54758658,0.77614754,0.00068921,1.12269813,0.00000000
-5.66983492,3.29361674,0.90285303,1.58532387,0.81796509,0.00072113,1.11616367,0.00000000
-5.66383192,3.37610927,0.92286299,1.62542661,0.85965022,0.00075320,1.11369697,0.00000000
-5.65782891,3.46325165,0.94745159,1.66681262,0.90053647,0.00078485,1.11432091,0.00000000
-5.65182591,3.55230469,0.97552528,1.70838398,0.93996688,0.00081552,1.11707542,0.00000000
-5.64582291,3.64060054,1.00602507,1.74905480,0.97731104,0.00084465,1.12103999,0.00000000
-5.63981991,3.72560496,1.03794578,1.78777920,1.01198183,0.00087175,1.12535458,0.00000000
-5.63381691,3.80497634,1.07035328,1.82357885,1.04345149,0.00089636,1.12923829,0.00000000
-5.62781391,3.87661967,1.10239965,1.85556899,1.07126609,0.00091807,1.13200545,0.00000000
-5.62181091,3.93873387,1.13333613,1.88298200,1.09505811,0.00093658,1.13307869,0.00000000
-5.61580790,3.98985098,1.16252360,1.90518773,1.11455650,0.00095165,1.13199868,0.00000000
-5.60980490,4.02886594,1.18944054,1.92170982,1.12959379,0.00096312,1.12843026,0.00000000
-5.60380190,4.05505603,1.21368805,1.93223742,1.14011008,0.00097097,1.12216493,0.00000000
-5.59779890,4.06808923,1.23499203,1.93663193,1.14615350,0.00097522,1.11311953,0.00000000
-5.59179590,4.06802136,1.25320210,1.93492849,1.14787739,0.00097602,1.10133139,0.00000000
-5.58579290,4.05528211,1.26828743,1.92733225,1.14553402,0.00097361,1.08695012,0.00000000
-5.57978989,4.03065038,1.28032926,1.91420957,1.13946528,0.00096830,1.07022640,0.00000000
-5.57378689,3.99522008,1.28951038,1.89607456,1.13009055,0.00096047,1.05149820,0.00000000
-5.56778389,3.95035753,1.29610179,1.87357156,1.11789225,0.00095057,1.03117518,0.00000000
-5.56178089,3.89765222,1.30044686,1.84745420,1.10339972,0.00093910,1.00972156,0.00000000
-5.55577789,3.83886273,1.30294348,1.81856208,1.08717191,0.00092660,0.98763847,0.00000000
-5.54977489,3.77586006,1.30402502,1.78779573,1.06977965,0.00091361,0.96544618,0.00000000
-5.54377189,3.71057038,1.30414052,1.75609127,1.05178820,0.00090070,0.94366700,0.00000000
-5.53776888,3.64491965,1.30373530,1.72439542,1.03374071,0.00088843,0.92280947,0.00000000
-5.53176588,3.58078205,1.30323252,1.69364199,1.01614331,0.00087734,0.90335433,0.00000000
-5.52576288,3.51993428,1.30301672,1.66473083,0.99945235,0.00086796,0.88574272,0.00000000
-5.51975988,3.46401727,1.30341999,1.63850977,0.98406425,0.00086077,0.87036696,0.00000000
-5.51375688,3.41450660,1.30471160,1.61576034,0.97030837,0.00085622,0.85756419,0.00000000
-5.50775388,3.37269236,1.30709128,1.59718738,0.95844294,0.00085474,0.84761284,0.00000000
-5.50175088,3.33966864,1.31068675,1.58341289,0.94865428,0.00085670,0.84073182,0.00000000
-5.49574787,3.31633240,1.31555534,1.57497375,0.94105896,0.00086243,0.83708244,0.00000000
-5.48974487,3.30339077,1.32168950,1.57232313,0.93570873,0.00087225,0.83677241,0.00000000
-5.48374187,3.30137547,1.32902591,1.57583469,0.93259768,0.00088642,0.83986172,0.00000000
-5.47773887,3.31066250,1.33745732,1.58580910,0.93167109,0.00090520,0.84636975,0.00000000
-5.47173587,3.33149500,1.34684639,1.60248164,0.93283533,0.00092880,0.85628299,0.00000000
-5.46573287,3.36400713,1.35704057,1.62603006,0.93596803,0.00095744,0.86956280,0.00000000
-5.45972986,3.40824647,1.36788683,1.65658170,0.94092790,0.00099130,0.88615267,0.00000000
-5.45372686,3.46419314,1.37924548,1.69421881,0.94756350,0.00103054,0.90598436,0.00000000
-5.44772386,3.53177352,1.39100183,1.73898153,0.95572046,0.00107529,0.92898246,0.00000000
-5.44172086,3.61086757,1.40307518,1.79086789,0.96524669,0.00112566,0.95506716,0.00000000
-5.43571786,3.70130871,1.41542440,1.84983053,0.97599537,0.00118172,0.98415501,0.00000000
-5.42971486,3.80287641,1.42804981,1.91577038,0.98782577,0.00124345,1.01615753,0.00000000
-5.42371186,3.91528178,1.44099141,1.98852749,1.00060181,0.00131080,1.05097804,0.00000000
-5.41770885,4.03814759,1.45432345,2.06786964,1.01418890,0.00138360,1.08850676,0.00000000
-5.41170585,4.17098429,1.46814612,2.15347993,1.02844946,0.00146161,1.12861480,0.00000000
-5.40570285,4.31316428,1.48257482,2.24494402,1.04323768,0.00154444,1.17114741,0.00000000
-5.39969985,4.46389692,1.49772793,2.34173871,1.05839419,0.00163161,1.21591713,0.00000000
-5.39369685,4.62220676,1.51371406,2.44322266,1.07374133,0.00172246,1.26269748,0.00000000
-5.38769385,4.78691755,1.53061976,2.54863088,1.08907959,0.00181623,1.31121777,0.00000000
-5.38169085,4.95664412,1.54849854,2.65707367,1.10418585,0.00191198,1.36115949,0.00000000
-5.37568784,5.12979408,1.56736208,2.76754107,1.11881372,0.00200866,1.41215488,0.00000000
-5.36968484,5.30458029,1.58717428,2.87891324,1.13269630,0.00210509,1.46378785,0.00000000
-5.36368184,5.47904481,1.60784859,2.98997692,1.14555130,0.00219999,1.51559754,0.00000000
-5.35767884,5.65109410,1.62924879,3.09944790,1.15708849,0.00229202,1.56708457,0.00000000
-5.35167584,5.81854454,1.65119336,3.20599880,1.16701914,0.00237977,1.61771979,0.00000000
-5.34567284,5.97917671,1.67346297,3.30829137,1.17506688,0.00246185,1.66695530,0.00000000
-5.33966983,6.13079644,1.69581102,3.40501220,1.18097947,0.00253691,1.71423748,0.00000000
-5.33366683,6.27129987,1.71797630,3.49491017,1.18454085,0.00260365,1.75902133,0.00000000
-5.32766383,6.39873983,1.73969733,3.57683437,1.18558262,0.00266091,1.80078579,0.00000000
-5.32166083,6.51139052,1.76072759,3.64977070,1.18399443,0.00270771,1.83904926,0.00000000
-5.31565783,6.60780761,1.78085085,3.71287552,1.17973260,0.00274322,1.87338490,0.00000000
-5.30965483,6.68688096,1.79989592,3.76550497,1.17282636,0.00276690,1.90343491,0.00000000
-5.30365183,6.74787771,1.81775011,3.80723849,1.16338156,0.00277843,1.92892344,0.00000000
-5.29764882,6.79047381,1.83437098,3.83789562,1.15158140,0.00277778,1.94966753,0.00000000
-5.29164582,6.81477264,1.84979570,3.85754525,1.13768420,0.00276520,1.96558576,0.00000000
-5.28564282,6.82130997,1.86414791,3.86650688,1.12201831,0.00274123,1.97670430,0.00000000
-5.27963982,6.81104523,1.87764178,3.86534387,1.10497439,0.00270670,1.98316021,0.00000000
-5.27363682,6.78533940,1.89058304,3.85484901,1.08699531,0.00266266,1.98520178,0.00000000
-5.26763382,6.74592079,1.90336719,3.83602291,1.06856431,0.00261045,1.98318617,0.00000000
-5.26163082,6.69483996,1.91647483,3.81004631,1.05019173,0.00255156,1.97757418,0.00000000
-5.25562781,6.63441581,1.93046421,3.77824719,1.03240098,0.00248766,1.96892253,0.00000000
-5.24962481,6.56717499,1.94596128,3.74206440,1.01571423,0.00242054,1.95787388,0.00000000
-5.24362181,6.49578685,1.96364747,3.70300881,1.00063847,0.00235203,1.94514471,0.00000000
-5.23761881,6.42299632,1.98424539,3.66262381,0.98765216,0.00228401,1.93151168,0.00000000
-5.23161581,6.35155693,2.00850275,3.62244642,0.97719315,0.00221830,1.91779651,0.00000000
-5.22561281,6.28416616,2.03717490,3.58397033,0.96964808,0.00215666,1.90484995,0.00000000
-5.21960980,6.22340484,2.07100622,3.54861211,0.96534337,0.00210070,1.89353509,0.00000000
-5.21360680,6.17168222,2.11071076,3.51768145,0.96453821,0.00205189,1.88471040,0.00000000
-5.20760380,6.13118774,2.15695251,3.49235626,0.96741933,0.00201148,1.87921271,0.00000000
-5.20160080,6.10385057,2.21032570,3.47366284,0.97409781,0.00198050,1.87784061,0.00000000
-5.19559780,6.09130704,2.27133558,3.46246164,0.98460753,0.00195975,1.88133841,0.00000000
-5.18959480,6.09487633,2.34038011,3.45943815,0.99890548,0.00194973,1.89038101,0.00000000
-5.18359180,6.11554413,2.41773304,3.46509897,1.01687344,0.00195070,1.90555992,0.00000000
-5.17758879,6.15395389,2.50352890,3.47977242,1.03832113,0.00196263,1.92737071,0.00000000
-5.17158579,6.21040513,2.59775033,3.50361308,1.06299045,0.00198523,1.95620200,0.00000000
-5.16558279,6.28485804,2.70021823,3.53660968,1.09056076,0.00201797,1.99232647,0.00000000
-5.15957979,6.37694373,2.81058526,3.57859550,1.12065499,0.00206007,2.03589377,0.00000000
-5.15357679,6.48597948,2.92833286,3.62926076,1.15284659,0.00211054,2.08692575,0.00000000
-5.14757379,6.61098814,3.05277238,3.68816610,1.18666707,0.00216822,2.14531408,0.00000000
-5.14157079,6.75072131,3.18305038,3.75475686,1.22161427,0.00223177,2.21082023,0.00000000
-5.13556778,6.90368562,3.31815814,3.82837750,1.25716114,0.00229974,2.28307809,0.00000000
-5.12956478,7.06817179,3.45694567,3.90828589,1.29276520,0.00237061,2.36159900,0.00000000
-5.12356178,7.24228590,3.59813963,3.99366721,1.32787843,0.00244279,2.44577912,0.00000000
-5.11755878,7.42398273,3.74036528,4.08364729,1.36195778,0.00251469,2.53490914,0.00000000
-5.11155578,7.61110051,3.88217160,4.17730534,1.39447587,0.00258473,2.62818581,0.00000000
-5.10555278,7.80139679,4.02205922,4.27368594,1.42493205,0.00265141,2.72472523,0.00000000
-5.09954977,7.99258485,4.15851018,4.37181038,1.45286330,0.00271330,2.82357734,0.00000000
-5.09354677,8.18236996,4.29001885,4.47068731,1.47785492,0.00276911,2.92374134,0.00000000
-5.08754377,8.36848499,4.41512272,4.56932267,1.49955041,0.00281770,3.02418151,0.00000000
-5.08154077,8.54872437,4.53243239,4.66672897,1.51766032,0.00285812,3.12384304,0.00000000
-5.07553777,8.72097585,4.64065948,4.76193387,1.53196962,0.00288957,3.22166752,0.00000000
-5.06953477,8.88324922,4.73864166,4.85398802,1.54234305,0.00291152,3.31660768,0.00000000
-5.06353177,9.03370144,4.82536389,4.94197234,1.54872824,0.00292362,3.40764121,0.00000000
-5.05752876,9.17065760,4.89997534,5.02500460,1.55115620,0.00292575,3.49378339,0.00000000
-5.05152576,9.29262764,4.96180142,5.10224568,1.54973911,0.00291802,3.57409862,0.00000000
-5.04552276,9.39831868,5.01035081,5.17290541,1.54466515,0.00290073,3.64771075,0.00000000
-5.03951976,9.48664337,5.04531749,5.23624856,1.53619078,0.00287441,3.71381246,0.00000000
-5.03351676,9.55672478,5.06657820,5.29160098,1.52463052,0.00283975,3.77167377,0.00000000
-5.02751376,9.60789857,5.07418576,5.33835655,1.51034478,0.00279762,3.82065011,0.00000000
-5.02151076,9.63971354,5.06835905,5.37598501,1.49372631,0.00274903,3.86019008,0.00000000
-5.01550775,9.65193141,5.04947057,5.40404115,1.47518596,0.00269509,3.88984314,0.00000000
-5.00950475,9.64452711,5.01803246,5.42217554,1.45513845,0.00263703,3.90926753,0.00000000
-5.00350175,9.61769012,4.97468191,5.43014685,1.43398908,0.00257613,3.91823831,0.00000000
-4.99749875,9.57182782,4.92016694,5.42783571,1.41212187,0.00251373,3.91665562,0.00000000
-4.99149575,9.50757097,4.85533309,5.41525974,1.38989001,0.00245118,3.90455293,0.00000000
-4.98549275,9.42578111,4.78111167,5.39258930,1.36760895,0.00238986,3.88210486,0.00000000
-4.97948974,9.32755962,4.69850979,5.36016309,1.34555241,0.00233111,3.84963420,0.00000000
-4.97348674,9.21425713,4.60860226,5.31850277,1.32395160,0.00227628,3.80761751,0.00000000
-4.96748374,9.08748219,4.51252504,5.26832529,1.30299730,0.00222667,3.75668861,0.00000000
-4.96148074,8.94910730,4.41147001,5.21055195,1.28284465,0.00218356,3.69763932,0.00000000
-4.95547774,8.80127084,4.30668033,5.14631276,1.26362004,0.00214816,3.63141683,0.00000000
-4.94947474,8.64637282,4.19944589,5.07694512,1.24542954,0.00212165,3.55911713,0.00000000
-4.94347174,8.48706300,4.09109807,5.00398584,1.22836803,0.00210514,3.48197413,0.00000000
-4.93746873,8.32621999,3.98300327,4.92915581,1.21252836,0.00209971,3.40134425,0.00000000
-4.93146573,8.16692060,3.87655465,4.85433694,1.19800969,0.00210635,3.31868667,0.00000000
-4.92546273,8.01239906,3.77316185,4.78154163,1.18492433,0.00212600,3.23553939,0.00000000
-4.91945973,7.86599645,3.67423844,4.71287501,1.17340268,0.00215951,3.15349182,0.00000000
-4.91345673,7.73110142,3.58118726,4.65049103,1.16359552,0.00220765,3.07415463,0.00000000
-4.90745373,7.61108372,3.49538394,4.59654366,1.15567385,0.00227111,2.99912800,0.00000000
-4.90145073,7.50922255,3.41815893,4.55313473,1.14982581,0.00235046,2.92996923,0.00000000
-4.89544772,7.42863234,3.35077879,4.52226034,1.14625118,0.00244613,2.86816117,0.00000000
-4.88944472,7.37218851,3.29442719,4.50575767,1.14515351,0.00255843,2.81508241,0.00000000
-4.88344172,7.34245598,3.25018632,4.50525426,1.14673045,0.00268752,2.77198056,0.00000000
-4.87743872,7.34162301,3.21901933,4.52212147,1.15116279,0.00283336,2.73994931,0.00000000
-4.87143572,7.37144270,3.20175413,4.55743396,1.15860278,0.00299573,2.71991015,0.00000000
-4.86543272,7.43318399,3.19906897,4.61193623,1.16916248,0.00317422,2.71259893,0.00000000
-4.85942971,7.52759366,3.21147998,4.68601758,1.18290260,0.00336818,2.71855754,0.00000000
-4.85342671,7.65487012,3.23933054,4.77969577,1.19982262,0.00357674,2.73813023,0.00000000
-4.84742371,7.81464931,3.28278261,4.89260995,1.21985250,0.00379879,2.77146436,0.00000000
-4.84142071,8.00600271,3.34180965,5.02402247,1.24284664,0.00403297,2.81851461,0.00000000
-4.83541771,8.22744677,3.41619112,5.17282937,1.26858028,0.00427769,2.87904997,0.00000000
-4.82941471,8.47696305,3.50550823,5.33757884,1.29674865,0.00453111,2.95266252,0.00000000
-4.82341171,8.75202807,3.60914106,5.51649685,1.32696905,0.00479119,3.03877720,0.00000000
-4.81740870,9.04965182,3.72626710,5.70751916,1.35878574,0.00505567,3.13666179,0.00000000
-4.81140570,9.36642401,3.85586139,5.90832873,1.39167779,0.00532213,3.24543665,0.00000000
-4.80540270,9.69856716,3.99669892,6.11639772,1.42506956,0.00558798,3.36408399,0.00000000
-4.79939970,10.04199595,4.14735963,6.32903332,1.45834354,0.00585056,3.49145660,0.00000000
-4.79339670,10.39238217,4.30623708,6.54342676,1.49085540,0.00610711,3.62628653,0.00000000
-4.78739370,10.74522509,4.47155134,6.75670481,1.52195050,0.00635488,3.76719427,0.00000000
-4.78139070,11.09592680,4.64136701,6.96598320,1.55098172,0.00659116,3.91269926,0.00000000
-4.77538769,11.43987221,4.81361712,7.16842158,1.57732778,0.00681332,4.06123265,0.00000000
-4.76938469,11.77251332,4.98613328,7.36127923,1.60041167,0.00701888,4.21115319,0.00000000
-4.76338169,12.08945697,5.15668233,7.54197097,1.61971837,0.00720558,4.36076729,0.00000000
-4.75737869,12.38655512,5.32300938,7.70812244,1.63481153,0.00737139,4.50835359,0.00000000
-4.75137569,12.65999607,5.48288660,7.85762371,1.64534818,0.00751462,4.65219254,0.00000000
-4.74537269,12.90639495,5.63416663,7.98868015,1.65109125,0.00763388,4.79060083,0.00000000
-4.73936968,13.12288088,5.77483934,8.09985918,1.65191910,0.00772818,4.92197010,0.00000000
-4.73336668,13.30717826,5.90308976,8.19013131,1.64783189,0.00779693,5.04480890,0.00000000
-4.72736368,13.45767900,6.01735513,8.25890407,1.63895433,0.00783996,5.15778644,0.00000000
-4.72136068,13.57350244,6.11637841,8.30604692,1.62553470,0.00785751,5.25977629,0.00000000
-4.71535768,13.65453976,6.19925568,8.33190588,1.60793998,0.00785024,5.34989782,0.00000000
-4.70935468,13.70147956,6.26547477,8.33730618,1.58664722,0.00781921,5.42755303,0.00000000
-4.70335168,13.71581211,6.31494267,8.32354194,1.56223127,0.00776587,5.49245649,0.00000000
-4.69734867,13.69980979,6.34799950,8.29235206,1.53534926,0.00769197,5.54465607,0.00000000
-4.69134567,13.65648252,6.36541749,8.24588201,1.50672209,0.00759960,5.58454268,0.00000000
-4.68534267,13.58950754,6.36838372,8.18663169,1.47711368,0.00749107,5.61284732,0.00000000
-4.67933967,13.50313413,6.35846641,8.11739026,1.44730835,0.00736890,5.63062466,0.00000000
-4.67333667,13.40206511,6.33756498,8.04115929,1.41808719,0.00723572,5.63922295,0.00000000
-4.66733367,13.29131779,6.30784522,7.96106633,1.39020409,0.00709424,5.64024051,0.00000000
-4.66133067,13.17606852,6.27166150,7.88027151,1.36436211,0.00694718,5.63547024,0.00000000
-4.65532766,13.06148586,6.23146868,7.80187013,1.34119111,0.00679720,5.62683388,0.00000000
-4.64932466,12.95255819,6.18972725,7.72879490,1.32122728,0.00664684,5.61630861,0.00000000
-4.64332166,12.85392223,6.14880542,7.66372128,1.30489532,0.00649846,5.60584906,0.00000000
-4.63731866,12.76969938,6.11088238,7.60897981,1.29249392,0.00635419,5.59730806,0.00000000
-4.63131566,12.70334653,6.07785708,7.56647882,1.28418506,0.00621589,5.59235972,0.00000000
-4.62531266,12.65752795,6.05126670,7.53764108,1.27998770,0.00608508,5.59242840,0.00000000
-4.61930965,12.63401398,6.03221870,7.52335680,1.27977597,0.00596298,5.59862702,0.00000000
-4.61330665,12.63361124,6.02133980,7.52395544,1.28328227,0.00585039,5.61170745,0.00000000
-4.60730365,12.65612807,6.01874449,7.53919743,1.29010504,0.00574776,5.63202557,0.00000000
-4.60130065,12.70037684,6.02402486,7.56828638,1.29972117,0.00565518,5.65952273,0.00000000
-4.59529765,12.76421383,6.03626241,7.60990132,1.31150260,0.00557233,5.69372426,0.00000000
-4.58929465,12.84461499,6.05406163,7.66224748,1.32473663,0.00549860,5.73375539,0.00000000
-4.58329165,12.93778465,6.07560384,7.72312353,1.33864918,0.00543304,5.77837366,0.00000000
-4.57728864,13.03929262,6.09871902,7.79000222,1.35243017,0.00537444,5.82601616,0.00000000
-4.57128564,13.14423361,6.12097236,7.86012081,1.36526017,0.00532138,5.87485945,0.00000000
-4.56528264,13.24740217,6.13976150,7.93057747,1.37633718,0.00527227,5.92288913,0.00000000
-4.55927964,13.34347552,6.15242011,7.99842929,1.38490261,0.00522543,5.96797592,0.00000000
-4.55327664,13.42719649,6.15632305,8.06078798,1.39026547,0.00517911,6.00795452,0.00000000
-4.54727364,13.49354900,6.14898840,8.11490928,1.39182379,0.00513161,6.04070190,0.00000000
-4.54127064,13.53791898,6.12817195,8.15827279,1.38908261,0.00508129,6.06421152,0.00000000
-4.53526763,13.55623477,6.09195020,8.18864946,1.38166772,0.00502663,6.07666046,0.00000000
-4.52926463,13.54508215,6.03878865,8.20415485,1.36933495,0.00496631,6.07646693,0.00000000
-4.52326163,13.50179076,5.96759286,8.20328686,1.35197464,0.00489921,6.06233626,0.00000000
-4.51725863,13.42449011,5.87774107,8.18494809,1.32961127,0.00482446,6.03329411,0.00000000
-4.51125563,13.31213513,5.76909770,8.14845296,1.30239861,0.00474147,5.98870644,0.00000000
-4.50525263,13.16450276,5.64200835,8.09352140,1.27061070,0.00464994,5.92828643,0.00000000
-4.49924962,12.98216215,5.49727774,8.02026073,1.23462920,0.00454987,5.85208928,0.00000000
-4.49324662,12.76642245,5.33613257,7.92913831,1.19492803,0.00444158,5.76049615,0.00000000
-4.48724362,12.51926285,5.16017225,7.82094751,1.15205582,0.00432565,5.65418929,0.00000000
-4.48124062,12.24324962,4.97131031,7.69676972,1.10661724,0.00420296,5.53412026,0.00000000
-4.47523762,11.94144547,4.77171011,7.55793482,1.05925395,0.00407468,5.40147356,0.00000000
-4.46923462,11.61731588,4.56371768,7.40598238,1.01062593,0.00394219,5.25762785,0.00000000
-4.46323162,11.27463655,4.34979509,7.24262519,0.96139392,0.00380711,5.10411664,0.00000000
-4.45722861,10.91740542,4.13245661,7.06971636,0.91220352,0.00367124,4.94259028,0.00000000
-4.45122561,10.54976171,3.91421010,6.88922043,0.86367130,0.00353654,4.77478049,0.00000000
-4.44522261,10.17591332,3.69750495,6.70318854,0.81637338,0.00340512,4.60246828,0.00000000
-4.43921961,9.80007301,3.48468762,6.51373690,0.77083623,0.00327913,4.42745576,0.00000000
-4.43321661,9.42640299,3.27796519,6.32302774,0.72753006,0.00316082,4.25154191,0.00000000
-4.42721361,9.05896659,3.07937657,6.13325116,0.68686430,0.00305241,4.07650177,0.00000000
-4.42121061,8.70168532,2.89077104,5.94660663,0.64918511,0.00295610,3.90406870,0.00000000
-4.41520760,8.35829945,2.71379292,5.76528249,0.61477444,0.00287398,3.73591870,0.00000000
-4.40920460,8.03232996,2.54987137,5.59143231,0.58385044,0.00280803,3.57365592,0.00000000
-4.40320160,7.72704033,2.40021410,5.42714710,0.55656868,0.00276001,3.41879870,0.00000000
-4.39719860,7.44539670,2.26580376,5.27442290,0.53302394,0.00273147,3.27276504,0.00000000
-4.39119560,7.19002581,2.14739604,5.13512375,0.51325233,0.00272363,3.13685732,0.00000000
-4.38519260,6.96317085,2.04551862,5.01094069,0.49723340,0.00273739,3.01224574,0.00000000
-4.37918959,6.76664582,1.96047049,4.90334790,0.48489223,0.00277328,2.89995057,0.00000000
-4.37318659,6.60179005,1.89232148,4.81355766,0.47610146,0.00283136,2.80082362,0.00000000
-4.36718359,6.46942498,1.84091202,4.74247615,0.47068326,0.00291128,2.71552927,0.00000000
-4.36118059,6.36981568,1.80585355,4.69066241,0.46841146,0.00301219,2.64452619,0.00000000
-4.35517759,6.30264005,1.78653026,4.65829298,0.46901389,0.00313277,2.58805054,0.00000000
-4.34917459,6.26696851,1.78210277,4.64513446,0.47217534,0.00327121,2.54610179,0.00000000
-4.34317159,6.26125674,1.79151478,4.65052633,0.47754106,0.00342527,2.51843243,0.00000000
-4.33716858,6.28335395,1.81350326,4.67337562,0.48472141,0.00359227,2.50454236,0.00000000
-4.33116558,6.33052791,1.84661317,4.71216488,0.49329733,0.00376915,2.50367911,0.00000000
-4.32516258,6.39950791,1.88921688,4.76497394,0.50282715,0.00395257,2.51484437,0.00000000
-4.31915958,6.48654526,1.93953885,4.82951551,0.51285440,0.00413892,2.53680734,0.00000000
-4.31315658,6.58749047,1.99568533,4.90318386,0.52291676,0.00432447,2.56812488,0.00000000
-4.30715358,6.69788514,2.05567880,4.98311510,0.53255576,0.00450541,2.60716832,0.00000000
