energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93996998,2.31436875,-1.66339888,0.02813014,-0.04419006,0.09964007,-0.02818566,1.92481856,-1.19880650,0.53110685,-0.21960391,0.76306331,-0.59790885,0.20058913,-0.12728296,0.01652434,-0.02635015,1.38941135,-1.10619221
-5.93396698,2.18083532,-1.73816973,0.02569400,-0.04490623,0.09297242,-0.02934452,1.82501711,-1.26269535,0.50033261,-0.23156800,0.72122547,-0.62561423,0.18952226,-0.13279142,0.01516111,-0.02697691,1.31159937,-1.15671013
-5.92796398,2.04879019,-1.81111323,0.02335675,-0.04532910,0.08655286,-0.03047973,1.72574882,-1.32659702,0.46987057,-0.24379217,0.67985582,-0.65265003,0.17842995,-0.13815178,0.01383921,-0.02745012,1.23444722,-1.20608118
-5.92196098,1.92011929,-1.88173548,0.02113880,-0.04545140,0.08052221,-0.03158773,1.62846684,-1.39031891,0.44023847,-0.25617150,0.63949640,-0.67886184,0.16746904,-0.14335645,0.01257120,-0.02776035,1.15899734,-1.25398862
-5.91595798,1.79652014,-1.94963558,0.01905584,-0.04527234,0.07501558,-0.03266673,1.53446671,-1.45370491,0.41192301,-0.26860594,0.60061738,-0.70412459,0.15678144,-0.14840624,0.01136748,-0.02790193,1.08617417,-1.30017550
-5.90995498,1.67947452,-2.01450333,0.01711895,-0.04479763,0.07016097,-0.03371660,1.44486256,-1.51662641,0.38537229,-0.28100115,0.56360917,-0.72834088,0.14649141,-0.15330923,0.01023626,-0.02787309,1.01676790,-1.34444259
-5.90395198,1.57022986,-2.07611169,0.01533490,-0.04403919,0.06607823,-0.03473869,1.36057061,-1.57897027,0.36099014,-0.29326887,0.52877769,-0.75143765,0.13670362,-0.15807909,0.00918356,-0.02767586,0.95142370,-1.38664282
-5.89794897,1.46978935,-2.13430451,0.01370649,-0.04301471,0.06287818,-0.03573560,1.28230017,-1.64062457,0.33913213,-0.30532673,0.49634281,-0.77336126,0.12750193,-0.16273303,0.00821330,-0.02731598,0.89063637,-1.42667260
-5.89194597,1.37891030,-2.18898071,0.01223310,-0.04174696,0.06066195,-0.03671088,1.21055187,-1.70146310,0.32010316,-0.31709775,0.46643981,-0.79407151,0.11894889,-0.16728942,0.00732744,-0.02680257,0.83475022,-1.46446081
-5.88594297,1.29810972,-2.24007596,0.01091121,-0.04026295,0.05952032,-0.03766888,1.14562258,-1.76132985,0.30415633,-0.32850955,0.43912348,-0.81353502,0.11108600,-0.17176531,0.00652617,-0.02614776,0.78396381,-1.49995618
-5.87993997,1.22767624,-2.28754350,0.00973501,-0.03859299,0.05953302,-0.03861447,1.08761643,-1.82002457,0.29149289,-0.33949346,0.41437462,-0.83171857,0.10393457,-0.17617392,0.00580817,-0.02536619,0.73833893,-1.53311417
-5.87393697,1.16768704,-2.33133542,0.00869702,-0.03676967,0.06076794,-0.03955291,1.03646082,-1.87729078,0.28226280,-0.34998364,0.39210852,-0.84858276,0.09749714,-0.18052229,0.00517081,-0.02447450,0.69781312,-1.56388424
-5.86793397,1.11802841,-2.37138588,0.00778865,-0.03482681,0.06328009,-0.04048979,0.99192665,-1.93280721,0.27656571,-0.35991636,0.37218484,-0.86407673,0.09175942,-0.18480929,0.00461051,-0.02349068,0.66221504,-1.59219856
-5.86193097,1.07841874,-2.40759772,0.00700083,-0.03279844,0.06711035,-0.04143106,0.95365139,-1.98618359,0.27445207,-0.36922964,0.35441851,-0.87813420,0.08669258,-0.18902406,0.00412296,-0.02243352,0.63128179,-1.61796303
-5.85592796,1.04843272,-2.43983333,0.00632445,-0.03071784,0.07228398,-0.04238307,0.92116412,-2.03696152,0.27592404,-0.37786331,0.33859118,-0.89067130,0.08225584,-0.19314503,0.00370340,-0.02132197,0.60467746,-1.64105136
-5.84992496,1.02752544,-2.46791078,0.00575086,-0.02861666,0.07880886,-0.04335287,0.89391124,-2.08462060,0.28093619,-0.38575948,0.32446269,-0.90158634,0.07839913,-0.19713961,0.00334691,-0.02017461,0.58201210,-1.66130267
-5.84392196,1.01505584,-2.49160536,0.00527226,-0.02652426,0.08667357,-0.04434837,0.87128212,-2.12858993,0.28939582,-0.39286362,0.31178221,-0.91076160,0.07506592,-0.20096461,0.00304863,-0.01900917,0.56286042,-1.67852303
-5.83791896,1.01030855,-2.51065668,0.00488199,-0.02446707,0.09584546,-0.04537872,0.85263354,-2.16826449,0.30116300,-0.39912607,0.30029867,-0.91806720,0.07219596,-0.20456726,0.00280398,-0.01784202,0.54677962,-1.69249070
-5.83191596,1.01251379,-2.52478080,0.00457478,-0.02246821,0.10626872,-0.04645457,0.83731249,-2.20302570,0.31605045,-0.40450396,0.28977022,-0.92336659,0.06972787,-0.20788697,0.00260889,-0.01668794,0.53332590,-1.70296497
-5.82591296,1.02086514,-2.53368663,0.00434693,-0.02054727,0.11786268,-0.04758838,0.82467650,-2.23226504,0.33382340,-0.40896342,0.27997237,-0.92652358,0.06760160,-0.21085764,0.00245992,-0.01555979,0.52206916,-1.70969798
-5.81990995,1.03453511,-2.53709532,0.00419636,-0.01872020,0.13052053,-0.04879461,0.81411128,-2.25540949,0.35419982,-0.41248188,0.27070485,-0.92741019,0.06576056,-0.21341040,0.00235444,-0.01446841,0.51260567,-1.71244868
-5.81390695,1.05268877,-2.53476139,0.00412271,-0.01699936,0.14410861,-0.05008981,0.80504540,-2.27194728,0.37685123,-0.41505033,0.26179688,-0.92591508,0.06415352,-0.21547658,0.00229071,-0.01342253,0.50456865,-1.71099816
-5.80790395,1.07449564,-2.52649398,0.00412721,-0.01539375,0.15846641,-0.05149254,0.79696190,-2.28145243,0.40140442,-0.41667524,0.25311095,-0.92195161,0.06273614,-0.21699095,0.00226795,-0.01242885,0.49763644,-1.70516504
-5.80190095,1.09914032,-2.51217660,0.00421270,-0.01390924,0.17340746,-0.05302306,0.78940690,-2.28360662,0.42744445,-0.41737996,0.24454514,-0.91546536,0.06147216,-0.21789473,0.00228644,-0.01149209,0.49153858,-1.69482013
-5.79589795,1.12583219,-2.49178394,0.00438338,-0.01254898,0.18872130,-0.05470287,0.78199534,-2.27821687,0.45451915,-0.41720554,0.23603391,-0.90644030,0.06033420,-0.21813846,0.00234748,-0.01061523,0.48605966,-1.67989913
-5.78989495,1.15381463,-2.46539449,0.00464473,-0.01131380,0.20417639,-0.05655398,0.77441419,-2.26522819,0.48214520,-0.41621054,0.22754769,-0.89490320,0.05930431,-0.21768446,0.00245340,-0.00979962,0.48104117,-1.66041253
-5.78389195,1.18237392,-2.43319778,0.00500319,-0.01020262,0.21952423,-0.05859794,0.76642324,-2.24473009,0.50981603,-0.41447004,0.21909119,-0.88092612,0.05837403,-0.21650876,0.00260752,-0.00904535,0.47638161,-1.63645206
-5.77788894,1.21084815,-2.39549579,0.00546599,-0.00921291,0.23450438,-0.06085466,0.75785400,-2.21695663,0.53701138,-0.41207355,0.21070074,-0.86462658,0.05754423,-0.21460237,0.00281409,-0.00835142,0.47203481,-1.60819310
-5.77188594,1.23863603,-2.35269812,0.00604076,-0.00834113,0.24885047,-0.06334116,0.74860689,-2.18228003,0.56320831,-0.40912202,0.20244075,-0.84616542,0.05682461,-0.21197187,0.00307814,-0.00771603,0.46800696,-1.57589293
-5.76588294,1.26520557,-2.30531119,0.00673530,-0.00758308,0.26229692,-0.06607007,0.73864706,-2.14119799,0.58789350,-0.40572397,0.19439958,-0.82574262,0.05623293,-0.20863934,0.00340538,-0.00713684,0.46435224,-1.53988487
-5.75987994,1.29010230,-2.25392217,0.00755714,-0.00693425,0.27458610,-0.06904821,0.72799917,-2.09431565,0.61057622,-0.40199094,0.18668482,-0.80359098,0.05579397,-0.20464152,0.00380202,-0.00661122,0.46116753,-1.50056858
-5.75387694,1.31295664,-2.19917831,0.00851325,-0.00639012,0.28547578,-0.07227517,0.71674131,-2.04232307,0.63080165,-0.39803243,0.17941828,-0.77996844,0.05553827,-0.20002838,0.00427454,-0.00613641,0.45858601,-1.45839729
-5.74787394,1.33348984,-2.14176337,0.00960962,-0.00594640,0.29474637,-0.07574204,0.70499824,-1.98596966,0.64816381,-0.39395076,0.17273084,-0.75514921,0.05550070,-0.19486122,0.00482948,-0.00570972,0.45677009,-1.41386256
-5.74187094,1.35151810,-2.08237226,0.01085087,-0.00559918,0.30220781,-0.07943034,0.69293423,-1.92603695,0.66231751,-0.38983594,0.16675727,-0.72941436,0.05571886,-0.18921033,0.00547315,-0.00532870,0.45590365,-1.36747768
-5.73586793,1.36695417,-2.02168572,0.01223985,-0.00534506,0.30770562,-0.08331129,0.68074539,-1.86331132,0.67298884,-0.38576106,0.16163107,-0.70304245,0.05623135,-0.18315239,0.00621133,-0.00499121,0.45618374,-1.31976061
-5.72986493,1.37980596,-1.96034656,0.01377729,-0.00518125,0.31112598,-0.08734550,0.66865180,-1.79855810,0.67998339,-0.38177842,0.15747962,-0.67630070,0.05707596,-0.17676788,0.00704898,-0.00469549,0.45781178,-1.27121757
-5.72386193,1.39017189,-1.89893884,0.01546138,-0.00510555,0.31239942,-0.09148303,0.65688934,-1.73249847,0.68319199,-0.37791669,0.15441958,-0.64943723,0.05828784,-0.17013848,0.00798987,-0.00444026,0.46098463,-1.22232817
-5.71785893,1.39823271,-1.83797141,0.01728752,-0.00511640,0.31150307,-0.09566404,0.64570140,-1.66579035,0.68259340,-0.37417928,0.15255268,-0.62267472,0.05989760,-0.16334472,0.00903626,-0.00422473,0.46588536,-1.17353294
-5.71185593,1.40423971,-1.77786661,0.01924795,-0.00521279,0.30846125,-0.09981988,0.63533050,-1.59901409,0.67825388,-0.37054418,0.15196192,-0.59620595,0.06192959,-0.15646394,0.01018855,-0.00404859,0.47267420,-1.12522393
-5.70585293,1.40849979,-1.71895479,0.02133160,-0.00539423,0.30334441,-0.10387472,0.62600991,-1.53266342,0.67032360,-0.36696521,0.15270841,-0.57019122,0.06440016,-0.14956871,0.01144500,-0.00391203,0.48147966,-1.07773871
-5.69984992,1.41135758,-1.66147478,0.02352389,-0.00566067,0.29626650,-0.10774761,0.61795545,-1.46714204,0.65902988,-0.36337478,0.15482856,-0.54475774,0.06731615,-0.14272570,0.01280142,-0.00381575,0.49239025,-1.03135808
-5.69384692,1.41317557,-1.60558017,0.02580673,-0.00601242,0.28738075,-0.11135496,0.61135753,-1.40276547,0.64466774,-0.35968791,0.15833210,-0.52000108,0.07067360,-0.13599506,0.01425096,-0.00376093,0.50544690,-0.98630727
-5.68784392,1.41431284,-1.55135077,0.02815850,-0.00645009,0.27687428,-0.11461334,0.60637380,-1.33976775,0.62758812,-0.35580748,0.16320057,-0.49598819,0.07445675,-0.12943031,0.01578393,-0.00374920,0.52063652,-0.94276044
-5.68184092,1.41510377,-1.49880832,0.03055427,-0.00697442,0.26496164,-0.11744238,0.60312242,-1.27831219,0.60818437,-0.35163033,0.16938656,-0.47276189,0.07863730,-0.12307864,0.01738772,-0.00378267,0.53788687,-0.90084789
-5.67583792,1.41583746,-1.44793530,0.03296605,-0.00758632,0.25187758,-0.11976788,0.60167631,-1.21850515,0.58687758,-0.34705390,0.17681362,-0.45034641,0.08317421,-0.11698154,0.01904683,-0.00386384,0.55706312,-0.86066537
-5.66983492,1.41673931,-1.39869549,0.03536319,-0.00828669,0.23786954,-0.12152471,0.60205867,-1.16041177,0.56410165,-0.34198314,0.18537692,-0.42875344,0.08801372,-0.11117579,0.02074295,-0.00399567,0.57796631,-0.82228466
-5.66383192,1.41795564,-1.35105486,0.03771293,-0.00907640,0.22319004,-0.12265964,0.60423977,-1.10407238,0.54028853,-0.33633715,0.19494456,-0.40798839,0.09309002,-0.10569451,0.02245521,-0.00418147,0.60033395,-0.78576458
-5.65782891,1.41954223,-1.30500136,0.03998101,-0.00995619,0.20808932,-0.12313374,0.60813553,-1.04951858,0.51585463,-0.33005546,0.20535964,-0.38805632,0.09832625,-0.10056829,0.02416049,-0.00442490,0.62384282,-0.75116162
-5.65182591,1.42145775,-1.26056235,0.04213242,-0.01092664,0.19280871,-0.12292444,0.61360781,-0.99678773,0.49118868,-0.32310327,0.21644299,-0.36896716,0.10363600,-0.09582624,0.02583392,-0.00472992,0.64811420,-0.71853943
-5.64582291,1.42356229,-1.21781851,0.04413224,-0.01198806,0.17757463,-0.12202703,0.62046652,-0.94593524,0.46664174,-0.31547573,0.22799652,-0.35073996,0.10892526,-0.09149684,0.02744935,-0.00510068,0.67272126,-0.68797646
-5.63981991,1.42562141,-1.17691349,0.04594649,-0.01314045,0.16259384,-0.12045557,0.62847379,-0.89704375,0.44251966,-0.30720084,0.23980722,-0.33340582,0.11409467,-0.08760853,0.02898006,-0.00554148,0.69719867,-0.65957128
-5.63381691,1.42731543,-1.13805853,0.04754305,-0.01438336,0.14804976,-0.11824326,0.63734994,-0.85022887,0.41907811,-0.29834081,0.25165156,-0.31700943,0.11904216,-0.08418999,0.03039942,-0.00605659,0.72105413,-0.63344516
-5.62781391,1.42825374,-1.10153208,0.04889257,-0.01571585,0.13410003,-0.11544217,0.64678122,-0.80564136,0.39652039,-0.28899210,0.26330037,-0.30160917,0.12366580,-0.08127005,0.03168163,-0.00665014,0.74378139,-0.60974193
-5.62181091,1.42799339,-1.06767430,0.04996930,-0.01713632,0.12087534,-0.11212238,0.65642916,-0.76346577,0.37499781,-0.27928385,0.27452396,-0.28727573,0.12786668,-0.07887718,0.03280252,-0.00732590,0.76487449,-0.58862484
-5.61580790,1.42606105,-1.03687687,0.05075192,-0.01864238,0.10847949,-0.10837068,0.66594124,-0.72391583,0.35461253,-0.26937505,0.28509740,-0.27408949,0.13155196,-0.07703867,0.03374026,-0.00808708,0.78384262,-0.57027100
-5.60980490,1.42197732,-1.00956886,0.05122422,-0.02023070,0.09699045,-0.10428875,0.67496254,-0.68722706,0.33542242,-0.25945054,0.29480585,-0.26213677,0.13463767,-0.07577949,0.03447607,-0.00893611,0.80022501,-0.55486346
-5.60380190,1.41528222,-0.98619932,0.05137560,-0.02189679,0.08646247,-0.09999103,0.68314803,-0.65364734,0.31744761,-0.24971612,0.30344966,-0.25150534,0.13705135,-0.07512087,0.03499483,-0.00987433,0.81360555,-0.54258157
-5.59779890,1.40556060,-0.96721783,0.05120149,-0.02363484,0.07692880,-0.09560239,0.69017512,-0.62342592,0.30067832,-0.24039293,0.31084934,-0.24227926,0.13873440,-0.07507875,0.03528561,-0.01090176,0.82362623,-0.53359027
-5.59179590,1.39246635,-0.95305386,0.05070354,-0.02543745,0.06840512,-0.09125556,0.69575605,-0.59680182,0.28508334,-0.23171150,0.31684993,-0.23453370,0.13964396,-0.07566213,0.03534203,-0.01201680,0.82999922,-0.52802876
-5.58579290,1.37574424,-0.94409628,0.04988959,-0.02729548,0.06089318,-0.08708856,0.69964960,-0.57399226,0.27061883,-0.22390567,0.32132496,-0.22832970,0.13975432,-0.07687148,0.03516249,-0.01321600,0.83251695,-0.52599938
-5.57978989,1.35524851,-0.94067390,0.04877350,-0.02919784,0.05438470,-0.08324216,0.70167190,-0.55518173,0.25723688,-0.21720666,0.32417968,-0.22370948,0.13905777,-0.07869731,0.03475029,-0.01449376,0.83105986,-0.52755732
-5.57378689,1.33095737,-0.94303805,0.04737476,-0.03113130,0.04886519,-0.07985732,0.70170582,-0.54051234,0.24489349,-0.21183743,0.32535354,-0.22069227,0.13756491,-0.08111892,0.03411346,-0.01584221,0.82560169,-0.53270170
-5.56778389,1.30298296,-0.95134801,0.04571789,-0.03308042,0.04431748,-0.07707284,0.69970868,-0.53007585,0.23355559,-0.20800751,0.32482190,-0.21927113,0.13530434,-0.08410355,0.03326458,-0.01725102,0.81621192,-0.54136850
-5.56178089,1.27157635,-0.96565990,0.04383176,-0.03502749,0.04072506,-0.07502305,0.69571792,-0.52390762,0.22320690,-0.20590852,0.32259675,-0.21941074,0.13232184,-0.08760588,0.03222032,-0.01870739,0.80305555,-0.55342583
-5.55577789,1.23712759,-0.98591940,0.04174870,-0.03695260,0.03807473,-0.07383564,0.68985456,-0.52198282,0.21385232,-0.20571016,0.31872669,-0.22104631,0.12867901,-0.09156807,0.03100096,-0.02019604,0.78639017,-0.56867179
-5.54977489,1.20016079,-1.01195840,0.03950359,-0.03883374,0.03635885,-0.07362956,0.68232427,-0.52421465,0.20552084,-0.20755694,0.31329597,-0.22408371,0.12445151,-0.09592020,0.02962970,-0.02169937,0.76656048,-0.58683496
-5.54377189,1.16132467,-1.04349572,0.03713289,-0.04064712,0.03557682,-0.07451299,0.67341589,-0.53045470,0.19826685,-0.21156545,0.30642273,-0.22840061,0.11972690,-0.10058129,0.02813201,-0.02319766,0.74399061,-0.60757761
-5.53776888,1.12137898,-1.08014141,0.03467361,-0.04236747,0.03573591,-0.07658126,0.66349736,-0.54049509,0.19216995,-0.21782202,0.29825641,-0.23384881,0.11460229,-0.10546076,0.02653481,-0.02466946,0.71917440,-0.63050151
-5.53176588,1.08117729,-1.12140444,0.03216235,-0.04396862,0.03685142,-0.07991481,0.65300917,-0.55407221,0.18733317,-0.22638086,0.28897458,-0.24025740,0.10918172,-0.11046035,0.02486572,-0.02609196,0.69266421,-0.65515599
-5.52576288,1.04164688,-1.16670303,0.02963442,-0.04542401,0.03894606,-0.08457707,0.64245529,-0.57087163,0.18387996,-0.23726243,0.27877913,-0.24743673,0.10357361,-0.11547639,0.02315231,-0.02744161,0.66505841,-0.68104803
-5.51975988,1.00376644,-1.21537716,0.02712302,-0.04670743,0.04204871,-0.09061227,0.63239184,-0.59053390,0.18194980,-0.25045195,0.26789191,-0.25518295,0.09788814,-0.12040240,0.02142137,-0.02869466,0.63698823,-0.70765371
-5.51375688,0.96854213,-1.26670240,0.02465853,-0.04779375,0.04619254,-0.09804322,0.62341364,-0.61266095,0.18169286,-0.26589809,0.25655014,-0.26328289,0.09223479,-0.12513182,0.01969832,-0.02982785,0.60910405,-0.73443085
-5.50775388,0.93698286,-1.31990456,0.02226802,-0.04865972,0.05141256,-0.10686913,0.61613905,-0.63682261,0.18326379,-0.28351173,0.24500148,-0.27151923,0.08672008,-0.12956085,0.01800658,-0.03081913,0.58206177,-0.76083194
-5.50175088,0.91007535,-1.37417445,0.01997483,-0.04928476,0.05774272,-0.11706354,0.61119334,-0.66256330,0.18681486,-0.30316485,0.23349898,-0.27967548,0.08144549,-0.13359122,0.01636723,-0.03164831,0.55650941,-0.78631720
-5.49574787,0.88875960,-1.42868220,0.01779832,-0.04965172,0.06521264,-0.12857239,0.60919105,-0.68940838,0.19248872,-0.32468961,0.22229606,-0.28754088,0.07650578,-0.13713284,0.01479858,-0.03229773,0.53307428,-0.81036695
-5.48974487,0.87390540,-1.48259082,0.01575381,-0.04974757,0.07384409,-0.14131247,0.61071787,-0.71687042,0.20041096,-0.34787788,0.21164150,-0.29491492,0.07198749,-0.14010612,0.01331605,-0.03275290,0.51235097,-0.83249309
-5.48374187,0.86629033,-1.53506868,0.01385262,-0.04956399,0.08364737,-0.15517044,0.61631251,-0.74445500,0.21068282,-0.37248112,0.20177473,-0.30161132,0.06796787,-0.14244401,0.01193199,-0.03300297,0.49489043,-0.85224920
-5.47773887,0.86657982,-1.58530081,0.01210228,-0.04909777,0.09461779,-0.17000235,0.62644911,-0.77166650,0.22337419,-0.39821113,0.19292130,-0.30746153,0.06451407,-0.14409351,0.01065575,-0.03304115,0.48119013,-0.86923905
-5.47173587,0.87530973,-1.63249910,0.01050676,-0.04835112,0.10673234,-0.18563410,0.64152084,-0.79801354,0.23851727,-0.42474171,0.18528876,-0.31231751,0.06168263,-0.14501681,0.00949373,-0.03286494,0.47168556,-0.88312327
-5.46573287,0.89287183,-1.67591140,0.00906691,-0.04733174,0.11994671,-0.20186280,0.66182525,-0.82301463,0.25610109,-0.45171138,0.17906294,-0.31605391,0.05951930,-0.14519182,0.00844957,-0.03247631,0.46674327,-0.89362423
-5.45972986,0.91950256,-1.71482999,0.00778084,-0.04605269,0.13419297,-0.21845914,0.68755183,-0.84620380,0.27606706,-0.47872755,0.17440477,-0.31856964,0.05805906,-0.14461223,0.00752441,-0.03188157,0.46665518,-0.90052907
-5.45372686,0.95527545,-1.74859944,0.00664442,-0.04453213,0.14937786,-0.23517095,0.71877256,-0.86713666,0.29830604,-0.50537204,0.17144758,-0.31978873,0.05732640,-0.14328712,0.00671710,-0.03109126,0.47163467,-0.90369101
-5.44772386,1.00009753,-1.77662442,0.00565172,-0.04279279,0.16538201,-0.25172779,0.75543562,-0.88539674,0.32265676,-0.53120811,0.17029497,-0.31966079,0.05733577,-0.14124004,0.00602460,-0.03011975,0.48181411,-0.90302921
-5.44172086,1.05370971,-1.79837753,0.00479553,-0.04086136,0.18206007,-0.26784669,0.79736282,-0.90060228,0.34890606,-0.55578901,0.17101935,-0.31816087,0.05809221,-0.13850781,0.00544222,-0.02898478,0.49724406,-0.89852728
-5.43571786,1.11569154,-1.81340739,0.00406778,-0.03876772,0.19924189,-0.28323875,0.84425092,-0.91241347,0.37679087,-0.57866778,0.17366104,-0.31528898,0.05959202,-0.13513893,0.00496399,-0.02770694,0.51789406,-0.89023080
-5.42971486,1.18547004,-1.82134717,0.00345993,-0.03654402,0.21673485,-0.29761656,0.89567692,-0.92053990,0.40600204,-0.59940814,0.17822803,-0.31106927,0.06182365,-0.13119186,0.00458293,-0.02630895,0.54365496,-0.87824420
-5.42371186,1.26233270,-1.82192334,0.00296337,-0.03422385,0.23432708,-0.31070213,0.95110729,-0.92474815,0.43618992,-0.61759621,0.18469634,-0.30554894,0.06476853,-0.12673313,0.00429138,-0.02481500,0.57434279,-0.86272697
-5.41770885,1.34544409,-1.81496458,0.00256970,-0.03184120,0.25179182,-0.32223501,1.00991088,-0.92486922,0.46697162,-0.63285246,0.19301103,-0.29879702,0.06840195,-0.12183544,0.00408122,-0.02325003,0.60970398,-0.84388981
-5.41170585,1.43386579,-1.80041050,0.00227094,-0.02942963,0.26889253,-0.33198037,1.07137511,-0.92080554,0.49793976,-0.64484362,0.20308773,-0.29090289,0.07269398,-0.11657576,0.00394411,-0.02163901,0.64942175,-0.82199059
-5.40570285,1.52657888,-1.77831970,0.00205972,-0.02702140,0.28538877,-0.33973664,1.13472481,-0.91253710,0.52867228,-0.65329390,0.21481477,-0.28197477,0.07761026,-0.11103367,0.00387171,-0.02000630,0.69312364,-0.79733033
-5.39969985,1.62250832,-1.74887671,0.00192940,-0.02464670,0.30104244,-0.34534230,1.19914308,-0.90012645,0.55874316,-0.65799502,0.22805569,-0.27213815,0.08311281,-0.10528970,0.00385580,-0.01837504,0.74038963,-0.77024940
-5.39369685,1.72054806,-1.71239729,0.00187407,-0.02233307,0.31562431,-0.34868170,1.26379320,-0.88372221,0.58773346,-0.65881467,0.24265217,-0.26153399,0.08916064,-0.09942405,0.00388843,-0.01676663,0.79076084,-0.74112375
-5.38769385,1.81958622,-1.66933139,0.00188858,-0.02010485,0.32892045,-0.34968946,1.32784081,-0.86356078,0.61524229,-0.65570272,0.25842728,-0.25031702,0.09571030,-0.09351546,0.00396203,-0.01520035,0.84374826,-0.71036134
-5.38169085,1.91852896,-1.62026359,0.00196845,-0.01798293,0.34073829,-0.34835330,1.39047526,-0.83996602,0.64089731,-0.64869518,0.27518885,-0.23865386,0.10271625,-0.08764033,0.00406946,-0.01369303,0.89884134,-0.67839853
-5.37568784,2.01632230,-1.56591030,0.00210976,-0.01598448,0.35091209,-0.34471518,1.45092928,-0.81334675,0.66436420,-0.63791537,0.29273298,-0.22672105,0.11013100,-0.08187210,0.00420406,-0.01225887,0.95551595,-0.64569654
-5.36968484,2.11197077,-1.50711375,0.00230902,-0.01412295,0.35930750,-0.33887069,1.50849619,-0.78419209,0.68535468,-0.62357230,0.31084745,-0.21470304,0.11790517,-0.07628091,0.00435970,-0.01090938,1.01324153,-0.61273779
-5.36368184,2.20455229,-1.44483255,0.00256302,-0.01240819,0.36582509,-0.33096668,1.56254373,-0.75306468,0.70363284,-0.60595644,0.32931503,-0.20279007,0.12598725,-0.07093331,0.00453075,-0.00965334,1.07148702,-0.58002201
-5.35767884,2.29322860,-1.38012898,0.00286863,-0.01084660,0.37040255,-0.32119731,1.61252418,-0.72059192,0.71901947,-0.58543275,0.34791659,-0.19117595,0.13432327,-0.06589230,0.00471208,-0.00849698,1.12972560,-0.54806217
-5.35167584,2.37725111,-1.31415315,0.00322262,-0.00944147,0.37301567,-0.30979860,1.65798035,-0.68745557,0.73139414,-0.56243153,0.36643382,-0.18005577,0.14285629,-0.06121735,0.00489907,-0.00744408,1.18743797,-0.51738011
-5.34567284,2.45596197,-1.24812470,0.00362148,-0.00819332,0.37367790,-0.29704190,1.69854740,-0.65437991,0.74069514,-0.53743736,0.38465170,-0.16962359,0.15152580,-0.05696459,0.00508755,-0.00649628,1.24411427,-0.48850181
