energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.84992496,1.55425792,0.04910027,0.00000000,0.00030613,0.96649868,0.84500936,0.58611886
-5.84392196,1.54955581,0.04658118,0.00000000,0.00030660,0.97140446,0.83595968,0.59579808
-5.83791896,1.54193655,0.04423133,0.00000000,0.00030754,0.97345794,0.82574186,0.60295217
-5.83191596,1.53144406,0.04206255,0.00000000,0.00030894,0.97265881,0.81444002,0.60754585
-5.82591296,1.51819086,0.04008091,0.00000000,0.00031075,0.96908570,0.80216591,0.60961173
-5.81990995,1.50236833,0.03828729,0.00000000,0.00031293,0.96290289,0.78906446,0.60925300
-5.81390695,1.48425405,0.03667801,0.00000000,0.00031539,0.95436403,0.77531806,0.60664368
-5.80790395,1.46421568,0.03524562,0.00000000,0.00031803,0.94381285,0.76114907,0.60202676
-5.80190095,1.44271118,0.03397963,0.00000000,0.00032073,0.93168077,0.74682068,0.59570999
-5.79589795,1.42028557,0.03286728,0.00000000,0.00032336,0.91848145,0.73263592,0.58805976
-5.78989495,1.39756426,0.03189438,0.00000000,0.00032578,0.90480248,0.71893500,0.57949303
-5.78389195,1.37524322,0.03104598,0.00000000,0.00032783,0.89129443,0.70609089,0.57046780
-5.77788894,1.35407641,0.03030709,0.00000000,0.00032937,0.87865764,0.69450349,0.56147230
-5.77188594,1.33486084,0.02966331,0.00000000,0.00033023,0.86762697,0.68459238,0.55301319
-5.76588294,1.31841947,0.02910140,0.00000000,0.00033028,0.85895496,0.67678837,0.54560314
-5.75987994,1.30558259,0.02860974,0.00000000,0.00032938,0.85339369,0.67152397,0.53974796
-5.75387694,1.29716769,0.02817870,0.00000000,0.00032743,0.85167564,0.66922307,0.53593363
-5.74787394,1.29395838,0.02780098,0.00000000,0.00032433,0.85449399,0.67028976,0.53461338
-5.74187094,1.29668262,0.02747173,0.00000000,0.00032003,0.86248261,0.67509664,0.53619517
-5.73586793,1.30599062,0.02718865,0.00000000,0.00031451,0.87619619,0.68397282,0.54102964
-5.72986493,1.32243280,0.02695197,0.00000000,0.00030777,0.89609097,0.69719183,0.54939899
-5.72386193,1.34643862,0.02676430,0.00000000,0.00029987,0.92250649,0.71495979,0.56150687
-5.71785893,1.37829661,0.02663040,0.00000000,0.00029091,0.95564914,0.73740432,0.57746980
-5.71185593,1.41813670,0.02655687,0.00000000,0.00028101,0.99557793,0.76456458,0.59731028
-5.70585293,1.46591572,0.02655175,0.00000000,0.00027037,1.04219356,0.79638314,0.62095212
-5.69984992,1.52140696,0.02662412,0.00000000,0.00025921,1.09523118,0.83270019,0.64821833
-5.69384692,1.58419499,0.02678366,0.00000000,0.00024781,1.15425800,0.87325081,0.67883189
-5.68784392,1.65367674,0.02704022,0.00000000,0.00023648,1.21867617,0.91766578,0.71241983
-5.68184092,1.72906956,0.02740342,0.00000000,0.00022559,1.28773163,0.96547655,0.74852081
-5.67583792,1.80942706,0.02788240,0.00000000,0.00021553,1.36052935,1.01612479,0.78659630
-5.66983492,1.89366308,0.02848558,0.00000000,0.00020677,1.43605504,1.06897651,0.82604537
-5.66383192,1.98058352,0.02922059,0.00000000,0.00019981,1.51320311,1.12334096,0.86622291
-5.65782891,2.06892581,0.03009441,0.00000000,0.00019518,1.59081051,1.17849382,0.90646073
-5.65182591,2.15740474,0.03111352,0.00000000,0.00019348,1.66769530,1.23370418,0.94609108
-5.64582291,2.24476331,0.03228438,0.00000000,0.00019537,1.74269887,1.28826437,0.98447162
-5.63981991,2.32982662,0.03361389,0.00000000,0.00020153,1.81473012,1.34152145,1.02101089
-5.63381691,2.41155633,0.03511008,0.00000000,0.00021273,1.88280978,1.39290913,1.05519318
-5.62781391,2.48910322,0.03678284,0.00000000,0.00022979,1.94611265,1.44197832,1.08660150
-5.62181091,2.56185492,0.03864468,0.00000000,0.00025355,2.00400584,1.48842490,1.11493742
-5.61580790,2.62947608,0.04071147,0.00000000,0.00028496,2.05608064,1.53211287,1.14003674
-5.60980490,2.69193841,0.04300314,0.00000000,0.00032496,2.10217638,1.57309156,1.16187979
-5.60380190,2.74953819,0.04554416,0.00000000,0.00037456,2.14239428,1.61160522,1.18059553
-5.59779890,2.80289956,0.04836388,0.00000000,0.00043479,2.17710033,1.64809432,1.19645911
-5.59179590,2.85296243,0.05149658,0.00000000,0.00050667,2.20691629,1.68318748,1.20988231
-5.58579290,2.90095452,0.05498119,0.00000000,0.00059122,2.23269871,1.71768404,1.22139729
-5.57978989,2.94834785,0.05886063,0.00000000,0.00068940,2.25550633,1.75252729,1.23163388
-5.57378689,2.99680108,0.06318082,0.00000000,0.00080211,2.27655694,1.78876906,1.24129138
-5.56778389,3.04808928,0.06798923,0.00000000,0.00093013,2.29717526,1.82752688,1.25110598
-5.56178089,3.10402419,0.07333311,0.00000000,0.00107410,2.31873402,1.86993510,1.26181515
-5.55577789,3.16636789,0.07925737,0.00000000,0.00123446,2.34259070,1.91709211,1.27412078
-5.54977489,3.23674383,0.08580210,0.00000000,0.00141143,2.37002269,1.97000560,1.28865259
-5.54377189,3.31654900,0.09300002,0.00000000,0.00160494,2.40216389,2.02953841,1.30593374
-5.53776888,3.40687146,0.10087370,0.00000000,0.00181464,2.43994570,2.09635735,1.32635029
-5.53176588,3.50841704,0.10943291,0.00000000,0.00203979,2.48404500,2.17088739,1.35012604
-5.52576288,3.62144880,0.11867201,0.00000000,0.00227933,2.53484189,2.25327337,1.37730405
-5.51975988,3.74574247,0.12856771,0.00000000,0.00253177,2.59238895,2.34335125,1.40773586
-5.51375688,3.88056026,0.13907715,0.00000000,0.00279523,2.65639381,2.44063054,1.44107901
-5.50775388,4.02464465,0.15013661,0.00000000,0.00306742,2.72621587,2.54428891,1.47680320
-5.50175088,4.17623312,0.16166086,0.00000000,0.00334569,2.80087742,2.65317974,1.51420482
-5.49574787,4.33309367,0.17354314,0.00000000,0.00362700,2.87908901,2.76585274,1.55242925
-5.48974487,4.49258015,0.18565618,0.00000000,0.00390800,2.95928802,2.88058711,1.59050028
-5.48374187,4.65170553,0.19785384,0.00000000,0.00418511,3.03968882,2.99543636,1.62735498
-5.47773887,4.80723061,0.20997373,0.00000000,0.00445451,3.11834277,3.10828343,1.66188296
-5.47173587,4.95576470,0.22184064,0.00000000,0.00471230,3.19320535,3.21690403,1.69296802
-5.46573287,5.09387465,0.23327058,0.00000000,0.00495454,3.26220796,3.31903611,1.71953060
-5.45972986,5.21819797,0.24407553,0.00000000,0.00517738,3.32333154,3.41245296,1.74056920
-5.45372686,5.32555580,0.25406860,0.00000000,0.00537711,3.37467896,3.49503720,1.75519903
-5.44772386,5.41306128,0.26306943,0.00000000,0.00555031,3.41454368,3.56485293,1.76268649
-5.44172086,5.47821947,0.27090964,0.00000000,0.00569392,3.44147184,3.62021346,1.76247794
-5.43571786,5.51901478,0.27743818,0.00000000,0.00580534,3.45431577,3.65974196,1.75422194
-5.42971486,5.53398287,0.28252621,0.00000000,0.00588248,3.45227685,3.68242291,1.73778402
-5.42371186,5.52226448,0.28607147,0.00000000,0.00592388,3.43493636,3.68764225,1.71325376
-5.41770885,5.48363913,0.28800177,0.00000000,0.00592870,3.40227351,3.67521488,1.68094388
-5.41170585,5.41853788,0.28827767,0.00000000,0.00589679,3.35466998,3.64539845,1.64138191
-5.40570285,5.32803482,0.28689400,0.00000000,0.00582866,3.29290125,3.59889285,1.59529456
-5.39969985,5.21381779,0.28388030,0.00000000,0.00572553,3.21811521,3.53682537,1.54358601
-5.39369685,5.07813995,0.27930009,0.00000000,0.00558925,3.13179898,3.46072226,1.48731074
-5.38769385,4.92375392,0.27324906,0.00000000,0.00542224,3.03573549,3.37246744,1.42764227
-5.38169085,4.75383137,0.26585218,0.00000000,0.00522749,2.93195124,3.27424996,1.36583888
-5.37568784,4.57187108,0.25725993,0.00000000,0.00500841,2.82265745,3.16850201,1.30320765
-5.36968484,4.38159883,0.24764381,0.00000000,0.00476877,2.71018657,3.05782970,1.24106796
-5.36368184,4.18686287,0.23719127,0.00000000,0.00451262,2.59692623,2.94493888,1.18071566
-5.35767884,3.99152845,0.22610036,0.00000000,0.00424414,2.48525308,2.83255864,1.12338904
-5.35167584,3.79937516,0.21457425,0.00000000,0.00396758,2.37746840,2.72336501,1.07023735
-5.34567284,3.61400020,0.20281588,0.00000000,0.00368713,2.27573763,2.61990740,1.02229292
-5.33966983,3.43873075,0.19102298,0.00000000,0.00340685,2.18203559,2.52454023,0.98044734
-5.33366683,3.27654786,0.17938351,0.00000000,0.00313059,2.09809904,2.43936191,0.94543232
-5.32766383,3.13002396,0.16807181,0.00000000,0.00286191,2.02538783,2.36616314,0.91780554
-5.32166083,3.00127552,0.15724546,0.00000000,0.00260402,1.96505569,2.30638612,0.89794174
-5.31565783,2.89193169,0.14704292,0.00000000,0.00235977,1.91793148,2.26109583,0.88602916
-5.30965483,2.80311936,0.13758204,0.00000000,0.00213157,1.88451098,2.23096419,0.88207117
-5.30365183,2.73546429,0.12895925,0.00000000,0.00192142,1.86495955,2.21626747,0.88589312
-5.29764882,2.68910749,0.12124958,0.00000000,0.00173089,1.85912510,2.21689673,0.89715391
-5.29164582,2.66373573,0.11450716,0.00000000,0.00156115,1.86656070,2.23238070,0.91536207
-5.28564282,2.65862418,0.10876634,0.00000000,0.00141295,1.88655598,2.26192017,0.93989566
-5.27963982,2.67268930,0.10404315,0.00000000,0.00128668,1.91817571,2.30443216,0.97002546
-5.27363682,2.70454945,0.10033692,0.00000000,0.00118237,1.96030436,2.35860239,1.00494068
-5.26763382,2.75259066,0.09763213,0.00000000,0.00109976,2.01169447,2.42294353,1.04377629
-5.26163082,2.81503490,0.09590021,0.00000000,0.00103827,2.07101718,2.49585713,1.08564115
-5.25562781,2.89000813,0.09510129,0.00000000,0.00099711,2.13691273,2.57569652,1.12964589
-5.24962481,2.97560552,0.09518577,0.00000000,0.00097525,2.20803896,2.66082823,1.17492953
-5.24362181,3.06995155,0.09609576,0.00000000,0.00097146,2.28311585,2.74968927,1.22068402
-5.23761881,3.17125268,0.09776627,0.00000000,0.00098437,2.36096430,2.84083807,1.26617549
-5.23161581,3.27784120,0.10012627,0.00000000,0.00101244,2.44053760,2.93299694,1.31076175
-5.22561281,3.38820857,0.10309957,0.00000000,0.00105406,2.52094449,3.02508431,1.35390502
-5.21960980,3.50102785,0.10660560,0.00000000,0.00110748,2.60146279,3.11623568,1.39517976
-5.21360680,3.61516471,0.11056014,0.00000000,0.00117092,2.68154344,3.20581240,1.43427509
-5.20760380,3.72967738,0.11487602,0.00000000,0.00124255,2.76080493,3.29339835,1.47099187
-5.20160080,3.84380633,0.11946392,0.00000000,0.00132053,2.83901870,3.37878483,1.50523484
-5.19559780,3.95695495,0.12423320,0.00000000,0.00140304,2.91608658,3.46194486,1.53700004
-5.18959480,4.06866280,0.12909292,0.00000000,0.00148832,2.99201165,3.54299838,1.56635857
-5.18359180,4.17857355,0.13395295,0.00000000,0.00157468,3.06686434,3.62217043,1.59343732
-5.17758879,4.28639966,0.13872519,0.00000000,0.00166059,3.14074567,3.69974461,1.61839797
-5.17158579,4.39188611,0.14332496,0.00000000,0.00174464,3.21374988,3.77601454,1.64141528
-5.16558279,4.49477549,0.14767241,0.00000000,0.00182565,3.28592858,3.85123599,1.66265602
-5.15957979,4.59477642,0.15169396,0.00000000,0.00190268,3.35725840,3.92558222,1.68225947
-5.15357679,4.69153728,0.15532374,0.00000000,0.00197505,3.42761407,3.99910517,1.70032074
-5.14757379,4.78462663,0.15850491,0.00000000,0.00204235,3.49674838,4.07170435,1.71687770
-5.14157079,4.87352133,0.16119084,0.00000000,0.00210449,3.56428018,4.14310545,1.73190214
-5.13556778,4.95760311,0.16334603,0.00000000,0.00216172,3.62969110,4.21284950,1.74529573
-5.12956478,5.03616351,0.16494685,0.00000000,0.00221455,3.69233114,4.28029338,1.75689068
-5.12356178,5.10841676,0.16598193,0.00000000,0.00226382,3.75143268,4.34462146,1.76645526
-5.11755878,5.17351981,0.16645220,0.00000000,0.00231061,3.80613241,4.40486791,1.77370354
-5.11155578,5.23059827,0.16637066,0.00000000,0.00235625,3.85549966,4.45994829,1.77830889
-5.10555278,5.27877652,0.16576175,0.00000000,0.00240220,3.89856974,4.50869891,1.77992034
-5.09954977,5.31721031,0.16466041,0.00000000,0.00245007,3.93438050,4.54992176,1.77818090
-5.09354677,5.34512007,0.16311093,0.00000000,0.00250146,3.96201012,4.58243274,1.77274674
-5.08754377,5.36182278,0.16116541,0.00000000,0.00255797,3.98061423,4.60511077,1.76330627
-5.08154077,5.36676099,0.15888214,0.00000000,0.00262102,3.98946046,4.61694522,1.74959789
-5.07553777,5.35952717,0.15632382,0.00000000,0.00269188,3.98795878,4.61707951,1.73142584
-5.06953477,5.33988244,0.15355561,0.00000000,0.00277149,3.97568620,4.60484861,1.70867293
-5.06353177,5.30776859,0.15064332,0.00000000,0.00286047,3.95240474,4.57980890,1.68130994
-5.05752876,5.26331312,0.14765149,0.00000000,0.00295899,3.91807207,4.54175906,1.64940103
-5.05152576,5.20682709,0.14464169,0.00000000,0.00306680,3.87284448,4.49075120,1.61310513
-5.04552276,5.13879627,0.14167091,0.00000000,0.00318315,3.81707225,4.42709191,1.57267330
-5.03951976,5.05986605,0.13879022,0.00000000,0.00330680,3.75128808,4.35133354,1.52844226
-5.03351676,4.97082130,0.13604356,0.00000000,0.00343604,3.67618911,4.26425625,1.48082467
-5.02751376,4.87256208,0.13346695,0.00000000,0.00356871,3.59261386,4.16684199,1.43029652
-5.02151076,4.76607673,0.13108786,0.00000000,0.00370226,3.50151511,4.06024175,1.37738248
-5.01550775,4.65241344,0.12892491,0.00000000,0.00383385,3.40393019,3.94573781,1.32263989
-5.00950475,4.53265172,0.12698787,0.00000000,0.00396038,3.30094998,3.82470259,1.26664211
-5.00350175,4.40787490,0.12527788,0.00000000,0.00407866,3.19368800,3.69855612,1.20996202
-4.99749875,4.27914469,0.12378794,0.00000000,0.00418547,3.08325074,3.56872381,1.15315633
-4.99149575,4.14747863,0.12250359,0.00000000,0.00427772,2.97071035,3.43659614,1.09675126
-4.98549275,4.01383103,0.12140373,0.00000000,0.00435252,2.85708061,3.30349199,1.04123011
-4.97948974,3.87907780,0.12046162,0.00000000,0.00440729,2.74329675,3.17062653,0.98702310
-4.97348674,3.74400545,0.11964588,0.00000000,0.00443991,2.63019969,3.03908487,0.93449957
-4.96748374,3.60930406,0.11892163,0.00000000,0.00444871,2.51852485,2.90980216,0.88396288
-4.96148074,3.47556436,0.11825154,0.00000000,0.00443262,2.40889573,2.78355036,0.83564774
-4.95547774,3.34327837,0.11759690,0.00000000,0.00439113,2.30182186,2.66093190,0.78972007
-4.94947474,3.21284340,0.11691866,0.00000000,0.00432435,2.19770117,2.54237996,0.74627905
-4.94347174,3.08456900,0.11617841,0.00000000,0.00423300,2.09682604,2.42816506,0.70536119
-4.93746873,2.95868624,0.11533919,0.00000000,0.00411836,1.99939268,2.31840708,0.66694602
-4.93146573,2.83535894,0.11436635,0.00000000,0.00398220,1.90551318,2.21309207,0.63096317
-4.92546273,2.71469628,0.11322824,0.00000000,0.00382676,1.81522953,2.11209274,0.59730030
-4.91945973,2.59676630,0.11189686,0.00000000,0.00365464,1.72852891,2.01519164,0.56581178
-4.91345673,2.48160964,0.11034836,0.00000000,0.00346867,1.64535951,1.92210588,0.53632755
-4.90745373,2.36925319,0.10856355,0.00000000,0.00327188,1.56564621,1.83251216,0.50866191
-4.90145073,2.25972289,0.10652826,0.00000000,0.00306736,1.48930541,1.74607118,0.48262203
-4.89544772,2.15305525,0.10423360,0.00000000,0.00285818,1.41625830,1.66245037,0.45801578
-4.88944472,2.04930719,0.10167622,0.00000000,0.00264727,1.34644216,1.58134391,0.43465874
-4.88344172,1.94856356,0.09885833,0.00000000,0.00243741,1.27981904,1.50248959,0.41238027
-4.87743872,1.85094215,0.09578774,0.00000000,0.00223111,1.21638162,1.42568161,0.39102829
-4.87143572,1.75659573,0.09247768,0.00000000,0.00203059,1.15615594,1.35077926,0.37047296
-4.86543272,1.66571109,0.08894656,0.00000000,0.00183773,1.09920089,1.27771117,0.35060904
-4.85942971,1.57850497,0.08521755,0.00000000,0.00165409,1.04560468,1.20647519,0.33135693
-4.85342671,1.49521698,0.08131811,0.00000000,0.00148085,0.99547827,1.13713429,0.31266255
-4.84742371,1.41609986,0.07727925,0.00000000,0.00131887,0.94894642,1.06980876,0.29449611
-4.84142071,1.34140739,0.07313489,0.00000000,0.00116870,0.90613655,1.00466543,0.27684984
-4.83541771,1.27138074,0.06892091,0.00000000,0.00103058,0.86716636,0.94190456,0.25973491
-4.82941471,1.20623371,0.06467432,0.00000000,0.00090450,0.83213064,0.88174528,0.24317779
-4.82341171,1.14613784,0.06043230,0.00000000,0.00079024,0.80108821,0.82441036,0.22721614
-4.81740870,1.09120819,0.05623125,0.00000000,0.00068739,0.77404966,0.77011112,0.21189448
-4.81140570,1.04149057,0.05210591,0.00000000,0.00059540,0.75096672,0.71903342,0.19725995
-4.80540270,0.99695113,0.04808852,0.00000000,0.00051362,0.73172380,0.67132518,0.18335824
-4.79939970,0.95746884,0.04420811,0.00000000,0.00044134,0.71613249,0.62708628,0.17022996
-4.79339670,0.92283162,0.04048988,0.00000000,0.00037779,0.70392924,0.58636109,0.15790753
-4.78739370,0.89273637,0.03695482,0.00000000,0.00032220,0.69477654,0.54913399,0.14641274
-4.78139070,0.86679300,0.03361933,0.00000000,0.00027381,0.68826781,0.51532795,0.13575510
-4.77538769,0.84453262,0.03049520,0.00000000,0.00023188,0.68393566,0.48480617,0.12593090
-4.76938469,0.82541944,0.02758960,0.00000000,0.00019569,0.68126344,0.45737651,0.11692307
-4.76338169,0.80886594,0.02490533,0.00000000,0.00016460,0.67969944,0.43279847,0.10870181
-4.75737869,0.79425071,0.02244110,0.00000000,0.00013799,0.67867318,0.41079210,0.10122571
-4.75137569,0.78093806,0.02019206,0.00000000,0.00011530,0.67761313,0.39104852,0.09444360
-4.74537269,0.76829864,0.01815027,0.00000000,0.00009603,0.67596486,0.37324135,0.08829664
-4.73936968,0.75572994,0.01630532,0.00000000,0.00007975,0.67320897,0.35703844,0.08272077
-4.73336668,0.74267588,0.01464495,0.00000000,0.00006603,0.66887784,0.34211346,0.07764927
-4.72736368,0.72864464,0.01315569,0.00000000,0.00005455,0.66257055,0.32815675,0.07301532
-4.72136068,0.71322379,0.01182343,0.00000000,0.00004500,0.65396523,0.31488498,0.06875441
-4.71535768,0.69609238,0.01063399,0.00000000,0.00003711,0.64282839,0.30204924,0.06480661
-4.70935468,0.67702935,0.00957363,0.00000000,0.00003066,0.62902079,0.28944149,0.06111843
-4.70335168,0.65591819,0.00862945,0.00000000,0.00002548,0.61249990,0.27689896,0.05764441
-4.69734867,0.63274781,0.00778979,0.00000000,0.00002141,0.59331864,0.26430668,0.05434831
-4.69134567,0.60760974,0.00704445,0.00000000,0.00001834,0.57162099,0.25159817,0.05120391
-4.68534267,0.58069219,0.00638496,0.00000000,0.00001618,0.54763444,0.23875434,0.04819542
-4.67933967,0.55227130,0.00580471,0.00000000,0.00001489,0.52166015,0.22580103,0.04531762
-4.67333667,0.52270039,0.00529904,0.00000000,0.00001444,0.49406108,0.21280534,0.04257571
-4.66733367,0.49239770,0.00486528,0.00000000,0.00001485,0.46524899,0.19987103,0.03998485
-4.66133067,0.46183354,0.00450279,0.00000000,0.00001616,0.43567081,0.18713352,0.03756972
-4.65532766,0.43151724,0.00421298,0.00000000,0.00001844,0.40579517,0.17475462,0.03536378
-4.64932466,0.40198483,0.00399920,0.00000000,0.00002182,0.37609949,0.16291723,0.03340864
-4.64332166,0.37378756,0.00386682,0.00000000,0.00002643,0.34705832,0.15182053,0.03175333
-4.63731866,0.34748186,0.00382311,0.00000000,0.00003245,0.31913317,0.14167538,0.03045359
-4.63131566,0.32362088,0.00387719,0.00000000,0.00004010,0.29276411,0.13270051,0.02957121
-4.62531266,0.30274752,0.00404001,0.00000000,0.00004964,0.26836321,0.12511909,0.02917333
-4.61930965,0.28538894,0.00432419,0.00000000,0.00006135,0.24630995,0.11915591,0.02933174
-4.61330665,0.27205228,0.00474395,0.00000000,0.00007555,0.22694815,0.11503502,0.03012213
-4.60730365,0.26322116,0.00531489,0.00000000,0.00009258,0.21058451,0.11297752,0.03162318
-4.60130065,0.25935258,0.00605379,0.00000000,0.00011281,0.19748811,0.11319947,0.03391553
-4.59529765,0.26087369,0.00697826,0.00000000,0.00013662,0.18789079,0.11590969,0.03708051
-4.58929465,0.26817802,0.00810644,0.00000000,0.00016440,0.18198768,0.12130715,0.04119855
-4.58329165,0.28162069,0.00945643,0.00000000,0.00019653,0.17993785,0.12957777,0.04634738
-4.57728864,0.30151231,0.01104582,0.00000000,0.00023337,0.18186446,0.14089067,0.05259975
-4.57128564,0.32811138,0.01289098,0.00000000,0.00027527,0.18785424,0.15539346,0.06002097
-4.56528264,0.36161509,0.01500636,0.00000000,0.00032249,0.19795619,0.17320688,0.06866607
-4.55927964,0.40214866,0.01740368,0.00000000,0.00037527,0.21217928,0.19441860,0.07857671
-4.55327664,0.44975362,0.02009110,0.00000000,0.00043373,0.23048930,0.21907649,0.08977801
-4.54727364,0.50437532,0.02307234,0.00000000,0.00049792,0.25280496,0.24718152,0.10227530
-4.54127064,0.56585055,0.02634588,0.00000000,0.00056777,0.27899353,0.27868061,0.11605100
-4.53526763,0.63389580,0.02990413,0.00000000,0.00064308,0.30886630,0.31345984,0.13106181
-4.52926463,0.70809724,0.03373278,0.00000000,0.00072351,0.34217436,0.35133848,0.14723634
-4.52326163,0.78790315,0.03781022,0.00000000,0.00080857,0.37860510,0.39206419,0.16447338
-4.51725863,0.87261978,0.04210723,0.00000000,0.00089766,0.41778002,0.43530998,0.18264104
-4.51125563,0.96141144,0.04658682,0.00000000,0.00098998,0.45925409,0.48067323,0.20157673
-4.50525263,1.05330538,0.05120436,0.00000000,0.00108465,0.50251731,0.52767727,0.22108839
-4.49924962,1.14720214,0.05590800,0.00000000,0.00118063,0.54699870,0.57577567,0.24095676
-4.49324662,1.24189136,0.06063937,0.00000000,0.00127679,0.59207289,0.62435950,0.26093885
-4.48724362,1.33607317,0.06533459,0.00000000,0.00137192,0.63706941,0.67276747,0.28077263
-4.48124062,1.42838473,0.06992554,0.00000000,0.00146477,0.68128477,0.72029902,0.30018272
-4.47523762,1.51743131,0.07434141,0.00000000,0.00155406,0.72399682,0.76622976,0.31888699
-4.46923462,1.60182091,0.07851046,0.00000000,0.00163854,0.76448126,0.80982925,0.33660386
-4.46323162,1.68020124,0.08236188,0.00000000,0.00171698,0.80202970,0.85038008,0.35306002
-4.45722861,1.75129776,0.08582780,0.00000000,0.00178829,0.83596857,0.88719795,0.36799830
-4.45122561,1.81395110,0.08884530,0.00000000,0.00185145,0.86567826,0.91965177,0.38118535
-4.44522261,1.86715233,0.09135827,0.00000000,0.00190562,0.89061160,0.94718296,0.39241873
-4.43921961,1.91007468,0.09331926,0.00000000,0.00195012,0.91031095,0.96932324,0.40153332
-4.43321661,1.94210001,0.09469095,0.00000000,0.00198447,0.92442309,0.98571002,0.40840645
-4.42721361,1.96283908,0.09544745,0.00000000,0.00200838,0.93271124,0.99609873,0.41296178
-4.42121061,1.97214447,0.09557515,0.00000000,0.00202180,0.93506355,1.00037152,0.41517165
-4.41520760,1.97011564,0.09507327,0.00000000,0.00202484,0.93149776,0.99854188,0.41505779
-4.40920460,1.95709585,0.09395389,0.00000000,0.00201785,0.92216153,0.99075497,0.41269030
-4.40320160,1.93366099,0.09224165,0.00000000,0.00200132,0.90732863,0.97728360,0.40818517
-4.39719860,1.90060089,0.08997297,0.00000000,0.00197592,0.88739078,0.95852001,0.40170016
-4.39119560,1.85889393,0.08719494,0.00000000,0.00194243,0.86284575,0.93496378,0.39342953
-4.38519260,1.80967594,0.08396388,0.00000000,0.00190175,0.83428187,0.90720636,0.38359760
-4.37918959,1.75420494,0.08034359,0.00000000,0.00185484,0.80235981,0.87591296,0.37245169
-4.37318659,1.69382292,0.07640349,0.00000000,0.00180270,0.76779219,0.84180236,0.36025446
-4.36718359,1.62991643,0.07221655,0.00000000,0.00174633,0.73132185,0.80562562,0.34727628
-4.36118059,1.56387735,0.06785727,0.00000000,0.00168672,0.69369968,0.76814443,0.33378765
-4.35517759,1.49706530,0.06339964,0.00000000,0.00162484,0.65566273,0.73010992,0.32005210
-4.34917459,1.43077296,0.05891529,0.00000000,0.00156157,0.61791350,0.69224264,0.30631980
-4.34317159,1.36619529,0.05447177,0.00000000,0.00149774,0.58110105,0.65521446,0.29282197
-4.33716858,1.30440346,0.05013106,0.00000000,0.00143411,0.54580458,0.61963280,0.27976632
-4.33116558,1.24632415,0.04594839,0.00000000,0.00137134,0.51251997,0.58602775,0.26733351
-4.32516258,1.19272426,0.04197133,0.00000000,0.00131003,0.48164969,0.55484213,0.25567473
-4.31915958,1.14420126,0.03823917,0.00000000,0.00125066,0.45349612,0.52642493,0.24491027
-4.31315658,1.10117899,0.03478265,0.00000000,0.00119368,0.42825866,0.50102780,0.23512909
-4.30715358,1.06390847,0.03162391,0.00000000,0.00113945,0.40603423,0.47880476,0.22638925
