energy_ev,total_up,total_down,In_p_up,In_p_down,In_d_up,In_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.83191596,0.67159371,-0.67159371,0.00392741,-0.00392741,0.00012600,-0.00012600,0.18514941,-0.18514941,0.13373396,-0.13373396,0.00401107,-0.00401107,0.49029147,-0.49029147
-5.82591296,0.67309047,-0.67309047,0.00358370,-0.00358370,0.00012105,-0.00012105,0.18688656,-0.18688656,0.13448649,-0.13448649,0.00413772,-0.00413772,0.49137793,-0.49137793
-5.81990995,0.67572075,-0.67572075,0.00326843,-0.00326843,0.00011667,-0.00011667,0.18886183,-0.18886183,0.13547074,-0.13547074,0.00427256,-0.00427256,0.49326577,-0.49326577
-5.81390695,0.67910895,-0.67910895,0.00298138,-0.00298138,0.00011280,-0.00011280,0.19096294,-0.19096294,0.13660027,-0.13660027,0.00441042,-0.00441042,0.49568765,-0.49568765
-5.80790395,0.68281887,-0.68281887,0.00272180,-0.00272180,0.00010940,-0.00010940,0.19306168,-0.19306168,0.13777776,-0.13777776,0.00454617,-0.00454617,0.49833107,-0.49833107
-5.80190095,0.68637258,-0.68637258,0.00248851,-0.00248851,0.00010637,-0.00010637,0.19501924,-0.19501924,0.13889888,-0.13889888,0.00467481,-0.00467481,0.50085226,-0.50085226
-5.79589795,0.68927132,-0.68927132,0.00227999,-0.00227999,0.00010365,-0.00010365,0.19669210,-0.19669210,0.13985645,-0.13985645,0.00479162,-0.00479162,0.50289130,-0.50289130
-5.78989495,0.69101718,-0.69101718,0.00209446,-0.00209446,0.00010116,-0.00010116,0.19793820,-0.19793820,0.14054486,-0.14054485,0.00489231,-0.00489231,0.50408801,-0.50408801
-5.78389195,0.69113468,-0.69113468,0.00193000,-0.00193000,0.00009882,-0.00009882,0.19862299,-0.19862299,0.14086427,-0.14086427,0.00497311,-0.00497311,0.50409772,-0.50409772
-5.77788894,0.68919123,-0.68919123,0.00178463,-0.00178463,0.00009654,-0.00009654,0.19862515,-0.19862515,0.14072472,-0.14072472,0.00503094,-0.00503094,0.50260623,-0.50260623
-5.77188594,0.68481543,-0.68481543,0.00165643,-0.00165643,0.00009427,-0.00009427,0.19784172,-0.19784172,0.14004966,-0.14004966,0.00506348,-0.00506348,0.49934316,-0.49934316
-5.76588294,0.67771254,-0.67771254,0.00154362,-0.00154362,0.00009194,-0.00009194,0.19619241,-0.19619241,0.13877894,-0.13877894,0.00506928,-0.00506928,0.49409332,-0.49409332
-5.75987994,0.66767637,-0.66767637,0.00144461,-0.00144461,0.00008950,-0.00008950,0.19362287,-0.19362287,0.13687108,-0.13687108,0.00504783,-0.00504783,0.48670540,-0.48670540
-5.75387694,0.65459727,-0.65459727,0.00135815,-0.00135815,0.00008694,-0.00008694,0.19010685,-0.19010685,0.13430473,-0.13430473,0.00499960,-0.00499960,0.47709780,-0.47709780
-5.74787394,0.63846592,-0.63846592,0.00128327,-0.00128327,0.00008422,-0.00008422,0.18564718,-0.18564718,0.13107930,-0.13107930,0.00492606,-0.00492606,0.46526144,-0.46526144
-5.74187094,0.61937296,-0.61937296,0.00121944,-0.00121944,0.00008135,-0.00008135,0.18027550,-0.18027550,0.12721468,-0.12721468,0.00482968,-0.00482968,0.45125949,-0.45125949
-5.73586793,0.59750462,-0.59750462,0.00116653,-0.00116653,0.00007835,-0.00007835,0.17405095,-0.17405096,0.12275025,-0.12275025,0.00471387,-0.00471387,0.43522418,-0.43522418
-5.72986493,0.57313479,-0.57313479,0.00112485,-0.00112485,0.00007524,-0.00007524,0.16705775,-0.16705775,0.11774313,-0.11774313,0.00458297,-0.00458297,0.41735101,-0.41735101
-5.72386193,0.54661408,-0.54661408,0.00109514,-0.00109514,0.00007208,-0.00007208,0.15940194,-0.15940194,0.11226582,-0.11226582,0.00444214,-0.00444214,0.39789079,-0.39789079
-5.71785893,0.51835640,-0.51835640,0.00107861,-0.00107861,0.00006891,-0.00006891,0.15120749,-0.15120749,0.10640336,-0.10640336,0.00429724,-0.00429724,0.37713983,-0.37713983
-5.71185593,0.48882399,-0.48882399,0.00107688,-0.00107688,0.00006582,-0.00006582,0.14261187,-0.14261187,0.10025026,-0.10025026,0.00415478,-0.00415478,0.35542903,-0.35542903
-5.70585293,0.45851141,-0.45851141,0.00109196,-0.00109196,0.00006287,-0.00006287,0.13376142,-0.13376142,0.09390710,-0.09390710,0.00402175,-0.00402175,0.33311224,-0.33311224
-5.69984992,0.42792944,-0.42792944,0.00112622,-0.00112622,0.00006016,-0.00006016,0.12480663,-0.12480663,0.08747729,-0.08747729,0.00390550,-0.00390550,0.31055452,-0.31055452
-5.69384692,0.39758930,-0.39758930,0.00118233,-0.00118233,0.00005777,-0.00005777,0.11589758,-0.11589758,0.08106381,-0.08106381,0.00381357,-0.00381357,0.28812076,-0.28812076
-5.68784392,0.36798803,-0.36798803,0.00126322,-0.00126322,0.00005580,-0.00005580,0.10717973,-0.10717973,0.07476630,-0.07476630,0.00375359,-0.00375359,0.26616507,-0.26616507
-5.68184092,0.33959532,-0.33959532,0.00137197,-0.00137197,0.00005433,-0.00005433,0.09879009,-0.09879009,0.06867837,-0.06867837,0.00373307,-0.00373307,0.24502127,-0.24502127
-5.67583792,0.31284206,-0.31284206,0.00151176,-0.00151176,0.00005346,-0.00005346,0.09085398,-0.09085398,0.06288541,-0.06288541,0.00375927,-0.00375927,0.22499481,-0.22499481
-5.66983492,0.28811110,-0.28811110,0.00168573,-0.00168573,0.00005326,-0.00005326,0.08348236,-0.08348236,0.05746280,-0.05746280,0.00383903,-0.00383903,0.20635617,-0.20635617
-5.66383192,0.26572993,-0.26572993,0.00189694,-0.00189694,0.00005382,-0.00005382,0.07676984,-0.07676984,0.05247459,-0.05247459,0.00397860,-0.00397860,0.18933579,-0.18933579
-5.65782891,0.24596558,-0.24596558,0.00214816,-0.00214816,0.00005520,-0.00005520,0.07079322,-0.07079322,0.04797260,-0.04797260,0.00418343,-0.00418343,0.17412067,-0.17412067
-5.65182591,0.22902139,-0.22902139,0.00244183,-0.00244183,0.00005745,-0.00005745,0.06561068,-0.06561068,0.04399598,-0.04399598,0.00445807,-0.00445807,0.16085229,-0.16085229
-5.64582291,0.21503568,-0.21503568,0.00277988,-0.00277988,0.00006062,-0.00006062,0.06126148,-0.06126148,0.04057115,-0.04057115,0.00480591,-0.00480591,0.14962602,-0.14962602
-5.63981991,0.20408191,-0.20408191,0.00316363,-0.00316363,0.00006473,-0.00006473,0.05776615,-0.05776615,0.03771203,-0.03771203,0.00522907,-0.00522907,0.14049156,-0.14049156
-5.63381691,0.19617027,-0.19617027,0.00359367,-0.00359367,0.00006980,-0.00006980,0.05512698,-0.05512698,0.03542061,-0.03542061,0.00572823,-0.00572823,0.13345442,-0.13345442
-5.62781391,0.19125040,-0.19125040,0.00406974,-0.00406974,0.00007580,-0.00007580,0.05332900,-0.05332900,0.03368768,-0.03368768,0.00630247,-0.00630247,0.12847824,-0.12847824
-5.62181091,0.18921511,-0.18921511,0.00459065,-0.00459065,0.00008272,-0.00008272,0.05234106,-0.05234106,0.03249381,-0.03249381,0.00694918,-0.00694918,0.12548770,-0.12548770
-5.61580790,0.18990485,-0.18990485,0.00515426,-0.00515426,0.00009051,-0.00009051,0.05211726,-0.05211726,0.03181035,-0.03181035,0.00766395,-0.00766395,0.12437197,-0.12437197
-5.60980490,0.19311296,-0.19311296,0.00575743,-0.00575743,0.00009910,-0.00009910,0.05259846,-0.05259846,0.03160065,-0.03160065,0.00844056,-0.00844056,0.12498856,-0.12498856
-5.60380190,0.19859150,-0.19859150,0.00639607,-0.00639607,0.00010841,-0.00010841,0.05371402,-0.05371402,0.03182128,-0.03182128,0.00927098,-0.00927098,0.12716755,-0.12716755
-5.59779890,0.20605773,-0.20605773,0.00706522,-0.00706522,0.00011835,-0.00011835,0.05538360,-0.05538360,0.03242332,-0.03242332,0.01014543,-0.01014543,0.13071603,-0.13071603
-5.59179590,0.21520108,-0.21520108,0.00775922,-0.00775922,0.00012878,-0.00012878,0.05751912,-0.05751912,0.03335369,-0.03335369,0.01105256,-0.01105256,0.13542285,-0.13542285
-5.58579290,0.22569075,-0.22569075,0.00847188,-0.00847188,0.00013961,-0.00013961,0.06002684,-0.06002684,0.03455659,-0.03455659,0.01197963,-0.01197963,0.14106357,-0.14106357
-5.57978989,0.23718381,-0.23718381,0.00919676,-0.00919676,0.00015068,-0.00015068,0.06280949,-0.06280949,0.03597484,-0.03597484,0.01291277,-0.01291277,0.14740567,-0.14740567
-5.57378689,0.24933373,-0.24933373,0.00992749,-0.00992749,0.00016189,-0.00016189,0.06576854,-0.06576854,0.03755138,-0.03755138,0.01383742,-0.01383741,0.15421389,-0.15421389
-5.56778389,0.26179932,-0.26179932,0.01065815,-0.01065815,0.00017309,-0.00017309,0.06880646,-0.06880646,0.03923072,-0.03923072,0.01473862,-0.01473862,0.16125573,-0.16125573
-5.56178089,0.27425394,-0.27425394,0.01138368,-0.01138368,0.00018419,-0.00018419,0.07182911,-0.07182911,0.04096042,-0.04096042,0.01560157,-0.01560157,0.16830699,-0.16830699
-5.55577789,0.28639464,-0.28639464,0.01210029,-0.01210029,0.00019507,-0.00019507,0.07474799,-0.07474799,0.04269253,-0.04269253,0.01641210,-0.01641210,0.17515734,-0.17515734
-5.54977489,0.29795118,-0.29795118,0.01280592,-0.01280592,0.00020568,-0.00020568,0.07748249,-0.07748249,0.04438497,-0.04438497,0.01715718,-0.01715718,0.18161559,-0.18161559
-5.54377189,0.30869455,-0.30869455,0.01350064,-0.01350064,0.00021597,-0.00021597,0.07996194,-0.07996194,0.04600288,-0.04600288,0.01782544,-0.01782544,0.18751479,-0.18751479
-5.53776888,0.31844464,-0.31844464,0.01418709,-0.01418709,0.00022595,-0.00022595,0.08212753,-0.08212753,0.04751974,-0.04751974,0.01840766,-0.01840766,0.19271675,-0.19271675
-5.53176588,0.32707680,-0.32707680,0.01487073,-0.01487073,0.00023563,-0.00023563,0.08393377,-0.08393377,0.04891840,-0.04891840,0.01889725,-0.01889725,0.19711591,-0.19711591
-5.52576288,0.33452693,-0.33452693,0.01556014,-0.01556014,0.00024512,-0.00024512,0.08534977,-0.08534977,0.05019185,-0.05019185,0.01929059,-0.01929059,0.20064240,-0.20064240
-5.51975988,0.34079480,-0.34079480,0.01626714,-0.01626714,0.00025455,-0.00025455,0.08635996,-0.08635996,0.05134369,-0.05134369,0.01958737,-0.01958737,0.20326409,-0.20326409
-5.51375688,0.34594536,-0.34594536,0.01700679,-0.01700679,0.00026408,-0.00026408,0.08696435,-0.08696435,0.05238832,-0.05238832,0.01979074,-0.01979074,0.20498750,-0.20498750
-5.50775388,0.35010784,-0.35010784,0.01779728,-0.01779728,0.00027394,-0.00027394,0.08717829,-0.08717829,0.05335080,-0.05335080,0.01990740,-0.01990740,0.20585756,-0.20585756
-5.50175088,0.35347259,-0.35347259,0.01865964,-0.01865964,0.00028439,-0.00028439,0.08703170,-0.08703170,0.05426632,-0.05426632,0.01994753,-0.01994753,0.20595598,-0.20595598
-5.49574787,0.35628556,-0.35628556,0.01961733,-0.01961733,0.00029574,-0.00029574,0.08656774,-0.08656774,0.05517930,-0.05517930,0.01992465,-0.01992465,0.20539844,-0.20539844
-5.48974487,0.35884064,-0.35884064,0.02069568,-0.02069568,0.00030830,-0.00030830,0.08584105,-0.08584105,0.05614217,-0.05614217,0.01985525,-0.01985525,0.20433059,-0.20433059
-5.48374187,0.36146993,-0.36146993,0.02192117,-0.02192117,0.00032243,-0.00032243,0.08491554,-0.08491554,0.05721377,-0.05721377,0.01975842,-0.01975842,0.20292285,-0.20292285
-5.47773887,0.36453242,-0.36453242,0.02332062,-0.02332062,0.00033845,-0.00033845,0.08386181,-0.08386181,0.05845750,-0.05845750,0.01965523,-0.01965523,0.20136436,-0.20136436
-5.47173587,0.36840126,-0.36840126,0.02492031,-0.02492031,0.00035672,-0.00035672,0.08275442,-0.08275442,0.05993925,-0.05993925,0.01956819,-0.01956819,0.19985619,-0.19985619
-5.46573287,0.37345026,-0.37345026,0.02674505,-0.02674505,0.00037755,-0.00037755,0.08166889,-0.08166889,0.06172506,-0.06172506,0.01952048,-0.01952048,0.19860398,-0.19860398
-5.45972986,0.38004006,-0.38004006,0.02881717,-0.02881717,0.00040122,-0.00040122,0.08067889,-0.08067889,0.06387886,-0.06387886,0.01953524,-0.01953524,0.19781045,-0.19781045
-5.45372686,0.38850453,-0.38850453,0.03115568,-0.03115568,0.00042798,-0.00042798,0.07985336,-0.07985336,0.06646006,-0.06646006,0.01963474,-0.01963474,0.19766791,-0.19766791
-5.44772386,0.39913798,-0.39913798,0.03377538,-0.03377538,0.00045801,-0.00045801,0.07925401,-0.07925401,0.06952130,-0.06952130,0.01983969,-0.01983969,0.19835107,-0.19835107
-5.44172086,0.41218367,-0.41218367,0.03668619,-0.03668619,0.00049142,-0.00049142,0.07893313,-0.07893313,0.07310638,-0.07310638,0.02016843,-0.02016843,0.20001054,-0.20001054
-5.43571786,0.42782420,-0.42782420,0.03989262,-0.03989262,0.00052826,-0.00052826,0.07893185,-0.07893185,0.07724847,-0.07724847,0.02063624,-0.02063624,0.20276702,-0.20276702
-5.42971486,0.44617404,-0.44617404,0.04339341,-0.04339341,0.00056852,-0.00056852,0.07927893,-0.07927893,0.08196858,-0.08196858,0.02125479,-0.02125479,0.20670672,-0.20670672
-5.42371186,0.46727474,-0.46727474,0.04718145,-0.04718145,0.00061208,-0.00061208,0.07999010,-0.07999010,0.08727456,-0.08727456,0.02203152,-0.02203152,0.21187785,-0.21187785
-5.41770885,0.49109285,-0.49109285,0.05124396,-0.05124396,0.00065878,-0.00065878,0.08106802,-0.08106802,0.09316042,-0.09316042,0.02296933,-0.02296933,0.21828852,-0.21828852
-5.41170585,0.51752069,-0.51752069,0.05556282,-0.05556282,0.00070840,-0.00070840,0.08250280,-0.08250279,0.09960626,-0.09960626,0.02406625,-0.02406625,0.22590609,-0.22590609
-5.40570285,0.54638002,-0.54638001,0.06011525,-0.06011525,0.00076064,-0.00076064,0.08427302,-0.08427302,0.10657862,-0.10657862,0.02531533,-0.02531533,0.23465796,-0.23465796
-5.39969985,0.57742830,-0.57742829,0.06487461,-0.06487461,0.00081521,-0.00081521,0.08634734,-0.08634734,0.11403130,-0.11403130,0.02670463,-0.02670463,0.24443369,-0.24443369
-5.39369685,0.61036736,-0.61036736,0.06981140,-0.06981140,0.00087175,-0.00087175,0.08868633,-0.08868633,0.12190669,-0.12190669,0.02821742,-0.02821742,0.25508856,-0.25508856
-5.38769385,0.64485398,-0.64485398,0.07489437,-0.07489437,0.00092992,-0.00092992,0.09124472,-0.09124472,0.13013743,-0.13013743,0.02983249,-0.02983249,0.26644830,-0.26644830
-5.38169085,0.68051189,-0.68051189,0.08009160,-0.08009160,0.00098938,-0.00098938,0.09397366,-0.09397366,0.13864842,-0.13864842,0.03152457,-0.03152457,0.27831479,-0.27831479
-5.37568784,0.71694463,-0.71694463,0.08537165,-0.08537165,0.00104982,-0.00104982,0.09682314,-0.09682314,0.14735902,-0.14735902,0.03326499,-0.03326499,0.29047264,-0.29047264
-5.36968484,0.75374867,-0.75374867,0.09070450,-0.09070450,0.00111096,-0.00111096,0.09974421,-0.09974421,0.15618540,-0.15618540,0.03502232,-0.03502232,0.30269626,-0.30269626
-5.36368184,0.79052601,-0.79052601,0.09606236,-0.09606236,0.00117256,-0.00117256,0.10269098,-0.10269098,0.16504293,-0.16504293,0.03676326,-0.03676326,0.31475731,-0.31475731
-5.35767884,0.82689585,-0.82689585,0.10142024,-0.10142024,0.00123445,-0.00123445,0.10562232,-0.10562232,0.17384837,-0.17384837,0.03845344,-0.03845344,0.32643206,-0.32643206
-5.35167584,0.86250464,-0.86250464,0.10675618,-0.10675618,0.00129651,-0.00129651,0.10850312,-0.10850312,0.18252193,-0.18252193,0.04005843,-0.04005843,0.33750861,-0.33750861
-5.34567284,0.89703406,-0.89703406,0.11205123,-0.11205123,0.00135864,-0.00135864,0.11130505,-0.11130505,0.19098909,-0.19098908,0.04154463,-0.04154463,0.34779343,-0.34779343
-5.33966983,0.93020667,-0.93020667,0.11728905,-0.11728905,0.00142081,-0.00142081,0.11400686,-0.11400686,0.19918188,-0.19918188,0.04288024,-0.04288024,0.35711720,-0.35711720
-5.33366683,0.96178899,-0.96178899,0.12245519,-0.12245519,0.00148299,-0.00148299,0.11659415,-0.11659415,0.20703992,-0.20703992,0.04403614,-0.04403614,0.36533964,-0.36533964
-5.32766383,0.99159190,-0.99159190,0.12753617,-0.12753617,0.00154519,-0.00154519,0.11905869,-0.11905869,0.21451089,-0.21451089,0.04498669,-0.04498669,0.37235311,-0.37235311
-5.32166083,1.01946862,-1.01946861,0.13251829,-0.13251829,0.00160737,-0.00160737,0.12139729,-0.12139729,0.22155058,-0.22155058,0.04571045,-0.04571045,0.37808487,-0.37808487
-5.31565783,1.04531041,-1.04531041,0.13738634,-0.13738634,0.00166948,-0.00166948,0.12361044,-0.12361044,0.22812255,-0.22812255,0.04619074,-0.04619074,0.38249801,-0.38249801
-5.30965483,1.06904056,-1.06904056,0.14212233,-0.14212233,0.00173140,-0.00173140,0.12570068,-0.12570068,0.23419735,-0.23419735,0.04641607,-0.04641607,0.38559095,-0.38559095
-5.30365183,1.09060701,-1.09060701,0.14670428,-0.14670428,0.00179296,-0.00179296,0.12767095,-0.12767095,0.23975155,-0.23975155,0.04638039,-0.04638039,0.38739556,-0.38739556
-5.29764882,1.10997434,-1.10997434,0.15110521,-0.15110521,0.00185386,-0.00185386,0.12952296,-0.12952296,0.24476652,-0.24476652,0.04608319,-0.04608319,0.38797408,-0.38797408
-5.29164582,1.12711575,-1.12711575,0.15529246,-0.15529246,0.00191373,-0.00191373,0.13125575,-0.13125575,0.24922713,-0.24922713,0.04552937,-0.04552937,0.38741498,-0.38741498
-5.28564282,1.14200567,-1.14200567,0.15922738,-0.15922738,0.00197207,-0.00197207,0.13286455,-0.13286455,0.25312054,-0.25312054,0.04472905,-0.04472905,0.38582801,-0.38582801
-5.27963982,1.15461356,-1.15461356,0.16286550,-0.16286550,0.00202828,-0.00202828,0.13434004,-0.13434004,0.25643511,-0.25643511,0.04369710,-0.04369710,0.38333861,-0.38333861
-5.27363682,1.16489954,-1.16489954,0.16615720,-0.16615720,0.00208168,-0.00208168,0.13566803,-0.13566803,0.25915956,-0.25915956,0.04245265,-0.04245265,0.38008216,-0.38008216
-5.26763382,1.17281202,-1.17281202,0.16904883,-0.16904883,0.00213146,-0.00213146,0.13682969,-0.13682969,0.26128249,-0.26128249,0.04101846,-0.04101846,0.37619818,-0.37619818
-5.26163082,1.17828788,-1.17828788,0.17148435,-0.17148435,0.00217681,-0.00217681,0.13780225,-0.13780225,0.26279231,-0.26279231,0.03942019,-0.03942019,0.37182492,-0.37182492
-5.25562781,1.18125498,-1.18125498,0.17340736,-0.17340736,0.00221685,-0.00221685,0.13856017,-0.13856017,0.26367756,-0.26367756,0.03768565,-0.03768565,0.36709455,-0.36709455
-5.24962481,1.18163716,-1.18163716,0.17476347,-0.17476347,0.00225071,-0.00225071,0.13907672,-0.13907672,0.26392773,-0.26392773,0.03584409,-0.03584409,0.36212923,-0.36212923
-5.24362181,1.17936127,-1.17936127,0.17550278,-0.17550278,0.00227758,-0.00227758,0.13932592,-0.13932592,0.26353440,-0.26353440,0.03392540,-0.03392540,0.35703822,-0.35703822
-5.23761881,1.17436600,-1.17436600,0.17558253,-0.17558253,0.00229672,-0.00229672,0.13928469,-0.13928469,0.26249280,-0.26249280,0.03195947,-0.03195947,0.35191618,-0.35191618
-5.23161581,1.16661183,-1.16661183,0.17496960,-0.17496960,0.00230749,-0.00230749,0.13893505,-0.13893505,0.26080354,-0.26080354,0.02997554,-0.02997554,0.34684271,-0.34684271
-5.22561281,1.15609156,-1.15609156,0.17364275,-0.17364275,0.00230943,-0.00230943,0.13826632,-0.13826632,0.25847454,-0.25847454,0.02800169,-0.02800169,0.34188311,-0.34188311
-5.21960980,1.14284070,-1.14284070,0.17159459,-0.17159459,0.00230225,-0.00230225,0.13727716,-0.13727716,0.25552295,-0.25552295,0.02606438,-0.02606438,0.33709028,-0.33709028
-5.21360680,1.12694700,-1.12694700,0.16883296,-0.16883296,0.00228586,-0.00228586,0.13597723,-0.13597723,0.25197691,-0.25197691,0.02418810,-0.02418810,0.33250751,-0.33250751
-5.20760380,1.10855844,-1.10855845,0.16538181,-0.16538181,0.00226039,-0.00226039,0.13438857,-0.13438857,0.24787707,-0.24787707,0.02239518,-0.02239518,0.32817203,-0.32817203
-5.20160080,1.08788917,-1.08788917,0.16128138,-0.16128138,0.00222622,-0.00222622,0.13254630,-0.13254630,0.24327777,-0.24327777,0.02070559,-0.02070559,0.32411900,-0.32411900
-5.19559780,1.06522263,-1.06522264,0.15658779,-0.15658779,0.00218392,-0.00218392,0.13049891,-0.13049891,0.23824760,-0.23824760,0.01913692,-0.01913692,0.32038556,-0.32038556
-5.18959480,1.04091179,-1.04091179,0.15137188,-0.15137188,0.00213430,-0.00213430,0.12830783,-0.12830783,0.23286949,-0.23286949,0.01770430,-0.01770430,0.31701465,-0.31701465
-5.18359180,1.01537592,-1.01537593,0.14571752,-0.14571752,0.00207835,-0.00207835,0.12604643,-0.12604644,0.22724003,-0.22724003,0.01642054,-0.01642054,0.31405831,-0.31405831
-5.17758879,0.98909416,-0.98909416,0.13971931,-0.13971932,0.00201723,-0.00201723,0.12379836,-0.12379836,0.22146821,-0.22146821,0.01529611,-0.01529611,0.31158008,-0.31158008
-5.17158579,0.96259558,-0.96259558,0.13347991,-0.13347991,0.00195223,-0.00195223,0.12165535,-0.12165535,0.21567336,-0.21567336,0.01433930,-0.01433930,0.30965628,-0.30965628
-5.16558279,0.93644641,-0.93644641,0.12710696,-0.12710696,0.00188472,-0.00188472,0.11971454,-0.11971454,0.20998252,-0.20998252,0.01355622,-0.01355622,0.30837596,-0.30837596
