energy_ev,total_up,Au_p_up,Au_d_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up
-5.69984992,2.95738467,0.18632935,2.90461416,0.06357150,0.00000000,0.00421448,0.03256293
-5.69384692,2.92328144,0.17264825,2.87776534,0.05885693,0.00000000,0.00400622,0.03006499
-5.68784392,2.90906383,0.16049069,2.87028666,0.05463824,0.00000000,0.00384123,0.02788612
-5.68184092,2.91584828,0.14987866,2.88329911,0.05094878,0.00000000,0.00372071,0.02602426
-5.67583792,2.94419864,0.14080833,2.91737639,0.04781155,0.00000000,0.00364513,0.02447257
-5.66983492,2.99410618,0.13325081,2.97252412,0.04523917,0.00000000,0.00361423,0.02321976
-5.66383192,3.06498696,0.12715373,3.04817632,0.04323399,0.00000000,0.00362694,0.02225050
-5.65782891,3.15569633,0.12244332,3.14320896,0.04178844,0.00000000,0.00368142,0.02154595
-5.65182591,3.26455998,0.11902700,3.25597013,0.04088561,0.00000000,0.00377502,0.02108432
-5.64582291,3.38942043,0.11679636,3.38432566,0.04049995,0.00000000,0.00390435,0.02084147
-5.63981991,3.52769732,0.11563036,3.52571860,0.04059816,0.00000000,0.00406534,0.02079160
-5.63381691,3.67645954,0.11539879,3.67724065,0.04114011,0.00000000,0.00425327,0.02090785
-5.62781391,3.83250694,0.11596571,3.83571329,0.04207995,0.00000000,0.00446296,0.02116303
-5.62181091,3.99245911,0.11719291,3.99777610,0.04336724,0.00000000,0.00468882,0.02153022
-5.61580790,4.15284852,0.11894319,4.15997947,0.04494813,0.00000000,0.00492504,0.02198344
-5.60980490,4.31021526,0.12108358,4.31887919,0.04676656,0.00000000,0.00516578,0.02249823
-5.60380190,4.46120079,0.12348817,4.47112992,0.04876554,0.00000000,0.00540534,0.02305225
-5.59779890,4.60263783,0.12604075,4.61357510,0.05088831,0.00000000,0.00563834,0.02362576
-5.59179590,4.73163408,0.12863710,4.74333061,0.05307957,0.00000000,0.00585999,0.02420210
-5.58579290,4.84564748,0.13118696,4.85786000,0.05528665,0.00000000,0.00606625,0.02476815
-5.57978989,4.94255103,0.13361565,4.95503936,0.05746060,0.00000000,0.00625404,0.02531465
-5.57378689,5.02068556,0.13586534,5.03321008,0.05955719,0.00000000,0.00642144,0.02583651
-5.56778389,5.07889931,0.13789606,5.09121837,0.06153787,0.00000000,0.00656786,0.02633309
-5.56178089,5.11657341,0.13968631,5.12844065,0.06337056,0.00000000,0.00669419,0.02680832
-5.55577789,5.13363294,0.14123342,5.14479444,0.06503040,0.00000000,0.00680287,0.02727089
-5.54977489,5.13054352,0.14255370,5.14073473,0.06650025,0.00000000,0.00689803,0.02773424
-5.54377189,5.10829398,0.14368225,5.11723636,0.06777115,0.00000000,0.00698548,0.02821659
-5.53776888,5.06836579,0.14467257,5.07576304,0.06884258,0.00000000,0.00707269,0.02874083
-5.53176588,5.01269046,0.14559597,5.01822440,0.06972258,0.00000000,0.00716878,0.02933435
-5.52576288,4.94359631,0.14654066,4.94692231,0.07042769,0.00000000,0.00728442,0.03002882
-5.51975988,4.86374626,0.14761078,4.86448827,0.07098275,0.00000000,0.00743166,0.03085987
-5.51375688,4.77606853,0.14892501,4.77381375,0.07142058,0.00000000,0.00762374,0.03186663
-5.50775388,4.68368218,0.15061506,4.67797547,0.07178141,0.00000000,0.00787496,0.03309127
-5.50175088,4.58981959,0.15282386,4.58015777,0.07211227,0.00000000,0.00820031,0.03457841
-5.49574787,4.49774793,0.15570349,4.48357406,0.07246617,0.00000000,0.00861529,0.03637436
-5.48974487,4.41069160,0.15941279,4.39138965,0.07290115,0.00000000,0.00913556,0.03852640
-5.48374187,4.33175775,0.16411480,4.30664767,0.07347928,0.00000000,0.00977660,0.04108189
-5.47773887,4.26386652,0.16997374,4.23220021,0.07426540,0.00000000,0.01055341,0.04408732
-5.47173587,4.20968777,0.17715192,4.17064615,0.07532587,0.00000000,0.01148015,0.04758727
-5.46573287,4.17158563,0.18580627,4.12427711,0.07672719,0.00000000,0.01256976,0.05162341
-5.45972986,4.15157214,0.19608470,4.09503286,0.07853448,0.00000000,0.01383364,0.05623334
-5.45372686,4.15127058,0.20812231,4.08446670,0.08080995,0.00000000,0.01528128,0.06144955
-5.44772386,4.17188937,0.22203748,4.09372163,0.08361132,0.00000000,0.01691993,0.06729829
-5.44172086,4.21420633,0.23792796,4.12351718,0.08699010,0.00000000,0.01875427,0.07379859
-5.43571786,4.27856349,0.25586690,4.17414687,0.09099006,0.00000000,0.02078612,0.08096126
-5.42971486,4.36487168,0.27589918,4.24548556,0.09564548,0.00000000,0.02301415,0.08878805
-5.42371186,4.47262430,0.29803780,4.33700598,0.10097970,0.00000000,0.02543366,0.09727092
-5.41770885,4.60091908,0.32226077,4.44780319,0.10700362,0.00000000,0.02803639,0.10639146
-5.41170585,4.74848672,0.34850834,4.57662561,0.11371438,0.00000000,0.03081035,0.11612045
-5.40570285,4.91372487,0.37668088,4.72191123,0.12109431,0.00000000,0.03373977,0.12641770
-5.39969985,5.09473624,0.40663739,4.88182737,0.12911007,0.00000000,0.03680509,0.13723204
-5.39369685,5.28936928,0.43819495,5.05431258,0.13771214,0.00000000,0.03998299,0.14850151
-5.38769385,5.49526023,0.47112898,5.23711927,0.14683464,0.00000000,0.04324660,0.16015388
-5.38169085,5.70987551,0.50517460,5.42785590,0.15639567,0.00000000,0.04656573,0.17210730
-5.37568784,5.93055340,0.54002913,5.62402780,0.16629794,0.00000000,0.04990721,0.18427130
-5.36968484,6.15454465,0.57535576,5.82307589,0.17643010,0.00000000,0.05323539,0.19654793
-5.36368184,6.37905136,0.61078838,6.02241313,0.18666839,0.00000000,0.05651269,0.20883321
-5.35767884,6.60126433,0.64593771,6.21945833,0.19687888,0.00000000,0.05970028,0.22101868
-5.35167584,6.81839870,0.68039840,6.41166769,0.20692019,0.00000000,0.06275885,0.23299326
-5.34567284,7.02772833,0.71375727,6.59656437,0.21664658,0.00000000,0.06564946,0.24464514
-5.33966983,7.22661905,0.74560224,6.77176644,0.22591142,0.00000000,0.06833448,0.25586379
-5.33366683,7.41256137,0.77553191,6.93501387,0.23457094,0.00000000,0.07077852,0.26654204
-5.32766383,7.58320255,0.80316539,7.08419483,0.24248804,0.00000000,0.07294940,0.27657814
-5.32166083,7.73637854,0.82815203,7.21737188,0.24953617,0.00000000,0.07481913,0.28587768
-5.31565783,7.87014551,0.85018088,7.33280798,0.25560307,0.00000000,0.07636478,0.29435548
-5.30965483,7.98281076,0.86898917,7.42899252,0.26059417,0.00000000,0.07756929,0.30193711
-5.30365183,8.07296267,0.88436985,7.50466698,0.26443569,0.00000000,0.07842215,0.30856035
-5.29764882,8.13949892,0.89617754,7.55884975,0.26707701,0.00000000,0.07891992,0.31417614
-5.29164582,8.18165217,0.90433279,7.59085945,0.26849259,0.00000000,0.07906655,0.31874934
-5.28564282,8.19901236,0.90882438,7.60033596,0.26868298,0.00000000,0.07887357,0.32225909
-5.27963982,8.19154454,0.90970962,7.58725795,0.26767513,0.00000000,0.07835990,0.32469874
-5.27363682,8.15960120,0.90711244,7.55195620,0.26552187,0.00000000,0.07755164,0.32607556
-5.26763382,8.10392830,0.90121960,7.49512142,0.26230054,0.00000000,0.07648146,0.32641006
-5.26163082,8.02566399,0.89227499,7.41780570,0.25811091,0.00000000,0.07518791,0.32573506
-5.25562781,7.92632949,0.88057229,7.32141678,0.25307247,0.00000000,0.07371446,0.32409462
-5.24962481,7.80781156,0.86644638,7.20770444,0.24732100,0.00000000,0.07210847,0.32154270
-5.24362181,7.67233636,0.85026386,7.07873854,0.24100488,0.00000000,0.07041994,0.31814190
-5.23761881,7.52243457,0.83241292,6.93687851,0.23428089,0.00000000,0.06870030,0.31396204
-5.23161581,7.36089816,0.81329311,6.78473428,0.22731000,0.00000000,0.06700103,0.30907887
-5.22561281,7.19072909,0.79330532,6.62511907,0.22025299,0.00000000,0.06537243,0.30357279
-5.21960980,7.01508077,0.77284221,6.46099455,0.21326628,0.00000000,0.06386227,0.29752766
-5.21360680,6.83719318,0.75227950,6.29540929,0.20649785,0.00000000,0.06251466,0.29102976
-5.20760380,6.66032294,0.73196817,6.13143173,0.20008359,0.00000000,0.06136890,0.28416677
-5.20160080,6.48766963,0.71222786,5.97207902,0.19414398,0.00000000,0.06045858,0.27702687
-5.19559780,6.32230027,0.69334143,5.82024360,0.18878129,0.00000000,0.05981072,0.26969786
-5.18959480,6.16707361,0.67555078,5.67861932,0.18407733,0.00000000,0.05944514,0.26226638
-5.18359180,6.02456654,0.65905385,5.54962935,0.18009170,0.00000000,0.05937398,0.25481705
-5.17758879,5.89700475,0.64400285,5.43535815,0.17686073,0.00000000,0.05960141,0.24743164
-5.17158579,5.78620003,0.63050353,5.33748992,0.17439696,0.00000000,0.06012354,0.24018822
-5.16558279,5.69349643,0.61861557,5.25725572,0.17268932,0.00000000,0.06092845,0.23316029
-5.15957979,5.61972771,0.60835388,5.19539176,0.17170382,0.00000000,0.06199646,0.22641593
-5.15357679,5.56518798,0.59969084,5.15211063,0.17138493,0.00000000,0.06330059,0.22001696
-5.14757379,5.52961738,0.59255948,5.12708743,0.17165746,0.00000000,0.06480713,0.21401822
-5.14157079,5.51220402,0.58685732,5.11946182,0.17242902,0.00000000,0.06647643,0.20846687
-5.13556778,5.51160301,0.58245112,5.12785690,0.17359295,0.00000000,0.06826384,0.20340193
-5.12956478,5.52597269,0.57918226,5.15041483,0.17503160,0.00000000,0.07012074,0.19885398
-5.12356178,5.55302753,0.57687265,5.18484884,0.17662002,0.00000000,0.07199578,0.19484502
-5.11755878,5.59010637,0.57533123,5.22851002,0.17822985,0.00000000,0.07383610,0.19138861
-5.11155578,5.63425395,0.57436062,5.27846729,0.17973332,0.00000000,0.07558872,0.18849018
-5.10555278,5.68231322,0.57376406,5.33159751,0.18100725,0.00000000,0.07720192,0.18614756
-5.09954977,5.73102491,0.57335205,5.38468297,0.18193697,0.00000000,0.07862660,0.18435159
-5.09354677,5.77713102,0.57294874,5.43451246,0.18241989,0.00000000,0.07981762,0.18308690
-5.08754377,5.81747794,0.57239768,5.47798213,0.18236881,0.00000000,0.08073501,0.18233265
-5.08154077,5.84911547,0.57156664,5.51219244,0.18171455,0.00000000,0.08134510,0.18206330
-5.07553777,5.86938778,0.57035141,5.53453724,0.18040817,0.00000000,0.08162140,0.18224926
-5.06953477,5.87601267,0.56867828,5.54278173,0.17842235,0.00000000,0.08154534,0.18285737
-5.06353177,5.86714635,0.56650513,5.53512630,0.17575208,0.00000000,0.08110673,0.18385128
-5.05752876,5.84143114,0.56382109,5.51025393,0.17241464,0.00000000,0.08030396,0.18519159
-5.05152576,5.79802482,0.56064478,5.46735974,0.16844870,0.00000000,0.07914390,0.18683588
-5.04552276,5.73661072,0.55702124,5.40616172,0.16391285,0.00000000,0.07764166,0.18873852
-5.03951976,5.65738891,0.55301778,5.32689309,0.15888334,0.00000000,0.07581988,0.19085049
-5.03351676,5.56104950,0.54871886,5.23027686,0.15345138,0.00000000,0.07370800,0.19311912
-5.02751376,5.44872984,0.54422056,5.11748456,0.14771995,0.00000000,0.07134122,0.19548790
-5.02151076,5.32195808,0.53962463,4.99008122,0.14180030,0.00000000,0.06875930,0.19789650
-5.01550775,5.18258618,0.53503271,4.84995950,0.13580829,0.00000000,0.06600532,0.20028095
-5.00950475,5.03271537,0.53054094,4.69926608,0.12986069,0.00000000,0.06312434,0.20257411
-5.00350175,4.87461775,0.52623515,4.54032352,0.12407162,0.00000000,0.06016208,0.20470648
-4.99749875,4.71065719,0.52218705,4.37555099,0.11854913,0.00000000,0.05716362,0.20660739
-4.99149575,4.54321289,0.51845136,4.20738693,0.11339217,0.00000000,0.05417224,0.20820648
-4.98549275,4.37460822,0.51506415,4.03821647,0.10868800,0.00000000,0.05122837,0.20943547
-4.97948974,4.20704745,0.51204226,3.87030613,0.10450997,0.00000000,0.04836869,0.21023020
-4.97348674,4.04256218,0.50938391,3.70574782,0.10091601,0.00000000,0.04562548,0.21053277
-4.96748374,3.88296879,0.50707023,3.54641352,0.09794748,0.00000000,0.04302610,0.21029374
-4.96148074,3.72983786,0.50506771,3.39392163,0.09562876,0.00000000,0.04059275,0.20947424
-4.95547774,3.58447561,0.50333136,3.24961559,0.09396733,0.00000000,0.03834233,0.20804785
-4.94947474,3.44791737,0.50180831,3.11455437,0.09295433,0.00000000,0.03628666,0.20600220
-4.94347174,3.32093224,0.50044178,2.98951471,0.09256578,0.00000000,0.03443266,0.20334015
-4.93746873,3.20403799,0.49917523,2.87500381,0.09276409,0.00000000,0.03278288,0.20008056
-4.93146573,3.09752470,0.49795642,2.77128146,0.09350004,0.00000000,0.03133598,0.19625838
-4.92546273,3.00148571,0.49674136,2.67838999,0.09471510,0.00000000,0.03008743,0.19192442
-4.91945973,2.91585378,0.49549796,2.59619007,0.09634393,0.00000000,0.02903018,0.18714438
-4.91345673,2.84044065,0.49420926,2.52440070,0.09831710,0.00000000,0.02815542,0.18199753
-4.90745373,2.77497786,0.49287615,2.46264102,0.10056384,0.00000000,0.02745324,0.17657486
-4.90145073,2.71915675,0.49151948,2.41047206,0.10301474,0.00000000,0.02691340,0.17097691
-4.89544772,2.67266556,0.49018144,2.36743617,0.10560433,0.00000000,0.02652590,0.16531125
-4.88944472,2.63522164,0.48892611,2.33309224,0.10827342,0.00000000,0.02628153,0.15968985
-4.88344172,2.60659710,0.48783906,2.30704489,0.11097106,0.00000000,0.02617233,0.15422617
-4.87743872,2.58663628,0.48702597,2.28896610,0.11365613,0.00000000,0.02619189,0.14903236
-4.87143572,2.57526396,0.48661012,2.27860802,0.11629837,0.00000000,0.02633556,0.14421638
-4.86543272,2.57248363,0.48672872,2.27580630,0.11887887,0.00000000,0.02660046,0.13987920
-4.85942971,2.57836546,0.48752812,2.28047354,0.12138995,0.00000000,0.02698545,0.13611220
-4.85342671,2.59302457,0.48915790,2.29258321,0.12383443,0.00000000,0.02749087,0.13299467
-4.84742371,2.61659022,0.49176398,2.31214481,0.12622439,0.00000000,0.02811818,0.13059162
-4.84142071,2.64916778,0.49548097,2.33917158,0.12857928,0.00000000,0.02886959,0.12895176
-4.83541771,2.69079535,0.50042398,2.37364282,0.13092369,0.00000000,0.02974742,0.12810584
-4.82941471,2.74139758,0.50668026,2.41546287,0.13328480,0.00000000,0.03075361,0.12806536
-4.82341171,2.80073975,0.51430116,2.46441969,0.13568956,0.00000000,0.03188902,0.12882166
-4.81740870,2.86838505,0.52329467,2.52014563,0.13816187,0.00000000,0.03315282,0.13034545
-4.81140570,2.94365828,0.53361918,2.58208342,0.14071991,0.00000000,0.03454193,0.13258686
-4.80540270,3.02561886,0.54517888,2.64945995,0.14337372,0.00000000,0.03605046,0.13547607
-4.79939970,3.11304581,0.55782113,2.72127030,0.14612314,0.00000000,0.03766929,0.13892449
-4.79339670,3.20443664,0.57133622,2.79627387,0.14895639,0.00000000,0.03938576,0.14282654
-4.78739370,3.29802150,0.58545971,2.87300378,0.15184923,0.00000000,0.04118350,0.14706211
-4.78139070,3.39179298,0.59987751,2.94979006,0.15476481,0.00000000,0.04304240,0.15149948
-4.77538769,3.48355117,0.61423353,3.02479625,0.15765430,0.00000000,0.04493881,0.15599891
-4.76938469,3.57096252,0.62813990,3.09606820,0.16045820,0.00000000,0.04684580,0.16041653
-4.76338169,3.65163017,0.64118916,3.16159323,0.16310826,0.00000000,0.04873367,0.16460865
-4.75737869,3.72317280,0.65296821,3.21936678,0.16553005,0.00000000,0.05057057,0.16843617
-4.75137569,3.78330827,0.66307319,3.26746362,0.16764590,0.00000000,0.05232325,0.17176910
-4.74537269,3.82993791,0.67112477,3.30410984,0.16937817,0.00000000,0.05395788,0.17449081
-4.73936968,3.86122735,0.67678306,3.32775213,0.17065260,0.00000000,0.05544099,0.17650200
-4.73336668,3.87567968,0.67976138,3.33712059,0.17140166,0.00000000,0.05674042,0.17772414
-4.72736368,3.87219718,0.67983839,3.33128183,0.17156771,0.00000000,0.05782620,0.17810216
-4.72136068,3.85012830,0.67686770,3.30967965,0.17110575,0.00000000,0.05867152,0.17760647
-4.71535768,3.80929766,0.67078473,3.27216093,0.16998575,0.00000000,0.05925352,0.17623391
-4.70935468,3.75001723,0.66161044,3.21898559,0.16819432,0.00000000,0.05955402,0.17400785
-4.70335168,3.67307840,0.64945155,3.15082004,0.16573580,0.00000000,0.05956013,0.17097729
-4.69734867,3.57972523,0.63449758,3.06871451,0.16263258,0.00000000,0.05926469,0.16721502
-4.69134567,3.47161037,0.61701462,2.97406547,0.15892481,0.00000000,0.05866652,0.16281493
-4.68534267,3.35073591,0.59733621,2.86856515,0.15466931,0.00000000,0.05777057,0.15788862
-4.67933967,3.21938215,0.57585189,2.75414064,0.14993803,0.00000000,0.05658781,0.15256143
-4.67333667,3.08002774,0.55299380,2.63288576,0.14481585,0.00000000,0.05513502,0.14696812
-4.66733367,2.93526513,0.52922209,2.50698874,0.13939803,0.00000000,0.05343434,0.14124831
-4.66133067,2.78771504,0.50500972,2.37865924,0.13378734,0.00000000,0.05151277,0.13554199
-4.65532766,2.63994380,0.48082737,2.25005790,0.12809102,0.00000000,0.04940148,0.12998517
-4.64932466,2.49438699,0.45712897,2.12323128,0.12241767,0.00000000,0.04713504,0.12470597
-4.64332166,2.35328219,0.43433852,2.00005473,0.11687420,0.00000000,0.04475059,0.11982117
-4.63731866,2.21861327,0.41283863,1.88218528,0.11156298,0.00000000,0.04228700,0.11543344
-4.63131566,2.09206775,0.39296106,1.77102566,0.10657921,0.00000000,0.03978392,0.11162919
-4.62531266,1.97500803,0.37497963,1.66770042,0.10200868,0.00000000,0.03728098,0.10847731
-4.61930965,1.86845681,0.35910554,1.57304417,0.09792589,0.00000000,0.03481695,0.10602844
-4.61330665,1.77309587,0.34548516,1.48760138,0.09439265,0.00000000,0.03242893,0.10431514
-4.60730365,1.68927736,0.33420011,1.41163691,0.09145703,0.00000000,0.03015172,0.10335250
-4.60130065,1.61704577,0.32526959,1.34515566,0.08915290,0.00000000,0.02801718,0.10313944
-4.59529765,1.55616859,0.31865454,1.28792984,0.08749974,0.00000000,0.02605375,0.10366025
-4.58929465,1.50617357,0.31426342,1.23953174,0.08650294,0.00000000,0.02428601,0.10488654
-4.58329165,1.46639006,0.31195912,1.19937012,0.08615440,0.00000000,0.02273437,0.10677926
-4.57728864,1.43599232,0.31156680,1.16672822,0.08643335,0.00000000,0.02141488,0.10929076
-4.57128564,1.41404251,0.31288207,1.14080150,0.08730751,0.00000000,0.02033899,0.11236673
-4.56528264,1.39953158,0.31567933,1.12073358,0.08873424,0.00000000,0.01951358,0.11594803
-4.55927964,1.39141645,0.31971978,1.10564888,0.09066192,0.00000000,0.01894085,0.11997210
-4.55327664,1.38865227,0.32475894,1.09468106,0.09303124,0.00000000,0.01861845,0.12437423
-4.54727364,1.39021911,0.33055336,1.08699641,0.09577660,0.00000000,0.01853951,0.12908840
-4.54127064,1.39514247,0.33686641,1.08181201,0.09882735,0.00000000,0.01869283,0.13404782
-4.53526763,1.40250795,0.34347299,1.07840846,0.10210903,0.00000000,0.01906306,0.13918525
-4.52926463,1.41147019,0.35016316,1.07613756,0.10554456,0.00000000,0.01963099,0.14443299
-4.52326163,1.42125693,0.35674468,1.07442551,0.10905525,0.00000000,0.02037380,0.14972287
-4.51725863,1.43116902,0.36304460,1.07277215,0.11256189,0.00000000,0.02126551,0.15498607
-4.51125563,1.44057734,0.36890990,1.07074732,0.11598569,0.00000000,0.02227738,0.16015301
-4.50525263,1.44891790,0.37420739,1.06798507,0.11924926,0.00000000,0.02337842,0.16515342
-4.49924962,1.45568604,0.37882311,1.06417679,0.12227761,0.00000000,0.02453600,0.16991649
-4.49324662,1.46043070,0.38266128,1.05906392,0.12499911,0.00000000,0.02571649,0.17437138
-4.48724362,1.46274973,0.38564307,1.05243111,0.12734659,0.00000000,0.02688597,0.17844792
-4.48124062,1.46228662,0.38770523,1.04410040,0.12925841,0.00000000,0.02801097,0.18207766
-4.47523762,1.45872918,0.38879892,1.03392675,0.13067959,0.00000000,0.02905929,0.18519517
-4.46923462,1.45181024,0.38888858,1.02179518,0.13156298,0.00000000,0.03000076,0.18773952
-4.46323162,1.44131023,0.38795112,1.00761958,0.13187034,0.00000000,0.03080802,0.18965600
-4.45722861,1.42706139,0.38597536,0.99134298,0.13157348,0.00000000,0.03145725,0.19089778
-4.45122561,1.40895300,0.38296173,0.97293913,0.13065521,0.00000000,0.03192882,0.19142767
-4.44522261,1.38693725,0.37892223,0.95241480,0.12911010,0.00000000,0.03220785,0.19121962
-4.43921961,1.36103488,0.37388060,0.92981268,0.12694518,0.00000000,0.03228462,0.19026012
-4.43321661,1.33134013,0.36787262,0.90521417,0.12418023,0.00000000,0.03215488,0.18854913
-4.42721361,1.29802441,0.36094653,0.87874173,0.12084791,0.00000000,0.03182003,0.18610076
-4.42121061,1.26133814,0.35316344,0.85056055,0.11699352,0.00000000,0.03128702,0.18294347
-4.41520760,1.22161062,0.34459776,0.82087906,0.11267450,0.00000000,0.03056830,0.17911979
-4.40920460,1.17924774,0.33533752,0.78994837,0.10795964,0.00000000,0.02968140,0.17468568
-4.40320160,1.13472748,0.32548461,0.75806037,0.10292800,0.00000000,0.02864862,0.16970946
-4.39719860,1.08859355,0.31515496,0.72554471,0.09766768,0.00000000,0.02749641,0.16427033
-4.39119560,1.04144734,0.30447850,0.69276475,0.09227432,0.00000000,0.02625482,0.15845678
-4.38519260,0.99393874,0.29359903,0.66011267,0.08684963,0.00000000,0.02495682,0.15236465
-4.37918959,0.94675609,0.28267396,0.62800403,0.08149975,0.00000000,0.02363761,0.14609525
-4.37318659,0.90061587,0.27187385,0.59687208,0.07633366,0.00000000,0.02233400,0.13975334
-4.36718359,0.85625245,0.26138172,0.56716193,0.07146170,0.00000000,0.02108369,0.13344530
-4.36118059,0.81440817,0.25139213,0.53932490,0.06699400,0.00000000,0.01992467,0.12727738
-4.35517759,0.77582402,0.24210995,0.51381311,0.06303922,0.00000000,0.01889467,0.12135409
-4.34917459,0.74123085,0.23374868,0.49107430,0.05970315,0.00000000,0.01803059,0.11577689
-4.34317159,0.71134122,0.22652832,0.47154691,0.05708757,0.00000000,0.01736801,0.11064292
-4.33716858,0.68684140,0.22067268,0.45565529,0.05528896,0.00000000,0.01694073,0.10604405
-4.33116558,0.66838358,0.21640594,0.44380476,0.05439738,0.00000000,0.01678030,0.10206598
-4.32516258,0.65657762,0.21394859,0.43637647,0.05449511,0.00000000,0.01691560,0.09878740
-4.31915958,0.65198219,0.21351254,0.43372162,0.05565531,0.00000000,0.01737228,0.09627926
-4.31315658,0.65509489,0.21529558,0.43615511,0.05794047,0.00000000,0.01817232,0.09460396
-4.30715358,0.66634120,0.21947500,0.44394817,0.06140070,0.00000000,0.01933343,0.09381447
