energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.90395198,3.62968853,0.01321161,0.58414286,0.67054429,0.42247918,2.22218557,1.20535795,0.02989925,1.19853420
-5.89794897,3.60444992,0.01253842,0.57770214,0.67075831,0.41803422,2.20338777,1.19643871,0.02903512,1.19611123
-5.89194597,3.57043246,0.01183243,0.56983714,0.66879262,0.41272938,2.18010151,1.18495434,0.02809254,1.19031084
-5.88594297,3.52886504,0.01110497,0.56075621,0.66481463,0.40676146,2.15309937,1.17134184,0.02708889,1.18144021
-5.87993997,3.48109268,0.01036753,0.55067614,0.65903863,0.40033934,2.12319235,1.15606028,0.02604164,1.16987205
-5.87393697,3.42853665,0.00963144,0.53981613,0.65171958,0.39367725,2.09121120,1.13957721,0.02496782,1.15603335
-5.86793397,3.37265566,0.00890762,0.52839255,0.64314637,0.38698808,2.05799044,1.12235593,0.02388361,1.14039337
-5.86193097,3.31490961,0.00820637,0.51661453,0.63363453,0.38047690,2.02435541,1.10484422,0.02280384,1.12345129
-5.85592796,3.25672661,0.00753713,0.50468059,0.62351881,0.37433498,1.99111235,1.08746452,0.02174178,1.10572400
-5.84992496,3.19947424,0.00690837,0.49277617,0.61314574,0.36873449,1.95904131,1.07060600,0.02070890,1.08773409
-5.84392196,3.14443512,0.00632751,0.48107216,0.60286626,0.36382401,1.92889129,1.05461838,0.01971471,1.06999862
-5.83791896,3.09278698,0.00580079,0.46972405,0.59302871,0.35972498,1.90137699,1.03980755,0.01876678,1.05301865
-5.83191596,3.04558690,0.00533331,0.45887187,0.58397198,0.35652917,1.87717625,1.02643265,0.01787077,1.03726955
-5.82591296,3.00375929,0.00492900,0.44864036,0.57601906,0.35429718,1.85692742,1.01470467,0.01703055,1.02319232
-5.81990995,2.96808688,0.00459064,0.43913944,0.56947084,0.35305792,1.84122553,1.00478596,0.01624834,1.01118572
-5.81390695,2.93920406,0.00431992,0.43046465,0.56460025,0.35280913,1.83061676,0.99679062,0.01552498,1.00159917
-5.80790395,2.91759183,0.00411748,0.42269732,0.56164651,0.35351869,1.82559048,0.99078527,0.01486011,0.99472640
-5.80190095,2.90357379,0.00398296,0.41590454,0.56080976,0.35512676,1.82656856,0.98679019,0.01425240,0.99079958
-5.79589795,2.89731250,0.00391507,0.41013858,0.56224585,0.35754858,1.83389193,0.98478032,0.01369983,0.98998419
-5.78989495,2.89880633,0.00391164,0.40543595,0.56606143,0.36067768,1.84780476,0.98468640,0.01319984,0.99237438
-5.78389195,2.90788643,0.00396968,0.40181603,0.57230950,0.36438960,1.86843686,0.98639582,0.01274952,0.99798897
-5.77788894,2.92421446,0.00408542,0.39927935,0.58098554,0.36854574,1.89578532,0.98975363,0.01234579,1.00676835
-5.77188594,2.94728136,0.00425434,0.39780578,0.59202446,0.37299742,1.92969658,0.99456356,0.01198545,1.01857242
-5.76588294,2.97640816,0.00447126,0.39735272,0.60529858,0.37758994,1.96985043,1.00058945,0.01166532,1.03317985
-5.75987994,3.01074960,0.00473035,0.39785357,0.62061705,0.38216657,2.01574742,1.00755731,0.01138222,1.05028906
-5.75387694,3.04930164,0.00502520,0.39921669,0.63772687,0.38657247,2.06670127,1.01515824,0.01113304,1.06952124
-5.74787394,3.09091375,0.00534890,0.40132511,0.65631582,0.39065847,2.12183754,1.02305259,0.01091469,1.09042574
-5.74187094,3.13430689,0.00569409,0.40403718,0.67601755,0.39428459,2.18009987,1.03087550,0.01072414,1.11248802
-5.73586793,3.17809753,0.00605310,0.40718831,0.69641889,0.39732343,2.24026454,1.03824396,0.01055838,1.13514045
-5.72986493,3.22082820,0.00641805,0.41059389,0.71706941,0.39966333,2.30096358,1.04476556,0.01041440,1.15777581
-5.72386193,3.26100412,0.00678095,0.41405339,0.73749324,0.40121125,2.36071654,1.05004870,0.01028924,1.17976352
-5.71785893,3.29713543,0.00713394,0.41735568,0.75720270,0.40189543,2.41797007,1.05371414,0.01017999,1.20046815
-5.71185593,3.32778379,0.00746936,0.42028530,0.77571360,0.40166775,2.47114418,1.05540764,0.01008383,1.21926974
-5.70585293,3.35161188,0.00777998,0.42262959,0.79256146,0.40050569,2.51868358,1.05481302,0.00999810,1.23558531
-5.69984992,3.36743384,0.00805918,0.42418625,0.80731833,0.39841399,2.55911198,1.05166538,0.00992038,1.24889067
-5.69384692,3.37426450,0.00830111,0.42477122,0.81960920,0.39542573,2.59108689,1.04576362,0.00984860,1.25874167
-5.68784392,3.37136490,0.00850086,0.42422627,0.82912751,0.39160293,2.61345262,1.03698173,0.00978111,1.26479386
-5.68184092,3.35828204,0.00865460,0.42242614,0.83564885,0.38703651,2.62528870,1.02527826,0.00971682,1.26681961
-5.67583792,3.33488025,0.00875975,0.41928471,0.83904231,0.38184551,2.62595129,1.01070329,0.00965529,1.26472175
-5.66983492,3.30136261,0.00881498,0.41475998,0.83927867,0.37617559,2.61510564,0.99340243,0.00959680,1.25854296
-5.66383192,3.25828054,0.00882036,0.40885748,0.83643505,0.37019678,2.59274748,0.97361752,0.00954241,1.24847024
-5.65782891,3.20653080,0.00877730,0.40163205,0.83069574,0.36410027,2.55921243,0.95168386,0.00949405,1.23483402
-5.65182591,3.14733936,0.00868854,0.39318765,0.82234884,0.35809459,2.51517244,0.92802371,0.00945448,1.21810184
-5.64582291,3.08223225,0.00855807,0.38367541,0.81177898,0.35240095,2.46161941,0.90313649,0.00942725,1.19886651
-5.63981991,3.01299448,0.00839104,0.37328973,0.79945614,0.34724799,2.39983647,0.87758571,0.00941673,1.17782933
-5.63381691,2.94161805,0.00819353,0.36226276,0.78592112,0.34286601,2.33135801,0.85198328,0.00942790,1.15577870
-5.62781391,2.87024146,0.00797244,0.35085739,0.77176811,0.33948085,2.25792026,0.82697163,0.00946632,1.13356515
-5.62181091,2.80108262,0.00773521,0.33935900,0.75762514,0.33730763,2.18140434,0.80320449,0.00953790,1.11207363
-5.61580790,2.73636806,0.00748961,0.32806645,0.74413314,0.33654452,2.10377434,0.78132687,0.00964880,1.09219419
-5.60980490,2.67826118,0.00724348,0.31728245,0.73192448,0.33736673,2.02701288,0.76195524,0.00980516,1.07479221
-5.60380190,2.62879219,0.00700451,0.30730391,0.72160178,0.33992100,1.95305678,0.74565851,0.01001294,1.06067931
-5.59779890,2.58979254,0.00677995,0.29841256,0.71371788,0.34432068,1.88373546,0.73294057,0.01027768,1.05058614
-5.59179590,2.56283618,0.00657645,0.29086610,0.70875764,0.35064160,1.82071428,0.72422496,0.01060429,1.04513779
-5.58579290,2.54918965,0.00639979,0.28489034,0.70712229,0.35891896,1.76544491,0.71984234,0.01099688,1.04483306
-5.57978989,2.54977269,0.00625477,0.28067250,0.70911669,0.36914514,1.71912436,0.72002093,0.01145849,1.05002789
-5.57378689,2.56513046,0.00614505,0.27835593,0.71494011,0.38126872,1.68266387,0.72488035,0.01199100,1.06092365
-5.56778389,2.59541802,0.00607303,0.27803631,0.72468051,0.39519458,1.65666846,0.73442885,0.01259491,1.07756049
-5.56178089,2.64039720,0.00603982,0.27975950,0.73831253,0.41078505,1.64142732,0.74856404,0.01326924,1.09981587
-5.55577789,2.69944547,0.00604525,0.28352092,0.75569911,0.42786230,1.63691497,0.76707676,0.01401142,1.12740798
-5.54977489,2.77157617,0.00608783,0.28926658,0.77659645,0.44621147,1.64280260,0.78965806,0.01481725,1.15990403
-5.54377189,2.85546884,0.00616486,0.29689549,0.80066210,0.46558490,1.65847858,0.81590876,0.01568084,1.19673269
-5.53776888,2.94950831,0.00627255,0.30626332,0.82746570,0.48570698,1.68307699,0.84535122,0.01659466,1.23720027
-5.53176588,3.05183087,0.00640611,0.31718726,0.85650196,0.50627966,1.71551264,0.87744288,0.01754956,1.28050996
-5.52576288,3.16037578,0.00655992,0.32945161,0.88720522,0.52698840,1.75452110,0.91159089,0.01853490,1.32578339
-5.51975988,3.27294030,0.00672774,0.34281418,0.91896529,0.54750847,1.79870185,0.94716757,0.01953870,1.37208377
-5.51375688,3.38723628,0.00690290,0.35701288,0.95114374,0.56751136,1.84656308,0.98352593,0.02054781,1.41843986
-5.50775388,3.50094674,0.00707848,0.37177272,0.98309039,0.58667128,1.89656641,1.02001495,0.02154816,1.46387011
-5.50175088,3.61178064,0.00724756,0.38681251,1.01415927,0.60467144,1.94717012,1.05599407,0.02252503,1.50740616
-5.49574787,3.71752447,0.00740339,0.40185150,1.04372382,0.62121017,1.99686942,1.09084661,0.02346339,1.54811520
-5.48974487,3.81608938,0.00753962,0.41661553,1.07119077,0.63600652,2.04423294,1.12399173,0.02434818,1.58512061
-5.48374187,3.90555282,0.00765046,0.43084253,1.09601257,0.64880553,2.08793429,1.15489469,0.02516472,1.61762033
-5.47773887,3.98419384,0.00773085,0.44428753,1.11769793,0.65938273,2.12677835,1.18307539,0.02589903,1.64490276
-5.47173587,4.05052169,0.00777656,0.45672676,1.13582047,0.66754807,2.15972173,1.20811489,0.02653822,1.66635969
-5.46573287,4.10329727,0.00778434,0.46796106,1.15002531,0.67314904,2.18588756,1.22966006,0.02707079,1.68149630
-5.45972986,4.14154746,0.00775196,0.47781849,1.16003354,0.67607296,2.20457451,1.24742639,0.02748699,1.68993798
-5.45372686,4.16457256,0.00767823,0.48615617,1.16564465,0.67624844,2.21526059,1.26119902,0.02777902,1.69143404
-5.44772386,4.17194707,0.00756304,0.49286142,1.16673705,0.67364595,2.21760207,1.27083225,0.02794128,1.68585838
-5.44172086,4.16351451,0.00740730,0.49785222,1.16326672,0.66827754,2.21142829,1.27624763,0.02797053,1.67320727
-5.43571786,4.13937686,0.00721287,0.50107713,1.15526418,0.66019568,2.19673296,1.27743103,0.02786591,1.65359457
-5.42971486,4.09987940,0.00698252,0.50251467,1.14283014,0.64949132,2.17366273,1.27442870,0.02762902,1.62724443
-5.42371186,4.04559176,0.00671974,0.50217231,1.12612989,0.63629122,2.14250373,1.26734282,0.02726379,1.59448216
-5.41770885,3.97728608,0.00642868,0.50008517,1.10538669,0.62075462,2.10366679,1.25632662,0.02677638,1.55572325
-5.41170585,3.89591307,0.00611398,0.49631435,1.08087456,0.60306940,2.05767185,1.24157927,0.02617496,1.51146123
-5.40570285,3.80257675,0.00578060,0.49094519,1.05291056,0.58344775,2.00513219,1.22334085,0.02546950,1.46225458
-5.39969985,3.69850863,0.00543371,0.48408525,1.02184682,0.56212158,1.94673878,1.20188740,0.02467142,1.40871312
-5.39369685,3.58504194,0.00507851,0.47586226,0.98806265,0.53933772,1.88324501,1.17752621,0.02379332,1.35148430
-5.38769385,3.46358642,0.00472012,0.46642188,0.95195671,0.51535312,1.81545202,1.15059136,0.02284862,1.29123963
-5.38169085,3.33560407,0.00436345,0.45592540,0.91393961,0.49043006,1.74419471,1.12143957,0.02185120,1.22866167
-5.37568784,3.20258615,0.00401307,0.44454730,0.87442695,0.46483155,1.67032839,1.09044613,0.02081512,1.16443175
-5.36968484,3.06603158,0.00367316,0.43247266,0.83383291,0.43881705,1.59471601,1.05800115,0.01975426,1.09921870
-5.36368184,2.92742689,0.00334742,0.41989444,0.79256442,0.41263851,1.51821593,1.02450561,0.01868207,1.03366882
-5.35767884,2.78822760,0.00303902,0.40701052,0.75101611,0.38653689,1.44167003,0.99036745,0.01761132,0.96839705
-5.35167584,2.64984111,0.00275058,0.39402061,0.70956576,0.36073911,1.36589233,0.95599735,0.01655391,0.90397967
-5.34567284,2.51361083,0.00248417,0.38112288,0.66857051,0.33545561,1.29165772,0.92180416,0.01552068,0.84094832
-5.33966983,2.38080174,0.00224128,0.36851048,0.62836364,0.31087833,1.21969121,0.88818993,0.01452134,0.77978560
-5.33366683,2.25258705,0.00202291,0.35636783,0.58925189,0.28717939,1.15065743,0.85554446,0.01356436,0.72092201
-5.32766383,2.13003617,0.00182953,0.34486681,0.55151338,0.26451013,1.08515088,0.82423940,0.01265696,0.66473434
-5.32166083,2.01410394,0.00166118,0.33416300,0.51539597,0.24300087,1.02368676,0.79462207,0.01180512,0.61154535
-5.31565783,1.90562131,0.00151750,0.32439192,0.48111610,0.22276099,0.96669298,0.76700899,0.01101359,0.56162467
-5.30965483,1.80528775,0.00139779,0.31566551,0.44885804,0.20387960,0.91450345,0.74167953,0.01028597,0.51519086
-5.30365183,1.71366559,0.00130106,0.30806896,0.41877363,0.18642658,0.86735302,0.71886978,0.00962477,0.47241448
-5.29764882,1.63117662,0.00122612,0.30165806,0.39098243,0.17045401,0.82537434,0.69876708,0.00903154,0.43342199
-5.29164582,1.55810145,0.00117160,0.29645716,0.36557231,0.15599796,0.78859704,0.68150553,0.00850696,0.39830054
-5.28564282,1.49458171,0.00113606,0.29245798,0.34260051,0.14308054,0.75694924,0.66716276,0.00805094,0.36710325
-5.27963982,1.44062559,0.00111800,0.28961934,0.32209523,0.13171218,0.73026174,0.65575831,0.00766280,0.33985501
-5.27363682,1.39611672,0.00111592,0.28786789,0.30405762,0.12189405,0.70827480,0.64725391,0.00734135,0.31655859
-5.26763382,1.36082643,0.00112840,0.28709992,0.28846434,0.11362063,0.69064747,0.64155579,0.00708503,0.29720079
-5.26163082,1.33442927,0.00115410,0.28718424,0.27527054,0.10688221,0.67696935,0.63851914,0.00689205,0.28175853
-5.25562781,1.31652131,0.00119183,0.28796616,0.26441313,0.10166729,0.66677428,0.63795464,0.00676049,0.27020461
-5.24962481,1.30664088,0.00124053,0.28927227,0.25581454,0.09796495,0.65955585,0.63963693,0.00668837,0.26251293
-5.24362181,1.30429066,0.00129936,0.29091612,0.24938644,0.09576674,0.65478383,0.64331475,0.00667380,0.25866284
-5.23761881,1.30896053,0.00136765,0.29270437,0.24503368,0.09506841,0.65192131,0.64872225,0.00671499,0.25864265
-5.23161581,1.32014985,0.00144493,0.29444333,0.24265801,0.09587106,0.65044154,0.65559105,0.00681031,0.26245175
-5.22561281,1.33738825,0.00153090,0.29594544,0.24216150,0.09818179,0.64984413,0.66366248,0.00695828,0.27010138
-5.21960980,1.36025366,0.00162544,0.29703569,0.24344951,0.10201379,0.64966973,0.67269918,0.00715756,0.28161390
-5.21360680,1.38838658,0.00172856,0.29755730,0.24643303,0.10738574,0.64951276,0.68249568,0.00740692,0.29702038
-5.20760380,1.42149966,0.00184039,0.29737680,0.25103018,0.11432057,0.64903164,0.69288718,0.00770509,0.31635650
-5.20160080,1.45938189,0.00196107,0.29638797,0.25716687,0.12284354,0.64795606,0.70375602,0.00805073,0.33965693
-5.19559780,1.50189693,0.00209076,0.29451473,0.26477648,0.13297967,0.64609118,0.71503552,0.00844223,0.36694817
-5.18959480,1.54897546,0.00222957,0.29171258,0.27379861,0.14475068,0.64331858,0.72671073,0.00887758,0.39824030
-5.18359180,1.60060184,0.00237745,0.28796884,0.28417687,0.15817137,0.63959400,0.73881613,0.00935423,0.43351767
-5.17758879,1.65679555,0.00253419,0.28330145,0.29585592,0.17324573,0.63494213,0.75143026,0.00986890,0.47272922
-5.17158579,1.71758834,0.00269932,0.27775664,0.30877786,0.18996290,0.62944872,0.76466753,0.01041745,0.51577866
-5.16558279,1.78299841,0.00287210,0.27140549,0.32287817,0.20829306,0.62325056,0.77866756,0.01099479,0.56251519
-5.15957979,1.85300280,0.00305142,0.26433957,0.33808157,0.22818366,0.61652381,0.79358267,0.01159477,0.61272519
-5.15357679,1.92750992,0.00323583,0.25666606,0.35429790,0.24955596,0.60947126,0.80956416,0.01221015,0.66612543
-5.14757379,2.00633352,0.00342351,0.24850248,0.37141851,0.27230229,0.60230926,0.82674807,0.01283265,0.72235836
-5.14157079,2.08917011,0.00361228,0.23997129,0.38931322,0.29628412,0.59525478,0.84524133,0.01345303,0.78098985
-5.13556778,2.17558103,0.00379960,0.23119483,0.40782831,0.32133115,0.58851334,0.86510895,0.01406121,0.84150982
-5.12956478,2.26498075,0.00398267,0.22229052,0.42678565,0.34724153,0.58226819,0.88636308,0.01464653,0.90333592
-5.12356178,2.35663228,0.00415846,0.21336687,0.44598309,0.37378343,0.57667125,0.90895459,0.01519798,0.96582049
-5.11755878,2.44965042,0.00432377,0.20452019,0.46519632,0.40069784,0.57183607,0.93276764,0.01570453,1.02826067
-5.11155578,2.54301313,0.00447537,0.19583222,0.48418202,0.42770276,0.56783304,0.95761765,0.01615550,1.08991157
-5.10555278,2.63558092,0.00461008,0.18736878,0.50268251,0.45449861,0.56468697,0.98325289,0.01654088,1.15000214
-5.09954977,2.72612360,0.00472486,0.17917927,0.52043144,0.48077483,0.56237690,1.00935964,0.01685178,1.20775321
-5.09354677,2.81335354,0.00481696,0.17129711,0.53716058,0.50621737,0.56083824,1.03557085,0.01708070,1.26239727
-5.08754377,2.89596405,0.00488397,0.16374096,0.55260725,0.53051694,0.55996676,1.06147778,0.01722193,1.31319902
-5.08154077,2.97267127,0.00492394,0.15651655,0.56652219,0.55337765,0.55962434,1.08664432,0.01727178,1.35947616
-5.07553777,3.04225770,0.00493544,0.14961900,0.57867741,0.57452580,0.55964614,1.11062311,0.01722881,1.40061944
-5.06953477,3.10361550,0.00491763,0.14303548,0.58887375,0.59371829,0.55984865,1.13297295,0.01709393,1.43611112
-5.06353177,3.15578737,0.00487031,0.13674794,0.59694770,0.61075046,0.56003845,1.15327641,0.01687046,1.46554111
-5.05752876,3.19800325,0.00479388,0.13073589,0.60277725,0.62546297,0.56002113,1.17115701,0.01656411,1.48862008
-5.05152576,3.22971091,0.00468937,0.12497894,0.60628637,0.63774719,0.55961000,1.18629497,0.01618277,1.50518872
-5.04552276,3.25059898,0.00455842,0.11945913,0.60744791,0.64754914,0.55863445,1.19844092,0.01573637,1.51522287
-5.03951976,3.26061119,0.00440317,0.11416283,0.60628483,0.65487141,0.55694726,1.20742671,0.01523649,1.51883419
-5.03351676,3.25995109,0.00422623,0.10908226,0.60286956,0.65977315,0.55443102,1.21317285,0.01469607,1.51626609
-5.02751376,3.24907683,0.00403060,0.10421661,0.59732160,0.66236794,0.55100321,1.21569229,0.01412896,1.50788515
-5.02151076,3.22868616,0.00381954,0.09957271,0.58980334,0.66281964,0.54661986,1.21509020,0.01354944,1.49416830
-5.01550775,3.19969240,0.00359648,0.09516534,0.58051439,0.66133632,0.54127776,1.21155982,0.01297180,1.47568621
-5.00950475,3.16319230,0.00336493,0.09101727,0.56968459,0.65816254,0.53501529,1.20537463,0.01240986,1.45308358
-5.00350175,3.12042738,0.00312837,0.08715908,0.55756600,0.65357027,0.52791177,1.19687727,0.01187651,1.42705716
-4.99749875,3.07274065,0.00289014,0.08362885,0.54442433,0.64784888,0.52008572,1.18646564,0.01138332,1.39833248
-4.99149575,3.02153069,0.00265341,0.08047186,0.53053006,0.64129468,0.51169206,1.17457723,0.01094017,1.36764016
-4.98549275,2.96820549,0.00242103,0.07774028,0.51614982,0.63420050,0.50291853,1.16167222,0.01055500,1.33569303
-4.97948974,2.91413813,0.00219557,0.07549308,0.50153824,0.62684570,0.49398167,1.14821648,0.01023352,1.30316488
-4.97348674,2.86062666,0.00197921,0.07379607,0.48693078,0.61948725,0.48512263,1.13466530,0.00997914,1.27067185
-4.96748374,2.80885987,0.00177373,0.07272214,0.47253779,0.61235218,0.47660296,1.12144882,0.00979286,1.23875714
-4.96148074,2.75989075,0.00158054,0.07235180,0.45853997,0.60563172,0.46870085,1.10895982,0.00967334,1.20787974
-4.95547774,2.71461848,0.00140065,0.07277377,0.44508553,0.59947747,0.46170781,1.09754456,0.00961697,1.17840743
-4.94947474,2.67377975,0.00123470,0.07408575,0.43228899,0.59399962,0.45592594,1.08749710,0.00961809,1.15061423
-4.94347174,2.63794933,0.00108299,0.07639526,0.42023161,0.58926717,0.45166601,1.07905732,0.00966919,1.12468226
-4.93746873,2.60754927,0.00094550,0.07982024,0.40896346,0.58531016,0.44924597,1.07241246,0.00976125,1.10070751
-4.93146573,2.58286564,0.00082198,0.08448952,0.39850669,0.58212352,0.44899007,1.06770211,0.00988410,1.07870913
-4.92546273,2.56407130,0.00071192,0.09054282,0.38885996,0.57967231,0.45122807,1.06502584,0.01002677,1.05864133
-4.91945973,2.55125249,0.00061465,0.09813023,0.38000354,0.57789778,0.45629448,1.06445306,0.01017791,1.04040721
-4.91345673,2.54443729,0.00052939,0.10741087,0.37190481,0.57672392,0.46452727,1.06603395,0.01032621,1.02387341
-4.90745373,2.54362332,0.00045524,0.11855082,0.36452373,0.57606403,0.47626570,1.06981070,0.01046077,1.00888469
-4.90145073,2.54880265,0.00039126,0.13171995,0.35781793,0.57582675,0.49184703,1.07582794,0.01057146,0.99527758
-4.89544772,2.55998163,0.00033651,0.14708777,0.35174721,0.57592124,0.51160155,1.08414145,0.01064930,0.98289213
-4.88944472,2.57719413,0.00029003,0.16481818,0.34627693,0.57626124,0.53584583,1.09482435,0.01068668,0.97158140
-4.88344172,2.60050678,0.00025092,0.18506324,0.34138040,0.57676768,0.56487396,1.10797007,0.01067761,0.96121787
-4.87743872,2.63001574,0.00021833,0.20795595,0.33703993,0.57736995,0.59894687,1.12369160,0.01061790,0.95169687
-4.87143572,2.66583484,0.00019147,0.23360236,0.33324663,0.57800560,0.63827967,1.14211700,0.01050516,0.94293685
-4.86543272,2.70807578,0.00016964,0.26207320,0.32999898,0.57861891,0.68302762,1.16338112,0.01033892,0.93487666
-4.85942971,2.75682167,0.00015219,0.29339527,0.32730042,0.57915834,0.73327092,1.18761401,0.01012048,0.92747051
-4.85342671,2.81209558,0.00013859,0.32754311,0.32515599,0.57957337,0.78899925,1.21492657,0.00985285,0.92068088
-4.84742371,2.87382638,0.00012836,0.36443128,0.32356850,0.57981095,0.85009664,1.24539444,0.00954052,0.91447038
-4.84142071,2.94181426,0.00012111,0.40390772,0.32253448,0.57981212,0.91632760,1.27904103,0.00918928,0.90879307
-4.83541771,3.01569864,0.00011652,0.44574855,0.32204015,0.57950902,0.98732554,1.31582086,0.00880591,0.90358630
-4.82941471,3.09493082,0.00011432,0.48965495,0.32205784,0.57882275,1.06258424,1.35560442,0.00839794,0.89876354
-4.82341171,3.17875382,0.00011428,0.53525218,0.32254312,0.57766229,1.14145342,1.39816558,0.00797329,0.89420899
-4.81740870,3.26619131,0.00011625,0.58209138,0.32343290,0.57592471,1.22313895,1.44317264,0.00754005,0.88977450
-4.81140570,3.35604694,0.00012007,0.62965404,0.32464455,0.57349665,1.30670848,1.49018375,0.00710612,0.88527892
-4.80540270,3.44691503,0.00012564,0.67735950,0.32607639,0.57025714,1.39110269,1.53864726,0.00667900,0.88051029
-4.79939970,3.53720272,0.00013286,0.72457519,0.32760929,0.56608154,1.47515225,1.58790742,0.00626556,0.87523052
-4.79339670,3.62516300,0.00014163,0.77062965,0.32910953,0.56084643,1.55760035,1.63721525,0.00587183,0.86918259
-4.78739370,3.70893752,0.00015186,0.81482777,0.33043272,0.55443515,1.63713030,1.68574443,0.00550289,0.86209957
-4.78139070,3.78660740,0.00016345,0.85646804,0.33142851,0.54674360,1.71239726,1.73261154,0.00516277,0.85371524
-4.77538769,3.85624988,0.00017631,0.89486094,0.33194593,0.53768593,1.78206323,1.77689987,0.00485439,0.84377537
-4.76938469,3.91599807,0.00019031,0.92934807,0.33183903,0.52719980,1.84483399,1.81768567,0.00457955,0.83204918
-4.76338169,3.96410121,0.00020533,0.95932106,0.33097252,0.51525094,1.89949640,1.85406581,0.00433900,0.81834029
-4.75737869,3.99898264,0.00022121,0.98423966,0.32922714,0.50183649,1.94495482,1.88518551,0.00413249,0.80249651
-4.75137569,4.01929256,0.00023778,1.00364810,0.32650437,0.48698725,1.98026484,1.91026484,0.00395885,0.78441783
-4.74537269,4.02395357,0.00025487,1.01718918,0.32273045,0.47076844,2.00466314,1.92862293,0.00381616,0.76406242
-4.73936968,4.01219656,0.00027227,1.02461534,0.31785926,0.45327909,2.01759193,1.93969877,0.00370183,0.74145014
-4.73336668,3.98358583,0.00028978,1.02579629,0.31187416,0.43465006,2.01871704,1.94306770,0.00361278,0.71666349
-4.72736368,3.93803220,0.00030716,1.02072286,0.30478857,0.41504086,2.00793885,1.93845299,0.00354557,0.68984611
-4.72136068,3.87579398,0.00032421,1.00950693,0.29664547,0.39463537,1.98539552,1.92573213,0.00349653,0.66119878
-4.71535768,3.79746600,0.00034067,0.99237737,0.28751560,0.37363686,1.95145847,1.90493772,0.00346190,0.63097338
-4.70935468,3.70395756,0.00035632,0.96967231,0.27749486,0.35226243,1.90672030,1.87625303,0.00343796,0.59946514
-4.70335168,3.59646053,0.00037093,0.94182801,0.26670077,0.33073729,1.85197578,1.84000280,0.00342107,0.56700354
-4.69734867,3.47640959,0.00038429,0.90936488,0.25526832,0.30928905,1.78819668,1.79663970,0.00340786,0.53394244
-4.69134567,3.34543634,0.00039619,0.87287129,0.24334554,0.28814232,1.71650180,1.74672740,0.00339519,0.50064987
-4.68534267,3.20531967,0.00040643,0.83298582,0.23108875,0.26751392,1.63812324,1.69092101,0.00338029,0.46749805
-4.67933967,3.05793452,0.00041486,0.79037882,0.21865798,0.24760865,1.55437059,1.62994600,0.00336073,0.43485386
-4.67333667,2.90520119,0.00042132,0.74573383,0.20621260,0.22861598,1.46659435,1.56457646,0.00333448,0.40307038
-4.66733367,2.74903721,0.00042570,0.69972976,0.19390739,0.21070752,1.37615013,1.49561368,0.00329992,0.37247950
-4.66133067,2.59131327,0.00042791,0.65302444,0.18188910,0.19403534,1.28436485,1.42386587,0.00325581,0.34338598
-4.65532766,2.43381467,0.00042789,0.60623989,0.17029369,0.17873116,1.19250606,1.35012967,0.00320131,0.31606293
-4.64932466,2.27820909,0.00042563,0.55995001,0.15924421,0.16490613,1.10175542,1.27517414,0.00313595,0.29074876
-4.64332166,2.12602128,0.00042114,0.51467072,0.14884934,0.15265122,1.01318684,1.19972732,0.00305959,0.26764548
