energy_ev,total_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.42471236,1.89383869,0.46675138,0.08760558,0.36568673,1.01744054,0.00240543,0.27296144,0.42387044,0.00000000
-3.41870935,1.79065136,0.43744736,0.08107727,0.35949591,0.97958446,0.00217342,0.25274260,0.39654322,0.00000000
-3.41270635,1.69140582,0.41027542,0.07481806,0.35394930,0.94196619,0.00195283,0.23340096,0.37110102,0.00000000
-3.40670335,1.59686684,0.38530731,0.06888742,0.34889543,0.90488072,0.00174518,0.21510197,0.34772609,0.00000000
-3.40070035,1.50766893,0.36257995,0.06333630,0.34418790,0.86857767,0.00155178,0.19798592,0.32656615,0.00000000
-3.39469735,1.42431448,0.34209598,0.05820650,0.33968905,0.83326402,0.00137367,0.18216613,0.30773335,0.00000000
-3.38869435,1.34717706,0.32382549,0.05353046,0.33527374,0.79910874,0.00121166,0.16772821,0.29130420,0.00000000
-3.38269135,1.27650914,0.30770855,0.04933137,0.33083303,0.76624867,0.00106629,0.15473014,0.27732050,0.00000000
-3.37668834,1.21245292,0.29365868,0.04562353,0.32627744,0.73479506,0.00093786,0.14320328,0.26579093,0.00000000
-3.37068534,1.15505310,0.28156676,0.04241300,0.32153970,0.70483995,0.00082645,0.13315392,0.25669305,0.00000000
-3.36468234,1.10427052,0.27130528,0.03969832,0.31657660,0.67646192,0.00073197,0.12456546,0.24997552,0.00000000
-3.35867934,1.05999535,0.26273270,0.03747139,0.31136982,0.64973082,0.00065416,0.11740083,0.24556034,0.00000000
-3.35267634,1.02205925,0.25569759,0.03571833,0.30592580,0.62471088,0.00059261,0.11160524,0.24334492,0.00000000
-3.34667334,0.99024569,0.25004253,0.03442038,0.30027432,0.60146234,0.00054686,0.10710882,0.24320396,0.00000000
-3.34067034,0.96429796,0.24560762,0.03355462,0.29446612,0.58004140,0.00051632,0.10382939,0.24499102,0.00000000
-3.33466733,0.94392509,0.24223337,0.03309473,0.28856955,0.56049870,0.00050040,0.10167500,0.24853996,0.00000000
-3.32866433,0.92880551,0.23976317,0.03301155,0.28266637,0.54287662,0.00049842,0.10054627,0.25366618,0.00000000
-3.32266133,0.91858898,0.23804527,0.03327357,0.27684712,0.52720583,0.00050969,0.10033862,0.26016785,0.00000000
-3.31665833,0.91289740,0.23693425,0.03384730,0.27120615,0.51350139,0.00053350,0.10094419,0.26782732,0.00000000
-3.31065533,0.91132502,0.23629225,0.03469757,0.26583671,0.50175916,0.00056909,0.10225361,0.27641283,0.00000000
-3.30465233,0.91343888,0.23598991,0.03578778,0.26082639,0.49195272,0.00061567,0.10415761,0.28568065,0.00000000
-3.29864932,0.91878001,0.23590721,0.03708014,0.25625317,0.48403140,0.00067242,0.10654851,0.29537777,0.00000000
-3.29264632,0.92686615,0.23593422,0.03853586,0.25218223,0.47791976,0.00073846,0.10932153,0.30524530,0.00000000
-3.28664332,0.93719633,0.23597193,0.04011545,0.24866396,0.47351867,0.00081289,0.11237616,0.31502245,0.00000000
-3.28064032,0.94925761,0.23593304,0.04177901,0.24573298,0.47070828,0.00089476,0.11561734,0.32445126,0.00000000
-3.27463732,0.96253403,0.23574289,0.04348661,0.24340848,0.46935273,0.00098310,0.11895666,0.33328171,0.00000000
-3.26863432,0.97651783,0.23534035,0.04519884,0.24169574,0.46930656,0.00107696,0.12231350,0.34127743,0.00000000
-3.26263132,0.99072229,0.23467870,0.04687726,0.24058876,0.47042254,0.00117543,0.12561604,0.34822143,0.00000000
-3.25662831,1.00469608,0.23372637,0.04848510,0.24007385,0.47256053,0.00127769,0.12880218,0.35392190,0.00000000
-3.25062531,1.01803819,0.23246754,0.04998796,0.24013394,0.47559699,0.00138310,0.13182036,0.35821771,0.00000000
-3.24462231,1.03041289,0.23090245,0.05135445,0.24075345,0.47943456,0.00149126,0.13463014,0.36098339,0.00000000
-3.23861931,1.04156387,0.22904739,0.05255703,0.24192318,0.48401115,0.00160213,0.13720261,0.36213326,0.00000000
-3.23261631,1.05132682,0.22693434,0.05357263,0.24364518,0.48930811,0.00171613,0.13952064,0.36162472,0.00000000
-3.22661331,1.05963970,0.22461025,0.05438335,0.24593715,0.49535669,0.00183429,0.14157887,0.35946018,0.00000000
-3.22061031,1.06655004,0.22213597,0.05497705,0.24883598,0.50224263,0.00195839,0.14338348,0.35568788,0.00000000
-3.21460730,1.07221889,0.21958495,0.05534775,0.25240039,0.51010819,0.00209108,0.14495186,0.35040126,0.00000000
-3.20860430,1.07692087,0.21704168,0.05549608,0.25671226,0.51915146,0.00223609,0.14631213,0.34373697,0.00000000
-3.20260130,1.08104033,0.21460013,0.05542937,0.26187658,0.52962271,0.00239836,0.14750251,0.33587168,0.00000000
-3.19659830,1.08506352,0.21236212,0.05516178,0.26801995,0.54181782,0.00258422,0.14857080,0.32701757,0.00000000
-3.19059530,1.08956702,0.21043595,0.05471415,0.27528763,0.55606871,0.00280151,0.14957370,0.31741692,0.00000000
-3.18459230,1.09520273,0.20893515,0.05411377,0.28383910,0.57273119,0.00305972,0.15057637,0.30733583,0.00000000
-3.17858929,1.10268001,0.20797760,0.05339395,0.29384252,0.59217053,0.00337010,0.15165191,0.29705738,0.00000000
-3.17258629,1.11274550,0.20768496,0.05259354,0.30546812,0.61474528,0.00374572,0.15288106,0.28687436,0.00000000
-3.16658329,1.12616141,0.20818241,0.05175627,0.31888085,0.64078996,0.00420147,0.15435191,0.27708204,0.00000000
-3.16058029,1.14368302,0.20959858,0.05092997,0.33423275,0.67059745,0.00475407,0.15615959,0.26797093,0.00000000
-3.15457729,1.16603613,0.21206569,0.05016579,0.35165524,0.70440169,0.00542192,0.15840604,0.25981994,0.00000000
-3.14857429,1.19389527,0.21571964,0.04951725,0.37125181,0.74236174,0.00622490,0.16119954,0.25289010,0.00000000
-3.14257129,1.22786335,0.22069984,0.04903931,0.39309151,0.78454779,0.00718417,0.16465410,0.24741891,0.00000000
-3.13656828,1.26845340,0.22714872,0.04878728,0.41720347,0.83093001,0.00832174,0.16888844,0.24361546,0.00000000
-3.13056528,1.31607279,0.23521065,0.04881581,0.44357281,0.88137079,0.00966003,0.17402462,0.24165650,0.00000000
-3.12456228,1.37101056,0.24503003,0.04917773,0.47213816,0.93562100,0.01122132,0.18018605,0.24168339,0.00000000
-3.11855928,1.43342782,0.25674862,0.04992294,0.50279091,0.99332048,0.01302705,0.18749504,0.24379991,0.00000000
-3.11255628,1.50335170,0.27050179,0.05109724,0.53537622,1.05400300,0.01509714,0.19606964,0.24807106,0.00000000
-3.10655328,1.58067248,0.28641397,0.05274112,0.56969581,1.11710560,0.01744909,0.20601995,0.25452265,0.00000000
-3.10055028,1.66514421,0.30459308,0.05488866,0.60551225,1.18198199,0.02009718,0.21744394,0.26314172,0.00000000
-3.09454727,1.75638821,0.32512438,0.05756638,0.64255474,1.24791957,0.02305154,0.23042277,0.27387766,0.00000000
-3.08854427,1.85389956,0.34806380,0.06079219,0.68052589,1.31415934,0.02631724,0.24501605,0.28664396,0.00000000
-3.08254127,1.95705595,0.37343114,0.06457448,0.71910927,1.37991786,0.02989348,0.26125698,0.30132053,0.00000000
-3.07653827,2.06512873,0.40120354,0.06891123,0.75797731,1.44441036,0.03377280,0.27914779,0.31775645,0.00000000
-3.07053527,2.17729573,0.43130948,0.07378949,0.79679929,1.50687392,0.03794041,0.29865566,0.33577320,0.00000000
-3.06453227,2.29265540,0.46362397,0.07918494,0.83524882,1.56658967,0.04237379,0.31970953,0.35516805,0.00000000
-3.05852926,2.41024211,0.49796509,0.08506178,0.87301079,1.62290313,0.04704234,0.34219786,0.37571785,0.00000000
-3.05252626,2.52904213,0.53409236,0.09137289,0.90978726,1.67524173,0.05190741,0.36596777,0.39718284,0.00000000
-3.04652326,2.64801004,0.57170722,0.09806038,0.94530232,1.72312879,0.05692252,0.39082562,0.41931074,0.00000000
-3.04052026,2.76608538,0.61045576,0.10505641,0.97930557,1.76619349,0.06203386,0.41653913,0.44184074,0.00000000
-3.03451726,2.88220925,0.64993374,0.11228438,1.01157446,1.80417640,0.06718118,0.44284124,0.46450758,0.00000000
-3.02851426,2.99534056,0.68969399,0.11966045,1.04191521,1.83693068,0.07229881,0.46943548,0.48704557,0.00000000
-3.02251126,3.10447198,0.72925580,0.12709532,1.07016278,1.86441891,0.07731705,0.49600272,0.50919248,0.00000000
-3.01650825,3.20864508,0.76811618,0.13449626,1.09617969,1.88670603,0.08216375,0.52220929,0.53069329,0.00000000
-3.01050525,3.30696471,0.80576242,0.14176933,1.11985415,1.90394898,0.08676608,0.54771588,0.55130375,0.00000000
-3.00450225,3.39861225,0.84168557,0.14882167,1.14109771,1.91638364,0.09105237,0.57218710,0.57079371,0.00000000
-2.99849925,3.48285767,0.87539414,0.15556380,1.15984246,1.92431010,0.09495402,0.59530114,0.58895015,0.00000000
-2.99249625,3.55907004,0.90642755,0.16191190,1.17603829,1.92807692,0.09840742,0.61675923,0.60557996,0.00000000
-2.98649325,3.62672644,0.93436863,0.16778982,1.18965018,1.92806545,0.10135572,0.63629436,0.62051230,0.00000000
-2.98049025,3.68541899,0.95885470,0.17313099,1.20065586,1.92467486,0.10375041,0.65367896,0.63360067,0.00000000
-2.97448724,3.73485993,0.97958667,0.17787988,1.20904389,1.91830887,0.10555273,0.66873114,0.64472465,0.00000000
-2.96848424,3.77488457,0.99633586,0.18199318,1.21481221,1.90936454,0.10673472,0.68131924,0.65379122,0.00000000
-2.96248124,3.80545208,1.00894827,0.18544050,1.21796741,1.89822361,0.10727997,0.69136452,0.66073576,0.00000000
-2.95647824,3.82664419,1.01734612,0.18820472,1.21852445,1.88524682,0.10718395,0.69884176,0.66552266,0.00000000
-2.95047524,3.83866170,1.02152673,0.19028184,1.21650707,1.87077102,0.10645408,0.70377800,0.66814563,0.00000000
-2.94447224,3.84181907,1.02155899,0.19168040,1.21194868,1.85510906,0.10510928,0.70624930,0.66862765,0.00000000
-2.93846923,3.83653709,1.01757745,0.19242059,1.20489376,1.83855222,0.10317931,0.70637583,0.66702055,0.00000000
-2.93246623,3.82333401,1.00977473,0.19253301,1.19539955,1.82137460,0.10070372,0.70431550,0.66340432,0.00000000
-2.92646323,3.80281522,0.99839242,0.19205710,1.18353807,1.80383901,0.09773061,0.70025653,0.65788600,0.00000000
-2.92046023,3.77566169,0.98371115,0.19103948,1.16939828,1.78620359,0.09431510,0.69440923,0.65059828,0.00000000
-2.91445723,3.74261760,0.96604030,0.18953213,1.15308819,1.76872862,0.09051776,0.68699745,0.64169765,0.00000000
-2.90845423,3.70447713,0.94570778,0.18759050,1.13473693,1.75168270,0.08640294,0.67825013,0.63136223,0.00000000
-2.90245123,3.66207085,0.92305040,0.18527171,1.11449653,1.73534763,0.08203710,0.66839319,0.61978914,0.00000000
-2.89644822,3.61625163,0.89840520,0.18263286,1.09254330,1.72002156,0.07748717,0.65764221,0.60719143,0.00000000
-2.89044522,3.56788045,0.87210191,0.17972941,1.06907870,1.70601967,0.07281906,0.64619616,0.59379464,0.00000000
-2.88444222,3.51781200,0.84445695,0.17661388,1.04432949,1.69367232,0.06809634,0.63423230,0.57983288,0.00000000
-2.87843922,3.46688037,0.81576885,0.17333472,1.01854719,1.68332023,0.06337900,0.62190262,0.56554456,0.00000000
-2.87243622,3.41588472,0.78631516,0.16993543,0.99200652,1.67530683,0.05872259,0.60933154,0.55116774,0.00000000
-2.86643322,3.36557522,0.75635085,0.16645395,0.96500297,1.66996787,0.05417739,0.59661521,0.53693530,0.00000000
-2.86043022,3.31663925,0.72610785,0.16292235,0.93784930,1.66761866,0.04978794,0.58382213,0.52306985,0.00000000
-2.85442721,3.26968815,0.69579568,0.15936673,0.91087104,1.66853939,0.04559270,0.57099502,0.50977865,0.00000000
-2.84842421,3.22524472,0.66560288,0.15580733,0.88440096,1.67295926,0.04162389,0.55815381,0.49724871,0.00000000
-2.84242121,3.18373176,0.63569898,0.15225883,0.85877268,1.68104014,0.03790759,0.54529937,0.48564206,0.00000000
-2.83641821,3.14546207,0.60623672,0.14873088,0.83431353,1.69286073,0.03446382,0.53241799,0.47509157,0.00000000
-2.83041521,3.11063034,0.57735439,0.14522871,0.81133681,1.70840199,0.03130693,0.51948611,0.46569732,0.00000000
-2.82441221,3.07930737,0.54917807,0.14175380,0.79013379,1.72753506,0.02844587,0.50647524,0.45752390,0.00000000
-2.81840920,3.05143710,0.52182367,0.13830469,0.77096562,1.75001228,0.02588468,0.49335674,0.45059853,0.00000000
-2.81240620,3.02683698,0.49539855,0.13487777,0.75405560,1.77546236,0.02362292,0.48010623,0.44491036,0.00000000
-2.80640320,3.00520205,0.47000290,0.13146806,0.73958195,1.80339034,0.02165616,0.46670762,0.44041091,0.00000000
-2.80040020,2.98611296,0.44573072,0.12807003,0.72767171,1.83318274,0.01997643,0.45315634,0.43701571,0.00000000
-2.79439720,2.96904832,0.42267049,0.12467829,0.71839574,1.86411836,0.01857270,0.43946196,0.43460724,0.00000000
-2.78839420,2.95340114,0.40090561,0.12128827,0.71176542,1.89538455,0.01743128,0.42564993,0.43303887,0.00000000
-2.78239120,2.93849935,0.38051469,0.11789677,0.70773109,1.92609892,0.01653625,0.41176257,0.43214004,0.00000000
-2.77638819,2.92362996,0.36157172,0.11450248,0.70618249,1.95533566,0.01586982,0.39785918,0.43172213,0.00000000
-2.77038519,2.90806614,0.34414626,0.11110633,0.70695133,1.98215599,0.01541268,0.38401552,0.43158518,0.00000000
-2.76438219,2.89109655,0.32830366,0.10771180,0.70981594,2.00564131,0.01514435,0.37032248,0.43152487,0.00000000
-2.75837919,2.87205582,0.31410532,0.10432503,0.71450798,2.02492813,0.01504343,0.35688433,0.43133981,0.00000000
-2.75237619,2.85035505,0.30160906,0.10095496,0.72072100,2.03924304,0.01508797,0.34381636,0.43083863,0.00000000
-2.74637319,2.82551109,0.29086946,0.09761321,0.72812067,2.04793643,0.01525573,0.33124230,0.42984664,0.00000000
-2.74037019,2.79717327,0.28193824,0.09431401,0.73635627,2.05051330,0.01552445,0.31929137,0.42821186,0.00000000
-2.73436718,2.76514650,0.27486449,0.09107392,0.74507310,2.04665982,0.01587222,0.30809531,0.42581014,0.00000000
-2.72836418,2.72940931,0.26969473,0.08791155,0.75392530,2.03626414,0.01627772,0.29778523,0.42254913,0.00000000
-2.72236118,2.69012611,0.26647267,0.08484716,0.76258863,2.01943069,0.01672055,0.28848860,0.41837100,0.00000000
-2.71635818,2.64765264,0.26523853,0.08190223,0.77077266,1.99648673,0.01718155,0.28032616,0.41325382,0.00000000
-2.71035518,2.60253436,0.26602800,0.07909896,0.77823192,1.96798101,0.01764307,0.27340909,0.40721154,0.00000000
-2.70435218,2.55549720,0.26887056,0.07645971,0.78477548,1.93467417,0.01808929,0.26783620,0.40029259,0.00000000
-2.69834917,2.50743109,0.27378730,0.07400648,0.79027458,1.89752118,0.01850646,0.26369132,0.39257728,0.00000000
-2.69234617,2.45936648,0.28078821,0.07176023,0.79466795,1.85764631,0.01888312,0.26104086,0.38417406,0.00000000
-2.68634317,2.41244453,0.28986899,0.06974038,0.79796451,1.81631152,0.01921029,0.25993155,0.37521477,0.00000000
-2.68034017,2.36788211,0.30100751,0.06796413,0.80024334,1.77487937,0.01948156,0.26038835,0.36584934,0.00000000
-2.67433717,2.32693265,0.31416007,0.06644593,0.80165087,1.73477184,0.01969318,0.26241266,0.35623989,0.00000000
-2.66833417,2.29084442,0.32925761,0.06519691,0.80239532,1.69742650,0.01984397,0.26598081,0.34655472,0.00000000
-2.66233117,2.26081768,0.34620221,0.06422438,0.80273862,1.66425172,0.01993524,0.27104289,0.33696233,0.00000000
-2.65632816,2.23796234,0.36486398,0.06353143,0.80298602,1.63658241,0.01997064,0.27752201,0.32762576,0.00000000
-2.65032516,2.22325783,0.38507876,0.06311654,0.80347393,1.61563793,0.01995581,0.28531418,0.31869741,0.00000000
-2.64432216,2.21751672,0.40664674,0.06297339,0.80455635,1.60248366,0.01989815,0.29428870,0.31031461,0.00000000
-2.63831916,2.22135350,0.42933227,0.06309072,0.80659048,1.59799744,0.01980638,0.30428935,0.30259602,0.00000000
-2.63231616,2.23515989,0.45286511,0.06345241,0.80992210,1.60284214,0.01969015,0.31513637,0.29563897,0.00000000
-2.62631316,2.25908764,0.47694315,0.06403761,0.81487135,1.61744514,0.01955959,0.32662926,0.28951783,0.00000000
-2.62031016,2.29303965,0.50123668,0.06482115,0.82171941,1.64198541,0.01942490,0.33855046,0.28428336,0.00000000
-2.61430715,2.33666985,0.52539425,0.06577404,0.83069682,1.67638859,0.01929593,0.35066994,0.27996306,0.00000000
-2.60830415,2.38939193,0.54904994,0.06686415,0.84197362,1.72033021,0.01918183,0.36275047,0.27656240,0.00000000
-2.60230115,2.45039675,0.57183184,0.06805707,0.85565212,1.77324674,0.01909072,0.37455360,0.27406684,0.00000000
-2.59629815,2.51867774,0.59337152,0.06931704,0.87176214,1.83435438,0.01902945,0.38584616,0.27244448,0.00000000
-2.59029515,2.59306353,0.61331411,0.07060801,0.89025934,1.90267453,0.01900348,0.39640689,0.27164930,0.00000000
-2.58429215,2.67225645,0.63132855,0.07189475,0.91102638,1.97706539,0.01901677,0.40603323,0.27162462,0.00000000
-2.57828914,2.75487553,0.64711766,0.07314397,0.93387692,2.05625843,0.01907178,0.41454764,0.27230677,0.00000000
-2.57228614,2.83950217,0.66042747,0.07432541,0.95856237,2.13889847,0.01916959,0.42180344,0.27362884,0.00000000
-2.56628314,2.92472687,0.67105547,0.07541278,0.98478096,2.22358603,0.01931001,0.42768974,0.27552417,0.00000000
-2.56028014,3.00919491,0.67885730,0.07638469,1.01218870,2.30892044,0.01949181,0.43213510,0.27792966,0.00000000
-2.55427714,3.09164930,0.68375157,0.07722524,1.04041191,2.39354211,0.01971290,0.43510993,0.28078864,0.00000000
-2.54827414,3.17096907,0.68572256,0.07792454,1.06906057,2.47617259,0.01997064,0.43662721,0.28405331,0.00000000
-2.54227114,3.24620147,0.68482060,0.07847884,1.09774201,2.55565080,0.02026199,0.43674162,0.28768658,0.00000000
-2.53626813,3.31658670,0.68116015,0.07889054,1.12607442,2.63096424,0.02058379,0.43554693,0.29166333,0.00000000
-2.53026513,3.38157412,0.67491552,0.07916781,1.15369943,2.70127395,0.02093290,0.43317178,0.29597107,0.00000000
-2.52426213,3.44082946,0.66631452,0.07932402,1.18029345,2.76593240,0.02130632,0.42977411,0.30060998,0.00000000
-2.51825913,3.49423269,0.65563024,0.07937693,1.20557711,2.82449360,0.02170127,0.42553422,0.30559227,0.00000000
-2.51225613,3.54186690,0.64317135,0.07934771,1.22932261,2.87671523,0.02211514,0.42064711,0.31094098,0.00000000
-2.50625313,3.58399866,0.62927140,0.07925973,1.25135857,2.92255272,0.02254551,0.41531416,0.31668828,0.00000000
-2.50025013,3.62105114,0.61427748,0.07913738,1.27157237,2.96214570,0.02298995,0.40973475,0.32287318,0.00000000
-2.49424712,3.65357104,0.59853888,0.07900478,1.28990974,2.99579749,0.02344594,0.40409818,0.32953883,0.00000000
-2.48824412,3.68219133,0.58239619,0.07888458,1.30637197,3.02394875,0.02391068,0.39857628,0.33672952,0.00000000
-2.48224112,3.70759133,0.56617129,0.07879683,1.32101068,3.04714635,0.02438090,0.39331704,0.34448732,0.00000000
-2.47623812,3.73045636,0.55015868,0.07875801,1.33392070,3.06600910,0.02485267,0.38843969,0.35284868,0.00000000
-2.47023512,3.75143875,0.53461850,0.07878031,1.34523133,3.08119194,0.02532128,0.38403140,0.36184094,0.00000000
-2.46423212,3.77112230,0.51977149,0.07887107,1.35509649,3.09335019,0.02578116,0.38014579,0.37147893,0.00000000
-2.45822911,3.78999170,0.50579606,0.07903259,1.36368444,3.10310557,0.02622576,0.37680324,0.38176197,0.00000000
-2.45222611,3.80840864,0.49282749,0.07926217,1.37116747,3.11101563,0.02664766,0.37399313,0.39267114,0.00000000
-2.44622311,3.82659567,0.48095925,0.07955242,1.37771222,3.11754786,0.02703857,0.37167777,0.40416734,0.00000000
-2.44022011,3.84462861,0.47024632,0.07989186,1.38347124,3.12305979,0.02738956,0.36979780,0.41618992,0.00000000
-2.43421711,3.86243790,0.46071020,0.08026572,1.38857614,3.12778596,0.02769122,0.36827890,0.42865640,0.00000000
-2.42821411,3.87981888,0.45234540,0.08065701,1.39313280,3.13183219,0.02793398,0.36703932,0.44146312,0.00000000
-2.42221111,3.89645061,0.44512692,0.08104764,1.39721894,3.13517755,0.02810841,0.36599792,0.45448704,0.00000000
-2.41620810,3.91192212,0.43901844,0.08141967,1.40088424,3.13768376,0.02820557,0.36508238,0.46758864,0.00000000
-2.41020510,3.92576508,0.43398072,0.08175661,1.40415289,3.13911151,0.02821735,0.36423696,0.48061605,0.00000000
-2.40420210,3.93749118,0.42997970,0.08204464,1.40702862,3.13914288,0.02813683,0.36342969,0.49341008,0.00000000
-2.39819910,3.94663242,0.42699409,0.08227376,1.40950186,3.13740872,0.02795861,0.36265838,0.50581022,0.00000000
-2.39219610,3.95278222,0.42502181,0.08243879,1.41155855,3.13351951,0.02767904,0.36195530,0.51766124,0.00000000
-2.38619310,3.95563538,0.42408508,0.08254013,1.41319023,3.12709824,0.02729650,0.36139021,0.52882016,0.00000000
-2.38019010,3.95502451,0.42423384,0.08258438,1.41440459,3.11781348,0.02681147,0.36107149,0.53916326,0.00000000
-2.37418709,3.95095112,0.42554731,0.08258453,1.41523600,3.10541095,0.02622668,0.36114544,0.54859273,0.00000000
-2.36818409,3.94360937,0.42813351,0.08255996,1.41575513,3.08974192,0.02554704,0.36179345,0.55704256,0.00000000
-2.36218109,3.93340091,0.43212666,0.08253611,1.41607695,3.07078682,0.02477958,0.36322733,0.56448340,0.00000000
-2.35617809,3.92093948,0.43768267,0.08254380,1.41636667,3.04867263,0.02393329,0.36568275,0.57092592,0.00000000
-2.35017509,3.90704465,0.44497260,0.08261828,1.41684267,3.02368305,0.02301887,0.36941108,0.57642247,0.00000000
-2.34417209,3.89272419,0.45417456,0.08279802,1.41777643,2.99626056,0.02204845,0.37466977,0.58106684,0.00000000
-2.33816908,3.87914534,0.46546421,0.08312325,1.41948878,2.96700002,0.02103525,0.38171177,0.58499201,0.00000000
-2.33216608,3.86759577,0.47900423,0.08363431,1.42234263,2.93663384,0.01999325,0.39077416,0.58836586,0.00000000
-2.32616308,3.85943554,0.49493339,0.08436989,1.42673232,2.90600912,0.01893673,0.40206659,0.59138510,0.00000000
-2.32016008,3.85604181,0.51335549,0.08536521,1.43306970,2.87605757,0.01787996,0.41575983,0.59426753,0.00000000
-2.31415708,3.85874878,0.53432884,0.08665025,1.44176768,2.84775965,0.01683679,0.43197506,0.59724306,0.00000000
-2.30815408,3.86878530,0.55785684,0.08824796,1.45322192,2.82210428,0.01582030,0.45077418,0.60054390,0.00000000
-2.30215108,3.88721316,0.58388005,0.09017283,1.46779142,2.80004619,0.01484248,0.47215181,0.60439446,0.00000000
-2.29614807,3.91486914,0.61227041,0.09242956,1.48577909,2.78246277,0.01391401,0.49602924,0.60900147,0.00000000
-2.29014507,3.95231368,0.64282787,0.09501209,1.50741319,2.77011276,0.01304398,0.52225076,0.61454474,0.00000000
-2.28414207,3.99978906,0.67527980,0.09790305,1.53283081,2.76359864,0.01223978,0.55058267,0.62116930,0.00000000
-2.27813907,4.05718932,0.70928345,0.10107356,1.56206410,2.76333486,0.01150701,0.58071519,0.62897901,0.00000000
-2.27213607,4.12404408,0.74443137,0.10448357,1.59503024,2.76952345,0.01084944,0.61226722,0.63803225,0.00000000
-2.26613307,4.19951719,0.78025983,0.10808255,1.63152574,2.78213838,0.01026904,0.64479412,0.64833964,0.00000000
-2.26013007,4.28242094,0.81625988,0.11181072,1.67122538,2.80091962,0.00976612,0.67779810,0.65986410,0.00000000
-2.25412706,4.37124546,0.85189083,0.11560059,1.71368607,2.82537710,0.00933942,0.71074107,0.67252290,0.00000000
-2.24812406,4.46420215,0.88659532,0.11937896,1.75835550,2.85480463,0.00898636,0.74305941,0.68619169,0.00000000
-2.24212106,4.55927933,0.91981567,0.12306907,1.80458513,2.88830298,0.00870327,0.77418014,0.70071010,0.00000000
-2.23611806,4.65430755,0.95101055,0.12659303,1.85164707,2.92481094,0.00848563,0.80353786,0.71588858,0.00000000
-2.23011506,4.74703154,0.97967122,0.12987423,1.89875389,2.96314286,0.00832837,0.83059166,0.73151580,0.00000000
-2.22411206,4.83518520,1.00533674,0.13283985,1.94508058,3.00203073,0.00822618,0.85484137,0.74736642,0.00000000
-2.21810905,4.91656624,1.02760721,0.13542304,1.98978742,3.04016864,0.00817374,0.87584243,0.76320844,0.00000000
-2.21210605,4.98910668,1.04615453,0.13756503,2.03204286,3.07625739,0.00816601,0.89321860,0.77880998,0.00000000
-2.20610305,5.05093622,1.06073022,0.13921680,2.07104537,3.10904724,0.00819847,0.90667213,0.79394486,0.00000000
-2.20010005,5.10043534,1.07116986,0.14034038,2.10604322,3.13737659,0.00826726,0.91599081,0.80839700,0.00000000
-2.19409705,5.13627622,1.07739409,0.14090970,2.13635169,3.16020520,0.00836935,0.92105171,0.82196336,0.00000000
-2.18809405,5.15744993,1.07940616,0.14091090,2.16136683,3.17664035,0.00850259,0.92182152,0.83445545,0.00000000
-2.18209105,5.16327931,1.07728635,0.14034227,2.18057585,3.18595543,0.00866577,0.91835354,0.84569962,0.00000000
-2.17608804,5.15341780,1.07118364,0.13921362,2.19356376,3.18760043,0.00885850,0.91078153,0.85553624,0.00000000
-2.17008504,5.12783530,1.06130515,0.13754533,2.20001651,3.18120451,0.00908121,0.89931101,0.86381828,0.00000000
-2.16408204,5.08679276,1.04790410,0.13536707,2.19972105,3.16657133,0.00933491,0.88420839,0.87040945,0.00000000
-2.15807904,5.03080786,1.03126705,0.13271618,2.19256266,3.14366817,0.00962102,0.86578860,0.87518251,0.00000000
-2.15207604,4.96061445,1.01170103,0.12963607,2.17852030,3.11260994,0.00994117,0.84440199,0.87801795,0.00000000
-2.14607304,4.87711855,0.98952148,0.12617439,2.15766046,3.07363983,0.01029695,0.82042114,0.87880351,0.00000000
-2.14007004,4.78135384,0.96504141,0.12238140,2.13013020,3.02710791,0.01068963,0.79422821,0.87743465,0.00000000
-2.13406703,4.67443919,0.93856242,0.11830833,2.09615004,2.97344936,0.01111999,0.76620347,0.87381627,0.00000000
-2.12806403,4.55754041,0.91036796,0.11400599,2.05600685,2.91316358,0.01158808,0.73671545,0.86786550,0.00000000
-2.12206103,4.43183803,0.88071882,0.10952368,2.01004734,2.84679537,0.01209309,0.70611305,0.85951567,0.00000000
-2.11605803,4.29850209,0.84985112,0.10490826,1.95867211,2.77491894,0.01263323,0.67471979,0.84872102,0.00000000
-2.11005503,4.15867453,0.81797642,0.10020360,1.90233027,2.69812535,0.01320575,0.64283022,0.83546204,0.00000000
-2.10405203,4.01345886,0.78528376,0.09545022,1.84151461,2.61701336,0.01380692,0.61070848,0.81975090,0.00000000
-2.09804902,3.86391668,0.75194328,0.09068526,1.77675686,2.53218382,0.01443214,0.57858860,0.80163658,0.00000000
-2.09204602,3.71106961,0.71811071,0.08594257,1.70862297,2.44423687,0.01507617,0.54667647,0.78120931,0.00000000
-2.08604302,3.55590538,0.68393251,0.08125307,1.63770797,2.35377157,0.01573329,0.51515285,0.75860375,0.00000000
-2.08004002,3.39938642,0.64955094,0.07664504,1.56463008,2.26138702,0.01639758,0.48417712,0.73400080,0.00000000
-2.07403702,3.24245916,0.61510861,0.07214463,1.49002403,2.16768440,0.01706325,0.45389143,0.70762746,0.00000000
-2.06803402,3.08606265,0.58075222,0.06777624,1.41453329,2.07326885,0.01772488,0.42442460,0.67975484,0.00000000
-2.06203102,2.93113507,0.54663513,0.06356292,1.33880131,1.97875083,0.01837773,0.39589577,0.65069409,0.00000000
