energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.89194597,12.29532554,1.51843089,8.44028796,0.02717066,0.37666962,1.89180922,0.00000000,1.47370364,0.91040235
-5.88594297,11.94348835,1.48976799,8.18863978,0.02650342,0.36769461,1.85681896,0.00000000,1.43140503,0.88544712
-5.87993997,11.61564070,1.45973369,7.95837857,0.02578250,0.35924981,1.82287936,0.00000000,1.38823624,0.86153766
-5.87393697,11.31694586,1.42893638,7.75305969,0.02501634,0.35147997,1.79076555,0.00000000,1.34485731,0.83901987
-5.86793397,11.05169267,1.39798969,7.57552645,0.02421394,0.34449549,1.76121000,0.00000000,1.30189494,0.81816919
-5.86193097,10.82322565,1.36749393,7.42787184,0.02338464,0.33837126,1.73488200,0.00000000,1.25992978,0.79918743
-5.85592796,10.63390585,1.33801773,7.31142437,0.02253787,0.33314712,1.71236893,0.00000000,1.21948601,0.78220274
-5.84992496,10.48510163,1.31008083,7.22675643,0.02168297,0.32882971,1.69416006,0.00000000,1.18102330,0.76727247
-5.84392196,10.37720737,1.28413851,7.17371314,0.02082898,0.32539546,1.68063318,0.00000000,1.14493135,0.75438877
-5.83791896,10.30968703,1.26056827,7.15145860,0.01998443,0.32279473,1.67204459,0.00000000,1.11152674,0.74348631
-5.83191596,10.28113890,1.23965930,7.15853622,0.01915726,0.32095664,1.66852266,0.00000000,1.08105211,0.73445183
-5.82591296,10.28937713,1.22160497,7.19293938,0.01835465,0.31979442,1.67006496,0.00000000,1.05367730,0.72713480
-5.81990995,10.33152574,1.20649875,7.25218871,0.01758293,0.31921105,1.67653911,0.00000000,1.02950214,0.72135876
-5.81390695,10.40412065,1.19433339,7.33341272,0.01684753,0.31910474,1.68768710,0.00000000,1.00856055,0.71693270
-5.80790395,10.50321586,1.18500356,7.43342844,0.01615289,0.31937422,1.70313296,0.00000000,0.99082568,0.71366194
-5.80190095,10.62449014,1.17831167,7.54881983,0.01550246,0.31992349,1.72239338,0.00000000,0.97621563,0.71135813
-5.79589795,10.76335164,1.17397666,7.67601196,0.01489866,0.32066583,1.74489107,0.00000000,0.96459963,0.70984790
-5.78989495,10.91503801,1.17164533,7.81133970,0.01434286,0.32152712,1.76997035,0.00000000,0.95580438,0.70897996
-5.78389195,11.07471085,1.17090594,7.95111050,0.01383541,0.32244818,1.79691455,0.00000000,0.94962038,0.70863044
-5.77788894,11.23754359,1.17130339,8.09166094,0.01337566,0.32338617,1.82496478,0.00000000,0.94580827,0.70870630
-5.77188594,11.39880244,1.17235558,8.22940768,0.01296198,0.32431522,1.85333962,0.00000000,0.94410498,0.70914703
-5.76588294,11.55392061,1.17357037,8.36089331,0.01259181,0.32522604,1.88125513,0.00000000,0.94422981,0.70992451
-5.75987994,11.69856581,1.17446246,8.48282781,0.01226175,0.32612492,1.90794469,0.00000000,0.94589044,0.71104136
-5.75387694,11.82870146,1.17456971,8.59212657,0.01196765,0.32703199,1.93267825,0.00000000,0.94878878,0.71252789
-5.74787394,11.94064165,1.17346835,8.68594525,0.01170469,0.32797897,1.95478027,0.00000000,0.95262675,0.71443799
-5.74187094,12.03109979,1.17078647,8.76171213,0.01146756,0.32900660,1.97364604,0.00000000,0.95711199,0.71684417
-5.73586793,12.09723072,1.16621546,8.81715774,0.01125058,0.33016172,1.98875574,0.00000000,0.96196333,0.71983202
-5.72986493,12.13666563,1.15951888,8.85034162,0.01104788,0.33149435,1.99968589,0.00000000,0.96691598,0.72349443
-5.72386193,12.14753916,1.15053870,8.85967557,0.01085358,0.33305469,2.00611786,0.00000000,0.97172640,0.72792573
-5.71785893,12.12850778,1.13919850,8.84394279,0.01066197,0.33489035,2.00784307,0.00000000,0.97617650,0.73321607
-5.71185593,12.07875864,1.12550376,8.80231175,0.01046769,0.33704376,2.00476483,0.00000000,0.98007724,0.73944615
-5.70585293,11.99800831,1.10953929,8.73434421,0.01026593,0.33954988,1.99689674,0.00000000,0.98327138,0.74668258
-5.69984992,11.88649094,1.09146389,8.63999638,0.01005257,0.34243439,1.98435782,0.00000000,0.98563533,0.75497385
-5.69384692,11.74493593,1.07150281,8.51961280,0.00982431,0.34571226,1.96736452,0.00000000,0.98707996,0.76434726
-5.68784392,11.57453542,1.04993807,8.37391266,0.00957880,0.34938682,1.94622023,0.00000000,0.98755053,0.77480658
-5.68184092,11.37690273,1.02709754,8.20396865,0.00931469,0.35344936,1.92130248,0.00000000,0.98702560,0.78633084
-5.67583792,11.15402296,1.00334294,8.01117884,0.00903164,0.35787918,1.89304877,0.00000000,0.98551523,0.79887389
-5.66983492,10.90819757,0.97905765,7.79723241,0.00873036,0.36264423,1.86194148,0.00000000,0.98305856,0.81236501
-5.66383192,10.64198504,0.95463466,7.56407044,0.00841254,0.36770206,1.82849255,0.00000000,0.97972088,0.82671036
-5.65782891,10.35813986,0.93046529,7.31384315,0.00808072,0.37300133,1.79322874,0.00000000,0.97559062,0.84179516
-5.65182591,10.05955202,0.90692907,7.04886505,0.00773824,0.37848350,1.75667791,0.00000000,0.97077632,0.85748664
-5.64582291,9.74918917,0.88438521,6.77156975,0.00738904,0.38408489,1.71935695,0.00000000,0.96540387,0.87363734
-5.63981991,9.43004325,0.86316572,6.48446583,0.00703751,0.38973883,1.68176165,0.00000000,0.95961405,0.89008894
-5.63381691,9.10508318,0.84357063,6.19009517,0.00668831,0.39537789,1.64435876,0.00000000,0.95356062,0.90667610
-5.62781391,8.77721449,0.82586491,5.89099490,0.00634617,0.40093602,1.60758052,0.00000000,0.94740889,0.92323040
-5.62181091,8.44924665,0.81027737,5.58966381,0.00601576,0.40635063,1.57182124,0.00000000,0.94133469,0.93958405
-5.61580790,8.12386798,0.79700115,5.28853378,0.00570144,0.41156438,1.53743617,0.00000000,0.93552370,0.95557338
-5.60980490,7.80362800,0.78619558,4.98994640,0.00540722,0.41652670,1.50474209,0.00000000,0.93017093,0.97104189
-5.60380190,7.49092654,0.77798911,4.69613477,0.00513653,0.42119502,1.47401934,0.00000000,0.92548014,0.98584286
-5.59779890,7.18800847,0.77248299,4.40921021,0.00489218,0.42553555,1.44551495,0.00000000,0.92166303,0.99984155
-5.59179590,6.89696329,0.76975540,4.13115319,0.00467632,0.42952380,1.41944639,0.00000000,0.91893791,1.01291697
-5.58579290,6.61972810,0.76986561,3.86380796,0.00449034,0.43314479,1.39600560,0.00000000,0.91752781,1.02496338
-5.57978989,6.35809307,0.77285805,3.60888016,0.00433493,0.43639287,1.37536295,0.00000000,0.91765774,1.03589150
-5.57378689,6.11370813,0.77876600,3.36793647,0.00421005,0.43927154,1.35767078,0.00000000,0.91955126,1.04562976
-5.56778389,5.88809020,0.78761461,3.14240577,0.00411506,0.44179296,1.34306647,0.00000000,0.92342621,1.05412550
-5.56178089,5.68262989,0.79942344,2.93358096,0.00404870,0.44397753,1.33167475,0.00000000,0.92948985,1.06134632
-5.55577789,5.49859732,0.81420809,2.74262089,0.00400928,0.44585343,1.32360927,0.00000000,0.93793346,1.06728169
-5.54977489,5.33714632,0.83198117,2.57055205,0.00399470,0.44745628,1.31897336,0.00000000,0.94892676,1.07194467
-5.54377189,5.19931682,0.85275245,2.41826948,0.00400263,0.44882882,1.31786000,0.00000000,0.96261233,1.07537375
-5.53776888,5.08603492,0.87652826,2.28653669,0.00403057,0.45002072,1.32035109,0.00000000,0.97910030,1.07763476
-5.53176588,4.99811062,0.90331019,2.17598467,0.00407597,0.45108849,1.32651598,0.00000000,0.99846367,1.07882241
-5.52576288,4.93623294,0.93309304,2.08710969,0.00413633,0.45209529,1.33640931,0.00000000,1.02073444,1.07906146
-5.51975988,4.90096232,0.96586211,2.02027026,0.00420931,0.45311077,1.35006825,0.00000000,1.04590066,1.07850711
-5.51375688,4.89272046,1.00158990,1.97568331,0.00429273,0.45421068,1.36750911,0.00000000,1.07390467,1.07734434
-5.50775388,4.91177761,1.04023216,1.95341996,0.00438470,0.45547626,1.38872338,0.00000000,1.10464249,1.07578599
-5.50175088,4.95823762,1.08172347,1.95340125,0.00448356,0.45699326,1.41367321,0.00000000,1.13796436,1.07406932
-5.49574787,5.03202138,1.12597241,1.97539433,0.00458796,0.45885056,1.44228647,0.00000000,1.17367634,1.07245111
-5.48974487,5.13284908,1.17285641,2.01900940,0.00469681,0.46113838,1.47445149,0.00000000,1.21154295,1.07120101
-5.48374187,5.26022247,1.22221654,2.08369821,0.00480926,0.46394598,1.51001164,0.00000000,1.25129051,1.07059367
-5.47773887,5.41340793,1.27385246,2.16875433,0.00492464,0.46735901,1.54876001,0.00000000,1.29261121,1.07089945
-5.47173587,5.59142172,1.32751768,2.27331562,0.00504245,0.47145651,1.59043451,0.00000000,1.33516761,1.07237450
-5.46573287,5.79301863,1.38291566,2.39636944,0.00516224,0.47630781,1.63471374,0.00000000,1.37859754,1.07525042
-5.45972986,6.01668525,1.43969688,2.53676042,0.00528359,0.48196929,1.68121396,0.00000000,1.42251921,1.07972405
-5.45372686,6.26063908,1.49745725,2.69320113,0.00540600,0.48848137,1.72948770,0.00000000,1.46653643,1.08594821
-5.44772386,6.52283432,1.55573833,2.86428524,0.00552892,0.49586590,1.77902419,0.00000000,1.51024408,1.09402360
-5.44172086,6.80097508,1.61402931,3.04850291,0.00565161,0.50412408,1.82925208,0.00000000,1.55323362,1.10399275
-5.43571786,7.09253609,1.67177129,3.24425783,0.00577316,0.51323514,1.87954465,0.00000000,1.59509881,1.11583624
-5.42971486,7.39479092,1.72836360,3.44988522,0.00589248,0.52315593,1.92922759,0.00000000,1.63544154,1.12947160
-5.42371186,7.70484693,1.78317247,3.66366992,0.00600826,0.53382155,1.97758935,0.00000000,1.67387794,1.14475515
-5.41770885,8.01968599,1.83554172,3.88386381,0.00611905,0.54514706,2.02389396,0.00000000,1.71004463,1.16148668
-5.41170585,8.33620958,1.88480518,4.10870155,0.00622322,0.55703020,2.06739587,0.00000000,1.74360518,1.17941700
-5.40570285,8.65128659,1.93030068,4.33641413,0.00631906,0.56935523,2.10735645,0.00000000,1.77425656,1.19825798
-5.39969985,8.96180194,1.97138491,4.56523948,0.00640483,0.58199760,2.14306155,0.00000000,1.80173558,1.21769467
-5.39369685,9.26470437,2.00744877,4.79342988,0.00647879,0.59482932,2.17383937,0.00000000,1.82582506,1.23739903
-5.38769385,9.55705145,2.03793251,5.01925619,0.00653934,0.60772488,2.19907796,0.00000000,1.84635953,1.25704460
-5.38169085,9.83605050,2.06234011,5.24100912,0.00658500,0.62056739,2.21824163,0.00000000,1.86323009,1.27632150
-5.37568784,10.09909418,2.08025229,5.45699821,0.00661455,0.63325463,2.23088541,0.00000000,1.87638831,1.29495099
-5.36968484,10.34379001,2.09133759,5.66554934,0.00662705,0.64570484,2.23666709,0.00000000,1.88584881,1.31269905
-5.36368184,10.56798352,2.09536114,5.86500201,0.00662186,0.65786190,2.23535615,0.00000000,1.89169026,1.32938834
-5.35767884,10.76977512,2.09219064,6.05370761,0.00659874,0.66969959,2.22683927,0.00000000,1.89405460,1.34490803
-5.35167584,10.94753121,2.08179941,6.23003000,0.00655777,0.68122477,2.21112223,0.00000000,1.89314437,1.35922098
-5.34567284,11.09989027,2.06426645,6.39234966,0.00649943,0.69247933,2.18832799,0.00000000,1.88921816,1.37236812
-5.33966983,11.22576500,2.03977346,6.53907253,0.00642452,0.70354063,2.15869132,0.00000000,1.88258398,1.38446969
-5.33366683,11.32434147,2.00859900,6.66864426,0.00633417,0.71452041,2.12255011,0.00000000,1.87359103,1.39572330
-5.32766383,11.39507641,1.97111030,6.77957032,0.00622976,0.72556222,2.08033381,0.00000000,1.86261976,1.40639885
-5.32166083,11.43769347,1.92775277,6.87044185,0.00611287,0.73683718,2.03254976,0.00000000,1.85007075,1.41683031
-5.31565783,11.45217913,1.87903800,6.93996674,0.00598525,0.74853837,1.97976780,0.00000000,1.83635272,1.42740482
-5.30965483,11.43877861,1.82553067,6.98700496,0.00584872,0.76087380,1.92260410,0.00000000,1.82187008,1.43854910
-5.30365183,11.39799181,1.76783486,7.01060670,0.00570514,0.77405827,1.86170484,0.00000000,1.80701052,1.45071380
-5.29764882,11.33056914,1.70658041,7.01005146,0.00555637,0.78830429,1.79773034,0.00000000,1.79213319,1.46435617
-5.29164582,11.23750666,1.64240981,6.98488616,0.00540417,0.80381237,1.73134045,0.00000000,1.77755782,1.47992146
-5.28564282,11.12003997,1.57596602,6.93496013,0.00525028,0.82076094,1.66318156,0.00000000,1.76355524,1.49782383
-5.27963982,10.97963601,1.50788168,6.86045487,0.00509630,0.83929645,1.59387568,0.00000000,1.75033989,1.51842722
-5.27363682,10.81798229,1.43876991,6.76190666,0.00494380,0.85952376,1.52401190,0.00000000,1.73806427,1.54202694
-5.26763382,10.63697281,1.36921691,6.64022052,0.00479427,0.88149749,1.45414033,0.00000000,1.72681591,1.56883262
-5.26163082,10.43869040,1.29977638,6.49667427,0.00464921,0.90521459,1.38476842,0.00000000,1.71661686,1.59895323
-5.25562781,10.22538542,1.23096578,6.33291203,0.00451016,0.93060857,1.31635964,0.00000000,1.70742562,1.63238495
-5.24962481,9.99945112,1.16326422,6.15092711,0.00437879,0.95754578,1.24933415,0.00000000,1.69914180,1.66900226
-5.24362181,9.76339605,1.09711178,5.95303459,0.00425696,0.98582409,1.18407112,0.00000000,1.69161294,1.70855314
-5.23761881,9.51981442,1.03291000,5.74183459,0.00414678,1.01517405,1.12091223,0.00000000,1.68464359,1.75065859
-5.23161581,9.27135540,0.97102315,5.52016760,0.00405072,1.04526300,1.06016600,0.00000000,1.67800621,1.79481686
-5.22561281,9.02069231,0.91177998,5.29106340,0.00397161,1.07570183,1.00211225,0.00000000,1.67145338,1.84041247
-5.21960980,8.77049278,0.85547567,5.05768562,0.00391277,1.10605462,0.94700645,0.00000000,1.66473114,1.88673010
-5.21360680,8.52339089,0.80237352,4.82327368,0.00387795,1.13585066,0.89508344,0.00000000,1.65759264,1.93297285
-5.20760380,8.28196169,0.75270630,4.59108422,0.00387140,1.16459880,0.84656019,0.00000000,1.64981184,1.97828450
-5.20160080,8.04869875,0.70667703,4.36433354,0.00389778,1.19180332,0.80163740,0.00000000,1.64119649,2.02177501
-5.19559780,7.82599444,0.66445903,4.14614252,0.00396218,1.21698100,0.76049977,0.00000000,1.63160005,2.06254833
-5.18959480,7.61612275,0.62619528,3.93948525,0.00406993,1.23967845,0.72331497,0.00000000,1.62093175,2.09973144
-5.18359180,7.42122384,0.59199724,3.74714198,0.00422657,1.25948911,0.69023127,0.00000000,1.60916453,2.13250338
-5.17758879,7.24328929,0.56194314,3.57165690,0.00443763,1.27606891,0.66137415,0.00000000,1.59634034,2.16012308
-5.17158579,7.08414700,0.53607601,3.41530076,0.00470846,1.28915005,0.63684205,0.00000000,1.58257234,2.18195470
-5.16558279,6.94544451,0.51440179,3.28003834,0.00504403,1.29855190,0.61670160,0.00000000,1.56804393,2.19748934
-5.15957979,6.82862981,0.49688767,3.16750035,0.00544870,1.30418863,0.60098271,0.00000000,1.55300436,2.20636203
-5.15357679,6.73492882,0.48346104,3.07895957,0.00592596,1.30607292,0.58967390,0.00000000,1.53776098,2.20836333
-5.14757379,6.66531936,0.47400924,3.01531095,0.00647824,1.30431560,0.58271821,0.00000000,1.52266834,2.20344485
-5.14157079,6.62050181,0.46838042,2.97705553,0.00710662,1.29912100,0.58001005,0.00000000,1.50811438,2.19171850
-5.13556778,6.60086727,0.46638555,2.96428845,0.00781068,1.29077825,0.58139332,0.00000000,1.49450434,2.17344958
-5.12956478,6.60646479,0.46780168,2.97669129,0.00858831,1.27964892,0.58666096,0.00000000,1.48224292,2.14904399
-5.12356178,6.63696966,0.47237659,3.01352955,0.00943558,1.26615139,0.59555611,0.00000000,1.47171546,2.11903032
-5.11755878,6.69165513,0.47983442,3.07365603,0.01034666,1.25074291,0.60777499,0.00000000,1.46326915,2.08403765
-5.11155578,6.76937044,0.48988240,3.15552122,0.01131384,1.23390006,0.62297134,0.00000000,1.45719490,2.04477029
-5.10555278,6.86852808,0.50221823,3.25719177,0.01232759,1.21609868,0.64076246,0.00000000,1.45371108,2.00198057
-5.09954977,6.98710268,0.51653785,3.37637800,0.01337665,1.19779417,0.66073656,0.00000000,1.45294971,1.95644113
-5.09354677,7.12264424,0.53254312,3.51047125,0.01444828,1.17940325,0.68246114,0.00000000,1.45494611,1.90891786
-5.08754377,7.27230704,0.54994924,3.65659150,0.01552853,1.16128791,0.70549210,0.00000000,1.45963243,1.86014471
-5.08154077,7.43289532,0.56849120,3.81164505,0.01660255,1.14374241,0.72938327,0.00000000,1.46683556,1.81080153
-5.07553777,7.60092543,0.58792917,3.97239176,0.01765500,1.12698384,0.75369584,0.00000000,1.47627958,1.76149555
-5.06953477,7.77270345,0.60805235,4.13552033,0.01867045,1.11114665,0.77800743,0.00000000,1.48759278,1.71274724
-5.06353177,7.94441594,0.62868109,4.29772976,0.01963380,1.09628120,0.80192031,0.00000000,1.50031886,1.66498089
-5.05752876,8.11223054,0.64966706,4.45581436,0.02053075,1.08235643,0.82506856,0.00000000,1.51393186,1.61851989
-5.05152576,8.27240245,0.67089155,4.60674914,0.02134818,1.06926615,0.84712377,0.00000000,1.52785407,1.57358655
-5.04552276,8.42138207,0.69226182,4.74777219,0.02207453,1.05683865,0.86779918,0.00000000,1.54147611,1.53030621
-5.03951976,8.55591866,0.71370573,4.87646030,0.02270011,1.04484897,0.88685204,0.00000000,1.55417818,1.48871489
-5.03351676,8.67315516,0.73516498,4.99079429,0.02321733,1.03303311,0.90408424,0.00000000,1.56535142,1.44877000
-5.02751376,8.77070923,0.75658727,5.08921067,0.02362089,1.02110337,0.91934121,0.00000000,1.57441852,1.41036317
-5.02151076,8.84673652,0.77791783,5.17063682,0.02390779,1.00876416,0.93250935,0.00000000,1.58085258,1.37333463
-5.01550775,8.89997282,0.79909094,5.23450753,0.02407738,0.99572741,0.94351204,0.00000000,1.58419345,1.33748818
-5.00950475,8.92975318,0.82002191,5.28076177,0.02413121,0.98172697,0.95230473,0.00000000,1.58406107,1.30260622
-5.00350175,8.93600686,0.84059999,5.30981937,0.02407283,0.96653140,0.95886944,0.00000000,1.58016528,1.26846413
-4.99749875,8.91922890,0.86068291,5.32253851,0.02390759,0.94995474,0.96320886,0.00000000,1.57231199,1.23484357
-4.99149575,8.88042991,0.88009330,5.32015580,0.02364228,0.93186490,0.96534084,0.00000000,1.56040577,1.20154419
-4.98549275,8.82106710,0.89861745,5.30421193,0.02328486,0.91218945,0.96529315,0.00000000,1.54444893,1.16839362
-4.97948974,8.74296052,0.91600659,5.27646644,0.02284405,0.89091886,0.96309937,0.00000000,1.52453772,1.13525543
-4.97348674,8.64819919,0.93198076,5.23880590,0.02232903,0.86810709,0.95879569,0.00000000,1.50085574,1.10203506
-4.96748374,8.53904211,0.94623524,5.19315017,0.02174914,0.84386987,0.95241915,0.00000000,1.47366550,1.06868368
-4.96148074,8.41781948,0.95844929,5.14136146,0.02111356,0.81838066,0.94400718,0.00000000,1.44329838,1.03520002
-4.95547774,8.28683898,0.96829686,5.08516067,0.02043109,0.79186475,0.93359856,0.00000000,1.41014365,1.00163028
-4.94947474,8.14830155,0.97545871,5.02605520,0.01971000,0.76459178,0.92123553,0.00000000,1.37463709,0.96806628
-4.94347174,8.00423035,0.97963549,4.96528159,0.01895788,0.73686692,0.90696691,0.00000000,1.33724941,0.93464197
-4.93746873,7.85641547,0.98056087,4.90376544,0.01818161,0.70902114,0.89085186,0.00000000,1.29847496,0.90152840
-4.93146573,7.70637615,0.97801432,4.84210024,0.01738735,0.68140087,0.87296403,0.00000000,1.25882078,0.86892753
-4.92546273,7.55534077,0.97183256,4.78054534,0.01658057,0.65435738,0.85339550,0.00000000,1.21879623,0.83706483
-4.91945973,7.40424417,0.96191933,4.71904247,0.01576611,0.62823615,0.83226033,0.00000000,1.17890315,0.80618111
-4.91345673,7.25374064,0.94825262,4.65724914,0.01494831,0.60336659,0.80969721,0.00000000,1.13962661,0.77652366
-4.90745373,7.10423011,0.93088925,4.59458613,0.01413111,0.58005232,0.78587095,0.00000000,1.10142628,0.74833704
-4.90145073,6.95589481,0.90996630,4.53029599,0.01331812,0.55856233,0.76097260,0.00000000,1.06472829,0.72185384
-4.89544772,6.80874275,0.88569938,4.46350855,0.01251279,0.53912323,0.73521806,0.00000000,1.02991788,0.69728557
-4.88944472,6.66265502,0.85837782,4.39330965,0.01171842,0.52191278,0.70884506,0.00000000,0.99733266,0.67481418
-4.88344172,6.51743321,0.82835699,4.31880886,0.01093826,0.50705502,0.68210882,0.00000000,0.96725682,0.65458442
-4.87743872,6.37284445,0.79604807,4.23920265,0.01017554,0.49461704,0.65527633,0.00000000,0.93991647,0.63669734
-4.87143572,6.22866138,0.76190594,4.15382966,0.00943344,0.48460757,0.62861974,0.00000000,0.91547627,0.62120533
-4.86543272,6.08469544,0.72641562,4.06221557,0.00871513,0.47697751,0.60240907,0.00000000,0.89403775,0.60810882
-4.85942971,5.94082236,0.69007805,3.96410567,0.00802364,0.47162232,0.57690469,0.00000000,0.87563946,0.59735491
-4.85342671,5.79699957,0.65339578,3.85948419,0.00736189,0.46838639,0.55235009,0.00000000,0.86025919,0.58883800
-4.84742371,5.65327566,0.61685934,3.74858033,0.00673256,0.46706907,0.52896511,0.00000000,0.84781849,0.58240251
-4.84142071,5.50979290,0.58093467,3.63186160,0.00613803,0.46743241,0.50694022,0.00000000,0.83818932,0.57784755
-4.83541771,5.36678389,0.54605238,3.51001590,0.00558033,0.46921012,0.48643212,0.00000000,0.83120302,0.57493347
-4.82941471,5.22456402,0.51259895,3.38392422,0.00506104,0.47211768,0.46756068,0.00000000,0.82666112,0.57339005
-4.82341171,5.08352119,0.48091024,3.25462634,0.00458125,0.47586298,0.45040769,0.00000000,0.82434778,0.57292594
-4.81740870,4.94410457,0.45126745,3.12328206,0.00414154,0.48015736,0.43501713,0.00000000,0.82404332,0.57323904
-4.81140570,4.80681357,0.42389531,2.99113045,0.00374195,0.48472631,0.42139707,0.00000000,0.82553827,0.57402736
-4.80540270,4.67218832,0.39896259,2.85944958,0.00338199,0.48931974,0.40952305,0.00000000,0.82864719,0.57500005
-4.79939970,4.54080226,0.37658440,2.72951884,0.00306063,0.49372114,0.39934251,0.00000000,0.83322164,0.57588786
-4.79339670,4.41325732,0.35682616,2.60258552,0.00277641,0.49775541,0.39078024,0.00000000,0.83916150,0.57645297
-4.78739370,4.29018151,0.33970868,2.47983690,0.00252739,0.50129505,0.38374430,0.00000000,0.84642401,0.57649760
-4.78139070,4.17222866,0.32521392,2.36237855,0.00231134,0.50426442,0.37813219,0.00000000,0.85502996,0.57587114
-4.77538769,4.06007954,0.31329120,2.25121900,0.00212572,0.50664208,0.37383679,0.00000000,0.86506662,0.57447564
-4.76938469,3.95444362,0.30386311,2.14726059,0.00196780,0.50846095,0.37075192,0.00000000,0.87668710,0.57226952
-4.76338169,3.85606033,0.29683118,2.05129575,0.00183475,0.50980663,0.36877714,0.00000000,0.89010616,0.56926937
-4.75737869,3.76569907,0.29208068,1.96400779,0.00172371,0.51081380,0.36782162,0.00000000,0.90559253,0.56555009
-4.75137569,3.68415704,0.28948459,1.88597502,0.00163190,0.51166106,0.36780696,0.00000000,0.92345822,0.56124326
-4.74537269,3.61225423,0.28890658,1.81767694,0.00155664,0.51256453,0.36866891,0.00000000,0.94404527,0.55653417
-4.73936968,3.55082530,0.29020297,1.75950128,0.00149547,0.51377054,0.37035796,0.00000000,0.96771075,0.55165759
-4.73336668,3.50070808,0.29322375,1.71175077,0.00144617,0.51554779,0.37283905,0.00000000,0.99481079,0.54689264
-4.72736368,3.46272902,0.29781284,1.67464871,0.00140685,0.51817936,0.37609030,0.00000000,1.02568460,0.54255699
-4.72136068,3.43768593,0.30380782,1.64834265,0.00137590,0.52195501,0.38010124,0.00000000,1.06063945,0.53900069
-4.71535768,3.42632882,0.31103927,1.63290588,0.00135212,0.52716404,0.38487055,0.00000000,1.09993734,0.53659976
-4.70935468,3.42933952,0.31933019,1.62833639,0.00133464,0.53408888,0.39040363,0.00000000,1.14378424,0.53574976
-4.70335168,3.44731110,0.32849552,1.63455380,0.00132298,0.54299977,0.39671026,0.00000000,1.19232250,0.53685947
-4.69734867,3.48072800,0.33834216,1.65139436,0.00131702,0.55415037,0.40380243,0.00000000,1.24562665,0.54034460
-4.69134567,3.52994763,0.34866975,1.67860484,0.00131697,0.56777447,0.41169254,0.00000000,1.30370273,0.54662148
-4.68534267,3.59518415,0.35927203,1.71583589,0.00132337,0.58408348,0.42039211,0.00000000,1.36649103,0.55610071
-4.67933967,3.67649496,0.36993926,1.76263587,0.00133701,0.60326463,0.42991092,0.00000000,1.43387164,0.56918054
-4.67333667,3.77376998,0.38046136,1.81844569,0.00135895,0.62547950,0.44025655,0.00000000,1.50567218,0.58623970
-4.66733367,3.88672380,0.39063180,1.88259572,0.00139041,0.65086253,0.45143431,0.00000000,1.58167673,0.60762965
-4.66133067,4.01489049,0.40025209,1.95430516,0.00143274,0.67951924,0.46344728,0.00000000,1.66163489,0.63366594
-4.65532766,4.15762051,0.40913661,2.03268446,0.00148736,0.71152372,0.47629637,0.00000000,1.74526991,0.66461867
-4.64932466,4.31407942,0.41711753,2.11674114,0.00155569,0.74691525,0.48998017,0.00000000,1.83228470,0.70070190
-4.64332166,4.48324770,0.42404946,2.20538897,0.00163908,0.78569373,0.50449438,0.00000000,1.92236496,0.74206233
