energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.16058029,3.92429137,0.00145426,0.14869611,0.21996918,3.13410022,0.01268843,0.43998941,0.57752385,0.28649228
-3.15457729,4.00384224,0.00151632,0.15077550,0.22468760,3.19440840,0.01303045,0.44970020,0.58976617,0.29488020
-3.14857429,4.06271551,0.00157346,0.15212468,0.22811352,3.23708063,0.01334380,0.45707870,0.59924907,0.30222510
-3.14257129,4.10005490,0.00162512,0.15271707,0.23017944,3.26133799,0.01362737,0.46200360,0.60594025,0.30849807
-3.13656828,4.11545129,0.00167083,0.15254120,0.23084564,3.26677609,0.01388075,0.46440246,0.60987562,0.31369584
-3.13056528,4.10895508,0.00171027,0.15160110,0.23010166,3.25337906,0.01410423,0.46425359,0.61115812,0.31784004
-3.12456228,4.08107184,0.00174321,0.14991618,0.22796661,3.22151969,0.01429868,0.46158606,0.60995386,0.32097526
-3.11855928,4.03274119,0.00176954,0.14752050,0.22448851,3.17194573,0.01446553,0.45647784,0.60648572,0.32316632
-3.11255628,3.96530029,0.00178926,0.14446157,0.21974261,3.10575299,0.01460659,0.44905227,0.60102480,0.32449463
-3.10655328,3.88043367,0.00180248,0.14079863,0.21382870,3.02434660,0.01472394,0.43947308,0.59387990,0.32505400
-3.10055028,3.78011181,0.00180939,0.13660057,0.20686771,2.92939235,0.01481978,0.42793800,0.58538571,0.32494611
-3.09454727,3.66652177,0.00181027,0.13194363,0.19899757,2.82276046,0.01489626,0.41467169,0.57589024,0.32427586
-3.08854427,3.54199290,0.00180546,0.12690885,0.19036867,2.70646439,0.01495533,0.39991791,0.56574194,0.32314680
-3.08254127,3.40892132,0.00179536,0.12157955,0.18113909,2.58259754,0.01499862,0.38393168,0.55527727,0.32165698
-3.07653827,3.26969629,0.00178040,0.11603882,0.17146975,2.45327061,0.01502735,0.36697149,0.54480916,0.31989530
-3.07053527,3.12663183,0.00176107,0.11036722,0.16151980,2.32055219,0.01504221,0.34929216,0.53461691,0.31793860
-3.06453227,2.98190592,0.00173784,0.10464071,0.15144226,2.18641485,0.01504334,0.33113833,0.52493786,0.31584953
-3.05852926,2.83750957,0.00171122,0.09892895,0.14138032,2.05268871,0.01503035,0.31273906,0.51596120,0.31367525
-3.05252626,2.69520707,0.00168171,0.09329396,0.13146411,1.92102375,0.01500228,0.29430354,0.50782399,0.31144703
-3.04652326,2.55650824,0.00164980,0.08778913,0.12180831,1.79286174,0.01495775,0.27601800,0.50060950,0.30918057
-3.04052026,2.42265267,0.00161596,0.08245878,0.11251044,1.66941810,0.01489499,0.25804384,0.49434778,0.30687711
-3.03451726,2.29460552,0.00158068,0.07733795,0.10364994,1.55167350,0.01481198,0.24051691,0.48901827,0.30452494
-3.02851426,2.17306380,0.00154437,0.07245268,0.09528792,1.44037455,0.01470657,0.22354782,0.48455414,0.30210148
-3.02251126,2.05847169,0.00150744,0.06782049,0.08746765,1.33604255,0.01457663,0.20722307,0.48084815,0.29957555
-3.01650825,1.95104311,0.00147027,0.06345121,0.08021548,1.23898901,0.01442015,0.19160697,0.47775951,0.29690970
-3.01050525,1.85078986,0.00143316,0.05934791,0.07354237,1.14933656,0.01423540,0.17674395,0.47512152,0.29406258
-3.00450225,1.75755325,0.00139641,0.05550795,0.06744562,1.06704370,0.01402102,0.16266119,0.47274945,0.29099115
-2.99849925,1.67103757,0.00136022,0.05192419,0.06191097,0.99193190,0.01377613,0.14937143,0.47044849,0.28765266
-2.99249625,1.59084375,0.00132477,0.04858600,0.05691468,0.92371359,0.01350033,0.13687565,0.46802132,0.28400637
-2.98649325,1.51650183,0.00129014,0.04548043,0.05242576,0.86202007,0.01319381,0.12516565,0.46527526,0.28001500
-2.98049025,1.44750124,0.00125639,0.04259313,0.04840801,0.80642791,0.01285732,0.11422636,0.46202857,0.27564586
-2.97448724,1.38331797,0.00122348,0.03990922,0.04482204,0.75648337,0.01249216,0.10403778,0.45811602,0.27087181
-2.96848424,1.32343823,0.00119133,0.03741400,0.04162700,0.71172405,0.01210013,0.09457670,0.45339359,0.26567198
-2.96248124,1.26737827,0.00115981,0.03509354,0.03878216,0.67169745,0.01168352,0.08581791,0.44774220,0.26003230
-2.95647824,1.21470026,0.00112875,0.03293509,0.03624820,0.63597613,0.01124499,0.07773522,0.44107061,0.25394605
-2.95047524,1.16502432,0.00109792,0.03092741,0.03398828,0.60416957,0.01078754,0.07030208,0.43331755,0.24741421
-2.94447224,1.11803696,0.00106711,0.02906090,0.03196882,0.57593255,0.01031441,0.06349204,0.42445299,0.24044587
-2.93846923,1.07349602,0.00103607,0.02732766,0.03016007,0.55097048,0.00982901,0.05727897,0.41447877,0.23305860
-2.93246623,1.03123257,0.00100459,0.02572148,0.02853652,0.52904164,0.00933485,0.05163712,0.40342859,0.22527872
-2.92646323,0.99114989,0.00097247,0.02423773,0.02707697,0.50995671,0.00883549,0.04654112,0.39136736,0.21714160
-2.92046023,0.95321985,0.00093954,0.02287315,0.02576460,0.49357588,0.00833444,0.04196587,0.37839003,0.20869179
-2.91445723,0.91747706,0.00090571,0.02162569,0.02458677,0.47980378,0.00783516,0.03788645,0.36461980,0.19998302
-2.90845423,0.88401088,0.00087092,0.02049420,0.02353475,0.46858261,0.00734101,0.03427801,0.35020588,0.19107800
-2.90245123,0.85295563,0.00083520,0.01947821,0.02260335,0.45988375,0.00685519,0.03111560,0.33532066,0.18204797
-2.89644822,0.82447929,0.00079865,0.01857759,0.02179045,0.45369826,0.00638077,0.02837413,0.32015640,0.17297194
-2.89044522,0.79877104,0.00076143,0.01779232,0.02109651,0.45002666,0.00592061,0.02602826,0.30492132,0.16393566
-2.88444222,0.77602787,0.00072378,0.01712216,0.02052395,0.44886824,0.00547737,0.02405237,0.28983539,0.15503020
-2.87843922,0.75644079,0.00068601,0.01656638,0.02007661,0.45021063,0.00505350,0.02242050,0.27512545,0.14635024
-2.87243622,0.74018102,0.00064847,0.01612355,0.01975912,0.45401967,0.00465123,0.02110634,0.26102017,0.13799210
-2.86643322,0.72738669,0.00061153,0.01579127,0.01957628,0.46023040,0.00427252,0.02008325,0.24774461,0.13005148
-2.86043022,0.71815048,0.00057563,0.01556601,0.01953253,0.46873919,0.00391907,0.01932429,0.23551459,0.12262104
-2.85442721,0.71250871,0.00054118,0.01544294,0.01963131,0.47939780,0.00359230,0.01880224,0.22453110,0.11578790
-2.84842421,0.71043242,0.00050859,0.01541586,0.01987462,0.49200933,0.00329332,0.01848967,0.21497467,0.10963111
-2.84242121,0.71182075,0.00047825,0.01547712,0.02026254,0.50632649,0.00302294,0.01835911,0.20700012,0.10421923
-2.83641821,0.71649698,0.00045052,0.01561767,0.02079284,0.52205238,0.00278163,0.01838311,0.20073163,0.09960807
-2.83041521,0.72420754,0.00042568,0.01582712,0.02146068,0.53884364,0.00256949,0.01853443,0.19625838,0.09583871
-2.82441221,0.73462394,0.00040397,0.01609385,0.02225843,0.55631616,0.00238630,0.01878630,0.19363102,0.09293590
-2.81840920,0.74734784,0.00038554,0.01640522,0.02317554,0.57405289,0.00223147,0.01911260,0.19285895,0.09090692
-2.81240620,0.76191895,0.00037049,0.01674778,0.02419858,0.59161368,0.00210407,0.01948818,0.19390866,0.08974089
-2.80640320,0.77782555,0.00035879,0.01710759,0.02531133,0.60854668,0.00200284,0.01988916,0.19670328,0.08940866
-2.80040020,0.79451741,0.00035037,0.01747049,0.02649501,0.62440076,0.00192620,0.02029327,0.20112326,0.08986338
-2.79439720,0.81142039,0.00034507,0.01782245,0.02772867,0.63873861,0.00187232,0.02068018,0.20700852,0.09104152
-2.78839420,0.82795256,0.00034266,0.01814991,0.02898964,0.65114975,0.00183909,0.02103182,0.21416177,0.09286464
-2.78239120,0.84354097,0.00034283,0.01844014,0.03025403,0.66126313,0.00182427,0.02133278,0.22235316,0.09524164
-2.77638819,0.85763868,0.00034525,0.01868155,0.03149746,0.66875858,0.00182546,0.02157055,0.23132624,0.09807158
-2.77038519,0.86974140,0.00034953,0.01886399,0.03269566,0.67337691,0.00184022,0.02173582,0.24080482,0.10124695
-2.76438219,0.87940323,0.00035526,0.01897904,0.03382535,0.67492804,0.00186611,0.02182275,0.25050092,0.10465730
-2.75837919,0.88625099,0.00036203,0.01902021,0.03486489,0.67329701,0.00190080,0.02182911,0.26012325,0.10819316
-2.75237619,0.88999666,0.00036945,0.01898316,0.03579515,0.66844773,0.00194210,0.02175642,0.26938615,0.11175001
-2.74637319,0.89044766,0.00037714,0.01886579,0.03660022,0.66042431,0.00198809,0.02161006,0.27801866,0.11523236
-2.74037019,0.88751456,0.00038477,0.01866830,0.03726807,0.64935000,0.00203714,0.02139925,0.28577333,0.11855758
-2.73436718,0.88121609,0.00039208,0.01839325,0.03779119,0.63542404,0.00208801,0.02113702,0.29243443,0.12165946
-2.72836418,0.87168134,0.00039887,0.01804553,0.03816703,0.61891642,0.00213987,0.02084012,0.29782545,0.12449132
-2.72236118,0.85914907,0.00040503,0.01763224,0.03839835,0.60016101,0.00219238,0.02052885,0.30181527,0.12702852
-2.71635818,0.84396416,0.00041057,0.01716262,0.03849338,0.57954733,0.00224571,0.02022686,0.30432299,0.12927026
-2.71035518,0.82657145,0.00041557,0.01664787,0.03846584,0.55751126,0.00230053,0.01996090,0.30532120,0.13124059
-2.70435218,0.80750702,0.00042023,0.01610101,0.03833473,0.53452514,0.00235801,0.01976053,0.30483744,0.13298852
-2.69834917,0.78738721,0.00042488,0.01553667,0.03812398,0.51108763,0.00241982,0.01965771,0.30295392,0.13458723
-2.69234617,0.76689577,0.00042992,0.01497091,0.03786187,0.48771356,0.00248804,0.01968647,0.29980553,0.13613234
-2.68634317,0.74676940,0.00043588,0.01442101,0.03758033,0.46492408,0.00256515,0.01988238,0.29557617,0.13773940
-2.68034017,0.72778215,0.00044336,0.01390527,0.03731408,0.44323747,0.00265388,0.02028210,0.29049365,0.13954046
-2.67433717,0.71072908,0.00045305,0.01344283,0.03709966,0.42316064,0.00275717,0.02092278,0.28482337,0.14168007
-2.66833417,0.69640957,0.00046570,0.01305350,0.03697436,0.40518154,0.00287803,0.02184147,0.27886117,0.14431067
-2.66233117,0.68561081,0.00048209,0.01275760,0.03697516,0.38976257,0.00301941,0.02307439,0.27292546,0.14758761
-2.65632816,0.67909175,0.00050301,0.01257576,0.03713759,0.37733494,0.00318409,0.02465626,0.26734919,0.15166402
-2.65032516,0.67756799,0.00052925,0.01252883,0.03749474,0.36829411,0.00337454,0.02661950,0.26247184,0.15668565
-2.64432216,0.68169789,0.00056158,0.01263770,0.03807627,0.36299603,0.00359278,0.02899342,0.25863168,0.16278586
-2.63831916,0.69207018,0.00060069,0.01292318,0.03890755,0.36175431,0.00384030,0.03180337,0.25615869,0.17008105
-2.63231616,0.70919321,0.00064718,0.01340581,0.04000898,0.36483801,0.00411792,0.03506999,0.25536812,0.17866657
-2.62631316,0.73348607,0.00070153,0.01410567,0.04139549,0.37247008,0.00442571,0.03880832,0.25655492,0.18861327
-2.62031016,0.76527152,0.00076409,0.01504219,0.04307617,0.38482605,0.00476295,0.04302711,0.25998902,0.19996493
-2.61430715,0.80477069,0.00083505,0.01623387,0.04505417,0.40203311,0.00512809,0.04772812,0.26591141,0.21273638
-2.60830415,0.85209952,0.00091440,0.01769798,0.04732674,0.42416914,0.00551876,0.05290560,0.27453094,0.22691259
-2.60230115,0.90726670,0.00100194,0.01945015,0.04988548,0.45126176,0.00593178,0.05854587,0.28602169,0.24244865
-2.59629815,0.97017296,0.00109729,0.02150400,0.05271672,0.48328715,0.00636324,0.06462707,0.30052072,0.25927044
-2.59029515,1.04061145,0.00119984,0.02387062,0.05580208,0.52016871,0.00680862,0.07111916,0.31812610,0.27727621
-2.58429215,1.11826908,0.00130880,0.02655801,0.05911905,0.56177543,0.00726289,0.07798412,0.33889486,0.29633871
-2.57828914,1.20272857,0.00142317,0.02957051,0.06264171,0.60792004,0.00772074,0.08517633,0.36284104,0.31630790
-2.57228614,1.29347118,0.00154181,0.03290821,0.06634140,0.65835716,0.00817667,0.09264326,0.38993349,0.33701409
-2.56628314,1.38988001,0.00166345,0.03656631,0.07018747,0.71278143,0.00862528,0.10032637,0.42009360,0.35827130
-2.56028014,1.49124393,0.00178670,0.04053456,0.07414786,0.77082604,0.00906144,0.10816222,0.45319295,0.37988086
-2.55427714,1.59676242,0.00191013,0.04479672,0.07818973,0.83206183,0.00948052,0.11608373,0.48905110,0.40163504
-2.54827414,1.70555121,0.00203228,0.04933019,0.08227992,0.89599736,0.00987857,0.12402168,0.52743376,0.42332065
-2.54227114,1.81664938,0.00215174,0.05410565,0.08638537,0.96208021,0.01025253,0.13190623,0.56805151,0.44472252
-2.53626813,1.92902788,0.00226716,0.05908704,0.09047341,1.02969996,0.01060039,0.13966856,0.61055959,0.46562687
-2.53026513,2.04160002,0.00237736,0.06423158,0.09451196,1.09819296,0.01092128,0.14724244,0.65455896,0.48582450
-2.52426213,2.15323397,0.00248129,0.06949016,0.09846971,1.16684936,0.01121556,0.15456581,0.69959895,0.50511376
-2.51825913,2.26276757,0.00257815,0.07480786,0.10231618,1.23492225,0.01148487,0.16158219,0.74518185,0.52330336
-2.51225613,2.36902539,0.00266737,0.08012481,0.10602177,1.30163908,0.01173203,0.16824189,0.79076950,0.54021501
-2.50625313,2.47083798,0.00274863,0.08537722,0.10955787,1.36621522,0.01196102,0.17450299,0.83579200,0.55568587
-2.50025013,2.56706279,0.00282192,0.09049874,0.11289691,1.42786917,0.01217678,0.18033210,0.87965844,0.56957078
-2.49424712,2.65660650,0.00288748,0.09542185,0.11601247,1.48583928,0.01238505,0.18570465,0.92176944,0.58174432
-2.48824412,2.73844776,0.00294582,0.10007954,0.11887949,1.53940103,0.01259207,0.19060499,0.96153111,0.59210264
-2.48224112,2.81165981,0.00299767,0.10440698,0.12147446,1.58788456,0.01280437,0.19502600,0.99837000,0.60056495
-2.47623812,2.87543164,0.00304396,0.10834321,0.12377573,1.63069131,0.01302834,0.19896847,1.03174833,0.60707469
-2.47023512,2.92908703,0.00308578,0.11183284,0.12576379,1.66730935,0.01327002,0.20244008,1.06117894,0.61160024
-2.46423212,2.97210027,0.00312429,0.11482752,0.12742163,1.69732634,0.01353468,0.20545408,1.08623914,0.61413521
-2.45822911,3.00410781,0.00316069,0.11728727,0.12873513,1.72043962,0.01382655,0.20802786,1.10658291,0.61469807
-2.45222611,3.02491512,0.00319612,0.11918159,0.12969330,1.73646296,0.01414850,0.21018123,1.12195070,0.61333127
-2.44622311,3.03449830,0.00323162,0.12049018,0.13028864,1.74532935,0.01450185,0.21193478,1.13217645,0.61009974
-2.44022011,3.03300037,0.00326806,0.12120342,0.13051731,1.74709000,0.01488614,0.21330812,1.13719134,0.60508880
-2.43421711,3.02072235,0.00330608,0.12132245,0.13037928,1.74190944,0.01529902,0.21431838,1.13702425,0.59840153
-2.42821411,2.99810965,0.00334605,0.12085892,0.12987841,1.73005705,0.01573626,0.21497883,1.13179878,0.59015580
-2.42221111,2.96573461,0.00338801,0.11983446,0.12902239,1.71189562,0.01619180,0.21529787,1.12172723,0.58048094
-2.41620810,2.92427616,0.00343168,0.11827977,0.12782264,1.68786748,0.01665782,0.21527836,1.10710184,0.56951440
-2.41020510,2.87449782,0.00347646,0.11623363,0.12629414,1.65847915,0.01712505,0.21491741,1.08828383,0.55739838
-2.40420210,2.81722541,0.00352140,0.11374158,0.12445524,1.62428528,0.01758305,0.21420659,1.06569099,0.54427686
-2.39819910,2.75332567,0.00356529,0.11085458,0.12232741,1.58587281,0.01802052,0.21313268,1.03978457,0.53029302
-2.39219610,2.68368698,0.00360665,0.10762762,0.11993505,1.54384607,0.01842578,0.21167879,1.01105611,0.51558730
-2.38619310,2.60920324,0.00364383,0.10411826,0.11730529,1.49881365,0.01878722,0.20982591,0.98001514,0.50029623
-2.38019010,2.53076152,0.00367505,0.10038539,0.11446790,1.45137749,0.01909370,0.20755481,0.94717814,0.48455207
-2.37418709,2.44923398,0.00369853,0.09648795,0.11145522,1.40212448,0.01933509,0.20484812,0.91305948,0.46848333
-2.36818409,2.36547404,0.00371250,0.09248384,0.10830218,1.35162084,0.01950266,0.20169251,0.87816453,0.45221601
-2.36218109,2.28031666,0.00371537,0.08842907,0.10504641,1.30040911,0.01958947,0.19808088,0.84298518,0.43587565
-2.35617809,2.19458194,0.00370575,0.08437698,0.10172833,1.24900750,0.01959069,0.19401444,0.80799764,0.41958981
-2.35017509,2.10908147,0.00368255,0.08037767,0.09839137,1.19791117,0.01950387,0.18950441,0.77366242,0.40349102
-2.34417209,2.02462619,0.00364504,0.07647762,0.09508210,1.14759501,0.01932908,0.18457347,0.74042592,0.38771968
-2.33816908,1.94203475,0.00359291,0.07271936,0.09185033,1.09851720,0.01906897,0.17925668,0.70872331,0.37242694
-2.33216608,1.86214120,0.00352630,0.06914141,0.08874918,1.05112291,0.01872877,0.17360191,0.67898191,0.35777707
-2.32616308,1.78580085,0.00344582,0.06577812,0.08583498,1.00584780,0.01831611,0.16766969,0.65162454,0.34394923
-2.32016008,1.71389341,0.00335251,0.06265976,0.08316697,0.96312040,0.01784086,0.16153255,0.62707207,0.33113831
-2.31415708,1.64732262,0.00324790,0.05981253,0.08080684,0.92336333,0.01731484,0.15527376,0.60574462,0.31955473
-2.30815408,1.58701166,0.00313391,0.05725867,0.07881809,0.88699283,0.01675144,0.14898566,0.58806084,0.30942302
-2.30215108,1.53389430,0.00301280,0.05501652,0.07726500,0.85441652,0.01616526,0.14276756,0.57443486,0.30097914
-2.29614807,1.48890148,0.00288714,0.05310067,0.07621151,0.82602927,0.01557166,0.13672335,0.56527076,0.29446647
-2.29014507,1.45294366,0.00275970,0.05152200,0.07571973,0.80220738,0.01498637,0.13095886,0.56095423,0.29013058
-2.28414207,1.42688938,0.00263340,0.05028777,0.07584828,0.78330112,0.01442497,0.12557916,0.56184187,0.28821281
-2.27813907,1.41154064,0.00251119,0.04940168,0.07665046,0.76962602,0.01390258,0.12068585,0.56824809,0.28894290
-2.27213607,1.40760590,0.00239597,0.04886393,0.07817220,0.76145310,0.01343337,0.11637444,0.58043037,0.29253081
-2.26613307,1.41567175,0.00229054,0.04867121,0.08045004,0.75899862,0.01303029,0.11273184,0.59857327,0.29915807
-2.26013007,1.43617426,0.00219746,0.04881675,0.08350899,0.76241352,0.01270469,0.10983420,0.62277217,0.30896888
-2.25412706,1.46937115,0.00211903,0.04929031,0.08736055,0.77177325,0.01246614,0.10774492,0.65301742,0.32206136
-2.24812406,1.51531608,0.00205720,0.05007817,0.09200090,0.78706816,0.01232216,0.10651302,0.68918002,0.33847931
-2.24212106,1.57383605,0.00201352,0.05116313,0.09740926,0.80819510,0.01227809,0.10617186,0.73099958,0.35820478
-2.23611806,1.64451327,0.00198911,0.05252450,0.10354673,0.83495057,0.01233703,0.10673814,0.77807566,0.38115189
-2.23011506,1.72667252,0.00198460,0.05413813,0.11035553,0.86702574,0.01249971,0.10821127,0.82986313,0.40716222
-2.22411206,1.81937491,0.00200016,0.05597643,0.11775875,0.90400389,0.01276455,0.11057310,0.88567240,0.43600208
-2.21810905,1.92141899,0.00203547,0.05800846,0.12566071,0.94536049,0.01312768,0.11378789,0.94467490,0.46736192
-2.21210605,2.03134980,0.00208970,0.06020003,0.13394805,0.99046621,0.01358303,0.11780268,1.00591410,0.50085820
-2.20610305,2.14747617,0.00216161,0.06251396,0.14249131,1.03859310,0.01412241,0.12254793,1.06832217,0.53603766
-2.20010005,2.26789643,0.00224949,0.06491029,0.15114737,1.08892411,0.01473574,0.12793847,1.13074191,0.57238416
-2.19409705,2.39053236,0.00235129,0.06734670,0.15976240,1.14056579,0.01541118,0.13387476,1.19195345,0.60932808
-2.18809405,2.51317058,0.00246463,0.06977900,0.16817537,1.19256424,0.01613543,0.14024449,1.25070498,0.64625790
-2.18209105,2.63351076,0.00258686,0.07216167,0.17622210,1.24392394,0.01689391,0.14692441,1.30574630,0.68253386
-2.17608804,2.74921898,0.00271517,0.07444863,0.18373951,1.29362906,0.01767116,0.15378253,1.35586408,0.71750332
-2.17008504,2.85798505,0.00284663,0.07659402,0.19057021,1.34066675,0.01845106,0.16068051,1.39991736,0.75051717
-2.16408204,2.95758152,0.00297833,0.07855307,0.19656693,1.38405158,0.01921725,0.16747640,1.43687184,0.78094692
-2.15807904,3.04592264,0.00310742,0.08028305,0.20159691,1.42285056,0.01995348,0.17402750,1.46583149,0.80820172
-2.15207604,3.12112096,0.00323124,0.08174430,0.20554586,1.45620764,0.02064396,0.18019336,1.48606613,0.83174481
-2.14607304,3.18153938,0.00334742,0.08290114,0.20832145,1.48336692,0.02127376,0.18583894,1.49703366,0.85110864
-2.14007004,3.22583676,0.00345392,0.08372289,0.20985607,1.50369355,0.02182919,0.19083768,1.49839617,0.86590816
-2.13406703,3.25300522,0.00354919,0.08418467,0.21010889,1.51669162,0.02229812,0.19507451,1.49002893,0.87585169
-2.12806403,3.26239750,0.00363219,0.08426816,0.20906693,1.52201819,0.02267036,0.19844870,1.47202221,0.88074903
-2.12206103,3.25374357,0.00370249,0.08396221,0.20674529,1.51949283,0.02293787,0.20087642,1.44467566,0.88051637
-2.11605803,3.22715565,0.00376030,0.08326324,0.20318644,1.50910249,0.02309506,0.20229287,1.40848574,0.87517800
-2.11005503,3.18312168,0.00380653,0.08217540,0.19845854,1.49100119,0.02313892,0.20265400,1.36412675,0.86486457
-2.10405203,3.12248753,0.00384278,0.08071064,0.19265311,1.46550494,0.02306918,0.20193774,1.31242652,0.84980828
-2.09804902,3.04642893,0.00387137,0.07888836,0.18588185,1.43308179,0.02288828,0.20014461,1.25433783,0.83033497
-2.09204602,2.95641447,0.00389530,0.07673502,0.17827299,1.39433777,0.02260136,0.19729771,1.19090690,0.80685370
-2.08604302,2.85416115,0.00391816,0.07428347,0.16996733,1.34999923,0.02221615,0.19344218,1.12324042,0.77984420
-2.08004002,2.74158474,0.00394413,0.07157204,0.16111396,1.30089248,0.02174275,0.18864401,1.05247251,0.74984271
-2.07403702,2.62074667,0.00397784,0.06864361,0.15186604,1.24792145,0.02119335,0.18298835,0.97973285,0.71742685
-2.06803402,2.49379994,0.00402422,0.06554444,0.14237675,1.19204461,0.02058194,0.17657735,0.90611738,0.68320006
-2.06203102,2.36293578,0.00408845,0.06232301,0.13279549,1.13425179,0.01992384,0.16952759,0.83266234,0.64777627
-2.05602801,2.23033322,0.00417571,0.05902879,0.12326453,1.07554197,0.01923535,0.16196727,0.76032261,0.61176520
-2.05002501,2.09811303,0.00429107,0.05571103,0.11391628,1.01690282,0.01853322,0.15403318,0.68995472,0.57575886
-2.04402201,1.96829742,0.00443926,0.05241757,0.10487101,0.95929253,0.01783418,0.14586765,0.62230488,0.54031964
-2.03801901,1.84277646,0.00462455,0.04919381,0.09623538,0.90362450,0.01715449,0.13761553,0.55800202,0.50597009
-2.03201601,1.72328179,0.00485052,0.04608173,0.08810144,0.85075527,0.01650946,0.12942132,0.49755548,0.47318484
-2.02601301,1.61136779,0.00511988,0.04311907,0.08054640,0.80147561,0.01591299,0.12142651,0.44135717,0.44238451
-2.02001001,1.50840015,0.00543439,0.04033869,0.07363283,0.75650501,0.01537725,0.11376726,0.38968733,0.41393164
-2.01400700,1.41555121,0.00579462,0.03776813,0.06740937,0.71648901,0.01491229,0.10657243,0.34272344,0.38812865
-2.00800400,1.33380149,0.00619994,0.03542927,0.06191193,0.68199941,0.01452586,0.09996197,0.30055143,0.36521752
-2.00200100,1.26394634,0.00664840,0.03333827,0.05716501,0.65353655,0.01422320,0.09404566,0.26317833,0.34538099
-1.99599800,1.20660667,0.00713675,0.03150566,0.05318332,0.63153331,0.01400696,0.08892232,0.23054585,0.32874507
-1.98999500,1.16224258,0.00766039,0.02993651,0.04997348,0.61636016,0.01387724,0.08467919,0.20254395,0.31538252
-1.98399200,1.13116862,0.00821354,0.02863091,0.04753565,0.60833071,0.01383167,0.08139175,0.17902392,0.30531700
-1.97798899,1.11356963,0.00878925,0.02758439,0.04586511,0.60770707,0.01386559,0.07912364,0.15981045,0.29852766
-1.97198599,1.10951604,0.00937965,0.02678857,0.04495360,0.61470453,0.01397230,0.07792675,0.14471218,0.29495382
-1.96598299,1.11897761,0.00997608,0.02623182,0.04479053,0.62949512,0.01414344,0.07784145,0.13353062,0.29449965
-1.95997999,1.14183509,0.01056940,0.02589994,0.04536376,0.65220957,0.01436927,0.07889673,0.12606708,0.29703850
-1.95397699,1.17788892,0.01115018,0.02577691,0.04666022,0.68293757,0.01463915,0.08111044,0.12212760,0.30241681
-1.94797399,1.22686496,0.01170902,0.02584556,0.04866604,0.72172600,0.01494193,0.08448932,0.12152600,0.31045766
-1.94197099,1.28841694,0.01223683,0.02608820,0.05136652,0.76857534,0.01526639,0.08902903,0.12408497,0.32096359
-1.93596798,1.36212579,0.01272509,0.02648720,0.05474568,0.82343431,0.01560162,0.09471405,0.12963560,0.33371902
-1.92996498,1.44749635,0.01316611,0.02702543,0.05878557,0.88619298,0.01593739,0.10151749,0.13801545,0.34849221
-1.92396198,1.54395183,0.01355326,0.02768668,0.06346545,0.95667495,0.01626447,0.10940087,0.14906544,0.36503676
-1.91795898,1.65082694,0.01388111,0.02845584,0.06876066,1.03462889,0.01657487,0.11831386,0.16262609,0.38309297
-1.91195598,1.76736044,0.01414561,0.02931910,0.07464157,1.11972024,0.01686203,0.12819412,0.17853315,0.40238906
-1.90595298,1.89268817,0.01434416,0.03026392,0.08107241,1.21152357,0.01712090,0.13896726,0.19661327,0.42264251
-1.89994997,2.02583751,0.01447558,0.03127895,0.08801027,1.30951641,0.01734797,0.15054696,0.21667985,0.44356167
-1.89394697,2.16572434,0.01454014,0.03235394,0.09540424,1.41307509,0.01754126,0.16283539,0.23852945,0.46484769
-1.88794397,2.31115324,0.01453940,0.03347941,0.10319479,1.52147324,0.01770014,0.17572390,0.26193911,0.48619714
-1.88194097,2.46082189,0.01447615,0.03464651,0.11131348,1.63388347,0.01782522,0.18909416,0.28666477,0.50730506
-1.87593797,2.61333000,0.01435418,0.03584664,0.11968311,1.74938243,0.01791814,0.20281954,0.31244092,0.52786888
-1.86993497,2.76719324,0.01417810,0.03707129,0.12821823,1.86695972,0.01798129,0.21676702,0.33898177,0.54759281
-1.86393197,2.92086216,0.01395314,0.03831179,0.13682612,1.98553041,0.01801765,0.23079935,0.36598376,0.56619297
-1.85792896,3.07274575,0.01368490,0.03955916,0.14540829,2.10395116,0.01803048,0.24477756,0.39312962,0.58340288
-1.85192596,3.22123918,0.01337919,0.04080403,0.15386234,2.22103955,0.01802316,0.25856375,0.42009374,0.59897927
-1.84592296,3.36475492,0.01304177,0.04203668,0.16208419,2.33559607,0.01799895,0.27202401,0.44654863,0.61270793
-1.83991996,3.50175614,0.01267825,0.04324709,0.16997068,2.44642821,0.01796089,0.28503131,0.47217241,0.62440941
-1.83391696,3.63079112,0.01229393,0.04442515,0.17742230,2.55237568,0.01791166,0.29746850,0.49665682,0.63394419
-1.82791396,3.75052748,0.01189368,0.04556088,0.18434611,2.65233608,0.01785351,0.30923095,0.51971560,0.64121719
-1.82191096,3.85978478,0.01148191,0.04664473,0.19065848,2.74529002,0.01778827,0.32022901,0.54109266,0.64618122
-1.81590795,3.95756414,0.01106252,0.04766790,0.19628783,2.83032480,0.01771731,0.33039005,0.56056985,0.64883935
-1.80990495,4.04307376,0.01063890,0.04862270,0.20117695,2.90665591,0.01764163,0.33965995,0.57797384,0.64924579
-1.80390195,4.11574917,0.01021400,0.04950278,0.20528497,2.97364547,0.01756186,0.34800413,0.59318183,0.64750548
-1.79789895,4.17526752,0.00979033,0.05030351,0.20858884,3.03081705,0.01747842,0.35540788,0.60612573,0.64377210
